[['2, k, 0', [0.0372114, -0.353782, 1.0]], ['2, k, 1', [0.0510859, -0.0469914, 1.0]], ['2, k, 2', [0.0644772, 0.254054, 1.0]], ['2, k, 3', [0.0739331, 0.393635, 1.0]], ['2, k, 4', [-0.0821768, 0.182601, 1.0]], ['2, k, 5', [-0.204444, 0.0893132, 1.0]], ['2, k, 6', [-0.215329, 0.0506787, 1.0]], ['2, k, 7', [-0.309126, 0.0671528, 1.0]], ['2, k, 8', [0.207059, 0.172053, 1.0]], ['2, k, 9', [0.314205, 0.076637, 1.0]], ['2, k, 10', [0.350141, 0.0460211, 1.0]], ['2, k, 11', [0.352506, 0.0258824, 1.0]], ['2, k, 12', [-0.0289476, -0.347504, 1.0]], ['2, k, 13', [-0.0707706, -0.790658, 1.0]], ['2, k, 14', [0.00986821, -0.723581, 1.0]], ['2, k, 15', [-0.0141027, -0.829653, 1.0]], ['2, k, 16', [0.102558, -0.352312, 1.0]], ['2, k, 17', [0.191169, -0.776409, 1.0]], ['2, k, 18', [0.194742, -1.08032, 1.0]], ['2, k, 19', [0.188668, -1.13496, 1.0]], ['2, k, 20', [0.0612063, 0.179598, 1.0]], ['2, k, 21', [-0.326656, 0.0514294, 1.0]], ['2, k, 22', [-0.280131, 0.0744198, 1.0]], ['2, k, 23', [0.37401, 0.000881293, 1.0]], ['2, k, 24', [0.397903, 0.0410955, 1.0]]]
[['2, k, 0', [0.0679743, -0.361221, 1.0]], ['2, k, 1', [0.0668228, -0.0423241, 1.0]], ['2, k, 2', [0.0644935, 0.268827, 1.0]], ['2, k, 3', [0.0795668, 0.396149, 1.0]], ['2, k, 4', [-0.0601605, 0.184102, 1.0]], ['2, k, 5', [-0.16828, 0.18371, 1.0]], ['2, k, 6', [-0.226649, 0.143997, 1.0]], ['2, k, 7', [-0.229141, 0.136088, 1.0]], ['2, k, 8', [0.205937, 0.136758, 1.0]], ['2, k, 9', [0.344803, 0.161182, 1.0]], ['2, k, 10', [0.407355, 0.147161, 1.0]], ['2, k, 11', [0.454115, 0.152319, 1.0]], ['2, k, 12', [-0.000173673, -0.357893, 1.0]], ['2, k, 13', [-0.0735564, -0.783811, 1.0]], ['2, k, 14', [-0.0808216, -1.14102, 1.0]], ['2, k, 15', [-0.0792637, -1.17587, 1.0]], ['2, k, 16', [0.134371, -0.356854, 1.0]], ['2, k, 17', [0.193548, -0.686872, 1.0]], ['2, k, 18', [0.205466, -1.09963, 1.0]], ['2, k, 19', [0.204226, -1.13501, 1.0]], ['2, k, 20', [0.0651066, 0.192013, 1.0]], ['2, k, 21', [-0.240145, 0.100504, 1.0]], ['2, k, 22', [-0.134125, 0.135135, 1.0]], ['2, k, 23', [0.530533, 0.148583, 1.0]], ['2, k, 24', [0.431629, 0.181664, 1.0]]]
[['2, k, 0', [0.0675037, -0.36116, 1.0]], ['2, k, 1', [0.0664301, -0.0426101, 1.0]], ['2, k, 2', [0.0643296, 0.268322, 1.0]], ['2, k, 3', [0.079021, 0.395886, 1.0]], ['2, k, 4', [-0.0594116, 0.178365, 1.0]], ['2, k, 5', [-0.168096, 0.182507, 1.0]], ['2, k, 6', [-0.226873, 0.144108, 1.0]], ['2, k, 7', [-0.229926, 0.137063, 1.0]], ['2, k, 8', [0.206053, 0.136842, 1.0]], ['2, k, 9', [0.343796, 0.169833, 1.0]], ['2, k, 10', [0.407801, 0.148398, 1.0]], ['2, k, 11', [0.452622, 0.151496, 1.0]], ['2, k, 12', [-0.00059459, -0.357801, 1.0]], ['2, k, 13', [-0.0688528, -0.775717, 1.0]], ['2, k, 14', [-0.0837673, -1.14133, 1.0]], ['2, k, 15', [-0.11792, -1.19336, 1.0]], ['2, k, 16', [0.133918, -0.356815, 1.0]], ['2, k, 17', [0.193717, -0.687404, 1.0]], ['2, k, 18', [0.194492, -1.13589, 1.0]], ['2, k, 19', [0.204453, -1.1869, 1.0]], ['2, k, 20', [0.064884, 0.191555, 1.0]], ['2, k, 21', [-0.223101, 0.104706, 1.0]], ['2, k, 22', [-0.134074, 0.134949, 1.0]], ['2, k, 23', [0.534622, 0.145605, 1.0]], ['2, k, 24', [0.420191, 0.175284, 1.0]]]
[['2, k, 0', [0.0668528, -0.36092, 1.0]], ['2, k, 1', [0.0662838, -0.0426222, 1.0]], ['2, k, 2', [0.0644879, 0.268274, 1.0]], ['2, k, 3', [0.0781052, 0.395845, 1.0]], ['2, k, 4', [-0.0578406, 0.17296, 1.0]], ['2, k, 5', [-0.165701, 0.177728, 1.0]], ['2, k, 6', [-0.226477, 0.142032, 1.0]], ['2, k, 7', [-0.234049, 0.136148, 1.0]], ['2, k, 8', [0.206079, 0.136969, 1.0]], ['2, k, 9', [0.343579, 0.170198, 1.0]], ['2, k, 10', [0.408372, 0.14836, 1.0]], ['2, k, 11', [0.452421, 0.148061, 1.0]], ['2, k, 12', [-0.00122933, -0.357588, 1.0]], ['2, k, 13', [-0.0684736, -0.772467, 1.0]], ['2, k, 14', [-0.0838938, -1.14091, 1.0]], ['2, k, 15', [-0.10176, -1.19007, 1.0]], ['2, k, 16', [0.133315, -0.356542, 1.0]], ['2, k, 17', [0.185624, -0.673787, 1.0]], ['2, k, 18', [0.219904, -1.14341, 1.0]], ['2, k, 19', [0.211239, -1.20928, 1.0]], ['2, k, 20', [0.06496, 0.191511, 1.0]], ['2, k, 21', [-0.240607, 0.100697, 1.0]], ['2, k, 22', [-0.151942, 0.131091, 1.0]], ['2, k, 23', [0.529867, 0.143556, 1.0]], ['2, k, 24', [0.44403, 0.16443, 1.0]]]
[['2, k, 0', [0.0671623, -0.360016, 1.0]], ['2, k, 1', [0.0667725, -0.0424243, 1.0]], ['2, k, 2', [0.0655283, 0.267991, 1.0]], ['2, k, 3', [0.0762615, 0.396856, 1.0]], ['2, k, 4', [-0.057482, 0.17298, 1.0]], ['2, k, 5', [-0.165997, 0.18242, 1.0]], ['2, k, 6', [-0.225334, 0.146979, 1.0]], ['2, k, 7', [-0.2344, 0.134484, 1.0]], ['2, k, 8', [0.205899, 0.137633, 1.0]], ['2, k, 9', [0.343103, 0.170967, 1.0]], ['2, k, 10', [0.398339, 0.147223, 1.0]], ['2, k, 11', [0.459772, 0.146344, 1.0]], ['2, k, 12', [-0.000968008, -0.356724, 1.0]], ['2, k, 13', [-0.059437, -0.721783, 1.0]], ['2, k, 14', [-0.08157, -1.14598, 1.0]], ['2, k, 15', [-0.0461014, -1.21006, 1.0]], ['2, k, 16', [0.133696, -0.355591, 1.0]], ['2, k, 17', [0.186076, -0.672719, 1.0]], ['2, k, 18', [0.205556, -1.13825, 1.0]], ['2, k, 19', [0.182222, -1.19675, 1.0]], ['2, k, 20', [0.0658368, 0.191347, 1.0]], ['2, k, 21', [-0.240008, 0.0968902, 1.0]], ['2, k, 22', [-0.149351, 0.130695, 1.0]], ['2, k, 23', [0.555496, 0.129491, 1.0]], ['2, k, 24', [0.524707, 0.148928, 1.0]]]
[['2, k, 0', [0.0671414, -0.36006, 1.0]], ['2, k, 1', [0.0668901, -0.0427374, 1.0]], ['2, k, 2', [0.0660521, 0.267421, 1.0]], ['2, k, 3', [0.0748616, 0.39664, 1.0]], ['2, k, 4', [-0.0573347, 0.170192, 1.0]], ['2, k, 5', [-0.164254, 0.185082, 1.0]], ['2, k, 6', [-0.22305, 0.148421, 1.0]], ['2, k, 7', [-0.234869, 0.132797, 1.0]], ['2, k, 8', [0.205622, 0.13757, 1.0]], ['2, k, 9', [0.342533, 0.170862, 1.0]], ['2, k, 10', [0.41025, 0.144527, 1.0]], ['2, k, 11', [0.44295, 0.145011, 1.0]], ['2, k, 12', [-0.00105806, -0.356774, 1.0]], ['2, k, 13', [-0.0687395, -0.784038, 1.0]], ['2, k, 14', [-0.0787512, -1.13844, 1.0]], ['2, k, 15', [-0.0650466, -1.1968, 1.0]], ['2, k, 16', [0.133713, -0.355623, 1.0]], ['2, k, 17', [0.193078, -0.69409, 1.0]], ['2, k, 18', [0.210656, -1.1248, 1.0]], ['2, k, 19', [0.185759, -1.19311, 1.0]], ['2, k, 20', [0.0662475, 0.190824, 1.0]], ['2, k, 21', [-0.243591, 0.102138, 1.0]], ['2, k, 22', [-0.150223, 0.130883, 1.0]], ['2, k, 23', [0.507784, 0.139416, 1.0]], ['2, k, 24', [0.423835, 0.174174, 1.0]]]
[['2, k, 0', [0.0670668, -0.36048, 1.0]], ['2, k, 1', [0.0668103, -0.0431481, 1.0]], ['2, k, 2', [0.0660094, 0.267179, 1.0]], ['2, k, 3', [0.0744944, 0.397028, 1.0]], ['2, k, 4', [-0.055996, 0.145186, 1.0]], ['2, k, 5', [-0.161456, 0.18552, 1.0]], ['2, k, 6', [-0.222875, 0.146088, 1.0]], ['2, k, 7', [-0.228761, 0.132206, 1.0]], ['2, k, 8', [0.205466, 0.137389, 1.0]], ['2, k, 9', [0.315058, 0.176573, 1.0]], ['2, k, 10', [0.398371, 0.122983, 1.0]], ['2, k, 11', [0.429668, 0.145478, 1.0]], ['2, k, 12', [-0.00118985, -0.357368, 1.0]], ['2, k, 13', [-0.0559098, -0.721289, 1.0]], ['2, k, 14', [-0.0781571, -1.12858, 1.0]], ['2, k, 15', [-0.0759805, -1.1637, 1.0]], ['2, k, 16', [0.133696, -0.355876, 1.0]], ['2, k, 17', [0.185584, -0.673133, 1.0]], ['2, k, 18', [0.21488, -1.13776, 1.0]], ['2, k, 19', [0.167164, -1.19611, 1.0]], ['2, k, 20', [0.0662018, 0.190529, 1.0]], ['2, k, 21', [-0.253867, 0.116513, 1.0]], ['2, k, 22', [-0.142869, 0.129967, 1.0]], ['2, k, 23', [0.476943, 0.136664, 1.0]], ['2, k, 24', [0.383209, 0.158348, 1.0]]]
[['2, k, 0', [0.0672708, -0.36179, 1.0]], ['2, k, 1', [0.0676731, -0.0442849, 1.0]], ['2, k, 2', [0.0680156, 0.266568, 1.0]], ['2, k, 3', [0.0741872, 0.396829, 1.0]], ['2, k, 4', [-0.0566012, 0.14175, 1.0]], ['2, k, 5', [-0.161721, 0.186655, 1.0]], ['2, k, 6', [-0.22408, 0.144018, 1.0]], ['2, k, 7', [-0.229615, 0.130702, 1.0]], ['2, k, 8', [0.204967, 0.136909, 1.0]], ['2, k, 9', [0.311505, 0.127923, 1.0]], ['2, k, 10', [0.398114, 0.122954, 1.0]], ['2, k, 11', [0.437144, 0.143443, 1.0]], ['2, k, 12', [-0.00122791, -0.358556, 1.0]], ['2, k, 13', [-0.0563454, -0.721719, 1.0]], ['2, k, 14', [-0.0761054, -1.13032, 1.0]], ['2, k, 15', [-0.0575185, -1.19656, 1.0]], ['2, k, 16', [0.134209, -0.357282, 1.0]], ['2, k, 17', [0.194565, -0.69261, 1.0]], ['2, k, 18', [0.206552, -1.12318, 1.0]], ['2, k, 19', [0.248535, -1.17773, 1.0]], ['2, k, 20', [0.0678873, 0.189726, 1.0]], ['2, k, 21', [-0.208174, 0.0934089, 1.0]], ['2, k, 22', [-0.143299, 0.127643, 1.0]], ['2, k, 23', [0.492842, 0.152697, 1.0]], ['2, k, 24', [0.401707, 0.116424, 1.0]]]
[['2, k, 0', [0.0671895, -0.361675, 1.0]], ['2, k, 1', [0.0673751, -0.0444943, 1.0]], ['2, k, 2', [0.0673529, 0.265871, 1.0]], ['2, k, 3', [0.0743721, 0.397371, 1.0]], ['2, k, 4', [-0.0574166, 0.150023, 1.0]], ['2, k, 5', [-0.160405, 0.210469, 1.0]], ['2, k, 6', [-0.221963, 0.151375, 1.0]], ['2, k, 7', [-0.240538, 0.128625, 1.0]], ['2, k, 8', [0.204851, 0.136313, 1.0]], ['2, k, 9', [0.328302, 0.0957441, 1.0]], ['2, k, 10', [0.389423, 0.12365, 1.0]], ['2, k, 11', [0.433042, 0.140622, 1.0]], ['2, k, 12', [-0.00133459, -0.35831, 1.0]], ['2, k, 13', [-0.0644095, -0.774152, 1.0]], ['2, k, 14', [-0.074296, -1.13217, 1.0]], ['2, k, 15', [-0.0581624, -1.19234, 1.0]], ['2, k, 16', [0.134156, -0.357259, 1.0]], ['2, k, 17', [0.193584, -0.69682, 1.0]], ['2, k, 18', [0.204252, -1.12816, 1.0]], ['2, k, 19', [0.194863, -1.18936, 1.0]], ['2, k, 20', [0.0673431, 0.189164, 1.0]], ['2, k, 21', [-0.253644, 0.108065, 1.0]], ['2, k, 22', [-0.156387, 0.123133, 1.0]], ['2, k, 23', [0.483751, 0.13915, 1.0]], ['2, k, 24', [0.390208, 0.123783, 1.0]]]
[['2, k, 0', [0.0669844, -0.360698, 1.0]], ['2, k, 1', [0.0672418, -0.0443869, 1.0]], ['2, k, 2', [0.0671304, 0.265387, 1.0]], ['2, k, 3', [0.074707, 0.398785, 1.0]], ['2, k, 4', [-0.057815, 0.157165, 1.0]], ['2, k, 5', [-0.164728, 0.207615, 1.0]], ['2, k, 6', [-0.222604, 0.149976, 1.0]], ['2, k, 7', [-0.241238, 0.127605, 1.0]], ['2, k, 8', [0.204919, 0.136124, 1.0]], ['2, k, 9', [0.312296, 0.0805323, 1.0]], ['2, k, 10', [0.389998, 0.123281, 1.0]], ['2, k, 11', [0.47019, 0.138821, 1.0]], ['2, k, 12', [-0.00142927, -0.357397, 1.0]], ['2, k, 13', [-0.0644954, -0.774642, 1.0]], ['2, k, 14', [-0.0736958, -1.13239, 1.0]], ['2, k, 15', [-0.0582596, -1.19225, 1.0]], ['2, k, 16', [0.133846, -0.356203, 1.0]], ['2, k, 17', [0.193542, -0.696714, 1.0]], ['2, k, 18', [0.202039, -1.12729, 1.0]], ['2, k, 19', [0.214655, -1.19737, 1.0]], ['2, k, 20', [0.0671595, 0.188873, 1.0]], ['2, k, 21', [-0.247062, 0.0933131, 1.0]], ['2, k, 22', [-0.156426, 0.123162, 1.0]], ['2, k, 23', [0.560183, 0.134898, 1.0]], ['2, k, 24', [0.43278, 0.111201, 1.0]]]
[['2, k, 0', [0.065212, -0.358083, 1.0]], ['2, k, 1', [0.0664179, -0.0436014, 1.0]], ['2, k, 2', [0.0667296, 0.265225, 1.0]], ['2, k, 3', [0.0740047, 0.399438, 1.0]], ['2, k, 4', [-0.060039, 0.191296, 1.0]], ['2, k, 5', [-0.165563, 0.206977, 1.0]], ['2, k, 6', [-0.219055, 0.148293, 1.0]], ['2, k, 7', [-0.240764, 0.127451, 1.0]], ['2, k, 8', [0.204761, 0.136205, 1.0]], ['2, k, 9', [0.304469, 0.0744179, 1.0]], ['2, k, 10', [0.389138, 0.127442, 1.0]], ['2, k, 11', [0.461404, 0.138093, 1.0]], ['2, k, 12', [-0.00241071, -0.35482, 1.0]], ['2, k, 13', [-0.0651527, -0.778008, 1.0]], ['2, k, 14', [-0.073046, -1.13294, 1.0]], ['2, k, 15', [-0.0572936, -1.19682, 1.0]], ['2, k, 16', [0.131156, -0.353514, 1.0]], ['2, k, 17', [0.193551, -0.696712, 1.0]], ['2, k, 18', [0.20129, -1.12746, 1.0]], ['2, k, 19', [0.194604, -1.19744, 1.0]], ['2, k, 20', [0.066681, 0.188929, 1.0]], ['2, k, 21', [-0.244167, 0.0935673, 1.0]], ['2, k, 22', [-0.155523, 0.123777, 1.0]], ['2, k, 23', [0.548217, 0.136151, 1.0]], ['2, k, 24', [0.433719, 0.112307, 1.0]]]
[['2, k, 0', [0.0652355, -0.358222, 1.0]], ['2, k, 1', [0.0668566, -0.0435806, 1.0]], ['2, k, 2', [0.0681408, 0.265666, 1.0]], ['2, k, 3', [0.0738358, 0.3995, 1.0]], ['2, k, 4', [-0.0587326, 0.175943, 1.0]], ['2, k, 5', [-0.16334, 0.204617, 1.0]], ['2, k, 6', [-0.218877, 0.147112, 1.0]], ['2, k, 7', [-0.243006, 0.126869, 1.0]], ['2, k, 8', [0.204834, 0.134851, 1.0]], ['2, k, 9', [0.291829, 0.0705991, 1.0]], ['2, k, 10', [0.387742, 0.114444, 1.0]], ['2, k, 11', [0.462418, 0.137151, 1.0]], ['2, k, 12', [-0.0024064, -0.354961, 1.0]], ['2, k, 13', [-0.0766754, -0.783178, 1.0]], ['2, k, 14', [-0.0628441, -1.13653, 1.0]], ['2, k, 15', [-0.0850891, -1.19036, 1.0]], ['2, k, 16', [0.131207, -0.353665, 1.0]], ['2, k, 17', [0.189993, -0.669986, 1.0]], ['2, k, 18', [0.206325, -1.13113, 1.0]], ['2, k, 19', [0.192928, -1.19943, 1.0]], ['2, k, 20', [0.0678146, 0.189223, 1.0]], ['2, k, 21', [-0.27555, 0.0933295, 1.0]], ['2, k, 22', [-0.218237, 0.096688, 1.0]], ['2, k, 23', [0.534694, 0.141937, 1.0]], ['2, k, 24', [0.541351, 0.127316, 1.0]]]
[['2, k, 0', [0.0652025, -0.358215, 1.0]], ['2, k, 1', [0.0664566, -0.0435517, 1.0]], ['2, k, 2', [0.0668416, 0.265532, 1.0]], ['2, k, 3', [0.0735599, 0.399456, 1.0]], ['2, k, 4', [-0.0579195, 0.16962, 1.0]], ['2, k, 5', [-0.162523, 0.203672, 1.0]], ['2, k, 6', [-0.218707, 0.145724, 1.0]], ['2, k, 7', [-0.237617, 0.12508, 1.0]], ['2, k, 8', [0.205009, 0.136867, 1.0]], ['2, k, 9', [0.288057, 0.0747831, 1.0]], ['2, k, 10', [0.3864, 0.115326, 1.0]], ['2, k, 11', [0.457297, 0.134976, 1.0]], ['2, k, 12', [-0.00246641, -0.354952, 1.0]], ['2, k, 13', [-0.0548555, -0.734129, 1.0]], ['2, k, 14', [-0.0770885, -1.13995, 1.0]], ['2, k, 15', [-0.0482988, -1.20497, 1.0]], ['2, k, 16', [0.13119, -0.35366, 1.0]], ['2, k, 17', [0.197901, -0.699026, 1.0]], ['2, k, 18', [0.204925, -1.10997, 1.0]], ['2, k, 19', [0.203943, -1.14549, 1.0]], ['2, k, 20', [0.0668106, 0.189138, 1.0]], ['2, k, 21', [-0.261241, 0.0943706, 1.0]], ['2, k, 22', [-0.163932, 0.123408, 1.0]], ['2, k, 23', [0.536768, 0.133552, 1.0]], ['2, k, 24', [0.538014, 0.135828, 1.0]]]
[['2, k, 0', [0.0649941, -0.357457, 1.0]], ['2, k, 1', [0.0662263, -0.043271, 1.0]], ['2, k, 2', [0.0665952, 0.265326, 1.0]], ['2, k, 3', [0.0738228, 0.399463, 1.0]], ['2, k, 4', [-0.0603078, 0.186369, 1.0]], ['2, k, 5', [-0.163057, 0.199673, 1.0]], ['2, k, 6', [-0.216974, 0.143079, 1.0]], ['2, k, 7', [-0.245995, 0.129847, 1.0]], ['2, k, 8', [0.204829, 0.136984, 1.0]], ['2, k, 9', [0.295233, 0.0780113, 1.0]], ['2, k, 10', [0.3911, 0.117375, 1.0]], ['2, k, 11', [0.431554, 0.131653, 1.0]], ['2, k, 12', [-0.0023878, -0.353852, 1.0]], ['2, k, 13', [-0.0625398, -0.763935, 1.0]], ['2, k, 14', [-0.0790846, -1.13713, 1.0]], ['2, k, 15', [-0.0482753, -1.20343, 1.0]], ['2, k, 16', [0.130791, -0.353117, 1.0]], ['2, k, 17', [0.19747, -0.699458, 1.0]], ['2, k, 18', [0.209106, -1.0885, 1.0]], ['2, k, 19', [0.20744, -1.12408, 1.0]], ['2, k, 20', [0.0665674, 0.189064, 1.0]], ['2, k, 21', [-0.258316, 0.104789, 1.0]], ['2, k, 22', [-0.163506, 0.123002, 1.0]], ['2, k, 23', [0.489867, 0.124427, 1.0]], ['2, k, 24', [0.502766, 0.132345, 1.0]]]
[['2, k, 0', [0.0643597, -0.356958, 1.0]], ['2, k, 1', [0.0658958, -0.0430966, 1.0]], ['2, k, 2', [0.0665033, 0.265208, 1.0]], ['2, k, 3', [0.0740217, 0.398929, 1.0]], ['2, k, 4', [-0.0605629, 0.189387, 1.0]], ['2, k, 5', [-0.163678, 0.199744, 1.0]], ['2, k, 6', [-0.216306, 0.141834, 1.0]], ['2, k, 7', [-0.251622, 0.127731, 1.0]], ['2, k, 8', [0.204739, 0.137196, 1.0]], ['2, k, 9', [0.295063, 0.0773857, 1.0]], ['2, k, 10', [0.339807, 0.132722, 1.0]], ['2, k, 11', [0.417004, 0.131789, 1.0]], ['2, k, 12', [-0.00282432, -0.353319, 1.0]], ['2, k, 13', [-0.0806083, -0.779749, 1.0]], ['2, k, 14', [-0.070194, -1.13521, 1.0]], ['2, k, 15', [-0.0694062, -1.17025, 1.0]], ['2, k, 16', [0.129783, -0.352545, 1.0]], ['2, k, 17', [0.196643, -0.697119, 1.0]], ['2, k, 18', [0.212126, -1.09317, 1.0]], ['2, k, 19', [0.210152, -1.12868, 1.0]], ['2, k, 20', [0.0664112, 0.189019, 1.0]], ['2, k, 21', [-0.287799, 0.0938432, 1.0]], ['2, k, 22', [-0.164956, 0.122841, 1.0]], ['2, k, 23', [0.48074, 0.126174, 1.0]], ['2, k, 24', [0.479492, 0.117654, 1.0]]]
[['2, k, 0', [0.0640304, -0.356572, 1.0]], ['2, k, 1', [0.0658057, -0.0430042, 1.0]], ['2, k, 2', [0.0665111, 0.265184, 1.0]], ['2, k, 3', [0.0744584, 0.399383, 1.0]], ['2, k, 4', [-0.0606261, 0.190546, 1.0]], ['2, k, 5', [-0.164564, 0.19975, 1.0]], ['2, k, 6', [-0.223191, 0.143023, 1.0]], ['2, k, 7', [-0.261727, 0.129551, 1.0]], ['2, k, 8', [0.204605, 0.136875, 1.0]], ['2, k, 9', [0.294268, 0.068324, 1.0]], ['2, k, 10', [0.339609, 0.132584, 1.0]], ['2, k, 11', [0.410793, 0.130289, 1.0]], ['2, k, 12', [-0.00293207, -0.353087, 1.0]], ['2, k, 13', [-0.066699, -0.771184, 1.0]], ['2, k, 14', [-0.0775609, -1.13807, 1.0]], ['2, k, 15', [-0.0526198, -1.20447, 1.0]], ['2, k, 16', [0.129047, -0.35191, 1.0]], ['2, k, 17', [0.186134, -0.667845, 1.0]], ['2, k, 18', [0.208906, -1.09028, 1.0]], ['2, k, 19', [0.206734, -1.12579, 1.0]], ['2, k, 20', [0.0663921, 0.189024, 1.0]], ['2, k, 21', [-0.293345, 0.0974827, 1.0]], ['2, k, 22', [-0.172513, 0.121028, 1.0]], ['2, k, 23', [0.489371, 0.135146, 1.0]], ['2, k, 24', [0.460183, 0.14018, 1.0]]]
[['2, k, 0', [0.0637908, -0.356334, 1.0]], ['2, k, 1', [0.0664764, -0.0428704, 1.0]], ['2, k, 2', [0.0711562, 0.264539, 1.0]], ['2, k, 3', [0.0742634, 0.399257, 1.0]], ['2, k, 4', [-0.0607674, 0.191285, 1.0]], ['2, k, 5', [-0.165701, 0.200541, 1.0]], ['2, k, 6', [-0.227471, 0.141463, 1.0]], ['2, k, 7', [-0.267472, 0.129082, 1.0]], ['2, k, 8', [0.204438, 0.136432, 1.0]], ['2, k, 9', [0.29198, 0.174705, 1.0]], ['2, k, 10', [0.355386, 0.135323, 1.0]], ['2, k, 11', [0.393434, 0.129176, 1.0]], ['2, k, 12', [-0.00301948, -0.352832, 1.0]], ['2, k, 13', [-0.0670463, -0.771446, 1.0]], ['2, k, 14', [-0.0727713, -1.13598, 1.0]], ['2, k, 15', [-0.0590409, -1.19811, 1.0]], ['2, k, 16', [0.128622, -0.351647, 1.0]], ['2, k, 17', [0.194565, -0.691621, 1.0]], ['2, k, 18', [0.208485, -1.09944, 1.0]], ['2, k, 19', [0.205551, -1.13506, 1.0]], ['2, k, 20', [0.0696816, 0.188662, 1.0]], ['2, k, 21', [-0.29498, 0.0938558, 1.0]], ['2, k, 22', [-0.173143, 0.118013, 1.0]], ['2, k, 23', [0.458148, 0.123028, 1.0]], ['2, k, 24', [0.376833, 0.156561, 1.0]]]
[['2, k, 0', [0.0637539, -0.357221, 1.0]], ['2, k, 1', [0.0664539, -0.0432278, 1.0]], ['2, k, 2', [0.0707092, 0.26437, 1.0]], ['2, k, 3', [0.0743711, 0.398717, 1.0]], ['2, k, 4', [-0.054596, 0.160021, 1.0]], ['2, k, 5', [-0.166091, 0.201575, 1.0]], ['2, k, 6', [-0.270056, 0.146428, 1.0]], ['2, k, 7', [-0.288298, 0.129557, 1.0]], ['2, k, 8', [0.204066, 0.135285, 1.0]], ['2, k, 9', [0.299746, 0.170178, 1.0]], ['2, k, 10', [0.368742, 0.132339, 1.0]], ['2, k, 11', [0.422985, 0.127565, 1.0]], ['2, k, 12', [-0.00323555, -0.353971, 1.0]], ['2, k, 13', [-0.0657588, -0.768965, 1.0]], ['2, k, 14', [-0.0716065, -1.13319, 1.0]], ['2, k, 15', [-0.0543843, -1.19726, 1.0]], ['2, k, 16', [0.128823, -0.352562, 1.0]], ['2, k, 17', [0.189231, -0.668909, 1.0]], ['2, k, 18', [0.210815, -1.13599, 1.0]], ['2, k, 19', [0.208046, -1.1712, 1.0]], ['2, k, 20', [0.0694545, 0.188399, 1.0]], ['2, k, 21', [-0.306338, 0.102161, 1.0]], ['2, k, 22', [-0.194786, 0.121389, 1.0]], ['2, k, 23', [0.501108, 0.119765, 1.0]], ['2, k, 24', [0.447867, 0.142167, 1.0]]]
[['2, k, 0', [0.0631855, -0.356849, 1.0]], ['2, k, 1', [0.0676473, -0.0435493, 1.0]], ['2, k, 2', [0.076411, 0.261926, 1.0]], ['2, k, 3', [0.0742624, 0.398931, 1.0]], ['2, k, 4', [-0.0603067, 0.187072, 1.0]], ['2, k, 5', [-0.167567, 0.199394, 1.0]], ['2, k, 6', [-0.271577, 0.145581, 1.0]], ['2, k, 7', [-0.294405, 0.131315, 1.0]], ['2, k, 8', [0.203581, 0.135364, 1.0]], ['2, k, 9', [0.266283, 0.312823, 1.0]], ['2, k, 10', [0.324558, 0.208265, 1.0]], ['2, k, 11', [0.419491, 0.206996, 1.0]], ['2, k, 12', [-0.00378494, -0.353634, 1.0]], ['2, k, 13', [-0.0660131, -0.77001, 1.0]], ['2, k, 14', [-0.071591, -1.13789, 1.0]], ['2, k, 15', [-0.051098, -1.19669, 1.0]], ['2, k, 16', [0.127948, -0.351917, 1.0]], ['2, k, 17', [0.196048, -0.700527, 1.0]], ['2, k, 18', [0.203907, -1.11927, 1.0]], ['2, k, 19', [0.177052, -1.18883, 1.0]], ['2, k, 20', [0.0738715, 0.186582, 1.0]], ['2, k, 21', [-0.297693, 0.0947192, 1.0]], ['2, k, 22', [-0.197593, 0.123452, 1.0]], ['2, k, 23', [0.497723, 0.198955, 1.0]], ['2, k, 24', [0.444694, 0.221035, 1.0]]]
[['2, k, 0', [0.0632295, -0.356332, 1.0]], ['2, k, 1', [0.0688866, -0.0434303, 1.0]], ['2, k, 2', [0.0782278, 0.261513, 1.0]], ['2, k, 3', [0.0750476, 0.398557, 1.0]], ['2, k, 4', [-0.0601976, 0.187745, 1.0]], ['2, k, 5', [-0.168119, 0.199026, 1.0]], ['2, k, 6', [-0.288148, 0.146351, 1.0]], ['2, k, 7', [-0.338243, 0.133926, 1.0]], ['2, k, 8', [0.202095, 0.137228, 1.0]], ['2, k, 9', [0.268392, 0.32142, 1.0]], ['2, k, 10', [0.324923, 0.211794, 1.0]], ['2, k, 11', [0.418713, 0.210192, 1.0]], ['2, k, 12', [-0.00334947, -0.352281, 1.0]], ['2, k, 13', [-0.0605191, -0.727166, 1.0]], ['2, k, 14', [-0.0748335, -1.13964, 1.0]], ['2, k, 15', [-0.0469068, -1.20158, 1.0]], ['2, k, 16', [0.127896, -0.351295, 1.0]], ['2, k, 17', [0.195473, -0.701024, 1.0]], ['2, k, 18', [0.204585, -1.12786, 1.0]], ['2, k, 19', [0.192561, -1.16355, 1.0]], ['2, k, 20', [0.0757056, 0.186259, 1.0]], ['2, k, 21', [-0.377482, 0.116218, 1.0]], ['2, k, 22', [-0.271627, 0.122075, 1.0]], ['2, k, 23', [0.496945, 0.202138, 1.0]], ['2, k, 24', [0.444026, 0.223742, 1.0]]]
