[['2, k, 0', [0.03781053, -0.01518386, 1.0]], ['2, k, 1', [0.03946309, 0.2286131, 1.0]], ['2, k, 2', [0.04004328, 0.465017, 1.0]], ['2, k, 3', [0.06805135, 0.6108379, 1.0]], ['2, k, 4', [-0.1496139, 0.4062978, 1.0]], ['2, k, 5', [-0.2153379, 0.2058084, 1.0]], ['2, k, 6', [-0.005631469, 0.1499278, 1.0]], ['2, k, 7', [0.04146602, 0.1989405, 1.0]], ['2, k, 8', [0.2224711, 0.3747358, 1.0]], ['2, k, 9', [0.2760807, 0.1266427, 1.0]], ['2, k, 10', [0.1065743, 0.2170958, 1.0]], ['2, k, 11', [0.05536721, 0.2091614, 1.0]], ['2, k, 12', [-0.0354522, -0.01049781, 1.0]], ['2, k, 13', [-0.1007666, -0.2974391, 1.0]], ['2, k, 14', [-0.07307123, -0.6147866, 1.0]], ['2, k, 15', [-0.04236099, -0.6573742, 1.0]], ['2, k, 16', [0.1092245, -0.01976878, 1.0]], ['2, k, 17', [0.1650263, -0.3041157, 1.0]], ['2, k, 18', [0.1043162, -0.6167067, 1.0]], ['2, k, 19', [0.09307124, -0.6580104, 1.0]], ['2, k, 20', [0.03968353, 0.4069925, 1.0]], ['2, k, 21', [0.09192146, 0.2182757, 1.0]], ['2, k, 22', [0.05436463, 0.1481551, 1.0]], ['2, k, 23', [0.02065904, 0.2209434, 1.0]], ['2, k, 24', [0.04676961, 0.2710095, 1.0]]]
[['2, k, 0', [0.02731341, 0.02719853, 1.0]], ['2, k, 1', [0.0326621, 0.2771101, 1.0]], ['2, k, 2', [0.03771843, 0.5195299, 1.0]], ['2, k, 3', [0.07167099, 0.6315303, 1.0]], ['2, k, 4', [-0.1121762, 0.4288838, 1.0]], ['2, k, 5', [-0.2157295, 0.5017152, 1.0]], ['2, k, 6', [-0.040324, 0.6073928, 1.0]], ['2, k, 7', [-0.04597536, 0.6026416, 1.0]], ['2, k, 8', [0.2036328, 0.4208819, 1.0]], ['2, k, 9', [0.3515534, 0.4634617, 1.0]], ['2, k, 10', [0.1681206, 0.6078075, 1.0]], ['2, k, 11', [0.1076746, 0.6513889, 1.0]], ['2, k, 12', [-0.05469196, 0.02857515, 1.0]], ['2, k, 13', [-0.09963374, -0.2524147, 1.0]], ['2, k, 14', [-0.07508132, -0.6099228, 1.0]], ['2, k, 15', [-0.04288032, -0.6592172, 1.0]], ['2, k, 16', [0.108292, 0.02528888, 1.0]], ['2, k, 17', [0.1583824, -0.2844502, 1.0]], ['2, k, 18', [0.1065255, -0.5994126, 1.0]], ['2, k, 19', [0.091929, -0.6503638, 1.0]], ['2, k, 20', [0.03650483, 0.4601172, 1.0]], ['2, k, 21', [0.02786017, 0.6544508, 1.0]], ['2, k, 22', [-0.0314559, 0.5886006, 1.0]], ['2, k, 23', [0.04556347, 0.6795639, 1.0]], ['2, k, 24', [0.1067699, 0.654038, 1.0]]]
[['2, k, 0', [0.02753566, 0.02737374, 1.0]], ['2, k, 1', [0.03275895, 0.2773984, 1.0]], ['2, k, 2', [0.03769545, 0.5197574, 1.0]], ['2, k, 3', [0.07175902, 0.6316431, 1.0]], ['2, k, 4', [-0.1121918, 0.4288583, 1.0]], ['2, k, 5', [-0.2157284, 0.5017894, 1.0]], ['2, k, 6', [-0.08815728, 0.613954, 1.0]], ['2, k, 7', [-0.01272727, 0.62635, 1.0]], ['2, k, 8', [0.2036009, 0.4208635, 1.0]], ['2, k, 9', [0.3517743, 0.4636338, 1.0]], ['2, k, 10', [0.1678876, 0.6079004, 1.0]], ['2, k, 11', [0.1079247, 0.6497735, 1.0]], ['2, k, 12', [-0.05457637, 0.02868392, 1.0]], ['2, k, 13', [-0.09907597, -0.2571448, 1.0]], ['2, k, 14', [-0.07496922, -0.6109974, 1.0]], ['2, k, 15', [-0.04404708, -0.6601588, 1.0]], ['2, k, 16', [0.1086685, 0.02550824, 1.0]], ['2, k, 17', [0.1583753, -0.2843451, 1.0]], ['2, k, 18', [0.1065441, -0.5993139, 1.0]], ['2, k, 19', [0.09311958, -0.6498457, 1.0]], ['2, k, 20', [0.03650825, 0.4603581, 1.0]], ['2, k, 21', [0.01976189, 0.6417037, 1.0]], ['2, k, 22', [-0.01474689, 0.6044957, 1.0]], ['2, k, 23', [0.04570678, 0.6770547, 1.0]], ['2, k, 24', [0.1083873, 0.6524382, 1.0]]]
[['2, k, 0', [0.02759613, 0.02750259, 1.0]], ['2, k, 1', [0.03258436, 0.2770198, 1.0]], ['2, k, 2', [0.03645964, 0.5166807, 1.0]], ['2, k, 3', [0.07162762, 0.6306571, 1.0]], ['2, k, 4', [-0.1121444, 0.4288108, 1.0]], ['2, k, 5', [-0.2161206, 0.5015855, 1.0]], ['2, k, 6', [-0.03655124, 0.6017345, 1.0]], ['2, k, 7', [-0.04136722, 0.6024353, 1.0]], ['2, k, 8', [0.2036001, 0.4212248, 1.0]], ['2, k, 9', [0.3516127, 0.463684, 1.0]], ['2, k, 10', [0.1679166, 0.6078619, 1.0]], ['2, k, 11', [0.1093481, 0.6480327, 1.0]], ['2, k, 12', [-0.05448258, 0.02883407, 1.0]], ['2, k, 13', [-0.09905395, -0.2575275, 1.0]], ['2, k, 14', [-0.07497267, -0.6110327, 1.0]], ['2, k, 15', [-0.04333814, -0.6601755, 1.0]], ['2, k, 16', [0.108698, 0.02558776, 1.0]], ['2, k, 17', [0.1583983, -0.2843349, 1.0]], ['2, k, 18', [0.1063748, -0.5992483, 1.0]], ['2, k, 19', [0.09166385, -0.6502081, 1.0]], ['2, k, 20', [0.03562414, 0.4581965, 1.0]], ['2, k, 21', [0.03223704, 0.6543587, 1.0]], ['2, k, 22', [0.01200653, 0.6088297, 1.0]], ['2, k, 23', [0.04448619, 0.6757088, 1.0]], ['2, k, 24', [0.08897701, 0.642664, 1.0]]]
[['2, k, 0', [0.02750794, 0.02753534, 1.0]], ['2, k, 1', [0.03228905, 0.2765143, 1.0]], ['2, k, 2', [0.03590111, 0.5148737, 1.0]], ['2, k, 3', [0.0713589, 0.6296797, 1.0]], ['2, k, 4', [-0.111929, 0.4280656, 1.0]], ['2, k, 5', [-0.2158602, 0.5021285, 1.0]], ['2, k, 6', [-0.08279099, 0.6175718, 1.0]], ['2, k, 7', [0.004647968, 0.6315519, 1.0]], ['2, k, 8', [0.2037899, 0.4213468, 1.0]], ['2, k, 9', [0.3515708, 0.4639899, 1.0]], ['2, k, 10', [0.1678409, 0.6076088, 1.0]], ['2, k, 11', [0.108809, 0.6475681, 1.0]], ['2, k, 12', [-0.0544954, 0.0288387, 1.0]], ['2, k, 13', [-0.09919895, -0.2576774, 1.0]], ['2, k, 14', [-0.0765122, -0.6084759, 1.0]], ['2, k, 15', [-0.04384689, -0.6577879, 1.0]], ['2, k, 16', [0.108485, 0.02564719, 1.0]], ['2, k, 17', [0.1585115, -0.2844029, 1.0]], ['2, k, 18', [0.1062571, -0.5993471, 1.0]], ['2, k, 19', [0.09234641, -0.6507839, 1.0]], ['2, k, 20', [0.0351048, 0.4567119, 1.0]], ['2, k, 21', [0.04256693, 0.6511878, 1.0]], ['2, k, 22', [-0.0245404, 0.6271212, 1.0]], ['2, k, 23', [0.04698962, 0.6750573, 1.0]], ['2, k, 24', [0.08904886, 0.6424389, 1.0]]]
[['2, k, 0', [0.02772641, 0.02804487, 1.0]], ['2, k, 1', [0.0321938, 0.2763461, 1.0]], ['2, k, 2', [0.03524384, 0.5135245, 1.0]], ['2, k, 3', [0.07141507, 0.62899, 1.0]], ['2, k, 4', [-0.1122877, 0.4295328, 1.0]], ['2, k, 5', [-0.216181, 0.50165, 1.0]], ['2, k, 6', [-0.035606, 0.6013719, 1.0]], ['2, k, 7', [-0.03972936, 0.6024035, 1.0]], ['2, k, 8', [0.2038032, 0.4216091, 1.0]], ['2, k, 9', [0.3516475, 0.4639649, 1.0]], ['2, k, 10', [0.1672816, 0.6074549, 1.0]], ['2, k, 11', [0.1090928, 0.6458905, 1.0]], ['2, k, 12', [-0.0541961, 0.02920781, 1.0]], ['2, k, 13', [-0.09956661, -0.2593179, 1.0]], ['2, k, 14', [-0.07487617, -0.6126519, 1.0]], ['2, k, 15', [-0.04133942, -0.6612601, 1.0]], ['2, k, 16', [0.1086122, 0.02624123, 1.0]], ['2, k, 17', [0.1585818, -0.2839364, 1.0]], ['2, k, 18', [0.1063321, -0.5989016, 1.0]], ['2, k, 19', [0.09237024, -0.6504869, 1.0]], ['2, k, 20', [0.03461325, 0.4557052, 1.0]], ['2, k, 21', [0.03345086, 0.6549251, 1.0]], ['2, k, 22', [-0.07449503, 0.5577934, 1.0]], ['2, k, 23', [0.0436598, 0.6727257, 1.0]], ['2, k, 24', [0.08832438, 0.641166, 1.0]]]
[['2, k, 0', [0.02828146, 0.02812022, 1.0]], ['2, k, 1', [0.03222147, 0.2760046, 1.0]], ['2, k, 2', [0.03478954, 0.5124514, 1.0]], ['2, k, 3', [0.07140965, 0.6282286, 1.0]], ['2, k, 4', [-0.1119466, 0.4285824, 1.0]], ['2, k, 5', [-0.2160108, 0.5018725, 1.0]], ['2, k, 6', [-0.08947172, 0.6138732, 1.0]], ['2, k, 7', [-0.005919035, 0.6233876, 1.0]], ['2, k, 8', [0.2039872, 0.4217515, 1.0]], ['2, k, 9', [0.3514223, 0.4637638, 1.0]], ['2, k, 10', [0.1645456, 0.607501, 1.0]], ['2, k, 11', [0.1079482, 0.6441453, 1.0]], ['2, k, 12', [-0.05367241, 0.02916191, 1.0]], ['2, k, 13', [-0.09972026, -0.2603273, 1.0]], ['2, k, 14', [-0.07661051, -0.6099732, 1.0]], ['2, k, 15', [-0.04300516, -0.6593992, 1.0]], ['2, k, 16', [0.1092404, 0.02640213, 1.0]], ['2, k, 17', [0.15867, -0.2835673, 1.0]], ['2, k, 18', [0.1064321, -0.5985393, 1.0]], ['2, k, 19', [0.09196588, -0.6504371, 1.0]], ['2, k, 20', [0.03430142, 0.4547878, 1.0]], ['2, k, 21', [0.01609385, 0.6315556, 1.0]], ['2, k, 22', [-0.02464302, 0.6232496, 1.0]], ['2, k, 23', [0.04442394, 0.6729789, 1.0]], ['2, k, 24', [0.08782506, 0.638688, 1.0]]]
[['2, k, 0', [0.02689802, 0.02780191, 1.0]], ['2, k, 1', [0.0312591, 0.2749911, 1.0]], ['2, k, 2', [0.03442497, 0.5111154, 1.0]], ['2, k, 3', [0.07126418, 0.6275819, 1.0]], ['2, k, 4', [-0.1119285, 0.4285398, 1.0]], ['2, k, 5', [-0.2158907, 0.5018274, 1.0]], ['2, k, 6', [-0.03547965, 0.6021271, 1.0]], ['2, k, 7', [-0.04267194, 0.5983611, 1.0]], ['2, k, 8', [0.2035699, 0.4216522, 1.0]], ['2, k, 9', [0.350964, 0.4636483, 1.0]], ['2, k, 10', [0.1638315, 0.6071007, 1.0]], ['2, k, 11', [0.1081534, 0.6427029, 1.0]], ['2, k, 12', [-0.05460411, 0.02917238, 1.0]], ['2, k, 13', [-0.09974104, -0.2622063, 1.0]], ['2, k, 14', [-0.0765326, -0.6100576, 1.0]], ['2, k, 15', [-0.04224747, -0.6594077, 1.0]], ['2, k, 16', [0.1073148, 0.02556964, 1.0]], ['2, k, 17', [0.1586852, -0.2835261, 1.0]], ['2, k, 18', [0.1064438, -0.598491, 1.0]], ['2, k, 19', [0.09145413, -0.6504338, 1.0]], ['2, k, 20', [0.03375921, 0.4534706, 1.0]], ['2, k, 21', [0.0295362, 0.6531383, 1.0]], ['2, k, 22', [-0.04423314, 0.5757864, 1.0]], ['2, k, 23', [0.04555664, 0.6694963, 1.0]], ['2, k, 24', [0.09148427, 0.6357332, 1.0]]]
[['2, k, 0', [0.02689122, 0.02758097, 1.0]], ['2, k, 1', [0.0310465, 0.2742694, 1.0]], ['2, k, 2', [0.0340917, 0.510087, 1.0]], ['2, k, 3', [0.07148115, 0.6267408, 1.0]], ['2, k, 4', [-0.1117088, 0.4279894, 1.0]], ['2, k, 5', [-0.2160581, 0.5015746, 1.0]], ['2, k, 6', [-0.0907314, 0.6118733, 1.0]], ['2, k, 7', [-0.01003912, 0.619736, 1.0]], ['2, k, 8', [0.2035715, 0.4215446, 1.0]], ['2, k, 9', [0.3509889, 0.4636006, 1.0]], ['2, k, 10', [0.1632952, 0.6063614, 1.0]], ['2, k, 11', [0.107411, 0.6419503, 1.0]], ['2, k, 12', [-0.05458414, 0.02918063, 1.0]], ['2, k, 13', [-0.09961992, -0.2624453, 1.0]], ['2, k, 14', [-0.07616781, -0.6101345, 1.0]], ['2, k, 15', [-0.0422372, -0.6595361, 1.0]], ['2, k, 16', [0.1072788, 0.02490236, 1.0]], ['2, k, 17', [0.1588041, -0.2844012, 1.0]], ['2, k, 18', [0.1063029, -0.5994076, 1.0]], ['2, k, 19', [0.09183901, -0.6508701, 1.0]], ['2, k, 20', [0.03344042, 0.4524793, 1.0]], ['2, k, 21', [0.006154571, 0.6270763, 1.0]], ['2, k, 22', [-0.02343401, 0.6250488, 1.0]], ['2, k, 23', [0.04496868, 0.6682993, 1.0]], ['2, k, 24', [0.08940577, 0.6371548, 1.0]]]
[['2, k, 0', [0.02651627, 0.02757609, 1.0]], ['2, k, 1', [0.03075913, 0.2738926, 1.0]], ['2, k, 2', [0.03399453, 0.5094231, 1.0]], ['2, k, 3', [0.07141965, 0.6262092, 1.0]], ['2, k, 4', [-0.1114895, 0.4274945, 1.0]], ['2, k, 5', [-0.2165589, 0.5010841, 1.0]], ['2, k, 6', [-0.0333715, 0.6014599, 1.0]], ['2, k, 7', [-0.039798, 0.5978586, 1.0]], ['2, k, 8', [0.2036002, 0.4215129, 1.0]], ['2, k, 9', [0.3510494, 0.4631672, 1.0]], ['2, k, 10', [0.1626705, 0.6057343, 1.0]], ['2, k, 11', [0.1075174, 0.6419037, 1.0]], ['2, k, 12', [-0.05490413, 0.02925131, 1.0]], ['2, k, 13', [-0.09965415, -0.2613137, 1.0]], ['2, k, 14', [-0.07565828, -0.6097706, 1.0]], ['2, k, 15', [-0.04338835, -0.6593801, 1.0]], ['2, k, 16', [0.106851, 0.02483841, 1.0]], ['2, k, 17', [0.1587677, -0.2840787, 1.0]], ['2, k, 18', [0.1063184, -0.5991172, 1.0]], ['2, k, 19', [0.09181756, -0.6505142, 1.0]], ['2, k, 20', [0.03328104, 0.451872, 1.0]], ['2, k, 21', [0.03412411, 0.6496864, 1.0]], ['2, k, 22', [-0.005532735, 0.5912935, 1.0]], ['2, k, 23', [0.04601643, 0.6693157, 1.0]], ['2, k, 24', [0.08967631, 0.636464, 1.0]]]
[['2, k, 0', [0.02649886, 0.02754664, 1.0]], ['2, k, 1', [0.03086581, 0.2740279, 1.0]], ['2, k, 2', [0.03488506, 0.5107341, 1.0]], ['2, k, 3', [0.07163782, 0.6265282, 1.0]], ['2, k, 4', [-0.111184, 0.4268078, 1.0]], ['2, k, 5', [-0.2171592, 0.5007141, 1.0]], ['2, k, 6', [-0.08819722, 0.6202012, 1.0]], ['2, k, 7', [0.001232031, 0.6285724, 1.0]], ['2, k, 8', [0.2035289, 0.4214378, 1.0]], ['2, k, 9', [0.3510137, 0.4630747, 1.0]], ['2, k, 10', [0.1626682, 0.6047739, 1.0]], ['2, k, 11', [0.1056946, 0.6416988, 1.0]], ['2, k, 12', [-0.05493243, 0.02920813, 1.0]], ['2, k, 13', [-0.09961681, -0.2614057, 1.0]], ['2, k, 14', [-0.07533249, -0.6106821, 1.0]], ['2, k, 15', [-0.04302128, -0.6601171, 1.0]], ['2, k, 16', [0.1068467, 0.02482605, 1.0]], ['2, k, 17', [0.1587879, -0.2839321, 1.0]], ['2, k, 18', [0.1063541, -0.5989261, 1.0]], ['2, k, 19', [0.09151191, -0.6503874, 1.0]], ['2, k, 20', [0.03388417, 0.4527374, 1.0]], ['2, k, 21', [0.02284031, 0.6527263, 1.0]], ['2, k, 22', [-0.02090416, 0.6170193, 1.0]], ['2, k, 23', [0.04578269, 0.6685016, 1.0]], ['2, k, 24', [0.08998945, 0.6369497, 1.0]]]
[['2, k, 0', [0.02650265, 0.02754221, 1.0]], ['2, k, 1', [0.03121007, 0.2741689, 1.0]], ['2, k, 2', [0.03623139, 0.5114934, 1.0]], ['2, k, 3', [0.07166129, 0.6267079, 1.0]], ['2, k, 4', [-0.1112116, 0.4267042, 1.0]], ['2, k, 5', [-0.2173022, 0.5006527, 1.0]], ['2, k, 6', [-0.03456657, 0.5979353, 1.0]], ['2, k, 7', [-0.04429099, 0.5961614, 1.0]], ['2, k, 8', [0.2035228, 0.4214427, 1.0]], ['2, k, 9', [0.3510245, 0.4627761, 1.0]], ['2, k, 10', [0.1615217, 0.6033399, 1.0]], ['2, k, 11', [0.1042943, 0.6411257, 1.0]], ['2, k, 12', [-0.05491383, 0.02918185, 1.0]], ['2, k, 13', [-0.0997778, -0.2614733, 1.0]], ['2, k, 14', [-0.07651982, -0.6104115, 1.0]], ['2, k, 15', [-0.04292415, -0.6597841, 1.0]], ['2, k, 16', [0.1068507, 0.02482995, 1.0]], ['2, k, 17', [0.1588418, -0.2839056, 1.0]], ['2, k, 18', [0.1062349, -0.5989092, 1.0]], ['2, k, 19', [0.09112406, -0.650412, 1.0]], ['2, k, 20', [0.03493154, 0.453303, 1.0]], ['2, k, 21', [0.02947951, 0.6479414, 1.0]], ['2, k, 22', [-0.00919539, 0.5889919, 1.0]], ['2, k, 23', [0.044618, 0.6693806, 1.0]], ['2, k, 24', [0.09518958, 0.6301665, 1.0]]]
[['2, k, 0', [0.02645847, 0.02755348, 1.0]], ['2, k, 1', [0.03107614, 0.2737946, 1.0]], ['2, k, 2', [0.03584447, 0.5100216, 1.0]], ['2, k, 3', [0.07153088, 0.6259774, 1.0]], ['2, k, 4', [-0.1110834, 0.426586, 1.0]], ['2, k, 5', [-0.2178726, 0.5003598, 1.0]], ['2, k, 6', [-0.08415332, 0.6145887, 1.0]], ['2, k, 7', [0.001873373, 0.6257685, 1.0]], ['2, k, 8', [0.2032747, 0.42131, 1.0]], ['2, k, 9', [0.3509306, 0.4624445, 1.0]], ['2, k, 10', [0.184417, 0.5757889, 1.0]], ['2, k, 11', [0.1045128, 0.6397815, 1.0]], ['2, k, 12', [-0.05492597, 0.02917296, 1.0]], ['2, k, 13', [-0.09978878, -0.2633016, 1.0]], ['2, k, 14', [-0.07614163, -0.6111946, 1.0]], ['2, k, 15', [-0.04184629, -0.6600537, 1.0]], ['2, k, 16', [0.1067557, 0.02490062, 1.0]], ['2, k, 17', [0.1588157, -0.2845131, 1.0]], ['2, k, 18', [0.1061276, -0.5995083, 1.0]], ['2, k, 19', [0.09119272, -0.6506092, 1.0]], ['2, k, 20', [0.03463595, 0.4521916, 1.0]], ['2, k, 21', [0.04164091, 0.6453208, 1.0]], ['2, k, 22', [-0.02412874, 0.6197639, 1.0]], ['2, k, 23', [0.04445273, 0.6685643, 1.0]], ['2, k, 24', [0.09494061, 0.6305534, 1.0]]]
[['2, k, 0', [0.02609072, 0.02774109, 1.0]], ['2, k, 1', [0.03111525, 0.2739115, 1.0]], ['2, k, 2', [0.03657591, 0.5104585, 1.0]], ['2, k, 3', [0.07198072, 0.6257874, 1.0]], ['2, k, 4', [-0.1112434, 0.4266666, 1.0]], ['2, k, 5', [-0.2179745, 0.5003925, 1.0]], ['2, k, 6', [-0.0357466, 0.6001081, 1.0]], ['2, k, 7', [-0.04983198, 0.5930908, 1.0]], ['2, k, 8', [0.203231, 0.4211074, 1.0]], ['2, k, 9', [0.3502885, 0.4624207, 1.0]], ['2, k, 10', [0.1717936, 0.5850253, 1.0]], ['2, k, 11', [0.1043154, 0.6391426, 1.0]], ['2, k, 12', [-0.05526261, 0.02937702, 1.0]], ['2, k, 13', [-0.09932887, -0.2634121, 1.0]], ['2, k, 14', [-0.07608826, -0.6112562, 1.0]], ['2, k, 15', [-0.04303043, -0.6603356, 1.0]], ['2, k, 16', [0.1063933, 0.02507456, 1.0]], ['2, k, 17', [0.1588726, -0.2844313, 1.0]], ['2, k, 18', [0.106155, -0.5994245, 1.0]], ['2, k, 19', [0.0909346, -0.6504227, 1.0]], ['2, k, 20', [0.03512756, 0.4525269, 1.0]], ['2, k, 21', [0.02331373, 0.6421571, 1.0]], ['2, k, 22', [-0.01755925, 0.5833259, 1.0]], ['2, k, 23', [0.04397505, 0.6681588, 1.0]], ['2, k, 24', [0.09000814, 0.6326882, 1.0]]]
[['2, k, 0', [0.02598948, 0.02768364, 1.0]], ['2, k, 1', [0.03096359, 0.2734935, 1.0]], ['2, k, 2', [0.0362943, 0.5093749, 1.0]], ['2, k, 3', [0.072022, 0.625387, 1.0]], ['2, k, 4', [-0.1112453, 0.4266644, 1.0]], ['2, k, 5', [-0.2182487, 0.5005812, 1.0]], ['2, k, 6', [-0.0832615, 0.6076605, 1.0]], ['2, k, 7', [0.000521606, 0.6222432, 1.0]], ['2, k, 8', [0.2032255, 0.4210936, 1.0]], ['2, k, 9', [0.3502897, 0.4622276, 1.0]], ['2, k, 10', [0.1836927, 0.5749887, 1.0]], ['2, k, 11', [0.1044966, 0.6379452, 1.0]], ['2, k, 12', [-0.05534046, 0.02927413, 1.0]], ['2, k, 13', [-0.1000359, -0.2719676, 1.0]], ['2, k, 14', [-0.07595713, -0.6140049, 1.0]], ['2, k, 15', [-0.04086317, -0.6627129, 1.0]], ['2, k, 16', [0.1062713, 0.02506178, 1.0]], ['2, k, 17', [0.1589213, -0.282339, 1.0]], ['2, k, 18', [0.1064073, -0.597341, 1.0]], ['2, k, 19', [0.09072728, -0.649639, 1.0]], ['2, k, 20', [0.03490051, 0.4516428, 1.0]], ['2, k, 21', [0.04249162, 0.6450673, 1.0]], ['2, k, 22', [-0.02012839, 0.6116863, 1.0]], ['2, k, 23', [0.0434161, 0.6672312, 1.0]], ['2, k, 24', [0.08915197, 0.6311697, 1.0]]]
[['2, k, 0', [0.02575967, 0.02759481, 1.0]], ['2, k, 1', [0.03070694, 0.273133, 1.0]], ['2, k, 2', [0.0359028, 0.5086204, 1.0]], ['2, k, 3', [0.07212406, 0.6253835, 1.0]], ['2, k, 4', [-0.111465, 0.4268857, 1.0]], ['2, k, 5', [-0.2197574, 0.5003182, 1.0]], ['2, k, 6', [-0.036054, 0.5998969, 1.0]], ['2, k, 7', [-0.05203825, 0.5925965, 1.0]], ['2, k, 8', [0.202831, 0.4200166, 1.0]], ['2, k, 9', [0.3499128, 0.462341, 1.0]], ['2, k, 10', [0.1789822, 0.5822833, 1.0]], ['2, k, 11', [0.1057772, 0.6368225, 1.0]], ['2, k, 12', [-0.05546119, 0.02918221, 1.0]], ['2, k, 13', [-0.1000484, -0.271756, 1.0]], ['2, k, 14', [-0.07668898, -0.6120536, 1.0]], ['2, k, 15', [-0.0419791, -0.6615627, 1.0]], ['2, k, 16', [0.1059237, 0.02499813, 1.0]], ['2, k, 17', [0.1590709, -0.2834275, 1.0]], ['2, k, 18', [0.1062114, -0.5984892, 1.0]], ['2, k, 19', [0.09128746, -0.6501895, 1.0]], ['2, k, 20', [0.0345608, 0.4510006, 1.0]], ['2, k, 21', [0.01859032, 0.6412777, 1.0]], ['2, k, 22', [-0.01233774, 0.5893129, 1.0]], ['2, k, 23', [0.04329349, 0.6655783, 1.0]], ['2, k, 24', [0.0902211, 0.6293092, 1.0]]]
[['2, k, 0', [0.02469776, 0.02752573, 1.0]], ['2, k, 1', [0.03033881, 0.272872, 1.0]], ['2, k, 2', [0.03580824, 0.5082633, 1.0]], ['2, k, 3', [0.07196295, 0.6252009, 1.0]], ['2, k, 4', [-0.1114296, 0.4268237, 1.0]], ['2, k, 5', [-0.2211659, 0.5001427, 1.0]], ['2, k, 6', [-0.08993787, 0.6077028, 1.0]], ['2, k, 7', [-0.008208342, 0.6206982, 1.0]], ['2, k, 8', [0.2019497, 0.4190385, 1.0]], ['2, k, 9', [0.3490334, 0.4621579, 1.0]], ['2, k, 10', [0.1832484, 0.5765663, 1.0]], ['2, k, 11', [0.1048261, 0.6359249, 1.0]], ['2, k, 12', [-0.0564086, 0.02916929, 1.0]], ['2, k, 13', [-0.09996079, -0.271127, 1.0]], ['2, k, 14', [-0.07580192, -0.6105607, 1.0]], ['2, k, 15', [-0.04271558, -0.6604596, 1.0]], ['2, k, 16', [0.1047984, 0.02488618, 1.0]], ['2, k, 17', [0.1592414, -0.2846578, 1.0]], ['2, k, 18', [0.1059098, -0.5997475, 1.0]], ['2, k, 19', [0.09148906, -0.6506413, 1.0]], ['2, k, 20', [0.03441696, 0.4506766, 1.0]], ['2, k, 21', [0.02112747, 0.6329787, 1.0]], ['2, k, 22', [-0.02697848, 0.6218776, 1.0]], ['2, k, 23', [0.04030655, 0.671416, 1.0]], ['2, k, 24', [0.09882469, 0.6247657, 1.0]]]
[['2, k, 0', [0.02475962, 0.02756011, 1.0]], ['2, k, 1', [0.03035117, 0.2727849, 1.0]], ['2, k, 2', [0.03576039, 0.5079713, 1.0]], ['2, k, 3', [0.07195641, 0.6250203, 1.0]], ['2, k, 4', [-0.1118588, 0.4273488, 1.0]], ['2, k, 5', [-0.222603, 0.5006038, 1.0]], ['2, k, 6', [-0.04200063, 0.6039464, 1.0]], ['2, k, 7', [-0.05384271, 0.5945495, 1.0]], ['2, k, 8', [0.2019642, 0.4190482, 1.0]], ['2, k, 9', [0.3489048, 0.4621578, 1.0]], ['2, k, 10', [0.1779995, 0.5811761, 1.0]], ['2, k, 11', [0.1032751, 0.6362303, 1.0]], ['2, k, 12', [-0.05640321, 0.02918041, 1.0]], ['2, k, 13', [-0.09977722, -0.2709217, 1.0]], ['2, k, 14', [-0.07537585, -0.6109145, 1.0]], ['2, k, 15', [-0.04228155, -0.6608809, 1.0]], ['2, k, 16', [0.1049866, 0.02496659, 1.0]], ['2, k, 17', [0.1592475, -0.2847914, 1.0]], ['2, k, 18', [0.1058836, -0.5998812, 1.0]], ['2, k, 19', [0.09093626, -0.6506706, 1.0]], ['2, k, 20', [0.03439544, 0.4504465, 1.0]], ['2, k, 21', [0.02017864, 0.6444063, 1.0]], ['2, k, 22', [-0.05721381, 0.5698454, 1.0]], ['2, k, 23', [0.04043196, 0.6683652, 1.0]], ['2, k, 24', [0.09393469, 0.624251, 1.0]]]
[['2, k, 0', [0.02417662, 0.02739778, 1.0]], ['2, k, 1', [0.03004541, 0.27248, 1.0]], ['2, k, 2', [0.03563545, 0.5075695, 1.0]], ['2, k, 3', [0.07185154, 0.6249604, 1.0]], ['2, k, 4', [-0.1117582, 0.4268519, 1.0]], ['2, k, 5', [-0.2227519, 0.5015599, 1.0]], ['2, k, 6', [-0.08799058, 0.6122985, 1.0]], ['2, k, 7', [0.001930534, 0.6280016, 1.0]], ['2, k, 8', [0.2016578, 0.4188191, 1.0]], ['2, k, 9', [0.3488215, 0.4618579, 1.0]], ['2, k, 10', [0.1644185, 0.5906625, 1.0]], ['2, k, 11', [0.1031995, 0.635168, 1.0]], ['2, k, 12', [-0.0567704, 0.02898238, 1.0]], ['2, k, 13', [-0.09987745, -0.2701697, 1.0]], ['2, k, 14', [-0.07523835, -0.6109428, 1.0]], ['2, k, 15', [-0.0418585, -0.6606646, 1.0]], ['2, k, 16', [0.1041277, 0.02487195, 1.0]], ['2, k, 17', [0.1593546, -0.2848484, 1.0]], ['2, k, 18', [0.1056983, -0.599942, 1.0]], ['2, k, 19', [0.09095201, -0.6505879, 1.0]], ['2, k, 20', [0.0342312, 0.4500665, 1.0]], ['2, k, 21', [0.03598477, 0.6570967, 1.0]], ['2, k, 22', [-0.03036767, 0.621465, 1.0]], ['2, k, 23', [0.03816919, 0.6663494, 1.0]], ['2, k, 24', [0.09706589, 0.6236317, 1.0]]]
