[['2, k, 0', [-0.225772, -0.385829, 1.0]], ['2, k, 1', [-0.236861, -0.0903687, 1.0]], ['2, k, 2', [-0.246282, 0.198376, 1.0]], ['2, k, 3', [-0.257005, 0.326329, 1.0]], ['2, k, 4', [-0.431671, 0.101559, 1.0]], ['2, k, 5', [-0.541913, -0.0689145, 1.0]], ['2, k, 6', [-0.461992, -0.248217, 1.0]], ['2, k, 7', [-0.416484, -0.294821, 1.0]], ['2, k, 8', [-0.071522, 0.100917, 1.0]], ['2, k, 9', [0.0806157, -0.0491929, 1.0]], ['2, k, 10', [0.00171044, -0.228319, 1.0]], ['2, k, 11', [-0.0443701, -0.266473, 1.0]], ['2, k, 12', [-0.304693, -0.380131, 1.0]], ['2, k, 13', [-0.36144, -0.691083, 1.0]], ['2, k, 14', [-0.378532, -1.03775, 1.0]], ['2, k, 15', [-0.400391, -1.10449, 1.0]], ['2, k, 16', [-0.140455, -0.380668, 1.0]], ['2, k, 17', [-0.085295, -0.704227, 1.0]], ['2, k, 18', [-0.057117, -1.05869, 1.0]], ['2, k, 19', [-0.0615845, -1.11426, 1.0]], ['2, k, 20', [-0.244209, 0.12715, 1.0]], ['2, k, 21', [-0.400787, -0.361607, 1.0]], ['2, k, 22', [-0.390205, -0.253878, 1.0]], ['2, k, 23', [-0.0341375, -0.350729, 1.0]], ['2, k, 24', [-0.0730238, -0.268599, 1.0]]]
[['2, k, 0', [-0.109848, -0.405885, 1.0]], ['2, k, 1', [-0.150049, -0.111161, 1.0]], ['2, k, 2', [-0.186964, 0.176356, 1.0]], ['2, k, 3', [-0.202134, 0.317936, 1.0]], ['2, k, 4', [-0.351637, 0.0396208, 1.0]], ['2, k, 5', [-0.415457, -0.181463, 1.0]], ['2, k, 6', [-0.295064, -0.336675, 1.0]], ['2, k, 7', [-0.26053, -0.382115, 1.0]], ['2, k, 8', [0.00880167, 0.0874717, 1.0]], ['2, k, 9', [0.180088, -0.0413988, 1.0]], ['2, k, 10', [0.151146, -0.236997, 1.0]], ['2, k, 11', [0.113263, -0.288935, 1.0]], ['2, k, 12', [-0.195095, -0.414422, 1.0]], ['2, k, 13', [-0.281625, -0.734108, 1.0]], ['2, k, 14', [-0.374642, -1.04945, 1.0]], ['2, k, 15', [-0.400606, -1.10886, 1.0]], ['2, k, 16', [-0.0213955, -0.385676, 1.0]], ['2, k, 17', [0.0054372, -0.712216, 1.0]], ['2, k, 18', [-0.0589932, -1.06382, 1.0]], ['2, k, 19', [-0.0588767, -1.11472, 1.0]], ['2, k, 20', [-0.178416, 0.105465, 1.0]], ['2, k, 21', [-0.236486, -0.437689, 1.0]], ['2, k, 22', [-0.234429, -0.355988, 1.0]], ['2, k, 23', [0.12534, -0.354812, 1.0]], ['2, k, 24', [0.0912098, -0.295624, 1.0]]]
[['2, k, 0', [-0.106426, -0.406033, 1.0]], ['2, k, 1', [-0.147631, -0.11134, 1.0]], ['2, k, 2', [-0.185187, 0.1762, 1.0]], ['2, k, 3', [-0.200615, 0.317447, 1.0]], ['2, k, 4', [-0.349143, 0.0384282, 1.0]], ['2, k, 5', [-0.416943, -0.176376, 1.0]], ['2, k, 6', [-0.29793, -0.332455, 1.0]], ['2, k, 7', [-0.25843, -0.381297, 1.0]], ['2, k, 8', [0.0100008, 0.0879922, 1.0]], ['2, k, 9', [0.182672, -0.0385417, 1.0]], ['2, k, 10', [0.150995, -0.233754, 1.0]], ['2, k, 11', [0.113818, -0.285841, 1.0]], ['2, k, 12', [-0.191951, -0.414633, 1.0]], ['2, k, 13', [-0.279306, -0.734045, 1.0]], ['2, k, 14', [-0.374472, -1.04927, 1.0]], ['2, k, 15', [-0.40035, -1.10875, 1.0]], ['2, k, 16', [-0.0177975, -0.385764, 1.0]], ['2, k, 17', [0.00675894, -0.717553, 1.0]], ['2, k, 18', [-0.0589318, -1.06362, 1.0]], ['2, k, 19', [-0.0586986, -1.1149, 1.0]], ['2, k, 20', [-0.176549, 0.105307, 1.0]], ['2, k, 21', [-0.230417, -0.437537, 1.0]], ['2, k, 22', [-0.238015, -0.329281, 1.0]], ['2, k, 23', [0.125419, -0.354375, 1.0]], ['2, k, 24', [0.0870316, -0.284396, 1.0]]]
[['2, k, 0', [-0.104403, -0.406185, 1.0]], ['2, k, 1', [-0.145994, -0.111523, 1.0]], ['2, k, 2', [-0.184009, 0.176037, 1.0]], ['2, k, 3', [-0.199697, 0.317431, 1.0]], ['2, k, 4', [-0.347179, 0.037988, 1.0]], ['2, k, 5', [-0.415402, -0.176592, 1.0]], ['2, k, 6', [-0.29548, -0.332711, 1.0]], ['2, k, 7', [-0.257365, -0.375348, 1.0]], ['2, k, 8', [0.0112413, 0.0884326, 1.0]], ['2, k, 9', [0.186201, -0.0353134, 1.0]], ['2, k, 10', [0.154066, -0.230507, 1.0]], ['2, k, 11', [0.112587, -0.271632, 1.0]], ['2, k, 12', [-0.189824, -0.414614, 1.0]], ['2, k, 13', [-0.277361, -0.733879, 1.0]], ['2, k, 14', [-0.374527, -1.04902, 1.0]], ['2, k, 15', [-0.400293, -1.10873, 1.0]], ['2, k, 16', [-0.0159428, -0.386091, 1.0]], ['2, k, 17', [0.00826133, -0.720628, 1.0]], ['2, k, 18', [-0.058869, -1.06335, 1.0]], ['2, k, 19', [-0.0586691, -1.11491, 1.0]], ['2, k, 20', [-0.175291, 0.105144, 1.0]], ['2, k, 21', [-0.230857, -0.432756, 1.0]], ['2, k, 22', [-0.233569, -0.339373, 1.0]], ['2, k, 23', [0.118167, -0.342665, 1.0]], ['2, k, 24', [0.0817783, -0.242263, 1.0]]]
[['2, k, 0', [-0.101433, -0.406637, 1.0]], ['2, k, 1', [-0.143911, -0.111875, 1.0]], ['2, k, 2', [-0.182149, 0.175688, 1.0]], ['2, k, 3', [-0.198063, 0.317657, 1.0]], ['2, k, 4', [-0.344527, 0.0370857, 1.0]], ['2, k, 5', [-0.414775, -0.17692, 1.0]], ['2, k, 6', [-0.295266, -0.334421, 1.0]], ['2, k, 7', [-0.257297, -0.375358, 1.0]], ['2, k, 8', [0.0120479, 0.0886129, 1.0]], ['2, k, 9', [0.188225, -0.0329835, 1.0]], ['2, k, 10', [0.156326, -0.228228, 1.0]], ['2, k, 11', [0.112748, -0.264098, 1.0]], ['2, k, 12', [-0.187016, -0.415248, 1.0]], ['2, k, 13', [-0.275823, -0.736015, 1.0]], ['2, k, 14', [-0.374281, -1.04908, 1.0]], ['2, k, 15', [-0.399654, -1.10817, 1.0]], ['2, k, 16', [-0.012907, -0.386342, 1.0]], ['2, k, 17', [0.00954735, -0.721583, 1.0]], ['2, k, 18', [-0.0587195, -1.06316, 1.0]], ['2, k, 19', [-0.058643, -1.11493, 1.0]], ['2, k, 20', [-0.173477, 0.104821, 1.0]], ['2, k, 21', [-0.239411, -0.435964, 1.0]], ['2, k, 22', [-0.228486, -0.362065, 1.0]], ['2, k, 23', [0.119213, -0.33566, 1.0]], ['2, k, 24', [0.0796955, -0.256395, 1.0]]]
[['2, k, 0', [-0.0989834, -0.406785, 1.0]], ['2, k, 1', [-0.142078, -0.112255, 1.0]], ['2, k, 2', [-0.1805, 0.175093, 1.0]], ['2, k, 3', [-0.196796, 0.317576, 1.0]], ['2, k, 4', [-0.343296, 0.0376176, 1.0]], ['2, k, 5', [-0.413636, -0.177239, 1.0]], ['2, k, 6', [-0.291356, -0.332648, 1.0]], ['2, k, 7', [-0.254054, -0.371554, 1.0]], ['2, k, 8', [0.012804, 0.0888596, 1.0]], ['2, k, 9', [0.189949, -0.0317286, 1.0]], ['2, k, 10', [0.157655, -0.226914, 1.0]], ['2, k, 11', [0.116698, -0.271877, 1.0]], ['2, k, 12', [-0.184224, -0.41551, 1.0]], ['2, k, 13', [-0.27471, -0.736078, 1.0]], ['2, k, 14', [-0.373851, -1.0488, 1.0]], ['2, k, 15', [-0.399188, -1.10785, 1.0]], ['2, k, 16', [-0.010867, -0.386413, 1.0]], ['2, k, 17', [0.0104945, -0.722471, 1.0]], ['2, k, 18', [-0.0587105, -1.06291, 1.0]], ['2, k, 19', [-0.0581979, -1.11469, 1.0]], ['2, k, 20', [-0.171865, 0.104329, 1.0]], ['2, k, 21', [-0.241154, -0.434495, 1.0]], ['2, k, 22', [-0.2312, -0.329713, 1.0]], ['2, k, 23', [0.128598, -0.343035, 1.0]], ['2, k, 24', [0.085235, -0.264262, 1.0]]]
[['2, k, 0', [-0.0978271, -0.406735, 1.0]], ['2, k, 1', [-0.141151, -0.112277, 1.0]], ['2, k, 2', [-0.179926, 0.175092, 1.0]], ['2, k, 3', [-0.195468, 0.316822, 1.0]], ['2, k, 4', [-0.342155, 0.0377028, 1.0]], ['2, k, 5', [-0.412016, -0.177115, 1.0]], ['2, k, 6', [-0.288324, -0.331548, 1.0]], ['2, k, 7', [-0.25218, -0.372668, 1.0]], ['2, k, 8', [0.0130357, 0.0890484, 1.0]], ['2, k, 9', [0.19153, -0.030056, 1.0]], ['2, k, 10', [0.157818, -0.225011, 1.0]], ['2, k, 11', [0.117914, -0.263621, 1.0]], ['2, k, 12', [-0.183173, -0.415485, 1.0]], ['2, k, 13', [-0.273049, -0.737502, 1.0]], ['2, k, 14', [-0.373501, -1.04868, 1.0]], ['2, k, 15', [-0.398591, -1.10757, 1.0]], ['2, k, 16', [-0.0096726, -0.386361, 1.0]], ['2, k, 17', [0.0122535, -0.723622, 1.0]], ['2, k, 18', [-0.0587144, -1.06289, 1.0]], ['2, k, 19', [-0.0581596, -1.11471, 1.0]], ['2, k, 20', [-0.171286, 0.104309, 1.0]], ['2, k, 21', [-0.240187, -0.43635, 1.0]], ['2, k, 22', [-0.221204, -0.363629, 1.0]], ['2, k, 23', [0.137327, -0.338662, 1.0]], ['2, k, 24', [0.0898534, -0.259585, 1.0]]]
[['2, k, 0', [-0.0961574, -0.406748, 1.0]], ['2, k, 1', [-0.139875, -0.112462, 1.0]], ['2, k, 2', [-0.178636, 0.17474, 1.0]], ['2, k, 3', [-0.194243, 0.31603, 1.0]], ['2, k, 4', [-0.339898, 0.0382562, 1.0]], ['2, k, 5', [-0.411163, -0.177114, 1.0]], ['2, k, 6', [-0.289313, -0.333548, 1.0]], ['2, k, 7', [-0.253971, -0.366704, 1.0]], ['2, k, 8', [0.0134864, 0.0889578, 1.0]], ['2, k, 9', [0.193575, -0.0283281, 1.0]], ['2, k, 10', [0.159072, -0.223156, 1.0]], ['2, k, 11', [0.11953, -0.264353, 1.0]], ['2, k, 12', [-0.181502, -0.415441, 1.0]], ['2, k, 13', [-0.271009, -0.73913, 1.0]], ['2, k, 14', [-0.373195, -1.04879, 1.0]], ['2, k, 15', [-0.397822, -1.10692, 1.0]], ['2, k, 16', [-0.0080711, -0.386452, 1.0]], ['2, k, 17', [0.0131921, -0.724247, 1.0]], ['2, k, 18', [-0.0587125, -1.06258, 1.0]], ['2, k, 19', [-0.0576582, -1.11451, 1.0]], ['2, k, 20', [-0.170045, 0.104026, 1.0]], ['2, k, 21', [-0.262905, -0.432405, 1.0]], ['2, k, 22', [-0.229606, -0.367011, 1.0]], ['2, k, 23', [0.134784, -0.340786, 1.0]], ['2, k, 24', [0.0898762, -0.25438, 1.0]]]
[['2, k, 0', [-0.0948245, -0.406687, 1.0]], ['2, k, 1', [-0.138653, -0.112493, 1.0]], ['2, k, 2', [-0.177651, 0.174713, 1.0]], ['2, k, 3', [-0.193204, 0.315311, 1.0]], ['2, k, 4', [-0.339432, 0.0380752, 1.0]], ['2, k, 5', [-0.41066, -0.177054, 1.0]], ['2, k, 6', [-0.282852, -0.328784, 1.0]], ['2, k, 7', [-0.249991, -0.35893, 1.0]], ['2, k, 8', [0.0141796, 0.0889769, 1.0]], ['2, k, 9', [0.194422, -0.027113, 1.0]], ['2, k, 10', [0.152868, -0.220605, 1.0]], ['2, k, 11', [0.116675, -0.263491, 1.0]], ['2, k, 12', [-0.179907, -0.415451, 1.0]], ['2, k, 13', [-0.270555, -0.739491, 1.0]], ['2, k, 14', [-0.373214, -1.0489, 1.0]], ['2, k, 15', [-0.397604, -1.10663, 1.0]], ['2, k, 16', [-0.00701439, -0.386353, 1.0]], ['2, k, 17', [0.0141901, -0.724051, 1.0]], ['2, k, 18', [-0.0586737, -1.06194, 1.0]], ['2, k, 19', [-0.0576358, -1.11436, 1.0]], ['2, k, 20', [-0.169035, 0.10398, 1.0]], ['2, k, 21', [-0.245945, -0.400091, 1.0]], ['2, k, 22', [-0.229797, -0.314574, 1.0]], ['2, k, 23', [0.137916, -0.340448, 1.0]], ['2, k, 24', [0.0894712, -0.271284, 1.0]]]
[['2, k, 0', [-0.0941353, -0.406696, 1.0]], ['2, k, 1', [-0.137832, -0.112551, 1.0]], ['2, k, 2', [-0.176485, 0.174633, 1.0]], ['2, k, 3', [-0.192278, 0.315042, 1.0]], ['2, k, 4', [-0.338243, 0.0377266, 1.0]], ['2, k, 5', [-0.410251, -0.176696, 1.0]], ['2, k, 6', [-0.283265, -0.329132, 1.0]], ['2, k, 7', [-0.250638, -0.359291, 1.0]], ['2, k, 8', [0.0143685, 0.0889197, 1.0]], ['2, k, 9', [0.195181, -0.025978, 1.0]], ['2, k, 10', [0.156544, -0.219959, 1.0]], ['2, k, 11', [0.120172, -0.26735, 1.0]], ['2, k, 12', [-0.179102, -0.415602, 1.0]], ['2, k, 13', [-0.270058, -0.739753, 1.0]], ['2, k, 14', [-0.373318, -1.04951, 1.0]], ['2, k, 15', [-0.397606, -1.1066, 1.0]], ['2, k, 16', [-0.00647351, -0.386233, 1.0]], ['2, k, 17', [0.0155889, -0.723724, 1.0]], ['2, k, 18', [-0.058518, -1.0611, 1.0]], ['2, k, 19', [-0.0572851, -1.11424, 1.0]], ['2, k, 20', [-0.167966, 0.103893, 1.0]], ['2, k, 21', [-0.246534, -0.400279, 1.0]], ['2, k, 22', [-0.230209, -0.321429, 1.0]], ['2, k, 23', [0.142271, -0.339565, 1.0]], ['2, k, 24', [0.0901752, -0.264671, 1.0]]]
[['2, k, 0', [-0.0940286, -0.406735, 1.0]], ['2, k, 1', [-0.137175, -0.112717, 1.0]], ['2, k, 2', [-0.175947, 0.174437, 1.0]], ['2, k, 3', [-0.191745, 0.314344, 1.0]], ['2, k, 4', [-0.336933, 0.03727, 1.0]], ['2, k, 5', [-0.409832, -0.176294, 1.0]], ['2, k, 6', [-0.278907, -0.32523, 1.0]], ['2, k, 7', [-0.24459, -0.364668, 1.0]], ['2, k, 8', [0.0144839, 0.0888072, 1.0]], ['2, k, 9', [0.196049, -0.0240705, 1.0]], ['2, k, 10', [0.162218, -0.2186, 1.0]], ['2, k, 11', [0.124618, -0.266907, 1.0]], ['2, k, 12', [-0.179001, -0.415662, 1.0]], ['2, k, 13', [-0.270042, -0.740227, 1.0]], ['2, k, 14', [-0.373513, -1.04985, 1.0]], ['2, k, 15', [-0.397638, -1.1066, 1.0]], ['2, k, 16', [-0.0063687, -0.386268, 1.0]], ['2, k, 17', [0.0162658, -0.72368, 1.0]], ['2, k, 18', [-0.0578043, -1.06051, 1.0]], ['2, k, 19', [-0.0572041, -1.11424, 1.0]], ['2, k, 20', [-0.167437, 0.103733, 1.0]], ['2, k, 21', [-0.224894, -0.42533, 1.0]], ['2, k, 22', [-0.217133, -0.347453, 1.0]], ['2, k, 23', [0.145859, -0.340664, 1.0]], ['2, k, 24', [0.0973607, -0.272719, 1.0]]]
[['2, k, 0', [-0.0939731, -0.406337, 1.0]], ['2, k, 1', [-0.136757, -0.112732, 1.0]], ['2, k, 2', [-0.175605, 0.174261, 1.0]], ['2, k, 3', [-0.191365, 0.313812, 1.0]], ['2, k, 4', [-0.335437, 0.036922, 1.0]], ['2, k, 5', [-0.40947, -0.176058, 1.0]], ['2, k, 6', [-0.278856, -0.325282, 1.0]], ['2, k, 7', [-0.242032, -0.365231, 1.0]], ['2, k, 8', [0.0145446, 0.0887861, 1.0]], ['2, k, 9', [0.196019, -0.0227807, 1.0]], ['2, k, 10', [0.164063, -0.217542, 1.0]], ['2, k, 11', [0.125091, -0.265817, 1.0]], ['2, k, 12', [-0.178841, -0.415289, 1.0]], ['2, k, 13', [-0.269501, -0.740475, 1.0]], ['2, k, 14', [-0.373561, -1.05055, 1.0]], ['2, k, 15', [-0.39732, -1.10618, 1.0]], ['2, k, 16', [-0.00640229, -0.385888, 1.0]], ['2, k, 17', [0.016885, -0.723299, 1.0]], ['2, k, 18', [-0.0576755, -1.06047, 1.0]], ['2, k, 19', [-0.0569281, -1.11424, 1.0]], ['2, k, 20', [-0.167104, 0.103624, 1.0]], ['2, k, 21', [-0.215207, -0.426339, 1.0]], ['2, k, 22', [-0.211271, -0.346968, 1.0]], ['2, k, 23', [0.144563, -0.34164, 1.0]], ['2, k, 24', [0.0981465, -0.261975, 1.0]]]
[['2, k, 0', [-0.0935731, -0.406513, 1.0]], ['2, k, 1', [-0.136372, -0.112894, 1.0]], ['2, k, 2', [-0.175124, 0.1739, 1.0]], ['2, k, 3', [-0.191191, 0.313571, 1.0]], ['2, k, 4', [-0.33447, 0.0365949, 1.0]], ['2, k, 5', [-0.408999, -0.175929, 1.0]], ['2, k, 6', [-0.278686, -0.325458, 1.0]], ['2, k, 7', [-0.24022, -0.36731, 1.0]], ['2, k, 8', [0.0120779, 0.0879401, 1.0]], ['2, k, 9', [0.196124, -0.0215038, 1.0]], ['2, k, 10', [0.164085, -0.216295, 1.0]], ['2, k, 11', [0.125011, -0.262407, 1.0]], ['2, k, 12', [-0.178642, -0.415691, 1.0]], ['2, k, 13', [-0.269816, -0.741973, 1.0]], ['2, k, 14', [-0.373431, -1.0504, 1.0]], ['2, k, 15', [-0.397288, -1.10594, 1.0]], ['2, k, 16', [-0.00576535, -0.385742, 1.0]], ['2, k, 17', [0.0175945, -0.722908, 1.0]], ['2, k, 18', [-0.0572865, -1.05993, 1.0]], ['2, k, 19', [-0.056704, -1.11414, 1.0]], ['2, k, 20', [-0.166576, 0.103343, 1.0]], ['2, k, 21', [-0.208651, -0.426254, 1.0]], ['2, k, 22', [-0.216528, -0.324321, 1.0]], ['2, k, 23', [0.148369, -0.33501, 1.0]], ['2, k, 24', [0.0970369, -0.260441, 1.0]]]
[['2, k, 0', [-0.0931998, -0.406585, 1.0]], ['2, k, 1', [-0.135969, -0.11308, 1.0]], ['2, k, 2', [-0.174636, 0.173458, 1.0]], ['2, k, 3', [-0.191043, 0.312815, 1.0]], ['2, k, 4', [-0.333134, 0.0359365, 1.0]], ['2, k, 5', [-0.408751, -0.175623, 1.0]], ['2, k, 6', [-0.279255, -0.325899, 1.0]], ['2, k, 7', [-0.240808, -0.367821, 1.0]], ['2, k, 8', [0.010484, 0.0871104, 1.0]], ['2, k, 9', [0.196371, -0.0205843, 1.0]], ['2, k, 10', [0.165032, -0.215305, 1.0]], ['2, k, 11', [0.126031, -0.261474, 1.0]], ['2, k, 12', [-0.178285, -0.415965, 1.0]], ['2, k, 13', [-0.269668, -0.74251, 1.0]], ['2, k, 14', [-0.373649, -1.05057, 1.0]], ['2, k, 15', [-0.397286, -1.10588, 1.0]], ['2, k, 16', [-0.00542025, -0.385616, 1.0]], ['2, k, 17', [0.0183471, -0.723966, 1.0]], ['2, k, 18', [-0.0566488, -1.05929, 1.0]], ['2, k, 19', [-0.0566187, -1.11403, 1.0]], ['2, k, 20', [-0.166045, 0.103001, 1.0]], ['2, k, 21', [-0.214502, -0.425735, 1.0]], ['2, k, 22', [-0.2158, -0.324864, 1.0]], ['2, k, 23', [0.147197, -0.337303, 1.0]], ['2, k, 24', [0.0988257, -0.251857, 1.0]]]
[['2, k, 0', [-0.0928938, -0.406608, 1.0]], ['2, k, 1', [-0.135595, -0.113491, 1.0]], ['2, k, 2', [-0.174407, 0.172656, 1.0]], ['2, k, 3', [-0.191132, 0.312139, 1.0]], ['2, k, 4', [-0.332328, 0.0353801, 1.0]], ['2, k, 5', [-0.40844, -0.175491, 1.0]], ['2, k, 6', [-0.274985, -0.322378, 1.0]], ['2, k, 7', [-0.243504, -0.353302, 1.0]], ['2, k, 8', [0.0093104, 0.0865496, 1.0]], ['2, k, 9', [0.196114, -0.0190986, 1.0]], ['2, k, 10', [0.177526, -0.213718, 1.0]], ['2, k, 11', [0.130966, -0.251482, 1.0]], ['2, k, 12', [-0.178043, -0.416004, 1.0]], ['2, k, 13', [-0.269758, -0.742988, 1.0]], ['2, k, 14', [-0.373667, -1.05057, 1.0]], ['2, k, 15', [-0.397247, -1.10583, 1.0]], ['2, k, 16', [-0.0050777, -0.385673, 1.0]], ['2, k, 17', [0.0191351, -0.723653, 1.0]], ['2, k, 18', [-0.0565422, -1.05883, 1.0]], ['2, k, 19', [-0.0565441, -1.11392, 1.0]], ['2, k, 20', [-0.16572, 0.102407, 1.0]], ['2, k, 21', [-0.239934, -0.398405, 1.0]], ['2, k, 22', [-0.221973, -0.315323, 1.0]], ['2, k, 23', [0.146657, -0.329682, 1.0]], ['2, k, 24', [0.108563, -0.240198, 1.0]]]
[['2, k, 0', [-0.092463, -0.40644, 1.0]], ['2, k, 1', [-0.135317, -0.113762, 1.0]], ['2, k, 2', [-0.174422, 0.172094, 1.0]], ['2, k, 3', [-0.190991, 0.311479, 1.0]], ['2, k, 4', [-0.331625, 0.0347612, 1.0]], ['2, k, 5', [-0.408059, -0.175267, 1.0]], ['2, k, 6', [-0.27997, -0.326674, 1.0]], ['2, k, 7', [-0.24317, -0.36471, 1.0]], ['2, k, 8', [0.00844787, 0.0863273, 1.0]], ['2, k, 9', [0.196507, -0.017673, 1.0]], ['2, k, 10', [0.171054, -0.211759, 1.0]], ['2, k, 11', [0.124285, -0.243833, 1.0]], ['2, k, 12', [-0.177634, -0.415927, 1.0]], ['2, k, 13', [-0.270328, -0.743595, 1.0]], ['2, k, 14', [-0.373252, -1.05067, 1.0]], ['2, k, 15', [-0.396948, -1.1058, 1.0]], ['2, k, 16', [-0.00465403, -0.385459, 1.0]], ['2, k, 17', [0.0199506, -0.723125, 1.0]], ['2, k, 18', [-0.0565157, -1.05763, 1.0]], ['2, k, 19', [-0.0565673, -1.11391, 1.0]], ['2, k, 20', [-0.165583, 0.102009, 1.0]], ['2, k, 21', [-0.230795, -0.428615, 1.0]], ['2, k, 22', [-0.215768, -0.337534, 1.0]], ['2, k, 23', [0.139853, -0.322951, 1.0]], ['2, k, 24', [0.0934221, -0.25715, 1.0]]]
[['2, k, 0', [-0.0920247, -0.40675, 1.0]], ['2, k, 1', [-0.13505, -0.114143, 1.0]], ['2, k, 2', [-0.174469, 0.17163, 1.0]], ['2, k, 3', [-0.191351, 0.311075, 1.0]], ['2, k, 4', [-0.330856, 0.0342404, 1.0]], ['2, k, 5', [-0.407828, -0.174721, 1.0]], ['2, k, 6', [-0.280657, -0.326901, 1.0]], ['2, k, 7', [-0.241942, -0.366343, 1.0]], ['2, k, 8', [0.00777753, 0.0860028, 1.0]], ['2, k, 9', [0.196826, -0.0169471, 1.0]], ['2, k, 10', [0.170296, -0.21125, 1.0]], ['2, k, 11', [0.122886, -0.245333, 1.0]], ['2, k, 12', [-0.177045, -0.416337, 1.0]], ['2, k, 13', [-0.271471, -0.745271, 1.0]], ['2, k, 14', [-0.373407, -1.0514, 1.0]], ['2, k, 15', [-0.39711, -1.10604, 1.0]], ['2, k, 16', [-0.00438548, -0.385689, 1.0]], ['2, k, 17', [0.0203549, -0.720855, 1.0]], ['2, k, 18', [-0.056096, -1.05765, 1.0]], ['2, k, 19', [-0.0566407, -1.11388, 1.0]], ['2, k, 20', [-0.165489, 0.101623, 1.0]], ['2, k, 21', [-0.228284, -0.429734, 1.0]], ['2, k, 22', [-0.214026, -0.34053, 1.0]], ['2, k, 23', [0.137208, -0.322828, 1.0]], ['2, k, 24', [0.0933646, -0.230002, 1.0]]]
[['2, k, 0', [-0.0919038, -0.406121, 1.0]], ['2, k, 1', [-0.13485, -0.11418, 1.0]], ['2, k, 2', [-0.174208, 0.171091, 1.0]], ['2, k, 3', [-0.191713, 0.310605, 1.0]], ['2, k, 4', [-0.330263, 0.0335985, 1.0]], ['2, k, 5', [-0.407767, -0.173745, 1.0]], ['2, k, 6', [-0.279699, -0.324581, 1.0]], ['2, k, 7', [-0.24412, -0.356544, 1.0]], ['2, k, 8', [0.00948061, 0.0858515, 1.0]], ['2, k, 9', [0.196906, -0.016761, 1.0]], ['2, k, 10', [0.168802, -0.210901, 1.0]], ['2, k, 11', [0.121439, -0.246556, 1.0]], ['2, k, 12', [-0.176737, -0.41566, 1.0]], ['2, k, 13', [-0.272258, -0.746264, 1.0]], ['2, k, 14', [-0.373411, -1.0514, 1.0]], ['2, k, 15', [-0.396986, -1.10587, 1.0]], ['2, k, 16', [-0.00447052, -0.385161, 1.0]], ['2, k, 17', [0.0204389, -0.719202, 1.0]], ['2, k, 18', [-0.0557687, -1.05729, 1.0]], ['2, k, 19', [-0.0566357, -1.11383, 1.0]], ['2, k, 20', [-0.165161, 0.101209, 1.0]], ['2, k, 21', [-0.242651, -0.399807, 1.0]], ['2, k, 22', [-0.221185, -0.321263, 1.0]], ['2, k, 23', [0.133825, -0.322935, 1.0]], ['2, k, 24', [0.089773, -0.228822, 1.0]]]
[['2, k, 0', [-0.091741, -0.405827, 1.0]], ['2, k, 1', [-0.134671, -0.114321, 1.0]], ['2, k, 2', [-0.174106, 0.170454, 1.0]], ['2, k, 3', [-0.191853, 0.310009, 1.0]], ['2, k, 4', [-0.329859, 0.0330672, 1.0]], ['2, k, 5', [-0.407637, -0.173333, 1.0]], ['2, k, 6', [-0.280669, -0.324949, 1.0]], ['2, k, 7', [-0.242967, -0.359025, 1.0]], ['2, k, 8', [0.0106548, 0.0856959, 1.0]], ['2, k, 9', [0.196823, -0.0166768, 1.0]], ['2, k, 10', [0.168041, -0.210642, 1.0]], ['2, k, 11', [0.12049, -0.248248, 1.0]], ['2, k, 12', [-0.176412, -0.415334, 1.0]], ['2, k, 13', [-0.272579, -0.74575, 1.0]], ['2, k, 14', [-0.372336, -1.0499, 1.0]], ['2, k, 15', [-0.396803, -1.10546, 1.0]], ['2, k, 16', [-0.00447889, -0.384933, 1.0]], ['2, k, 17', [0.0208703, -0.718561, 1.0]], ['2, k, 18', [-0.05549, -1.05723, 1.0]], ['2, k, 19', [-0.0566602, -1.11382, 1.0]], ['2, k, 20', [-0.164951, 0.100693, 1.0]], ['2, k, 21', [-0.247406, -0.428373, 1.0]], ['2, k, 22', [-0.214252, -0.345364, 1.0]], ['2, k, 23', [0.131213, -0.325441, 1.0]], ['2, k, 24', [0.0875226, -0.25635, 1.0]]]
