[['2, k, 0', [-0.08226906, 0.03673389, 1.0]], ['2, k, 1', [-0.09265507, 0.3240295, 1.0]], ['2, k, 2', [-0.1032308, 0.602779, 1.0]], ['2, k, 3', [-0.08334772, 0.7256867, 1.0]], ['2, k, 4', [-0.251843, 0.4896794, 1.0]], ['2, k, 5', [-0.273711, 0.2586585, 1.0]], ['2, k, 6', [-0.2717401, 0.1039332, 1.0]], ['2, k, 7', [-0.2526486, 0.04009346, 1.0]], ['2, k, 8', [0.06339515, 0.4960074, 1.0]], ['2, k, 9', [0.09425052, 0.2626813, 1.0]], ['2, k, 10', [0.08716335, 0.08707553, 1.0]], ['2, k, 11', [0.06469145, 0.02634256, 1.0]], ['2, k, 12', [-0.1498861, 0.03449788, 1.0]], ['2, k, 13', [-0.1420338, -0.2988464, 1.0]], ['2, k, 14', [-0.1417429, -0.6392256, 1.0]], ['2, k, 15', [-0.129676, -0.7109342, 1.0]], ['2, k, 16', [-0.01268327, 0.03780149, 1.0]], ['2, k, 17', [-0.03451379, -0.2954347, 1.0]], ['2, k, 18', [-0.03995094, -0.6196849, 1.0]], ['2, k, 19', [-0.04380912, -0.6962036, 1.0]], ['2, k, 20', [-0.1006425, 0.5343123, 1.0]], ['2, k, 21', [-0.2221782, 0.001720143, 1.0]], ['2, k, 22', [-0.2438915, 0.05464271, 1.0]], ['2, k, 23', [0.0605037, -0.0266373, 1.0]], ['2, k, 24', [0.07228901, -0.03572657, 1.0]]]
[['2, k, 0', [-0.09829008, 0.03055204, 1.0]], ['2, k, 1', [-0.11703, 0.3195501, 1.0]], ['2, k, 2', [-0.1341446, 0.5990183, 1.0]], ['2, k, 3', [-0.1145517, 0.7231652, 1.0]], ['2, k, 4', [-0.2887134, 0.4769587, 1.0]], ['2, k, 5', [-0.3254234, 0.242451, 1.0]], ['2, k, 6', [-0.3339093, 0.006683021, 1.0]], ['2, k, 7', [-0.3245324, -0.06095415, 1.0]], ['2, k, 8', [0.03225154, 0.4817463, 1.0]], ['2, k, 9', [0.06864312, 0.2512546, 1.0]], ['2, k, 10', [0.1100742, 0.01854158, 1.0]], ['2, k, 11', [0.106678, -0.05772362, 1.0]], ['2, k, 12', [-0.1629797, 0.02529174, 1.0]], ['2, k, 13', [-0.1788723, -0.3028057, 1.0]], ['2, k, 14', [-0.1571172, -0.6309746, 1.0]], ['2, k, 15', [-0.1405373, -0.7063681, 1.0]], ['2, k, 16', [-0.03109871, 0.03471435, 1.0]], ['2, k, 17', [-0.01437234, -0.3046822, 1.0]], ['2, k, 18', [-0.03432114, -0.6333777, 1.0]], ['2, k, 19', [-0.02850641, -0.7079953, 1.0]], ['2, k, 20', [-0.1302024, 0.5302782, 1.0]], ['2, k, 21', [-0.3179378, -0.1263417, 1.0]], ['2, k, 22', [-0.2927043, -0.05989139, 1.0]], ['2, k, 23', [0.1180409, -0.1268709, 1.0]], ['2, k, 24', [0.1392192, -0.05813361, 1.0]]]
[['2, k, 0', [-0.09878884, 0.02946521, 1.0]], ['2, k, 1', [-0.1168892, 0.3193023, 1.0]], ['2, k, 2', [-0.1334056, 0.5991207, 1.0]], ['2, k, 3', [-0.1141684, 0.7233407, 1.0]], ['2, k, 4', [-0.2877549, 0.4770513, 1.0]], ['2, k, 5', [-0.3249459, 0.2426033, 1.0]], ['2, k, 6', [-0.3285176, 0.006113267, 1.0]], ['2, k, 7', [-0.3171063, -0.0619669, 1.0]], ['2, k, 8', [0.03394499, 0.4812835, 1.0]], ['2, k, 9', [0.07010913, 0.2503812, 1.0]], ['2, k, 10', [0.1099487, 0.01789165, 1.0]], ['2, k, 11', [0.1042338, -0.05632386, 1.0]], ['2, k, 12', [-0.1633576, 0.02465949, 1.0]], ['2, k, 13', [-0.1737844, -0.3038135, 1.0]], ['2, k, 14', [-0.1535601, -0.6341113, 1.0]], ['2, k, 15', [-0.1392212, -0.7090727, 1.0]], ['2, k, 16', [-0.03168193, 0.03317234, 1.0]], ['2, k, 17', [-0.01808202, -0.3052766, 1.0]], ['2, k, 18', [-0.03623399, -0.6317914, 1.0]], ['2, k, 19', [-0.03135951, -0.710211, 1.0]], ['2, k, 20', [-0.1296673, 0.5302697, 1.0]], ['2, k, 21', [-0.3066392, -0.1330832, 1.0]], ['2, k, 22', [-0.2808099, -0.05542874, 1.0]], ['2, k, 23', [0.115756, -0.1270369, 1.0]], ['2, k, 24', [0.1361507, -0.07218835, 1.0]]]
[['2, k, 0', [-0.09837319, 0.02863934, 1.0]], ['2, k, 1', [-0.1164635, 0.318933, 1.0]], ['2, k, 2', [-0.1329854, 0.5991423, 1.0]], ['2, k, 3', [-0.1137448, 0.7235158, 1.0]], ['2, k, 4', [-0.2869993, 0.4770425, 1.0]], ['2, k, 5', [-0.3228894, 0.2426579, 1.0]], ['2, k, 6', [-0.3253838, 0.005979517, 1.0]], ['2, k, 7', [-0.311595, -0.06071661, 1.0]], ['2, k, 8', [0.03510583, 0.4808867, 1.0]], ['2, k, 9', [0.07148155, 0.2499698, 1.0]], ['2, k, 10', [0.1075105, 0.01648708, 1.0]], ['2, k, 11', [0.100683, -0.05671734, 1.0]], ['2, k, 12', [-0.163038, 0.02400811, 1.0]], ['2, k, 13', [-0.170246, -0.304696, 1.0]], ['2, k, 14', [-0.1521776, -0.6353828, 1.0]], ['2, k, 15', [-0.1390345, -0.7104518, 1.0]], ['2, k, 16', [-0.03112331, 0.03216587, 1.0]], ['2, k, 17', [-0.02533896, -0.3054461, 1.0]], ['2, k, 18', [-0.03824663, -0.6318839, 1.0]], ['2, k, 19', [-0.03067242, -0.7101818, 1.0]], ['2, k, 20', [-0.1292278, 0.5302157, 1.0]], ['2, k, 21', [-0.3053286, -0.1238393, 1.0]], ['2, k, 22', [-0.276558, -0.06792169, 1.0]], ['2, k, 23', [0.1056808, -0.1252923, 1.0]], ['2, k, 24', [0.1294248, -0.0601905, 1.0]]]
[['2, k, 0', [-0.09783297, 0.02686955, 1.0]], ['2, k, 1', [-0.113998, 0.3183976, 1.0]], ['2, k, 2', [-0.1272518, 0.6007705, 1.0]], ['2, k, 3', [-0.1094355, 0.7246337, 1.0]], ['2, k, 4', [-0.2829322, 0.4774948, 1.0]], ['2, k, 5', [-0.3168406, 0.2426911, 1.0]], ['2, k, 6', [-0.3200542, 0.005758947, 1.0]], ['2, k, 7', [-0.3108013, -0.0599515, 1.0]], ['2, k, 8', [0.0407819, 0.4811387, 1.0]], ['2, k, 9', [0.07606667, 0.2494667, 1.0]], ['2, k, 10', [0.1048747, 0.01510055, 1.0]], ['2, k, 11', [0.09330719, -0.05517296, 1.0]], ['2, k, 12', [-0.1624041, 0.02308387, 1.0]], ['2, k, 13', [-0.1645234, -0.3050905, 1.0]], ['2, k, 14', [-0.1483205, -0.6379461, 1.0]], ['2, k, 15', [-0.1361933, -0.7115838, 1.0]], ['2, k, 16', [-0.03071709, 0.02948841, 1.0]], ['2, k, 17', [-0.03316715, -0.3067783, 1.0]], ['2, k, 18', [-0.04071812, -0.6304829, 1.0]], ['2, k, 19', [-0.03310198, -0.7110927, 1.0]], ['2, k, 20', [-0.1242857, 0.5312225, 1.0]], ['2, k, 21', [-0.3047641, -0.1299899, 1.0]], ['2, k, 22', [-0.2824499, -0.06883876, 1.0]], ['2, k, 23', [0.09181736, -0.1238515, 1.0]], ['2, k, 24', [0.1250477, -0.06780078, 1.0]]]
[['2, k, 0', [-0.09780262, 0.02634845, 1.0]], ['2, k, 1', [-0.1135004, 0.3181951, 1.0]], ['2, k, 2', [-0.1260438, 0.6008615, 1.0]], ['2, k, 3', [-0.1077094, 0.7244871, 1.0]], ['2, k, 4', [-0.2816368, 0.4776165, 1.0]], ['2, k, 5', [-0.3158924, 0.2428952, 1.0]], ['2, k, 6', [-0.3200596, 0.006165499, 1.0]], ['2, k, 7', [-0.3150021, -0.06260658, 1.0]], ['2, k, 8', [0.04213005, 0.4805699, 1.0]], ['2, k, 9', [0.07778246, 0.2486569, 1.0]], ['2, k, 10', [0.1050372, 0.01401723, 1.0]], ['2, k, 11', [0.09530936, -0.05648873, 1.0]], ['2, k, 12', [-0.162392, 0.02287552, 1.0]], ['2, k, 13', [-0.1635108, -0.3052226, 1.0]], ['2, k, 14', [-0.1477594, -0.6378001, 1.0]], ['2, k, 15', [-0.136348, -0.7113702, 1.0]], ['2, k, 16', [-0.03065543, 0.02865267, 1.0]], ['2, k, 17', [-0.03560044, -0.3072949, 1.0]], ['2, k, 18', [-0.04057726, -0.6294785, 1.0]], ['2, k, 19', [-0.03470251, -0.7105402, 1.0]], ['2, k, 20', [-0.1232493, 0.5312405, 1.0]], ['2, k, 21', [-0.3074785, -0.1334153, 1.0]], ['2, k, 22', [-0.2723905, -0.02308159, 1.0]], ['2, k, 23', [0.09916749, -0.1237428, 1.0]], ['2, k, 24', [0.1290912, -0.05944475, 1.0]]]
[['2, k, 0', [-0.09727032, 0.02583944, 1.0]], ['2, k, 1', [-0.1125817, 0.318004, 1.0]], ['2, k, 2', [-0.1248982, 0.6010921, 1.0]], ['2, k, 3', [-0.107039, 0.7248832, 1.0]], ['2, k, 4', [-0.2811967, 0.4777697, 1.0]], ['2, k, 5', [-0.3156294, 0.2430099, 1.0]], ['2, k, 6', [-0.3205486, 0.006687056, 1.0]], ['2, k, 7', [-0.3193676, -0.06586245, 1.0]], ['2, k, 8', [0.0426004, 0.4804436, 1.0]], ['2, k, 9', [0.0783961, 0.2484961, 1.0]], ['2, k, 10', [0.1060549, 0.0141203, 1.0]], ['2, k, 11', [0.09575846, -0.05682507, 1.0]], ['2, k, 12', [-0.161897, 0.02257377, 1.0]], ['2, k, 13', [-0.1625721, -0.3052901, 1.0]], ['2, k, 14', [-0.1461019, -0.6389851, 1.0]], ['2, k, 15', [-0.1369732, -0.7131507, 1.0]], ['2, k, 16', [-0.03012104, 0.02799161, 1.0]], ['2, k, 17', [-0.04107483, -0.3076058, 1.0]], ['2, k, 18', [-0.04280308, -0.6264645, 1.0]], ['2, k, 19', [-0.03430781, -0.7076449, 1.0]], ['2, k, 20', [-0.1221201, 0.5313854, 1.0]], ['2, k, 21', [-0.3040327, -0.1381289, 1.0]], ['2, k, 22', [-0.2647582, -0.01458354, 1.0]], ['2, k, 23', [0.09986096, -0.123598, 1.0]], ['2, k, 24', [0.1280974, -0.04980564, 1.0]]]
[['2, k, 0', [-0.09695503, 0.02553218, 1.0]], ['2, k, 1', [-0.1121016, 0.317759, 1.0]], ['2, k, 2', [-0.1245656, 0.6009885, 1.0]], ['2, k, 3', [-0.1069439, 0.7248846, 1.0]], ['2, k, 4', [-0.2808257, 0.4777891, 1.0]], ['2, k, 5', [-0.3156393, 0.2430709, 1.0]], ['2, k, 6', [-0.320886, 0.006973296, 1.0]], ['2, k, 7', [-0.3204233, -0.0648496, 1.0]], ['2, k, 8', [0.04292366, 0.4802819, 1.0]], ['2, k, 9', [0.07872448, 0.2482963, 1.0]], ['2, k, 10', [0.1057692, 0.01385832, 1.0]], ['2, k, 11', [0.09732302, -0.05852849, 1.0]], ['2, k, 12', [-0.161646, 0.02242057, 1.0]], ['2, k, 13', [-0.1623139, -0.305403, 1.0]], ['2, k, 14', [-0.1458487, -0.6392176, 1.0]], ['2, k, 15', [-0.1348927, -0.7129554, 1.0]], ['2, k, 16', [-0.02973495, 0.02752675, 1.0]], ['2, k, 17', [-0.0412112, -0.308035, 1.0]], ['2, k, 18', [-0.04301833, -0.6265233, 1.0]], ['2, k, 19', [-0.03481893, -0.7075832, 1.0]], ['2, k, 20', [-0.1217319, 0.531264, 1.0]], ['2, k, 21', [-0.3102242, -0.1337298, 1.0]], ['2, k, 22', [-0.284842, -0.05673774, 1.0]], ['2, k, 23', [0.1019621, -0.1308625, 1.0]], ['2, k, 24', [0.1282845, -0.05197096, 1.0]]]
[['2, k, 0', [-0.09549659, 0.02549124, 1.0]], ['2, k, 1', [-0.111483, 0.3177768, 1.0]], ['2, k, 2', [-0.1245353, 0.6010129, 1.0]], ['2, k, 3', [-0.1064445, 0.7248874, 1.0]], ['2, k, 4', [-0.2805475, 0.4779713, 1.0]], ['2, k, 5', [-0.315642, 0.2432578, 1.0]], ['2, k, 6', [-0.3217228, 0.007542686, 1.0]], ['2, k, 7', [-0.3227817, -0.06462409, 1.0]], ['2, k, 8', [0.04345786, 0.4802821, 1.0]], ['2, k, 9', [0.07898727, 0.2482321, 1.0]], ['2, k, 10', [0.1059311, 0.01373794, 1.0]], ['2, k, 11', [0.09520844, -0.05787611, 1.0]], ['2, k, 12', [-0.1601736, 0.02248932, 1.0]], ['2, k, 13', [-0.1617778, -0.3052803, 1.0]], ['2, k, 14', [-0.1458236, -0.6390563, 1.0]], ['2, k, 15', [-0.1348769, -0.7127783, 1.0]], ['2, k, 16', [-0.02832303, 0.02745162, 1.0]], ['2, k, 17', [-0.04134018, -0.3079744, 1.0]], ['2, k, 18', [-0.04328698, -0.6265077, 1.0]], ['2, k, 19', [-0.03440263, -0.7070792, 1.0]], ['2, k, 20', [-0.1216179, 0.531305, 1.0]], ['2, k, 21', [-0.3162119, -0.1321989, 1.0]], ['2, k, 22', [-0.2946564, -0.07497109, 1.0]], ['2, k, 23', [0.09636614, -0.1304176, 1.0]], ['2, k, 24', [0.1236691, -0.06825499, 1.0]]]
[['2, k, 0', [-0.09553063, 0.02512821, 1.0]], ['2, k, 1', [-0.1113644, 0.3174081, 1.0]], ['2, k, 2', [-0.1244488, 0.600661, 1.0]], ['2, k, 3', [-0.1064322, 0.7249266, 1.0]], ['2, k, 4', [-0.2804898, 0.477747, 1.0]], ['2, k, 5', [-0.3158937, 0.2430283, 1.0]], ['2, k, 6', [-0.3223954, 0.007526836, 1.0]], ['2, k, 7', [-0.320983, -0.06399094, 1.0]], ['2, k, 8', [0.04341984, 0.4802836, 1.0]], ['2, k, 9', [0.07902889, 0.2483208, 1.0]], ['2, k, 10', [0.1059298, 0.01383214, 1.0]], ['2, k, 11', [0.09445032, -0.05679188, 1.0]], ['2, k, 12', [-0.1601694, 0.02219059, 1.0]], ['2, k, 13', [-0.1617429, -0.3054888, 1.0]], ['2, k, 14', [-0.1456556, -0.6396214, 1.0]], ['2, k, 15', [-0.1342191, -0.7127752, 1.0]], ['2, k, 16', [-0.02839349, 0.02709416, 1.0]], ['2, k, 17', [-0.04178375, -0.3083249, 1.0]], ['2, k, 18', [-0.04371182, -0.6228511, 1.0]], ['2, k, 19', [-0.03283169, -0.7041549, 1.0]], ['2, k, 20', [-0.121509, 0.5309697, 1.0]], ['2, k, 21', [-0.3186995, -0.1317177, 1.0]], ['2, k, 22', [-0.2723866, -0.02624363, 1.0]], ['2, k, 23', [0.09973097, -0.1251519, 1.0]], ['2, k, 24', [0.1261412, -0.05957262, 1.0]]]
[['2, k, 0', [-0.09522369, 0.02476938, 1.0]], ['2, k, 1', [-0.1113107, 0.3172166, 1.0]], ['2, k, 2', [-0.124687, 0.6005231, 1.0]], ['2, k, 3', [-0.1065108, 0.724883, 1.0]], ['2, k, 4', [-0.2805541, 0.4775496, 1.0]], ['2, k, 5', [-0.3161433, 0.2428413, 1.0]], ['2, k, 6', [-0.3229013, 0.007528975, 1.0]], ['2, k, 7', [-0.3219993, -0.06489262, 1.0]], ['2, k, 8', [0.04331077, 0.4801712, 1.0]], ['2, k, 9', [0.07884854, 0.2481194, 1.0]], ['2, k, 10', [0.1056571, 0.01366127, 1.0]], ['2, k, 11', [0.09454507, -0.05723257, 1.0]], ['2, k, 12', [-0.1598043, 0.02172332, 1.0]], ['2, k, 13', [-0.1617409, -0.3058269, 1.0]], ['2, k, 14', [-0.1456583, -0.6394811, 1.0]], ['2, k, 15', [-0.133082, -0.7131891, 1.0]], ['2, k, 16', [-0.02815783, 0.02687875, 1.0]], ['2, k, 17', [-0.04071902, -0.3089917, 1.0]], ['2, k, 18', [-0.04338342, -0.6219524, 1.0]], ['2, k, 19', [-0.03402068, -0.7036737, 1.0]], ['2, k, 20', [-0.1216303, 0.5308515, 1.0]], ['2, k, 21', [-0.3178363, -0.132264, 1.0]], ['2, k, 22', [-0.2888629, -0.06130707, 1.0]], ['2, k, 23', [0.09722917, -0.1294022, 1.0]], ['2, k, 24', [0.126749, -0.05934409, 1.0]]]
[['2, k, 0', [-0.09565163, 0.02425858, 1.0]], ['2, k, 1', [-0.1116626, 0.31677, 1.0]], ['2, k, 2', [-0.1252604, 0.6000858, 1.0]], ['2, k, 3', [-0.106653, 0.7244837, 1.0]], ['2, k, 4', [-0.2807935, 0.4775278, 1.0]], ['2, k, 5', [-0.3167292, 0.2428378, 1.0]], ['2, k, 6', [-0.3231167, 0.007544712, 1.0]], ['2, k, 7', [-0.3203307, -0.06040901, 1.0]], ['2, k, 8', [0.0431455, 0.479964, 1.0]], ['2, k, 9', [0.07857362, 0.2478262, 1.0]], ['2, k, 10', [0.104996, 0.01339285, 1.0]], ['2, k, 11', [0.09274139, -0.05880403, 1.0]], ['2, k, 12', [-0.1601502, 0.0212461, 1.0]], ['2, k, 13', [-0.162878, -0.3063634, 1.0]], ['2, k, 14', [-0.1481387, -0.6353809, 1.0]], ['2, k, 15', [-0.1330771, -0.7101188, 1.0]], ['2, k, 16', [-0.02864199, 0.02639925, 1.0]], ['2, k, 17', [-0.03573574, -0.3104378, 1.0]], ['2, k, 18', [-0.04329765, -0.6256922, 1.0]], ['2, k, 19', [-0.03454109, -0.7074841, 1.0]], ['2, k, 20', [-0.1221101, 0.530436, 1.0]], ['2, k, 21', [-0.3082471, -0.1323466, 1.0]], ['2, k, 22', [-0.2738639, -0.01846485, 1.0]], ['2, k, 23', [0.09202571, -0.129712, 1.0]], ['2, k, 24', [0.1260645, -0.06229827, 1.0]]]
[['2, k, 0', [-0.09697817, 0.0236459, 1.0]], ['2, k, 1', [-0.1127424, 0.3159568, 1.0]], ['2, k, 2', [-0.1265121, 0.5990258, 1.0]], ['2, k, 3', [-0.10731, 0.7233661, 1.0]], ['2, k, 4', [-0.2809452, 0.4774973, 1.0]], ['2, k, 5', [-0.3174923, 0.2428758, 1.0]], ['2, k, 6', [-0.3231338, 0.007547284, 1.0]], ['2, k, 7', [-0.3191739, -0.06081918, 1.0]], ['2, k, 8', [0.04189225, 0.4787104, 1.0]], ['2, k, 9', [0.0766726, 0.2465704, 1.0]], ['2, k, 10', [0.1044558, 0.01257133, 1.0]], ['2, k, 11', [0.09286937, -0.06133846, 1.0]], ['2, k, 12', [-0.1615144, 0.0206316, 1.0]], ['2, k, 13', [-0.1640229, -0.3069493, 1.0]], ['2, k, 14', [-0.1505335, -0.6311834, 1.0]], ['2, k, 15', [-0.1340505, -0.706988, 1.0]], ['2, k, 16', [-0.02991382, 0.02583176, 1.0]], ['2, k, 17', [-0.02987029, -0.3122789, 1.0]], ['2, k, 18', [-0.04316006, -0.6265531, 1.0]], ['2, k, 19', [-0.03854384, -0.7078242, 1.0]], ['2, k, 20', [-0.1232798, 0.5294681, 1.0]], ['2, k, 21', [-0.3099381, -0.1376891, 1.0]], ['2, k, 22', [-0.2786414, -0.03421456, 1.0]], ['2, k, 23', [0.09355854, -0.1302625, 1.0]], ['2, k, 24', [0.1218038, -0.07617074, 1.0]]]
[['2, k, 0', [-0.09775267, 0.02329877, 1.0]], ['2, k, 1', [-0.1133031, 0.3153137, 1.0]], ['2, k, 2', [-0.1270744, 0.5980262, 1.0]], ['2, k, 3', [-0.1077319, 0.7223881, 1.0]], ['2, k, 4', [-0.2821691, 0.4771824, 1.0]], ['2, k, 5', [-0.3185586, 0.2425157, 1.0]], ['2, k, 6', [-0.3231215, 0.007098202, 1.0]], ['2, k, 7', [-0.3225028, -0.06216691, 1.0]], ['2, k, 8', [0.04094898, 0.4777285, 1.0]], ['2, k, 9', [0.07465782, 0.2453693, 1.0]], ['2, k, 10', [0.1030426, 0.01199579, 1.0]], ['2, k, 11', [0.09226324, -0.06080148, 1.0]], ['2, k, 12', [-0.1625109, 0.02014407, 1.0]], ['2, k, 13', [-0.1692072, -0.3075695, 1.0]], ['2, k, 14', [-0.1509838, -0.6314498, 1.0]], ['2, k, 15', [-0.1363829, -0.7070823, 1.0]], ['2, k, 16', [-0.03046296, 0.02563399, 1.0]], ['2, k, 17', [-0.0209152, -0.3133541, 1.0]], ['2, k, 18', [-0.04166925, -0.630946, 1.0]], ['2, k, 19', [-0.02288438, -0.7073171, 1.0]], ['2, k, 20', [-0.1238281, 0.5285786, 1.0]], ['2, k, 21', [-0.3122502, -0.1382693, 1.0]], ['2, k, 22', [-0.2844091, -0.02854189, 1.0]], ['2, k, 23', [0.09448693, -0.1303911, 1.0]], ['2, k, 24', [0.1212675, -0.07358596, 1.0]]]
[['2, k, 0', [-0.09884396, 0.02278214, 1.0]], ['2, k, 1', [-0.1143903, 0.3145301, 1.0]], ['2, k, 2', [-0.1283597, 0.5970131, 1.0]], ['2, k, 3', [-0.1093102, 0.7213664, 1.0]], ['2, k, 4', [-0.2840534, 0.4754409, 1.0]], ['2, k, 5', [-0.3205057, 0.2409416, 1.0]], ['2, k, 6', [-0.3231356, 0.005535882, 1.0]], ['2, k, 7', [-0.3192273, -0.060342, 1.0]], ['2, k, 8', [0.03950873, 0.4768333, 1.0]], ['2, k, 9', [0.07282262, 0.2446097, 1.0]], ['2, k, 10', [0.1023906, 0.01117278, 1.0]], ['2, k, 11', [0.09334937, -0.06370685, 1.0]], ['2, k, 12', [-0.1639792, 0.01914705, 1.0]], ['2, k, 13', [-0.1783146, -0.3073069, 1.0]], ['2, k, 14', [-0.1517974, -0.6309429, 1.0]], ['2, k, 15', [-0.1367178, -0.7067182, 1.0]], ['2, k, 16', [-0.03149127, 0.02541679, 1.0]], ['2, k, 17', [-0.01036987, -0.3075026, 1.0]], ['2, k, 18', [-0.03849071, -0.6310388, 1.0]], ['2, k, 19', [-0.02303218, -0.7085339, 1.0]], ['2, k, 20', [-0.1250478, 0.5276312, 1.0]], ['2, k, 21', [-0.3109319, -0.1330599, 1.0]], ['2, k, 22', [-0.2723534, -0.02505231, 1.0]], ['2, k, 23', [0.09495674, -0.1304297, 1.0]], ['2, k, 24', [0.1214058, -0.0691146, 1.0]]]
[['2, k, 0', [-0.1006094, 0.02310017, 1.0]], ['2, k, 1', [-0.1177291, 0.3136585, 1.0]], ['2, k, 2', [-0.1349898, 0.594107, 1.0]], ['2, k, 3', [-0.1116171, 0.7188467, 1.0]], ['2, k, 4', [-0.28817, 0.4741418, 1.0]], ['2, k, 5', [-0.3251701, 0.2398657, 1.0]], ['2, k, 6', [-0.3290222, 0.003598566, 1.0]], ['2, k, 7', [-0.3342959, -0.06501146, 1.0]], ['2, k, 8', [0.03469643, 0.4759607, 1.0]], ['2, k, 9', [0.06598159, 0.2439505, 1.0]], ['2, k, 10', [0.1074313, 0.01797992, 1.0]], ['2, k, 11', [0.1068319, -0.05623012, 1.0]], ['2, k, 12', [-0.1653418, 0.01896559, 1.0]], ['2, k, 13', [-0.1817939, -0.3075654, 1.0]], ['2, k, 14', [-0.1521004, -0.6309732, 1.0]], ['2, k, 15', [-0.1382693, -0.7084283, 1.0]], ['2, k, 16', [-0.03392094, 0.02668258, 1.0]], ['2, k, 17', [0.05790396, -0.2654139, 1.0]], ['2, k, 18', [0.09319005, -0.6258812, 1.0]], ['2, k, 19', [0.1427879, -0.6899224, 1.0]], ['2, k, 20', [-0.1307041, 0.5253441, 1.0]], ['2, k, 21', [-0.3257739, -0.1391175, 1.0]], ['2, k, 22', [-0.3071365, -0.08272617, 1.0]], ['2, k, 23', [0.1222358, -0.1184642, 1.0]], ['2, k, 24', [0.1377636, -0.07007405, 1.0]]]
[['2, k, 0', [-0.1018932, 0.02419019, 1.0]], ['2, k, 1', [-0.1204165, 0.3136386, 1.0]], ['2, k, 2', [-0.1401395, 0.5927212, 1.0]], ['2, k, 3', [-0.1129399, 0.7169338, 1.0]], ['2, k, 4', [-0.2913783, 0.4729494, 1.0]], ['2, k, 5', [-0.329773, 0.2392688, 1.0]], ['2, k, 6', [-0.3331811, 0.002537525, 1.0]], ['2, k, 7', [-0.3415544, -0.06859384, 1.0]], ['2, k, 8', [0.02857753, 0.4764197, 1.0]], ['2, k, 9', [0.06171488, 0.2454229, 1.0]], ['2, k, 10', [0.1131818, 0.05125209, 1.0]], ['2, k, 11', [0.1119252, -0.02438678, 1.0]], ['2, k, 12', [-0.1662933, 0.01932577, 1.0]], ['2, k, 13', [-0.1840855, -0.2903195, 1.0]], ['2, k, 14', [-0.1534305, -0.6309375, 1.0]], ['2, k, 15', [-0.1418099, -0.7068474, 1.0]], ['2, k, 16', [-0.03535216, 0.02879011, 1.0]], ['2, k, 17', [0.07847912, -0.263072, 1.0]], ['2, k, 18', [0.153742, -0.6105189, 1.0]], ['2, k, 19', [0.208374, -0.6762695, 1.0]], ['2, k, 20', [-0.1352189, 0.5243366, 1.0]], ['2, k, 21', [-0.3370459, -0.1398785, 1.0]], ['2, k, 22', [-0.3142, -0.1086326, 1.0]], ['2, k, 23', [0.1345152, -0.08714191, 1.0]], ['2, k, 24', [0.1271877, 0.02418177, 1.0]]]
[['2, k, 0', [-0.1026684, 0.02559079, 1.0]], ['2, k, 1', [-0.1222035, 0.3139845, 1.0]], ['2, k, 2', [-0.1432976, 0.5921184, 1.0]], ['2, k, 3', [-0.1141044, 0.7155116, 1.0]], ['2, k, 4', [-0.2927052, 0.4728718, 1.0]], ['2, k, 5', [-0.3331932, 0.239646, 1.0]], ['2, k, 6', [-0.3362499, 0.00274345, 1.0]], ['2, k, 7', [-0.3437981, -0.06949463, 1.0]], ['2, k, 8', [0.02582595, 0.4781817, 1.0]], ['2, k, 9', [0.05887246, 0.2474964, 1.0]], ['2, k, 10', [0.1139574, 0.05109283, 1.0]], ['2, k, 11', [0.1160322, -0.02615422, 1.0]], ['2, k, 12', [-0.1670498, 0.02015451, 1.0]], ['2, k, 13', [-0.1847533, -0.2856143, 1.0]], ['2, k, 14', [-0.1539472, -0.6309714, 1.0]], ['2, k, 15', [-0.1424459, -0.7068248, 1.0]], ['2, k, 16', [-0.03599041, 0.0308593, 1.0]], ['2, k, 17', [0.08975723, -0.2568149, 1.0]], ['2, k, 18', [0.1733681, -0.5979365, 1.0]], ['2, k, 19', [0.227249, -0.6722634, 1.0]], ['2, k, 20', [-0.1380564, 0.5239828, 1.0]], ['2, k, 21', [-0.3310338, -0.1466797, 1.0]], ['2, k, 22', [-0.3154828, -0.07337108, 1.0]], ['2, k, 23', [0.1373244, -0.08840193, 1.0]], ['2, k, 24', [0.1584839, -0.08968376, 1.0]]]
