[['2, k, 0', [-0.217103, -0.250998, 1.0]], ['2, k, 1', [-0.216973, 0.0381522, 1.0]], ['2, k, 2', [-0.215609, 0.320226, 1.0]], ['2, k, 3', [-0.220589, 0.448134, 1.0]], ['2, k, 4', [-0.400316, 0.239666, 1.0]], ['2, k, 5', [-0.562886, 0.0963905, 1.0]], ['2, k, 6', [-0.474529, -0.11521, 1.0]], ['2, k, 7', [-0.403701, -0.170785, 1.0]], ['2, k, 8', [-0.0497855, 0.234556, 1.0]], ['2, k, 9', [0.14005, 0.108811, 1.0]], ['2, k, 10', [0.0402838, -0.101267, 1.0]], ['2, k, 11', [-0.0155391, -0.140292, 1.0]], ['2, k, 12', [-0.29401, -0.246339, 1.0]], ['2, k, 13', [-0.383105, -0.643557, 1.0]], ['2, k, 14', [-0.44701, -1.01553, 1.0]], ['2, k, 15', [-0.473145, -1.07715, 1.0]], ['2, k, 16', [-0.134244, -0.248809, 1.0]], ['2, k, 17', [-0.0473163, -0.618466, 1.0]], ['2, k, 18', [0.0186346, -1.00142, 1.0]], ['2, k, 19', [0.0404053, -1.07129, 1.0]], ['2, k, 20', [-0.216166, 0.250744, 1.0]], ['2, k, 21', [-0.387517, -0.243062, 1.0]], ['2, k, 22', [-0.37324, -0.121487, 1.0]], ['2, k, 23', [-0.025872, -0.237133, 1.0]], ['2, k, 24', [-0.0431111, -0.124407, 1.0]]]
[['2, k, 0', [-0.23246, -0.445224, 1.0]], ['2, k, 1', [-0.228693, -0.20506, 1.0]], ['2, k, 2', [-0.223919, 0.0307627, 1.0]], ['2, k, 3', [-0.222276, 0.170194, 1.0]], ['2, k, 4', [-0.394443, -0.0221819, 1.0]], ['2, k, 5', [-0.576756, -0.129132, 1.0]], ['2, k, 6', [-0.434324, -0.284889, 1.0]], ['2, k, 7', [-0.412745, -0.337218, 1.0]], ['2, k, 8', [-0.0667771, -0.0226938, 1.0]], ['2, k, 9', [0.0955184, -0.111333, 1.0]], ['2, k, 10', [-0.0341478, -0.292659, 1.0]], ['2, k, 11', [-0.0600606, -0.344422, 1.0]], ['2, k, 12', [-0.307463, -0.43914, 1.0]], ['2, k, 13', [-0.429428, -0.739918, 1.0]], ['2, k, 14', [-0.437503, -1.03275, 1.0]], ['2, k, 15', [-0.479326, -1.09003, 1.0]], ['2, k, 16', [-0.151435, -0.439918, 1.0]], ['2, k, 17', [0.000695056, -0.735144, 1.0]], ['2, k, 18', [0.00890919, -1.02162, 1.0]], ['2, k, 19', [0.0453471, -1.07506, 1.0]], ['2, k, 20', [-0.225336, -0.0275841, 1.0]], ['2, k, 21', [-0.435612, -0.411486, 1.0]], ['2, k, 22', [-0.377209, -0.339694, 1.0]], ['2, k, 23', [-0.055224, -0.406847, 1.0]], ['2, k, 24', [-0.0311469, -0.406099, 1.0]]]
[['2, k, 0', [-0.23376, -0.450821, 1.0]], ['2, k, 1', [-0.230339, -0.212631, 1.0]], ['2, k, 2', [-0.225746, 0.0214837, 1.0]], ['2, k, 3', [-0.223212, 0.161832, 1.0]], ['2, k, 4', [-0.395074, -0.0308612, 1.0]], ['2, k, 5', [-0.577879, -0.133797, 1.0]], ['2, k, 6', [-0.436483, -0.291191, 1.0]], ['2, k, 7', [-0.413282, -0.343815, 1.0]], ['2, k, 8', [-0.0682817, -0.0302493, 1.0]], ['2, k, 9', [0.0955117, -0.115575, 1.0]], ['2, k, 10', [-0.0361821, -0.294952, 1.0]], ['2, k, 11', [-0.0571201, -0.351284, 1.0]], ['2, k, 12', [-0.308359, -0.44447, 1.0]], ['2, k, 13', [-0.430041, -0.743893, 1.0]], ['2, k, 14', [-0.437065, -1.03318, 1.0]], ['2, k, 15', [-0.478898, -1.08977, 1.0]], ['2, k, 16', [-0.153135, -0.44563, 1.0]], ['2, k, 17', [-0.000292789, -0.739681, 1.0]], ['2, k, 18', [0.00869652, -1.02178, 1.0]], ['2, k, 19', [0.0454229, -1.07509, 1.0]], ['2, k, 20', [-0.227134, -0.0364677, 1.0]], ['2, k, 21', [-0.441902, -0.419251, 1.0]], ['2, k, 22', [-0.385096, -0.365555, 1.0]], ['2, k, 23', [-0.0524744, -0.413808, 1.0]], ['2, k, 24', [-0.030836, -0.414104, 1.0]]]
[['2, k, 0', [-0.234973, -0.456644, 1.0]], ['2, k, 1', [-0.231606, -0.218629, 1.0]], ['2, k, 2', [-0.226967, 0.0156573, 1.0]], ['2, k, 3', [-0.22406, 0.154921, 1.0]], ['2, k, 4', [-0.396263, -0.0381569, 1.0]], ['2, k, 5', [-0.57617, -0.14275, 1.0]], ['2, k, 6', [-0.434311, -0.299156, 1.0]], ['2, k, 7', [-0.414007, -0.356421, 1.0]], ['2, k, 8', [-0.0697383, -0.0385024, 1.0]], ['2, k, 9', [0.0959796, -0.117951, 1.0]], ['2, k, 10', [-0.0387241, -0.293467, 1.0]], ['2, k, 11', [-0.0559263, -0.352844, 1.0]], ['2, k, 12', [-0.309072, -0.450462, 1.0]], ['2, k, 13', [-0.432052, -0.748035, 1.0]], ['2, k, 14', [-0.436422, -1.0336, 1.0]], ['2, k, 15', [-0.479186, -1.08978, 1.0]], ['2, k, 16', [-0.154829, -0.451179, 1.0]], ['2, k, 17', [-0.00373957, -0.744482, 1.0]], ['2, k, 18', [0.00831723, -1.02255, 1.0]], ['2, k, 19', [0.0457564, -1.07538, 1.0]], ['2, k, 20', [-0.228373, -0.0423629, 1.0]], ['2, k, 21', [-0.427615, -0.423041, 1.0]], ['2, k, 22', [-0.374779, -0.341012, 1.0]], ['2, k, 23', [-0.0491037, -0.417587, 1.0]], ['2, k, 24', [-0.0309314, -0.412443, 1.0]]]
[['2, k, 0', [-0.236751, -0.462815, 1.0]], ['2, k, 1', [-0.232902, -0.225716, 1.0]], ['2, k, 2', [-0.227684, 0.00751854, 1.0]], ['2, k, 3', [-0.225176, 0.148024, 1.0]], ['2, k, 4', [-0.396724, -0.0462063, 1.0]], ['2, k, 5', [-0.577015, -0.15033, 1.0]], ['2, k, 6', [-0.432604, -0.303387, 1.0]], ['2, k, 7', [-0.412844, -0.357977, 1.0]], ['2, k, 8', [-0.071112, -0.0453846, 1.0]], ['2, k, 9', [0.0958963, -0.124125, 1.0]], ['2, k, 10', [-0.0395942, -0.297829, 1.0]], ['2, k, 11', [-0.055877, -0.355635, 1.0]], ['2, k, 12', [-0.310435, -0.456845, 1.0]], ['2, k, 13', [-0.432113, -0.753568, 1.0]], ['2, k, 14', [-0.435883, -1.03406, 1.0]], ['2, k, 15', [-0.478621, -1.0893, 1.0]], ['2, k, 16', [-0.156969, -0.456971, 1.0]], ['2, k, 17', [-0.00280574, -0.74758, 1.0]], ['2, k, 18', [0.00858742, -1.02429, 1.0]], ['2, k, 19', [0.0458812, -1.07665, 1.0]], ['2, k, 20', [-0.229247, -0.0502312, 1.0]], ['2, k, 21', [-0.420198, -0.423232, 1.0]], ['2, k, 22', [-0.373252, -0.332252, 1.0]], ['2, k, 23', [-0.051604, -0.420405, 1.0]], ['2, k, 24', [-0.0295979, -0.404893, 1.0]]]
[['2, k, 0', [-0.237474, -0.467249, 1.0]], ['2, k, 1', [-0.234025, -0.231288, 1.0]], ['2, k, 2', [-0.229218, 0.00107759, 1.0]], ['2, k, 3', [-0.22627, 0.140528, 1.0]], ['2, k, 4', [-0.397362, -0.0516847, 1.0]], ['2, k, 5', [-0.576653, -0.155353, 1.0]], ['2, k, 6', [-0.43123, -0.307463, 1.0]], ['2, k, 7', [-0.414159, -0.36517, 1.0]], ['2, k, 8', [-0.0727626, -0.0525494, 1.0]], ['2, k, 9', [0.0965908, -0.127047, 1.0]], ['2, k, 10', [-0.0408023, -0.298109, 1.0]], ['2, k, 11', [-0.0553262, -0.355159, 1.0]], ['2, k, 12', [-0.31098, -0.461225, 1.0]], ['2, k, 13', [-0.431818, -0.756903, 1.0]], ['2, k, 14', [-0.43486, -1.03452, 1.0]], ['2, k, 15', [-0.47818, -1.08889, 1.0]], ['2, k, 16', [-0.157847, -0.461298, 1.0]], ['2, k, 17', [-0.00339694, -0.750657, 1.0]], ['2, k, 18', [0.00726711, -1.02531, 1.0]], ['2, k, 19', [0.045868, -1.07641, 1.0]], ['2, k, 20', [-0.230677, -0.0564822, 1.0]], ['2, k, 21', [-0.449279, -0.435775, 1.0]], ['2, k, 22', [-0.389275, -0.387705, 1.0]], ['2, k, 23', [-0.0465774, -0.424316, 1.0]], ['2, k, 24', [-0.0269484, -0.426819, 1.0]]]
[['2, k, 0', [-0.238158, -0.472054, 1.0]], ['2, k, 1', [-0.23492, -0.236151, 1.0]], ['2, k, 2', [-0.230291, -0.00366436, 1.0]], ['2, k, 3', [-0.227516, 0.135673, 1.0]], ['2, k, 4', [-0.398823, -0.0574566, 1.0]], ['2, k, 5', [-0.575384, -0.160909, 1.0]], ['2, k, 6', [-0.429155, -0.311929, 1.0]], ['2, k, 7', [-0.412844, -0.367659, 1.0]], ['2, k, 8', [-0.0748688, -0.0595891, 1.0]], ['2, k, 9', [0.0965189, -0.131724, 1.0]], ['2, k, 10', [-0.0424436, -0.300152, 1.0]], ['2, k, 11', [-0.0541971, -0.355383, 1.0]], ['2, k, 12', [-0.311544, -0.466262, 1.0]], ['2, k, 13', [-0.431597, -0.760848, 1.0]], ['2, k, 14', [-0.434139, -1.03679, 1.0]], ['2, k, 15', [-0.478114, -1.08888, 1.0]], ['2, k, 16', [-0.15863, -0.465747, 1.0]], ['2, k, 17', [-0.0041657, -0.753818, 1.0]], ['2, k, 18', [0.00697547, -1.02546, 1.0]], ['2, k, 19', [0.0466423, -1.07575, 1.0]], ['2, k, 20', [-0.231707, -0.0612693, 1.0]], ['2, k, 21', [-0.437786, -0.435101, 1.0]], ['2, k, 22', [-0.386234, -0.407846, 1.0]], ['2, k, 23', [-0.0460935, -0.424913, 1.0]], ['2, k, 24', [-0.0247458, -0.380072, 1.0]]]
[['2, k, 0', [-0.238876, -0.477498, 1.0]], ['2, k, 1', [-0.236098, -0.241171, 1.0]], ['2, k, 2', [-0.231882, -0.00823647, 1.0]], ['2, k, 3', [-0.22929, 0.130034, 1.0]], ['2, k, 4', [-0.400315, -0.0626549, 1.0]], ['2, k, 5', [-0.574592, -0.165252, 1.0]], ['2, k, 6', [-0.427221, -0.315393, 1.0]], ['2, k, 7', [-0.413527, -0.376142, 1.0]], ['2, k, 8', [-0.0766243, -0.0654804, 1.0]], ['2, k, 9', [0.0981715, -0.135332, 1.0]], ['2, k, 10', [-0.0433633, -0.300512, 1.0]], ['2, k, 11', [-0.0544206, -0.353184, 1.0]], ['2, k, 12', [-0.312085, -0.47154, 1.0]], ['2, k, 13', [-0.432325, -0.763968, 1.0]], ['2, k, 14', [-0.434207, -1.03732, 1.0]], ['2, k, 15', [-0.478696, -1.08968, 1.0]], ['2, k, 16', [-0.159517, -0.471254, 1.0]], ['2, k, 17', [-0.00527075, -0.757973, 1.0]], ['2, k, 18', [0.0072037, -1.02644, 1.0]], ['2, k, 19', [0.0460621, -1.07721, 1.0]], ['2, k, 20', [-0.233198, -0.0659553, 1.0]], ['2, k, 21', [-0.427938, -0.441027, 1.0]], ['2, k, 22', [-0.375862, -0.36889, 1.0]], ['2, k, 23', [-0.0353836, -0.427326, 1.0]], ['2, k, 24', [-0.0172164, -0.328312, 1.0]]]
[['2, k, 0', [-0.239731, -0.481727, 1.0]], ['2, k, 1', [-0.236999, -0.245778, 1.0]], ['2, k, 2', [-0.232856, -0.0133005, 1.0]], ['2, k, 3', [-0.230834, 0.125414, 1.0]], ['2, k, 4', [-0.401756, -0.0668647, 1.0]], ['2, k, 5', [-0.573784, -0.170455, 1.0]], ['2, k, 6', [-0.427223, -0.320674, 1.0]], ['2, k, 7', [-0.41137, -0.378646, 1.0]], ['2, k, 8', [-0.0780704, -0.0708276, 1.0]], ['2, k, 9', [0.0992888, -0.138999, 1.0]], ['2, k, 10', [-0.0436297, -0.300343, 1.0]], ['2, k, 11', [-0.0537466, -0.352903, 1.0]], ['2, k, 12', [-0.312843, -0.475456, 1.0]], ['2, k, 13', [-0.431771, -0.766329, 1.0]], ['2, k, 14', [-0.434074, -1.0376, 1.0]], ['2, k, 15', [-0.480696, -1.08973, 1.0]], ['2, k, 16', [-0.160464, -0.475742, 1.0]], ['2, k, 17', [-0.00679719, -0.761291, 1.0]], ['2, k, 18', [0.00534032, -1.02548, 1.0]], ['2, k, 19', [0.0456706, -1.07646, 1.0]], ['2, k, 20', [-0.234152, -0.0709012, 1.0]], ['2, k, 21', [-0.438805, -0.442558, 1.0]], ['2, k, 22', [-0.383433, -0.3976, 1.0]], ['2, k, 23', [-0.0382586, -0.425847, 1.0]], ['2, k, 24', [-0.0224632, -0.371418, 1.0]]]
[['2, k, 0', [-0.240756, -0.487614, 1.0]], ['2, k, 1', [-0.238183, -0.250806, 1.0]], ['2, k, 2', [-0.234133, -0.0174224, 1.0]], ['2, k, 3', [-0.232479, 0.121801, 1.0]], ['2, k, 4', [-0.403168, -0.0712374, 1.0]], ['2, k, 5', [-0.573277, -0.17473, 1.0]], ['2, k, 6', [-0.427485, -0.32554, 1.0]], ['2, k, 7', [-0.414291, -0.383877, 1.0]], ['2, k, 8', [-0.0794151, -0.0758282, 1.0]], ['2, k, 9', [0.100667, -0.142639, 1.0]], ['2, k, 10', [-0.0122629, -0.321328, 1.0]], ['2, k, 11', [-0.0471084, -0.369807, 1.0]], ['2, k, 12', [-0.314064, -0.480815, 1.0]], ['2, k, 13', [-0.431667, -0.768802, 1.0]], ['2, k, 14', [-0.433784, -1.03767, 1.0]], ['2, k, 15', [-0.47813, -1.08891, 1.0]], ['2, k, 16', [-0.161321, -0.482251, 1.0]], ['2, k, 17', [-0.00628731, -0.765211, 1.0]], ['2, k, 18', [0.00478301, -1.02509, 1.0]], ['2, k, 19', [0.0454679, -1.07617, 1.0]], ['2, k, 20', [-0.235411, -0.0752518, 1.0]], ['2, k, 21', [-0.438805, -0.45041, 1.0]], ['2, k, 22', [-0.377446, -0.376669, 1.0]], ['2, k, 23', [-0.0493736, -0.438937, 1.0]], ['2, k, 24', [-0.03381, -0.433415, 1.0]]]
[['2, k, 0', [-0.241118, -0.490881, 1.0]], ['2, k, 1', [-0.238772, -0.254167, 1.0]], ['2, k, 2', [-0.234998, -0.0210546, 1.0]], ['2, k, 3', [-0.233513, 0.11862, 1.0]], ['2, k, 4', [-0.403991, -0.0742792, 1.0]], ['2, k, 5', [-0.572155, -0.179349, 1.0]], ['2, k, 6', [-0.426222, -0.329028, 1.0]], ['2, k, 7', [-0.41571, -0.387419, 1.0]], ['2, k, 8', [-0.0804293, -0.0797955, 1.0]], ['2, k, 9', [0.102346, -0.145089, 1.0]], ['2, k, 10', [0.0168051, -0.334364, 1.0]], ['2, k, 11', [-0.0413743, -0.374509, 1.0]], ['2, k, 12', [-0.314458, -0.48372, 1.0]], ['2, k, 13', [-0.43121, -0.770096, 1.0]], ['2, k, 14', [-0.433727, -1.03775, 1.0]], ['2, k, 15', [-0.477898, -1.08878, 1.0]], ['2, k, 16', [-0.161627, -0.485695, 1.0]], ['2, k, 17', [-0.00647719, -0.767155, 1.0]], ['2, k, 18', [0.00528709, -1.02331, 1.0]], ['2, k, 19', [0.0459674, -1.0759, 1.0]], ['2, k, 20', [-0.236201, -0.0788008, 1.0]], ['2, k, 21', [-0.443108, -0.451125, 1.0]], ['2, k, 22', [-0.382364, -0.378776, 1.0]], ['2, k, 23', [-0.0198932, -0.44056, 1.0]], ['2, k, 24', [0.0617565, -0.379629, 1.0]]]
[['2, k, 0', [-0.241413, -0.493493, 1.0]], ['2, k, 1', [-0.239463, -0.257302, 1.0]], ['2, k, 2', [-0.236108, -0.0246073, 1.0]], ['2, k, 3', [-0.234371, 0.115538, 1.0]], ['2, k, 4', [-0.404844, -0.0774065, 1.0]], ['2, k, 5', [-0.571609, -0.180993, 1.0]], ['2, k, 6', [-0.425019, -0.330861, 1.0]], ['2, k, 7', [-0.415837, -0.390129, 1.0]], ['2, k, 8', [-0.0809137, -0.0820017, 1.0]], ['2, k, 9', [0.10389, -0.147125, 1.0]], ['2, k, 10', [0.0148986, -0.332558, 1.0]], ['2, k, 11', [-0.0403088, -0.379748, 1.0]], ['2, k, 12', [-0.314709, -0.48614, 1.0]], ['2, k, 13', [-0.430948, -0.77114, 1.0]], ['2, k, 14', [-0.439044, -1.04367, 1.0]], ['2, k, 15', [-0.479056, -1.09115, 1.0]], ['2, k, 16', [-0.16195, -0.488357, 1.0]], ['2, k, 17', [-0.00694271, -0.768581, 1.0]], ['2, k, 18', [0.00510999, -1.02266, 1.0]], ['2, k, 19', [0.0459173, -1.0757, 1.0]], ['2, k, 20', [-0.237205, -0.0822637, 1.0]], ['2, k, 21', [-0.443022, -0.450276, 1.0]], ['2, k, 22', [-0.383305, -0.39113, 1.0]], ['2, k, 23', [-0.0382221, -0.447895, 1.0]], ['2, k, 24', [-0.0233269, -0.433744, 1.0]]]
[['2, k, 0', [-0.241804, -0.495215, 1.0]], ['2, k, 1', [-0.239823, -0.258939, 1.0]], ['2, k, 2', [-0.23641, -0.0260118, 1.0]], ['2, k, 3', [-0.235026, 0.114223, 1.0]], ['2, k, 4', [-0.405938, -0.0789931, 1.0]], ['2, k, 5', [-0.570959, -0.184882, 1.0]], ['2, k, 6', [-0.421892, -0.334198, 1.0]], ['2, k, 7', [-0.412068, -0.394806, 1.0]], ['2, k, 8', [-0.081461, -0.0840405, 1.0]], ['2, k, 9', [0.104879, -0.148695, 1.0]], ['2, k, 10', [-0.00872884, -0.322318, 1.0]], ['2, k, 11', [-0.0463902, -0.368423, 1.0]], ['2, k, 12', [-0.315038, -0.487656, 1.0]], ['2, k, 13', [-0.430634, -0.772199, 1.0]], ['2, k, 14', [-0.436462, -1.04247, 1.0]], ['2, k, 15', [-0.479462, -1.09048, 1.0]], ['2, k, 16', [-0.162385, -0.490202, 1.0]], ['2, k, 17', [-0.00705958, -0.769543, 1.0]], ['2, k, 18', [0.00477019, -1.02324, 1.0]], ['2, k, 19', [0.0466831, -1.07611, 1.0]], ['2, k, 20', [-0.237524, -0.0837382, 1.0]], ['2, k, 21', [-0.420433, -0.451385, 1.0]], ['2, k, 22', [-0.380185, -0.376219, 1.0]], ['2, k, 23', [-0.0458901, -0.441908, 1.0]], ['2, k, 24', [-0.0355628, -0.434909, 1.0]]]
[['2, k, 0', [-0.241706, -0.495904, 1.0]], ['2, k, 1', [-0.239891, -0.259508, 1.0]], ['2, k, 2', [-0.236602, -0.0264434, 1.0]], ['2, k, 3', [-0.235386, 0.113856, 1.0]], ['2, k, 4', [-0.406685, -0.0796936, 1.0]], ['2, k, 5', [-0.571221, -0.184786, 1.0]], ['2, k, 6', [-0.422487, -0.334556, 1.0]], ['2, k, 7', [-0.412112, -0.393348, 1.0]], ['2, k, 8', [-0.0817753, -0.0850272, 1.0]], ['2, k, 9', [0.105307, -0.148835, 1.0]], ['2, k, 10', [0.0107461, -0.328856, 1.0]], ['2, k, 11', [-0.0398546, -0.370693, 1.0]], ['2, k, 12', [-0.314863, -0.488345, 1.0]], ['2, k, 13', [-0.430703, -0.772628, 1.0]], ['2, k, 14', [-0.436054, -1.04215, 1.0]], ['2, k, 15', [-0.479253, -1.09036, 1.0]], ['2, k, 16', [-0.162345, -0.490884, 1.0]], ['2, k, 17', [-0.00716298, -0.770221, 1.0]], ['2, k, 18', [0.00415195, -1.0242, 1.0]], ['2, k, 19', [0.0467811, -1.07629, 1.0]], ['2, k, 20', [-0.237689, -0.0842048, 1.0]], ['2, k, 21', [-0.420649, -0.453439, 1.0]], ['2, k, 22', [-0.380346, -0.375087, 1.0]], ['2, k, 23', [-0.0421039, -0.44221, 1.0]], ['2, k, 24', [-0.0325185, -0.433111, 1.0]]]
[['2, k, 0', [-0.241539, -0.495809, 1.0]], ['2, k, 1', [-0.239833, -0.259402, 1.0]], ['2, k, 2', [-0.236689, -0.0262808, 1.0]], ['2, k, 3', [-0.235796, 0.114203, 1.0]], ['2, k, 4', [-0.406699, -0.0794268, 1.0]], ['2, k, 5', [-0.571567, -0.183421, 1.0]], ['2, k, 6', [-0.413873, -0.325058, 1.0]], ['2, k, 7', [-0.408108, -0.383403, 1.0]], ['2, k, 8', [-0.0818217, -0.0849791, 1.0]], ['2, k, 9', [0.105406, -0.14923, 1.0]], ['2, k, 10', [0.0108096, -0.328692, 1.0]], ['2, k, 11', [-0.0402275, -0.378549, 1.0]], ['2, k, 12', [-0.314771, -0.488325, 1.0]], ['2, k, 13', [-0.430699, -0.772802, 1.0]], ['2, k, 14', [-0.435761, -1.04217, 1.0]], ['2, k, 15', [-0.481526, -1.09007, 1.0]], ['2, k, 16', [-0.16206, -0.490615, 1.0]], ['2, k, 17', [-0.00781932, -0.770337, 1.0]], ['2, k, 18', [0.00390684, -1.02437, 1.0]], ['2, k, 19', [0.0467128, -1.0762, 1.0]], ['2, k, 20', [-0.237733, -0.0840619, 1.0]], ['2, k, 21', [-0.417756, -0.436308, 1.0]], ['2, k, 22', [-0.379784, -0.368233, 1.0]], ['2, k, 23', [-0.0382192, -0.443406, 1.0]], ['2, k, 24', [-0.0314724, -0.437044, 1.0]]]
[['2, k, 0', [-0.241218, -0.494973, 1.0]], ['2, k, 1', [-0.239767, -0.25788, 1.0]], ['2, k, 2', [-0.237073, -0.0236262, 1.0]], ['2, k, 3', [-0.236753, 0.118062, 1.0]], ['2, k, 4', [-0.407064, -0.0765069, 1.0]], ['2, k, 5', [-0.57164, -0.179906, 1.0]], ['2, k, 6', [-0.420852, -0.324741, 1.0]], ['2, k, 7', [-0.416264, -0.384083, 1.0]], ['2, k, 8', [-0.0818787, -0.0849636, 1.0]], ['2, k, 9', [0.103994, -0.150546, 1.0]], ['2, k, 10', [0.00988052, -0.329553, 1.0]], ['2, k, 11', [-0.0392339, -0.385424, 1.0]], ['2, k, 12', [-0.31434, -0.487286, 1.0]], ['2, k, 13', [-0.430835, -0.772617, 1.0]], ['2, k, 14', [-0.434718, -1.04097, 1.0]], ['2, k, 15', [-0.479471, -1.08903, 1.0]], ['2, k, 16', [-0.161827, -0.489929, 1.0]], ['2, k, 17', [-0.008132, -0.77049, 1.0]], ['2, k, 18', [0.00388253, -1.0244, 1.0]], ['2, k, 19', [0.0467857, -1.07609, 1.0]], ['2, k, 20', [-0.237984, -0.0817322, 1.0]], ['2, k, 21', [-0.433669, -0.441683, 1.0]], ['2, k, 22', [-0.387558, -0.365808, 1.0]], ['2, k, 23', [-0.0303472, -0.43951, 1.0]], ['2, k, 24', [-0.0233527, -0.43235, 1.0]]]
[['2, k, 0', [-0.240214, -0.489258, 1.0]], ['2, k, 1', [-0.239143, -0.251776, 1.0]], ['2, k, 2', [-0.236754, -0.0171346, 1.0]], ['2, k, 3', [-0.237193, 0.125256, 1.0]], ['2, k, 4', [-0.408431, -0.0680804, 1.0]], ['2, k, 5', [-0.572741, -0.171707, 1.0]], ['2, k, 6', [-0.427954, -0.323275, 1.0]], ['2, k, 7', [-0.420332, -0.38034, 1.0]], ['2, k, 8', [-0.0820979, -0.0766646, 1.0]], ['2, k, 9', [0.104143, -0.146749, 1.0]], ['2, k, 10', [-0.0089308, -0.311162, 1.0]], ['2, k, 11', [-0.0381263, -0.367681, 1.0]], ['2, k, 12', [-0.313227, -0.482215, 1.0]], ['2, k, 13', [-0.430694, -0.770491, 1.0]], ['2, k, 14', [-0.434403, -1.04056, 1.0]], ['2, k, 15', [-0.479243, -1.08874, 1.0]], ['2, k, 16', [-0.160985, -0.483638, 1.0]], ['2, k, 17', [-0.00971183, -0.767939, 1.0]], ['2, k, 18', [0.00394977, -1.02442, 1.0]], ['2, k, 19', [0.0468204, -1.07608, 1.0]], ['2, k, 20', [-0.237597, -0.0753276, 1.0]], ['2, k, 21', [-0.448135, -0.437445, 1.0]], ['2, k, 22', [-0.393807, -0.36947, 1.0]], ['2, k, 23', [-0.0304285, -0.425564, 1.0]], ['2, k, 24', [-0.0196696, -0.424874, 1.0]]]
[['2, k, 0', [-0.240506, -0.479463, 1.0]], ['2, k, 1', [-0.238454, -0.239288, 1.0]], ['2, k, 2', [-0.23477, -0.00149823, 1.0]], ['2, k, 3', [-0.238051, 0.142359, 1.0]], ['2, k, 4', [-0.407869, -0.0557301, 1.0]], ['2, k, 5', [-0.572508, -0.155951, 1.0]], ['2, k, 6', [-0.455125, -0.329562, 1.0]], ['2, k, 7', [-0.423399, -0.38637, 1.0]], ['2, k, 8', [-0.0814186, -0.0613093, 1.0]], ['2, k, 9', [0.103007, -0.138996, 1.0]], ['2, k, 10', [-0.0158603, -0.301501, 1.0]], ['2, k, 11', [-0.0354073, -0.366852, 1.0]], ['2, k, 12', [-0.313468, -0.471825, 1.0]], ['2, k, 13', [-0.427919, -0.76585, 1.0]], ['2, k, 14', [-0.434369, -1.04038, 1.0]], ['2, k, 15', [-0.477775, -1.08915, 1.0]], ['2, k, 16', [-0.161328, -0.474687, 1.0]], ['2, k, 17', [-0.0114772, -0.763274, 1.0]], ['2, k, 18', [0.00335366, -1.02653, 1.0]], ['2, k, 19', [0.0470988, -1.07643, 1.0]], ['2, k, 20', [-0.235973, -0.0605048, 1.0]], ['2, k, 21', [-0.440812, -0.44879, 1.0]], ['2, k, 22', [-0.395088, -0.415793, 1.0]], ['2, k, 23', [-0.023401, -0.413452, 1.0]], ['2, k, 24', [-0.0197704, -0.412662, 1.0]]]
[['2, k, 0', [-0.238642, -0.466933, 1.0]], ['2, k, 1', [-0.237507, -0.225843, 1.0]], ['2, k, 2', [-0.234852, 0.0123603, 1.0]], ['2, k, 3', [-0.237914, 0.156953, 1.0]], ['2, k, 4', [-0.407259, -0.0396188, 1.0]], ['2, k, 5', [-0.573123, -0.144561, 1.0]], ['2, k, 6', [-0.40623, -0.282426, 1.0]], ['2, k, 7', [-0.399004, -0.339662, 1.0]], ['2, k, 8', [-0.0795509, -0.0452889, 1.0]], ['2, k, 9', [0.101526, -0.127688, 1.0]], ['2, k, 10', [-0.0207963, -0.290769, 1.0]], ['2, k, 11', [-0.0374539, -0.358328, 1.0]], ['2, k, 12', [-0.312262, -0.460057, 1.0]], ['2, k, 13', [-0.426057, -0.75867, 1.0]], ['2, k, 14', [-0.434251, -1.04004, 1.0]], ['2, k, 15', [-0.480213, -1.08964, 1.0]], ['2, k, 16', [-0.158829, -0.461763, 1.0]], ['2, k, 17', [-0.0135055, -0.756914, 1.0]], ['2, k, 18', [0.0032822, -1.02501, 1.0]], ['2, k, 19', [0.0463784, -1.07538, 1.0]], ['2, k, 20', [-0.235786, -0.0466917, 1.0]], ['2, k, 21', [-0.410749, -0.390489, 1.0]], ['2, k, 22', [-0.379, -0.324881, 1.0]], ['2, k, 23', [-0.0232931, -0.407887, 1.0]], ['2, k, 24', [-0.0196545, -0.406665, 1.0]]]
