[['2, k, 0', [-4.66914, 83.83082, 1.0]], ['2, k, 1', [-4.172043703037843, 112.66001825302499, 1.0]], ['2, k, 2', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 3', [-3.6562090545037997, 140.57057958948204, 1.0]], ['2, k, 4', [12.035526572661176, 129.35938568124553, 1.0]], ['2, k, 5', [31.355451723045498, 121.57708919077949, 1.0]], ['2, k, 6', [34.42757208810031, 143.00079280545071, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.253830387967717, 129.79640722950495, 1.0]], ['2, k, 9', [-40.83416467921042, 122.91333398346808, 1.0]], ['2, k, 10', [-43.01069833927828, 146.7050729838547, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.567856059776785, 83.78905394856326, 1.0]], ['2, k, 13', [0.19216450358640458, 44.172360930714476, 1.0]], ['2, k, 14', [0.12231419776071945, 9.550131745398922, 1.0]], ['2, k, 15', [-2.5515611759735983, 3.1509265886098703, 1.0]], ['2, k, 16', [-11.76968874819875, 83.84247488360211, 1.0]], ['2, k, 17', [-12.021864762700483, 45.821345510824614, 1.0]], ['2, k, 18', [-10.828393180267334, 9.916805565404474, 1.0]], ['2, k, 19', [-10.821546346433982, 7.196709877143854, 1.0]], ['2, k, 20', [-3.775412073251689, 134.39653010103882, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.2373160000000003, 85.310024, 1.0]], ['2, k, 1', [-0.3686298981684284, 113.61884272734993, 1.0]], ['2, k, 2', [1.154461391886815, 135.14241610615872, 1.0]], ['2, k, 3', [1.617550550711979, 141.2546938021064, 1.0]], ['2, k, 4', [16.799907357810895, 131.37519797112515, 1.0]], ['2, k, 5', [36.2931881767057, 122.77142046006955, 1.0]], ['2, k, 6', [44.58392233282089, 143.2654271423024, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.901284937955495, 130.74221738098223, 1.0]], ['2, k, 9', [-34.74070910744264, 123.3481904508242, 1.0]], ['2, k, 10', [-38.35180452557627, 145.74416190800403, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.143153092605459, 84.76502079071778, 1.0]], ['2, k, 13', [3.2162934068233247, 50.367463928349714, 1.0]], ['2, k, 14', [-0.469293252343546, 10.994375074093725, 1.0]], ['2, k, 15', [-2.395263905146204, 7.105046824034449, 1.0]], ['2, k, 16', [-9.45497098522219, 85.84816085261248, 1.0]], ['2, k, 17', [-33.48274910057714, 64.81842033035167, 1.0]], ['2, k, 18', [-56.79003587835885, 41.021113079726234, 1.0]], ['2, k, 19', [-60.74539626707979, 39.290298450481174, 1.0]], ['2, k, 20', [1.154461391886815, 135.14241610615872, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.200838, 85.450252, 1.0]], ['2, k, 1', [-0.345238991883839, 113.67199258141648, 1.0]], ['2, k, 2', [1.1738572177930968, 135.1434493244494, 1.0]], ['2, k, 3', [1.6359653943509687, 141.24217207035832, 1.0]], ['2, k, 4', [16.847981076345825, 131.37602028255412, 1.0]], ['2, k, 5', [36.39344863950288, 122.80034595724587, 1.0]], ['2, k, 6', [44.7672844512552, 143.26904411111576, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.813645424439427, 130.75575260294514, 1.0]], ['2, k, 9', [-34.64666297503129, 123.23656612796273, 1.0]], ['2, k, 10', [-38.460263483972405, 145.71174083102466, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.2010509456015095, 84.86012160981642, 1.0]], ['2, k, 13', [3.319229900949961, 50.406763373804885, 1.0]], ['2, k, 14', [-0.5301683810550162, 11.193114616025738, 1.0]], ['2, k, 15', [-2.2745688740018846, 7.478734733372066, 1.0]], ['2, k, 16', [-9.35609840177483, 86.04226138749797, 1.0]], ['2, k, 17', [-35.15859801993922, 67.5703044641705, 1.0]], ['2, k, 18', [-58.88952174175287, 47.31669742586324, 1.0]], ['2, k, 19', [-63.38537487909107, 46.020840744767696, 1.0]], ['2, k, 20', [1.1738572177930968, 135.1434493244494, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-2.073896, 85.548742, 1.0]], ['2, k, 1', [-0.22924855098474617, 113.70999603604331, 1.0]], ['2, k, 2', [1.2844255127771407, 135.1374961319309, 1.0]], ['2, k, 3', [1.744834773670978, 141.22392724649464, 1.0]], ['2, k, 4', [16.967361290644664, 131.36743226598406, 1.0]], ['2, k, 5', [36.551294402367674, 122.82421877466247, 1.0]], ['2, k, 6', [45.015103124219564, 143.32459447344843, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.67489372275994, 130.75184063567758, 1.0]], ['2, k, 9', [-34.506678552373224, 123.10891950914396, 1.0]], ['2, k, 10', [-38.42641434616166, 145.22573531000967, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.321149654765371, 84.93835774478092, 1.0]], ['2, k, 13', [3.481815961821032, 50.38302388195807, 1.0]], ['2, k, 14', [-0.5116767293631685, 11.407563897929435, 1.0]], ['2, k, 15', [-2.0624661471937156, 7.864368469692604, 1.0]], ['2, k, 16', [-9.159341543241572, 86.16416492273042, 1.0]], ['2, k, 17', [-36.53997282682347, 70.21857365730246, 1.0]], ['2, k, 18', [-61.344933969127936, 52.51461481222002, 1.0]], ['2, k, 19', [-66.27428205359848, 51.54497341430111, 1.0]], ['2, k, 20', [1.2844255127771407, 135.1374961319309, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.86751, 85.60102, 1.0]], ['2, k, 1', [-0.01869119374391559, 113.73197072387566, 1.0]], ['2, k, 2', [1.4921697820594875, 135.12407696500853, 1.0]], ['2, k, 3', [1.9508424521059429, 141.19869757125682, 1.0]], ['2, k, 4', [17.174252522959975, 131.35181899199432, 1.0]], ['2, k, 5', [36.78503217872387, 122.84844245160993, 1.0]], ['2, k, 6', [45.25506474237725, 143.19434799449994, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.475024384548323, 130.72831998123374, 1.0]], ['2, k, 9', [-34.3292328769048, 122.9489724305729, 1.0]], ['2, k, 10', [-38.37403789804956, 144.82343072260608, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.490561216816551, 84.98397148932955, 1.0]], ['2, k, 13', [3.705864771508463, 50.278553961109075, 1.0]], ['2, k, 14', [-0.42168564760196636, 11.564948306891644, 1.0]], ['2, k, 15', [-1.7846943955815249, 8.189235380658896, 1.0]], ['2, k, 16', [-8.874628010217648, 86.21464869390734, 1.0]], ['2, k, 17', [-37.44221905306476, 72.60673684488137, 1.0]], ['2, k, 18', [-63.60879533271358, 56.577068133688535, 1.0]], ['2, k, 19', [-68.92937393818937, 56.09771826913025, 1.0]], ['2, k, 20', [1.4921697820594875, 135.12407696500853, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.6142219999999998, 85.638224, 1.0]], ['2, k, 1', [0.2497584518545768, 113.73820817270467, 1.0]], ['2, k, 2', [1.7611943202338451, 135.0887772624462, 1.0]], ['2, k, 3', [2.2180339215497455, 141.14524255166813, 1.0]], ['2, k, 4', [17.433732063858127, 131.32100809250142, 1.0]], ['2, k, 5', [37.06727923001786, 122.8571709395838, 1.0]], ['2, k, 6', [45.50386084035287, 142.95824766192575, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.213190529999121, 130.683648417818, 1.0]], ['2, k, 9', [-34.11239480436036, 122.75048883863461, 1.0]], ['2, k, 10', [-38.301794171733356, 144.50345506630995, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.696967852808245, 85.03000666881294, 1.0]], ['2, k, 13', [3.965990650037563, 50.171875475718444, 1.0]], ['2, k, 14', [-0.2644811076224247, 11.762047034143613, 1.0]], ['2, k, 15', [-1.4281948149538388, 8.550173569835104, 1.0]], ['2, k, 16', [-8.571899814685292, 86.22494640406528, 1.0]], ['2, k, 17', [-37.98551790933157, 74.6951592064625, 1.0]], ['2, k, 18', [-65.4949621860416, 60.17089767791178, 1.0]], ['2, k, 19', [-71.10130998420993, 60.10641566873485, 1.0]], ['2, k, 20', [1.7611943202338451, 135.0887772624462, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.32965, 85.635652, 1.0]], ['2, k, 1', [0.5541002016334466, 113.72547482681551, 1.0]], ['2, k, 2', [2.0692955891622025, 135.04895033693157, 1.0]], ['2, k, 3', [2.52502063426814, 141.09146606854347, 1.0]], ['2, k, 4', [17.722181150264802, 131.2853241856963, 1.0]], ['2, k, 5', [37.37066781195854, 122.86457568263553, 1.0]], ['2, k, 6', [45.75961732347615, 142.79762395894144, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.92686519510163, 130.62739876399718, 1.0]], ['2, k, 9', [-33.86093018636941, 122.53974065724555, 1.0]], ['2, k, 10', [-38.19046135648679, 144.17418852083637, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.931806374695688, 85.05339082195464, 1.0]], ['2, k, 13', [4.239311588730704, 50.0288870148442, 1.0]], ['2, k, 14', [-0.10895110683270648, 11.638176706865636, 1.0]], ['2, k, 15', [-1.0786206789577462, 8.608186844659809, 1.0]], ['2, k, 16', [-8.270262335322077, 86.18001850987761, 1.0]], ['2, k, 17', [-38.29083189806934, 76.48983905539873, 1.0]], ['2, k, 18', [-64.63173390062374, 64.31574008007865, 1.0]], ['2, k, 19', [-70.38805229377792, 64.67853235822732, 1.0]], ['2, k, 20', [2.0692955891622025, 135.04895033693157, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.0576640000000002, 85.617918, 1.0]], ['2, k, 1', [0.8479626474157373, 113.70960770892347, 1.0]], ['2, k, 2', [2.368222179576375, 135.0111518122516, 1.0]], ['2, k, 3', [2.8230183941729448, 141.04398315033987, 1.0]], ['2, k, 4', [17.991959552049174, 131.25074593151825, 1.0]], ['2, k, 5', [37.65894000893334, 122.87379500568179, 1.0]], ['2, k, 6', [46.024953107463716, 142.71434004196902, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.653764229250609, 130.56786463650184, 1.0]], ['2, k, 9', [-33.5604499399616, 122.3572104667674, 1.0]], ['2, k, 10', [-38.03312482321312, 143.94335335605282, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.1662356559674505, 85.06448673734981, 1.0]], ['2, k, 13', [4.505332121768235, 49.87260946697227, 1.0]], ['2, k, 14', [0.06900050943744951, 11.54698163782193, 1.0]], ['2, k, 15', [-0.8313453961289385, 8.73619887890458, 1.0]], ['2, k, 16', [-7.995880575270125, 86.11580388990588, 1.0]], ['2, k, 17', [-38.39794014180888, 77.85671956149962, 1.0]], ['2, k, 18', [-65.72045702780245, 66.65311984965372, 1.0]], ['2, k, 19', [-71.49997373841006, 67.34014712889082, 1.0]], ['2, k, 20', [2.368222179576375, 135.0111518122516, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.858684, 85.59411, 1.0]], ['2, k, 1', [1.0654524649074528, 113.68701997996303, 1.0]], ['2, k, 2', [2.58803804391956, 134.96502851496177, 1.0]], ['2, k, 3', [3.04105460549407, 140.9848903062899, 1.0]], ['2, k, 4', [18.189528082782267, 131.2103203141233, 1.0]], ['2, k, 5', [37.88068337853607, 122.8683874736416, 1.0]], ['2, k, 6', [46.17240540199846, 142.57328087293706, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.42085288179903, 130.51427824356014, 1.0]], ['2, k, 9', [-33.274179599676266, 122.19240475936824, 1.0]], ['2, k, 10', [-37.95762837304711, 144.07524066812894, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.335846750044465, 85.06393806397536, 1.0]], ['2, k, 13', [4.702835387528672, 49.75233364371663, 1.0]], ['2, k, 14', [0.18837254053218633, 11.46080009065411, 1.0]], ['2, k, 15', [-0.7431964863110125, 8.635455432722829, 1.0]], ['2, k, 16', [-7.810814999400611, 86.05270043882733, 1.0]], ['2, k, 17', [-38.459923464599555, 78.834113219414, 1.0]], ['2, k, 18', [-65.32484634313775, 68.76819381669105, 1.0]], ['2, k, 19', [-71.18701881750155, 69.6319926282761, 1.0]], ['2, k, 20', [2.58803804391956, 134.96502851496177, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.720722, 85.57388, 1.0]], ['2, k, 1', [1.2195982368709868, 113.66613800671925, 1.0]], ['2, k, 2', [2.7430092123215286, 134.92388760131752, 1.0]], ['2, k, 3', [3.1937777982749944, 140.93170343434502, 1.0]], ['2, k, 4', [18.324870046710775, 131.17416559902807, 1.0]], ['2, k, 5', [38.03517147335657, 122.86318835042947, 1.0]], ['2, k, 6', [46.24824752220779, 142.4026222317544, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.25160650610701, 130.46773187304998, 1.0]], ['2, k, 9', [-33.03819052178139, 122.0523938791181, 1.0]], ['2, k, 10', [-37.89531282279725, 144.10992919128034, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.465802351744256, 85.06297834544624, 1.0]], ['2, k, 13', [4.833334641629, 49.63844030444561, 1.0]], ['2, k, 14', [0.26703142915274114, 11.329052478146636, 1.0]], ['2, k, 15', [-0.6858232870294718, 8.501293784186748, 1.0]], ['2, k, 16', [-7.706308442612812, 86.00599608514591, 1.0]], ['2, k, 17', [-38.525729369927, 79.47315297486931, 1.0]], ['2, k, 18', [-64.93462844625432, 70.14654593148919, 1.0]], ['2, k, 19', [-70.93082133266606, 71.14463573016148, 1.0]], ['2, k, 20', [2.7430092123215286, 134.92388760131752, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.63249, 85.558882, 1.0]], ['2, k, 1', [1.3207973988638808, 113.65724658558304, 1.0]], ['2, k, 2', [2.8453639089953198, 134.90613866652293, 1.0]], ['2, k, 3', [3.294082212502784, 140.90972398817183, 1.0]], ['2, k, 4', [18.40827229646252, 131.16274234837115, 1.0]], ['2, k, 5', [38.123281944691016, 122.8775154767113, 1.0]], ['2, k, 6', [46.275200860688514, 142.25905119291838, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.148047972279032, 130.44065551083725, 1.0]], ['2, k, 9', [-32.87879290340453, 121.9550624400321, 1.0]], ['2, k, 10', [-37.86551307066124, 144.13118629028736, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.542052619552911, 85.06257271008116, 1.0]], ['2, k, 13', [4.9022402606252555, 49.534741165286924, 1.0]], ['2, k, 14', [0.30570887561530125, 11.238257989057622, 1.0]], ['2, k, 15', [-0.6643904947678065, 8.409252845828021, 1.0]], ['2, k, 16', [-7.639722913599903, 85.96787669451193, 1.0]], ['2, k, 17', [-38.560191405854326, 79.73459944558402, 1.0]], ['2, k, 18', [-66.05737067305732, 70.18598524633252, 1.0]], ['2, k, 19', [-72.27399935796036, 71.2233350075003, 1.0]], ['2, k, 20', [2.8453639089953198, 134.90613866652293, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.594374, 85.553468, 1.0]], ['2, k, 1', [1.365288073493576, 113.65045448017372, 1.0]], ['2, k, 2', [2.887198465703796, 134.8866171976383, 1.0]], ['2, k, 3', [3.3329595301765047, 140.8856299299015, 1.0]], ['2, k, 4', [18.441667072284673, 131.15159882205927, 1.0]], ['2, k, 5', [38.15414174437151, 122.87498274448407, 1.0]], ['2, k, 6', [46.23706645928429, 142.0904401679023, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.096238384765705, 130.4190960714513, 1.0]], ['2, k, 9', [-32.79852602567496, 121.85005497675078, 1.0]], ['2, k, 10', [-37.91814881668384, 144.1443692882198, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.558301208977285, 85.06264959009354, 1.0]], ['2, k, 13', [4.9202486457639445, 49.427845875801644, 1.0]], ['2, k, 14', [0.30538941995014923, 11.156858493311127, 1.0]], ['2, k, 15', [-0.6779470677848513, 8.3272065495638, 1.0]], ['2, k, 16', [-7.611491287330334, 85.9478376616172, 1.0]], ['2, k, 17', [-38.55391091992067, 79.55255565762123, 1.0]], ['2, k, 18', [-66.9347777291598, 69.42270339332197, 1.0]], ['2, k, 19', [-73.33200552606259, 70.37548777580876, 1.0]], ['2, k, 20', [2.887198465703796, 134.8866171976383, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.584314, 85.55620200000001, 1.0]], ['2, k, 1', [1.3778305918088878, 113.6531847514451, 1.0]], ['2, k, 2', [2.896466241157743, 134.87925755247642, 1.0]], ['2, k, 3', [3.339377493091215, 140.87423092711958, 1.0]], ['2, k, 4', [18.456112345124826, 131.14520959760856, 1.0]], ['2, k, 5', [38.15964212213731, 122.86531845530978, 1.0]], ['2, k, 6', [46.1548473532091, 141.90709599476216, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.069433455788147, 130.405348431239, 1.0]], ['2, k, 9', [-32.82309875230428, 121.76050738827757, 1.0]], ['2, k, 10', [-38.05532764267604, 144.15723114400143, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.5394978767197385, 85.0657594146008, 1.0]], ['2, k, 13', [4.907929766965146, 49.34725762144584, 1.0]], ['2, k, 14', [0.27391226086160536, 11.053675471481789, 1.0]], ['2, k, 15', [-0.7167285464454624, 8.223808102082778, 1.0]], ['2, k, 16', [-7.607346158255184, 85.9429931761908, 1.0]], ['2, k, 17', [-38.51101615750625, 79.05254391974319, 1.0]], ['2, k, 18', [-67.63601591607949, 67.89818811187159, 1.0]], ['2, k, 19', [-74.14180091474441, 68.6753362128203, 1.0]], ['2, k, 20', [2.896466241157743, 134.87925755247642, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.676374, 85.58441400000001, 1.0]], ['2, k, 1', [1.286388605155119, 113.66892662118912, 1.0]], ['2, k, 2', [2.8027629596450887, 134.88936140861952, 1.0]], ['2, k, 3', [3.2433460753761683, 140.8845095580479, 1.0]], ['2, k, 4', [18.3712839143336, 131.15513672081835, 1.0]], ['2, k, 5', [38.04757649191476, 122.87506036182899, 1.0]], ['2, k, 6', [45.9578460801371, 141.76364438574637, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.19754808899201, 130.3956027094762, 1.0]], ['2, k, 9', [-32.99823763312933, 121.6971472179668, 1.0]], ['2, k, 10', [-38.330717954573814, 144.2072631895079, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.427261300236603, 85.08444022441864, 1.0]], ['2, k, 13', [4.798090865226343, 49.306930847455654, 1.0]], ['2, k, 14', [0.13791281711986514, 10.92174660625028, 1.0]], ['2, k, 15', [-0.8567987751185667, 8.09280143462242, 1.0]], ['2, k, 16', [-7.708561812419427, 85.98362548433715, 1.0]], ['2, k, 17', [-38.466359792914105, 78.19425768826734, 1.0]], ['2, k, 18', [-68.59895580679323, 65.45066189207353, 1.0]], ['2, k, 19', [-75.15692522031566, 66.01836681109417, 1.0]], ['2, k, 20', [2.8027629596450887, 134.88936140861952, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-0.8746179999999999, 85.638734, 1.0]], ['2, k, 1', [1.082937413106693, 113.69539150543287, 1.0]], ['2, k, 2', [2.593055273638444, 134.9039010236883, 1.0]], ['2, k, 3', [3.030110921694249, 140.89852478168984, 1.0]], ['2, k, 4', [18.176095241642177, 131.17541318132257, 1.0]], ['2, k, 5', [37.79088048325954, 122.88830413338103, 1.0]], ['2, k, 6', [45.682989103835965, 141.72440659500415, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.602360976957197, 130.35903069562306, 1.0]], ['2, k, 9', [-33.284396849306646, 121.6876392019756, 1.0]], ['2, k, 10', [-38.71746308441059, 144.30232266460763, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.229404088948418, 85.1292355332689, 1.0]], ['2, k, 13', [4.587849409925483, 49.33253156907208, 1.0]], ['2, k, 14', [-0.08642346005672508, 10.865955358732165, 1.0]], ['2, k, 15', [-1.0815948515173055, 8.038420312384732, 1.0]], ['2, k, 16', [-7.911279097569577, 86.04994063084725, 1.0]], ['2, k, 17', [-38.378743923718545, 77.01342295132946, 1.0]], ['2, k, 18', [-70.17219608455768, 62.05066235428105, 1.0]], ['2, k, 19', [-76.63846236762626, 62.21753201382271, 1.0]], ['2, k, 20', [2.593055273638444, 134.9039010236883, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.120814, 85.70066600000001, 1.0]], ['2, k, 1', [0.8322161671534642, 113.73379222301496, 1.0]], ['2, k, 2', [2.3371428276959554, 134.92881052679328, 1.0]], ['2, k, 3', [2.771149605755772, 140.92291115149055, 1.0]], ['2, k, 4', [17.94370587953371, 131.20049462399942, 1.0]], ['2, k, 5', [37.49803697786585, 122.88280915650337, 1.0]], ['2, k, 6', [45.39262585010012, 141.6747567688872, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.090771183769641, 130.31963651659876, 1.0]], ['2, k, 9', [-33.59880460346527, 121.7122450278026, 1.0]], ['2, k, 10', [-39.11952413639323, 144.4083335048517, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.994621247689631, 85.17646972111667, 1.0]], ['2, k, 13', [4.336415607586999, 49.382277204726755, 1.0]], ['2, k, 14', [-0.34549966556859957, 10.816970779350413, 1.0]], ['2, k, 15', [-1.3369819099742504, 7.992987236531972, 1.0]], ['2, k, 16', [-8.166155724601527, 86.13243032747367, 1.0]], ['2, k, 17', [-38.10890333210874, 75.3692153327246, 1.0]], ['2, k, 18', [-68.80651936958802, 58.55167772152244, 1.0]], ['2, k, 19', [-75.14475531914763, 58.31377544174585, 1.0]], ['2, k, 20', [2.3371428276959554, 134.92881052679328, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.4034939999999998, 85.76227200000001, 1.0]], ['2, k, 1', [0.5472266581519847, 113.7778981766497, 1.0]], ['2, k, 2', [2.046704167603117, 134.96362681521248, 1.0]], ['2, k, 3', [2.477255940547594, 140.95737029280426, 1.0]], ['2, k, 4', [17.670348315560055, 131.23301006741792, 1.0]], ['2, k, 5', [37.165241256866906, 122.88796449535401, 1.0]], ['2, k, 6', [45.06544471892283, 141.6628309734425, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.638767113470964, 130.28110114628512, 1.0]], ['2, k, 9', [-33.937126653803794, 121.76023918006248, 1.0]], ['2, k, 10', [-39.553769815333155, 144.51654538461247, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [5.740553802243895, 85.22821699744692, 1.0]], ['2, k, 13', [4.0632613944884675, 49.48786962156164, 1.0]], ['2, k, 14', [-0.5920992149531044, 10.98888174604857, 1.0]], ['2, k, 15', [-1.5766940201640147, 8.172720628119597, 1.0]], ['2, k, 16', [-8.467958888050264, 86.21140305742918, 1.0]], ['2, k, 17', [-37.41302585552936, 72.96155075892935, 1.0]], ['2, k, 18', [-68.19029428493705, 53.14477266826197, 1.0]], ['2, k, 19', [-74.06754911108163, 52.34444091628205, 1.0]], ['2, k, 20', [2.046704167603117, 134.96362681521248, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
