[['2, k, 0', [-0.1777464, 0.06372119, 1.0]], ['2, k, 1', [-0.1580649, 0.3714483, 1.0]], ['2, k, 2', [-0.1371442, 0.6674296, 1.0]], ['2, k, 3', [-0.1263477, 0.8140655, 1.0]], ['2, k, 4', [-0.2965542, 0.544203, 1.0]], ['2, k, 5', [-0.356953, 0.2769324, 1.0]], ['2, k, 6', [-0.3768284, 0.02353721, 1.0]], ['2, k, 7', [-0.3781689, -0.008422405, 1.0]], ['2, k, 8', [0.03282049, 0.5534511, 1.0]], ['2, k, 9', [0.089185, 0.3220803, 1.0]], ['2, k, 10', [0.1093188, 0.1039241, 1.0]], ['2, k, 11', [0.1064892, 0.06622891, 1.0]], ['2, k, 12', [-0.2494552, 0.06432743, 1.0]], ['2, k, 13', [-0.3293739, -0.2943631, 1.0]], ['2, k, 14', [-0.3619438, -0.6472698, 1.0]], ['2, k, 15', [-0.3615621, -0.7173036, 1.0]], ['2, k, 16', [-0.1000488, 0.0613158, 1.0]], ['2, k, 17', [-0.1179145, -0.2945235, 1.0]], ['2, k, 18', [-0.1577598, -0.6438003, 1.0]], ['2, k, 19', [-0.1527992, -0.7225145, 1.0]], ['2, k, 20', [-0.1425012, 0.5950873, 1.0]], ['2, k, 21', [-0.4026376, -0.0481647, 1.0]], ['2, k, 22', [-0.4082341, -0.006800335, 1.0]], ['2, k, 23', [0.1129495, 0.002698874, 1.0]], ['2, k, 24', [0.147999, 0.05397909, 1.0]]]
[['2, k, 0', [-0.2557817, 0.05012625, 1.0]], ['2, k, 1', [-0.2557396, 0.3573929, 1.0]], ['2, k, 2', [-0.253821, 0.6530713, 1.0]], ['2, k, 3', [-0.2400916, 0.7974398, 1.0]], ['2, k, 4', [-0.4062016, 0.527879, 1.0]], ['2, k, 5', [-0.4534954, 0.2828061, 1.0]], ['2, k, 6', [-0.427906, 0.06330442, 1.0]], ['2, k, 7', [-0.416795, 0.003390761, 1.0]], ['2, k, 8', [-0.08503208, 0.5525191, 1.0]], ['2, k, 9', [0.001741618, 0.3185703, 1.0]], ['2, k, 10', [0.09497404, 0.1167107, 1.0]], ['2, k, 11', [0.1133483, 0.06005973, 1.0]], ['2, k, 12', [-0.3250706, 0.0469447, 1.0]], ['2, k, 13', [-0.4028992, -0.3004103, 1.0]], ['2, k, 14', [-0.4465568, -0.6574292, 1.0]], ['2, k, 15', [-0.4343062, -0.7310706, 1.0]], ['2, k, 16', [-0.1779619, 0.0516497, 1.0]], ['2, k, 17', [-0.1783896, -0.2908328, 1.0]], ['2, k, 18', [-0.2006835, -0.6278571, 1.0]], ['2, k, 19', [-0.1890218, -0.7187923, 1.0]], ['2, k, 20', [-0.2545924, 0.5807882, 1.0]], ['2, k, 21', [-0.406734, -0.06616222, 1.0]], ['2, k, 22', [-0.4453192, -0.007979151, 1.0]], ['2, k, 23', [0.1389777, -0.01535647, 1.0]], ['2, k, 24', [0.1482034, 0.05396802, 1.0]]]
[['2, k, 0', [-0.2518449, 0.04956299, 1.0]], ['2, k, 1', [-0.252438, 0.3573338, 1.0]], ['2, k, 2', [-0.2512085, 0.6534111, 1.0]], ['2, k, 3', [-0.2370936, 0.7974279, 1.0]], ['2, k, 4', [-0.4036007, 0.5275646, 1.0]], ['2, k, 5', [-0.4507253, 0.2820512, 1.0]], ['2, k, 6', [-0.4259219, 0.06267289, 1.0]], ['2, k, 7', [-0.4142582, 0.004150042, 1.0]], ['2, k, 8', [-0.08275042, 0.552349, 1.0]], ['2, k, 9', [0.00399214, 0.3201846, 1.0]], ['2, k, 10', [0.09590504, 0.1179486, 1.0]], ['2, k, 11', [0.1138806, 0.06151396, 1.0]], ['2, k, 12', [-0.3212371, 0.04598241, 1.0]], ['2, k, 13', [-0.4015905, -0.3022535, 1.0]], ['2, k, 14', [-0.4464749, -0.6576957, 1.0]], ['2, k, 15', [-0.4341387, -0.731191, 1.0]], ['2, k, 16', [-0.1740483, 0.0514903, 1.0]], ['2, k, 17', [-0.1766479, -0.290456, 1.0]], ['2, k, 18', [-0.2006789, -0.6278371, 1.0]], ['2, k, 19', [-0.1891584, -0.7186718, 1.0]], ['2, k, 20', [-0.2518075, 0.5810387, 1.0]], ['2, k, 21', [-0.4046537, -0.06594081, 1.0]], ['2, k, 22', [-0.4397002, -0.004909956, 1.0]], ['2, k, 23', [0.1391851, -0.01609638, 1.0]], ['2, k, 24', [0.1465584, 0.05459464, 1.0]]]
[['2, k, 0', [-0.2496326, 0.04928153, 1.0]], ['2, k, 1', [-0.249532, 0.3572459, 1.0]], ['2, k, 2', [-0.2475806, 0.653578, 1.0]], ['2, k, 3', [-0.2340719, 0.7979934, 1.0]], ['2, k, 4', [-0.401769, 0.527651, 1.0]], ['2, k, 5', [-0.4480847, 0.2822826, 1.0]], ['2, k, 6', [-0.4245913, 0.06291805, 1.0]], ['2, k, 7', [-0.4134002, 0.004051712, 1.0]], ['2, k, 8', [-0.07856096, 0.5517269, 1.0]], ['2, k, 9', [0.007910731, 0.3209986, 1.0]], ['2, k, 10', [0.09665302, 0.1177165, 1.0]], ['2, k, 11', [0.113336, 0.06070042, 1.0]], ['2, k, 12', [-0.3189088, 0.04559225, 1.0]], ['2, k, 13', [-0.3991109, -0.3052142, 1.0]], ['2, k, 14', [-0.4463651, -0.6579335, 1.0]], ['2, k, 15', [-0.4342869, -0.7314719, 1.0]], ['2, k, 16', [-0.1720325, 0.05131545, 1.0]], ['2, k, 17', [-0.1759674, -0.2905856, 1.0]], ['2, k, 18', [-0.2006719, -0.6280711, 1.0]], ['2, k, 19', [-0.1892337, -0.718719, 1.0]], ['2, k, 20', [-0.2483585, 0.5811359, 1.0]], ['2, k, 21', [-0.4033982, -0.0654972, 1.0]], ['2, k, 22', [-0.4380874, -0.001266561, 1.0]], ['2, k, 23', [0.1370635, -0.01530645, 1.0]], ['2, k, 24', [0.1488823, 0.05459111, 1.0]]]
[['2, k, 0', [-0.2475685, 0.04932234, 1.0]], ['2, k, 1', [-0.2461167, 0.3570428, 1.0]], ['2, k, 2', [-0.2426703, 0.6530709, 1.0]], ['2, k, 3', [-0.2303023, 0.7978232, 1.0]], ['2, k, 4', [-0.3981448, 0.5276029, 1.0]], ['2, k, 5', [-0.4457549, 0.2825665, 1.0]], ['2, k, 6', [-0.4226125, 0.06326779, 1.0]], ['2, k, 7', [-0.4092273, -0.001347532, 1.0]], ['2, k, 8', [-0.0743936, 0.5521739, 1.0]], ['2, k, 9', [0.0122825, 0.3207277, 1.0]], ['2, k, 10', [0.09823035, 0.1167494, 1.0]], ['2, k, 11', [0.114433, 0.0601894, 1.0]], ['2, k, 12', [-0.3166096, 0.04561503, 1.0]], ['2, k, 13', [-0.3979391, -0.3072065, 1.0]], ['2, k, 14', [-0.4454997, -0.659703, 1.0]], ['2, k, 15', [-0.4342476, -0.7315322, 1.0]], ['2, k, 16', [-0.1702848, 0.05137498, 1.0]], ['2, k, 17', [-0.1731475, -0.2919558, 1.0]], ['2, k, 18', [-0.2003806, -0.6281838, 1.0]], ['2, k, 19', [-0.1865561, -0.7184631, 1.0]], ['2, k, 20', [-0.2438261, 0.5807092, 1.0]], ['2, k, 21', [-0.4044819, -0.06096325, 1.0]], ['2, k, 22', [-0.4337751, -0.01499002, 1.0]], ['2, k, 23', [0.1380104, -0.01537734, 1.0]], ['2, k, 24', [0.1462641, 0.05403654, 1.0]]]
[['2, k, 0', [-0.2436928, 0.04872677, 1.0]], ['2, k, 1', [-0.2419075, 0.3565552, 1.0]], ['2, k, 2', [-0.2384295, 0.6527464, 1.0]], ['2, k, 3', [-0.2255027, 0.7977455, 1.0]], ['2, k, 4', [-0.3929195, 0.5280649, 1.0]], ['2, k, 5', [-0.4413382, 0.2816099, 1.0]], ['2, k, 6', [-0.4205827, 0.0621111, 1.0]], ['2, k, 7', [-0.4086664, -0.002170519, 1.0]], ['2, k, 8', [-0.0695712, 0.550585, 1.0]], ['2, k, 9', [0.01432782, 0.3212146, 1.0]], ['2, k, 10', [0.09900713, 0.1168866, 1.0]], ['2, k, 11', [0.1153788, 0.0606329, 1.0]], ['2, k, 12', [-0.3132963, 0.04511954, 1.0]], ['2, k, 13', [-0.3966649, -0.3098192, 1.0]], ['2, k, 14', [-0.4450294, -0.6618121, 1.0]], ['2, k, 15', [-0.4340142, -0.7322189, 1.0]], ['2, k, 16', [-0.1659864, 0.05070195, 1.0]], ['2, k, 17', [-0.1710437, -0.2926532, 1.0]], ['2, k, 18', [-0.2002232, -0.628394, 1.0]], ['2, k, 19', [-0.1867872, -0.7189685, 1.0]], ['2, k, 20', [-0.2395657, 0.58034, 1.0]], ['2, k, 21', [-0.3972932, -0.06646141, 1.0]], ['2, k, 22', [-0.4379275, -0.01390772, 1.0]], ['2, k, 23', [0.1373174, -0.01587374, 1.0]], ['2, k, 24', [0.1453371, 0.05423512, 1.0]]]
[['2, k, 0', [-0.2403389, 0.0485916, 1.0]], ['2, k, 1', [-0.2375857, 0.3563482, 1.0]], ['2, k, 2', [-0.2332145, 0.6524935, 1.0]], ['2, k, 3', [-0.2190479, 0.7980402, 1.0]], ['2, k, 4', [-0.3877461, 0.5282001, 1.0]], ['2, k, 5', [-0.4384909, 0.2807642, 1.0]], ['2, k, 6', [-0.4182, 0.0611019, 1.0]], ['2, k, 7', [-0.4054379, 0.003328164, 1.0]], ['2, k, 8', [-0.0653083, 0.5497192, 1.0]], ['2, k, 9', [0.01736867, 0.3220235, 1.0]], ['2, k, 10', [0.101365, 0.1176594, 1.0]], ['2, k, 11', [0.1164629, 0.05972746, 1.0]], ['2, k, 12', [-0.3103356, 0.0448953, 1.0]], ['2, k, 13', [-0.3950138, -0.3108379, 1.0]], ['2, k, 14', [-0.4445314, -0.6633374, 1.0]], ['2, k, 15', [-0.4341547, -0.7325091, 1.0]], ['2, k, 16', [-0.1623738, 0.05067467, 1.0]], ['2, k, 17', [-0.1701128, -0.2923136, 1.0]], ['2, k, 18', [-0.2001883, -0.6286342, 1.0]], ['2, k, 19', [-0.1881178, -0.7190741, 1.0]], ['2, k, 20', [-0.2345628, 0.5800956, 1.0]], ['2, k, 21', [-0.3968501, -0.06579597, 1.0]], ['2, k, 22', [-0.4302846, -0.01006123, 1.0]], ['2, k, 23', [0.137525, -0.01659533, 1.0]], ['2, k, 24', [0.1494925, 0.05548596, 1.0]]]
[['2, k, 0', [-0.2376533, 0.04872546, 1.0]], ['2, k, 1', [-0.2339792, 0.3562499, 1.0]], ['2, k, 2', [-0.2286745, 0.6521612, 1.0]], ['2, k, 3', [-0.214538, 0.7974318, 1.0]], ['2, k, 4', [-0.3874369, 0.5291852, 1.0]], ['2, k, 5', [-0.4341057, 0.2803802, 1.0]], ['2, k, 6', [-0.414261, 0.06063908, 1.0]], ['2, k, 7', [-0.4014122, -0.001971143, 1.0]], ['2, k, 8', [-0.06172124, 0.5494399, 1.0]], ['2, k, 9', [0.02025785, 0.3225873, 1.0]], ['2, k, 10', [0.1020336, 0.1180027, 1.0]], ['2, k, 11', [0.1162091, 0.0600547, 1.0]], ['2, k, 12', [-0.307698, 0.04493503, 1.0]], ['2, k, 13', [-0.3930158, -0.3117242, 1.0]], ['2, k, 14', [-0.4442231, -0.665331, 1.0]], ['2, k, 15', [-0.4341141, -0.7326279, 1.0]], ['2, k, 16', [-0.1597493, 0.05089293, 1.0]], ['2, k, 17', [-0.1675527, -0.2920191, 1.0]], ['2, k, 18', [-0.200115, -0.6289171, 1.0]], ['2, k, 19', [-0.1892789, -0.7187219, 1.0]], ['2, k, 20', [-0.2302542, 0.5798215, 1.0]], ['2, k, 21', [-0.392915, -0.06186243, 1.0]], ['2, k, 22', [-0.4277808, -0.02699233, 1.0]], ['2, k, 23', [0.1375857, -0.01918704, 1.0]], ['2, k, 24', [0.1476368, 0.05518298, 1.0]]]
[['2, k, 0', [-0.2342251, 0.04828975, 1.0]], ['2, k, 1', [-0.2306189, 0.3560714, 1.0]], ['2, k, 2', [-0.2254968, 0.6522403, 1.0]], ['2, k, 3', [-0.2091666, 0.7971177, 1.0]], ['2, k, 4', [-0.3794915, 0.5287014, 1.0]], ['2, k, 5', [-0.4300762, 0.2817403, 1.0]], ['2, k, 6', [-0.4112411, 0.06187567, 1.0]], ['2, k, 7', [-0.3977694, -0.001378063, 1.0]], ['2, k, 8', [-0.05697617, 0.5488999, 1.0]], ['2, k, 9', [0.02398332, 0.3226074, 1.0]], ['2, k, 10', [0.1019554, 0.1171421, 1.0]], ['2, k, 11', [0.1158348, 0.06171218, 1.0]], ['2, k, 12', [-0.3041359, 0.04465919, 1.0]], ['2, k, 13', [-0.3910574, -0.3135231, 1.0]], ['2, k, 14', [-0.443595, -0.6664405, 1.0]], ['2, k, 15', [-0.4339541, -0.732664, 1.0]], ['2, k, 16', [-0.1565586, 0.05033197, 1.0]], ['2, k, 17', [-0.1640274, -0.2916262, 1.0]], ['2, k, 18', [-0.1998185, -0.6299353, 1.0]], ['2, k, 19', [-0.1896993, -0.7185882, 1.0]], ['2, k, 20', [-0.2270216, 0.579837, 1.0]], ['2, k, 21', [-0.3880831, -0.06576692, 1.0]], ['2, k, 22', [-0.4234742, -0.02035706, 1.0]], ['2, k, 23', [0.1402296, -0.0172883, 1.0]], ['2, k, 24', [0.1484805, 0.05347158, 1.0]]]
[['2, k, 0', [-0.2309783, 0.04841037, 1.0]], ['2, k, 1', [-0.2255389, 0.356325, 1.0]], ['2, k, 2', [-0.2182115, 0.6527107, 1.0]], ['2, k, 3', [-0.204793, 0.7964679, 1.0]], ['2, k, 4', [-0.3760425, 0.5294448, 1.0]], ['2, k, 5', [-0.4230008, 0.2790962, 1.0]], ['2, k, 6', [-0.4068852, 0.05942876, 1.0]], ['2, k, 7', [-0.3931403, -0.00416408, 1.0]], ['2, k, 8', [-0.05206169, 0.5491421, 1.0]], ['2, k, 9', [0.02518866, 0.3222393, 1.0]], ['2, k, 10', [0.1043099, 0.117063, 1.0]], ['2, k, 11', [0.1164417, 0.0598277, 1.0]], ['2, k, 12', [-0.3009233, 0.0448372, 1.0]], ['2, k, 13', [-0.3889469, -0.3150908, 1.0]], ['2, k, 14', [-0.4432603, -0.667425, 1.0]], ['2, k, 15', [-0.4338211, -0.7325204, 1.0]], ['2, k, 16', [-0.1534333, 0.05039198, 1.0]], ['2, k, 17', [-0.1617129, -0.292561, 1.0]], ['2, k, 18', [-0.1993008, -0.6305805, 1.0]], ['2, k, 19', [-0.189699, -0.7188341, 1.0]], ['2, k, 20', [-0.2203152, 0.5802448, 1.0]], ['2, k, 21', [-0.3829075, -0.06120982, 1.0]], ['2, k, 22', [-0.4202904, -0.02536843, 1.0]], ['2, k, 23', [0.1388912, -0.01605489, 1.0]], ['2, k, 24', [0.1492919, 0.05440291, 1.0]]]
[['2, k, 0', [-0.2278815, 0.0488789, 1.0]], ['2, k, 1', [-0.2221817, 0.3567168, 1.0]], ['2, k, 2', [-0.2148153, 0.6530367, 1.0]], ['2, k, 3', [-0.1994606, 0.796477, 1.0]], ['2, k, 4', [-0.3764168, 0.5299184, 1.0]], ['2, k, 5', [-0.4195389, 0.2788588, 1.0]], ['2, k, 6', [-0.4034803, 0.05926514, 1.0]], ['2, k, 7', [-0.3898968, -0.003303399, 1.0]], ['2, k, 8', [-0.04564035, 0.5487692, 1.0]], ['2, k, 9', [0.02704841, 0.3222239, 1.0]], ['2, k, 10', [0.1048184, 0.1164912, 1.0]], ['2, k, 11', [0.1172908, 0.06115939, 1.0]], ['2, k, 12', [-0.298226, 0.04526491, 1.0]], ['2, k, 13', [-0.3869805, -0.3168338, 1.0]], ['2, k, 14', [-0.442852, -0.6678499, 1.0]], ['2, k, 15', [-0.4338948, -0.7322921, 1.0]], ['2, k, 16', [-0.1500323, 0.05088651, 1.0]], ['2, k, 17', [-0.1600082, -0.29237, 1.0]], ['2, k, 18', [-0.1991944, -0.6313903, 1.0]], ['2, k, 19', [-0.1900774, -0.719072, 1.0]], ['2, k, 20', [-0.2169065, 0.5805873, 1.0]], ['2, k, 21', [-0.382669, -0.06201539, 1.0]], ['2, k, 22', [-0.4200437, -0.01657809, 1.0]], ['2, k, 23', [0.137768, -0.01441852, 1.0]], ['2, k, 24', [0.1470321, 0.05418902, 1.0]]]
[['2, k, 0', [-0.2245917, 0.04947747, 1.0]], ['2, k, 1', [-0.2175746, 0.3574314, 1.0]], ['2, k, 2', [-0.2089454, 0.6538889, 1.0]], ['2, k, 3', [-0.1946227, 0.7968659, 1.0]], ['2, k, 4', [-0.3669329, 0.5323594, 1.0]], ['2, k, 5', [-0.4158869, 0.2803864, 1.0]], ['2, k, 6', [-0.4007335, 0.06056261, 1.0]], ['2, k, 7', [-0.386088, -0.002241251, 1.0]], ['2, k, 8', [-0.04125739, 0.5487295, 1.0]], ['2, k, 9', [0.03276531, 0.3209895, 1.0]], ['2, k, 10', [0.1074943, 0.1145941, 1.0]], ['2, k, 11', [0.1172742, 0.05953966, 1.0]], ['2, k, 12', [-0.2947117, 0.04622666, 1.0]], ['2, k, 13', [-0.385859, -0.3176497, 1.0]], ['2, k, 14', [-0.4427131, -0.6681948, 1.0]], ['2, k, 15', [-0.433585, -0.7323688, 1.0]], ['2, k, 16', [-0.147073, 0.05114695, 1.0]], ['2, k, 17', [-0.1582617, -0.2920101, 1.0]], ['2, k, 18', [-0.1992219, -0.6328018, 1.0]], ['2, k, 19', [-0.1899591, -0.719117, 1.0]], ['2, k, 20', [-0.2113392, 0.5814039, 1.0]], ['2, k, 21', [-0.3779647, -0.06596758, 1.0]], ['2, k, 22', [-0.4188713, -0.01384386, 1.0]], ['2, k, 23', [0.1381365, -0.01509332, 1.0]], ['2, k, 24', [0.147271, 0.0537308, 1.0]]]
[['2, k, 0', [-0.2227431, 0.05004765, 1.0]], ['2, k, 1', [-0.2139381, 0.3578482, 1.0]], ['2, k, 2', [-0.2031591, 0.6540734, 1.0]], ['2, k, 3', [-0.1892873, 0.7979459, 1.0]], ['2, k, 4', [-0.3611059, 0.5336176, 1.0]], ['2, k, 5', [-0.4103716, 0.2799805, 1.0]], ['2, k, 6', [-0.3944825, 0.06007555, 1.0]], ['2, k, 7', [-0.3808398, -0.002683346, 1.0]], ['2, k, 8', [-0.03459327, 0.5496464, 1.0]], ['2, k, 9', [0.03642401, 0.3205196, 1.0]], ['2, k, 10', [0.107723, 0.1133799, 1.0]], ['2, k, 11', [0.1179706, 0.0595909, 1.0]], ['2, k, 12', [-0.2929812, 0.04717822, 1.0]], ['2, k, 13', [-0.3839744, -0.3185876, 1.0]], ['2, k, 14', [-0.4425168, -0.6682852, 1.0]], ['2, k, 15', [-0.4332591, -0.7321557, 1.0]], ['2, k, 16', [-0.1451706, 0.05133072, 1.0]], ['2, k, 17', [-0.1561715, -0.2930374, 1.0]], ['2, k, 18', [-0.1990825, -0.6330838, 1.0]], ['2, k, 19', [-0.1899425, -0.7191247, 1.0]], ['2, k, 20', [-0.2061142, 0.5816544, 1.0]], ['2, k, 21', [-0.37909, -0.05754458, 1.0]], ['2, k, 22', [-0.4050279, -0.02309871, 1.0]], ['2, k, 23', [0.1380103, -0.01360756, 1.0]], ['2, k, 24', [0.1496588, 0.05317175, 1.0]]]
[['2, k, 0', [-0.2203675, 0.05060071, 1.0]], ['2, k, 1', [-0.2102674, 0.3586296, 1.0]], ['2, k, 2', [-0.1983791, 0.6551369, 1.0]], ['2, k, 3', [-0.1852976, 0.7993367, 1.0]], ['2, k, 4', [-0.3566498, 0.5343252, 1.0]], ['2, k, 5', [-0.4060898, 0.2802146, 1.0]], ['2, k, 6', [-0.389799, 0.06031147, 1.0]], ['2, k, 7', [-0.3756581, -0.003480838, 1.0]], ['2, k, 8', [-0.03156085, 0.5500089, 1.0]], ['2, k, 9', [0.03754432, 0.3208505, 1.0]], ['2, k, 10', [0.1081198, 0.1136883, 1.0]], ['2, k, 11', [0.1181042, 0.06009026, 1.0]], ['2, k, 12', [-0.2905576, 0.04796401, 1.0]], ['2, k, 13', [-0.3822926, -0.3199865, 1.0]], ['2, k, 14', [-0.441909, -0.6685812, 1.0]], ['2, k, 15', [-0.4328876, -0.7323055, 1.0]], ['2, k, 16', [-0.1429379, 0.05164768, 1.0]], ['2, k, 17', [-0.1547625, -0.2926682, 1.0]], ['2, k, 18', [-0.19891, -0.6332855, 1.0]], ['2, k, 19', [-0.1895611, -0.7187867, 1.0]], ['2, k, 20', [-0.2015849, 0.5826432, 1.0]], ['2, k, 21', [-0.3711773, -0.05775763, 1.0]], ['2, k, 22', [-0.4054942, -0.03131143, 1.0]], ['2, k, 23', [0.1388133, -0.01491192, 1.0]], ['2, k, 24', [0.1471261, 0.05399045, 1.0]]]
[['2, k, 0', [-0.219422, 0.05126841, 1.0]], ['2, k, 1', [-0.2080884, 0.359571, 1.0]], ['2, k, 2', [-0.19469, 0.6564823, 1.0]], ['2, k, 3', [-0.1816497, 0.8002713, 1.0]], ['2, k, 4', [-0.3520763, 0.5349557, 1.0]], ['2, k, 5', [-0.4031107, 0.2813612, 1.0]], ['2, k, 6', [-0.3865078, 0.06149715, 1.0]], ['2, k, 7', [-0.3723996, -0.001520907, 1.0]], ['2, k, 8', [-0.02752594, 0.5512216, 1.0]], ['2, k, 9', [0.03821586, 0.3210117, 1.0]], ['2, k, 10', [0.1086833, 0.1135174, 1.0]], ['2, k, 11', [0.118045, 0.05822527, 1.0]], ['2, k, 12', [-0.2894439, 0.04908804, 1.0]], ['2, k, 13', [-0.3805702, -0.3200487, 1.0]], ['2, k, 14', [-0.4398532, -0.668216, 1.0]], ['2, k, 15', [-0.4320509, -0.731826, 1.0]], ['2, k, 16', [-0.1421936, 0.05193786, 1.0]], ['2, k, 17', [-0.1541509, -0.292906, 1.0]], ['2, k, 18', [-0.1984063, -0.6334593, 1.0]], ['2, k, 19', [-0.1894042, -0.7187814, 1.0]], ['2, k, 20', [-0.1982921, 0.5838786, 1.0]], ['2, k, 21', [-0.3661591, -0.06124417, 1.0]], ['2, k, 22', [-0.4001984, -0.01733385, 1.0]], ['2, k, 23', [0.1388731, -0.01538135, 1.0]], ['2, k, 24', [0.1322244, 0.05258668, 1.0]]]
[['2, k, 0', [-0.2178923, 0.05224627, 1.0]], ['2, k, 1', [-0.2056092, 0.3603716, 1.0]], ['2, k, 2', [-0.1914203, 0.6571187, 1.0]], ['2, k, 3', [-0.1772723, 0.8011622, 1.0]], ['2, k, 4', [-0.3482049, 0.5368963, 1.0]], ['2, k, 5', [-0.3996838, 0.2832867, 1.0]], ['2, k, 6', [-0.3845928, 0.06336838, 1.0]], ['2, k, 7', [-0.3696529, 0.0005828338, 1.0]], ['2, k, 8', [-0.0245664, 0.5514421, 1.0]], ['2, k, 9', [0.0397613, 0.3217705, 1.0]], ['2, k, 10', [0.109086, 0.1141715, 1.0]], ['2, k, 11', [0.1180606, 0.05841221, 1.0]], ['2, k, 12', [-0.2879591, 0.05057777, 1.0]], ['2, k, 13', [-0.3792032, -0.3200326, 1.0]], ['2, k, 14', [-0.436392, -0.6691933, 1.0]], ['2, k, 15', [-0.4303419, -0.7325587, 1.0]], ['2, k, 16', [-0.1407049, 0.05240636, 1.0]], ['2, k, 17', [-0.1538462, -0.293469, 1.0]], ['2, k, 18', [-0.198137, -0.6338319, 1.0]], ['2, k, 19', [-0.1894061, -0.7188181, 1.0]], ['2, k, 20', [-0.195206, 0.5845575, 1.0]], ['2, k, 21', [-0.3631322, -0.05769525, 1.0]], ['2, k, 22', [-0.392964, -0.01782408, 1.0]], ['2, k, 23', [0.1379084, -0.01443369, 1.0]], ['2, k, 24', [0.1419777, 0.05338907, 1.0]]]
[['2, k, 0', [-0.2173319, 0.05304965, 1.0]], ['2, k, 1', [-0.2038378, 0.3611916, 1.0]], ['2, k, 2', [-0.1882231, 0.6579869, 1.0]], ['2, k, 3', [-0.1730108, 0.8027207, 1.0]], ['2, k, 4', [-0.3445637, 0.5377223, 1.0]], ['2, k, 5', [-0.3978635, 0.2848586, 1.0]], ['2, k, 6', [-0.3824475, 0.06484115, 1.0]], ['2, k, 7', [-0.3661309, 0.001282974, 1.0]], ['2, k, 8', [-0.02055249, 0.552562, 1.0]], ['2, k, 9', [0.04089583, 0.3219821, 1.0]], ['2, k, 10', [0.1093088, 0.1140912, 1.0]], ['2, k, 11', [0.117043, 0.06247231, 1.0]], ['2, k, 12', [-0.2872282, 0.0517279, 1.0]], ['2, k, 13', [-0.3777198, -0.3198063, 1.0]], ['2, k, 14', [-0.4300759, -0.6670974, 1.0]], ['2, k, 15', [-0.422235, -0.7294495, 1.0]], ['2, k, 16', [-0.1403203, 0.05283471, 1.0]], ['2, k, 17', [-0.1533133, -0.2936807, 1.0]], ['2, k, 18', [-0.1979428, -0.6345267, 1.0]], ['2, k, 19', [-0.1894442, -0.7188978, 1.0]], ['2, k, 20', [-0.1923815, 0.585416, 1.0]], ['2, k, 21', [-0.3629774, -0.0568359, 1.0]], ['2, k, 22', [-0.3954825, -0.01005816, 1.0]], ['2, k, 23', [0.1395117, -0.01211926, 1.0]], ['2, k, 24', [0.1496419, 0.05682271, 1.0]]]
[['2, k, 0', [-0.2152245, 0.05452584, 1.0]], ['2, k, 1', [-0.2005684, 0.3625157, 1.0]], ['2, k, 2', [-0.1840528, 0.6591414, 1.0]], ['2, k, 3', [-0.1700472, 0.8036089, 1.0]], ['2, k, 4', [-0.3414924, 0.5390906, 1.0]], ['2, k, 5', [-0.3956626, 0.285301, 1.0]], ['2, k, 6', [-0.3794568, 0.06515651, 1.0]], ['2, k, 7', [-0.3640105, 0.001713017, 1.0]], ['2, k, 8', [-0.01873667, 0.5534933, 1.0]], ['2, k, 9', [0.04243481, 0.322231, 1.0]], ['2, k, 10', [0.1092469, 0.1137633, 1.0]], ['2, k, 11', [0.1175884, 0.06077846, 1.0]], ['2, k, 12', [-0.28542, 0.05325055, 1.0]], ['2, k, 13', [-0.3739577, -0.3168057, 1.0]], ['2, k, 14', [-0.4218256, -0.6659809, 1.0]], ['2, k, 15', [-0.4152419, -0.730207, 1.0]], ['2, k, 16', [-0.1379894, 0.0541256, 1.0]], ['2, k, 17', [-0.1530097, -0.2942268, 1.0]], ['2, k, 18', [-0.1949711, -0.6424571, 1.0]], ['2, k, 19', [-0.1858981, -0.7202596, 1.0]], ['2, k, 20', [-0.1884104, 0.5866147, 1.0]], ['2, k, 21', [-0.3577591, -0.05690411, 1.0]], ['2, k, 22', [-0.3955418, -0.01937816, 1.0]], ['2, k, 23', [0.1371857, -0.01383525, 1.0]], ['2, k, 24', [0.1442086, 0.05438777, 1.0]]]
