[['2, k, 0', [-0.1523852, -0.1471368, 1.0]], ['2, k, 1', [-0.164325, 0.1084493, 1.0]], ['2, k, 2', [-0.1744495, 0.3590415, 1.0]], ['2, k, 3', [-0.1743936, 0.5064478, 1.0]], ['2, k, 4', [-0.3426741, 0.2327876, 1.0]], ['2, k, 5', [-0.4055997, 0.01832984, 1.0]], ['2, k, 6', [-0.3067407, -0.08458287, 1.0]], ['2, k, 7', [-0.2303596, -0.1037707, 1.0]], ['2, k, 8', [0.01533488, 0.250593, 1.0]], ['2, k, 9', [0.08389735, 0.03187588, 1.0]], ['2, k, 10', [0.006605603, -0.05898674, 1.0]], ['2, k, 11', [-0.05188078, -0.07343041, 1.0]], ['2, k, 12', [-0.2294617, -0.1480656, 1.0]], ['2, k, 13', [-0.3094765, -0.2064431, 1.0]], ['2, k, 14', [-0.2300075, -0.6166401, 1.0]], ['2, k, 15', [-0.2172136, -0.6929227, 1.0]], ['2, k, 16', [-0.07167128, -0.1421425, 1.0]], ['2, k, 17', [0.08992416, -0.2048197, 1.0]], ['2, k, 18', [-0.02087551, -0.6284893, 1.0]], ['2, k, 19', [-0.02821421, -0.694921, 1.0]], ['2, k, 20', [-0.1722542, 0.2972038, 1.0]], ['2, k, 21', [-0.1668825, -0.124702, 1.0]], ['2, k, 22', [-0.2619647, -0.123929, 1.0]], ['2, k, 23', [-0.1072284, -0.1182933, 1.0]], ['2, k, 24', [0.01920876, -0.1132584, 1.0]]]
[['2, k, 0', [-0.1601062, -0.1520884, 1.0]], ['2, k, 1', [-0.1662945, 0.1065032, 1.0]], ['2, k, 2', [-0.1702556, 0.3576642, 1.0]], ['2, k, 3', [-0.1698778, 0.5035964, 1.0]], ['2, k, 4', [-0.3367625, 0.2334276, 1.0]], ['2, k, 5', [-0.4055526, 0.01488789, 1.0]], ['2, k, 6', [-0.2861079, -0.07883947, 1.0]], ['2, k, 7', [-0.217019, -0.08959248, 1.0]], ['2, k, 8', [0.01433286, 0.2439223, 1.0]], ['2, k, 9', [0.08826942, 0.03210402, 1.0]], ['2, k, 10', [0.06061979, -0.08537372, 1.0]], ['2, k, 11', [0.0009689601, -0.09069289, 1.0]], ['2, k, 12', [-0.2381165, -0.1513577, 1.0]], ['2, k, 13', [-0.3001918, -0.187353, 1.0]], ['2, k, 14', [-0.2329299, -0.6017077, 1.0]], ['2, k, 15', [-0.2173566, -0.6835335, 1.0]], ['2, k, 16', [-0.07805689, -0.1492549, 1.0]], ['2, k, 17', [0.1435641, -0.1890883, 1.0]], ['2, k, 18', [0.001132039, -0.6126917, 1.0]], ['2, k, 19', [0.01884885, -0.649655, 1.0]], ['2, k, 20', [-0.1691605, 0.2958727, 1.0]], ['2, k, 21', [-0.1501853, -0.1172362, 1.0]], ['2, k, 22', [-0.2227286, -0.1266226, 1.0]], ['2, k, 23', [-0.03010629, -0.143718, 1.0]], ['2, k, 24', [0.08311994, -0.09907769, 1.0]]]
[['2, k, 0', [-0.1600054, -0.152102, 1.0]], ['2, k, 1', [-0.1660422, 0.1063581, 1.0]], ['2, k, 2', [-0.1700129, 0.3574628, 1.0]], ['2, k, 3', [-0.1693294, 0.5037414, 1.0]], ['2, k, 4', [-0.3364454, 0.2335768, 1.0]], ['2, k, 5', [-0.4053066, 0.01475262, 1.0]], ['2, k, 6', [-0.2850417, -0.07787036, 1.0]], ['2, k, 7', [-0.2179425, -0.09143849, 1.0]], ['2, k, 8', [0.01431186, 0.244097, 1.0]], ['2, k, 9', [0.08886506, 0.03155751, 1.0]], ['2, k, 10', [0.03560304, -0.07110162, 1.0]], ['2, k, 11', [-0.01512858, -0.09204096, 1.0]], ['2, k, 12', [-0.2379745, -0.1513507, 1.0]], ['2, k, 13', [-0.3104898, -0.1816869, 1.0]], ['2, k, 14', [-0.2627951, -0.6063243, 1.0]], ['2, k, 15', [-0.2631836, -0.6845703, 1.0]], ['2, k, 16', [-0.07799745, -0.1492747, 1.0]], ['2, k, 17', [0.1435553, -0.1893324, 1.0]], ['2, k, 18', [0.001466358, -0.6124068, 1.0]], ['2, k, 19', [0.01934221, -0.649375, 1.0]], ['2, k, 20', [-0.1689373, 0.2956728, 1.0]], ['2, k, 21', [-0.1476964, -0.1168928, 1.0]], ['2, k, 22', [-0.2337496, -0.1258477, 1.0]], ['2, k, 23', [-0.06249709, -0.136832, 1.0]], ['2, k, 24', [0.02895177, -0.1085945, 1.0]]]
[['2, k, 0', [-0.1601434, -0.1521211, 1.0]], ['2, k, 1', [-0.1656391, 0.1061584, 1.0]], ['2, k, 2', [-0.1685057, 0.3570482, 1.0]], ['2, k, 3', [-0.167818, 0.5034713, 1.0]], ['2, k, 4', [-0.3351103, 0.2337169, 1.0]], ['2, k, 5', [-0.4055297, 0.01492431, 1.0]], ['2, k, 6', [-0.29161, -0.08279811, 1.0]], ['2, k, 7', [-0.2287927, -0.09015022, 1.0]], ['2, k, 8', [0.01575312, 0.2436062, 1.0]], ['2, k, 9', [0.08925713, 0.03141164, 1.0]], ['2, k, 10', [0.06230664, -0.08744094, 1.0]], ['2, k, 11', [0.003688951, -0.08795844, 1.0]], ['2, k, 12', [-0.2380305, -0.1512755, 1.0]], ['2, k, 13', [-0.3515738, -0.1691736, 1.0]], ['2, k, 14', [-0.3547817, -0.6031042, 1.0]], ['2, k, 15', [-0.3637777, -0.6778298, 1.0]], ['2, k, 16', [-0.07829937, -0.1494377, 1.0]], ['2, k, 17', [0.1438171, -0.1892345, 1.0]], ['2, k, 18', [0.002726068, -0.6117612, 1.0]], ['2, k, 19', [0.02112767, -0.6487382, 1.0]], ['2, k, 20', [-0.1678261, 0.2953048, 1.0]], ['2, k, 21', [-0.1557812, -0.1091162, 1.0]], ['2, k, 22', [-0.2433735, -0.1301584, 1.0]], ['2, k, 23', [-0.02820137, -0.1464255, 1.0]], ['2, k, 24', [0.08339124, -0.09670269, 1.0]]]
[['2, k, 0', [-0.1601781, -0.1520653, 1.0]], ['2, k, 1', [-0.1644783, 0.1063807, 1.0]], ['2, k, 2', [-0.1649373, 0.3578134, 1.0]], ['2, k, 3', [-0.1661329, 0.5035939, 1.0]], ['2, k, 4', [-0.334562, 0.2340852, 1.0]], ['2, k, 5', [-0.405949, 0.01539329, 1.0]], ['2, k, 6', [-0.3023875, -0.08541039, 1.0]], ['2, k, 7', [-0.243708, -0.08714265, 1.0]], ['2, k, 8', [0.01634767, 0.2436197, 1.0]], ['2, k, 9', [0.08918985, 0.03124391, 1.0]], ['2, k, 10', [0.06200339, -0.09324602, 1.0]], ['2, k, 11', [0.006069731, -0.09956292, 1.0]], ['2, k, 12', [-0.23807, -0.1510913, 1.0]], ['2, k, 13', [-0.3669798, -0.1749355, 1.0]], ['2, k, 14', [-0.4047994, -0.5991526, 1.0]], ['2, k, 15', [-0.4288635, -0.6702944, 1.0]], ['2, k, 16', [-0.07832208, -0.1494351, 1.0]], ['2, k, 17', [0.1443222, -0.1888718, 1.0]], ['2, k, 18', [0.003927942, -0.6110116, 1.0]], ['2, k, 19', [0.02253057, -0.6480174, 1.0]], ['2, k, 20', [-0.1650221, 0.2958733, 1.0]], ['2, k, 21', [-0.1771761, -0.1096064, 1.0]], ['2, k, 22', [-0.2844502, -0.1307446, 1.0]], ['2, k, 23', [-0.02861935, -0.1453034, 1.0]], ['2, k, 24', [0.05030362, -0.09537336, 1.0]]]
[['2, k, 0', [-0.1602338, -0.152074, 1.0]], ['2, k, 1', [-0.1641154, 0.1063318, 1.0]], ['2, k, 2', [-0.1642571, 0.3577988, 1.0]], ['2, k, 3', [-0.1642011, 0.5029427, 1.0]], ['2, k, 4', [-0.3341212, 0.2344885, 1.0]], ['2, k, 5', [-0.4063254, 0.01620952, 1.0]], ['2, k, 6', [-0.3007668, -0.087322, 1.0]], ['2, k, 7', [-0.2427947, -0.09022491, 1.0]], ['2, k, 8', [0.01658387, 0.2429868, 1.0]], ['2, k, 9', [0.08892623, 0.031057, 1.0]], ['2, k, 10', [0.0614494, -0.09198833, 1.0]], ['2, k, 11', [0.007785859, -0.09738369, 1.0]], ['2, k, 12', [-0.2381373, -0.1509558, 1.0]], ['2, k, 13', [-0.3891464, -0.1829854, 1.0]], ['2, k, 14', [-0.4582689, -0.5991414, 1.0]], ['2, k, 15', [-0.4899065, -0.6677573, 1.0]], ['2, k, 16', [-0.07838707, -0.1495141, 1.0]], ['2, k, 17', [0.1448126, -0.1886224, 1.0]], ['2, k, 18', [0.0049451, -0.610236, 1.0]], ['2, k, 19', [0.02369463, -0.6472542, 1.0]], ['2, k, 20', [-0.1644152, 0.2958422, 1.0]], ['2, k, 21', [-0.1697656, -0.1091873, 1.0]], ['2, k, 22', [-0.2833734, -0.1368861, 1.0]], ['2, k, 23', [-0.02970572, -0.1440025, 1.0]], ['2, k, 24', [0.03766178, -0.1058388, 1.0]]]
[['2, k, 0', [-0.1603195, -0.1521462, 1.0]], ['2, k, 1', [-0.1637483, 0.1061568, 1.0]], ['2, k, 2', [-0.1636956, 0.3576084, 1.0]], ['2, k, 3', [-0.1624092, 0.5026536, 1.0]], ['2, k, 4', [-0.3322946, 0.2359324, 1.0]], ['2, k, 5', [-0.4078998, 0.01693877, 1.0]], ['2, k, 6', [-0.3293253, -0.0963609, 1.0]], ['2, k, 7', [-0.2712145, -0.09165197, 1.0]], ['2, k, 8', [0.01735412, 0.2423956, 1.0]], ['2, k, 9', [0.08893865, 0.03107865, 1.0]], ['2, k, 10', [0.06159361, -0.09231152, 1.0]], ['2, k, 11', [-0.001258212, -0.0993318, 1.0]], ['2, k, 12', [-0.2382586, -0.1508313, 1.0]], ['2, k, 13', [-0.4196029, -0.1994059, 1.0]], ['2, k, 14', [-0.5263351, -0.6095188, 1.0]], ['2, k, 15', [-0.5595703, -0.6689453, 1.0]], ['2, k, 16', [-0.07845897, -0.1496766, 1.0]], ['2, k, 17', [0.1454772, -0.1880483, 1.0]], ['2, k, 18', [0.01042625, -0.6021718, 1.0]], ['2, k, 19', [0.0297097, -0.6392851, 1.0]], ['2, k, 20', [-0.163889, 0.2956476, 1.0]], ['2, k, 21', [-0.2033046, -0.1069724, 1.0]], ['2, k, 22', [-0.314634, -0.1245188, 1.0]], ['2, k, 23', [-0.03463712, -0.1591115, 1.0]], ['2, k, 24', [0.0833297, -0.09420253, 1.0]]]
[['2, k, 0', [-0.1603726, -0.1521166, 1.0]], ['2, k, 1', [-0.1637098, 0.106354, 1.0]], ['2, k, 2', [-0.1638512, 0.358135, 1.0]], ['2, k, 3', [-0.1608918, 0.5021945, 1.0]], ['2, k, 4', [-0.3337628, 0.2355877, 1.0]], ['2, k, 5', [-0.4100662, 0.0180556, 1.0]], ['2, k, 6', [-0.3251961, -0.09927338, 1.0]], ['2, k, 7', [-0.2617084, -0.1085858, 1.0]], ['2, k, 8', [0.01753312, 0.2413869, 1.0]], ['2, k, 9', [0.08845896, 0.03096989, 1.0]], ['2, k, 10', [0.06134429, -0.09189587, 1.0]], ['2, k, 11', [-0.0007320551, -0.09487277, 1.0]], ['2, k, 12', [-0.2384866, -0.1506576, 1.0]], ['2, k, 13', [-0.4678217, -0.2228931, 1.0]], ['2, k, 14', [-0.6525058, -0.5945823, 1.0]], ['2, k, 15', [-0.6243505, -0.6316352, 1.0]], ['2, k, 16', [-0.07845379, -0.1496859, 1.0]], ['2, k, 17', [0.1462748, -0.1875361, 1.0]], ['2, k, 18', [0.01090751, -0.6012664, 1.0]], ['2, k, 19', [0.02996527, -0.6384027, 1.0]], ['2, k, 20', [-0.1639813, 0.2960747, 1.0]], ['2, k, 21', [-0.1975617, -0.1193679, 1.0]], ['2, k, 22', [-0.2848091, -0.1425028, 1.0]], ['2, k, 23', [-0.03353323, -0.1538391, 1.0]], ['2, k, 24', [0.08695237, -0.09777005, 1.0]]]
[['2, k, 0', [-0.1608854, -0.1521711, 1.0]], ['2, k, 1', [-0.1634321, 0.1063268, 1.0]], ['2, k, 2', [-0.1635113, 0.3581682, 1.0]], ['2, k, 3', [-0.1592854, 0.5019677, 1.0]], ['2, k, 4', [-0.3319947, 0.2363502, 1.0]], ['2, k, 5', [-0.4106582, 0.01824261, 1.0]], ['2, k, 6', [-0.321605, -0.1023372, 1.0]], ['2, k, 7', [-0.2598208, -0.1117402, 1.0]], ['2, k, 8', [0.01712423, 0.2409355, 1.0]], ['2, k, 9', [0.0875124, 0.03102507, 1.0]], ['2, k, 10', [0.01932792, -0.04533444, 1.0]], ['2, k, 11', [-0.03846567, -0.07909428, 1.0]], ['2, k, 12', [-0.2389385, -0.1502818, 1.0]], ['2, k, 13', [-0.46745, -0.2233221, 1.0]], ['2, k, 14', [-0.730706, -0.6269599, 1.0]], ['2, k, 15', [-0.7710378, -0.6883823, 1.0]], ['2, k, 16', [-0.07890319, -0.150008, 1.0]], ['2, k, 17', [0.1466031, -0.1872251, 1.0]], ['2, k, 18', [0.01109034, -0.601599, 1.0]], ['2, k, 19', [0.0308839, -0.6386914, 1.0]], ['2, k, 20', [-0.1636384, 0.296096, 1.0]], ['2, k, 21', [-0.1922562, -0.1187544, 1.0]], ['2, k, 22', [-0.2828806, -0.1475144, 1.0]], ['2, k, 23', [-0.08187416, -0.1250212, 1.0]], ['2, k, 24', [0.03366144, -0.1277479, 1.0]]]
[['2, k, 0', [-0.1599331, -0.1520575, 1.0]], ['2, k, 1', [-0.1627132, 0.1064417, 1.0]], ['2, k, 2', [-0.1632926, 0.3582868, 1.0]], ['2, k, 3', [-0.1592502, 0.5021687, 1.0]], ['2, k, 4', [-0.3310621, 0.2373935, 1.0]], ['2, k, 5', [-0.4126287, 0.01717228, 1.0]], ['2, k, 6', [-0.3196394, -0.1043297, 1.0]], ['2, k, 7', [-0.258693, -0.1220102, 1.0]], ['2, k, 8', [0.01692143, 0.2405202, 1.0]], ['2, k, 9', [0.08658858, 0.02916432, 1.0]], ['2, k, 10', [0.01917343, -0.04633139, 1.0]], ['2, k, 11', [-0.03968394, -0.0804284, 1.0]], ['2, k, 12', [-0.2377049, -0.1501066, 1.0]], ['2, k, 13', [-0.4677726, -0.2228359, 1.0]], ['2, k, 14', [-0.76438, -0.6017345, 1.0]], ['2, k, 15', [-0.7338023, -0.6388109, 1.0]], ['2, k, 16', [-0.07820591, -0.149978, 1.0]], ['2, k, 17', [0.1470257, -0.187321, 1.0]], ['2, k, 18', [0.01144345, -0.6011509, 1.0]], ['2, k, 19', [0.03160346, -0.638235, 1.0]], ['2, k, 20', [-0.1633153, 0.2962168, 1.0]], ['2, k, 21', [-0.2205014, -0.1431573, 1.0]], ['2, k, 22', [-0.2890565, -0.1503193, 1.0]], ['2, k, 23', [-0.08701985, -0.1270754, 1.0]], ['2, k, 24', [0.03133321, -0.1254069, 1.0]]]
[['2, k, 0', [-0.1598076, -0.1518661, 1.0]], ['2, k, 1', [-0.162996, 0.1069231, 1.0]], ['2, k, 2', [-0.1647432, 0.3593351, 1.0]], ['2, k, 3', [-0.1587526, 0.5027311, 1.0]], ['2, k, 4', [-0.3307325, 0.23803, 1.0]], ['2, k, 5', [-0.4151745, 0.01815516, 1.0]], ['2, k, 6', [-0.3183181, -0.1034351, 1.0]], ['2, k, 7', [-0.2535413, -0.1259012, 1.0]], ['2, k, 8', [0.01637034, 0.2405183, 1.0]], ['2, k, 9', [0.08575399, 0.02902084, 1.0]], ['2, k, 10', [0.01880371, -0.04625273, 1.0]], ['2, k, 11', [-0.03034442, -0.08136865, 1.0]], ['2, k, 12', [-0.2376776, -0.1498937, 1.0]], ['2, k, 13', [-0.4695717, -0.2223611, 1.0]], ['2, k, 14', [-0.7726874, -0.5954158, 1.0]], ['2, k, 15', [-0.7418079, -0.6326144, 1.0]], ['2, k, 16', [-0.07806087, -0.1498592, 1.0]], ['2, k, 17', [0.1471953, -0.1867813, 1.0]], ['2, k, 18', [0.01259708, -0.5998768, 1.0]], ['2, k, 19', [0.03296471, -0.6369837, 1.0]], ['2, k, 20', [-0.164405, 0.2970977, 1.0]], ['2, k, 21', [-0.1814477, -0.1216287, 1.0]], ['2, k, 22', [-0.2969657, -0.1852506, 1.0]], ['2, k, 23', [-0.08385669, -0.1176094, 1.0]], ['2, k, 24', [-0.007711283, -0.1210699, 1.0]]]
[['2, k, 0', [-0.1606415, -0.1515112, 1.0]], ['2, k, 1', [-0.1631116, 0.1072031, 1.0]], ['2, k, 2', [-0.1644217, 0.359772, 1.0]], ['2, k, 3', [-0.1591651, 0.5031312, 1.0]], ['2, k, 4', [-0.3309027, 0.2386438, 1.0]], ['2, k, 5', [-0.4181607, 0.01976738, 1.0]], ['2, k, 6', [-0.3183663, -0.1023156, 1.0]], ['2, k, 7', [-0.25692, -0.1212063, 1.0]], ['2, k, 8', [0.01598886, 0.2408421, 1.0]], ['2, k, 9', [0.08486565, 0.02944022, 1.0]], ['2, k, 10', [0.009780625, -0.08097576, 1.0]], ['2, k, 11', [-0.02855034, -0.08635793, 1.0]], ['2, k, 12', [-0.2385935, -0.1493957, 1.0]], ['2, k, 13', [-0.4789028, -0.2228952, 1.0]], ['2, k, 14', [-0.7815385, -0.5958986, 1.0]], ['2, k, 15', [-0.7505059, -0.633137, 1.0]], ['2, k, 16', [-0.07877819, -0.1496734, 1.0]], ['2, k, 17', [0.1469909, -0.1867146, 1.0]], ['2, k, 18', [0.01311538, -0.6001917, 1.0]], ['2, k, 19', [0.03356615, -0.6372968, 1.0]], ['2, k, 20', [-0.1642238, 0.2974775, 1.0]], ['2, k, 21', [-0.1933369, -0.1266041, 1.0]], ['2, k, 22', [-0.2769218, -0.160835, 1.0]], ['2, k, 23', [-0.08593274, -0.1259619, 1.0]], ['2, k, 24', [0.004156893, -0.119817, 1.0]]]
[['2, k, 0', [-0.1608681, -0.1513972, 1.0]], ['2, k, 1', [-0.1640528, 0.1075782, 1.0]], ['2, k, 2', [-0.1669235, 0.3606209, 1.0]], ['2, k, 3', [-0.1616644, 0.5042291, 1.0]], ['2, k, 4', [-0.3312967, 0.2386955, 1.0]], ['2, k, 5', [-0.4195214, 0.01995048, 1.0]], ['2, k, 6', [-0.3185027, -0.1017337, 1.0]], ['2, k, 7', [-0.271909, -0.1149482, 1.0]], ['2, k, 8', [0.01521614, 0.2418287, 1.0]], ['2, k, 9', [0.08314607, 0.03235563, 1.0]], ['2, k, 10', [0.01374287, -0.05131651, 1.0]], ['2, k, 11', [-0.04641214, -0.08230413, 1.0]], ['2, k, 12', [-0.2390019, -0.1493531, 1.0]], ['2, k, 13', [-0.517491, -0.2448761, 1.0]], ['2, k, 14', [-0.8082562, -0.6227216, 1.0]], ['2, k, 15', [-0.7770439, -0.6596912, 1.0]], ['2, k, 16', [-0.07890091, -0.1495126, 1.0]], ['2, k, 17', [0.1458389, -0.1861079, 1.0]], ['2, k, 18', [0.01445299, -0.5993391, 1.0]], ['2, k, 19', [0.0347986, -0.6364657, 1.0]], ['2, k, 20', [-0.1662805, 0.2982014, 1.0]], ['2, k, 21', [-0.198134, -0.1246605, 1.0]], ['2, k, 22', [-0.3255785, -0.1723094, 1.0]], ['2, k, 23', [-0.1010665, -0.1315825, 1.0]], ['2, k, 24', [0.02581759, -0.1224207, 1.0]]]
[['2, k, 0', [-0.1609048, -0.1513904, 1.0]], ['2, k, 1', [-0.1644982, 0.1076504, 1.0]], ['2, k, 2', [-0.1679702, 0.3607446, 1.0]], ['2, k, 3', [-0.1643418, 0.5045091, 1.0]], ['2, k, 4', [-0.3314285, 0.238496, 1.0]], ['2, k, 5', [-0.4225461, 0.01979128, 1.0]], ['2, k, 6', [-0.3195007, -0.1000217, 1.0]], ['2, k, 7', [-0.2730691, -0.1164274, 1.0]], ['2, k, 8', [0.01481642, 0.2422044, 1.0]], ['2, k, 9', [0.08169213, 0.03340881, 1.0]], ['2, k, 10', [0.01192092, -0.05760411, 1.0]], ['2, k, 11', [-0.04701373, -0.0826403, 1.0]], ['2, k, 12', [-0.2391052, -0.1494098, 1.0]], ['2, k, 13', [-0.5030151, -0.2353265, 1.0]], ['2, k, 14', [-0.7984045, -0.6100509, 1.0]], ['2, k, 15', [-0.7673544, -0.6471946, 1.0]], ['2, k, 16', [-0.07891492, -0.1494686, 1.0]], ['2, k, 17', [0.1450313, -0.1862936, 1.0]], ['2, k, 18', [0.0152343, -0.5989807, 1.0]], ['2, k, 19', [0.0355409, -0.6361137, 1.0]], ['2, k, 20', [-0.1671793, 0.2983178, 1.0]], ['2, k, 21', [-0.2005273, -0.1277959, 1.0]], ['2, k, 22', [-0.3257773, -0.17241, 1.0]], ['2, k, 23', [-0.1008444, -0.1293833, 1.0]], ['2, k, 24', [0.02354627, -0.1234701, 1.0]]]
[['2, k, 0', [-0.1608985, -0.1513436, 1.0]], ['2, k, 1', [-0.1648247, 0.1077489, 1.0]], ['2, k, 2', [-0.1691061, 0.3609012, 1.0]], ['2, k, 3', [-0.1656637, 0.5044798, 1.0]], ['2, k, 4', [-0.3318493, 0.2382513, 1.0]], ['2, k, 5', [-0.4234177, 0.02025475, 1.0]], ['2, k, 6', [-0.3142155, -0.137654, 1.0]], ['2, k, 7', [-0.2761467, -0.1451985, 1.0]], ['2, k, 8', [0.01453547, 0.242646, 1.0]], ['2, k, 9', [0.08155203, 0.03368581, 1.0]], ['2, k, 10', [0.01052566, -0.05208231, 1.0]], ['2, k, 11', [-0.04679762, -0.08186787, 1.0]], ['2, k, 12', [-0.2391297, -0.1494592, 1.0]], ['2, k, 13', [-0.5017422, -0.2341536, 1.0]], ['2, k, 14', [-0.7976672, -0.6094131, 1.0]], ['2, k, 15', [-0.7667121, -0.6465843, 1.0]], ['2, k, 16', [-0.07886377, -0.1493047, 1.0]], ['2, k, 17', [0.14469, -0.1860717, 1.0]], ['2, k, 18', [0.01529049, -0.5990551, 1.0]], ['2, k, 19', [0.03552287, -0.6361963, 1.0]], ['2, k, 20', [-0.1680927, 0.2984689, 1.0]], ['2, k, 21', [-0.2396356, -0.1702487, 1.0]], ['2, k, 22', [-0.312405, -0.1694834, 1.0]], ['2, k, 23', [-0.1011112, -0.1271424, 1.0]], ['2, k, 24', [0.02274597, -0.1228045, 1.0]]]
[['2, k, 0', [-0.1631757, -0.1514766, 1.0]], ['2, k, 1', [-0.1669556, 0.1076725, 1.0]], ['2, k, 2', [-0.1708466, 0.3608101, 1.0]], ['2, k, 3', [-0.1666561, 0.5045289, 1.0]], ['2, k, 4', [-0.3326666, 0.2374748, 1.0]], ['2, k, 5', [-0.4240704, 0.01949715, 1.0]], ['2, k, 6', [-0.2861286, -0.07621068, 1.0]], ['2, k, 7', [-0.2288968, -0.0950093, 1.0]], ['2, k, 8', [0.01422917, 0.2428489, 1.0]], ['2, k, 9', [0.08124944, 0.03373895, 1.0]], ['2, k, 10', [0.006089052, -0.07842671, 1.0]], ['2, k, 11', [-0.04515012, -0.08563413, 1.0]], ['2, k, 12', [-0.2420783, -0.1496544, 1.0]], ['2, k, 13', [-0.498816, -0.2319504, 1.0]], ['2, k, 14', [-0.7953866, -0.6068925, 1.0]], ['2, k, 15', [-0.7648004, -0.6441154, 1.0]], ['2, k, 16', [-0.0805546, -0.1494288, 1.0]], ['2, k, 17', [0.1447186, -0.1861088, 1.0]], ['2, k, 18', [0.01535709, -0.5991597, 1.0]], ['2, k, 19', [0.03524919, -0.6363177, 1.0]], ['2, k, 20', [-0.1699494, 0.2983841, 1.0]], ['2, k, 21', [-0.1685183, -0.12546, 1.0]], ['2, k, 22', [-0.2841251, -0.153397, 1.0]], ['2, k, 23', [-0.09821644, -0.1254126, 1.0]], ['2, k, 24', [0.02321057, -0.1301341, 1.0]]]
[['2, k, 0', [-0.1648524, -0.1514131, 1.0]], ['2, k, 1', [-0.1678597, 0.107775, 1.0]], ['2, k, 2', [-0.1711475, 0.3608899, 1.0]], ['2, k, 3', [-0.1677388, 0.5045121, 1.0]], ['2, k, 4', [-0.3335508, 0.2368084, 1.0]], ['2, k, 5', [-0.4249183, 0.01861213, 1.0]], ['2, k, 6', [-0.2860952, -0.07602204, 1.0]], ['2, k, 7', [-0.2294522, -0.09487671, 1.0]], ['2, k, 8', [0.01418312, 0.2429419, 1.0]], ['2, k, 9', [0.08078682, 0.03393332, 1.0]], ['2, k, 10', [0.01291346, -0.05377005, 1.0]], ['2, k, 11', [-0.05035156, -0.08253217, 1.0]], ['2, k, 12', [-0.2440201, -0.1495091, 1.0]], ['2, k, 13', [-0.4623275, -0.1898277, 1.0]], ['2, k, 14', [-0.7611181, -0.5649145, 1.0]], ['2, k, 15', [-0.7313085, -0.6026834, 1.0]], ['2, k, 16', [-0.08194047, -0.1494543, 1.0]], ['2, k, 17', [0.1448944, -0.1861055, 1.0]], ['2, k, 18', [0.01543998, -0.5991473, 1.0]], ['2, k, 19', [0.03496763, -0.6363262, 1.0]], ['2, k, 20', [-0.1703722, 0.2984708, 1.0]], ['2, k, 21', [-0.1664546, -0.1263575, 1.0]], ['2, k, 22', [-0.2837072, -0.153291, 1.0]], ['2, k, 23', [-0.09684942, -0.1341223, 1.0]], ['2, k, 24', [0.02125205, -0.1266352, 1.0]]]
[['2, k, 0', [-0.1648978, -0.1516336, 1.0]], ['2, k, 1', [-0.1681489, 0.1073719, 1.0]], ['2, k, 2', [-0.1717071, 0.3600527, 1.0]], ['2, k, 3', [-0.1682001, 0.5041538, 1.0]], ['2, k, 4', [-0.3338947, 0.2366535, 1.0]], ['2, k, 5', [-0.425433, 0.01781028, 1.0]], ['2, k, 6', [-0.3182894, -0.1011407, 1.0]], ['2, k, 7', [-0.265387, -0.1133223, 1.0]], ['2, k, 8', [0.01394876, 0.2431282, 1.0]], ['2, k, 9', [0.08049244, 0.03396233, 1.0]], ['2, k, 10', [0.01314865, -0.05303439, 1.0]], ['2, k, 11', [-0.05084314, -0.08272364, 1.0]], ['2, k, 12', [-0.243947, -0.1498128, 1.0]], ['2, k, 13', [-0.4620826, -0.1899215, 1.0]], ['2, k, 14', [-0.7602446, -0.5655558, 1.0]], ['2, k, 15', [-0.7305806, -0.6033238, 1.0]], ['2, k, 16', [-0.08204138, -0.1496195, 1.0]], ['2, k, 17', [0.1454076, -0.1860425, 1.0]], ['2, k, 18', [0.01704062, -0.5982212, 1.0]], ['2, k, 19', [-0.003227493, -0.6819793, 1.0]], ['2, k, 20', [-0.1708647, 0.2977638, 1.0]], ['2, k, 21', [-0.1909234, -0.1270135, 1.0]], ['2, k, 22', [-0.3119099, -0.1698575, 1.0]], ['2, k, 23', [-0.1031459, -0.134031, 1.0]], ['2, k, 24', [0.0206134, -0.1268868, 1.0]]]
