[['2, k, 0', [-0.20825, -0.500367, 1.0]], ['2, k, 1', [-0.223546, -0.193227, 1.0]], ['2, k, 2', [-0.236949, 0.107191, 1.0]], ['2, k, 3', [-0.228858, 0.250382, 1.0]], ['2, k, 4', [-0.381944, -0.0134991, 1.0]], ['2, k, 5', [-0.442188, -0.277018, 1.0]], ['2, k, 6', [-0.456062, -0.508536, 1.0]], ['2, k, 7', [-0.453687, -0.492531, 1.0]], ['2, k, 8', [-0.0605284, -0.00998125, 1.0]], ['2, k, 9', [0.00932179, -0.267798, 1.0]], ['2, k, 10', [0.0669941, -0.491192, 1.0]], ['2, k, 11', [0.0718953, -0.511846, 1.0]], ['2, k, 12', [-0.278398, -0.493576, 1.0]], ['2, k, 13', [-0.307306, -0.784313, 1.0]], ['2, k, 14', [-0.337961, -1.08761, 1.0]], ['2, k, 15', [-0.330811, -1.14844, 1.0]], ['2, k, 16', [-0.131785, -0.491982, 1.0]], ['2, k, 17', [-0.100273, -0.76685, 1.0]], ['2, k, 18', [-0.0884999, -1.04493, 1.0]], ['2, k, 19', [-0.0523682, -1.10254, 1.0]], ['2, k, 20', [-0.233914, 0.0330523, 1.0]], ['2, k, 21', [-0.458836, -0.555474, 1.0]], ['2, k, 22', [-0.407227, -0.489706, 1.0]], ['2, k, 23', [0.0579046, -0.533916, 1.0]], ['2, k, 24', [0.0266708, -0.516849, 1.0]]]
[['2, k, 0', [-0.204559, -0.470588, 1.0]], ['2, k, 1', [-0.223819, -0.172206, 1.0]], ['2, k, 2', [-0.241242, 0.120581, 1.0]], ['2, k, 3', [-0.232688, 0.258887, 1.0]], ['2, k, 4', [-0.362133, 0.0188622, 1.0]], ['2, k, 5', [-0.474372, -0.0262957, 1.0]], ['2, k, 6', [-0.324664, -0.0967794, 1.0]], ['2, k, 7', [-0.360704, -0.105968, 1.0]], ['2, k, 8', [-0.0760805, 0.028635, 1.0]], ['2, k, 9', [0.049281, -0.0245372, 1.0]], ['2, k, 10', [0.143239, -0.0731037, 1.0]], ['2, k, 11', [0.174931, -0.0717665, 1.0]], ['2, k, 12', [-0.27368, -0.467926, 1.0]], ['2, k, 13', [-0.310836, -0.757579, 1.0]], ['2, k, 14', [-0.33825, -1.08391, 1.0]], ['2, k, 15', [-0.33017, -1.13867, 1.0]], ['2, k, 16', [-0.129165, -0.458765, 1.0]], ['2, k, 17', [-0.0973962, -0.733977, 1.0]], ['2, k, 18', [-0.085673, -1.04064, 1.0]], ['2, k, 19', [-0.0546374, -1.10251, 1.0]], ['2, k, 20', [-0.237211, 0.048241, 1.0]], ['2, k, 21', [-0.350246, -0.111549, 1.0]], ['2, k, 22', [-0.270465, -0.100096, 1.0]], ['2, k, 23', [0.188196, -0.0665293, 1.0]], ['2, k, 24', [0.160425, -0.0754542, 1.0]]]
[['2, k, 0', [-0.203792, -0.468997, 1.0]], ['2, k, 1', [-0.223563, -0.171161, 1.0]], ['2, k, 2', [-0.241299, 0.121045, 1.0]], ['2, k, 3', [-0.232448, 0.259289, 1.0]], ['2, k, 4', [-0.359677, 0.0249387, 1.0]], ['2, k, 5', [-0.474366, -0.0103671, 1.0]], ['2, k, 6', [-0.393584, -0.0554255, 1.0]], ['2, k, 7', [-0.380367, -0.0764042, 1.0]], ['2, k, 8', [-0.0775472, 0.0336447, 1.0]], ['2, k, 9', [0.0471855, -0.00212169, 1.0]], ['2, k, 10', [0.0883864, -0.0362452, 1.0]], ['2, k, 11', [0.126122, -0.0324885, 1.0]], ['2, k, 12', [-0.272776, -0.466321, 1.0]], ['2, k, 13', [-0.310309, -0.754903, 1.0]], ['2, k, 14', [-0.337385, -1.08224, 1.0]], ['2, k, 15', [-0.330219, -1.13844, 1.0]], ['2, k, 16', [-0.12858, -0.457306, 1.0]], ['2, k, 17', [-0.0972587, -0.734695, 1.0]], ['2, k, 18', [-0.0854381, -1.04432, 1.0]], ['2, k, 19', [-0.0543595, -1.10244, 1.0]], ['2, k, 20', [-0.237207, 0.0488372, 1.0]], ['2, k, 21', [-0.332294, -0.091745, 1.0]], ['2, k, 22', [-0.392765, -0.114667, 1.0]], ['2, k, 23', [0.161932, -0.0419624, 1.0]], ['2, k, 24', [0.116644, -0.0338517, 1.0]]]
[['2, k, 0', [-0.20353, -0.468827, 1.0]], ['2, k, 1', [-0.223047, -0.170745, 1.0]], ['2, k, 2', [-0.240498, 0.121582, 1.0]], ['2, k, 3', [-0.232006, 0.259365, 1.0]], ['2, k, 4', [-0.358591, 0.0268654, 1.0]], ['2, k, 5', [-0.472711, 0.0214194, 1.0]], ['2, k, 6', [-0.413014, -0.0464998, 1.0]], ['2, k, 7', [-0.384891, -0.04513, 1.0]], ['2, k, 8', [-0.0790179, 0.0361229, 1.0]], ['2, k, 9', [0.0452561, 0.0298713, 1.0]], ['2, k, 10', [0.0836044, 0.00248498, 1.0]], ['2, k, 11', [0.114368, 0.000388232, 1.0]], ['2, k, 12', [-0.272492, -0.466217, 1.0]], ['2, k, 13', [-0.310293, -0.754749, 1.0]], ['2, k, 14', [-0.337294, -1.08232, 1.0]], ['2, k, 15', [-0.330195, -1.1373, 1.0]], ['2, k, 16', [-0.128356, -0.457078, 1.0]], ['2, k, 17', [-0.0970126, -0.73765, 1.0]], ['2, k, 18', [-0.0850085, -1.04427, 1.0]], ['2, k, 19', [-0.054459, -1.10238, 1.0]], ['2, k, 20', [-0.236476, 0.0493661, 1.0]], ['2, k, 21', [-0.33373, -0.0619468, 1.0]], ['2, k, 22', [-0.305752, -0.0364896, 1.0]], ['2, k, 23', [0.159769, -0.00650938, 1.0]], ['2, k, 24', [0.0419918, -0.00508728, 1.0]]]
[['2, k, 0', [-0.203736, -0.469696, 1.0]], ['2, k, 1', [-0.222896, -0.171542, 1.0]], ['2, k, 2', [-0.239734, 0.120619, 1.0]], ['2, k, 3', [-0.231751, 0.259119, 1.0]], ['2, k, 4', [-0.35718, 0.0273031, 1.0]], ['2, k, 5', [-0.47167, 0.0267503, 1.0]], ['2, k, 6', [-0.398769, -0.00553846, 1.0]], ['2, k, 7', [-0.369965, -0.00689956, 1.0]], ['2, k, 8', [-0.0829064, 0.0341229, 1.0]], ['2, k, 9', [0.044707, 0.0303783, 1.0]], ['2, k, 10', [0.0886176, 0.0274216, 1.0]], ['2, k, 11', [0.114679, 0.0355898, 1.0]], ['2, k, 12', [-0.272824, -0.466958, 1.0]], ['2, k, 13', [-0.312521, -0.761145, 1.0]], ['2, k, 14', [-0.337029, -1.08245, 1.0]], ['2, k, 15', [-0.329885, -1.13795, 1.0]], ['2, k, 16', [-0.128423, -0.458124, 1.0]], ['2, k, 17', [-0.096747, -0.739868, 1.0]], ['2, k, 18', [-0.0850409, -1.04418, 1.0]], ['2, k, 19', [-0.0543463, -1.10224, 1.0]], ['2, k, 20', [-0.235895, 0.048462, 1.0]], ['2, k, 21', [-0.29464, -0.00489431, 1.0]], ['2, k, 22', [-0.284361, -0.00248669, 1.0]], ['2, k, 23', [0.168374, 0.0335532, 1.0]], ['2, k, 24', [0.0446492, 0.0289766, 1.0]]]
[['2, k, 0', [-0.203134, -0.474363, 1.0]], ['2, k, 1', [-0.222824, -0.171646, 1.0]], ['2, k, 2', [-0.2398, 0.123272, 1.0]], ['2, k, 3', [-0.231889, 0.258158, 1.0]], ['2, k, 4', [-0.354726, 0.0248776, 1.0]], ['2, k, 5', [-0.46629, -0.012053, 1.0]], ['2, k, 6', [-0.369838, -0.0396922, 1.0]], ['2, k, 7', [-0.375692, 0.0280444, 1.0]], ['2, k, 8', [-0.0850855, 0.0305908, 1.0]], ['2, k, 9', [0.040337, 0.0258163, 1.0]], ['2, k, 10', [0.0905629, 0.0479034, 1.0]], ['2, k, 11', [0.11348, 0.0684626, 1.0]], ['2, k, 12', [-0.27307, -0.471141, 1.0]], ['2, k, 13', [-0.312458, -0.761504, 1.0]], ['2, k, 14', [-0.336939, -1.08237, 1.0]], ['2, k, 15', [-0.329783, -1.13754, 1.0]], ['2, k, 16', [-0.126823, -0.463493, 1.0]], ['2, k, 17', [-0.0968096, -0.739775, 1.0]], ['2, k, 18', [-0.0843666, -1.04341, 1.0]], ['2, k, 19', [-0.0544444, -1.10237, 1.0]], ['2, k, 20', [-0.235881, 0.0499087, 1.0]], ['2, k, 21', [-0.355111, 0.0346424, 1.0]], ['2, k, 22', [-0.286073, 0.0327254, 1.0]], ['2, k, 23', [0.15623, 0.0640122, 1.0]], ['2, k, 24', [0.0517958, 0.0630064, 1.0]]]
[['2, k, 0', [-0.204691, -0.477698, 1.0]], ['2, k, 1', [-0.222637, -0.171916, 1.0]], ['2, k, 2', [-0.236011, 0.130352, 1.0]], ['2, k, 3', [-0.231791, 0.262423, 1.0]], ['2, k, 4', [-0.34642, 0.0126547, 1.0]], ['2, k, 5', [-0.429464, 0.00208459, 1.0]], ['2, k, 6', [-0.409157, 0.0543934, 1.0]], ['2, k, 7', [-0.406877, 0.0576024, 1.0]], ['2, k, 8', [-0.0857817, 0.0234494, 1.0]], ['2, k, 9', [0.041997, 0.0336352, 1.0]], ['2, k, 10', [0.121931, 0.0867525, 1.0]], ['2, k, 11', [0.107762, 0.10341, 1.0]], ['2, k, 12', [-0.275211, -0.474464, 1.0]], ['2, k, 13', [-0.31238, -0.761635, 1.0]], ['2, k, 14', [-0.337564, -1.08225, 1.0]], ['2, k, 15', [-0.328793, -1.13771, 1.0]], ['2, k, 16', [-0.127881, -0.466722, 1.0]], ['2, k, 17', [-0.0968542, -0.739936, 1.0]], ['2, k, 18', [-0.0844292, -1.04349, 1.0]], ['2, k, 19', [-0.0535549, -1.10283, 1.0]], ['2, k, 20', [-0.233307, 0.0547771, 1.0]], ['2, k, 21', [-0.464538, 0.0353545, 1.0]], ['2, k, 22', [-0.362248, 0.0683288, 1.0]], ['2, k, 23', [0.115203, 0.1088, 1.0]], ['2, k, 24', [0.0408822, 0.096084, 1.0]]]
[['2, k, 0', [-0.204113, -0.472316, 1.0]], ['2, k, 1', [-0.221376, -0.168358, 1.0]], ['2, k, 2', [-0.235527, 0.130732, 1.0]], ['2, k, 3', [-0.232181, 0.262882, 1.0]], ['2, k, 4', [-0.346051, 0.0147584, 1.0]], ['2, k, 5', [-0.440575, 0.0219192, 1.0]], ['2, k, 6', [-0.414709, 0.0464654, 1.0]], ['2, k, 7', [-0.410801, 0.0894996, 1.0]], ['2, k, 8', [-0.0828688, 0.0368063, 1.0]], ['2, k, 9', [0.047738, 0.0679495, 1.0]], ['2, k, 10', [0.0795209, 0.107344, 1.0]], ['2, k, 11', [0.100333, 0.133891, 1.0]], ['2, k, 12', [-0.274658, -0.468247, 1.0]], ['2, k, 13', [-0.311428, -0.7609, 1.0]], ['2, k, 14', [-0.337522, -1.08226, 1.0]], ['2, k, 15', [-0.32885, -1.13751, 1.0]], ['2, k, 16', [-0.127323, -0.462036, 1.0]], ['2, k, 17', [-0.0968062, -0.732478, 1.0]], ['2, k, 18', [-0.0845295, -1.04334, 1.0]], ['2, k, 19', [-0.0535347, -1.10285, 1.0]], ['2, k, 20', [-0.232511, 0.0559889, 1.0]], ['2, k, 21', [-0.386634, 0.0943588, 1.0]], ['2, k, 22', [-0.347794, 0.0915619, 1.0]], ['2, k, 23', [0.114247, 0.140949, 1.0]], ['2, k, 24', [0.027392, 0.127738, 1.0]]]
[['2, k, 0', [-0.201908, -0.463461, 1.0]], ['2, k, 1', [-0.220916, -0.166738, 1.0]], ['2, k, 2', [-0.235874, 0.129459, 1.0]], ['2, k, 3', [-0.231733, 0.266408, 1.0]], ['2, k, 4', [-0.345494, 0.0218413, 1.0]], ['2, k, 5', [-0.448776, 0.0297167, 1.0]], ['2, k, 6', [-0.412735, 0.0603491, 1.0]], ['2, k, 7', [-0.411792, 0.114557, 1.0]], ['2, k, 8', [-0.0843496, 0.046461, 1.0]], ['2, k, 9', [0.0486519, 0.0752575, 1.0]], ['2, k, 10', [0.0805092, 0.1271, 1.0]], ['2, k, 11', [0.0977985, 0.163389, 1.0]], ['2, k, 12', [-0.271824, -0.458687, 1.0]], ['2, k, 13', [-0.310765, -0.759945, 1.0]], ['2, k, 14', [-0.337532, -1.08247, 1.0]], ['2, k, 15', [-0.329095, -1.13767, 1.0]], ['2, k, 16', [-0.12575, -0.454044, 1.0]], ['2, k, 17', [-0.0973804, -0.728603, 1.0]], ['2, k, 18', [-0.0848732, -1.04384, 1.0]], ['2, k, 19', [-0.0534626, -1.10297, 1.0]], ['2, k, 20', [-0.232611, 0.0556362, 1.0]], ['2, k, 21', [-0.38411, 0.129818, 1.0]], ['2, k, 22', [-0.353482, 0.123536, 1.0]], ['2, k, 23', [0.130077, 0.175124, 1.0]], ['2, k, 24', [0.0285555, 0.159184, 1.0]]]
[['2, k, 0', [-0.201187, -0.460815, 1.0]], ['2, k, 1', [-0.220335, -0.166119, 1.0]], ['2, k, 2', [-0.235459, 0.127543, 1.0]], ['2, k, 3', [-0.231075, 0.266843, 1.0]], ['2, k, 4', [-0.345564, 0.0244538, 1.0]], ['2, k, 5', [-0.445161, 0.0479415, 1.0]], ['2, k, 6', [-0.42621, 0.0967368, 1.0]], ['2, k, 7', [-0.41736, 0.141944, 1.0]], ['2, k, 8', [-0.084805, 0.0474624, 1.0]], ['2, k, 9', [0.0518864, 0.0837308, 1.0]], ['2, k, 10', [0.0776294, 0.149369, 1.0]], ['2, k, 11', [0.0929367, 0.19282, 1.0]], ['2, k, 12', [-0.271252, -0.457, 1.0]], ['2, k, 13', [-0.310477, -0.758993, 1.0]], ['2, k, 14', [-0.337558, -1.08248, 1.0]], ['2, k, 15', [-0.329009, -1.13629, 1.0]], ['2, k, 16', [-0.124944, -0.450407, 1.0]], ['2, k, 17', [-0.0982958, -0.71763, 1.0]], ['2, k, 18', [-0.0851005, -1.04273, 1.0]], ['2, k, 19', [-0.0535197, -1.10284, 1.0]], ['2, k, 20', [-0.232213, 0.0548018, 1.0]], ['2, k, 21', [-0.393918, 0.158635, 1.0]], ['2, k, 22', [-0.371198, 0.136478, 1.0]], ['2, k, 23', [0.101625, 0.206749, 1.0]], ['2, k, 24', [0.0239361, 0.192435, 1.0]]]
[['2, k, 0', [-0.200902, -0.459011, 1.0]], ['2, k, 1', [-0.220093, -0.16589, 1.0]], ['2, k, 2', [-0.23519, 0.125516, 1.0]], ['2, k, 3', [-0.229912, 0.264688, 1.0]], ['2, k, 4', [-0.346826, 0.0277363, 1.0]], ['2, k, 5', [-0.44706, 0.0554671, 1.0]], ['2, k, 6', [-0.426857, 0.130132, 1.0]], ['2, k, 7', [-0.420107, 0.172967, 1.0]], ['2, k, 8', [-0.0847413, 0.0479715, 1.0]], ['2, k, 9', [0.0451129, 0.12633, 1.0]], ['2, k, 10', [0.0727667, 0.181241, 1.0]], ['2, k, 11', [0.089452, 0.220953, 1.0]], ['2, k, 12', [-0.27104, -0.455906, 1.0]], ['2, k, 13', [-0.309015, -0.757675, 1.0]], ['2, k, 14', [-0.33757, -1.0827, 1.0]], ['2, k, 15', [-0.329022, -1.13567, 1.0]], ['2, k, 16', [-0.124612, -0.447894, 1.0]], ['2, k, 17', [-0.0987616, -0.716417, 1.0]], ['2, k, 18', [-0.0848727, -1.04249, 1.0]], ['2, k, 19', [-0.0540426, -1.1028, 1.0]], ['2, k, 20', [-0.231962, 0.053882, 1.0]], ['2, k, 21', [-0.391333, 0.193667, 1.0]], ['2, k, 22', [-0.363387, 0.176536, 1.0]], ['2, k, 23', [0.0979248, 0.237488, 1.0]], ['2, k, 24', [0.0188261, 0.219364, 1.0]]]
[['2, k, 0', [-0.198146, -0.456805, 1.0]], ['2, k, 1', [-0.218411, -0.164067, 1.0]], ['2, k, 2', [-0.235038, 0.125735, 1.0]], ['2, k, 3', [-0.229019, 0.256791, 1.0]], ['2, k, 4', [-0.348979, 0.0290036, 1.0]], ['2, k, 5', [-0.447224, 0.0806861, 1.0]], ['2, k, 6', [-0.428246, 0.16399, 1.0]], ['2, k, 7', [-0.426021, 0.194035, 1.0]], ['2, k, 8', [-0.0852538, 0.0506598, 1.0]], ['2, k, 9', [0.0465546, 0.129136, 1.0]], ['2, k, 10', [0.0868737, 0.252696, 1.0]], ['2, k, 11', [0.0903298, 0.262181, 1.0]], ['2, k, 12', [-0.268945, -0.454564, 1.0]], ['2, k, 13', [-0.306864, -0.750488, 1.0]], ['2, k, 14', [-0.337487, -1.08275, 1.0]], ['2, k, 15', [-0.329033, -1.13581, 1.0]], ['2, k, 16', [-0.121206, -0.444759, 1.0]], ['2, k, 17', [-0.0988078, -0.716486, 1.0]], ['2, k, 18', [-0.0851218, -1.04213, 1.0]], ['2, k, 19', [-0.053779, -1.1025, 1.0]], ['2, k, 20', [-0.231463, 0.05437, 1.0]], ['2, k, 21', [-0.401382, 0.216049, 1.0]], ['2, k, 22', [-0.35884, 0.210919, 1.0]], ['2, k, 23', [0.0890291, 0.269167, 1.0]], ['2, k, 24', [0.0247064, 0.246142, 1.0]]]
[['2, k, 0', [-0.197862, -0.455062, 1.0]], ['2, k, 1', [-0.218255, -0.163708, 1.0]], ['2, k, 2', [-0.23504, 0.125182, 1.0]], ['2, k, 3', [-0.226357, 0.251498, 1.0]], ['2, k, 4', [-0.350002, 0.0307455, 1.0]], ['2, k, 5', [-0.461604, 0.0950659, 1.0]], ['2, k, 6', [-0.437572, 0.169127, 1.0]], ['2, k, 7', [-0.427979, 0.218322, 1.0]], ['2, k, 8', [-0.0855963, 0.0527906, 1.0]], ['2, k, 9', [0.0448812, 0.149858, 1.0]], ['2, k, 10', [0.0721179, 0.228977, 1.0]], ['2, k, 11', [0.087474, 0.271972, 1.0]], ['2, k, 12', [-0.26889, -0.453148, 1.0]], ['2, k, 13', [-0.30696, -0.751311, 1.0]], ['2, k, 14', [-0.337037, -1.0824, 1.0]], ['2, k, 15', [-0.329015, -1.13529, 1.0]], ['2, k, 16', [-0.120714, -0.442861, 1.0]], ['2, k, 17', [-0.0989862, -0.714659, 1.0]], ['2, k, 18', [-0.0849103, -1.0421, 1.0]], ['2, k, 19', [-0.0538826, -1.10251, 1.0]], ['2, k, 20', [-0.231423, 0.0541712, 1.0]], ['2, k, 21', [-0.404485, 0.243442, 1.0]], ['2, k, 22', [-0.39644, 0.19757, 1.0]], ['2, k, 23', [0.0976711, 0.293742, 1.0]], ['2, k, 24', [0.0224092, 0.271793, 1.0]]]
[['2, k, 0', [-0.199238, -0.45245, 1.0]], ['2, k, 1', [-0.218937, -0.159758, 1.0]], ['2, k, 2', [-0.235283, 0.128197, 1.0]], ['2, k, 3', [-0.225928, 0.254112, 1.0]], ['2, k, 4', [-0.350768, 0.0328234, 1.0]], ['2, k, 5', [-0.462282, 0.109695, 1.0]], ['2, k, 6', [-0.428994, 0.239946, 1.0]], ['2, k, 7', [-0.428679, 0.2456, 1.0]], ['2, k, 8', [-0.086536, 0.0560001, 1.0]], ['2, k, 9', [0.0449457, 0.151909, 1.0]], ['2, k, 10', [0.0728819, 0.237191, 1.0]], ['2, k, 11', [0.0893273, 0.292129, 1.0]], ['2, k, 12', [-0.270108, -0.451189, 1.0]], ['2, k, 13', [-0.306712, -0.753379, 1.0]], ['2, k, 14', [-0.336221, -1.08244, 1.0]], ['2, k, 15', [-0.329319, -1.13669, 1.0]], ['2, k, 16', [-0.122203, -0.439712, 1.0]], ['2, k, 17', [-0.0989757, -0.714686, 1.0]], ['2, k, 18', [-0.0850347, -1.04215, 1.0]], ['2, k, 19', [-0.0538928, -1.10254, 1.0]], ['2, k, 20', [-0.231694, 0.0573496, 1.0]], ['2, k, 21', [-0.394903, 0.272611, 1.0]], ['2, k, 22', [-0.369565, 0.261576, 1.0]], ['2, k, 23', [0.0947558, 0.31898, 1.0]], ['2, k, 24', [0.024258, 0.305168, 1.0]]]
[['2, k, 0', [-0.198281, -0.447589, 1.0]], ['2, k, 1', [-0.21904, -0.15454, 1.0]], ['2, k, 2', [-0.236784, 0.132632, 1.0]], ['2, k, 3', [-0.22526, 0.25804, 1.0]], ['2, k, 4', [-0.352074, 0.035551, 1.0]], ['2, k, 5', [-0.463372, 0.118594, 1.0]], ['2, k, 6', [-0.435592, 0.210625, 1.0]], ['2, k, 7', [-0.428824, 0.265265, 1.0]], ['2, k, 8', [-0.0870094, 0.0587098, 1.0]], ['2, k, 9', [0.0464874, 0.165389, 1.0]], ['2, k, 10', [0.0715054, 0.261273, 1.0]], ['2, k, 11', [0.085388, 0.316954, 1.0]], ['2, k, 12', [-0.269392, -0.446644, 1.0]], ['2, k, 13', [-0.304424, -0.750521, 1.0]], ['2, k, 14', [-0.336492, -1.08246, 1.0]], ['2, k, 15', [-0.329409, -1.13646, 1.0]], ['2, k, 16', [-0.121062, -0.434798, 1.0]], ['2, k, 17', [-0.0989484, -0.714137, 1.0]], ['2, k, 18', [-0.0848909, -1.04248, 1.0]], ['2, k, 19', [-0.0530403, -1.1035, 1.0]], ['2, k, 20', [-0.232805, 0.0618803, 1.0]], ['2, k, 21', [-0.404063, 0.290498, 1.0]], ['2, k, 22', [-0.358973, 0.284109, 1.0]], ['2, k, 23', [0.0927003, 0.344583, 1.0]], ['2, k, 24', [0.0183762, 0.322186, 1.0]]]
[['2, k, 0', [-0.198432, -0.445559, 1.0]], ['2, k, 1', [-0.219248, -0.15345, 1.0]], ['2, k, 2', [-0.237057, 0.132973, 1.0]], ['2, k, 3', [-0.226005, 0.258609, 1.0]], ['2, k, 4', [-0.35326, 0.038539, 1.0]], ['2, k, 5', [-0.458578, 0.132734, 1.0]], ['2, k, 6', [-0.443676, 0.247098, 1.0]], ['2, k, 7', [-0.435698, 0.283569, 1.0]], ['2, k, 8', [-0.0870836, 0.0598806, 1.0]], ['2, k, 9', [0.0491354, 0.186027, 1.0]], ['2, k, 10', [0.0694736, 0.284779, 1.0]], ['2, k, 11', [0.0789449, 0.341007, 1.0]], ['2, k, 12', [-0.27007, -0.443719, 1.0]], ['2, k, 13', [-0.302937, -0.744134, 1.0]], ['2, k, 14', [-0.336405, -1.08192, 1.0]], ['2, k, 15', [-0.329396, -1.13646, 1.0]], ['2, k, 16', [-0.120882, -0.433525, 1.0]], ['2, k, 17', [-0.0990137, -0.712854, 1.0]], ['2, k, 18', [-0.0849832, -1.04275, 1.0]], ['2, k, 19', [-0.0531367, -1.10351, 1.0]], ['2, k, 20', [-0.233058, 0.0623416, 1.0]], ['2, k, 21', [-0.410613, 0.311096, 1.0]], ['2, k, 22', [-0.366144, 0.297181, 1.0]], ['2, k, 23', [0.0851241, 0.368393, 1.0]], ['2, k, 24', [0.0121066, 0.341099, 1.0]]]
[['2, k, 0', [-0.197906, -0.441691, 1.0]], ['2, k, 1', [-0.219697, -0.150406, 1.0]], ['2, k, 2', [-0.238459, 0.135048, 1.0]], ['2, k, 3', [-0.225888, 0.260675, 1.0]], ['2, k, 4', [-0.354261, 0.0402213, 1.0]], ['2, k, 5', [-0.459457, 0.134432, 1.0]], ['2, k, 6', [-0.444993, 0.269004, 1.0]], ['2, k, 7', [-0.437311, 0.30239, 1.0]], ['2, k, 8', [-0.086643, 0.0624892, 1.0]], ['2, k, 9', [0.0484921, 0.196336, 1.0]], ['2, k, 10', [0.0684965, 0.305371, 1.0]], ['2, k, 11', [0.0790925, 0.363653, 1.0]], ['2, k, 12', [-0.269755, -0.439797, 1.0]], ['2, k, 13', [-0.301736, -0.740138, 1.0]], ['2, k, 14', [-0.336267, -1.08049, 1.0]], ['2, k, 15', [-0.329408, -1.13644, 1.0]], ['2, k, 16', [-0.120143, -0.429832, 1.0]], ['2, k, 17', [-0.0989301, -0.712719, 1.0]], ['2, k, 18', [-0.085469, -1.04325, 1.0]], ['2, k, 19', [-0.053154, -1.10351, 1.0]], ['2, k, 20', [-0.23421, 0.0646177, 1.0]], ['2, k, 21', [-0.408319, 0.33474, 1.0]], ['2, k, 22', [-0.387141, 0.296879, 1.0]], ['2, k, 23', [0.0824678, 0.393711, 1.0]], ['2, k, 24', [0.0127604, 0.366552, 1.0]]]
[['2, k, 0', [-0.197892, -0.439513, 1.0]], ['2, k, 1', [-0.219887, -0.149519, 1.0]], ['2, k, 2', [-0.239073, 0.134793, 1.0]], ['2, k, 3', [-0.225959, 0.261084, 1.0]], ['2, k, 4', [-0.354605, 0.0413177, 1.0]], ['2, k, 5', [-0.461397, 0.139902, 1.0]], ['2, k, 6', [-0.445673, 0.28402, 1.0]], ['2, k, 7', [-0.438662, 0.322301, 1.0]], ['2, k, 8', [-0.0864126, 0.0646481, 1.0]], ['2, k, 9', [0.0438588, 0.23109, 1.0]], ['2, k, 10', [0.0648925, 0.327365, 1.0]], ['2, k, 11', [0.0761175, 0.384539, 1.0]], ['2, k, 12', [-0.270036, -0.437511, 1.0]], ['2, k, 13', [-0.301587, -0.738743, 1.0]], ['2, k, 14', [-0.335671, -1.07926, 1.0]], ['2, k, 15', [-0.327819, -1.13828, 1.0]], ['2, k, 16', [-0.119832, -0.427916, 1.0]], ['2, k, 17', [-0.0989856, -0.712363, 1.0]], ['2, k, 18', [-0.0855503, -1.04318, 1.0]], ['2, k, 19', [-0.0549782, -1.10088, 1.0]], ['2, k, 20', [-0.234686, 0.0646641, 1.0]], ['2, k, 21', [-0.409582, 0.35584, 1.0]], ['2, k, 22', [-0.388631, 0.327922, 1.0]], ['2, k, 23', [0.0805883, 0.415743, 1.0]], ['2, k, 24', [0.0089703, 0.387494, 1.0]]]
[['2, k, 0', [-0.1979, -0.437033, 1.0]], ['2, k, 1', [-0.219743, -0.148226, 1.0]], ['2, k, 2', [-0.238961, 0.134963, 1.0]], ['2, k, 3', [-0.226028, 0.261912, 1.0]], ['2, k, 4', [-0.355134, 0.0422209, 1.0]], ['2, k, 5', [-0.472194, 0.1847, 1.0]], ['2, k, 6', [-0.444659, 0.287579, 1.0]], ['2, k, 7', [-0.439533, 0.341725, 1.0]], ['2, k, 8', [-0.0873059, 0.0681721, 1.0]], ['2, k, 9', [0.0420792, 0.24087, 1.0]], ['2, k, 10', [0.0614864, 0.349446, 1.0]], ['2, k, 11', [0.0713494, 0.406594, 1.0]], ['2, k, 12', [-0.270192, -0.435436, 1.0]], ['2, k, 13', [-0.30058, -0.736087, 1.0]], ['2, k, 14', [-0.335552, -1.07654, 1.0]], ['2, k, 15', [-0.327907, -1.13806, 1.0]], ['2, k, 16', [-0.119617, -0.42514, 1.0]], ['2, k, 17', [-0.0990191, -0.711518, 1.0]], ['2, k, 18', [-0.0859745, -1.04098, 1.0]], ['2, k, 19', [-0.0547404, -1.10025, 1.0]], ['2, k, 20', [-0.234551, 0.0650956, 1.0]], ['2, k, 21', [-0.416151, 0.374518, 1.0]], ['2, k, 22', [-0.361117, 0.35826, 1.0]], ['2, k, 23', [0.0752796, 0.438973, 1.0]], ['2, k, 24', [0.00317972, 0.407522, 1.0]]]
