[['2, k, 0', [-0.257676, -0.411766, 1.0]], ['2, k, 1', [-0.275001, -0.113457, 1.0]], ['2, k, 2', [-0.289991, 0.177732, 1.0]], ['2, k, 3', [-0.27593, 0.295363, 1.0]], ['2, k, 4', [-0.456251, 0.0989376, 1.0]], ['2, k, 5', [-0.555549, -0.0619789, 1.0]], ['2, k, 6', [-0.474139, -0.226254, 1.0]], ['2, k, 7', [-0.433148, -0.281576, 1.0]], ['2, k, 8', [-0.0982587, 0.0847489, 1.0]], ['2, k, 9', [0.0191557, -0.0442626, 1.0]], ['2, k, 10', [-0.0658711, -0.212293, 1.0]], ['2, k, 11', [-0.119366, -0.253058, 1.0]], ['2, k, 12', [-0.335411, -0.402104, 1.0]], ['2, k, 13', [-0.388114, -0.727962, 1.0]], ['2, k, 14', [-0.408297, -1.09407, 1.0]], ['2, k, 15', [-0.434326, -1.16016, 1.0]], ['2, k, 16', [-0.171975, -0.408741, 1.0]], ['2, k, 17', [-0.129286, -0.72818, 1.0]], ['2, k, 18', [-0.0978905, -1.10023, 1.0]], ['2, k, 19', [-0.0762939, -1.1543, 1.0]], ['2, k, 20', [-0.286634, 0.105974, 1.0]], ['2, k, 21', [-0.452355, -0.384363, 1.0]], ['2, k, 22', [-0.408757, -0.312796, 1.0]], ['2, k, 23', [-0.149128, -0.326018, 1.0]], ['2, k, 24', [-0.157899, -0.211198, 1.0]]]
[['2, k, 0', [-0.31308, -0.411974, 1.0]], ['2, k, 1', [-0.291468, -0.121725, 1.0]], ['2, k, 2', [-0.277971, 0.161322, 1.0]], ['2, k, 3', [-0.23991, 0.272167, 1.0]], ['2, k, 4', [-0.441629, 0.0821501, 1.0]], ['2, k, 5', [-0.600368, -0.0312693, 1.0]], ['2, k, 6', [-0.509638, -0.241797, 1.0]], ['2, k, 7', [-0.467157, -0.29358, 1.0]], ['2, k, 8', [-0.0896599, 0.0547219, 1.0]], ['2, k, 9', [0.012904, -0.0846787, 1.0]], ['2, k, 10', [-0.0931123, -0.24295, 1.0]], ['2, k, 11', [-0.147783, -0.280334, 1.0]], ['2, k, 12', [-0.390339, -0.400064, 1.0]], ['2, k, 13', [-0.414238, -0.727048, 1.0]], ['2, k, 14', [-0.400545, -1.05908, 1.0]], ['2, k, 15', [-0.431125, -1.14403, 1.0]], ['2, k, 16', [-0.226751, -0.411524, 1.0]], ['2, k, 17', [-0.159939, -0.738017, 1.0]], ['2, k, 18', [-0.0967674, -1.07832, 1.0]], ['2, k, 19', [-0.0861558, -1.14072, 1.0]], ['2, k, 20', [-0.278688, 0.0918373, 1.0]], ['2, k, 21', [-0.447115, -0.374739, 1.0]], ['2, k, 22', [-0.520782, -0.340839, 1.0]], ['2, k, 23', [-0.176302, -0.36125, 1.0]], ['2, k, 24', [-0.182745, -0.246004, 1.0]]]
[['2, k, 0', [-0.319955, -0.413777, 1.0]], ['2, k, 1', [-0.295286, -0.122114, 1.0]], ['2, k, 2', [-0.278006, 0.161673, 1.0]], ['2, k, 3', [-0.23726, 0.270676, 1.0]], ['2, k, 4', [-0.443492, 0.0813407, 1.0]], ['2, k, 5', [-0.600939, -0.039874, 1.0]], ['2, k, 6', [-0.512788, -0.243396, 1.0]], ['2, k, 7', [-0.472415, -0.293733, 1.0]], ['2, k, 8', [-0.0951368, 0.0451205, 1.0]], ['2, k, 9', [-0.0174936, -0.131148, 1.0]], ['2, k, 10', [-0.127238, -0.286517, 1.0]], ['2, k, 11', [-0.179636, -0.324254, 1.0]], ['2, k, 12', [-0.397239, -0.400507, 1.0]], ['2, k, 13', [-0.424076, -0.727562, 1.0]], ['2, k, 14', [-0.400804, -1.05912, 1.0]], ['2, k, 15', [-0.43066, -1.14448, 1.0]], ['2, k, 16', [-0.233392, -0.414669, 1.0]], ['2, k, 17', [-0.164871, -0.737636, 1.0]], ['2, k, 18', [-0.0961923, -1.0781, 1.0]], ['2, k, 19', [-0.0853459, -1.14058, 1.0]], ['2, k, 20', [-0.279751, 0.0920486, 1.0]], ['2, k, 21', [-0.451347, -0.373353, 1.0]], ['2, k, 22', [-0.535771, -0.35204, 1.0]], ['2, k, 23', [-0.210118, -0.39774, 1.0]], ['2, k, 24', [-0.209068, -0.282635, 1.0]]]
[['2, k, 0', [-0.326742, -0.415866, 1.0]], ['2, k, 1', [-0.298334, -0.122747, 1.0]], ['2, k, 2', [-0.277711, 0.162017, 1.0]], ['2, k, 3', [-0.234988, 0.269518, 1.0]], ['2, k, 4', [-0.443541, 0.0806529, 1.0]], ['2, k, 5', [-0.605169, -0.035178, 1.0]], ['2, k, 6', [-0.515335, -0.244594, 1.0]], ['2, k, 7', [-0.476126, -0.300095, 1.0]], ['2, k, 8', [-0.0949504, 0.0453694, 1.0]], ['2, k, 9', [-0.00209924, -0.109426, 1.0]], ['2, k, 10', [-0.113061, -0.264368, 1.0]], ['2, k, 11', [-0.167144, -0.29973, 1.0]], ['2, k, 12', [-0.404725, -0.402443, 1.0]], ['2, k, 13', [-0.430856, -0.726061, 1.0]], ['2, k, 14', [-0.403452, -1.06306, 1.0]], ['2, k, 15', [-0.431257, -1.1477, 1.0]], ['2, k, 16', [-0.239116, -0.416758, 1.0]], ['2, k, 17', [-0.168358, -0.737836, 1.0]], ['2, k, 18', [-0.0973194, -1.07548, 1.0]], ['2, k, 19', [-0.0857435, -1.13957, 1.0]], ['2, k, 20', [-0.280706, 0.0920782, 1.0]], ['2, k, 21', [-0.447005, -0.375937, 1.0]], ['2, k, 22', [-0.53844, -0.348735, 1.0]], ['2, k, 23', [-0.199663, -0.374417, 1.0]], ['2, k, 24', [-0.198203, -0.262343, 1.0]]]
[['2, k, 0', [-0.329485, -0.416723, 1.0]], ['2, k, 1', [-0.300367, -0.122922, 1.0]], ['2, k, 2', [-0.277854, 0.162996, 1.0]], ['2, k, 3', [-0.233265, 0.268676, 1.0]], ['2, k, 4', [-0.443463, 0.0798948, 1.0]], ['2, k, 5', [-0.607959, -0.0316298, 1.0]], ['2, k, 6', [-0.519736, -0.243515, 1.0]], ['2, k, 7', [-0.479606, -0.299761, 1.0]], ['2, k, 8', [-0.094833, 0.0455087, 1.0]], ['2, k, 9', [-0.0185762, -0.129812, 1.0]], ['2, k, 10', [-0.128329, -0.285076, 1.0]], ['2, k, 11', [-0.181758, -0.324933, 1.0]], ['2, k, 12', [-0.407342, -0.402749, 1.0]], ['2, k, 13', [-0.434158, -0.72784, 1.0]], ['2, k, 14', [-0.404629, -1.06444, 1.0]], ['2, k, 15', [-0.430285, -1.14723, 1.0]], ['2, k, 16', [-0.241911, -0.418148, 1.0]], ['2, k, 17', [-0.171531, -0.738696, 1.0]], ['2, k, 18', [-0.0967384, -1.07685, 1.0]], ['2, k, 19', [-0.086121, -1.13903, 1.0]], ['2, k, 20', [-0.282067, 0.0925886, 1.0]], ['2, k, 21', [-0.451745, -0.375023, 1.0]], ['2, k, 22', [-0.545722, -0.347291, 1.0]], ['2, k, 23', [-0.209311, -0.39853, 1.0]], ['2, k, 24', [-0.209169, -0.284995, 1.0]]]
[['2, k, 0', [-0.333153, -0.419036, 1.0]], ['2, k, 1', [-0.302146, -0.123174, 1.0]], ['2, k, 2', [-0.277875, 0.164788, 1.0]], ['2, k, 3', [-0.231516, 0.268249, 1.0]], ['2, k, 4', [-0.443418, 0.0791689, 1.0]], ['2, k, 5', [-0.611896, -0.0279676, 1.0]], ['2, k, 6', [-0.5325, -0.241774, 1.0]], ['2, k, 7', [-0.490882, -0.301915, 1.0]], ['2, k, 8', [-0.0947255, 0.0456894, 1.0]], ['2, k, 9', [-0.0342671, -0.149379, 1.0]], ['2, k, 10', [-0.142796, -0.304644, 1.0]], ['2, k, 11', [-0.19086, -0.343323, 1.0]], ['2, k, 12', [-0.410544, -0.40411, 1.0]], ['2, k, 13', [-0.437076, -0.729074, 1.0]], ['2, k, 14', [-0.406565, -1.06648, 1.0]], ['2, k, 15', [-0.430415, -1.14785, 1.0]], ['2, k, 16', [-0.245861, -0.421464, 1.0]], ['2, k, 17', [-0.173641, -0.741696, 1.0]], ['2, k, 18', [-0.0980146, -1.0778, 1.0]], ['2, k, 19', [-0.0841796, -1.14433, 1.0]], ['2, k, 20', [-0.283213, 0.0935942, 1.0]], ['2, k, 21', [-0.466895, -0.375855, 1.0]], ['2, k, 22', [-0.537365, -0.345612, 1.0]], ['2, k, 23', [-0.216274, -0.413509, 1.0]], ['2, k, 24', [-0.214224, -0.298445, 1.0]]]
[['2, k, 0', [-0.335706, -0.421386, 1.0]], ['2, k, 1', [-0.303729, -0.123732, 1.0]], ['2, k, 2', [-0.278218, 0.165624, 1.0]], ['2, k, 3', [-0.23021, 0.268685, 1.0]], ['2, k, 4', [-0.443394, 0.0785255, 1.0]], ['2, k, 5', [-0.611848, -0.029679, 1.0]], ['2, k, 6', [-0.535004, -0.243588, 1.0]], ['2, k, 7', [-0.493549, -0.301402, 1.0]], ['2, k, 8', [-0.0956917, 0.0446764, 1.0]], ['2, k, 9', [-0.0327767, -0.147064, 1.0]], ['2, k, 10', [-0.141954, -0.302206, 1.0]], ['2, k, 11', [-0.189904, -0.345329, 1.0]], ['2, k, 12', [-0.41314, -0.405929, 1.0]], ['2, k, 13', [-0.438749, -0.729865, 1.0]], ['2, k, 14', [-0.406891, -1.06675, 1.0]], ['2, k, 15', [-0.431064, -1.14975, 1.0]], ['2, k, 16', [-0.248223, -0.424213, 1.0]], ['2, k, 17', [-0.176374, -0.742897, 1.0]], ['2, k, 18', [-0.0990812, -1.07412, 1.0]], ['2, k, 19', [-0.0845618, -1.14284, 1.0]], ['2, k, 20', [-0.284351, 0.0939818, 1.0]], ['2, k, 21', [-0.470262, -0.374447, 1.0]], ['2, k, 22', [-0.553892, -0.343117, 1.0]], ['2, k, 23', [-0.215488, -0.411777, 1.0]], ['2, k, 24', [-0.213055, -0.298748, 1.0]]]
[['2, k, 0', [-0.338309, -0.422939, 1.0]], ['2, k, 1', [-0.305085, -0.124158, 1.0]], ['2, k, 2', [-0.278268, 0.166007, 1.0]], ['2, k, 3', [-0.229422, 0.268794, 1.0]], ['2, k, 4', [-0.443508, 0.0781076, 1.0]], ['2, k, 5', [-0.613854, -0.0274056, 1.0]], ['2, k, 6', [-0.537351, -0.244037, 1.0]], ['2, k, 7', [-0.495531, -0.302843, 1.0]], ['2, k, 8', [-0.0963506, 0.0441707, 1.0]], ['2, k, 9', [-0.0314742, -0.1452, 1.0]], ['2, k, 10', [-0.140886, -0.300318, 1.0]], ['2, k, 11', [-0.186386, -0.338362, 1.0]], ['2, k, 12', [-0.415802, -0.407159, 1.0]], ['2, k, 13', [-0.441365, -0.731173, 1.0]], ['2, k, 14', [-0.408156, -1.0685, 1.0]], ['2, k, 15', [-0.43095, -1.15011, 1.0]], ['2, k, 16', [-0.250634, -0.42599, 1.0]], ['2, k, 17', [-0.177834, -0.745945, 1.0]], ['2, k, 18', [-0.0995677, -1.07472, 1.0]], ['2, k, 19', [-0.0834143, -1.14529, 1.0]], ['2, k, 20', [-0.28504, 0.0941484, 1.0]], ['2, k, 21', [-0.474314, -0.373248, 1.0]], ['2, k, 22', [-0.543406, -0.346862, 1.0]], ['2, k, 23', [-0.212563, -0.406764, 1.0]], ['2, k, 24', [-0.209656, -0.297771, 1.0]]]
[['2, k, 0', [-0.341074, -0.424934, 1.0]], ['2, k, 1', [-0.307134, -0.124865, 1.0]], ['2, k, 2', [-0.279999, 0.166103, 1.0]], ['2, k, 3', [-0.229673, 0.268873, 1.0]], ['2, k, 4', [-0.443748, 0.0776094, 1.0]], ['2, k, 5', [-0.615461, -0.0251779, 1.0]], ['2, k, 6', [-0.572579, -0.211955, 1.0]], ['2, k, 7', [-0.525167, -0.250973, 1.0]], ['2, k, 8', [-0.0966945, 0.0438595, 1.0]], ['2, k, 9', [-0.0339701, -0.148952, 1.0]], ['2, k, 10', [-0.143067, -0.304093, 1.0]], ['2, k, 11', [-0.186312, -0.3442, 1.0]], ['2, k, 12', [-0.418475, -0.408906, 1.0]], ['2, k, 13', [-0.443449, -0.730867, 1.0]], ['2, k, 14', [-0.409608, -1.07232, 1.0]], ['2, k, 15', [-0.431296, -1.15073, 1.0]], ['2, k, 16', [-0.253358, -0.428127, 1.0]], ['2, k, 17', [-0.180541, -0.745399, 1.0]], ['2, k, 18', [-0.0998044, -1.07393, 1.0]], ['2, k, 19', [-0.0843504, -1.1426, 1.0]], ['2, k, 20', [-0.28706, 0.0940382, 1.0]], ['2, k, 21', [-0.525882, -0.339339, 1.0]], ['2, k, 22', [-0.567771, -0.288788, 1.0]], ['2, k, 23', [-0.208423, -0.411059, 1.0]], ['2, k, 24', [-0.208204, -0.300383, 1.0]]]
[['2, k, 0', [-0.341473, -0.426339, 1.0]], ['2, k, 1', [-0.307936, -0.125238, 1.0]], ['2, k, 2', [-0.280889, 0.166345, 1.0]], ['2, k, 3', [-0.230349, 0.269405, 1.0]], ['2, k, 4', [-0.444131, 0.0769173, 1.0]], ['2, k, 5', [-0.616101, -0.0244347, 1.0]], ['2, k, 6', [-0.552391, -0.229772, 1.0]], ['2, k, 7', [-0.507561, -0.283005, 1.0]], ['2, k, 8', [-0.0970572, 0.043737, 1.0]], ['2, k, 9', [-0.0320335, -0.146253, 1.0]], ['2, k, 10', [-0.140767, -0.301502, 1.0]], ['2, k, 11', [-0.179832, -0.332937, 1.0]], ['2, k, 12', [-0.418836, -0.410465, 1.0]], ['2, k, 13', [-0.44396, -0.730847, 1.0]], ['2, k, 14', [-0.409681, -1.073, 1.0]], ['2, k, 15', [-0.431301, -1.15076, 1.0]], ['2, k, 16', [-0.253754, -0.429301, 1.0]], ['2, k, 17', [-0.181819, -0.74632, 1.0]], ['2, k, 18', [-0.100388, -1.07634, 1.0]], ['2, k, 19', [-0.0824611, -1.14682, 1.0]], ['2, k, 20', [-0.288049, 0.0940966, 1.0]], ['2, k, 21', [-0.494834, -0.359755, 1.0]], ['2, k, 22', [-0.546344, -0.355162, 1.0]], ['2, k, 23', [-0.195193, -0.4077, 1.0]], ['2, k, 24', [-0.2056, -0.294348, 1.0]]]
[['2, k, 0', [-0.340506, -0.426689, 1.0]], ['2, k, 1', [-0.308478, -0.125422, 1.0]], ['2, k, 2', [-0.282572, 0.166352, 1.0]], ['2, k, 3', [-0.231242, 0.26981, 1.0]], ['2, k, 4', [-0.444517, 0.0766978, 1.0]], ['2, k, 5', [-0.616556, -0.02455, 1.0]], ['2, k, 6', [-0.552208, -0.229576, 1.0]], ['2, k, 7', [-0.507225, -0.283267, 1.0]], ['2, k, 8', [-0.0974227, 0.0436967, 1.0]], ['2, k, 9', [-0.03057, -0.1445, 1.0]], ['2, k, 10', [-0.138257, -0.300353, 1.0]], ['2, k, 11', [-0.175931, -0.33233, 1.0]], ['2, k, 12', [-0.417947, -0.410195, 1.0]], ['2, k, 13', [-0.443694, -0.72828, 1.0]], ['2, k, 14', [-0.409469, -1.07378, 1.0]], ['2, k, 15', [-0.431359, -1.15053, 1.0]], ['2, k, 16', [-0.252709, -0.430176, 1.0]], ['2, k, 17', [-0.179562, -0.756377, 1.0]], ['2, k, 18', [-0.100348, -1.07766, 1.0]], ['2, k, 19', [-0.080874, -1.14876, 1.0]], ['2, k, 20', [-0.289448, 0.0940852, 1.0]], ['2, k, 21', [-0.494147, -0.359276, 1.0]], ['2, k, 22', [-0.548145, -0.347306, 1.0]], ['2, k, 23', [-0.191033, -0.406423, 1.0]], ['2, k, 24', [-0.199657, -0.295345, 1.0]]]
[['2, k, 0', [-0.339069, -0.426758, 1.0]], ['2, k, 1', [-0.309014, -0.125723, 1.0]], ['2, k, 2', [-0.28488, 0.16544, 1.0]], ['2, k, 3', [-0.232847, 0.269966, 1.0]], ['2, k, 4', [-0.445443, 0.0768635, 1.0]], ['2, k, 5', [-0.616367, -0.0258797, 1.0]], ['2, k, 6', [-0.547867, -0.237684, 1.0]], ['2, k, 7', [-0.50135, -0.29679, 1.0]], ['2, k, 8', [-0.0976361, 0.0437061, 1.0]], ['2, k, 9', [-0.0329486, -0.149196, 1.0]], ['2, k, 10', [-0.13992, -0.305209, 1.0]], ['2, k, 11', [-0.174126, -0.33324, 1.0]], ['2, k, 12', [-0.41686, -0.410481, 1.0]], ['2, k, 13', [-0.443016, -0.728534, 1.0]], ['2, k, 14', [-0.409333, -1.07467, 1.0]], ['2, k, 15', [-0.431422, -1.1507, 1.0]], ['2, k, 16', [-0.250904, -0.429919, 1.0]], ['2, k, 17', [-0.18123, -0.747206, 1.0]], ['2, k, 18', [-0.100429, -1.076, 1.0]], ['2, k, 19', [-0.0811064, -1.14447, 1.0]], ['2, k, 20', [-0.29127, 0.0933885, 1.0]], ['2, k, 21', [-0.489396, -0.370131, 1.0]], ['2, k, 22', [-0.543023, -0.365397, 1.0]], ['2, k, 23', [-0.179977, -0.413161, 1.0]], ['2, k, 24', [-0.203448, -0.333113, 1.0]]]
[['2, k, 0', [-0.336466, -0.426687, 1.0]], ['2, k, 1', [-0.3093, -0.125743, 1.0]], ['2, k, 2', [-0.28774, 0.166106, 1.0]], ['2, k, 3', [-0.235118, 0.270694, 1.0]], ['2, k, 4', [-0.44596, 0.0766644, 1.0]], ['2, k, 5', [-0.611453, -0.0441539, 1.0]], ['2, k, 6', [-0.548158, -0.234388, 1.0]], ['2, k, 7', [-0.500773, -0.284219, 1.0]], ['2, k, 8', [-0.0977391, 0.0439851, 1.0]], ['2, k, 9', [-0.0335897, -0.151569, 1.0]], ['2, k, 10', [-0.138319, -0.308654, 1.0]], ['2, k, 11', [-0.170202, -0.339366, 1.0]], ['2, k, 12', [-0.414623, -0.410624, 1.0]], ['2, k, 13', [-0.44073, -0.726081, 1.0]], ['2, k, 14', [-0.408472, -1.07552, 1.0]], ['2, k, 15', [-0.431493, -1.15078, 1.0]], ['2, k, 16', [-0.248026, -0.429604, 1.0]], ['2, k, 17', [-0.179276, -0.749812, 1.0]], ['2, k, 18', [-0.100415, -1.0778, 1.0]], ['2, k, 19', [-0.0726712, -1.1534, 1.0]], ['2, k, 20', [-0.293385, 0.0938881, 1.0]], ['2, k, 21', [-0.478972, -0.357045, 1.0]], ['2, k, 22', [-0.537276, -0.351786, 1.0]], ['2, k, 23', [-0.173694, -0.418156, 1.0]], ['2, k, 24', [-0.195323, -0.314582, 1.0]]]
[['2, k, 0', [-0.332103, -0.425781, 1.0]], ['2, k, 1', [-0.309311, -0.125725, 1.0]], ['2, k, 2', [-0.289061, 0.166363, 1.0]], ['2, k, 3', [-0.24055, 0.27276, 1.0]], ['2, k, 4', [-0.446446, 0.0769186, 1.0]], ['2, k, 5', [-0.609224, -0.050802, 1.0]], ['2, k, 6', [-0.543579, -0.240394, 1.0]], ['2, k, 7', [-0.494263, -0.290067, 1.0]], ['2, k, 8', [-0.0977651, 0.0442014, 1.0]], ['2, k, 9', [-0.0341274, -0.152151, 1.0]], ['2, k, 10', [-0.135969, -0.310892, 1.0]], ['2, k, 11', [-0.165118, -0.336116, 1.0]], ['2, k, 12', [-0.41052, -0.410552, 1.0]], ['2, k, 13', [-0.438236, -0.72446, 1.0]], ['2, k, 14', [-0.408075, -1.07531, 1.0]], ['2, k, 15', [-0.431898, -1.15093, 1.0]], ['2, k, 16', [-0.243511, -0.427804, 1.0]], ['2, k, 17', [-0.177092, -0.747122, 1.0]], ['2, k, 18', [-0.100157, -1.07853, 1.0]], ['2, k, 19', [-0.0731325, -1.15308, 1.0]], ['2, k, 20', [-0.294258, 0.0941561, 1.0]], ['2, k, 21', [-0.477384, -0.362248, 1.0]], ['2, k, 22', [-0.532153, -0.364133, 1.0]], ['2, k, 23', [-0.162734, -0.418174, 1.0]], ['2, k, 24', [-0.190603, -0.325029, 1.0]]]
[['2, k, 0', [-0.326746, -0.424272, 1.0]], ['2, k, 1', [-0.309025, -0.125509, 1.0]], ['2, k, 2', [-0.289929, 0.166763, 1.0]], ['2, k, 3', [-0.245012, 0.274506, 1.0]], ['2, k, 4', [-0.447343, 0.0778154, 1.0]], ['2, k, 5', [-0.605574, -0.0580831, 1.0]], ['2, k, 6', [-0.536774, -0.239614, 1.0]], ['2, k, 7', [-0.488353, -0.289654, 1.0]], ['2, k, 8', [-0.0978523, 0.044574, 1.0]], ['2, k, 9', [-0.0339404, -0.151903, 1.0]], ['2, k, 10', [-0.133837, -0.311657, 1.0]], ['2, k, 11', [-0.159426, -0.339671, 1.0]], ['2, k, 12', [-0.405677, -0.410006, 1.0]], ['2, k, 13', [-0.434351, -0.722996, 1.0]], ['2, k, 14', [-0.407573, -1.07637, 1.0]], ['2, k, 15', [-0.432267, -1.15129, 1.0]], ['2, k, 16', [-0.237723, -0.42526, 1.0]], ['2, k, 17', [-0.174542, -0.748976, 1.0]], ['2, k, 18', [-0.0996472, -1.07943, 1.0]], ['2, k, 19', [-0.0726223, -1.15494, 1.0]], ['2, k, 20', [-0.294685, 0.0945917, 1.0]], ['2, k, 21', [-0.462205, -0.360857, 1.0]], ['2, k, 22', [-0.517155, -0.361348, 1.0]], ['2, k, 23', [-0.155736, -0.424489, 1.0]], ['2, k, 24', [-0.186638, -0.321942, 1.0]]]
[['2, k, 0', [-0.322643, -0.4228, 1.0]], ['2, k, 1', [-0.308418, -0.124665, 1.0]], ['2, k, 2', [-0.290789, 0.168165, 1.0]], ['2, k, 3', [-0.246161, 0.274914, 1.0]], ['2, k, 4', [-0.453915, 0.0850642, 1.0]], ['2, k, 5', [-0.599539, -0.0694542, 1.0]], ['2, k, 6', [-0.539519, -0.247811, 1.0]], ['2, k, 7', [-0.490467, -0.289284, 1.0]], ['2, k, 8', [-0.101408, 0.047824, 1.0]], ['2, k, 9', [-0.033279, -0.151369, 1.0]], ['2, k, 10', [-0.127146, -0.313636, 1.0]], ['2, k, 11', [-0.155189, -0.346124, 1.0]], ['2, k, 12', [-0.401451, -0.409628, 1.0]], ['2, k, 13', [-0.43087, -0.724358, 1.0]], ['2, k, 14', [-0.403934, -1.0741, 1.0]], ['2, k, 15', [-0.432483, -1.1513, 1.0]], ['2, k, 16', [-0.233787, -0.422664, 1.0]], ['2, k, 17', [-0.170479, -0.745652, 1.0]], ['2, k, 18', [-0.0990359, -1.08057, 1.0]], ['2, k, 19', [-0.0717453, -1.15567, 1.0]], ['2, k, 20', [-0.295112, 0.0958405, 1.0]], ['2, k, 21', [-0.47993, -0.366214, 1.0]], ['2, k, 22', [-0.519307, -0.37154, 1.0]], ['2, k, 23', [-0.162684, -0.420925, 1.0]], ['2, k, 24', [-0.184788, -0.33357, 1.0]]]
[['2, k, 0', [-0.314724, -0.422132, 1.0]], ['2, k, 1', [-0.306685, -0.123787, 1.0]], ['2, k, 2', [-0.291587, 0.169289, 1.0]], ['2, k, 3', [-0.247642, 0.275252, 1.0]], ['2, k, 4', [-0.453479, 0.084568, 1.0]], ['2, k, 5', [-0.592673, -0.0759858, 1.0]], ['2, k, 6', [-0.523888, -0.253644, 1.0]], ['2, k, 7', [-0.485347, -0.295273, 1.0]], ['2, k, 8', [-0.100708, 0.0480995, 1.0]], ['2, k, 9', [-0.0323602, -0.1505, 1.0]], ['2, k, 10', [-0.11924, -0.315045, 1.0]], ['2, k, 11', [-0.151579, -0.354309, 1.0]], ['2, k, 12', [-0.394117, -0.410514, 1.0]], ['2, k, 13', [-0.42624, -0.723773, 1.0]], ['2, k, 14', [-0.404697, -1.07511, 1.0]], ['2, k, 15', [-0.433125, -1.15181, 1.0]], ['2, k, 16', [-0.22533, -0.420416, 1.0]], ['2, k, 17', [-0.166935, -0.743917, 1.0]], ['2, k, 18', [-0.0980104, -1.08295, 1.0]], ['2, k, 19', [-0.0721804, -1.15585, 1.0]], ['2, k, 20', [-0.295301, 0.0968406, 1.0]], ['2, k, 21', [-0.478827, -0.37386, 1.0]], ['2, k, 22', [-0.516135, -0.350411, 1.0]], ['2, k, 23', [-0.171762, -0.422055, 1.0]], ['2, k, 24', [-0.178795, -0.324173, 1.0]]]
[['2, k, 0', [-0.309634, -0.420281, 1.0]], ['2, k, 1', [-0.304578, -0.122626, 1.0]], ['2, k, 2', [-0.291768, 0.169742, 1.0]], ['2, k, 3', [-0.249395, 0.276427, 1.0]], ['2, k, 4', [-0.454114, 0.0872342, 1.0]], ['2, k, 5', [-0.58981, -0.0772713, 1.0]], ['2, k, 6', [-0.519596, -0.254776, 1.0]], ['2, k, 7', [-0.477886, -0.296393, 1.0]], ['2, k, 8', [-0.100911, 0.0495042, 1.0]], ['2, k, 9', [-0.0317083, -0.14996, 1.0]], ['2, k, 10', [-0.111302, -0.316214, 1.0]], ['2, k, 11', [-0.147887, -0.363385, 1.0]], ['2, k, 12', [-0.389129, -0.409715, 1.0]], ['2, k, 13', [-0.419439, -0.724586, 1.0]], ['2, k, 14', [-0.404351, -1.07464, 1.0]], ['2, k, 15', [-0.43409, -1.15224, 1.0]], ['2, k, 16', [-0.220333, -0.417568, 1.0]], ['2, k, 17', [-0.160791, -0.741939, 1.0]], ['2, k, 18', [-0.0977771, -1.084, 1.0]], ['2, k, 19', [-0.0736891, -1.15491, 1.0]], ['2, k, 20', [-0.295131, 0.0974091, 1.0]], ['2, k, 21', [-0.471203, -0.374701, 1.0]], ['2, k, 22', [-0.502117, -0.350528, 1.0]], ['2, k, 23', [-0.17438, -0.427014, 1.0]], ['2, k, 24', [-0.174202, -0.313582, 1.0]]]
[['2, k, 0', [-0.300636, -0.416984, 1.0]], ['2, k, 1', [-0.301315, -0.120958, 1.0]], ['2, k, 2', [-0.291949, 0.169957, 1.0]], ['2, k, 3', [-0.251166, 0.277882, 1.0]], ['2, k, 4', [-0.452757, 0.0862721, 1.0]], ['2, k, 5', [-0.585297, -0.0814463, 1.0]], ['2, k, 6', [-0.517967, -0.259118, 1.0]], ['2, k, 7', [-0.469178, -0.305569, 1.0]], ['2, k, 8', [-0.100981, 0.0506399, 1.0]], ['2, k, 9', [0.0155099, -0.0723281, 1.0]], ['2, k, 10', [-0.0765959, -0.254149, 1.0]], ['2, k, 11', [-0.119249, -0.290323, 1.0]], ['2, k, 12', [-0.38081, -0.407735, 1.0]], ['2, k, 13', [-0.414106, -0.725204, 1.0]], ['2, k, 14', [-0.403348, -1.07368, 1.0]], ['2, k, 15', [-0.435236, -1.15225, 1.0]], ['2, k, 16', [-0.211074, -0.4131, 1.0]], ['2, k, 17', [-0.156145, -0.738177, 1.0]], ['2, k, 18', [-0.0975563, -1.08555, 1.0]], ['2, k, 19', [-0.0736028, -1.15564, 1.0]], ['2, k, 20', [-0.295038, 0.0977329, 1.0]], ['2, k, 21', [-0.458441, -0.380589, 1.0]], ['2, k, 22', [-0.489359, -0.385992, 1.0]], ['2, k, 23', [-0.131925, -0.37345, 1.0]], ['2, k, 24', [-0.155457, -0.260864, 1.0]]]
