[['2, k, 0', [-0.1401847, -0.2238491, 1.0]], ['2, k, 1', [-0.1349824, 0.0263218, 1.0]], ['2, k, 2', [-0.1285599, 0.2718373, 1.0]], ['2, k, 3', [-0.1253533, 0.40377, 1.0]], ['2, k, 4', [-0.2627106, 0.1654451, 1.0]], ['2, k, 5', [-0.2500691, -0.01961062, 1.0]], ['2, k, 6', [-0.1287857, -0.1440494, 1.0]], ['2, k, 7', [-0.08361498, -0.1740211, 1.0]], ['2, k, 8', [0.0178387, 0.1710281, 1.0]], ['2, k, 9', [0.02862818, -0.01790339, 1.0]], ['2, k, 10', [-0.02746493, -0.1216623, 1.0]], ['2, k, 11', [-0.0696507, -0.17391, 1.0]], ['2, k, 12', [-0.2018415, -0.2196136, 1.0]], ['2, k, 13', [-0.1965411, -0.329808, 1.0]], ['2, k, 14', [-0.193364, -0.6773231, 1.0]], ['2, k, 15', [-0.2595972, -0.7244982, 1.0]], ['2, k, 16', [-0.07509111, -0.22285, 1.0]], ['2, k, 17', [0.03384966, -0.3349289, 1.0]], ['2, k, 18', [0.04891938, -0.6707452, 1.0]], ['2, k, 19', [0.08146743, -0.727248, 1.0]], ['2, k, 20', [-0.1304615, 0.211073, 1.0]], ['2, k, 21', [-0.06638633, -0.2241495, 1.0]], ['2, k, 22', [-0.07216587, -0.2368535, 1.0]], ['2, k, 23', [-0.0689247, -0.2207828, 1.0]], ['2, k, 24', [-0.05131102, -0.1764567, 1.0]]]
[['2, k, 0', [-0.1127198, -0.2095295, 1.0]], ['2, k, 1', [-0.1286604, 0.04186951, 1.0]], ['2, k, 2', [-0.1439068, 0.2854526, 1.0]], ['2, k, 3', [-0.1266635, 0.4043354, 1.0]], ['2, k, 4', [-0.2633072, 0.199955, 1.0]], ['2, k, 5', [-0.2325281, 0.1628622, 1.0]], ['2, k, 6', [-0.107724, 0.2007593, 1.0]], ['2, k, 7', [-0.07217089, 0.2111061, 1.0]], ['2, k, 8', [0.003029823, 0.2118235, 1.0]], ['2, k, 9', [0.0228912, 0.1627453, 1.0]], ['2, k, 10', [-0.02329662, 0.1448105, 1.0]], ['2, k, 11', [-0.0628809, 0.2136387, 1.0]], ['2, k, 12', [-0.1829611, -0.2128356, 1.0]], ['2, k, 13', [-0.1979685, -0.3283082, 1.0]], ['2, k, 14', [-0.1959036, -0.6721253, 1.0]], ['2, k, 15', [-0.2475315, -0.7362852, 1.0]], ['2, k, 16', [-0.0392396, -0.2022688, 1.0]], ['2, k, 17', [0.03062481, -0.33419, 1.0]], ['2, k, 18', [0.05358899, -0.6588824, 1.0]], ['2, k, 19', [0.0739442, -0.7167302, 1.0]], ['2, k, 20', [-0.139242, 0.2239093, 1.0]], ['2, k, 21', [-0.04778665, 0.2219297, 1.0]], ['2, k, 22', [-0.06178059, 0.2475212, 1.0]], ['2, k, 23', [-0.06508617, 0.2258075, 1.0]], ['2, k, 24', [-0.02986015, 0.2367055, 1.0]]]
[['2, k, 0', [-0.1059314, -0.2171383, 1.0]], ['2, k, 1', [-0.1257596, 0.03561325, 1.0]], ['2, k, 2', [-0.1437044, 0.2806268, 1.0]], ['2, k, 3', [-0.1297684, 0.4178384, 1.0]], ['2, k, 4', [-0.253224, 0.1227583, 1.0]], ['2, k, 5', [-0.2254013, 0.2069436, 1.0]], ['2, k, 6', [-0.1432805, 0.2418521, 1.0]], ['2, k, 7', [-0.07114796, 0.2724725, 1.0]], ['2, k, 8', [0.003673132, 0.2092566, 1.0]], ['2, k, 9', [0.02141206, 0.185788, 1.0]], ['2, k, 10', [-0.03504331, 0.2296233, 1.0]], ['2, k, 11', [-0.0630342, 0.2715946, 1.0]], ['2, k, 12', [-0.1756498, -0.2233349, 1.0]], ['2, k, 13', [-0.1975731, -0.327708, 1.0]], ['2, k, 14', [-0.1958326, -0.6728808, 1.0]], ['2, k, 15', [-0.2483175, -0.736464, 1.0]], ['2, k, 16', [-0.03354764, -0.2067633, 1.0]], ['2, k, 17', [0.03042354, -0.3340949, 1.0]], ['2, k, 18', [0.05127805, -0.6618026, 1.0]], ['2, k, 19', [0.07674158, -0.7199091, 1.0]], ['2, k, 20', [-0.1388062, 0.2196538, 1.0]], ['2, k, 21', [-0.05369257, 0.2833031, 1.0]], ['2, k, 22', [-0.08791847, 0.2870502, 1.0]], ['2, k, 23', [-0.07048938, 0.288711, 1.0]], ['2, k, 24', [-0.031634, 0.2917942, 1.0]]]
[['2, k, 0', [-0.1060972, -0.2179736, 1.0]], ['2, k, 1', [-0.1251007, 0.03490481, 1.0]], ['2, k, 2', [-0.1418569, 0.2804349, 1.0]], ['2, k, 3', [-0.1288742, 0.4244187, 1.0]], ['2, k, 4', [-0.2526405, 0.1238758, 1.0]], ['2, k, 5', [-0.2283604, 0.221185, 1.0]], ['2, k, 6', [-0.1393025, 0.2954211, 1.0]], ['2, k, 7', [-0.0695541, 0.332839, 1.0]], ['2, k, 8', [0.0003796885, 0.188186, 1.0]], ['2, k, 9', [0.02154529, 0.228541, 1.0]], ['2, k, 10', [-0.0266593, 0.2972598, 1.0]], ['2, k, 11', [-0.05977675, 0.3345317, 1.0]], ['2, k, 12', [-0.1760595, -0.2237775, 1.0]], ['2, k, 13', [-0.197374, -0.3267637, 1.0]], ['2, k, 14', [-0.1952691, -0.67273, 1.0]], ['2, k, 15', [-0.2492347, -0.734831, 1.0]], ['2, k, 16', [-0.03336615, -0.2079821, 1.0]], ['2, k, 17', [0.03022221, -0.3341979, 1.0]], ['2, k, 18', [0.05248547, -0.6575506, 1.0]], ['2, k, 19', [0.07517771, -0.7170784, 1.0]], ['2, k, 20', [-0.1375571, 0.2194172, 1.0]], ['2, k, 21', [-0.05007463, 0.3520131, 1.0]], ['2, k, 22', [-0.09194976, 0.3402333, 1.0]], ['2, k, 23', [-0.07437633, 0.3487804, 1.0]], ['2, k, 24', [-0.03285222, 0.3657663, 1.0]]]
[['2, k, 0', [-0.1101325, -0.2065535, 1.0]], ['2, k, 1', [-0.1227122, 0.0468331, 1.0]], ['2, k, 2', [-0.1309343, 0.2978254, 1.0]], ['2, k, 3', [-0.110364, 0.4034879, 1.0]], ['2, k, 4', [-0.2560723, 0.1916813, 1.0]], ['2, k, 5', [-0.2333342, 0.3083918, 1.0]], ['2, k, 6', [-0.1300709, 0.4424381, 1.0]], ['2, k, 7', [-0.08017848, 0.4792801, 1.0]], ['2, k, 8', [-0.001895667, 0.1936038, 1.0]], ['2, k, 9', [0.02132674, 0.3093304, 1.0]], ['2, k, 10', [-0.04474059, 0.4424177, 1.0]], ['2, k, 11', [-0.0707784, 0.4820352, 1.0]], ['2, k, 12', [-0.1800879, -0.2059281, 1.0]], ['2, k, 13', [-0.1969946, -0.3253045, 1.0]], ['2, k, 14', [-0.1958071, -0.674682, 1.0]], ['2, k, 15', [-0.2535644, -0.7327223, 1.0]], ['2, k, 16', [-0.03737359, -0.2008031, 1.0]], ['2, k, 17', [0.03021047, -0.3342595, 1.0]], ['2, k, 18', [0.05366204, -0.6557664, 1.0]], ['2, k, 19', [0.07490511, -0.7164432, 1.0]], ['2, k, 20', [-0.1292886, 0.2356268, 1.0]], ['2, k, 21', [-0.05149817, 0.5162488, 1.0]], ['2, k, 22', [-0.1003041, 0.5091853, 1.0]], ['2, k, 23', [-0.08041164, 0.5054778, 1.0]], ['2, k, 24', [-0.04098813, 0.5120488, 1.0]]]
[['2, k, 0', [-0.1136399, -0.1882686, 1.0]], ['2, k, 1', [-0.1200998, 0.08098107, 1.0]], ['2, k, 2', [-0.1225707, 0.3458256, 1.0]], ['2, k, 3', [-0.09789419, 0.4456314, 1.0]], ['2, k, 4', [-0.2609991, 0.1977925, 1.0]], ['2, k, 5', [-0.2351806, 0.32241, 1.0]], ['2, k, 6', [-0.1434528, 0.459716, 1.0]], ['2, k, 7', [-0.08437892, 0.5147482, 1.0]], ['2, k, 8', [0.0003548166, 0.2123628, 1.0]], ['2, k, 9', [0.02202517, 0.3209814, 1.0]], ['2, k, 10', [-0.03896843, 0.4613365, 1.0]], ['2, k, 11', [-0.07300166, 0.5133347, 1.0]], ['2, k, 12', [-0.1827213, -0.1887608, 1.0]], ['2, k, 13', [-0.1961363, -0.3232512, 1.0]], ['2, k, 14', [-0.1946569, -0.6720049, 1.0]], ['2, k, 15', [-0.2508786, -0.7307103, 1.0]], ['2, k, 16', [-0.04164651, -0.1834013, 1.0]], ['2, k, 17', [0.03024596, -0.3347611, 1.0]], ['2, k, 18', [0.05379892, -0.654855, 1.0]], ['2, k, 19', [0.07337926, -0.7145522, 1.0]], ['2, k, 20', [-0.1219282, 0.282195, 1.0]], ['2, k, 21', [-0.0465987, 0.5508323, 1.0]], ['2, k, 22', [-0.110161, 0.5416739, 1.0]], ['2, k, 23', [-0.08495729, 0.5489231, 1.0]], ['2, k, 24', [-0.04088433, 0.5175042, 1.0]]]
[['2, k, 0', [-0.1153484, -0.180666, 1.0]], ['2, k, 1', [-0.1222109, 0.08314788, 1.0]], ['2, k, 2', [-0.1276967, 0.3445894, 1.0]], ['2, k, 3', [-0.1035753, 0.4439794, 1.0]], ['2, k, 4', [-0.2613378, 0.1980194, 1.0]], ['2, k, 5', [-0.2493584, 0.3496722, 1.0]], ['2, k, 6', [-0.1508354, 0.5071763, 1.0]], ['2, k, 7', [-0.09453667, 0.5718476, 1.0]], ['2, k, 8', [0.0007278037, 0.2116435, 1.0]], ['2, k, 9', [0.02438305, 0.3738116, 1.0]], ['2, k, 10', [-0.04018584, 0.5213231, 1.0]], ['2, k, 11', [-0.0825375, 0.5727962, 1.0]], ['2, k, 12', [-0.184295, -0.1805298, 1.0]], ['2, k, 13', [-0.1961278, -0.3232339, 1.0]], ['2, k, 14', [-0.1952235, -0.6721371, 1.0]], ['2, k, 15', [-0.2514158, -0.7311969, 1.0]], ['2, k, 16', [-0.04352882, -0.1764447, 1.0]], ['2, k, 17', [0.03047266, -0.3349274, 1.0]], ['2, k, 18', [0.05309818, -0.6587769, 1.0]], ['2, k, 19', [0.07528508, -0.721116, 1.0]], ['2, k, 20', [-0.1259633, 0.2815042, 1.0]], ['2, k, 21', [-0.06248835, 0.6252479, 1.0]], ['2, k, 22', [-0.1137036, 0.5963438, 1.0]], ['2, k, 23', [-0.1011343, 0.6135336, 1.0]], ['2, k, 24', [-0.05422014, 0.6068532, 1.0]]]
[['2, k, 0', [-0.1145214, -0.1753118, 1.0]], ['2, k, 1', [-0.1229075, 0.08430765, 1.0]], ['2, k, 2', [-0.1306568, 0.3430958, 1.0]], ['2, k, 3', [-0.1054775, 0.4424073, 1.0]], ['2, k, 4', [-0.2622466, 0.1971613, 1.0]], ['2, k, 5', [-0.2512527, 0.3543317, 1.0]], ['2, k, 6', [-0.1423638, 0.5423187, 1.0]], ['2, k, 7', [-0.1006524, 0.5942049, 1.0]], ['2, k, 8', [0.007834705, 0.2173377, 1.0]], ['2, k, 9', [0.01940404, 0.395084, 1.0]], ['2, k, 10', [-0.04902868, 0.5573843, 1.0]], ['2, k, 11', [-0.08930591, 0.5975672, 1.0]], ['2, k, 12', [-0.1833128, -0.1766389, 1.0]], ['2, k, 13', [-0.1961743, -0.3231139, 1.0]], ['2, k, 14', [-0.1952244, -0.6721362, 1.0]], ['2, k, 15', [-0.2332781, -0.7443048, 1.0]], ['2, k, 16', [-0.04300296, -0.1695271, 1.0]], ['2, k, 17', [0.03051013, -0.3347232, 1.0]], ['2, k, 18', [0.05185255, -0.6570778, 1.0]], ['2, k, 19', [0.07555073, -0.7214075, 1.0]], ['2, k, 20', [-0.1281816, 0.280627, 1.0]], ['2, k, 21', [-0.07633526, 0.638812, 1.0]], ['2, k, 22', [-0.1273901, 0.6041379, 1.0]], ['2, k, 23', [-0.1042524, 0.6395838, 1.0]], ['2, k, 24', [-0.06132031, 0.6157403, 1.0]]]
[['2, k, 0', [-0.1139286, -0.1717981, 1.0]], ['2, k, 1', [-0.1235895, 0.08500166, 1.0]], ['2, k, 2', [-0.1340098, 0.340705, 1.0]], ['2, k, 3', [-0.1081422, 0.4400119, 1.0]], ['2, k, 4', [-0.2623282, 0.1979381, 1.0]], ['2, k, 5', [-0.2544657, 0.3910114, 1.0]], ['2, k, 6', [-0.1411638, 0.5609348, 1.0]], ['2, k, 7', [-0.1071689, 0.6090166, 1.0]], ['2, k, 8', [0.008465075, 0.2235614, 1.0]], ['2, k, 9', [0.02808693, 0.4029012, 1.0]], ['2, k, 10', [-0.05602386, 0.5614444, 1.0]], ['2, k, 11', [-0.09101026, 0.6094078, 1.0]], ['2, k, 12', [-0.1825673, -0.1736834, 1.0]], ['2, k, 13', [-0.1961085, -0.3227563, 1.0]], ['2, k, 14', [-0.1954483, -0.6721779, 1.0]], ['2, k, 15', [-0.2396732, -0.740994, 1.0]], ['2, k, 16', [-0.0426007, -0.1655761, 1.0]], ['2, k, 17', [0.03047894, -0.3346841, 1.0]], ['2, k, 18', [0.05119702, -0.6548374, 1.0]], ['2, k, 19', [0.07656813, -0.7228402, 1.0]], ['2, k, 20', [-0.1308219, 0.2790391, 1.0]], ['2, k, 21', [-0.08319142, 0.6576715, 1.0]], ['2, k, 22', [-0.1262492, 0.6297722, 1.0]], ['2, k, 23', [-0.1067236, 0.6603295, 1.0]], ['2, k, 24', [-0.06345472, 0.6161739, 1.0]]]
[['2, k, 0', [-0.1134483, -0.1682503, 1.0]], ['2, k, 1', [-0.1256743, 0.0687687, 1.0]], ['2, k, 2', [-0.1413307, 0.267968, 1.0]], ['2, k, 3', [-0.1164569, 0.365384, 1.0]], ['2, k, 4', [-0.2649259, 0.2118287, 1.0]], ['2, k, 5', [-0.2606684, 0.3889011, 1.0]], ['2, k, 6', [-0.1454408, 0.5727854, 1.0]], ['2, k, 7', [-0.1142688, 0.61971, 1.0]], ['2, k, 8', [0.01162079, 0.2653348, 1.0]], ['2, k, 9', [0.02725874, 0.4141212, 1.0]], ['2, k, 10', [-0.06133368, 0.5766974, 1.0]], ['2, k, 11', [-0.09305188, 0.6215993, 1.0]], ['2, k, 12', [-0.1788492, -0.169652, 1.0]], ['2, k, 13', [-0.1960913, -0.3225897, 1.0]], ['2, k, 14', [-0.1957156, -0.6722546, 1.0]], ['2, k, 15', [-0.243302, -0.7391652, 1.0]], ['2, k, 16', [-0.04503118, -0.1611812, 1.0]], ['2, k, 17', [0.03047383, -0.334272, 1.0]], ['2, k, 18', [0.05638757, -0.6494002, 1.0]], ['2, k, 19', [0.07332589, -0.7178501, 1.0]], ['2, k, 20', [-0.137933, 0.2159652, 1.0]], ['2, k, 21', [-0.08486689, 0.6696984, 1.0]], ['2, k, 22', [-0.1246521, 0.6555331, 1.0]], ['2, k, 23', [-0.1143871, 0.6704102, 1.0]], ['2, k, 24', [-0.08140709, 0.662044, 1.0]]]
[['2, k, 0', [-0.1122884, -0.1681529, 1.0]], ['2, k, 1', [-0.1247956, 0.06290797, 1.0]], ['2, k, 2', [-0.1412434, 0.2678744, 1.0]], ['2, k, 3', [-0.116368, 0.3652888, 1.0]], ['2, k, 4', [-0.2646833, 0.2116891, 1.0]], ['2, k, 5', [-0.266992, 0.3938909, 1.0]], ['2, k, 6', [-0.1514787, 0.5817622, 1.0]], ['2, k, 7', [-0.1187349, 0.6301067, 1.0]], ['2, k, 8', [0.01143899, 0.2583651, 1.0]], ['2, k, 9', [0.02403121, 0.4235695, 1.0]], ['2, k, 10', [-0.06159902, 0.5861475, 1.0]], ['2, k, 11', [-0.09613335, 0.6344367, 1.0]], ['2, k, 12', [-0.1755984, -0.1698643, 1.0]], ['2, k, 13', [-0.196197, -0.3222626, 1.0]], ['2, k, 14', [-0.1954791, -0.6721756, 1.0]], ['2, k, 15', [-0.213723, -0.7341297, 1.0]], ['2, k, 16', [-0.04492028, -0.1611547, 1.0]], ['2, k, 17', [0.03046696, -0.3341682, 1.0]], ['2, k, 18', [0.05428354, -0.6491545, 1.0]], ['2, k, 19', [0.07476876, -0.7206585, 1.0]], ['2, k, 20', [-0.1377699, 0.2157701, 1.0]], ['2, k, 21', [-0.08979541, 0.6820136, 1.0]], ['2, k, 22', [-0.1310007, 0.6514428, 1.0]], ['2, k, 23', [-0.117957, 0.6854666, 1.0]], ['2, k, 24', [-0.07806522, 0.655389, 1.0]]]
[['2, k, 0', [-0.1112202, -0.1677239, 1.0]], ['2, k, 1', [-0.1253141, 0.06176675, 1.0]], ['2, k, 2', [-0.1431825, 0.2686647, 1.0]], ['2, k, 3', [-0.1183438, 0.3660974, 1.0]], ['2, k, 4', [-0.2655716, 0.211739, 1.0]], ['2, k, 5', [-0.2706812, 0.3972043, 1.0]], ['2, k, 6', [-0.1541678, 0.5866873, 1.0]], ['2, k, 7', [-0.1209473, 0.6366292, 1.0]], ['2, k, 8', [0.01156321, 0.2552881, 1.0]], ['2, k, 9', [0.02580026, 0.432401, 1.0]], ['2, k, 10', [-0.06128244, 0.5934256, 1.0]], ['2, k, 11', [-0.09666928, 0.6425115, 1.0]], ['2, k, 12', [-0.1737938, -0.1695275, 1.0]], ['2, k, 13', [-0.1961729, -0.3222077, 1.0]], ['2, k, 14', [-0.195625, -0.6709179, 1.0]], ['2, k, 15', [-0.2134289, -0.7342196, 1.0]], ['2, k, 16', [-0.044652, -0.1609388, 1.0]], ['2, k, 17', [0.03039808, -0.3339588, 1.0]], ['2, k, 18', [0.05210606, -0.6552081, 1.0]], ['2, k, 19', [0.07689656, -0.724401, 1.0]], ['2, k, 20', [-0.139008, 0.2162006, 1.0]], ['2, k, 21', [-0.09078652, 0.6896895, 1.0]], ['2, k, 22', [-0.1269916, 0.6707456, 1.0]], ['2, k, 23', [-0.1222106, 0.695381, 1.0]], ['2, k, 24', [-0.0885722, 0.6864221, 1.0]]]
[['2, k, 0', [-0.1110804, -0.1676561, 1.0]], ['2, k, 1', [-0.1257272, 0.06003657, 1.0]], ['2, k, 2', [-0.143301, 0.2685539, 1.0]], ['2, k, 3', [-0.1184646, 0.3659846, 1.0]], ['2, k, 4', [-0.2702961, 0.2169437, 1.0]], ['2, k, 5', [-0.2737271, 0.4235077, 1.0]], ['2, k, 6', [-0.1663919, 0.6025554, 1.0]], ['2, k, 7', [-0.1274029, 0.6477842, 1.0]], ['2, k, 8', [0.01156169, 0.2544065, 1.0]], ['2, k, 9', [0.02704021, 0.4386084, 1.0]], ['2, k, 10', [-0.06647306, 0.6059989, 1.0]], ['2, k, 11', [-0.1005096, 0.651188, 1.0]], ['2, k, 12', [-0.173343, -0.1694809, 1.0]], ['2, k, 13', [-0.196206, -0.3221152, 1.0]], ['2, k, 14', [-0.1959847, -0.6703505, 1.0]], ['2, k, 15', [-0.2536846, -0.7265404, 1.0]], ['2, k, 16', [-0.04467644, -0.1609166, 1.0]], ['2, k, 17', [0.03034413, -0.3339415, 1.0]], ['2, k, 18', [0.05059046, -0.6584159, 1.0]], ['2, k, 19', [0.07680047, -0.7244213, 1.0]], ['2, k, 20', [-0.1391295, 0.2160571, 1.0]], ['2, k, 21', [-0.0940398, 0.7011411, 1.0]], ['2, k, 22', [-0.1393813, 0.6737276, 1.0]], ['2, k, 23', [-0.122618, 0.7092155, 1.0]], ['2, k, 24', [-0.07973237, 0.6699082, 1.0]]]
[['2, k, 0', [-0.1114877, -0.1675272, 1.0]], ['2, k, 1', [-0.1259444, 0.05865653, 1.0]], ['2, k, 2', [-0.1425003, 0.2679883, 1.0]], ['2, k, 3', [-0.1176493, 0.3654101, 1.0]], ['2, k, 4', [-0.2708154, 0.2211174, 1.0]], ['2, k, 5', [-0.279258, 0.4343636, 1.0]], ['2, k, 6', [-0.1667506, 0.606426, 1.0]], ['2, k, 7', [-0.1325574, 0.6571267, 1.0]], ['2, k, 8', [0.01158337, 0.2539412, 1.0]], ['2, k, 9', [0.02854305, 0.4439294, 1.0]], ['2, k, 10', [-0.06611092, 0.610093, 1.0]], ['2, k, 11', [-0.1033287, 0.6623006, 1.0]], ['2, k, 12', [-0.1734966, -0.1693186, 1.0]], ['2, k, 13', [-0.1961493, -0.3217623, 1.0]], ['2, k, 14', [-0.1959495, -0.6704334, 1.0]], ['2, k, 15', [-0.2525137, -0.7294225, 1.0]], ['2, k, 16', [-0.04599158, -0.1609831, 1.0]], ['2, k, 17', [0.03003557, -0.3336985, 1.0]], ['2, k, 18', [0.05037603, -0.6585792, 1.0]], ['2, k, 19', [0.07741353, -0.7245473, 1.0]], ['2, k, 20', [-0.1386492, 0.2155697, 1.0]], ['2, k, 21', [-0.09692772, 0.7131388, 1.0]], ['2, k, 22', [-0.1484825, 0.6729476, 1.0]], ['2, k, 23', [-0.1263317, 0.7220995, 1.0]], ['2, k, 24', [-0.09078418, 0.6983717, 1.0]]]
[['2, k, 0', [-0.1119417, -0.16701, 1.0]], ['2, k, 1', [-0.1262934, 0.05813544, 1.0]], ['2, k, 2', [-0.1424699, 0.2678604, 1.0]], ['2, k, 3', [-0.1176185, 0.3652806, 1.0]], ['2, k, 4', [-0.2711687, 0.2222053, 1.0]], ['2, k, 5', [-0.2594241, 0.4424064, 1.0]], ['2, k, 6', [-0.1688396, 0.6091477, 1.0]], ['2, k, 7', [-0.1356606, 0.6596925, 1.0]], ['2, k, 8', [0.01159825, 0.2539046, 1.0]], ['2, k, 9', [0.02949594, 0.4468385, 1.0]], ['2, k, 10', [-0.06607061, 0.6127831, 1.0]], ['2, k, 11', [-0.1038656, 0.6682412, 1.0]], ['2, k, 12', [-0.1736464, -0.1688687, 1.0]], ['2, k, 13', [-0.1962234, -0.3217136, 1.0]], ['2, k, 14', [-0.1958724, -0.6706036, 1.0]], ['2, k, 15', [-0.2527102, -0.7294202, 1.0]], ['2, k, 16', [-0.04706679, -0.1604843, 1.0]], ['2, k, 17', [0.03003692, -0.3336746, 1.0]], ['2, k, 18', [0.05044036, -0.6591932, 1.0]], ['2, k, 19', [0.07777948, -0.7243682, 1.0]], ['2, k, 20', [-0.1386713, 0.215455, 1.0]], ['2, k, 21', [-0.1004811, 0.7118117, 1.0]], ['2, k, 22', [-0.1403908, 0.6853034, 1.0]], ['2, k, 23', [-0.1311257, 0.7226501, 1.0]], ['2, k, 24', [-0.09161871, 0.6948685, 1.0]]]
[['2, k, 0', [-0.1122048, -0.1668174, 1.0]], ['2, k, 1', [-0.1268755, 0.05751611, 1.0]], ['2, k, 2', [-0.1427123, 0.2677428, 1.0]], ['2, k, 3', [-0.1178655, 0.3651615, 1.0]], ['2, k, 4', [-0.2723335, 0.2235336, 1.0]], ['2, k, 5', [-0.2514687, 0.4474344, 1.0]], ['2, k, 6', [-0.1730956, 0.607881, 1.0]], ['2, k, 7', [-0.1281806, 0.6668326, 1.0]], ['2, k, 8', [0.01161993, 0.2536781, 1.0]], ['2, k, 9', [0.03066721, 0.4463339, 1.0]], ['2, k, 10', [-0.06676449, 0.6165377, 1.0]], ['2, k, 11', [-0.1071294, 0.6699767, 1.0]], ['2, k, 12', [-0.1737822, -0.1686147, 1.0]], ['2, k, 13', [-0.1961179, -0.3215343, 1.0]], ['2, k, 14', [-0.1959354, -0.6705049, 1.0]], ['2, k, 15', [-0.2526888, -0.7298133, 1.0]], ['2, k, 16', [-0.04761098, -0.1603928, 1.0]], ['2, k, 17', [0.03003114, -0.3336889, 1.0]], ['2, k, 18', [0.0541554, -0.6722149, 1.0]], ['2, k, 19', [0.08096136, -0.7300974, 1.0]], ['2, k, 20', [-0.1389605, 0.2153114, 1.0]], ['2, k, 21', [-0.1040894, 0.7202128, 1.0]], ['2, k, 22', [-0.1513308, 0.6783645, 1.0]], ['2, k, 23', [-0.1301006, 0.7235725, 1.0]], ['2, k, 24', [-0.1001675, 0.7132585, 1.0]]]
[['2, k, 0', [-0.1123509, -0.1665688, 1.0]], ['2, k, 1', [-0.1269776, 0.05706701, 1.0]], ['2, k, 2', [-0.1425239, 0.2673659, 1.0]], ['2, k, 3', [-0.1176739, 0.3647792, 1.0]], ['2, k, 4', [-0.2726847, 0.2240271, 1.0]], ['2, k, 5', [-0.2564281, 0.4469131, 1.0]], ['2, k, 6', [-0.1753543, 0.6092794, 1.0]], ['2, k, 7', [-0.1340512, 0.6669247, 1.0]], ['2, k, 8', [0.01158364, 0.2534493, 1.0]], ['2, k, 9', [0.02748317, 0.4665932, 1.0]], ['2, k, 10', [-0.06990586, 0.6190248, 1.0]], ['2, k, 11', [-0.1082767, 0.6700176, 1.0]], ['2, k, 12', [-0.1737716, -0.1683756, 1.0]], ['2, k, 13', [-0.1960843, -0.3215903, 1.0]], ['2, k, 14', [-0.1957968, -0.6705191, 1.0]], ['2, k, 15', [-0.2410408, -0.7393572, 1.0]], ['2, k, 16', [-0.04802014, -0.160164, 1.0]], ['2, k, 17', [0.02873032, -0.332438, 1.0]], ['2, k, 18', [0.04858876, -0.6673791, 1.0]], ['2, k, 19', [0.08006635, -0.7237076, 1.0]], ['2, k, 20', [-0.1388541, 0.2149983, 1.0]], ['2, k, 21', [-0.103553, 0.7176786, 1.0]], ['2, k, 22', [-0.1504917, 0.6837058, 1.0]], ['2, k, 23', [-0.1315675, 0.725541, 1.0]], ['2, k, 24', [-0.09541631, 0.6965265, 1.0]]]
[['2, k, 0', [-0.112655, -0.1665844, 1.0]], ['2, k, 1', [-0.1273121, 0.05620116, 1.0]], ['2, k, 2', [-0.1424509, 0.266929, 1.0]], ['2, k, 3', [-0.1175997, 0.3643354, 1.0]], ['2, k, 4', [-0.2726975, 0.2244095, 1.0]], ['2, k, 5', [-0.2618424, 0.4472514, 1.0]], ['2, k, 6', [-0.175493, 0.6108347, 1.0]], ['2, k, 7', [-0.1331884, 0.6675788, 1.0]], ['2, k, 8', [0.01161731, 0.2530514, 1.0]], ['2, k, 9', [0.01767751, 0.4754176, 1.0]], ['2, k, 10', [-0.06976875, 0.6195882, 1.0]], ['2, k, 11', [-0.107074, 0.6702185, 1.0]], ['2, k, 12', [-0.173904, -0.1683563, 1.0]], ['2, k, 13', [-0.1961225, -0.321416, 1.0]], ['2, k, 14', [-0.1957041, -0.6702819, 1.0]], ['2, k, 15', [-0.2425687, -0.7380898, 1.0]], ['2, k, 16', [-0.04865441, -0.1603163, 1.0]], ['2, k, 17', [0.02883025, -0.3328957, 1.0]], ['2, k, 18', [0.04839795, -0.6667988, 1.0]], ['2, k, 19', [0.08011207, -0.7267306, 1.0]], ['2, k, 20', [-0.1388568, 0.2145475, 1.0]], ['2, k, 21', [-0.1046632, 0.7191999, 1.0]], ['2, k, 22', [-0.1534967, 0.680746, 1.0]], ['2, k, 23', [-0.1314775, 0.7254645, 1.0]], ['2, k, 24', [-0.1021357, 0.7093943, 1.0]]]
