[['2, k, 0', [-0.056588, -0.724662, 1.0]], ['2, k, 1', [-0.0742109, -0.431279, 1.0]], ['2, k, 2', [-0.0910986, -0.142318, 1.0]], ['2, k, 3', [-0.0894597, 0.0235946, 1.0]], ['2, k, 4', [-0.240717, -0.233501, 1.0]], ['2, k, 5', [-0.370669, -0.182067, 1.0]], ['2, k, 6', [-0.126442, -0.140185, 1.0]], ['2, k, 7', [-0.103125, -0.0935504, 1.0]], ['2, k, 8', [0.0821035, -0.208493, 1.0]], ['2, k, 9', [0.269754, -0.195726, 1.0]], ['2, k, 10', [0.0521975, -0.155595, 1.0]], ['2, k, 11', [-0.0199911, -0.142491, 1.0]], ['2, k, 12', [-0.129367, -0.721397, 1.0]], ['2, k, 13', [-0.257911, -1.02203, 1.0]], ['2, k, 14', [-0.310488, -1.38679, 1.0]], ['2, k, 15', [-0.26384, -1.50012, 1.0]], ['2, k, 16', [0.0175917, -0.710088, 1.0]], ['2, k, 17', [0.181933, -0.989788, 1.0]], ['2, k, 18', [0.254031, -1.48092, 1.0]], ['2, k, 19', [0.127441, -1.48633, 1.0]], ['2, k, 20', [-0.0869934, -0.214017, 1.0]], ['2, k, 21', [-0.0298424, -0.0909227, 1.0]], ['2, k, 22', [-0.10884, -0.0970071, 1.0]], ['2, k, 23', [-0.0199097, -0.14191, 1.0]], ['2, k, 24', [-0.0198034, -0.141153, 1.0]]]
[['2, k, 0', [-0.0422903, -0.765202, 1.0]], ['2, k, 1', [-0.0457204, -0.497596, 1.0]], ['2, k, 2', [-0.0483883, -0.231089, 1.0]], ['2, k, 3', [-0.0514395, -0.0818687, 1.0]], ['2, k, 4', [-0.179824, -0.311415, 1.0]], ['2, k, 5', [-0.319985, -0.245584, 1.0]], ['2, k, 6', [-0.380646, -0.209836, 1.0]], ['2, k, 7', [-0.416558, -0.140607, 1.0]], ['2, k, 8', [0.108825, -0.288917, 1.0]], ['2, k, 9', [0.233523, -0.252028, 1.0]], ['2, k, 10', [0.275933, -0.182347, 1.0]], ['2, k, 11', [0.309253, -0.132939, 1.0]], ['2, k, 12', [-0.0990844, -0.756336, 1.0]], ['2, k, 13', [-0.254435, -0.92415, 1.0]], ['2, k, 14', [-0.312681, -1.3402, 1.0]], ['2, k, 15', [-0.308646, -1.37275, 1.0]], ['2, k, 16', [0.0154498, -0.756644, 1.0]], ['2, k, 17', [0.162932, -0.922398, 1.0]], ['2, k, 18', [0.203392, -1.31811, 1.0]], ['2, k, 19', [0.201985, -1.35065, 1.0]], ['2, k, 20', [-0.0478615, -0.297565, 1.0]], ['2, k, 21', [-0.410264, -0.138472, 1.0]], ['2, k, 22', [-0.463973, -0.129367, 1.0]], ['2, k, 23', [0.32869, -0.12481, 1.0]], ['2, k, 24', [0.238184, -0.131257, 1.0]]]
[['2, k, 0', [-0.0464597, -0.734738, 1.0]], ['2, k, 1', [-0.0427756, -0.464145, 1.0]], ['2, k, 2', [-0.038107, -0.195878, 1.0]], ['2, k, 3', [-0.0494203, -0.047824, 1.0]], ['2, k, 4', [-0.183713, -0.260032, 1.0]], ['2, k, 5', [-0.3196, -0.21557, 1.0]], ['2, k, 6', [-0.380999, -0.181175, 1.0]], ['2, k, 7', [-0.418476, -0.117027, 1.0]], ['2, k, 8', [0.111629, -0.261686, 1.0]], ['2, k, 9', [0.23307, -0.22411, 1.0]], ['2, k, 10', [0.296639, -0.172834, 1.0]], ['2, k, 11', [0.312528, -0.113535, 1.0]], ['2, k, 12', [-0.103762, -0.723215, 1.0]], ['2, k, 13', [-0.244474, -0.910625, 1.0]], ['2, k, 14', [-0.301466, -1.31302, 1.0]], ['2, k, 15', [-0.297748, -1.34511, 1.0]], ['2, k, 16', [0.0118733, -0.72941, 1.0]], ['2, k, 17', [0.157746, -0.911059, 1.0]], ['2, k, 18', [0.20062, -1.30768, 1.0]], ['2, k, 19', [0.199028, -1.33968, 1.0]], ['2, k, 20', [-0.0393745, -0.262546, 1.0]], ['2, k, 21', [-0.408511, -0.118103, 1.0]], ['2, k, 22', [-0.463842, -0.104412, 1.0]], ['2, k, 23', [0.327916, -0.105147, 1.0]], ['2, k, 24', [0.245547, -0.109264, 1.0]]]
[['2, k, 0', [-0.0454096, -0.723058, 1.0]], ['2, k, 1', [-0.0474695, -0.445118, 1.0]], ['2, k, 2', [-0.0525882, -0.166863, 1.0]], ['2, k, 3', [-0.0495741, -0.0165267, 1.0]], ['2, k, 4', [-0.183517, -0.256474, 1.0]], ['2, k, 5', [-0.322161, -0.196784, 1.0]], ['2, k, 6', [-0.383955, -0.167993, 1.0]], ['2, k, 7', [-0.412467, -0.101282, 1.0]], ['2, k, 8', [0.111014, -0.242852, 1.0]], ['2, k, 9', [0.23504, -0.208278, 1.0]], ['2, k, 10', [0.274593, -0.141632, 1.0]], ['2, k, 11', [0.309069, -0.0982726, 1.0]], ['2, k, 12', [-0.102354, -0.713757, 1.0]], ['2, k, 13', [-0.235082, -0.895637, 1.0]], ['2, k, 14', [-0.298958, -1.30067, 1.0]], ['2, k, 15', [-0.293886, -1.33257, 1.0]], ['2, k, 16', [0.0124847, -0.715449, 1.0]], ['2, k, 17', [0.142985, -0.873423, 1.0]], ['2, k, 18', [0.195143, -1.29751, 1.0]], ['2, k, 19', [0.194979, -1.32932, 1.0]], ['2, k, 20', [-0.0509495, -0.236333, 1.0]], ['2, k, 21', [-0.3999, -0.101066, 1.0]], ['2, k, 22', [-0.462384, -0.089766, 1.0]], ['2, k, 23', [0.330681, -0.0896291, 1.0]], ['2, k, 24', [0.236603, -0.0951924, 1.0]]]
[['2, k, 0', [-0.0429452, -0.706026, 1.0]], ['2, k, 1', [-0.0439191, -0.434416, 1.0]], ['2, k, 2', [-0.0472986, -0.162195, 1.0]], ['2, k, 3', [-0.0472214, -0.0108912, 1.0]], ['2, k, 4', [-0.18288, -0.242679, 1.0]], ['2, k, 5', [-0.319533, -0.184878, 1.0]], ['2, k, 6', [-0.383477, -0.158818, 1.0]], ['2, k, 7', [-0.416076, -0.0915127, 1.0]], ['2, k, 8', [0.112363, -0.22729, 1.0]], ['2, k, 9', [0.237276, -0.194968, 1.0]], ['2, k, 10', [0.275838, -0.137331, 1.0]], ['2, k, 11', [0.309399, -0.0894659, 1.0]], ['2, k, 12', [-0.100015, -0.696476, 1.0]], ['2, k, 13', [-0.232852, -0.898723, 1.0]], ['2, k, 14', [-0.294552, -1.2985, 1.0]], ['2, k, 15', [-0.289392, -1.33058, 1.0]], ['2, k, 16', [0.015041, -0.699414, 1.0]], ['2, k, 17', [0.142525, -0.870646, 1.0]], ['2, k, 18', [0.190476, -1.28772, 1.0]], ['2, k, 19', [0.190505, -1.31978, 1.0]], ['2, k, 20', [-0.0462661, -0.230372, 1.0]], ['2, k, 21', [-0.394392, -0.0907642, 1.0]], ['2, k, 22', [-0.458203, -0.0785726, 1.0]], ['2, k, 23', [0.327882, -0.0802604, 1.0]], ['2, k, 24', [0.240739, -0.0864795, 1.0]]]
[['2, k, 0', [-0.0429048, -0.69345, 1.0]], ['2, k, 1', [-0.0462305, -0.409945, 1.0]], ['2, k, 2', [-0.0506395, -0.128449, 1.0]], ['2, k, 3', [-0.0473022, 0.0188586, 1.0]], ['2, k, 4', [-0.182399, -0.232156, 1.0]], ['2, k, 5', [-0.312792, -0.174646, 1.0]], ['2, k, 6', [-0.377883, -0.143563, 1.0]], ['2, k, 7', [-0.413737, -0.0873119, 1.0]], ['2, k, 8', [0.11445, -0.21754, 1.0]], ['2, k, 9', [0.237547, -0.179282, 1.0]], ['2, k, 10', [0.278935, -0.124778, 1.0]], ['2, k, 11', [0.309745, -0.0846955, 1.0]], ['2, k, 12', [-0.101377, -0.684187, 1.0]], ['2, k, 13', [-0.228468, -0.906669, 1.0]], ['2, k, 14', [-0.291644, -1.29737, 1.0]], ['2, k, 15', [-0.28692, -1.32944, 1.0]], ['2, k, 16', [0.0165517, -0.686599, 1.0]], ['2, k, 17', [0.144556, -0.867561, 1.0]], ['2, k, 18', [0.186603, -1.31609, 1.0]], ['2, k, 19', [0.186283, -1.348, 1.0]], ['2, k, 20', [-0.0495655, -0.198181, 1.0]], ['2, k, 21', [-0.41478, -0.0894291, 1.0]], ['2, k, 22', [-0.458144, -0.068891, 1.0]], ['2, k, 23', [0.325543, -0.0752108, 1.0]], ['2, k, 24', [0.23625, -0.0817561, 1.0]]]
[['2, k, 0', [-0.0417799, -0.677142, 1.0]], ['2, k, 1', [-0.0460061, -0.401328, 1.0]], ['2, k, 2', [-0.0503052, -0.123417, 1.0]], ['2, k, 3', [-0.0466962, 0.0249588, 1.0]], ['2, k, 4', [-0.184561, -0.22556, 1.0]], ['2, k, 5', [-0.310728, -0.171714, 1.0]], ['2, k, 6', [-0.378415, -0.121672, 1.0]], ['2, k, 7', [-0.409985, -0.0905548, 1.0]], ['2, k, 8', [0.114118, -0.214291, 1.0]], ['2, k, 9', [0.23473, -0.175493, 1.0]], ['2, k, 10', [0.278328, -0.125468, 1.0]], ['2, k, 11', [0.313275, -0.0843194, 1.0]], ['2, k, 12', [-0.105753, -0.669349, 1.0]], ['2, k, 13', [-0.21341, -0.878505, 1.0]], ['2, k, 14', [-0.26234, -1.19349, 1.0]], ['2, k, 15', [-0.259107, -1.22475, 1.0]], ['2, k, 16', [0.0232611, -0.668774, 1.0]], ['2, k, 17', [0.141816, -0.872369, 1.0]], ['2, k, 18', [0.180754, -1.32335, 1.0]], ['2, k, 19', [0.179276, -1.35358, 1.0]], ['2, k, 20', [-0.0492932, -0.193155, 1.0]], ['2, k, 21', [-0.40808, -0.0932104, 1.0]], ['2, k, 22', [-0.45789, -0.0789613, 1.0]], ['2, k, 23', [0.329168, -0.0818043, 1.0]], ['2, k, 24', [0.242176, -0.0825996, 1.0]]]
[['2, k, 0', [-0.0423001, -0.676878, 1.0]], ['2, k, 1', [-0.0461234, -0.399303, 1.0]], ['2, k, 2', [-0.0497016, -0.119795, 1.0]], ['2, k, 3', [-0.0466994, 0.0301557, 1.0]], ['2, k, 4', [-0.184559, -0.227179, 1.0]], ['2, k, 5', [-0.296835, -0.16923, 1.0]], ['2, k, 6', [-0.36799, -0.126332, 1.0]], ['2, k, 7', [-0.410075, -0.0981026, 1.0]], ['2, k, 8', [0.112768, -0.213823, 1.0]], ['2, k, 9', [0.232479, -0.17546, 1.0]], ['2, k, 10', [0.256974, -0.148596, 1.0]], ['2, k, 11', [0.313887, -0.0877685, 1.0]], ['2, k, 12', [-0.106537, -0.669179, 1.0]], ['2, k, 13', [-0.209042, -0.96157, 1.0]], ['2, k, 14', [-0.283369, -1.31112, 1.0]], ['2, k, 15', [-0.278856, -1.34104, 1.0]], ['2, k, 16', [0.0231787, -0.668448, 1.0]], ['2, k, 17', [0.122388, -0.947873, 1.0]], ['2, k, 18', [0.167391, -1.33814, 1.0]], ['2, k, 19', [0.167188, -1.36789, 1.0]], ['2, k, 20', [-0.0489619, -0.190163, 1.0]], ['2, k, 21', [-0.407651, -0.100105, 1.0]], ['2, k, 22', [-0.458039, -0.0828536, 1.0]], ['2, k, 23', [0.338447, -0.0857256, 1.0]], ['2, k, 24', [0.246926, -0.08898, 1.0]]]
[['2, k, 0', [-0.0440906, -0.675869, 1.0]], ['2, k, 1', [-0.0464305, -0.392649, 1.0]], ['2, k, 2', [-0.0446651, -0.0985648, 1.0]], ['2, k, 3', [-0.0471039, 0.030294, 1.0]], ['2, k, 4', [-0.186215, -0.210943, 1.0]], ['2, k, 5', [-0.298501, -0.170327, 1.0]], ['2, k, 6', [-0.368054, -0.129241, 1.0]], ['2, k, 7', [-0.408147, -0.109401, 1.0]], ['2, k, 8', [0.112762, -0.217413, 1.0]], ['2, k, 9', [0.230493, -0.181029, 1.0]], ['2, k, 10', [0.290399, -0.139945, 1.0]], ['2, k, 11', [0.322968, -0.0953352, 1.0]], ['2, k, 12', [-0.108755, -0.667901, 1.0]], ['2, k, 13', [-0.209241, -0.96377, 1.0]], ['2, k, 14', [-0.282843, -1.31079, 1.0]], ['2, k, 15', [-0.281542, -1.33895, 1.0]], ['2, k, 16', [0.0218069, -0.667735, 1.0]], ['2, k, 17', [0.122882, -0.950409, 1.0]], ['2, k, 18', [0.166208, -1.33966, 1.0]], ['2, k, 19', [0.162799, -1.36764, 1.0]], ['2, k, 20', [-0.0457559, -0.172301, 1.0]], ['2, k, 21', [-0.397405, -0.108347, 1.0]], ['2, k, 22', [-0.454362, -0.105255, 1.0]], ['2, k, 23', [0.343264, -0.0960998, 1.0]], ['2, k, 24', [0.258838, -0.0988127, 1.0]]]
[['2, k, 0', [-0.0449218, -0.675684, 1.0]], ['2, k, 1', [-0.0467283, -0.392427, 1.0]], ['2, k, 2', [-0.0464195, -0.102273, 1.0]], ['2, k, 3', [-0.0482665, 0.02988, 1.0]], ['2, k, 4', [-0.187007, -0.209901, 1.0]], ['2, k, 5', [-0.305657, -0.176094, 1.0]], ['2, k, 6', [-0.354132, -0.150436, 1.0]], ['2, k, 7', [-0.406196, -0.119789, 1.0]], ['2, k, 8', [0.110882, -0.220088, 1.0]], ['2, k, 9', [0.231101, -0.182906, 1.0]], ['2, k, 10', [0.292272, -0.140797, 1.0]], ['2, k, 11', [0.328449, -0.10728, 1.0]], ['2, k, 12', [-0.10971, -0.667669, 1.0]], ['2, k, 13', [-0.208515, -0.976237, 1.0]], ['2, k, 14', [-0.281798, -1.31114, 1.0]], ['2, k, 15', [-0.278876, -1.33942, 1.0]], ['2, k, 16', [0.0211239, -0.667604, 1.0]], ['2, k, 17', [0.122934, -0.95299, 1.0]], ['2, k, 18', [0.166984, -1.34369, 1.0]], ['2, k, 19', [0.165193, -1.37178, 1.0]], ['2, k, 20', [-0.0466089, -0.173754, 1.0]], ['2, k, 21', [-0.412232, -0.117145, 1.0]], ['2, k, 22', [-0.458627, -0.115745, 1.0]], ['2, k, 23', [0.357078, -0.110495, 1.0]], ['2, k, 24', [0.27063, -0.111439, 1.0]]]
[['2, k, 0', [-0.0454511, -0.677148, 1.0]], ['2, k, 1', [-0.0468095, -0.392416, 1.0]], ['2, k, 2', [-0.0466975, -0.103091, 1.0]], ['2, k, 3', [-0.0473425, 0.0288481, 1.0]], ['2, k, 4', [-0.187444, -0.212755, 1.0]], ['2, k, 5', [-0.3104, -0.185763, 1.0]], ['2, k, 6', [-0.35419, -0.155647, 1.0]], ['2, k, 7', [-0.401855, -0.128154, 1.0]], ['2, k, 8', [0.107982, -0.230375, 1.0]], ['2, k, 9', [0.23586, -0.183991, 1.0]], ['2, k, 10', [0.295109, -0.146667, 1.0]], ['2, k, 11', [0.332785, -0.118958, 1.0]], ['2, k, 12', [-0.110767, -0.669525, 1.0]], ['2, k, 13', [-0.208361, -0.979859, 1.0]], ['2, k, 14', [-0.282294, -1.31567, 1.0]], ['2, k, 15', [-0.276196, -1.34426, 1.0]], ['2, k, 16', [0.0209843, -0.668669, 1.0]], ['2, k, 17', [0.122912, -0.952524, 1.0]], ['2, k, 18', [0.164253, -1.33538, 1.0]], ['2, k, 19', [0.165652, -1.3639, 1.0]], ['2, k, 20', [-0.046839, -0.174422, 1.0]], ['2, k, 21', [-0.401104, -0.12727, 1.0]], ['2, k, 22', [-0.453377, -0.129144, 1.0]], ['2, k, 23', [0.35881, -0.118933, 1.0]], ['2, k, 24', [0.272987, -0.12465, 1.0]]]
[['2, k, 0', [-0.0458927, -0.677903, 1.0]], ['2, k, 1', [-0.0471292, -0.392665, 1.0]], ['2, k, 2', [-0.047308, -0.104757, 1.0]], ['2, k, 3', [-0.0469148, 0.0241615, 1.0]], ['2, k, 4', [-0.187557, -0.215255, 1.0]], ['2, k, 5', [-0.312557, -0.189163, 1.0]], ['2, k, 6', [-0.329266, -0.17219, 1.0]], ['2, k, 7', [-0.398239, -0.13291, 1.0]], ['2, k, 8', [0.108325, -0.229738, 1.0]], ['2, k, 9', [0.246837, -0.189176, 1.0]], ['2, k, 10', [0.285585, -0.153076, 1.0]], ['2, k, 11', [0.335082, -0.123994, 1.0]], ['2, k, 12', [-0.111616, -0.670687, 1.0]], ['2, k, 13', [-0.207495, -0.983223, 1.0]], ['2, k, 14', [-0.281564, -1.31613, 1.0]], ['2, k, 15', [-0.275892, -1.34507, 1.0]], ['2, k, 16', [0.0208325, -0.669097, 1.0]], ['2, k, 17', [0.122563, -0.953179, 1.0]], ['2, k, 18', [0.164001, -1.3349, 1.0]], ['2, k, 19', [0.164977, -1.36376, 1.0]], ['2, k, 20', [-0.0473919, -0.175824, 1.0]], ['2, k, 21', [-0.407195, -0.128822, 1.0]], ['2, k, 22', [-0.449326, -0.127099, 1.0]], ['2, k, 23', [0.368726, -0.123524, 1.0]], ['2, k, 24', [0.273453, -0.130157, 1.0]]]
[['2, k, 0', [-0.0469936, -0.678397, 1.0]], ['2, k, 1', [-0.0485214, -0.392601, 1.0]], ['2, k, 2', [-0.047686, -0.10751, 1.0]], ['2, k, 3', [-0.0481455, 0.0217701, 1.0]], ['2, k, 4', [-0.19283, -0.213367, 1.0]], ['2, k, 5', [-0.313451, -0.190156, 1.0]], ['2, k, 6', [-0.328884, -0.171552, 1.0]], ['2, k, 7', [-0.394471, -0.131812, 1.0]], ['2, k, 8', [0.105548, -0.234158, 1.0]], ['2, k, 9', [0.260039, -0.191169, 1.0]], ['2, k, 10', [0.278051, -0.148147, 1.0]], ['2, k, 11', [0.337342, -0.122616, 1.0]], ['2, k, 12', [-0.112788, -0.671274, 1.0]], ['2, k, 13', [-0.206792, -0.98596, 1.0]], ['2, k, 14', [-0.282277, -1.33284, 1.0]], ['2, k, 15', [-0.278802, -1.36069, 1.0]], ['2, k, 16', [0.0198611, -0.669447, 1.0]], ['2, k, 17', [0.122579, -0.95384, 1.0]], ['2, k, 18', [0.164196, -1.33489, 1.0]], ['2, k, 19', [0.162968, -1.36278, 1.0]], ['2, k, 20', [-0.0481347, -0.177905, 1.0]], ['2, k, 21', [-0.408752, -0.124582, 1.0]], ['2, k, 22', [-0.444714, -0.118446, 1.0]], ['2, k, 23', [0.36402, -0.119585, 1.0]], ['2, k, 24', [0.273044, -0.127237, 1.0]]]
[['2, k, 0', [-0.0483812, -0.678228, 1.0]], ['2, k, 1', [-0.0499245, -0.391743, 1.0]], ['2, k, 2', [-0.0488436, -0.107141, 1.0]], ['2, k, 3', [-0.0483767, 0.0223257, 1.0]], ['2, k, 4', [-0.194937, -0.210502, 1.0]], ['2, k, 5', [-0.312409, -0.192728, 1.0]], ['2, k, 6', [-0.322167, -0.158049, 1.0]], ['2, k, 7', [-0.392734, -0.127056, 1.0]], ['2, k, 8', [0.106167, -0.232788, 1.0]], ['2, k, 9', [0.232032, -0.197666, 1.0]], ['2, k, 10', [0.259602, -0.156758, 1.0]], ['2, k, 11', [0.339653, -0.117024, 1.0]], ['2, k, 12', [-0.114274, -0.671235, 1.0]], ['2, k, 13', [-0.206349, -0.988461, 1.0]], ['2, k, 14', [-0.282116, -1.33326, 1.0]], ['2, k, 15', [-0.278097, -1.36103, 1.0]], ['2, k, 16', [0.0186245, -0.669123, 1.0]], ['2, k, 17', [0.120819, -0.974355, 1.0]], ['2, k, 18', [0.16409, -1.33461, 1.0]], ['2, k, 19', [0.163399, -1.36242, 1.0]], ['2, k, 20', [-0.0493488, -0.177485, 1.0]], ['2, k, 21', [-0.409403, -0.123815, 1.0]], ['2, k, 22', [-0.446985, -0.125409, 1.0]], ['2, k, 23', [0.365256, -0.118673, 1.0]], ['2, k, 24', [0.272309, -0.123044, 1.0]]]
[['2, k, 0', [-0.0494529, -0.67826, 1.0]], ['2, k, 1', [-0.0511629, -0.390847, 1.0]], ['2, k, 2', [-0.0501136, -0.10592, 1.0]], ['2, k, 3', [-0.0490391, 0.0211086, 1.0]], ['2, k, 4', [-0.196022, -0.20988, 1.0]], ['2, k, 5', [-0.311844, -0.191775, 1.0]], ['2, k, 6', [-0.338458, -0.157169, 1.0]], ['2, k, 7', [-0.390062, -0.120752, 1.0]], ['2, k, 8', [0.105574, -0.234132, 1.0]], ['2, k, 9', [0.232107, -0.197135, 1.0]], ['2, k, 10', [0.295893, -0.156155, 1.0]], ['2, k, 11', [0.345, -0.11224, 1.0]], ['2, k, 12', [-0.115492, -0.671288, 1.0]], ['2, k, 13', [-0.204729, -0.991156, 1.0]], ['2, k, 14', [-0.283367, -1.33912, 1.0]], ['2, k, 15', [-0.279155, -1.36644, 1.0]], ['2, k, 16', [0.0177283, -0.669102, 1.0]], ['2, k, 17', [0.120362, -0.976317, 1.0]], ['2, k, 18', [0.163955, -1.33439, 1.0]], ['2, k, 19', [0.212271, -1.39757, 1.0]], ['2, k, 20', [-0.0505752, -0.176406, 1.0]], ['2, k, 21', [-0.395621, -0.118856, 1.0]], ['2, k, 22', [-0.43977, -0.112045, 1.0]], ['2, k, 23', [0.371162, -0.112401, 1.0]], ['2, k, 24', [0.286028, -0.117231, 1.0]]]
[['2, k, 0', [-0.0503274, -0.679021, 1.0]], ['2, k, 1', [-0.0520379, -0.390483, 1.0]], ['2, k, 2', [-0.0512878, -0.104285, 1.0]], ['2, k, 3', [-0.0486785, 0.0214532, 1.0]], ['2, k, 4', [-0.193942, -0.217501, 1.0]], ['2, k, 5', [-0.312686, -0.191376, 1.0]], ['2, k, 6', [-0.33966, -0.155466, 1.0]], ['2, k, 7', [-0.389124, -0.114695, 1.0]], ['2, k, 8', [0.105157, -0.234057, 1.0]], ['2, k, 9', [0.232334, -0.195139, 1.0]], ['2, k, 10', [0.278638, -0.1479, 1.0]], ['2, k, 11', [0.32945, -0.106148, 1.0]], ['2, k, 12', [-0.116878, -0.672391, 1.0]], ['2, k, 13', [-0.205594, -0.994443, 1.0]], ['2, k, 14', [-0.283287, -1.33932, 1.0]], ['2, k, 15', [-0.277657, -1.36643, 1.0]], ['2, k, 16', [0.017239, -0.669571, 1.0]], ['2, k, 17', [0.120045, -0.975548, 1.0]], ['2, k, 18', [0.164349, -1.33413, 1.0]], ['2, k, 19', [0.165238, -1.36132, 1.0]], ['2, k, 20', [-0.0516269, -0.175174, 1.0]], ['2, k, 21', [-0.390739, -0.113311, 1.0]], ['2, k, 22', [-0.436761, -0.0999454, 1.0]], ['2, k, 23', [0.360459, -0.104344, 1.0]], ['2, k, 24', [0.256484, -0.11132, 1.0]]]
[['2, k, 0', [-0.0508187, -0.680445, 1.0]], ['2, k, 1', [-0.0526826, -0.392255, 1.0]], ['2, k, 2', [-0.0524821, -0.108057, 1.0]], ['2, k, 3', [-0.0494885, 0.0217808, 1.0]], ['2, k, 4', [-0.194233, -0.22458, 1.0]], ['2, k, 5', [-0.312946, -0.189255, 1.0]], ['2, k, 6', [-0.319849, -0.14292, 1.0]], ['2, k, 7', [-0.385925, -0.108486, 1.0]], ['2, k, 8', [0.105614, -0.233708, 1.0]], ['2, k, 9', [0.234537, -0.192295, 1.0]], ['2, k, 10', [0.279987, -0.153112, 1.0]], ['2, k, 11', [0.34757, -0.0996598, 1.0]], ['2, k, 12', [-0.117165, -0.673326, 1.0]], ['2, k, 13', [-0.20837, -1.00335, 1.0]], ['2, k, 14', [-0.283996, -1.34095, 1.0]], ['2, k, 15', [-0.278854, -1.36425, 1.0]], ['2, k, 16', [0.0165217, -0.670794, 1.0]], ['2, k, 17', [0.11637, -0.96236, 1.0]], ['2, k, 18', [0.164359, -1.33456, 1.0]], ['2, k, 19', [0.164543, -1.35797, 1.0]], ['2, k, 20', [-0.0526337, -0.178314, 1.0]], ['2, k, 21', [-0.388255, -0.10569, 1.0]], ['2, k, 22', [-0.430963, -0.0849599, 1.0]], ['2, k, 23', [0.373398, -0.101284, 1.0]], ['2, k, 24', [0.280653, -0.104637, 1.0]]]
[['2, k, 0', [-0.0515375, -0.680749, 1.0]], ['2, k, 1', [-0.0531999, -0.393339, 1.0]], ['2, k, 2', [-0.0530487, -0.110684, 1.0]], ['2, k, 3', [-0.0505442, 0.0214133, 1.0]], ['2, k, 4', [-0.19527, -0.227431, 1.0]], ['2, k, 5', [-0.312414, -0.185838, 1.0]], ['2, k, 6', [-0.361208, -0.138357, 1.0]], ['2, k, 7', [-0.388043, -0.10416, 1.0]], ['2, k, 8', [0.107721, -0.230953, 1.0]], ['2, k, 9', [0.23586, -0.191707, 1.0]], ['2, k, 10', [0.26136, -0.143157, 1.0]], ['2, k, 11', [0.343069, -0.0960604, 1.0]], ['2, k, 12', [-0.118287, -0.673839, 1.0]], ['2, k, 13', [-0.208543, -1.00329, 1.0]], ['2, k, 14', [-0.2841, -1.34087, 1.0]], ['2, k, 15', [-0.279119, -1.36647, 1.0]], ['2, k, 16', [0.0161075, -0.670961, 1.0]], ['2, k, 17', [0.115546, -0.961003, 1.0]], ['2, k, 18', [0.164359, -1.3347, 1.0]], ['2, k, 19', [0.164391, -1.36039, 1.0]], ['2, k, 20', [-0.0531876, -0.180558, 1.0]], ['2, k, 21', [-0.378088, -0.104444, 1.0]], ['2, k, 22', [-0.43259, -0.0964653, 1.0]], ['2, k, 23', [0.381376, -0.095711, 1.0]], ['2, k, 24', [0.272411, -0.101973, 1.0]]]
[['2, k, 0', [-0.0523593, -0.680862, 1.0]], ['2, k, 1', [-0.053715, -0.394082, 1.0]], ['2, k, 2', [-0.0535938, -0.112622, 1.0]], ['2, k, 3', [-0.0507854, 0.021651, 1.0]], ['2, k, 4', [-0.195835, -0.228039, 1.0]], ['2, k, 5', [-0.311727, -0.183154, 1.0]], ['2, k, 6', [-0.361476, -0.137234, 1.0]], ['2, k, 7', [-0.386847, -0.103747, 1.0]], ['2, k, 8', [0.108243, -0.230178, 1.0]], ['2, k, 9', [0.23768, -0.190871, 1.0]], ['2, k, 10', [0.299808, -0.146789, 1.0]], ['2, k, 11', [0.350037, -0.0971791, 1.0]], ['2, k, 12', [-0.119502, -0.673907, 1.0]], ['2, k, 13', [-0.209855, -1.0046, 1.0]], ['2, k, 14', [-0.284938, -1.34349, 1.0]], ['2, k, 15', [-0.319406, -1.4352, 1.0]], ['2, k, 16', [0.0156393, -0.671088, 1.0]], ['2, k, 17', [0.114807, -0.960369, 1.0]], ['2, k, 18', [0.163878, -1.33295, 1.0]], ['2, k, 19', [0.209352, -1.3947, 1.0]], ['2, k, 20', [-0.0537298, -0.182201, 1.0]], ['2, k, 21', [-0.373781, -0.103966, 1.0]], ['2, k, 22', [-0.427198, -0.0906334, 1.0]], ['2, k, 23', [0.378811, -0.100538, 1.0]], ['2, k, 24', [0.284356, -0.101233, 1.0]]]
