[['2, k, 0', [0.0308255, -0.366754, 1.0]], ['2, k, 1', [0.0396847, -0.0645894, 1.0]], ['2, k, 2', [0.0482091, 0.232, 1.0]], ['2, k, 3', [0.072089, 0.377815, 1.0]], ['2, k, 4', [-0.102288, 0.146853, 1.0]], ['2, k, 5', [-0.17119, 0.0201636, 1.0]], ['2, k, 6', [-0.164017, -0.0920343, 1.0]], ['2, k, 7', [-0.168033, -0.155372, 1.0]], ['2, k, 8', [0.206683, 0.140023, 1.0]], ['2, k, 9', [0.244793, 0.00457366, 1.0]], ['2, k, 10', [0.214046, -0.102117, 1.0]], ['2, k, 11', [0.194242, -0.166738, 1.0]], ['2, k, 12', [-0.0397383, -0.361214, 1.0]], ['2, k, 13', [-0.112004, -0.830491, 1.0]], ['2, k, 14', [-0.114981, -1.17878, 1.0]], ['2, k, 15', [-0.101717, -1.25005, 1.0]], ['2, k, 16', [0.100716, -0.364307, 1.0]], ['2, k, 17', [0.178073, -0.819011, 1.0]], ['2, k, 18', [0.191465, -1.14016, 1.0]], ['2, k, 19', [0.198411, -1.20657, 1.0]], ['2, k, 20', [0.0461319, 0.158628, 1.0]], ['2, k, 21', [-0.166528, -0.203553, 1.0]], ['2, k, 22', [-0.204544, -0.166314, 1.0]], ['2, k, 23', [0.179799, -0.213947, 1.0]], ['2, k, 24', [0.222136, -0.192305, 1.0]]]
[['2, k, 0', [0.0159045, -0.373941, 1.0]], ['2, k, 1', [0.02062, -0.0790122, 1.0]], ['2, k, 2', [0.0259703, 0.210121, 1.0]], ['2, k, 3', [0.0376814, 0.355978, 1.0]], ['2, k, 4', [-0.131923, 0.121651, 1.0]], ['2, k, 5', [-0.252899, -0.0838905, 1.0]], ['2, k, 6', [-0.1627, -0.257613, 1.0]], ['2, k, 7', [-0.142034, -0.309871, 1.0]], ['2, k, 8', [0.197433, 0.114767, 1.0]], ['2, k, 9', [0.285242, -0.105222, 1.0]], ['2, k, 10', [0.233894, -0.286368, 1.0]], ['2, k, 11', [0.224348, -0.325831, 1.0]], ['2, k, 12', [-0.0580144, -0.364786, 1.0]], ['2, k, 13', [-0.110636, -0.740869, 1.0]], ['2, k, 14', [-0.126673, -1.10349, 1.0]], ['2, k, 15', [-0.11964, -1.14376, 1.0]], ['2, k, 16', [0.089702, -0.37494, 1.0]], ['2, k, 17', [0.141065, -0.741948, 1.0]], ['2, k, 18', [0.183619, -1.09593, 1.0]], ['2, k, 19', [0.187648, -1.13639, 1.0]], ['2, k, 20', [0.0245822, 0.138597, 1.0]], ['2, k, 21', [-0.138016, -0.36093, 1.0]], ['2, k, 22', [-0.191945, -0.339538, 1.0]], ['2, k, 23', [0.199568, -0.376846, 1.0]], ['2, k, 24', [0.27654, -0.324521, 1.0]]]
[['2, k, 0', [0.0185163, -0.373605, 1.0]], ['2, k, 1', [0.0222132, -0.0787556, 1.0]], ['2, k, 2', [0.0267666, 0.210354, 1.0]], ['2, k, 3', [0.0397851, 0.355544, 1.0]], ['2, k, 4', [-0.12882, 0.122301, 1.0]], ['2, k, 5', [-0.250819, -0.0834466, 1.0]], ['2, k, 6', [-0.171764, -0.259134, 1.0]], ['2, k, 7', [-0.139749, -0.309627, 1.0]], ['2, k, 8', [0.198045, 0.115237, 1.0]], ['2, k, 9', [0.28905, -0.10937, 1.0]], ['2, k, 10', [0.235749, -0.288378, 1.0]], ['2, k, 11', [0.225738, -0.329637, 1.0]], ['2, k, 12', [-0.0559586, -0.364608, 1.0]], ['2, k, 13', [-0.107516, -0.732553, 1.0]], ['2, k, 14', [-0.127246, -1.10326, 1.0]], ['2, k, 15', [-0.120676, -1.14365, 1.0]], ['2, k, 16', [0.0928709, -0.374393, 1.0]], ['2, k, 17', [0.143238, -0.740153, 1.0]], ['2, k, 18', [0.183415, -1.09898, 1.0]], ['2, k, 19', [0.186977, -1.13954, 1.0]], ['2, k, 20', [0.0255203, 0.138826, 1.0]], ['2, k, 21', [-0.133845, -0.37102, 1.0]], ['2, k, 22', [-0.188852, -0.359845, 1.0]], ['2, k, 23', [0.207533, -0.387048, 1.0]], ['2, k, 24', [0.276808, -0.320451, 1.0]]]
[['2, k, 0', [0.0211518, -0.373691, 1.0]], ['2, k, 1', [0.0240159, -0.0788018, 1.0]], ['2, k, 2', [0.027901, 0.210371, 1.0]], ['2, k, 3', [0.0412898, 0.355542, 1.0]], ['2, k, 4', [-0.129298, 0.121497, 1.0]], ['2, k, 5', [-0.245937, -0.0830862, 1.0]], ['2, k, 6', [-0.1929, -0.257318, 1.0]], ['2, k, 7', [-0.184702, -0.24326, 1.0]], ['2, k, 8', [0.200349, 0.114835, 1.0]], ['2, k, 9', [0.290215, -0.108964, 1.0]], ['2, k, 10', [0.238238, -0.288773, 1.0]], ['2, k, 11', [0.229433, -0.325655, 1.0]], ['2, k, 12', [-0.0531965, -0.364918, 1.0]], ['2, k, 13', [-0.105527, -0.73394, 1.0]], ['2, k, 14', [-0.128959, -1.10686, 1.0]], ['2, k, 15', [-0.122399, -1.14732, 1.0]], ['2, k, 16', [0.0951993, -0.374276, 1.0]], ['2, k, 17', [0.145966, -0.740026, 1.0]], ['2, k, 18', [0.183545, -1.09813, 1.0]], ['2, k, 19', [0.187081, -1.13878, 1.0]], ['2, k, 20', [0.0267936, 0.138828, 1.0]], ['2, k, 21', [-0.171572, -0.30652, 1.0]], ['2, k, 22', [-0.199635, -0.275263, 1.0]], ['2, k, 23', [0.216702, -0.384439, 1.0]], ['2, k, 24', [0.281684, -0.31452, 1.0]]]
[['2, k, 0', [0.0237692, -0.373484, 1.0]], ['2, k, 1', [0.0268972, -0.0783488, 1.0]], ['2, k, 2', [0.0307595, 0.211132, 1.0]], ['2, k, 3', [0.0427921, 0.355211, 1.0]], ['2, k, 4', [-0.129082, 0.121098, 1.0]], ['2, k, 5', [-0.24414, -0.0804315, 1.0]], ['2, k, 6', [-0.175508, -0.243, 1.0]], ['2, k, 7', [-0.142793, -0.296757, 1.0]], ['2, k, 8', [0.203049, 0.114663, 1.0]], ['2, k, 9', [0.29477, -0.109179, 1.0]], ['2, k, 10', [0.244393, -0.288538, 1.0]], ['2, k, 11', [0.231072, -0.32739, 1.0]], ['2, k, 12', [-0.0503338, -0.364874, 1.0]], ['2, k, 13', [-0.103946, -0.742625, 1.0]], ['2, k, 14', [-0.128015, -1.10667, 1.0]], ['2, k, 15', [-0.121511, -1.14721, 1.0]], ['2, k, 16', [0.0974542, -0.37393, 1.0]], ['2, k, 17', [0.147694, -0.738318, 1.0]], ['2, k, 18', [0.184769, -1.09732, 1.0]], ['2, k, 19', [0.188245, -1.13806, 1.0]], ['2, k, 20', [0.029698, 0.13951, 1.0]], ['2, k, 21', [-0.132457, -0.353843, 1.0]], ['2, k, 22', [-0.179078, -0.322848, 1.0]], ['2, k, 23', [0.215869, -0.386763, 1.0]], ['2, k, 24', [0.279458, -0.315842, 1.0]]]
[['2, k, 0', [0.0265978, -0.37355, 1.0]], ['2, k, 1', [0.0302675, -0.0781676, 1.0]], ['2, k, 2', [0.0343445, 0.211621, 1.0]], ['2, k, 3', [0.0457094, 0.354711, 1.0]], ['2, k, 4', [-0.125068, 0.122857, 1.0]], ['2, k, 5', [-0.241533, -0.0798549, 1.0]], ['2, k, 6', [-0.17654, -0.245075, 1.0]], ['2, k, 7', [-0.146162, -0.301131, 1.0]], ['2, k, 8', [0.20495, 0.11449, 1.0]], ['2, k, 9', [0.298497, -0.109449, 1.0]], ['2, k, 10', [0.248539, -0.289291, 1.0]], ['2, k, 11', [0.235923, -0.323841, 1.0]], ['2, k, 12', [-0.0474762, -0.364875, 1.0]], ['2, k, 13', [-0.103752, -0.742553, 1.0]], ['2, k, 14', [-0.128202, -1.10672, 1.0]], ['2, k, 15', [-0.122227, -1.14735, 1.0]], ['2, k, 16', [0.100184, -0.374053, 1.0]], ['2, k, 17', [0.149773, -0.739459, 1.0]], ['2, k, 18', [0.18474, -1.0971, 1.0]], ['2, k, 19', [0.187685, -1.13793, 1.0]], ['2, k, 20', [0.033283, 0.139923, 1.0]], ['2, k, 21', [-0.132982, -0.355244, 1.0]], ['2, k, 22', [-0.178579, -0.316749, 1.0]], ['2, k, 23', [0.210082, -0.38513, 1.0]], ['2, k, 24', [0.243267, -0.34746, 1.0]]]
[['2, k, 0', [0.0277425, -0.373948, 1.0]], ['2, k, 1', [0.0319303, -0.0784484, 1.0]], ['2, k, 2', [0.0365042, 0.211531, 1.0]], ['2, k, 3', [0.0494856, 0.354232, 1.0]], ['2, k, 4', [-0.125037, 0.121911, 1.0]], ['2, k, 5', [-0.233913, -0.0797621, 1.0]], ['2, k, 6', [-0.176098, -0.250737, 1.0]], ['2, k, 7', [-0.145788, -0.302466, 1.0]], ['2, k, 8', [0.207847, 0.11357, 1.0]], ['2, k, 9', [0.30326, -0.10516, 1.0]], ['2, k, 10', [0.255204, -0.285766, 1.0]], ['2, k, 11', [0.23715, -0.321181, 1.0]], ['2, k, 12', [-0.046423, -0.365264, 1.0]], ['2, k, 13', [-0.10184, -0.744617, 1.0]], ['2, k, 14', [-0.126123, -1.10855, 1.0]], ['2, k, 15', [-0.120644, -1.14926, 1.0]], ['2, k, 16', [0.101553, -0.374507, 1.0]], ['2, k, 17', [0.150806, -0.740012, 1.0]], ['2, k, 18', [0.184871, -1.09718, 1.0]], ['2, k, 19', [0.187341, -1.1381, 1.0]], ['2, k, 20', [0.0353407, 0.139778, 1.0]], ['2, k, 21', [-0.131478, -0.356371, 1.0]], ['2, k, 22', [-0.177123, -0.322901, 1.0]], ['2, k, 23', [0.210265, -0.37697, 1.0]], ['2, k, 24', [0.239996, -0.352457, 1.0]]]
[['2, k, 0', [0.0300656, -0.374322, 1.0]], ['2, k, 1', [0.0340087, -0.0784785, 1.0]], ['2, k, 2', [0.0382072, 0.211793, 1.0]], ['2, k, 3', [0.0513209, 0.353973, 1.0]], ['2, k, 4', [-0.122968, 0.12224, 1.0]], ['2, k, 5', [-0.233399, -0.0798204, 1.0]], ['2, k, 6', [-0.175528, -0.248036, 1.0]], ['2, k, 7', [-0.146569, -0.301368, 1.0]], ['2, k, 8', [0.208955, 0.113862, 1.0]], ['2, k, 9', [0.308128, -0.103354, 1.0]], ['2, k, 10', [0.259426, -0.284871, 1.0]], ['2, k, 11', [0.230921, -0.319277, 1.0]], ['2, k, 12', [-0.0438902, -0.365722, 1.0]], ['2, k, 13', [-0.101082, -0.743603, 1.0]], ['2, k, 14', [-0.126218, -1.10854, 1.0]], ['2, k, 15', [-0.121406, -1.14935, 1.0]], ['2, k, 16', [0.103575, -0.374785, 1.0]], ['2, k, 17', [0.152719, -0.739543, 1.0]], ['2, k, 18', [0.184954, -1.09702, 1.0]], ['2, k, 19', [0.186754, -1.13804, 1.0]], ['2, k, 20', [0.0371536, 0.139975, 1.0]], ['2, k, 21', [-0.129481, -0.356377, 1.0]], ['2, k, 22', [-0.173621, -0.335135, 1.0]], ['2, k, 23', [0.21268, -0.377573, 1.0]], ['2, k, 24', [0.290324, -0.315068, 1.0]]]
[['2, k, 0', [0.0340888, -0.373013, 1.0]], ['2, k, 1', [0.0373728, -0.0772686, 1.0]], ['2, k, 2', [0.0407783, 0.21288, 1.0]], ['2, k, 3', [0.0531288, 0.354463, 1.0]], ['2, k, 4', [-0.120223, 0.122855, 1.0]], ['2, k, 5', [-0.23158, -0.0779507, 1.0]], ['2, k, 6', [-0.175937, -0.244317, 1.0]], ['2, k, 7', [-0.146885, -0.293943, 1.0]], ['2, k, 8', [0.21201, 0.116072, 1.0]], ['2, k, 9', [0.313955, -0.100854, 1.0]], ['2, k, 10', [0.26259, -0.283624, 1.0]], ['2, k, 11', [0.234006, -0.318162, 1.0]], ['2, k, 12', [-0.0399836, -0.364821, 1.0]], ['2, k, 13', [-0.100208, -0.744148, 1.0]], ['2, k, 14', [-0.12572, -1.10914, 1.0]], ['2, k, 15', [-0.120551, -1.15005, 1.0]], ['2, k, 16', [0.107548, -0.373069, 1.0]], ['2, k, 17', [0.153322, -0.739777, 1.0]], ['2, k, 18', [0.185006, -1.09637, 1.0]], ['2, k, 19', [0.187168, -1.1375, 1.0]], ['2, k, 20', [0.0399326, 0.141097, 1.0]], ['2, k, 21', [-0.130084, -0.352419, 1.0]], ['2, k, 22', [-0.178052, -0.299662, 1.0]], ['2, k, 23', [0.209883, -0.376281, 1.0]], ['2, k, 24', [0.292872, -0.311292, 1.0]]]
[['2, k, 0', [0.0356934, -0.372385, 1.0]], ['2, k, 1', [0.0398165, -0.076528, 1.0]], ['2, k, 2', [0.0441289, 0.213749, 1.0]], ['2, k, 3', [0.0548121, 0.353983, 1.0]], ['2, k, 4', [-0.119867, 0.123296, 1.0]], ['2, k, 5', [-0.229651, -0.0722653, 1.0]], ['2, k, 6', [-0.181683, -0.245145, 1.0]], ['2, k, 7', [-0.152486, -0.293543, 1.0]], ['2, k, 8', [0.213305, 0.11685, 1.0]], ['2, k, 9', [0.322034, -0.085329, 1.0]], ['2, k, 10', [0.27186, -0.27186, 1.0]], ['2, k, 11', [0.246461, -0.299481, 1.0]], ['2, k, 12', [-0.0388392, -0.364497, 1.0]], ['2, k, 13', [-0.0978082, -0.745148, 1.0]], ['2, k, 14', [-0.125956, -1.10959, 1.0]], ['2, k, 15', [-0.121214, -1.15058, 1.0]], ['2, k, 16', [0.109611, -0.372067, 1.0]], ['2, k, 17', [0.154143, -0.739281, 1.0]], ['2, k, 18', [0.185033, -1.09635, 1.0]], ['2, k, 19', [0.186764, -1.13757, 1.0]], ['2, k, 20', [0.0430628, 0.141936, 1.0]], ['2, k, 21', [-0.134197, -0.35181, 1.0]], ['2, k, 22', [-0.18797, -0.315785, 1.0]], ['2, k, 23', [0.222832, -0.351236, 1.0]], ['2, k, 24', [0.299867, -0.31396, 1.0]]]
[['2, k, 0', [0.0378852, -0.371802, 1.0]], ['2, k, 1', [0.0415663, -0.0758801, 1.0]], ['2, k, 2', [0.0455446, 0.214497, 1.0]], ['2, k, 3', [0.0576212, 0.354225, 1.0]], ['2, k, 4', [-0.11475, 0.123789, 1.0]], ['2, k, 5', [-0.233737, -0.0574671, 1.0]], ['2, k, 6', [-0.194647, -0.23971, 1.0]], ['2, k, 7', [-0.168284, -0.295861, 1.0]], ['2, k, 8', [0.215225, 0.118313, 1.0]], ['2, k, 9', [0.329541, -0.0793281, 1.0]], ['2, k, 10', [0.275413, -0.264928, 1.0]], ['2, k, 11', [0.245576, -0.301041, 1.0]], ['2, k, 12', [-0.0362158, -0.364051, 1.0]], ['2, k, 13', [-0.0966547, -0.74525, 1.0]], ['2, k, 14', [-0.125824, -1.1098, 1.0]], ['2, k, 15', [-0.121008, -1.1509, 1.0]], ['2, k, 16', [0.111319, -0.371407, 1.0]], ['2, k, 17', [0.156455, -0.740013, 1.0]], ['2, k, 18', [0.185338, -1.09536, 1.0]], ['2, k, 19', [0.187142, -1.1367, 1.0]], ['2, k, 20', [0.0445501, 0.142653, 1.0]], ['2, k, 21', [-0.13928, -0.351523, 1.0]], ['2, k, 22', [-0.20315, -0.32907, 1.0]], ['2, k, 23', [0.220262, -0.353258, 1.0]], ['2, k, 24', [0.266271, -0.330634, 1.0]]]
[['2, k, 0', [0.0408919, -0.371041, 1.0]], ['2, k, 1', [0.044329, -0.0754937, 1.0]], ['2, k, 2', [0.0484503, 0.214609, 1.0]], ['2, k, 3', [0.0599121, 0.354696, 1.0]], ['2, k, 4', [-0.112721, 0.124493, 1.0]], ['2, k, 5', [-0.236657, -0.0464784, 1.0]], ['2, k, 6', [-0.197507, -0.228245, 1.0]], ['2, k, 7', [-0.172107, -0.282221, 1.0]], ['2, k, 8', [0.216615, 0.119489, 1.0]], ['2, k, 9', [0.340448, -0.0700521, 1.0]], ['2, k, 10', [0.282999, -0.266132, 1.0]], ['2, k, 11', [0.247476, -0.30755, 1.0]], ['2, k, 12', [-0.0333371, -0.363457, 1.0]], ['2, k, 13', [-0.094772, -0.745234, 1.0]], ['2, k, 14', [-0.124335, -1.11051, 1.0]], ['2, k, 15', [-0.119891, -1.15174, 1.0]], ['2, k, 16', [0.114339, -0.370502, 1.0]], ['2, k, 17', [0.157837, -0.738675, 1.0]], ['2, k, 18', [0.185611, -1.09463, 1.0]], ['2, k, 19', [0.187054, -1.1361, 1.0]], ['2, k, 20', [0.0473842, 0.142835, 1.0]], ['2, k, 21', [-0.149642, -0.335272, 1.0]], ['2, k, 22', [-0.20993, -0.314699, 1.0]], ['2, k, 23', [0.224784, -0.361981, 1.0]], ['2, k, 24', [0.271697, -0.326356, 1.0]]]
[['2, k, 0', [0.0444851, -0.369152, 1.0]], ['2, k, 1', [0.0448647, -0.0748603, 1.0]], ['2, k, 2', [0.0476649, 0.215182, 1.0]], ['2, k, 3', [0.0609483, 0.355414, 1.0]], ['2, k, 4', [-0.111478, 0.128442, 1.0]], ['2, k, 5', [-0.255818, -0.00335923, 1.0]], ['2, k, 6', [-0.220434, -0.192842, 1.0]], ['2, k, 7', [-0.189889, -0.245376, 1.0]], ['2, k, 8', [0.218651, 0.122498, 1.0]], ['2, k, 9', [0.349105, -0.0548662, 1.0]], ['2, k, 10', [0.31331, -0.25969, 1.0]], ['2, k, 11', [0.302107, -0.267296, 1.0]], ['2, k, 12', [-0.0304414, -0.362324, 1.0]], ['2, k, 13', [-0.0931244, -0.745435, 1.0]], ['2, k, 14', [-0.12613, -1.10318, 1.0]], ['2, k, 15', [-0.12237, -1.1446, 1.0]], ['2, k, 16', [0.118578, -0.367757, 1.0]], ['2, k, 17', [0.159406, -0.738314, 1.0]], ['2, k, 18', [0.186077, -1.09411, 1.0]], ['2, k, 19', [0.186813, -1.13571, 1.0]], ['2, k, 20', [0.0470735, 0.143325, 1.0]], ['2, k, 21', [-0.166959, -0.293333, 1.0]], ['2, k, 22', [-0.222912, -0.267723, 1.0]], ['2, k, 23', [0.287567, -0.307354, 1.0]], ['2, k, 24', [0.347799, -0.26407, 1.0]]]
[['2, k, 0', [0.0461619, -0.368673, 1.0]], ['2, k, 1', [0.0463092, -0.0743261, 1.0]], ['2, k, 2', [0.0485221, 0.21557, 1.0]], ['2, k, 3', [0.0626158, 0.355536, 1.0]], ['2, k, 4', [-0.103319, 0.131896, 1.0]], ['2, k, 5', [-0.257398, 0.00267205, 1.0]], ['2, k, 6', [-0.218278, -0.191063, 1.0]], ['2, k, 7', [-0.184972, -0.240607, 1.0]], ['2, k, 8', [0.219996, 0.123928, 1.0]], ['2, k, 9', [0.361749, -0.0372696, 1.0]], ['2, k, 10', [0.315245, -0.239413, 1.0]], ['2, k, 11', [0.296481, -0.260814, 1.0]], ['2, k, 12', [-0.0288457, -0.362013, 1.0]], ['2, k, 13', [-0.0918567, -0.745376, 1.0]], ['2, k, 14', [-0.126155, -1.10319, 1.0]], ['2, k, 15', [-0.121632, -1.14474, 1.0]], ['2, k, 16', [0.120286, -0.367151, 1.0]], ['2, k, 17', [0.164438, -0.733946, 1.0]], ['2, k, 18', [0.186264, -1.09325, 1.0]], ['2, k, 19', [0.205079, -1.16104, 1.0]], ['2, k, 20', [0.0480168, 0.143745, 1.0]], ['2, k, 21', [-0.168913, -0.294351, 1.0]], ['2, k, 22', [-0.217566, -0.241374, 1.0]], ['2, k, 23', [0.293491, -0.316308, 1.0]], ['2, k, 24', [0.333671, -0.244464, 1.0]]]
[['2, k, 0', [0.049274, -0.36803, 1.0]], ['2, k, 1', [0.0486453, -0.0739185, 1.0]], ['2, k, 2', [0.0504336, 0.215685, 1.0]], ['2, k, 3', [0.0647115, 0.355514, 1.0]], ['2, k, 4', [-0.102899, 0.132079, 1.0]], ['2, k, 5', [-0.259248, 0.0115505, 1.0]], ['2, k, 6', [-0.207155, -0.187573, 1.0]], ['2, k, 7', [-0.180569, -0.238382, 1.0]], ['2, k, 8', [0.22236, 0.12545, 1.0]], ['2, k, 9', [0.363168, -0.0332137, 1.0]], ['2, k, 10', [0.314929, -0.240238, 1.0]], ['2, k, 11', [0.281611, -0.291172, 1.0]], ['2, k, 12', [-0.0254453, -0.361651, 1.0]], ['2, k, 13', [-0.0900247, -0.744772, 1.0]], ['2, k, 14', [-0.12544, -1.10579, 1.0]], ['2, k, 15', [-0.121233, -1.14748, 1.0]], ['2, k, 16', [0.123012, -0.366317, 1.0]], ['2, k, 17', [0.167263, -0.729577, 1.0]], ['2, k, 18', [0.186221, -1.09347, 1.0]], ['2, k, 19', [0.203335, -1.16204, 1.0]], ['2, k, 20', [0.0499325, 0.143948, 1.0]], ['2, k, 21', [-0.163105, -0.299845, 1.0]], ['2, k, 22', [-0.216447, -0.255702, 1.0]], ['2, k, 23', [0.282034, -0.352698, 1.0]], ['2, k, 24', [0.299061, -0.308792, 1.0]]]
[['2, k, 0', [0.0511692, -0.367333, 1.0]], ['2, k, 1', [0.0503924, -0.0731359, 1.0]], ['2, k, 2', [0.0523053, 0.216788, 1.0]], ['2, k, 3', [0.067628, 0.355723, 1.0]], ['2, k, 4', [-0.101083, 0.132168, 1.0]], ['2, k, 5', [-0.262232, 0.0483953, 1.0]], ['2, k, 6', [-0.204644, -0.156227, 1.0]], ['2, k, 7', [-0.185381, -0.215476, 1.0]], ['2, k, 8', [0.225413, 0.129172, 1.0]], ['2, k, 9', [0.370381, -0.0147348, 1.0]], ['2, k, 10', [0.318822, -0.225658, 1.0]], ['2, k, 11', [0.287579, -0.251017, 1.0]], ['2, k, 12', [-0.0238828, -0.361157, 1.0]], ['2, k, 13', [-0.0888679, -0.74542, 1.0]], ['2, k, 14', [-0.123232, -1.10823, 1.0]], ['2, k, 15', [-0.119139, -1.15007, 1.0]], ['2, k, 16', [0.125177, -0.36543, 1.0]], ['2, k, 17', [0.169955, -0.729105, 1.0]], ['2, k, 18', [0.186267, -1.09339, 1.0]], ['2, k, 19', [0.203305, -1.16205, 1.0]], ['2, k, 20', [0.0517896, 0.14497, 1.0]], ['2, k, 21', [-0.156348, -0.271984, 1.0]], ['2, k, 22', [-0.211833, -0.228682, 1.0]], ['2, k, 23', [0.276412, -0.317315, 1.0]], ['2, k, 24', [0.298765, -0.292095, 1.0]]]
[['2, k, 0', [0.0553845, -0.366879, 1.0]], ['2, k, 1', [0.0528256, -0.0725605, 1.0]], ['2, k, 2', [0.0537779, 0.217487, 1.0]], ['2, k, 3', [0.0700695, 0.35499, 1.0]], ['2, k, 4', [-0.0991608, 0.132763, 1.0]], ['2, k, 5', [-0.248451, 0.0343667, 1.0]], ['2, k, 6', [-0.162394, -0.165325, 1.0]], ['2, k, 7', [-0.168064, -0.218294, 1.0]], ['2, k, 8', [0.227013, 0.130495, 1.0]], ['2, k, 9', [0.370366, -0.0144676, 1.0]], ['2, k, 10', [0.321728, -0.225443, 1.0]], ['2, k, 11', [0.292711, -0.279288, 1.0]], ['2, k, 12', [-0.020265, -0.361329, 1.0]], ['2, k, 13', [-0.0847429, -0.747653, 1.0]], ['2, k, 14', [-0.123284, -1.10815, 1.0]], ['2, k, 15', [-0.118767, -1.15021, 1.0]], ['2, k, 16', [0.129944, -0.364271, 1.0]], ['2, k, 17', [0.172519, -0.725907, 1.0]], ['2, k, 18', [0.18678, -1.09391, 1.0]], ['2, k, 19', [0.202843, -1.16299, 1.0]], ['2, k, 20', [0.0535047, 0.145634, 1.0]], ['2, k, 21', [-0.143352, -0.276809, 1.0]], ['2, k, 22', [-0.180397, -0.259555, 1.0]], ['2, k, 23', [0.28729, -0.310669, 1.0]], ['2, k, 24', [0.286163, -0.309451, 1.0]]]
[['2, k, 0', [0.0595084, -0.366596, 1.0]], ['2, k, 1', [0.0541063, -0.0722779, 1.0]], ['2, k, 2', [0.0539015, 0.21784, 1.0]], ['2, k, 3', [0.0709963, 0.354743, 1.0]], ['2, k, 4', [-0.0972918, 0.134467, 1.0]], ['2, k, 5', [-0.248033, 0.0372793, 1.0]], ['2, k, 6', [-0.157709, -0.160749, 1.0]], ['2, k, 7', [-0.145679, -0.213466, 1.0]], ['2, k, 8', [0.227559, 0.131128, 1.0]], ['2, k, 9', [0.368555, -0.0134879, 1.0]], ['2, k, 10', [0.29981, -0.220115, 1.0]], ['2, k, 11', [0.279561, -0.264607, 1.0]], ['2, k, 12', [-0.0160542, -0.361489, 1.0]], ['2, k, 13', [-0.0824533, -0.747644, 1.0]], ['2, k, 14', [-0.123657, -1.10498, 1.0]], ['2, k, 15', [-0.119125, -1.14732, 1.0]], ['2, k, 16', [0.133832, -0.363658, 1.0]], ['2, k, 17', [0.176185, -0.722205, 1.0]], ['2, k, 18', [0.186876, -1.09377, 1.0]], ['2, k, 19', [0.188401, -1.13632, 1.0]], ['2, k, 20', [0.053952, 0.145944, 1.0]], ['2, k, 21', [-0.139098, -0.272702, 1.0]], ['2, k, 22', [-0.14281, -0.248869, 1.0]], ['2, k, 23', [0.283876, -0.334154, 1.0]], ['2, k, 24', [0.289092, -0.303602, 1.0]]]
[['2, k, 0', [0.0628107, -0.365533, 1.0]], ['2, k, 1', [0.0566223, -0.0718642, 1.0]], ['2, k, 2', [0.0558085, 0.217525, 1.0]], ['2, k, 3', [0.0731332, 0.354475, 1.0]], ['2, k, 4', [-0.0943964, 0.135472, 1.0]], ['2, k, 5', [-0.229139, 0.0217784, 1.0]], ['2, k, 6', [-0.134532, -0.174107, 1.0]], ['2, k, 7', [-0.129527, -0.217079, 1.0]], ['2, k, 8', [0.227939, 0.135289, 1.0]], ['2, k, 9', [0.368282, -0.00845727, 1.0]], ['2, k, 10', [0.289326, -0.210396, 1.0]], ['2, k, 11', [0.274757, -0.247145, 1.0]], ['2, k, 12', [-0.0129515, -0.360737, 1.0]], ['2, k, 13', [-0.0800712, -0.746436, 1.0]], ['2, k, 14', [-0.123676, -1.10499, 1.0]], ['2, k, 15', [-0.119658, -1.14762, 1.0]], ['2, k, 16', [0.137257, -0.362332, 1.0]], ['2, k, 17', [0.178164, -0.721164, 1.0]], ['2, k, 18', [0.187267, -1.09322, 1.0]], ['2, k, 19', [0.188274, -1.13607, 1.0]], ['2, k, 20', [0.0560282, 0.145893, 1.0]], ['2, k, 21', [-0.138099, -0.261669, 1.0]], ['2, k, 22', [-0.140926, -0.267339, 1.0]], ['2, k, 23', [0.297621, -0.289888, 1.0]], ['2, k, 24', [0.301751, -0.289633, 1.0]]]
[['2, k, 0', [0.0661578, -0.365797, 1.0]], ['2, k, 1', [0.0596759, -0.072061, 1.0]], ['2, k, 2', [0.058022, 0.217053, 1.0]], ['2, k, 3', [0.0740791, 0.353796, 1.0]], ['2, k, 4', [-0.0936758, 0.135529, 1.0]], ['2, k, 5', [-0.225505, 0.0268275, 1.0]], ['2, k, 6', [-0.133973, -0.170052, 1.0]], ['2, k, 7', [-0.110852, -0.204455, 1.0]], ['2, k, 8', [0.227881, 0.135118, 1.0]], ['2, k, 9', [0.353473, -0.0227246, 1.0]], ['2, k, 10', [0.28118, -0.227136, 1.0]], ['2, k, 11', [0.266521, -0.289643, 1.0]], ['2, k, 12', [-0.00984153, -0.36158, 1.0]], ['2, k, 13', [-0.077024, -0.749357, 1.0]], ['2, k, 14', [-0.123217, -1.10591, 1.0]], ['2, k, 15', [-0.120026, -1.1488, 1.0]], ['2, k, 16', [0.140786, -0.362059, 1.0]], ['2, k, 17', [0.181275, -0.719235, 1.0]], ['2, k, 18', [0.187633, -1.09171, 1.0]], ['2, k, 19', [0.187814, -1.13483, 1.0]], ['2, k, 20', [0.0583915, 0.145513, 1.0]], ['2, k, 21', [-0.112778, -0.281976, 1.0]], ['2, k, 22', [-0.115113, -0.224677, 1.0]], ['2, k, 23', [0.289405, -0.332253, 1.0]], ['2, k, 24', [0.304562, -0.314409, 1.0]]]
