[['2, k, 0', [0.0982251, -1.23659, 1.0]], ['2, k, 1', [0.0869044, -0.938218, 1.0]], ['2, k, 2', [0.0754581, -0.641953, 1.0]], ['2, k, 3', [0.0922469, -0.536549, 1.0]], ['2, k, 4', [0.0418407, -0.730536, 1.0]], ['2, k, 5', [0.241075, -0.711626, 1.0]], ['2, k, 6', [0.438867, -0.693196, 1.0]], ['2, k, 7', [0.515904, -0.67494, 1.0]], ['2, k, 8', [0.141702, -0.70938, 1.0]], ['2, k, 9', [0.342185, -0.702578, 1.0]], ['2, k, 10', [0.490182, -0.682084, 1.0]], ['2, k, 11', [0.520166, -0.672422, 1.0]], ['2, k, 12', [0.0744598, -1.22786, 1.0]], ['2, k, 13', [-0.00785428, -1.44413, 1.0]], ['2, k, 14', [-0.00937062, -1.7528, 1.0]], ['2, k, 15', [-0.0547299, -1.79328, 1.0]], ['2, k, 16', [0.119845, -1.21827, 1.0]], ['2, k, 17', [0.205992, -1.47265, 1.0]], ['2, k, 18', [0.240174, -1.77048, 1.0]], ['2, k, 19', [0.20224, -1.81353, 1.0]], ['2, k, 20', [0.0783523, -0.715892, 1.0]], ['2, k, 21', [0.561587, -0.666157, 1.0]], ['2, k, 22', [0.520347, -0.680181, 1.0]], ['2, k, 23', [0.563465, -0.665351, 1.0]], ['2, k, 24', [0.525571, -0.681045, 1.0]]]
[['2, k, 0', [0.173527, -1.25164, 1.0]], ['2, k, 1', [0.178803, -0.944256, 1.0]], ['2, k, 2', [0.182313, -0.638831, 1.0]], ['2, k, 3', [0.164283, -0.543035, 1.0]], ['2, k, 4', [0.0291093, -0.788425, 1.0]], ['2, k, 5', [-0.0313273, -0.727135, 1.0]], ['2, k, 6', [-0.143877, -0.679894, 1.0]], ['2, k, 7', [-0.223669, -0.647095, 1.0]], ['2, k, 8', [0.202098, -0.737771, 1.0]], ['2, k, 9', [0.0160165, -0.703794, 1.0]], ['2, k, 10', [-0.170891, -0.665251, 1.0]], ['2, k, 11', [-0.226947, -0.647283, 1.0]], ['2, k, 12', [0.130928, -1.25261, 1.0]], ['2, k, 13', [0.0910536, -1.52703, 1.0]], ['2, k, 14', [0.050656, -1.78535, 1.0]], ['2, k, 15', [-0.0227721, -1.80332, 1.0]], ['2, k, 16', [0.212167, -1.22451, 1.0]], ['2, k, 17', [0.266731, -1.46161, 1.0]], ['2, k, 18', [0.300798, -1.75019, 1.0]], ['2, k, 19', [0.237148, -1.79696, 1.0]], ['2, k, 20', [0.181546, -0.715014, 1.0]], ['2, k, 21', [-0.256198, -0.62777, 1.0]], ['2, k, 22', [-0.243626, -0.624257, 1.0]], ['2, k, 23', [-0.26095, -0.626853, 1.0]], ['2, k, 24', [-0.197941, -0.656096, 1.0]]]
[['2, k, 0', [0.172672, -1.25168, 1.0]], ['2, k, 1', [0.178509, -0.94484, 1.0]], ['2, k, 2', [0.183206, -0.64047, 1.0]], ['2, k, 3', [0.163953, -0.542797, 1.0]], ['2, k, 4', [0.030003, -0.790057, 1.0]], ['2, k, 5', [0.0129252, -0.739623, 1.0]], ['2, k, 6', [-0.103456, -0.68535, 1.0]], ['2, k, 7', [-0.213718, -0.636588, 1.0]], ['2, k, 8', [0.204243, -0.737999, 1.0]], ['2, k, 9', [0.0320691, -0.697435, 1.0]], ['2, k, 10', [-0.140921, -0.662516, 1.0]], ['2, k, 11', [-0.20644, -0.639183, 1.0]], ['2, k, 12', [0.129742, -1.25229, 1.0]], ['2, k, 13', [0.0884383, -1.52656, 1.0]], ['2, k, 14', [0.0456416, -1.78388, 1.0]], ['2, k, 15', [-0.0283891, -1.80166, 1.0]], ['2, k, 16', [0.211685, -1.22472, 1.0]], ['2, k, 17', [0.26716, -1.46107, 1.0]], ['2, k, 18', [0.300435, -1.75022, 1.0]], ['2, k, 19', [0.236525, -1.79669, 1.0]], ['2, k, 20', [0.182072, -0.716349, 1.0]], ['2, k, 21', [-0.236955, -0.622623, 1.0]], ['2, k, 22', [-0.246935, -0.623664, 1.0]], ['2, k, 23', [-0.251571, -0.631407, 1.0]], ['2, k, 24', [-0.183476, -0.639808, 1.0]]]
[['2, k, 0', [0.170804, -1.25165, 1.0]], ['2, k, 1', [0.177302, -0.945769, 1.0]], ['2, k, 2', [0.183, -0.642705, 1.0]], ['2, k, 3', [0.163179, -0.541509, 1.0]], ['2, k, 4', [0.0298022, -0.792284, 1.0]], ['2, k, 5', [-0.0381871, -0.740718, 1.0]], ['2, k, 6', [-0.103394, -0.687548, 1.0]], ['2, k, 7', [-0.166074, -0.639198, 1.0]], ['2, k, 8', [0.211183, -0.74008, 1.0]], ['2, k, 9', [0.0417749, -0.697419, 1.0]], ['2, k, 10', [-0.112757, -0.662458, 1.0]], ['2, k, 11', [-0.161193, -0.642067, 1.0]], ['2, k, 12', [0.127451, -1.25187, 1.0]], ['2, k, 13', [0.0848275, -1.52624, 1.0]], ['2, k, 14', [0.0440347, -1.78382, 1.0]], ['2, k, 15', [0.0514577, -1.844, 1.0]], ['2, k, 16', [0.210392, -1.22493, 1.0]], ['2, k, 17', [0.263239, -1.46034, 1.0]], ['2, k, 18', [0.300045, -1.75068, 1.0]], ['2, k, 19', [0.238275, -1.79746, 1.0]], ['2, k, 20', [0.181598, -0.718243, 1.0]], ['2, k, 21', [-0.174117, -0.617162, 1.0]], ['2, k, 22', [-0.206853, -0.635378, 1.0]], ['2, k, 23', [-0.192385, -0.633284, 1.0]], ['2, k, 24', [-0.141796, -0.640798, 1.0]]]
[['2, k, 0', [0.16963, -1.25154, 1.0]], ['2, k, 1', [0.176492, -0.946537, 1.0]], ['2, k, 2', [0.182777, -0.644563, 1.0]], ['2, k, 3', [0.162749, -0.540761, 1.0]], ['2, k, 4', [0.0295834, -0.794135, 1.0]], ['2, k, 5', [-0.0149464, -0.74241, 1.0]], ['2, k, 6', [-0.0544062, -0.687748, 1.0]], ['2, k, 7', [-0.100589, -0.647047, 1.0]], ['2, k, 8', [0.21858, -0.740553, 1.0]], ['2, k, 9', [0.0748719, -0.701051, 1.0]], ['2, k, 10', [-0.0812058, -0.645893, 1.0]], ['2, k, 11', [-0.130976, -0.637958, 1.0]], ['2, k, 12', [0.124908, -1.25134, 1.0]], ['2, k, 13', [0.0819913, -1.5265, 1.0]], ['2, k, 14', [0.0434199, -1.78421, 1.0]], ['2, k, 15', [0.0477147, -1.84437, 1.0]], ['2, k, 16', [0.210014, -1.22497, 1.0]], ['2, k, 17', [0.261747, -1.45952, 1.0]], ['2, k, 18', [0.299983, -1.75058, 1.0]], ['2, k, 19', [0.24017, -1.79786, 1.0]], ['2, k, 20', [0.181231, -0.719829, 1.0]], ['2, k, 21', [-0.12882, -0.613285, 1.0]], ['2, k, 22', [-0.133479, -0.651937, 1.0]], ['2, k, 23', [-0.167913, -0.613006, 1.0]], ['2, k, 24', [-0.102838, -0.637145, 1.0]]]
[['2, k, 0', [0.161971, -1.24264, 1.0]], ['2, k, 1', [0.172538, -0.946034, 1.0]], ['2, k, 2', [0.180542, -0.650184, 1.0]], ['2, k, 3', [0.161418, -0.540584, 1.0]], ['2, k, 4', [0.0112865, -0.762493, 1.0]], ['2, k, 5', [0.0948384, -0.812495, 1.0]], ['2, k, 6', [0.0881426, -0.797312, 1.0]], ['2, k, 7', [0.0949041, -0.721454, 1.0]], ['2, k, 8', [0.230009, -0.740886, 1.0]], ['2, k, 9', [0.0973612, -0.699499, 1.0]], ['2, k, 10', [-0.0411906, -0.653812, 1.0]], ['2, k, 11', [-0.101858, -0.633269, 1.0]], ['2, k, 12', [0.121168, -1.24078, 1.0]], ['2, k, 13', [0.0800675, -1.51878, 1.0]], ['2, k, 14', [0.0430169, -1.77648, 1.0]], ['2, k, 15', [-0.0344497, -1.79461, 1.0]], ['2, k, 16', [0.198891, -1.21811, 1.0]], ['2, k, 17', [0.262582, -1.45953, 1.0]], ['2, k, 18', [0.298542, -1.75218, 1.0]], ['2, k, 19', [0.230555, -1.79554, 1.0]], ['2, k, 20', [0.178689, -0.723789, 1.0]], ['2, k, 21', [0.0824411, -0.713099, 1.0]], ['2, k, 22', [0.0756783, -0.713047, 1.0]], ['2, k, 23', [-0.134099, -0.61852, 1.0]], ['2, k, 24', [-0.0617248, -0.636056, 1.0]]]
[['2, k, 0', [0.159859, -1.24177, 1.0]], ['2, k, 1', [0.170692, -0.946505, 1.0]], ['2, k, 2', [0.179185, -0.652874, 1.0]], ['2, k, 3', [0.158906, -0.540842, 1.0]], ['2, k, 4', [0.0204022, -0.760947, 1.0]], ['2, k, 5', [-0.185042, -0.795462, 1.0]], ['2, k, 6', [-0.349916, -0.728847, 1.0]], ['2, k, 7', [-0.410722, -0.698084, 1.0]], ['2, k, 8', [0.231138, -0.744244, 1.0]], ['2, k, 9', [0.112075, -0.699918, 1.0]], ['2, k, 10', [0.0162958, -0.657865, 1.0]], ['2, k, 11', [-0.0649043, -0.62606, 1.0]], ['2, k, 12', [0.119164, -1.23931, 1.0]], ['2, k, 13', [0.072723, -1.51723, 1.0]], ['2, k, 14', [0.0408275, -1.77562, 1.0]], ['2, k, 15', [-0.0352866, -1.79517, 1.0]], ['2, k, 16', [0.19507, -1.21719, 1.0]], ['2, k, 17', [0.263722, -1.45978, 1.0]], ['2, k, 18', [0.295826, -1.75053, 1.0]], ['2, k, 19', [0.228082, -1.79351, 1.0]], ['2, k, 20', [0.177172, -0.725907, 1.0]], ['2, k, 21', [-0.447076, -0.682794, 1.0]], ['2, k, 22', [-0.452344, -0.677834, 1.0]], ['2, k, 23', [-0.0974273, -0.630064, 1.0]], ['2, k, 24', [-0.0285051, -0.614711, 1.0]]]
[['2, k, 0', [0.155927, -1.23542, 1.0]], ['2, k, 1', [0.168414, -0.945474, 1.0]], ['2, k, 2', [0.177841, -0.655852, 1.0]], ['2, k, 3', [0.157296, -0.540993, 1.0]], ['2, k, 4', [0.0209219, -0.761149, 1.0]], ['2, k, 5', [-0.179926, -0.792632, 1.0]], ['2, k, 6', [-0.35152, -0.726342, 1.0]], ['2, k, 7', [-0.403335, -0.690654, 1.0]], ['2, k, 8', [0.232811, -0.74928, 1.0]], ['2, k, 9', [0.140277, -0.690219, 1.0]], ['2, k, 10', [0.0278387, -0.634345, 1.0]], ['2, k, 11', [-0.0211884, -0.626428, 1.0]], ['2, k, 12', [0.115484, -1.2303, 1.0]], ['2, k, 13', [0.0694535, -1.51085, 1.0]], ['2, k, 14', [0.0368093, -1.76896, 1.0]], ['2, k, 15', [-0.0390757, -1.78854, 1.0]], ['2, k, 16', [0.189114, -1.20856, 1.0]], ['2, k, 17', [0.264124, -1.45828, 1.0]], ['2, k, 18', [0.294847, -1.76447, 1.0]], ['2, k, 19', [0.227075, -1.80673, 1.0]], ['2, k, 20', [0.175651, -0.727818, 1.0]], ['2, k, 21', [-0.436498, -0.679578, 1.0]], ['2, k, 22', [-0.443184, -0.676168, 1.0]], ['2, k, 23', [-0.0585873, -0.63119, 1.0]], ['2, k, 24', [0.00953819, -0.643014, 1.0]]]
[['2, k, 0', [0.154085, -1.23769, 1.0]], ['2, k, 1', [0.165407, -0.949855, 1.0]], ['2, k, 2', [0.174899, -0.663218, 1.0]], ['2, k, 3', [0.1549, -0.543488, 1.0]], ['2, k, 4', [0.0106669, -0.760874, 1.0]], ['2, k, 5', [-0.180333, -0.783164, 1.0]], ['2, k, 6', [-0.306659, -0.742424, 1.0]], ['2, k, 7', [-0.393368, -0.685736, 1.0]], ['2, k, 8', [0.234291, -0.751913, 1.0]], ['2, k, 9', [0.162981, -0.688975, 1.0]], ['2, k, 10', [0.0585004, -0.63871, 1.0]], ['2, k, 11', [0.0340493, -0.624023, 1.0]], ['2, k, 12', [0.112689, -1.23319, 1.0]], ['2, k, 13', [0.0613789, -1.51115, 1.0]], ['2, k, 14', [0.0327623, -1.77089, 1.0]], ['2, k, 15', [-0.0400658, -1.79236, 1.0]], ['2, k, 16', [0.188876, -1.21299, 1.0]], ['2, k, 17', [0.262596, -1.45962, 1.0]], ['2, k, 18', [0.290212, -1.75014, 1.0]], ['2, k, 19', [0.225647, -1.79474, 1.0]], ['2, k, 20', [0.172593, -0.734658, 1.0]], ['2, k, 21', [-0.425065, -0.675249, 1.0]], ['2, k, 22', [-0.437101, -0.673024, 1.0]], ['2, k, 23', [-0.00762008, -0.62835, 1.0]], ['2, k, 24', [0.0782457, -0.61112, 1.0]]]
[['2, k, 0', [0.151605, -1.24105, 1.0]], ['2, k, 1', [0.162535, -0.953295, 1.0]], ['2, k, 2', [0.172127, -0.666708, 1.0]], ['2, k, 3', [0.154597, -0.546875, 1.0]], ['2, k, 4', [0.0166577, -0.746642, 1.0]], ['2, k, 5', [-0.168967, -0.775056, 1.0]], ['2, k, 6', [-0.323548, -0.715031, 1.0]], ['2, k, 7', [-0.3781, -0.677704, 1.0]], ['2, k, 8', [0.223538, -0.785549, 1.0]], ['2, k, 9', [0.216635, -0.712894, 1.0]], ['2, k, 10', [0.0942747, -0.651601, 1.0]], ['2, k, 11', [0.079096, -0.621466, 1.0]], ['2, k, 12', [0.111242, -1.23675, 1.0]], ['2, k, 13', [0.0569052, -1.51125, 1.0]], ['2, k, 14', [0.0311559, -1.77186, 1.0]], ['2, k, 15', [-0.0404213, -1.79448, 1.0]], ['2, k, 16', [0.186086, -1.21741, 1.0]], ['2, k, 17', [0.244501, -1.49407, 1.0]], ['2, k, 18', [0.286754, -1.74726, 1.0]], ['2, k, 19', [0.229838, -1.7965, 1.0]], ['2, k, 20', [0.169804, -0.738204, 1.0]], ['2, k, 21', [-0.410641, -0.665201, 1.0]], ['2, k, 22', [-0.41346, -0.670136, 1.0]], ['2, k, 23', [0.0791397, -0.612411, 1.0]], ['2, k, 24', [0.120372, -0.644982, 1.0]]]
[['2, k, 0', [0.148088, -1.26748, 1.0]], ['2, k, 1', [0.157768, -0.96218, 1.0]], ['2, k, 2', [0.166154, -0.668111, 1.0]], ['2, k, 3', [0.154127, -0.547568, 1.0]], ['2, k, 4', [0.0157711, -0.777719, 1.0]], ['2, k, 5', [-0.183006, -0.774584, 1.0]], ['2, k, 6', [-0.307051, -0.719907, 1.0]], ['2, k, 7', [-0.363936, -0.671321, 1.0]], ['2, k, 8', [0.207098, -0.843284, 1.0]], ['2, k, 9', [0.214711, -0.710968, 1.0]], ['2, k, 10', [0.131983, -0.644652, 1.0]], ['2, k, 11', [0.131111, -0.622305, 1.0]], ['2, k, 12', [0.103269, -1.26165, 1.0]], ['2, k, 13', [0.0542318, -1.51109, 1.0]], ['2, k, 14', [0.0253662, -1.80769, 1.0]], ['2, k, 15', [-0.0357689, -1.83335, 1.0]], ['2, k, 16', [0.189486, -1.24984, 1.0]], ['2, k, 17', [0.250039, -1.52377, 1.0]], ['2, k, 18', [0.284903, -1.77715, 1.0]], ['2, k, 19', [0.318051, -1.83099, 1.0]], ['2, k, 20', [0.16449, -0.741067, 1.0]], ['2, k, 21', [-0.391385, -0.660237, 1.0]], ['2, k, 22', [-0.409225, -0.660458, 1.0]], ['2, k, 23', [0.132391, -0.614039, 1.0]], ['2, k, 24', [0.173392, -0.635364, 1.0]]]
[['2, k, 0', [0.145697, -1.26543, 1.0]], ['2, k, 1', [0.157169, -0.962276, 1.0]], ['2, k, 2', [0.166092, -0.668174, 1.0]], ['2, k, 3', [0.151337, -0.547674, 1.0]], ['2, k, 4', [0.0153808, -0.777179, 1.0]], ['2, k, 5', [-0.175998, -0.77229, 1.0]], ['2, k, 6', [-0.317156, -0.700136, 1.0]], ['2, k, 7', [-0.3578, -0.664909, 1.0]], ['2, k, 8', [0.219484, -0.844384, 1.0]], ['2, k, 9', [0.216756, -0.709919, 1.0]], ['2, k, 10', [0.1448, -0.645888, 1.0]], ['2, k, 11', [0.169978, -0.620288, 1.0]], ['2, k, 12', [0.0984698, -1.25922, 1.0]], ['2, k, 13', [0.0505399, -1.50133, 1.0]], ['2, k, 14', [0.0263656, -1.77175, 1.0]], ['2, k, 15', [-0.031887, -1.79964, 1.0]], ['2, k, 16', [0.187584, -1.24548, 1.0]], ['2, k, 17', [0.260883, -1.46332, 1.0]], ['2, k, 18', [0.287426, -1.76952, 1.0]], ['2, k, 19', [0.238843, -1.81386, 1.0]], ['2, k, 20', [0.164293, -0.741174, 1.0]], ['2, k, 21', [-0.376817, -0.652335, 1.0]], ['2, k, 22', [-0.411005, -0.668159, 1.0]], ['2, k, 23', [0.190307, -0.612457, 1.0]], ['2, k, 24', [0.207403, -0.651194, 1.0]]]
[['2, k, 0', [0.142827, -1.25915, 1.0]], ['2, k, 1', [0.156391, -0.96156, 1.0]], ['2, k, 2', [0.165998, -0.668176, 1.0]], ['2, k, 3', [0.14784, -0.548067, 1.0]], ['2, k, 4', [0.0145582, -0.776528, 1.0]], ['2, k, 5', [-0.163843, -0.771572, 1.0]], ['2, k, 6', [-0.289276, -0.698049, 1.0]], ['2, k, 7', [-0.332011, -0.652235, 1.0]], ['2, k, 8', [0.21744, -0.842092, 1.0]], ['2, k, 9', [0.225398, -0.713699, 1.0]], ['2, k, 10', [0.188267, -0.64673, 1.0]], ['2, k, 11', [0.22136, -0.619709, 1.0]], ['2, k, 12', [0.0951276, -1.25168, 1.0]], ['2, k, 13', [0.0424077, -1.49079, 1.0]], ['2, k, 14', [0.0226393, -1.77491, 1.0]], ['2, k, 15', [-0.0339569, -1.80417, 1.0]], ['2, k, 16', [0.185032, -1.2376, 1.0]], ['2, k, 17', [0.26091, -1.46376, 1.0]], ['2, k, 18', [0.285563, -1.76692, 1.0]], ['2, k, 19', [0.237228, -1.81145, 1.0]], ['2, k, 20', [0.164094, -0.741113, 1.0]], ['2, k, 21', [-0.337668, -0.645639, 1.0]], ['2, k, 22', [-0.384946, -0.649963, 1.0]], ['2, k, 23', [0.246782, -0.608239, 1.0]], ['2, k, 24', [0.262828, -0.639186, 1.0]]]
[['2, k, 0', [0.141961, -1.25316, 1.0]], ['2, k, 1', [0.155752, -0.960428, 1.0]], ['2, k, 2', [0.165711, -0.668349, 1.0]], ['2, k, 3', [0.145136, -0.548591, 1.0]], ['2, k, 4', [0.0113412, -0.773297, 1.0]], ['2, k, 5', [-0.149989, -0.768033, 1.0]], ['2, k, 6', [-0.254184, -0.70673, 1.0]], ['2, k, 7', [-0.307022, -0.64873, 1.0]], ['2, k, 8', [0.217227, -0.822039, 1.0]], ['2, k, 9', [0.225484, -0.720072, 1.0]], ['2, k, 10', [0.205879, -0.646956, 1.0]], ['2, k, 11', [0.253289, -0.621323, 1.0]], ['2, k, 12', [0.0924082, -1.24411, 1.0]], ['2, k, 13', [0.0408576, -1.48962, 1.0]], ['2, k, 14', [0.0157222, -1.77051, 1.0]], ['2, k, 15', [-0.0348858, -1.80151, 1.0]], ['2, k, 16', [0.186394, -1.23254, 1.0]], ['2, k, 17', [0.260112, -1.46451, 1.0]], ['2, k, 18', [0.285126, -1.76616, 1.0]], ['2, k, 19', [0.245137, -1.81238, 1.0]], ['2, k, 20', [0.16374, -0.741061, 1.0]], ['2, k, 21', [-0.316004, -0.637297, 1.0]], ['2, k, 22', [-0.342758, -0.653947, 1.0]], ['2, k, 23', [0.291764, -0.610436, 1.0]], ['2, k, 24', [0.282613, -0.643342, 1.0]]]
[['2, k, 0', [0.141761, -1.25103, 1.0]], ['2, k, 1', [0.155116, -0.959459, 1.0]], ['2, k, 2', [0.165169, -0.668206, 1.0]], ['2, k, 3', [0.14353, -0.54851, 1.0]], ['2, k, 4', [0.00814139, -0.775373, 1.0]], ['2, k, 5', [-0.122456, -0.745411, 1.0]], ['2, k, 6', [-0.23492, -0.686376, 1.0]], ['2, k, 7', [-0.288122, -0.644211, 1.0]], ['2, k, 8', [0.221574, -0.803298, 1.0]], ['2, k, 9', [0.226001, -0.724198, 1.0]], ['2, k, 10', [0.229208, -0.645101, 1.0]], ['2, k, 11', [0.288254, -0.622941, 1.0]], ['2, k, 12', [0.0905104, -1.24134, 1.0]], ['2, k, 13', [0.0395679, -1.49, 1.0]], ['2, k, 14', [0.013672, -1.77001, 1.0]], ['2, k, 15', [-0.0313512, -1.80296, 1.0]], ['2, k, 16', [0.188292, -1.23033, 1.0]], ['2, k, 17', [0.257787, -1.46541, 1.0]], ['2, k, 18', [0.281967, -1.76537, 1.0]], ['2, k, 19', [0.248201, -1.81233, 1.0]], ['2, k, 20', [0.163151, -0.74078, 1.0]], ['2, k, 21', [-0.300039, -0.636599, 1.0]], ['2, k, 22', [-0.327638, -0.633569, 1.0]], ['2, k, 23', [0.328417, -0.614024, 1.0]], ['2, k, 24', [0.302915, -0.643179, 1.0]]]
[['2, k, 0', [0.14097, -1.24773, 1.0]], ['2, k, 1', [0.154049, -0.958205, 1.0]], ['2, k, 2', [0.164239, -0.668242, 1.0]], ['2, k, 3', [0.139962, -0.549116, 1.0]], ['2, k, 4', [0.00843834, -0.774975, 1.0]], ['2, k, 5', [-0.13253, -0.762323, 1.0]], ['2, k, 6', [-0.234337, -0.690064, 1.0]], ['2, k, 7', [-0.275192, -0.646504, 1.0]], ['2, k, 8', [0.223902, -0.8016, 1.0]], ['2, k, 9', [0.226549, -0.72594, 1.0]], ['2, k, 10', [0.237993, -0.645404, 1.0]], ['2, k, 11', [0.295308, -0.623977, 1.0]], ['2, k, 12', [0.0876024, -1.2361, 1.0]], ['2, k, 13', [0.0369041, -1.48533, 1.0]], ['2, k, 14', [0.0117481, -1.76844, 1.0]], ['2, k, 15', [-0.0297865, -1.80272, 1.0]], ['2, k, 16', [0.189418, -1.2279, 1.0]], ['2, k, 17', [0.256737, -1.4652, 1.0]], ['2, k, 18', [0.281568, -1.76716, 1.0]], ['2, k, 19', [0.251456, -1.81431, 1.0]], ['2, k, 20', [0.16219, -0.740575, 1.0]], ['2, k, 21', [-0.280218, -0.633759, 1.0]], ['2, k, 22', [-0.310861, -0.632156, 1.0]], ['2, k, 23', [0.32932, -0.621962, 1.0]], ['2, k, 24', [0.238649, -0.622649, 1.0]]]
[['2, k, 0', [0.139032, -1.24045, 1.0]], ['2, k, 1', [0.152272, -0.955501, 1.0]], ['2, k, 2', [0.163183, -0.668198, 1.0]], ['2, k, 3', [0.136426, -0.549526, 1.0]], ['2, k, 4', [0.0073618, -0.772109, 1.0]], ['2, k, 5', [-0.133587, -0.755162, 1.0]], ['2, k, 6', [-0.21306, -0.684899, 1.0]], ['2, k, 7', [-0.231581, -0.640026, 1.0]], ['2, k, 8', [0.242382, -0.781734, 1.0]], ['2, k, 9', [0.230886, -0.714164, 1.0]], ['2, k, 10', [0.29153, -0.649611, 1.0]], ['2, k, 11', [0.36703, -0.625628, 1.0]], ['2, k, 12', [0.0840799, -1.2293, 1.0]], ['2, k, 13', [0.0358384, -1.4844, 1.0]], ['2, k, 14', [0.0105156, -1.76764, 1.0]], ['2, k, 15', [-0.0233855, -1.80411, 1.0]], ['2, k, 16', [0.189693, -1.22299, 1.0]], ['2, k, 17', [0.254984, -1.46499, 1.0]], ['2, k, 18', [0.281033, -1.76849, 1.0]], ['2, k, 19', [0.259459, -1.81599, 1.0]], ['2, k, 20', [0.160986, -0.740112, 1.0]], ['2, k, 21', [-0.225902, -0.629248, 1.0]], ['2, k, 22', [-0.263678, -0.629689, 1.0]], ['2, k, 23', [0.408463, -0.615496, 1.0]], ['2, k, 24', [0.361872, -0.609662, 1.0]]]
[['2, k, 0', [0.138614, -1.23869, 1.0]], ['2, k, 1', [0.151634, -0.954642, 1.0]], ['2, k, 2', [0.162456, -0.668374, 1.0]], ['2, k, 3', [0.133618, -0.55032, 1.0]], ['2, k, 4', [0.00541886, -0.769495, 1.0]], ['2, k, 5', [-0.140593, -0.754517, 1.0]], ['2, k, 6', [-0.194309, -0.693788, 1.0]], ['2, k, 7', [-0.215357, -0.640354, 1.0]], ['2, k, 8', [0.24434, -0.780232, 1.0]], ['2, k, 9', [0.228631, -0.721943, 1.0]], ['2, k, 10', [0.286551, -0.665963, 1.0]], ['2, k, 11', [0.391465, -0.630556, 1.0]], ['2, k, 12', [0.0831819, -1.22759, 1.0]], ['2, k, 13', [0.0340343, -1.48449, 1.0]], ['2, k, 14', [0.0086404, -1.76671, 1.0]], ['2, k, 15', [-0.0207635, -1.80473, 1.0]], ['2, k, 16', [0.190093, -1.22115, 1.0]], ['2, k, 17', [0.252796, -1.46457, 1.0]], ['2, k, 18', [0.280137, -1.77029, 1.0]], ['2, k, 19', [0.263579, -1.81716, 1.0]], ['2, k, 20', [0.160297, -0.740021, 1.0]], ['2, k, 21', [-0.191551, -0.626062, 1.0]], ['2, k, 22', [-0.252545, -0.633625, 1.0]], ['2, k, 23', [0.431713, -0.622022, 1.0]], ['2, k, 24', [0.397047, -0.632375, 1.0]]]
[['2, k, 0', [0.137969, -1.23712, 1.0]], ['2, k, 1', [0.150562, -0.953718, 1.0]], ['2, k, 2', [0.1611, -0.668599, 1.0]], ['2, k, 3', [0.131299, -0.550757, 1.0]], ['2, k, 4', [0.0028784, -0.767694, 1.0]], ['2, k, 5', [-0.140118, -0.754025, 1.0]], ['2, k, 6', [-0.187397, -0.694158, 1.0]], ['2, k, 7', [-0.201615, -0.642673, 1.0]], ['2, k, 8', [0.245677, -0.778999, 1.0]], ['2, k, 9', [0.321859, -0.725972, 1.0]], ['2, k, 10', [0.386186, -0.66481, 1.0]], ['2, k, 11', [0.438376, -0.634347, 1.0]], ['2, k, 12', [0.0816733, -1.22539, 1.0]], ['2, k, 13', [0.0327646, -1.48456, 1.0]], ['2, k, 14', [0.0080238, -1.7665, 1.0]], ['2, k, 15', [-0.0186165, -1.80514, 1.0]], ['2, k, 16', [0.190133, -1.21989, 1.0]], ['2, k, 17', [0.252199, -1.46497, 1.0]], ['2, k, 18', [0.28083, -1.77226, 1.0]], ['2, k, 19', [0.267209, -1.81865, 1.0]], ['2, k, 20', [0.158983, -0.739929, 1.0]], ['2, k, 21', [-0.195719, -0.629396, 1.0]], ['2, k, 22', [-0.239693, -0.633403, 1.0]], ['2, k, 23', [0.486729, -0.627795, 1.0]], ['2, k, 24', [0.399731, -0.62658, 1.0]]]
[['2, k, 0', [0.137863, -1.2372, 1.0]], ['2, k, 1', [0.148193, -0.954526, 1.0]], ['2, k, 2', [0.153999, -0.672223, 1.0]], ['2, k, 3', [0.130032, -0.553098, 1.0]], ['2, k, 4', [0.000980069, -0.768266, 1.0]], ['2, k, 5', [-0.131805, -0.750161, 1.0]], ['2, k, 6', [-0.173557, -0.691584, 1.0]], ['2, k, 7', [-0.172869, -0.643704, 1.0]], ['2, k, 8', [0.246152, -0.779009, 1.0]], ['2, k, 9', [0.323503, -0.726445, 1.0]], ['2, k, 10', [0.39219, -0.664263, 1.0]], ['2, k, 11', [0.451301, -0.638806, 1.0]], ['2, k, 12', [0.0810799, -1.22577, 1.0]], ['2, k, 13', [0.030844, -1.48483, 1.0]], ['2, k, 14', [0.00730016, -1.76602, 1.0]], ['2, k, 15', [-0.0179136, -1.80523, 1.0]], ['2, k, 16', [0.190285, -1.22035, 1.0]], ['2, k, 17', [0.251238, -1.46516, 1.0]], ['2, k, 18', [0.280576, -1.77279, 1.0]], ['2, k, 19', [0.268253, -1.81863, 1.0]], ['2, k, 20', [0.153074, -0.742668, 1.0]], ['2, k, 21', [-0.14276, -0.631014, 1.0]], ['2, k, 22', [-0.205181, -0.630358, 1.0]], ['2, k, 23', [0.48903, -0.630909, 1.0]], ['2, k, 24', [0.402766, -0.629194, 1.0]]]
