[['2, k, 0', [0.173645, -1.03028, 1.0]], ['2, k, 1', [0.209115, -0.741331, 1.0]], ['2, k, 2', [0.24315, -0.455253, 1.0]], ['2, k, 3', [0.212829, -0.332202, 1.0]], ['2, k, 4', [0.0292393, -0.645588, 1.0]], ['2, k, 5', [-0.0478546, -0.51599, 1.0]], ['2, k, 6', [-0.351397, -0.530661, 1.0]], ['2, k, 7', [-0.440163, -0.527286, 1.0]], ['2, k, 8', [0.33626, -0.588145, 1.0]], ['2, k, 9', [0.225589, -0.449638, 1.0]], ['2, k, 10', [0.00571564, -0.487571, 1.0]], ['2, k, 11', [-0.0160751, -0.453606, 1.0]], ['2, k, 12', [0.102054, -1.0324, 1.0]], ['2, k, 13', [0.0485482, -1.4049, 1.0]], ['2, k, 14', [0.0604051, -1.67162, 1.0]], ['2, k, 15', [-0.0160371, -1.74431, 1.0]], ['2, k, 16', [0.241618, -1.00649, 1.0]], ['2, k, 17', [0.279754, -1.34082, 1.0]], ['2, k, 18', [0.286119, -1.4306, 1.0]], ['2, k, 19', [0.30015, -1.5304, 1.0]], ['2, k, 20', [0.234873, -0.526517, 1.0]], ['2, k, 21', [-0.488653, -0.518648, 1.0]], ['2, k, 22', [-0.385824, -0.554784, 1.0]], ['2, k, 23', [-0.0429999, -0.466558, 1.0]], ['2, k, 24', [0.00732758, -0.43848, 1.0]]]
[['2, k, 0', [0.163755, -1.09168, 1.0]], ['2, k, 1', [0.157882, -0.771888, 1.0]], ['2, k, 2', [0.146205, -0.456926, 1.0]], ['2, k, 3', [0.159392, -0.336339, 1.0]], ['2, k, 4', [-0.00804029, -0.61332, 1.0]], ['2, k, 5', [-0.00791909, -0.498506, 1.0]], ['2, k, 6', [0.0451286, -0.439272, 1.0]], ['2, k, 7', [0.0755558, -0.422374, 1.0]], ['2, k, 8', [0.323363, -0.584069, 1.0]], ['2, k, 9', [0.524677, -0.521297, 1.0]], ['2, k, 10', [0.661758, -0.454604, 1.0]], ['2, k, 11', [0.714111, -0.42915, 1.0]], ['2, k, 12', [0.0812188, -1.07644, 1.0]], ['2, k, 13', [0.0601045, -1.38876, 1.0]], ['2, k, 14', [0.0422458, -1.72425, 1.0]], ['2, k, 15', [0.0553679, -1.77754, 1.0]], ['2, k, 16', [0.241265, -1.07637, 1.0]], ['2, k, 17', [0.248659, -1.34276, 1.0]], ['2, k, 18', [0.287302, -1.67815, 1.0]], ['2, k, 19', [0.280502, -1.52975, 1.0]], ['2, k, 20', [0.149488, -0.535448, 1.0]], ['2, k, 21', [0.103701, -0.421227, 1.0]], ['2, k, 22', [0.0893823, -0.447707, 1.0]], ['2, k, 23', [0.760263, -0.43102, 1.0]], ['2, k, 24', [0.721237, -0.43883, 1.0]]]
[['2, k, 0', [0.158002, -1.08591, 1.0]], ['2, k, 1', [0.151434, -0.765922, 1.0]], ['2, k, 2', [0.141813, -0.450961, 1.0]], ['2, k, 3', [0.157873, -0.335221, 1.0]], ['2, k, 4', [-0.0136539, -0.593769, 1.0]], ['2, k, 5', [-0.00495503, -0.496868, 1.0]], ['2, k, 6', [0.184987, -0.425994, 1.0]], ['2, k, 7', [0.134455, -0.415197, 1.0]], ['2, k, 8', [0.321998, -0.585052, 1.0]], ['2, k, 9', [0.511891, -0.526606, 1.0]], ['2, k, 10', [0.689867, -0.465251, 1.0]], ['2, k, 11', [0.746767, -0.429007, 1.0]], ['2, k, 12', [0.0770351, -1.07085, 1.0]], ['2, k, 13', [0.0589389, -1.38947, 1.0]], ['2, k, 14', [0.0432286, -1.72547, 1.0]], ['2, k, 15', [0.0618775, -1.77705, 1.0]], ['2, k, 16', [0.234774, -1.07266, 1.0]], ['2, k, 17', [0.250736, -1.3326, 1.0]], ['2, k, 18', [0.281055, -1.66853, 1.0]], ['2, k, 19', [0.276677, -1.52059, 1.0]], ['2, k, 20', [0.144458, -0.529383, 1.0]], ['2, k, 21', [0.134188, -0.416994, 1.0]], ['2, k, 22', [0.225083, -0.411997, 1.0]], ['2, k, 23', [0.793931, -0.432375, 1.0]], ['2, k, 24', [0.754406, -0.44527, 1.0]]]
[['2, k, 0', [0.15437, -1.0825, 1.0]], ['2, k, 1', [0.144634, -0.761637, 1.0]], ['2, k, 2', [0.132558, -0.445397, 1.0]], ['2, k, 3', [0.153117, -0.332446, 1.0]], ['2, k, 4', [-0.0193927, -0.588775, 1.0]], ['2, k, 5', [0.0499753, -0.49169, 1.0]], ['2, k, 6', [0.136659, -0.435836, 1.0]], ['2, k, 7', [0.165822, -0.412379, 1.0]], ['2, k, 8', [0.322352, -0.586989, 1.0]], ['2, k, 9', [0.517567, -0.530754, 1.0]], ['2, k, 10', [0.69717, -0.464766, 1.0]], ['2, k, 11', [0.767081, -0.432327, 1.0]], ['2, k, 12', [0.0740866, -1.06716, 1.0]], ['2, k, 13', [0.0572144, -1.39076, 1.0]], ['2, k, 14', [0.0413996, -1.72662, 1.0]], ['2, k, 15', [0.0634504, -1.77889, 1.0]], ['2, k, 16', [0.231065, -1.07058, 1.0]], ['2, k, 17', [0.251133, -1.33009, 1.0]], ['2, k, 18', [0.297957, -1.66463, 1.0]], ['2, k, 19', [0.277943, -1.51755, 1.0]], ['2, k, 20', [0.135726, -0.524099, 1.0]], ['2, k, 21', [0.186065, -0.40987, 1.0]], ['2, k, 22', [0.243415, -0.411559, 1.0]], ['2, k, 23', [0.814682, -0.431716, 1.0]], ['2, k, 24', [0.778624, -0.446414, 1.0]]]
[['2, k, 0', [0.152123, -1.07845, 1.0]], ['2, k, 1', [0.141995, -0.75985, 1.0]], ['2, k, 2', [0.12988, -0.444914, 1.0]], ['2, k, 3', [0.149045, -0.33236, 1.0]], ['2, k, 4', [-0.0344953, -0.563314, 1.0]], ['2, k, 5', [0.0418544, -0.489142, 1.0]], ['2, k, 6', [0.14045, -0.426395, 1.0]], ['2, k, 7', [0.197077, -0.407473, 1.0]], ['2, k, 8', [0.322025, -0.588725, 1.0]], ['2, k, 9', [0.526865, -0.533252, 1.0]], ['2, k, 10', [0.731477, -0.468277, 1.0]], ['2, k, 11', [0.784956, -0.43551, 1.0]], ['2, k, 12', [0.0719849, -1.05805, 1.0]], ['2, k, 13', [0.056186, -1.39718, 1.0]], ['2, k, 14', [0.0387943, -1.73207, 1.0]], ['2, k, 15', [0.0703496, -1.78647, 1.0]], ['2, k, 16', [0.228184, -1.06865, 1.0]], ['2, k, 17', [0.251442, -1.32792, 1.0]], ['2, k, 18', [0.291236, -1.66323, 1.0]], ['2, k, 19', [0.27512, -1.51591, 1.0]], ['2, k, 20', [0.133072, -0.523322, 1.0]], ['2, k, 21', [0.230973, -0.407128, 1.0]], ['2, k, 22', [0.196567, -0.3757, 1.0]], ['2, k, 23', [0.837929, -0.433795, 1.0]], ['2, k, 24', [0.792358, -0.452406, 1.0]]]
[['2, k, 0', [0.150445, -1.0748, 1.0]], ['2, k, 1', [0.138775, -0.757313, 1.0]], ['2, k, 2', [0.125211, -0.443167, 1.0]], ['2, k, 3', [0.146785, -0.332017, 1.0]], ['2, k, 4', [-0.0335129, -0.563151, 1.0]], ['2, k, 5', [0.0996909, -0.484044, 1.0]], ['2, k, 6', [0.215111, -0.42726, 1.0]], ['2, k, 7', [0.247274, -0.405964, 1.0]], ['2, k, 8', [0.320735, -0.590045, 1.0]], ['2, k, 9', [0.531501, -0.534094, 1.0]], ['2, k, 10', [0.732555, -0.464032, 1.0]], ['2, k, 11', [0.78943, -0.440332, 1.0]], ['2, k, 12', [0.0713854, -1.05493, 1.0]], ['2, k, 13', [0.0569918, -1.39417, 1.0]], ['2, k, 14', [0.0371189, -1.72921, 1.0]], ['2, k, 15', [0.0691095, -1.78366, 1.0]], ['2, k, 16', [0.226299, -1.06673, 1.0]], ['2, k, 17', [0.25126, -1.32729, 1.0]], ['2, k, 18', [0.302245, -1.66211, 1.0]], ['2, k, 19', [0.27561, -1.51563, 1.0]], ['2, k, 20', [0.128793, -0.521374, 1.0]], ['2, k, 21', [0.271732, -0.406284, 1.0]], ['2, k, 22', [0.326037, -0.407243, 1.0]], ['2, k, 23', [0.835222, -0.44115, 1.0]], ['2, k, 24', [0.811565, -0.454551, 1.0]]]
[['2, k, 0', [0.149193, -1.07116, 1.0]], ['2, k, 1', [0.128783, -0.752943, 1.0]], ['2, k, 2', [0.0991791, -0.438389, 1.0]], ['2, k, 3', [0.145044, -0.331559, 1.0]], ['2, k, 4', [-0.0264872, -0.548059, 1.0]], ['2, k, 5', [0.0964888, -0.492366, 1.0]], ['2, k, 6', [0.257342, -0.416673, 1.0]], ['2, k, 7', [0.309149, -0.403128, 1.0]], ['2, k, 8', [0.317328, -0.595972, 1.0]], ['2, k, 9', [0.526009, -0.535859, 1.0]], ['2, k, 10', [0.70856, -0.483752, 1.0]], ['2, k, 11', [0.788178, -0.444259, 1.0]], ['2, k, 12', [0.0722535, -1.05123, 1.0]], ['2, k, 13', [0.0566943, -1.39035, 1.0]], ['2, k, 14', [0.0347513, -1.72532, 1.0]], ['2, k, 15', [0.0770491, -1.77986, 1.0]], ['2, k, 16', [0.223149, -1.06409, 1.0]], ['2, k, 17', [0.25058, -1.32629, 1.0]], ['2, k, 18', [0.298256, -1.66155, 1.0]], ['2, k, 19', [0.305038, -1.55226, 1.0]], ['2, k, 20', [0.107413, -0.516567, 1.0]], ['2, k, 21', [0.31245, -0.405212, 1.0]], ['2, k, 22', [0.355275, -0.410412, 1.0]], ['2, k, 23', [0.818344, -0.435462, 1.0]], ['2, k, 24', [0.711368, -0.436365, 1.0]]]
[['2, k, 0', [0.147778, -1.06706, 1.0]], ['2, k, 1', [0.123659, -0.74946, 1.0]], ['2, k, 2', [0.0946228, -0.436096, 1.0]], ['2, k, 3', [0.142339, -0.330652, 1.0]], ['2, k, 4', [-0.026087, -0.548404, 1.0]], ['2, k, 5', [0.146707, -0.476089, 1.0]], ['2, k, 6', [0.299827, -0.415043, 1.0]], ['2, k, 7', [0.321679, -0.406505, 1.0]], ['2, k, 8', [0.317956, -0.594463, 1.0]], ['2, k, 9', [0.526243, -0.539125, 1.0]], ['2, k, 10', [0.722099, -0.478338, 1.0]], ['2, k, 11', [0.810046, -0.447648, 1.0]], ['2, k, 12', [0.07197, -1.04902, 1.0]], ['2, k, 13', [0.0539068, -1.36974, 1.0]], ['2, k, 14', [0.0391104, -1.70516, 1.0]], ['2, k, 15', [0.0837585, -1.7589, 1.0]], ['2, k, 16', [0.220098, -1.05889, 1.0]], ['2, k, 17', [0.249813, -1.32568, 1.0]], ['2, k, 18', [0.294652, -1.66115, 1.0]], ['2, k, 19', [0.271083, -1.51554, 1.0]], ['2, k, 20', [0.102286, -0.513953, 1.0]], ['2, k, 21', [0.359479, -0.406586, 1.0]], ['2, k, 22', [0.373898, -0.418215, 1.0]], ['2, k, 23', [0.855488, -0.443217, 1.0]], ['2, k, 24', [0.812208, -0.440694, 1.0]]]
[['2, k, 0', [0.147703, -1.06661, 1.0]], ['2, k, 1', [0.121244, -0.748694, 1.0]], ['2, k, 2', [0.0912875, -0.434902, 1.0]], ['2, k, 3', [0.139826, -0.330501, 1.0]], ['2, k, 4', [-0.0163158, -0.540869, 1.0]], ['2, k, 5', [0.159143, -0.479099, 1.0]], ['2, k, 6', [0.333215, -0.415985, 1.0]], ['2, k, 7', [0.353618, -0.408345, 1.0]], ['2, k, 8', [0.317924, -0.59445, 1.0]], ['2, k, 9', [0.516562, -0.542124, 1.0]], ['2, k, 10', [0.763338, -0.466179, 1.0]], ['2, k, 11', [0.813296, -0.451752, 1.0]], ['2, k, 12', [0.0728479, -1.04918, 1.0]], ['2, k, 13', [0.0523291, -1.36162, 1.0]], ['2, k, 14', [0.0405136, -1.69719, 1.0]], ['2, k, 15', [0.0964407, -1.75169, 1.0]], ['2, k, 16', [0.219093, -1.05807, 1.0]], ['2, k, 17', [0.248894, -1.32512, 1.0]], ['2, k, 18', [0.29562, -1.66029, 1.0]], ['2, k, 19', [0.270427, -1.51467, 1.0]], ['2, k, 20', [0.0990435, -0.512892, 1.0]], ['2, k, 21', [0.394731, -0.406808, 1.0]], ['2, k, 22', [0.372447, -0.381308, 1.0]], ['2, k, 23', [0.856348, -0.443906, 1.0]], ['2, k, 24', [0.83654, -0.458315, 1.0]]]
[['2, k, 0', [0.147703, -1.06689, 1.0]], ['2, k, 1', [0.119921, -0.748346, 1.0]], ['2, k, 2', [0.0895084, -0.433951, 1.0]], ['2, k, 3', [0.135992, -0.330132, 1.0]], ['2, k, 4', [-0.0130255, -0.538202, 1.0]], ['2, k, 5', [0.189287, -0.47825, 1.0]], ['2, k, 6', [0.367847, -0.419464, 1.0]], ['2, k, 7', [0.384523, -0.413446, 1.0]], ['2, k, 8', [0.317575, -0.594512, 1.0]], ['2, k, 9', [0.51506, -0.545346, 1.0]], ['2, k, 10', [0.786008, -0.481375, 1.0]], ['2, k, 11', [0.820521, -0.454147, 1.0]], ['2, k, 12', [0.0734008, -1.04942, 1.0]], ['2, k, 13', [0.049961, -1.40034, 1.0]], ['2, k, 14', [0.0377858, -1.73475, 1.0]], ['2, k, 15', [0.0895018, -1.78959, 1.0]], ['2, k, 16', [0.218027, -1.05847, 1.0]], ['2, k, 17', [0.237618, -1.35113, 1.0]], ['2, k, 18', [0.322083, -1.67985, 1.0]], ['2, k, 19', [0.279957, -1.53723, 1.0]], ['2, k, 20', [0.0973269, -0.512111, 1.0]], ['2, k, 21', [0.421429, -0.413046, 1.0]], ['2, k, 22', [0.407889, -0.384235, 1.0]], ['2, k, 23', [0.850859, -0.441351, 1.0]], ['2, k, 24', [0.820315, -0.458248, 1.0]]]
[['2, k, 0', [0.146519, -1.06551, 1.0]], ['2, k, 1', [0.117702, -0.747049, 1.0]], ['2, k, 2', [0.0872682, -0.432768, 1.0]], ['2, k, 3', [0.133337, -0.329261, 1.0]], ['2, k, 4', [-0.011241, -0.536791, 1.0]], ['2, k, 5', [0.196874, -0.478372, 1.0]], ['2, k, 6', [0.356827, -0.430565, 1.0]], ['2, k, 7', [0.407532, -0.418802, 1.0]], ['2, k, 8', [0.317326, -0.593343, 1.0]], ['2, k, 9', [0.520947, -0.549933, 1.0]], ['2, k, 10', [0.788231, -0.476264, 1.0]], ['2, k, 11', [0.818942, -0.457089, 1.0]], ['2, k, 12', [0.0730338, -1.04912, 1.0]], ['2, k, 13', [0.049619, -1.39674, 1.0]], ['2, k, 14', [0.0363795, -1.73107, 1.0]], ['2, k, 15', [0.0874781, -1.78666, 1.0]], ['2, k, 16', [0.216052, -1.05556, 1.0]], ['2, k, 17', [0.238252, -1.32673, 1.0]], ['2, k, 18', [0.302006, -1.6587, 1.0]], ['2, k, 19', [0.271323, -1.51455, 1.0]], ['2, k, 20', [0.0950153, -0.510916, 1.0]], ['2, k, 21', [0.452293, -0.415321, 1.0]], ['2, k, 22', [0.41996, -0.385445, 1.0]], ['2, k, 23', [0.849372, -0.442384, 1.0]], ['2, k, 24', [0.817883, -0.469763, 1.0]]]
[['2, k, 0', [0.143874, -1.06441, 1.0]], ['2, k, 1', [0.115822, -0.746247, 1.0]], ['2, k, 2', [0.0864483, -0.432226, 1.0]], ['2, k, 3', [0.131414, -0.329433, 1.0]], ['2, k, 4', [-0.00903317, -0.534519, 1.0]], ['2, k, 5', [0.212441, -0.482637, 1.0]], ['2, k, 6', [0.380264, -0.433524, 1.0]], ['2, k, 7', [0.441547, -0.424085, 1.0]], ['2, k, 8', [0.317246, -0.592778, 1.0]], ['2, k, 9', [0.508738, -0.565624, 1.0]], ['2, k, 10', [0.767326, -0.475507, 1.0]], ['2, k, 11', [0.820007, -0.46325, 1.0]], ['2, k, 12', [0.0709636, -1.04807, 1.0]], ['2, k, 13', [0.0482392, -1.3929, 1.0]], ['2, k, 14', [0.0375097, -1.72743, 1.0]], ['2, k, 15', [0.0899219, -1.78241, 1.0]], ['2, k, 16', [0.213534, -1.05494, 1.0]], ['2, k, 17', [0.235954, -1.34448, 1.0]], ['2, k, 18', [0.311996, -1.67399, 1.0]], ['2, k, 19', [0.276326, -1.53076, 1.0]], ['2, k, 20', [0.0939393, -0.510319, 1.0]], ['2, k, 21', [0.490685, -0.427517, 1.0]], ['2, k, 22', [0.434544, -0.409307, 1.0]], ['2, k, 23', [0.850263, -0.460066, 1.0]], ['2, k, 24', [0.824505, -0.46831, 1.0]]]
[['2, k, 0', [0.142395, -1.06351, 1.0]], ['2, k, 1', [0.114414, -0.745227, 1.0]], ['2, k, 2', [0.0855594, -0.431073, 1.0]], ['2, k, 3', [0.129535, -0.327811, 1.0]], ['2, k, 4', [-0.00514491, -0.530835, 1.0]], ['2, k, 5', [0.22429, -0.481643, 1.0]], ['2, k, 6', [0.458769, -0.426699, 1.0]], ['2, k, 7', [0.458322, -0.4287, 1.0]], ['2, k, 8', [0.317199, -0.591542, 1.0]], ['2, k, 9', [0.508057, -0.566266, 1.0]], ['2, k, 10', [0.766918, -0.478372, 1.0]], ['2, k, 11', [0.812313, -0.467645, 1.0]], ['2, k, 12', [0.0696301, -1.04705, 1.0]], ['2, k, 13', [0.0453311, -1.3692, 1.0]], ['2, k, 14', [0.0500839, -1.70526, 1.0]], ['2, k, 15', [0.108311, -1.75248, 1.0]], ['2, k, 16', [0.212065, -1.05437, 1.0]], ['2, k, 17', [0.234365, -1.34815, 1.0]], ['2, k, 18', [0.316382, -1.67634, 1.0]], ['2, k, 19', [0.278075, -1.53367, 1.0]], ['2, k, 20', [0.0928796, -0.509206, 1.0]], ['2, k, 21', [0.5047, -0.431362, 1.0]], ['2, k, 22', [0.465194, -0.398804, 1.0]], ['2, k, 23', [0.842446, -0.465951, 1.0]], ['2, k, 24', [0.781275, -0.462288, 1.0]]]
[['2, k, 0', [0.141687, -1.06289, 1.0]], ['2, k, 1', [0.113694, -0.744446, 1.0]], ['2, k, 2', [0.0850584, -0.430113, 1.0]], ['2, k, 3', [0.127938, -0.32704, 1.0]], ['2, k, 4', [-0.00157722, -0.528256, 1.0]], ['2, k, 5', [0.231489, -0.481125, 1.0]], ['2, k, 6', [0.469672, -0.43303, 1.0]], ['2, k, 7', [0.512756, -0.42969, 1.0]], ['2, k, 8', [0.317172, -0.590531, 1.0]], ['2, k, 9', [0.507625, -0.566525, 1.0]], ['2, k, 10', [0.684086, -0.495975, 1.0]], ['2, k, 11', [0.775219, -0.473732, 1.0]], ['2, k, 12', [0.0692346, -1.04674, 1.0]], ['2, k, 13', [0.0471789, -1.37175, 1.0]], ['2, k, 14', [0.0378484, -1.70624, 1.0]], ['2, k, 15', [0.0923815, -1.76129, 1.0]], ['2, k, 16', [0.210875, -1.05332, 1.0]], ['2, k, 17', [0.233, -1.33529, 1.0]], ['2, k, 18', [0.30645, -1.66541, 1.0]], ['2, k, 19', [0.273927, -1.52177, 1.0]], ['2, k, 20', [0.0923, -0.508295, 1.0]], ['2, k, 21', [0.548231, -0.447746, 1.0]], ['2, k, 22', [0.503419, -0.401437, 1.0]], ['2, k, 23', [0.814469, -0.449427, 1.0]], ['2, k, 24', [0.762719, -0.473371, 1.0]]]
[['2, k, 0', [0.140979, -1.06244, 1.0]], ['2, k, 1', [0.112713, -0.743561, 1.0]], ['2, k, 2', [0.0840249, -0.428632, 1.0]], ['2, k, 3', [0.127306, -0.326711, 1.0]], ['2, k, 4', [0.000943164, -0.526181, 1.0]], ['2, k, 5', [0.239462, -0.481968, 1.0]], ['2, k, 6', [0.480211, -0.427663, 1.0]], ['2, k, 7', [0.51958, -0.429731, 1.0]], ['2, k, 8', [0.316666, -0.589011, 1.0]], ['2, k, 9', [0.323306, -0.493476, 1.0]], ['2, k, 10', [0.461835, -0.445086, 1.0]], ['2, k, 11', [0.499421, -0.433979, 1.0]], ['2, k, 12', [0.0687115, -1.04637, 1.0]], ['2, k, 13', [0.047639, -1.37233, 1.0]], ['2, k, 14', [0.0339396, -1.70652, 1.0]], ['2, k, 15', [0.0871186, -1.763, 1.0]], ['2, k, 16', [0.210067, -1.05294, 1.0]], ['2, k, 17', [0.227981, -1.34389, 1.0]], ['2, k, 18', [0.320073, -1.66985, 1.0]], ['2, k, 19', [0.278088, -1.52803, 1.0]], ['2, k, 20', [0.09125, -0.506979, 1.0]], ['2, k, 21', [0.548461, -0.441219, 1.0]], ['2, k, 22', [0.515549, -0.40626, 1.0]], ['2, k, 23', [0.541783, -0.437746, 1.0]], ['2, k, 24', [0.548658, -0.438243, 1.0]]]
[['2, k, 0', [0.140124, -1.06097, 1.0]], ['2, k, 1', [0.112043, -0.741905, 1.0]], ['2, k, 2', [0.0838069, -0.426765, 1.0]], ['2, k, 3', [0.126825, -0.326015, 1.0]], ['2, k, 4', [0.00309053, -0.523106, 1.0]], ['2, k, 5', [0.245226, -0.481868, 1.0]], ['2, k, 6', [0.484174, -0.444629, 1.0]], ['2, k, 7', [0.523878, -0.43318, 1.0]], ['2, k, 8', [0.316828, -0.587083, 1.0]], ['2, k, 9', [0.3299, -0.487873, 1.0]], ['2, k, 10', [0.473485, -0.442651, 1.0]], ['2, k, 11', [0.494473, -0.435185, 1.0]], ['2, k, 12', [0.0680069, -1.04508, 1.0]], ['2, k, 13', [0.0493095, -1.38388, 1.0]], ['2, k, 14', [0.0305375, -1.71739, 1.0]], ['2, k, 15', [0.0817579, -1.77588, 1.0]], ['2, k, 16', [0.209054, -1.05141, 1.0]], ['2, k, 17', [0.228869, -1.33667, 1.0]], ['2, k, 18', [0.312382, -1.66498, 1.0]], ['2, k, 19', [0.275452, -1.52171, 1.0]], ['2, k, 20', [0.0908866, -0.505164, 1.0]], ['2, k, 21', [0.569634, -0.444028, 1.0]], ['2, k, 22', [0.515888, -0.405129, 1.0]], ['2, k, 23', [0.536851, -0.43491, 1.0]], ['2, k, 24', [0.512323, -0.402379, 1.0]]]
[['2, k, 0', [0.139558, -1.06027, 1.0]], ['2, k, 1', [0.111433, -0.740936, 1.0]], ['2, k, 2', [0.0832622, -0.425582, 1.0]], ['2, k, 3', [0.127063, -0.325994, 1.0]], ['2, k, 4', [0.00644541, -0.520271, 1.0]], ['2, k, 5', [0.252059, -0.48153, 1.0]], ['2, k, 6', [0.510693, -0.439775, 1.0]], ['2, k, 7', [0.544549, -0.430542, 1.0]], ['2, k, 8', [0.316467, -0.585901, 1.0]], ['2, k, 9', [0.329343, -0.4874, 1.0]], ['2, k, 10', [0.478809, -0.442811, 1.0]], ['2, k, 11', [0.501058, -0.434511, 1.0]], ['2, k, 12', [0.0676214, -1.04455, 1.0]], ['2, k, 13', [0.0479713, -1.37563, 1.0]], ['2, k, 14', [0.0422571, -1.71091, 1.0]], ['2, k, 15', [0.09883, -1.76213, 1.0]], ['2, k, 16', [0.208007, -1.05027, 1.0]], ['2, k, 17', [0.22193, -1.35658, 1.0]], ['2, k, 18', [0.337822, -1.67657, 1.0]], ['2, k, 19', [0.284911, -1.53729, 1.0]], ['2, k, 20', [0.0903176, -0.504028, 1.0]], ['2, k, 21', [0.572914, -0.437836, 1.0]], ['2, k, 22', [0.523434, -0.403522, 1.0]], ['2, k, 23', [0.542875, -0.434875, 1.0]], ['2, k, 24', [0.519848, -0.402483, 1.0]]]
[['2, k, 0', [0.139467, -1.05977, 1.0]], ['2, k, 1', [0.111149, -0.740227, 1.0]], ['2, k, 2', [0.0827522, -0.424696, 1.0]], ['2, k, 3', [0.125992, -0.325802, 1.0]], ['2, k, 4', [0.0101039, -0.51837, 1.0]], ['2, k, 5', [0.260644, -0.481584, 1.0]], ['2, k, 6', [0.48297, -0.440362, 1.0]], ['2, k, 7', [0.530773, -0.432239, 1.0]], ['2, k, 8', [0.316118, -0.585004, 1.0]], ['2, k, 9', [0.329944, -0.486823, 1.0]], ['2, k, 10', [0.504603, -0.440934, 1.0]], ['2, k, 11', [0.510833, -0.43314, 1.0]], ['2, k, 12', [0.0676506, -1.04386, 1.0]], ['2, k, 13', [0.0477208, -1.37268, 1.0]], ['2, k, 14', [0.0421163, -1.70785, 1.0]], ['2, k, 15', [0.0996192, -1.75845, 1.0]], ['2, k, 16', [0.207893, -1.05008, 1.0]], ['2, k, 17', [0.222141, -1.35719, 1.0]], ['2, k, 18', [0.33889, -1.67663, 1.0]], ['2, k, 19', [0.285247, -1.5376, 1.0]], ['2, k, 20', [0.0898656, -0.503183, 1.0]], ['2, k, 21', [0.575489, -0.437756, 1.0]], ['2, k, 22', [0.526558, -0.405063, 1.0]], ['2, k, 23', [0.555943, -0.431262, 1.0]], ['2, k, 24', [0.528412, -0.401946, 1.0]]]
[['2, k, 0', [0.139825, -1.05935, 1.0]], ['2, k, 1', [0.111275, -0.739539, 1.0]], ['2, k, 2', [0.0825711, -0.423464, 1.0]], ['2, k, 3', [0.125731, -0.325524, 1.0]], ['2, k, 4', [0.0129008, -0.517227, 1.0]], ['2, k, 5', [0.263987, -0.480952, 1.0]], ['2, k, 6', [0.483333, -0.440257, 1.0]], ['2, k, 7', [0.532991, -0.427848, 1.0]], ['2, k, 8', [0.316031, -0.583759, 1.0]], ['2, k, 9', [0.365453, -0.486786, 1.0]], ['2, k, 10', [0.532174, -0.439057, 1.0]], ['2, k, 11', [0.516839, -0.429007, 1.0]], ['2, k, 12', [0.0681207, -1.04343, 1.0]], ['2, k, 13', [0.0461031, -1.36889, 1.0]], ['2, k, 14', [0.0406489, -1.70353, 1.0]], ['2, k, 15', [0.0986802, -1.75499, 1.0]], ['2, k, 16', [0.20821, -1.04963, 1.0]], ['2, k, 17', [0.226464, -1.33827, 1.0]], ['2, k, 18', [0.316939, -1.66574, 1.0]], ['2, k, 19', [0.276605, -1.52243, 1.0]], ['2, k, 20', [0.0897772, -0.502108, 1.0]], ['2, k, 21', [0.577334, -0.43365, 1.0]], ['2, k, 22', [0.528398, -0.400113, 1.0]], ['2, k, 23', [0.557378, -0.427038, 1.0]], ['2, k, 24', [0.522724, -0.398191, 1.0]]]
[['2, k, 0', [0.139887, -1.05905, 1.0]], ['2, k, 1', [0.111211, -0.738914, 1.0]], ['2, k, 2', [0.0823175, -0.422397, 1.0]], ['2, k, 3', [0.125484, -0.325325, 1.0]], ['2, k, 4', [0.0143558, -0.5168, 1.0]], ['2, k, 5', [0.266226, -0.480083, 1.0]], ['2, k, 6', [0.453832, -0.436912, 1.0]], ['2, k, 7', [0.522368, -0.425242, 1.0]], ['2, k, 8', [0.315857, -0.582688, 1.0]], ['2, k, 9', [0.36599, -0.486139, 1.0]], ['2, k, 10', [0.536025, -0.438138, 1.0]], ['2, k, 11', [0.516852, -0.426511, 1.0]], ['2, k, 12', [0.0682283, -1.04287, 1.0]], ['2, k, 13', [0.046593, -1.37012, 1.0]], ['2, k, 14', [0.0388224, -1.70445, 1.0]], ['2, k, 15', [0.0962134, -1.75704, 1.0]], ['2, k, 16', [0.208268, -1.04935, 1.0]], ['2, k, 17', [0.222845, -1.34972, 1.0]], ['2, k, 18', [0.334749, -1.6711, 1.0]], ['2, k, 19', [0.282325, -1.53176, 1.0]], ['2, k, 20', [0.0895738, -0.501155, 1.0]], ['2, k, 21', [0.583784, -0.430858, 1.0]], ['2, k, 22', [0.53242, -0.395223, 1.0]], ['2, k, 23', [0.563864, -0.423707, 1.0]], ['2, k, 24', [0.537806, -0.400619, 1.0]]]
