[['2, k, 0', [-0.1999727, -0.1118183, 1.0]], ['2, k, 1', [-0.2017263, 0.1968983, 1.0]], ['2, k, 2', [-0.202726, 0.4939745, 1.0]], ['2, k, 3', [-0.2237872, 0.6205189, 1.0]], ['2, k, 4', [-0.3734791, 0.3630585, 1.0]], ['2, k, 5', [-0.4127777, 0.1045243, 1.0]], ['2, k, 6', [-0.4115573, -0.108031, 1.0]], ['2, k, 7', [-0.4033312, -0.1539655, 1.0]], ['2, k, 8', [-0.05161756, 0.3830652, 1.0]], ['2, k, 9', [0.00966847, 0.1339828, 1.0]], ['2, k, 10', [0.008710803, -0.07464657, 1.0]], ['2, k, 11', [-0.02351444, -0.1177787, 1.0]], ['2, k, 12', [-0.2732883, -0.1106206, 1.0]], ['2, k, 13', [-0.272324, -0.4600852, 1.0]], ['2, k, 14', [-0.2296663, -0.7720994, 1.0]], ['2, k, 15', [-0.2658098, -0.6978802, 1.0]], ['2, k, 16', [-0.1195495, -0.1090357, 1.0]], ['2, k, 17', [-0.06714382, -0.4854566, 1.0]], ['2, k, 18', [0.05905468, -0.7588683, 1.0]], ['2, k, 19', [0.003886718, -0.7158233, 1.0]], ['2, k, 20', [-0.2026678, 0.4213154, 1.0]], ['2, k, 21', [-0.3899538, -0.2299093, 1.0]], ['2, k, 22', [-0.4223124, -0.1508894, 1.0]], ['2, k, 23', [-0.02870081, -0.1636628, 1.0]], ['2, k, 24', [0.01392593, -0.1535405, 1.0]]]
[['2, k, 0', [-0.2158937, -0.02318103, 1.0]], ['2, k, 1', [-0.2165352, 0.2501823, 1.0]], ['2, k, 2', [-0.2168449, 0.5137284, 1.0]], ['2, k, 3', [-0.1992816, 0.6386304, 1.0]], ['2, k, 4', [-0.3660981, 0.5359468, 1.0]], ['2, k, 5', [-0.4194185, 0.7296532, 1.0]], ['2, k, 6', [-0.4359387, 0.9295241, 1.0]], ['2, k, 7', [-0.451795, 0.9506994, 1.0]], ['2, k, 8', [-0.07064339, 0.4227016, 1.0]], ['2, k, 9', [-0.000968797, 0.1507045, 1.0]], ['2, k, 10', [0.02354064, -0.05757995, 1.0]], ['2, k, 11', [-0.01894086, -0.09684593, 1.0]], ['2, k, 12', [-0.2833041, -0.01970376, 1.0]], ['2, k, 13', [-0.2828432, -0.4126458, 1.0]], ['2, k, 14', [-0.2347845, -0.724787, 1.0]], ['2, k, 15', [-0.3019727, -0.7288331, 1.0]], ['2, k, 16', [-0.141148, -0.02541733, 1.0]], ['2, k, 17', [-0.08962557, -0.428656, 1.0]], ['2, k, 18', [0.0282974, -0.7104403, 1.0]], ['2, k, 19', [0.008672317, -0.7710894, 1.0]], ['2, k, 20', [-0.2170502, 0.4492183, 1.0]], ['2, k, 21', [-0.4828219, 0.9845463, 1.0]], ['2, k, 22', [-0.434151, 0.9549229, 1.0]], ['2, k, 23', [-0.01751496, -0.1541947, 1.0]], ['2, k, 24', [-0.01281441, -0.1553389, 1.0]]]
[['2, k, 0', [-0.2155627, -0.02297884, 1.0]], ['2, k, 1', [-0.2163679, 0.2503619, 1.0]], ['2, k, 2', [-0.2167125, 0.5138233, 1.0]], ['2, k, 3', [-0.1991321, 0.6389444, 1.0]], ['2, k, 4', [-0.3657139, 0.5362481, 1.0]], ['2, k, 5', [-0.4200169, 0.7287128, 1.0]], ['2, k, 6', [-0.4361046, 0.9280941, 1.0]], ['2, k, 7', [-0.4548967, 0.9519809, 1.0]], ['2, k, 8', [-0.0704855, 0.4224828, 1.0]], ['2, k, 9', [-0.0008255981, 0.1508404, 1.0]], ['2, k, 10', [0.02356002, -0.05742571, 1.0]], ['2, k, 11', [-0.01875506, -0.09621629, 1.0]], ['2, k, 12', [-0.2828804, -0.01942122, 1.0]], ['2, k, 13', [-0.2828617, -0.4123239, 1.0]], ['2, k, 14', [-0.2347024, -0.7243868, 1.0]], ['2, k, 15', [-0.3016809, -0.7289634, 1.0]], ['2, k, 16', [-0.1408776, -0.02533854, 1.0]], ['2, k, 17', [-0.08967426, -0.4285202, 1.0]], ['2, k, 18', [0.02669988, -0.711004, 1.0]], ['2, k, 19', [0.01226519, -0.7724262, 1.0]], ['2, k, 20', [-0.216904, 0.4493422, 1.0]], ['2, k, 21', [-0.4918324, 0.9936825, 1.0]], ['2, k, 22', [-0.4384135, 0.9580672, 1.0]], ['2, k, 23', [-0.01816965, -0.1535163, 1.0]], ['2, k, 24', [-0.01134143, -0.1483193, 1.0]]]
[['2, k, 0', [-0.2157235, -0.02268662, 1.0]], ['2, k, 1', [-0.216483, 0.2506024, 1.0]], ['2, k, 2', [-0.2167232, 0.5139106, 1.0]], ['2, k, 3', [-0.198481, 0.6390836, 1.0]], ['2, k, 4', [-0.3657475, 0.5368098, 1.0]], ['2, k, 5', [-0.4203419, 0.728689, 1.0]], ['2, k, 6', [-0.4381611, 0.9283991, 1.0]], ['2, k, 7', [-0.4583194, 0.9545804, 1.0]], ['2, k, 8', [-0.07000558, 0.4223402, 1.0]], ['2, k, 9', [-0.0008158804, 0.1505305, 1.0]], ['2, k, 10', [0.02414414, -0.0576582, 1.0]], ['2, k, 11', [-0.01921294, -0.09587558, 1.0]], ['2, k, 12', [-0.2829478, -0.01903639, 1.0]], ['2, k, 13', [-0.2828288, -0.4122142, 1.0]], ['2, k, 14', [-0.2348544, -0.7242453, 1.0]], ['2, k, 15', [-0.3017927, -0.7293099, 1.0]], ['2, k, 16', [-0.1410978, -0.02517158, 1.0]], ['2, k, 17', [-0.08965434, -0.4285271, 1.0]], ['2, k, 18', [0.02876591, -0.710075, 1.0]], ['2, k, 19', [0.01386802, -0.7728313, 1.0]], ['2, k, 20', [-0.2169326, 0.4494728, 1.0]], ['2, k, 21', [-0.4856743, 0.9957251, 1.0]], ['2, k, 22', [-0.4387888, 0.9566797, 1.0]], ['2, k, 23', [-0.01817249, -0.1534993, 1.0]], ['2, k, 24', [-0.01202988, -0.1476397, 1.0]]]
[['2, k, 0', [-0.2161435, -0.02319619, 1.0]], ['2, k, 1', [-0.215375, 0.2501204, 1.0]], ['2, k, 2', [-0.2103096, 0.5128367, 1.0]], ['2, k, 3', [-0.1980731, 0.6390849, 1.0]], ['2, k, 4', [-0.3655431, 0.5369241, 1.0]], ['2, k, 5', [-0.420852, 0.7288227, 1.0]], ['2, k, 6', [-0.4390271, 0.9284854, 1.0]], ['2, k, 7', [-0.4575255, 0.9495092, 1.0]], ['2, k, 8', [-0.03621627, 0.3854912, 1.0]], ['2, k, 9', [-0.0007654261, 0.1502905, 1.0]], ['2, k, 10', [0.02350865, -0.05750301, 1.0]], ['2, k, 11', [-0.03287013, -0.1166078, 1.0]], ['2, k, 12', [-0.283048, -0.01911945, 1.0]], ['2, k, 13', [-0.2828462, -0.4120433, 1.0]], ['2, k, 14', [-0.2346078, -0.7238701, 1.0]], ['2, k, 15', [-0.3014165, -0.729321, 1.0]], ['2, k, 16', [-0.1419562, -0.02647754, 1.0]], ['2, k, 17', [-0.08964159, -0.4284795, 1.0]], ['2, k, 18', [0.02687812, -0.7111381, 1.0]], ['2, k, 19', [0.01681375, -0.77505, 1.0]], ['2, k, 20', [-0.2122672, 0.4485889, 1.0]], ['2, k, 21', [-0.4933196, 0.9938039, 1.0]], ['2, k, 22', [-0.4306579, 0.9517659, 1.0]], ['2, k, 23', [-0.03981937, -0.1589533, 1.0]], ['2, k, 24', [-0.01552727, -0.156817, 1.0]]]
[['2, k, 0', [-0.2161523, -0.0231776, 1.0]], ['2, k, 1', [-0.2134598, 0.2501336, 1.0]], ['2, k, 2', [-0.2047148, 0.5126469, 1.0]], ['2, k, 3', [-0.1960532, 0.6399964, 1.0]], ['2, k, 4', [-0.3655872, 0.5373278, 1.0]], ['2, k, 5', [-0.4215889, 0.7295843, 1.0]], ['2, k, 6', [-0.4404196, 0.9290517, 1.0]], ['2, k, 7', [-0.4617901, 0.9479001, 1.0]], ['2, k, 8', [-0.04681995, 0.4052091, 1.0]], ['2, k, 9', [-0.0004577834, 0.1506544, 1.0]], ['2, k, 10', [0.0236031, -0.05715634, 1.0]], ['2, k, 11', [-0.02121286, -0.09468908, 1.0]], ['2, k, 12', [-0.2830473, -0.0191093, 1.0]], ['2, k, 13', [-0.2828145, -0.4120242, 1.0]], ['2, k, 14', [-0.2349285, -0.7238837, 1.0]], ['2, k, 15', [-0.3015064, -0.7293249, 1.0]], ['2, k, 16', [-0.1419524, -0.02644351, 1.0]], ['2, k, 17', [-0.08975936, -0.4282492, 1.0]], ['2, k, 18', [0.02889743, -0.7096917, 1.0]], ['2, k, 19', [0.01140648, -0.7718916, 1.0]], ['2, k, 20', [-0.2074869, 0.4484867, 1.0]], ['2, k, 21', [-0.4846161, 0.9826028, 1.0]], ['2, k, 22', [-0.4397731, 0.9398097, 1.0]], ['2, k, 23', [-0.02137831, -0.1503384, 1.0]], ['2, k, 24', [-0.01243919, -0.149908, 1.0]]]
[['2, k, 0', [-0.2161416, -0.02331859, 1.0]], ['2, k, 1', [-0.2125122, 0.2499174, 1.0]], ['2, k, 2', [-0.2031992, 0.5124909, 1.0]], ['2, k, 3', [-0.1952962, 0.6403411, 1.0]], ['2, k, 4', [-0.3653353, 0.5374261, 1.0]], ['2, k, 5', [-0.4224488, 0.7293382, 1.0]], ['2, k, 6', [-0.4421236, 0.9286569, 1.0]], ['2, k, 7', [-0.4633694, 0.9501213, 1.0]], ['2, k, 8', [-0.04747072, 0.4064083, 1.0]], ['2, k, 9', [-0.0001449988, 0.1513688, 1.0]], ['2, k, 10', [0.02296581, -0.05645969, 1.0]], ['2, k, 11', [-0.03319622, -0.1150041, 1.0]], ['2, k, 12', [-0.2830341, -0.01917865, 1.0]], ['2, k, 13', [-0.2827857, -0.4120125, 1.0]], ['2, k, 14', [-0.2352349, -0.7239571, 1.0]], ['2, k, 15', [-0.3017798, -0.7294109, 1.0]], ['2, k, 16', [-0.1419046, -0.02668587, 1.0]], ['2, k, 17', [-0.0897565, -0.428225, 1.0]], ['2, k, 18', [0.02959665, -0.709085, 1.0]], ['2, k, 19', [0.01030362, -0.7706398, 1.0]], ['2, k, 20', [-0.2060055, 0.4483114, 1.0]], ['2, k, 21', [-0.4969788, 0.9823508, 1.0]], ['2, k, 22', [-0.4558416, 0.951089, 1.0]], ['2, k, 23', [-0.04060573, -0.1566845, 1.0]], ['2, k, 24', [-0.02135126, -0.1639678, 1.0]]]
[['2, k, 0', [-0.2161161, -0.02330715, 1.0]], ['2, k, 1', [-0.2116107, 0.2499619, 1.0]], ['2, k, 2', [-0.2018696, 0.5125135, 1.0]], ['2, k, 3', [-0.1952879, 0.6405621, 1.0]], ['2, k, 4', [-0.3653243, 0.5375667, 1.0]], ['2, k, 5', [-0.4239597, 0.726626, 1.0]], ['2, k, 6', [-0.4444682, 0.9260277, 1.0]], ['2, k, 7', [-0.46686, 0.9480951, 1.0]], ['2, k, 8', [-0.05429932, 0.4183339, 1.0]], ['2, k, 9', [7.173105e-05, 0.1517758, 1.0]], ['2, k, 10', [0.0229046, -0.05612002, 1.0]], ['2, k, 11', [-0.03319435, -0.11618, 1.0]], ['2, k, 12', [-0.2830151, -0.01919984, 1.0]], ['2, k, 13', [-0.2827437, -0.4120673, 1.0]], ['2, k, 14', [-0.2354702, -0.7240794, 1.0]], ['2, k, 15', [-0.3020934, -0.7294081, 1.0]], ['2, k, 16', [-0.1418009, -0.02657919, 1.0]], ['2, k, 17', [-0.08979449, -0.4282276, 1.0]], ['2, k, 18', [0.03025891, -0.7086979, 1.0]], ['2, k, 19', [0.008693321, -0.7694646, 1.0]], ['2, k, 20', [-0.2047039, 0.4483489, 1.0]], ['2, k, 21', [-0.4931707, 0.9925601, 1.0]], ['2, k, 22', [-0.4486056, 0.9483889, 1.0]], ['2, k, 23', [-0.03949778, -0.1587254, 1.0]], ['2, k, 24', [-0.02357015, -0.1701576, 1.0]]]
[['2, k, 0', [-0.2159286, -0.02332669, 1.0]], ['2, k, 1', [-0.2104829, 0.2500104, 1.0]], ['2, k, 2', [-0.2006059, 0.5126519, 1.0]], ['2, k, 3', [-0.194886, 0.6413085, 1.0]], ['2, k, 4', [-0.3652791, 0.537645, 1.0]], ['2, k, 5', [-0.4246021, 0.7259023, 1.0]], ['2, k, 6', [-0.4466453, 0.9251089, 1.0]], ['2, k, 7', [-0.4666551, 0.9478555, 1.0]], ['2, k, 8', [-0.0554672, 0.4203967, 1.0]], ['2, k, 9', [0.0002376083, 0.1521495, 1.0]], ['2, k, 10', [0.02311763, -0.05578766, 1.0]], ['2, k, 11', [-0.03295693, -0.1153436, 1.0]], ['2, k, 12', [-0.2828663, -0.01924218, 1.0]], ['2, k, 13', [-0.2827553, -0.4121397, 1.0]], ['2, k, 14', [-0.2357031, -0.7242143, 1.0]], ['2, k, 15', [-0.3024392, -0.7303011, 1.0]], ['2, k, 16', [-0.1415008, -0.02657039, 1.0]], ['2, k, 17', [-0.08975608, -0.4282468, 1.0]], ['2, k, 18', [0.03076858, -0.7082716, 1.0]], ['2, k, 19', [0.009480804, -0.7689385, 1.0]], ['2, k, 20', [-0.2034121, 0.4484726, 1.0]], ['2, k, 21', [-0.5102472, 1.00377, 1.0]], ['2, k, 22', [-0.4756077, 0.9549154, 1.0]], ['2, k, 23', [-0.03998875, -0.1571528, 1.0]], ['2, k, 24', [-0.02014522, -0.1618307, 1.0]]]
[['2, k, 0', [-0.216009, -0.02341905, 1.0]], ['2, k, 1', [-0.209941, 0.2498832, 1.0]], ['2, k, 2', [-0.1991836, 0.5125416, 1.0]], ['2, k, 3', [-0.1947957, 0.6414515, 1.0]], ['2, k, 4', [-0.3652754, 0.5377082, 1.0]], ['2, k, 5', [-0.4254581, 0.7248917, 1.0]], ['2, k, 6', [-0.4475982, 0.9240457, 1.0]], ['2, k, 7', [-0.4706561, 0.9476871, 1.0]], ['2, k, 8', [-0.05534143, 0.420099, 1.0]], ['2, k, 9', [0.0005531879, 0.1519386, 1.0]], ['2, k, 10', [0.02290263, -0.05604409, 1.0]], ['2, k, 11', [-0.03287606, -0.1146527, 1.0]], ['2, k, 12', [-0.2829305, -0.0192793, 1.0]], ['2, k, 13', [-0.2827359, -0.4122267, 1.0]], ['2, k, 14', [-0.2360059, -0.7243121, 1.0]], ['2, k, 15', [-0.3024692, -0.730244, 1.0]], ['2, k, 16', [-0.1415858, -0.02674659, 1.0]], ['2, k, 17', [-0.08964323, -0.428544, 1.0]], ['2, k, 18', [-0.009494904, -0.721932, 1.0]], ['2, k, 19', [0.05475663, -0.7513301, 1.0]], ['2, k, 20', [-0.2022062, 0.4483543, 1.0]], ['2, k, 21', [-0.4920945, 0.980968, 1.0]], ['2, k, 22', [-0.4838583, 0.9681799, 1.0]], ['2, k, 23', [-0.04028149, -0.1567318, 1.0]], ['2, k, 24', [-0.01734268, -0.1549761, 1.0]]]
[['2, k, 0', [-0.2158143, -0.02347147, 1.0]], ['2, k, 1', [-0.2090348, 0.2497866, 1.0]], ['2, k, 2', [-0.1982314, 0.5124316, 1.0]], ['2, k, 3', [-0.1947063, 0.641369, 1.0]], ['2, k, 4', [-0.3652627, 0.5375749, 1.0]], ['2, k, 5', [-0.427338, 0.7223164, 1.0]], ['2, k, 6', [-0.4516282, 0.9207631, 1.0]], ['2, k, 7', [-0.473203, 0.9417629, 1.0]], ['2, k, 8', [-0.05604541, 0.4211666, 1.0]], ['2, k, 9', [0.0008003249, 0.1520132, 1.0]], ['2, k, 10', [0.02275695, -0.05611171, 1.0]], ['2, k, 11', [-0.03268196, -0.1144936, 1.0]], ['2, k, 12', [-0.2827468, -0.01942615, 1.0]], ['2, k, 13', [-0.2826206, -0.4122128, 1.0]], ['2, k, 14', [-0.236047, -0.7243006, 1.0]], ['2, k, 15', [-0.3024867, -0.7301944, 1.0]], ['2, k, 16', [-0.141315, -0.02670465, 1.0]], ['2, k, 17', [-0.08964593, -0.4285658, 1.0]], ['2, k, 18', [-0.009430756, -0.7219045, 1.0]], ['2, k, 19', [0.05475, -0.7515343, 1.0]], ['2, k, 20', [-0.201228, 0.4482503, 1.0]], ['2, k, 21', [-0.5169764, 0.9907567, 1.0]], ['2, k, 22', [-0.4590501, 0.9510062, 1.0]], ['2, k, 23', [-0.03975967, -0.1567523, 1.0]], ['2, k, 24', [-0.01627669, -0.1564231, 1.0]]]
[['2, k, 0', [-0.2157864, -0.02344832, 1.0]], ['2, k, 1', [-0.2086143, 0.2498259, 1.0]], ['2, k, 2', [-0.1977006, 0.512412, 1.0]], ['2, k, 3', [-0.1947254, 0.6413577, 1.0]], ['2, k, 4', [-0.3656267, 0.5366407, 1.0]], ['2, k, 5', [-0.4286207, 0.7217057, 1.0]], ['2, k, 6', [-0.4558302, 0.9192876, 1.0]], ['2, k, 7', [-0.4763387, 0.9372712, 1.0]], ['2, k, 8', [-0.05588985, 0.4207993, 1.0]], ['2, k, 9', [0.0009385449, 0.1521511, 1.0]], ['2, k, 10', [0.02335461, -0.05587557, 1.0]], ['2, k, 11', [-0.03196723, -0.1135972, 1.0]], ['2, k, 12', [-0.2827155, -0.01939934, 1.0]], ['2, k, 13', [-0.2824661, -0.4126773, 1.0]], ['2, k, 14', [-0.2363329, -0.7247986, 1.0]], ['2, k, 15', [-0.3026413, -0.7289003, 1.0]], ['2, k, 16', [-0.1412545, -0.02666414, 1.0]], ['2, k, 17', [-0.08961662, -0.428586, 1.0]], ['2, k, 18', [-0.0005052402, -0.7202709, 1.0]], ['2, k, 19', [0.05337917, -0.7620959, 1.0]], ['2, k, 20', [-0.2007054, 0.4482496, 1.0]], ['2, k, 21', [-0.5148526, 0.9777005, 1.0]], ['2, k, 22', [-0.4679098, 0.938008, 1.0]], ['2, k, 23', [-0.03815587, -0.1562423, 1.0]], ['2, k, 24', [-0.01474229, -0.1533718, 1.0]]]
[['2, k, 0', [-0.2154692, -0.02353594, 1.0]], ['2, k, 1', [-0.2079613, 0.2497803, 1.0]], ['2, k, 2', [-0.1972183, 0.5124202, 1.0]], ['2, k, 3', [-0.1947519, 0.6409979, 1.0]], ['2, k, 4', [-0.3654003, 0.5365883, 1.0]], ['2, k, 5', [-0.4307554, 0.7211605, 1.0]], ['2, k, 6', [-0.4616557, 0.9167424, 1.0]], ['2, k, 7', [-0.4809493, 0.9349429, 1.0]], ['2, k, 8', [-0.05699914, 0.4230596, 1.0]], ['2, k, 9', [0.001246015, 0.1517697, 1.0]], ['2, k, 10', [0.02304262, -0.05620635, 1.0]], ['2, k, 11', [-0.03197894, -0.1138184, 1.0]], ['2, k, 12', [-0.2824899, -0.01952621, 1.0]], ['2, k, 13', [-0.2824703, -0.4125553, 1.0]], ['2, k, 14', [-0.236306, -0.7246625, 1.0]], ['2, k, 15', [-0.3025255, -0.7286905, 1.0]], ['2, k, 16', [-0.1407443, -0.0266887, 1.0]], ['2, k, 17', [-0.08954198, -0.428678, 1.0]], ['2, k, 18', [-0.0009237924, -0.7205121, 1.0]], ['2, k, 19', [0.05298067, -0.7621146, 1.0]], ['2, k, 20', [-0.2001663, 0.4482487, 1.0]], ['2, k, 21', [-0.5145228, 0.9697061, 1.0]], ['2, k, 22', [-0.4781865, 0.9035631, 1.0]], ['2, k, 23', [-0.03764613, -0.157182, 1.0]], ['2, k, 24', [-0.01458847, -0.1560682, 1.0]]]
[['2, k, 0', [-0.2153921, -0.02381396, 1.0]], ['2, k, 1', [-0.2074459, 0.2494887, 1.0]], ['2, k, 2', [-0.1964276, 0.5121574, 1.0]], ['2, k, 3', [-0.1948089, 0.6409096, 1.0]], ['2, k, 4', [-0.3653358, 0.5359689, 1.0]], ['2, k, 5', [-0.4335643, 0.7163016, 1.0]], ['2, k, 6', [-0.4710729, 0.9073697, 1.0]], ['2, k, 7', [-0.4836404, 0.9251813, 1.0]], ['2, k, 8', [-0.05706751, 0.4232939, 1.0]], ['2, k, 9', [0.001490458, 0.1523713, 1.0]], ['2, k, 10', [0.02279391, -0.05554384, 1.0]], ['2, k, 11', [-0.03136493, -0.1134847, 1.0]], ['2, k, 12', [-0.2824574, -0.01982181, 1.0]], ['2, k, 13', [-0.2824146, -0.4127295, 1.0]], ['2, k, 14', [-0.2370368, -0.7252843, 1.0]], ['2, k, 15', [-0.3032422, -0.7337275, 1.0]], ['2, k, 16', [-0.1405815, -0.02699196, 1.0]], ['2, k, 17', [-0.08950891, -0.4287033, 1.0]], ['2, k, 18', [0.02991227, -0.709293, 1.0]], ['2, k, 19', [0.01238433, -0.7724103, 1.0]], ['2, k, 20', [-0.1994369, 0.4479783, 1.0]], ['2, k, 21', [-0.5055259, 0.9493209, 1.0]], ['2, k, 22', [-0.4645162, 0.9220703, 1.0]], ['2, k, 23', [-0.03662722, -0.1567614, 1.0]], ['2, k, 24', [-0.01360265, -0.1542553, 1.0]]]
[['2, k, 0', [-0.215518, -0.02539299, 1.0]], ['2, k, 1', [-0.2071435, 0.2489908, 1.0]], ['2, k, 2', [-0.1960959, 0.5121231, 1.0]], ['2, k, 3', [-0.195425, 0.6412345, 1.0]], ['2, k, 4', [-0.365336, 0.5343981, 1.0]], ['2, k, 5', [-0.4371904, 0.7114291, 1.0]], ['2, k, 6', [-0.4775527, 0.9008837, 1.0]], ['2, k, 7', [-0.4921225, 0.9174062, 1.0]], ['2, k, 8', [-0.05632035, 0.4222313, 1.0]], ['2, k, 9', [0.001518908, 0.152499, 1.0]], ['2, k, 10', [0.02281949, -0.05556072, 1.0]], ['2, k, 11', [-0.0308788, -0.1131558, 1.0]], ['2, k, 12', [-0.2826481, -0.02103916, 1.0]], ['2, k, 13', [-0.282333, -0.4131466, 1.0]], ['2, k, 14', [-0.2361107, -0.7258385, 1.0]], ['2, k, 15', [-0.3037007, -0.732326, 1.0]], ['2, k, 16', [-0.140606, -0.02910235, 1.0]], ['2, k, 17', [-0.08930819, -0.4290043, 1.0]], ['2, k, 18', [0.03033786, -0.7094916, 1.0]], ['2, k, 19', [0.01334694, -0.7727112, 1.0]], ['2, k, 20', [-0.199121, 0.4478611, 1.0]], ['2, k, 21', [-0.5012809, 0.9467606, 1.0]], ['2, k, 22', [-0.4697888, 0.9196413, 1.0]], ['2, k, 23', [-0.03585852, -0.1565865, 1.0]], ['2, k, 24', [-0.01136291, -0.1502051, 1.0]]]
[['2, k, 0', [-0.2146654, -0.02645881, 1.0]], ['2, k, 1', [-0.206676, 0.248583, 1.0]], ['2, k, 2', [-0.1960257, 0.5121094, 1.0]], ['2, k, 3', [-0.1966143, 0.6405763, 1.0]], ['2, k, 4', [-0.3653727, 0.5305108, 1.0]], ['2, k, 5', [-0.4394941, 0.6985713, 1.0]], ['2, k, 6', [-0.4877731, 0.8891939, 1.0]], ['2, k, 7', [-0.5000447, 0.9043779, 1.0]], ['2, k, 8', [-0.05640809, 0.4222597, 1.0]], ['2, k, 9', [0.001676089, 0.1524702, 1.0]], ['2, k, 10', [0.02359302, -0.05597701, 1.0]], ['2, k, 11', [-0.03017405, -0.1143463, 1.0]], ['2, k, 12', [-0.282071, -0.02225537, 1.0]], ['2, k, 13', [-0.2823384, -0.4131443, 1.0]], ['2, k, 14', [-0.2359845, -0.7257925, 1.0]], ['2, k, 15', [-0.3035626, -0.7320064, 1.0]], ['2, k, 16', [-0.1393273, -0.03005767, 1.0]], ['2, k, 17', [-0.08917218, -0.4292171, 1.0]], ['2, k, 18', [-0.002355614, -0.7209073, 1.0]], ['2, k, 19', [0.05406817, -0.7591857, 1.0]], ['2, k, 20', [-0.1989846, 0.4477905, 1.0]], ['2, k, 21', [-0.5317811, 0.9401097, 1.0]], ['2, k, 22', [-0.5176746, 0.9027374, 1.0]], ['2, k, 23', [-0.03620339, -0.1573588, 1.0]], ['2, k, 24', [-0.01284818, -0.1545486, 1.0]]]
[['2, k, 0', [-0.2134703, -0.02808032, 1.0]], ['2, k, 1', [-0.2059661, 0.2479331, 1.0]], ['2, k, 2', [-0.1958656, 0.5120771, 1.0]], ['2, k, 3', [-0.1966761, 0.6407146, 1.0]], ['2, k, 4', [-0.365267, 0.5272602, 1.0]], ['2, k, 5', [-0.4485421, 0.6773531, 1.0]], ['2, k, 6', [-0.4987878, 0.8772979, 1.0]], ['2, k, 7', [-0.5132385, 0.8938981, 1.0]], ['2, k, 8', [-0.05592875, 0.4210131, 1.0]], ['2, k, 9', [0.001535248, 0.1541738, 1.0]], ['2, k, 10', [0.02529544, -0.05449618, 1.0]], ['2, k, 11', [-0.02125175, -0.09162218, 1.0]], ['2, k, 12', [-0.2812049, -0.02394399, 1.0]], ['2, k, 13', [-0.2816744, -0.4147902, 1.0]], ['2, k, 14', [-0.2361766, -0.7275931, 1.0]], ['2, k, 15', [-0.3036917, -0.7344736, 1.0]], ['2, k, 16', [-0.1375896, -0.03173577, 1.0]], ['2, k, 17', [-0.08842085, -0.4307352, 1.0]], ['2, k, 18', [0.01375754, -0.7172064, 1.0]], ['2, k, 19', [0.03483703, -0.7726796, 1.0]], ['2, k, 20', [-0.198718, 0.4476609, 1.0]], ['2, k, 21', [-0.5378243, 0.9272667, 1.0]], ['2, k, 22', [-0.4896225, 0.8970166, 1.0]], ['2, k, 23', [-0.02009718, -0.1417164, 1.0]], ['2, k, 24', [-0.004566863, -0.1345218, 1.0]]]
[['2, k, 0', [-0.2129696, -0.03026334, 1.0]], ['2, k, 1', [-0.2056561, 0.247076, 1.0]], ['2, k, 2', [-0.1958307, 0.5120181, 1.0]], ['2, k, 3', [-0.19715, 0.6406066, 1.0]], ['2, k, 4', [-0.3647146, 0.5207107, 1.0]], ['2, k, 5', [-0.4505365, 0.6645086, 1.0]], ['2, k, 6', [-0.5069143, 0.856889, 1.0]], ['2, k, 7', [-0.5221565, 0.8725253, 1.0]], ['2, k, 8', [-0.05537018, 0.4195954, 1.0]], ['2, k, 9', [0.001472326, 0.1546854, 1.0]], ['2, k, 10', [0.02530986, -0.05399495, 1.0]], ['2, k, 11', [-0.02903534, -0.1157892, 1.0]], ['2, k, 12', [-0.2808102, -0.02583509, 1.0]], ['2, k, 13', [-0.2814144, -0.4160461, 1.0]], ['2, k, 14', [-0.2359176, -0.7287853, 1.0]], ['2, k, 15', [-0.3035148, -0.7316909, 1.0]], ['2, k, 16', [-0.1370443, -0.03426223, 1.0]], ['2, k, 17', [-0.08798197, -0.4317543, 1.0]], ['2, k, 18', [0.02739462, -0.7139189, 1.0]], ['2, k, 19', [0.00818735, -0.7714448, 1.0]], ['2, k, 20', [-0.1986274, 0.4474669, 1.0]], ['2, k, 21', [-0.5474913, 0.9022009, 1.0]], ['2, k, 22', [-0.4939052, 0.8669398, 1.0]], ['2, k, 23', [-0.03849931, -0.1628833, 1.0]], ['2, k, 24', [-0.0183336, -0.1675037, 1.0]]]
