[['2, k, 0', [-0.714564, -1.02258, 1.0]], ['2, k, 1', [-0.728061, -0.735323, 1.0]], ['2, k, 2', [-0.738806, -0.450528, 1.0]], ['2, k, 3', [-0.757616, -0.310117, 1.0]], ['2, k, 4', [-0.891174, -0.495124, 1.0]], ['2, k, 5', [-0.982594, -0.304049, 1.0]], ['2, k, 6', [-1.05116, -0.107588, 1.0]], ['2, k, 7', [-1.08384, -0.0199946, 1.0]], ['2, k, 8', [-0.583573, -0.477559, 1.0]], ['2, k, 9', [-0.493638, -0.35098, 1.0]], ['2, k, 10', [-0.476488, -0.205242, 1.0]], ['2, k, 11', [-0.443436, -0.131926, 1.0]], ['2, k, 12', [-0.777525, -1.01668, 1.0]], ['2, k, 13', [-0.90548, -1.25589, 1.0]], ['2, k, 14', [-0.887596, -1.54159, 1.0]], ['2, k, 15', [-0.862712, -1.58001, 1.0]], ['2, k, 16', [-0.637759, -1.00867, 1.0]], ['2, k, 17', [-0.53711, -1.28417, 1.0]], ['2, k, 18', [-0.559382, -1.50023, 1.0]], ['2, k, 19', [-0.532227, -1.56152, 1.0]], ['2, k, 20', [-0.736619, -0.521506, 1.0]], ['2, k, 21', [-1.09408, 0.0425926, 1.0]], ['2, k, 22', [-1.11476, 0.0243922, 1.0]], ['2, k, 23', [-0.408746, -0.0697055, 1.0]], ['2, k, 24', [-0.459387, -0.136694, 1.0]]]
[['2, k, 0', [-0.733323, -1.00383, 1.0]], ['2, k, 1', [-0.744444, -0.717713, 1.0]], ['2, k, 2', [-0.748645, -0.435432, 1.0]], ['2, k, 3', [-0.763655, -0.306476, 1.0]], ['2, k, 4', [-0.898121, -0.46855, 1.0]], ['2, k, 5', [-1.0098, -0.229417, 1.0]], ['2, k, 6', [-1.08463, 0.0145722, 1.0]], ['2, k, 7', [-1.07895, 0.079522, 1.0]], ['2, k, 8', [-0.598647, -0.469108, 1.0]], ['2, k, 9', [-0.496217, -0.283612, 1.0]], ['2, k, 10', [-0.383768, -0.0419497, 1.0]], ['2, k, 11', [-0.372918, 0.0518352, 1.0]], ['2, k, 12', [-0.795687, -0.99331, 1.0]], ['2, k, 13', [-0.853099, -1.28925, 1.0]], ['2, k, 14', [-0.908919, -1.62121, 1.0]], ['2, k, 15', [-0.906042, -1.66823, 1.0]], ['2, k, 16', [-0.656183, -0.993603, 1.0]], ['2, k, 17', [-0.601231, -1.28008, 1.0]], ['2, k, 18', [-0.562062, -1.52817, 1.0]], ['2, k, 19', [-0.529811, -1.58508, 1.0]], ['2, k, 20', [-0.748329, -0.505588, 1.0]], ['2, k, 21', [-1.07212, 0.133167, 1.0]], ['2, k, 22', [-1.04141, 0.0995334, 1.0]], ['2, k, 23', [-0.358676, 0.113016, 1.0]], ['2, k, 24', [-0.407346, 0.102245, 1.0]]]
[['2, k, 0', [-0.733063, -1.00372, 1.0]], ['2, k, 1', [-0.741366, -0.717517, 1.0]], ['2, k, 2', [-0.742902, -0.434787, 1.0]], ['2, k, 3', [-0.757288, -0.308805, 1.0]], ['2, k, 4', [-0.895906, -0.46729, 1.0]], ['2, k, 5', [-1.00667, -0.222723, 1.0]], ['2, k, 6', [-1.07668, 0.0148254, 1.0]], ['2, k, 7', [-1.07129, 0.0815875, 1.0]], ['2, k, 8', [-0.596344, -0.469935, 1.0]], ['2, k, 9', [-0.493681, -0.284716, 1.0]], ['2, k, 10', [-0.382939, -0.0416327, 1.0]], ['2, k, 11', [-0.368844, 0.0536022, 1.0]], ['2, k, 12', [-0.795208, -0.99316, 1.0]], ['2, k, 13', [-0.85291, -1.28845, 1.0]], ['2, k, 14', [-0.909134, -1.62059, 1.0]], ['2, k, 15', [-0.905929, -1.66782, 1.0]], ['2, k, 16', [-0.656106, -0.993584, 1.0]], ['2, k, 17', [-0.600758, -1.2796, 1.0]], ['2, k, 18', [-0.561822, -1.52851, 1.0]], ['2, k, 19', [-0.529053, -1.58517, 1.0]], ['2, k, 20', [-0.743198, -0.505131, 1.0]], ['2, k, 21', [-1.06774, 0.132631, 1.0]], ['2, k, 22', [-1.02692, 0.109473, 1.0]], ['2, k, 23', [-0.356562, 0.112503, 1.0]], ['2, k, 24', [-0.404371, 0.103881, 1.0]]]
[['2, k, 0', [-0.732343, -1.00233, 1.0]], ['2, k, 1', [-0.739972, -0.7174, 1.0]], ['2, k, 2', [-0.741657, -0.4364, 1.0]], ['2, k, 3', [-0.753344, -0.309707, 1.0]], ['2, k, 4', [-0.894404, -0.466231, 1.0]], ['2, k, 5', [-1.00165, -0.223175, 1.0]], ['2, k, 6', [-1.05656, -0.0185946, 1.0]], ['2, k, 7', [-1.06819, 0.0756884, 1.0]], ['2, k, 8', [-0.579793, -0.474491, 1.0]], ['2, k, 9', [-0.485395, -0.281426, 1.0]], ['2, k, 10', [-0.369012, -0.0172838, 1.0]], ['2, k, 11', [-0.364765, 0.0767378, 1.0]], ['2, k, 12', [-0.79423, -0.991226, 1.0]], ['2, k, 13', [-0.852911, -1.28854, 1.0]], ['2, k, 14', [-0.908487, -1.62094, 1.0]], ['2, k, 15', [-0.901255, -1.66964, 1.0]], ['2, k, 16', [-0.655634, -0.992784, 1.0]], ['2, k, 17', [-0.600591, -1.27959, 1.0]], ['2, k, 18', [-0.561925, -1.52877, 1.0]], ['2, k, 19', [-0.525089, -1.58493, 1.0]], ['2, k, 20', [-0.741855, -0.506255, 1.0]], ['2, k, 21', [-1.06792, 0.130221, 1.0]], ['2, k, 22', [-1.02892, 0.106366, 1.0]], ['2, k, 23', [-0.365684, 0.130539, 1.0]], ['2, k, 24', [-0.437603, 0.0986871, 1.0]]]
[['2, k, 0', [-0.732366, -1.00201, 1.0]], ['2, k, 1', [-0.739309, -0.716945, 1.0]], ['2, k, 2', [-0.740689, -0.435725, 1.0]], ['2, k, 3', [-0.750016, -0.309686, 1.0]], ['2, k, 4', [-0.893195, -0.464449, 1.0]], ['2, k, 5', [-0.998554, -0.222237, 1.0]], ['2, k, 6', [-1.04828, -0.0176087, 1.0]], ['2, k, 7', [-1.06057, 0.0796035, 1.0]], ['2, k, 8', [-0.577896, -0.475807, 1.0]], ['2, k, 9', [-0.480136, -0.279297, 1.0]], ['2, k, 10', [-0.368276, -0.0351057, 1.0]], ['2, k, 11', [-0.356904, 0.0601245, 1.0]], ['2, k, 12', [-0.794261, -0.990683, 1.0]], ['2, k, 13', [-0.852462, -1.2888, 1.0]], ['2, k, 14', [-0.90896, -1.62127, 1.0]], ['2, k, 15', [-0.900947, -1.67005, 1.0]], ['2, k, 16', [-0.655642, -0.992696, 1.0]], ['2, k, 17', [-0.600211, -1.28018, 1.0]], ['2, k, 18', [-0.561908, -1.52871, 1.0]], ['2, k, 19', [-0.524102, -1.58433, 1.0]], ['2, k, 20', [-0.740929, -0.505666, 1.0]], ['2, k, 21', [-1.06013, 0.134022, 1.0]], ['2, k, 22', [-1.01668, 0.113594, 1.0]], ['2, k, 23', [-0.352238, 0.120878, 1.0]], ['2, k, 24', [-0.394162, 0.106829, 1.0]]]
[['2, k, 0', [-0.73101, -1.00189, 1.0]], ['2, k, 1', [-0.738235, -0.715546, 1.0]], ['2, k, 2', [-0.740984, -0.431802, 1.0]], ['2, k, 3', [-0.747718, -0.308688, 1.0]], ['2, k, 4', [-0.89432, -0.466858, 1.0]], ['2, k, 5', [-0.995208, -0.219822, 1.0]], ['2, k, 6', [-1.04525, -0.00522189, 1.0]], ['2, k, 7', [-1.05375, 0.0881558, 1.0]], ['2, k, 8', [-0.58001, -0.47509, 1.0]], ['2, k, 9', [-0.476643, -0.278902, 1.0]], ['2, k, 10', [-0.353021, -0.0184296, 1.0]], ['2, k, 11', [-0.351341, 0.0650319, 1.0]], ['2, k, 12', [-0.792694, -0.990868, 1.0]], ['2, k, 13', [-0.85181, -1.28873, 1.0]], ['2, k, 14', [-0.906816, -1.62174, 1.0]], ['2, k, 15', [-0.898964, -1.66991, 1.0]], ['2, k, 16', [-0.654407, -0.99242, 1.0]], ['2, k, 17', [-0.600053, -1.28007, 1.0]], ['2, k, 18', [-0.560808, -1.52698, 1.0]], ['2, k, 19', [-0.523162, -1.58266, 1.0]], ['2, k, 20', [-0.740768, -0.502577, 1.0]], ['2, k, 21', [-1.05108, 0.142517, 1.0]], ['2, k, 22', [-1.01027, 0.127011, 1.0]], ['2, k, 23', [-0.350131, 0.128284, 1.0]], ['2, k, 24', [-0.389479, 0.103076, 1.0]]]
[['2, k, 0', [-0.729892, -1.00206, 1.0]], ['2, k, 1', [-0.73635, -0.715887, 1.0]], ['2, k, 2', [-0.738945, -0.432335, 1.0]], ['2, k, 3', [-0.745123, -0.308781, 1.0]], ['2, k, 4', [-0.886371, -0.465046, 1.0]], ['2, k, 5', [-0.990077, -0.20705, 1.0]], ['2, k, 6', [-1.04381, -0.00380472, 1.0]], ['2, k, 7', [-1.05078, 0.0878074, 1.0]], ['2, k, 8', [-0.574738, -0.477123, 1.0]], ['2, k, 9', [-0.442363, -0.228455, 1.0]], ['2, k, 10', [-0.345394, -0.00652987, 1.0]], ['2, k, 11', [-0.349523, 0.0690311, 1.0]], ['2, k, 12', [-0.791782, -0.990821, 1.0]], ['2, k, 13', [-0.850465, -1.28825, 1.0]], ['2, k, 14', [-0.909696, -1.6211, 1.0]], ['2, k, 15', [-0.900378, -1.66805, 1.0]], ['2, k, 16', [-0.653203, -0.992799, 1.0]], ['2, k, 17', [-0.599976, -1.28087, 1.0]], ['2, k, 18', [-0.560657, -1.52725, 1.0]], ['2, k, 19', [-0.520764, -1.58118, 1.0]], ['2, k, 20', [-0.738782, -0.503039, 1.0]], ['2, k, 21', [-1.05046, 0.142779, 1.0]], ['2, k, 22', [-1.00685, 0.113942, 1.0]], ['2, k, 23', [-0.353824, 0.123055, 1.0]], ['2, k, 24', [-0.413225, 0.0937975, 1.0]]]
[['2, k, 0', [-0.72926, -1.00208, 1.0]], ['2, k, 1', [-0.733533, -0.715819, 1.0]], ['2, k, 2', [-0.733426, -0.432163, 1.0]], ['2, k, 3', [-0.741333, -0.307932, 1.0]], ['2, k, 4', [-0.884256, -0.464442, 1.0]], ['2, k, 5', [-0.972006, -0.232461, 1.0]], ['2, k, 6', [-1.03794, -0.0123169, 1.0]], ['2, k, 7', [-1.04188, 0.0863888, 1.0]], ['2, k, 8', [-0.574889, -0.477199, 1.0]], ['2, k, 9', [-0.440887, -0.226154, 1.0]], ['2, k, 10', [-0.342565, -0.00521146, 1.0]], ['2, k, 11', [-0.347927, 0.0678609, 1.0]], ['2, k, 12', [-0.79129, -0.990905, 1.0]], ['2, k, 13', [-0.849856, -1.28837, 1.0]], ['2, k, 14', [-0.909829, -1.62124, 1.0]], ['2, k, 15', [-0.900701, -1.66824, 1.0]], ['2, k, 16', [-0.652492, -0.992783, 1.0]], ['2, k, 17', [-0.599607, -1.28238, 1.0]], ['2, k, 18', [-0.560724, -1.52732, 1.0]], ['2, k, 19', [-0.520787, -1.58116, 1.0]], ['2, k, 20', [-0.733996, -0.50287, 1.0]], ['2, k, 21', [-1.0402, 0.142614, 1.0]], ['2, k, 22', [-0.999578, 0.114845, 1.0]], ['2, k, 23', [-0.350242, 0.12228, 1.0]], ['2, k, 24', [-0.416268, 0.0915675, 1.0]]]
[['2, k, 0', [-0.727954, -1.00116, 1.0]], ['2, k, 1', [-0.731944, -0.712536, 1.0]], ['2, k, 2', [-0.73251, -0.425585, 1.0]], ['2, k, 3', [-0.737022, -0.308306, 1.0]], ['2, k, 4', [-0.881415, -0.464311, 1.0]], ['2, k, 5', [-0.959486, -0.263918, 1.0]], ['2, k, 6', [-1.03375, 0.00219893, 1.0]], ['2, k, 7', [-1.03151, 0.0959478, 1.0]], ['2, k, 8', [-0.56966, -0.479179, 1.0]], ['2, k, 9', [-0.456157, -0.275914, 1.0]], ['2, k, 10', [-0.344648, -0.0270551, 1.0]], ['2, k, 11', [-0.338293, 0.0598736, 1.0]], ['2, k, 12', [-0.790155, -0.990012, 1.0]], ['2, k, 13', [-0.849368, -1.28786, 1.0]], ['2, k, 14', [-0.90608, -1.6213, 1.0]], ['2, k, 15', [-0.893746, -1.66956, 1.0]], ['2, k, 16', [-0.651005, -0.991907, 1.0]], ['2, k, 17', [-0.59941, -1.28292, 1.0]], ['2, k, 18', [-0.559067, -1.52784, 1.0]], ['2, k, 19', [-0.515946, -1.58226, 1.0]], ['2, k, 20', [-0.732836, -0.497181, 1.0]], ['2, k, 21', [-1.02662, 0.149929, 1.0]], ['2, k, 22', [-0.983714, 0.128386, 1.0]], ['2, k, 23', [-0.339279, 0.113512, 1.0]], ['2, k, 24', [-0.388674, 0.0867398, 1.0]]]
[['2, k, 0', [-0.727403, -1.00024, 1.0]], ['2, k, 1', [-0.731975, -0.710221, 1.0]], ['2, k, 2', [-0.733965, -0.421763, 1.0]], ['2, k, 3', [-0.73419, -0.308699, 1.0]], ['2, k, 4', [-0.880681, -0.463936, 1.0]], ['2, k, 5', [-0.957751, -0.264443, 1.0]], ['2, k, 6', [-1.00069, 0.0180429, 1.0]], ['2, k, 7', [-1.0169, 0.100947, 1.0]], ['2, k, 8', [-0.566433, -0.477534, 1.0]], ['2, k, 9', [-0.432229, -0.232634, 1.0]], ['2, k, 10', [-0.338444, -0.0265456, 1.0]], ['2, k, 11', [-0.334847, 0.0585499, 1.0]], ['2, k, 12', [-0.789421, -0.988671, 1.0]], ['2, k, 13', [-0.848959, -1.2876, 1.0]], ['2, k, 14', [-0.907135, -1.62094, 1.0]], ['2, k, 15', [-0.893793, -1.66958, 1.0]], ['2, k, 16', [-0.650644, -0.991399, 1.0]], ['2, k, 17', [-0.598629, -1.28136, 1.0]], ['2, k, 18', [-0.559133, -1.52878, 1.0]], ['2, k, 19', [-0.515172, -1.58164, 1.0]], ['2, k, 20', [-0.73388, -0.493713, 1.0]], ['2, k, 21', [-1.01867, 0.151654, 1.0]], ['2, k, 22', [-0.958324, 0.131373, 1.0]], ['2, k, 23', [-0.339794, 0.109663, 1.0]], ['2, k, 24', [-0.399813, 0.0774274, 1.0]]]
[['2, k, 0', [-0.726875, -1.00024, 1.0]], ['2, k, 1', [-0.731641, -0.710471, 1.0]], ['2, k, 2', [-0.733739, -0.422474, 1.0]], ['2, k, 3', [-0.73153, -0.309187, 1.0]], ['2, k, 4', [-0.876932, -0.464145, 1.0]], ['2, k, 5', [-0.955361, -0.265049, 1.0]], ['2, k, 6', [-0.999035, 0.0173867, 1.0]], ['2, k, 7', [-1.00661, 0.101641, 1.0]], ['2, k, 8', [-0.564946, -0.4767, 1.0]], ['2, k, 9', [-0.443034, -0.268346, 1.0]], ['2, k, 10', [-0.329819, -0.0290713, 1.0]], ['2, k, 11', [-0.319795, 0.0474856, 1.0]], ['2, k, 12', [-0.788745, -0.988634, 1.0]], ['2, k, 13', [-0.848818, -1.28747, 1.0]], ['2, k, 14', [-0.909841, -1.62038, 1.0]], ['2, k, 15', [-0.895515, -1.66959, 1.0]], ['2, k, 16', [-0.650298, -0.991458, 1.0]], ['2, k, 17', [-0.597113, -1.28609, 1.0]], ['2, k, 18', [-0.558168, -1.52978, 1.0]], ['2, k, 19', [-0.512522, -1.5812, 1.0]], ['2, k, 20', [-0.733647, -0.494259, 1.0]], ['2, k, 21', [-1.00308, 0.151089, 1.0]], ['2, k, 22', [-0.95286, 0.135752, 1.0]], ['2, k, 23', [-0.306924, 0.100734, 1.0]], ['2, k, 24', [-0.363098, 0.0775566, 1.0]]]
[['2, k, 0', [-0.7268, -1.00032, 1.0]], ['2, k, 1', [-0.730629, -0.710932, 1.0]], ['2, k, 2', [-0.730203, -0.424225, 1.0]], ['2, k, 3', [-0.727662, -0.308902, 1.0]], ['2, k, 4', [-0.87393, -0.464477, 1.0]], ['2, k, 5', [-0.947161, -0.241295, 1.0]], ['2, k, 6', [-0.995949, 0.040651, 1.0]], ['2, k, 7', [-0.9922, 0.11838, 1.0]], ['2, k, 8', [-0.566731, -0.476747, 1.0]], ['2, k, 9', [-0.442085, -0.271744, 1.0]], ['2, k, 10', [-0.324812, -0.0311066, 1.0]], ['2, k, 11', [-0.315303, 0.0455364, 1.0]], ['2, k, 12', [-0.788683, -0.988602, 1.0]], ['2, k, 13', [-0.848838, -1.28674, 1.0]], ['2, k, 14', [-0.909753, -1.61981, 1.0]], ['2, k, 15', [-0.895002, -1.6687, 1.0]], ['2, k, 16', [-0.650227, -0.991914, 1.0]], ['2, k, 17', [-0.59696, -1.28643, 1.0]], ['2, k, 18', [-0.559346, -1.53078, 1.0]], ['2, k, 19', [-0.51413, -1.58152, 1.0]], ['2, k, 20', [-0.730929, -0.495579, 1.0]], ['2, k, 21', [-0.990466, 0.165735, 1.0]], ['2, k, 22', [-0.939475, 0.140635, 1.0]], ['2, k, 23', [-0.310191, 0.0986237, 1.0]], ['2, k, 24', [-0.360894, 0.0729027, 1.0]]]
[['2, k, 0', [-0.726353, -1.00011, 1.0]], ['2, k, 1', [-0.728784, -0.709797, 1.0]], ['2, k, 2', [-0.72691, -0.421782, 1.0]], ['2, k, 3', [-0.722884, -0.307458, 1.0]], ['2, k, 4', [-0.870389, -0.463312, 1.0]], ['2, k, 5', [-0.93873, -0.254804, 1.0]], ['2, k, 6', [-0.981115, 0.0279149, 1.0]], ['2, k, 7', [-0.97154, 0.12717, 1.0]], ['2, k, 8', [-0.564162, -0.480194, 1.0]], ['2, k, 9', [-0.439622, -0.276168, 1.0]], ['2, k, 10', [-0.306193, -0.0223674, 1.0]], ['2, k, 11', [-0.305272, 0.0389381, 1.0]], ['2, k, 12', [-0.787536, -0.987682, 1.0]], ['2, k, 13', [-0.849101, -1.2863, 1.0]], ['2, k, 14', [-0.910604, -1.61963, 1.0]], ['2, k, 15', [-0.893127, -1.66831, 1.0]], ['2, k, 16', [-0.650234, -0.992228, 1.0]], ['2, k, 17', [-0.597103, -1.28643, 1.0]], ['2, k, 18', [-0.559957, -1.53046, 1.0]], ['2, k, 19', [-0.512127, -1.58054, 1.0]], ['2, k, 20', [-0.72798, -0.493518, 1.0]], ['2, k, 21', [-0.963722, 0.167789, 1.0]], ['2, k, 22', [-0.920208, 0.146974, 1.0]], ['2, k, 23', [-0.298713, 0.0894718, 1.0]], ['2, k, 24', [-0.355036, 0.0636677, 1.0]]]
[['2, k, 0', [-0.726284, -1.00037, 1.0]], ['2, k, 1', [-0.724951, -0.710308, 1.0]], ['2, k, 2', [-0.715679, -0.422523, 1.0]], ['2, k, 3', [-0.717627, -0.308087, 1.0]], ['2, k, 4', [-0.864746, -0.465327, 1.0]], ['2, k, 5', [-0.935423, -0.256621, 1.0]], ['2, k, 6', [-0.968468, 0.0269445, 1.0]], ['2, k, 7', [-0.955199, 0.130772, 1.0]], ['2, k, 8', [-0.562893, -0.485491, 1.0]], ['2, k, 9', [-0.437396, -0.291011, 1.0]], ['2, k, 10', [-0.312762, -0.0317404, 1.0]], ['2, k, 11', [-0.293489, 0.0285303, 1.0]], ['2, k, 12', [-0.787169, -0.98761, 1.0]], ['2, k, 13', [-0.849559, -1.2863, 1.0]], ['2, k, 14', [-0.906905, -1.62006, 1.0]], ['2, k, 15', [-0.884183, -1.67182, 1.0]], ['2, k, 16', [-0.650882, -0.993389, 1.0]], ['2, k, 17', [-0.597718, -1.28745, 1.0]], ['2, k, 18', [-0.561584, -1.53037, 1.0]], ['2, k, 19', [-0.509507, -1.57956, 1.0]], ['2, k, 20', [-0.718842, -0.494207, 1.0]], ['2, k, 21', [-0.947514, 0.175314, 1.0]], ['2, k, 22', [-0.901938, 0.155074, 1.0]], ['2, k, 23', [-0.27852, 0.0728775, 1.0]], ['2, k, 24', [-0.347354, 0.0527081, 1.0]]]
[['2, k, 0', [-0.726989, -1.00081, 1.0]], ['2, k, 1', [-0.725377, -0.709737, 1.0]], ['2, k, 2', [-0.717937, -0.418928, 1.0]], ['2, k, 3', [-0.713627, -0.3073, 1.0]], ['2, k, 4', [-0.863699, -0.465399, 1.0]], ['2, k, 5', [-0.927064, -0.260565, 1.0]], ['2, k, 6', [-0.943993, 0.023074, 1.0]], ['2, k, 7', [-0.93328, 0.129771, 1.0]], ['2, k, 8', [-0.563933, -0.485993, 1.0]], ['2, k, 9', [-0.439188, -0.317756, 1.0]], ['2, k, 10', [-0.303545, -0.0658819, 1.0]], ['2, k, 11', [-0.284858, 0.00339328, 1.0]], ['2, k, 12', [-0.787232, -0.987564, 1.0]], ['2, k, 13', [-0.850843, -1.28575, 1.0]], ['2, k, 14', [-0.908743, -1.61965, 1.0]], ['2, k, 15', [-0.885997, -1.67047, 1.0]], ['2, k, 16', [-0.652961, -0.995088, 1.0]], ['2, k, 17', [-0.597714, -1.2875, 1.0]], ['2, k, 18', [-0.563291, -1.53087, 1.0]], ['2, k, 19', [-0.512077, -1.57997, 1.0]], ['2, k, 20', [-0.720358, -0.491688, 1.0]], ['2, k, 21', [-0.925426, 0.176625, 1.0]], ['2, k, 22', [-0.878697, 0.156643, 1.0]], ['2, k, 23', [-0.275743, 0.0566302, 1.0]], ['2, k, 24', [-0.329221, 0.039899, 1.0]]]
[['2, k, 0', [-0.728845, -1.00146, 1.0]], ['2, k, 1', [-0.723678, -0.711799, 1.0]], ['2, k, 2', [-0.708365, -0.426118, 1.0]], ['2, k, 3', [-0.709032, -0.308845, 1.0]], ['2, k, 4', [-0.855912, -0.464476, 1.0]], ['2, k, 5', [-0.913182, -0.246547, 1.0]], ['2, k, 6', [-0.927479, 0.0375178, 1.0]], ['2, k, 7', [-0.913208, 0.133877, 1.0]], ['2, k, 8', [-0.562492, -0.488822, 1.0]], ['2, k, 9', [-0.436806, -0.32796, 1.0]], ['2, k, 10', [-0.282571, -0.101357, 1.0]], ['2, k, 11', [-0.26535, -0.0227984, 1.0]], ['2, k, 12', [-0.787714, -0.987328, 1.0]], ['2, k, 13', [-0.851936, -1.28536, 1.0]], ['2, k, 14', [-0.926189, -1.58719, 1.0]], ['2, k, 15', [-0.907719, -1.63825, 1.0]], ['2, k, 16', [-0.656855, -0.997354, 1.0]], ['2, k, 17', [-0.598321, -1.2877, 1.0]], ['2, k, 18', [-0.564919, -1.53986, 1.0]], ['2, k, 19', [-0.510873, -1.58999, 1.0]], ['2, k, 20', [-0.71327, -0.497079, 1.0]], ['2, k, 21', [-0.907709, 0.185638, 1.0]], ['2, k, 22', [-0.865378, 0.157524, 1.0]], ['2, k, 23', [-0.239273, 0.0252632, 1.0]], ['2, k, 24', [-0.335373, 0.0141923, 1.0]]]
[['2, k, 0', [-0.73122, -1.00142, 1.0]], ['2, k, 1', [-0.72365, -0.711751, 1.0]], ['2, k, 2', [-0.707243, -0.425339, 1.0]], ['2, k, 3', [-0.706007, -0.310557, 1.0]], ['2, k, 4', [-0.855812, -0.464461, 1.0]], ['2, k, 5', [-0.903105, -0.243063, 1.0]], ['2, k, 6', [-0.908748, 0.0423978, 1.0]], ['2, k, 7', [-0.887785, 0.142559, 1.0]], ['2, k, 8', [-0.562858, -0.488806, 1.0]], ['2, k, 9', [-0.433062, -0.336002, 1.0]], ['2, k, 10', [-0.277552, -0.102942, 1.0]], ['2, k, 11', [-0.255398, -0.0249101, 1.0]], ['2, k, 12', [-0.790089, -0.985734, 1.0]], ['2, k, 13', [-0.853535, -1.28684, 1.0]], ['2, k, 14', [-0.915827, -1.62104, 1.0]], ['2, k, 15', [-0.890639, -1.66897, 1.0]], ['2, k, 16', [-0.659343, -0.998298, 1.0]], ['2, k, 17', [-0.598984, -1.28872, 1.0]], ['2, k, 18', [-0.566191, -1.54294, 1.0]], ['2, k, 19', [-0.512683, -1.59233, 1.0]], ['2, k, 20', [-0.712463, -0.496615, 1.0]], ['2, k, 21', [-0.879821, 0.195912, 1.0]], ['2, k, 22', [-0.844243, 0.158626, 1.0]], ['2, k, 23', [-0.238037, 0.025447, 1.0]], ['2, k, 24', [-0.290399, 0.0122649, 1.0]]]
[['2, k, 0', [-0.735842, -0.999197, 1.0]], ['2, k, 1', [-0.723583, -0.712128, 1.0]], ['2, k, 2', [-0.703308, -0.431431, 1.0]], ['2, k, 3', [-0.70118, -0.311355, 1.0]], ['2, k, 4', [-0.855495, -0.462928, 1.0]], ['2, k, 5', [-0.876266, -0.173839, 1.0]], ['2, k, 6', [-0.883341, 0.0675025, 1.0]], ['2, k, 7', [-0.863353, 0.154357, 1.0]], ['2, k, 8', [-0.562598, -0.491299, 1.0]], ['2, k, 9', [-0.431365, -0.347419, 1.0]], ['2, k, 10', [-0.261283, -0.122478, 1.0]], ['2, k, 11', [-0.24067, -0.0428984, 1.0]], ['2, k, 12', [-0.79375, -0.981873, 1.0]], ['2, k, 13', [-0.858009, -1.29034, 1.0]], ['2, k, 14', [-0.917879, -1.62487, 1.0]], ['2, k, 15', [-0.890588, -1.67282, 1.0]], ['2, k, 16', [-0.664341, -0.997208, 1.0]], ['2, k, 17', [-0.600868, -1.29177, 1.0]], ['2, k, 18', [-0.568313, -1.54062, 1.0]], ['2, k, 19', [-0.522055, -1.58984, 1.0]], ['2, k, 20', [-0.709731, -0.50073, 1.0]], ['2, k, 21', [-0.857567, 0.202781, 1.0]], ['2, k, 22', [-0.817489, 0.153351, 1.0]], ['2, k, 23', [-0.231015, 0.0068042, 1.0]], ['2, k, 24', [-0.276834, -0.0072483, 1.0]]]
[['2, k, 0', [-0.742541, -0.997171, 1.0]], ['2, k, 1', [-0.722922, -0.712709, 1.0]], ['2, k, 2', [-0.693228, -0.436349, 1.0]], ['2, k, 3', [-0.693698, -0.313148, 1.0]], ['2, k, 4', [-0.854593, -0.463108, 1.0]], ['2, k, 5', [-0.862701, -0.175413, 1.0]], ['2, k, 6', [-0.85265, 0.0822561, 1.0]], ['2, k, 7', [-0.828429, 0.161041, 1.0]], ['2, k, 8', [-0.562485, -0.493641, 1.0]], ['2, k, 9', [-0.424018, -0.368126, 1.0]], ['2, k, 10', [-0.260089, -0.136726, 1.0]], ['2, k, 11', [-0.235075, -0.0535391, 1.0]], ['2, k, 12', [-0.799015, -0.978957, 1.0]], ['2, k, 13', [-0.861458, -1.29236, 1.0]], ['2, k, 14', [-0.926719, -1.62586, 1.0]], ['2, k, 15', [-0.897647, -1.69419, 1.0]], ['2, k, 16', [-0.672104, -0.995887, 1.0]], ['2, k, 17', [-0.602271, -1.29333, 1.0]], ['2, k, 18', [-0.569719, -1.54868, 1.0]], ['2, k, 19', [-0.514741, -1.59602, 1.0]], ['2, k, 20', [-0.702321, -0.504603, 1.0]], ['2, k, 21', [-0.820144, 0.209038, 1.0]], ['2, k, 22', [-0.777161, 0.154404, 1.0]], ['2, k, 23', [-0.215327, -0.0104859, 1.0]], ['2, k, 24', [-0.299761, -0.0145879, 1.0]]]
