[['2, k, 0', [-0.0485279, -0.571255, 1.0]], ['2, k, 1', [-0.0514557, -0.267005, 1.0]], ['2, k, 2', [-0.054035, 0.0312029, 1.0]], ['2, k, 3', [-0.0315579, 0.178307, 1.0]], ['2, k, 4', [-0.235058, -0.0709785, 1.0]], ['2, k, 5', [-0.292566, -0.324248, 1.0]], ['2, k, 6', [-0.313088, -0.521858, 1.0]], ['2, k, 7', [-0.313166, -0.51108, 1.0]], ['2, k, 8', [0.128801, -0.101058, 1.0]], ['2, k, 9', [0.194964, -0.331006, 1.0]], ['2, k, 10', [0.232223, -0.522682, 1.0]], ['2, k, 11', [0.217947, -0.511873, 1.0]], ['2, k, 12', [-0.130816, -0.556505, 1.0]], ['2, k, 13', [-0.159356, -0.840622, 1.0]], ['2, k, 14', [-0.197563, -1.14757, 1.0]], ['2, k, 15', [-0.208252, -1.22461, 1.0]], ['2, k, 16', [0.0351068, -0.570277, 1.0]], ['2, k, 17', [0.0739066, -0.853093, 1.0]], ['2, k, 18', [0.123561, -1.15159, 1.0]], ['2, k, 19', [0.153076, -1.22559, 1.0]], ['2, k, 20', [-0.0534491, -0.0425498, 1.0]], ['2, k, 21', [-0.330398, -0.548272, 1.0]], ['2, k, 22', [-0.258042, -0.531707, 1.0]], ['2, k, 23', [0.236524, -0.542614, 1.0]], ['2, k, 24', [0.291568, -0.520875, 1.0]]]
[['2, k, 0', [-0.0404011, -0.575935, 1.0]], ['2, k, 1', [-0.0424535, -0.272728, 1.0]], ['2, k, 2', [-0.0446706, 0.0268739, 1.0]], ['2, k, 3', [-0.0329559, 0.17634, 1.0]], ['2, k, 4', [-0.193817, -0.0599601, 1.0]], ['2, k, 5', [-0.292318, -0.0516065, 1.0]], ['2, k, 6', [-0.298068, -0.0804742, 1.0]], ['2, k, 7', [-0.309156, -0.0915292, 1.0]], ['2, k, 8', [0.112868, -0.0785819, 1.0]], ['2, k, 9', [0.234371, -0.0751055, 1.0]], ['2, k, 10', [0.196351, -0.0962849, 1.0]], ['2, k, 11', [0.219754, -0.09615, 1.0]], ['2, k, 12', [-0.122715, -0.568683, 1.0]], ['2, k, 13', [-0.156859, -0.847193, 1.0]], ['2, k, 14', [-0.195269, -1.14655, 1.0]], ['2, k, 15', [-0.208999, -1.2186, 1.0]], ['2, k, 16', [0.043773, -0.56812, 1.0]], ['2, k, 17', [0.0843723, -0.845584, 1.0]], ['2, k, 18', [0.123768, -1.14757, 1.0]], ['2, k, 19', [0.159063, -1.22124, 1.0]], ['2, k, 20', [-0.0441223, -0.0473729, 1.0]], ['2, k, 21', [-0.288662, -0.0860385, 1.0]], ['2, k, 22', [-0.23722, -0.0963108, 1.0]], ['2, k, 23', [0.246715, -0.0973011, 1.0]], ['2, k, 24', [0.145219, -0.101335, 1.0]]]
[['2, k, 0', [-0.0404408, -0.576138, 1.0]], ['2, k, 1', [-0.0424889, -0.272666, 1.0]], ['2, k, 2', [-0.0447751, 0.0270672, 1.0]], ['2, k, 3', [-0.0336903, 0.176592, 1.0]], ['2, k, 4', [-0.193994, -0.0600483, 1.0]], ['2, k, 5', [-0.293118, -0.0512527, 1.0]], ['2, k, 6', [-0.270639, -0.108405, 1.0]], ['2, k, 7', [-0.297059, -0.0896616, 1.0]], ['2, k, 8', [0.112953, -0.0784219, 1.0]], ['2, k, 9', [0.235219, -0.0734497, 1.0]], ['2, k, 10', [0.176676, -0.0946936, 1.0]], ['2, k, 11', [0.21636, -0.0966873, 1.0]], ['2, k, 12', [-0.12288, -0.568351, 1.0]], ['2, k, 13', [-0.156166, -0.842836, 1.0]], ['2, k, 14', [-0.195253, -1.14667, 1.0]], ['2, k, 15', [-0.209118, -1.21866, 1.0]], ['2, k, 16', [0.0437255, -0.568513, 1.0]], ['2, k, 17', [0.0837995, -0.844246, 1.0]], ['2, k, 18', [0.123833, -1.14762, 1.0]], ['2, k, 19', [0.159084, -1.22115, 1.0]], ['2, k, 20', [-0.0442092, -0.0472066, 1.0]], ['2, k, 21', [-0.292719, -0.0901451, 1.0]], ['2, k, 22', [-0.224743, -0.0984691, 1.0]], ['2, k, 23', [0.247357, -0.0993373, 1.0]], ['2, k, 24', [0.141486, -0.100919, 1.0]]]
[['2, k, 0', [-0.0402637, -0.576238, 1.0]], ['2, k, 1', [-0.0424481, -0.272657, 1.0]], ['2, k, 2', [-0.0447938, 0.0269238, 1.0]], ['2, k, 3', [-0.0337611, 0.176715, 1.0]], ['2, k, 4', [-0.193882, -0.0601315, 1.0]], ['2, k, 5', [-0.293104, -0.0512337, 1.0]], ['2, k, 6', [-0.316158, -0.0868127, 1.0]], ['2, k, 7', [-0.310933, -0.0903797, 1.0]], ['2, k, 8', [0.113055, -0.0786749, 1.0]], ['2, k, 9', [0.235535, -0.0734283, 1.0]], ['2, k, 10', [0.184536, -0.100253, 1.0]], ['2, k, 11', [0.219988, -0.0964569, 1.0]], ['2, k, 12', [-0.122636, -0.568384, 1.0]], ['2, k, 13', [-0.156536, -0.840651, 1.0]], ['2, k, 14', [-0.19518, -1.14674, 1.0]], ['2, k, 15', [-0.210561, -1.21868, 1.0]], ['2, k, 16', [0.0437953, -0.56859, 1.0]], ['2, k, 17', [0.0837116, -0.842031, 1.0]], ['2, k, 18', [0.123419, -1.14717, 1.0]], ['2, k, 19', [0.158241, -1.221, 1.0]], ['2, k, 20', [-0.0441997, -0.0472718, 1.0]], ['2, k, 21', [-0.284282, -0.089714, 1.0]], ['2, k, 22', [-0.237089, -0.100318, 1.0]], ['2, k, 23', [0.250065, -0.100362, 1.0]], ['2, k, 24', [0.145962, -0.100457, 1.0]]]
[['2, k, 0', [-0.0395937, -0.57656, 1.0]], ['2, k, 1', [-0.0423256, -0.272656, 1.0]], ['2, k, 2', [-0.0448788, 0.0269604, 1.0]], ['2, k, 3', [-0.0336891, 0.176742, 1.0]], ['2, k, 4', [-0.193793, -0.0602866, 1.0]], ['2, k, 5', [-0.293524, -0.0511536, 1.0]], ['2, k, 6', [-0.260963, -0.0940286, 1.0]], ['2, k, 7', [-0.271201, -0.0941127, 1.0]], ['2, k, 8', [0.113196, -0.0787362, 1.0]], ['2, k, 9', [0.235284, -0.0734563, 1.0]], ['2, k, 10', [0.186174, -0.101816, 1.0]], ['2, k, 11', [0.221168, -0.0967026, 1.0]], ['2, k, 12', [-0.121904, -0.568545, 1.0]], ['2, k, 13', [-0.157179, -0.841027, 1.0]], ['2, k, 14', [-0.195066, -1.14667, 1.0]], ['2, k, 15', [-0.209743, -1.21869, 1.0]], ['2, k, 16', [0.0443484, -0.568958, 1.0]], ['2, k, 17', [0.0861234, -0.849769, 1.0]], ['2, k, 18', [0.123436, -1.14746, 1.0]], ['2, k, 19', [0.157471, -1.22048, 1.0]], ['2, k, 20', [-0.0442018, -0.0472325, 1.0]], ['2, k, 21', [-0.269531, -0.0940743, 1.0]], ['2, k, 22', [-0.185212, -0.100002, 1.0]], ['2, k, 23', [0.2498, -0.0987418, 1.0]], ['2, k, 24', [0.145531, -0.102412, 1.0]]]
[['2, k, 0', [-0.039617, -0.576629, 1.0]], ['2, k, 1', [-0.0423339, -0.272652, 1.0]], ['2, k, 2', [-0.0449142, 0.0269174, 1.0]], ['2, k, 3', [-0.0336525, 0.176613, 1.0]], ['2, k, 4', [-0.193722, -0.0604297, 1.0]], ['2, k, 5', [-0.293628, -0.0513268, 1.0]], ['2, k, 6', [-0.315665, -0.0914471, 1.0]], ['2, k, 7', [-0.320721, -0.0932774, 1.0]], ['2, k, 8', [0.113332, -0.0787416, 1.0]], ['2, k, 9', [0.233535, -0.0823203, 1.0]], ['2, k, 10', [0.192388, -0.101441, 1.0]], ['2, k, 11', [0.219247, -0.0971282, 1.0]], ['2, k, 12', [-0.12187, -0.568558, 1.0]], ['2, k, 13', [-0.156673, -0.839118, 1.0]], ['2, k, 14', [-0.194977, -1.14634, 1.0]], ['2, k, 15', [-0.209833, -1.2188, 1.0]], ['2, k, 16', [0.0442407, -0.569041, 1.0]], ['2, k, 17', [0.0846371, -0.843138, 1.0]], ['2, k, 18', [0.12306, -1.14713, 1.0]], ['2, k, 19', [0.155047, -1.21796, 1.0]], ['2, k, 20', [-0.0442401, -0.0472503, 1.0]], ['2, k, 21', [-0.283717, -0.0933861, 1.0]], ['2, k, 22', [-0.257764, -0.0966527, 1.0]], ['2, k, 23', [0.249304, -0.0985288, 1.0]], ['2, k, 24', [0.145854, -0.103596, 1.0]]]
[['2, k, 0', [-0.0395468, -0.577071, 1.0]], ['2, k, 1', [-0.0424864, -0.272737, 1.0]], ['2, k, 2', [-0.0456792, 0.0269121, 1.0]], ['2, k, 3', [-0.0337035, 0.176113, 1.0]], ['2, k, 4', [-0.193674, -0.0606304, 1.0]], ['2, k, 5', [-0.29299, -0.0532721, 1.0]], ['2, k, 6', [-0.236493, -0.106065, 1.0]], ['2, k, 7', [-0.285612, -0.0950147, 1.0]], ['2, k, 8', [0.113309, -0.0788132, 1.0]], ['2, k, 9', [0.239455, -0.0736291, 1.0]], ['2, k, 10', [0.172846, -0.0992249, 1.0]], ['2, k, 11', [0.216551, -0.0987735, 1.0]], ['2, k, 12', [-0.121776, -0.568855, 1.0]], ['2, k, 13', [-0.157486, -0.839694, 1.0]], ['2, k, 14', [-0.195809, -1.15048, 1.0]], ['2, k, 15', [-0.208478, -1.22025, 1.0]], ['2, k, 16', [0.0442317, -0.569562, 1.0]], ['2, k, 17', [0.0845561, -0.842766, 1.0]], ['2, k, 18', [0.122939, -1.14696, 1.0]], ['2, k, 19', [0.153547, -1.21719, 1.0]], ['2, k, 20', [-0.0448447, -0.0472841, 1.0]], ['2, k, 21', [-0.298613, -0.0913935, 1.0]], ['2, k, 22', [-0.210297, -0.102987, 1.0]], ['2, k, 23', [0.244832, -0.0997821, 1.0]], ['2, k, 24', [0.141758, -0.103961, 1.0]]]
[['2, k, 0', [-0.0396176, -0.577361, 1.0]], ['2, k, 1', [-0.0425815, -0.272853, 1.0]], ['2, k, 2', [-0.0457724, 0.0268227, 1.0]], ['2, k, 3', [-0.0337488, 0.175751, 1.0]], ['2, k, 4', [-0.19366, -0.0590872, 1.0]], ['2, k, 5', [-0.292212, -0.0566389, 1.0]], ['2, k, 6', [-0.313507, -0.092021, 1.0]], ['2, k, 7', [-0.317496, -0.0985393, 1.0]], ['2, k, 8', [0.112707, -0.080633, 1.0]], ['2, k, 9', [0.238713, -0.0734083, 1.0]], ['2, k, 10', [0.207177, -0.106058, 1.0]], ['2, k, 11', [0.222827, -0.102279, 1.0]], ['2, k, 12', [-0.121746, -0.568962, 1.0]], ['2, k, 13', [-0.158545, -0.840762, 1.0]], ['2, k, 14', [-0.196028, -1.15073, 1.0]], ['2, k, 15', [-0.207942, -1.22105, 1.0]], ['2, k, 16', [0.0439159, -0.570148, 1.0]], ['2, k, 17', [0.0844807, -0.842277, 1.0]], ['2, k, 18', [0.123238, -1.14721, 1.0]], ['2, k, 19', [0.153237, -1.21612, 1.0]], ['2, k, 20', [-0.0449529, -0.0473814, 1.0]], ['2, k, 21', [-0.286447, -0.0958158, 1.0]], ['2, k, 22', [-0.249747, -0.104633, 1.0]], ['2, k, 23', [0.23727, -0.0995557, 1.0]], ['2, k, 24', [0.150157, -0.107547, 1.0]]]
[['2, k, 0', [-0.0395711, -0.57779, 1.0]], ['2, k, 1', [-0.0425417, -0.273276, 1.0]], ['2, k, 2', [-0.0456617, 0.0260778, 1.0]], ['2, k, 3', [-0.0338555, 0.174537, 1.0]], ['2, k, 4', [-0.193633, -0.0593462, 1.0]], ['2, k, 5', [-0.293249, -0.0575246, 1.0]], ['2, k, 6', [-0.163641, -0.0974143, 1.0]], ['2, k, 7', [-0.125917, -0.111885, 1.0]], ['2, k, 8', [0.112663, -0.0806402, 1.0]], ['2, k, 9', [0.240559, -0.0763627, 1.0]], ['2, k, 10', [0.204364, -0.10585, 1.0]], ['2, k, 11', [0.224646, -0.105523, 1.0]], ['2, k, 12', [-0.121626, -0.569256, 1.0]], ['2, k, 13', [-0.159327, -0.836319, 1.0]], ['2, k, 14', [-0.195932, -1.1495, 1.0]], ['2, k, 15', [-0.207275, -1.22022, 1.0]], ['2, k, 16', [0.0438452, -0.570651, 1.0]], ['2, k, 17', [0.0848312, -0.837989, 1.0]], ['2, k, 18', [0.123197, -1.14719, 1.0]], ['2, k, 19', [0.152393, -1.21529, 1.0]], ['2, k, 20', [-0.044872, -0.0480181, 1.0]], ['2, k, 21', [-0.0528211, -0.110396, 1.0]], ['2, k, 22', [-0.0783847, -0.117109, 1.0]], ['2, k, 23', [0.244162, -0.108384, 1.0]], ['2, k, 24', [0.150977, -0.109426, 1.0]]]
[['2, k, 0', [-0.0389604, -0.578658, 1.0]], ['2, k, 1', [-0.0423301, -0.2747, 1.0]], ['2, k, 2', [-0.0459324, 0.023215, 1.0]], ['2, k, 3', [-0.0340912, 0.17108, 1.0]], ['2, k, 4', [-0.194132, -0.0595979, 1.0]], ['2, k, 5', [-0.291455, -0.0637361, 1.0]], ['2, k, 6', [-0.144258, -0.0992621, 1.0]], ['2, k, 7', [-0.100154, -0.117243, 1.0]], ['2, k, 8', [0.112383, -0.0811962, 1.0]], ['2, k, 9', [0.237942, -0.0869785, 1.0]], ['2, k, 10', [0.202053, -0.110414, 1.0]], ['2, k, 11', [0.223564, -0.110188, 1.0]], ['2, k, 12', [-0.120761, -0.570154, 1.0]], ['2, k, 13', [-0.160559, -0.83176, 1.0]], ['2, k, 14', [-0.195615, -1.14753, 1.0]], ['2, k, 15', [-0.207557, -1.21957, 1.0]], ['2, k, 16', [0.0441736, -0.571371, 1.0]], ['2, k, 17', [0.0848382, -0.837239, 1.0]], ['2, k, 18', [0.123184, -1.14696, 1.0]], ['2, k, 19', [0.152206, -1.21539, 1.0]], ['2, k, 20', [-0.0450032, -0.0504233, 1.0]], ['2, k, 21', [-0.0318815, -0.117395, 1.0]], ['2, k, 22', [-0.0560704, -0.124508, 1.0]], ['2, k, 23', [0.233853, -0.108744, 1.0]], ['2, k, 24', [0.148521, -0.115289, 1.0]]]
[['2, k, 0', [-0.0389888, -0.57943, 1.0]], ['2, k, 1', [-0.0424776, -0.276466, 1.0]], ['2, k, 2', [-0.0461363, 0.0199428, 1.0]], ['2, k, 3', [-0.0345065, 0.169426, 1.0]], ['2, k, 4', [-0.194119, -0.0604046, 1.0]], ['2, k, 5', [-0.292314, -0.0651305, 1.0]], ['2, k, 6', [-0.192455, -0.110878, 1.0]], ['2, k, 7', [-0.271729, -0.113356, 1.0]], ['2, k, 8', [0.112301, -0.081397, 1.0]], ['2, k, 9', [0.237388, -0.090194, 1.0]], ['2, k, 10', [0.198188, -0.113509, 1.0]], ['2, k, 11', [0.220994, -0.115453, 1.0]], ['2, k, 12', [-0.12064, -0.571039, 1.0]], ['2, k, 13', [-0.161691, -0.83073, 1.0]], ['2, k, 14', [-0.195359, -1.14739, 1.0]], ['2, k, 15', [-0.20755, -1.21888, 1.0]], ['2, k, 16', [0.0439931, -0.571964, 1.0]], ['2, k, 17', [0.0858227, -0.836185, 1.0]], ['2, k, 18', [0.123515, -1.1486, 1.0]], ['2, k, 19', [0.153136, -1.2167, 1.0]], ['2, k, 20', [-0.0452126, -0.053288, 1.0]], ['2, k, 21', [-0.295632, -0.11052, 1.0]], ['2, k, 22', [-0.191903, -0.121163, 1.0]], ['2, k, 23', [0.239989, -0.115285, 1.0]], ['2, k, 24', [0.151746, -0.121066, 1.0]]]
[['2, k, 0', [-0.03912, -0.582545, 1.0]], ['2, k, 1', [-0.0428141, -0.280264, 1.0]], ['2, k, 2', [-0.0465681, 0.0154709, 1.0]], ['2, k, 3', [-0.0348526, 0.16522, 1.0]], ['2, k, 4', [-0.194265, -0.0616163, 1.0]], ['2, k, 5', [-0.294122, -0.0684965, 1.0]], ['2, k, 6', [-0.295137, -0.108863, 1.0]], ['2, k, 7', [-0.303128, -0.118628, 1.0]], ['2, k, 8', [0.111976, -0.0840396, 1.0]], ['2, k, 9', [0.237292, -0.092292, 1.0]], ['2, k, 10', [0.19831, -0.119315, 1.0]], ['2, k, 11', [0.21979, -0.122089, 1.0]], ['2, k, 12', [-0.120462, -0.574276, 1.0]], ['2, k, 13', [-0.162872, -0.830826, 1.0]], ['2, k, 14', [-0.195422, -1.1473, 1.0]], ['2, k, 15', [-0.207453, -1.21831, 1.0]], ['2, k, 16', [0.0435322, -0.574799, 1.0]], ['2, k, 17', [0.086492, -0.832928, 1.0]], ['2, k, 18', [0.123692, -1.14877, 1.0]], ['2, k, 19', [0.153468, -1.21731, 1.0]], ['2, k, 20', [-0.0456384, -0.05761, 1.0]], ['2, k, 21', [-0.28425, -0.121374, 1.0]], ['2, k, 22', [-0.230414, -0.12635, 1.0]], ['2, k, 23', [0.240454, -0.121569, 1.0]], ['2, k, 24', [0.144336, -0.126493, 1.0]]]
[['2, k, 0', [-0.0392509, -0.585913, 1.0]], ['2, k, 1', [-0.0431329, -0.284029, 1.0]], ['2, k, 2', [-0.0469803, 0.0113976, 1.0]], ['2, k, 3', [-0.035598, 0.159686, 1.0]], ['2, k, 4', [-0.194597, -0.0629179, 1.0]], ['2, k, 5', [-0.296058, -0.073453, 1.0]], ['2, k, 6', [-0.256016, -0.134903, 1.0]], ['2, k, 7', [-0.291767, -0.127572, 1.0]], ['2, k, 8', [0.111745, -0.0853389, 1.0]], ['2, k, 9', [0.234315, -0.107733, 1.0]], ['2, k, 10', [0.259708, -0.125474, 1.0]], ['2, k, 11', [0.257355, -0.128267, 1.0]], ['2, k, 12', [-0.120013, -0.577819, 1.0]], ['2, k, 13', [-0.165002, -0.836303, 1.0]], ['2, k, 14', [-0.195603, -1.14775, 1.0]], ['2, k, 15', [-0.207542, -1.21816, 1.0]], ['2, k, 16', [0.0427792, -0.577907, 1.0]], ['2, k, 17', [0.0878801, -0.835244, 1.0]], ['2, k, 18', [0.123905, -1.15008, 1.0]], ['2, k, 19', [0.155465, -1.21869, 1.0]], ['2, k, 20', [-0.04604, -0.0616255, 1.0]], ['2, k, 21', [-0.284596, -0.126041, 1.0]], ['2, k, 22', [-0.218089, -0.134319, 1.0]], ['2, k, 23', [0.282048, -0.132025, 1.0]], ['2, k, 24', [0.204233, -0.130668, 1.0]]]
[['2, k, 0', [-0.040202, -0.591224, 1.0]], ['2, k, 1', [-0.0439028, -0.289336, 1.0]], ['2, k, 2', [-0.0475238, 0.0059782, 1.0]], ['2, k, 3', [-0.0364723, 0.149424, 1.0]], ['2, k, 4', [-0.194479, -0.0651244, 1.0]], ['2, k, 5', [-0.293253, -0.0882887, 1.0]], ['2, k, 6', [-0.256055, -0.138117, 1.0]], ['2, k, 7', [-0.265381, -0.139368, 1.0]], ['2, k, 8', [0.111623, -0.0873923, 1.0]], ['2, k, 9', [0.235236, -0.104, 1.0]], ['2, k, 10', [0.200812, -0.139044, 1.0]], ['2, k, 11', [0.223717, -0.135031, 1.0]], ['2, k, 12', [-0.120571, -0.583207, 1.0]], ['2, k, 13', [-0.167292, -0.837784, 1.0]], ['2, k, 14', [-0.194762, -1.14873, 1.0]], ['2, k, 15', [-0.207649, -1.21824, 1.0]], ['2, k, 16', [0.0414226, -0.582876, 1.0]], ['2, k, 17', [0.0894399, -0.837227, 1.0]], ['2, k, 18', [0.124606, -1.15096, 1.0]], ['2, k, 19', [0.155534, -1.21886, 1.0]], ['2, k, 20', [-0.0466482, -0.0670095, 1.0]], ['2, k, 21', [-0.251732, -0.139779, 1.0]], ['2, k, 22', [-0.177519, -0.142978, 1.0]], ['2, k, 23', [0.242201, -0.134959, 1.0]], ['2, k, 24', [0.150688, -0.141812, 1.0]]]
[['2, k, 0', [-0.0411526, -0.596541, 1.0]], ['2, k, 1', [-0.0445689, -0.296024, 1.0]], ['2, k, 2', [-0.0477845, -0.002212, 1.0]], ['2, k, 3', [-0.0363284, 0.144294, 1.0]], ['2, k, 4', [-0.195537, -0.0699631, 1.0]], ['2, k, 5', [-0.290822, -0.0982613, 1.0]], ['2, k, 6', [-0.264714, -0.14325, 1.0]], ['2, k, 7', [-0.292842, -0.145354, 1.0]], ['2, k, 8', [0.11019, -0.0938899, 1.0]], ['2, k, 9', [0.215959, -0.144092, 1.0]], ['2, k, 10', [0.244346, -0.142851, 1.0]], ['2, k, 11', [0.23544, -0.144147, 1.0]], ['2, k, 12', [-0.121024, -0.587841, 1.0]], ['2, k, 13', [-0.170048, -0.839379, 1.0]], ['2, k, 14', [-0.194805, -1.15047, 1.0]], ['2, k, 15', [-0.207665, -1.21831, 1.0]], ['2, k, 16', [0.039908, -0.588746, 1.0]], ['2, k, 17', [0.0913317, -0.841117, 1.0]], ['2, k, 18', [0.124807, -1.15158, 1.0]], ['2, k, 19', [0.155556, -1.21923, 1.0]], ['2, k, 20', [-0.0470266, -0.0748235, 1.0]], ['2, k, 21', [-0.287578, -0.143508, 1.0]], ['2, k, 22', [-0.217949, -0.153675, 1.0]], ['2, k, 23', [0.242279, -0.141485, 1.0]], ['2, k, 24', [0.169289, -0.151123, 1.0]]]
[['2, k, 0', [-0.0408484, -0.603328, 1.0]], ['2, k, 1', [-0.0442404, -0.303134, 1.0]], ['2, k, 2', [-0.0473789, -0.00944333, 1.0]], ['2, k, 3', [-0.0361099, 0.136627, 1.0]], ['2, k, 4', [-0.195827, -0.0794686, 1.0]], ['2, k, 5', [-0.288015, -0.108666, 1.0]], ['2, k, 6', [-0.328008, -0.156505, 1.0]], ['2, k, 7', [-0.312283, -0.156384, 1.0]], ['2, k, 8', [0.110251, -0.0973229, 1.0]], ['2, k, 9', [0.222648, -0.152313, 1.0]], ['2, k, 10', [0.16337, -0.157162, 1.0]], ['2, k, 11', [0.211277, -0.151987, 1.0]], ['2, k, 12', [-0.120255, -0.595073, 1.0]], ['2, k, 13', [-0.172687, -0.840429, 1.0]], ['2, k, 14', [-0.194664, -1.15249, 1.0]], ['2, k, 15', [-0.207951, -1.21811, 1.0]], ['2, k, 16', [0.0397535, -0.594881, 1.0]], ['2, k, 17', [0.0929609, -0.844969, 1.0]], ['2, k, 18', [0.124347, -1.15212, 1.0]], ['2, k, 19', [0.156723, -1.22033, 1.0]], ['2, k, 20', [-0.0466439, -0.0820472, 1.0]], ['2, k, 21', [-0.2805, -0.152886, 1.0]], ['2, k, 22', [-0.239443, -0.163194, 1.0]], ['2, k, 23', [0.24143, -0.152273, 1.0]], ['2, k, 24', [0.134666, -0.158058, 1.0]]]
[['2, k, 0', [-0.040053, -0.609954, 1.0]], ['2, k, 1', [-0.0439004, -0.309895, 1.0]], ['2, k, 2', [-0.0474513, -0.0159982, 1.0]], ['2, k, 3', [-0.0357108, 0.130273, 1.0]], ['2, k, 4', [-0.196875, -0.0875195, 1.0]], ['2, k, 5', [-0.286238, -0.121714, 1.0]], ['2, k, 6', [-0.270786, -0.16909, 1.0]], ['2, k, 7', [-0.283485, -0.168625, 1.0]], ['2, k, 8', [0.109753, -0.10585, 1.0]], ['2, k, 9', [0.206059, -0.146097, 1.0]], ['2, k, 10', [0.157213, -0.15681, 1.0]], ['2, k, 11', [0.208613, -0.161486, 1.0]], ['2, k, 12', [-0.119302, -0.60254, 1.0]], ['2, k, 13', [-0.175102, -0.842606, 1.0]], ['2, k, 14', [-0.195106, -1.15645, 1.0]], ['2, k, 15', [-0.208405, -1.21925, 1.0]], ['2, k, 16', [0.0403634, -0.600501, 1.0]], ['2, k, 17', [0.0946606, -0.84737, 1.0]], ['2, k, 18', [0.125155, -1.15283, 1.0]], ['2, k, 19', [0.155892, -1.21984, 1.0]], ['2, k, 20', [-0.0466172, -0.0886859, 1.0]], ['2, k, 21', [-0.279649, -0.168475, 1.0]], ['2, k, 22', [-0.201894, -0.173471, 1.0]], ['2, k, 23', [0.238939, -0.161374, 1.0]], ['2, k, 24', [0.131881, -0.168646, 1.0]]]
[['2, k, 0', [-0.0398686, -0.615818, 1.0]], ['2, k, 1', [-0.0437437, -0.316722, 1.0]], ['2, k, 2', [-0.0473058, -0.0239055, 1.0]], ['2, k, 3', [-0.0356448, 0.121281, 1.0]], ['2, k, 4', [-0.197092, -0.0908799, 1.0]], ['2, k, 5', [-0.29116, -0.132119, 1.0]], ['2, k, 6', [-0.260116, -0.175633, 1.0]], ['2, k, 7', [-0.29293, -0.178495, 1.0]], ['2, k, 8', [0.10996, -0.110936, 1.0]], ['2, k, 9', [0.219594, -0.178897, 1.0]], ['2, k, 10', [0.163864, -0.169801, 1.0]], ['2, k, 11', [0.212725, -0.172224, 1.0]], ['2, k, 12', [-0.119108, -0.608226, 1.0]], ['2, k, 13', [-0.178267, -0.848008, 1.0]], ['2, k, 14', [-0.196285, -1.15936, 1.0]], ['2, k, 15', [-0.209273, -1.22216, 1.0]], ['2, k, 16', [0.0405169, -0.606348, 1.0]], ['2, k, 17', [0.0957365, -0.848185, 1.0]], ['2, k, 18', [0.125012, -1.15378, 1.0]], ['2, k, 19', [0.156563, -1.22069, 1.0]], ['2, k, 20', [-0.0464697, -0.0963186, 1.0]], ['2, k, 21', [-0.283982, -0.177501, 1.0]], ['2, k, 22', [-0.217418, -0.185634, 1.0]], ['2, k, 23', [0.240016, -0.169884, 1.0]], ['2, k, 24', [0.1335, -0.180241, 1.0]]]
[['2, k, 0', [-0.0395036, -0.622862, 1.0]], ['2, k, 1', [-0.0437439, -0.324443, 1.0]], ['2, k, 2', [-0.0476773, -0.0320089, 1.0]], ['2, k, 3', [-0.035258, 0.112685, 1.0]], ['2, k, 4', [-0.196612, -0.100006, 1.0]], ['2, k, 5', [-0.288629, -0.138718, 1.0]], ['2, k, 6', [-0.262356, -0.18386, 1.0]], ['2, k, 7', [-0.27606, -0.19196, 1.0]], ['2, k, 8', [0.110679, -0.11836, 1.0]], ['2, k, 9', [0.202544, -0.160703, 1.0]], ['2, k, 10', [0.156609, -0.170102, 1.0]], ['2, k, 11', [0.209194, -0.182919, 1.0]], ['2, k, 12', [-0.118397, -0.614732, 1.0]], ['2, k, 13', [-0.180684, -0.85466, 1.0]], ['2, k, 14', [-0.196107, -1.16055, 1.0]], ['2, k, 15', [-0.210447, -1.22355, 1.0]], ['2, k, 16', [0.0404875, -0.613761, 1.0]], ['2, k, 17', [0.098202, -0.855512, 1.0]], ['2, k, 18', [0.12648, -1.15695, 1.0]], ['2, k, 19', [0.15654, -1.22073, 1.0]], ['2, k, 20', [-0.0467482, -0.10436, 1.0]], ['2, k, 21', [-0.278236, -0.192183, 1.0]], ['2, k, 22', [-0.192793, -0.196359, 1.0]], ['2, k, 23', [0.237052, -0.180398, 1.0]], ['2, k, 24', [0.132464, -0.190635, 1.0]]]
