[['2, k, 0', [-0.361038, -0.701322, 1.0]], ['2, k, 1', [-0.349396, -0.402934, 1.0]], ['2, k, 2', [-0.336663, -0.108373, 1.0]], ['2, k, 3', [-0.346075, 0.0245835, 1.0]], ['2, k, 4', [-0.468967, -0.152067, 1.0]], ['2, k, 5', [-0.586493, 0.0612883, 1.0]], ['2, k, 6', [-0.666617, 0.318806, 1.0]], ['2, k, 7', [-0.664271, 0.366082, 1.0]], ['2, k, 8', [-0.184778, -0.143881, 1.0]], ['2, k, 9', [-0.0219326, 0.0505852, 1.0]], ['2, k, 10', [0.0666919, 0.2423, 1.0]], ['2, k, 11', [0.0832932, 0.345507, 1.0]], ['2, k, 12', [-0.421979, -0.696156, 1.0]], ['2, k, 13', [-0.484578, -1.00211, 1.0]], ['2, k, 14', [-0.509969, -1.3498, 1.0]], ['2, k, 15', [-0.478246, -1.25179, 1.0]], ['2, k, 16', [-0.292863, -0.692432, 1.0]], ['2, k, 17', [-0.0815939, -0.928084, 1.0]], ['2, k, 18', [-0.061334, -1.18914, 1.0]], ['2, k, 19', [-0.132856, -1.06996, 1.0]], ['2, k, 20', [-0.340055, -0.181541, 1.0]], ['2, k, 21', [-0.670352, 0.419254, 1.0]], ['2, k, 22', [-0.696242, 0.37222, 1.0]], ['2, k, 23', [0.10491, 0.413163, 1.0]], ['2, k, 24', [0.110264, 0.34874, 1.0]]]
[['2, k, 0', [-0.27344, -0.662276, 1.0]], ['2, k, 1', [-0.332908, -0.402646, 1.0]], ['2, k, 2', [-0.393448, -0.150994, 1.0]], ['2, k, 3', [-0.520566, -0.0859544, 1.0]], ['2, k, 4', [-0.510567, -0.238937, 1.0]], ['2, k, 5', [-0.685919, -0.333733, 1.0]], ['2, k, 6', [-0.883249, -0.341822, 1.0]], ['2, k, 7', [-0.888978, -0.352995, 1.0]], ['2, k, 8', [-0.273181, -0.200252, 1.0]], ['2, k, 9', [-0.430885, -0.0206145, 1.0]], ['2, k, 10', [-0.589382, 0.196288, 1.0]], ['2, k, 11', [-0.638665, 0.272197, 1.0]], ['2, k, 12', [-0.33308, -0.673291, 1.0]], ['2, k, 13', [-0.39112, -0.924479, 1.0]], ['2, k, 14', [-0.447422, -1.21631, 1.0]], ['2, k, 15', [-0.464662, -1.31173, 1.0]], ['2, k, 16', [-0.208618, -0.638898, 1.0]], ['2, k, 17', [-0.139226, -0.903657, 1.0]], ['2, k, 18', [-0.10442, -1.22748, 1.0]], ['2, k, 19', [-0.108856, -1.27601, 1.0]], ['2, k, 20', [-0.378852, -0.2145, 1.0]], ['2, k, 21', [-0.894943, -0.333032, 1.0]], ['2, k, 22', [-0.88843, -0.325252, 1.0]], ['2, k, 23', [-0.697356, 0.303861, 1.0]], ['2, k, 24', [-0.658881, 0.261614, 1.0]]]
[['2, k, 0', [-0.273704, -0.662512, 1.0]], ['2, k, 1', [-0.333509, -0.402857, 1.0]], ['2, k, 2', [-0.393947, -0.15053, 1.0]], ['2, k, 3', [-0.520512, -0.0860318, 1.0]], ['2, k, 4', [-0.511208, -0.23867, 1.0]], ['2, k, 5', [-0.681172, -0.342232, 1.0]], ['2, k, 6', [-0.879107, -0.357233, 1.0]], ['2, k, 7', [-0.893209, -0.37076, 1.0]], ['2, k, 8', [-0.274046, -0.200094, 1.0]], ['2, k, 9', [-0.432479, -0.0213765, 1.0]], ['2, k, 10', [-0.603009, 0.191585, 1.0]], ['2, k, 11', [-0.652898, 0.26295, 1.0]], ['2, k, 12', [-0.333765, -0.673536, 1.0]], ['2, k, 13', [-0.38828, -0.922554, 1.0]], ['2, k, 14', [-0.44804, -1.21524, 1.0]], ['2, k, 15', [-0.466194, -1.31078, 1.0]], ['2, k, 16', [-0.209088, -0.639754, 1.0]], ['2, k, 17', [-0.137637, -0.903959, 1.0]], ['2, k, 18', [-0.104365, -1.22788, 1.0]], ['2, k, 19', [-0.109258, -1.27645, 1.0]], ['2, k, 20', [-0.379331, -0.214116, 1.0]], ['2, k, 21', [-0.899488, -0.371295, 1.0]], ['2, k, 22', [-0.892591, -0.346132, 1.0]], ['2, k, 23', [-0.708048, 0.304672, 1.0]], ['2, k, 24', [-0.683674, 0.263614, 1.0]]]
[['2, k, 0', [-0.273677, -0.662534, 1.0]], ['2, k, 1', [-0.334191, -0.403457, 1.0]], ['2, k, 2', [-0.395193, -0.151012, 1.0]], ['2, k, 3', [-0.531652, -0.083939, 1.0]], ['2, k, 4', [-0.511989, -0.238605, 1.0]], ['2, k, 5', [-0.677821, -0.348798, 1.0]], ['2, k, 6', [-0.872518, -0.396285, 1.0]], ['2, k, 7', [-0.885356, -0.390856, 1.0]], ['2, k, 8', [-0.274493, -0.198739, 1.0]], ['2, k, 9', [-0.436423, -0.0235103, 1.0]], ['2, k, 10', [-0.612801, 0.184175, 1.0]], ['2, k, 11', [-0.664186, 0.25107, 1.0]], ['2, k, 12', [-0.333463, -0.673563, 1.0]], ['2, k, 13', [-0.387399, -0.922352, 1.0]], ['2, k, 14', [-0.448002, -1.2152, 1.0]], ['2, k, 15', [-0.46142, -1.30879, 1.0]], ['2, k, 16', [-0.20903, -0.639989, 1.0]], ['2, k, 17', [-0.135518, -0.905819, 1.0]], ['2, k, 18', [-0.104263, -1.22974, 1.0]], ['2, k, 19', [-0.109306, -1.27839, 1.0]], ['2, k, 20', [-0.38033, -0.214471, 1.0]], ['2, k, 21', [-0.896237, -0.404507, 1.0]], ['2, k, 22', [-0.886505, -0.359889, 1.0]], ['2, k, 23', [-0.71619, 0.295536, 1.0]], ['2, k, 24', [-0.700693, 0.258803, 1.0]]]
[['2, k, 0', [-0.273351, -0.662669, 1.0]], ['2, k, 1', [-0.334589, -0.404168, 1.0]], ['2, k, 2', [-0.396351, -0.151836, 1.0]], ['2, k, 3', [-0.541516, -0.0918259, 1.0]], ['2, k, 4', [-0.513836, -0.238841, 1.0]], ['2, k, 5', [-0.672759, -0.358024, 1.0]], ['2, k, 6', [-0.868154, -0.405478, 1.0]], ['2, k, 7', [-0.885713, -0.405906, 1.0]], ['2, k, 8', [-0.274962, -0.197717, 1.0]], ['2, k, 9', [-0.442347, -0.0278907, 1.0]], ['2, k, 10', [-0.621807, 0.175039, 1.0]], ['2, k, 11', [-0.678967, 0.239833, 1.0]], ['2, k, 12', [-0.332984, -0.67383, 1.0]], ['2, k, 13', [-0.38578, -0.921832, 1.0]], ['2, k, 14', [-0.44807, -1.21543, 1.0]], ['2, k, 15', [-0.470568, -1.31055, 1.0]], ['2, k, 16', [-0.208397, -0.63999, 1.0]], ['2, k, 17', [-0.133146, -0.90735, 1.0]], ['2, k, 18', [-0.103952, -1.23165, 1.0]], ['2, k, 19', [-0.109126, -1.28044, 1.0]], ['2, k, 20', [-0.381191, -0.215101, 1.0]], ['2, k, 21', [-0.897379, -0.439521, 1.0]], ['2, k, 22', [-0.886458, -0.380732, 1.0]], ['2, k, 23', [-0.732039, 0.277187, 1.0]], ['2, k, 24', [-0.721794, 0.243584, 1.0]]]
[['2, k, 0', [-0.272579, -0.66302, 1.0]], ['2, k, 1', [-0.334738, -0.405475, 1.0]], ['2, k, 2', [-0.397471, -0.154115, 1.0]], ['2, k, 3', [-0.543732, -0.0959107, 1.0]], ['2, k, 4', [-0.515272, -0.239387, 1.0]], ['2, k, 5', [-0.671193, -0.36216, 1.0]], ['2, k, 6', [-0.865353, -0.414098, 1.0]], ['2, k, 7', [-0.880697, -0.418963, 1.0]], ['2, k, 8', [-0.275734, -0.196642, 1.0]], ['2, k, 9', [-0.436131, 0.0279323, 1.0]], ['2, k, 10', [-0.640945, 0.202315, 1.0]], ['2, k, 11', [-0.748017, 0.255771, 1.0]], ['2, k, 12', [-0.332211, -0.67403, 1.0]], ['2, k, 13', [-0.383754, -0.921373, 1.0]], ['2, k, 14', [-0.448161, -1.21667, 1.0]], ['2, k, 15', [-0.470714, -1.31173, 1.0]], ['2, k, 16', [-0.207224, -0.640598, 1.0]], ['2, k, 17', [-0.130766, -0.908348, 1.0]], ['2, k, 18', [-0.101978, -1.23244, 1.0]], ['2, k, 19', [-0.107087, -1.28144, 1.0]], ['2, k, 20', [-0.381992, -0.216904, 1.0]], ['2, k, 21', [-0.893736, -0.437735, 1.0]], ['2, k, 22', [-0.882315, -0.397766, 1.0]], ['2, k, 23', [-0.794409, 0.288109, 1.0]], ['2, k, 24', [-0.787903, 0.210491, 1.0]]]
[['2, k, 0', [-0.270698, -0.664323, 1.0]], ['2, k, 1', [-0.332731, -0.40648, 1.0]], ['2, k, 2', [-0.394179, -0.154141, 1.0]], ['2, k, 3', [-0.54404, -0.102349, 1.0]], ['2, k, 4', [-0.516451, -0.239688, 1.0]], ['2, k, 5', [-0.702087, -0.392183, 1.0]], ['2, k, 6', [-0.899979, -0.420927, 1.0]], ['2, k, 7', [-0.899678, -0.440617, 1.0]], ['2, k, 8', [-0.276068, -0.200461, 1.0]], ['2, k, 9', [-0.447388, -0.0347315, 1.0]], ['2, k, 10', [-0.634956, 0.160451, 1.0]], ['2, k, 11', [-0.693739, 0.219825, 1.0]], ['2, k, 12', [-0.33132, -0.674603, 1.0]], ['2, k, 13', [-0.3816, -0.921929, 1.0]], ['2, k, 14', [-0.447216, -1.21664, 1.0]], ['2, k, 15', [-0.452418, -1.30889, 1.0]], ['2, k, 16', [-0.203675, -0.643034, 1.0]], ['2, k, 17', [-0.1288, -0.910034, 1.0]], ['2, k, 18', [-0.101093, -1.23433, 1.0]], ['2, k, 19', [-0.10678, -1.28319, 1.0]], ['2, k, 20', [-0.379211, -0.217132, 1.0]], ['2, k, 21', [-0.897006, -0.466868, 1.0]], ['2, k, 22', [-0.894439, -0.433473, 1.0]], ['2, k, 23', [-0.747348, 0.269659, 1.0]], ['2, k, 24', [-0.726632, 0.219463, 1.0]]]
[['2, k, 0', [-0.27048, -0.664448, 1.0]], ['2, k, 1', [-0.333454, -0.407431, 1.0]], ['2, k, 2', [-0.396988, -0.156265, 1.0]], ['2, k, 3', [-0.546525, -0.105428, 1.0]], ['2, k, 4', [-0.518563, -0.239495, 1.0]], ['2, k, 5', [-0.702357, -0.393097, 1.0]], ['2, k, 6', [-0.897834, -0.437751, 1.0]], ['2, k, 7', [-0.897389, -0.448651, 1.0]], ['2, k, 8', [-0.277629, -0.198607, 1.0]], ['2, k, 9', [-0.451946, -0.0362591, 1.0]], ['2, k, 10', [-0.64081, 0.154757, 1.0]], ['2, k, 11', [-0.702817, 0.210473, 1.0]], ['2, k, 12', [-0.330831, -0.674572, 1.0]], ['2, k, 13', [-0.378571, -0.923949, 1.0]], ['2, k, 14', [-0.440975, -1.21994, 1.0]], ['2, k, 15', [-0.460065, -1.31517, 1.0]], ['2, k, 16', [-0.203586, -0.643221, 1.0]], ['2, k, 17', [-0.125521, -0.912669, 1.0]], ['2, k, 18', [-0.100611, -1.23749, 1.0]], ['2, k, 19', [-0.106693, -1.28634, 1.0]], ['2, k, 20', [-0.381327, -0.218836, 1.0]], ['2, k, 21', [-0.897502, -0.476308, 1.0]], ['2, k, 22', [-0.895553, -0.424729, 1.0]], ['2, k, 23', [-0.755533, 0.25738, 1.0]], ['2, k, 24', [-0.740079, 0.209115, 1.0]]]
[['2, k, 0', [-0.270276, -0.664497, 1.0]], ['2, k, 1', [-0.334816, -0.408646, 1.0]], ['2, k, 2', [-0.401973, -0.159312, 1.0]], ['2, k, 3', [-0.550763, -0.108515, 1.0]], ['2, k, 4', [-0.522235, -0.23808, 1.0]], ['2, k, 5', [-0.67099, -0.392961, 1.0]], ['2, k, 6', [-0.865938, -0.439372, 1.0]], ['2, k, 7', [-0.884696, -0.460808, 1.0]], ['2, k, 8', [-0.277896, -0.198269, 1.0]], ['2, k, 9', [-0.436942, -0.0228681, 1.0]], ['2, k, 10', [-0.648089, 0.144348, 1.0]], ['2, k, 11', [-0.709882, 0.202421, 1.0]], ['2, k, 12', [-0.330368, -0.674305, 1.0]], ['2, k, 13', [-0.375969, -0.925685, 1.0]], ['2, k, 14', [-0.451131, -1.24116, 1.0]], ['2, k, 15', [-0.469278, -1.33603, 1.0]], ['2, k, 16', [-0.203493, -0.643454, 1.0]], ['2, k, 17', [-0.122924, -0.912806, 1.0]], ['2, k, 18', [-0.100528, -1.23759, 1.0]], ['2, k, 19', [-0.106902, -1.28659, 1.0]], ['2, k, 20', [-0.385249, -0.221328, 1.0]], ['2, k, 21', [-0.899596, -0.48662, 1.0]], ['2, k, 22', [-0.882894, -0.438766, 1.0]], ['2, k, 23', [-0.762237, 0.243156, 1.0]], ['2, k, 24', [-0.757893, 0.200642, 1.0]]]
[['2, k, 0', [-0.269469, -0.665439, 1.0]], ['2, k, 1', [-0.335533, -0.41047, 1.0]], ['2, k, 2', [-0.403694, -0.161309, 1.0]], ['2, k, 3', [-0.554531, -0.118268, 1.0]], ['2, k, 4', [-0.524904, -0.237122, 1.0]], ['2, k, 5', [-0.693914, -0.408006, 1.0]], ['2, k, 6', [-0.890792, -0.444864, 1.0]], ['2, k, 7', [-0.898565, -0.477009, 1.0]], ['2, k, 8', [-0.276415, -0.201371, 1.0]], ['2, k, 9', [-0.442757, -0.0196446, 1.0]], ['2, k, 10', [-0.631387, 0.121415, 1.0]], ['2, k, 11', [-0.689761, 0.182977, 1.0]], ['2, k, 12', [-0.3293, -0.675226, 1.0]], ['2, k, 13', [-0.373067, -0.927, 1.0]], ['2, k, 14', [-0.444299, -1.23676, 1.0]], ['2, k, 15', [-0.464485, -1.33146, 1.0]], ['2, k, 16', [-0.202972, -0.64454, 1.0]], ['2, k, 17', [-0.119585, -0.913181, 1.0]], ['2, k, 18', [-0.100425, -1.23798, 1.0]], ['2, k, 19', [-0.107521, -1.28709, 1.0]], ['2, k, 20', [-0.386774, -0.223295, 1.0]], ['2, k, 21', [-0.89954, -0.500392, 1.0]], ['2, k, 22', [-0.894724, -0.454247, 1.0]], ['2, k, 23', [-0.742533, 0.216003, 1.0]], ['2, k, 24', [-0.739603, 0.185985, 1.0]]]
[['2, k, 0', [-0.264325, -0.668459, 1.0]], ['2, k, 1', [-0.33464, -0.411097, 1.0]], ['2, k, 2', [-0.403546, -0.160924, 1.0]], ['2, k, 3', [-0.555003, -0.122369, 1.0]], ['2, k, 4', [-0.518126, -0.272945, 1.0]], ['2, k, 5', [-0.696137, -0.411418, 1.0]], ['2, k, 6', [-0.889846, -0.462985, 1.0]], ['2, k, 7', [-0.899152, -0.477286, 1.0]], ['2, k, 8', [-0.277467, -0.200126, 1.0]], ['2, k, 9', [-0.432987, -0.0389862, 1.0]], ['2, k, 10', [-0.634945, 0.118909, 1.0]], ['2, k, 11', [-0.697778, 0.180152, 1.0]], ['2, k, 12', [-0.323718, -0.678943, 1.0]], ['2, k, 13', [-0.369848, -0.929559, 1.0]], ['2, k, 14', [-0.443309, -1.24198, 1.0]], ['2, k, 15', [-0.465897, -1.33556, 1.0]], ['2, k, 16', [-0.198881, -0.646533, 1.0]], ['2, k, 17', [-0.116778, -0.912242, 1.0]], ['2, k, 18', [-0.100449, -1.23733, 1.0]], ['2, k, 19', [-0.109818, -1.28629, 1.0]], ['2, k, 20', [-0.386564, -0.223151, 1.0]], ['2, k, 21', [-0.901119, -0.505884, 1.0]], ['2, k, 22', [-0.896776, -0.453, 1.0]], ['2, k, 23', [-0.75235, 0.216284, 1.0]], ['2, k, 24', [-0.739884, 0.182203, 1.0]]]
[['2, k, 0', [-0.258317, -0.672312, 1.0]], ['2, k, 1', [-0.333667, -0.411851, 1.0]], ['2, k, 2', [-0.403873, -0.160307, 1.0]], ['2, k, 3', [-0.55548, -0.122598, 1.0]], ['2, k, 4', [-0.503001, -0.300138, 1.0]], ['2, k, 5', [-0.695928, -0.413753, 1.0]], ['2, k, 6', [-0.888281, -0.470075, 1.0]], ['2, k, 7', [-0.894654, -0.485916, 1.0]], ['2, k, 8', [-0.277194, -0.19964, 1.0]], ['2, k, 9', [-0.433162, -0.0396454, 1.0]], ['2, k, 10', [-0.635925, 0.117762, 1.0]], ['2, k, 11', [-0.699875, 0.177421, 1.0]], ['2, k, 12', [-0.317419, -0.683678, 1.0]], ['2, k, 13', [-0.367578, -0.929851, 1.0]], ['2, k, 14', [-0.439012, -1.23839, 1.0]], ['2, k, 15', [-0.463112, -1.33167, 1.0]], ['2, k, 16', [-0.193966, -0.649056, 1.0]], ['2, k, 17', [-0.114649, -0.912249, 1.0]], ['2, k, 18', [-0.101132, -1.2372, 1.0]], ['2, k, 19', [-0.111126, -1.28634, 1.0]], ['2, k, 20', [-0.386603, -0.222968, 1.0]], ['2, k, 21', [-0.901081, -0.515081, 1.0]], ['2, k, 22', [-0.89355, -0.46063, 1.0]], ['2, k, 23', [-0.753204, 0.2182, 1.0]], ['2, k, 24', [-0.751715, 0.180037, 1.0]]]
[['2, k, 0', [-0.253337, -0.672646, 1.0]], ['2, k, 1', [-0.330893, -0.413618, 1.0]], ['2, k, 2', [-0.403402, -0.161308, 1.0]], ['2, k, 3', [-0.535717, -0.0889929, 1.0]], ['2, k, 4', [-0.502945, -0.300205, 1.0]], ['2, k, 5', [-0.696378, -0.414568, 1.0]], ['2, k, 6', [-0.886329, -0.478709, 1.0]], ['2, k, 7', [-0.897433, -0.494862, 1.0]], ['2, k, 8', [-0.27709, -0.199396, 1.0]], ['2, k, 9', [-0.464668, -0.0528613, 1.0]], ['2, k, 10', [-0.638252, 0.115139, 1.0]], ['2, k, 11', [-0.701348, 0.175041, 1.0]], ['2, k, 12', [-0.312926, -0.684786, 1.0]], ['2, k, 13', [-0.366394, -0.929628, 1.0]], ['2, k, 14', [-0.437632, -1.23725, 1.0]], ['2, k, 15', [-0.462558, -1.33032, 1.0]], ['2, k, 16', [-0.188728, -0.648397, 1.0]], ['2, k, 17', [-0.11505, -0.914043, 1.0]], ['2, k, 18', [-0.100839, -1.23888, 1.0]], ['2, k, 19', [-0.110544, -1.28811, 1.0]], ['2, k, 20', [-0.385768, -0.224084, 1.0]], ['2, k, 21', [-0.898911, -0.523037, 1.0]], ['2, k, 22', [-0.893142, -0.476406, 1.0]], ['2, k, 23', [-0.756838, 0.216713, 1.0]], ['2, k, 24', [-0.741745, 0.177375, 1.0]]]
[['2, k, 0', [-0.251693, -0.675918, 1.0]], ['2, k, 1', [-0.33033, -0.421433, 1.0]], ['2, k, 2', [-0.406216, -0.172631, 1.0]], ['2, k, 3', [-0.514088, -0.0869676, 1.0]], ['2, k, 4', [-0.501393, -0.30479, 1.0]], ['2, k, 5', [-0.69242, -0.416306, 1.0]], ['2, k, 6', [-0.882591, -0.480009, 1.0]], ['2, k, 7', [-0.896936, -0.494587, 1.0]], ['2, k, 8', [-0.273699, -0.205141, 1.0]], ['2, k, 9', [-0.420962, -0.0579699, 1.0]], ['2, k, 10', [-0.631905, 0.108453, 1.0]], ['2, k, 11', [-0.698079, 0.171996, 1.0]], ['2, k, 12', [-0.311249, -0.687862, 1.0]], ['2, k, 13', [-0.365348, -0.929456, 1.0]], ['2, k, 14', [-0.435295, -1.23526, 1.0]], ['2, k, 15', [-0.455808, -1.32793, 1.0]], ['2, k, 16', [-0.186944, -0.652362, 1.0]], ['2, k, 17', [-0.11923, -0.958147, 1.0]], ['2, k, 18', [-0.100856, -1.2405, 1.0]], ['2, k, 19', [-0.110298, -1.29144, 1.0]], ['2, k, 20', [-0.387552, -0.234358, 1.0]], ['2, k, 21', [-0.89971, -0.523501, 1.0]], ['2, k, 22', [-0.893507, -0.470544, 1.0]], ['2, k, 23', [-0.750821, 0.207016, 1.0]], ['2, k, 24', [-0.746663, 0.179672, 1.0]]]
[['2, k, 0', [-0.25116, -0.676507, 1.0]], ['2, k, 1', [-0.331669, -0.427804, 1.0]], ['2, k, 2', [-0.413316, -0.189282, 1.0]], ['2, k, 3', [-0.512373, -0.0870699, 1.0]], ['2, k, 4', [-0.5013, -0.304798, 1.0]], ['2, k, 5', [-0.690796, -0.417101, 1.0]], ['2, k, 6', [-0.880338, -0.482566, 1.0]], ['2, k, 7', [-0.898015, -0.495148, 1.0]], ['2, k, 8', [-0.274039, -0.203825, 1.0]], ['2, k, 9', [-0.461685, -0.0573545, 1.0]], ['2, k, 10', [-0.638003, 0.112726, 1.0]], ['2, k, 11', [-0.697436, 0.17505, 1.0]], ['2, k, 12', [-0.310671, -0.688524, 1.0]], ['2, k, 13', [-0.364626, -0.929579, 1.0]], ['2, k, 14', [-0.434364, -1.23015, 1.0]], ['2, k, 15', [-0.459678, -1.32294, 1.0]], ['2, k, 16', [-0.186534, -0.652771, 1.0]], ['2, k, 17', [-0.108784, -0.912769, 1.0]], ['2, k, 18', [-0.1008, -1.23751, 1.0]], ['2, k, 19', [-0.112207, -1.28723, 1.0]], ['2, k, 20', [-0.39292, -0.248147, 1.0]], ['2, k, 21', [-0.89971, -0.523501, 1.0]], ['2, k, 22', [-0.896112, -0.473382, 1.0]], ['2, k, 23', [-0.752562, 0.207498, 1.0]], ['2, k, 24', [-0.744814, 0.178904, 1.0]]]
[['2, k, 0', [-0.251064, -0.676246, 1.0]], ['2, k, 1', [-0.331633, -0.4275, 1.0]], ['2, k, 2', [-0.412497, -0.186292, 1.0]], ['2, k, 3', [-0.510553, -0.0877463, 1.0]], ['2, k, 4', [-0.501412, -0.30485, 1.0]], ['2, k, 5', [-0.691305, -0.417554, 1.0]], ['2, k, 6', [-0.88076, -0.482835, 1.0]], ['2, k, 7', [-0.896865, -0.489931, 1.0]], ['2, k, 8', [-0.275212, -0.202209, 1.0]], ['2, k, 9', [-0.46294, -0.0560354, 1.0]], ['2, k, 10', [-0.638727, 0.113047, 1.0]], ['2, k, 11', [-0.694853, 0.177775, 1.0]], ['2, k, 12', [-0.310404, -0.688021, 1.0]], ['2, k, 13', [-0.364584, -0.929746, 1.0]], ['2, k, 14', [-0.448801, -1.24901, 1.0]], ['2, k, 15', [-0.466783, -1.34224, 1.0]], ['2, k, 16', [-0.186512, -0.652348, 1.0]], ['2, k, 17', [-0.119102, -0.95816, 1.0]], ['2, k, 18', [-0.100856, -1.23938, 1.0]], ['2, k, 19', [-0.109801, -1.29016, 1.0]], ['2, k, 20', [-0.39249, -0.246285, 1.0]], ['2, k, 21', [-0.898416, -0.513558, 1.0]], ['2, k, 22', [-0.893647, -0.470525, 1.0]], ['2, k, 23', [-0.750861, 0.207026, 1.0]], ['2, k, 24', [-0.744877, 0.185017, 1.0]]]
[['2, k, 0', [-0.25095, -0.676445, 1.0]], ['2, k, 1', [-0.331608, -0.427444, 1.0]], ['2, k, 2', [-0.41187, -0.184192, 1.0]], ['2, k, 3', [-0.506487, -0.0877241, 1.0]], ['2, k, 4', [-0.501447, -0.304956, 1.0]], ['2, k, 5', [-0.693285, -0.418393, 1.0]], ['2, k, 6', [-0.882999, -0.482783, 1.0]], ['2, k, 7', [-0.895456, -0.484517, 1.0]], ['2, k, 8', [-0.27442, -0.200921, 1.0]], ['2, k, 9', [-0.430365, -0.0360927, 1.0]], ['2, k, 10', [-0.607846, 0.10733, 1.0]], ['2, k, 11', [-0.665079, 0.170534, 1.0]], ['2, k, 12', [-0.3104, -0.688111, 1.0]], ['2, k, 13', [-0.364601, -0.929718, 1.0]], ['2, k, 14', [-0.444555, -1.23039, 1.0]], ['2, k, 15', [-0.465944, -1.32437, 1.0]], ['2, k, 16', [-0.186288, -0.652623, 1.0]], ['2, k, 17', [-0.110082, -0.908328, 1.0]], ['2, k, 18', [-0.100951, -1.23304, 1.0]], ['2, k, 19', [-0.111856, -1.283, 1.0]], ['2, k, 20', [-0.392124, -0.244993, 1.0]], ['2, k, 21', [-0.895219, -0.51173, 1.0]], ['2, k, 22', [-0.89324, -0.467274, 1.0]], ['2, k, 23', [-0.724675, 0.19827, 1.0]], ['2, k, 24', [-0.695738, 0.169448, 1.0]]]
[['2, k, 0', [-0.250827, -0.67646, 1.0]], ['2, k, 1', [-0.331621, -0.427451, 1.0]], ['2, k, 2', [-0.411848, -0.18402, 1.0]], ['2, k, 3', [-0.506506, -0.0876694, 1.0]], ['2, k, 4', [-0.501655, -0.304994, 1.0]], ['2, k, 5', [-0.694394, -0.415996, 1.0]], ['2, k, 6', [-0.885013, -0.477315, 1.0]], ['2, k, 7', [-0.897113, -0.477544, 1.0]], ['2, k, 8', [-0.270925, -0.203647, 1.0]], ['2, k, 9', [-0.426241, -0.0317914, 1.0]], ['2, k, 10', [-0.601497, 0.111501, 1.0]], ['2, k, 11', [-0.657855, 0.177941, 1.0]], ['2, k, 12', [-0.310482, -0.688112, 1.0]], ['2, k, 13', [-0.365528, -0.929949, 1.0]], ['2, k, 14', [-0.424292, -1.17708, 1.0]], ['2, k, 15', [-0.449026, -1.27335, 1.0]], ['2, k, 16', [-0.185809, -0.652617, 1.0]], ['2, k, 17', [-0.110671, -0.909673, 1.0]], ['2, k, 18', [-0.100735, -1.23441, 1.0]], ['2, k, 19', [-0.111794, -1.28442, 1.0]], ['2, k, 20', [-0.392117, -0.244868, 1.0]], ['2, k, 21', [-0.900318, -0.505434, 1.0]], ['2, k, 22', [-0.893787, -0.4533, 1.0]], ['2, k, 23', [-0.715742, 0.207069, 1.0]], ['2, k, 24', [-0.696029, 0.178671, 1.0]]]
[['2, k, 0', [-0.251298, -0.675824, 1.0]], ['2, k, 1', [-0.329343, -0.421638, 1.0]], ['2, k, 2', [-0.398746, -0.161637, 1.0]], ['2, k, 3', [-0.502237, -0.0860756, 1.0]], ['2, k, 4', [-0.502039, -0.301744, 1.0]], ['2, k, 5', [-0.699761, -0.405577, 1.0]], ['2, k, 6', [-0.887404, -0.475875, 1.0]], ['2, k, 7', [-0.898782, -0.465508, 1.0]], ['2, k, 8', [-0.270819, -0.201466, 1.0]], ['2, k, 9', [-0.449215, 0.00603223, 1.0]], ['2, k, 10', [-0.598452, 0.154047, 1.0]], ['2, k, 11', [-0.665052, 0.200908, 1.0]], ['2, k, 12', [-0.311051, -0.687496, 1.0]], ['2, k, 13', [-0.366969, -0.929429, 1.0]], ['2, k, 14', [-0.452861, -1.24753, 1.0]], ['2, k, 15', [-0.474308, -1.34125, 1.0]], ['2, k, 16', [-0.18633, -0.65183, 1.0]], ['2, k, 17', [-0.11267, -0.908533, 1.0]], ['2, k, 18', [-0.100441, -1.2334, 1.0]], ['2, k, 19', [-0.111684, -1.28333, 1.0]], ['2, k, 20', [-0.382501, -0.227324, 1.0]], ['2, k, 21', [-0.898795, -0.486189, 1.0]], ['2, k, 22', [-0.895483, -0.451543, 1.0]], ['2, k, 23', [-0.72318, 0.249584, 1.0]], ['2, k, 24', [-0.704161, 0.205079, 1.0]]]
