[['2, k, 0', [0.0155907, -0.353432, 1.0]], ['2, k, 1', [0.0161744, -0.0203778, 1.0]], ['2, k, 2', [0.016673, 0.305625, 1.0]], ['2, k, 3', [0.0470309, 0.461239, 1.0]], ['2, k, 4', [-0.143709, 0.203132, 1.0]], ['2, k, 5', [-0.182777, -0.0366728, 1.0]], ['2, k, 6', [-0.10563, -0.198134, 1.0]], ['2, k, 7', [-0.0265695, -0.253165, 1.0]], ['2, k, 8', [0.191174, 0.196022, 1.0]], ['2, k, 9', [0.220198, -0.0375338, 1.0]], ['2, k, 10', [0.122362, -0.234629, 1.0]], ['2, k, 11', [0.0532395, -0.286601, 1.0]], ['2, k, 12', [-0.0608205, -0.347604, 1.0]], ['2, k, 13', [-0.127905, -0.749085, 1.0]], ['2, k, 14', [-0.137111, -1.13145, 1.0]], ['2, k, 15', [-0.170654, -1.20215, 1.0]], ['2, k, 16', [0.091621, -0.350795, 1.0]], ['2, k, 17', [0.149595, -0.743639, 1.0]], ['2, k, 18', [0.183382, -1.11658, 1.0]], ['2, k, 19', [0.144775, -1.19336, 1.0]], ['2, k, 20', [0.0165632, 0.225105, 1.0]], ['2, k, 21', [0.00545907, -0.318684, 1.0]], ['2, k, 22', [0.00667716, -0.213086, 1.0]], ['2, k, 23', [0.027797, -0.344791, 1.0]], ['2, k, 24', [0.0101345, -0.240015, 1.0]]]
[['2, k, 0', [-0.00247614, -0.324432, 1.0]], ['2, k, 1', [-0.00342225, -0.00740314, 1.0]], ['2, k, 2', [-0.00434438, 0.303405, 1.0]], ['2, k, 3', [0.00283507, 0.460528, 1.0]], ['2, k, 4', [-0.166777, 0.197535, 1.0]], ['2, k, 5', [-0.229333, 0.00413128, 1.0]], ['2, k, 6', [-0.188614, -0.147463, 1.0]], ['2, k, 7', [-0.168183, -0.221212, 1.0]], ['2, k, 8', [0.158245, 0.184494, 1.0]], ['2, k, 9', [0.238802, -0.00862582, 1.0]], ['2, k, 10', [0.204514, -0.157579, 1.0]], ['2, k, 11', [0.193771, -0.249662, 1.0]], ['2, k, 12', [-0.0804745, -0.320776, 1.0]], ['2, k, 13', [-0.147229, -0.716612, 1.0]], ['2, k, 14', [-0.149893, -1.0961, 1.0]], ['2, k, 15', [-0.215454, -1.19434, 1.0]], ['2, k, 16', [0.075874, -0.320356, 1.0]], ['2, k, 17', [0.124151, -0.72215, 1.0]], ['2, k, 18', [0.177514, -1.0943, 1.0]], ['2, k, 19', [0.141511, -1.18281, 1.0]], ['2, k, 20', [-0.00400439, 0.226674, 1.0]], ['2, k, 21', [-0.152207, -0.271169, 1.0]], ['2, k, 22', [-0.193883, -0.22896, 1.0]], ['2, k, 23', [0.185272, -0.302118, 1.0]], ['2, k, 24', [0.150351, -0.277379, 1.0]]]
[['2, k, 0', [-0.00169858, -0.322906, 1.0]], ['2, k, 1', [-0.00210667, -0.00552574, 1.0]], ['2, k, 2', [-0.0024446, 0.305309, 1.0]], ['2, k, 3', [0.00484835, 0.461864, 1.0]], ['2, k, 4', [-0.164168, 0.199064, 1.0]], ['2, k, 5', [-0.230186, 0.0146586, 1.0]], ['2, k, 6', [-0.179109, -0.109547, 1.0]], ['2, k, 7', [-0.160927, -0.182903, 1.0]], ['2, k, 8', [0.159405, 0.187451, 1.0]], ['2, k, 9', [0.242447, 0.00607774, 1.0]], ['2, k, 10', [0.207236, -0.126553, 1.0]], ['2, k, 11', [0.199585, -0.205987, 1.0]], ['2, k, 12', [-0.0796373, -0.319583, 1.0]], ['2, k, 13', [-0.144837, -0.715621, 1.0]], ['2, k, 14', [-0.14819, -1.09372, 1.0]], ['2, k, 15', [-0.158698, -1.17239, 1.0]], ['2, k, 16', [0.0764969, -0.318558, 1.0]], ['2, k, 17', [0.125219, -0.720114, 1.0]], ['2, k, 18', [0.176717, -1.09318, 1.0]], ['2, k, 19', [0.178212, -1.14133, 1.0]], ['2, k, 20', [-0.00228148, 0.228579, 1.0]], ['2, k, 21', [-0.150973, -0.23175, 1.0]], ['2, k, 22', [-0.18972, -0.184561, 1.0]], ['2, k, 23', [0.184611, -0.258636, 1.0]], ['2, k, 24', [0.154899, -0.241139, 1.0]]]
[['2, k, 0', [0.000282335, -0.321035, 1.0]], ['2, k, 1', [-0.00145941, -0.00444772, 1.0]], ['2, k, 2', [-0.00281996, 0.305737, 1.0]], ['2, k, 3', [0.00801701, 0.462814, 1.0]], ['2, k, 4', [-0.15902, 0.200095, 1.0]], ['2, k, 5', [-0.23102, 0.0334865, 1.0]], ['2, k, 6', [-0.182294, -0.0808018, 1.0]], ['2, k, 7', [-0.155584, -0.139621, 1.0]], ['2, k, 8', [0.160149, 0.190296, 1.0]], ['2, k, 9', [0.237761, 0.0314551, 1.0]], ['2, k, 10', [0.21142, -0.0932161, 1.0]], ['2, k, 11', [0.196519, -0.162677, 1.0]], ['2, k, 12', [-0.0771103, -0.317865, 1.0]], ['2, k, 13', [-0.14026, -0.714474, 1.0]], ['2, k, 14', [-0.148372, -1.10112, 1.0]], ['2, k, 15', [-0.158871, -1.17551, 1.0]], ['2, k, 16', [0.0779081, -0.316673, 1.0]], ['2, k, 17', [0.126224, -0.718071, 1.0]], ['2, k, 18', [0.177177, -1.09409, 1.0]], ['2, k, 19', [0.178501, -1.14222, 1.0]], ['2, k, 20', [-0.00244891, 0.229134, 1.0]], ['2, k, 21', [-0.125733, -0.181285, 1.0]], ['2, k, 22', [-0.182728, -0.149615, 1.0]], ['2, k, 23', [0.187148, -0.215749, 1.0]], ['2, k, 24', [0.15573, -0.191756, 1.0]]]
[['2, k, 0', [0.000717235, -0.320695, 1.0]], ['2, k, 1', [-0.000169966, -0.00388375, 1.0]], ['2, k, 2', [-0.000713558, 0.306392, 1.0]], ['2, k, 3', [0.00975059, 0.463885, 1.0]], ['2, k, 4', [-0.155183, 0.201761, 1.0]], ['2, k, 5', [-0.231602, 0.0490623, 1.0]], ['2, k, 6', [-0.180032, -0.0366406, 1.0]], ['2, k, 7', [-0.149166, -0.100621, 1.0]], ['2, k, 8', [0.1602, 0.190326, 1.0]], ['2, k, 9', [0.242922, 0.0473779, 1.0]], ['2, k, 10', [0.204831, -0.0693445, 1.0]], ['2, k, 11', [0.197062, -0.119839, 1.0]], ['2, k, 12', [-0.0765766, -0.317392, 1.0]], ['2, k, 13', [-0.138617, -0.71429, 1.0]], ['2, k, 14', [-0.14852, -1.09985, 1.0]], ['2, k, 15', [-0.158549, -1.1753, 1.0]], ['2, k, 16', [0.0782003, -0.316483, 1.0]], ['2, k, 17', [0.127526, -0.717245, 1.0]], ['2, k, 18', [0.177405, -1.09388, 1.0]], ['2, k, 19', [0.178846, -1.14189, 1.0]], ['2, k, 20', [-0.000554911, 0.229763, 1.0]], ['2, k, 21', [-0.134757, -0.141404, 1.0]], ['2, k, 22', [-0.179177, -0.0982611, 1.0]], ['2, k, 23', [0.187579, -0.165087, 1.0]], ['2, k, 24', [0.151715, -0.14668, 1.0]]]
[['2, k, 0', [0.00127407, -0.31962, 1.0]], ['2, k, 1', [0.00130337, -0.00269634, 1.0]], ['2, k, 2', [0.00173199, 0.307444, 1.0]], ['2, k, 3', [0.0120219, 0.464465, 1.0]], ['2, k, 4', [-0.148906, 0.206501, 1.0]], ['2, k, 5', [-0.23194, 0.0911425, 1.0]], ['2, k, 6', [-0.179871, -0.000407117, 1.0]], ['2, k, 7', [-0.140764, -0.0683171, 1.0]], ['2, k, 8', [0.159385, 0.193626, 1.0]], ['2, k, 9', [0.237771, 0.071672, 1.0]], ['2, k, 10', [0.20543, -0.016782, 1.0]], ['2, k, 11', [0.193982, -0.0812737, 1.0]], ['2, k, 12', [-0.0759319, -0.316096, 1.0]], ['2, k, 13', [-0.137676, -0.713412, 1.0]], ['2, k, 14', [-0.147796, -1.09696, 1.0]], ['2, k, 15', [-0.158662, -1.17449, 1.0]], ['2, k, 16', [0.0786196, -0.315666, 1.0]], ['2, k, 17', [0.128204, -0.716915, 1.0]], ['2, k, 18', [0.177308, -1.09371, 1.0]], ['2, k, 19', [0.180898, -1.14158, 1.0]], ['2, k, 20', [0.00163249, 0.230854, 1.0]], ['2, k, 21', [-0.145201, -0.104101, 1.0]], ['2, k, 22', [-0.180045, -0.052563, 1.0]], ['2, k, 23', [0.17547, -0.129038, 1.0]], ['2, k, 24', [0.14939, -0.0921348, 1.0]]]
[['2, k, 0', [0.00210633, -0.31909, 1.0]], ['2, k, 1', [0.00243378, -0.00239268, 1.0]], ['2, k, 2', [0.00294451, 0.307526, 1.0]], ['2, k, 3', [0.0135678, 0.466053, 1.0]], ['2, k, 4', [-0.147112, 0.205194, 1.0]], ['2, k, 5', [-0.224447, 0.114353, 1.0]], ['2, k, 6', [-0.139964, 0.0108577, 1.0]], ['2, k, 7', [-0.138711, -0.0230347, 1.0]], ['2, k, 8', [0.15928, 0.197821, 1.0]], ['2, k, 9', [0.255101, 0.121492, 1.0]], ['2, k, 10', [0.209038, 0.0143121, 1.0]], ['2, k, 11', [0.19631, -0.038397, 1.0]], ['2, k, 12', [-0.0752154, -0.315708, 1.0]], ['2, k, 13', [-0.137276, -0.713361, 1.0]], ['2, k, 14', [-0.146002, -1.09202, 1.0]], ['2, k, 15', [-0.158301, -1.17112, 1.0]], ['2, k, 16', [0.079482, -0.315019, 1.0]], ['2, k, 17', [0.130203, -0.716581, 1.0]], ['2, k, 18', [0.177397, -1.09366, 1.0]], ['2, k, 19', [0.181917, -1.14152, 1.0]], ['2, k, 20', [0.00283196, 0.230982, 1.0]], ['2, k, 21', [-0.127958, -0.0590203, 1.0]], ['2, k, 22', [-0.169483, -0.033482, 1.0]], ['2, k, 23', [0.183244, -0.0794426, 1.0]], ['2, k, 24', [0.147969, -0.0490479, 1.0]]]
[['2, k, 0', [0.00308591, -0.318189, 1.0]], ['2, k, 1', [0.00379428, -0.00135632, 1.0]], ['2, k, 2', [0.00458665, 0.308683, 1.0]], ['2, k, 3', [0.0146614, 0.466114, 1.0]], ['2, k, 4', [-0.145514, 0.205373, 1.0]], ['2, k, 5', [-0.213624, 0.138723, 1.0]], ['2, k, 6', [-0.123391, 0.0406797, 1.0]], ['2, k, 7', [-0.13359, 0.0201147, 1.0]], ['2, k, 8', [0.159021, 0.199271, 1.0]], ['2, k, 9', [0.258719, 0.131822, 1.0]], ['2, k, 10', [0.198447, 0.0377537, 1.0]], ['2, k, 11', [0.196286, 9.55121e-05, 1.0]], ['2, k, 12', [-0.0742451, -0.314682, 1.0]], ['2, k, 13', [-0.136867, -0.712883, 1.0]], ['2, k, 14', [-0.146376, -1.09217, 1.0]], ['2, k, 15', [-0.157476, -1.17075, 1.0]], ['2, k, 16', [0.0804065, -0.314299, 1.0]], ['2, k, 17', [0.13108, -0.716283, 1.0]], ['2, k, 18', [0.177185, -1.09371, 1.0]], ['2, k, 19', [0.181946, -1.14155, 1.0]], ['2, k, 20', [0.00440406, 0.232105, 1.0]], ['2, k, 21', [-0.13204, -0.010667, 1.0]], ['2, k, 22', [-0.166591, 0.0101871, 1.0]], ['2, k, 23', [0.173794, -0.0338891, 1.0]], ['2, k, 24', [0.147204, -0.00972875, 1.0]]]
[['2, k, 0', [0.00395527, -0.317922, 1.0]], ['2, k, 1', [0.00543041, -0.000709418, 1.0]], ['2, k, 2', [0.00715823, 0.309883, 1.0]], ['2, k, 3', [0.0150077, 0.466211, 1.0]], ['2, k, 4', [-0.142031, 0.206291, 1.0]], ['2, k, 5', [-0.20415, 0.134018, 1.0]], ['2, k, 6', [-0.112498, 0.0386811, 1.0]], ['2, k, 7', [-0.131106, 0.0626312, 1.0]], ['2, k, 8', [0.158365, 0.199127, 1.0]], ['2, k, 9', [0.284297, 0.152569, 1.0]], ['2, k, 10', [0.213, 0.0796472, 1.0]], ['2, k, 11', [0.193111, 0.0382385, 1.0]], ['2, k, 12', [-0.0734483, -0.314266, 1.0]], ['2, k, 13', [-0.137024, -0.712711, 1.0]], ['2, k, 14', [-0.14521, -1.09531, 1.0]], ['2, k, 15', [-0.161113, -1.1739, 1.0]], ['2, k, 16', [0.0813193, -0.314183, 1.0]], ['2, k, 17', [0.131164, -0.716435, 1.0]], ['2, k, 18', [0.177046, -1.0936, 1.0]], ['2, k, 19', [0.181838, -1.14142, 1.0]], ['2, k, 20', [0.00671898, 0.233147, 1.0]], ['2, k, 21', [-0.11203, 0.0362588, 1.0]], ['2, k, 22', [-0.149981, 0.0387952, 1.0]], ['2, k, 23', [0.173872, 0.00360332, 1.0]], ['2, k, 24', [0.154689, 0.0313255, 1.0]]]
[['2, k, 0', [0.00477975, -0.317178, 1.0]], ['2, k, 1', [0.00626495, -0.000143593, 1.0]], ['2, k, 2', [0.00791456, 0.310259, 1.0]], ['2, k, 3', [0.0153559, 0.465788, 1.0]], ['2, k, 4', [-0.138433, 0.209927, 1.0]], ['2, k, 5', [-0.195106, 0.153787, 1.0]], ['2, k, 6', [-0.099733, 0.0607187, 1.0]], ['2, k, 7', [-0.119534, 0.100858, 1.0]], ['2, k, 8', [0.157129, 0.200226, 1.0]], ['2, k, 9', [0.235455, 0.141923, 1.0]], ['2, k, 10', [0.155398, 0.0731737, 1.0]], ['2, k, 11', [0.190023, 0.0766044, 1.0]], ['2, k, 12', [-0.0725154, -0.31322, 1.0]], ['2, k, 13', [-0.136534, -0.711905, 1.0]], ['2, k, 14', [-0.143662, -1.09345, 1.0]], ['2, k, 15', [-0.160165, -1.17202, 1.0]], ['2, k, 16', [0.0820286, -0.313679, 1.0]], ['2, k, 17', [0.132002, -0.7159, 1.0]], ['2, k, 18', [0.174022, -1.08787, 1.0]], ['2, k, 19', [0.177089, -1.13576, 1.0]], ['2, k, 20', [0.00749984, 0.23357, 1.0]], ['2, k, 21', [-0.100506, 0.0794622, 1.0]], ['2, k, 22', [-0.152746, 0.111415, 1.0]], ['2, k, 23', [0.199682, 0.049046, 1.0]], ['2, k, 24', [0.153263, 0.0506003, 1.0]]]
[['2, k, 0', [0.00480348, -0.316339, 1.0]], ['2, k, 1', [0.00649884, 0.000191862, 1.0]], ['2, k, 2', [0.008408, 0.310266, 1.0]], ['2, k, 3', [0.0160696, 0.465742, 1.0]], ['2, k, 4', [-0.12967, 0.226555, 1.0]], ['2, k, 5', [-0.188876, 0.169291, 1.0]], ['2, k, 6', [-0.0933495, 0.0760904, 1.0]], ['2, k, 7', [-0.125045, 0.134406, 1.0]], ['2, k, 8', [0.155397, 0.201601, 1.0]], ['2, k, 9', [0.238055, 0.158106, 1.0]], ['2, k, 10', [0.158503, 0.0882359, 1.0]], ['2, k, 11', [0.189068, 0.108567, 1.0]], ['2, k, 12', [-0.0724922, -0.312131, 1.0]], ['2, k, 13', [-0.135743, -0.711489, 1.0]], ['2, k, 14', [-0.142924, -1.09552, 1.0]], ['2, k, 15', [-0.206665, -1.19629, 1.0]], ['2, k, 16', [0.0820454, -0.313032, 1.0]], ['2, k, 17', [0.132216, -0.715308, 1.0]], ['2, k, 18', [0.173912, -1.08785, 1.0]], ['2, k, 19', [0.184156, -1.17647, 1.0]], ['2, k, 20', [0.00791166, 0.233666, 1.0]], ['2, k, 21', [-0.103313, 0.124571, 1.0]], ['2, k, 22', [-0.126044, 0.11131, 1.0]], ['2, k, 23', [0.172982, 0.0762022, 1.0]], ['2, k, 24', [0.150559, 0.0879282, 1.0]]]
[['2, k, 0', [0.00462852, -0.316467, 1.0]], ['2, k, 1', [0.00697084, 0.000400244, 1.0]], ['2, k, 2', [0.00987885, 0.310982, 1.0]], ['2, k, 3', [0.0161843, 0.465861, 1.0]], ['2, k, 4', [-0.128876, 0.228853, 1.0]], ['2, k, 5', [-0.188448, 0.171917, 1.0]], ['2, k, 6', [-0.175909, 0.130887, 1.0]], ['2, k, 7', [-0.10883, 0.162479, 1.0]], ['2, k, 8', [0.154779, 0.20051, 1.0]], ['2, k, 9', [0.239222, 0.165922, 1.0]], ['2, k, 10', [0.161814, 0.0944538, 1.0]], ['2, k, 11', [0.184925, 0.139275, 1.0]], ['2, k, 12', [-0.0727056, -0.312296, 1.0]], ['2, k, 13', [-0.135946, -0.711946, 1.0]], ['2, k, 14', [-0.143154, -1.09492, 1.0]], ['2, k, 15', [-0.175932, -1.17831, 1.0]], ['2, k, 16', [0.0819204, -0.313136, 1.0]], ['2, k, 17', [0.133169, -0.715199, 1.0]], ['2, k, 18', [0.173987, -1.08773, 1.0]], ['2, k, 19', [0.175314, -1.13558, 1.0]], ['2, k, 20', [0.009076, 0.234222, 1.0]], ['2, k, 21', [-0.0860429, 0.15159, 1.0]], ['2, k, 22', [-0.142604, 0.164155, 1.0]], ['2, k, 23', [0.163137, 0.100449, 1.0]], ['2, k, 24', [0.152976, 0.101724, 1.0]]]
[['2, k, 0', [0.00481768, -0.316947, 1.0]], ['2, k, 1', [0.00732996, 0.00024463, 1.0]], ['2, k, 2', [0.0104691, 0.311019, 1.0]], ['2, k, 3', [0.0167682, 0.465972, 1.0]], ['2, k, 4', [-0.126657, 0.214199, 1.0]], ['2, k, 5', [-0.186663, 0.158001, 1.0]], ['2, k, 6', [-0.174111, 0.150272, 1.0]], ['2, k, 7', [-0.107069, 0.188496, 1.0]], ['2, k, 8', [0.154014, 0.199309, 1.0]], ['2, k, 9', [0.23894, 0.167953, 1.0]], ['2, k, 10', [0.162542, 0.0959557, 1.0]], ['2, k, 11', [0.183142, 0.166708, 1.0]], ['2, k, 12', [-0.0727084, -0.312787, 1.0]], ['2, k, 13', [-0.136085, -0.712506, 1.0]], ['2, k, 14', [-0.143394, -1.09352, 1.0]], ['2, k, 15', [-0.166203, -1.17601, 1.0]], ['2, k, 16', [0.0823091, -0.313625, 1.0]], ['2, k, 17', [0.133537, -0.715743, 1.0]], ['2, k, 18', [0.173773, -1.08874, 1.0]], ['2, k, 19', [0.144531, -1.17383, 1.0]], ['2, k, 20', [0.00959829, 0.234209, 1.0]], ['2, k, 21', [-0.0908673, 0.172615, 1.0]], ['2, k, 22', [-0.105371, 0.159939, 1.0]], ['2, k, 23', [0.164244, 0.150461, 1.0]], ['2, k, 24', [0.219653, 0.150312, 1.0]]]
[['2, k, 0', [0.00511147, -0.31786, 1.0]], ['2, k, 1', [0.00749749, -0.000390694, 1.0]], ['2, k, 2', [0.0103283, 0.310051, 1.0]], ['2, k, 3', [0.0173289, 0.467181, 1.0]], ['2, k, 4', [-0.127272, 0.201372, 1.0]], ['2, k, 5', [-0.187402, 0.145155, 1.0]], ['2, k, 6', [-0.1334, 0.186162, 1.0]], ['2, k, 7', [-0.102768, 0.207201, 1.0]], ['2, k, 8', [0.154088, 0.196656, 1.0]], ['2, k, 9', [0.238695, 0.168492, 1.0]], ['2, k, 10', [0.163244, 0.0960802, 1.0]], ['2, k, 11', [0.180407, 0.188116, 1.0]], ['2, k, 12', [-0.0727541, -0.313644, 1.0]], ['2, k, 13', [-0.136424, -0.713192, 1.0]], ['2, k, 14', [-0.143201, -1.08713, 1.0]], ['2, k, 15', [-0.163862, -1.17081, 1.0]], ['2, k, 16', [0.0831906, -0.314771, 1.0]], ['2, k, 17', [0.133943, -0.717376, 1.0]], ['2, k, 18', [0.173516, -1.08818, 1.0]], ['2, k, 19', [0.17651, -1.13643, 1.0]], ['2, k, 20', [0.00962469, 0.233284, 1.0]], ['2, k, 21', [-0.0858454, 0.192909, 1.0]], ['2, k, 22', [-0.0724001, 0.188965, 1.0]], ['2, k, 23', [0.167182, 0.178814, 1.0]], ['2, k, 24', [0.145604, 0.155593, 1.0]]]
[['2, k, 0', [0.00540726, -0.319436, 1.0]], ['2, k, 1', [0.00815258, -0.000762471, 1.0]], ['2, k, 2', [0.0120811, 0.310745, 1.0]], ['2, k, 3', [0.0175864, 0.467165, 1.0]], ['2, k, 4', [-0.125988, 0.180775, 1.0]], ['2, k, 5', [-0.186209, 0.124674, 1.0]], ['2, k, 6', [-0.133624, 0.18799, 1.0]], ['2, k, 7', [-0.0991906, 0.218382, 1.0]], ['2, k, 8', [0.154469, 0.194428, 1.0]], ['2, k, 9', [0.238796, 0.168764, 1.0]], ['2, k, 10', [0.222789, 0.166005, 1.0]], ['2, k, 11', [0.174803, 0.203499, 1.0]], ['2, k, 12', [-0.0727275, -0.31568, 1.0]], ['2, k, 13', [-0.136788, -0.714921, 1.0]], ['2, k, 14', [-0.143841, -1.08844, 1.0]], ['2, k, 15', [-0.16054, -1.17137, 1.0]], ['2, k, 16', [0.0837032, -0.316141, 1.0]], ['2, k, 17', [0.134152, -0.718894, 1.0]], ['2, k, 18', [0.173955, -1.08876, 1.0]], ['2, k, 19', [0.180012, -1.13687, 1.0]], ['2, k, 20', [0.0109536, 0.233599, 1.0]], ['2, k, 21', [-0.0890574, 0.217628, 1.0]], ['2, k, 22', [-0.0759318, 0.184666, 1.0]], ['2, k, 23', [0.155036, 0.187706, 1.0]], ['2, k, 24', [0.141428, 0.167965, 1.0]]]
[['2, k, 0', [0.00607031, -0.319937, 1.0]], ['2, k, 1', [0.00885909, -0.000826118, 1.0]], ['2, k, 2', [0.012851, 0.311209, 1.0]], ['2, k, 3', [0.017788, 0.467344, 1.0]], ['2, k, 4', [-0.125896, 0.17844, 1.0]], ['2, k, 5', [-0.186127, 0.122349, 1.0]], ['2, k, 6', [-0.134324, 0.191076, 1.0]], ['2, k, 7', [-0.10625, 0.230889, 1.0]], ['2, k, 8', [0.154661, 0.194395, 1.0]], ['2, k, 9', [0.239444, 0.169715, 1.0]], ['2, k, 10', [0.222896, 0.166617, 1.0]], ['2, k, 11', [0.174304, 0.215132, 1.0]], ['2, k, 12', [-0.0723783, -0.316156, 1.0]], ['2, k, 13', [-0.137063, -0.715351, 1.0]], ['2, k, 14', [-0.143751, -1.08825, 1.0]], ['2, k, 15', [-0.159098, -1.17015, 1.0]], ['2, k, 16', [0.0847655, -0.316568, 1.0]], ['2, k, 17', [0.133964, -0.719852, 1.0]], ['2, k, 18', [0.174162, -1.08838, 1.0]], ['2, k, 19', [0.180679, -1.13642, 1.0]], ['2, k, 20', [0.0117151, 0.233934, 1.0]], ['2, k, 21', [-0.0835454, 0.228755, 1.0]], ['2, k, 22', [-0.12906, 0.216849, 1.0]], ['2, k, 23', [0.164833, 0.237777, 1.0]], ['2, k, 24', [0.141832, 0.186016, 1.0]]]
[['2, k, 0', [0.00672142, -0.320128, 1.0]], ['2, k, 1', [0.00905068, -0.000991367, 1.0]], ['2, k, 2', [0.0127757, 0.311058, 1.0]], ['2, k, 3', [0.0176677, 0.467182, 1.0]], ['2, k, 4', [-0.126033, 0.177499, 1.0]], ['2, k, 5', [-0.186268, 0.121411, 1.0]], ['2, k, 6', [-0.133604, 0.194553, 1.0]], ['2, k, 7', [-0.104098, 0.236045, 1.0]], ['2, k, 8', [0.154654, 0.194787, 1.0]], ['2, k, 9', [0.23991, 0.171466, 1.0]], ['2, k, 10', [0.22279, 0.168527, 1.0]], ['2, k, 11', [0.167375, 0.220563, 1.0]], ['2, k, 12', [-0.0720475, -0.316416, 1.0]], ['2, k, 13', [-0.137062, -0.715531, 1.0]], ['2, k, 14', [-0.143478, -1.09176, 1.0]], ['2, k, 15', [-0.159134, -1.1716, 1.0]], ['2, k, 16', [0.0858511, -0.316588, 1.0]], ['2, k, 17', [0.133804, -0.72046, 1.0]], ['2, k, 18', [0.173587, -1.08874, 1.0]], ['2, k, 19', [0.180199, -1.13672, 1.0]], ['2, k, 20', [0.011708, 0.233824, 1.0]], ['2, k, 21', [-0.0761046, 0.234394, 1.0]], ['2, k, 22', [-0.14549, 0.247925, 1.0]], ['2, k, 23', [0.157162, 0.218003, 1.0]], ['2, k, 24', [0.13308, 0.230651, 1.0]]]
[['2, k, 0', [0.00677976, -0.320879, 1.0]], ['2, k, 1', [0.00914273, -0.00139508, 1.0]], ['2, k, 2', [0.0127823, 0.310884, 1.0]], ['2, k, 3', [0.0178367, 0.466991, 1.0]], ['2, k, 4', [-0.126068, 0.177011, 1.0]], ['2, k, 5', [-0.186306, 0.120925, 1.0]], ['2, k, 6', [-0.13475, 0.197266, 1.0]], ['2, k, 7', [-0.0982426, 0.234432, 1.0]], ['2, k, 8', [0.154566, 0.193959, 1.0]], ['2, k, 9', [0.240002, 0.171189, 1.0]], ['2, k, 10', [0.22267, 0.168159, 1.0]], ['2, k, 11', [0.166514, 0.224285, 1.0]], ['2, k, 12', [-0.0720643, -0.317089, 1.0]], ['2, k, 13', [-0.138129, -0.716689, 1.0]], ['2, k, 14', [-0.145121, -1.09772, 1.0]], ['2, k, 15', [-0.199219, -1.19336, 1.0]], ['2, k, 16', [0.0859195, -0.317334, 1.0]], ['2, k, 17', [0.133394, -0.721706, 1.0]], ['2, k, 18', [0.173238, -1.08889, 1.0]], ['2, k, 19', [0.179969, -1.13686, 1.0]], ['2, k, 20', [0.011741, 0.233619, 1.0]], ['2, k, 21', [-0.0795679, 0.23298, 1.0]], ['2, k, 22', [-0.130127, 0.227498, 1.0]], ['2, k, 23', [0.153963, 0.240877, 1.0]], ['2, k, 24', [0.135141, 0.192228, 1.0]]]
[['2, k, 0', [0.00680355, -0.321465, 1.0]], ['2, k, 1', [0.00920113, -0.00141066, 1.0]], ['2, k, 2', [0.0128361, 0.311147, 1.0]], ['2, k, 3', [0.0183109, 0.467054, 1.0]], ['2, k, 4', [-0.126052, 0.176242, 1.0]], ['2, k, 5', [-0.186293, 0.12016, 1.0]], ['2, k, 6', [-0.131948, 0.202695, 1.0]], ['2, k, 7', [-0.0939467, 0.232103, 1.0]], ['2, k, 8', [0.154865, 0.192096, 1.0]], ['2, k, 9', [0.240419, 0.170242, 1.0]], ['2, k, 10', [0.222852, 0.167343, 1.0]], ['2, k, 11', [0.166204, 0.224775, 1.0]], ['2, k, 12', [-0.0721364, -0.31737, 1.0]], ['2, k, 13', [-0.138481, -0.71716, 1.0]], ['2, k, 14', [-0.145039, -1.09695, 1.0]], ['2, k, 15', [-0.155434, -1.17757, 1.0]], ['2, k, 16', [0.0859906, -0.318229, 1.0]], ['2, k, 17', [0.13327, -0.723225, 1.0]], ['2, k, 18', [0.173258, -1.08887, 1.0]], ['2, k, 19', [0.180261, -1.13691, 1.0]], ['2, k, 20', [0.0117956, 0.233769, 1.0]], ['2, k, 21', [-0.0761686, 0.232361, 1.0]], ['2, k, 22', [-0.136445, 0.236081, 1.0]], ['2, k, 23', [0.150785, 0.224452, 1.0]], ['2, k, 24', [0.124528, 0.196801, 1.0]]]
[['2, k, 0', [0.00622857, -0.32241, 1.0]], ['2, k, 1', [0.00937764, -0.00209307, 1.0]], ['2, k, 2', [0.0136887, 0.310153, 1.0]], ['2, k, 3', [0.0184554, 0.467064, 1.0]], ['2, k, 4', [-0.125954, 0.175894, 1.0]], ['2, k, 5', [-0.186198, 0.119813, 1.0]], ['2, k, 6', [-0.132909, 0.201128, 1.0]], ['2, k, 7', [-0.0957783, 0.232045, 1.0]], ['2, k, 8', [0.154554, 0.19134, 1.0]], ['2, k, 9', [0.240301, 0.169879, 1.0]], ['2, k, 10', [0.2225, 0.166836, 1.0]], ['2, k, 11', [0.162452, 0.223718, 1.0]], ['2, k, 12', [-0.0731392, -0.31834, 1.0]], ['2, k, 13', [-0.139063, -0.719341, 1.0]], ['2, k, 14', [-0.145089, -1.09711, 1.0]], ['2, k, 15', [-0.156973, -1.17547, 1.0]], ['2, k, 16', [0.0856855, -0.319072, 1.0]], ['2, k, 17', [0.132547, -0.724928, 1.0]], ['2, k, 18', [0.172969, -1.08838, 1.0]], ['2, k, 19', [0.184448, -1.1748, 1.0]], ['2, k, 20', [0.0124385, 0.232913, 1.0]], ['2, k, 21', [-0.0758945, 0.233747, 1.0]], ['2, k, 22', [-0.0802906, 0.25818, 1.0]], ['2, k, 23', [0.14649, 0.218944, 1.0]], ['2, k, 24', [0.126529, 0.232556, 1.0]]]
