[['2, k, 0', [-0.380733, -0.713059, 1.0]], ['2, k, 1', [-0.394684, -0.417275, 1.0]], ['2, k, 2', [-0.406241, -0.126217, 1.0]], ['2, k, 3', [-0.39002, 0.01265, 1.0]], ['2, k, 4', [-0.502248, -0.192799, 1.0]], ['2, k, 5', [-0.544931, -0.272132, 1.0]], ['2, k, 6', [-0.439519, -0.288554, 1.0]], ['2, k, 7', [-0.357039, -0.262049, 1.0]], ['2, k, 8', [-0.252659, -0.222773, 1.0]], ['2, k, 9', [-0.129867, -0.307587, 1.0]], ['2, k, 10', [0.0285645, -0.298247, 1.0]], ['2, k, 11', [0.142637, -0.274841, 1.0]], ['2, k, 12', [-0.432582, -0.69691, 1.0]], ['2, k, 13', [-0.583541, -0.890618, 1.0]], ['2, k, 14', [-0.487621, -1.10877, 1.0]], ['2, k, 15', [-0.500347, -1.18747, 1.0]], ['2, k, 16', [-0.31885, -0.710373, 1.0]], ['2, k, 17', [-0.202193, -0.987028, 1.0]], ['2, k, 18', [-0.230738, -1.23489, 1.0]], ['2, k, 19', [-0.183245, -1.29896, 1.0]], ['2, k, 20', [-0.403764, -0.198385, 1.0]], ['2, k, 21', [-0.332653, -0.262042, 1.0]], ['2, k, 22', [-0.37737, -0.253199, 1.0]], ['2, k, 23', [0.159189, -0.265009, 1.0]], ['2, k, 24', [0.129447, -0.274137, 1.0]]]
[['2, k, 0', [-0.368622, -0.676516, 1.0]], ['2, k, 1', [-0.376301, -0.403204, 1.0]], ['2, k, 2', [-0.383548, -0.134223, 1.0]], ['2, k, 3', [-0.401013, 0.0109306, 1.0]], ['2, k, 4', [-0.556507, -0.219288, 1.0]], ['2, k, 5', [-0.723447, -0.330689, 1.0]], ['2, k, 6', [-0.887962, -0.329834, 1.0]], ['2, k, 7', [-0.930382, -0.29841, 1.0]], ['2, k, 8', [-0.244014, -0.208394, 1.0]], ['2, k, 9', [-0.205063, -0.275407, 1.0]], ['2, k, 10', [-0.293767, -0.272597, 1.0]], ['2, k, 11', [-0.340002, -0.25738, 1.0]], ['2, k, 12', [-0.428117, -0.671944, 1.0]], ['2, k, 13', [-0.475368, -0.950381, 1.0]], ['2, k, 14', [-0.503411, -1.17575, 1.0]], ['2, k, 15', [-0.501828, -1.24239, 1.0]], ['2, k, 16', [-0.300555, -0.663226, 1.0]], ['2, k, 17', [-0.239093, -0.960586, 1.0]], ['2, k, 18', [-0.232578, -1.2633, 1.0]], ['2, k, 19', [-0.251274, -1.31216, 1.0]], ['2, k, 20', [-0.382202, -0.200836, 1.0]], ['2, k, 21', [-0.96457, -0.296014, 1.0]], ['2, k, 22', [-0.858228, -0.296091, 1.0]], ['2, k, 23', [-0.345756, -0.255157, 1.0]], ['2, k, 24', [-0.401861, -0.267359, 1.0]]]
[['2, k, 0', [-0.369022, -0.676666, 1.0]], ['2, k, 1', [-0.376521, -0.403318, 1.0]], ['2, k, 2', [-0.383565, -0.134298, 1.0]], ['2, k, 3', [-0.401092, 0.0109803, 1.0]], ['2, k, 4', [-0.557075, -0.219674, 1.0]], ['2, k, 5', [-0.727883, -0.331519, 1.0]], ['2, k, 6', [-0.887976, -0.330822, 1.0]], ['2, k, 7', [-0.927678, -0.299389, 1.0]], ['2, k, 8', [-0.244034, -0.208443, 1.0]], ['2, k, 9', [-0.203455, -0.275633, 1.0]], ['2, k, 10', [-0.289106, -0.273464, 1.0]], ['2, k, 11', [-0.330969, -0.259789, 1.0]], ['2, k, 12', [-0.428394, -0.672106, 1.0]], ['2, k, 13', [-0.475523, -0.950409, 1.0]], ['2, k, 14', [-0.504725, -1.17525, 1.0]], ['2, k, 15', [-0.50671, -1.23923, 1.0]], ['2, k, 16', [-0.300918, -0.663358, 1.0]], ['2, k, 17', [-0.239143, -0.961061, 1.0]], ['2, k, 18', [-0.226936, -1.26195, 1.0]], ['2, k, 19', [-0.244051, -1.31355, 1.0]], ['2, k, 20', [-0.382245, -0.200916, 1.0]], ['2, k, 21', [-0.959323, -0.294435, 1.0]], ['2, k, 22', [-0.855568, -0.295631, 1.0]], ['2, k, 23', [-0.335117, -0.258081, 1.0]], ['2, k, 24', [-0.394279, -0.269559, 1.0]]]
[['2, k, 0', [-0.369369, -0.676741, 1.0]], ['2, k, 1', [-0.376598, -0.403382, 1.0]], ['2, k, 2', [-0.383408, -0.134482, 1.0]], ['2, k, 3', [-0.401189, 0.0109614, 1.0]], ['2, k, 4', [-0.557158, -0.21968, 1.0]], ['2, k, 5', [-0.727997, -0.331648, 1.0]], ['2, k, 6', [-0.885863, -0.33156, 1.0]], ['2, k, 7', [-0.920778, -0.298864, 1.0]], ['2, k, 8', [-0.244004, -0.208503, 1.0]], ['2, k, 9', [-0.198037, -0.277476, 1.0]], ['2, k, 10', [-0.282682, -0.274379, 1.0]], ['2, k, 11', [-0.320572, -0.261155, 1.0]], ['2, k, 12', [-0.428609, -0.672183, 1.0]], ['2, k, 13', [-0.475597, -0.949785, 1.0]], ['2, k, 14', [-0.503985, -1.17479, 1.0]], ['2, k, 15', [-0.509262, -1.23959, 1.0]], ['2, k, 16', [-0.301261, -0.663437, 1.0]], ['2, k, 17', [-0.239238, -0.960999, 1.0]], ['2, k, 18', [-0.221285, -1.25687, 1.0]], ['2, k, 19', [-0.236502, -1.31513, 1.0]], ['2, k, 20', [-0.382177, -0.201054, 1.0]], ['2, k, 21', [-0.952126, -0.294054, 1.0]], ['2, k, 22', [-0.849667, -0.293616, 1.0]], ['2, k, 23', [-0.322899, -0.257861, 1.0]], ['2, k, 24', [-0.388758, -0.270079, 1.0]]]
[['2, k, 0', [-0.370195, -0.676999, 1.0]], ['2, k, 1', [-0.376883, -0.403658, 1.0]], ['2, k, 2', [-0.383304, -0.134834, 1.0]], ['2, k, 3', [-0.401205, 0.0109501, 1.0]], ['2, k, 4', [-0.557199, -0.219683, 1.0]], ['2, k, 5', [-0.728793, -0.332368, 1.0]], ['2, k, 6', [-0.880509, -0.331118, 1.0]], ['2, k, 7', [-0.914309, -0.296933, 1.0]], ['2, k, 8', [-0.243902, -0.208687, 1.0]], ['2, k, 9', [-0.179065, -0.283126, 1.0]], ['2, k, 10', [-0.268663, -0.275737, 1.0]], ['2, k, 11', [-0.30779, -0.26213, 1.0]], ['2, k, 12', [-0.429305, -0.672366, 1.0]], ['2, k, 13', [-0.475879, -0.94958, 1.0]], ['2, k, 14', [-0.505069, -1.1746, 1.0]], ['2, k, 15', [-0.508277, -1.23758, 1.0]], ['2, k, 16', [-0.302034, -0.663802, 1.0]], ['2, k, 17', [-0.239291, -0.960898, 1.0]], ['2, k, 18', [-0.223642, -1.25801, 1.0]], ['2, k, 19', [-0.239525, -1.31461, 1.0]], ['2, k, 20', [-0.382157, -0.20136, 1.0]], ['2, k, 21', [-0.941493, -0.292676, 1.0]], ['2, k, 22', [-0.843618, -0.294156, 1.0]], ['2, k, 23', [-0.313875, -0.260404, 1.0]], ['2, k, 24', [-0.376018, -0.271757, 1.0]]]
[['2, k, 0', [-0.370714, -0.677195, 1.0]], ['2, k, 1', [-0.377141, -0.403891, 1.0]], ['2, k, 2', [-0.383261, -0.135072, 1.0]], ['2, k, 3', [-0.401211, 0.0109735, 1.0]], ['2, k, 4', [-0.557989, -0.219772, 1.0]], ['2, k, 5', [-0.726752, -0.333113, 1.0]], ['2, k, 6', [-0.872894, -0.329829, 1.0]], ['2, k, 7', [-0.906013, -0.295635, 1.0]], ['2, k, 8', [-0.24383, -0.209057, 1.0]], ['2, k, 9', [-0.168741, -0.284835, 1.0]], ['2, k, 10', [-0.254596, -0.278654, 1.0]], ['2, k, 11', [-0.292429, -0.263867, 1.0]], ['2, k, 12', [-0.429936, -0.672498, 1.0]], ['2, k, 13', [-0.476088, -0.949643, 1.0]], ['2, k, 14', [-0.50846, -1.22347, 1.0]], ['2, k, 15', [-0.510992, -1.15223, 1.0]], ['2, k, 16', [-0.302549, -0.6642, 1.0]], ['2, k, 17', [-0.239562, -0.961202, 1.0]], ['2, k, 18', [-0.210598, -1.2493, 1.0]], ['2, k, 19', [-0.222319, -1.2979, 1.0]], ['2, k, 20', [-0.382169, -0.201594, 1.0]], ['2, k, 21', [-0.934748, -0.29181, 1.0]], ['2, k, 22', [-0.835157, -0.294604, 1.0]], ['2, k, 23', [-0.299169, -0.263976, 1.0]], ['2, k, 24', [-0.365635, -0.272915, 1.0]]]
[['2, k, 0', [-0.370945, -0.677427, 1.0]], ['2, k, 1', [-0.37748, -0.404314, 1.0]], ['2, k, 2', [-0.383454, -0.13562, 1.0]], ['2, k, 3', [-0.401191, 0.0109905, 1.0]], ['2, k, 4', [-0.558598, -0.220368, 1.0]], ['2, k, 5', [-0.755886, -0.306803, 1.0]], ['2, k, 6', [-0.86774, -0.328793, 1.0]], ['2, k, 7', [-0.895444, -0.294329, 1.0]], ['2, k, 8', [-0.24359, -0.209418, 1.0]], ['2, k, 9', [-0.160546, -0.284168, 1.0]], ['2, k, 10', [-0.244636, -0.27915, 1.0]], ['2, k, 11', [-0.28009, -0.265036, 1.0]], ['2, k, 12', [-0.430193, -0.672642, 1.0]], ['2, k, 13', [-0.476161, -0.949556, 1.0]], ['2, k, 14', [-0.496581, -1.17657, 1.0]], ['2, k, 15', [-0.521149, -1.238, 1.0]], ['2, k, 16', [-0.30294, -0.664961, 1.0]], ['2, k, 17', [-0.239642, -0.961026, 1.0]], ['2, k, 18', [-0.213633, -1.24642, 1.0]], ['2, k, 19', [-0.225254, -1.29391, 1.0]], ['2, k, 20', [-0.382389, -0.20213, 1.0]], ['2, k, 21', [-0.920265, -0.29234, 1.0]], ['2, k, 22', [-0.825295, -0.293128, 1.0]], ['2, k, 23', [-0.289111, -0.261894, 1.0]], ['2, k, 24', [-0.359016, -0.274372, 1.0]]]
[['2, k, 0', [-0.371123, -0.677616, 1.0]], ['2, k, 1', [-0.377749, -0.404591, 1.0]], ['2, k, 2', [-0.383645, -0.135938, 1.0]], ['2, k, 3', [-0.40116, 0.0109951, 1.0]], ['2, k, 4', [-0.558819, -0.221123, 1.0]], ['2, k, 5', [-0.75696, -0.305753, 1.0]], ['2, k, 6', [-0.845974, -0.322283, 1.0]], ['2, k, 7', [-0.884634, -0.294352, 1.0]], ['2, k, 8', [-0.243321, -0.209889, 1.0]], ['2, k, 9', [-0.15726, -0.282869, 1.0]], ['2, k, 10', [-0.233351, -0.284419, 1.0]], ['2, k, 11', [-0.260956, -0.265624, 1.0]], ['2, k, 12', [-0.430852, -0.673041, 1.0]], ['2, k, 13', [-0.476256, -0.949654, 1.0]], ['2, k, 14', [-0.498694, -1.17623, 1.0]], ['2, k, 15', [-0.518772, -1.21065, 1.0]], ['2, k, 16', [-0.302953, -0.665257, 1.0]], ['2, k, 17', [-0.239801, -0.960942, 1.0]], ['2, k, 18', [-0.22651, -1.24193, 1.0]], ['2, k, 19', [-0.240068, -1.29128, 1.0]], ['2, k, 20', [-0.382595, -0.202452, 1.0]], ['2, k, 21', [-0.908688, -0.291578, 1.0]], ['2, k, 22', [-0.815188, -0.293079, 1.0]], ['2, k, 23', [-0.262818, -0.269038, 1.0]], ['2, k, 24', [-0.340082, -0.274055, 1.0]]]
[['2, k, 0', [-0.371269, -0.677646, 1.0]], ['2, k, 1', [-0.37816, -0.404794, 1.0]], ['2, k, 2', [-0.384156, -0.136409, 1.0]], ['2, k, 3', [-0.400953, 0.0110149, 1.0]], ['2, k, 4', [-0.55908, -0.221687, 1.0]], ['2, k, 5', [-0.757599, -0.304986, 1.0]], ['2, k, 6', [-0.838531, -0.324557, 1.0]], ['2, k, 7', [-0.873584, -0.293171, 1.0]], ['2, k, 8', [-0.242805, -0.210496, 1.0]], ['2, k, 9', [-0.154568, -0.282437, 1.0]], ['2, k, 10', [-0.208626, -0.272233, 1.0]], ['2, k, 11', [-0.233494, -0.265863, 1.0]], ['2, k, 12', [-0.431292, -0.673011, 1.0]], ['2, k, 13', [-0.476674, -0.948955, 1.0]], ['2, k, 14', [-0.498624, -1.17502, 1.0]], ['2, k, 15', [-0.525783, -1.23659, 1.0]], ['2, k, 16', [-0.302987, -0.665351, 1.0]], ['2, k, 17', [-0.240155, -0.960763, 1.0]], ['2, k, 18', [-0.218635, -1.24276, 1.0]], ['2, k, 19', [-0.228881, -1.28589, 1.0]], ['2, k, 20', [-0.383069, -0.202861, 1.0]], ['2, k, 21', [-0.899816, -0.29051, 1.0]], ['2, k, 22', [-0.798843, -0.291643, 1.0]], ['2, k, 23', [-0.226401, -0.266907, 1.0]], ['2, k, 24', [-0.304115, -0.272504, 1.0]]]
[['2, k, 0', [-0.371384, -0.677832, 1.0]], ['2, k, 1', [-0.378587, -0.405143, 1.0]], ['2, k, 2', [-0.384844, -0.136905, 1.0]], ['2, k, 3', [-0.400782, 0.0111378, 1.0]], ['2, k, 4', [-0.559368, -0.222547, 1.0]], ['2, k, 5', [-0.710115, -0.335277, 1.0]], ['2, k, 6', [-0.841481, -0.325009, 1.0]], ['2, k, 7', [-0.864342, -0.29152, 1.0]], ['2, k, 8', [-0.242485, -0.210813, 1.0]], ['2, k, 9', [-0.155298, -0.280799, 1.0]], ['2, k, 10', [-0.218634, -0.272058, 1.0]], ['2, k, 11', [-0.219692, -0.267553, 1.0]], ['2, k, 12', [-0.431667, -0.673262, 1.0]], ['2, k, 13', [-0.477268, -0.947838, 1.0]], ['2, k, 14', [-0.499593, -1.17342, 1.0]], ['2, k, 15', [-0.516949, -1.21002, 1.0]], ['2, k, 16', [-0.302921, -0.665699, 1.0]], ['2, k, 17', [-0.240606, -0.960261, 1.0]], ['2, k, 18', [-0.217744, -1.23873, 1.0]], ['2, k, 19', [-0.225674, -1.28146, 1.0]], ['2, k, 20', [-0.383682, -0.203333, 1.0]], ['2, k, 21', [-0.893536, -0.290086, 1.0]], ['2, k, 22', [-0.798251, -0.290789, 1.0]], ['2, k, 23', [-0.205868, -0.268161, 1.0]], ['2, k, 24', [-0.279253, -0.274871, 1.0]]]
[['2, k, 0', [-0.371446, -0.678043, 1.0]], ['2, k, 1', [-0.378736, -0.405482, 1.0]], ['2, k, 2', [-0.384948, -0.137335, 1.0]], ['2, k, 3', [-0.400392, 0.0113799, 1.0]], ['2, k, 4', [-0.559838, -0.223014, 1.0]], ['2, k, 5', [-0.710914, -0.335128, 1.0]], ['2, k, 6', [-0.83594, -0.325464, 1.0]], ['2, k, 7', [-0.857495, -0.291951, 1.0]], ['2, k, 8', [-0.241925, -0.211357, 1.0]], ['2, k, 9', [-0.149918, -0.283525, 1.0]], ['2, k, 10', [-0.160344, -0.293113, 1.0]], ['2, k, 11', [-0.193851, -0.268604, 1.0]], ['2, k, 12', [-0.431752, -0.673414, 1.0]], ['2, k, 13', [-0.477518, -0.947735, 1.0]], ['2, k, 14', [-0.50131, -1.17305, 1.0]], ['2, k, 15', [-0.517868, -1.20947, 1.0]], ['2, k, 16', [-0.302718, -0.665903, 1.0]], ['2, k, 17', [-0.240633, -0.960221, 1.0]], ['2, k, 18', [-0.216028, -1.23627, 1.0]], ['2, k, 19', [-0.222159, -1.27999, 1.0]], ['2, k, 20', [-0.383792, -0.203754, 1.0]], ['2, k, 21', [-0.881632, -0.290548, 1.0]], ['2, k, 22', [-0.792258, -0.292817, 1.0]], ['2, k, 23', [-0.192523, -0.264673, 1.0]], ['2, k, 24', [-0.251323, -0.275008, 1.0]]]
[['2, k, 0', [-0.371486, -0.678137, 1.0]], ['2, k, 1', [-0.378919, -0.405573, 1.0]], ['2, k, 2', [-0.385287, -0.137402, 1.0]], ['2, k, 3', [-0.399924, 0.0115142, 1.0]], ['2, k, 4', [-0.559552, -0.223456, 1.0]], ['2, k, 5', [-0.708339, -0.335106, 1.0]], ['2, k, 6', [-0.820086, -0.325519, 1.0]], ['2, k, 7', [-0.839612, -0.29194, 1.0]], ['2, k, 8', [-0.241346, -0.21176, 1.0]], ['2, k, 9', [-0.125658, -0.264527, 1.0]], ['2, k, 10', [-0.14113, -0.281143, 1.0]], ['2, k, 11', [-0.170499, -0.268554, 1.0]], ['2, k, 12', [-0.431907, -0.673591, 1.0]], ['2, k, 13', [-0.4778, -0.948341, 1.0]], ['2, k, 14', [-0.501693, -1.17365, 1.0]], ['2, k, 15', [-0.51635, -1.21033, 1.0]], ['2, k, 16', [-0.302656, -0.666021, 1.0]], ['2, k, 17', [-0.2408, -0.960232, 1.0]], ['2, k, 18', [-0.215728, -1.26174, 1.0]], ['2, k, 19', [-0.219947, -1.31108, 1.0]], ['2, k, 20', [-0.384081, -0.203837, 1.0]], ['2, k, 21', [-0.861979, -0.288899, 1.0]], ['2, k, 22', [-0.776841, -0.291738, 1.0]], ['2, k, 23', [-0.168967, -0.270468, 1.0]], ['2, k, 24', [-0.224047, -0.274128, 1.0]]]
[['2, k, 0', [-0.371542, -0.678262, 1.0]], ['2, k, 1', [-0.379307, -0.405744, 1.0]], ['2, k, 2', [-0.386158, -0.137597, 1.0]], ['2, k, 3', [-0.399044, 0.0116607, 1.0]], ['2, k, 4', [-0.55914, -0.223074, 1.0]], ['2, k, 5', [-0.704933, -0.332044, 1.0]], ['2, k, 6', [-0.80813, -0.327561, 1.0]], ['2, k, 7', [-0.824185, -0.290526, 1.0]], ['2, k, 8', [-0.240601, -0.212462, 1.0]], ['2, k, 9', [-0.125795, -0.264447, 1.0]], ['2, k, 10', [-0.203927, -0.271894, 1.0]], ['2, k, 11', [-0.167541, -0.270484, 1.0]], ['2, k, 12', [-0.432257, -0.673738, 1.0]], ['2, k, 13', [-0.47808, -0.94786, 1.0]], ['2, k, 14', [-0.507972, -1.2136, 1.0]], ['2, k, 15', [-0.535542, -1.26745, 1.0]], ['2, k, 16', [-0.302497, -0.666365, 1.0]], ['2, k, 17', [-0.240959, -0.960607, 1.0]], ['2, k, 18', [-0.218898, -1.23038, 1.0]], ['2, k, 19', [-0.221781, -1.27683, 1.0]], ['2, k, 20', [-0.384807, -0.204037, 1.0]], ['2, k, 21', [-0.841262, -0.28948, 1.0]], ['2, k, 22', [-0.757315, -0.290073, 1.0]], ['2, k, 23', [-0.146694, -0.27115, 1.0]], ['2, k, 24', [-0.234564, -0.274246, 1.0]]]
[['2, k, 0', [-0.371558, -0.67829, 1.0]], ['2, k, 1', [-0.379445, -0.405837, 1.0]], ['2, k, 2', [-0.38635, -0.137763, 1.0]], ['2, k, 3', [-0.39855, 0.0119002, 1.0]], ['2, k, 4', [-0.558379, -0.222512, 1.0]], ['2, k, 5', [-0.702096, -0.324668, 1.0]], ['2, k, 6', [-0.785519, -0.329075, 1.0]], ['2, k, 7', [-0.807884, -0.291373, 1.0]], ['2, k, 8', [-0.239638, -0.21366, 1.0]], ['2, k, 9', [-0.123729, -0.265895, 1.0]], ['2, k, 10', [-0.162769, -0.263327, 1.0]], ['2, k, 11', [-0.14608, -0.270123, 1.0]], ['2, k, 12', [-0.432401, -0.673571, 1.0]], ['2, k, 13', [-0.478104, -0.94782, 1.0]], ['2, k, 14', [-0.500807, -1.17726, 1.0]], ['2, k, 15', [-0.520193, -1.24011, 1.0]], ['2, k, 16', [-0.30219, -0.666684, 1.0]], ['2, k, 17', [-0.241044, -0.960242, 1.0]], ['2, k, 18', [-0.218461, -1.23203, 1.0]], ['2, k, 19', [-0.219725, -1.27828, 1.0]], ['2, k, 20', [-0.384985, -0.20419, 1.0]], ['2, k, 21', [-0.823687, -0.290549, 1.0]], ['2, k, 22', [-0.736917, -0.291901, 1.0]], ['2, k, 23', [-0.122904, -0.269671, 1.0]], ['2, k, 24', [-0.209943, -0.273207, 1.0]]]
[['2, k, 0', [-0.371663, -0.678432, 1.0]], ['2, k, 1', [-0.379954, -0.40608, 1.0]], ['2, k, 2', [-0.387333, -0.138052, 1.0]], ['2, k, 3', [-0.397872, 0.0121297, 1.0]], ['2, k, 4', [-0.557197, -0.221801, 1.0]], ['2, k, 5', [-0.695231, -0.319282, 1.0]], ['2, k, 6', [-0.778845, -0.328294, 1.0]], ['2, k, 7', [-0.797247, -0.29218, 1.0]], ['2, k, 8', [-0.24047, -0.216641, 1.0]], ['2, k, 9', [-0.12193, -0.269847, 1.0]], ['2, k, 10', [-0.171999, -0.274211, 1.0]], ['2, k, 11', [-0.134099, -0.272488, 1.0]], ['2, k, 12', [-0.432779, -0.673637, 1.0]], ['2, k, 13', [-0.478402, -0.947615, 1.0]], ['2, k, 14', [-0.501392, -1.17226, 1.0]], ['2, k, 15', [-0.510192, -1.21146, 1.0]], ['2, k, 16', [-0.302147, -0.667141, 1.0]], ['2, k, 17', [-0.241096, -0.95968, 1.0]], ['2, k, 18', [-0.218385, -1.23951, 1.0]], ['2, k, 19', [-0.21672, -1.28557, 1.0]], ['2, k, 20', [-0.385835, -0.204482, 1.0]], ['2, k, 21', [-0.805964, -0.291816, 1.0]], ['2, k, 22', [-0.723436, -0.28992, 1.0]], ['2, k, 23', [-0.0972588, -0.272108, 1.0]], ['2, k, 24', [-0.197503, -0.273196, 1.0]]]
[['2, k, 0', [-0.371753, -0.678505, 1.0]], ['2, k, 1', [-0.380344, -0.406256, 1.0]], ['2, k, 2', [-0.387973, -0.138337, 1.0]], ['2, k, 3', [-0.397145, 0.0121804, 1.0]], ['2, k, 4', [-0.555737, -0.221635, 1.0]], ['2, k, 5', [-0.688486, -0.316567, 1.0]], ['2, k, 6', [-0.757615, -0.326315, 1.0]], ['2, k, 7', [-0.771256, -0.290912, 1.0]], ['2, k, 8', [-0.240484, -0.21814, 1.0]], ['2, k, 9', [-0.118846, -0.273611, 1.0]], ['2, k, 10', [-0.0760416, -0.264302, 1.0]], ['2, k, 11', [-0.0949105, -0.272271, 1.0]], ['2, k, 12', [-0.433297, -0.673384, 1.0]], ['2, k, 13', [-0.478446, -0.947297, 1.0]], ['2, k, 14', [-0.501697, -1.17182, 1.0]], ['2, k, 15', [-0.517498, -1.23552, 1.0]], ['2, k, 16', [-0.302082, -0.667601, 1.0]], ['2, k, 17', [-0.241509, -0.959192, 1.0]], ['2, k, 18', [-0.217939, -1.23969, 1.0]], ['2, k, 19', [-0.21319, -1.2855, 1.0]], ['2, k, 20', [-0.386414, -0.204745, 1.0]], ['2, k, 21', [-0.781367, -0.290882, 1.0]], ['2, k, 22', [-0.69899, -0.28949, 1.0]], ['2, k, 23', [-0.074653, -0.274072, 1.0]], ['2, k, 24', [-0.14756, -0.276774, 1.0]]]
[['2, k, 0', [-0.371759, -0.678506, 1.0]], ['2, k, 1', [-0.380664, -0.406218, 1.0]], ['2, k, 2', [-0.388869, -0.138216, 1.0]], ['2, k, 3', [-0.396643, 0.0123786, 1.0]], ['2, k, 4', [-0.554339, -0.221192, 1.0]], ['2, k, 5', [-0.682257, -0.313314, 1.0]], ['2, k, 6', [-0.744902, -0.323893, 1.0]], ['2, k, 7', [-0.7586, -0.290657, 1.0]], ['2, k, 8', [-0.240418, -0.219356, 1.0]], ['2, k, 9', [-0.105829, -0.296558, 1.0]], ['2, k, 10', [-0.0848292, -0.275713, 1.0]], ['2, k, 11', [-0.0842854, -0.273316, 1.0]], ['2, k, 12', [-0.433453, -0.672885, 1.0]], ['2, k, 13', [-0.478683, -0.947044, 1.0]], ['2, k, 14', [-0.509867, -1.24601, 1.0]], ['2, k, 15', [-0.51446, -1.18397, 1.0]], ['2, k, 16', [-0.301823, -0.667753, 1.0]], ['2, k, 17', [-0.241418, -0.959242, 1.0]], ['2, k, 18', [-0.212755, -1.24222, 1.0]], ['2, k, 19', [-0.20405, -1.28771, 1.0]], ['2, k, 20', [-0.387145, -0.204653, 1.0]], ['2, k, 21', [-0.765147, -0.287464, 1.0]], ['2, k, 22', [-0.686393, -0.289747, 1.0]], ['2, k, 23', [-0.0719916, -0.275249, 1.0]], ['2, k, 24', [-0.151329, -0.275395, 1.0]]]
[['2, k, 0', [-0.371745, -0.678476, 1.0]], ['2, k, 1', [-0.381111, -0.406147, 1.0]], ['2, k, 2', [-0.390181, -0.138212, 1.0]], ['2, k, 3', [-0.395925, 0.0123904, 1.0]], ['2, k, 4', [-0.552941, -0.220558, 1.0]], ['2, k, 5', [-0.679264, -0.312927, 1.0]], ['2, k, 6', [-0.733989, -0.323386, 1.0]], ['2, k, 7', [-0.743073, -0.290225, 1.0]], ['2, k, 8', [-0.240837, -0.219862, 1.0]], ['2, k, 9', [-0.107812, -0.279528, 1.0]], ['2, k, 10', [-0.0729516, -0.266476, 1.0]], ['2, k, 11', [-0.0668289, -0.27424, 1.0]], ['2, k, 12', [-0.433461, -0.672371, 1.0]], ['2, k, 13', [-0.478661, -0.946909, 1.0]], ['2, k, 14', [-0.501559, -1.17157, 1.0]], ['2, k, 15', [-0.502269, -1.21215, 1.0]], ['2, k, 16', [-0.301366, -0.667706, 1.0]], ['2, k, 17', [-0.241486, -0.959054, 1.0]], ['2, k, 18', [-0.214367, -1.24122, 1.0]], ['2, k, 19', [-0.203164, -1.28626, 1.0]], ['2, k, 20', [-0.388213, -0.204629, 1.0]], ['2, k, 21', [-0.755935, -0.290456, 1.0]], ['2, k, 22', [-0.677887, -0.289578, 1.0]], ['2, k, 23', [-0.0499385, -0.275211, 1.0]], ['2, k, 24', [-0.136156, -0.276641, 1.0]]]
[['2, k, 0', [-0.371763, -0.678471, 1.0]], ['2, k, 1', [-0.381928, -0.405907, 1.0]], ['2, k, 2', [-0.39223, -0.137512, 1.0]], ['2, k, 3', [-0.39545, 0.0126988, 1.0]], ['2, k, 4', [-0.552223, -0.21951, 1.0]], ['2, k, 5', [-0.672062, -0.297318, 1.0]], ['2, k, 6', [-0.725377, -0.326559, 1.0]], ['2, k, 7', [-0.732091, -0.289929, 1.0]], ['2, k, 8', [-0.240708, -0.220347, 1.0]], ['2, k, 9', [-0.104714, -0.297388, 1.0]], ['2, k, 10', [-0.0843768, -0.282105, 1.0]], ['2, k, 11', [-0.0717217, -0.277416, 1.0]], ['2, k, 12', [-0.433659, -0.671976, 1.0]], ['2, k, 13', [-0.478611, -0.947393, 1.0]], ['2, k, 14', [-0.501616, -1.17184, 1.0]], ['2, k, 15', [-0.500712, -1.21298, 1.0]], ['2, k, 16', [-0.301306, -0.667841, 1.0]], ['2, k, 17', [-0.241507, -0.958697, 1.0]], ['2, k, 18', [-0.209942, -1.2487, 1.0]], ['2, k, 19', [-0.195603, -1.29729, 1.0]], ['2, k, 20', [-0.389931, -0.204067, 1.0]], ['2, k, 21', [-0.733253, -0.29188, 1.0]], ['2, k, 22', [-0.687563, -0.310185, 1.0]], ['2, k, 23', [-0.0405075, -0.277424, 1.0]], ['2, k, 24', [-0.14695, -0.277754, 1.0]]]
