[['2, k, 0', [-0.155316, -0.225001, 1.0]], ['2, k, 1', [-0.154834, 0.105931, 1.0]], ['2, k, 2', [-0.153391, 0.42709, 1.0]], ['2, k, 3', [-0.150384, 0.585222, 1.0]], ['2, k, 4', [-0.349207, 0.312461, 1.0]], ['2, k, 5', [-0.401241, 0.0953505, 1.0]], ['2, k, 6', [-0.333561, -0.0944925, 1.0]], ['2, k, 7', [-0.267716, -0.16678, 1.0]], ['2, k, 8', [0.0330655, 0.314029, 1.0]], ['2, k, 9', [0.0928888, 0.103864, 1.0]], ['2, k, 10', [0.0312145, -0.0719908, 1.0]], ['2, k, 11', [-0.0374855, -0.145441, 1.0]], ['2, k, 12', [-0.2402, -0.221842, 1.0]], ['2, k, 13', [-0.279684, -0.628046, 1.0]], ['2, k, 14', [-0.315365, -1.00917, 1.0]], ['2, k, 15', [-0.362305, -1.08691, 1.0]], ['2, k, 16', [-0.065611, -0.2212, 1.0]], ['2, k, 17', [-0.00507125, -0.637173, 1.0]], ['2, k, 18', [0.0359364, -1.01933, 1.0]], ['2, k, 19', [0.0688477, -1.0752, 1.0]], ['2, k, 20', [-0.153918, 0.348208, 1.0]], ['2, k, 21', [-0.218262, -0.245175, 1.0]], ['2, k, 22', [-0.216216, -0.0969362, 1.0]], ['2, k, 23', [-0.0888809, -0.223733, 1.0]], ['2, k, 24', [-0.0956611, -0.0783165, 1.0]]]
[['2, k, 0', [-0.0462217, -0.24493, 1.0]], ['2, k, 1', [-0.0807505, 0.0780828, 1.0]], ['2, k, 2', [-0.108202, 0.393204, 1.0]], ['2, k, 3', [-0.111992, 0.550648, 1.0]], ['2, k, 4', [-0.293424, 0.270565, 1.0]], ['2, k, 5', [-0.425158, 0.0843108, 1.0]], ['2, k, 6', [-0.345061, -0.10793, 1.0]], ['2, k, 7', [-0.294721, -0.140012, 1.0]], ['2, k, 8', [0.105391, 0.315457, 1.0]], ['2, k, 9', [0.287213, 0.192843, 1.0]], ['2, k, 10', [0.243524, -0.0182221, 1.0]], ['2, k, 11', [0.200404, -0.0735942, 1.0]], ['2, k, 12', [-0.135945, -0.252476, 1.0]], ['2, k, 13', [-0.206099, -0.630792, 1.0]], ['2, k, 14', [-0.313913, -1.02017, 1.0]], ['2, k, 15', [-0.364395, -1.09275, 1.0]], ['2, k, 16', [0.044941, -0.229731, 1.0]], ['2, k, 17', [0.0788836, -0.606844, 1.0]], ['2, k, 18', [0.0473545, -1.02544, 1.0]], ['2, k, 19', [0.0795536, -1.08872, 1.0]], ['2, k, 20', [-0.101148, 0.314528, 1.0]], ['2, k, 21', [-0.235301, -0.246315, 1.0]], ['2, k, 22', [-0.236, -0.143824, 1.0]], ['2, k, 23', [0.167224, -0.15905, 1.0]], ['2, k, 24', [0.134283, -0.0389523, 1.0]]]
[['2, k, 0', [-0.0460096, -0.243648, 1.0]], ['2, k, 1', [-0.0807521, 0.0789185, 1.0]], ['2, k, 2', [-0.109817, 0.394201, 1.0]], ['2, k, 3', [-0.114151, 0.550964, 1.0]], ['2, k, 4', [-0.294055, 0.270597, 1.0]], ['2, k, 5', [-0.424777, 0.0842729, 1.0]], ['2, k, 6', [-0.347159, -0.107746, 1.0]], ['2, k, 7', [-0.297621, -0.135161, 1.0]], ['2, k, 8', [0.103462, 0.318525, 1.0]], ['2, k, 9', [0.286927, 0.195748, 1.0]], ['2, k, 10', [0.243807, -0.0160802, 1.0]], ['2, k, 11', [0.199354, -0.0711482, 1.0]], ['2, k, 12', [-0.135685, -0.251187, 1.0]], ['2, k, 13', [-0.204533, -0.630293, 1.0]], ['2, k, 14', [-0.314008, -1.02083, 1.0]], ['2, k, 15', [-0.364409, -1.09283, 1.0]], ['2, k, 16', [0.0450938, -0.228534, 1.0]], ['2, k, 17', [0.079324, -0.607798, 1.0]], ['2, k, 18', [0.0473261, -1.02547, 1.0]], ['2, k, 19', [0.0795515, -1.0887, 1.0]], ['2, k, 20', [-0.102168, 0.31558, 1.0]], ['2, k, 21', [-0.2451, -0.218545, 1.0]], ['2, k, 22', [-0.241041, -0.147113, 1.0]], ['2, k, 23', [0.16531, -0.154328, 1.0]], ['2, k, 24', [0.134862, -0.0257891, 1.0]]]
[['2, k, 0', [-0.0466386, -0.242578, 1.0]], ['2, k, 1', [-0.0809214, 0.0796776, 1.0]], ['2, k, 2', [-0.110757, 0.394778, 1.0]], ['2, k, 3', [-0.115815, 0.551167, 1.0]], ['2, k, 4', [-0.294884, 0.270873, 1.0]], ['2, k, 5', [-0.424552, 0.0847945, 1.0]], ['2, k, 6', [-0.347775, -0.106733, 1.0]], ['2, k, 7', [-0.298277, -0.13323, 1.0]], ['2, k, 8', [0.102253, 0.320126, 1.0]], ['2, k, 9', [0.28717, 0.198292, 1.0]], ['2, k, 10', [0.243109, -0.0157252, 1.0]], ['2, k, 11', [0.198656, -0.0700943, 1.0]], ['2, k, 12', [-0.136158, -0.250156, 1.0]], ['2, k, 13', [-0.204131, -0.629299, 1.0]], ['2, k, 14', [-0.313886, -1.02053, 1.0]], ['2, k, 15', [-0.364431, -1.09285, 1.0]], ['2, k, 16', [0.0443246, -0.22749, 1.0]], ['2, k, 17', [0.0800383, -0.60838, 1.0]], ['2, k, 18', [0.0476526, -1.02559, 1.0]], ['2, k, 19', [0.0793094, -1.08853, 1.0]], ['2, k, 20', [-0.102843, 0.316263, 1.0]], ['2, k, 21', [-0.245494, -0.219386, 1.0]], ['2, k, 22', [-0.241934, -0.15119, 1.0]], ['2, k, 23', [0.16387, -0.154704, 1.0]], ['2, k, 24', [0.13538, -0.025891, 1.0]]]
[['2, k, 0', [-0.0476057, -0.24124, 1.0]], ['2, k, 1', [-0.0812812, 0.0806184, 1.0]], ['2, k, 2', [-0.111563, 0.395433, 1.0]], ['2, k, 3', [-0.117353, 0.551303, 1.0]], ['2, k, 4', [-0.295532, 0.271289, 1.0]], ['2, k, 5', [-0.424792, 0.088632, 1.0]], ['2, k, 6', [-0.346621, -0.101839, 1.0]], ['2, k, 7', [-0.295819, -0.131959, 1.0]], ['2, k, 8', [0.100128, 0.322715, 1.0]], ['2, k, 9', [0.287135, 0.200851, 1.0]], ['2, k, 10', [0.242404, -0.0150162, 1.0]], ['2, k, 11', [0.19803, -0.0706265, 1.0]], ['2, k, 12', [-0.13711, -0.248661, 1.0]], ['2, k, 13', [-0.205305, -0.629003, 1.0]], ['2, k, 14', [-0.313513, -1.02141, 1.0]], ['2, k, 15', [-0.364252, -1.09294, 1.0]], ['2, k, 16', [0.0433708, -0.226407, 1.0]], ['2, k, 17', [0.0796999, -0.610342, 1.0]], ['2, k, 18', [0.0479368, -1.02626, 1.0]], ['2, k, 19', [0.0794763, -1.08889, 1.0]], ['2, k, 20', [-0.103506, 0.317021, 1.0]], ['2, k, 21', [-0.23945, -0.230044, 1.0]], ['2, k, 22', [-0.234953, -0.142452, 1.0]], ['2, k, 23', [0.164188, -0.154778, 1.0]], ['2, k, 24', [0.13804, -0.0563645, 1.0]]]
[['2, k, 0', [-0.0480145, -0.239633, 1.0]], ['2, k, 1', [-0.0814823, 0.0814797, 1.0]], ['2, k, 2', [-0.112116, 0.395763, 1.0]], ['2, k, 3', [-0.118439, 0.551451, 1.0]], ['2, k, 4', [-0.296408, 0.272489, 1.0]], ['2, k, 5', [-0.425256, 0.0910438, 1.0]], ['2, k, 6', [-0.348519, -0.0989959, 1.0]], ['2, k, 7', [-0.299409, -0.129545, 1.0]], ['2, k, 8', [0.0980187, 0.324322, 1.0]], ['2, k, 9', [0.286695, 0.203664, 1.0]], ['2, k, 10', [0.241619, -0.0132116, 1.0]], ['2, k, 11', [0.194041, -0.0668052, 1.0]], ['2, k, 12', [-0.13746, -0.247134, 1.0]], ['2, k, 13', [-0.207543, -0.629163, 1.0]], ['2, k, 14', [-0.312295, -1.02013, 1.0]], ['2, k, 15', [-0.364387, -1.09279, 1.0]], ['2, k, 16', [0.0429108, -0.224786, 1.0]], ['2, k, 17', [0.079006, -0.611095, 1.0]], ['2, k, 18', [0.0472649, -1.02493, 1.0]], ['2, k, 19', [0.0791797, -1.08843, 1.0]], ['2, k, 20', [-0.103964, 0.317527, 1.0]], ['2, k, 21', [-0.245501, -0.242935, 1.0]], ['2, k, 22', [-0.243516, -0.14134, 1.0]], ['2, k, 23', [0.162897, -0.154051, 1.0]], ['2, k, 24', [0.128823, -0.0292583, 1.0]]]
[['2, k, 0', [-0.0490836, -0.238167, 1.0]], ['2, k, 1', [-0.0817471, 0.0825965, 1.0]], ['2, k, 2', [-0.112273, 0.39661, 1.0]], ['2, k, 3', [-0.119218, 0.551451, 1.0]], ['2, k, 4', [-0.297179, 0.273948, 1.0]], ['2, k, 5', [-0.425544, 0.0930521, 1.0]], ['2, k, 6', [-0.347736, -0.095657, 1.0]], ['2, k, 7', [-0.29728, -0.128083, 1.0]], ['2, k, 8', [0.0974645, 0.325134, 1.0]], ['2, k, 9', [0.286552, 0.204877, 1.0]], ['2, k, 10', [0.24075, -0.0114341, 1.0]], ['2, k, 11', [0.193728, -0.0652647, 1.0]], ['2, k, 12', [-0.138414, -0.245482, 1.0]], ['2, k, 13', [-0.209861, -0.629795, 1.0]], ['2, k, 14', [-0.312052, -1.01991, 1.0]], ['2, k, 15', [-0.364417, -1.09274, 1.0]], ['2, k, 16', [0.041773, -0.223544, 1.0]], ['2, k, 17', [0.0781574, -0.613458, 1.0]], ['2, k, 18', [0.0474394, -1.02375, 1.0]], ['2, k, 19', [0.0790566, -1.08831, 1.0]], ['2, k, 20', [-0.104234, 0.318445, 1.0]], ['2, k, 21', [-0.24311, -0.227559, 1.0]], ['2, k, 22', [-0.238289, -0.132115, 1.0]], ['2, k, 23', [0.162388, -0.149149, 1.0]], ['2, k, 24', [0.129256, -0.0326951, 1.0]]]
[['2, k, 0', [-0.0509987, -0.236322, 1.0]], ['2, k, 1', [-0.082434, 0.0836916, 1.0]], ['2, k, 2', [-0.112646, 0.397161, 1.0]], ['2, k, 3', [-0.119599, 0.551523, 1.0]], ['2, k, 4', [-0.298277, 0.275801, 1.0]], ['2, k, 5', [-0.426677, 0.0950194, 1.0]], ['2, k, 6', [-0.349069, -0.0923788, 1.0]], ['2, k, 7', [-0.301321, -0.122801, 1.0]], ['2, k, 8', [0.0964719, 0.325836, 1.0]], ['2, k, 9', [0.286048, 0.206769, 1.0]], ['2, k, 10', [0.240154, -0.00972601, 1.0]], ['2, k, 11', [0.19342, -0.0640257, 1.0]], ['2, k, 12', [-0.140287, -0.243502, 1.0]], ['2, k, 13', [-0.214254, -0.631536, 1.0]], ['2, k, 14', [-0.312026, -1.01987, 1.0]], ['2, k, 15', [-0.364455, -1.0927, 1.0]], ['2, k, 16', [0.0398657, -0.221919, 1.0]], ['2, k, 17', [0.0763922, -0.615166, 1.0]], ['2, k, 18', [0.0470488, -1.02319, 1.0]], ['2, k, 19', [0.0789804, -1.08829, 1.0]], ['2, k, 20', [-0.104684, 0.319138, 1.0]], ['2, k, 21', [-0.245958, -0.231653, 1.0]], ['2, k, 22', [-0.243199, -0.133308, 1.0]], ['2, k, 23', [0.159135, -0.148416, 1.0]], ['2, k, 24', [0.138227, -0.0550912, 1.0]]]
[['2, k, 0', [-0.0524094, -0.234685, 1.0]], ['2, k, 1', [-0.0831696, 0.0847648, 1.0]], ['2, k, 2', [-0.1134, 0.398014, 1.0]], ['2, k, 3', [-0.119672, 0.551821, 1.0]], ['2, k, 4', [-0.299222, 0.277218, 1.0]], ['2, k, 5', [-0.429622, 0.0996189, 1.0]], ['2, k, 6', [-0.350353, -0.0870562, 1.0]], ['2, k, 7', [-0.3038, -0.120292, 1.0]], ['2, k, 8', [0.095427, 0.326375, 1.0]], ['2, k, 9', [0.28576, 0.207778, 1.0]], ['2, k, 10', [0.238791, -0.00847306, 1.0]], ['2, k, 11', [0.192284, -0.0620546, 1.0]], ['2, k, 12', [-0.141664, -0.241787, 1.0]], ['2, k, 13', [-0.216864, -0.63291, 1.0]], ['2, k, 14', [-0.311822, -1.0198, 1.0]], ['2, k, 15', [-0.364412, -1.09265, 1.0]], ['2, k, 16', [0.0384574, -0.220423, 1.0]], ['2, k, 17', [0.0753138, -0.61444, 1.0]], ['2, k, 18', [0.0468108, -1.02287, 1.0]], ['2, k, 19', [0.0791098, -1.08879, 1.0]], ['2, k, 20', [-0.105463, 0.320139, 1.0]], ['2, k, 21', [-0.246471, -0.21977, 1.0]], ['2, k, 22', [-0.24979, -0.106894, 1.0]], ['2, k, 23', [0.158362, -0.140952, 1.0]], ['2, k, 24', [0.138044, -0.0579155, 1.0]]]
[['2, k, 0', [-0.0553935, -0.232945, 1.0]], ['2, k, 1', [-0.0846087, 0.085898, 1.0]], ['2, k, 2', [-0.113807, 0.398288, 1.0]], ['2, k, 3', [-0.119757, 0.551441, 1.0]], ['2, k, 4', [-0.300746, 0.278968, 1.0]], ['2, k, 5', [-0.432332, 0.103234, 1.0]], ['2, k, 6', [-0.353023, -0.0830252, 1.0]], ['2, k, 7', [-0.308302, -0.116857, 1.0]], ['2, k, 8', [0.0940416, 0.327314, 1.0]], ['2, k, 9', [0.285636, 0.207806, 1.0]], ['2, k, 10', [0.237276, -0.00743883, 1.0]], ['2, k, 11', [0.189442, -0.0596269, 1.0]], ['2, k, 12', [-0.144861, -0.239506, 1.0]], ['2, k, 13', [-0.21901, -0.632396, 1.0]], ['2, k, 14', [-0.311627, -1.02004, 1.0]], ['2, k, 15', [-0.36442, -1.0925, 1.0]], ['2, k, 16', [0.0357648, -0.219208, 1.0]], ['2, k, 17', [0.072299, -0.612566, 1.0]], ['2, k, 18', [0.0466294, -1.02268, 1.0]], ['2, k, 19', [0.0791909, -1.08899, 1.0]], ['2, k, 20', [-0.106046, 0.320625, 1.0]], ['2, k, 21', [-0.254673, -0.213979, 1.0]], ['2, k, 22', [-0.252595, -0.128383, 1.0]], ['2, k, 23', [0.155177, -0.140636, 1.0]], ['2, k, 24', [0.129937, -0.0533484, 1.0]]]
[['2, k, 0', [-0.0593648, -0.23116, 1.0]], ['2, k, 1', [-0.0859591, 0.0872243, 1.0]], ['2, k, 2', [-0.113707, 0.398768, 1.0]], ['2, k, 3', [-0.119865, 0.551557, 1.0]], ['2, k, 4', [-0.302024, 0.28124, 1.0]], ['2, k, 5', [-0.435351, 0.110378, 1.0]], ['2, k, 6', [-0.357757, -0.075807, 1.0]], ['2, k, 7', [-0.3138, -0.112304, 1.0]], ['2, k, 8', [0.0928226, 0.327702, 1.0]], ['2, k, 9', [0.283994, 0.210698, 1.0]], ['2, k, 10', [0.235496, -0.00515362, 1.0]], ['2, k, 11', [0.189363, -0.0559298, 1.0]], ['2, k, 12', [-0.148733, -0.236994, 1.0]], ['2, k, 13', [-0.22092, -0.632508, 1.0]], ['2, k, 14', [-0.311379, -1.02052, 1.0]], ['2, k, 15', [-0.364477, -1.09246, 1.0]], ['2, k, 16', [0.0318146, -0.218196, 1.0]], ['2, k, 17', [0.0684313, -0.612979, 1.0]], ['2, k, 18', [0.0460165, -1.02432, 1.0]], ['2, k, 19', [0.0791598, -1.08934, 1.0]], ['2, k, 20', [-0.106218, 0.321199, 1.0]], ['2, k, 21', [-0.254214, -0.206683, 1.0]], ['2, k, 22', [-0.251617, -0.122148, 1.0]], ['2, k, 23', [0.152488, -0.13639, 1.0]], ['2, k, 24', [0.133141, -0.054619, 1.0]]]
[['2, k, 0', [-0.0626514, -0.229702, 1.0]], ['2, k, 1', [-0.0871951, 0.0880702, 1.0]], ['2, k, 2', [-0.113982, 0.399452, 1.0]], ['2, k, 3', [-0.119888, 0.552228, 1.0]], ['2, k, 4', [-0.303577, 0.283135, 1.0]], ['2, k, 5', [-0.437352, 0.115863, 1.0]], ['2, k, 6', [-0.358519, -0.0738087, 1.0]], ['2, k, 7', [-0.314427, -0.112324, 1.0]], ['2, k, 8', [0.0914385, 0.327869, 1.0]], ['2, k, 9', [0.28225, 0.211213, 1.0]], ['2, k, 10', [0.230031, -0.00678493, 1.0]], ['2, k, 11', [0.182961, -0.0586396, 1.0]], ['2, k, 12', [-0.151785, -0.23526, 1.0]], ['2, k, 13', [-0.222667, -0.630548, 1.0]], ['2, k, 14', [-0.311531, -1.02069, 1.0]], ['2, k, 15', [-0.364595, -1.09241, 1.0]], ['2, k, 16', [0.0283889, -0.217126, 1.0]], ['2, k, 17', [0.065358, -0.612854, 1.0]], ['2, k, 18', [0.0460494, -1.02418, 1.0]], ['2, k, 19', [0.07913, -1.08952, 1.0]], ['2, k, 20', [-0.106873, 0.322044, 1.0]], ['2, k, 21', [-0.259047, -0.208598, 1.0]], ['2, k, 22', [-0.25789, -0.0933059, 1.0]], ['2, k, 23', [0.145819, -0.141892, 1.0]], ['2, k, 24', [0.129885, -0.0494671, 1.0]]]
[['2, k, 0', [-0.0678369, -0.228254, 1.0]], ['2, k, 1', [-0.0891816, 0.0887943, 1.0]], ['2, k, 2', [-0.114118, 0.399487, 1.0]], ['2, k, 3', [-0.119734, 0.55209, 1.0]], ['2, k, 4', [-0.304537, 0.284854, 1.0]], ['2, k, 5', [-0.440037, 0.119971, 1.0]], ['2, k, 6', [-0.360235, -0.0721414, 1.0]], ['2, k, 7', [-0.317161, -0.110937, 1.0]], ['2, k, 8', [0.0929179, 0.325432, 1.0]], ['2, k, 9', [0.281344, 0.211534, 1.0]], ['2, k, 10', [0.226758, -0.00660938, 1.0]], ['2, k, 11', [0.178779, -0.05726, 1.0]], ['2, k, 12', [-0.157054, -0.233445, 1.0]], ['2, k, 13', [-0.225088, -0.628837, 1.0]], ['2, k, 14', [-0.311476, -1.02061, 1.0]], ['2, k, 15', [-0.364142, -1.09186, 1.0]], ['2, k, 16', [0.0234481, -0.216085, 1.0]], ['2, k, 17', [0.0616448, -0.613116, 1.0]], ['2, k, 18', [0.0462985, -1.02281, 1.0]], ['2, k, 19', [0.0794065, -1.09006, 1.0]], ['2, k, 20', [-0.107362, 0.322313, 1.0]], ['2, k, 21', [-0.261499, -0.211369, 1.0]], ['2, k, 22', [-0.26527, -0.0939183, 1.0]], ['2, k, 23', [0.145619, -0.136234, 1.0]], ['2, k, 24', [0.114965, -0.0510693, 1.0]]]
[['2, k, 0', [-0.0716856, -0.226849, 1.0]], ['2, k, 1', [-0.0912104, 0.0896777, 1.0]], ['2, k, 2', [-0.114442, 0.399714, 1.0]], ['2, k, 3', [-0.119428, 0.552053, 1.0]], ['2, k, 4', [-0.305947, 0.286702, 1.0]], ['2, k, 5', [-0.444399, 0.123783, 1.0]], ['2, k, 6', [-0.362474, -0.0703676, 1.0]], ['2, k, 7', [-0.317792, -0.110369, 1.0]], ['2, k, 8', [0.0912839, 0.324633, 1.0]], ['2, k, 9', [0.279588, 0.210028, 1.0]], ['2, k, 10', [0.226482, -0.00418862, 1.0]], ['2, k, 11', [0.178174, -0.0540474, 1.0]], ['2, k, 12', [-0.160464, -0.23153, 1.0]], ['2, k, 13', [-0.227356, -0.627304, 1.0]], ['2, k, 14', [-0.311465, -1.02064, 1.0]], ['2, k, 15', [-0.364099, -1.09176, 1.0]], ['2, k, 16', [0.0192211, -0.215275, 1.0]], ['2, k, 17', [0.0578478, -0.615077, 1.0]], ['2, k, 18', [0.0456444, -1.02091, 1.0]], ['2, k, 19', [0.0794448, -1.08996, 1.0]], ['2, k, 20', [-0.108086, 0.322772, 1.0]], ['2, k, 21', [-0.26664, -0.20911, 1.0]], ['2, k, 22', [-0.260372, -0.110979, 1.0]], ['2, k, 23', [0.139772, -0.135824, 1.0]], ['2, k, 24', [0.115725, -0.0515667, 1.0]]]
[['2, k, 0', [-0.076377, -0.224724, 1.0]], ['2, k, 1', [-0.0936029, 0.0907264, 1.0]], ['2, k, 2', [-0.114906, 0.399851, 1.0]], ['2, k, 3', [-0.119196, 0.551986, 1.0]], ['2, k, 4', [-0.307035, 0.289224, 1.0]], ['2, k, 5', [-0.448279, 0.127826, 1.0]], ['2, k, 6', [-0.366082, -0.0686512, 1.0]], ['2, k, 7', [-0.319803, -0.105318, 1.0]], ['2, k, 8', [0.090355, 0.32431, 1.0]], ['2, k, 9', [0.277396, 0.209156, 1.0]], ['2, k, 10', [0.221102, -0.00575061, 1.0]], ['2, k, 11', [0.172124, -0.0561011, 1.0]], ['2, k, 12', [-0.16497, -0.228626, 1.0]], ['2, k, 13', [-0.229884, -0.626075, 1.0]], ['2, k, 14', [-0.312655, -1.02133, 1.0]], ['2, k, 15', [-0.364646, -1.09149, 1.0]], ['2, k, 16', [0.0144752, -0.213984, 1.0]], ['2, k, 17', [0.0534802, -0.613533, 1.0]], ['2, k, 18', [0.0454434, -1.01703, 1.0]], ['2, k, 19', [0.0797494, -1.08963, 1.0]], ['2, k, 20', [-0.108941, 0.323178, 1.0]], ['2, k, 21', [-0.267157, -0.192192, 1.0]], ['2, k, 22', [-0.257468, -0.063984, 1.0]], ['2, k, 23', [0.132262, -0.136529, 1.0]], ['2, k, 24', [0.117213, -0.0496387, 1.0]]]
[['2, k, 0', [-0.0797809, -0.22352, 1.0]], ['2, k, 1', [-0.0957278, 0.0915633, 1.0]], ['2, k, 2', [-0.115314, 0.400023, 1.0]], ['2, k, 3', [-0.11897, 0.552293, 1.0]], ['2, k, 4', [-0.308004, 0.290575, 1.0]], ['2, k, 5', [-0.45098, 0.130722, 1.0]], ['2, k, 6', [-0.369209, -0.0668047, 1.0]], ['2, k, 7', [-0.322577, -0.105433, 1.0]], ['2, k, 8', [0.088714, 0.323151, 1.0]], ['2, k, 9', [0.275073, 0.207382, 1.0]], ['2, k, 10', [0.215672, -0.00822086, 1.0]], ['2, k, 11', [0.165704, -0.0599444, 1.0]], ['2, k, 12', [-0.168268, -0.226834, 1.0]], ['2, k, 13', [-0.234482, -0.626506, 1.0]], ['2, k, 14', [-0.313622, -1.0221, 1.0]], ['2, k, 15', [-0.364607, -1.09133, 1.0]], ['2, k, 16', [0.0110539, -0.213408, 1.0]], ['2, k, 17', [0.0515633, -0.613786, 1.0]], ['2, k, 18', [0.0452093, -1.01528, 1.0]], ['2, k, 19', [0.0797333, -1.08948, 1.0]], ['2, k, 20', [-0.109714, 0.32355, 1.0]], ['2, k, 21', [-0.27085, -0.204749, 1.0]], ['2, k, 22', [-0.273941, -0.0737969, 1.0]], ['2, k, 23', [0.126373, -0.142275, 1.0]], ['2, k, 24', [0.10747, -0.0551047, 1.0]]]
[['2, k, 0', [-0.0836415, -0.222409, 1.0]], ['2, k, 1', [-0.0975664, 0.0922725, 1.0]], ['2, k, 2', [-0.115583, 0.400318, 1.0]], ['2, k, 3', [-0.118683, 0.552474, 1.0]], ['2, k, 4', [-0.309034, 0.292181, 1.0]], ['2, k, 5', [-0.4548, 0.134837, 1.0]], ['2, k, 6', [-0.373636, -0.0649349, 1.0]], ['2, k, 7', [-0.325361, -0.104067, 1.0]], ['2, k, 8', [0.0874708, 0.322298, 1.0]], ['2, k, 9', [0.272115, 0.204429, 1.0]], ['2, k, 10', [0.212003, -0.00860662, 1.0]], ['2, k, 11', [0.162952, -0.0591476, 1.0]], ['2, k, 12', [-0.171774, -0.225253, 1.0]], ['2, k, 13', [-0.234441, -0.630306, 1.0]], ['2, k, 14', [-0.314305, -1.0215, 1.0]], ['2, k, 15', [-0.364338, -1.09086, 1.0]], ['2, k, 16', [0.0069271, -0.212867, 1.0]], ['2, k, 17', [0.0483142, -0.618164, 1.0]], ['2, k, 18', [0.0443666, -1.01092, 1.0]], ['2, k, 19', [0.0796974, -1.08937, 1.0]], ['2, k, 20', [-0.110442, 0.324012, 1.0]], ['2, k, 21', [-0.280837, -0.20237, 1.0]], ['2, k, 22', [-0.265422, -0.0582984, 1.0]], ['2, k, 23', [0.120581, -0.140402, 1.0]], ['2, k, 24', [0.118261, -0.047785, 1.0]]]
[['2, k, 0', [-0.088212, -0.22125, 1.0]], ['2, k, 1', [-0.100445, 0.092881, 1.0]], ['2, k, 2', [-0.116369, 0.400199, 1.0]], ['2, k, 3', [-0.117742, 0.551762, 1.0]], ['2, k, 4', [-0.310055, 0.294308, 1.0]], ['2, k, 5', [-0.458659, 0.138476, 1.0]], ['2, k, 6', [-0.375409, -0.0638746, 1.0]], ['2, k, 7', [-0.324055, -0.103853, 1.0]], ['2, k, 8', [0.0865181, 0.321266, 1.0]], ['2, k, 9', [0.269909, 0.202158, 1.0]], ['2, k, 10', [0.207247, -0.00915669, 1.0]], ['2, k, 11', [0.156992, -0.0600299, 1.0]], ['2, k, 12', [-0.176608, -0.223132, 1.0]], ['2, k, 13', [-0.234534, -0.62964, 1.0]], ['2, k, 14', [-0.31442, -1.02132, 1.0]], ['2, k, 15', [-0.365964, -1.09134, 1.0]], ['2, k, 16', [0.00270567, -0.212601, 1.0]], ['2, k, 17', [0.0460711, -0.618106, 1.0]], ['2, k, 18', [0.0445174, -1.01028, 1.0]], ['2, k, 19', [0.0794744, -1.08908, 1.0]], ['2, k, 20', [-0.111721, 0.324149, 1.0]], ['2, k, 21', [-0.287207, -0.202793, 1.0]], ['2, k, 22', [-0.26653, -0.0736345, 1.0]], ['2, k, 23', [0.114704, -0.141566, 1.0]], ['2, k, 24', [0.108892, -0.0516589, 1.0]]]
[['2, k, 0', [-0.0922665, -0.219764, 1.0]], ['2, k, 1', [-0.103015, 0.0937173, 1.0]], ['2, k, 2', [-0.116998, 0.400272, 1.0]], ['2, k, 3', [-0.117436, 0.551722, 1.0]], ['2, k, 4', [-0.311598, 0.296808, 1.0]], ['2, k, 5', [-0.467384, 0.161284, 1.0]], ['2, k, 6', [-0.384097, -0.0615598, 1.0]], ['2, k, 7', [-0.329695, -0.104269, 1.0]], ['2, k, 8', [0.0856439, 0.32127, 1.0]], ['2, k, 9', [0.268281, 0.19973, 1.0]], ['2, k, 10', [0.201051, -0.0110016, 1.0]], ['2, k, 11', [0.1512, -0.0605933, 1.0]], ['2, k, 12', [-0.180616, -0.221173, 1.0]], ['2, k, 13', [-0.239266, -0.62739, 1.0]], ['2, k, 14', [-0.314751, -1.02079, 1.0]], ['2, k, 15', [-0.366022, -1.09122, 1.0]], ['2, k, 16', [-0.0012155, -0.211638, 1.0]], ['2, k, 17', [0.0428014, -0.617913, 1.0]], ['2, k, 18', [0.044086, -1.0079, 1.0]], ['2, k, 19', [0.077656, -1.08747, 1.0]], ['2, k, 20', [-0.112796, 0.324438, 1.0]], ['2, k, 21', [-0.29853, -0.206793, 1.0]], ['2, k, 22', [-0.273155, -0.0880178, 1.0]], ['2, k, 23', [0.10689, -0.143926, 1.0]], ['2, k, 24', [0.0981969, -0.0524906, 1.0]]]
