[['2, k, 0', [-0.02230368, -0.2149433, 1.0]], ['2, k, 1', [-0.02754188, 0.04259909, 1.0]], ['2, k, 2', [-0.03306685, 0.2935066, 1.0]], ['2, k, 3', [-0.03129727, 0.4343277, 1.0]], ['2, k, 4', [-0.1886587, 0.2046124, 1.0]], ['2, k, 5', [-0.1781151, -0.00634769, 1.0]], ['2, k, 6', [-0.08884724, -0.1662672, 1.0]], ['2, k, 7', [-0.04495376, -0.2215343, 1.0]], ['2, k, 8', [0.1216434, 0.2051761, 1.0]], ['2, k, 9', [0.09721313, -0.01249761, 1.0]], ['2, k, 10', [0.01471989, -0.165313, 1.0]], ['2, k, 11', [-0.02091168, -0.211632, 1.0]], ['2, k, 12', [-0.1002197, -0.2121303, 1.0]], ['2, k, 13', [-0.1838996, -0.3812805, 1.0]], ['2, k, 14', [-0.2353195, -0.7175215, 1.0]], ['2, k, 15', [-0.2071742, -0.754514, 1.0]], ['2, k, 16', [0.05610355, -0.2121866, 1.0]], ['2, k, 17', [0.08682985, -0.3967883, 1.0]], ['2, k, 18', [0.1016226, -0.7335044, 1.0]], ['2, k, 19', [0.08117583, -0.7598532, 1.0]], ['2, k, 20', [-0.03163421, 0.231685, 1.0]], ['2, k, 21', [-0.02082595, -0.2677088, 1.0]], ['2, k, 22', [-0.01814516, -0.1840844, 1.0]], ['2, k, 23', [-0.0580541, -0.2649991, 1.0]], ['2, k, 24', [0.02181885, -0.2417027, 1.0]]]
[['2, k, 0', [-0.03889861, -0.1217958, 1.0]], ['2, k, 1', [-0.03842095, 0.1019523, 1.0]], ['2, k, 2', [-0.03826865, 0.3214741, 1.0]], ['2, k, 3', [-0.02852676, 0.4510693, 1.0]], ['2, k, 4', [-0.1659401, 0.2865759, 1.0]], ['2, k, 5', [-0.1431302, 0.512193, 1.0]], ['2, k, 6', [-0.06060631, 0.7044178, 1.0]], ['2, k, 7', [-0.04513068, 0.7707143, 1.0]], ['2, k, 8', [0.1284447, 0.2254425, 1.0]], ['2, k, 9', [0.08105962, 0.4138449, 1.0]], ['2, k, 10', [0.007552029, 0.6444665, 1.0]], ['2, k, 11', [-0.02696426, 0.7159367, 1.0]], ['2, k, 12', [-0.1101577, -0.114999, 1.0]], ['2, k, 13', [-0.1765052, -0.3476263, 1.0]], ['2, k, 14', [-0.2330114, -0.7206039, 1.0]], ['2, k, 15', [-0.2104185, -0.7579642, 1.0]], ['2, k, 16', [0.03328659, -0.1255619, 1.0]], ['2, k, 17', [0.08131032, -0.3540237, 1.0]], ['2, k, 18', [0.1027658, -0.7323689, 1.0]], ['2, k, 19', [0.08412234, -0.7643744, 1.0]], ['2, k, 20', [-0.03822853, 0.2672147, 1.0]], ['2, k, 21', [-0.04923996, 0.8364192, 1.0]], ['2, k, 22', [-0.007567152, 0.7417661, 1.0]], ['2, k, 23', [-0.05265063, 0.7714232, 1.0]], ['2, k, 24', [-0.007268686, 0.7639469, 1.0]]]
[['2, k, 0', [-0.03888351, -0.1228553, 1.0]], ['2, k, 1', [-0.03856733, 0.1017466, 1.0]], ['2, k, 2', [-0.03853588, 0.321476, 1.0]], ['2, k, 3', [-0.02880978, 0.4510711, 1.0]], ['2, k, 4', [-0.1662869, 0.2867147, 1.0]], ['2, k, 5', [-0.1434719, 0.51186, 1.0]], ['2, k, 6', [-0.06082831, 0.7043762, 1.0]], ['2, k, 7', [-0.04609869, 0.7698624, 1.0]], ['2, k, 8', [0.1284554, 0.2254355, 1.0]], ['2, k, 9', [0.08089682, 0.4135442, 1.0]], ['2, k, 10', [0.00742115, 0.6425743, 1.0]], ['2, k, 11', [-0.02700389, 0.7127222, 1.0]], ['2, k, 12', [-0.1105625, -0.1168146, 1.0]], ['2, k, 13', [-0.1766303, -0.3475768, 1.0]], ['2, k, 14', [-0.2332347, -0.7204502, 1.0]], ['2, k, 15', [-0.2102768, -0.7573063, 1.0]], ['2, k, 16', [0.03356371, -0.126198, 1.0]], ['2, k, 17', [0.08169615, -0.3549035, 1.0]], ['2, k, 18', [0.1028223, -0.7333777, 1.0]], ['2, k, 19', [0.08381742, -0.764398, 1.0]], ['2, k, 20', [-0.03846506, 0.2671791, 1.0]], ['2, k, 21', [-0.05007683, 0.8345188, 1.0]], ['2, k, 22', [-0.007473497, 0.7423291, 1.0]], ['2, k, 23', [-0.0515219, 0.7704578, 1.0]], ['2, k, 24', [-0.007151988, 0.7610669, 1.0]]]
[['2, k, 0', [-0.03887735, -0.1229495, 1.0]], ['2, k, 1', [-0.03861202, 0.1017121, 1.0]], ['2, k, 2', [-0.03867517, 0.3214223, 1.0]], ['2, k, 3', [-0.02895709, 0.4510157, 1.0]], ['2, k, 4', [-0.165949, 0.287515, 1.0]], ['2, k, 5', [-0.1442261, 0.5112032, 1.0]], ['2, k, 6', [-0.0605848, 0.7025034, 1.0]], ['2, k, 7', [-0.04678043, 0.7670815, 1.0]], ['2, k, 8', [0.1284577, 0.2253013, 1.0]], ['2, k, 9', [0.08088199, 0.4125442, 1.0]], ['2, k, 10', [0.01064771, 0.6210541, 1.0]], ['2, k, 11', [-0.0507019, 0.7881567, 1.0]], ['2, k, 12', [-0.110449, -0.1170723, 1.0]], ['2, k, 13', [-0.1769936, -0.3479631, 1.0]], ['2, k, 14', [-0.2313004, -0.7212, 1.0]], ['2, k, 15', [-0.2100905, -0.7586319, 1.0]], ['2, k, 16', [0.03353268, -0.1263122, 1.0]], ['2, k, 17', [0.0815367, -0.3547832, 1.0]], ['2, k, 18', [0.1020334, -0.7328563, 1.0]], ['2, k, 19', [0.08402081, -0.7643799, 1.0]], ['2, k, 20', [-0.03858694, 0.2671374, 1.0]], ['2, k, 21', [-0.04994009, 0.8324261, 1.0]], ['2, k, 22', [-0.009245029, 0.7372697, 1.0]], ['2, k, 23', [-0.08155942, 0.8398727, 1.0]], ['2, k, 24', [-0.02516663, 0.7983366, 1.0]]]
[['2, k, 0', [-0.03828949, -0.1218941, 1.0]], ['2, k, 1', [-0.03852557, 0.1020012, 1.0]], ['2, k, 2', [-0.03870486, 0.3214173, 1.0]], ['2, k, 3', [-0.02898967, 0.4510105, 1.0]], ['2, k, 4', [-0.1672126, 0.2848011, 1.0]], ['2, k, 5', [-0.1449077, 0.5075547, 1.0]], ['2, k, 6', [-0.06179481, 0.6994542, 1.0]], ['2, k, 7', [-0.04774633, 0.762561, 1.0]], ['2, k, 8', [0.1265126, 0.2303784, 1.0]], ['2, k, 9', [0.07908099, 0.4135836, 1.0]], ['2, k, 10', [0.001573715, 0.6379176, 1.0]], ['2, k, 11', [-0.05173501, 0.7837571, 1.0]], ['2, k, 12', [-0.1100809, -0.1165039, 1.0]], ['2, k, 13', [-0.1768235, -0.347732, 1.0]], ['2, k, 14', [-0.231226, -0.7210461, 1.0]], ['2, k, 15', [-0.2096563, -0.7580135, 1.0]], ['2, k, 16', [0.03447029, -0.1243891, 1.0]], ['2, k, 17', [0.08159, -0.3537151, 1.0]], ['2, k, 18', [0.1029654, -0.7327434, 1.0]], ['2, k, 19', [0.08413975, -0.7644284, 1.0]], ['2, k, 20', [-0.03860439, 0.2671657, 1.0]], ['2, k, 21', [-0.05010902, 0.8268478, 1.0]], ['2, k, 22', [-0.0100342, 0.7321795, 1.0]], ['2, k, 23', [-0.08132185, 0.8374403, 1.0]], ['2, k, 24', [-0.02432827, 0.7932021, 1.0]]]
[['2, k, 0', [-0.03855548, -0.1210716, 1.0]], ['2, k, 1', [-0.03908409, 0.1021498, 1.0]], ['2, k, 2', [-0.04013003, 0.3205263, 1.0]], ['2, k, 3', [-0.03045884, 0.4500998, 1.0]], ['2, k, 4', [-0.1671175, 0.2852558, 1.0]], ['2, k, 5', [-0.1466602, 0.506026, 1.0]], ['2, k, 6', [-0.06137747, 0.6972162, 1.0]], ['2, k, 7', [-0.04774636, 0.7591336, 1.0]], ['2, k, 8', [0.1266637, 0.2296083, 1.0]], ['2, k, 9', [0.07872257, 0.4122318, 1.0]], ['2, k, 10', [-0.0002276625, 0.6314608, 1.0]], ['2, k, 11', [-0.0525818, 0.7778274, 1.0]], ['2, k, 12', [-0.1100057, -0.1155145, 1.0]], ['2, k, 13', [-0.1767031, -0.3469591, 1.0]], ['2, k, 14', [-0.232249, -0.7214552, 1.0]], ['2, k, 15', [-0.2141779, -0.7603643, 1.0]], ['2, k, 16', [0.03381089, -0.1235821, 1.0]], ['2, k, 17', [0.08117565, -0.3526815, 1.0]], ['2, k, 18', [0.1027508, -0.7328316, 1.0]], ['2, k, 19', [0.0833187, -0.7645951, 1.0]], ['2, k, 20', [-0.03975239, 0.2666659, 1.0]], ['2, k, 21', [-0.05023377, 0.8187876, 1.0]], ['2, k, 22', [-0.01131321, 0.7282788, 1.0]], ['2, k, 23', [-0.08078967, 0.8319597, 1.0]], ['2, k, 24', [-0.0221589, 0.7822957, 1.0]]]
[['2, k, 0', [-0.03880578, -0.1223983, 1.0]], ['2, k, 1', [-0.03965784, 0.1011098, 1.0]], ['2, k, 2', [-0.04103842, 0.3194101, 1.0]], ['2, k, 3', [-0.03139352, 0.4489593, 1.0]], ['2, k, 4', [-0.1671124, 0.2855373, 1.0]], ['2, k, 5', [-0.146763, 0.504061, 1.0]], ['2, k, 6', [-0.05927718, 0.6932525, 1.0]], ['2, k, 7', [-0.04885063, 0.7518347, 1.0]], ['2, k, 8', [0.1267162, 0.2296552, 1.0]], ['2, k, 9', [0.07841958, 0.4110336, 1.0]], ['2, k, 10', [0.005696052, 0.6328939, 1.0]], ['2, k, 11', [-0.05339504, 0.772748, 1.0]], ['2, k, 12', [-0.1106655, -0.1171798, 1.0]], ['2, k, 13', [-0.1766429, -0.3479435, 1.0]], ['2, k, 14', [-0.2323028, -0.721554, 1.0]], ['2, k, 15', [-0.2126305, -0.7579628, 1.0]], ['2, k, 16', [0.03389787, -0.1249245, 1.0]], ['2, k, 17', [0.08158483, -0.3537211, 1.0]], ['2, k, 18', [0.1029396, -0.7328755, 1.0]], ['2, k, 19', [0.07909065, -0.7688473, 1.0]], ['2, k, 20', [-0.04060104, 0.2655739, 1.0]], ['2, k, 21', [-0.05229435, 0.8171764, 1.0]], ['2, k, 22', [-0.01100558, 0.7300235, 1.0]], ['2, k, 23', [-0.08293522, 0.8268899, 1.0]], ['2, k, 24', [-0.02916537, 0.7825673, 1.0]]]
[['2, k, 0', [-0.03853408, -0.1219423, 1.0]], ['2, k, 1', [-0.03985332, 0.1010584, 1.0]], ['2, k, 2', [-0.04209883, 0.3184358, 1.0]], ['2, k, 3', [-0.03305431, 0.4488056, 1.0]], ['2, k, 4', [-0.1672866, 0.2858144, 1.0]], ['2, k, 5', [-0.149915, 0.4899073, 1.0]], ['2, k, 6', [-0.05432995, 0.6728215, 1.0]], ['2, k, 7', [-0.05602479, 0.7364057, 1.0]], ['2, k, 8', [0.1267077, 0.2296158, 1.0]], ['2, k, 9', [0.09339998, 0.3932206, 1.0]], ['2, k, 10', [0.01900165, 0.5819371, 1.0]], ['2, k, 11', [-0.03718312, 0.658673, 1.0]], ['2, k, 12', [-0.11034, -0.116992, 1.0]], ['2, k, 13', [-0.1765906, -0.3476046, 1.0]], ['2, k, 14', [-0.2335877, -0.7221512, 1.0]], ['2, k, 15', [-0.2123119, -0.7570728, 1.0]], ['2, k, 16', [0.03408107, -0.1237887, 1.0]], ['2, k, 17', [0.08143237, -0.3522736, 1.0]], ['2, k, 18', [0.1030649, -0.7330458, 1.0]], ['2, k, 19', [0.07969815, -0.7676593, 1.0]], ['2, k, 20', [-0.04138825, 0.2649325, 1.0]], ['2, k, 21', [-0.0723165, 0.7969007, 1.0]], ['2, k, 22', [-0.01876161, 0.7262949, 1.0]], ['2, k, 23', [-0.07606526, 0.7060159, 1.0]], ['2, k, 24', [-0.01463817, 0.7016437, 1.0]]]
[['2, k, 0', [-0.03779363, -0.121279, 1.0]], ['2, k, 1', [-0.03990487, 0.1010655, 1.0]], ['2, k, 2', [-0.04306853, 0.3177218, 1.0]], ['2, k, 3', [-0.03431018, 0.4485885, 1.0]], ['2, k, 4', [-0.1593982, 0.2868242, 1.0]], ['2, k, 5', [-0.1502206, 0.4859755, 1.0]], ['2, k, 6', [-0.06659266, 0.6486955, 1.0]], ['2, k, 7', [-0.05441124, 0.7117227, 1.0]], ['2, k, 8', [0.1266912, 0.229291, 1.0]], ['2, k, 9', [0.07602733, 0.4016914, 1.0]], ['2, k, 10', [0.003810024, 0.5855556, 1.0]], ['2, k, 11', [-0.06033485, 0.7389894, 1.0]], ['2, k, 12', [-0.1096918, -0.1165132, 1.0]], ['2, k, 13', [-0.1763219, -0.3472583, 1.0]], ['2, k, 14', [-0.2328198, -0.7222093, 1.0]], ['2, k, 15', [-0.2119519, -0.7582716, 1.0]], ['2, k, 16', [0.03514528, -0.1227108, 1.0]], ['2, k, 17', [0.08152097, -0.352183, 1.0]], ['2, k, 18', [0.1030759, -0.7330457, 1.0]], ['2, k, 19', [0.07970195, -0.7675316, 1.0]], ['2, k, 20', [-0.04204673, 0.2644897, 1.0]], ['2, k, 21', [-0.05956533, 0.7756469, 1.0]], ['2, k, 22', [-0.0185074, 0.6827755, 1.0]], ['2, k, 23', [-0.09204207, 0.7839491, 1.0]], ['2, k, 24', [-0.03478669, 0.7502679, 1.0]]]
[['2, k, 0', [-0.03788892, -0.1323662, 1.0]], ['2, k, 1', [-0.04096817, 0.09759398, 1.0]], ['2, k, 2', [-0.04400172, 0.3173808, 1.0]], ['2, k, 3', [-0.0355293, 0.4486735, 1.0]], ['2, k, 4', [-0.1608729, 0.2869877, 1.0]], ['2, k, 5', [-0.1502179, 0.4837923, 1.0]], ['2, k, 6', [-0.05831957, 0.6639951, 1.0]], ['2, k, 7', [-0.05881196, 0.7168762, 1.0]], ['2, k, 8', [0.126686, 0.2289702, 1.0]], ['2, k, 9', [0.07543387, 0.4004894, 1.0]], ['2, k, 10', [-0.009005526, 0.6038963, 1.0]], ['2, k, 11', [-0.06275846, 0.7278635, 1.0]], ['2, k, 12', [-0.1118482, -0.1274781, 1.0]], ['2, k, 13', [-0.1779135, -0.3526408, 1.0]], ['2, k, 14', [-0.234343, -0.7218168, 1.0]], ['2, k, 15', [-0.2159505, -0.7595721, 1.0]], ['2, k, 16', [0.03712389, -0.1342227, 1.0]], ['2, k, 17', [0.08229232, -0.3580126, 1.0]], ['2, k, 18', [0.1028937, -0.733276, 1.0]], ['2, k, 19', [0.07959378, -0.7670268, 1.0]], ['2, k, 20', [-0.04304846, 0.2636454, 1.0]], ['2, k, 21', [-0.06244868, 0.7640203, 1.0]], ['2, k, 22', [-0.0183055, 0.6873575, 1.0]], ['2, k, 23', [-0.09378196, 0.7760245, 1.0]], ['2, k, 24', [-0.04035196, 0.7449688, 1.0]]]
[['2, k, 0', [-0.03850832, -0.1353628, 1.0]], ['2, k, 1', [-0.0421011, 0.09590825, 1.0]], ['2, k, 2', [-0.04551723, 0.3172701, 1.0]], ['2, k, 3', [-0.03642367, 0.4486964, 1.0]], ['2, k, 4', [-0.1615811, 0.2866861, 1.0]], ['2, k, 5', [-0.1515558, 0.4768148, 1.0]], ['2, k, 6', [-0.05626, 0.6587155, 1.0]], ['2, k, 7', [-0.06090732, 0.7059667, 1.0]], ['2, k, 8', [0.1263635, 0.228289, 1.0]], ['2, k, 9', [0.07397647, 0.3970745, 1.0]], ['2, k, 10', [-0.01017182, 0.5817928, 1.0]], ['2, k, 11', [-0.06385756, 0.7054614, 1.0]], ['2, k, 12', [-0.1131029, -0.1300047, 1.0]], ['2, k, 13', [-0.1784597, -0.3540163, 1.0]], ['2, k, 14', [-0.2354361, -0.7218515, 1.0]], ['2, k, 15', [-0.2157497, -0.7583027, 1.0]], ['2, k, 16', [0.03720514, -0.1377103, 1.0]], ['2, k, 17', [0.08262122, -0.3599683, 1.0]], ['2, k, 18', [0.1025994, -0.7331784, 1.0]], ['2, k, 19', [0.07955907, -0.7670327, 1.0]], ['2, k, 20', [-0.04446066, 0.2631264, 1.0]], ['2, k, 21', [-0.07017914, 0.7471474, 1.0]], ['2, k, 22', [-0.02084368, 0.6733689, 1.0]], ['2, k, 23', [-0.09440798, 0.7596352, 1.0]], ['2, k, 24', [-0.02750452, 0.7183607, 1.0]]]
[['2, k, 0', [-0.03708801, -0.1359225, 1.0]], ['2, k, 1', [-0.04212966, 0.09563345, 1.0]], ['2, k, 2', [-0.0468949, 0.3173918, 1.0]], ['2, k, 3', [-0.03881232, 0.4490272, 1.0]], ['2, k, 4', [-0.1618909, 0.2867205, 1.0]], ['2, k, 5', [-0.1530448, 0.4674932, 1.0]], ['2, k, 6', [-0.0821653, 0.662065, 1.0]], ['2, k, 7', [-0.06246518, 0.6707119, 1.0]], ['2, k, 8', [0.1260432, 0.2273797, 1.0]], ['2, k, 9', [0.07656477, 0.4176002, 1.0]], ['2, k, 10', [-0.008593878, 0.5838041, 1.0]], ['2, k, 11', [-0.06641833, 0.6918166, 1.0]], ['2, k, 12', [-0.1119972, -0.1308152, 1.0]], ['2, k, 13', [-0.178906, -0.3535547, 1.0]], ['2, k, 14', [-0.2354915, -0.7223877, 1.0]], ['2, k, 15', [-0.2170693, -0.7605084, 1.0]], ['2, k, 16', [0.0392016, -0.1380458, 1.0]], ['2, k, 17', [0.08256961, -0.3606057, 1.0]], ['2, k, 18', [0.1025724, -0.7331151, 1.0]], ['2, k, 19', [0.07949173, -0.7667865, 1.0]], ['2, k, 20', [-0.04535406, 0.2630409, 1.0]], ['2, k, 21', [-0.06314278, 0.7321835, 1.0]], ['2, k, 22', [-0.02459119, 0.6513941, 1.0]], ['2, k, 23', [-0.0995124, 0.7396013, 1.0]], ['2, k, 24', [-0.03011839, 0.6911557, 1.0]]]
[['2, k, 0', [-0.0367578, -0.1357943, 1.0]], ['2, k, 1', [-0.04227057, 0.0955164, 1.0]], ['2, k, 2', [-0.0481716, 0.3172257, 1.0]], ['2, k, 3', [-0.04062769, 0.4489673, 1.0]], ['2, k, 4', [-0.1623426, 0.2862639, 1.0]], ['2, k, 5', [-0.150741, 0.4484957, 1.0]], ['2, k, 6', [-0.08555908, 0.6146464, 1.0]], ['2, k, 7', [-0.0630858, 0.6583596, 1.0]], ['2, k, 8', [0.1254593, 0.2265607, 1.0]], ['2, k, 9', [0.07742191, 0.4147701, 1.0]], ['2, k, 10', [-0.02389365, 0.5808388, 1.0]], ['2, k, 11', [-0.06763458, 0.6726412, 1.0]], ['2, k, 12', [-0.1114155, -0.130587, 1.0]], ['2, k, 13', [-0.1787336, -0.353394, 1.0]], ['2, k, 14', [-0.2376833, -0.7222834, 1.0]], ['2, k, 15', [-0.2130139, -0.7569603, 1.0]], ['2, k, 16', [0.039526, -0.1378505, 1.0]], ['2, k, 17', [0.08262359, -0.3606199, 1.0]], ['2, k, 18', [0.102561, -0.7326249, 1.0]], ['2, k, 19', [0.07898351, -0.7669742, 1.0]], ['2, k, 20', [-0.04634262, 0.2628272, 1.0]], ['2, k, 21', [-0.06741529, 0.7151707, 1.0]], ['2, k, 22', [-0.02461089, 0.6344755, 1.0]], ['2, k, 23', [-0.09923063, 0.7212037, 1.0]], ['2, k, 24', [-0.03080105, 0.672251, 1.0]]]
[['2, k, 0', [-0.03632742, -0.1392302, 1.0]], ['2, k, 1', [-0.041736, 0.09547028, 1.0]], ['2, k, 2', [-0.0448834, 0.3227022, 1.0]], ['2, k, 3', [-0.0397761, 0.4539658, 1.0]], ['2, k, 4', [-0.1646485, 0.2717132, 1.0]], ['2, k, 5', [-0.1604889, 0.4228425, 1.0]], ['2, k, 6', [-0.07288352, 0.5843146, 1.0]], ['2, k, 7', [-0.06260187, 0.6410214, 1.0]], ['2, k, 8', [0.1254817, 0.2265459, 1.0]], ['2, k, 9', [0.07686228, 0.4095721, 1.0]], ['2, k, 10', [-0.002787679, 0.5331072, 1.0]], ['2, k, 11', [-0.06921008, 0.6561606, 1.0]], ['2, k, 12', [-0.1118431, -0.1347065, 1.0]], ['2, k, 13', [-0.1795829, -0.3559446, 1.0]], ['2, k, 14', [-0.2396204, -0.7231144, 1.0]], ['2, k, 15', [-0.2090429, -0.7531324, 1.0]], ['2, k, 16', [0.04048691, -0.1406326, 1.0]], ['2, k, 17', [0.08217076, -0.3631253, 1.0]], ['2, k, 18', [0.1027623, -0.7331611, 1.0]], ['2, k, 19', [0.07988636, -0.7656164, 1.0]], ['2, k, 20', [-0.04422412, 0.2658757, 1.0]], ['2, k, 21', [-0.06795418, 0.6963515, 1.0]], ['2, k, 22', [-0.02200146, 0.6244493, 1.0]], ['2, k, 23', [-0.1022168, 0.7009917, 1.0]], ['2, k, 24', [-0.03630209, 0.6611475, 1.0]]]
[['2, k, 0', [-0.03585581, -0.1417278, 1.0]], ['2, k, 1', [-0.04142539, 0.09499058, 1.0]], ['2, k, 2', [-0.04474437, 0.3230434, 1.0]], ['2, k, 3', [-0.03987491, 0.4542369, 1.0]], ['2, k, 4', [-0.1645444, 0.2720907, 1.0]], ['2, k, 5', [-0.1659527, 0.3976699, 1.0]], ['2, k, 6', [-0.09168514, 0.5791462, 1.0]], ['2, k, 7', [-0.0683322, 0.6296151, 1.0]], ['2, k, 8', [0.1253571, 0.2264492, 1.0]], ['2, k, 9', [0.07637192, 0.4028371, 1.0]], ['2, k, 10', [-0.03290137, 0.5787123, 1.0]], ['2, k, 11', [-0.07036497, 0.6362214, 1.0]], ['2, k, 12', [-0.111729, -0.1368398, 1.0]], ['2, k, 13', [-0.1800412, -0.3568595, 1.0]], ['2, k, 14', [-0.2414559, -0.7233129, 1.0]], ['2, k, 15', [-0.2182653, -0.756471, 1.0]], ['2, k, 16', [0.04132336, -0.143508, 1.0]], ['2, k, 17', [0.0832953, -0.3646494, 1.0]], ['2, k, 18', [0.1030427, -0.7319932, 1.0]], ['2, k, 19', [0.07766442, -0.7647596, 1.0]], ['2, k, 20', [-0.0440724, 0.2660798, 1.0]], ['2, k, 21', [-0.06953294, 0.6715431, 1.0]], ['2, k, 22', [-0.0307109, 0.6055468, 1.0]], ['2, k, 23', [-0.105415, 0.6776952, 1.0]], ['2, k, 24', [-0.04353468, 0.6498678, 1.0]]]
[['2, k, 0', [-0.03461551, -0.144666, 1.0]], ['2, k, 1', [-0.04095836, 0.09578162, 1.0]], ['2, k, 2', [-0.04504428, 0.3352761, 1.0]], ['2, k, 3', [-0.04153236, 0.4665065, 1.0]], ['2, k, 4', [-0.1674737, 0.257406, 1.0]], ['2, k, 5', [-0.1673649, 0.3917861, 1.0]], ['2, k, 6', [-0.0734243, 0.5495023, 1.0]], ['2, k, 7', [-0.06338275, 0.5848193, 1.0]], ['2, k, 8', [0.125312, 0.2263803, 1.0]], ['2, k, 9', [0.07603171, 0.3874328, 1.0]], ['2, k, 10', [-0.01082274, 0.5107411, 1.0]], ['2, k, 11', [-0.07206978, 0.6124001, 1.0]], ['2, k, 12', [-0.1113127, -0.1408149, 1.0]], ['2, k, 13', [-0.18066, -0.3591469, 1.0]], ['2, k, 14', [-0.2300037, -0.7219938, 1.0]], ['2, k, 15', [-0.2132029, -0.7595547, 1.0]], ['2, k, 16', [0.04315835, -0.1455052, 1.0]], ['2, k, 17', [0.08324478, -0.3658133, 1.0]], ['2, k, 18', [0.1023222, -0.7320592, 1.0]], ['2, k, 19', [0.07731697, -0.7649905, 1.0]], ['2, k, 20', [-0.04388938, 0.2746927, 1.0]], ['2, k, 21', [-0.06805222, 0.641308, 1.0]], ['2, k, 22', [-0.02510565, 0.5710237, 1.0]], ['2, k, 23', [-0.1053423, 0.6469939, 1.0]], ['2, k, 24', [-0.04280994, 0.6189799, 1.0]]]
[['2, k, 0', [-0.03510319, -0.1467367, 1.0]], ['2, k, 1', [-0.04092922, 0.09630539, 1.0]], ['2, k, 2', [-0.04476417, 0.3391792, 1.0]], ['2, k, 3', [-0.04182171, 0.470447, 1.0]], ['2, k, 4', [-0.1695105, 0.2574052, 1.0]], ['2, k, 5', [-0.1677, 0.3789289, 1.0]], ['2, k, 6', [-0.07534561, 0.5411737, 1.0]], ['2, k, 7', [-0.06320453, 0.5665907, 1.0]], ['2, k, 8', [0.1252918, 0.2261987, 1.0]], ['2, k, 9', [0.07741948, 0.3764384, 1.0]], ['2, k, 10', [-0.03244142, 0.5380549, 1.0]], ['2, k, 11', [-0.07163715, 0.5820793, 1.0]], ['2, k, 12', [-0.1117082, -0.1421575, 1.0]], ['2, k, 13', [-0.1811286, -0.3598852, 1.0]], ['2, k, 14', [-0.2315924, -0.7226886, 1.0]], ['2, k, 15', [-0.2208795, -0.7612314, 1.0]], ['2, k, 16', [0.04258406, -0.1480672, 1.0]], ['2, k, 17', [0.08332603, -0.366844, 1.0]], ['2, k, 18', [0.102306, -0.7317172, 1.0]], ['2, k, 19', [0.07733322, -0.7651837, 1.0]], ['2, k, 20', [-0.04374412, 0.2781607, 1.0]], ['2, k, 21', [-0.07334606, 0.6178262, 1.0]], ['2, k, 22', [-0.02479357, 0.5669085, 1.0]], ['2, k, 23', [-0.1053428, 0.6229554, 1.0]], ['2, k, 24', [-0.03569856, 0.5879624, 1.0]]]
[['2, k, 0', [-0.03542864, -0.1526366, 1.0]], ['2, k, 1', [-0.04067385, 0.09580363, 1.0]], ['2, k, 2', [-0.0444129, 0.3397512, 1.0]], ['2, k, 3', [-0.04160412, 0.4710293, 1.0]], ['2, k, 4', [-0.1681301, 0.2567023, 1.0]], ['2, k, 5', [-0.1665897, 0.3646863, 1.0]], ['2, k, 6', [-0.0788194, 0.5217689, 1.0]], ['2, k, 7', [-0.06603519, 0.5443502, 1.0]], ['2, k, 8', [0.124259, 0.2263506, 1.0]], ['2, k, 9', [0.07593248, 0.3647975, 1.0]], ['2, k, 10', [-0.03003486, 0.4884479, 1.0]], ['2, k, 11', [-0.07149114, 0.5484329, 1.0]], ['2, k, 12', [-0.1124158, -0.1477234, 1.0]], ['2, k, 13', [-0.1819116, -0.362465, 1.0]], ['2, k, 14', [-0.2321634, -0.7223847, 1.0]], ['2, k, 15', [-0.2020778, -0.7514476, 1.0]], ['2, k, 16', [0.0426125, -0.1538491, 1.0]], ['2, k, 17', [0.08351627, -0.3700266, 1.0]], ['2, k, 18', [0.1024892, -0.7317073, 1.0]], ['2, k, 19', [0.07724098, -0.7651786, 1.0]], ['2, k, 20', [-0.04344298, 0.278631, 1.0]], ['2, k, 21', [-0.0720531, 0.5837765, 1.0]], ['2, k, 22', [-0.02828931, 0.5301453, 1.0]], ['2, k, 23', [-0.1041461, 0.5907796, 1.0]], ['2, k, 24', [-0.03212716, 0.5555232, 1.0]]]
