[['2, k, 0', [0.008727935, -0.2838817, 1.0]], ['2, k, 1', [0.005426928, 0.004742882, 1.0]], ['2, k, 2', [0.001255335, 0.2862461, 1.0]], ['2, k, 3', [-0.002901898, 0.412008, 1.0]], ['2, k, 4', [-0.1692698, 0.1926721, 1.0]], ['2, k, 5', [-0.2219714, -0.01960447, 1.0]], ['2, k, 6', [-0.1693738, -0.1151368, 1.0]], ['2, k, 7', [-0.1300637, -0.1476512, 1.0]], ['2, k, 8', [0.1726328, 0.2012624, 1.0]], ['2, k, 9', [0.2263448, -0.01125327, 1.0]], ['2, k, 10', [0.1863708, -0.1258647, 1.0]], ['2, k, 11', [0.146896, -0.1659453, 1.0]], ['2, k, 12', [-0.07872359, -0.2815683, 1.0]], ['2, k, 13', [-0.1179606, -0.2590267, 1.0]], ['2, k, 14', [-0.1087489, -0.6166271, 1.0]], ['2, k, 15', [-0.09053782, -0.6949875, 1.0]], ['2, k, 16', [0.09593834, -0.2792684, 1.0]], ['2, k, 17', [0.1678033, -0.262007, 1.0]], ['2, k, 18', [0.09542736, -0.6156834, 1.0]], ['2, k, 19', [0.1246832, -0.6997724, 1.0]], ['2, k, 20', [0.002422506, 0.2168124, 1.0]], ['2, k, 21', [-0.1118015, -0.1836135, 1.0]], ['2, k, 22', [-0.1501805, -0.169786, 1.0]], ['2, k, 23', [0.1396897, -0.2081147, 1.0]], ['2, k, 24', [0.1068203, -0.1540805, 1.0]]]
[['2, k, 0', [0.01371396, -0.2854746, 1.0]], ['2, k, 1', [0.000678047, 0.005915455, 1.0]], ['2, k, 2', [-0.01269059, 0.2908636, 1.0]], ['2, k, 3', [-0.02060216, 0.4199187, 1.0]], ['2, k, 4', [-0.176844, 0.1856031, 1.0]], ['2, k, 5', [-0.2225283, -0.03095731, 1.0]], ['2, k, 6', [-0.1660167, -0.1395797, 1.0]], ['2, k, 7', [-0.1260648, -0.1458388, 1.0]], ['2, k, 8', [0.1616529, 0.2003145, 1.0]], ['2, k, 9', [0.2230412, -0.01334345, 1.0]], ['2, k, 10', [0.1893314, -0.116709, 1.0]], ['2, k, 11', [0.1633162, -0.1417136, 1.0]], ['2, k, 12', [-0.07496703, -0.2858295, 1.0]], ['2, k, 13', [-0.1210904, -0.2497633, 1.0]], ['2, k, 14', [-0.1282753, -0.6065441, 1.0]], ['2, k, 15', [-0.1115385, -0.6844307, 1.0]], ['2, k, 16', [0.1017595, -0.2779376, 1.0]], ['2, k, 17', [0.2162785, -0.2524428, 1.0]], ['2, k, 18', [0.1984802, -0.6208952, 1.0]], ['2, k, 19', [0.2034414, -0.6995946, 1.0]], ['2, k, 20', [-0.009453016, 0.2205274, 1.0]], ['2, k, 21', [-0.109752, -0.1796459, 1.0]], ['2, k, 22', [-0.1676944, -0.1768101, 1.0]], ['2, k, 23', [0.1700934, -0.1807646, 1.0]], ['2, k, 24', [0.1199451, -0.1434562, 1.0]]]
[['2, k, 0', [0.01370013, -0.2854649, 1.0]], ['2, k, 1', [0.0007199593, 0.005933998, 1.0]], ['2, k, 2', [-0.01238247, 0.2909165, 1.0]], ['2, k, 3', [-0.02059846, 0.4201463, 1.0]], ['2, k, 4', [-0.17712, 0.1851784, 1.0]], ['2, k, 5', [-0.2225116, -0.03106713, 1.0]], ['2, k, 6', [-0.1635891, -0.1344362, 1.0]], ['2, k, 7', [-0.1211192, -0.1445807, 1.0]], ['2, k, 8', [0.1617158, 0.200167, 1.0]], ['2, k, 9', [0.2238763, -0.01053594, 1.0]], ['2, k, 10', [0.190026, -0.114346, 1.0]], ['2, k, 11', [0.1639115, -0.1426443, 1.0]], ['2, k, 12', [-0.07497442, -0.2858271, 1.0]], ['2, k, 13', [-0.1210605, -0.2494959, 1.0]], ['2, k, 14', [-0.1282833, -0.6063465, 1.0]], ['2, k, 15', [-0.111912, -0.6845384, 1.0]], ['2, k, 16', [0.1017478, -0.2779081, 1.0]], ['2, k, 17', [0.2225224, -0.2496247, 1.0]], ['2, k, 18', [0.2085422, -0.6181645, 1.0]], ['2, k, 19', [0.2273397, -0.6982862, 1.0]], ['2, k, 20', [-0.0092263, 0.2205723, 1.0]], ['2, k, 21', [-0.1067235, -0.1779314, 1.0]], ['2, k, 22', [-0.16728, -0.1771958, 1.0]], ['2, k, 23', [0.1685089, -0.1800051, 1.0]], ['2, k, 24', [0.1239915, -0.1406658, 1.0]]]
[['2, k, 0', [0.01403231, -0.2853922, 1.0]], ['2, k, 1', [0.0007580953, 0.006001308, 1.0]], ['2, k, 2', [-0.0125345, 0.2910364, 1.0]], ['2, k, 3', [-0.02048286, 0.4201543, 1.0]], ['2, k, 4', [-0.1774379, 0.1848039, 1.0]], ['2, k, 5', [-0.2225088, -0.03116023, 1.0]], ['2, k, 6', [-0.1631257, -0.1328609, 1.0]], ['2, k, 7', [-0.1223614, -0.1421087, 1.0]], ['2, k, 8', [0.1617751, 0.2000927, 1.0]], ['2, k, 9', [0.2242142, -0.009327842, 1.0]], ['2, k, 10', [0.1903885, -0.1134237, 1.0]], ['2, k, 11', [0.1628191, -0.1398682, 1.0]], ['2, k, 12', [-0.07466946, -0.2858055, 1.0]], ['2, k, 13', [-0.1208984, -0.2493093, 1.0]], ['2, k, 14', [-0.127953, -0.6062053, 1.0]], ['2, k, 15', [-0.1120037, -0.6852602, 1.0]], ['2, k, 16', [0.1021838, -0.277774, 1.0]], ['2, k, 17', [0.2312791, -0.2481129, 1.0]], ['2, k, 18', [0.2614486, -0.6151958, 1.0]], ['2, k, 19', [0.2836914, -0.6918945, 1.0]], ['2, k, 20', [-0.009307838, 0.2206729, 1.0]], ['2, k, 21', [-0.1169208, -0.1747887, 1.0]], ['2, k, 22', [-0.1641302, -0.1682828, 1.0]], ['2, k, 23', [0.1682911, -0.1827851, 1.0]], ['2, k, 24', [0.119301, -0.1534721, 1.0]]]
[['2, k, 0', [0.01404507, -0.2853974, 1.0]], ['2, k, 1', [0.0008084704, 0.005991815, 1.0]], ['2, k, 2', [-0.01237777, 0.2909979, 1.0]], ['2, k, 3', [-0.02048087, 0.4201549, 1.0]], ['2, k, 4', [-0.1775154, 0.1846338, 1.0]], ['2, k, 5', [-0.221991, -0.03118296, 1.0]], ['2, k, 6', [-0.1622296, -0.1328751, 1.0]], ['2, k, 7', [-0.1203011, -0.1423091, 1.0]], ['2, k, 8', [0.1618184, 0.2000874, 1.0]], ['2, k, 9', [0.2239305, -0.009540185, 1.0]], ['2, k, 10', [0.1903541, -0.113154, 1.0]], ['2, k, 11', [0.1625407, -0.1389458, 1.0]], ['2, k, 12', [-0.07465982, -0.2858124, 1.0]], ['2, k, 13', [-0.1208891, -0.2492559, 1.0]], ['2, k, 14', [-0.1277901, -0.60614, 1.0]], ['2, k, 15', [-0.1119552, -0.6853078, 1.0]], ['2, k, 16', [0.1022148, -0.277778, 1.0]], ['2, k, 17', [0.2367173, -0.2469227, 1.0]], ['2, k, 18', [0.2643437, -0.6143635, 1.0]], ['2, k, 19', [0.2913405, -0.6909263, 1.0]], ['2, k, 20', [-0.009180008, 0.2206443, 1.0]], ['2, k, 21', [-0.1120868, -0.1768548, 1.0]], ['2, k, 22', [-0.1649108, -0.1762896, 1.0]], ['2, k, 23', [0.1681233, -0.1802813, 1.0]], ['2, k, 24', [0.1241677, -0.1369715, 1.0]]]
[['2, k, 0', [0.01410052, -0.2852832, 1.0]], ['2, k, 1', [0.0008620147, 0.006066541, 1.0]], ['2, k, 2', [-0.01228484, 0.2910744, 1.0]], ['2, k, 3', [-0.02057948, 0.420286, 1.0]], ['2, k, 4', [-0.177392, 0.1844391, 1.0]], ['2, k, 5', [-0.2218634, -0.03093688, 1.0]], ['2, k, 6', [-0.1624604, -0.1350658, 1.0]], ['2, k, 7', [-0.1218215, -0.1434981, 1.0]], ['2, k, 8', [0.1620476, 0.2001541, 1.0]], ['2, k, 9', [0.2242181, -0.009905733, 1.0]], ['2, k, 10', [0.1908526, -0.1126699, 1.0]], ['2, k, 11', [0.1609602, -0.140254, 1.0]], ['2, k, 12', [-0.07463666, -0.2857329, 1.0]], ['2, k, 13', [-0.1209099, -0.249103, 1.0]], ['2, k, 14', [-0.1277813, -0.6060754, 1.0]], ['2, k, 15', [-0.112411, -0.6856848, 1.0]], ['2, k, 16', [0.1023366, -0.2776419, 1.0]], ['2, k, 17', [0.2423021, -0.2473636, 1.0]], ['2, k, 18', [0.2791807, -0.6142278, 1.0]], ['2, k, 19', [0.3156987, -0.6830782, 1.0]], ['2, k, 20', [-0.009099967, 0.2207159, 1.0]], ['2, k, 21', [-0.111318, -0.1751083, 1.0]], ['2, k, 22', [-0.1665103, -0.1758451, 1.0]], ['2, k, 23', [0.1742928, -0.1778059, 1.0]], ['2, k, 24', [0.1209734, -0.1511788, 1.0]]]
[['2, k, 0', [0.01559338, -0.2853801, 1.0]], ['2, k, 1', [0.001132147, 0.006111141, 1.0]], ['2, k, 2', [-0.01232813, 0.2911357, 1.0]], ['2, k, 3', [-0.02064081, 0.4202372, 1.0]], ['2, k, 4', [-0.1773954, 0.1842576, 1.0]], ['2, k, 5', [-0.2220144, -0.03109808, 1.0]], ['2, k, 6', [-0.1443929, -0.1291531, 1.0]], ['2, k, 7', [-0.1121831, -0.1568297, 1.0]], ['2, k, 8', [0.1622027, 0.199562, 1.0]], ['2, k, 9', [0.2242564, -0.009756663, 1.0]], ['2, k, 10', [0.1913933, -0.1122986, 1.0]], ['2, k, 11', [0.1648133, -0.1391044, 1.0]], ['2, k, 12', [-0.07320696, -0.2860215, 1.0]], ['2, k, 13', [-0.1208617, -0.2490224, 1.0]], ['2, k, 14', [-0.1277586, -0.6060669, 1.0]], ['2, k, 15', [-0.1126582, -0.685962, 1.0]], ['2, k, 16', [0.1040007, -0.2775627, 1.0]], ['2, k, 17', [0.2467465, -0.2483871, 1.0]], ['2, k, 18', [0.2989172, -0.613234, 1.0]], ['2, k, 19', [0.3431054, -0.6819721, 1.0]], ['2, k, 20', [-0.009094028, 0.2207528, 1.0]], ['2, k, 21', [-0.09535559, -0.2013173, 1.0]], ['2, k, 22', [-0.160459, -0.1702428, 1.0]], ['2, k, 23', [0.1694048, -0.1809178, 1.0]], ['2, k, 24', [0.1215917, -0.1481088, 1.0]]]
[['2, k, 0', [0.01571329, -0.2853784, 1.0]], ['2, k, 1', [0.001317901, 0.00613946, 1.0]], ['2, k, 2', [-0.01212922, 0.2911779, 1.0]], ['2, k, 3', [-0.02053843, 0.4202951, 1.0]], ['2, k, 4', [-0.1772982, 0.1840062, 1.0]], ['2, k, 5', [-0.2220131, -0.03109588, 1.0]], ['2, k, 6', [-0.1579277, -0.1249079, 1.0]], ['2, k, 7', [-0.1192251, -0.1414392, 1.0]], ['2, k, 8', [0.1623445, 0.1993555, 1.0]], ['2, k, 9', [0.2248188, -0.009734665, 1.0]], ['2, k, 10', [0.1920155, -0.1117911, 1.0]], ['2, k, 11', [0.1666688, -0.137867, 1.0]], ['2, k, 12', [-0.0731419, -0.2860284, 1.0]], ['2, k, 13', [-0.1208628, -0.2489324, 1.0]], ['2, k, 14', [-0.1271251, -0.605943, 1.0]], ['2, k, 15', [-0.1124874, -0.6857865, 1.0]], ['2, k, 16', [0.1042063, -0.2775456, 1.0]], ['2, k, 17', [0.2502704, -0.2499211, 1.0]], ['2, k, 18', [0.3057581, -0.6140531, 1.0]], ['2, k, 19', [0.3614381, -0.6799915, 1.0]], ['2, k, 20', [-0.008888257, 0.2207946, 1.0]], ['2, k, 21', [-0.1037756, -0.1722728, 1.0]], ['2, k, 22', [-0.1595757, -0.1706069, 1.0]], ['2, k, 23', [0.170498, -0.1762452, 1.0]], ['2, k, 24', [0.1235024, -0.1433693, 1.0]]]
[['2, k, 0', [0.0158636, -0.2853883, 1.0]], ['2, k, 1', [0.001623346, 0.006094743, 1.0]], ['2, k, 2', [-0.01171161, 0.2910721, 1.0]], ['2, k, 3', [-0.02048183, 0.4202304, 1.0]], ['2, k, 4', [-0.1774289, 0.1831823, 1.0]], ['2, k, 5', [-0.2220026, -0.0311102, 1.0]], ['2, k, 6', [-0.1647057, -0.1468448, 1.0]], ['2, k, 7', [-0.1292087, -0.1437329, 1.0]], ['2, k, 8', [0.1637158, 0.2003541, 1.0]], ['2, k, 9', [0.224754, -0.009697688, 1.0]], ['2, k, 10', [0.1922767, -0.1116964, 1.0]], ['2, k, 11', [0.1527188, -0.1489377, 1.0]], ['2, k, 12', [-0.07298638, -0.2860906, 1.0]], ['2, k, 13', [-0.1209494, -0.2487505, 1.0]], ['2, k, 14', [-0.1274077, -0.6058723, 1.0]], ['2, k, 15', [-0.1128607, -0.6857942, 1.0]], ['2, k, 16', [0.1044466, -0.277485, 1.0]], ['2, k, 17', [0.2572203, -0.2536963, 1.0]], ['2, k, 18', [0.343116, -0.6120077, 1.0]], ['2, k, 19', [0.3981708, -0.6772659, 1.0]], ['2, k, 20', [-0.008487957, 0.2207071, 1.0]], ['2, k, 21', [-0.1144179, -0.1834963, 1.0]], ['2, k, 22', [-0.1476652, -0.170037, 1.0]], ['2, k, 23', [0.1772309, -0.198145, 1.0]], ['2, k, 24', [0.08815295, -0.1831295, 1.0]]]
[['2, k, 0', [0.01652981, -0.2855864, 1.0]], ['2, k, 1', [0.001972583, 0.005935722, 1.0]], ['2, k, 2', [-0.01160274, 0.2908859, 1.0]], ['2, k, 3', [-0.02036645, 0.4202251, 1.0]], ['2, k, 4', [-0.1774989, 0.1830778, 1.0]], ['2, k, 5', [-0.2223061, -0.03116962, 1.0]], ['2, k, 6', [-0.1607502, -0.1316063, 1.0]], ['2, k, 7', [-0.1184277, -0.1476813, 1.0]], ['2, k, 8', [0.1634155, 0.1998049, 1.0]], ['2, k, 9', [0.2248059, -0.009708243, 1.0]], ['2, k, 10', [0.1927426, -0.1115263, 1.0]], ['2, k, 11', [0.1523194, -0.1489454, 1.0]], ['2, k, 12', [-0.07234633, -0.2863497, 1.0]], ['2, k, 13', [-0.120764, -0.2481275, 1.0]], ['2, k, 14', [-0.1273728, -0.6052545, 1.0]], ['2, k, 15', [-0.113344, -0.6854751, 1.0]], ['2, k, 16', [0.1051614, -0.2776397, 1.0]], ['2, k, 17', [0.2615311, -0.2580408, 1.0]], ['2, k, 18', [0.3541526, -0.6145542, 1.0]], ['2, k, 19', [0.4046863, -0.6791443, 1.0]], ['2, k, 20', [-0.008315018, 0.2205378, 1.0]], ['2, k, 21', [-0.1075863, -0.1790329, 1.0]], ['2, k, 22', [-0.1625724, -0.1734691, 1.0]], ['2, k, 23', [0.1817981, -0.1908852, 1.0]], ['2, k, 24', [0.0908845, -0.1591469, 1.0]]]
[['2, k, 0', [0.01731167, -0.2858807, 1.0]], ['2, k, 1', [0.00230422, 0.005780668, 1.0]], ['2, k, 2', [-0.01148338, 0.290713, 1.0]], ['2, k, 3', [-0.02032063, 0.4200938, 1.0]], ['2, k, 4', [-0.177463, 0.1828638, 1.0]], ['2, k, 5', [-0.2221749, -0.03143992, 1.0]], ['2, k, 6', [-0.160761, -0.1322662, 1.0]], ['2, k, 7', [-0.1190143, -0.1460008, 1.0]], ['2, k, 8', [0.1632501, 0.199535, 1.0]], ['2, k, 9', [0.2248426, -0.01000929, 1.0]], ['2, k, 10', [0.1933614, -0.1109982, 1.0]], ['2, k, 11', [0.1585901, -0.1482239, 1.0]], ['2, k, 12', [-0.07154836, -0.286732, 1.0]], ['2, k, 13', [-0.1207272, -0.2479611, 1.0]], ['2, k, 14', [-0.127331, -0.6052064, 1.0]], ['2, k, 15', [-0.113529, -0.6857516, 1.0]], ['2, k, 16', [0.1059107, -0.2778678, 1.0]], ['2, k, 17', [0.2652826, -0.2623337, 1.0]], ['2, k, 18', [0.3597485, -0.6183538, 1.0]], ['2, k, 19', [0.4131064, -0.6802019, 1.0]], ['2, k, 20', [-0.008125748, 0.2203784, 1.0]], ['2, k, 21', [-0.0997895, -0.1804907, 1.0]], ['2, k, 22', [-0.1614462, -0.1732724, 1.0]], ['2, k, 23', [0.1785904, -0.1980191, 1.0]], ['2, k, 24', [0.1005516, -0.1485846, 1.0]]]
[['2, k, 0', [0.01761597, -0.2858221, 1.0]], ['2, k, 1', [0.002559154, 0.005814611, 1.0]], ['2, k, 2', [-0.01121773, 0.2907447, 1.0]], ['2, k, 3', [-0.02018703, 0.4200347, 1.0]], ['2, k, 4', [-0.1774581, 0.1828872, 1.0]], ['2, k, 5', [-0.2222089, -0.03139231, 1.0]], ['2, k, 6', [-0.1604762, -0.1345279, 1.0]], ['2, k, 7', [-0.1186736, -0.1483628, 1.0]], ['2, k, 8', [0.1634253, 0.1993127, 1.0]], ['2, k, 9', [0.2249774, -0.01020784, 1.0]], ['2, k, 10', [0.1934423, -0.1111305, 1.0]], ['2, k, 11', [0.1578203, -0.1484462, 1.0]], ['2, k, 12', [-0.07132743, -0.2866765, 1.0]], ['2, k, 13', [-0.1207188, -0.2479649, 1.0]], ['2, k, 14', [-0.1271908, -0.6052502, 1.0]], ['2, k, 15', [-0.1138218, -0.6860793, 1.0]], ['2, k, 16', [0.1062698, -0.2778165, 1.0]], ['2, k, 17', [0.2663066, -0.2627845, 1.0]], ['2, k, 18', [0.3695754, -0.6163185, 1.0]], ['2, k, 19', [0.4292981, -0.6804913, 1.0]], ['2, k, 20', [-0.007866669, 0.2204106, 1.0]], ['2, k, 21', [-0.09794591, -0.1829606, 1.0]], ['2, k, 22', [-0.1626575, -0.1756051, 1.0]], ['2, k, 23', [0.1811199, -0.1962495, 1.0]], ['2, k, 24', [0.09981208, -0.1585672, 1.0]]]
[['2, k, 0', [0.01802184, -0.2861539, 1.0]], ['2, k, 1', [0.002776025, 0.005529205, 1.0]], ['2, k, 2', [-0.0112157, 0.2904232, 1.0]], ['2, k, 3', [-0.02003985, 0.4200338, 1.0]], ['2, k, 4', [-0.1774824, 0.1828581, 1.0]], ['2, k, 5', [-0.2222794, -0.03140439, 1.0]], ['2, k, 6', [-0.1611601, -0.1353779, 1.0]], ['2, k, 7', [-0.1196996, -0.1468652, 1.0]], ['2, k, 8', [0.1632396, 0.1984882, 1.0]], ['2, k, 9', [0.2250665, -0.01061506, 1.0]], ['2, k, 10', [0.1918675, -0.1099788, 1.0]], ['2, k, 11', [0.1545997, -0.1483959, 1.0]], ['2, k, 12', [-0.07096319, -0.2869852, 1.0]], ['2, k, 13', [-0.1207456, -0.247891, 1.0]], ['2, k, 14', [-0.1277212, -0.6053472, 1.0]], ['2, k, 15', [-0.1139217, -0.6857268, 1.0]], ['2, k, 16', [0.1066867, -0.2781621, 1.0]], ['2, k, 17', [0.2672761, -0.2633418, 1.0]], ['2, k, 18', [0.374168, -0.6157646, 1.0]], ['2, k, 19', [0.4593408, -0.6822401, 1.0]], ['2, k, 20', [-0.007802426, 0.2201098, 1.0]], ['2, k, 21', [-0.1051014, -0.1815493, 1.0]], ['2, k, 22', [-0.163134, -0.173043, 1.0]], ['2, k, 23', [0.1774386, -0.1958455, 1.0]], ['2, k, 24', [0.08877777, -0.1954011, 1.0]]]
[['2, k, 0', [0.0182987, -0.2863393, 1.0]], ['2, k, 1', [0.002956333, 0.005414374, 1.0]], ['2, k, 2', [-0.01115242, 0.2903576, 1.0]], ['2, k, 3', [-0.01974801, 0.4200026, 1.0]], ['2, k, 4', [-0.1775349, 0.1827298, 1.0]], ['2, k, 5', [-0.2222529, -0.03165182, 1.0]], ['2, k, 6', [-0.1612658, -0.1356187, 1.0]], ['2, k, 7', [-0.1209786, -0.1472867, 1.0]], ['2, k, 8', [0.1632916, 0.1977348, 1.0]], ['2, k, 9', [0.2253337, -0.01125406, 1.0]], ['2, k, 10', [0.195089, -0.1097382, 1.0]], ['2, k, 11', [0.1578695, -0.1483203, 1.0]], ['2, k, 12', [-0.07074885, -0.2871476, 1.0]], ['2, k, 13', [-0.120867, -0.2477401, 1.0]], ['2, k, 14', [-0.1273634, -0.6051534, 1.0]], ['2, k, 15', [-0.1137521, -0.6860703, 1.0]], ['2, k, 16', [0.1070167, -0.2783711, 1.0]], ['2, k, 17', [0.268505, -0.2646783, 1.0]], ['2, k, 18', [0.3784689, -0.6161395, 1.0]], ['2, k, 19', [0.3793044, -0.6669348, 1.0]], ['2, k, 20', [-0.007708248, 0.2200335, 1.0]], ['2, k, 21', [-0.1080797, -0.1803905, 1.0]], ['2, k, 22', [-0.1659488, -0.1773426, 1.0]], ['2, k, 23', [0.1770496, -0.1954116, 1.0]], ['2, k, 24', [0.1005562, -0.1390321, 1.0]]]
[['2, k, 0', [0.01843266, -0.2865337, 1.0]], ['2, k, 1', [0.003311636, 0.005201092, 1.0]], ['2, k, 2', [-0.01063561, 0.2901667, 1.0]], ['2, k, 3', [-0.01952526, 0.4197572, 1.0]], ['2, k, 4', [-0.1774612, 0.1825056, 1.0]], ['2, k, 5', [-0.2223885, -0.03185806, 1.0]], ['2, k, 6', [-0.1613693, -0.1333885, 1.0]], ['2, k, 7', [-0.1167157, -0.1485298, 1.0]], ['2, k, 8', [0.1634247, 0.1972513, 1.0]], ['2, k, 9', [0.2250907, -0.01184918, 1.0]], ['2, k, 10', [0.1956771, -0.110438, 1.0]], ['2, k, 11', [0.1581538, -0.1482286, 1.0]], ['2, k, 12', [-0.07065971, -0.2872957, 1.0]], ['2, k, 13', [-0.1209301, -0.2474958, 1.0]], ['2, k, 14', [-0.1274977, -0.6049899, 1.0]], ['2, k, 15', [-0.1138338, -0.6860277, 1.0]], ['2, k, 16', [0.1071916, -0.2786159, 1.0]], ['2, k, 17', [0.2690796, -0.2652392, 1.0]], ['2, k, 18', [0.3778764, -0.6169621, 1.0]], ['2, k, 19', [0.4643621, -0.6777344, 1.0]], ['2, k, 20', [-0.007226571, 0.2198339, 1.0]], ['2, k, 21', [-0.1021575, -0.1828606, 1.0]], ['2, k, 22', [-0.1634319, -0.1511929, 1.0]], ['2, k, 23', [0.1800638, -0.1945712, 1.0]], ['2, k, 24', [0.09823669, -0.1493662, 1.0]]]
[['2, k, 0', [0.01902681, -0.2862989, 1.0]], ['2, k, 1', [0.003369818, 0.00524506, 1.0]], ['2, k, 2', [-0.01086598, 0.2901958, 1.0]], ['2, k, 3', [-0.01945189, 0.4197099, 1.0]], ['2, k, 4', [-0.1774654, 0.1824782, 1.0]], ['2, k, 5', [-0.2223413, -0.03199612, 1.0]], ['2, k, 6', [-0.1617024, -0.1314459, 1.0]], ['2, k, 7', [-0.1201626, -0.1465869, 1.0]], ['2, k, 8', [0.1644366, 0.1984525, 1.0]], ['2, k, 9', [0.2253738, -0.01225322, 1.0]], ['2, k, 10', [0.1956445, -0.110729, 1.0]], ['2, k, 11', [0.1571451, -0.1477308, 1.0]], ['2, k, 12', [-0.07011809, -0.2871827, 1.0]], ['2, k, 13', [-0.1210986, -0.2474388, 1.0]], ['2, k, 14', [-0.1276749, -0.6048809, 1.0]], ['2, k, 15', [-0.1143668, -0.6861182, 1.0]], ['2, k, 16', [0.1078065, -0.2782492, 1.0]], ['2, k, 17', [0.2692033, -0.2653794, 1.0]], ['2, k, 18', [0.3789704, -0.616749, 1.0]], ['2, k, 19', [0.379447, -0.6675503, 1.0]], ['2, k, 20', [-0.007325362, 0.2198651, 1.0]], ['2, k, 21', [-0.1073225, -0.1797131, 1.0]], ['2, k, 22', [-0.1705548, -0.1768927, 1.0]], ['2, k, 23', [0.1765006, -0.1943853, 1.0]], ['2, k, 24', [0.1006928, -0.1550961, 1.0]]]
[['2, k, 0', [0.01920167, -0.2863576, 1.0]], ['2, k, 1', [0.003422495, 0.005239733, 1.0]], ['2, k, 2', [-0.01090155, 0.2902173, 1.0]], ['2, k, 3', [-0.01915915, 0.4196257, 1.0]], ['2, k, 4', [-0.1774578, 0.1824372, 1.0]], ['2, k, 5', [-0.2223204, -0.03192026, 1.0]], ['2, k, 6', [-0.1616974, -0.1299385, 1.0]], ['2, k, 7', [-0.1188644, -0.1462639, 1.0]], ['2, k, 8', [0.1642365, 0.1976352, 1.0]], ['2, k, 9', [0.2252688, -0.01234421, 1.0]], ['2, k, 10', [0.1952927, -0.1108187, 1.0]], ['2, k, 11', [0.1587947, -0.1478815, 1.0]], ['2, k, 12', [-0.0699881, -0.2872245, 1.0]], ['2, k, 13', [-0.1212078, -0.2474077, 1.0]], ['2, k, 14', [-0.1279081, -0.6048391, 1.0]], ['2, k, 15', [-0.1143974, -0.6860379, 1.0]], ['2, k, 16', [0.1080149, -0.2783262, 1.0]], ['2, k, 17', [0.269332, -0.265834, 1.0]], ['2, k, 18', [0.3795141, -0.6170712, 1.0]], ['2, k, 19', [0.3800008, -0.6678686, 1.0]], ['2, k, 20', [-0.007336675, 0.2198767, 1.0]], ['2, k, 21', [-0.1074245, -0.1809331, 1.0]], ['2, k, 22', [-0.1680606, -0.157782, 1.0]], ['2, k, 23', [0.1809714, -0.1980099, 1.0]], ['2, k, 24', [0.1007008, -0.1529084, 1.0]]]
[['2, k, 0', [0.01930712, -0.2865331, 1.0]], ['2, k, 1', [0.003586043, 0.005129636, 1.0]], ['2, k, 2', [-0.01069613, 0.2901271, 1.0]], ['2, k, 3', [-0.0188769, 0.419266, 1.0]], ['2, k, 4', [-0.177477, 0.1823307, 1.0]], ['2, k, 5', [-0.2224095, -0.03201829, 1.0]], ['2, k, 6', [-0.1618676, -0.1291199, 1.0]], ['2, k, 7', [-0.1206104, -0.1476391, 1.0]], ['2, k, 8', [0.1642524, 0.1970451, 1.0]], ['2, k, 9', [0.2250714, -0.01332032, 1.0]], ['2, k, 10', [0.1950009, -0.1111414, 1.0]], ['2, k, 11', [0.1552725, -0.149827, 1.0]], ['2, k, 12', [-0.06992416, -0.2873541, 1.0]], ['2, k, 13', [-0.1214758, -0.2471674, 1.0]], ['2, k, 14', [-0.1279229, -0.6046665, 1.0]], ['2, k, 15', [-0.1144506, -0.6858399, 1.0]], ['2, k, 16', [0.1081543, -0.2785437, 1.0]], ['2, k, 17', [0.2692153, -0.2659333, 1.0]], ['2, k, 18', [0.3801116, -0.6169357, 1.0]], ['2, k, 19', [0.4675293, -0.684082, 1.0]], ['2, k, 20', [-0.007152679, 0.2197846, 1.0]], ['2, k, 21', [-0.1084706, -0.1807873, 1.0]], ['2, k, 22', [-0.1656939, -0.1738748, 1.0]], ['2, k, 23', [0.1811526, -0.1968386, 1.0]], ['2, k, 24', [0.09914738, -0.1509965, 1.0]]]
[['2, k, 0', [0.01951893, -0.2866459, 1.0]], ['2, k, 1', [0.003631603, 0.005106786, 1.0]], ['2, k, 2', [-0.01072777, 0.2901312, 1.0]], ['2, k, 3', [-0.01857225, 0.4184974, 1.0]], ['2, k, 4', [-0.1774904, 0.1821674, 1.0]], ['2, k, 5', [-0.2225711, -0.03218083, 1.0]], ['2, k, 6', [-0.163398, -0.1338714, 1.0]], ['2, k, 7', [-0.1207849, -0.1478063, 1.0]], ['2, k, 8', [0.1641916, 0.1968226, 1.0]], ['2, k, 9', [0.2249498, -0.01349085, 1.0]], ['2, k, 10', [0.1952388, -0.1109981, 1.0]], ['2, k, 11', [0.1578143, -0.1485175, 1.0]], ['2, k, 12', [-0.06976217, -0.287469, 1.0]], ['2, k, 13', [-0.1215586, -0.2470668, 1.0]], ['2, k, 14', [-0.1282689, -0.604497, 1.0]], ['2, k, 15', [-0.1143259, -0.6855273, 1.0]], ['2, k, 16', [0.1084028, -0.2786481, 1.0]], ['2, k, 17', [0.2691287, -0.2667255, 1.0]], ['2, k, 18', [0.3802088, -0.6176674, 1.0]], ['2, k, 19', [0.4676059, -0.6841586, 1.0]], ['2, k, 20', [-0.007159933, 0.2197839, 1.0]], ['2, k, 21', [-0.1073358, -0.183104, 1.0]], ['2, k, 22', [-0.1659763, -0.1729942, 1.0]], ['2, k, 23', [0.1791097, -0.1951907, 1.0]], ['2, k, 24', [0.1002332, -0.1451343, 1.0]]]
