[['2, k, 0', [0.3140246, -0.2068447, 1.0]], ['2, k, 1', [0.3390146, 0.07864564, 1.0]], ['2, k, 2', [0.3623293, 0.3573843, 1.0]], ['2, k, 3', [0.3597732, 0.4913721, 1.0]], ['2, k, 4', [0.1870254, 0.2531292, 1.0]], ['2, k, 5', [0.1175659, 0.02588075, 1.0]], ['2, k, 6', [0.07533254, -0.1551698, 1.0]], ['2, k, 7', [0.06765411, -0.1882032, 1.0]], ['2, k, 8', [0.5190228, 0.2380809, 1.0]], ['2, k, 9', [0.596023, -0.03525638, 1.0]], ['2, k, 10', [0.6500744, -0.2491069, 1.0]], ['2, k, 11', [0.6596168, -0.3122224, 1.0]], ['2, k, 12', [0.2239911, -0.1986488, 1.0]], ['2, k, 13', [0.1226005, -0.2571437, 1.0]], ['2, k, 14', [0.2022902, -0.5913966, 1.0]], ['2, k, 15', [0.1691194, -0.6526096, 1.0]], ['2, k, 16', [0.3964103, -0.2100982, 1.0]], ['2, k, 17', [0.413673, -0.2654128, 1.0]], ['2, k, 18', [0.3833761, -0.6009072, 1.0]], ['2, k, 19', [0.3591839, -0.6382484, 1.0]], ['2, k, 20', [0.3566269, 0.2885934, 1.0]], ['2, k, 21', [0.06538905, -0.212482, 1.0]], ['2, k, 22', [0.04716712, -0.2137903, 1.0]], ['2, k, 23', [0.6658015, -0.3865988, 1.0]], ['2, k, 24', [0.631049, -0.316671, 1.0]]]
[['2, k, 0', [0.317513, -0.2000761, 1.0]], ['2, k, 1', [0.3433527, 0.08605545, 1.0]], ['2, k, 2', [0.3677566, 0.3655311, 1.0]], ['2, k, 3', [0.3721549, 0.5006307, 1.0]], ['2, k, 4', [0.1916206, 0.2570507, 1.0]], ['2, k, 5', [0.1171185, 0.0595649, 1.0]], ['2, k, 6', [0.1533522, -0.09295798, 1.0]], ['2, k, 7', [0.1678385, -0.1372071, 1.0]], ['2, k, 8', [0.5230848, 0.2382504, 1.0]], ['2, k, 9', [0.5418691, 0.02599105, 1.0]], ['2, k, 10', [0.5574964, 0.07283638, 1.0]], ['2, k, 11', [0.5607788, 0.09322631, 1.0]], ['2, k, 12', [0.2259882, -0.1920741, 1.0]], ['2, k, 13', [0.1203611, -0.2568758, 1.0]], ['2, k, 14', [0.192811, -0.5933229, 1.0]], ['2, k, 15', [0.1659367, -0.651654, 1.0]], ['2, k, 16', [0.4011826, -0.2030937, 1.0]], ['2, k, 17', [0.4116976, -0.2690234, 1.0]], ['2, k, 18', [0.3860797, -0.6081316, 1.0]], ['2, k, 19', [0.3640499, -0.6456636, 1.0]], ['2, k, 20', [0.3619197, 0.296592, 1.0]], ['2, k, 21', [0.1673342, -0.1941075, 1.0]], ['2, k, 22', [0.2122155, -0.1372375, 1.0]], ['2, k, 23', [0.5678486, 0.1101316, 1.0]], ['2, k, 24', [0.5296865, 0.07978577, 1.0]]]
[['2, k, 0', [0.3174336, -0.2000025, 1.0]], ['2, k, 1', [0.343255, 0.08607545, 1.0]], ['2, k, 2', [0.3675921, 0.365446, 1.0]], ['2, k, 3', [0.3727521, 0.5008083, 1.0]], ['2, k, 4', [0.191984, 0.2581598, 1.0]], ['2, k, 5', [0.1175808, 0.06059815, 1.0]], ['2, k, 6', [0.1529642, -0.09294193, 1.0]], ['2, k, 7', [0.1654679, -0.1368272, 1.0]], ['2, k, 8', [0.5214797, 0.23888, 1.0]], ['2, k, 9', [0.5431897, 0.02435494, 1.0]], ['2, k, 10', [0.5526712, 0.1204689, 1.0]], ['2, k, 11', [0.5483708, 0.1560881, 1.0]], ['2, k, 12', [0.2259296, -0.191891, 1.0]], ['2, k, 13', [0.1204289, -0.2567995, 1.0]], ['2, k, 14', [0.1928862, -0.593299, 1.0]], ['2, k, 15', [0.1565314, -0.6500354, 1.0]], ['2, k, 16', [0.401064, -0.2030752, 1.0]], ['2, k, 17', [0.411742, -0.2690611, 1.0]], ['2, k, 18', [0.3991279, -0.6127889, 1.0]], ['2, k, 19', [0.3763875, -0.65025, 1.0]], ['2, k, 20', [0.3617784, 0.2965376, 1.0]], ['2, k, 21', [0.1705499, -0.193999, 1.0]], ['2, k, 22', [0.2115872, -0.1311666, 1.0]], ['2, k, 23', [0.5492755, 0.1853512, 1.0]], ['2, k, 24', [0.5212412, 0.1613843, 1.0]]]
[['2, k, 0', [0.3174244, -0.1998257, 1.0]], ['2, k, 1', [0.3435299, 0.08623899, 1.0]], ['2, k, 2', [0.3684141, 0.3654495, 1.0]], ['2, k, 3', [0.3745745, 0.5012993, 1.0]], ['2, k, 4', [0.1921503, 0.2582673, 1.0]], ['2, k, 5', [0.1178004, 0.06068975, 1.0]], ['2, k, 6', [0.152966, -0.09294191, 1.0]], ['2, k, 7', [0.166608, -0.1370421, 1.0]], ['2, k, 8', [0.5150925, 0.2434793, 1.0]], ['2, k, 9', [0.5412437, 0.02433381, 1.0]], ['2, k, 10', [0.5355551, 0.1598244, 1.0]], ['2, k, 11', [0.5365606, 0.2115742, 1.0]], ['2, k, 12', [0.2259195, -0.1917686, 1.0]], ['2, k, 13', [0.1205071, -0.2567602, 1.0]], ['2, k, 14', [0.1927452, -0.5933037, 1.0]], ['2, k, 15', [0.1531906, -0.6522028, 1.0]], ['2, k, 16', [0.4010663, -0.2028183, 1.0]], ['2, k, 17', [0.4121542, -0.2694481, 1.0]], ['2, k, 18', [0.4013342, -0.6135144, 1.0]], ['2, k, 19', [0.3781867, -0.6509919, 1.0]], ['2, k, 20', [0.362453, 0.2965976, 1.0]], ['2, k, 21', [0.1713671, -0.1973117, 1.0]], ['2, k, 22', [0.2112688, -0.1278126, 1.0]], ['2, k, 23', [0.5255895, 0.2471142, 1.0]], ['2, k, 24', [0.4964362, 0.190141, 1.0]]]
[['2, k, 0', [0.3171599, -0.200172, 1.0]], ['2, k, 1', [0.3435421, 0.08609843, 1.0]], ['2, k, 2', [0.3685605, 0.3653653, 1.0]], ['2, k, 3', [0.3753265, 0.5011194, 1.0]], ['2, k, 4', [0.1926966, 0.2588906, 1.0]], ['2, k, 5', [0.117911, 0.06148941, 1.0]], ['2, k, 6', [0.1522638, -0.09305365, 1.0]], ['2, k, 7', [0.1654114, -0.1372228, 1.0]], ['2, k, 8', [0.4989796, 0.2380302, 1.0]], ['2, k, 9', [0.548623, 0.05554102, 1.0]], ['2, k, 10', [0.5265994, 0.2084011, 1.0]], ['2, k, 11', [0.5216383, 0.2604783, 1.0]], ['2, k, 12', [0.2256694, -0.1919405, 1.0]], ['2, k, 13', [0.1204613, -0.2567388, 1.0]], ['2, k, 14', [0.2000692, -0.5925001, 1.0]], ['2, k, 15', [0.1517489, -0.6531456, 1.0]], ['2, k, 16', [0.4007365, -0.2035394, 1.0]], ['2, k, 17', [0.412331, -0.2691193, 1.0]], ['2, k, 18', [0.3878338, -0.6079326, 1.0]], ['2, k, 19', [0.3630956, -0.6454861, 1.0]], ['2, k, 20', [0.3625622, 0.2965024, 1.0]], ['2, k, 21', [0.1705087, -0.1956037, 1.0]], ['2, k, 22', [0.2095714, -0.1453092, 1.0]], ['2, k, 23', [0.499527, 0.3125037, 1.0]], ['2, k, 24', [0.4803444, 0.2428731, 1.0]]]
[['2, k, 0', [0.3168876, -0.2004075, 1.0]], ['2, k, 1', [0.3436912, 0.08597397, 1.0]], ['2, k, 2', [0.3695637, 0.3653058, 1.0]], ['2, k, 3', [0.3757741, 0.5015535, 1.0]], ['2, k, 4', [0.1932619, 0.2589468, 1.0]], ['2, k, 5', [0.1184347, 0.06153823, 1.0]], ['2, k, 6', [0.1536522, -0.09372117, 1.0]], ['2, k, 7', [0.1664651, -0.1386191, 1.0]], ['2, k, 8', [0.4955867, 0.2353459, 1.0]], ['2, k, 9', [0.5476282, 0.05893753, 1.0]], ['2, k, 10', [0.5127528, 0.2750936, 1.0]], ['2, k, 11', [0.5122738, 0.3027408, 1.0]], ['2, k, 12', [0.2253478, -0.1920193, 1.0]], ['2, k, 13', [0.1204123, -0.2568038, 1.0]], ['2, k, 14', [0.189671, -0.5934292, 1.0]], ['2, k, 15', [0.1476015, -0.6490216, 1.0]], ['2, k, 16', [0.4004325, -0.2040826, 1.0]], ['2, k, 17', [0.4124706, -0.2689014, 1.0]], ['2, k, 18', [0.3850743, -0.6061487, 1.0]], ['2, k, 19', [0.3600788, -0.6437457, 1.0]], ['2, k, 20', [0.3632972, 0.2964036, 1.0]], ['2, k, 21', [0.1713316, -0.1972703, 1.0]], ['2, k, 22', [0.2109113, -0.1364482, 1.0]], ['2, k, 23', [0.4921417, 0.3528832, 1.0]], ['2, k, 24', [0.4634335, 0.2903439, 1.0]]]
[['2, k, 0', [0.3165847, -0.2007009, 1.0]], ['2, k, 1', [0.3437115, 0.08563723, 1.0]], ['2, k, 2', [0.3698341, 0.3648636, 1.0]], ['2, k, 3', [0.3759392, 0.5014818, 1.0]], ['2, k, 4', [0.1945383, 0.2598593, 1.0]], ['2, k, 5', [0.1189722, 0.06232536, 1.0]], ['2, k, 6', [0.1537205, -0.09383189, 1.0]], ['2, k, 7', [0.166355, -0.1381578, 1.0]], ['2, k, 8', [0.4922842, 0.2341477, 1.0]], ['2, k, 9', [0.5474753, 0.06269488, 1.0]], ['2, k, 10', [0.5112522, 0.2864822, 1.0]], ['2, k, 11', [0.5047945, 0.3308547, 1.0]], ['2, k, 12', [0.2251819, -0.1920575, 1.0]], ['2, k, 13', [0.1202015, -0.2570091, 1.0]], ['2, k, 14', [0.1899763, -0.5938844, 1.0]], ['2, k, 15', [0.1479616, -0.6492614, 1.0]], ['2, k, 16', [0.399824, -0.2049911, 1.0]], ['2, k, 17', [0.4126405, -0.2684959, 1.0]], ['2, k, 18', [0.3846587, -0.6053752, 1.0]], ['2, k, 19', [0.3592522, -0.6429844, 1.0]], ['2, k, 20', [0.3635115, 0.295989, 1.0]], ['2, k, 21', [0.1681787, -0.1934519, 1.0]], ['2, k, 22', [0.2108748, -0.1373819, 1.0]], ['2, k, 23', [0.4867507, 0.386321, 1.0]], ['2, k, 24', [0.4524029, 0.326812, 1.0]]]
[['2, k, 0', [0.3163865, -0.2008244, 1.0]], ['2, k, 1', [0.3437068, 0.08558078, 1.0]], ['2, k, 2', [0.3698995, 0.364848, 1.0]], ['2, k, 3', [0.376118, 0.5015113, 1.0]], ['2, k, 4', [0.1967871, 0.2599769, 1.0]], ['2, k, 5', [0.1190991, 0.06214937, 1.0]], ['2, k, 6', [0.1527745, -0.09271676, 1.0]], ['2, k, 7', [0.1678191, -0.1401321, 1.0]], ['2, k, 8', [0.489344, 0.2313381, 1.0]], ['2, k, 9', [0.5475034, 0.06297506, 1.0]], ['2, k, 10', [0.5039074, 0.3235064, 1.0]], ['2, k, 11', [0.4981356, 0.3501039, 1.0]], ['2, k, 12', [0.2251093, -0.1920375, 1.0]], ['2, k, 13', [0.1201367, -0.2570267, 1.0]], ['2, k, 14', [0.1897284, -0.5936887, 1.0]], ['2, k, 15', [0.1513173, -0.6497156, 1.0]], ['2, k, 16', [0.3994948, -0.2053412, 1.0]], ['2, k, 17', [0.4126519, -0.2682606, 1.0]], ['2, k, 18', [0.3991674, -0.5967078, 1.0]], ['2, k, 19', [0.4203674, -0.660602, 1.0]], ['2, k, 20', [0.3635658, 0.2959643, 1.0]], ['2, k, 21', [0.1683384, -0.1936333, 1.0]], ['2, k, 22', [0.2107728, -0.1370404, 1.0]], ['2, k, 23', [0.4792854, 0.4146593, 1.0]], ['2, k, 24', [0.4540853, 0.3383109, 1.0]]]
[['2, k, 0', [0.3157704, -0.2015643, 1.0]], ['2, k, 1', [0.3437642, 0.08497147, 1.0]], ['2, k, 2', [0.3705162, 0.3641557, 1.0]], ['2, k, 3', [0.3762656, 0.5014744, 1.0]], ['2, k, 4', [0.1988143, 0.2601145, 1.0]], ['2, k, 5', [0.1188225, 0.06219805, 1.0]], ['2, k, 6', [0.1519716, -0.09270498, 1.0]], ['2, k, 7', [0.1659146, -0.1376223, 1.0]], ['2, k, 8', [0.4845318, 0.2233063, 1.0]], ['2, k, 9', [0.5491122, 0.05751994, 1.0]], ['2, k, 10', [0.5069055, 0.3287046, 1.0]], ['2, k, 11', [0.4986173, 0.3600151, 1.0]], ['2, k, 12', [0.2248918, -0.1920989, 1.0]], ['2, k, 13', [0.1201776, -0.25699, 1.0]], ['2, k, 14', [0.187364, -0.5938978, 1.0]], ['2, k, 15', [0.1518373, -0.6498439, 1.0]], ['2, k, 16', [0.3983446, -0.207338, 1.0]], ['2, k, 17', [0.4129359, -0.2677733, 1.0]], ['2, k, 18', [0.3884884, -0.6067991, 1.0]], ['2, k, 19', [0.3613855, -0.6443717, 1.0]], ['2, k, 20', [0.3640339, 0.2953021, 1.0]], ['2, k, 21', [0.1666441, -0.1925623, 1.0]], ['2, k, 22', [0.2107536, -0.1373858, 1.0]], ['2, k, 23', [0.4768911, 0.4291194, 1.0]], ['2, k, 24', [0.4493657, 0.3501286, 1.0]]]
[['2, k, 0', [0.3154807, -0.2013857, 1.0]], ['2, k, 1', [0.3446751, 0.085291, 1.0]], ['2, k, 2', [0.3751038, 0.3650836, 1.0]], ['2, k, 3', [0.3764344, 0.5013428, 1.0]], ['2, k, 4', [0.2008278, 0.2603736, 1.0]], ['2, k, 5', [0.118904, 0.06252959, 1.0]], ['2, k, 6', [0.1517755, -0.09260426, 1.0]], ['2, k, 7', [0.1649543, -0.1375048, 1.0]], ['2, k, 8', [0.4914849, 0.2218117, 1.0]], ['2, k, 9', [0.5490586, 0.04995038, 1.0]], ['2, k, 10', [0.5037537, 0.3280922, 1.0]], ['2, k, 11', [0.499128, 0.3734999, 1.0]], ['2, k, 12', [0.2247048, -0.1915752, 1.0]], ['2, k, 13', [0.1203213, -0.2568488, 1.0]], ['2, k, 14', [0.1870867, -0.5938711, 1.0]], ['2, k, 15', [0.1525321, -0.649278, 1.0]], ['2, k, 16', [0.3979568, -0.2073172, 1.0]], ['2, k, 17', [0.4131237, -0.2678416, 1.0]], ['2, k, 18', [0.3871602, -0.6051627, 1.0]], ['2, k, 19', [0.3582506, -0.6427673, 1.0]], ['2, k, 20', [0.3674972, 0.2960522, 1.0]], ['2, k, 21', [0.168054, -0.1939778, 1.0]], ['2, k, 22', [0.2078712, -0.1317628, 1.0]], ['2, k, 23', [0.4794916, 0.4381536, 1.0]], ['2, k, 24', [0.4455048, 0.3504808, 1.0]]]
[['2, k, 0', [0.3153802, -0.2013821, 1.0]], ['2, k, 1', [0.3448208, 0.08533196, 1.0]], ['2, k, 2', [0.3754121, 0.3651956, 1.0]], ['2, k, 3', [0.3764248, 0.5013568, 1.0]], ['2, k, 4', [0.2012692, 0.2603303, 1.0]], ['2, k, 5', [0.1180806, 0.06301998, 1.0]], ['2, k, 6', [0.151466, -0.09243122, 1.0]], ['2, k, 7', [0.1643585, -0.1374257, 1.0]], ['2, k, 8', [0.4912074, 0.2217502, 1.0]], ['2, k, 9', [0.5610216, 0.06039577, 1.0]], ['2, k, 10', [0.4999945, 0.3356836, 1.0]], ['2, k, 11', [0.5004609, 0.3756648, 1.0]], ['2, k, 12', [0.2245972, -0.1914605, 1.0]], ['2, k, 13', [0.1203329, -0.2568888, 1.0]], ['2, k, 14', [0.1871733, -0.5940874, 1.0]], ['2, k, 15', [0.1543655, -0.6506801, 1.0]], ['2, k, 16', [0.3978787, -0.2073458, 1.0]], ['2, k, 17', [0.413151, -0.2680477, 1.0]], ['2, k, 18', [0.3859815, -0.6049248, 1.0]], ['2, k, 19', [0.3570019, -0.642535, 1.0]], ['2, k, 20', [0.3678084, 0.2961512, 1.0]], ['2, k, 21', [0.1706507, -0.1957644, 1.0]], ['2, k, 22', [0.2107323, -0.1367052, 1.0]], ['2, k, 23', [0.4868402, 0.4395155, 1.0]], ['2, k, 24', [0.4518432, 0.365939, 1.0]]]
[['2, k, 0', [0.3154626, -0.2006805, 1.0]], ['2, k, 1', [0.3455946, 0.08624183, 1.0]], ['2, k, 2', [0.3764205, 0.3661579, 1.0]], ['2, k, 3', [0.3764817, 0.5013235, 1.0]], ['2, k, 4', [0.2016507, 0.2603157, 1.0]], ['2, k, 5', [0.1178744, 0.06278867, 1.0]], ['2, k, 6', [0.1495989, -0.09084304, 1.0]], ['2, k, 7', [0.1638528, -0.1374537, 1.0]], ['2, k, 8', [0.4960057, 0.2324429, 1.0]], ['2, k, 9', [0.5587308, 0.06050704, 1.0]], ['2, k, 10', [0.5018002, 0.335858, 1.0]], ['2, k, 11', [0.5011021, 0.3703459, 1.0]], ['2, k, 12', [0.2248455, -0.1908695, 1.0]], ['2, k, 13', [0.120462, -0.2568121, 1.0]], ['2, k, 14', [0.1890675, -0.5940805, 1.0]], ['2, k, 15', [0.1546224, -0.6513228, 1.0]], ['2, k, 16', [0.3978649, -0.2062357, 1.0]], ['2, k, 17', [0.4133712, -0.2686629, 1.0]], ['2, k, 18', [0.3850208, -0.6045165, 1.0]], ['2, k, 19', [0.3541794, -0.6421336, 1.0]], ['2, k, 20', [0.3688299, 0.297118, 1.0]], ['2, k, 21', [0.1642183, -0.1926909, 1.0]], ['2, k, 22', [0.2098682, -0.1347611, 1.0]], ['2, k, 23', [0.4888767, 0.418915, 1.0]], ['2, k, 24', [0.5565885, 0.3521648, 1.0]]]
[['2, k, 0', [0.3161048, -0.1994022, 1.0]], ['2, k, 1', [0.34622, 0.08694667, 1.0]], ['2, k, 2', [0.3766302, 0.3663961, 1.0]], ['2, k, 3', [0.3763406, 0.5012518, 1.0]], ['2, k, 4', [0.2017616, 0.2600636, 1.0]], ['2, k, 5', [0.1178221, 0.06231463, 1.0]], ['2, k, 6', [0.1499999, -0.09071957, 1.0]], ['2, k, 7', [0.164719, -0.1361411, 1.0]], ['2, k, 8', [0.5093961, 0.2593507, 1.0]], ['2, k, 9', [0.5504735, 0.06679066, 1.0]], ['2, k, 10', [0.4964532, 0.3425424, 1.0]], ['2, k, 11', [0.4999325, 0.3702156, 1.0]], ['2, k, 12', [0.2262937, -0.1900237, 1.0]], ['2, k, 13', [0.1206678, -0.2565902, 1.0]], ['2, k, 14', [0.1892119, -0.5938603, 1.0]], ['2, k, 15', [0.1626722, -0.653126, 1.0]], ['2, k, 16', [0.3980058, -0.2036615, 1.0]], ['2, k, 17', [0.4132943, -0.2695576, 1.0]], ['2, k, 18', [0.3847837, -0.6053438, 1.0]], ['2, k, 19', [0.3497419, -0.6428543, 1.0]], ['2, k, 20', [0.3691508, 0.297451, 1.0]], ['2, k, 21', [0.164079, -0.1908647, 1.0]], ['2, k, 22', [0.2095487, -0.1342842, 1.0]], ['2, k, 23', [0.4875129, 0.4200529, 1.0]], ['2, k, 24', [0.5587199, 0.3515783, 1.0]]]
[['2, k, 0', [0.3164273, -0.1988099, 1.0]], ['2, k, 1', [0.3469255, 0.08706373, 1.0]], ['2, k, 2', [0.3776837, 0.3659434, 1.0]], ['2, k, 3', [0.3762026, 0.5008343, 1.0]], ['2, k, 4', [0.2017363, 0.2599958, 1.0]], ['2, k, 5', [0.1175372, 0.06260121, 1.0]], ['2, k, 6', [0.1501653, -0.09060702, 1.0]], ['2, k, 7', [0.1665551, -0.1366337, 1.0]], ['2, k, 8', [0.5105112, 0.2612089, 1.0]], ['2, k, 9', [0.5499795, 0.06721843, 1.0]], ['2, k, 10', [0.4971435, 0.343224, 1.0]], ['2, k, 11', [0.4990216, 0.3710268, 1.0]], ['2, k, 12', [0.2272709, -0.1897868, 1.0]], ['2, k, 13', [0.1209058, -0.255991, 1.0]], ['2, k, 14', [0.1891841, -0.5932716, 1.0]], ['2, k, 15', [0.1591991, -0.6498501, 1.0]], ['2, k, 16', [0.397884, -0.2023411, 1.0]], ['2, k, 17', [0.4132763, -0.2698252, 1.0]], ['2, k, 18', [0.3958204, -0.5969536, 1.0]], ['2, k, 19', [0.4178593, -0.6600642, 1.0]], ['2, k, 20', [0.3701415, 0.2971691, 1.0]], ['2, k, 21', [0.171908, -0.1911482, 1.0]], ['2, k, 22', [0.2097677, -0.1347612, 1.0]], ['2, k, 23', [0.4856589, 0.4201396, 1.0]], ['2, k, 24', [0.5582452, 0.3562637, 1.0]]]
[['2, k, 0', [0.3169264, -0.1975435, 1.0]], ['2, k, 1', [0.3473954, 0.08771971, 1.0]], ['2, k, 2', [0.3778278, 0.3661449, 1.0]], ['2, k, 3', [0.3760714, 0.5009139, 1.0]], ['2, k, 4', [0.2018486, 0.2600287, 1.0]], ['2, k, 5', [0.1176378, 0.06295983, 1.0]], ['2, k, 6', [0.1496927, -0.09048471, 1.0]], ['2, k, 7', [0.1644962, -0.1360254, 1.0]], ['2, k, 8', [0.5109133, 0.2629658, 1.0]], ['2, k, 9', [0.549942, 0.06782767, 1.0]], ['2, k, 10', [0.4908265, 0.3427484, 1.0]], ['2, k, 11', [0.4950327, 0.3727038, 1.0]], ['2, k, 12', [0.228049, -0.189195, 1.0]], ['2, k, 13', [0.1210262, -0.2559879, 1.0]], ['2, k, 14', [0.1873037, -0.5933743, 1.0]], ['2, k, 15', [0.1542886, -0.6528858, 1.0]], ['2, k, 16', [0.3980136, -0.2001456, 1.0]], ['2, k, 17', [0.4131624, -0.2702267, 1.0]], ['2, k, 18', [0.3874945, -0.6068212, 1.0]], ['2, k, 19', [0.3518308, -0.6442936, 1.0]], ['2, k, 20', [0.3703711, 0.2974621, 1.0]], ['2, k, 21', [0.1642702, -0.1895695, 1.0]], ['2, k, 22', [0.2084895, -0.1316159, 1.0]], ['2, k, 23', [0.4853745, 0.4249218, 1.0]], ['2, k, 24', [0.5486364, 0.3524203, 1.0]]]
[['2, k, 0', [0.3170406, -0.1973558, 1.0]], ['2, k, 1', [0.3475497, 0.08782138, 1.0]], ['2, k, 2', [0.3778691, 0.3661625, 1.0]], ['2, k, 3', [0.3759592, 0.5007428, 1.0]], ['2, k, 4', [0.2019442, 0.2599082, 1.0]], ['2, k, 5', [0.1177294, 0.06334475, 1.0]], ['2, k, 6', [0.1498543, -0.09052448, 1.0]], ['2, k, 7', [0.1646999, -0.1361623, 1.0]], ['2, k, 8', [0.5110348, 0.2633251, 1.0]], ['2, k, 9', [0.5508434, 0.0675902, 1.0]], ['2, k, 10', [0.5029266, 0.3461011, 1.0]], ['2, k, 11', [0.5008805, 0.350409, 1.0]], ['2, k, 12', [0.2283247, -0.1891339, 1.0]], ['2, k, 13', [0.120976, -0.2558348, 1.0]], ['2, k, 14', [0.1871183, -0.5933213, 1.0]], ['2, k, 15', [0.1539614, -0.6527472, 1.0]], ['2, k, 16', [0.3980075, -0.1998349, 1.0]], ['2, k, 17', [0.4131716, -0.2702875, 1.0]], ['2, k, 18', [0.3850802, -0.6059614, 1.0]], ['2, k, 19', [0.3493956, -0.6434457, 1.0]], ['2, k, 20', [0.370447, 0.2974969, 1.0]], ['2, k, 21', [0.1682771, -0.1886388, 1.0]], ['2, k, 22', [0.2098542, -0.1341638, 1.0]], ['2, k, 23', [0.4800403, 0.4243175, 1.0]], ['2, k, 24', [0.5596747, 0.3631033, 1.0]]]
[['2, k, 0', [0.3171571, -0.1972777, 1.0]], ['2, k, 1', [0.3473065, 0.0876177, 1.0]], ['2, k, 2', [0.3757229, 0.3648123, 1.0]], ['2, k, 3', [0.375455, 0.5006171, 1.0]], ['2, k, 4', [0.201787, 0.2597746, 1.0]], ['2, k, 5', [0.1179632, 0.06329106, 1.0]], ['2, k, 6', [0.1495547, -0.09041506, 1.0]], ['2, k, 7', [0.1640186, -0.1359282, 1.0]], ['2, k, 8', [0.5106997, 0.2632838, 1.0]], ['2, k, 9', [0.5507578, 0.06735238, 1.0]], ['2, k, 10', [0.5056483, 0.3333242, 1.0]], ['2, k, 11', [0.5035247, 0.3439033, 1.0]], ['2, k, 12', [0.2289369, -0.1891652, 1.0]], ['2, k, 13', [0.1210921, -0.2556293, 1.0]], ['2, k, 14', [0.1867433, -0.593208, 1.0]], ['2, k, 15', [0.1532616, -0.6528524, 1.0]], ['2, k, 16', [0.397958, -0.1997392, 1.0]], ['2, k, 17', [0.4131938, -0.2703093, 1.0]], ['2, k, 18', [0.38428, -0.6057944, 1.0]], ['2, k, 19', [0.3485445, -0.6432819, 1.0]], ['2, k, 20', [0.3690191, 0.296548, 1.0]], ['2, k, 21', [0.1647679, -0.1886833, 1.0]], ['2, k, 22', [0.2080626, -0.1310437, 1.0]], ['2, k, 23', [0.4828026, 0.4162516, 1.0]], ['2, k, 24', [0.5532629, 0.3358365, 1.0]]]
[['2, k, 0', [0.3170736, -0.197344, 1.0]], ['2, k, 1', [0.3472211, 0.08761882, 1.0]], ['2, k, 2', [0.3755465, 0.3649795, 1.0]], ['2, k, 3', [0.3751154, 0.5010446, 1.0]], ['2, k, 4', [0.2016491, 0.2596987, 1.0]], ['2, k, 5', [0.1177879, 0.06348607, 1.0]], ['2, k, 6', [0.1461823, -0.09026756, 1.0]], ['2, k, 7', [0.1617253, -0.1368086, 1.0]], ['2, k, 8', [0.5060688, 0.2473737, 1.0]], ['2, k, 9', [0.5548459, 0.05769879, 1.0]], ['2, k, 10', [0.5093046, 0.3071774, 1.0]], ['2, k, 11', [0.505979, 0.3365864, 1.0]], ['2, k, 12', [0.2287542, -0.1891543, 1.0]], ['2, k, 13', [0.1209995, -0.2557848, 1.0]], ['2, k, 14', [0.1866732, -0.5934374, 1.0]], ['2, k, 15', [0.1531524, -0.6525182, 1.0]], ['2, k, 16', [0.3977806, -0.2001382, 1.0]], ['2, k, 17', [0.4133297, -0.270113, 1.0]], ['2, k, 18', [0.3840634, -0.605477, 1.0]], ['2, k, 19', [0.3498789, -0.6430137, 1.0]], ['2, k, 20', [0.3688715, 0.2966497, 1.0]], ['2, k, 21', [0.1623421, -0.1916024, 1.0]], ['2, k, 22', [0.2062848, -0.1293255, 1.0]], ['2, k, 23', [0.4852443, 0.4046365, 1.0]], ['2, k, 24', [0.5576285, 0.3530402, 1.0]]]
[['2, k, 0', [0.3168105, -0.1984774, 1.0]], ['2, k, 1', [0.3464442, 0.08669909, 1.0]], ['2, k, 2', [0.3739683, 0.3642918, 1.0]], ['2, k, 3', [0.3749468, 0.5010021, 1.0]], ['2, k, 4', [0.2011412, 0.2592602, 1.0]], ['2, k, 5', [0.1177875, 0.0635158, 1.0]], ['2, k, 6', [0.1463532, -0.09047869, 1.0]], ['2, k, 7', [0.161008, -0.1373258, 1.0]], ['2, k, 8', [0.4970102, 0.2393147, 1.0]], ['2, k, 9', [0.5536125, 0.03825662, 1.0]], ['2, k, 10', [0.4985037, 0.291919, 1.0]], ['2, k, 11', [0.5079313, 0.3240007, 1.0]], ['2, k, 12', [0.2281754, -0.1902106, 1.0]], ['2, k, 13', [0.1208049, -0.2557372, 1.0]], ['2, k, 14', [0.1879684, -0.5933715, 1.0]], ['2, k, 15', [0.1533108, -0.6525734, 1.0]], ['2, k, 16', [0.3978068, -0.2016178, 1.0]], ['2, k, 17', [0.4133984, -0.2699628, 1.0]], ['2, k, 18', [0.3839683, -0.6053254, 1.0]], ['2, k, 19', [0.3522902, -0.6429194, 1.0]], ['2, k, 20', [0.3675117, 0.2958804, 1.0]], ['2, k, 21', [0.1630662, -0.1914793, 1.0]], ['2, k, 22', [0.2040837, -0.1279244, 1.0]], ['2, k, 23', [0.490162, 0.391241, 1.0]], ['2, k, 24', [0.5575439, 0.3131058, 1.0]]]
