[['2, k, 0', [-0.06224107, 0.03058346, 1.0]], ['2, k, 1', [-0.07360443, 0.323933, 1.0]], ['2, k, 2', [-0.08354165, 0.6079013, 1.0]], ['2, k, 3', [-0.0550818, 0.7318259, 1.0]], ['2, k, 4', [-0.2379662, 0.4880771, 1.0]], ['2, k, 5', [-0.2514471, 0.2555884, 1.0]], ['2, k, 6', [-0.2309065, 0.03510206, 1.0]], ['2, k, 7', [-0.2431532, -0.02437934, 1.0]], ['2, k, 8', [0.08056878, 0.4802485, 1.0]], ['2, k, 9', [0.1085299, 0.2441802, 1.0]], ['2, k, 10', [0.1092767, 0.009028348, 1.0]], ['2, k, 11', [0.09273475, -0.05705172, 1.0]], ['2, k, 12', [-0.1281131, 0.02874167, 1.0]], ['2, k, 13', [-0.1515748, -0.2938246, 1.0]], ['2, k, 14', [-0.1504884, -0.6315817, 1.0]], ['2, k, 15', [-0.1356523, -0.7066007, 1.0]], ['2, k, 16', [0.005427762, 0.03146925, 1.0]], ['2, k, 17', [-0.03132643, -0.2921453, 1.0]], ['2, k, 18', [-0.03783481, -0.5972515, 1.0]], ['2, k, 19', [-0.04309088, -0.6931578, 1.0]], ['2, k, 20', [-0.08112361, 0.5381966, 1.0]], ['2, k, 21', [-0.2450515, -0.08410754, 1.0]], ['2, k, 22', [-0.2090447, -0.05097267, 1.0]], ['2, k, 23', [0.07718684, -0.1315394, 1.0]], ['2, k, 24', [0.1312793, -0.08209053, 1.0]]]
[['2, k, 0', [-0.07288446, 0.05667647, 1.0]], ['2, k, 1', [-0.08532429, 0.3426485, 1.0]], ['2, k, 2', [-0.09620299, 0.616419, 1.0]], ['2, k, 3', [-0.08850713, 0.7414336, 1.0]], ['2, k, 4', [-0.2230932, 0.52023, 1.0]], ['2, k, 5', [-0.2503049, 0.5140392, 1.0]], ['2, k, 6', [-0.2117002, 0.5309775, 1.0]], ['2, k, 7', [-0.2015543, 0.5663088, 1.0]], ['2, k, 8', [0.0609282, 0.4973662, 1.0]], ['2, k, 9', [0.1083867, 0.2658833, 1.0]], ['2, k, 10', [0.1150071, 0.03066769, 1.0]], ['2, k, 11', [0.09773819, -0.03633498, 1.0]], ['2, k, 12', [-0.1380662, 0.05462971, 1.0]], ['2, k, 13', [-0.1485477, -0.2711734, 1.0]], ['2, k, 14', [-0.1499415, -0.6311964, 1.0]], ['2, k, 15', [-0.137117, -0.7061442, 1.0]], ['2, k, 16', [-0.00610172, 0.05693507, 1.0]], ['2, k, 17', [-0.02598721, -0.2712632, 1.0]], ['2, k, 18', [-0.03933796, -0.6025882, 1.0]], ['2, k, 19', [-0.0415264, -0.6944107, 1.0]], ['2, k, 20', [-0.09372482, 0.5495791, 1.0]], ['2, k, 21', [-0.1889717, 0.5847921, 1.0]], ['2, k, 22', [-0.1560869, 0.5557596, 1.0]], ['2, k, 23', [0.09568266, -0.09557588, 1.0]], ['2, k, 24', [0.1311044, -0.04978587, 1.0]]]
[['2, k, 0', [-0.07097273, 0.05055352, 1.0]], ['2, k, 1', [-0.0850052, 0.340489, 1.0]], ['2, k, 2', [-0.09647184, 0.6164563, 1.0]], ['2, k, 3', [-0.08842556, 0.7413656, 1.0]], ['2, k, 4', [-0.2099138, 0.4989469, 1.0]], ['2, k, 5', [-0.2454305, 0.4617538, 1.0]], ['2, k, 6', [-0.2126075, 0.468096, 1.0]], ['2, k, 7', [-0.2014781, 0.4897176, 1.0]], ['2, k, 8', [0.06095799, 0.4970449, 1.0]], ['2, k, 9', [0.1084736, 0.2656011, 1.0]], ['2, k, 10', [0.1148597, 0.03040475, 1.0]], ['2, k, 11', [0.09673167, -0.03015815, 1.0]], ['2, k, 12', [-0.136262, 0.04891177, 1.0]], ['2, k, 13', [-0.148314, -0.2763389, 1.0]], ['2, k, 14', [-0.1490373, -0.6349158, 1.0]], ['2, k, 15', [-0.1370023, -0.7094244, 1.0]], ['2, k, 16', [-0.00398792, 0.05056644, 1.0]], ['2, k, 17', [-0.02886631, -0.2775472, 1.0]], ['2, k, 18', [-0.03933202, -0.6027605, 1.0]], ['2, k, 19', [-0.04176551, -0.6943488, 1.0]], ['2, k, 20', [-0.09389673, 0.5493448, 1.0]], ['2, k, 21', [-0.1869578, 0.5018524, 1.0]], ['2, k, 22', [-0.1579044, 0.4829262, 1.0]], ['2, k, 23', [0.09845366, -0.1019156, 1.0]], ['2, k, 24', [0.1319774, -0.02835802, 1.0]]]
[['2, k, 0', [-0.06645809, 0.04244212, 1.0]], ['2, k, 1', [-0.08117719, 0.3360967, 1.0]], ['2, k, 2', [-0.09413096, 0.6162386, 1.0]], ['2, k, 3', [-0.08853892, 0.7408519, 1.0]], ['2, k, 4', [-0.208893, 0.4978578, 1.0]], ['2, k, 5', [-0.2861934, 0.4178016, 1.0]], ['2, k, 6', [-0.2069687, 0.409357, 1.0]], ['2, k, 7', [-0.2006656, 0.4122215, 1.0]], ['2, k, 8', [0.0617441, 0.4966025, 1.0]], ['2, k, 9', [0.1084715, 0.2649109, 1.0]], ['2, k, 10', [0.1148963, 0.02973461, 1.0]], ['2, k, 11', [0.09685092, -0.02992344, 1.0]], ['2, k, 12', [-0.1315709, 0.04074631, 1.0]], ['2, k, 13', [-0.1485367, -0.2837545, 1.0]], ['2, k, 14', [-0.1495536, -0.6319519, 1.0]], ['2, k, 15', [-0.1369188, -0.7071936, 1.0]], ['2, k, 16', [0.0002614159, 0.04291349, 1.0]], ['2, k, 17', [-0.03009689, -0.2844847, 1.0]], ['2, k, 18', [-0.03923291, -0.6026756, 1.0]], ['2, k, 19', [-0.04175229, -0.694196, 1.0]], ['2, k, 20', [-0.0912074, 0.5481486, 1.0]], ['2, k, 21', [-0.2248254, 0.4118365, 1.0]], ['2, k, 22', [-0.1715326, 0.4154521, 1.0]], ['2, k, 23', [0.09118067, -0.1018852, 1.0]], ['2, k, 24', [0.1311638, -0.05260269, 1.0]]]
[['2, k, 0', [-0.06586452, 0.04245665, 1.0]], ['2, k, 1', [-0.0809474, 0.3359958, 1.0]], ['2, k, 2', [-0.09414429, 0.6163526, 1.0]], ['2, k, 3', [-0.08850601, 0.740705, 1.0]], ['2, k, 4', [-0.2100994, 0.503656, 1.0]], ['2, k, 5', [-0.2573496, 0.4715908, 1.0]], ['2, k, 6', [-0.1782248, 0.4629326, 1.0]], ['2, k, 7', [-0.1686429, 0.4649407, 1.0]], ['2, k, 8', [0.06188855, 0.4966758, 1.0]], ['2, k, 9', [0.1083095, 0.2648971, 1.0]], ['2, k, 10', [0.114475, 0.02969332, 1.0]], ['2, k, 11', [0.09646413, -0.03037801, 1.0]], ['2, k, 12', [-0.1306794, 0.04076894, 1.0]], ['2, k, 13', [-0.1482407, -0.2836052, 1.0]], ['2, k, 14', [-0.1501078, -0.6306778, 1.0]], ['2, k, 15', [-0.1364378, -0.7060717, 1.0]], ['2, k, 16', [0.0007460775, 0.04293445, 1.0]], ['2, k, 17', [-0.02909741, -0.2846691, 1.0]], ['2, k, 18', [-0.03882192, -0.603359, 1.0]], ['2, k, 19', [-0.04200955, -0.6948413, 1.0]], ['2, k, 20', [-0.09116494, 0.548166, 1.0]], ['2, k, 21', [-0.1929505, 0.4643066, 1.0]], ['2, k, 22', [-0.1398652, 0.4675699, 1.0]], ['2, k, 23', [0.09504421, -0.1010512, 1.0]], ['2, k, 24', [0.1309689, -0.04075021, 1.0]]]
[['2, k, 0', [-0.06597083, 0.04248676, 1.0]], ['2, k, 1', [-0.08096282, 0.3359838, 1.0]], ['2, k, 2', [-0.09416767, 0.6165476, 1.0]], ['2, k, 3', [-0.08833218, 0.7406136, 1.0]], ['2, k, 4', [-0.2124795, 0.5056557, 1.0]], ['2, k, 5', [-0.2527553, 0.4056964, 1.0]], ['2, k, 6', [-0.2302537, 0.329815, 1.0]], ['2, k, 7', [-0.1980512, 0.2761986, 1.0]], ['2, k, 8', [0.06345646, 0.4956405, 1.0]], ['2, k, 9', [0.1088139, 0.2630234, 1.0]], ['2, k, 10', [0.1147563, 0.02786048, 1.0]], ['2, k, 11', [0.09833278, -0.0325894, 1.0]], ['2, k, 12', [-0.1309228, 0.04085026, 1.0]], ['2, k, 13', [-0.1480546, -0.2833682, 1.0]], ['2, k, 14', [-0.1498985, -0.6313124, 1.0]], ['2, k, 15', [-0.136424, -0.706515, 1.0]], ['2, k, 16', [0.0005460651, 0.04298686, 1.0]], ['2, k, 17', [-0.02853604, -0.2846847, 1.0]], ['2, k, 18', [-0.0385749, -0.6030394, 1.0]], ['2, k, 19', [-0.04201563, -0.6948478, 1.0]], ['2, k, 20', [-0.0911754, 0.548229, 1.0]], ['2, k, 21', [-0.208106, 0.2530185, 1.0]], ['2, k, 22', [-0.1697028, 0.2732973, 1.0]], ['2, k, 23', [0.09428066, -0.1010946, 1.0]], ['2, k, 24', [0.1325626, -0.04177539, 1.0]]]
[['2, k, 0', [-0.06605164, 0.04236597, 1.0]], ['2, k, 1', [-0.08111253, 0.335775, 1.0]], ['2, k, 2', [-0.09444445, 0.6165892, 1.0]], ['2, k, 3', [-0.08831134, 0.7406113, 1.0]], ['2, k, 4', [-0.215734, 0.5057287, 1.0]], ['2, k, 5', [-0.2453645, 0.3549797, 1.0]], ['2, k, 6', [-0.2035777, 0.2301045, 1.0]], ['2, k, 7', [-0.1975917, 0.2030177, 1.0]], ['2, k, 8', [0.06503354, 0.4935838, 1.0]], ['2, k, 9', [0.1093879, 0.2604719, 1.0]], ['2, k, 10', [0.1154709, 0.02556256, 1.0]], ['2, k, 11', [0.0974071, -0.03345885, 1.0]], ['2, k, 12', [-0.1309494, 0.04079189, 1.0]], ['2, k, 13', [-0.148004, -0.2834516, 1.0]], ['2, k, 14', [-0.1481302, -0.6339889, 1.0]], ['2, k, 15', [-0.1364109, -0.7082589, 1.0]], ['2, k, 16', [0.0003811322, 0.04276188, 1.0]], ['2, k, 17', [-0.02846123, -0.28491, 1.0]], ['2, k, 18', [-0.03854923, -0.6028503, 1.0]], ['2, k, 19', [-0.04258952, -0.6953917, 1.0]], ['2, k, 20', [-0.09137813, 0.5481709, 1.0]], ['2, k, 21', [-0.2078652, 0.1653071, 1.0]], ['2, k, 22', [-0.1615625, 0.1950735, 1.0]], ['2, k, 23', [0.09590211, -0.09496684, 1.0]], ['2, k, 24', [0.1338536, -0.05290842, 1.0]]]
[['2, k, 0', [-0.06540156, 0.04226172, 1.0]], ['2, k, 1', [-0.08094532, 0.3356573, 1.0]], ['2, k, 2', [-0.09453795, 0.6166756, 1.0]], ['2, k, 3', [-0.08776579, 0.7403874, 1.0]], ['2, k, 4', [-0.2181161, 0.5054075, 1.0]], ['2, k, 5', [-0.2482563, 0.3355239, 1.0]], ['2, k, 6', [-0.2181599, 0.2103905, 1.0]], ['2, k, 7', [-0.198173, 0.1360883, 1.0]], ['2, k, 8', [0.06516273, 0.493389, 1.0]], ['2, k, 9', [0.1094717, 0.2602803, 1.0]], ['2, k, 10', [0.1158125, 0.02544277, 1.0]], ['2, k, 11', [0.0984671, -0.03147556, 1.0]], ['2, k, 12', [-0.1302449, 0.04051059, 1.0]], ['2, k, 13', [-0.1473941, -0.2835558, 1.0]], ['2, k, 14', [-0.1482849, -0.6325955, 1.0]], ['2, k, 15', [-0.137017, -0.707276, 1.0]], ['2, k, 16', [0.001037137, 0.04284484, 1.0]], ['2, k, 17', [-0.02854554, -0.2846093, 1.0]], ['2, k, 18', [-0.0393341, -0.6027538, 1.0]], ['2, k, 19', [-0.04230671, -0.6953106, 1.0]], ['2, k, 20', [-0.09139795, 0.5481786, 1.0]], ['2, k, 21', [-0.2056069, 0.08863854, 1.0]], ['2, k, 22', [-0.1586772, 0.1226639, 1.0]], ['2, k, 23', [0.0960252, -0.1008617, 1.0]], ['2, k, 24', [0.1327316, -0.04593107, 1.0]]]
[['2, k, 0', [-0.06103167, 0.04131439, 1.0]], ['2, k, 1', [-0.07961667, 0.3351578, 1.0]], ['2, k, 2', [-0.09456155, 0.6167472, 1.0]], ['2, k, 3', [-0.08730929, 0.7405362, 1.0]], ['2, k, 4', [-0.2206551, 0.5051869, 1.0]], ['2, k, 5', [-0.2467318, 0.3063095, 1.0]], ['2, k, 6', [-0.2170225, 0.1537654, 1.0]], ['2, k, 7', [-0.1989838, 0.0823462, 1.0]], ['2, k, 8', [0.06675274, 0.4915155, 1.0]], ['2, k, 9', [0.1100139, 0.2581024, 1.0]], ['2, k, 10', [0.1163629, 0.02321119, 1.0]], ['2, k, 11', [0.100488, -0.03120608, 1.0]], ['2, k, 12', [-0.1246797, 0.0388461, 1.0]], ['2, k, 13', [-0.1472074, -0.284757, 1.0]], ['2, k, 14', [-0.1471087, -0.6335781, 1.0]], ['2, k, 15', [-0.1370659, -0.7067794, 1.0]], ['2, k, 16', [0.004345136, 0.04249342, 1.0]], ['2, k, 17', [-0.02822347, -0.2845528, 1.0]], ['2, k, 18', [-0.03947032, -0.6054884, 1.0]], ['2, k, 19', [-0.04248656, -0.6961977, 1.0]], ['2, k, 20', [-0.09126126, 0.548139, 1.0]], ['2, k, 21', [-0.1884709, 0.03071064, 1.0]], ['2, k, 22', [-0.154294, 0.05352758, 1.0]], ['2, k, 23', [0.09746785, -0.1013372, 1.0]], ['2, k, 24', [0.1340934, -0.05784814, 1.0]]]
[['2, k, 0', [-0.05647782, 0.04024795, 1.0]], ['2, k, 1', [-0.07777113, 0.3342814, 1.0]], ['2, k, 2', [-0.09452471, 0.6165693, 1.0]], ['2, k, 3', [-0.08658516, 0.7400072, 1.0]], ['2, k, 4', [-0.222026, 0.5048949, 1.0]], ['2, k, 5', [-0.246005, 0.2806841, 1.0]], ['2, k, 6', [-0.2137908, 0.09438113, 1.0]], ['2, k, 7', [-0.1991125, 0.02609903, 1.0]], ['2, k, 8', [0.06680911, 0.4905503, 1.0]], ['2, k, 9', [0.1102328, 0.2572106, 1.0]], ['2, k, 10', [0.116404, 0.02243998, 1.0]], ['2, k, 11', [0.1021796, -0.0337481, 1.0]], ['2, k, 12', [-0.1203763, 0.0370815, 1.0]], ['2, k, 13', [-0.1466943, -0.2861761, 1.0]], ['2, k, 14', [-0.1470305, -0.6340522, 1.0]], ['2, k, 15', [-0.1364305, -0.7074046, 1.0]], ['2, k, 16', [0.009157673, 0.0421847, 1.0]], ['2, k, 17', [-0.03098758, -0.2837521, 1.0]], ['2, k, 18', [-0.0394716, -0.6054899, 1.0]], ['2, k, 19', [-0.04251617, -0.6960757, 1.0]], ['2, k, 20', [-0.0909227, 0.5478001, 1.0]], ['2, k, 21', [-0.1864765, -0.03263571, 1.0]], ['2, k, 22', [-0.1598649, 0.01706717, 1.0]], ['2, k, 23', [0.09772618, -0.09526602, 1.0]], ['2, k, 24', [0.1352372, -0.0577574, 1.0]]]
[['2, k, 0', [-0.0553175, 0.03987399, 1.0]], ['2, k, 1', [-0.07681878, 0.3335893, 1.0]], ['2, k, 2', [-0.09459721, 0.6160507, 1.0]], ['2, k, 3', [-0.0859289, 0.7400298, 1.0]], ['2, k, 4', [-0.2235189, 0.5044193, 1.0]], ['2, k, 5', [-0.2490599, 0.2717005, 1.0]], ['2, k, 6', [-0.2160826, 0.05608533, 1.0]], ['2, k, 7', [-0.2022929, -0.01480667, 1.0]], ['2, k, 8', [0.06760267, 0.489752, 1.0]], ['2, k, 9', [0.1103849, 0.2562657, 1.0]], ['2, k, 10', [0.1165198, 0.02227639, 1.0]], ['2, k, 11', [0.1013566, -0.03305983, 1.0]], ['2, k, 12', [-0.1193299, 0.03627814, 1.0]], ['2, k, 13', [-0.1466069, -0.2867655, 1.0]], ['2, k, 14', [-0.1477579, -0.6331639, 1.0]], ['2, k, 15', [-0.1364579, -0.7069597, 1.0]], ['2, k, 16', [0.01046373, 0.04225282, 1.0]], ['2, k, 17', [-0.03044668, -0.283614, 1.0]], ['2, k, 18', [-0.03825073, -0.5980867, 1.0]], ['2, k, 19', [-0.04259868, -0.6959813, 1.0]], ['2, k, 20', [-0.09061274, 0.5471303, 1.0]], ['2, k, 21', [-0.1858345, -0.07831927, 1.0]], ['2, k, 22', [-0.1615521, -0.02588262, 1.0]], ['2, k, 23', [0.09926999, -0.095867, 1.0]], ['2, k, 24', [0.1360829, -0.04031293, 1.0]]]
[['2, k, 0', [-0.05514406, 0.0395587, 1.0]], ['2, k, 1', [-0.07657408, 0.3330418, 1.0]], ['2, k, 2', [-0.09489915, 0.6157666, 1.0]], ['2, k, 3', [-0.08500632, 0.7395475, 1.0]], ['2, k, 4', [-0.2341101, 0.4977109, 1.0]], ['2, k, 5', [-0.2546339, 0.2590799, 1.0]], ['2, k, 6', [-0.2211807, 0.03336015, 1.0]], ['2, k, 7', [-0.2116515, -0.04185297, 1.0]], ['2, k, 8', [0.06805502, 0.4894989, 1.0]], ['2, k, 9', [0.1101539, 0.2558101, 1.0]], ['2, k, 10', [0.1163237, 0.02209792, 1.0]], ['2, k, 11', [0.1023341, -0.02382832, 1.0]], ['2, k, 12', [-0.1192289, 0.03593301, 1.0]], ['2, k, 13', [-0.1451631, -0.2872109, 1.0]], ['2, k, 14', [-0.1476143, -0.6331402, 1.0]], ['2, k, 15', [-0.1366364, -0.7071084, 1.0]], ['2, k, 16', [0.01070289, 0.04199003, 1.0]], ['2, k, 17', [-0.03049879, -0.2836862, 1.0]], ['2, k, 18', [-0.03841424, -0.5983676, 1.0]], ['2, k, 19', [-0.0438233, -0.6937711, 1.0]], ['2, k, 20', [-0.09068336, 0.546674, 1.0]], ['2, k, 21', [-0.1975503, -0.1071177, 1.0]], ['2, k, 22', [-0.1698346, -0.05355104, 1.0]], ['2, k, 23', [0.09944295, -0.09273186, 1.0]], ['2, k, 24', [0.1379637, -0.03633965, 1.0]]]
[['2, k, 0', [-0.06813646, 0.03379412, 1.0]], ['2, k, 1', [-0.08086754, 0.3292497, 1.0]], ['2, k, 2', [-0.09666146, 0.6134567, 1.0]], ['2, k, 3', [-0.08355902, 0.7378146, 1.0]], ['2, k, 4', [-0.2417393, 0.491596, 1.0]], ['2, k, 5', [-0.2707603, 0.2549829, 1.0]], ['2, k, 6', [-0.2745056, 0.01693358, 1.0]], ['2, k, 7', [-0.2747561, -0.05288723, 1.0]], ['2, k, 8', [0.06973882, 0.4871434, 1.0]], ['2, k, 9', [0.1104636, 0.253451, 1.0]], ['2, k, 10', [0.1158915, 0.02151795, 1.0]], ['2, k, 11', [0.1057916, -0.02659112, 1.0]], ['2, k, 12', [-0.1324341, 0.03126499, 1.0]], ['2, k, 13', [-0.1457303, -0.2929439, 1.0]], ['2, k, 14', [-0.1480049, -0.633324, 1.0]], ['2, k, 15', [-0.1362651, -0.7072682, 1.0]], ['2, k, 16', [-0.002334887, 0.03513097, 1.0]], ['2, k, 17', [-0.02786093, -0.2902216, 1.0]], ['2, k, 18', [-0.0367916, -0.5954497, 1.0]], ['2, k, 19', [-0.04243021, -0.6937008, 1.0]], ['2, k, 20', [-0.09279168, 0.5438909, 1.0]], ['2, k, 21', [-0.2855555, -0.1241528, 1.0]], ['2, k, 22', [-0.2313522, -0.05023646, 1.0]], ['2, k, 23', [0.1040697, -0.08877417, 1.0]], ['2, k, 24', [0.1390296, -0.03926751, 1.0]]]
[['2, k, 0', [-0.07176843, 0.03212966, 1.0]], ['2, k, 1', [-0.08259244, 0.3279521, 1.0]], ['2, k, 2', [-0.0965427, 0.6126504, 1.0]], ['2, k, 3', [-0.08313319, 0.7375759, 1.0]], ['2, k, 4', [-0.2429739, 0.4909129, 1.0]], ['2, k, 5', [-0.2725351, 0.2551598, 1.0]], ['2, k, 6', [-0.2780281, 0.01718688, 1.0]], ['2, k, 7', [-0.283467, -0.04978344, 1.0]], ['2, k, 8', [0.07026127, 0.486663, 1.0]], ['2, k, 9', [0.1108793, 0.2528992, 1.0]], ['2, k, 10', [0.1159308, 0.02141271, 1.0]], ['2, k, 11', [0.1039466, -0.03251033, 1.0]], ['2, k, 12', [-0.1360841, 0.02987321, 1.0]], ['2, k, 13', [-0.1460475, -0.2946261, 1.0]], ['2, k, 14', [-0.1492278, -0.6306974, 1.0]], ['2, k, 15', [-0.1367196, -0.7054468, 1.0]], ['2, k, 16', [-0.005764392, 0.03332985, 1.0]], ['2, k, 17', [-0.02751494, -0.2921298, 1.0]], ['2, k, 18', [-0.03652406, -0.596653, 1.0]], ['2, k, 19', [-0.0406896, -0.6958677, 1.0]], ['2, k, 20', [-0.09312464, 0.5429698, 1.0]], ['2, k, 21', [-0.2897256, -0.1252767, 1.0]], ['2, k, 22', [-0.2369359, -0.03296101, 1.0]], ['2, k, 23', [0.1014357, -0.08878037, 1.0]], ['2, k, 24', [0.1381856, -0.05378089, 1.0]]]
[['2, k, 0', [-0.07179709, 0.03209855, 1.0]], ['2, k, 1', [-0.08279549, 0.3276328, 1.0]], ['2, k, 2', [-0.09645142, 0.612259, 1.0]], ['2, k, 3', [-0.08271335, 0.7369229, 1.0]], ['2, k, 4', [-0.2434532, 0.4902604, 1.0]], ['2, k, 5', [-0.2735873, 0.2548395, 1.0]], ['2, k, 6', [-0.2815296, 0.01692571, 1.0]], ['2, k, 7', [-0.2881529, -0.04946091, 1.0]], ['2, k, 8', [0.07067167, 0.4868105, 1.0]], ['2, k, 9', [0.1108154, 0.2529211, 1.0]], ['2, k, 10', [0.1158981, 0.02155835, 1.0]], ['2, k, 11', [0.1040428, -0.02730406, 1.0]], ['2, k, 12', [-0.1361038, 0.02984704, 1.0]], ['2, k, 13', [-0.1449132, -0.2944336, 1.0]], ['2, k, 14', [-0.1496352, -0.6307572, 1.0]], ['2, k, 15', [-0.13562, -0.7051293, 1.0]], ['2, k, 16', [-0.005791259, 0.03330567, 1.0]], ['2, k, 17', [-0.02736377, -0.2919083, 1.0]], ['2, k, 18', [-0.03707203, -0.597232, 1.0]], ['2, k, 19', [-0.04080028, -0.6956533, 1.0]], ['2, k, 20', [-0.09312714, 0.5425469, 1.0]], ['2, k, 21', [-0.2941932, -0.1249636, 1.0]], ['2, k, 22', [-0.2402708, -0.02697403, 1.0]], ['2, k, 23', [0.1038717, -0.09495143, 1.0]], ['2, k, 24', [0.1392267, -0.04120393, 1.0]]]
[['2, k, 0', [-0.07181679, 0.03201791, 1.0]], ['2, k, 1', [-0.08303504, 0.3273888, 1.0]], ['2, k, 2', [-0.09662228, 0.6121108, 1.0]], ['2, k, 3', [-0.08218352, 0.7366855, 1.0]], ['2, k, 4', [-0.2438368, 0.4898695, 1.0]], ['2, k, 5', [-0.2740059, 0.254604, 1.0]], ['2, k, 6', [-0.2838729, 0.01677062, 1.0]], ['2, k, 7', [-0.2928722, -0.06485939, 1.0]], ['2, k, 8', [0.07066868, 0.4863427, 1.0]], ['2, k, 9', [0.1108828, 0.2526838, 1.0]], ['2, k, 10', [0.1156811, 0.02047462, 1.0]], ['2, k, 11', [0.1034053, -0.02630511, 1.0]], ['2, k, 12', [-0.1361653, 0.02968993, 1.0]], ['2, k, 13', [-0.1453703, -0.2946283, 1.0]], ['2, k, 14', [-0.1492608, -0.6284819, 1.0]], ['2, k, 15', [-0.1356243, -0.70379, 1.0]], ['2, k, 16', [-0.005788614, 0.0332378, 1.0]], ['2, k, 17', [-0.02743106, -0.291964, 1.0]], ['2, k, 18', [-0.03676434, -0.5971859, 1.0]], ['2, k, 19', [-0.04173728, -0.695676, 1.0]], ['2, k, 20', [-0.09333543, 0.5423299, 1.0]], ['2, k, 21', [-0.3006285, -0.1385961, 1.0]], ['2, k, 22', [-0.238285, -0.02456726, 1.0]], ['2, k, 23', [0.102762, -0.08944623, 1.0]], ['2, k, 24', [0.1391979, -0.04053016, 1.0]]]
[['2, k, 0', [-0.07242886, 0.03188549, 1.0]], ['2, k, 1', [-0.08325482, 0.3271992, 1.0]], ['2, k, 2', [-0.0962193, 0.6120142, 1.0]], ['2, k, 3', [-0.08192617, 0.7365145, 1.0]], ['2, k, 4', [-0.2443265, 0.4896345, 1.0]], ['2, k, 5', [-0.2741017, 0.2542547, 1.0]], ['2, k, 6', [-0.2828387, 0.01646516, 1.0]], ['2, k, 7', [-0.2858332, -0.07022708, 1.0]], ['2, k, 8', [0.07092717, 0.4861338, 1.0]], ['2, k, 9', [0.110833, 0.2523712, 1.0]], ['2, k, 10', [0.1150562, 0.01989542, 1.0]], ['2, k, 11', [0.1019375, -0.02762135, 1.0]], ['2, k, 12', [-0.1367471, 0.0296534, 1.0]], ['2, k, 13', [-0.1457861, -0.2945246, 1.0]], ['2, k, 14', [-0.1492621, -0.6283352, 1.0]], ['2, k, 15', [-0.1366763, -0.7039958, 1.0]], ['2, k, 16', [-0.006389724, 0.03303042, 1.0]], ['2, k, 17', [-0.02753227, -0.2920216, 1.0]], ['2, k, 18', [-0.03662858, -0.5976163, 1.0]], ['2, k, 19', [-0.04167081, -0.6955304, 1.0]], ['2, k, 20', [-0.093117, 0.5422006, 1.0]], ['2, k, 21', [-0.2939543, -0.1443953, 1.0]], ['2, k, 22', [-0.2431222, -0.05476732, 1.0]], ['2, k, 23', [0.1041895, -0.1007131, 1.0]], ['2, k, 24', [0.1405747, -0.02741797, 1.0]]]
[['2, k, 0', [-0.07369158, 0.0315243, 1.0]], ['2, k, 1', [-0.08410422, 0.3269332, 1.0]], ['2, k, 2', [-0.09636668, 0.6120414, 1.0]], ['2, k, 3', [-0.08172598, 0.7364687, 1.0]], ['2, k, 4', [-0.2446138, 0.4896022, 1.0]], ['2, k, 5', [-0.274515, 0.2539341, 1.0]], ['2, k, 6', [-0.280474, 0.01643696, 1.0]], ['2, k, 7', [-0.2800719, -0.07033493, 1.0]], ['2, k, 8', [0.07131553, 0.4858672, 1.0]], ['2, k, 9', [0.1110256, 0.2520594, 1.0]], ['2, k, 10', [0.1149597, 0.01982652, 1.0]], ['2, k, 11', [0.1006438, -0.02781997, 1.0]], ['2, k, 12', [-0.1379905, 0.02944297, 1.0]], ['2, k, 13', [-0.1469187, -0.294757, 1.0]], ['2, k, 14', [-0.1489707, -0.6284086, 1.0]], ['2, k, 15', [-0.1365577, -0.703847, 1.0]], ['2, k, 16', [-0.007659204, 0.03254248, 1.0]], ['2, k, 17', [-0.02732519, -0.29246, 1.0]], ['2, k, 18', [-0.03651633, -0.5980712, 1.0]], ['2, k, 19', [-0.04147971, -0.6954042, 1.0]], ['2, k, 20', [-0.09340359, 0.5421497, 1.0]], ['2, k, 21', [-0.2831922, -0.1452858, 1.0]], ['2, k, 22', [-0.2372575, -0.06025331, 1.0]], ['2, k, 23', [0.09262042, -0.1012876, 1.0]], ['2, k, 24', [0.1355295, -0.03793261, 1.0]]]
