[['2, k, 0', [0.07524143, -0.3568166, 1.0]], ['2, k, 1', [0.0638667, -0.1115858, 1.0]], ['2, k, 2', [0.05289306, 0.1285809, 1.0]], ['2, k, 3', [0.04082249, 0.2614909, 1.0]], ['2, k, 4', [-0.0925017, 0.04524726, 1.0]], ['2, k, 5', [-0.1059603, -0.1288864, 1.0]], ['2, k, 6', [-0.1248835, -0.1616565, 1.0]], ['2, k, 7', [-0.118465, -0.1041855, 1.0]], ['2, k, 8', [0.2099783, 0.0685965, 1.0]], ['2, k, 9', [0.2489127, -0.1605368, 1.0]], ['2, k, 10', [0.1859111, -0.01296089, 1.0]], ['2, k, 11', [0.1665088, 0.03608371, 1.0]], ['2, k, 12', [-0.001006623, -0.3566053, 1.0]], ['2, k, 13', [-0.1070571, -0.2972499, 1.0]], ['2, k, 14', [-0.1153414, -0.6216234, 1.0]], ['2, k, 15', [-0.1696412, -0.6688889, 1.0]], ['2, k, 16', [0.149235, -0.3439462, 1.0]], ['2, k, 17', [0.1758345, -0.3238586, 1.0]], ['2, k, 18', [0.1575543, -0.6309925, 1.0]], ['2, k, 19', [0.1413133, -0.6758721, 1.0]], ['2, k, 20', [0.05592863, 0.06937585, 1.0]], ['2, k, 21', [-0.1193165, -0.1275794, 1.0]], ['2, k, 22', [-0.1245181, -0.05986318, 1.0]], ['2, k, 23', [0.145489, 0.07605064, 1.0]], ['2, k, 24', [0.2216351, 0.06323282, 1.0]]]
[['2, k, 0', [-0.04123666, -0.2165933, 1.0]], ['2, k, 1', [-0.03996054, 0.04290291, 1.0]], ['2, k, 2', [-0.03889769, 0.2946232, 1.0]], ['2, k, 3', [-0.02983358, 0.4352699, 1.0]], ['2, k, 4', [-0.2005251, 0.1777222, 1.0]], ['2, k, 5', [-0.2543342, -0.01291188, 1.0]], ['2, k, 6', [-0.2179387, 0.2133582, 1.0]], ['2, k, 7', [-0.186534, 0.326966, 1.0]], ['2, k, 8', [0.1212291, 0.203117, 1.0]], ['2, k, 9', [0.1493712, -0.02284191, 1.0]], ['2, k, 10', [0.1246812, -0.1989713, 1.0]], ['2, k, 11', [0.1191781, -0.2526597, 1.0]], ['2, k, 12', [-0.1200387, -0.2139842, 1.0]], ['2, k, 13', [-0.1807631, -0.375416, 1.0]], ['2, k, 14', [-0.2344842, -0.711206, 1.0]], ['2, k, 15', [-0.2062577, -0.7601258, 1.0]], ['2, k, 16', [0.03864316, -0.2138294, 1.0]], ['2, k, 17', [0.06962148, -0.3728846, 1.0]], ['2, k, 18', [0.09656315, -0.7220195, 1.0]], ['2, k, 19', [0.0488512, -0.7600622, 1.0]], ['2, k, 20', [-0.03911461, 0.2324372, 1.0]], ['2, k, 21', [-0.173663, 0.3828543, 1.0]], ['2, k, 22', [-0.2397857, 0.3307522, 1.0]], ['2, k, 23', [0.1003129, -0.3001723, 1.0]], ['2, k, 24', [0.07135769, -0.2373566, 1.0]]]
[['2, k, 0', [-0.04124782, -0.216742, 1.0]], ['2, k, 1', [-0.03997384, 0.04279467, 1.0]], ['2, k, 2', [-0.0388977, 0.2946152, 1.0]], ['2, k, 3', [-0.02943587, 0.4352406, 1.0]], ['2, k, 4', [-0.2006434, 0.1757947, 1.0]], ['2, k, 5', [-0.2552562, -0.01628833, 1.0]], ['2, k, 6', [-0.2170225, 0.2116916, 1.0]], ['2, k, 7', [-0.1853209, 0.3277627, 1.0]], ['2, k, 8', [0.1211171, 0.2029205, 1.0]], ['2, k, 9', [0.1501674, -0.0233186, 1.0]], ['2, k, 10', [0.1229222, -0.2092743, 1.0]], ['2, k, 11', [0.116947, -0.2629531, 1.0]], ['2, k, 12', [-0.1202348, -0.2142649, 1.0]], ['2, k, 13', [-0.1807766, -0.3755553, 1.0]], ['2, k, 14', [-0.2344617, -0.7111133, 1.0]], ['2, k, 15', [-0.2083378, -0.7606809, 1.0]], ['2, k, 16', [0.03881574, -0.2139804, 1.0]], ['2, k, 17', [0.06942548, -0.3727981, 1.0]], ['2, k, 18', [0.09660579, -0.7220158, 1.0]], ['2, k, 19', [0.04384493, -0.7566074, 1.0]], ['2, k, 20', [-0.03911738, 0.23242, 1.0]], ['2, k, 21', [-0.1709206, 0.3836962, 1.0]], ['2, k, 22', [-0.2363034, 0.3303395, 1.0]], ['2, k, 23', [0.1049833, -0.3224241, 1.0]], ['2, k, 24', [0.07253618, -0.244436, 1.0]]]
[['2, k, 0', [-0.04132812, -0.2168399, 1.0]], ['2, k, 1', [-0.04000872, 0.04269742, 1.0]], ['2, k, 2', [-0.0388406, 0.2946237, 1.0]], ['2, k, 3', [-0.02896641, 0.4351569, 1.0]], ['2, k, 4', [-0.2006028, 0.1754842, 1.0]], ['2, k, 5', [-0.2666116, -0.06126522, 1.0]], ['2, k, 6', [-0.2266122, 0.158799, 1.0]], ['2, k, 7', [-0.1861841, 0.3283249, 1.0]], ['2, k, 8', [0.1210867, 0.2027776, 1.0]], ['2, k, 9', [0.1504172, -0.02562487, 1.0]], ['2, k, 10', [0.1210966, -0.2103736, 1.0]], ['2, k, 11', [0.1156462, -0.2634952, 1.0]], ['2, k, 12', [-0.1204532, -0.2143996, 1.0]], ['2, k, 13', [-0.1809319, -0.3752406, 1.0]], ['2, k, 14', [-0.2339276, -0.7108595, 1.0]], ['2, k, 15', [-0.2118028, -0.763501, 1.0]], ['2, k, 16', [0.03883245, -0.2141046, 1.0]], ['2, k, 17', [0.06924132, -0.372655, 1.0]], ['2, k, 18', [0.09666761, -0.7220144, 1.0]], ['2, k, 19', [0.04812185, -0.7575613, 1.0]], ['2, k, 20', [-0.03909214, 0.2324082, 1.0]], ['2, k, 21', [-0.1733317, 0.3835689, 1.0]], ['2, k, 22', [-0.238693, 0.3310461, 1.0]], ['2, k, 23', [0.1048674, -0.322876, 1.0]], ['2, k, 24', [0.06875527, -0.2447681, 1.0]]]
[['2, k, 0', [-0.04016576, -0.2175338, 1.0]], ['2, k, 1', [-0.03971651, 0.04238952, 1.0]], ['2, k, 2', [-0.03885029, 0.294584, 1.0]], ['2, k, 3', [-0.02845091, 0.4352639, 1.0]], ['2, k, 4', [-0.2003681, 0.1752459, 1.0]], ['2, k, 5', [-0.2537255, -0.01190884, 1.0]], ['2, k, 6', [-0.202191, 0.2179581, 1.0]], ['2, k, 7', [-0.1848202, 0.327624, 1.0]], ['2, k, 8', [0.1210926, 0.2024992, 1.0]], ['2, k, 9', [0.1504758, -0.02579049, 1.0]], ['2, k, 10', [0.1107071, -0.2162191, 1.0]], ['2, k, 11', [0.1070863, -0.2633864, 1.0]], ['2, k, 12', [-0.1187523, -0.2154942, 1.0]], ['2, k, 13', [-0.1809681, -0.3749286, 1.0]], ['2, k, 14', [-0.2351349, -0.7121007, 1.0]], ['2, k, 15', [-0.2092889, -0.7622944, 1.0]], ['2, k, 16', [0.03954612, -0.2144143, 1.0]], ['2, k, 17', [0.06922013, -0.3726237, 1.0]], ['2, k, 18', [0.09662584, -0.7218205, 1.0]], ['2, k, 19', [0.04408363, -0.7554483, 1.0]], ['2, k, 20', [-0.03907506, 0.2323429, 1.0]], ['2, k, 21', [-0.1671782, 0.3834992, 1.0]], ['2, k, 22', [-0.23483, 0.3269837, 1.0]], ['2, k, 23', [0.1045125, -0.3272879, 1.0]], ['2, k, 24', [0.05883587, -0.2522455, 1.0]]]
[['2, k, 0', [-0.0401752, -0.2175506, 1.0]], ['2, k, 1', [-0.03976877, 0.04243015, 1.0]], ['2, k, 2', [-0.0391257, 0.2950219, 1.0]], ['2, k, 3', [-0.02833601, 0.4351507, 1.0]], ['2, k, 4', [-0.2003088, 0.1746844, 1.0]], ['2, k, 5', [-0.2538898, -0.0127518, 1.0]], ['2, k, 6', [-0.2037159, 0.2172227, 1.0]], ['2, k, 7', [-0.1840833, 0.3277092, 1.0]], ['2, k, 8', [0.1208977, 0.2023748, 1.0]], ['2, k, 9', [0.1503355, -0.02611692, 1.0]], ['2, k, 10', [0.1051167, -0.2167158, 1.0]], ['2, k, 11', [0.09922514, -0.2548156, 1.0]], ['2, k, 12', [-0.1188985, -0.2155032, 1.0]], ['2, k, 13', [-0.1812922, -0.3751076, 1.0]], ['2, k, 14', [-0.2339368, -0.711919, 1.0]], ['2, k, 15', [-0.2072351, -0.761296, 1.0]], ['2, k, 16', [0.03963077, -0.2144529, 1.0]], ['2, k, 17', [0.0691535, -0.3725455, 1.0]], ['2, k, 18', [0.09618761, -0.7219603, 1.0]], ['2, k, 19', [0.04222882, -0.755143, 1.0]], ['2, k, 20', [-0.03928334, 0.2326515, 1.0]], ['2, k, 21', [-0.1709491, 0.3866692, 1.0]], ['2, k, 22', [-0.2389044, 0.3340858, 1.0]], ['2, k, 23', [0.1099789, -0.2764806, 1.0]], ['2, k, 24', [0.0489635, -0.249698, 1.0]]]
[['2, k, 0', [-0.04009194, -0.2176831, 1.0]], ['2, k, 1', [-0.03978091, 0.04240648, 1.0]], ['2, k, 2', [-0.03925408, 0.2950858, 1.0]], ['2, k, 3', [-0.02809327, 0.4351008, 1.0]], ['2, k, 4', [-0.2002755, 0.1744166, 1.0]], ['2, k, 5', [-0.2542136, -0.01357324, 1.0]], ['2, k, 6', [-0.2040471, 0.2163638, 1.0]], ['2, k, 7', [-0.1843205, 0.3279552, 1.0]], ['2, k, 8', [0.120844, 0.2022588, 1.0]], ['2, k, 9', [0.148703, -0.02526208, 1.0]], ['2, k, 10', [0.1269358, -0.219336, 1.0]], ['2, k, 11', [0.1247984, -0.2727702, 1.0]], ['2, k, 12', [-0.1187049, -0.215812, 1.0]], ['2, k, 13', [-0.1816644, -0.375035, 1.0]], ['2, k, 14', [-0.2231023, -0.7033578, 1.0]], ['2, k, 15', [-0.2057151, -0.763448, 1.0]], ['2, k, 16', [0.03964669, -0.2144672, 1.0]], ['2, k, 17', [0.06919721, -0.3724584, 1.0]], ['2, k, 18', [0.09496798, -0.7232632, 1.0]], ['2, k, 19', [0.04158491, -0.7556282, 1.0]], ['2, k, 20', [-0.03936578, 0.2326836, 1.0]], ['2, k, 21', [-0.1721424, 0.3838684, 1.0]], ['2, k, 22', [-0.2371776, 0.3338392, 1.0]], ['2, k, 23', [0.1108999, -0.3335464, 1.0]], ['2, k, 24', [0.08332802, -0.2453151, 1.0]]]
[['2, k, 0', [-0.04034465, -0.217707, 1.0]], ['2, k, 1', [-0.04002421, 0.04245045, 1.0]], ['2, k, 2', [-0.03953196, 0.2952929, 1.0]], ['2, k, 3', [-0.02800407, 0.435063, 1.0]], ['2, k, 4', [-0.2002863, 0.1741449, 1.0]], ['2, k, 5', [-0.2669286, -0.06024671, 1.0]], ['2, k, 6', [-0.2190284, 0.1603231, 1.0]], ['2, k, 7', [-0.1856479, 0.3293089, 1.0]], ['2, k, 8', [0.1207974, 0.2022288, 1.0]], ['2, k, 9', [0.1493368, -0.02508936, 1.0]], ['2, k, 10', [0.1261786, -0.229891, 1.0]], ['2, k, 11', [0.1297779, -0.2805336, 1.0]], ['2, k, 12', [-0.1192897, -0.2157456, 1.0]], ['2, k, 13', [-0.1815588, -0.3750347, 1.0]], ['2, k, 14', [-0.2250951, -0.7058778, 1.0]], ['2, k, 15', [-0.2049294, -0.7627279, 1.0]], ['2, k, 16', [0.03958455, -0.2144928, 1.0]], ['2, k, 17', [0.06925124, -0.3724938, 1.0]], ['2, k, 18', [0.09504838, -0.7232773, 1.0]], ['2, k, 19', [0.0407855, -0.7553751, 1.0]], ['2, k, 20', [-0.03964096, 0.2328558, 1.0]], ['2, k, 21', [-0.1680673, 0.3830114, 1.0]], ['2, k, 22', [-0.2389866, 0.3316146, 1.0]], ['2, k, 23', [0.1103881, -0.3386713, 1.0]], ['2, k, 24', [0.09653271, -0.2459701, 1.0]]]
[['2, k, 0', [-0.0396129, -0.2181797, 1.0]], ['2, k, 1', [-0.03981369, 0.04227135, 1.0]], ['2, k, 2', [-0.03953268, 0.2952818, 1.0]], ['2, k, 3', [-0.02797892, 0.4350544, 1.0]], ['2, k, 4', [-0.2002068, 0.174039, 1.0]], ['2, k, 5', [-0.252981, -0.01486851, 1.0]], ['2, k, 6', [-0.1960045, 0.2158626, 1.0]], ['2, k, 7', [-0.1846754, 0.3274755, 1.0]], ['2, k, 8', [0.120698, 0.2019439, 1.0]], ['2, k, 9', [0.1503976, -0.02521126, 1.0]], ['2, k, 10', [0.1273784, -0.2189906, 1.0]], ['2, k, 11', [0.1198744, -0.2715127, 1.0]], ['2, k, 12', [-0.1183416, -0.2163889, 1.0]], ['2, k, 13', [-0.1815426, -0.3750747, 1.0]], ['2, k, 14', [-0.2280972, -0.7089269, 1.0]], ['2, k, 15', [-0.2034879, -0.7619022, 1.0]], ['2, k, 16', [0.04017165, -0.2147768, 1.0]], ['2, k, 17', [0.06916774, -0.3724608, 1.0]], ['2, k, 18', [0.09524233, -0.7229803, 1.0]], ['2, k, 19', [0.04263782, -0.7564871, 1.0]], ['2, k, 20', [-0.03961737, 0.2328286, 1.0]], ['2, k, 21', [-0.1723827, 0.3875576, 1.0]], ['2, k, 22', [-0.2383836, 0.3291664, 1.0]], ['2, k, 23', [0.1032748, -0.3313201, 1.0]], ['2, k, 24', [0.07814872, -0.2470883, 1.0]]]
[['2, k, 0', [-0.03964216, -0.2185133, 1.0]], ['2, k, 1', [-0.03985366, 0.04225231, 1.0]], ['2, k, 2', [-0.03975285, 0.2956048, 1.0]], ['2, k, 3', [-0.02779828, 0.4351526, 1.0]], ['2, k, 4', [-0.2001488, 0.1738105, 1.0]], ['2, k, 5', [-0.2481091, -0.01394843, 1.0]], ['2, k, 6', [-0.2128019, 0.2325953, 1.0]], ['2, k, 7', [-0.1858932, 0.3289953, 1.0]], ['2, k, 8', [0.120596, 0.2013022, 1.0]], ['2, k, 9', [0.1491448, -0.02554842, 1.0]], ['2, k, 10', [0.1235781, -0.2234782, 1.0]], ['2, k, 11', [0.1207799, -0.2755626, 1.0]], ['2, k, 12', [-0.1183856, -0.2167828, 1.0]], ['2, k, 13', [-0.1835531, -0.3813495, 1.0]], ['2, k, 14', [-0.2404137, -0.7144156, 1.0]], ['2, k, 15', [-0.2039602, -0.7550184, 1.0]], ['2, k, 16', [0.0401573, -0.214979, 1.0]], ['2, k, 17', [0.06903006, -0.3724791, 1.0]], ['2, k, 18', [0.09492783, -0.7223276, 1.0]], ['2, k, 19', [0.04299266, -0.7561074, 1.0]], ['2, k, 20', [-0.03977084, 0.2330143, 1.0]], ['2, k, 21', [-0.1729625, 0.3853439, 1.0]], ['2, k, 22', [-0.2392013, 0.3300652, 1.0]], ['2, k, 23', [0.1074237, -0.3407028, 1.0]], ['2, k, 24', [0.07761062, -0.2497951, 1.0]]]
[['2, k, 0', [-0.03969339, -0.2184197, 1.0]], ['2, k, 1', [-0.03987537, 0.04225283, 1.0]], ['2, k, 2', [-0.03975822, 0.2956062, 1.0]], ['2, k, 3', [-0.02762472, 0.4350422, 1.0]], ['2, k, 4', [-0.2000809, 0.1738186, 1.0]], ['2, k, 5', [-0.2547092, -0.01485289, 1.0]], ['2, k, 6', [-0.2162813, 0.2157472, 1.0]], ['2, k, 7', [-0.1862018, 0.3268246, 1.0]], ['2, k, 8', [0.1205036, 0.201281, 1.0]], ['2, k, 9', [0.1490441, -0.02693974, 1.0]], ['2, k, 10', [0.1232503, -0.2239263, 1.0]], ['2, k, 11', [0.1209578, -0.2756404, 1.0]], ['2, k, 12', [-0.118556, -0.2166344, 1.0]], ['2, k, 13', [-0.1832959, -0.3808613, 1.0]], ['2, k, 14', [-0.2392726, -0.7140213, 1.0]], ['2, k, 15', [-0.2051536, -0.757059, 1.0]], ['2, k, 16', [0.04030299, -0.2149144, 1.0]], ['2, k, 17', [0.0690351, -0.3725499, 1.0]], ['2, k, 18', [0.08870314, -0.720978, 1.0]], ['2, k, 19', [0.04060519, -0.7572973, 1.0]], ['2, k, 20', [-0.03977812, 0.2330176, 1.0]], ['2, k, 21', [-0.1690606, 0.3842159, 1.0]], ['2, k, 22', [-0.2394716, 0.3240639, 1.0]], ['2, k, 23', [0.105488, -0.3394452, 1.0]], ['2, k, 24', [0.08842491, -0.2450843, 1.0]]]
[['2, k, 0', [-0.04042806, -0.2186145, 1.0]], ['2, k, 1', [-0.04030517, 0.04213278, 1.0]], ['2, k, 2', [-0.03998699, 0.2955972, 1.0]], ['2, k, 3', [-0.02751738, 0.4349577, 1.0]], ['2, k, 4', [-0.2001421, 0.1737091, 1.0]], ['2, k, 5', [-0.2552808, -0.01478413, 1.0]], ['2, k, 6', [-0.2157453, 0.2153482, 1.0]], ['2, k, 7', [-0.1880962, 0.3256297, 1.0]], ['2, k, 8', [0.1204204, 0.2012154, 1.0]], ['2, k, 9', [0.1482706, -0.02583458, 1.0]], ['2, k, 10', [0.1231376, -0.2224308, 1.0]], ['2, k, 11', [0.1202152, -0.2755302, 1.0]], ['2, k, 12', [-0.1197305, -0.2167776, 1.0]], ['2, k, 13', [-0.1832462, -0.3801304, 1.0]], ['2, k, 14', [-0.2348143, -0.7127145, 1.0]], ['2, k, 15', [-0.2060248, -0.7599232, 1.0]], ['2, k, 16', [0.03989891, -0.2150804, 1.0]], ['2, k, 17', [0.06896308, -0.3725697, 1.0]], ['2, k, 18', [0.09083366, -0.7215058, 1.0]], ['2, k, 19', [0.04076908, -0.7563549, 1.0]], ['2, k, 20', [-0.04005274, 0.232996, 1.0]], ['2, k, 21', [-0.1772025, 0.383055, 1.0]], ['2, k, 22', [-0.2410559, 0.3277806, 1.0]], ['2, k, 23', [0.1029297, -0.3338084, 1.0]], ['2, k, 24', [0.08181755, -0.2467096, 1.0]]]
[['2, k, 0', [-0.04171041, -0.2185636, 1.0]], ['2, k, 1', [-0.04065846, 0.04199063, 1.0]], ['2, k, 2', [-0.03999872, 0.2954873, 1.0]], ['2, k, 3', [-0.02751463, 0.4349846, 1.0]], ['2, k, 4', [-0.2000683, 0.1737736, 1.0]], ['2, k, 5', [-0.2598886, -0.03060577, 1.0]], ['2, k, 6', [-0.2189781, 0.1967005, 1.0]], ['2, k, 7', [-0.1886087, 0.3250167, 1.0]], ['2, k, 8', [0.1203755, 0.201187, 1.0]], ['2, k, 9', [0.1492536, -0.02665234, 1.0]], ['2, k, 10', [0.1218053, -0.2234418, 1.0]], ['2, k, 11', [0.1181042, -0.2738246, 1.0]], ['2, k, 12', [-0.1213612, -0.2165292, 1.0]], ['2, k, 13', [-0.1830466, -0.3790519, 1.0]], ['2, k, 14', [-0.236066, -0.7134705, 1.0]], ['2, k, 15', [-0.2072783, -0.7607747, 1.0]], ['2, k, 16', [0.03894696, -0.2151103, 1.0]], ['2, k, 17', [0.06906427, -0.3720056, 1.0]], ['2, k, 18', [0.09273804, -0.7214999, 1.0]], ['2, k, 19', [0.04107067, -0.7557582, 1.0]], ['2, k, 20', [-0.04010656, 0.2328995, 1.0]], ['2, k, 21', [-0.1762158, 0.3826573, 1.0]], ['2, k, 22', [-0.2395295, 0.3292535, 1.0]], ['2, k, 23', [0.1065393, -0.338963, 1.0]], ['2, k, 24', [0.08959305, -0.2461299, 1.0]]]
[['2, k, 0', [-0.04113678, -0.2188425, 1.0]], ['2, k, 1', [-0.04057454, 0.04193158, 1.0]], ['2, k, 2', [-0.04004264, 0.2955101, 1.0]], ['2, k, 3', [-0.02733285, 0.4352454, 1.0]], ['2, k, 4', [-0.2000526, 0.1737223, 1.0]], ['2, k, 5', [-0.2559038, -0.02048706, 1.0]], ['2, k, 6', [-0.2158306, 0.2064472, 1.0]], ['2, k, 7', [-0.1891905, 0.3230087, 1.0]], ['2, k, 8', [0.1203848, 0.2011775, 1.0]], ['2, k, 9', [0.1500158, -0.02674739, 1.0]], ['2, k, 10', [0.1216982, -0.2235785, 1.0]], ['2, k, 11', [0.1184564, -0.2746374, 1.0]], ['2, k, 12', [-0.1203655, -0.2171195, 1.0]], ['2, k, 13', [-0.1829317, -0.3790493, 1.0]], ['2, k, 14', [-0.235418, -0.7132338, 1.0]], ['2, k, 15', [-0.2071793, -0.7611952, 1.0]], ['2, k, 16', [0.03923584, -0.2151759, 1.0]], ['2, k, 17', [0.06889348, -0.3718082, 1.0]], ['2, k, 18', [0.09279165, -0.7214308, 1.0]], ['2, k, 19', [0.04031331, -0.754818, 1.0]], ['2, k, 20', [-0.04011928, 0.2329048, 1.0]], ['2, k, 21', [-0.1750111, 0.3780074, 1.0]], ['2, k, 22', [-0.2398023, 0.327538, 1.0]], ['2, k, 23', [0.1062182, -0.3392664, 1.0]], ['2, k, 24', [0.07347296, -0.2461961, 1.0]]]
[['2, k, 0', [-0.04083638, -0.2192156, 1.0]], ['2, k, 1', [-0.0404523, 0.04176738, 1.0]], ['2, k, 2', [-0.04000431, 0.2955085, 1.0]], ['2, k, 3', [-0.02726915, 0.4351945, 1.0]], ['2, k, 4', [-0.2001004, 0.1733362, 1.0]], ['2, k, 5', [-0.2550316, -0.01772285, 1.0]], ['2, k, 6', [-0.2163762, 0.2091973, 1.0]], ['2, k, 7', [-0.1900124, 0.3206432, 1.0]], ['2, k, 8', [0.1204724, 0.2008997, 1.0]], ['2, k, 9', [0.1490316, -0.02565432, 1.0]], ['2, k, 10', [0.1168008, -0.2016146, 1.0]], ['2, k, 11', [0.1123429, -0.2528356, 1.0]], ['2, k, 12', [-0.1199062, -0.2175344, 1.0]], ['2, k, 13', [-0.1829399, -0.3784524, 1.0]], ['2, k, 14', [-0.2351637, -0.7132207, 1.0]], ['2, k, 15', [-0.20728, -0.7611524, 1.0]], ['2, k, 16', [0.03939351, -0.2154665, 1.0]], ['2, k, 17', [0.06881995, -0.3706269, 1.0]], ['2, k, 18', [0.0963313, -0.7217127, 1.0]], ['2, k, 19', [0.04114812, -0.754135, 1.0]], ['2, k, 20', [-0.04006957, 0.2328708, 1.0]], ['2, k, 21', [-0.1775062, 0.3724848, 1.0]], ['2, k, 22', [-0.2398274, 0.3196882, 1.0]], ['2, k, 23', [0.1056494, -0.3114885, 1.0]], ['2, k, 24', [0.07916818, -0.2662571, 1.0]]]
[['2, k, 0', [-0.04057986, -0.2197205, 1.0]], ['2, k, 1', [-0.04023864, 0.04151388, 1.0]], ['2, k, 2', [-0.03980406, 0.2954561, 1.0]], ['2, k, 3', [-0.02727586, 0.4352004, 1.0]], ['2, k, 4', [-0.1978332, 0.169672, 1.0]], ['2, k, 5', [-0.2549115, -0.01762042, 1.0]], ['2, k, 6', [-0.2176253, 0.2085019, 1.0]], ['2, k, 7', [-0.19031, 0.3170199, 1.0]], ['2, k, 8', [0.1204772, 0.2006746, 1.0]], ['2, k, 9', [0.1491187, -0.02569791, 1.0]], ['2, k, 10', [0.124054, -0.2240288, 1.0]], ['2, k, 11', [0.1219485, -0.2741278, 1.0]], ['2, k, 12', [-0.1194857, -0.2182729, 1.0]], ['2, k, 13', [-0.1825091, -0.3784057, 1.0]], ['2, k, 14', [-0.2348624, -0.7137028, 1.0]], ['2, k, 15', [-0.2075711, -0.7617428, 1.0]], ['2, k, 16', [0.03950562, -0.2157266, 1.0]], ['2, k, 17', [0.06876884, -0.3701659, 1.0]], ['2, k, 18', [0.0970733, -0.7208402, 1.0]], ['2, k, 19', [0.04136128, -0.7537622, 1.0]], ['2, k, 20', [-0.03988577, 0.2327866, 1.0]], ['2, k, 21', [-0.1797794, 0.3663232, 1.0]], ['2, k, 22', [-0.2393923, 0.3084066, 1.0]], ['2, k, 23', [0.1053728, -0.3381957, 1.0]], ['2, k, 24', [0.07981268, -0.2491598, 1.0]]]
[['2, k, 0', [-0.04053151, -0.2197739, 1.0]], ['2, k, 1', [-0.04024857, 0.04147843, 1.0]], ['2, k, 2', [-0.03987869, 0.2954375, 1.0]], ['2, k, 3', [-0.02729479, 0.4351634, 1.0]], ['2, k, 4', [-0.1975847, 0.1698979, 1.0]], ['2, k, 5', [-0.2498183, -0.01668647, 1.0]], ['2, k, 6', [-0.2150227, 0.2248222, 1.0]], ['2, k, 7', [-0.1944802, 0.3091725, 1.0]], ['2, k, 8', [0.1204834, 0.2006463, 1.0]], ['2, k, 9', [0.1496007, -0.02568808, 1.0]], ['2, k, 10', [0.1169277, -0.1966455, 1.0]], ['2, k, 11', [0.1134705, -0.2532244, 1.0]], ['2, k, 12', [-0.1195137, -0.2182674, 1.0]], ['2, k, 13', [-0.1822728, -0.3778918, 1.0]], ['2, k, 14', [-0.2382307, -0.714828, 1.0]], ['2, k, 15', [-0.2087946, -0.7605485, 1.0]], ['2, k, 16', [0.03983478, -0.2159786, 1.0]], ['2, k, 17', [0.06880222, -0.37017, 1.0]], ['2, k, 18', [0.09711505, -0.7206784, 1.0]], ['2, k, 19', [0.04060608, -0.75332, 1.0]], ['2, k, 20', [-0.03993958, 0.2327654, 1.0]], ['2, k, 21', [-0.18221, 0.3601401, 1.0]], ['2, k, 22', [-0.2487371, 0.3128985, 1.0]], ['2, k, 23', [0.1096156, -0.3089943, 1.0]], ['2, k, 24', [0.06138102, -0.2337375, 1.0]]]
[['2, k, 0', [-0.04039744, -0.219835, 1.0]], ['2, k, 1', [-0.04013173, 0.04146409, 1.0]], ['2, k, 2', [-0.03974782, 0.2955074, 1.0]], ['2, k, 3', [-0.02730282, 0.4354137, 1.0]], ['2, k, 4', [-0.1974943, 0.1701519, 1.0]], ['2, k, 5', [-0.2497533, -0.01632986, 1.0]], ['2, k, 6', [-0.2146292, 0.2213722, 1.0]], ['2, k, 7', [-0.1983849, 0.2938331, 1.0]], ['2, k, 8', [0.1203778, 0.2006402, 1.0]], ['2, k, 9', [0.1563648, -0.04567614, 1.0]], ['2, k, 10', [0.1215624, -0.2110015, 1.0]], ['2, k, 11', [0.1167681, -0.2570872, 1.0]], ['2, k, 12', [-0.1192176, -0.2183777, 1.0]], ['2, k, 13', [-0.1819202, -0.3771064, 1.0]], ['2, k, 14', [-0.237965, -0.7147678, 1.0]], ['2, k, 15', [-0.20798, -0.7614082, 1.0]], ['2, k, 16', [0.03985178, -0.2159863, 1.0]], ['2, k, 17', [0.06843626, -0.3696402, 1.0]], ['2, k, 18', [0.09750427, -0.7211348, 1.0]], ['2, k, 19', [0.0548366, -0.7602038, 1.0]], ['2, k, 20', [-0.03982095, 0.2328136, 1.0]], ['2, k, 21', [-0.184945, 0.3452476, 1.0]], ['2, k, 22', [-0.2480392, 0.3034327, 1.0]], ['2, k, 23', [0.1026056, -0.3153238, 1.0]], ['2, k, 24', [0.06658224, -0.2422596, 1.0]]]
