[['2, k, 0', [0.02854628, -0.04262931, 1.0]], ['2, k, 1', [0.02573868, 0.2081434, 1.0]], ['2, k, 2', [0.02324762, 0.4500583, 1.0]], ['2, k, 3', [0.04432613, 0.5828544, 1.0]], ['2, k, 4', [-0.1642858, 0.4231711, 1.0]], ['2, k, 5', [-0.2881868, 0.2303658, 1.0]], ['2, k, 6', [-0.2252572, 0.03321208, 1.0]], ['2, k, 7', [-0.2052383, -0.01125626, 1.0]], ['2, k, 8', [0.2199149, 0.3831703, 1.0]], ['2, k, 9', [0.331875, 0.1959618, 1.0]], ['2, k, 10', [0.2574401, 0.003035911, 1.0]], ['2, k, 11', [0.2326393, -0.03791489, 1.0]], ['2, k, 12', [-0.04848397, -0.03976791, 1.0]], ['2, k, 13', [-0.1241535, -0.1485206, 1.0]], ['2, k, 14', [-0.06753237, -0.5178159, 1.0]], ['2, k, 15', [-0.07781018, -0.5927337, 1.0]], ['2, k, 16', [0.1050107, -0.04403695, 1.0]], ['2, k, 17', [0.1693072, -0.1992681, 1.0]], ['2, k, 18', [0.1118607, -0.5995465, 1.0]], ['2, k, 19', [0.1062355, -0.6519138, 1.0]], ['2, k, 20', [0.02385078, 0.3907709, 1.0]], ['2, k, 21', [-0.1678371, -0.08306811, 1.0]], ['2, k, 22', [-0.208125, 0.0563371, 1.0]], ['2, k, 23', [0.2173521, -0.1073335, 1.0]], ['2, k, 24', [0.248853, -0.08501144, 1.0]]]
[['2, k, 0', [0.02948732, -0.05513149, 1.0]], ['2, k, 1', [0.02292159, 0.1936975, 1.0]], ['2, k, 2', [0.01693491, 0.4369412, 1.0]], ['2, k, 3', [0.02044485, 0.5499849, 1.0]], ['2, k, 4', [-0.1672798, 0.4158693, 1.0]], ['2, k, 5', [-0.2870269, 0.23457, 1.0]], ['2, k, 6', [-0.2212558, 0.01159429, 1.0]], ['2, k, 7', [-0.1931553, -0.06854483, 1.0]], ['2, k, 8', [0.2133983, 0.3778299, 1.0]], ['2, k, 9', [0.3346419, 0.2010262, 1.0]], ['2, k, 10', [0.2663086, 0.03334401, 1.0]], ['2, k, 11', [0.2274796, -0.02296237, 1.0]], ['2, k, 12', [-0.05072199, -0.05452362, 1.0]], ['2, k, 13', [-0.1093355, -0.2021725, 1.0]], ['2, k, 14', [-0.09295266, -0.5929742, 1.0]], ['2, k, 15', [-0.07936945, -0.6395903, 1.0]], ['2, k, 16', [0.1086849, -0.05411506, 1.0]], ['2, k, 17', [0.1697861, -0.206693, 1.0]], ['2, k, 18', [0.1132172, -0.5817918, 1.0]], ['2, k, 19', [0.09817152, -0.644325, 1.0]], ['2, k, 20', [0.01842981, 0.377197, 1.0]], ['2, k, 21', [-0.1799156, -0.1190239, 1.0]], ['2, k, 22', [-0.1460106, -0.04588479, 1.0]], ['2, k, 23', [0.1975675, -0.09402124, 1.0]], ['2, k, 24', [0.268659, -0.01338143, 1.0]]]
[['2, k, 0', [0.02903487, -0.05806265, 1.0]], ['2, k, 1', [0.02272161, 0.1917691, 1.0]], ['2, k, 2', [0.01694108, 0.4357077, 1.0]], ['2, k, 3', [0.02062332, 0.5472819, 1.0]], ['2, k, 4', [-0.1688539, 0.4083479, 1.0]], ['2, k, 5', [-0.2874606, 0.2311591, 1.0]], ['2, k, 6', [-0.2213092, 0.01117583, 1.0]], ['2, k, 7', [-0.1930636, -0.06812533, 1.0]], ['2, k, 8', [0.2133186, 0.3773552, 1.0]], ['2, k, 9', [0.33405, 0.1992957, 1.0]], ['2, k, 10', [0.2589631, 0.0131838, 1.0]], ['2, k, 11', [0.2160585, -0.044581, 1.0]], ['2, k, 12', [-0.051469, -0.05761113, 1.0]], ['2, k, 13', [-0.1103716, -0.2038439, 1.0]], ['2, k, 14', [-0.0994748, -0.5975529, 1.0]], ['2, k, 15', [-0.08109759, -0.6388627, 1.0]], ['2, k, 16', [0.1085383, -0.0567531, 1.0]], ['2, k, 17', [0.1697357, -0.2088601, 1.0]], ['2, k, 18', [0.1132236, -0.5816673, 1.0]], ['2, k, 19', [0.09917229, -0.6439605, 1.0]], ['2, k, 20', [0.01838042, 0.3758203, 1.0]], ['2, k, 21', [-0.1835973, -0.1187061, 1.0]], ['2, k, 22', [-0.1460504, -0.04737777, 1.0]], ['2, k, 23', [0.2110128, -0.1129117, 1.0]], ['2, k, 24', [0.2482463, -0.08278589, 1.0]]]
[['2, k, 0', [0.02905403, -0.0591142, 1.0]], ['2, k, 1', [0.02252124, 0.1909282, 1.0]], ['2, k, 2', [0.01620791, 0.4349651, 1.0]], ['2, k, 3', [0.02109152, 0.5448024, 1.0]], ['2, k, 4', [-0.1686157, 0.4085954, 1.0]], ['2, k, 5', [-0.2868271, 0.2306752, 1.0]], ['2, k, 6', [-0.2213311, 0.01034691, 1.0]], ['2, k, 7', [-0.194521, -0.06601866, 1.0]], ['2, k, 8', [0.2126872, 0.3744776, 1.0]], ['2, k, 9', [0.332841, 0.1975877, 1.0]], ['2, k, 10', [0.2591471, 0.01330484, 1.0]], ['2, k, 11', [0.2163634, -0.04349434, 1.0]], ['2, k, 12', [-0.0515049, -0.05848042, 1.0]], ['2, k, 13', [-0.1109666, -0.2044089, 1.0]], ['2, k, 14', [-0.1008053, -0.5981686, 1.0]], ['2, k, 15', [-0.08217528, -0.6405675, 1.0]], ['2, k, 16', [0.1086368, -0.05794904, 1.0]], ['2, k, 17', [0.1697033, -0.209894, 1.0]], ['2, k, 18', [0.1131166, -0.5818796, 1.0]], ['2, k, 19', [0.09957958, -0.6440613, 1.0]], ['2, k, 20', [0.01779855, 0.3750815, 1.0]], ['2, k, 21', [-0.1874688, -0.1208092, 1.0]], ['2, k, 22', [-0.1502853, -0.04066544, 1.0]], ['2, k, 23', [0.2109614, -0.1118438, 1.0]], ['2, k, 24', [0.246701, -0.09036287, 1.0]]]
[['2, k, 0', [0.02899932, -0.06018366, 1.0]], ['2, k, 1', [0.02273529, 0.1899433, 1.0]], ['2, k, 2', [0.01683197, 0.4338379, 1.0]], ['2, k, 3', [0.02091873, 0.542602, 1.0]], ['2, k, 4', [-0.1685341, 0.4087142, 1.0]], ['2, k, 5', [-0.2856805, 0.2298493, 1.0]], ['2, k, 6', [-0.2212034, 0.01023191, 1.0]], ['2, k, 7', [-0.193786, -0.06808533, 1.0]], ['2, k, 8', [0.2124334, 0.3733867, 1.0]], ['2, k, 9', [0.3328843, 0.1977076, 1.0]], ['2, k, 10', [0.2593286, 0.01320885, 1.0]], ['2, k, 11', [0.2165231, -0.04387802, 1.0]], ['2, k, 12', [-0.05164216, -0.0593716, 1.0]], ['2, k, 13', [-0.1118688, -0.2052695, 1.0]], ['2, k, 14', [-0.1027467, -0.5980923, 1.0]], ['2, k, 15', [-0.08388805, -0.6408899, 1.0]], ['2, k, 16', [0.1086825, -0.0591426, 1.0]], ['2, k, 17', [0.1699005, -0.2103742, 1.0]], ['2, k, 18', [0.1131737, -0.5816208, 1.0]], ['2, k, 19', [0.09987477, -0.644116, 1.0]], ['2, k, 20', [0.01830405, 0.3740098, 1.0]], ['2, k, 21', [-0.1788923, -0.117016, 1.0]], ['2, k, 22', [-0.1444893, -0.04734621, 1.0]], ['2, k, 23', [0.2086736, -0.1114944, 1.0]], ['2, k, 24', [0.2479016, -0.08628686, 1.0]]]
[['2, k, 0', [0.02810477, -0.06173344, 1.0]], ['2, k, 1', [0.02219226, 0.1887664, 1.0]], ['2, k, 2', [0.01680398, 0.4325798, 1.0]], ['2, k, 3', [0.02126743, 0.5404134, 1.0]], ['2, k, 4', [-0.1684622, 0.4088261, 1.0]], ['2, k, 5', [-0.2849689, 0.228987, 1.0]], ['2, k, 6', [-0.2211395, 0.01009331, 1.0]], ['2, k, 7', [-0.194583, -0.06548796, 1.0]], ['2, k, 8', [0.2112498, 0.371873, 1.0]], ['2, k, 9', [0.3314624, 0.1968875, 1.0]], ['2, k, 10', [0.2595433, 0.01349715, 1.0]], ['2, k, 11', [0.2158627, -0.04332706, 1.0]], ['2, k, 12', [-0.05250255, -0.06061242, 1.0]], ['2, k, 13', [-0.1128875, -0.206, 1.0]], ['2, k, 14', [-0.1058883, -0.5972401, 1.0]], ['2, k, 15', [-0.08638003, -0.6413609, 1.0]], ['2, k, 16', [0.1077949, -0.0609547, 1.0]], ['2, k, 17', [0.1701179, -0.2109009, 1.0]], ['2, k, 18', [0.1130575, -0.5815171, 1.0]], ['2, k, 19', [0.1000567, -0.6441076, 1.0]], ['2, k, 20', [0.01811582, 0.3727812, 1.0]], ['2, k, 21', [-0.1783164, -0.1155781, 1.0]], ['2, k, 22', [-0.1466677, -0.04543374, 1.0]], ['2, k, 23', [0.2109772, -0.113199, 1.0]], ['2, k, 24', [0.2745075, 0.007660159, 1.0]]]
[['2, k, 0', [0.02798454, -0.06365553, 1.0]], ['2, k, 1', [0.02206027, 0.1874164, 1.0]], ['2, k, 2', [0.01651166, 0.4316647, 1.0]], ['2, k, 3', [0.02140351, 0.53811, 1.0]], ['2, k, 4', [-0.1703417, 0.4025042, 1.0]], ['2, k, 5', [-0.2855508, 0.2259764, 1.0]], ['2, k, 6', [-0.2210622, 0.009520112, 1.0]], ['2, k, 7', [-0.1939687, -0.06662958, 1.0]], ['2, k, 8', [0.2099336, 0.3702461, 1.0]], ['2, k, 9', [0.3300237, 0.196249, 1.0]], ['2, k, 10', [0.2596895, 0.01367143, 1.0]], ['2, k, 11', [0.2171215, -0.0426599, 1.0]], ['2, k, 12', [-0.05296879, -0.06284196, 1.0]], ['2, k, 13', [-0.1139174, -0.2073751, 1.0]], ['2, k, 14', [-0.1072552, -0.5959248, 1.0]], ['2, k, 15', [-0.08711006, -0.6424347, 1.0]], ['2, k, 16', [0.1079753, -0.06254658, 1.0]], ['2, k, 17', [0.1703655, -0.2115732, 1.0]], ['2, k, 18', [0.1130687, -0.5815035, 1.0]], ['2, k, 19', [0.10075, -0.644042, 1.0]], ['2, k, 20', [0.01787809, 0.3717485, 1.0]], ['2, k, 21', [-0.181158, -0.116753, 1.0]], ['2, k, 22', [-0.1468953, -0.04493379, 1.0]], ['2, k, 23', [0.2120969, -0.1123801, 1.0]], ['2, k, 24', [0.2475511, -0.08900255, 1.0]]]
[['2, k, 0', [0.02806772, -0.06506287, 1.0]], ['2, k, 1', [0.02215326, 0.185801, 1.0]], ['2, k, 2', [0.01646087, 0.4297696, 1.0]], ['2, k, 3', [0.02175716, 0.5355451, 1.0]], ['2, k, 4', [-0.1709506, 0.4011254, 1.0]], ['2, k, 5', [-0.2852133, 0.2260157, 1.0]], ['2, k, 6', [-0.2280108, -0.01484504, 1.0]], ['2, k, 7', [-0.2007619, -0.06850443, 1.0]], ['2, k, 8', [0.2092896, 0.3686317, 1.0]], ['2, k, 9', [0.3303044, 0.1967186, 1.0]], ['2, k, 10', [0.259772, 0.01380896, 1.0]], ['2, k, 11', [0.216692, -0.04263647, 1.0]], ['2, k, 12', [-0.05314149, -0.06417922, 1.0]], ['2, k, 13', [-0.1149188, -0.208073, 1.0]], ['2, k, 14', [-0.1078035, -0.5962517, 1.0]], ['2, k, 15', [-0.08771687, -0.6433129, 1.0]], ['2, k, 16', [0.1083474, -0.06397621, 1.0]], ['2, k, 17', [0.1706107, -0.2123413, 1.0]], ['2, k, 18', [0.1134167, -0.5802986, 1.0]], ['2, k, 19', [0.1009115, -0.6441004, 1.0]], ['2, k, 20', [0.01787689, 0.3699374, 1.0]], ['2, k, 21', [-0.2056838, -0.1262233, 1.0]], ['2, k, 22', [-0.161246, -0.06696334, 1.0]], ['2, k, 23', [0.2106923, -0.1115822, 1.0]], ['2, k, 24', [0.247394, -0.08927693, 1.0]]]
[['2, k, 0', [0.02611125, -0.06574836, 1.0]], ['2, k, 1', [0.02110568, 0.185388, 1.0]], ['2, k, 2', [0.01632821, 0.4291878, 1.0]], ['2, k, 3', [0.02156317, 0.5337003, 1.0]], ['2, k, 4', [-0.1711979, 0.3997604, 1.0]], ['2, k, 5', [-0.2861333, 0.2258347, 1.0]], ['2, k, 6', [-0.2196117, 0.009389667, 1.0]], ['2, k, 7', [-0.178557, -0.06544511, 1.0]], ['2, k, 8', [0.2089931, 0.3676012, 1.0]], ['2, k, 9', [0.3264319, 0.1924613, 1.0]], ['2, k, 10', [0.2629068, 0.02414833, 1.0]], ['2, k, 11', [0.227995, -0.03172895, 1.0]], ['2, k, 12', [-0.05715335, -0.06508903, 1.0]], ['2, k, 13', [-0.1161039, -0.2087171, 1.0]], ['2, k, 14', [-0.1085381, -0.5971429, 1.0]], ['2, k, 15', [-0.088681, -0.6445367, 1.0]], ['2, k, 16', [0.107662, -0.06443257, 1.0]], ['2, k, 17', [0.170649, -0.2125232, 1.0]], ['2, k, 18', [0.1136905, -0.5802507, 1.0]], ['2, k, 19', [0.1012459, -0.6442215, 1.0]], ['2, k, 20', [0.01747766, 0.3694229, 1.0]], ['2, k, 21', [-0.1767817, -0.1243625, 1.0]], ['2, k, 22', [-0.1253605, -0.05135454, 1.0]], ['2, k, 23', [0.2143089, -0.1079228, 1.0]], ['2, k, 24', [0.2746601, 0.004767057, 1.0]]]
[['2, k, 0', [0.02477226, -0.06639458, 1.0]], ['2, k, 1', [0.0198817, 0.1846178, 1.0]], ['2, k, 2', [0.01542461, 0.4279273, 1.0]], ['2, k, 3', [0.02145598, 0.5317236, 1.0]], ['2, k, 4', [-0.1716755, 0.3991993, 1.0]], ['2, k, 5', [-0.2860589, 0.2257711, 1.0]], ['2, k, 6', [-0.219627, 0.009316396, 1.0]], ['2, k, 7', [-0.179537, -0.06451659, 1.0]], ['2, k, 8', [0.2086838, 0.3658957, 1.0]], ['2, k, 9', [0.3257914, 0.1912305, 1.0]], ['2, k, 10', [0.2631505, 0.02166833, 1.0]], ['2, k, 11', [0.2279837, -0.03479981, 1.0]], ['2, k, 12', [-0.05911648, -0.06561828, 1.0]], ['2, k, 13', [-0.1166585, -0.2092313, 1.0]], ['2, k, 14', [-0.1089812, -0.596455, 1.0]], ['2, k, 15', [-0.08919493, -0.6449677, 1.0]], ['2, k, 16', [0.1070028, -0.06507114, 1.0]], ['2, k, 17', [0.1707253, -0.2126927, 1.0]], ['2, k, 18', [0.1136636, -0.5802794, 1.0]], ['2, k, 19', [0.1014038, -0.6442396, 1.0]], ['2, k, 20', [0.0164708, 0.3683071, 1.0]], ['2, k, 21', [-0.1754547, -0.1237119, 1.0]], ['2, k, 22', [-0.1244625, -0.04566723, 1.0]], ['2, k, 23', [0.2201438, -0.1113334, 1.0]], ['2, k, 24', [0.2498598, -0.08896232, 1.0]]]
[['2, k, 0', [0.0243386, -0.06680103, 1.0]], ['2, k, 1', [0.01954438, 0.1840298, 1.0]], ['2, k, 2', [0.01530055, 0.4269414, 1.0]], ['2, k, 3', [0.02125335, 0.529976, 1.0]], ['2, k, 4', [-0.1715168, 0.3988594, 1.0]], ['2, k, 5', [-0.2840711, 0.2238725, 1.0]], ['2, k, 6', [-0.2196243, 0.007526982, 1.0]], ['2, k, 7', [-0.1932783, -0.06724828, 1.0]], ['2, k, 8', [0.2078981, 0.3648979, 1.0]], ['2, k, 9', [0.3231605, 0.1886724, 1.0]], ['2, k, 10', [0.2620186, 0.01647953, 1.0]], ['2, k, 11', [0.2261412, -0.04068533, 1.0]], ['2, k, 12', [-0.05991118, -0.06601231, 1.0]], ['2, k, 13', [-0.1172317, -0.2093437, 1.0]], ['2, k, 14', [-0.109166, -0.5966241, 1.0]], ['2, k, 15', [-0.08926041, -0.6450431, 1.0]], ['2, k, 16', [0.1069048, -0.06546208, 1.0]], ['2, k, 17', [0.1707135, -0.212733, 1.0]], ['2, k, 18', [0.1137016, -0.5800994, 1.0]], ['2, k, 19', [0.1016363, -0.6442983, 1.0]], ['2, k, 20', [0.0162877, 0.3674251, 1.0]], ['2, k, 21', [-0.1837611, -0.1184741, 1.0]], ['2, k, 22', [-0.1422206, -0.04955529, 1.0]], ['2, k, 23', [0.2240079, -0.1166008, 1.0]], ['2, k, 24', [0.2499955, -0.08897842, 1.0]]]
[['2, k, 0', [0.02330958, -0.06738092, 1.0]], ['2, k, 1', [0.01863232, 0.1833524, 1.0]], ['2, k, 2', [0.01463258, 0.4260603, 1.0]], ['2, k, 3', [0.02066932, 0.5278518, 1.0]], ['2, k, 4', [-0.1719004, 0.39841, 1.0]], ['2, k, 5', [-0.2844316, 0.2236711, 1.0]], ['2, k, 6', [-0.2194706, 0.007329298, 1.0]], ['2, k, 7', [-0.1800274, -0.06498633, 1.0]], ['2, k, 8', [0.2070489, 0.3637245, 1.0]], ['2, k, 9', [0.3212716, 0.1872999, 1.0]], ['2, k, 10', [0.2622031, 0.01668323, 1.0]], ['2, k, 11', [0.2259659, -0.03937425, 1.0]], ['2, k, 12', [-0.06138752, -0.06656093, 1.0]], ['2, k, 13', [-0.117864, -0.2094804, 1.0]], ['2, k, 14', [-0.109621, -0.5966465, 1.0]], ['2, k, 15', [-0.08973595, -0.6450395, 1.0]], ['2, k, 16', [0.1063816, -0.06601966, 1.0]], ['2, k, 17', [0.170753, -0.2130189, 1.0]], ['2, k, 18', [0.1136592, -0.5798813, 1.0]], ['2, k, 19', [0.1017913, -0.6442561, 1.0]], ['2, k, 20', [0.01555269, 0.366596, 1.0]], ['2, k, 21', [-0.1791362, -0.1254122, 1.0]], ['2, k, 22', [-0.1242789, -0.04848648, 1.0]], ['2, k, 23', [0.2257101, -0.1172248, 1.0]], ['2, k, 24', [0.2822319, 0.005390795, 1.0]]]
[['2, k, 0', [0.02266447, -0.06797633, 1.0]], ['2, k, 1', [0.01794786, 0.1824341, 1.0]], ['2, k, 2', [0.01406544, 0.4247964, 1.0]], ['2, k, 3', [0.0198563, 0.5254192, 1.0]], ['2, k, 4', [-0.1720724, 0.3976471, 1.0]], ['2, k, 5', [-0.2851259, 0.2236159, 1.0]], ['2, k, 6', [-0.2211172, 0.08399159, 1.0]], ['2, k, 7', [-0.2053315, 0.03311546, 1.0]], ['2, k, 8', [0.2064754, 0.3630217, 1.0]], ['2, k, 9', [0.3214148, 0.1876113, 1.0]], ['2, k, 10', [0.2609313, 0.01106396, 1.0]], ['2, k, 11', [0.2372862, -0.03984669, 1.0]], ['2, k, 12', [-0.06233126, -0.06711734, 1.0]], ['2, k, 13', [-0.1186394, -0.2094486, 1.0]], ['2, k, 14', [-0.1096316, -0.596611, 1.0]], ['2, k, 15', [-0.08990444, -0.6452499, 1.0]], ['2, k, 16', [0.1061011, -0.06662173, 1.0]], ['2, k, 17', [0.17081, -0.213251, 1.0]], ['2, k, 18', [0.1139808, -0.5783536, 1.0]], ['2, k, 19', [0.1017927, -0.6441882, 1.0]], ['2, k, 20', [0.01495779, 0.3654169, 1.0]], ['2, k, 21', [-0.1483702, -0.02005981, 1.0]], ['2, k, 22', [-0.1497501, 0.04442165, 1.0]], ['2, k, 23', [0.231049, -0.110269, 1.0]], ['2, k, 24', [0.27583, 0.004763267, 1.0]]]
[['2, k, 0', [0.02200642, -0.06865939, 1.0]], ['2, k, 1', [0.01722174, 0.1814466, 1.0]], ['2, k, 2', [0.01327505, 0.423526, 1.0]], ['2, k, 3', [0.01871933, 0.5233841, 1.0]], ['2, k, 4', [-0.1742902, 0.3945041, 1.0]], ['2, k, 5', [-0.2870362, 0.2221312, 1.0]], ['2, k, 6', [-0.2196118, 0.001764903, 1.0]], ['2, k, 7', [-0.1929456, -0.06592543, 1.0]], ['2, k, 8', [0.2052264, 0.3619068, 1.0]], ['2, k, 9', [0.3211036, 0.1880849, 1.0]], ['2, k, 10', [0.2614186, 0.01228513, 1.0]], ['2, k, 11', [0.2250192, -0.04314809, 1.0]], ['2, k, 12', [-0.06337871, -0.06799084, 1.0]], ['2, k, 13', [-0.1190792, -0.2094981, 1.0]], ['2, k, 14', [-0.1105603, -0.5960374, 1.0]], ['2, k, 15', [-0.09065677, -0.6453813, 1.0]], ['2, k, 16', [0.1058413, -0.06713843, 1.0]], ['2, k, 17', [0.1708757, -0.2136472, 1.0]], ['2, k, 18', [0.1141723, -0.5781665, 1.0]], ['2, k, 19', [0.1023476, -0.6444066, 1.0]], ['2, k, 20', [0.01419287, 0.3642141, 1.0]], ['2, k, 21', [-0.186451, -0.1170303, 1.0]], ['2, k, 22', [-0.1448602, -0.05150741, 1.0]], ['2, k, 23', [0.2223511, -0.1164318, 1.0]], ['2, k, 24', [0.251534, -0.07767139, 1.0]]]
[['2, k, 0', [0.02132339, -0.06910559, 1.0]], ['2, k, 1', [0.01648487, 0.1805889, 1.0]], ['2, k, 2', [0.01247448, 0.422047, 1.0]], ['2, k, 3', [0.01742188, 0.5212641, 1.0]], ['2, k, 4', [-0.1743563, 0.3944136, 1.0]], ['2, k, 5', [-0.2875445, 0.2222078, 1.0]], ['2, k, 6', [-0.2196119, 0.0020019, 1.0]], ['2, k, 7', [-0.1919416, -0.06585907, 1.0]], ['2, k, 8', [0.2043361, 0.3612665, 1.0]], ['2, k, 9', [0.3203846, 0.1877581, 1.0]], ['2, k, 10', [0.2613625, 0.01176136, 1.0]], ['2, k, 11', [0.2240006, -0.04365415, 1.0]], ['2, k, 12', [-0.06440712, -0.06838453, 1.0]], ['2, k, 13', [-0.1193927, -0.2093978, 1.0]], ['2, k, 14', [-0.1108262, -0.5953714, 1.0]], ['2, k, 15', [-0.0921709, -0.6455374, 1.0]], ['2, k, 16', [0.1054829, -0.06765626, 1.0]], ['2, k, 17', [0.1709782, -0.2138983, 1.0]], ['2, k, 18', [0.1144333, -0.5765488, 1.0]], ['2, k, 19', [0.1024316, -0.6442308, 1.0]], ['2, k, 20', [0.01341359, 0.3629043, 1.0]], ['2, k, 21', [-0.1843403, -0.1148211, 1.0]], ['2, k, 22', [-0.1445264, -0.05112559, 1.0]], ['2, k, 23', [0.2269357, -0.118874, 1.0]], ['2, k, 24', [0.2530549, -0.07011367, 1.0]]]
[['2, k, 0', [0.02081999, -0.06959268, 1.0]], ['2, k, 1', [0.0158717, 0.1798863, 1.0]], ['2, k, 2', [0.01169439, 0.4211385, 1.0]], ['2, k, 3', [0.01612162, 0.5199944, 1.0]], ['2, k, 4', [-0.1745261, 0.3943725, 1.0]], ['2, k, 5', [-0.289034, 0.2225448, 1.0]], ['2, k, 6', [-0.2279222, -0.01883042, 1.0]], ['2, k, 7', [-0.2028176, -0.07354967, 1.0]], ['2, k, 8', [0.2029985, 0.3608175, 1.0]], ['2, k, 9', [0.3190103, 0.187111, 1.0]], ['2, k, 10', [0.2650942, 0.02501512, 1.0]], ['2, k, 11', [0.232057, -0.03392898, 1.0]], ['2, k, 12', [-0.06497889, -0.06881624, 1.0]], ['2, k, 13', [-0.1199952, -0.2095621, 1.0]], ['2, k, 14', [-0.1127139, -0.5937902, 1.0]], ['2, k, 15', [-0.093457, -0.6458358, 1.0]], ['2, k, 16', [0.1051679, -0.06816046, 1.0]], ['2, k, 17', [0.171052, -0.2142725, 1.0]], ['2, k, 18', [0.1145514, -0.576512, 1.0]], ['2, k, 19', [0.102705, -0.6442899, 1.0]], ['2, k, 20', [0.01268343, 0.3620443, 1.0]], ['2, k, 21', [-0.1994506, -0.1558452, 1.0]], ['2, k, 22', [-0.1612764, -0.06232859, 1.0]], ['2, k, 23', [0.2226972, -0.1129455, 1.0]], ['2, k, 24', [0.2803065, 0.01227453, 1.0]]]
[['2, k, 0', [0.02059061, -0.07006169, 1.0]], ['2, k, 1', [0.01540337, 0.1792106, 1.0]], ['2, k, 2', [0.01077404, 0.4202416, 1.0]], ['2, k, 3', [0.01453044, 0.5185844, 1.0]], ['2, k, 4', [-0.1774928, 0.391809, 1.0]], ['2, k, 5', [-0.291626, 0.2216678, 1.0]], ['2, k, 6', [-0.2194921, 0.003931075, 1.0]], ['2, k, 7', [-0.191137, -0.06661414, 1.0]], ['2, k, 8', [0.2018827, 0.3603025, 1.0]], ['2, k, 9', [0.3186946, 0.1873729, 1.0]], ['2, k, 10', [0.2672855, 0.03065603, 1.0]], ['2, k, 11', [0.2324689, -0.02944121, 1.0]], ['2, k, 12', [-0.06532115, -0.06947862, 1.0]], ['2, k, 13', [-0.120257, -0.2096163, 1.0]], ['2, k, 14', [-0.1151774, -0.5916417, 1.0]], ['2, k, 15', [-0.09553513, -0.6437422, 1.0]], ['2, k, 16', [0.105085, -0.06848541, 1.0]], ['2, k, 17', [0.1711106, -0.2144043, 1.0]], ['2, k, 18', [0.114559, -0.5764928, 1.0]], ['2, k, 19', [0.1027747, -0.6442787, 1.0]], ['2, k, 20', [0.01189583, 0.361201, 1.0]], ['2, k, 21', [-0.1823654, -0.1170795, 1.0]], ['2, k, 22', [-0.1444106, -0.04827052, 1.0]], ['2, k, 23', [0.2208092, -0.1087542, 1.0]], ['2, k, 24', [0.2820918, 0.01165338, 1.0]]]
[['2, k, 0', [0.0201395, -0.07053936, 1.0]], ['2, k, 1', [0.01471757, 0.1786063, 1.0]], ['2, k, 2', [0.009712501, 0.4195512, 1.0]], ['2, k, 3', [0.01279799, 0.5169638, 1.0]], ['2, k, 4', [-0.1803356, 0.390017, 1.0]], ['2, k, 5', [-0.2949373, 0.2217707, 1.0]], ['2, k, 6', [-0.2196039, 0.004000527, 1.0]], ['2, k, 7', [-0.1919339, -0.06537692, 1.0]], ['2, k, 8', [0.2002256, 0.3596711, 1.0]], ['2, k, 9', [0.3181274, 0.1881585, 1.0]], ['2, k, 10', [0.2678576, 0.03208388, 1.0]], ['2, k, 11', [0.2338928, -0.02735007, 1.0]], ['2, k, 12', [-0.06599809, -0.07012653, 1.0]], ['2, k, 13', [-0.1205117, -0.2097529, 1.0]], ['2, k, 14', [-0.11561, -0.5909016, 1.0]], ['2, k, 15', [-0.09621633, -0.6452128, 1.0]], ['2, k, 16', [0.1048725, -0.06881942, 1.0]], ['2, k, 17', [0.1712045, -0.21457, 1.0]], ['2, k, 18', [0.1148839, -0.5752618, 1.0]], ['2, k, 19', [0.1028286, -0.6441144, 1.0]], ['2, k, 20', [0.01093623, 0.3605226, 1.0]], ['2, k, 21', [-0.1852048, -0.1171308, 1.0]], ['2, k, 22', [-0.1413021, -0.04940074, 1.0]], ['2, k, 23', [0.2226655, -0.1085078, 1.0]], ['2, k, 24', [0.2504559, -0.08354636, 1.0]]]
[['2, k, 0', [0.01983529, -0.07097466, 1.0]], ['2, k, 1', [0.01393513, 0.1779309, 1.0]], ['2, k, 2', [0.008222516, 0.4187183, 1.0]], ['2, k, 3', [0.01104702, 0.5154834, 1.0]], ['2, k, 4', [-0.1803739, 0.3902142, 1.0]], ['2, k, 5', [-0.2976004, 0.2224093, 1.0]], ['2, k, 6', [-0.2237902, -0.02115353, 1.0]], ['2, k, 7', [-0.20174, -0.07062768, 1.0]], ['2, k, 8', [0.1980845, 0.3591804, 1.0]], ['2, k, 9', [0.3162575, 0.1879153, 1.0]], ['2, k, 10', [0.2685467, 0.02866446, 1.0]], ['2, k, 11', [0.2311922, -0.03569122, 1.0]], ['2, k, 12', [-0.06625712, -0.07053483, 1.0]], ['2, k, 13', [-0.1211288, -0.2091835, 1.0]], ['2, k, 14', [-0.1150725, -0.5897239, 1.0]], ['2, k, 15', [-0.09662265, -0.6449199, 1.0]], ['2, k, 16', [0.1046188, -0.06923518, 1.0]], ['2, k, 17', [0.1712851, -0.2146639, 1.0]], ['2, k, 18', [0.1151212, -0.5748903, 1.0]], ['2, k, 19', [0.1029371, -0.64406, 1.0]], ['2, k, 20', [0.009638866, 0.3597226, 1.0]], ['2, k, 21', [-0.2152669, -0.1453208, 1.0]], ['2, k, 22', [-0.1640458, -0.07222907, 1.0]], ['2, k, 23', [0.2233696, -0.1170329, 1.0]], ['2, k, 24', [0.2507975, -0.08029166, 1.0]]]
