[['2, k, 0', [-0.106919, -0.365049, 1.0]], ['2, k, 1', [-0.105729, -0.0560417, 1.0]], ['2, k, 2', [-0.103882, 0.245356, 1.0]], ['2, k, 3', [-0.0953268, 0.385931, 1.0]], ['2, k, 4', [-0.295796, 0.176628, 1.0]], ['2, k, 5', [-0.40083, 0.00371404, 1.0]], ['2, k, 6', [-0.272584, -0.144488, 1.0]], ['2, k, 7', [-0.265836, -0.181285, 1.0]], ['2, k, 8', [0.086344, 0.16644, 1.0]], ['2, k, 9', [0.2271, 0.0335756, 1.0]], ['2, k, 10', [0.144135, -0.144779, 1.0]], ['2, k, 11', [0.0870421, -0.202684, 1.0]], ['2, k, 12', [-0.192521, -0.357238, 1.0]], ['2, k, 13', [-0.244226, -0.707808, 1.0]], ['2, k, 14', [-0.282889, -1.06034, 1.0]], ['2, k, 15', [-0.292725, -1.10645, 1.0]], ['2, k, 16', [-0.0181124, -0.36194, 1.0]], ['2, k, 17', [0.0458947, -0.70347, 1.0]], ['2, k, 18', [0.0898967, -1.04265, 1.0]], ['2, k, 19', [0.108887, -1.09766, 1.0]], ['2, k, 20', [-0.104458, 0.17112, 1.0]], ['2, k, 21', [-0.254943, -0.226664, 1.0]], ['2, k, 22', [-0.235296, -0.144412, 1.0]], ['2, k, 23', [0.102588, -0.29215, 1.0]], ['2, k, 24', [0.0647283, -0.21402, 1.0]]]
[['2, k, 0', [-0.113479, -0.382185, 1.0]], ['2, k, 1', [-0.115173, -0.107339, 1.0]], ['2, k, 2', [-0.107343, 0.160618, 1.0]], ['2, k, 3', [-0.10721, 0.266401, 1.0]], ['2, k, 4', [-0.289718, 0.126348, 1.0]], ['2, k, 5', [-0.425552, 0.0343371, 1.0]], ['2, k, 6', [-0.32627, -0.121923, 1.0]], ['2, k, 7', [-0.295484, -0.163812, 1.0]], ['2, k, 8', [0.0692676, 0.107186, 1.0]], ['2, k, 9', [0.214795, 0.0297134, 1.0]], ['2, k, 10', [0.142256, -0.110784, 1.0]], ['2, k, 11', [0.100223, -0.13889, 1.0]], ['2, k, 12', [-0.202714, -0.375562, 1.0]], ['2, k, 13', [-0.2634, -0.707933, 1.0]], ['2, k, 14', [-0.288993, -1.04932, 1.0]], ['2, k, 15', [-0.300357, -1.10756, 1.0]], ['2, k, 16', [-0.0206354, -0.377548, 1.0]], ['2, k, 17', [0.0489921, -0.705666, 1.0]], ['2, k, 18', [0.0891116, -1.04356, 1.0]], ['2, k, 19', [0.110654, -1.09721, 1.0]], ['2, k, 20', [-0.110252, 0.0938284, 1.0]], ['2, k, 21', [-0.277675, -0.22862, 1.0]], ['2, k, 22', [-0.261529, -0.16272, 1.0]], ['2, k, 23', [0.0923356, -0.197241, 1.0]], ['2, k, 24', [0.0693176, -0.120736, 1.0]]]
[['2, k, 0', [-0.105404, -0.380432, 1.0]], ['2, k, 1', [-0.113793, -0.107833, 1.0]], ['2, k, 2', [-0.112966, 0.157014, 1.0]], ['2, k, 3', [-0.111474, 0.268679, 1.0]], ['2, k, 4', [-0.290528, 0.125283, 1.0]], ['2, k, 5', [-0.42416, 0.0339375, 1.0]], ['2, k, 6', [-0.324384, -0.122498, 1.0]], ['2, k, 7', [-0.291952, -0.16325, 1.0]], ['2, k, 8', [0.0685462, 0.112206, 1.0]], ['2, k, 9', [0.216439, 0.0324463, 1.0]], ['2, k, 10', [0.144077, -0.110122, 1.0]], ['2, k, 11', [0.10214, -0.141874, 1.0]], ['2, k, 12', [-0.194386, -0.375633, 1.0]], ['2, k, 13', [-0.256775, -0.712312, 1.0]], ['2, k, 14', [-0.288648, -1.05016, 1.0]], ['2, k, 15', [-0.300054, -1.10804, 1.0]], ['2, k, 16', [-0.013007, -0.374087, 1.0]], ['2, k, 17', [0.0526793, -0.703932, 1.0]], ['2, k, 18', [0.0894831, -1.04324, 1.0]], ['2, k, 19', [0.110401, -1.09657, 1.0]], ['2, k, 20', [-0.112394, 0.0919096, 1.0]], ['2, k, 21', [-0.271401, -0.229592, 1.0]], ['2, k, 22', [-0.25858, -0.159696, 1.0]], ['2, k, 23', [0.0888212, -0.213659, 1.0]], ['2, k, 24', [0.0776463, -0.116931, 1.0]]]
[['2, k, 0', [-0.0983302, -0.379783, 1.0]], ['2, k, 1', [-0.111422, -0.108195, 1.0]], ['2, k, 2', [-0.114116, 0.156449, 1.0]], ['2, k, 3', [-0.116074, 0.271268, 1.0]], ['2, k, 4', [-0.291101, 0.124708, 1.0]], ['2, k, 5', [-0.423831, 0.0342595, 1.0]], ['2, k, 6', [-0.323771, -0.122724, 1.0]], ['2, k, 7', [-0.286743, -0.163714, 1.0]], ['2, k, 8', [0.067951, 0.114972, 1.0]], ['2, k, 9', [0.217219, 0.0478706, 1.0]], ['2, k, 10', [0.152094, -0.100966, 1.0]], ['2, k, 11', [0.111991, -0.135824, 1.0]], ['2, k, 12', [-0.187363, -0.376288, 1.0]], ['2, k, 13', [-0.25168, -0.71451, 1.0]], ['2, k, 14', [-0.288404, -1.05025, 1.0]], ['2, k, 15', [-0.299597, -1.10765, 1.0]], ['2, k, 16', [-0.00616232, -0.372226, 1.0]], ['2, k, 17', [0.0562256, -0.701482, 1.0]], ['2, k, 18', [0.0895454, -1.04296, 1.0]], ['2, k, 19', [0.109878, -1.09603, 1.0]], ['2, k, 20', [-0.112811, 0.0914256, 1.0]], ['2, k, 21', [-0.264312, -0.228563, 1.0]], ['2, k, 22', [-0.254885, -0.160805, 1.0]], ['2, k, 23', [0.105489, -0.193368, 1.0]], ['2, k, 24', [0.0805371, -0.121341, 1.0]]]
[['2, k, 0', [-0.0904331, -0.377637, 1.0]], ['2, k, 1', [-0.108055, -0.104963, 1.0]], ['2, k, 2', [-0.117202, 0.163018, 1.0]], ['2, k, 3', [-0.120201, 0.274493, 1.0]], ['2, k, 4', [-0.291661, 0.123946, 1.0]], ['2, k, 5', [-0.42277, 0.0332949, 1.0]], ['2, k, 6', [-0.3217, -0.124465, 1.0]], ['2, k, 7', [-0.284195, -0.16238, 1.0]], ['2, k, 8', [0.0674149, 0.117849, 1.0]], ['2, k, 9', [0.219053, 0.0470076, 1.0]], ['2, k, 10', [0.145309, -0.145186, 1.0]], ['2, k, 11', [0.0998374, -0.198777, 1.0]], ['2, k, 12', [-0.179441, -0.37559, 1.0]], ['2, k, 13', [-0.245685, -0.714623, 1.0]], ['2, k, 14', [-0.285429, -1.05152, 1.0]], ['2, k, 15', [-0.298633, -1.10688, 1.0]], ['2, k, 16', [0.00152936, -0.368617, 1.0]], ['2, k, 17', [0.0603599, -0.70351, 1.0]], ['2, k, 18', [0.0900854, -1.04325, 1.0]], ['2, k, 19', [0.108709, -1.09645, 1.0]], ['2, k, 20', [-0.114138, 0.0962941, 1.0]], ['2, k, 21', [-0.259819, -0.228296, 1.0]], ['2, k, 22', [-0.250293, -0.160591, 1.0]], ['2, k, 23', [0.121851, -0.257341, 1.0]], ['2, k, 24', [0.0789841, -0.226024, 1.0]]]
[['2, k, 0', [-0.0844656, -0.37733, 1.0]], ['2, k, 1', [-0.106522, -0.105385, 1.0]], ['2, k, 2', [-0.119118, 0.161194, 1.0]], ['2, k, 3', [-0.124194, 0.277308, 1.0]], ['2, k, 4', [-0.291676, 0.123637, 1.0]], ['2, k, 5', [-0.421829, 0.0331511, 1.0]], ['2, k, 6', [-0.319623, -0.124271, 1.0]], ['2, k, 7', [-0.281153, -0.162699, 1.0]], ['2, k, 8', [0.0664248, 0.12078, 1.0]], ['2, k, 9', [0.221411, 0.0519501, 1.0]], ['2, k, 10', [0.146239, -0.144871, 1.0]], ['2, k, 11', [0.106182, -0.202958, 1.0]], ['2, k, 12', [-0.173164, -0.376169, 1.0]], ['2, k, 13', [-0.240749, -0.713595, 1.0]], ['2, k, 14', [-0.284149, -1.05329, 1.0]], ['2, k, 15', [-0.299022, -1.10617, 1.0]], ['2, k, 16', [0.00687562, -0.367584, 1.0]], ['2, k, 17', [0.0639525, -0.703115, 1.0]], ['2, k, 18', [0.0901974, -1.04293, 1.0]], ['2, k, 19', [0.109688, -1.09748, 1.0]], ['2, k, 20', [-0.114964, 0.0952633, 1.0]], ['2, k, 21', [-0.249842, -0.226944, 1.0]], ['2, k, 22', [-0.252129, -0.150758, 1.0]], ['2, k, 23', [0.129273, -0.261025, 1.0]], ['2, k, 24', [0.086758, -0.223738, 1.0]]]
[['2, k, 0', [-0.0779873, -0.376964, 1.0]], ['2, k, 1', [-0.104549, -0.105455, 1.0]], ['2, k, 2', [-0.120609, 0.160718, 1.0]], ['2, k, 3', [-0.128326, 0.278933, 1.0]], ['2, k, 4', [-0.29188, 0.122971, 1.0]], ['2, k, 5', [-0.42299, 0.0361077, 1.0]], ['2, k, 6', [-0.311653, -0.117065, 1.0]], ['2, k, 7', [-0.280073, -0.15872, 1.0]], ['2, k, 8', [0.0655066, 0.122953, 1.0]], ['2, k, 9', [0.222446, 0.051506, 1.0]], ['2, k, 10', [0.14842, -0.143874, 1.0]], ['2, k, 11', [0.108833, -0.201399, 1.0]], ['2, k, 12', [-0.166463, -0.377426, 1.0]], ['2, k, 13', [-0.233773, -0.715772, 1.0]], ['2, k, 14', [-0.282867, -1.0526, 1.0]], ['2, k, 15', [-0.298742, -1.10582, 1.0]], ['2, k, 16', [0.0131102, -0.36567, 1.0]], ['2, k, 17', [0.0667949, -0.703218, 1.0]], ['2, k, 18', [0.0903909, -1.04297, 1.0]], ['2, k, 19', [0.110224, -1.09771, 1.0]], ['2, k, 20', [-0.115591, 0.0949904, 1.0]], ['2, k, 21', [-0.250009, -0.21928, 1.0]], ['2, k, 22', [-0.256478, -0.140695, 1.0]], ['2, k, 23', [0.137864, -0.261478, 1.0]], ['2, k, 24', [0.0829411, -0.22706, 1.0]]]
[['2, k, 0', [-0.0718143, -0.377076, 1.0]], ['2, k, 1', [-0.101124, -0.104988, 1.0]], ['2, k, 2', [-0.120488, 0.161548, 1.0]], ['2, k, 3', [-0.132298, 0.281357, 1.0]], ['2, k, 4', [-0.292052, 0.121767, 1.0]], ['2, k, 5', [-0.422646, 0.0350688, 1.0]], ['2, k, 6', [-0.307443, -0.115977, 1.0]], ['2, k, 7', [-0.275425, -0.160956, 1.0]], ['2, k, 8', [0.064369, 0.125483, 1.0]], ['2, k, 9', [0.223951, 0.0512277, 1.0]], ['2, k, 10', [0.191376, -0.11732, 1.0]], ['2, k, 11', [0.14177, -0.164483, 1.0]], ['2, k, 12', [-0.160733, -0.378799, 1.0]], ['2, k, 13', [-0.227828, -0.717712, 1.0]], ['2, k, 14', [-0.28263, -1.05349, 1.0]], ['2, k, 15', [-0.298404, -1.10587, 1.0]], ['2, k, 16', [0.0195377, -0.364399, 1.0]], ['2, k, 17', [0.0693437, -0.702195, 1.0]], ['2, k, 18', [0.0913146, -1.04231, 1.0]], ['2, k, 19', [0.110329, -1.0979, 1.0]], ['2, k, 20', [-0.115091, 0.0956462, 1.0]], ['2, k, 21', [-0.238136, -0.220714, 1.0]], ['2, k, 22', [-0.251316, -0.142646, 1.0]], ['2, k, 23', [0.156906, -0.233899, 1.0]], ['2, k, 24', [0.123004, -0.182721, 1.0]]]
[['2, k, 0', [-0.0636118, -0.377198, 1.0]], ['2, k, 1', [-0.0967198, -0.104544, 1.0]], ['2, k, 2', [-0.120056, 0.162138, 1.0]], ['2, k, 3', [-0.137388, 0.285093, 1.0]], ['2, k, 4', [-0.291868, 0.12096, 1.0]], ['2, k, 5', [-0.423545, 0.0350997, 1.0]], ['2, k, 6', [-0.303553, -0.115126, 1.0]], ['2, k, 7', [-0.269757, -0.162562, 1.0]], ['2, k, 8', [0.062881, 0.128575, 1.0]], ['2, k, 9', [0.2264, 0.0530661, 1.0]], ['2, k, 10', [0.190958, -0.115536, 1.0]], ['2, k, 11', [0.146329, -0.160247, 1.0]], ['2, k, 12', [-0.152893, -0.380682, 1.0]], ['2, k, 13', [-0.222674, -0.718716, 1.0]], ['2, k, 14', [-0.282024, -1.05336, 1.0]], ['2, k, 15', [-0.297984, -1.10592, 1.0]], ['2, k, 16', [0.0278579, -0.362697, 1.0]], ['2, k, 17', [0.0743598, -0.698898, 1.0]], ['2, k, 18', [0.0928957, -1.03918, 1.0]], ['2, k, 19', [0.110286, -1.0977, 1.0]], ['2, k, 20', [-0.114287, 0.0961474, 1.0]], ['2, k, 21', [-0.231029, -0.219335, 1.0]], ['2, k, 22', [-0.25374, -0.13381, 1.0]], ['2, k, 23', [0.165771, -0.229599, 1.0]], ['2, k, 24', [0.128769, -0.190776, 1.0]]]
[['2, k, 0', [-0.0575472, -0.377224, 1.0]], ['2, k, 1', [-0.0934185, -0.104002, 1.0]], ['2, k, 2', [-0.120024, 0.16338, 1.0]], ['2, k, 3', [-0.141093, 0.287519, 1.0]], ['2, k, 4', [-0.291717, 0.11999, 1.0]], ['2, k, 5', [-0.423353, 0.0345364, 1.0]], ['2, k, 6', [-0.287986, -0.10133, 1.0]], ['2, k, 7', [-0.273683, -0.146152, 1.0]], ['2, k, 8', [0.0617084, 0.131187, 1.0]], ['2, k, 9', [0.229026, 0.0556757, 1.0]], ['2, k, 10', [0.192322, -0.113546, 1.0]], ['2, k, 11', [0.152587, -0.159828, 1.0]], ['2, k, 12', [-0.146507, -0.381865, 1.0]], ['2, k, 13', [-0.216315, -0.718578, 1.0]], ['2, k, 14', [-0.28188, -1.05341, 1.0]], ['2, k, 15', [-0.297972, -1.10588, 1.0]], ['2, k, 16', [0.0334276, -0.361664, 1.0]], ['2, k, 17', [0.0776969, -0.698563, 1.0]], ['2, k, 18', [0.0940186, -1.03909, 1.0]], ['2, k, 19', [0.110906, -1.09875, 1.0]], ['2, k, 20', [-0.113534, 0.0971542, 1.0]], ['2, k, 21', [-0.248092, -0.180299, 1.0]], ['2, k, 22', [-0.245678, -0.148684, 1.0]], ['2, k, 23', [0.17527, -0.227885, 1.0]], ['2, k, 24', [0.1351, -0.189239, 1.0]]]
[['2, k, 0', [-0.0504131, -0.377486, 1.0]], ['2, k, 1', [-0.0900986, -0.103709, 1.0]], ['2, k, 2', [-0.120033, 0.164108, 1.0]], ['2, k, 3', [-0.145486, 0.290651, 1.0]], ['2, k, 4', [-0.291482, 0.118831, 1.0]], ['2, k, 5', [-0.425067, 0.035004, 1.0]], ['2, k, 6', [-0.287492, -0.102626, 1.0]], ['2, k, 7', [-0.264325, -0.15436, 1.0]], ['2, k, 8', [0.061459, 0.131913, 1.0]], ['2, k, 9', [0.232251, 0.0605562, 1.0]], ['2, k, 10', [0.194417, -0.109095, 1.0]], ['2, k, 11', [0.159237, -0.157583, 1.0]], ['2, k, 12', [-0.13886, -0.382955, 1.0]], ['2, k, 13', [-0.211523, -0.720742, 1.0]], ['2, k, 14', [-0.281694, -1.05362, 1.0]], ['2, k, 15', [-0.297551, -1.10564, 1.0]], ['2, k, 16', [0.0397864, -0.361139, 1.0]], ['2, k, 17', [0.0823977, -0.696079, 1.0]], ['2, k, 18', [0.094956, -1.03795, 1.0]], ['2, k, 19', [0.111472, -1.09861, 1.0]], ['2, k, 20', [-0.112885, 0.097752, 1.0]], ['2, k, 21', [-0.222046, -0.201699, 1.0]], ['2, k, 22', [-0.239509, -0.150652, 1.0]], ['2, k, 23', [0.181261, -0.226749, 1.0]], ['2, k, 24', [0.138707, -0.183913, 1.0]]]
[['2, k, 0', [-0.0424284, -0.377441, 1.0]], ['2, k, 1', [-0.0854952, -0.102419, 1.0]], ['2, k, 2', [-0.119236, 0.166711, 1.0]], ['2, k, 3', [-0.149103, 0.29367, 1.0]], ['2, k, 4', [-0.29326, 0.111967, 1.0]], ['2, k, 5', [-0.422543, 0.0307636, 1.0]], ['2, k, 6', [-0.28278, -0.105241, 1.0]], ['2, k, 7', [-0.2589, -0.155441, 1.0]], ['2, k, 8', [0.0609161, 0.135132, 1.0]], ['2, k, 9', [0.23394, 0.0624471, 1.0]], ['2, k, 10', [0.195921, -0.112554, 1.0]], ['2, k, 11', [0.159074, -0.155704, 1.0]], ['2, k, 12', [-0.130644, -0.384387, 1.0]], ['2, k, 13', [-0.207775, -0.722179, 1.0]], ['2, k, 14', [-0.281095, -1.05305, 1.0]], ['2, k, 15', [-0.297054, -1.10311, 1.0]], ['2, k, 16', [0.0474467, -0.359569, 1.0]], ['2, k, 17', [0.0884596, -0.691965, 1.0]], ['2, k, 18', [0.0965856, -1.03609, 1.0]], ['2, k, 19', [0.113901, -1.09861, 1.0]], ['2, k, 20', [-0.111243, 0.0999397, 1.0]], ['2, k, 21', [-0.217123, -0.20966, 1.0]], ['2, k, 22', [-0.237613, -0.130635, 1.0]], ['2, k, 23', [0.183851, -0.22601, 1.0]], ['2, k, 24', [0.139838, -0.184244, 1.0]]]
[['2, k, 0', [-0.0382677, -0.377813, 1.0]], ['2, k, 1', [-0.0827473, -0.101638, 1.0]], ['2, k, 2', [-0.118448, 0.169047, 1.0]], ['2, k, 3', [-0.152386, 0.297986, 1.0]], ['2, k, 4', [-0.293267, 0.109681, 1.0]], ['2, k, 5', [-0.336369, -0.0714975, 1.0]], ['2, k, 6', [-0.170513, -0.17359, 1.0]], ['2, k, 7', [-0.169933, -0.235247, 1.0]], ['2, k, 8', [0.0608139, 0.135825, 1.0]], ['2, k, 9', [0.237527, 0.0671318, 1.0]], ['2, k, 10', [0.203542, -0.108812, 1.0]], ['2, k, 11', [0.168072, -0.156866, 1.0]], ['2, k, 12', [-0.126429, -0.385252, 1.0]], ['2, k, 13', [-0.204714, -0.724236, 1.0]], ['2, k, 14', [-0.280847, -1.05314, 1.0]], ['2, k, 15', [-0.296535, -1.10304, 1.0]], ['2, k, 16', [0.0512686, -0.359421, 1.0]], ['2, k, 17', [0.0925703, -0.69094, 1.0]], ['2, k, 18', [0.097288, -1.03485, 1.0]], ['2, k, 19', [0.114464, -1.09861, 1.0]], ['2, k, 20', [-0.109884, 0.101831, 1.0]], ['2, k, 21', [-0.164637, -0.250229, 1.0]], ['2, k, 22', [-0.16439, -0.216759, 1.0]], ['2, k, 23', [0.195859, -0.224688, 1.0]], ['2, k, 24', [0.147295, -0.189564, 1.0]]]
[['2, k, 0', [-0.0301924, -0.380095, 1.0]], ['2, k, 1', [-0.0787464, -0.101, 1.0]], ['2, k, 2', [-0.117228, 0.172232, 1.0]], ['2, k, 3', [-0.15481, 0.301622, 1.0]], ['2, k, 4', [-0.291304, 0.0931559, 1.0]], ['2, k, 5', [-0.337755, -0.0699825, 1.0]], ['2, k, 6', [-0.174712, -0.176707, 1.0]], ['2, k, 7', [-0.171679, -0.241568, 1.0]], ['2, k, 8', [0.0609302, 0.140951, 1.0]], ['2, k, 9', [0.240158, 0.0704979, 1.0]], ['2, k, 10', [0.20782, -0.108522, 1.0]], ['2, k, 11', [0.169271, -0.152428, 1.0]], ['2, k, 12', [-0.117714, -0.389824, 1.0]], ['2, k, 13', [-0.200548, -0.725836, 1.0]], ['2, k, 14', [-0.280278, -1.05337, 1.0]], ['2, k, 15', [-0.296876, -1.10334, 1.0]], ['2, k, 16', [0.0586297, -0.359583, 1.0]], ['2, k, 17', [0.0927719, -0.685773, 1.0]], ['2, k, 18', [0.0986872, -1.03069, 1.0]], ['2, k, 19', [0.114374, -1.09706, 1.0]], ['2, k, 20', [-0.107951, 0.104247, 1.0]], ['2, k, 21', [-0.158963, -0.255276, 1.0]], ['2, k, 22', [-0.161199, -0.215569, 1.0]], ['2, k, 23', [0.199327, -0.224001, 1.0]], ['2, k, 24', [0.150659, -0.1893, 1.0]]]
[['2, k, 0', [-0.0253685, -0.37991, 1.0]], ['2, k, 1', [-0.0766648, -0.10005, 1.0]], ['2, k, 2', [-0.117991, 0.175137, 1.0]], ['2, k, 3', [-0.155665, 0.305238, 1.0]], ['2, k, 4', [-0.291011, 0.0947269, 1.0]], ['2, k, 5', [-0.337369, -0.0701878, 1.0]], ['2, k, 6', [-0.175759, -0.179031, 1.0]], ['2, k, 7', [-0.167878, -0.242589, 1.0]], ['2, k, 8', [0.0614202, 0.144636, 1.0]], ['2, k, 9', [0.243243, 0.07472, 1.0]], ['2, k, 10', [0.211482, -0.105342, 1.0]], ['2, k, 11', [0.173986, -0.14562, 1.0]], ['2, k, 12', [-0.113389, -0.390057, 1.0]], ['2, k, 13', [-0.196631, -0.728421, 1.0]], ['2, k, 14', [-0.280105, -1.05336, 1.0]], ['2, k, 15', [-0.296358, -1.10312, 1.0]], ['2, k, 16', [0.0636279, -0.358811, 1.0]], ['2, k, 17', [0.0983951, -0.683756, 1.0]], ['2, k, 18', [0.0995433, -1.02951, 1.0]], ['2, k, 19', [0.115353, -1.09545, 1.0]], ['2, k, 20', [-0.107676, 0.10663, 1.0]], ['2, k, 21', [-0.147462, -0.25524, 1.0]], ['2, k, 22', [-0.152668, -0.214561, 1.0]], ['2, k, 23', [0.201715, -0.224548, 1.0]], ['2, k, 24', [0.155005, -0.181793, 1.0]]]
[['2, k, 0', [-0.0221457, -0.381586, 1.0]], ['2, k, 1', [-0.0738785, -0.0994006, 1.0]], ['2, k, 2', [-0.115835, 0.178889, 1.0]], ['2, k, 3', [-0.156485, 0.309035, 1.0]], ['2, k, 4', [-0.290054, 0.0946487, 1.0]], ['2, k, 5', [-0.335649, -0.0717543, 1.0]], ['2, k, 6', [-0.174296, -0.180508, 1.0]], ['2, k, 7', [-0.163524, -0.242809, 1.0]], ['2, k, 8', [0.061537, 0.144582, 1.0]], ['2, k, 9', [0.2457, 0.0765836, 1.0]], ['2, k, 10', [0.215832, -0.104817, 1.0]], ['2, k, 11', [0.180941, -0.149523, 1.0]], ['2, k, 12', [-0.110645, -0.391649, 1.0]], ['2, k, 13', [-0.193472, -0.73, 1.0]], ['2, k, 14', [-0.28002, -1.05346, 1.0]], ['2, k, 15', [-0.2965, -1.10411, 1.0]], ['2, k, 16', [0.0671855, -0.36044, 1.0]], ['2, k, 17', [0.0993753, -0.688275, 1.0]], ['2, k, 18', [0.10056, -1.02953, 1.0]], ['2, k, 19', [0.115444, -1.0965, 1.0]], ['2, k, 20', [-0.105236, 0.109641, 1.0]], ['2, k, 21', [-0.138411, -0.259869, 1.0]], ['2, k, 22', [-0.145536, -0.217583, 1.0]], ['2, k, 23', [0.209872, -0.222833, 1.0]], ['2, k, 24', [0.160015, -0.181956, 1.0]]]
[['2, k, 0', [-0.0187933, -0.38308, 1.0]], ['2, k, 1', [-0.0709405, -0.0981269, 1.0]], ['2, k, 2', [-0.113255, 0.183857, 1.0]], ['2, k, 3', [-0.156736, 0.31318, 1.0]], ['2, k, 4', [-0.28872, 0.0948438, 1.0]], ['2, k, 5', [-0.334267, -0.0714232, 1.0]], ['2, k, 6', [-0.175873, -0.184538, 1.0]], ['2, k, 7', [-0.165437, -0.241787, 1.0]], ['2, k, 8', [0.0637863, 0.14793, 1.0]], ['2, k, 9', [0.255124, 0.0923363, 1.0]], ['2, k, 10', [0.236413, -0.0903989, 1.0]], ['2, k, 11', [0.195531, -0.132118, 1.0]], ['2, k, 12', [-0.107622, -0.393601, 1.0]], ['2, k, 13', [-0.190135, -0.739338, 1.0]], ['2, k, 14', [-0.280002, -1.0534, 1.0]], ['2, k, 15', [-0.296389, -1.10408, 1.0]], ['2, k, 16', [0.0706958, -0.361276, 1.0]], ['2, k, 17', [0.104839, -0.687486, 1.0]], ['2, k, 18', [0.101269, -1.0293, 1.0]], ['2, k, 19', [0.11559, -1.09723, 1.0]], ['2, k, 20', [-0.102524, 0.113715, 1.0]], ['2, k, 21', [-0.140607, -0.261023, 1.0]], ['2, k, 22', [-0.14617, -0.219857, 1.0]], ['2, k, 23', [0.21344, -0.216875, 1.0]], ['2, k, 24', [0.174357, -0.166801, 1.0]]]
[['2, k, 0', [-0.0150623, -0.384226, 1.0]], ['2, k, 1', [-0.0679215, -0.0972078, 1.0]], ['2, k, 2', [-0.11122, 0.186396, 1.0]], ['2, k, 3', [-0.156104, 0.316743, 1.0]], ['2, k, 4', [-0.287361, 0.0953304, 1.0]], ['2, k, 5', [-0.331598, -0.0720439, 1.0]], ['2, k, 6', [-0.176491, -0.189727, 1.0]], ['2, k, 7', [-0.165989, -0.243258, 1.0]], ['2, k, 8', [0.0659836, 0.150374, 1.0]], ['2, k, 9', [0.25821, 0.0958599, 1.0]], ['2, k, 10', [0.238152, -0.0871591, 1.0]], ['2, k, 11', [0.201171, -0.127715, 1.0]], ['2, k, 12', [-0.103889, -0.395398, 1.0]], ['2, k, 13', [-0.187777, -0.741838, 1.0]], ['2, k, 14', [-0.279903, -1.05335, 1.0]], ['2, k, 15', [-0.296466, -1.104, 1.0]], ['2, k, 16', [0.0742882, -0.361678, 1.0]], ['2, k, 17', [0.106534, -0.686096, 1.0]], ['2, k, 18', [0.102026, -1.0291, 1.0]], ['2, k, 19', [0.115903, -1.09701, 1.0]], ['2, k, 20', [-0.100262, 0.115968, 1.0]], ['2, k, 21', [-0.143985, -0.264508, 1.0]], ['2, k, 22', [-0.146634, -0.215788, 1.0]], ['2, k, 23', [0.219804, -0.211329, 1.0]], ['2, k, 24', [0.176077, -0.153832, 1.0]]]
[['2, k, 0', [-0.0119793, -0.385001, 1.0]], ['2, k, 1', [-0.0654625, -0.0961249, 1.0]], ['2, k, 2', [-0.109344, 0.189529, 1.0]], ['2, k, 3', [-0.154875, 0.320234, 1.0]], ['2, k, 4', [-0.286086, 0.0959642, 1.0]], ['2, k, 5', [-0.324599, -0.0774817, 1.0]], ['2, k, 6', [-0.170312, -0.193846, 1.0]], ['2, k, 7', [-0.160482, -0.246599, 1.0]], ['2, k, 8', [0.0686507, 0.153116, 1.0]], ['2, k, 9', [0.260976, 0.0980208, 1.0]], ['2, k, 10', [0.240206, -0.0856339, 1.0]], ['2, k, 11', [0.203438, -0.128089, 1.0]], ['2, k, 12', [-0.101023, -0.396424, 1.0]], ['2, k, 13', [-0.185773, -0.743325, 1.0]], ['2, k, 14', [-0.279607, -1.05256, 1.0]], ['2, k, 15', [-0.296361, -1.10366, 1.0]], ['2, k, 16', [0.077422, -0.362146, 1.0]], ['2, k, 17', [0.10829, -0.680971, 1.0]], ['2, k, 18', [0.103177, -1.02856, 1.0]], ['2, k, 19', [0.115718, -1.09684, 1.0]], ['2, k, 20', [-0.0982432, 0.118629, 1.0]], ['2, k, 21', [-0.141589, -0.269165, 1.0]], ['2, k, 22', [-0.136604, -0.220243, 1.0]], ['2, k, 23', [0.219462, -0.211003, 1.0]], ['2, k, 24', [0.179238, -0.154546, 1.0]]]
