[['2, k, 0', [-0.4323968, 0.009324869, 1.0]], ['2, k, 1', [-0.4388397, 0.302359, 1.0]], ['2, k, 2', [-0.4441147, 0.5858672, 1.0]], ['2, k, 3', [-0.453214, 0.7128099, 1.0]], ['2, k, 4', [-0.6122437, 0.4959933, 1.0]], ['2, k, 5', [-0.6813629, 0.2614751, 1.0]], ['2, k, 6', [-0.6351021, 0.04177187, 1.0]], ['2, k, 7', [-0.6243739, -0.01876846, 1.0]], ['2, k, 8', [-0.2623823, 0.5168933, 1.0]], ['2, k, 9', [-0.1443913, 0.3123117, 1.0]], ['2, k, 10', [-0.032025, 0.1329346, 1.0]], ['2, k, 11', [-0.006454293, 0.0761029, 1.0]], ['2, k, 12', [-0.50828, 0.004479602, 1.0]], ['2, k, 13', [-0.4866926, -0.3574467, 1.0]], ['2, k, 14', [-0.4704877, -0.6634525, 1.0]], ['2, k, 15', [-0.4930406, -0.7275459, 1.0]], ['2, k, 16', [-0.3431613, 0.01398023, 1.0]], ['2, k, 17', [-0.3151247, -0.3618503, 1.0]], ['2, k, 18', [-0.3034228, -0.6484439, 1.0]], ['2, k, 19', [-0.2875857, -0.7040949, 1.0]], ['2, k, 20', [-0.4432338, 0.5164203, 1.0]], ['2, k, 21', [-0.6060372, -0.1061471, 1.0]], ['2, k, 22', [-0.5977564, 0.01005106, 1.0]], ['2, k, 23', [0.03507611, 0.02454817, 1.0]], ['2, k, 24', [0.009895625, 0.01879819, 1.0]]]
[['2, k, 0', [-0.4359557, 0.01812248, 1.0]], ['2, k, 1', [-0.4378955, 0.315962, 1.0]], ['2, k, 2', [-0.43869, 0.6050084, 1.0]], ['2, k, 3', [-0.428485, 0.7376989, 1.0]], ['2, k, 4', [-0.5956627, 0.5049395, 1.0]], ['2, k, 5', [-0.6750761, 0.2692591, 1.0]], ['2, k, 6', [-0.6353132, 0.05077331, 1.0]], ['2, k, 7', [-0.6325129, -0.01405074, 1.0]], ['2, k, 8', [-0.2540489, 0.5137832, 1.0]], ['2, k, 9', [-0.1427587, 0.3133474, 1.0]], ['2, k, 10', [-0.03199334, 0.1326372, 1.0]], ['2, k, 11', [-0.01811864, 0.09858626, 1.0]], ['2, k, 12', [-0.5092331, 0.01501593, 1.0]], ['2, k, 13', [-0.4962738, -0.3559398, 1.0]], ['2, k, 14', [-0.4742057, -0.674402, 1.0]], ['2, k, 15', [-0.4912141, -0.7264488, 1.0]], ['2, k, 16', [-0.3491085, 0.02008326, 1.0]], ['2, k, 17', [-0.3067115, -0.3772393, 1.0]], ['2, k, 18', [-0.240724, -0.6478252, 1.0]], ['2, k, 19', [-0.2081573, -0.7076489, 1.0]], ['2, k, 20', [-0.4390468, 0.5341802, 1.0]], ['2, k, 21', [-0.6110189, -0.09953522, 1.0]], ['2, k, 22', [-0.6677826, -0.02380008, 1.0]], ['2, k, 23', [0.02589778, 0.01923522, 1.0]], ['2, k, 24', [-0.02473065, 0.06176214, 1.0]]]
[['2, k, 0', [-0.4359929, 0.01791342, 1.0]], ['2, k, 1', [-0.4380389, 0.3159473, 1.0]], ['2, k, 2', [-0.4389068, 0.6050628, 1.0]], ['2, k, 3', [-0.4291598, 0.7378381, 1.0]], ['2, k, 4', [-0.5964481, 0.5050375, 1.0]], ['2, k, 5', [-0.6768438, 0.2690824, 1.0]], ['2, k, 6', [-0.6383134, 0.05084071, 1.0]], ['2, k, 7', [-0.6367183, -0.01401068, 1.0]], ['2, k, 8', [-0.2546458, 0.5139014, 1.0]], ['2, k, 9', [-0.1428645, 0.3131804, 1.0]], ['2, k, 10', [-0.03185401, 0.1326203, 1.0]], ['2, k, 11', [-0.01831231, 0.1007436, 1.0]], ['2, k, 12', [-0.5092413, 0.01502006, 1.0]], ['2, k, 13', [-0.4964046, -0.3551485, 1.0]], ['2, k, 14', [-0.476457, -0.6732849, 1.0]], ['2, k, 15', [-0.4913247, -0.7266144, 1.0]], ['2, k, 16', [-0.3491954, 0.01943208, 1.0]], ['2, k, 17', [-0.2998806, -0.3755227, 1.0]], ['2, k, 18', [-0.2277818, -0.6458408, 1.0]], ['2, k, 19', [-0.1913845, -0.7049253, 1.0]], ['2, k, 20', [-0.4392346, 0.5342183, 1.0]], ['2, k, 21', [-0.6125383, -0.09494688, 1.0]], ['2, k, 22', [-0.6674923, -0.03000286, 1.0]], ['2, k, 23', [0.01942036, 0.01502585, 1.0]], ['2, k, 24', [-0.0002489718, 0.02510816, 1.0]]]
[['2, k, 0', [-0.4356793, 0.01749066, 1.0]], ['2, k, 1', [-0.4381374, 0.3159272, 1.0]], ['2, k, 2', [-0.4395637, 0.6052135, 1.0]], ['2, k, 3', [-0.4296247, 0.737993, 1.0]], ['2, k, 4', [-0.5972813, 0.5050617, 1.0]], ['2, k, 5', [-0.6793331, 0.2707922, 1.0]], ['2, k, 6', [-0.6418437, 0.04848358, 1.0]], ['2, k, 7', [-0.6393222, -0.01536876, 1.0]], ['2, k, 8', [-0.2555607, 0.5138941, 1.0]], ['2, k, 9', [-0.1430256, 0.3131651, 1.0]], ['2, k, 10', [-0.03170574, 0.1327855, 1.0]], ['2, k, 11', [-0.01747181, 0.0993422, 1.0]], ['2, k, 12', [-0.508992, 0.01488655, 1.0]], ['2, k, 13', [-0.4969164, -0.3536506, 1.0]], ['2, k, 14', [-0.476869, -0.6725554, 1.0]], ['2, k, 15', [-0.4908501, -0.7263327, 1.0]], ['2, k, 16', [-0.3488381, 0.01870826, 1.0]], ['2, k, 17', [-0.2918047, -0.3740674, 1.0]], ['2, k, 18', [-0.2205532, -0.6334233, 1.0]], ['2, k, 19', [-0.1677108, -0.6988208, 1.0]], ['2, k, 20', [-0.439678, 0.5343056, 1.0]], ['2, k, 21', [-0.6169271, -0.09855507, 1.0]], ['2, k, 22', [-0.6495707, -0.01896432, 1.0]], ['2, k, 23', [0.03160691, 0.02574123, 1.0]], ['2, k, 24', [0.006474837, 0.02182658, 1.0]]]
[['2, k, 0', [-0.4350069, 0.01679354, 1.0]], ['2, k, 1', [-0.4382171, 0.3159108, 1.0]], ['2, k, 2', [-0.4403105, 0.6055439, 1.0]], ['2, k, 3', [-0.4302217, 0.738151, 1.0]], ['2, k, 4', [-0.5982965, 0.5051551, 1.0]], ['2, k, 5', [-0.6817473, 0.2708485, 1.0]], ['2, k, 6', [-0.6443413, 0.04814947, 1.0]], ['2, k, 7', [-0.6422387, -0.01694464, 1.0]], ['2, k, 8', [-0.2559542, 0.5135592, 1.0]], ['2, k, 9', [-0.1437307, 0.3129879, 1.0]], ['2, k, 10', [-0.03177297, 0.1330009, 1.0]], ['2, k, 11', [-0.01774892, 0.1008011, 1.0]], ['2, k, 12', [-0.5082557, 0.01466219, 1.0]], ['2, k, 13', [-0.4964527, -0.3527808, 1.0]], ['2, k, 14', [-0.4773318, -0.6712455, 1.0]], ['2, k, 15', [-0.4913408, -0.7266795, 1.0]], ['2, k, 16', [-0.3482386, 0.01755122, 1.0]], ['2, k, 17', [-0.2816002, -0.3746394, 1.0]], ['2, k, 18', [-0.2128513, -0.6277712, 1.0]], ['2, k, 19', [-0.1574633, -0.692544, 1.0]], ['2, k, 20', [-0.4401826, 0.5345111, 1.0]], ['2, k, 21', [-0.6190095, -0.100763, 1.0]], ['2, k, 22', [-0.6505935, -0.02006613, 1.0]], ['2, k, 23', [0.02937857, 0.02250385, 1.0]], ['2, k, 24', [0.007617144, 0.02271186, 1.0]]]
[['2, k, 0', [-0.4338651, 0.0162519, 1.0]], ['2, k, 1', [-0.4382206, 0.3159069, 1.0]], ['2, k, 2', [-0.4407936, 0.6057298, 1.0]], ['2, k, 3', [-0.4307837, 0.7384274, 1.0]], ['2, k, 4', [-0.5987673, 0.5052134, 1.0]], ['2, k, 5', [-0.6834365, 0.2707947, 1.0]], ['2, k, 6', [-0.6456116, 0.04870829, 1.0]], ['2, k, 7', [-0.6449637, -0.01520783, 1.0]], ['2, k, 8', [-0.2563768, 0.5132883, 1.0]], ['2, k, 9', [-0.1439959, 0.3128493, 1.0]], ['2, k, 10', [-0.03186607, 0.1329734, 1.0]], ['2, k, 11', [-0.01737384, 0.1006208, 1.0]], ['2, k, 12', [-0.5069082, 0.0144654, 1.0]], ['2, k, 13', [-0.4973424, -0.3502802, 1.0]], ['2, k, 14', [-0.477657, -0.6702229, 1.0]], ['2, k, 15', [-0.4909073, -0.7264128, 1.0]], ['2, k, 16', [-0.3472972, 0.01677905, 1.0]], ['2, k, 17', [-0.2615278, -0.3682879, 1.0]], ['2, k, 18', [-0.1895588, -0.6296818, 1.0]], ['2, k, 19', [-0.1393281, -0.6937051, 1.0]], ['2, k, 20', [-0.4404601, 0.5346231, 1.0]], ['2, k, 21', [-0.6221214, -0.1001246, 1.0]], ['2, k, 22', [-0.6776618, -0.0330183, 1.0]], ['2, k, 23', [0.0304207, 0.02132728, 1.0]], ['2, k, 24', [-0.01421632, 0.04634207, 1.0]]]
[['2, k, 0', [-0.4324212, 0.01566818, 1.0]], ['2, k, 1', [-0.4381806, 0.3158743, 1.0]], ['2, k, 2', [-0.4412475, 0.6057974, 1.0]], ['2, k, 3', [-0.4311652, 0.7385151, 1.0]], ['2, k, 4', [-0.5995391, 0.5051504, 1.0]], ['2, k, 5', [-0.684854, 0.2706293, 1.0]], ['2, k, 6', [-0.6478485, 0.04679206, 1.0]], ['2, k, 7', [-0.6456182, -0.01704821, 1.0]], ['2, k, 8', [-0.2568429, 0.5130387, 1.0]], ['2, k, 9', [-0.1451123, 0.3124746, 1.0]], ['2, k, 10', [-0.03282527, 0.1326853, 1.0]], ['2, k, 11', [-0.01805667, 0.1001361, 1.0]], ['2, k, 12', [-0.5052866, 0.0141527, 1.0]], ['2, k, 13', [-0.5010738, -0.325437, 1.0]], ['2, k, 14', [-0.4773541, -0.6676107, 1.0]], ['2, k, 15', [-0.4909345, -0.726688, 1.0]], ['2, k, 16', [-0.3460631, 0.01607834, 1.0]], ['2, k, 17', [-0.2549202, -0.3647369, 1.0]], ['2, k, 18', [-0.1784825, -0.6295726, 1.0]], ['2, k, 19', [-0.1257401, -0.6895711, 1.0]], ['2, k, 20', [-0.4406856, 0.534653, 1.0]], ['2, k, 21', [-0.6235505, -0.1005348, 1.0]], ['2, k, 22', [-0.6568264, -0.01349282, 1.0]], ['2, k, 23', [0.0353807, 0.02719288, 1.0]], ['2, k, 24', [-0.006438113, 0.03072881, 1.0]]]
[['2, k, 0', [-0.4312413, 0.01543591, 1.0]], ['2, k, 1', [-0.4381335, 0.3158606, 1.0]], ['2, k, 2', [-0.441689, 0.6058552, 1.0]], ['2, k, 3', [-0.4314472, 0.738525, 1.0]], ['2, k, 4', [-0.6000233, 0.5051064, 1.0]], ['2, k, 5', [-0.6864157, 0.2705257, 1.0]], ['2, k, 6', [-0.6493441, 0.04508905, 1.0]], ['2, k, 7', [-0.6468114, -0.01603813, 1.0]], ['2, k, 8', [-0.2571007, 0.5130251, 1.0]], ['2, k, 9', [-0.14605, 0.3121125, 1.0]], ['2, k, 10', [-0.03272262, 0.1329793, 1.0]], ['2, k, 11', [-0.0172073, 0.1005978, 1.0]], ['2, k, 12', [-0.5041114, 0.01414607, 1.0]], ['2, k, 13', [-0.5024034, -0.3235415, 1.0]], ['2, k, 14', [-0.4772293, -0.6674986, 1.0]], ['2, k, 15', [-0.4904459, -0.726575, 1.0]], ['2, k, 16', [-0.3449149, 0.01570891, 1.0]], ['2, k, 17', [-0.2479871, -0.3603257, 1.0]], ['2, k, 18', [-0.1696941, -0.6251663, 1.0]], ['2, k, 19', [-0.1116461, -0.685256, 1.0]], ['2, k, 20', [-0.4409197, 0.5346908, 1.0]], ['2, k, 21', [-0.6216326, -0.100909, 1.0]], ['2, k, 22', [-0.6766713, -0.03487547, 1.0]], ['2, k, 23', [0.03539271, 0.02721213, 1.0]], ['2, k, 24', [-0.02372973, 0.0602312, 1.0]]]
[['2, k, 0', [-0.4300538, 0.0151813, 1.0]], ['2, k, 1', [-0.4381188, 0.3158341, 1.0]], ['2, k, 2', [-0.4424814, 0.6059201, 1.0]], ['2, k, 3', [-0.43173, 0.7385167, 1.0]], ['2, k, 4', [-0.6006402, 0.505124, 1.0]], ['2, k, 5', [-0.6877507, 0.2706144, 1.0]], ['2, k, 6', [-0.6500306, 0.04445457, 1.0]], ['2, k, 7', [-0.646394, -0.01635117, 1.0]], ['2, k, 8', [-0.2578481, 0.5124768, 1.0]], ['2, k, 9', [-0.1462408, 0.3121966, 1.0]], ['2, k, 10', [-0.03274232, 0.1331713, 1.0]], ['2, k, 11', [-0.01753195, 0.1010648, 1.0]], ['2, k, 12', [-0.5027769, 0.01402328, 1.0]], ['2, k, 13', [-0.5036495, -0.3216445, 1.0]], ['2, k, 14', [-0.4766288, -0.6658468, 1.0]], ['2, k, 15', [-0.4911857, -0.7273546, 1.0]], ['2, k, 16', [-0.3439198, 0.01544645, 1.0]], ['2, k, 17', [-0.2425748, -0.3529227, 1.0]], ['2, k, 18', [-0.1571933, -0.6244861, 1.0]], ['2, k, 19', [-0.1039132, -0.68336, 1.0]], ['2, k, 20', [-0.4414001, 0.5347345, 1.0]], ['2, k, 21', [-0.624804, -0.09473639, 1.0]], ['2, k, 22', [-0.6697218, -0.01733617, 1.0]], ['2, k, 23', [0.027558, 0.02225437, 1.0]], ['2, k, 24', [-0.009686036, 0.03981777, 1.0]]]
[['2, k, 0', [-0.4286475, 0.01513298, 1.0]], ['2, k, 1', [-0.4380048, 0.3157951, 1.0]], ['2, k, 2', [-0.4429955, 0.6057689, 1.0]], ['2, k, 3', [-0.4322498, 0.7385097, 1.0]], ['2, k, 4', [-0.6013084, 0.5052217, 1.0]], ['2, k, 5', [-0.6883489, 0.2704803, 1.0]], ['2, k, 6', [-0.6505521, 0.04405463, 1.0]], ['2, k, 7', [-0.6455785, -0.01789737, 1.0]], ['2, k, 8', [-0.2582315, 0.5123955, 1.0]], ['2, k, 9', [-0.1467206, 0.3121957, 1.0]], ['2, k, 10', [-0.03264784, 0.133533, 1.0]], ['2, k, 11', [-0.01822555, 0.1009719, 1.0]], ['2, k, 12', [-0.5012445, 0.01411753, 1.0]], ['2, k, 13', [-0.5036895, -0.3216411, 1.0]], ['2, k, 14', [-0.4761798, -0.6644731, 1.0]], ['2, k, 15', [-0.4901603, -0.7265471, 1.0]], ['2, k, 16', [-0.3426525, 0.01532201, 1.0]], ['2, k, 17', [-0.2387416, -0.3495575, 1.0]], ['2, k, 18', [-0.1461301, -0.6236271, 1.0]], ['2, k, 19', [-0.08668989, -0.6853597, 1.0]], ['2, k, 20', [-0.4416724, 0.5346521, 1.0]], ['2, k, 21', [-0.6244273, -0.1003319, 1.0]], ['2, k, 22', [-0.6494564, -0.02423156, 1.0]], ['2, k, 23', [0.03446951, 0.02815544, 1.0]], ['2, k, 24', [-0.0190917, 0.04978886, 1.0]]]
[['2, k, 0', [-0.4281909, 0.01514386, 1.0]], ['2, k, 1', [-0.4379345, 0.3157763, 1.0]], ['2, k, 2', [-0.4431814, 0.6057358, 1.0]], ['2, k, 3', [-0.4324439, 0.7385234, 1.0]], ['2, k, 4', [-0.6015338, 0.5051628, 1.0]], ['2, k, 5', [-0.6885939, 0.2706065, 1.0]], ['2, k, 6', [-0.6508369, 0.04379178, 1.0]], ['2, k, 7', [-0.6441145, -0.01939862, 1.0]], ['2, k, 8', [-0.258578, 0.5123504, 1.0]], ['2, k, 9', [-0.1473311, 0.3123069, 1.0]], ['2, k, 10', [-0.03295349, 0.1338401, 1.0]], ['2, k, 11', [-0.01874242, 0.1014234, 1.0]], ['2, k, 12', [-0.5008387, 0.01433892, 1.0]], ['2, k, 13', [-0.5041325, -0.320546, 1.0]], ['2, k, 14', [-0.4763889, -0.6644904, 1.0]], ['2, k, 15', [-0.4898617, -0.7248979, 1.0]], ['2, k, 16', [-0.3421617, 0.01512821, 1.0]], ['2, k, 17', [-0.2360522, -0.3481874, 1.0]], ['2, k, 18', [-0.1429458, -0.6254295, 1.0]], ['2, k, 19', [-0.08315645, -0.6861475, 1.0]], ['2, k, 20', [-0.4417891, 0.5346375, 1.0]], ['2, k, 21', [-0.6221871, -0.1039854, 1.0]], ['2, k, 22', [-0.6796582, -0.02692814, 1.0]], ['2, k, 23', [0.02662484, 0.0231286, 1.0]], ['2, k, 24', [0.006663733, 0.02043639, 1.0]]]
[['2, k, 0', [-0.4268482, 0.01516216, 1.0]], ['2, k, 1', [-0.4378033, 0.3158116, 1.0]], ['2, k, 2', [-0.4437475, 0.6058761, 1.0]], ['2, k, 3', [-0.4327934, 0.7384897, 1.0]], ['2, k, 4', [-0.6017453, 0.5048274, 1.0]], ['2, k, 5', [-0.6889474, 0.2705063, 1.0]], ['2, k, 6', [-0.6509844, 0.04382303, 1.0]], ['2, k, 7', [-0.644174, -0.01965049, 1.0]], ['2, k, 8', [-0.2591382, 0.5124611, 1.0]], ['2, k, 9', [-0.1476052, 0.3121385, 1.0]], ['2, k, 10', [-0.03305973, 0.1337805, 1.0]], ['2, k, 11', [-0.01798708, 0.09939695, 1.0]], ['2, k, 12', [-0.4993108, 0.01456805, 1.0]], ['2, k, 13', [-0.5042331, -0.3203513, 1.0]], ['2, k, 14', [-0.4764191, -0.6646627, 1.0]], ['2, k, 15', [-0.489618, -0.7249245, 1.0]], ['2, k, 16', [-0.341057, 0.01501589, 1.0]], ['2, k, 17', [-0.2341348, -0.3476802, 1.0]], ['2, k, 18', [-0.1402004, -0.6320443, 1.0]], ['2, k, 19', [-0.07914314, -0.6863968, 1.0]], ['2, k, 20', [-0.4421118, 0.5347357, 1.0]], ['2, k, 21', [-0.6223316, -0.1012526, 1.0]], ['2, k, 22', [-0.6539012, -0.02401046, 1.0]], ['2, k, 23', [0.03323985, 0.02490851, 1.0]], ['2, k, 24', [-0.0198495, 0.05332548, 1.0]]]
[['2, k, 0', [-0.4258309, 0.01501076, 1.0]], ['2, k, 1', [-0.4376559, 0.3157751, 1.0]], ['2, k, 2', [-0.4441513, 0.6058764, 1.0]], ['2, k, 3', [-0.4329435, 0.7383981, 1.0]], ['2, k, 4', [-0.6017956, 0.5042893, 1.0]], ['2, k, 5', [-0.6891219, 0.2706008, 1.0]], ['2, k, 6', [-0.6507251, 0.04473263, 1.0]], ['2, k, 7', [-0.6400086, -0.01895793, 1.0]], ['2, k, 8', [-0.2595817, 0.512378, 1.0]], ['2, k, 9', [-0.1481228, 0.312418, 1.0]], ['2, k, 10', [-0.03334482, 0.1342215, 1.0]], ['2, k, 11', [-0.01849073, 0.1019899, 1.0]], ['2, k, 12', [-0.4981973, 0.01447005, 1.0]], ['2, k, 13', [-0.5042827, -0.320428, 1.0]], ['2, k, 14', [-0.4762885, -0.6643954, 1.0]], ['2, k, 15', [-0.4894869, -0.7248174, 1.0]], ['2, k, 16', [-0.3401805, 0.01485752, 1.0]], ['2, k, 17', [-0.2325025, -0.3489335, 1.0]], ['2, k, 18', [-0.1403819, -0.6336025, 1.0]], ['2, k, 19', [-0.07854928, -0.6884875, 1.0]], ['2, k, 20', [-0.442344, 0.534736, 1.0]], ['2, k, 21', [-0.6177133, -0.1032426, 1.0]], ['2, k, 22', [-0.6673282, -0.02372219, 1.0]], ['2, k, 23', [0.02952925, 0.02256781, 1.0]], ['2, k, 24', [0.003231531, 0.02566609, 1.0]]]
[['2, k, 0', [-0.4254608, 0.01506647, 1.0]], ['2, k, 1', [-0.4375486, 0.3157822, 1.0]], ['2, k, 2', [-0.444321, 0.6058786, 1.0]], ['2, k, 3', [-0.4329536, 0.7381701, 1.0]], ['2, k, 4', [-0.6014931, 0.5041552, 1.0]], ['2, k, 5', [-0.6883565, 0.2706795, 1.0]], ['2, k, 6', [-0.6501436, 0.04480825, 1.0]], ['2, k, 7', [-0.6370698, -0.01837187, 1.0]], ['2, k, 8', [-0.2597399, 0.5123769, 1.0]], ['2, k, 9', [-0.1483455, 0.3125196, 1.0]], ['2, k, 10', [-0.03338329, 0.1344467, 1.0]], ['2, k, 11', [-0.01883617, 0.1012384, 1.0]], ['2, k, 12', [-0.4978088, 0.01457344, 1.0]], ['2, k, 13', [-0.5047213, -0.3182108, 1.0]], ['2, k, 14', [-0.4762402, -0.6634661, 1.0]], ['2, k, 15', [-0.4888034, -0.725389, 1.0]], ['2, k, 16', [-0.3398478, 0.01488575, 1.0]], ['2, k, 17', [-0.2327143, -0.3483099, 1.0]], ['2, k, 18', [-0.1403719, -0.6334687, 1.0]], ['2, k, 19', [-0.08888641, -0.6820201, 1.0]], ['2, k, 20', [-0.4424592, 0.5347539, 1.0]], ['2, k, 21', [-0.6121655, -0.1007012, 1.0]], ['2, k, 22', [-0.6456845, -0.02447427, 1.0]], ['2, k, 23', [0.03541714, 0.02722747, 1.0]], ['2, k, 24', [-0.02319793, 0.05801851, 1.0]]]
[['2, k, 0', [-0.424534, 0.01503645, 1.0]], ['2, k, 1', [-0.4369672, 0.315652, 1.0]], ['2, k, 2', [-0.4439622, 0.6055701, 1.0]], ['2, k, 3', [-0.4329459, 0.7379178, 1.0]], ['2, k, 4', [-0.6011102, 0.5039424, 1.0]], ['2, k, 5', [-0.6873088, 0.2703899, 1.0]], ['2, k, 6', [-0.6483957, 0.04509033, 1.0]], ['2, k, 7', [-0.633771, -0.01811046, 1.0]], ['2, k, 8', [-0.2597544, 0.5123764, 1.0]], ['2, k, 9', [-0.1489722, 0.3126723, 1.0]], ['2, k, 10', [-0.03371552, 0.1348175, 1.0]], ['2, k, 11', [-0.01799949, 0.1026504, 1.0]], ['2, k, 12', [-0.4966686, 0.01455314, 1.0]], ['2, k, 13', [-0.5047445, -0.3180558, 1.0]], ['2, k, 14', [-0.4760538, -0.662414, 1.0]], ['2, k, 15', [-0.4877177, -0.7254304, 1.0]], ['2, k, 16', [-0.3391509, 0.01487641, 1.0]], ['2, k, 17', [-0.2341741, -0.3482505, 1.0]], ['2, k, 18', [-0.1396467, -0.6342261, 1.0]], ['2, k, 19', [-0.09092522, -0.683875, 1.0]], ['2, k, 20', [-0.4421403, 0.5345318, 1.0]], ['2, k, 21', [-0.6112133, -0.1053003, 1.0]], ['2, k, 22', [-0.6662692, -0.0314409, 1.0]], ['2, k, 23', [0.03944229, 0.02919052, 1.0]], ['2, k, 24', [-0.02266348, 0.05824913, 1.0]]]
[['2, k, 0', [-0.4238427, 0.01495345, 1.0]], ['2, k, 1', [-0.4367638, 0.3155836, 1.0]], ['2, k, 2', [-0.4440976, 0.6054236, 1.0]], ['2, k, 3', [-0.4328804, 0.7378078, 1.0]], ['2, k, 4', [-0.600684, 0.5037834, 1.0]], ['2, k, 5', [-0.6862028, 0.2705433, 1.0]], ['2, k, 6', [-0.6467203, 0.04506524, 1.0]], ['2, k, 7', [-0.6306194, -0.01592684, 1.0]], ['2, k, 8', [-0.2597512, 0.512439, 1.0]], ['2, k, 9', [-0.1495701, 0.3132025, 1.0]], ['2, k, 10', [-0.03400566, 0.1355429, 1.0]], ['2, k, 11', [-0.01758197, 0.1024581, 1.0]], ['2, k, 12', [-0.4960077, 0.01456486, 1.0]], ['2, k, 13', [-0.5044431, -0.3181155, 1.0]], ['2, k, 14', [-0.4761007, -0.6621732, 1.0]], ['2, k, 15', [-0.4875127, -0.7253814, 1.0]], ['2, k, 16', [-0.3384592, 0.01470512, 1.0]], ['2, k, 17', [-0.2362777, -0.350559, 1.0]], ['2, k, 18', [-0.142563, -0.6335033, 1.0]], ['2, k, 19', [-0.0937215, -0.6863109, 1.0]], ['2, k, 20', [-0.4422035, 0.5344223, 1.0]], ['2, k, 21', [-0.6054207, -0.104115, 1.0]], ['2, k, 22', [-0.6617863, -0.02578732, 1.0]], ['2, k, 23', [0.03079844, 0.02417884, 1.0]], ['2, k, 24', [-0.02257801, 0.05730099, 1.0]]]
[['2, k, 0', [-0.4232104, 0.01484392, 1.0]], ['2, k, 1', [-0.4365127, 0.315479, 1.0]], ['2, k, 2', [-0.4441614, 0.6052817, 1.0]], ['2, k, 3', [-0.432663, 0.7376731, 1.0]], ['2, k, 4', [-0.6002659, 0.5036415, 1.0]], ['2, k, 5', [-0.6849083, 0.2694872, 1.0]], ['2, k, 6', [-0.6451812, 0.04607667, 1.0]], ['2, k, 7', [-0.6267416, -0.01539653, 1.0]], ['2, k, 8', [-0.2596843, 0.5124357, 1.0]], ['2, k, 9', [-0.1494698, 0.3132476, 1.0]], ['2, k, 10', [-0.03396639, 0.1355455, 1.0]], ['2, k, 11', [-0.01787481, 0.1019723, 1.0]], ['2, k, 12', [-0.4952793, 0.01456054, 1.0]], ['2, k, 13', [-0.4995263, -0.31726, 1.0]], ['2, k, 14', [-0.4759086, -0.6626213, 1.0]], ['2, k, 15', [-0.4876866, -0.7254617, 1.0]], ['2, k, 16', [-0.337945, 0.01452462, 1.0]], ['2, k, 17', [-0.2390207, -0.3530074, 1.0]], ['2, k, 18', [-0.14602, -0.6320912, 1.0]], ['2, k, 19', [-0.09761523, -0.6872724, 1.0]], ['2, k, 20', [-0.4422227, 0.5343094, 1.0]], ['2, k, 21', [-0.6010385, -0.09889393, 1.0]], ['2, k, 22', [-0.6587115, -0.02093387, 1.0]], ['2, k, 23', [0.03402996, 0.02248821, 1.0]], ['2, k, 24', [-0.01233262, 0.04264511, 1.0]]]
[['2, k, 0', [-0.4225037, 0.01472365, 1.0]], ['2, k, 1', [-0.435789, 0.3153417, 1.0]], ['2, k, 2', [-0.4437788, 0.605195, 1.0]], ['2, k, 3', [-0.4321992, 0.7375409, 1.0]], ['2, k, 4', [-0.5993306, 0.5033829, 1.0]], ['2, k, 5', [-0.6835849, 0.2682125, 1.0]], ['2, k, 6', [-0.6426786, 0.04666661, 1.0]], ['2, k, 7', [-0.6223791, -0.01434744, 1.0]], ['2, k, 8', [-0.2596002, 0.51248, 1.0]], ['2, k, 9', [-0.1494771, 0.3132239, 1.0]], ['2, k, 10', [-0.03372717, 0.1356808, 1.0]], ['2, k, 11', [-0.01780582, 0.1016866, 1.0]], ['2, k, 12', [-0.4943219, 0.01450173, 1.0]], ['2, k, 13', [-0.4967271, -0.3158904, 1.0]], ['2, k, 14', [-0.4756542, -0.6620501, 1.0]], ['2, k, 15', [-0.4873108, -0.7254797, 1.0]], ['2, k, 16', [-0.3374715, 0.01437391, 1.0]], ['2, k, 17', [-0.2423702, -0.3562852, 1.0]], ['2, k, 18', [-0.1488932, -0.631129, 1.0]], ['2, k, 19', [-0.1231791, -0.6715265, 1.0]], ['2, k, 20', [-0.4418664, 0.5342256, 1.0]], ['2, k, 21', [-0.5970557, -0.09903341, 1.0]], ['2, k, 22', [-0.6293318, -0.01125563, 1.0]], ['2, k, 23', [0.02325029, 0.01908156, 1.0]], ['2, k, 24', [0.007571447, 0.01990855, 1.0]]]
