[['2, k, 0', [-34.61232, 87.0821, 1.0]], ['2, k, 1', [-35.17557906171444, 117.23992891107719, 1.0]], ['2, k, 2', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 3', [-35.48029364755702, 146.4199725146249, 1.0]], ['2, k, 4', [-16.47542188084357, 137.39565513674333, 1.0]], ['2, k, 5', [3.032645651874663, 130.88081504660678, 1.0]], ['2, k, 6', [18.848873734182234, 147.35294916242427, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-50.087254512971604, 135.22836899390913, 1.0]], ['2, k, 9', [-76.36307702712432, 142.58798931045044, 1.0]], ['2, k, 10', [-80.00172786154589, 165.43365231790858, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.182299630060534, 86.69717268350195, 1.0]], ['2, k, 13', [-12.952936597351737, 50.38222666410587, 1.0]], ['2, k, 14', [-0.07604228168304239, 15.001935727642724, 1.0]], ['2, k, 15', [6.675319722805576, 11.664107953434524, 1.0]], ['2, k, 16', [-40.09016523964386, 87.20060166881781, 1.0]], ['2, k, 17', [-53.575541461701484, 51.18066089950299, 1.0]], ['2, k, 18', [-72.37627256685687, 14.962840101265165, 1.0]], ['2, k, 19', [-65.77396887759674, 11.508561083789198, 1.0]], ['2, k, 20', [-35.45830029006222, 139.97407800829382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-35.583591999999996, 85.458778, 1.0]], ['2, k, 1', [-35.15220993188052, 114.56985222435462, 1.0]], ['2, k, 2', [-34.66922203463763, 136.51784765918254, 1.0]], ['2, k, 3', [-34.460152392600286, 142.7281517221795, 1.0]], ['2, k, 4', [-15.887119204096908, 135.75537270681556, 1.0]], ['2, k, 5', [5.630484655878732, 129.73337525070662, 1.0]], ['2, k, 6', [22.83467669367075, 142.8773307866761, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-48.6322479426977, 134.58484913162235, 1.0]], ['2, k, 9', [-75.06121942067203, 142.59614202694215, 1.0]], ['2, k, 10', [-78.77837301287363, 164.39986101658616, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-28.284376079497214, 84.68068963368786, 1.0]], ['2, k, 13', [-8.109745521640733, 52.93318886484318, 1.0]], ['2, k, 14', [6.439928534583444, 18.3937834913216, 1.0]], ['2, k, 15', [12.709766716885651, 15.04469850817663, 1.0]], ['2, k, 16', [-42.02502610038271, 85.90431040889298, 1.0]], ['2, k, 17', [-48.892687879209014, 48.795530705109044, 1.0]], ['2, k, 18', [-69.5893890685855, 14.567558819880084, 1.0]], ['2, k, 19', [-64.15647472075776, 11.087829320954533, 1.0]], ['2, k, 20', [-34.66922203463763, 136.51784765918254, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-35.236526000000005, 85.147002, 1.0]], ['2, k, 1', [-34.83501946365115, 114.18902609970175, 1.0]], ['2, k, 2', [-34.37140258241709, 136.07001848921846, 1.0]], ['2, k, 3', [-34.16864206711374, 142.26337286356332, 1.0]], ['2, k, 4', [-15.634076520038807, 135.36981579682802, 1.0]], ['2, k, 5', [5.984182323467429, 129.4892634138614, 1.0]], ['2, k, 6', [23.172774938800178, 142.61644697462995, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-48.55008291598696, 134.2298814399201, 1.0]], ['2, k, 9', [-74.80688550190236, 141.9518632758107, 1.0]], ['2, k, 10', [-78.47060889344719, 163.62006265337018, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-27.89950461088711, 84.41884861862518, 1.0]], ['2, k, 13', [-7.224157200957478, 53.07374858910961, 1.0]], ['2, k, 14', [7.021422949371271, 18.6189618057342, 1.0]], ['2, k, 15', [13.33293493961985, 15.292684111891312, 1.0]], ['2, k, 16', [-41.67076692503018, 85.56884623019307, 1.0]], ['2, k, 17', [-48.20391813672905, 48.72077276626059, 1.0]], ['2, k, 18', [-69.49536876171716, 14.902671888878174, 1.0]], ['2, k, 19', [-64.06668325017995, 11.416459221653511, 1.0]], ['2, k, 20', [-34.37140258241709, 136.07001848921846, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-34.75139, 84.69309200000001, 1.0]], ['2, k, 1', [-34.384090233871405, 113.6371546360023, 1.0]], ['2, k, 2', [-33.94497930545462, 135.4349957231167, 1.0]], ['2, k, 3', [-33.750372128947646, 141.60535730460373, 1.0]], ['2, k, 4', [-15.316611836949669, 134.79917662211173, 1.0]], ['2, k, 5', [6.416236855142085, 129.0348352960517, 1.0]], ['2, k, 6', [23.572124649705366, 142.1632891299339, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-48.44022364304748, 133.67795580567108, 1.0]], ['2, k, 9', [-74.37920703235893, 141.1835872924212, 1.0]], ['2, k, 10', [-78.0816728486586, 162.75154443179517, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-27.371963195472404, 84.0394719824837, 1.0]], ['2, k, 13', [-6.290838444822796, 53.18985879180886, 1.0]], ['2, k, 14', [7.576523270007415, 18.801696135107704, 1.0]], ['2, k, 15', [13.925301514929666, 15.502320664489767, 1.0]], ['2, k, 16', [-41.161832803999864, 85.07498048756752, 1.0]], ['2, k, 17', [-47.3523002958858, 48.86107852385087, 1.0]], ['2, k, 18', [-69.30528080377107, 15.497514886281273, 1.0]], ['2, k, 19', [-63.88099194465008, 12.005877846093595, 1.0]], ['2, k, 20', [-33.94497930545462, 135.4349957231167, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-34.119926, 84.038878, 1.0]], ['2, k, 1', [-33.78863194507289, 112.90645728141662, 1.0]], ['2, k, 2', [-33.374440299060346, 134.63932247754525, 1.0]], ['2, k, 3', [-33.1881506675733, 140.79083886472813, 1.0]], ['2, k, 4', [-14.86280008337097, 134.05838967850067, 1.0]], ['2, k, 5', [6.8370364490391395, 128.4432428359696, 1.0]], ['2, k, 6', [23.93818846052644, 141.58056260554352, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-48.170942557813525, 132.96572411368672, 1.0]], ['2, k, 9', [-73.7808419721868, 140.27223860084644, 1.0]], ['2, k, 10', [-77.49304635230202, 161.77318376114513, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-26.725406267455895, 83.4738915510415, 1.0]], ['2, k, 13', [-5.266678093532548, 53.17768030896654, 1.0]], ['2, k, 14', [8.199588816846516, 18.77871318320547, 1.0]], ['2, k, 15', [14.586074705106995, 15.504412796301839, 1.0]], ['2, k, 16', [-40.49923284757887, 84.37238798082912, 1.0]], ['2, k, 17', [-46.34933087758032, 48.79476339656884, 1.0]], ['2, k, 18', [-69.12014314383455, 16.01574650637977, 1.0]], ['2, k, 19', [-63.69543946445373, 12.510974806263462, 1.0]], ['2, k, 20', [-33.374440299060346, 134.63932247754525, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-33.370574, 83.205888, 1.0]], ['2, k, 1', [-33.0630649266185, 111.99368718039565, 1.0]], ['2, k, 2', [-32.66241870985298, 133.65417291512327, 1.0]], ['2, k, 3', [-32.481593069952865, 139.78321629735143, 1.0]], ['2, k, 4', [-14.16547990795232, 133.12276926100003, 1.0]], ['2, k, 5', [7.488663353384403, 127.71427937580485, 1.0]], ['2, k, 6', [24.541750332635626, 140.8583849926737, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-47.72867173621616, 132.08674594787456, 1.0]], ['2, k, 9', [-72.99420698265006, 139.13248271188561, 1.0]], ['2, k, 10', [-76.73024699584963, 160.65016760073897, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.942669199643632, 82.69598070507625, 1.0]], ['2, k, 13', [-3.9674004874902806, 52.9013067636323, 1.0]], ['2, k, 14', [9.067784416220029, 18.596117647370356, 1.0]], ['2, k, 15', [15.501245057502246, 15.34572749697984, 1.0]], ['2, k, 16', [-39.751981775475734, 83.52619804571823, 1.0]], ['2, k, 17', [-45.18065837215502, 48.53299878324985, 1.0]], ['2, k, 18', [-68.96866714133374, 16.545405255563043, 1.0]], ['2, k, 19', [-63.53344547207241, 13.011015446066859, 1.0]], ['2, k, 20', [-32.66241870985298, 133.65417291512327, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-32.5447, 82.255798, 1.0]], ['2, k, 1', [-32.25680087117171, 111.01663645681666, 1.0]], ['2, k, 2', [-31.8691626113829, 132.633813353844, 1.0]], ['2, k, 3', [-31.693855366342735, 138.7474449237743, 1.0]], ['2, k, 4', [-13.401863313696374, 132.12106918757323, 1.0]], ['2, k, 5', [8.290316678044238, 126.95097023287822, 1.0]], ['2, k, 6', [25.277408508459594, 140.12442859493882, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-47.15213120724852, 131.16562264279537, 1.0]], ['2, k, 9', [-72.08534303285414, 137.9264394027054, 1.0]], ['2, k, 10', [-75.83471489513765, 159.45940116582992, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-25.074614029902385, 81.79015487766829, 1.0]], ['2, k, 13', [-2.575577743600519, 52.58946932484067, 1.0]], ['2, k, 14', [9.935914280812826, 18.378522310916736, 1.0]], ['2, k, 15', [16.411740329391947, 15.159772501441795, 1.0]], ['2, k, 16', [-38.94144594951572, 82.56457501932265, 1.0]], ['2, k, 17', [-44.00951308060003, 48.08930894752986, 1.0]], ['2, k, 18', [-68.75327916468873, 16.910601522557187, 1.0]], ['2, k, 19', [-63.33345284849776, 13.352810086957728, 1.0]], ['2, k, 20', [-31.8691626113829, 132.633813353844, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-31.657021999999994, 81.194778, 1.0]], ['2, k, 1', [-31.388960432293747, 109.81480044759896, 1.0]], ['2, k, 2', [-31.015466298622595, 131.326908845749, 1.0]], ['2, k, 3', [-30.84605909343426, 137.4130427237237, 1.0]], ['2, k, 4', [-12.653212753202165, 130.86233146137624, 1.0]], ['2, k, 5', [9.128173339270969, 125.88783110818154, 1.0]], ['2, k, 6', [26.068339957500367, 139.02816367247914, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-46.49717287098382, 129.91065616032702, 1.0]], ['2, k, 9', [-71.5006147797661, 136.63229302049248, 1.0]], ['2, k, 10', [-75.28429996851845, 158.28225745725078, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-24.173582232192963, 80.81554148098556, 1.0]], ['2, k, 13', [-1.1893343398827412, 52.2970316382775, 1.0]], ['2, k, 14', [10.71037008832653, 18.082285216110463, 1.0]], ['2, k, 15', [17.23542376478642, 14.90688753342844, 1.0]], ['2, k, 16', [-38.08769986692833, 81.46614448480487, 1.0]], ['2, k, 17', [-42.87251350972752, 47.31711425379968, 1.0]], ['2, k, 18', [-68.51816518906864, 16.97565118172096, 1.0]], ['2, k, 19', [-63.12072450739828, 13.399656326948081, 1.0]], ['2, k, 20', [-31.015466298622595, 131.326908845749, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-30.645878, 79.96637799999999, 1.0]], ['2, k, 1', [-30.38968600922535, 108.45869998028567, 1.0]], ['2, k, 2', [-30.024499766804198, 129.88467241496338, 1.0]], ['2, k, 3', [-29.8595457268068, 135.94776846908553, 1.0]], ['2, k, 4', [-11.628764676139138, 129.47665170020235, 1.0]], ['2, k, 5', [10.277214366459905, 124.69948938112199, 1.0]], ['2, k, 6', [27.21237514085686, 137.7914092686761, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-45.58867496066838, 128.54823856702706, 1.0]], ['2, k, 9', [-71.22068523450673, 135.32634989601542, 1.0]], ['2, k, 10', [-75.05815664992022, 157.2214217171372, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-23.16633644822084, 79.65925513791983, 1.0]], ['2, k, 13', [0.341016873834338, 51.872509728367696, 1.0]], ['2, k, 14', [11.65153843747351, 17.747048138614623, 1.0]], ['2, k, 15', [18.235841502120262, 14.610258806604381, 1.0]], ['2, k, 16', [-37.12497013571104, 80.21967726721444, 1.0]], ['2, k, 17', [-41.669508679052, 46.01128780818003, 1.0]], ['2, k, 18', [-68.18651128375728, 16.564461976829843, 1.0]], ['2, k, 19', [-62.82699205570087, 12.96602058221809, 1.0]], ['2, k, 20', [-30.024499766804198, 129.88467241496338, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-29.622266000000003, 78.698354, 1.0]], ['2, k, 1', [-29.37316597892124, 107.05861420690239, 1.0]], ['2, k, 2', [-29.01291762534985, 128.39811303231588, 1.0]], ['2, k, 3', [-28.851042370811157, 134.43950470841625, 1.0]], ['2, k, 4', [-10.568884362842486, 128.07585629073571, 1.0]], ['2, k, 5', [11.47978075743707, 123.45828409215679, 1.0]], ['2, k, 6', [28.368322567745857, 136.56261047893082, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-44.62629484780996, 127.14400860129996, 1.0]], ['2, k, 9', [-69.87635146628277, 133.67047089648403, 1.0]], ['2, k, 10', [-73.71800458438119, 155.55279068210194, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-22.13644265233034, 78.44158524165692, 1.0]], ['2, k, 13', [1.9253321213090082, 51.40793041755284, 1.0]], ['2, k, 14', [12.49413471692044, 17.40483043330829, 1.0]], ['2, k, 15', [19.12525272418896, 14.32137510265023, 1.0]], ['2, k, 16', [-36.147230587812246, 78.94314231811455, 1.0]], ['2, k, 17', [-40.423622790488636, 44.65852650659616, 1.0]], ['2, k, 18', [-67.83984194341615, 16.17894501123905, 1.0]], ['2, k, 19', [-62.52157634471874, 12.56150396382252, 1.0]], ['2, k, 20', [-29.01291762534985, 128.39811303231588, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-28.477062, 77.274438, 1.0]], ['2, k, 1', [-28.23520132431621, 105.51861126928245, 1.0]], ['2, k, 2', [-27.88174004477698, 126.78466337104537, 1.0]], ['2, k, 3', [-27.72353774469289, 132.80858220505127, 1.0]], ['2, k, 4', [-9.38566618603162, 126.51029905732567, 1.0]], ['2, k, 5', [12.730733596749538, 122.0815808042731, 1.0]], ['2, k, 6', [29.60683955651952, 135.16752093700703, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-43.55633257148361, 125.61632170493962, 1.0]], ['2, k, 9', [-69.0993216545381, 132.06630934033342, 1.0]], ['2, k, 10', [-73.0002548376836, 154.11720753310462, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-20.987765198466647, 77.06599417500848, 1.0]], ['2, k, 13', [3.643893697892139, 50.801485038486035, 1.0]], ['2, k, 14', [13.248401761042363, 16.937529169622863, 1.0]], ['2, k, 15', [19.9054367063947, 13.91551012484047, 1.0]], ['2, k, 16', [-35.03952802444317, 77.51964588216265, 1.0]], ['2, k, 17', [-39.05387683016206, 43.171784795402466, 1.0]], ['2, k, 18', [-67.39306096200824, 15.745450186731262, 1.0]], ['2, k, 19', [-62.12933745075235, 12.111801289784182, 1.0]], ['2, k, 20', [-27.88174004477698, 126.78466337104537, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-27.273424, 75.77862400000001, 1.0]], ['2, k, 1', [-27.02864822930807, 103.80840604776144, 1.0]], ['2, k, 2', [-26.67489311010228, 124.94508839836547, 1.0]], ['2, k, 3', [-26.518551159390817, 130.93716809006116, 1.0]], ['2, k, 4', [-8.15207849238202, 124.75491545384673, 1.0]], ['2, k, 5', [14.051801622653059, 120.50116990912663, 1.0]], ['2, k, 6', [30.906357673837224, 133.59964940934444, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-42.41679535918668, 123.90353284928679, 1.0]], ['2, k, 9', [-68.78548111629277, 130.42384813457232, 1.0]], ['2, k, 10', [-72.834211350425, 152.8284326981142, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-19.77633325048489, 75.6289530021894, 1.0]], ['2, k, 13', [5.505127789766213, 50.15020421051176, 1.0]], ['2, k, 14', [14.06609309722271, 16.495264491766655, 1.0]], ['2, k, 15', [20.745530444014527, 13.534671062634095, 1.0]], ['2, k, 16', [-33.86792474584709, 76.02954498898137, 1.0]], ['2, k, 17', [-37.64286975721602, 41.63774330003431, 1.0]], ['2, k, 18', [-66.8375034742255, 15.309806278249248, 1.0]], ['2, k, 19', [-61.64681103651922, 11.662308708216802, 1.0]], ['2, k, 20', [-26.67489311010228, 124.94508839836547, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-26.078334, 74.283098, 1.0]], ['2, k, 1', [-25.829414088581295, 102.26857020319686, 1.0]], ['2, k, 2', [-25.47488763546205, 123.38609245465118, 1.0]], ['2, k, 3', [-25.319806927543567, 129.37321365274016, 1.0]], ['2, k, 4', [-6.843190974438386, 123.24907457656333, 1.0]], ['2, k, 5', [15.45287039701935, 119.17250346793399, 1.0]], ['2, k, 6', [32.28686953914409, 132.29998944021654, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-41.14015154449659, 122.43665012621979, 1.0]], ['2, k, 9', [-66.97567172157224, 128.68563258217515, 1.0]], ['2, k, 10', [-71.07850965511528, 151.0753473116062, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-18.5832598669633, 74.1403691812602, 1.0]], ['2, k, 13', [7.287979733734186, 49.53437760786508, 1.0]], ['2, k, 14', [14.701414864750712, 16.123548333235696, 1.0]], ['2, k, 15', [21.382782524411095, 13.221871572135184, 1.0]], ['2, k, 16', [-32.692601791922385, 74.57094667998032, 1.0]], ['2, k, 17', [-36.23846290926054, 40.17289072829713, 1.0]], ['2, k, 18', [-66.25024366617633, 15.00391362730728, 1.0]], ['2, k, 19', [-61.14699812557069, 11.34679208433225, 1.0]], ['2, k, 20', [-25.47488763546205, 123.38609245465118, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-24.952652, 72.852698, 1.0]], ['2, k, 1', [-24.702660567419876, 100.81392374315786, 1.0]], ['2, k, 2', [-24.349609286918508, 121.91890604634959, 1.0]], ['2, k, 3', [-24.19603203830048, 127.90409772945723, 1.0]], ['2, k, 4', [-5.623491308151703, 121.82175161340263, 1.0]], ['2, k, 5', [16.776358232836273, 117.89779726084669, 1.0]], ['2, k, 6', [33.59973321456167, 131.02739620768946, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-40.011285555887355, 121.05772651385107, 1.0]], ['2, k, 9', [-64.99984495192685, 126.97300068443543, 1.0]], ['2, k, 10', [-69.09842659141914, 149.18442312186724, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-17.46766561945038, 72.71676126497631, 1.0]], ['2, k, 13', [9.011009250430813, 48.94057243699888, 1.0]], ['2, k, 14', [15.20767752813471, 15.675685297525511, 1.0]], ['2, k, 15', [21.870356576924777, 12.82400281758395, 1.0]], ['2, k, 16', [-31.59783124580137, 73.1584377144863, 1.0]], ['2, k, 17', [-34.91625413318417, 38.7646792363658, 1.0]], ['2, k, 18', [-65.71836265497085, 14.825641504593065, 1.0]], ['2, k, 19', [-60.709696152650366, 11.161670446751351, 1.0]], ['2, k, 20', [-24.349609286918508, 121.91890604634959, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-23.901770000000006, 71.401208, 1.0]], ['2, k, 1', [-23.650427505020843, 99.30109104401167, 1.0]], ['2, k, 2', [-23.29842424184789, 120.36267558375548, 1.0]], ['2, k, 3', [-23.146197305346803, 126.33578085472301, 1.0]], ['2, k, 4', [-4.524847861077266, 120.3042664182812, 1.0]], ['2, k, 5', [18.00676372674888, 116.50850573340155, 1.0]], ['2, k, 6', [34.82043061907123, 129.64380125787613, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-39.06251402579582, 119.60592869704529, 1.0]], ['2, k, 9', [-64.2510605986323, 125.46380194103611, 1.0]], ['2, k, 10', [-68.37887585996825, 147.79417314834822, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-16.400680024613447, 71.2856557216697, 1.0]], ['2, k, 13', [10.607884772314058, 48.420296951532855, 1.0]], ['2, k, 14', [15.555287600593681, 15.305787020094392, 1.0]], ['2, k, 15', [22.19099518068353, 12.491858880162525, 1.0]], ['2, k, 16', [-30.59627947614957, 71.72317587006891, 1.0]], ['2, k, 17', [-33.69297623472886, 37.34450667962679, 1.0]], ['2, k, 18', [-65.2173770501034, 14.677302894380155, 1.0]], ['2, k, 19', [-60.308199770494696, 11.008091295334694, 1.0]], ['2, k, 20', [-23.29842424184789, 120.36267558375548, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.984944000000002, 69.960948, 1.0]], ['2, k, 1', [-22.728567926705242, 97.82590597880473, 1.0]], ['2, k, 2', [-22.37508270218587, 118.86420986453496, 1.0]], ['2, k, 3', [-22.223349916027722, 124.831181430995, 1.0]], ['2, k, 4', [-3.703246347815675, 118.84028670849965, 1.0]], ['2, k, 5', [19.039258892373248, 115.17313471311789, 1.0]], ['2, k, 6', [35.84685545738728, 128.31402465799948, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-38.22634260571625, 118.20124940723687, 1.0]], ['2, k, 9', [-62.91188589737689, 123.78114220585866, 1.0]], ['2, k, 10', [-67.01509099990035, 146.18541493949465, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-15.488383474829886, 69.88537049657155, 1.0]], ['2, k, 13', [11.805876438009813, 48.08978222140266, 1.0]], ['2, k, 14', [15.456267063901121, 14.9901724631545, 1.0]], ['2, k, 15', [22.03440745187903, 12.204028124810682, 1.0]], ['2, k, 16', [-29.718752430780803, 70.26705172814793, 1.0]], ['2, k, 17', [-32.61218147904491, 35.941426624869976, 1.0]], ['2, k, 18', [-64.77608383368847, 14.532415676487677, 1.0]], ['2, k, 19', [-59.9760342412845, 10.868790832704246, 1.0]], ['2, k, 20', [-22.37508270218587, 118.86420986453496, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-22.155954, 68.44369999999999, 1.0]], ['2, k, 1', [-21.89101402184913, 96.39392849262597, 1.0]], ['2, k, 2', [-21.53316200686867, 117.48858558646192, 1.0]], ['2, k, 3', [-21.38089311295451, 123.47128179138947, 1.0]], ['2, k, 4', [-2.8488245105403145, 117.48574589297387, 1.0]], ['2, k, 5', [19.99380346954021, 113.947156323652, 1.0]], ['2, k, 6', [36.78498491761256, 127.09119557321127, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-37.27611878182608, 116.86290022037383, 1.0]], ['2, k, 9', [-61.094125506059754, 122.00577181766187, 1.0]], ['2, k, 10', [-65.08015936330949, 144.42399211020077, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-14.727338947923476, 68.39327563815975, 1.0]], ['2, k, 13', [12.740620552025975, 47.63400682792857, 1.0]], ['2, k, 14', [15.011363064693292, 14.504685218073263, 1.0]], ['2, k, 15', [21.49964197870878, 11.73229298939784, 1.0]], ['2, k, 16', [-28.918682546338893, 68.73913809989833, 1.0]], ['2, k, 17', [-31.662316882474016, 34.49432611787508, 1.0]], ['2, k, 18', [-64.41565496269587, 14.341433681518506, 1.0]], ['2, k, 19', [-59.7231222127406, 10.689058384740132, 1.0]], ['2, k, 20', [-21.53316200686867, 117.48858558646192, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
