[['2, k, 0', [0.01986079, -0.2602932, 1.0]], ['2, k, 1', [0.008092734, 0.03691999, 1.0]], ['2, k, 2', [-0.003596419, 0.3245149, 1.0]], ['2, k, 3', [-0.01092628, 0.4545212, 1.0]], ['2, k, 4', [-0.1706606, 0.1964287, 1.0]], ['2, k, 5', [-0.2241163, -0.0373035, 1.0]], ['2, k, 6', [-0.263596, -0.1987273, 1.0]], ['2, k, 7', [-0.2914131, -0.2538366, 1.0]], ['2, k, 8', [0.1781906, 0.222677, 1.0]], ['2, k, 9', [0.2657134, -0.01319094, 1.0]], ['2, k, 10', [0.26271, -0.1354822, 1.0]], ['2, k, 11', [0.2574813, -0.1851349, 1.0]], ['2, k, 12', [-0.06776484, -0.2607774, 1.0]], ['2, k, 13', [-0.1268124, -0.2711277, 1.0]], ['2, k, 14', [-0.1165902, -0.6131475, 1.0]], ['2, k, 15', [-0.1529272, -0.6990362, 1.0]], ['2, k, 16', [0.1064722, -0.2536846, 1.0]], ['2, k, 17', [0.1724195, -0.2757881, 1.0]], ['2, k, 18', [0.1419767, -0.6189464, 1.0]], ['2, k, 19', [0.1860174, -0.7014222, 1.0]], ['2, k, 20', [-0.0008488133, 0.253709, 1.0]], ['2, k, 21', [-0.3166849, -0.3268431, 1.0]], ['2, k, 22', [-0.2839262, -0.2910227, 1.0]], ['2, k, 23', [0.2431029, -0.2176839, 1.0]], ['2, k, 24', [0.2365488, -0.172534, 1.0]]]
[['2, k, 0', [-0.001040087, -0.2445522, 1.0]], ['2, k, 1', [0.001189168, 0.04489199, 1.0]], ['2, k, 2', [0.004003147, 0.3260904, 1.0]], ['2, k, 3', [0.01890661, 0.4460804, 1.0]], ['2, k, 4', [-0.1608846, 0.2618605, 1.0]], ['2, k, 5', [-0.397054, 0.2281396, 1.0]], ['2, k, 6', [-0.6092008, 0.2025334, 1.0]], ['2, k, 7', [-0.6728997, 0.2082438, 1.0]], ['2, k, 8', [0.1880793, 0.2137667, 1.0]], ['2, k, 9', [0.2664274, 0.02710298, 1.0]], ['2, k, 10', [0.2217823, -0.1010902, 1.0]], ['2, k, 11', [0.1722531, -0.1394692, 1.0]], ['2, k, 12', [-0.08605677, -0.2353939, 1.0]], ['2, k, 13', [-0.12872, -0.2771179, 1.0]], ['2, k, 14', [-0.1174132, -0.6184388, 1.0]], ['2, k, 15', [-0.1550515, -0.7039325, 1.0]], ['2, k, 16', [0.0839051, -0.2472461, 1.0]], ['2, k, 17', [0.1706661, -0.273179, 1.0]], ['2, k, 18', [0.1484311, -0.6183559, 1.0]], ['2, k, 19', [0.1861337, -0.7036869, 1.0]], ['2, k, 20', [0.003275916, 0.2568678, 1.0]], ['2, k, 21', [-0.7586434, 0.1942639, 1.0]], ['2, k, 22', [-0.7300945, 0.2100295, 1.0]], ['2, k, 23', [0.1548027, -0.173212, 1.0]], ['2, k, 24', [0.1133401, -0.1125965, 1.0]]]
[['2, k, 0', [-0.001079896, -0.2448186, 1.0]], ['2, k, 1', [0.001631676, 0.04444882, 1.0]], ['2, k, 2', [0.005403193, 0.3254358, 1.0]], ['2, k, 3', [0.02037616, 0.4458326, 1.0]], ['2, k, 4', [-0.1612903, 0.2635814, 1.0]], ['2, k, 5', [-0.402893, 0.1972871, 1.0]], ['2, k, 6', [-0.594437, 0.1520567, 1.0]], ['2, k, 7', [-0.6648548, 0.1403223, 1.0]], ['2, k, 8', [0.1878934, 0.2141359, 1.0]], ['2, k, 9', [0.2664526, 0.0267961, 1.0]], ['2, k, 10', [0.2179528, -0.1034234, 1.0]], ['2, k, 11', [0.1711292, -0.1388661, 1.0]], ['2, k, 12', [-0.0860919, -0.2355584, 1.0]], ['2, k, 13', [-0.1287381, -0.2769414, 1.0]], ['2, k, 14', [-0.1184972, -0.6183971, 1.0]], ['2, k, 15', [-0.1552704, -0.7042143, 1.0]], ['2, k, 16', [0.08387318, -0.2475753, 1.0]], ['2, k, 17', [0.1706604, -0.2731472, 1.0]], ['2, k, 18', [0.1482613, -0.6182598, 1.0]], ['2, k, 19', [0.1863813, -0.7034143, 1.0]], ['2, k, 20', [0.004395756, 0.2562537, 1.0]], ['2, k, 21', [-0.7440434, 0.1184383, 1.0]], ['2, k, 22', [-0.6648618, 0.1197379, 1.0]], ['2, k, 23', [0.1515182, -0.1735928, 1.0]], ['2, k, 24', [0.1145327, -0.1137915, 1.0]]]
[['2, k, 0', [-0.0008567907, -0.245811, 1.0]], ['2, k, 1', [0.002380655, 0.04374169, 1.0]], ['2, k, 2', [0.006657468, 0.3250815, 1.0]], ['2, k, 3', [0.02191498, 0.4457627, 1.0]], ['2, k, 4', [-0.1609494, 0.2568738, 1.0]], ['2, k, 5', [-0.3939017, 0.1678103, 1.0]], ['2, k, 6', [-0.5747452, 0.08667966, 1.0]], ['2, k, 7', [-0.6420646, 0.0747355, 1.0]], ['2, k, 8', [0.1913368, 0.2131101, 1.0]], ['2, k, 9', [0.2667719, 0.02647891, 1.0]], ['2, k, 10', [0.2204156, -0.1040151, 1.0]], ['2, k, 11', [0.1750465, -0.1393093, 1.0]], ['2, k, 12', [-0.08597798, -0.2367222, 1.0]], ['2, k, 13', [-0.128781, -0.2768374, 1.0]], ['2, k, 14', [-0.1184886, -0.6183232, 1.0]], ['2, k, 15', [-0.155045, -0.7041848, 1.0]], ['2, k, 16', [0.0841822, -0.2483167, 1.0]], ['2, k, 17', [0.1706496, -0.2731168, 1.0]], ['2, k, 18', [0.1482809, -0.6182352, 1.0]], ['2, k, 19', [0.1864761, -0.7033617, 1.0]], ['2, k, 20', [0.0055235, 0.2557972, 1.0]], ['2, k, 21', [-0.7283959, 0.04506279, 1.0]], ['2, k, 22', [-0.6600318, 0.05257334, 1.0]], ['2, k, 23', [0.155413, -0.1733016, 1.0]], ['2, k, 24', [0.121032, -0.119261, 1.0]]]
[['2, k, 0', [-0.0004003563, -0.2469785, 1.0]], ['2, k, 1', [0.002730743, 0.04296844, 1.0]], ['2, k, 2', [0.006779347, 0.3247079, 1.0]], ['2, k, 3', [0.02277171, 0.4454755, 1.0]], ['2, k, 4', [-0.1622535, 0.2524832, 1.0]], ['2, k, 5', [-0.3795409, 0.1309219, 1.0]], ['2, k, 6', [-0.5653734, 0.03499725, 1.0]], ['2, k, 7', [-0.6235752, 0.007480016, 1.0]], ['2, k, 8', [0.1906466, 0.2138155, 1.0]], ['2, k, 9', [0.2666751, 0.02644439, 1.0]], ['2, k, 10', [0.2187567, -0.1055544, 1.0]], ['2, k, 11', [0.1748716, -0.143302, 1.0]], ['2, k, 12', [-0.08564378, -0.2383778, 1.0]], ['2, k, 13', [-0.128813, -0.2766162, 1.0]], ['2, k, 14', [-0.119021, -0.6181641, 1.0]], ['2, k, 15', [-0.1550504, -0.7042277, 1.0]], ['2, k, 16', [0.08471528, -0.2490307, 1.0]], ['2, k, 17', [0.1706059, -0.2737018, 1.0]], ['2, k, 18', [0.1482339, -0.6187357, 1.0]], ['2, k, 19', [0.1862656, -0.7039344, 1.0]], ['2, k, 20', [0.005702396, 0.2553348, 1.0]], ['2, k, 21', [-0.7031649, -0.03624684, 1.0]], ['2, k, 22', [-0.6205014, -0.01051746, 1.0]], ['2, k, 23', [0.1569488, -0.1770764, 1.0]], ['2, k, 24', [0.1195195, -0.1168921, 1.0]]]
[['2, k, 0', [-2.516811e-05, -0.2481573, 1.0]], ['2, k, 1', [0.003048241, 0.04210888, 1.0]], ['2, k, 2', [0.006913103, 0.324185, 1.0]], ['2, k, 3', [0.02363296, 0.4453177, 1.0]], ['2, k, 4', [-0.1622542, 0.2502687, 1.0]], ['2, k, 5', [-0.3670367, 0.1078631, 1.0]], ['2, k, 6', [-0.5131012, -0.006185427, 1.0]], ['2, k, 7', [-0.5828424, -0.04951236, 1.0]], ['2, k, 8', [0.1921262, 0.2133194, 1.0]], ['2, k, 9', [0.2667293, 0.02599324, 1.0]], ['2, k, 10', [0.2188164, -0.1055913, 1.0]], ['2, k, 11', [0.1746686, -0.1406989, 1.0]], ['2, k, 12', [-0.0853924, -0.2396741, 1.0]], ['2, k, 13', [-0.1288445, -0.2766047, 1.0]], ['2, k, 14', [-0.1198901, -0.6182303, 1.0]], ['2, k, 15', [-0.1550938, -0.7045844, 1.0]], ['2, k, 16', [0.08520637, -0.2499951, 1.0]], ['2, k, 17', [0.1706231, -0.2735735, 1.0]], ['2, k, 18', [0.1477597, -0.6184989, 1.0]], ['2, k, 19', [0.1861453, -0.7035642, 1.0]], ['2, k, 20', [0.00588864, 0.2547319, 1.0]], ['2, k, 21', [-0.6631422, -0.105746, 1.0]], ['2, k, 22', [-0.5999448, -0.08188736, 1.0]], ['2, k, 23', [0.1564398, -0.1743238, 1.0]], ['2, k, 24', [0.117072, -0.1152081, 1.0]]]
[['2, k, 0', [0.0002280527, -0.2490859, 1.0]], ['2, k, 1', [0.003406197, 0.04141192, 1.0]], ['2, k, 2', [0.007212034, 0.3237776, 1.0]], ['2, k, 3', [0.0243085, 0.4446392, 1.0]], ['2, k, 4', [-0.1621623, 0.2484369, 1.0]], ['2, k, 5', [-0.3433357, 0.07531858, 1.0]], ['2, k, 6', [-0.5028625, -0.06712119, 1.0]], ['2, k, 7', [-0.5569701, -0.1133561, 1.0]], ['2, k, 8', [0.1922818, 0.2133636, 1.0]], ['2, k, 9', [0.2668305, 0.02579064, 1.0]], ['2, k, 10', [0.217268, -0.1060547, 1.0]], ['2, k, 11', [0.1746386, -0.1419998, 1.0]], ['2, k, 12', [-0.08524571, -0.2409182, 1.0]], ['2, k, 13', [-0.1289312, -0.2771443, 1.0]], ['2, k, 14', [-0.1216896, -0.618944, 1.0]], ['2, k, 15', [-0.1151995, -0.6546807, 1.0]], ['2, k, 16', [0.08558233, -0.2506585, 1.0]], ['2, k, 17', [0.170592, -0.2734603, 1.0]], ['2, k, 18', [0.1477361, -0.6184294, 1.0]], ['2, k, 19', [0.1857294, -0.7036672, 1.0]], ['2, k, 20', [0.006213721, 0.254252, 1.0]], ['2, k, 21', [-0.6383705, -0.1861861, 1.0]], ['2, k, 22', [-0.5512177, -0.1240584, 1.0]], ['2, k, 23', [0.1591645, -0.1763733, 1.0]], ['2, k, 24', [0.1211571, -0.1263684, 1.0]]]
[['2, k, 0', [0.0004328416, -0.249543, 1.0]], ['2, k, 1', [0.003498883, 0.04098513, 1.0]], ['2, k, 2', [0.007111515, 0.3233667, 1.0]], ['2, k, 3', [0.02454776, 0.4445022, 1.0]], ['2, k, 4', [-0.1623426, 0.2460173, 1.0]], ['2, k, 5', [-0.330075, 0.06001892, 1.0]], ['2, k, 6', [-0.4962319, -0.132739, 1.0]], ['2, k, 7', [-0.5378965, -0.1839462, 1.0]], ['2, k, 8', [0.1922313, 0.2133404, 1.0]], ['2, k, 9', [0.2668197, 0.02488421, 1.0]], ['2, k, 10', [0.2220868, -0.1068785, 1.0]], ['2, k, 11', [0.1827718, -0.1421138, 1.0]], ['2, k, 12', [-0.08501099, -0.2415896, 1.0]], ['2, k, 13', [-0.128945, -0.2771565, 1.0]], ['2, k, 14', [-0.1222893, -0.6188253, 1.0]], ['2, k, 15', [-0.1156275, -0.654549, 1.0]], ['2, k, 16', [0.08575332, -0.2508984, 1.0]], ['2, k, 17', [0.1704258, -0.2727544, 1.0]], ['2, k, 18', [0.1477422, -0.617832, 1.0]], ['2, k, 19', [0.1856328, -0.7031257, 1.0]], ['2, k, 20', [0.006173126, 0.2538374, 1.0]], ['2, k, 21', [-0.5838935, -0.2454478, 1.0]], ['2, k, 22', [-0.5393994, -0.1733203, 1.0]], ['2, k, 23', [0.1800613, -0.1802129, 1.0]], ['2, k, 24', [0.1305085, -0.1255308, 1.0]]]
[['2, k, 0', [0.00102987, -0.2511562, 1.0]], ['2, k, 1', [0.003937135, 0.03986886, 1.0]], ['2, k, 2', [0.007313588, 0.3227646, 1.0]], ['2, k, 3', [0.02462222, 0.444389, 1.0]], ['2, k, 4', [-0.1647111, 0.2335122, 1.0]], ['2, k, 5', [-0.307722, 0.02728326, 1.0]], ['2, k, 6', [-0.4600184, -0.17263, 1.0]], ['2, k, 7', [-0.5071548, -0.2424851, 1.0]], ['2, k, 8', [0.1908729, 0.2139472, 1.0]], ['2, k, 9', [0.2668371, 0.02447348, 1.0]], ['2, k, 10', [0.2219154, -0.108469, 1.0]], ['2, k, 11', [0.1815261, -0.1422108, 1.0]], ['2, k, 12', [-0.08442869, -0.2443604, 1.0]], ['2, k, 13', [-0.1289733, -0.2770624, 1.0]], ['2, k, 14', [-0.1224862, -0.6187947, 1.0]], ['2, k, 15', [-0.1158604, -0.6545156, 1.0]], ['2, k, 16', [0.08630177, -0.2516039, 1.0]], ['2, k, 17', [0.1704224, -0.2726189, 1.0]], ['2, k, 18', [0.1474385, -0.6175537, 1.0]], ['2, k, 19', [0.1854778, -0.7027999, 1.0]], ['2, k, 20', [0.00643451, 0.2531119, 1.0]], ['2, k, 21', [-0.5494367, -0.3035263, 1.0]], ['2, k, 22', [-0.5238333, -0.2235603, 1.0]], ['2, k, 23', [0.1775383, -0.1802884, 1.0]], ['2, k, 24', [0.1286902, -0.1225781, 1.0]]]
[['2, k, 0', [0.00220533, -0.2551154, 1.0]], ['2, k, 1', [0.004757483, 0.03737282, 1.0]], ['2, k, 2', [0.007715828, 0.3215331, 1.0]], ['2, k, 3', [0.02452799, 0.4441514, 1.0]], ['2, k, 4', [-0.1636397, 0.2200125, 1.0]], ['2, k, 5', [-0.2888583, 0.001979667, 1.0]], ['2, k, 6', [-0.4185743, -0.2169504, 1.0]], ['2, k, 7', [-0.4622599, -0.2781085, 1.0]], ['2, k, 8', [0.1909193, 0.213936, 1.0]], ['2, k, 9', [0.2666811, 0.02349488, 1.0]], ['2, k, 10', [0.226581, -0.1065954, 1.0]], ['2, k, 11', [0.1828253, -0.1393633, 1.0]], ['2, k, 12', [-0.08367504, -0.2491137, 1.0]], ['2, k, 13', [-0.1289572, -0.2770444, 1.0]], ['2, k, 14', [-0.1224532, -0.6187794, 1.0]], ['2, k, 15', [-0.115191, -0.6544819, 1.0]], ['2, k, 16', [0.08779184, -0.2545212, 1.0]], ['2, k, 17', [0.1704233, -0.2726113, 1.0]], ['2, k, 18', [0.1469637, -0.6173766, 1.0]], ['2, k, 19', [0.1853148, -0.7025002, 1.0]], ['2, k, 20', [0.006939353, 0.2515906, 1.0]], ['2, k, 21', [-0.4919913, -0.3394429, 1.0]], ['2, k, 22', [-0.4747115, -0.2416884, 1.0]], ['2, k, 23', [0.179248, -0.1772097, 1.0]], ['2, k, 24', [0.1280108, -0.1225438, 1.0]]]
[['2, k, 0', [0.002923537, -0.2570993, 1.0]], ['2, k, 1', [0.005009525, 0.03627782, 1.0]], ['2, k, 2', [0.00765885, 0.3211278, 1.0]], ['2, k, 3', [0.02439039, 0.4440205, 1.0]], ['2, k, 4', [-0.1636623, 0.2146537, 1.0]], ['2, k, 5', [-0.272439, -0.01331824, 1.0]], ['2, k, 6', [-0.3804981, -0.2444725, 1.0]], ['2, k, 7', [-0.4120594, -0.3070207, 1.0]], ['2, k, 8', [0.1894941, 0.2149591, 1.0]], ['2, k, 9', [0.2666512, 0.02332084, 1.0]], ['2, k, 10', [0.2143541, -0.1133879, 1.0]], ['2, k, 11', [0.1757511, -0.144996, 1.0]], ['2, k, 12', [-0.08314925, -0.2522141, 1.0]], ['2, k, 13', [-0.1290519, -0.2772968, 1.0]], ['2, k, 14', [-0.1161865, -0.6190662, 1.0]], ['2, k, 15', [-0.1527579, -0.7048187, 1.0]], ['2, k, 16', [0.08868504, -0.2556439, 1.0]], ['2, k, 17', [0.1703905, -0.2728735, 1.0]], ['2, k, 18', [0.1468419, -0.6175771, 1.0]], ['2, k, 19', [0.1853551, -0.702629, 1.0]], ['2, k, 20', [0.006939744, 0.2510413, 1.0]], ['2, k, 21', [-0.439232, -0.3686593, 1.0]], ['2, k, 22', [-0.4240918, -0.2644729, 1.0]], ['2, k, 23', [0.162475, -0.1791666, 1.0]], ['2, k, 24', [0.1222992, -0.12446, 1.0]]]
[['2, k, 0', [0.002970738, -0.2573648, 1.0]], ['2, k, 1', [0.004903357, 0.03583568, 1.0]], ['2, k, 2', [0.007204144, 0.320501, 1.0]], ['2, k, 3', [0.02346709, 0.4435827, 1.0]], ['2, k, 4', [-0.1635329, 0.2175001, 1.0]], ['2, k, 5', [-0.2535343, -0.02013559, 1.0]], ['2, k, 6', [-0.3392666, -0.2607987, 1.0]], ['2, k, 7', [-0.3658668, -0.3185287, 1.0]], ['2, k, 8', [0.1897316, 0.2146462, 1.0]], ['2, k, 9', [0.2669072, 0.02336203, 1.0]], ['2, k, 10', [0.2156983, -0.1122591, 1.0]], ['2, k, 11', [0.1740169, -0.145688, 1.0]], ['2, k, 12', [-0.08314086, -0.252286, 1.0]], ['2, k, 13', [-0.1290716, -0.2768729, 1.0]], ['2, k, 14', [-0.1149818, -0.6189098, 1.0]], ['2, k, 15', [-0.1538326, -0.7037965, 1.0]], ['2, k, 16', [0.08880284, -0.256056, 1.0]], ['2, k, 17', [0.1702628, -0.2729407, 1.0]], ['2, k, 18', [0.1468025, -0.6175923, 1.0]], ['2, k, 19', [0.1852618, -0.7026687, 1.0]], ['2, k, 20', [0.006597106, 0.2504537, 1.0]], ['2, k, 21', [-0.3860622, -0.3811768, 1.0]], ['2, k, 22', [-0.3908152, -0.2990297, 1.0]], ['2, k, 23', [0.1653004, -0.1806418, 1.0]], ['2, k, 24', [0.1190716, -0.1153055, 1.0]]]
[['2, k, 0', [0.003374529, -0.2579632, 1.0]], ['2, k, 1', [0.005018062, 0.0354754, 1.0]], ['2, k, 2', [0.00713505, 0.3203385, 1.0]], ['2, k, 3', [0.02299895, 0.4435904, 1.0]], ['2, k, 4', [-0.1638578, 0.2127936, 1.0]], ['2, k, 5', [-0.2433726, -0.02899442, 1.0]], ['2, k, 6', [-0.3165967, -0.2638066, 1.0]], ['2, k, 7', [-0.3252696, -0.3241143, 1.0]], ['2, k, 8', [0.1888867, 0.2152487, 1.0]], ['2, k, 9', [0.2669128, 0.02335139, 1.0]], ['2, k, 10', [0.2276483, -0.109577, 1.0]], ['2, k, 11', [0.1772551, -0.1431713, 1.0]], ['2, k, 12', [-0.08280791, -0.25319, 1.0]], ['2, k, 13', [-0.1290171, -0.2770159, 1.0]], ['2, k, 14', [-0.116033, -0.6187606, 1.0]], ['2, k, 15', [-0.1518747, -0.7046989, 1.0]], ['2, k, 16', [0.08928016, -0.2563462, 1.0]], ['2, k, 17', [0.1702684, -0.2728655, 1.0]], ['2, k, 18', [0.1464193, -0.6173992, 1.0]], ['2, k, 19', [0.1851367, -0.7023703, 1.0]], ['2, k, 20', [0.006566811, 0.2502542, 1.0]], ['2, k, 21', [-0.337237, -0.3968464, 1.0]], ['2, k, 22', [-0.3377391, -0.2941326, 1.0]], ['2, k, 23', [0.164651, -0.1769652, 1.0]], ['2, k, 24', [0.1220591, -0.1159119, 1.0]]]
[['2, k, 0', [0.003779727, -0.2584809, 1.0]], ['2, k, 1', [0.004934833, 0.03522754, 1.0]], ['2, k, 2', [0.006345204, 0.3201157, 1.0]], ['2, k, 3', [0.02262682, 0.4436359, 1.0]], ['2, k, 4', [-0.1650284, 0.2101387, 1.0]], ['2, k, 5', [-0.2342242, -0.0360929, 1.0]], ['2, k, 6', [-0.2945965, -0.2654921, 1.0]], ['2, k, 7', [-0.2902606, -0.3163916, 1.0]], ['2, k, 8', [0.1888728, 0.2152889, 1.0]], ['2, k, 9', [0.2669537, 0.02329265, 1.0]], ['2, k, 10', [0.2266137, -0.1096897, 1.0]], ['2, k, 11', [0.1769028, -0.1409735, 1.0]], ['2, k, 12', [-0.08245888, -0.2539924, 1.0]], ['2, k, 13', [-0.1289894, -0.2771395, 1.0]], ['2, k, 14', [-0.1150217, -0.6188343, 1.0]], ['2, k, 15', [-0.1517288, -0.704446, 1.0]], ['2, k, 16', [0.08972903, -0.256555, 1.0]], ['2, k, 17', [0.1702735, -0.2727872, 1.0]], ['2, k, 18', [0.1462549, -0.617263, 1.0]], ['2, k, 19', [0.1849712, -0.7022377, 1.0]], ['2, k, 20', [0.006049358, 0.2500155, 1.0]], ['2, k, 21', [-0.295126, -0.391159, 1.0]], ['2, k, 22', [-0.3027221, -0.3025665, 1.0]], ['2, k, 23', [0.1619729, -0.173107, 1.0]], ['2, k, 24', [0.1315366, -0.1568861, 1.0]]]
[['2, k, 0', [0.004479964, -0.2594827, 1.0]], ['2, k, 1', [0.004839663, 0.0347218, 1.0]], ['2, k, 2', [0.005396603, 0.3198313, 1.0]], ['2, k, 3', [0.02035396, 0.443941, 1.0]], ['2, k, 4', [-0.1648601, 0.2085455, 1.0]], ['2, k, 5', [-0.2272637, -0.0409659, 1.0]], ['2, k, 6', [-0.2677019, -0.2922907, 1.0]], ['2, k, 7', [-0.2669249, -0.321206, 1.0]], ['2, k, 8', [0.1888858, 0.2155311, 1.0]], ['2, k, 9', [0.2669432, 0.02262956, 1.0]], ['2, k, 10', [0.2250302, -0.1088146, 1.0]], ['2, k, 11', [0.1757517, -0.1411784, 1.0]], ['2, k, 12', [-0.08193074, -0.2552699, 1.0]], ['2, k, 13', [-0.1287155, -0.2771532, 1.0]], ['2, k, 14', [-0.1168263, -0.6190702, 1.0]], ['2, k, 15', [-0.1100161, -0.6547764, 1.0]], ['2, k, 16', [0.09068912, -0.2572512, 1.0]], ['2, k, 17', [0.1703281, -0.2724214, 1.0]], ['2, k, 18', [0.1461334, -0.6169468, 1.0]], ['2, k, 19', [0.1848065, -0.7019456, 1.0]], ['2, k, 20', [0.005390048, 0.2496617, 1.0]], ['2, k, 21', [-0.2676965, -0.3728123, 1.0]], ['2, k, 22', [-0.2693896, -0.3030747, 1.0]], ['2, k, 23', [0.1603676, -0.1754356, 1.0]], ['2, k, 24', [0.1213784, -0.1188798, 1.0]]]
[['2, k, 0', [0.004800505, -0.2603221, 1.0]], ['2, k, 1', [0.004917737, 0.03423293, 1.0]], ['2, k, 2', [0.00531621, 0.3196865, 1.0]], ['2, k, 3', [0.01941855, 0.4447162, 1.0]], ['2, k, 4', [-0.1639786, 0.207765, 1.0]], ['2, k, 5', [-0.2257784, -0.04213362, 1.0]], ['2, k, 6', [-0.2681833, -0.2934441, 1.0]], ['2, k, 7', [-0.2755289, -0.3542625, 1.0]], ['2, k, 8', [0.1882558, 0.2160058, 1.0]], ['2, k, 9', [0.2668865, 0.02245275, 1.0]], ['2, k, 10', [0.2210797, -0.1079954, 1.0]], ['2, k, 11', [0.1749354, -0.1436856, 1.0]], ['2, k, 12', [-0.08179134, -0.2561927, 1.0]], ['2, k, 13', [-0.1286789, -0.2771493, 1.0]], ['2, k, 14', [-0.1175422, -0.6188053, 1.0]], ['2, k, 15', [-0.110647, -0.6545098, 1.0]], ['2, k, 16', [0.09119658, -0.2579337, 1.0]], ['2, k, 17', [0.1704566, -0.2720209, 1.0]], ['2, k, 18', [0.1457732, -0.6165149, 1.0]], ['2, k, 19', [0.1848655, -0.7013389, 1.0]], ['2, k, 20', [0.005331124, 0.2494497, 1.0]], ['2, k, 21', [-0.2767683, -0.4080993, 1.0]], ['2, k, 22', [-0.2855493, -0.3182845, 1.0]], ['2, k, 23', [0.1556915, -0.1762836, 1.0]], ['2, k, 24', [0.12208, -0.1424635, 1.0]]]
[['2, k, 0', [0.004936116, -0.2605774, 1.0]], ['2, k, 1', [0.004910999, 0.03391944, 1.0]], ['2, k, 2', [0.00506878, 0.3194252, 1.0]], ['2, k, 3', [0.01900475, 0.4446566, 1.0]], ['2, k, 4', [-0.1635365, 0.2079222, 1.0]], ['2, k, 5', [-0.2260707, -0.04198037, 1.0]], ['2, k, 6', [-0.2894718, -0.2755997, 1.0]], ['2, k, 7', [-0.304465, -0.331645, 1.0]], ['2, k, 8', [0.1888623, 0.2158433, 1.0]], ['2, k, 9', [0.2669607, 0.02242704, 1.0]], ['2, k, 10', [0.2211111, -0.108036, 1.0]], ['2, k, 11', [0.1746671, -0.1431658, 1.0]], ['2, k, 12', [-0.08170287, -0.2563633, 1.0]], ['2, k, 13', [-0.1285086, -0.277188, 1.0]], ['2, k, 14', [-0.1213979, -0.6189452, 1.0]], ['2, k, 15', [-0.114198, -0.6546308, 1.0]], ['2, k, 16', [0.09139211, -0.2582263, 1.0]], ['2, k, 17', [0.1707764, -0.2718885, 1.0]], ['2, k, 18', [0.1457584, -0.6163659, 1.0]], ['2, k, 19', [0.1846921, -0.7012608, 1.0]], ['2, k, 20', [0.005142111, 0.249164, 1.0]], ['2, k, 21', [-0.310915, -0.4023061, 1.0]], ['2, k, 22', [-0.3201305, -0.3570556, 1.0]], ['2, k, 23', [0.1573204, -0.1754283, 1.0]], ['2, k, 24', [0.1202941, -0.1166043, 1.0]]]
[['2, k, 0', [0.004997697, -0.2608174, 1.0]], ['2, k, 1', [0.00504572, 0.03364053, 1.0]], ['2, k, 2', [0.005283044, 0.3192167, 1.0]], ['2, k, 3', [0.01897156, 0.4447717, 1.0]], ['2, k, 4', [-0.1631591, 0.2075151, 1.0]], ['2, k, 5', [-0.2294627, -0.04130189, 1.0]], ['2, k, 6', [-0.3211292, -0.2747937, 1.0]], ['2, k, 7', [-0.3471174, -0.3223677, 1.0]], ['2, k, 8', [0.188737, 0.2160819, 1.0]], ['2, k, 9', [0.2670283, 0.02233251, 1.0]], ['2, k, 10', [0.2209299, -0.1099885, 1.0]], ['2, k, 11', [0.177406, -0.1441098, 1.0]], ['2, k, 12', [-0.08166943, -0.2566441, 1.0]], ['2, k, 13', [-0.1284794, -0.2771422, 1.0]], ['2, k, 14', [-0.1165978, -0.618826, 1.0]], ['2, k, 15', [-0.1095954, -0.6545038, 1.0]], ['2, k, 16', [0.09146678, -0.2583613, 1.0]], ['2, k, 17', [0.1708216, -0.2716914, 1.0]], ['2, k, 18', [0.1444291, -0.6162174, 1.0]], ['2, k, 19', [0.1842121, -0.7007371, 1.0]], ['2, k, 20', [0.005321105, 0.2489311, 1.0]], ['2, k, 21', [-0.3552896, -0.3875284, 1.0]], ['2, k, 22', [-0.3671682, -0.2939125, 1.0]], ['2, k, 23', [0.160766, -0.1775007, 1.0]], ['2, k, 24', [0.1209746, -0.1183551, 1.0]]]
[['2, k, 0', [0.004967514, -0.2613207, 1.0]], ['2, k, 1', [0.005747187, 0.03300994, 1.0]], ['2, k, 2', [0.007594344, 0.318555, 1.0]], ['2, k, 3', [0.01902908, 0.4449663, 1.0]], ['2, k, 4', [-0.1622355, 0.206204, 1.0]], ['2, k, 5', [-0.2468955, -0.03600647, 1.0]], ['2, k, 6', [-0.3684908, -0.2576479, 1.0]], ['2, k, 7', [-0.4013622, -0.3047568, 1.0]], ['2, k, 8', [0.1901833, 0.2154102, 1.0]], ['2, k, 9', [0.2679973, 0.02191778, 1.0]], ['2, k, 10', [0.2212178, -0.1099913, 1.0]], ['2, k, 11', [0.1771865, -0.1431917, 1.0]], ['2, k, 12', [-0.08172604, -0.2571544, 1.0]], ['2, k, 13', [-0.1284813, -0.2771437, 1.0]], ['2, k, 14', [-0.1107663, -0.6167731, 1.0]], ['2, k, 15', [-0.1440855, -0.7040952, 1.0]], ['2, k, 16', [0.09146193, -0.258847, 1.0]], ['2, k, 17', [0.1707925, -0.2719248, 1.0]], ['2, k, 18', [0.1444207, -0.6163545, 1.0]], ['2, k, 19', [0.1869163, -0.6996122, 1.0]], ['2, k, 20', [0.007100194, 0.2482464, 1.0]], ['2, k, 21', [-0.4177192, -0.3658321, 1.0]], ['2, k, 22', [-0.4191158, -0.256356, 1.0]], ['2, k, 23', [0.1661964, -0.1767147, 1.0]], ['2, k, 24', [0.1204005, -0.1181114, 1.0]]]
