[['2, k, 0', [-0.398347, -0.259495, 1.0]], ['2, k, 1', [-0.38234, 0.0660601, 1.0]], ['2, k, 2', [-0.364297, 0.382837, 1.0]], ['2, k, 3', [-0.356104, 0.539543, 1.0]], ['2, k, 4', [-0.53579, 0.283889, 1.0]], ['2, k, 5', [-0.690305, 0.288098, 1.0]], ['2, k, 6', [-0.656662, 0.348342, 1.0]], ['2, k, 7', [-0.646079, 0.388021, 1.0]], ['2, k, 8', [-0.184101, 0.30196, 1.0]], ['2, k, 9', [0.00572371, 0.327711, 1.0]], ['2, k, 10', [0.00627638, 0.384085, 1.0]], ['2, k, 11', [-0.0103872, 0.400509, 1.0]], ['2, k, 12', [-0.472617, -0.259724, 1.0]], ['2, k, 13', [-0.507368, -0.579081, 1.0]], ['2, k, 14', [-0.542117, -1.02587, 1.0]], ['2, k, 15', [-0.553223, -1.08984, 1.0]], ['2, k, 16', [-0.312245, -0.251569, 1.0]], ['2, k, 17', [-0.284147, -0.638759, 1.0]], ['2, k, 18', [-0.280045, -1.02815, 1.0]], ['2, k, 19', [-0.251709, -1.09766, 1.0]], ['2, k, 20', [-0.36917, 0.304944, 1.0]], ['2, k, 21', [-0.622006, 0.410443, 1.0]], ['2, k, 22', [-0.679504, 0.432235, 1.0]], ['2, k, 23', [-0.0310271, 0.408197, 1.0]], ['2, k, 24', [-0.0312998, 0.445459, 1.0]]]
[['2, k, 0', [-0.392839, -0.217273, 1.0]], ['2, k, 1', [-0.362082, 0.0875122, 1.0]], ['2, k, 2', [-0.336401, 0.383286, 1.0]], ['2, k, 3', [-0.301545, 0.53006, 1.0]], ['2, k, 4', [-0.482019, 0.303047, 1.0]], ['2, k, 5', [-0.520617, 0.402885, 1.0]], ['2, k, 6', [-0.386084, 0.54879, 1.0]], ['2, k, 7', [-0.355738, 0.588653, 1.0]], ['2, k, 8', [-0.144907, 0.316834, 1.0]], ['2, k, 9', [0.058503, 0.367822, 1.0]], ['2, k, 10', [0.186547, 0.472532, 1.0]], ['2, k, 11', [0.217552, 0.524985, 1.0]], ['2, k, 12', [-0.466583, -0.207931, 1.0]], ['2, k, 13', [-0.522333, -0.635513, 1.0]], ['2, k, 14', [-0.546195, -1.02413, 1.0]], ['2, k, 15', [-0.553439, -1.08681, 1.0]], ['2, k, 16', [-0.308755, -0.21991, 1.0]], ['2, k, 17', [-0.282483, -0.683325, 1.0]], ['2, k, 18', [-0.278376, -1.03703, 1.0]], ['2, k, 19', [-0.257472, -1.09479, 1.0]], ['2, k, 20', [-0.343727, 0.311253, 1.0]], ['2, k, 21', [-0.308885, 0.624388, 1.0]], ['2, k, 22', [-0.30781, 0.571769, 1.0]], ['2, k, 23', [0.236566, 0.546728, 1.0]], ['2, k, 24', [0.150016, 0.542485, 1.0]]]
[['2, k, 0', [-0.395694, -0.216472, 1.0]], ['2, k, 1', [-0.362008, 0.0874298, 1.0]], ['2, k, 2', [-0.327029, 0.380525, 1.0]], ['2, k, 3', [-0.297331, 0.529675, 1.0]], ['2, k, 4', [-0.465483, 0.290174, 1.0]], ['2, k, 5', [-0.492719, 0.408068, 1.0]], ['2, k, 6', [-0.372001, 0.547206, 1.0]], ['2, k, 7', [-0.31931, 0.595737, 1.0]], ['2, k, 8', [-0.137963, 0.309372, 1.0]], ['2, k, 9', [0.0668157, 0.355992, 1.0]], ['2, k, 10', [0.196144, 0.468161, 1.0]], ['2, k, 11', [0.238288, 0.515679, 1.0]], ['2, k, 12', [-0.4679, -0.207675, 1.0]], ['2, k, 13', [-0.522588, -0.635569, 1.0]], ['2, k, 14', [-0.54665, -1.02359, 1.0]], ['2, k, 15', [-0.552925, -1.08649, 1.0]], ['2, k, 16', [-0.314223, -0.218103, 1.0]], ['2, k, 17', [-0.285568, -0.682783, 1.0]], ['2, k, 18', [-0.279733, -1.03527, 1.0]], ['2, k, 19', [-0.257884, -1.09435, 1.0]], ['2, k, 20', [-0.337703, 0.309195, 1.0]], ['2, k, 21', [-0.262307, 0.625382, 1.0]], ['2, k, 22', [-0.264587, 0.582405, 1.0]], ['2, k, 23', [0.261737, 0.53791, 1.0]], ['2, k, 24', [0.165709, 0.536196, 1.0]]]
[['2, k, 0', [-0.397874, -0.212304, 1.0]], ['2, k, 1', [-0.362696, 0.0878256, 1.0]], ['2, k, 2', [-0.327164, 0.379556, 1.0]], ['2, k, 3', [-0.290586, 0.52667, 1.0]], ['2, k, 4', [-0.466699, 0.290545, 1.0]], ['2, k, 5', [-0.475907, 0.408488, 1.0]], ['2, k, 6', [-0.324728, 0.556856, 1.0]], ['2, k, 7', [-0.287679, 0.59894, 1.0]], ['2, k, 8', [-0.135366, 0.30698, 1.0]], ['2, k, 9', [0.0698421, 0.350534, 1.0]], ['2, k, 10', [0.218253, 0.461422, 1.0]], ['2, k, 11', [0.257113, 0.502367, 1.0]], ['2, k, 12', [-0.470728, -0.202029, 1.0]], ['2, k, 13', [-0.522548, -0.636156, 1.0]], ['2, k, 14', [-0.546802, -1.0236, 1.0]], ['2, k, 15', [-0.55252, -1.08626, 1.0]], ['2, k, 16', [-0.315022, -0.215647, 1.0]], ['2, k, 17', [-0.288491, -0.685613, 1.0]], ['2, k, 18', [-0.280251, -1.03583, 1.0]], ['2, k, 19', [-0.257762, -1.09461, 1.0]], ['2, k, 20', [-0.337675, 0.308455, 1.0]], ['2, k, 21', [-0.245106, 0.636287, 1.0]], ['2, k, 22', [-0.23025, 0.584605, 1.0]], ['2, k, 23', [0.283338, 0.525659, 1.0]], ['2, k, 24', [0.185377, 0.526243, 1.0]]]
[['2, k, 0', [-0.397633, -0.21052, 1.0]], ['2, k, 1', [-0.362916, 0.0882648, 1.0]], ['2, k, 2', [-0.327603, 0.379043, 1.0]], ['2, k, 3', [-0.283781, 0.526401, 1.0]], ['2, k, 4', [-0.46838, 0.287116, 1.0]], ['2, k, 5', [-0.464702, 0.414606, 1.0]], ['2, k, 6', [-0.307764, 0.557378, 1.0]], ['2, k, 7', [-0.25087, 0.604038, 1.0]], ['2, k, 8', [-0.134199, 0.304906, 1.0]], ['2, k, 9', [0.0757712, 0.341191, 1.0]], ['2, k, 10', [0.236209, 0.449392, 1.0]], ['2, k, 11', [0.270209, 0.489308, 1.0]], ['2, k, 12', [-0.469874, -0.199367, 1.0]], ['2, k, 13', [-0.52271, -0.636377, 1.0]], ['2, k, 14', [-0.54672, -1.02312, 1.0]], ['2, k, 15', [-0.552318, -1.08636, 1.0]], ['2, k, 16', [-0.314865, -0.214722, 1.0]], ['2, k, 17', [-0.290649, -0.687387, 1.0]], ['2, k, 18', [-0.281348, -1.03501, 1.0]], ['2, k, 19', [-0.257834, -1.09427, 1.0]], ['2, k, 20', [-0.337828, 0.308087, 1.0]], ['2, k, 21', [-0.19406, 0.628367, 1.0]], ['2, k, 22', [-0.173034, 0.591008, 1.0]], ['2, k, 23', [0.294796, 0.512582, 1.0]], ['2, k, 24', [0.193604, 0.518522, 1.0]]]
[['2, k, 0', [-0.396502, -0.207173, 1.0]], ['2, k, 1', [-0.362461, 0.0900861, 1.0]], ['2, k, 2', [-0.327498, 0.379589, 1.0]], ['2, k, 3', [-0.27737, 0.527004, 1.0]], ['2, k, 4', [-0.468875, 0.287655, 1.0]], ['2, k, 5', [-0.443954, 0.418911, 1.0]], ['2, k, 6', [-0.277831, 0.56112, 1.0]], ['2, k, 7', [-0.224197, 0.604743, 1.0]], ['2, k, 8', [-0.134233, 0.304754, 1.0]], ['2, k, 9', [0.0799194, 0.333788, 1.0]], ['2, k, 10', [0.245811, 0.442418, 1.0]], ['2, k, 11', [0.284571, 0.477471, 1.0]], ['2, k, 12', [-0.467649, -0.195383, 1.0]], ['2, k, 13', [-0.52351, -0.641075, 1.0]], ['2, k, 14', [-0.546766, -1.02307, 1.0]], ['2, k, 15', [-0.554272, -1.08687, 1.0]], ['2, k, 16', [-0.314253, -0.212223, 1.0]], ['2, k, 17', [-0.291855, -0.689008, 1.0]], ['2, k, 18', [-0.281654, -1.03483, 1.0]], ['2, k, 19', [-0.257825, -1.09428, 1.0]], ['2, k, 20', [-0.337402, 0.308803, 1.0]], ['2, k, 21', [-0.164782, 0.63244, 1.0]], ['2, k, 22', [-0.162442, 0.589778, 1.0]], ['2, k, 23', [0.309834, 0.498467, 1.0]], ['2, k, 24', [0.204607, 0.508591, 1.0]]]
[['2, k, 0', [-0.394447, -0.205932, 1.0]], ['2, k, 1', [-0.361122, 0.0916164, 1.0]], ['2, k, 2', [-0.326751, 0.381143, 1.0]], ['2, k, 3', [-0.273397, 0.525072, 1.0]], ['2, k, 4', [-0.466744, 0.290747, 1.0]], ['2, k, 5', [-0.428358, 0.422731, 1.0]], ['2, k, 6', [-0.255604, 0.563336, 1.0]], ['2, k, 7', [-0.196694, 0.606015, 1.0]], ['2, k, 8', [-0.134903, 0.304284, 1.0]], ['2, k, 9', [0.0827153, 0.323431, 1.0]], ['2, k, 10', [0.255197, 0.42747, 1.0]], ['2, k, 11', [0.29731, 0.46215, 1.0]], ['2, k, 12', [-0.465048, -0.194537, 1.0]], ['2, k, 13', [-0.523282, -0.645097, 1.0]], ['2, k, 14', [-0.547555, -1.02332, 1.0]], ['2, k, 15', [-0.554625, -1.08717, 1.0]], ['2, k, 16', [-0.312512, -0.21071, 1.0]], ['2, k, 17', [-0.292224, -0.689139, 1.0]], ['2, k, 18', [-0.282342, -1.03431, 1.0]], ['2, k, 19', [-0.257646, -1.09408, 1.0]], ['2, k, 20', [-0.336303, 0.310304, 1.0]], ['2, k, 21', [-0.129642, 0.630359, 1.0]], ['2, k, 22', [-0.126969, 0.593203, 1.0]], ['2, k, 23', [0.324211, 0.481791, 1.0]], ['2, k, 24', [0.220769, 0.49626, 1.0]]]
[['2, k, 0', [-0.392238, -0.206194, 1.0]], ['2, k, 1', [-0.357506, 0.0936824, 1.0]], ['2, k, 2', [-0.320615, 0.387002, 1.0]], ['2, k, 3', [-0.2681, 0.521737, 1.0]], ['2, k, 4', [-0.463233, 0.292541, 1.0]], ['2, k, 5', [-0.411907, 0.426189, 1.0]], ['2, k, 6', [-0.228379, 0.567603, 1.0]], ['2, k, 7', [-0.168948, 0.607119, 1.0]], ['2, k, 8', [-0.137413, 0.303752, 1.0]], ['2, k, 9', [0.0832232, 0.309889, 1.0]], ['2, k, 10', [0.263883, 0.416037, 1.0]], ['2, k, 11', [0.309252, 0.44778, 1.0]], ['2, k, 12', [-0.461206, -0.195098, 1.0]], ['2, k, 13', [-0.522854, -0.647281, 1.0]], ['2, k, 14', [-0.547854, -1.02334, 1.0]], ['2, k, 15', [-0.555215, -1.08712, 1.0]], ['2, k, 16', [-0.311402, -0.210841, 1.0]], ['2, k, 17', [-0.292544, -0.689331, 1.0]], ['2, k, 18', [-0.282352, -1.03416, 1.0]], ['2, k, 19', [-0.257721, -1.09422, 1.0]], ['2, k, 20', [-0.330523, 0.315001, 1.0]], ['2, k, 21', [-0.100604, 0.628181, 1.0]], ['2, k, 22', [-0.103024, 0.590638, 1.0]], ['2, k, 23', [0.339254, 0.463715, 1.0]], ['2, k, 24', [0.228926, 0.487264, 1.0]]]
[['2, k, 0', [-0.389424, -0.207405, 1.0]], ['2, k, 1', [-0.355877, 0.0947145, 1.0]], ['2, k, 2', [-0.319774, 0.390448, 1.0]], ['2, k, 3', [-0.255412, 0.515024, 1.0]], ['2, k, 4', [-0.452992, 0.296072, 1.0]], ['2, k, 5', [-0.395727, 0.43999, 1.0]], ['2, k, 6', [-0.197598, 0.569971, 1.0]], ['2, k, 7', [-0.141703, 0.608474, 1.0]], ['2, k, 8', [-0.138878, 0.304143, 1.0]], ['2, k, 9', [0.0820051, 0.304089, 1.0]], ['2, k, 10', [0.271721, 0.38645, 1.0]], ['2, k, 11', [0.323375, 0.423399, 1.0]], ['2, k, 12', [-0.456347, -0.197032, 1.0]], ['2, k, 13', [-0.523256, -0.651653, 1.0]], ['2, k, 14', [-0.548386, -1.02236, 1.0]], ['2, k, 15', [-0.554919, -1.08698, 1.0]], ['2, k, 16', [-0.310169, -0.21149, 1.0]], ['2, k, 17', [-0.293327, -0.69006, 1.0]], ['2, k, 18', [-0.282925, -1.03377, 1.0]], ['2, k, 19', [-0.25774, -1.0942, 1.0]], ['2, k, 20', [-0.329341, 0.31767, 1.0]], ['2, k, 21', [-0.0743225, 0.627398, 1.0]], ['2, k, 22', [-0.0673334, 0.590028, 1.0]], ['2, k, 23', [0.35994, 0.447139, 1.0]], ['2, k, 24', [0.274569, 0.463266, 1.0]]]
[['2, k, 0', [-0.388833, -0.208886, 1.0]], ['2, k, 1', [-0.35054, 0.0947412, 1.0]], ['2, k, 2', [-0.305132, 0.393372, 1.0]], ['2, k, 3', [-0.248047, 0.504998, 1.0]], ['2, k, 4', [-0.436525, 0.295423, 1.0]], ['2, k, 5', [-0.37651, 0.44211, 1.0]], ['2, k, 6', [-0.174755, 0.571909, 1.0]], ['2, k, 7', [-0.119502, 0.60809, 1.0]], ['2, k, 8', [-0.138329, 0.303654, 1.0]], ['2, k, 9', [0.0825794, 0.29608, 1.0]], ['2, k, 10', [0.274324, 0.360979, 1.0]], ['2, k, 11', [0.332176, 0.41348, 1.0]], ['2, k, 12', [-0.454345, -0.198697, 1.0]], ['2, k, 13', [-0.523401, -0.652773, 1.0]], ['2, k, 14', [-0.548821, -1.0222, 1.0]], ['2, k, 15', [-0.555688, -1.08726, 1.0]], ['2, k, 16', [-0.310594, -0.212958, 1.0]], ['2, k, 17', [-0.294083, -0.692106, 1.0]], ['2, k, 18', [-0.283151, -1.03363, 1.0]], ['2, k, 19', [-0.257638, -1.09417, 1.0]], ['2, k, 20', [-0.317187, 0.319747, 1.0]], ['2, k, 21', [-0.0501273, 0.626861, 1.0]], ['2, k, 22', [-0.0473318, 0.587523, 1.0]], ['2, k, 23', [0.367655, 0.431468, 1.0]], ['2, k, 24', [0.277399, 0.455577, 1.0]]]
[['2, k, 0', [-0.387155, -0.216413, 1.0]], ['2, k, 1', [-0.349224, 0.0919998, 1.0]], ['2, k, 2', [-0.30509, 0.392498, 1.0]], ['2, k, 3', [-0.239064, 0.494302, 1.0]], ['2, k, 4', [-0.43723, 0.294918, 1.0]], ['2, k, 5', [-0.365322, 0.444658, 1.0]], ['2, k, 6', [-0.144834, 0.572346, 1.0]], ['2, k, 7', [-0.0882264, 0.610338, 1.0]], ['2, k, 8', [-0.137167, 0.302615, 1.0]], ['2, k, 9', [0.0818014, 0.276732, 1.0]], ['2, k, 10', [0.264812, 0.354321, 1.0]], ['2, k, 11', [0.338299, 0.38758, 1.0]], ['2, k, 12', [-0.453357, -0.205714, 1.0]], ['2, k, 13', [-0.524352, -0.654071, 1.0]], ['2, k, 14', [-0.549695, -1.022, 1.0]], ['2, k, 15', [-0.556186, -1.08733, 1.0]], ['2, k, 16', [-0.308699, -0.220542, 1.0]], ['2, k, 17', [-0.294468, -0.692944, 1.0]], ['2, k, 18', [-0.283345, -1.03328, 1.0]], ['2, k, 19', [-0.257706, -1.09423, 1.0]], ['2, k, 20', [-0.316875, 0.318599, 1.0]], ['2, k, 21', [-0.0199537, 0.628588, 1.0]], ['2, k, 22', [-0.0183863, 0.584623, 1.0]], ['2, k, 23', [0.378266, 0.411246, 1.0]], ['2, k, 24', [0.289652, 0.434669, 1.0]]]
[['2, k, 0', [-0.386714, -0.221927, 1.0]], ['2, k, 1', [-0.348257, 0.089152, 1.0]], ['2, k, 2', [-0.304885, 0.391429, 1.0]], ['2, k, 3', [-0.232584, 0.486476, 1.0]], ['2, k, 4', [-0.437989, 0.295389, 1.0]], ['2, k, 5', [-0.34795, 0.444031, 1.0]], ['2, k, 6', [-0.13305, 0.573858, 1.0]], ['2, k, 7', [-0.0695732, 0.608833, 1.0]], ['2, k, 8', [-0.131642, 0.294668, 1.0]], ['2, k, 9', [0.087581, 0.269234, 1.0]], ['2, k, 10', [0.277908, 0.341496, 1.0]], ['2, k, 11', [0.346952, 0.376446, 1.0]], ['2, k, 12', [-0.452699, -0.211249, 1.0]], ['2, k, 13', [-0.524597, -0.654275, 1.0]], ['2, k, 14', [-0.550252, -1.02143, 1.0]], ['2, k, 15', [-0.556546, -1.08729, 1.0]], ['2, k, 16', [-0.308634, -0.226506, 1.0]], ['2, k, 17', [-0.294758, -0.693806, 1.0]], ['2, k, 18', [-0.283339, -1.03326, 1.0]], ['2, k, 19', [-0.257838, -1.09437, 1.0]], ['2, k, 20', [-0.316433, 0.317167, 1.0]], ['2, k, 21', [0.00216948, 0.62705, 1.0]], ['2, k, 22', [-0.0061451, 0.585932, 1.0]], ['2, k, 23', [0.385432, 0.398799, 1.0]], ['2, k, 24', [0.294082, 0.425672, 1.0]]]
[['2, k, 0', [-0.385949, -0.225924, 1.0]], ['2, k, 1', [-0.346391, 0.0854812, 1.0]], ['2, k, 2', [-0.303146, 0.388324, 1.0]], ['2, k, 3', [-0.22769, 0.480191, 1.0]], ['2, k, 4', [-0.438864, 0.296092, 1.0]], ['2, k, 5', [-0.333529, 0.441171, 1.0]], ['2, k, 6', [-0.124964, 0.570802, 1.0]], ['2, k, 7', [-0.0492017, 0.607811, 1.0]], ['2, k, 8', [-0.126934, 0.288758, 1.0]], ['2, k, 9', [0.0916251, 0.259815, 1.0]], ['2, k, 10', [0.283468, 0.328205, 1.0]], ['2, k, 11', [0.350787, 0.365251, 1.0]], ['2, k, 12', [-0.451564, -0.215145, 1.0]], ['2, k, 13', [-0.524672, -0.654131, 1.0]], ['2, k, 14', [-0.550928, -1.01982, 1.0]], ['2, k, 15', [-0.558678, -1.08627, 1.0]], ['2, k, 16', [-0.30833, -0.230486, 1.0]], ['2, k, 17', [-0.29491, -0.693347, 1.0]], ['2, k, 18', [-0.283429, -1.03269, 1.0]], ['2, k, 19', [-0.258215, -1.09376, 1.0]], ['2, k, 20', [-0.314505, 0.313875, 1.0]], ['2, k, 21', [0.0197189, 0.627938, 1.0]], ['2, k, 22', [-0.0141648, 0.574948, 1.0]], ['2, k, 23', [0.389508, 0.382903, 1.0]], ['2, k, 24', [0.296575, 0.42257, 1.0]]]
[['2, k, 0', [-0.385924, -0.230797, 1.0]], ['2, k, 1', [-0.342216, 0.0791106, 1.0]], ['2, k, 2', [-0.29366, 0.379592, 1.0]], ['2, k, 3', [-0.221221, 0.47484, 1.0]], ['2, k, 4', [-0.438916, 0.296091, 1.0]], ['2, k, 5', [-0.321636, 0.438511, 1.0]], ['2, k, 6', [-0.118536, 0.564361, 1.0]], ['2, k, 7', [-0.038738, 0.602253, 1.0]], ['2, k, 8', [-0.123905, 0.282323, 1.0]], ['2, k, 9', [0.0936526, 0.250635, 1.0]], ['2, k, 10', [0.289123, 0.312229, 1.0]], ['2, k, 11', [0.358919, 0.342478, 1.0]], ['2, k, 12', [-0.45078, -0.219541, 1.0]], ['2, k, 13', [-0.52504, -0.655129, 1.0]], ['2, k, 14', [-0.551223, -1.02011, 1.0]], ['2, k, 15', [-0.558232, -1.08725, 1.0]], ['2, k, 16', [-0.309288, -0.235765, 1.0]], ['2, k, 17', [-0.295349, -0.694976, 1.0]], ['2, k, 18', [-0.28346, -1.03272, 1.0]], ['2, k, 19', [-0.25791, -1.09423, 1.0]], ['2, k, 20', [-0.30631, 0.305711, 1.0]], ['2, k, 21', [0.0134062, 0.633277, 1.0]], ['2, k, 22', [-0.0103696, 0.566121, 1.0]], ['2, k, 23', [0.40507, 0.360489, 1.0]], ['2, k, 24', [0.322474, 0.392455, 1.0]]]
[['2, k, 0', [-0.385556, -0.234077, 1.0]], ['2, k, 1', [-0.332789, 0.069826, 1.0]], ['2, k, 2', [-0.269737, 0.36234, 1.0]], ['2, k, 3', [-0.213369, 0.468549, 1.0]], ['2, k, 4', [-0.426776, 0.297853, 1.0]], ['2, k, 5', [-0.27404, 0.442175, 1.0]], ['2, k, 6', [-0.113302, 0.55503, 1.0]], ['2, k, 7', [-0.0171745, 0.600116, 1.0]], ['2, k, 8', [-0.122501, 0.278277, 1.0]], ['2, k, 9', [0.0900855, 0.235283, 1.0]], ['2, k, 10', [0.283844, 0.293147, 1.0]], ['2, k, 11', [0.360518, 0.322925, 1.0]], ['2, k, 12', [-0.449002, -0.222912, 1.0]], ['2, k, 13', [-0.525255, -0.655628, 1.0]], ['2, k, 14', [-0.551241, -1.02027, 1.0]], ['2, k, 15', [-0.557627, -1.08733, 1.0]], ['2, k, 16', [-0.310284, -0.239046, 1.0]], ['2, k, 17', [-0.295716, -0.695743, 1.0]], ['2, k, 18', [-0.282528, -1.03325, 1.0]], ['2, k, 19', [-0.25755, -1.09547, 1.0]], ['2, k, 20', [-0.286254, 0.290576, 1.0]], ['2, k, 21', [0.0343931, 0.638549, 1.0]], ['2, k, 22', [0.0435132, 0.573637, 1.0]], ['2, k, 23', [0.40692, 0.343806, 1.0]], ['2, k, 24', [0.321735, 0.380075, 1.0]]]
[['2, k, 0', [-0.385238, -0.23626, 1.0]], ['2, k, 1', [-0.329272, 0.065732, 1.0]], ['2, k, 2', [-0.266569, 0.358748, 1.0]], ['2, k, 3', [-0.20884, 0.463524, 1.0]], ['2, k, 4', [-0.423099, 0.299659, 1.0]], ['2, k, 5', [-0.273338, 0.443125, 1.0]], ['2, k, 6', [-0.0539994, 0.567426, 1.0]], ['2, k, 7', [0.0134274, 0.599142, 1.0]], ['2, k, 8', [-0.122592, 0.277448, 1.0]], ['2, k, 9', [0.0881182, 0.231195, 1.0]], ['2, k, 10', [0.290192, 0.269619, 1.0]], ['2, k, 11', [0.365051, 0.305957, 1.0]], ['2, k, 12', [-0.447722, -0.225318, 1.0]], ['2, k, 13', [-0.525492, -0.656097, 1.0]], ['2, k, 14', [-0.550911, -1.02031, 1.0]], ['2, k, 15', [-0.55747, -1.08749, 1.0]], ['2, k, 16', [-0.310785, -0.241075, 1.0]], ['2, k, 17', [-0.295922, -0.696014, 1.0]], ['2, k, 18', [-0.282434, -1.03337, 1.0]], ['2, k, 19', [-0.257535, -1.09546, 1.0]], ['2, k, 20', [-0.282692, 0.286696, 1.0]], ['2, k, 21', [0.0753712, 0.620936, 1.0]], ['2, k, 22', [0.0723317, 0.566981, 1.0]], ['2, k, 23', [0.413195, 0.327389, 1.0]], ['2, k, 24', [0.330059, 0.3643, 1.0]]]
[['2, k, 0', [-0.384978, -0.238662, 1.0]], ['2, k, 1', [-0.329475, 0.0654659, 1.0]], ['2, k, 2', [-0.269774, 0.360026, 1.0]], ['2, k, 3', [-0.204552, 0.458883, 1.0]], ['2, k, 4', [-0.420034, 0.299543, 1.0]], ['2, k, 5', [-0.259968, 0.442446, 1.0]], ['2, k, 6', [-0.0486713, 0.565743, 1.0]], ['2, k, 7', [0.0209966, 0.595016, 1.0]], ['2, k, 8', [-0.123221, 0.275023, 1.0]], ['2, k, 9', [0.0848029, 0.225195, 1.0]], ['2, k, 10', [0.288665, 0.259345, 1.0]], ['2, k, 11', [0.370337, 0.300768, 1.0]], ['2, k, 12', [-0.446544, -0.22797, 1.0]], ['2, k, 13', [-0.525914, -0.655398, 1.0]], ['2, k, 14', [-0.550932, -1.02032, 1.0]], ['2, k, 15', [-0.55707, -1.08762, 1.0]], ['2, k, 16', [-0.311393, -0.243058, 1.0]], ['2, k, 17', [-0.296078, -0.696157, 1.0]], ['2, k, 18', [-0.282304, -1.03432, 1.0]], ['2, k, 19', [-0.257609, -1.09551, 1.0]], ['2, k, 20', [-0.284571, 0.287265, 1.0]], ['2, k, 21', [0.0660198, 0.632215, 1.0]], ['2, k, 22', [0.081138, 0.563646, 1.0]], ['2, k, 23', [0.409332, 0.314173, 1.0]], ['2, k, 24', [0.320169, 0.367676, 1.0]]]
[['2, k, 0', [-0.385635, -0.241306, 1.0]], ['2, k, 1', [-0.329545, 0.0641172, 1.0]], ['2, k, 2', [-0.270102, 0.359289, 1.0]], ['2, k, 3', [-0.198595, 0.452422, 1.0]], ['2, k, 4', [-0.417459, 0.29917, 1.0]], ['2, k, 5', [-0.251458, 0.441173, 1.0]], ['2, k, 6', [-0.0304656, 0.563952, 1.0]], ['2, k, 7', [0.0346819, 0.590537, 1.0]], ['2, k, 8', [-0.124182, 0.273737, 1.0]], ['2, k, 9', [0.0823735, 0.219477, 1.0]], ['2, k, 10', [0.288142, 0.251586, 1.0]], ['2, k, 11', [0.368495, 0.27284, 1.0]], ['2, k, 12', [-0.446293, -0.230359, 1.0]], ['2, k, 13', [-0.52675, -0.654906, 1.0]], ['2, k, 14', [-0.551055, -1.02023, 1.0]], ['2, k, 15', [-0.557213, -1.08793, 1.0]], ['2, k, 16', [-0.313335, -0.245867, 1.0]], ['2, k, 17', [-0.296099, -0.696708, 1.0]], ['2, k, 18', [-0.282555, -1.034, 1.0]], ['2, k, 19', [-0.257377, -1.09553, 1.0]], ['2, k, 20', [-0.284862, 0.286465, 1.0]], ['2, k, 21', [0.083593, 0.623628, 1.0]], ['2, k, 22', [0.0879923, 0.556964, 1.0]], ['2, k, 23', [0.424813, 0.29297, 1.0]], ['2, k, 24', [0.355059, 0.325549, 1.0]]]
[['2, k, 0', [-0.38597, -0.243481, 1.0]], ['2, k, 1', [-0.329453, 0.0628975, 1.0]], ['2, k, 2', [-0.270109, 0.358917, 1.0]], ['2, k, 3', [-0.195002, 0.448366, 1.0]], ['2, k, 4', [-0.415139, 0.298815, 1.0]], ['2, k, 5', [-0.24455, 0.439684, 1.0]], ['2, k, 6', [-0.0319426, 0.558567, 1.0]], ['2, k, 7', [0.0429671, 0.585794, 1.0]], ['2, k, 8', [-0.131556, 0.267345, 1.0]], ['2, k, 9', [0.0704148, 0.211932, 1.0]], ['2, k, 10', [0.278344, 0.236383, 1.0]], ['2, k, 11', [0.364215, 0.257567, 1.0]], ['2, k, 12', [-0.446197, -0.232696, 1.0]], ['2, k, 13', [-0.527001, -0.655378, 1.0]], ['2, k, 14', [-0.550882, -1.02059, 1.0]], ['2, k, 15', [-0.556697, -1.08852, 1.0]], ['2, k, 16', [-0.314051, -0.247607, 1.0]], ['2, k, 17', [-0.29668, -0.695936, 1.0]], ['2, k, 18', [-0.282417, -1.03376, 1.0]], ['2, k, 19', [-0.257355, -1.09547, 1.0]], ['2, k, 20', [-0.284884, 0.285943, 1.0]], ['2, k, 21', [0.0922292, 0.622174, 1.0]], ['2, k, 22', [0.0886883, 0.548458, 1.0]], ['2, k, 23', [0.421276, 0.277956, 1.0]], ['2, k, 24', [0.351317, 0.317911, 1.0]]]
[['2, k, 0', [-0.387133, -0.247446, 1.0]], ['2, k, 1', [-0.329482, 0.0568277, 1.0]], ['2, k, 2', [-0.269206, 0.34943, 1.0]], ['2, k, 3', [-0.190792, 0.442202, 1.0]], ['2, k, 4', [-0.408089, 0.296348, 1.0]], ['2, k, 5', [-0.236882, 0.439265, 1.0]], ['2, k, 6', [-0.0305621, 0.552447, 1.0]], ['2, k, 7', [0.049814, 0.577578, 1.0]], ['2, k, 8', [-0.137532, 0.264445, 1.0]], ['2, k, 9', [0.0618835, 0.208763, 1.0]], ['2, k, 10', [0.272525, 0.225292, 1.0]], ['2, k, 11', [0.361394, 0.24477, 1.0]], ['2, k, 12', [-0.446267, -0.236633, 1.0]], ['2, k, 13', [-0.527607, -0.655106, 1.0]], ['2, k, 14', [-0.55087, -1.02062, 1.0]], ['2, k, 15', [-0.556668, -1.08859, 1.0]], ['2, k, 16', [-0.316406, -0.25138, 1.0]], ['2, k, 17', [-0.297761, -0.694809, 1.0]], ['2, k, 18', [-0.28325, -1.03273, 1.0]], ['2, k, 19', [-0.258023, -1.09425, 1.0]], ['2, k, 20', [-0.284381, 0.277513, 1.0]], ['2, k, 21', [0.0988537, 0.611701, 1.0]], ['2, k, 22', [0.0878263, 0.540005, 1.0]], ['2, k, 23', [0.418095, 0.266346, 1.0]], ['2, k, 24', [0.374619, 0.270333, 1.0]]]
