[['2, k, 0', [-0.355986, -0.549952, 1.0]], ['2, k, 1', [-0.346979, -0.262261, 1.0]], ['2, k, 2', [-0.336239, 0.0204216, 1.0]], ['2, k, 3', [-0.305226, 0.148783, 1.0]], ['2, k, 4', [-0.492907, -0.0697745, 1.0]], ['2, k, 5', [-0.59619, -0.208592, 1.0]], ['2, k, 6', [-0.594184, -0.331609, 1.0]], ['2, k, 7', [-0.583676, -0.380177, 1.0]], ['2, k, 8', [-0.169647, -0.0883762, 1.0]], ['2, k, 9', [-0.0708985, -0.207556, 1.0]], ['2, k, 10', [-0.0191452, -0.28858, 1.0]], ['2, k, 11', [-0.0153972, -0.330558, 1.0]], ['2, k, 12', [-0.424922, -0.538482, 1.0]], ['2, k, 13', [-0.404335, -0.858542, 1.0]], ['2, k, 14', [-0.433214, -1.06105, 1.0]], ['2, k, 15', [-0.450171, -1.12629, 1.0]], ['2, k, 16', [-0.277719, -0.547022, 1.0]], ['2, k, 17', [-0.27216, -0.867336, 1.0]], ['2, k, 18', [-0.24181, -1.05319, 1.0]], ['2, k, 19', [-0.232373, -1.11268, 1.0]], ['2, k, 20', [-0.339235, -0.0495521, 1.0]], ['2, k, 21', [-0.546873, -0.402044, 1.0]], ['2, k, 22', [-0.484154, -0.383909, 1.0]], ['2, k, 23', [-0.0088773, -0.355863, 1.0]], ['2, k, 24', [0.0540787, -0.326891, 1.0]]]
[['2, k, 0', [-0.324509, -0.437217, 1.0]], ['2, k, 1', [-0.311574, -0.141669, 1.0]], ['2, k, 2', [-0.297256, 0.148239, 1.0]], ['2, k, 3', [-0.277935, 0.279652, 1.0]], ['2, k, 4', [-0.465545, 0.0475742, 1.0]], ['2, k, 5', [-0.587045, -0.0639779, 1.0]], ['2, k, 6', [-0.578886, -0.211983, 1.0]], ['2, k, 7', [-0.575092, -0.252024, 1.0]], ['2, k, 8', [-0.142349, 0.0288137, 1.0]], ['2, k, 9', [-0.0242409, -0.0863475, 1.0]], ['2, k, 10', [0.0030382, -0.166386, 1.0]], ['2, k, 11', [-0.00179978, -0.202991, 1.0]], ['2, k, 12', [-0.392506, -0.427977, 1.0]], ['2, k, 13', [-0.400624, -0.737081, 1.0]], ['2, k, 14', [-0.426183, -1.04708, 1.0]], ['2, k, 15', [-0.453728, -1.10954, 1.0]], ['2, k, 16', [-0.248015, -0.434997, 1.0]], ['2, k, 17', [-0.23902, -0.735149, 1.0]], ['2, k, 18', [-0.241399, -1.03865, 1.0]], ['2, k, 19', [-0.229974, -1.10687, 1.0]], ['2, k, 20', [-0.301095, 0.0765923, 1.0]], ['2, k, 21', [-0.547271, -0.277272, 1.0]], ['2, k, 22', [-0.483773, -0.258601, 1.0]], ['2, k, 23', [-0.000881523, -0.22316, 1.0]], ['2, k, 24', [-0.0779264, -0.219785, 1.0]]]
[['2, k, 0', [-0.322475, -0.429224, 1.0]], ['2, k, 1', [-0.309795, -0.132046, 1.0]], ['2, k, 2', [-0.295752, 0.159507, 1.0]], ['2, k, 3', [-0.278379, 0.29197, 1.0]], ['2, k, 4', [-0.464301, 0.0563464, 1.0]], ['2, k, 5', [-0.582239, -0.0676643, 1.0]], ['2, k, 6', [-0.576503, -0.204484, 1.0]], ['2, k, 7', [-0.573551, -0.238076, 1.0]], ['2, k, 8', [-0.142202, 0.0378784, 1.0]], ['2, k, 9', [-0.0200824, -0.0737494, 1.0]], ['2, k, 10', [0.00255562, -0.166371, 1.0]], ['2, k, 11', [0.000443771, -0.190807, 1.0]], ['2, k, 12', [-0.390564, -0.420504, 1.0]], ['2, k, 13', [-0.400654, -0.730847, 1.0]], ['2, k, 14', [-0.426259, -1.04504, 1.0]], ['2, k, 15', [-0.453419, -1.10837, 1.0]], ['2, k, 16', [-0.245926, -0.426664, 1.0]], ['2, k, 17', [-0.236784, -0.726443, 1.0]], ['2, k, 18', [-0.240567, -1.03786, 1.0]], ['2, k, 19', [-0.230005, -1.10545, 1.0]], ['2, k, 20', [-0.29952, 0.0874554, 1.0]], ['2, k, 21', [-0.538814, -0.260368, 1.0]], ['2, k, 22', [-0.478198, -0.242882, 1.0]], ['2, k, 23', [0.00291001, -0.210373, 1.0]], ['2, k, 24', [-0.0798049, -0.205399, 1.0]]]
[['2, k, 0', [-0.31993, -0.421917, 1.0]], ['2, k, 1', [-0.308199, -0.124236, 1.0]], ['2, k, 2', [-0.295075, 0.167703, 1.0]], ['2, k, 3', [-0.277128, 0.29997, 1.0]], ['2, k, 4', [-0.463215, 0.0661153, 1.0]], ['2, k, 5', [-0.580814, -0.0651181, 1.0]], ['2, k, 6', [-0.574718, -0.19298, 1.0]], ['2, k, 7', [-0.575066, -0.224937, 1.0]], ['2, k, 8', [-0.141987, 0.0449372, 1.0]], ['2, k, 9', [-0.020405, -0.0657652, 1.0]], ['2, k, 10', [0.00390312, -0.155778, 1.0]], ['2, k, 11', [0.00134068, -0.177729, 1.0]], ['2, k, 12', [-0.388063, -0.414097, 1.0]], ['2, k, 13', [-0.40362, -0.722642, 1.0]], ['2, k, 14', [-0.426304, -1.04417, 1.0]], ['2, k, 15', [-0.45392, -1.108, 1.0]], ['2, k, 16', [-0.243411, -0.418612, 1.0]], ['2, k, 17', [-0.234656, -0.718055, 1.0]], ['2, k, 18', [-0.238956, -1.03372, 1.0]], ['2, k, 19', [-0.230756, -1.1017, 1.0]], ['2, k, 20', [-0.298615, 0.0955696, 1.0]], ['2, k, 21', [-0.546762, -0.250714, 1.0]], ['2, k, 22', [-0.480975, -0.227063, 1.0]], ['2, k, 23', [0.00275657, -0.196944, 1.0]], ['2, k, 24', [-0.0834668, -0.193724, 1.0]]]
[['2, k, 0', [-0.317452, -0.414901, 1.0]], ['2, k, 1', [-0.307194, -0.116861, 1.0]], ['2, k, 2', [-0.295464, 0.175674, 1.0]], ['2, k, 3', [-0.276546, 0.308728, 1.0]], ['2, k, 4', [-0.462382, 0.0761444, 1.0]], ['2, k, 5', [-0.588323, -0.0358776, 1.0]], ['2, k, 6', [-0.573967, -0.184014, 1.0]], ['2, k, 7', [-0.573033, -0.21242, 1.0]], ['2, k, 8', [-0.141289, 0.0531885, 1.0]], ['2, k, 9', [-0.0230923, -0.0622575, 1.0]], ['2, k, 10', [0.00617873, -0.143831, 1.0]], ['2, k, 11', [0.00630813, -0.164649, 1.0]], ['2, k, 12', [-0.385229, -0.40662, 1.0]], ['2, k, 13', [-0.406773, -0.725896, 1.0]], ['2, k, 14', [-0.426446, -1.04318, 1.0]], ['2, k, 15', [-0.453777, -1.10786, 1.0]], ['2, k, 16', [-0.241322, -0.412245, 1.0]], ['2, k, 17', [-0.232589, -0.711656, 1.0]], ['2, k, 18', [-0.23894, -1.03409, 1.0]], ['2, k, 19', [-0.231164, -1.10153, 1.0]], ['2, k, 20', [-0.298652, 0.103372, 1.0]], ['2, k, 21', [-0.54268, -0.236373, 1.0]], ['2, k, 22', [-0.479968, -0.214715, 1.0]], ['2, k, 23', [0.0231609, -0.183176, 1.0]], ['2, k, 24', [-0.0608417, -0.183207, 1.0]]]
[['2, k, 0', [-0.316412, -0.410882, 1.0]], ['2, k, 1', [-0.306445, -0.112313, 1.0]], ['2, k, 2', [-0.295035, 0.180463, 1.0]], ['2, k, 3', [-0.276739, 0.313846, 1.0]], ['2, k, 4', [-0.461896, 0.0812716, 1.0]], ['2, k, 5', [-0.580425, -0.0366075, 1.0]], ['2, k, 6', [-0.574022, -0.169685, 1.0]], ['2, k, 7', [-0.571534, -0.200279, 1.0]], ['2, k, 8', [-0.140942, 0.0588668, 1.0]], ['2, k, 9', [-0.0223478, -0.0568823, 1.0]], ['2, k, 10', [0.011067, -0.13068, 1.0]], ['2, k, 11', [0.00678226, -0.155866, 1.0]], ['2, k, 12', [-0.38402, -0.402793, 1.0]], ['2, k, 13', [-0.408852, -0.728387, 1.0]], ['2, k, 14', [-0.424948, -1.0387, 1.0]], ['2, k, 15', [-0.452765, -1.10505, 1.0]], ['2, k, 16', [-0.24048, -0.408149, 1.0]], ['2, k, 17', [-0.228552, -0.705006, 1.0]], ['2, k, 18', [-0.238072, -1.02837, 1.0]], ['2, k, 19', [-0.230722, -1.09545, 1.0]], ['2, k, 20', [-0.298146, 0.108131, 1.0]], ['2, k, 21', [-0.542224, -0.223657, 1.0]], ['2, k, 22', [-0.476738, -0.205433, 1.0]], ['2, k, 23', [0.00997397, -0.174621, 1.0]], ['2, k, 24', [-0.0717337, -0.171209, 1.0]]]
[['2, k, 0', [-0.316494, -0.407923, 1.0]], ['2, k, 1', [-0.306437, -0.108702, 1.0]], ['2, k, 2', [-0.2949, 0.184603, 1.0]], ['2, k, 3', [-0.276799, 0.317402, 1.0]], ['2, k, 4', [-0.461821, 0.0846384, 1.0]], ['2, k, 5', [-0.584064, -0.0255389, 1.0]], ['2, k, 6', [-0.573412, -0.161017, 1.0]], ['2, k, 7', [-0.573251, -0.191533, 1.0]], ['2, k, 8', [-0.140892, 0.062572, 1.0]], ['2, k, 9', [-0.0217879, -0.0487212, 1.0]], ['2, k, 10', [0.0118967, -0.124036, 1.0]], ['2, k, 11', [0.00896423, -0.146776, 1.0]], ['2, k, 12', [-0.384043, -0.39983, 1.0]], ['2, k, 13', [-0.410126, -0.729599, 1.0]], ['2, k, 14', [-0.427027, -1.03839, 1.0]], ['2, k, 15', [-0.452833, -1.10494, 1.0]], ['2, k, 16', [-0.240619, -0.405282, 1.0]], ['2, k, 17', [-0.226795, -0.706568, 1.0]], ['2, k, 18', [-0.238078, -1.02643, 1.0]], ['2, k, 19', [-0.230749, -1.09445, 1.0]], ['2, k, 20', [-0.298047, 0.112153, 1.0]], ['2, k, 21', [-0.549987, -0.216578, 1.0]], ['2, k, 22', [-0.479961, -0.193044, 1.0]], ['2, k, 23', [0.00617235, -0.16681, 1.0]], ['2, k, 24', [-0.0708888, -0.162075, 1.0]]]
[['2, k, 0', [-0.316024, -0.406112, 1.0]], ['2, k, 1', [-0.306234, -0.106516, 1.0]], ['2, k, 2', [-0.294995, 0.187143, 1.0]], ['2, k, 3', [-0.27678, 0.320377, 1.0]], ['2, k, 4', [-0.462028, 0.0866659, 1.0]], ['2, k, 5', [-0.583705, -0.0224236, 1.0]], ['2, k, 6', [-0.573285, -0.154653, 1.0]], ['2, k, 7', [-0.574327, -0.183216, 1.0]], ['2, k, 8', [-0.140728, 0.0649001, 1.0]], ['2, k, 9', [-0.020833, -0.044688, 1.0]], ['2, k, 10', [0.0154236, -0.109531, 1.0]], ['2, k, 11', [0.00696792, -0.1415, 1.0]], ['2, k, 12', [-0.383513, -0.398089, 1.0]], ['2, k, 13', [-0.410689, -0.732769, 1.0]], ['2, k, 14', [-0.428342, -1.0386, 1.0]], ['2, k, 15', [-0.45455, -1.10375, 1.0]], ['2, k, 16', [-0.240215, -0.403439, 1.0]], ['2, k, 17', [-0.227384, -0.705698, 1.0]], ['2, k, 18', [-0.236819, -1.02644, 1.0]], ['2, k, 19', [-0.229623, -1.09152, 1.0]], ['2, k, 20', [-0.298066, 0.114608, 1.0]], ['2, k, 21', [-0.550676, -0.206566, 1.0]], ['2, k, 22', [-0.484074, -0.189012, 1.0]], ['2, k, 23', [0.00659207, -0.159072, 1.0]], ['2, k, 24', [-0.0774808, -0.154886, 1.0]]]
[['2, k, 0', [-0.316282, -0.404691, 1.0]], ['2, k, 1', [-0.306401, -0.104976, 1.0]], ['2, k, 2', [-0.295054, 0.188743, 1.0]], ['2, k, 3', [-0.276951, 0.322262, 1.0]], ['2, k, 4', [-0.461845, 0.088668, 1.0]], ['2, k, 5', [-0.5846, -0.0201528, 1.0]], ['2, k, 6', [-0.572946, -0.150636, 1.0]], ['2, k, 7', [-0.571521, -0.177565, 1.0]], ['2, k, 8', [-0.140804, 0.065931, 1.0]], ['2, k, 9', [-0.0230223, -0.0422211, 1.0]], ['2, k, 10', [0.0154992, -0.105995, 1.0]], ['2, k, 11', [0.011902, -0.136252, 1.0]], ['2, k, 12', [-0.383821, -0.396911, 1.0]], ['2, k, 13', [-0.4114, -0.734288, 1.0]], ['2, k, 14', [-0.430112, -1.03767, 1.0]], ['2, k, 15', [-0.454743, -1.10335, 1.0]], ['2, k, 16', [-0.240406, -0.40179, 1.0]], ['2, k, 17', [-0.22763, -0.705309, 1.0]], ['2, k, 18', [-0.236187, -1.02526, 1.0]], ['2, k, 19', [-0.229543, -1.0899, 1.0]], ['2, k, 20', [-0.298154, 0.116198, 1.0]], ['2, k, 21', [-0.546889, -0.199789, 1.0]], ['2, k, 22', [-0.479013, -0.17977, 1.0]], ['2, k, 23', [0.0180776, -0.150823, 1.0]], ['2, k, 24', [-0.0561618, -0.150313, 1.0]]]
[['2, k, 0', [-0.317036, -0.402951, 1.0]], ['2, k, 1', [-0.30701, -0.103513, 1.0]], ['2, k, 2', [-0.29553, 0.18993, 1.0]], ['2, k, 3', [-0.277099, 0.323307, 1.0]], ['2, k, 4', [-0.461926, 0.0899682, 1.0]], ['2, k, 5', [-0.585105, -0.0178688, 1.0]], ['2, k, 6', [-0.570611, -0.14623, 1.0]], ['2, k, 7', [-0.572125, -0.174467, 1.0]], ['2, k, 8', [-0.141001, 0.0669267, 1.0]], ['2, k, 9', [-0.0219706, -0.039258, 1.0]], ['2, k, 10', [0.0152739, -0.104271, 1.0]], ['2, k, 11', [0.00945698, -0.134549, 1.0]], ['2, k, 12', [-0.38453, -0.395247, 1.0]], ['2, k, 13', [-0.41622, -0.711604, 1.0]], ['2, k, 14', [-0.428864, -1.03199, 1.0]], ['2, k, 15', [-0.455134, -1.1019, 1.0]], ['2, k, 16', [-0.241184, -0.400026, 1.0]], ['2, k, 17', [-0.228224, -0.711363, 1.0]], ['2, k, 18', [-0.236121, -1.02528, 1.0]], ['2, k, 19', [-0.229769, -1.08973, 1.0]], ['2, k, 20', [-0.298662, 0.117453, 1.0]], ['2, k, 21', [-0.543734, -0.195926, 1.0]], ['2, k, 22', [-0.475839, -0.176019, 1.0]], ['2, k, 23', [0.0102829, -0.148412, 1.0]], ['2, k, 24', [-0.0713091, -0.147325, 1.0]]]
[['2, k, 0', [-0.318201, -0.401892, 1.0]], ['2, k, 1', [-0.307631, -0.102725, 1.0]], ['2, k, 2', [-0.295778, 0.190482, 1.0]], ['2, k, 3', [-0.276961, 0.324057, 1.0]], ['2, k, 4', [-0.462428, 0.0913853, 1.0]], ['2, k, 5', [-0.584584, -0.0171536, 1.0]], ['2, k, 6', [-0.570703, -0.145396, 1.0]], ['2, k, 7', [-0.571225, -0.175438, 1.0]], ['2, k, 8', [-0.141101, 0.0663664, 1.0]], ['2, k, 9', [-0.0215763, -0.0380684, 1.0]], ['2, k, 10', [0.0117615, -0.10141, 1.0]], ['2, k, 11', [0.00944926, -0.132395, 1.0]], ['2, k, 12', [-0.385721, -0.394064, 1.0]], ['2, k, 13', [-0.41667, -0.709814, 1.0]], ['2, k, 14', [-0.430296, -1.03386, 1.0]], ['2, k, 15', [-0.455243, -1.10232, 1.0]], ['2, k, 16', [-0.242307, -0.399108, 1.0]], ['2, k, 17', [-0.227848, -0.712089, 1.0]], ['2, k, 18', [-0.235639, -1.02499, 1.0]], ['2, k, 19', [-0.230098, -1.08967, 1.0]], ['2, k, 20', [-0.298989, 0.118058, 1.0]], ['2, k, 21', [-0.601125, -0.213348, 1.0]], ['2, k, 22', [-0.480479, -0.176239, 1.0]], ['2, k, 23', [0.00734576, -0.149131, 1.0]], ['2, k, 24', [-0.0712042, -0.147103, 1.0]]]
[['2, k, 0', [-0.318797, -0.400817, 1.0]], ['2, k, 1', [-0.307968, -0.101956, 1.0]], ['2, k, 2', [-0.29591, 0.19096, 1.0]], ['2, k, 3', [-0.276983, 0.32436, 1.0]], ['2, k, 4', [-0.462387, 0.0920264, 1.0]], ['2, k, 5', [-0.583165, -0.0160881, 1.0]], ['2, k, 6', [-0.570459, -0.144839, 1.0]], ['2, k, 7', [-0.570193, -0.175858, 1.0]], ['2, k, 8', [-0.1413, 0.0671045, 1.0]], ['2, k, 9', [-0.0211801, -0.0372377, 1.0]], ['2, k, 10', [0.0124417, -0.101497, 1.0]], ['2, k, 11', [0.0076374, -0.132408, 1.0]], ['2, k, 12', [-0.386282, -0.393109, 1.0]], ['2, k, 13', [-0.420063, -0.717199, 1.0]], ['2, k, 14', [-0.431608, -1.03539, 1.0]], ['2, k, 15', [-0.455878, -1.10299, 1.0]], ['2, k, 16', [-0.242913, -0.397937, 1.0]], ['2, k, 17', [-0.229453, -0.709435, 1.0]], ['2, k, 18', [-0.235563, -1.02403, 1.0]], ['2, k, 19', [-0.230431, -1.08991, 1.0]], ['2, k, 20', [-0.299165, 0.118603, 1.0]], ['2, k, 21', [-0.544336, -0.197538, 1.0]], ['2, k, 22', [-0.476584, -0.178202, 1.0]], ['2, k, 23', [0.00605206, -0.148985, 1.0]], ['2, k, 24', [-0.0771255, -0.148048, 1.0]]]
[['2, k, 0', [-0.318803, -0.400283, 1.0]], ['2, k, 1', [-0.308024, -0.101494, 1.0]], ['2, k, 2', [-0.295969, 0.191316, 1.0]], ['2, k, 3', [-0.276896, 0.324794, 1.0]], ['2, k, 4', [-0.462555, 0.0924359, 1.0]], ['2, k, 5', [-0.58416, -0.0157948, 1.0]], ['2, k, 6', [-0.570205, -0.144757, 1.0]], ['2, k, 7', [-0.571552, -0.178071, 1.0]], ['2, k, 8', [-0.1414, 0.0674322, 1.0]], ['2, k, 9', [-0.0222992, -0.0380053, 1.0]], ['2, k, 10', [0.0123065, -0.100125, 1.0]], ['2, k, 11', [0.0118676, -0.133954, 1.0]], ['2, k, 12', [-0.386234, -0.39266, 1.0]], ['2, k, 13', [-0.420369, -0.692695, 1.0]], ['2, k, 14', [-0.429541, -1.03147, 1.0]], ['2, k, 15', [-0.456507, -1.1018, 1.0]], ['2, k, 16', [-0.242972, -0.397334, 1.0]], ['2, k, 17', [-0.22908, -0.710904, 1.0]], ['2, k, 18', [-0.235624, -1.02442, 1.0]], ['2, k, 19', [-0.230216, -1.09005, 1.0]], ['2, k, 20', [-0.299226, 0.118986, 1.0]], ['2, k, 21', [-0.540626, -0.199928, 1.0]], ['2, k, 22', [-0.479112, -0.181956, 1.0]], ['2, k, 23', [0.0261016, -0.146875, 1.0]], ['2, k, 24', [-0.0597056, -0.149623, 1.0]]]
[['2, k, 0', [-0.31955, -0.399623, 1.0]], ['2, k, 1', [-0.308374, -0.101017, 1.0]], ['2, k, 2', [-0.296045, 0.191547, 1.0]], ['2, k, 3', [-0.276823, 0.325268, 1.0]], ['2, k, 4', [-0.462779, 0.0930126, 1.0]], ['2, k, 5', [-0.583981, -0.0150717, 1.0]], ['2, k, 6', [-0.570204, -0.144634, 1.0]], ['2, k, 7', [-0.571212, -0.179682, 1.0]], ['2, k, 8', [-0.141461, 0.0677773, 1.0]], ['2, k, 9', [-0.021137, -0.0369787, 1.0]], ['2, k, 10', [0.0163526, -0.100686, 1.0]], ['2, k, 11', [0.00841887, -0.136848, 1.0]], ['2, k, 12', [-0.387195, -0.392093, 1.0]], ['2, k, 13', [-0.419648, -0.72074, 1.0]], ['2, k, 14', [-0.430183, -1.03363, 1.0]], ['2, k, 15', [-0.456613, -1.10203, 1.0]], ['2, k, 16', [-0.243481, -0.396597, 1.0]], ['2, k, 17', [-0.232089, -0.716887, 1.0]], ['2, k, 18', [-0.235828, -1.02519, 1.0]], ['2, k, 19', [-0.230343, -1.09077, 1.0]], ['2, k, 20', [-0.299356, 0.11928, 1.0]], ['2, k, 21', [-0.545471, -0.202298, 1.0]], ['2, k, 22', [-0.479041, -0.182724, 1.0]], ['2, k, 23', [0.00768825, -0.15384, 1.0]], ['2, k, 24', [-0.0691909, -0.152039, 1.0]]]
[['2, k, 0', [-0.320302, -0.399375, 1.0]], ['2, k, 1', [-0.308682, -0.100778, 1.0]], ['2, k, 2', [-0.296066, 0.191663, 1.0]], ['2, k, 3', [-0.276705, 0.325342, 1.0]], ['2, k, 4', [-0.463115, 0.0935036, 1.0]], ['2, k, 5', [-0.584148, -0.0145458, 1.0]], ['2, k, 6', [-0.570617, -0.144024, 1.0]], ['2, k, 7', [-0.573817, -0.179792, 1.0]], ['2, k, 8', [-0.141736, 0.0683454, 1.0]], ['2, k, 9', [-0.0208141, -0.036453, 1.0]], ['2, k, 10', [0.0170234, -0.102034, 1.0]], ['2, k, 11', [0.00933071, -0.140035, 1.0]], ['2, k, 12', [-0.388049, -0.391861, 1.0]], ['2, k, 13', [-0.419843, -0.721886, 1.0]], ['2, k, 14', [-0.429545, -1.03144, 1.0]], ['2, k, 15', [-0.456486, -1.10198, 1.0]], ['2, k, 16', [-0.244103, -0.396336, 1.0]], ['2, k, 17', [-0.231943, -0.717292, 1.0]], ['2, k, 18', [-0.236162, -1.02545, 1.0]], ['2, k, 19', [-0.231218, -1.09127, 1.0]], ['2, k, 20', [-0.299425, 0.119436, 1.0]], ['2, k, 21', [-0.544459, -0.20304, 1.0]], ['2, k, 22', [-0.478915, -0.182043, 1.0]], ['2, k, 23', [0.00684489, -0.155956, 1.0]], ['2, k, 24', [-0.0697605, -0.154804, 1.0]]]
[['2, k, 0', [-0.320765, -0.399101, 1.0]], ['2, k, 1', [-0.309312, -0.100378, 1.0]], ['2, k, 2', [-0.296622, 0.192058, 1.0]], ['2, k, 3', [-0.276657, 0.325559, 1.0]], ['2, k, 4', [-0.463787, 0.093817, 1.0]], ['2, k, 5', [-0.584319, -0.0137156, 1.0]], ['2, k, 6', [-0.571072, -0.143874, 1.0]], ['2, k, 7', [-0.575026, -0.179336, 1.0]], ['2, k, 8', [-0.141906, 0.0689332, 1.0]], ['2, k, 9', [-0.0210129, -0.0369768, 1.0]], ['2, k, 10', [0.0170389, -0.102576, 1.0]], ['2, k, 11', [0.00561203, -0.143345, 1.0]], ['2, k, 12', [-0.388448, -0.391776, 1.0]], ['2, k, 13', [-0.419611, -0.72284, 1.0]], ['2, k, 14', [-0.430469, -1.03223, 1.0]], ['2, k, 15', [-0.45686, -1.10293, 1.0]], ['2, k, 16', [-0.24461, -0.395841, 1.0]], ['2, k, 17', [-0.233826, -0.702996, 1.0]], ['2, k, 18', [-0.235976, -1.02529, 1.0]], ['2, k, 19', [-0.231163, -1.09054, 1.0]], ['2, k, 20', [-0.300023, 0.119848, 1.0]], ['2, k, 21', [-0.547379, -0.202716, 1.0]], ['2, k, 22', [-0.47898, -0.182236, 1.0]], ['2, k, 23', [0.00142958, -0.160034, 1.0]], ['2, k, 24', [-0.0764732, -0.15765, 1.0]]]
[['2, k, 0', [-0.321614, -0.399092, 1.0]], ['2, k, 1', [-0.309743, -0.100288, 1.0]], ['2, k, 2', [-0.296659, 0.192197, 1.0]], ['2, k, 3', [-0.276822, 0.325628, 1.0]], ['2, k, 4', [-0.464088, 0.0942903, 1.0]], ['2, k, 5', [-0.58382, -0.0127868, 1.0]], ['2, k, 6', [-0.571986, -0.14345, 1.0]], ['2, k, 7', [-0.578778, -0.17811, 1.0]], ['2, k, 8', [-0.141977, 0.0690911, 1.0]], ['2, k, 9', [-0.0203289, -0.0379491, 1.0]], ['2, k, 10', [0.0168111, -0.107228, 1.0]], ['2, k, 11', [0.00432265, -0.147409, 1.0]], ['2, k, 12', [-0.389255, -0.391763, 1.0]], ['2, k, 13', [-0.420423, -0.720865, 1.0]], ['2, k, 14', [-0.43065, -1.03121, 1.0]], ['2, k, 15', [-0.457246, -1.10179, 1.0]], ['2, k, 16', [-0.245461, -0.395836, 1.0]], ['2, k, 17', [-0.232579, -0.704184, 1.0]], ['2, k, 18', [-0.235855, -1.02482, 1.0]], ['2, k, 19', [-0.231295, -1.09051, 1.0]], ['2, k, 20', [-0.300151, 0.119982, 1.0]], ['2, k, 21', [-0.552736, -0.203996, 1.0]], ['2, k, 22', [-0.485997, -0.18039, 1.0]], ['2, k, 23', [-0.00221057, -0.164615, 1.0]], ['2, k, 24', [-0.0792133, -0.160868, 1.0]]]
[['2, k, 0', [-0.322613, -0.399094, 1.0]], ['2, k, 1', [-0.310404, -0.100264, 1.0]], ['2, k, 2', [-0.296915, 0.192256, 1.0]], ['2, k, 3', [-0.276578, 0.325597, 1.0]], ['2, k, 4', [-0.464649, 0.094853, 1.0]], ['2, k, 5', [-0.584934, -0.0109997, 1.0]], ['2, k, 6', [-0.57333, -0.150585, 1.0]], ['2, k, 7', [-0.580712, -0.177221, 1.0]], ['2, k, 8', [-0.141984, 0.0696663, 1.0]], ['2, k, 9', [-0.0197967, -0.0380947, 1.0]], ['2, k, 10', [0.0159817, -0.109226, 1.0]], ['2, k, 11', [-0.000189263, -0.151417, 1.0]], ['2, k, 12', [-0.390279, -0.391705, 1.0]], ['2, k, 13', [-0.420944, -0.720773, 1.0]], ['2, k, 14', [-0.430921, -1.0317, 1.0]], ['2, k, 15', [-0.457443, -1.1021, 1.0]], ['2, k, 16', [-0.246401, -0.3959, 1.0]], ['2, k, 17', [-0.232036, -0.707436, 1.0]], ['2, k, 18', [-0.236213, -1.0244, 1.0]], ['2, k, 19', [-0.231431, -1.09076, 1.0]], ['2, k, 20', [-0.300517, 0.120033, 1.0]], ['2, k, 21', [-0.555754, -0.203108, 1.0]], ['2, k, 22', [-0.488701, -0.178277, 1.0]], ['2, k, 23', [-0.0055923, -0.168886, 1.0]], ['2, k, 24', [-0.0818087, -0.162949, 1.0]]]
[['2, k, 0', [-0.322905, -0.39933, 1.0]], ['2, k, 1', [-0.3107, -0.100465, 1.0]], ['2, k, 2', [-0.297126, 0.19215, 1.0]], ['2, k, 3', [-0.276437, 0.325334, 1.0]], ['2, k, 4', [-0.464903, 0.0953538, 1.0]], ['2, k, 5', [-0.588763, -0.0108369, 1.0]], ['2, k, 6', [-0.574608, -0.146486, 1.0]], ['2, k, 7', [-0.57951, -0.174614, 1.0]], ['2, k, 8', [-0.1421, 0.0699952, 1.0]], ['2, k, 9', [-0.0195438, -0.0389415, 1.0]], ['2, k, 10', [0.0129609, -0.113214, 1.0]], ['2, k, 11', [0.000355834, -0.153963, 1.0]], ['2, k, 12', [-0.390604, -0.39193, 1.0]], ['2, k, 13', [-0.420648, -0.721481, 1.0]], ['2, k, 14', [-0.430842, -1.03322, 1.0]], ['2, k, 15', [-0.457298, -1.10236, 1.0]], ['2, k, 16', [-0.246644, -0.396142, 1.0]], ['2, k, 17', [-0.231574, -0.71166, 1.0]], ['2, k, 18', [-0.23612, -1.02496, 1.0]], ['2, k, 19', [-0.231595, -1.09135, 1.0]], ['2, k, 20', [-0.300762, 0.1199, 1.0]], ['2, k, 21', [-0.554047, -0.1994, 1.0]], ['2, k, 22', [-0.486911, -0.177438, 1.0]], ['2, k, 23', [-0.00463186, -0.170928, 1.0]], ['2, k, 24', [-0.0824033, -0.166796, 1.0]]]
