[['2, k, 0', [-0.0651639, -0.548305, 1.0]], ['2, k, 1', [-0.0666263, -0.243217, 1.0]], ['2, k, 2', [-0.0677269, 0.0561273, 1.0]], ['2, k, 3', [-0.0504173, 0.199379, 1.0]], ['2, k, 4', [-0.251264, -0.0461087, 1.0]], ['2, k, 5', [-0.338014, -0.273972, 1.0]], ['2, k, 6', [-0.401271, -0.457621, 1.0]], ['2, k, 7', [-0.409374, -0.474699, 1.0]], ['2, k, 8', [0.114354, -0.0780621, 1.0]], ['2, k, 9', [0.207508, -0.288879, 1.0]], ['2, k, 10', [0.278367, -0.465556, 1.0]], ['2, k, 11', [0.274621, -0.471848, 1.0]], ['2, k, 12', [-0.147598, -0.533985, 1.0]], ['2, k, 13', [-0.168596, -0.810848, 1.0]], ['2, k, 14', [-0.191879, -1.12115, 1.0]], ['2, k, 15', [-0.20874, -1.20215, 1.0]], ['2, k, 16', [0.018949, -0.548619, 1.0]], ['2, k, 17', [0.0478616, -0.814423, 1.0]], ['2, k, 18', [0.0862519, -1.14196, 1.0]], ['2, k, 19', [0.118958, -1.21484, 1.0]], ['2, k, 20', [-0.067515, -0.0179453, 1.0]], ['2, k, 21', [-0.427747, -0.5146, 1.0]], ['2, k, 22', [-0.353704, -0.493555, 1.0]], ['2, k, 23', [0.30276, -0.501132, 1.0]], ['2, k, 24', [0.304184, -0.448791, 1.0]]]
[['2, k, 0', [-0.06265, -0.549246, 1.0]], ['2, k, 1', [-0.0643271, -0.237339, 1.0]], ['2, k, 2', [-0.0659605, 0.0671806, 1.0]], ['2, k, 3', [-0.0519231, 0.211691, 1.0]], ['2, k, 4', [-0.238824, -0.0379317, 1.0]], ['2, k, 5', [-0.346819, -0.25481, 1.0]], ['2, k, 6', [-0.416411, -0.429155, 1.0]], ['2, k, 7', [-0.425458, -0.467662, 1.0]], ['2, k, 8', [0.113864, -0.0627014, 1.0]], ['2, k, 9', [0.213517, -0.263661, 1.0]], ['2, k, 10', [0.279679, -0.438064, 1.0]], ['2, k, 11', [0.280296, -0.470127, 1.0]], ['2, k, 12', [-0.14704, -0.541215, 1.0]], ['2, k, 13', [-0.16565, -0.815121, 1.0]], ['2, k, 14', [-0.192016, -1.11487, 1.0]], ['2, k, 15', [-0.208313, -1.20002, 1.0]], ['2, k, 16', [0.0237614, -0.54307, 1.0]], ['2, k, 17', [0.0484695, -0.810461, 1.0]], ['2, k, 18', [0.0866408, -1.11767, 1.0]], ['2, k, 19', [0.107598, -1.19342, 1.0]], ['2, k, 20', [-0.065385, -0.00809125, 1.0]], ['2, k, 21', [-0.447221, -0.493747, 1.0]], ['2, k, 22', [-0.382382, -0.475457, 1.0]], ['2, k, 23', [0.301023, -0.488533, 1.0]], ['2, k, 24', [0.238041, -0.478004, 1.0]]]
[['2, k, 0', [-0.0632745, -0.548003, 1.0]], ['2, k, 1', [-0.0646264, -0.237252, 1.0]], ['2, k, 2', [-0.0665905, 0.0669272, 1.0]], ['2, k, 3', [-0.0522773, 0.211332, 1.0]], ['2, k, 4', [-0.240513, -0.0381211, 1.0]], ['2, k, 5', [-0.346526, -0.256813, 1.0]], ['2, k, 6', [-0.416316, -0.432816, 1.0]], ['2, k, 7', [-0.422528, -0.4693, 1.0]], ['2, k, 8', [0.113592, -0.0630341, 1.0]], ['2, k, 9', [0.21343, -0.265285, 1.0]], ['2, k, 10', [0.279386, -0.441758, 1.0]], ['2, k, 11', [0.273273, -0.456055, 1.0]], ['2, k, 12', [-0.147391, -0.540007, 1.0]], ['2, k, 13', [-0.165662, -0.815928, 1.0]], ['2, k, 14', [-0.191878, -1.11495, 1.0]], ['2, k, 15', [-0.208254, -1.20002, 1.0]], ['2, k, 16', [0.0228068, -0.541828, 1.0]], ['2, k, 17', [0.0486401, -0.810089, 1.0]], ['2, k, 18', [0.0866381, -1.11767, 1.0]], ['2, k, 19', [0.107598, -1.19342, 1.0]], ['2, k, 20', [-0.0659409, -0.00823236, 1.0]], ['2, k, 21', [-0.442108, -0.492428, 1.0]], ['2, k, 22', [-0.377001, -0.476288, 1.0]], ['2, k, 23', [0.295249, -0.486922, 1.0]], ['2, k, 24', [0.214249, -0.472475, 1.0]]]
[['2, k, 0', [-0.0633867, -0.5471, 1.0]], ['2, k, 1', [-0.0647393, -0.237255, 1.0]], ['2, k, 2', [-0.06721, 0.0661978, 1.0]], ['2, k, 3', [-0.0526835, 0.211197, 1.0]], ['2, k, 4', [-0.240819, -0.0385416, 1.0]], ['2, k, 5', [-0.346443, -0.259013, 1.0]], ['2, k, 6', [-0.416783, -0.435844, 1.0]], ['2, k, 7', [-0.422616, -0.470811, 1.0]], ['2, k, 8', [0.113543, -0.0635905, 1.0]], ['2, k, 9', [0.214113, -0.266622, 1.0]], ['2, k, 10', [0.278772, -0.445035, 1.0]], ['2, k, 11', [0.273371, -0.456957, 1.0]], ['2, k, 12', [-0.147414, -0.539029, 1.0]], ['2, k, 13', [-0.16547, -0.816804, 1.0]], ['2, k, 14', [-0.191931, -1.11582, 1.0]], ['2, k, 15', [-0.208113, -1.19991, 1.0]], ['2, k, 16', [0.0225367, -0.54106, 1.0]], ['2, k, 17', [0.0485323, -0.808953, 1.0]], ['2, k, 18', [0.0866683, -1.11698, 1.0]], ['2, k, 19', [0.107599, -1.19337, 1.0]], ['2, k, 20', [-0.0664523, -0.00870157, 1.0]], ['2, k, 21', [-0.443152, -0.493635, 1.0]], ['2, k, 22', [-0.375517, -0.474056, 1.0]], ['2, k, 23', [0.295813, -0.487812, 1.0]], ['2, k, 24', [0.214538, -0.473102, 1.0]]]
[['2, k, 0', [-0.06379, -0.54638, 1.0]], ['2, k, 1', [-0.0649999, -0.237188, 1.0]], ['2, k, 2', [-0.0679017, 0.0659685, 1.0]], ['2, k, 3', [-0.0531679, 0.210744, 1.0]], ['2, k, 4', [-0.241085, -0.0385692, 1.0]], ['2, k, 5', [-0.346731, -0.261156, 1.0]], ['2, k, 6', [-0.414163, -0.44019, 1.0]], ['2, k, 7', [-0.413298, -0.458963, 1.0]], ['2, k, 8', [0.113477, -0.0642198, 1.0]], ['2, k, 9', [0.214303, -0.267455, 1.0]], ['2, k, 10', [0.278434, -0.447059, 1.0]], ['2, k, 11', [0.276023, -0.456973, 1.0]], ['2, k, 12', [-0.14765, -0.538396, 1.0]], ['2, k, 13', [-0.165765, -0.816415, 1.0]], ['2, k, 14', [-0.19207, -1.11578, 1.0]], ['2, k, 15', [-0.208034, -1.19993, 1.0]], ['2, k, 16', [0.0218719, -0.540317, 1.0]], ['2, k, 17', [0.0485334, -0.808953, 1.0]], ['2, k, 18', [0.0867509, -1.11799, 1.0]], ['2, k, 19', [0.107628, -1.19406, 1.0]], ['2, k, 20', [-0.0670724, -0.00884056, 1.0]], ['2, k, 21', [-0.426837, -0.497942, 1.0]], ['2, k, 22', [-0.359784, -0.479347, 1.0]], ['2, k, 23', [0.297589, -0.488478, 1.0]], ['2, k, 24', [0.222052, -0.473967, 1.0]]]
[['2, k, 0', [-0.0646091, -0.545275, 1.0]], ['2, k, 1', [-0.0652496, -0.237121, 1.0]], ['2, k, 2', [-0.0681273, 0.0653905, 1.0]], ['2, k, 3', [-0.0536344, 0.210521, 1.0]], ['2, k, 4', [-0.241399, -0.0386416, 1.0]], ['2, k, 5', [-0.346654, -0.262877, 1.0]], ['2, k, 6', [-0.413531, -0.441613, 1.0]], ['2, k, 7', [-0.412295, -0.459592, 1.0]], ['2, k, 8', [0.113417, -0.0644836, 1.0]], ['2, k, 9', [0.214707, -0.268323, 1.0]], ['2, k, 10', [0.278395, -0.448234, 1.0]], ['2, k, 11', [0.274594, -0.457309, 1.0]], ['2, k, 12', [-0.1483, -0.537066, 1.0]], ['2, k, 13', [-0.16558, -0.817279, 1.0]], ['2, k, 14', [-0.192083, -1.11577, 1.0]], ['2, k, 15', [-0.208048, -1.20001, 1.0]], ['2, k, 16', [0.020894, -0.539462, 1.0]], ['2, k, 17', [0.0480231, -0.801175, 1.0]], ['2, k, 18', [0.0871017, -1.11894, 1.0]], ['2, k, 19', [0.107376, -1.19336, 1.0]], ['2, k, 20', [-0.06738, -0.00920008, 1.0]], ['2, k, 21', [-0.42804, -0.497593, 1.0]], ['2, k, 22', [-0.35772, -0.480649, 1.0]], ['2, k, 23', [0.298034, -0.488905, 1.0]], ['2, k, 24', [0.217466, -0.475478, 1.0]]]
[['2, k, 0', [-0.0647439, -0.544334, 1.0]], ['2, k, 1', [-0.0653937, -0.237012, 1.0]], ['2, k, 2', [-0.0684358, 0.0652667, 1.0]], ['2, k, 3', [-0.0538767, 0.210267, 1.0]], ['2, k, 4', [-0.242033, -0.0388819, 1.0]], ['2, k, 5', [-0.346943, -0.264072, 1.0]], ['2, k, 6', [-0.411923, -0.444107, 1.0]], ['2, k, 7', [-0.41146, -0.460942, 1.0]], ['2, k, 8', [0.113369, -0.0648125, 1.0]], ['2, k, 9', [0.215001, -0.269115, 1.0]], ['2, k, 10', [0.278485, -0.450143, 1.0]], ['2, k, 11', [0.275787, -0.457311, 1.0]], ['2, k, 12', [-0.148254, -0.536217, 1.0]], ['2, k, 13', [-0.166068, -0.816277, 1.0]], ['2, k, 14', [-0.192127, -1.11529, 1.0]], ['2, k, 15', [-0.207716, -1.19973, 1.0]], ['2, k, 16', [0.0205348, -0.53848, 1.0]], ['2, k, 17', [0.0481311, -0.800363, 1.0]], ['2, k, 18', [0.0872298, -1.11915, 1.0]], ['2, k, 19', [0.107087, -1.19399, 1.0]], ['2, k, 20', [-0.0676801, -0.00924607, 1.0]], ['2, k, 21', [-0.426079, -0.499507, 1.0]], ['2, k, 22', [-0.364181, -0.478734, 1.0]], ['2, k, 23', [0.298777, -0.489307, 1.0]], ['2, k, 24', [0.223751, -0.475748, 1.0]]]
[['2, k, 0', [-0.0652689, -0.543858, 1.0]], ['2, k, 1', [-0.0656137, -0.23694, 1.0]], ['2, k, 2', [-0.0684885, 0.065157, 1.0]], ['2, k, 3', [-0.0540507, 0.210007, 1.0]], ['2, k, 4', [-0.242632, -0.0392414, 1.0]], ['2, k, 5', [-0.346257, -0.263574, 1.0]], ['2, k, 6', [-0.410463, -0.44473, 1.0]], ['2, k, 7', [-0.410147, -0.461789, 1.0]], ['2, k, 8', [0.113344, -0.0651034, 1.0]], ['2, k, 9', [0.214843, -0.269722, 1.0]], ['2, k, 10', [0.278788, -0.450689, 1.0]], ['2, k, 11', [0.277362, -0.458881, 1.0]], ['2, k, 12', [-0.148423, -0.535576, 1.0]], ['2, k, 13', [-0.166436, -0.816066, 1.0]], ['2, k, 14', [-0.19223, -1.116, 1.0]], ['2, k, 15', [-0.207951, -1.19995, 1.0]], ['2, k, 16', [0.0197216, -0.538171, 1.0]], ['2, k, 17', [0.0482911, -0.800465, 1.0]], ['2, k, 18', [0.087091, -1.11944, 1.0]], ['2, k, 19', [0.107223, -1.19394, 1.0]], ['2, k, 20', [-0.0677739, -0.00931535, 1.0]], ['2, k, 21', [-0.425598, -0.501637, 1.0]], ['2, k, 22', [-0.352555, -0.482197, 1.0]], ['2, k, 23', [0.301341, -0.488815, 1.0]], ['2, k, 24', [0.225464, -0.478381, 1.0]]]
[['2, k, 0', [-0.0660203, -0.543266, 1.0]], ['2, k, 1', [-0.0660008, -0.23687, 1.0]], ['2, k, 2', [-0.0687721, 0.0648347, 1.0]], ['2, k, 3', [-0.0544875, 0.209705, 1.0]], ['2, k, 4', [-0.243956, -0.0394662, 1.0]], ['2, k, 5', [-0.345845, -0.264464, 1.0]], ['2, k, 6', [-0.410967, -0.445233, 1.0]], ['2, k, 7', [-0.411295, -0.463157, 1.0]], ['2, k, 8', [0.113147, -0.0655099, 1.0]], ['2, k, 9', [0.214994, -0.270369, 1.0]], ['2, k, 10', [0.278595, -0.451887, 1.0]], ['2, k, 11', [0.278239, -0.458471, 1.0]], ['2, k, 12', [-0.148837, -0.534991, 1.0]], ['2, k, 13', [-0.166427, -0.815665, 1.0]], ['2, k, 14', [-0.192216, -1.1167, 1.0]], ['2, k, 15', [-0.207881, -1.20012, 1.0]], ['2, k, 16', [0.0185536, -0.53763, 1.0]], ['2, k, 17', [0.0486931, -0.8028, 1.0]], ['2, k, 18', [0.0873051, -1.11992, 1.0]], ['2, k, 19', [0.107226, -1.19496, 1.0]], ['2, k, 20', [-0.068083, -0.00952694, 1.0]], ['2, k, 21', [-0.431123, -0.500935, 1.0]], ['2, k, 22', [-0.355255, -0.483316, 1.0]], ['2, k, 23', [0.303635, -0.488376, 1.0]], ['2, k, 24', [0.223499, -0.475828, 1.0]]]
[['2, k, 0', [-0.0660073, -0.54301, 1.0]], ['2, k, 1', [-0.0662968, -0.236843, 1.0]], ['2, k, 2', [-0.0691866, 0.0646051, 1.0]], ['2, k, 3', [-0.0545309, 0.209694, 1.0]], ['2, k, 4', [-0.244041, -0.0395621, 1.0]], ['2, k, 5', [-0.345303, -0.265485, 1.0]], ['2, k, 6', [-0.410828, -0.446281, 1.0]], ['2, k, 7', [-0.409934, -0.463679, 1.0]], ['2, k, 8', [0.113081, -0.0656992, 1.0]], ['2, k, 9', [0.215349, -0.271588, 1.0]], ['2, k, 10', [0.278968, -0.453082, 1.0]], ['2, k, 11', [0.278338, -0.459429, 1.0]], ['2, k, 12', [-0.148695, -0.534613, 1.0]], ['2, k, 13', [-0.166418, -0.81534, 1.0]], ['2, k, 14', [-0.192303, -1.11717, 1.0]], ['2, k, 15', [-0.208106, -1.19991, 1.0]], ['2, k, 16', [0.018457, -0.537498, 1.0]], ['2, k, 17', [0.048714, -0.803144, 1.0]], ['2, k, 18', [0.0873286, -1.12033, 1.0]], ['2, k, 19', [0.107207, -1.19536, 1.0]], ['2, k, 20', [-0.0684278, -0.0096914, 1.0]], ['2, k, 21', [-0.429277, -0.502187, 1.0]], ['2, k, 22', [-0.354093, -0.484506, 1.0]], ['2, k, 23', [0.302697, -0.489608, 1.0]], ['2, k, 24', [0.225343, -0.477076, 1.0]]]
[['2, k, 0', [-0.0663356, -0.542671, 1.0]], ['2, k, 1', [-0.0667904, -0.236713, 1.0]], ['2, k, 2', [-0.069618, 0.0645514, 1.0]], ['2, k, 3', [-0.0546074, 0.209621, 1.0]], ['2, k, 4', [-0.244301, -0.0401889, 1.0]], ['2, k, 5', [-0.345008, -0.265697, 1.0]], ['2, k, 6', [-0.410529, -0.446883, 1.0]], ['2, k, 7', [-0.408601, -0.463789, 1.0]], ['2, k, 8', [0.113025, -0.0657934, 1.0]], ['2, k, 9', [0.215521, -0.272096, 1.0]], ['2, k, 10', [0.279297, -0.453918, 1.0]], ['2, k, 11', [0.278184, -0.460245, 1.0]], ['2, k, 12', [-0.148999, -0.53401, 1.0]], ['2, k, 13', [-0.166356, -0.815339, 1.0]], ['2, k, 14', [-0.192563, -1.11809, 1.0]], ['2, k, 15', [-0.20806, -1.19988, 1.0]], ['2, k, 16', [0.0181033, -0.537424, 1.0]], ['2, k, 17', [0.0484553, -0.804029, 1.0]], ['2, k, 18', [0.0875454, -1.12, 1.0]], ['2, k, 19', [0.108457, -1.19535, 1.0]], ['2, k, 20', [-0.0688066, -0.00972814, 1.0]], ['2, k, 21', [-0.428781, -0.502613, 1.0]], ['2, k, 22', [-0.355955, -0.484396, 1.0]], ['2, k, 23', [0.303811, -0.489767, 1.0]], ['2, k, 24', [0.22596, -0.478646, 1.0]]]
[['2, k, 0', [-0.0663308, -0.542551, 1.0]], ['2, k, 1', [-0.0669854, -0.236708, 1.0]], ['2, k, 2', [-0.0698601, 0.0643384, 1.0]], ['2, k, 3', [-0.0546985, 0.209507, 1.0]], ['2, k, 4', [-0.244453, -0.0408358, 1.0]], ['2, k, 5', [-0.344533, -0.265733, 1.0]], ['2, k, 6', [-0.409705, -0.447903, 1.0]], ['2, k, 7', [-0.408299, -0.46448, 1.0]], ['2, k, 8', [0.112955, -0.0660318, 1.0]], ['2, k, 9', [0.215671, -0.272347, 1.0]], ['2, k, 10', [0.279426, -0.454223, 1.0]], ['2, k, 11', [0.279146, -0.460472, 1.0]], ['2, k, 12', [-0.148966, -0.533865, 1.0]], ['2, k, 13', [-0.166646, -0.815705, 1.0]], ['2, k, 14', [-0.192736, -1.11861, 1.0]], ['2, k, 15', [-0.20801, -1.19985, 1.0]], ['2, k, 16', [0.0180626, -0.537357, 1.0]], ['2, k, 17', [0.0486279, -0.804059, 1.0]], ['2, k, 18', [0.0874553, -1.12026, 1.0]], ['2, k, 19', [0.108441, -1.19526, 1.0]], ['2, k, 20', [-0.0690277, -0.00988054, 1.0]], ['2, k, 21', [-0.423897, -0.503029, 1.0]], ['2, k, 22', [-0.356052, -0.482941, 1.0]], ['2, k, 23', [0.30438, -0.491309, 1.0]], ['2, k, 24', [0.224366, -0.477407, 1.0]]]
[['2, k, 0', [-0.0666399, -0.542466, 1.0]], ['2, k, 1', [-0.0672939, -0.236741, 1.0]], ['2, k, 2', [-0.0700962, 0.0640828, 1.0]], ['2, k, 3', [-0.0546931, 0.209506, 1.0]], ['2, k, 4', [-0.244692, -0.0408458, 1.0]], ['2, k, 5', [-0.344318, -0.266278, 1.0]], ['2, k, 6', [-0.409206, -0.448769, 1.0]], ['2, k, 7', [-0.409907, -0.465247, 1.0]], ['2, k, 8', [0.112819, -0.0664346, 1.0]], ['2, k, 9', [0.215758, -0.272674, 1.0]], ['2, k, 10', [0.279819, -0.454747, 1.0]], ['2, k, 11', [0.279229, -0.461047, 1.0]], ['2, k, 12', [-0.149163, -0.533742, 1.0]], ['2, k, 13', [-0.166757, -0.815681, 1.0]], ['2, k, 14', [-0.192632, -1.11879, 1.0]], ['2, k, 15', [-0.20797, -1.19998, 1.0]], ['2, k, 16', [0.0176346, -0.537331, 1.0]], ['2, k, 17', [0.0485371, -0.806157, 1.0]], ['2, k, 18', [0.087581, -1.12109, 1.0]], ['2, k, 19', [0.108417, -1.19551, 1.0]], ['2, k, 20', [-0.0692702, -0.0100742, 1.0]], ['2, k, 21', [-0.422851, -0.503716, 1.0]], ['2, k, 22', [-0.357116, -0.482914, 1.0]], ['2, k, 23', [0.308398, -0.491477, 1.0]], ['2, k, 24', [0.226837, -0.480004, 1.0]]]
[['2, k, 0', [-0.0665712, -0.542328, 1.0]], ['2, k, 1', [-0.0674377, -0.236733, 1.0]], ['2, k, 2', [-0.0702682, 0.0639126, 1.0]], ['2, k, 3', [-0.0548784, 0.209341, 1.0]], ['2, k, 4', [-0.245567, -0.0408081, 1.0]], ['2, k, 5', [-0.344428, -0.266703, 1.0]], ['2, k, 6', [-0.409055, -0.449462, 1.0]], ['2, k, 7', [-0.409381, -0.467184, 1.0]], ['2, k, 8', [0.112908, -0.0666329, 1.0]], ['2, k, 9', [0.215906, -0.273247, 1.0]], ['2, k, 10', [0.280231, -0.455453, 1.0]], ['2, k, 11', [0.278417, -0.461106, 1.0]], ['2, k, 12', [-0.148979, -0.533635, 1.0]], ['2, k, 13', [-0.166957, -0.815576, 1.0]], ['2, k, 14', [-0.192603, -1.11878, 1.0]], ['2, k, 15', [-0.207799, -1.1996, 1.0]], ['2, k, 16', [0.0175788, -0.537172, 1.0]], ['2, k, 17', [0.0482843, -0.806972, 1.0]], ['2, k, 18', [0.0875898, -1.12115, 1.0]], ['2, k, 19', [0.108423, -1.19497, 1.0]], ['2, k, 20', [-0.069433, -0.0102011, 1.0]], ['2, k, 21', [-0.427137, -0.506395, 1.0]], ['2, k, 22', [-0.355648, -0.483211, 1.0]], ['2, k, 23', [0.305343, -0.490258, 1.0]], ['2, k, 24', [0.229364, -0.481874, 1.0]]]
[['2, k, 0', [-0.0667788, -0.542273, 1.0]], ['2, k, 1', [-0.0674769, -0.236729, 1.0]], ['2, k, 2', [-0.0700405, 0.063735, 1.0]], ['2, k, 3', [-0.0549643, 0.209536, 1.0]], ['2, k, 4', [-0.246417, -0.0412764, 1.0]], ['2, k, 5', [-0.34425, -0.266941, 1.0]], ['2, k, 6', [-0.408877, -0.449647, 1.0]], ['2, k, 7', [-0.408163, -0.467124, 1.0]], ['2, k, 8', [0.112668, -0.0668024, 1.0]], ['2, k, 9', [0.21612, -0.274292, 1.0]], ['2, k, 10', [0.280547, -0.456813, 1.0]], ['2, k, 11', [0.277945, -0.462107, 1.0]], ['2, k, 12', [-0.149105, -0.533562, 1.0]], ['2, k, 13', [-0.166907, -0.815588, 1.0]], ['2, k, 14', [-0.192448, -1.11913, 1.0]], ['2, k, 15', [-0.207748, -1.19967, 1.0]], ['2, k, 16', [0.0172849, -0.537147, 1.0]], ['2, k, 17', [0.0482557, -0.808934, 1.0]], ['2, k, 18', [0.087409, -1.12219, 1.0]], ['2, k, 19', [0.108351, -1.19528, 1.0]], ['2, k, 20', [-0.0693809, -0.0103517, 1.0]], ['2, k, 21', [-0.426273, -0.506127, 1.0]], ['2, k, 22', [-0.354402, -0.485611, 1.0]], ['2, k, 23', [0.308263, -0.490829, 1.0]], ['2, k, 24', [0.223893, -0.482751, 1.0]]]
[['2, k, 0', [-0.0672649, -0.542501, 1.0]], ['2, k, 1', [-0.0677514, -0.236859, 1.0]], ['2, k, 2', [-0.0701963, 0.0634331, 1.0]], ['2, k, 3', [-0.0547271, 0.20924, 1.0]], ['2, k, 4', [-0.247315, -0.0417186, 1.0]], ['2, k, 5', [-0.344164, -0.266966, 1.0]], ['2, k, 6', [-0.408277, -0.450173, 1.0]], ['2, k, 7', [-0.408155, -0.467688, 1.0]], ['2, k, 8', [0.111017, -0.069193, 1.0]], ['2, k, 9', [0.216238, -0.274604, 1.0]], ['2, k, 10', [0.280786, -0.457141, 1.0]], ['2, k, 11', [0.277763, -0.462677, 1.0]], ['2, k, 12', [-0.149471, -0.533689, 1.0]], ['2, k, 13', [-0.166978, -0.815547, 1.0]], ['2, k, 14', [-0.192796, -1.11922, 1.0]], ['2, k, 15', [-0.207672, -1.19965, 1.0]], ['2, k, 16', [0.0166734, -0.5375, 1.0]], ['2, k, 17', [0.048122, -0.808909, 1.0]], ['2, k, 18', [0.0872666, -1.12096, 1.0]], ['2, k, 19', [0.108375, -1.19519, 1.0]], ['2, k, 20', [-0.0695985, -0.0106365, 1.0]], ['2, k, 21', [-0.42426, -0.5087, 1.0]], ['2, k, 22', [-0.354667, -0.485158, 1.0]], ['2, k, 23', [0.305367, -0.493583, 1.0]], ['2, k, 24', [0.226205, -0.481705, 1.0]]]
[['2, k, 0', [-0.0673508, -0.542468, 1.0]], ['2, k, 1', [-0.0677755, -0.236861, 1.0]], ['2, k, 2', [-0.070031, 0.0633163, 1.0]], ['2, k, 3', [-0.0546483, 0.209226, 1.0]], ['2, k, 4', [-0.247365, -0.0418665, 1.0]], ['2, k, 5', [-0.343867, -0.267602, 1.0]], ['2, k, 6', [-0.407793, -0.450873, 1.0]], ['2, k, 7', [-0.408522, -0.468364, 1.0]], ['2, k, 8', [0.111057, -0.0691332, 1.0]], ['2, k, 9', [0.216153, -0.274713, 1.0]], ['2, k, 10', [0.280143, -0.458099, 1.0]], ['2, k, 11', [0.277678, -0.464442, 1.0]], ['2, k, 12', [-0.149558, -0.533612, 1.0]], ['2, k, 13', [-0.167026, -0.815408, 1.0]], ['2, k, 14', [-0.192663, -1.12115, 1.0]], ['2, k, 15', [-0.207494, -1.19971, 1.0]], ['2, k, 16', [0.0165991, -0.537496, 1.0]], ['2, k, 17', [0.0474413, -0.810629, 1.0]], ['2, k, 18', [0.0873701, -1.12129, 1.0]], ['2, k, 19', [0.108155, -1.1958, 1.0]], ['2, k, 20', [-0.0695184, -0.0107415, 1.0]], ['2, k, 21', [-0.424515, -0.507343, 1.0]], ['2, k, 22', [-0.352117, -0.487699, 1.0]], ['2, k, 23', [0.303217, -0.496224, 1.0]], ['2, k, 24', [0.225338, -0.482347, 1.0]]]
[['2, k, 0', [-0.067422, -0.542521, 1.0]], ['2, k, 1', [-0.0678097, -0.236884, 1.0]], ['2, k, 2', [-0.0699206, 0.0631607, 1.0]], ['2, k, 3', [-0.0546403, 0.209224, 1.0]], ['2, k, 4', [-0.247906, -0.0422327, 1.0]], ['2, k, 5', [-0.34372, -0.267863, 1.0]], ['2, k, 6', [-0.407399, -0.451338, 1.0]], ['2, k, 7', [-0.408593, -0.468843, 1.0]], ['2, k, 8', [0.111057, -0.069124, 1.0]], ['2, k, 9', [0.216235, -0.275211, 1.0]], ['2, k, 10', [0.279487, -0.459248, 1.0]], ['2, k, 11', [0.27628, -0.466057, 1.0]], ['2, k, 12', [-0.149652, -0.533668, 1.0]], ['2, k, 13', [-0.166946, -0.815587, 1.0]], ['2, k, 14', [-0.192612, -1.12135, 1.0]], ['2, k, 15', [-0.207539, -1.19987, 1.0]], ['2, k, 16', [0.0165509, -0.53754, 1.0]], ['2, k, 17', [0.0473836, -0.81119, 1.0]], ['2, k, 18', [0.0873829, -1.12134, 1.0]], ['2, k, 19', [0.108255, -1.19564, 1.0]], ['2, k, 20', [-0.0694819, -0.0108994, 1.0]], ['2, k, 21', [-0.425295, -0.507672, 1.0]], ['2, k, 22', [-0.36519, -0.487059, 1.0]], ['2, k, 23', [0.298507, -0.500682, 1.0]], ['2, k, 24', [0.218191, -0.48421, 1.0]]]
[['2, k, 0', [-0.0675173, -0.5426, 1.0]], ['2, k, 1', [-0.0678953, -0.236995, 1.0]], ['2, k, 2', [-0.0698467, 0.0626796, 1.0]], ['2, k, 3', [-0.0543955, 0.208819, 1.0]], ['2, k, 4', [-0.247923, -0.0425611, 1.0]], ['2, k, 5', [-0.343277, -0.267856, 1.0]], ['2, k, 6', [-0.407111, -0.451396, 1.0]], ['2, k, 7', [-0.408709, -0.469179, 1.0]], ['2, k, 8', [0.111123, -0.069238, 1.0]], ['2, k, 9', [0.2162, -0.275423, 1.0]], ['2, k, 10', [0.279141, -0.459744, 1.0]], ['2, k, 11', [0.274758, -0.466319, 1.0]], ['2, k, 12', [-0.149756, -0.533741, 1.0]], ['2, k, 13', [-0.166931, -0.815554, 1.0]], ['2, k, 14', [-0.192663, -1.12113, 1.0]], ['2, k, 15', [-0.207525, -1.19999, 1.0]], ['2, k, 16', [0.0164678, -0.537619, 1.0]], ['2, k, 17', [0.0473066, -0.811555, 1.0]], ['2, k, 18', [0.0875063, -1.12314, 1.0]], ['2, k, 19', [0.107772, -1.19686, 1.0]], ['2, k, 20', [-0.069485, -0.0113353, 1.0]], ['2, k, 21', [-0.422994, -0.508339, 1.0]], ['2, k, 22', [-0.355934, -0.487319, 1.0]], ['2, k, 23', [0.300867, -0.501133, 1.0]], ['2, k, 24', [0.21848, -0.483766, 1.0]]]
