[['2, k, 0', [0.0377507, -0.451163, 1.0]], ['2, k, 1', [0.0301378, -0.119005, 1.0]], ['2, k, 2', [0.0225468, 0.206658, 1.0]], ['2, k, 3', [0.0306951, 0.354101, 1.0]], ['2, k, 4', [-0.14818, 0.10436, 1.0]], ['2, k, 5', [-0.208681, -0.166055, 1.0]], ['2, k, 6', [-0.227903, -0.400676, 1.0]], ['2, k, 7', [-0.225118, -0.46332, 1.0]], ['2, k, 8', [0.199532, 0.0945446, 1.0]], ['2, k, 9', [0.278006, -0.156919, 1.0]], ['2, k, 10', [0.278619, -0.385686, 1.0]], ['2, k, 11', [0.283091, -0.448078, 1.0]], ['2, k, 12', [-0.0418356, -0.443533, 1.0]], ['2, k, 13', [0.0144575, -0.901491, 1.0]], ['2, k, 14', [-0.0690587, -1.21454, 1.0]], ['2, k, 15', [-0.163537, -1.28526, 1.0]], ['2, k, 16', [0.116432, -0.447994, 1.0]], ['2, k, 17', [0.0939117, -0.919294, 1.0]], ['2, k, 18', [0.146395, -1.23535, 1.0]], ['2, k, 19', [0.152974, -1.28938, 1.0]], ['2, k, 20', [0.0244468, 0.126141, 1.0]], ['2, k, 21', [-0.231457, -0.526262, 1.0]], ['2, k, 22', [-0.168288, -0.493172, 1.0]], ['2, k, 23', [0.299193, -0.499087, 1.0]], ['2, k, 24', [0.240022, -0.467836, 1.0]]]
[['2, k, 0', [0.0315983, -0.448364, 1.0]], ['2, k, 1', [0.0343961, -0.0999113, 1.0]], ['2, k, 2', [0.0370345, 0.241982, 1.0]], ['2, k, 3', [-0.00214426, 0.366794, 1.0]], ['2, k, 4', [-0.11525, 0.0754583, 1.0]], ['2, k, 5', [-0.313417, 0.131708, 1.0]], ['2, k, 6', [-0.476746, 0.163079, 1.0]], ['2, k, 7', [-0.581241, 0.183961, 1.0]], ['2, k, 8', [0.124284, 0.0227016, 1.0]], ['2, k, 9', [0.110091, 0.113787, 1.0]], ['2, k, 10', [-0.0413012, 0.13531, 1.0]], ['2, k, 11', [-0.181867, 0.151634, 1.0]], ['2, k, 12', [-0.0405544, -0.444025, 1.0]], ['2, k, 13', [-0.0273908, -0.821051, 1.0]], ['2, k, 14', [-0.0265837, -1.13467, 1.0]], ['2, k, 15', [-0.0649303, -1.19198, 1.0]], ['2, k, 16', [0.103494, -0.441604, 1.0]], ['2, k, 17', [0.114703, -0.76524, 1.0]], ['2, k, 18', [0.0951819, -1.12996, 1.0]], ['2, k, 19', [0.137133, -1.18962, 1.0]], ['2, k, 20', [0.0364244, 0.157452, 1.0]], ['2, k, 21', [-0.621072, 0.183885, 1.0]], ['2, k, 22', [-0.526617, 0.17128, 1.0]], ['2, k, 23', [-0.23034, 0.167868, 1.0]], ['2, k, 24', [-0.116761, 0.130361, 1.0]]]
[['2, k, 0', [0.0300549, -0.449261, 1.0]], ['2, k, 1', [0.0325068, -0.100438, 1.0]], ['2, k, 2', [0.0347809, 0.241918, 1.0]], ['2, k, 3', [0.000103476, 0.367332, 1.0]], ['2, k, 4', [-0.121437, 0.0823618, 1.0]], ['2, k, 5', [-0.321539, 0.132187, 1.0]], ['2, k, 6', [-0.441749, 0.163271, 1.0]], ['2, k, 7', [-0.563778, 0.178631, 1.0]], ['2, k, 8', [0.128001, 0.0266215, 1.0]], ['2, k, 9', [0.117922, 0.126654, 1.0]], ['2, k, 10', [-0.0345318, 0.139168, 1.0]], ['2, k, 11', [-0.161823, 0.151218, 1.0]], ['2, k, 12', [-0.0424323, -0.444759, 1.0]], ['2, k, 13', [-0.0307004, -0.811806, 1.0]], ['2, k, 14', [-0.0314674, -1.12263, 1.0]], ['2, k, 15', [-0.0776496, -1.19607, 1.0]], ['2, k, 16', [0.102195, -0.44292, 1.0]], ['2, k, 17', [0.1137, -0.76576, 1.0]], ['2, k, 18', [0.095464, -1.12966, 1.0]], ['2, k, 19', [0.138689, -1.19079, 1.0]], ['2, k, 20', [0.034259, 0.157256, 1.0]], ['2, k, 21', [-0.597107, 0.177776, 1.0]], ['2, k, 22', [-0.510136, 0.169058, 1.0]], ['2, k, 23', [-0.210926, 0.171721, 1.0]], ['2, k, 24', [-0.0887085, 0.132694, 1.0]]]
[['2, k, 0', [0.0289918, -0.448936, 1.0]], ['2, k, 1', [0.0327334, -0.0998136, 1.0]], ['2, k, 2', [0.0364532, 0.243291, 1.0]], ['2, k, 3', [-7.20774e-05, 0.367656, 1.0]], ['2, k, 4', [-0.121658, 0.0856385, 1.0]], ['2, k, 5', [-0.312903, 0.129047, 1.0]], ['2, k, 6', [-0.482037, 0.168969, 1.0]], ['2, k, 7', [-0.555868, 0.177739, 1.0]], ['2, k, 8', [0.12921, 0.02654, 1.0]], ['2, k, 9', [0.115464, 0.109045, 1.0]], ['2, k, 10', [6.76585e-05, 0.131258, 1.0]], ['2, k, 11', [-0.137593, 0.150323, 1.0]], ['2, k, 12', [-0.0435278, -0.444392, 1.0]], ['2, k, 13', [-0.030425, -0.814152, 1.0]], ['2, k, 14', [-0.0317637, -1.12512, 1.0]], ['2, k, 15', [-0.0680757, -1.19465, 1.0]], ['2, k, 16', [0.101266, -0.442912, 1.0]], ['2, k, 17', [0.11254, -0.767173, 1.0]], ['2, k, 18', [0.0979537, -1.13269, 1.0]], ['2, k, 19', [0.136328, -1.18997, 1.0]], ['2, k, 20', [0.0354375, 0.158355, 1.0]], ['2, k, 21', [-0.602589, 0.174788, 1.0]], ['2, k, 22', [-0.511504, 0.166646, 1.0]], ['2, k, 23', [-0.179286, 0.16794, 1.0]], ['2, k, 24', [-0.0628544, 0.132527, 1.0]]]
[['2, k, 0', [0.027957, -0.448623, 1.0]], ['2, k, 1', [0.0327478, -0.0995677, 1.0]], ['2, k, 2', [0.0378805, 0.244341, 1.0]], ['2, k, 3', [0.000987888, 0.369945, 1.0]], ['2, k, 4', [-0.119477, 0.086695, 1.0]], ['2, k, 5', [-0.33333, 0.115907, 1.0]], ['2, k, 6', [-0.483798, 0.167999, 1.0]], ['2, k, 7', [-0.541985, 0.176455, 1.0]], ['2, k, 8', [0.129229, 0.0263007, 1.0]], ['2, k, 9', [0.113841, 0.107106, 1.0]], ['2, k, 10', [-0.000108462, 0.133562, 1.0]], ['2, k, 11', [-0.119607, 0.149273, 1.0]], ['2, k, 12', [-0.0446432, -0.444291, 1.0]], ['2, k, 13', [-0.0305564, -0.809168, 1.0]], ['2, k, 14', [-0.0306364, -1.12085, 1.0]], ['2, k, 15', [-0.0680413, -1.1941, 1.0]], ['2, k, 16', [0.100313, -0.442442, 1.0]], ['2, k, 17', [0.112262, -0.766972, 1.0]], ['2, k, 18', [0.094499, -1.13006, 1.0]], ['2, k, 19', [0.13743, -1.18897, 1.0]], ['2, k, 20', [0.0363336, 0.159164, 1.0]], ['2, k, 21', [-0.587905, 0.182575, 1.0]], ['2, k, 22', [-0.499331, 0.159984, 1.0]], ['2, k, 23', [-0.161149, 0.163755, 1.0]], ['2, k, 24', [-0.0794431, 0.161815, 1.0]]]
[['2, k, 0', [0.0259975, -0.449894, 1.0]], ['2, k, 1', [0.0317836, -0.103548, 1.0]], ['2, k, 2', [0.0383582, 0.232591, 1.0]], ['2, k, 3', [0.00405409, 0.362582, 1.0]], ['2, k, 4', [-0.116416, 0.0863594, 1.0]], ['2, k, 5', [-0.326472, 0.121167, 1.0]], ['2, k, 6', [-0.462276, 0.164405, 1.0]], ['2, k, 7', [-0.523665, 0.173994, 1.0]], ['2, k, 8', [0.129793, 0.0267412, 1.0]], ['2, k, 9', [0.113804, 0.107175, 1.0]], ['2, k, 10', [0.0179642, 0.135054, 1.0]], ['2, k, 11', [-0.0597624, 0.149159, 1.0]], ['2, k, 12', [-0.0482846, -0.445518, 1.0]], ['2, k, 13', [-0.0400286, -0.837565, 1.0]], ['2, k, 14', [-0.0315338, -1.14068, 1.0]], ['2, k, 15', [-0.0677841, -1.19282, 1.0]], ['2, k, 16', [0.0994414, -0.443949, 1.0]], ['2, k, 17', [0.112177, -0.767254, 1.0]], ['2, k, 18', [0.0942578, -1.1118, 1.0]], ['2, k, 19', [0.114701, -1.18731, 1.0]], ['2, k, 20', [0.0364148, 0.149886, 1.0]], ['2, k, 21', [-0.57827, 0.176073, 1.0]], ['2, k, 22', [-0.488071, 0.155784, 1.0]], ['2, k, 23', [-0.100586, 0.167338, 1.0]], ['2, k, 24', [0.0153635, 0.134034, 1.0]]]
[['2, k, 0', [0.0260686, -0.44999, 1.0]], ['2, k, 1', [0.0309983, -0.104761, 1.0]], ['2, k, 2', [0.034827, 0.230114, 1.0]], ['2, k, 3', [0.00526883, 0.362531, 1.0]], ['2, k, 4', [-0.115648, 0.0839098, 1.0]], ['2, k, 5', [-0.3339, 0.116748, 1.0]], ['2, k, 6', [-0.441552, 0.164028, 1.0]], ['2, k, 7', [-0.484452, 0.169021, 1.0]], ['2, k, 8', [0.130249, 0.0256862, 1.0]], ['2, k, 9', [0.113629, 0.105998, 1.0]], ['2, k, 10', [0.0306186, 0.134327, 1.0]], ['2, k, 11', [-0.0549592, 0.149895, 1.0]], ['2, k, 12', [-0.0484513, -0.445665, 1.0]], ['2, k, 13', [-0.0316853, -0.817806, 1.0]], ['2, k, 14', [-0.0264781, -1.1242, 1.0]], ['2, k, 15', [-0.0667845, -1.1932, 1.0]], ['2, k, 16', [0.100155, -0.444262, 1.0]], ['2, k, 17', [0.11106, -0.772658, 1.0]], ['2, k, 18', [0.0947853, -1.12523, 1.0]], ['2, k, 19', [0.121281, -1.19048, 1.0]], ['2, k, 20', [0.033806, 0.147592, 1.0]], ['2, k, 21', [-0.521731, 0.167069, 1.0]], ['2, k, 22', [-0.391998, 0.162858, 1.0]], ['2, k, 23', [-0.0904899, 0.151019, 1.0]], ['2, k, 24', [0.0203844, 0.135443, 1.0]]]
[['2, k, 0', [0.02554, -0.45076, 1.0]], ['2, k, 1', [0.0284448, -0.11242, 1.0]], ['2, k, 2', [0.0293952, 0.211749, 1.0]], ['2, k, 3', [0.00866418, 0.353274, 1.0]], ['2, k, 4', [-0.115906, 0.0830204, 1.0]], ['2, k, 5', [-0.313246, 0.124287, 1.0]], ['2, k, 6', [-0.433844, 0.149596, 1.0]], ['2, k, 7', [-0.478953, 0.169736, 1.0]], ['2, k, 8', [0.130292, 0.0262312, 1.0]], ['2, k, 9', [0.113466, 0.106091, 1.0]], ['2, k, 10', [0.0324211, 0.13407, 1.0]], ['2, k, 11', [-0.0309115, 0.150496, 1.0]], ['2, k, 12', [-0.0495238, -0.446285, 1.0]], ['2, k, 13', [-0.0318016, -0.817744, 1.0]], ['2, k, 14', [-0.0292575, -1.12433, 1.0]], ['2, k, 15', [-0.0686731, -1.19324, 1.0]], ['2, k, 16', [0.100257, -0.445795, 1.0]], ['2, k, 17', [0.11115, -0.772257, 1.0]], ['2, k, 18', [0.0928071, -1.12514, 1.0]], ['2, k, 19', [0.136161, -1.191, 1.0]], ['2, k, 20', [0.0291942, 0.131975, 1.0]], ['2, k, 21', [-0.514468, 0.181688, 1.0]], ['2, k, 22', [-0.386607, 0.160917, 1.0]], ['2, k, 23', [-0.0734607, 0.154436, 1.0]], ['2, k, 24', [0.0400313, 0.137205, 1.0]]]
[['2, k, 0', [0.0253399, -0.450527, 1.0]], ['2, k, 1', [0.0282658, -0.11222, 1.0]], ['2, k, 2', [0.0290153, 0.214514, 1.0]], ['2, k, 3', [0.00936435, 0.354705, 1.0]], ['2, k, 4', [-0.116317, 0.0846589, 1.0]], ['2, k, 5', [-0.274077, 0.131665, 1.0]], ['2, k, 6', [-0.42664, 0.148512, 1.0]], ['2, k, 7', [-0.46819, 0.168788, 1.0]], ['2, k, 8', [0.130865, 0.0272656, 1.0]], ['2, k, 9', [0.113473, 0.106344, 1.0]], ['2, k, 10', [0.0230854, 0.136558, 1.0]], ['2, k, 11', [-0.00379076, 0.150727, 1.0]], ['2, k, 12', [-0.0498259, -0.446053, 1.0]], ['2, k, 13', [-0.0311415, -0.81796, 1.0]], ['2, k, 14', [-0.0306239, -1.12521, 1.0]], ['2, k, 15', [-0.0724502, -1.19327, 1.0]], ['2, k, 16', [0.100284, -0.445447, 1.0]], ['2, k, 17', [0.110797, -0.77233, 1.0]], ['2, k, 18', [0.0954325, -1.1265, 1.0]], ['2, k, 19', [0.135844, -1.19058, 1.0]], ['2, k, 20', [0.0288522, 0.133664, 1.0]], ['2, k, 21', [-0.495139, 0.169805, 1.0]], ['2, k, 22', [-0.420685, 0.160111, 1.0]], ['2, k, 23', [-0.0278369, 0.150348, 1.0]], ['2, k, 24', [0.0614959, 0.138621, 1.0]]]
[['2, k, 0', [0.0253717, -0.44945, 1.0]], ['2, k, 1', [0.0278134, -0.112613, 1.0]], ['2, k, 2', [0.0281868, 0.213474, 1.0]], ['2, k, 3', [0.00982984, 0.356122, 1.0]], ['2, k, 4', [-0.116634, 0.0861887, 1.0]], ['2, k, 5', [-0.275258, 0.130814, 1.0]], ['2, k, 6', [-0.381493, 0.142532, 1.0]], ['2, k, 7', [-0.451436, 0.166626, 1.0]], ['2, k, 8', [0.13081, 0.0277899, 1.0]], ['2, k, 9', [0.113257, 0.106534, 1.0]], ['2, k, 10', [0.0965642, 0.157134, 1.0]], ['2, k, 11', [0.0207525, 0.149774, 1.0]], ['2, k, 12', [-0.0499168, -0.445313, 1.0]], ['2, k, 13', [-0.0311907, -0.818075, 1.0]], ['2, k, 14', [-0.0319516, -1.12531, 1.0]], ['2, k, 15', [-0.0656293, -1.1933, 1.0]], ['2, k, 16', [0.100461, -0.444162, 1.0]], ['2, k, 17', [0.109953, -0.771253, 1.0]], ['2, k, 18', [0.0944997, -1.12732, 1.0]], ['2, k, 19', [0.136375, -1.1904, 1.0]], ['2, k, 20', [0.0281499, 0.132841, 1.0]], ['2, k, 21', [-0.50771, 0.173205, 1.0]], ['2, k, 22', [-0.405749, 0.140314, 1.0]], ['2, k, 23', [-0.0178352, 0.150528, 1.0]], ['2, k, 24', [0.0869612, 0.139355, 1.0]]]
[['2, k, 0', [0.0253233, -0.449395, 1.0]], ['2, k, 1', [0.0258671, -0.111261, 1.0]], ['2, k, 2', [0.0218151, 0.220598, 1.0]], ['2, k, 3', [0.00963611, 0.356148, 1.0]], ['2, k, 4', [-0.116489, 0.0874439, 1.0]], ['2, k, 5', [-0.265328, 0.129056, 1.0]], ['2, k, 6', [-0.381283, 0.138248, 1.0]], ['2, k, 7', [-0.43895, 0.165276, 1.0]], ['2, k, 8', [0.129818, 0.0281958, 1.0]], ['2, k, 9', [0.112143, 0.106806, 1.0]], ['2, k, 10', [0.0392671, 0.135077, 1.0]], ['2, k, 11', [0.0493623, 0.150152, 1.0]], ['2, k, 12', [-0.050206, -0.445195, 1.0]], ['2, k, 13', [-0.0327865, -0.807254, 1.0]], ['2, k, 14', [-0.0343457, -1.11012, 1.0]], ['2, k, 15', [-0.0714358, -1.19333, 1.0]], ['2, k, 16', [0.100677, -0.444006, 1.0]], ['2, k, 17', [0.108703, -0.770029, 1.0]], ['2, k, 18', [0.0942999, -1.12713, 1.0]], ['2, k, 19', [0.136398, -1.1888, 1.0]], ['2, k, 20', [0.0231367, 0.138064, 1.0]], ['2, k, 21', [-0.488947, 0.174421, 1.0]], ['2, k, 22', [-0.416585, 0.13571, 1.0]], ['2, k, 23', [0.037241, 0.149615, 1.0]], ['2, k, 24', [0.120282, 0.138445, 1.0]]]
[['2, k, 0', [0.0252303, -0.44835, 1.0]], ['2, k, 1', [0.0222439, -0.107097, 1.0]], ['2, k, 2', [0.0141791, 0.229297, 1.0]], ['2, k, 3', [0.00857939, 0.361144, 1.0]], ['2, k, 4', [-0.121772, 0.0909942, 1.0]], ['2, k, 5', [-0.267556, 0.125632, 1.0]], ['2, k, 6', [-0.367254, 0.143949, 1.0]], ['2, k, 7', [-0.415221, 0.16563, 1.0]], ['2, k, 8', [0.128365, 0.0312008, 1.0]], ['2, k, 9', [0.110306, 0.1096, 1.0]], ['2, k, 10', [0.0489769, 0.136831, 1.0]], ['2, k, 11', [0.0704235, 0.150212, 1.0]], ['2, k, 12', [-0.0506554, -0.444333, 1.0]], ['2, k, 13', [-0.0329691, -0.808371, 1.0]], ['2, k, 14', [-0.0269658, -1.12359, 1.0]], ['2, k, 15', [-0.0715767, -1.19339, 1.0]], ['2, k, 16', [0.101129, -0.44202, 1.0]], ['2, k, 17', [0.105211, -0.781049, 1.0]], ['2, k, 18', [0.095569, -1.13277, 1.0]], ['2, k, 19', [0.136128, -1.18995, 1.0]], ['2, k, 20', [0.0163374, 0.145868, 1.0]], ['2, k, 21', [-0.474335, 0.176293, 1.0]], ['2, k, 22', [-0.387815, 0.134999, 1.0]], ['2, k, 23', [0.0674861, 0.144418, 1.0]], ['2, k, 24', [0.12062, 0.148502, 1.0]]]
[['2, k, 0', [0.0261706, -0.442578, 1.0]], ['2, k, 1', [0.0222184, -0.103234, 1.0]], ['2, k, 2', [0.01469, 0.231363, 1.0]], ['2, k, 3', [0.00772449, 0.362307, 1.0]], ['2, k, 4', [-0.123361, 0.0928658, 1.0]], ['2, k, 5', [-0.264901, 0.124541, 1.0]], ['2, k, 6', [-0.336365, 0.121643, 1.0]], ['2, k, 7', [-0.394767, 0.163137, 1.0]], ['2, k, 8', [0.128538, 0.0728642, 1.0]], ['2, k, 9', [0.109181, 0.150028, 1.0]], ['2, k, 10', [0.0344092, 0.151143, 1.0]], ['2, k, 11', [0.0933051, 0.151894, 1.0]], ['2, k, 12', [-0.0511051, -0.438056, 1.0]], ['2, k, 13', [-0.0343004, -0.812667, 1.0]], ['2, k, 14', [-0.0280516, -1.12333, 1.0]], ['2, k, 15', [-0.0704274, -1.19339, 1.0]], ['2, k, 16', [0.103444, -0.435502, 1.0]], ['2, k, 17', [0.104783, -0.781264, 1.0]], ['2, k, 18', [0.0954685, -1.13345, 1.0]], ['2, k, 19', [0.136123, -1.19028, 1.0]], ['2, k, 20', [0.016694, 0.148382, 1.0]], ['2, k, 21', [-0.4317, 0.166238, 1.0]], ['2, k, 22', [-0.330973, 0.167254, 1.0]], ['2, k, 23', [0.101719, 0.141105, 1.0]], ['2, k, 24', [0.13168, 0.148584, 1.0]]]
[['2, k, 0', [0.0262373, -0.439608, 1.0]], ['2, k, 1', [0.0193323, -0.101611, 1.0]], ['2, k, 2', [0.00650278, 0.230375, 1.0]], ['2, k, 3', [0.00754699, 0.358749, 1.0]], ['2, k, 4', [-0.123057, 0.0929327, 1.0]], ['2, k, 5', [-0.26788, 0.117154, 1.0]], ['2, k, 6', [-0.325949, 0.121266, 1.0]], ['2, k, 7', [-0.375399, 0.163317, 1.0]], ['2, k, 8', [0.128655, 0.073179, 1.0]], ['2, k, 9', [0.10932, 0.150517, 1.0]], ['2, k, 10', [0.0339692, 0.150999, 1.0]], ['2, k, 11', [0.111551, 0.150266, 1.0]], ['2, k, 12', [-0.0517186, -0.434869, 1.0]], ['2, k, 13', [-0.0339307, -0.811019, 1.0]], ['2, k, 14', [-0.0342953, -1.11421, 1.0]], ['2, k, 15', [-0.109194, -1.1906, 1.0]], ['2, k, 16', [0.103938, -0.432678, 1.0]], ['2, k, 17', [0.104957, -0.77409, 1.0]], ['2, k, 18', [0.0930347, -1.12316, 1.0]], ['2, k, 19', [0.136427, -1.18848, 1.0]], ['2, k, 20', [0.0101097, 0.148421, 1.0]], ['2, k, 21', [-0.419893, 0.182592, 1.0]], ['2, k, 22', [-0.353705, 0.130262, 1.0]], ['2, k, 23', [0.127129, 0.14524, 1.0]], ['2, k, 24', [0.140031, 0.147627, 1.0]]]
[['2, k, 0', [0.0266313, -0.439036, 1.0]], ['2, k, 1', [0.0175065, -0.100723, 1.0]], ['2, k, 2', [0.00325816, 0.231336, 1.0]], ['2, k, 3', [0.00771045, 0.358959, 1.0]], ['2, k, 4', [-0.122495, 0.0922444, 1.0]], ['2, k, 5', [-0.247623, 0.119775, 1.0]], ['2, k, 6', [-0.289341, 0.129579, 1.0]], ['2, k, 7', [-0.337071, 0.161219, 1.0]], ['2, k, 8', [0.128672, 0.0728503, 1.0]], ['2, k, 9', [0.109327, 0.150295, 1.0]], ['2, k, 10', [0.144323, 0.146361, 1.0]], ['2, k, 11', [0.193065, 0.153544, 1.0]], ['2, k, 12', [-0.0517115, -0.434849, 1.0]], ['2, k, 13', [-0.0347416, -0.806676, 1.0]], ['2, k, 14', [-0.0368372, -1.11226, 1.0]], ['2, k, 15', [-0.106111, -1.19337, 1.0]], ['2, k, 16', [0.105007, -0.431552, 1.0]], ['2, k, 17', [0.105071, -0.774796, 1.0]], ['2, k, 18', [0.0918273, -1.12, 1.0]], ['2, k, 19', [0.137086, -1.1874, 1.0]], ['2, k, 20', [0.00704343, 0.149349, 1.0]], ['2, k, 21', [-0.377172, 0.16129, 1.0]], ['2, k, 22', [-0.28056, 0.146533, 1.0]], ['2, k, 23', [0.269593, 0.142854, 1.0]], ['2, k, 24', [0.279261, 0.143103, 1.0]]]
[['2, k, 0', [0.0262668, -0.434241, 1.0]], ['2, k, 1', [0.0166988, -0.0992776, 1.0]], ['2, k, 2', [0.00303919, 0.231302, 1.0]], ['2, k, 3', [0.00705824, 0.358856, 1.0]], ['2, k, 4', [-0.125828, 0.0926973, 1.0]], ['2, k, 5', [-0.239984, 0.131484, 1.0]], ['2, k, 6', [-0.283391, 0.144291, 1.0]], ['2, k, 7', [-0.323767, 0.161888, 1.0]], ['2, k, 8', [0.130614, 0.0792828, 1.0]], ['2, k, 9', [0.111301, 0.157223, 1.0]], ['2, k, 10', [0.145902, 0.153274, 1.0]], ['2, k, 11', [0.171503, 0.15749, 1.0]], ['2, k, 12', [-0.0523228, -0.430929, 1.0]], ['2, k, 13', [-0.0337534, -0.806683, 1.0]], ['2, k, 14', [-0.0322456, -1.12017, 1.0]], ['2, k, 15', [-0.0911372, -1.1984, 1.0]], ['2, k, 16', [0.104666, -0.425891, 1.0]], ['2, k, 17', [0.103825, -0.771887, 1.0]], ['2, k, 18', [0.0920422, -1.11943, 1.0]], ['2, k, 19', [0.137444, -1.18741, 1.0]], ['2, k, 20', [0.00671009, 0.149523, 1.0]], ['2, k, 21', [-0.374849, 0.159899, 1.0]], ['2, k, 22', [-0.287383, 0.134831, 1.0]], ['2, k, 23', [0.175648, 0.188645, 1.0]], ['2, k, 24', [0.226237, 0.167881, 1.0]]]
[['2, k, 0', [0.0263454, -0.433358, 1.0]], ['2, k, 1', [0.0167958, -0.0991178, 1.0]], ['2, k, 2', [0.0041891, 0.230688, 1.0]], ['2, k, 3', [0.00699054, 0.358735, 1.0]], ['2, k, 4', [-0.124242, 0.0923889, 1.0]], ['2, k, 5', [-0.23453, 0.131945, 1.0]], ['2, k, 6', [-0.358801, 0.145728, 1.0]], ['2, k, 7', [-0.306742, 0.161343, 1.0]], ['2, k, 8', [0.131112, 0.0815396, 1.0]], ['2, k, 9', [0.111777, 0.159538, 1.0]], ['2, k, 10', [0.149152, 0.149133, 1.0]], ['2, k, 11', [0.194847, 0.156749, 1.0]], ['2, k, 12', [-0.0524294, -0.429904, 1.0]], ['2, k, 13', [-0.0395562, -0.7854, 1.0]], ['2, k, 14', [-0.0344482, -1.12118, 1.0]], ['2, k, 15', [-0.0653303, -1.19033, 1.0]], ['2, k, 16', [0.104913, -0.424663, 1.0]], ['2, k, 17', [0.100285, -0.768978, 1.0]], ['2, k, 18', [0.0935386, -1.12433, 1.0]], ['2, k, 19', [0.134577, -1.18719, 1.0]], ['2, k, 20', [0.0073628, 0.149262, 1.0]], ['2, k, 21', [-0.337008, 0.156395, 1.0]], ['2, k, 22', [-0.270213, 0.182484, 1.0]], ['2, k, 23', [0.245512, 0.133194, 1.0]], ['2, k, 24', [0.252761, 0.177302, 1.0]]]
[['2, k, 0', [0.0264803, -0.432865, 1.0]], ['2, k, 1', [0.016778, -0.0991162, 1.0]], ['2, k, 2', [0.00426802, 0.229661, 1.0]], ['2, k, 3', [0.00670351, 0.358131, 1.0]], ['2, k, 4', [-0.12378, 0.0928044, 1.0]], ['2, k, 5', [-0.218293, 0.130634, 1.0]], ['2, k, 6', [-0.234126, 0.156419, 1.0]], ['2, k, 7', [-0.259368, 0.160442, 1.0]], ['2, k, 8', [0.130753, 0.0828459, 1.0]], ['2, k, 9', [0.12157, 0.109084, 1.0]], ['2, k, 10', [0.14159, 0.141017, 1.0]], ['2, k, 11', [0.208648, 0.157222, 1.0]], ['2, k, 12', [-0.0522495, -0.429429, 1.0]], ['2, k, 13', [-0.0410963, -0.790598, 1.0]], ['2, k, 14', [-0.0350436, -1.12251, 1.0]], ['2, k, 15', [-0.0705334, -1.19167, 1.0]], ['2, k, 16', [0.105103, -0.423917, 1.0]], ['2, k, 17', [0.0975057, -0.772197, 1.0]], ['2, k, 18', [0.0939239, -1.12292, 1.0]], ['2, k, 19', [0.134517, -1.1868, 1.0]], ['2, k, 20', [0.00738222, 0.148644, 1.0]], ['2, k, 21', [-0.296385, 0.165996, 1.0]], ['2, k, 22', [-0.189419, 0.15577, 1.0]], ['2, k, 23', [0.24174, 0.166541, 1.0]], ['2, k, 24', [0.271242, 0.18171, 1.0]]]
[['2, k, 0', [0.0265428, -0.432289, 1.0]], ['2, k, 1', [0.0167839, -0.0990785, 1.0]], ['2, k, 2', [0.00464579, 0.229109, 1.0]], ['2, k, 3', [0.00657361, 0.35808, 1.0]], ['2, k, 4', [-0.123682, 0.0922272, 1.0]], ['2, k, 5', [-0.218562, 0.126055, 1.0]], ['2, k, 6', [-0.238252, 0.114094, 1.0]], ['2, k, 7', [-0.241994, 0.159997, 1.0]], ['2, k, 8', [0.131177, 0.0842572, 1.0]], ['2, k, 9', [0.122074, 0.108732, 1.0]], ['2, k, 10', [0.180417, 0.147704, 1.0]], ['2, k, 11', [0.256223, 0.159753, 1.0]], ['2, k, 12', [-0.0521495, -0.428876, 1.0]], ['2, k, 13', [-0.0397176, -0.787057, 1.0]], ['2, k, 14', [-0.0358149, -1.12216, 1.0]], ['2, k, 15', [-0.071213, -1.19201, 1.0]], ['2, k, 16', [0.105088, -0.423178, 1.0]], ['2, k, 17', [0.0981846, -0.771048, 1.0]], ['2, k, 18', [0.0945972, -1.119, 1.0]], ['2, k, 19', [0.13239, -1.18647, 1.0]], ['2, k, 20', [0.00760929, 0.148316, 1.0]], ['2, k, 21', [-0.278732, 0.185537, 1.0]], ['2, k, 22', [-0.179839, 0.154756, 1.0]], ['2, k, 23', [0.315052, 0.141679, 1.0]], ['2, k, 24', [0.310403, 0.141163, 1.0]]]
