[['2, k, 0', [-0.0147218, -0.383151, 1.0]], ['2, k, 1', [-0.0221024, -0.0872587, 1.0]], ['2, k, 2', [-0.0292535, 0.20333, 1.0]], ['2, k, 3', [-0.0252605, 0.358559, 1.0]], ['2, k, 4', [-0.170362, 0.119489, 1.0]], ['2, k, 5', [-0.241153, 0.0182285, 1.0]], ['2, k, 6', [-0.307923, -0.0867698, 1.0]], ['2, k, 7', [-0.338334, -0.155493, 1.0]], ['2, k, 8', [0.124958, 0.110129, 1.0]], ['2, k, 9', [0.213278, -0.0256408, 1.0]], ['2, k, 10', [0.256164, -0.161181, 1.0]], ['2, k, 11', [0.275297, -0.213782, 1.0]], ['2, k, 12', [-0.0816888, -0.376921, 1.0]], ['2, k, 13', [-0.141798, -0.809015, 1.0]], ['2, k, 14', [-0.15163, -1.1805, 1.0]], ['2, k, 15', [-0.171283, -1.25966, 1.0]], ['2, k, 16', [0.0525588, -0.381168, 1.0]], ['2, k, 17', [0.111055, -0.767968, 1.0]], ['2, k, 18', [0.149154, -1.17055, 1.0]], ['2, k, 19', [0.158432, -1.23095, 1.0]], ['2, k, 20', [-0.0275016, 0.131411, 1.0]], ['2, k, 21', [-0.348715, -0.199397, 1.0]], ['2, k, 22', [-0.374332, -0.140742, 1.0]], ['2, k, 23', [0.258666, -0.261311, 1.0]], ['2, k, 24', [0.240569, -0.202024, 1.0]]]
[['2, k, 0', [-0.00475683, -0.392851, 1.0]], ['2, k, 1', [-0.0119378, -0.112193, 1.0]], ['2, k, 2', [-0.0175993, 0.164284, 1.0]], ['2, k, 3', [-0.0402771, 0.265694, 1.0]], ['2, k, 4', [-0.155874, 0.115098, 1.0]], ['2, k, 5', [-0.259375, 0.0235673, 1.0]], ['2, k, 6', [-0.21225, -0.156732, 1.0]], ['2, k, 7', [-0.169484, -0.205817, 1.0]], ['2, k, 8', [0.117795, 0.0888209, 1.0]], ['2, k, 9', [0.249007, 0.0138057, 1.0]], ['2, k, 10', [0.167079, -0.163434, 1.0]], ['2, k, 11', [0.146979, -0.20903, 1.0]], ['2, k, 12', [-0.0639159, -0.388448, 1.0]], ['2, k, 13', [-0.117715, -0.734508, 1.0]], ['2, k, 14', [-0.148174, -1.0898, 1.0]], ['2, k, 15', [-0.163946, -1.12975, 1.0]], ['2, k, 16', [0.0546006, -0.389015, 1.0]], ['2, k, 17', [0.105945, -0.725265, 1.0]], ['2, k, 18', [0.145146, -1.1208, 1.0]], ['2, k, 19', [0.126599, -1.16055, 1.0]], ['2, k, 20', [-0.0162385, 0.0957266, 1.0]], ['2, k, 21', [-0.16728, -0.282916, 1.0]], ['2, k, 22', [-0.131742, -0.166978, 1.0]], ['2, k, 23', [0.142664, -0.281171, 1.0]], ['2, k, 24', [0.185696, -0.24792, 1.0]]]
[['2, k, 0', [-0.00462463, -0.392463, 1.0]], ['2, k, 1', [-0.0118776, -0.1119, 1.0]], ['2, k, 2', [-0.0180384, 0.1646, 1.0]], ['2, k, 3', [-0.0390275, 0.267284, 1.0]], ['2, k, 4', [-0.155502, 0.113912, 1.0]], ['2, k, 5', [-0.244577, -0.00396447, 1.0]], ['2, k, 6', [-0.207692, -0.184891, 1.0]], ['2, k, 7', [-0.163265, -0.233209, 1.0]], ['2, k, 8', [0.118692, 0.0896554, 1.0]], ['2, k, 9', [0.24073, 0.0112455, 1.0]], ['2, k, 10', [0.163802, -0.162373, 1.0]], ['2, k, 11', [0.137012, -0.216321, 1.0]], ['2, k, 12', [-0.0639372, -0.388166, 1.0]], ['2, k, 13', [-0.117934, -0.73284, 1.0]], ['2, k, 14', [-0.14813, -1.0934, 1.0]], ['2, k, 15', [-0.163014, -1.13309, 1.0]], ['2, k, 16', [0.0549291, -0.388456, 1.0]], ['2, k, 17', [0.105934, -0.725294, 1.0]], ['2, k, 18', [0.145038, -1.12092, 1.0]], ['2, k, 19', [0.127381, -1.16043, 1.0]], ['2, k, 20', [-0.0164825, 0.0961181, 1.0]], ['2, k, 21', [-0.159647, -0.307749, 1.0]], ['2, k, 22', [-0.131682, -0.193699, 1.0]], ['2, k, 23', [0.117144, -0.2789, 1.0]], ['2, k, 24', [0.183426, -0.244202, 1.0]]]
[['2, k, 0', [-0.00458321, -0.392143, 1.0]], ['2, k, 1', [-0.011855, -0.110692, 1.0]], ['2, k, 2', [-0.0182698, 0.167588, 1.0]], ['2, k, 3', [-0.0380217, 0.273392, 1.0]], ['2, k, 4', [-0.155646, 0.113946, 1.0]], ['2, k, 5', [-0.226163, -0.066036, 1.0]], ['2, k, 6', [-0.191708, -0.2467, 1.0]], ['2, k, 7', [-0.154134, -0.305546, 1.0]], ['2, k, 8', [0.119299, 0.0904245, 1.0]], ['2, k, 9', [0.239697, 0.010043, 1.0]], ['2, k, 10', [0.164058, -0.164055, 1.0]], ['2, k, 11', [0.134314, -0.221272, 1.0]], ['2, k, 12', [-0.0640437, -0.387401, 1.0]], ['2, k, 13', [-0.11777, -0.733305, 1.0]], ['2, k, 14', [-0.146136, -1.08998, 1.0]], ['2, k, 15', [-0.160588, -1.12964, 1.0]], ['2, k, 16', [0.0550078, -0.388382, 1.0]], ['2, k, 17', [0.106111, -0.725365, 1.0]], ['2, k, 18', [0.145309, -1.12152, 1.0]], ['2, k, 19', [0.1281, -1.16097, 1.0]], ['2, k, 20', [-0.0166421, 0.0986011, 1.0]], ['2, k, 21', [-0.141535, -0.374828, 1.0]], ['2, k, 22', [-0.115836, -0.25085, 1.0]], ['2, k, 23', [0.121791, -0.285322, 1.0]], ['2, k, 24', [0.167307, -0.254313, 1.0]]]
[['2, k, 0', [-0.00432405, -0.391697, 1.0]], ['2, k, 1', [-0.0118494, -0.109568, 1.0]], ['2, k, 2', [-0.0189424, 0.169809, 1.0]], ['2, k, 3', [-0.0373391, 0.275063, 1.0]], ['2, k, 4', [-0.155836, 0.113957, 1.0]], ['2, k, 5', [-0.225699, -0.0666817, 1.0]], ['2, k, 6', [-0.191249, -0.247327, 1.0]], ['2, k, 7', [-0.154808, -0.305988, 1.0]], ['2, k, 8', [0.120248, 0.0908208, 1.0]], ['2, k, 9', [0.250713, 0.0216939, 1.0]], ['2, k, 10', [0.183178, -0.155425, 1.0]], ['2, k, 11', [0.141064, -0.211751, 1.0]], ['2, k, 12', [-0.0636793, -0.386485, 1.0]], ['2, k, 13', [-0.11728, -0.719064, 1.0]], ['2, k, 14', [-0.148277, -1.08489, 1.0]], ['2, k, 15', [-0.162259, -1.12447, 1.0]], ['2, k, 16', [0.0551564, -0.388257, 1.0]], ['2, k, 17', [0.106537, -0.725826, 1.0]], ['2, k, 18', [0.144888, -1.12166, 1.0]], ['2, k, 19', [0.128132, -1.16099, 1.0]], ['2, k, 20', [-0.0171207, 0.100579, 1.0]], ['2, k, 21', [-0.139987, -0.374174, 1.0]], ['2, k, 22', [-0.11532, -0.250892, 1.0]], ['2, k, 23', [0.138422, -0.279036, 1.0]], ['2, k, 24', [0.16911, -0.244464, 1.0]]]
[['2, k, 0', [-0.00424646, -0.390737, 1.0]], ['2, k, 1', [-0.0125891, -0.107705, 1.0]], ['2, k, 2', [-0.0211015, 0.172486, 1.0]], ['2, k, 3', [-0.0362128, 0.280505, 1.0]], ['2, k, 4', [-0.15839, 0.12228, 1.0]], ['2, k, 5', [-0.244762, -0.0193128, 1.0]], ['2, k, 6', [-0.210262, -0.200091, 1.0]], ['2, k, 7', [-0.163062, -0.248796, 1.0]], ['2, k, 8', [0.120166, 0.0909339, 1.0]], ['2, k, 9', [0.248724, 0.0239842, 1.0]], ['2, k, 10', [0.177406, -0.150898, 1.0]], ['2, k, 11', [0.13851, -0.205322, 1.0]], ['2, k, 12', [-0.063601, -0.385161, 1.0]], ['2, k, 13', [-0.117315, -0.722316, 1.0]], ['2, k, 14', [-0.148716, -1.09857, 1.0]], ['2, k, 15', [-0.159041, -1.13801, 1.0]], ['2, k, 16', [0.0552193, -0.387699, 1.0]], ['2, k, 17', [0.106718, -0.727628, 1.0]], ['2, k, 18', [0.145282, -1.12244, 1.0]], ['2, k, 19', [0.132177, -1.16174, 1.0]], ['2, k, 20', [-0.0189062, 0.10308, 1.0]], ['2, k, 21', [-0.1542, -0.322482, 1.0]], ['2, k, 22', [-0.132061, -0.199357, 1.0]], ['2, k, 23', [0.12637, -0.271811, 1.0]], ['2, k, 24', [0.168277, -0.24158, 1.0]]]
[['2, k, 0', [-0.00410063, -0.390592, 1.0]], ['2, k, 1', [-0.0122498, -0.107252, 1.0]], ['2, k, 2', [-0.0201549, 0.173303, 1.0]], ['2, k, 3', [-0.0355989, 0.28183, 1.0]], ['2, k, 4', [-0.158815, 0.11998, 1.0]], ['2, k, 5', [-0.229253, -0.0722043, 1.0]], ['2, k, 6', [-0.107986, -0.277167, 1.0]], ['2, k, 7', [-0.0970274, -0.325271, 1.0]], ['2, k, 8', [0.120148, 0.090822, 1.0]], ['2, k, 9', [0.247047, 0.0255657, 1.0]], ['2, k, 10', [0.175913, -0.149723, 1.0]], ['2, k, 11', [0.136612, -0.201705, 1.0]], ['2, k, 12', [-0.0634493, -0.385004, 1.0]], ['2, k, 13', [-0.117493, -0.74232, 1.0]], ['2, k, 14', [-0.148888, -1.09633, 1.0]], ['2, k, 15', [-0.160368, -1.13559, 1.0]], ['2, k, 16', [0.0553421, -0.387605, 1.0]], ['2, k, 17', [0.106686, -0.727785, 1.0]], ['2, k, 18', [0.145042, -1.12154, 1.0]], ['2, k, 19', [0.130782, -1.16065, 1.0]], ['2, k, 20', [-0.0181452, 0.103826, 1.0]], ['2, k, 21', [-0.0730692, -0.36498, 1.0]], ['2, k, 22', [-0.0255584, -0.275821, 1.0]], ['2, k, 23', [0.128699, -0.272812, 1.0]], ['2, k, 24', [0.168243, -0.23057, 1.0]]]
[['2, k, 0', [-0.00381221, -0.38967, 1.0]], ['2, k, 1', [-0.0119959, -0.106434, 1.0]], ['2, k, 2', [-0.0197928, 0.174152, 1.0]], ['2, k, 3', [-0.0351419, 0.286354, 1.0]], ['2, k, 4', [-0.158734, 0.117993, 1.0]], ['2, k, 5', [-0.228948, -0.0716148, 1.0]], ['2, k, 6', [-0.107696, -0.276553, 1.0]], ['2, k, 7', [-0.0976716, -0.324176, 1.0]], ['2, k, 8', [0.120529, 0.091369, 1.0]], ['2, k, 9', [0.242816, 0.025402, 1.0]], ['2, k, 10', [0.174299, -0.150296, 1.0]], ['2, k, 11', [0.139045, -0.203704, 1.0]], ['2, k, 12', [-0.0633365, -0.384441, 1.0]], ['2, k, 13', [-0.116709, -0.740564, 1.0]], ['2, k, 14', [-0.148904, -1.09537, 1.0]], ['2, k, 15', [-0.160659, -1.13449, 1.0]], ['2, k, 16', [0.0558336, -0.386356, 1.0]], ['2, k, 17', [0.106857, -0.72806, 1.0]], ['2, k, 18', [0.14488, -1.12067, 1.0]], ['2, k, 19', [0.130345, -1.15965, 1.0]], ['2, k, 20', [-0.0178226, 0.104676, 1.0]], ['2, k, 21', [-0.0724375, -0.361998, 1.0]], ['2, k, 22', [-0.02556, -0.275831, 1.0]], ['2, k, 23', [0.136017, -0.272059, 1.0]], ['2, k, 24', [0.172599, -0.232152, 1.0]]]
[['2, k, 0', [-0.00394694, -0.389564, 1.0]], ['2, k, 1', [-0.0120794, -0.105926, 1.0]], ['2, k, 2', [-0.0198871, 0.175244, 1.0]], ['2, k, 3', [-0.034746, 0.289568, 1.0]], ['2, k, 4', [-0.158795, 0.117515, 1.0]], ['2, k, 5', [-0.252774, -0.01334, 1.0]], ['2, k, 6', [-0.128999, -0.216869, 1.0]], ['2, k, 7', [-0.110023, -0.270655, 1.0]], ['2, k, 8', [0.120661, 0.0911667, 1.0]], ['2, k, 9', [0.2397, 0.0189447, 1.0]], ['2, k, 10', [0.172766, -0.157335, 1.0]], ['2, k, 11', [0.140493, -0.211873, 1.0]], ['2, k, 12', [-0.0636035, -0.38423, 1.0]], ['2, k, 13', [-0.11645, -0.740209, 1.0]], ['2, k, 14', [-0.1489, -1.09483, 1.0]], ['2, k, 15', [-0.160604, -1.13386, 1.0]], ['2, k, 16', [0.0558071, -0.386365, 1.0]], ['2, k, 17', [0.107047, -0.727347, 1.0]], ['2, k, 18', [0.145373, -1.12094, 1.0]], ['2, k, 19', [0.130885, -1.15982, 1.0]], ['2, k, 20', [-0.0179263, 0.105619, 1.0]], ['2, k, 21', [-0.0506851, -0.336316, 1.0]], ['2, k, 22', [-0.051805, -0.205641, 1.0]], ['2, k, 23', [0.127747, -0.280359, 1.0]], ['2, k, 24', [0.185177, -0.253216, 1.0]]]
[['2, k, 0', [-0.00413698, -0.389551, 1.0]], ['2, k, 1', [-0.0125588, -0.105261, 1.0]], ['2, k, 2', [-0.0210907, 0.176903, 1.0]], ['2, k, 3', [-0.0345599, 0.29221, 1.0]], ['2, k, 4', [-0.158961, 0.117125, 1.0]], ['2, k, 5', [-0.27311, 0.0144324, 1.0]], ['2, k, 6', [-0.148065, -0.188961, 1.0]], ['2, k, 7', [-0.12676, -0.246399, 1.0]], ['2, k, 8', [0.120629, 0.0911368, 1.0]], ['2, k, 9', [0.238071, 0.0160492, 1.0]], ['2, k, 10', [0.171802, -0.160273, 1.0]], ['2, k, 11', [0.141276, -0.211927, 1.0]], ['2, k, 12', [-0.0639726, -0.384172, 1.0]], ['2, k, 13', [-0.116642, -0.740409, 1.0]], ['2, k, 14', [-0.148897, -1.09484, 1.0]], ['2, k, 15', [-0.160737, -1.13376, 1.0]], ['2, k, 16', [0.0557451, -0.386399, 1.0]], ['2, k, 17', [0.106214, -0.719776, 1.0]], ['2, k, 18', [0.145263, -1.1166, 1.0]], ['2, k, 19', [0.130639, -1.15539, 1.0]], ['2, k, 20', [-0.0189435, 0.107015, 1.0]], ['2, k, 21', [-0.0770529, -0.31065, 1.0]], ['2, k, 22', [-0.0805148, -0.181854, 1.0]], ['2, k, 23', [0.133346, -0.280775, 1.0]], ['2, k, 24', [0.175245, -0.243016, 1.0]]]
[['2, k, 0', [-0.00415176, -0.38936, 1.0]], ['2, k, 1', [-0.012684, -0.104846, 1.0]], ['2, k, 2', [-0.0214776, 0.177514, 1.0]], ['2, k, 3', [-0.0344879, 0.293621, 1.0]], ['2, k, 4', [-0.158652, 0.116379, 1.0]], ['2, k, 5', [-0.27419, 0.0155634, 1.0]], ['2, k, 6', [-0.144174, -0.185072, 1.0]], ['2, k, 7', [-0.125575, -0.238536, 1.0]], ['2, k, 8', [0.120835, 0.0916928, 1.0]], ['2, k, 9', [0.240771, 0.0202668, 1.0]], ['2, k, 10', [0.17506, -0.156105, 1.0]], ['2, k, 11', [0.140033, -0.208268, 1.0]], ['2, k, 12', [-0.0640353, -0.384039, 1.0]], ['2, k, 13', [-0.117316, -0.746051, 1.0]], ['2, k, 14', [-0.149757, -1.0978, 1.0]], ['2, k, 15', [-0.161106, -1.13653, 1.0]], ['2, k, 16', [0.0558084, -0.386188, 1.0]], ['2, k, 17', [0.10679, -0.724033, 1.0]], ['2, k, 18', [0.144872, -1.11673, 1.0]], ['2, k, 19', [0.130734, -1.15537, 1.0]], ['2, k, 20', [-0.0192673, 0.107613, 1.0]], ['2, k, 21', [-0.0769312, -0.301774, 1.0]], ['2, k, 22', [-0.0805001, -0.173408, 1.0]], ['2, k, 23', [0.129598, -0.270854, 1.0]], ['2, k, 24', [0.172688, -0.241053, 1.0]]]
[['2, k, 0', [-0.00430058, -0.389102, 1.0]], ['2, k, 1', [-0.012555, -0.104207, 1.0]], ['2, k, 2', [-0.0205872, 0.178342, 1.0]], ['2, k, 3', [-0.034021, 0.296125, 1.0]], ['2, k, 4', [-0.158591, 0.116334, 1.0]], ['2, k, 5', [-0.274924, 0.016947, 1.0]], ['2, k, 6', [-0.149012, -0.187283, 1.0]], ['2, k, 7', [-0.127899, -0.240396, 1.0]], ['2, k, 8', [0.121275, 0.0922797, 1.0]], ['2, k, 9', [0.241952, 0.021361, 1.0]], ['2, k, 10', [0.176549, -0.155009, 1.0]], ['2, k, 11', [0.13995, -0.20313, 1.0]], ['2, k, 12', [-0.0642121, -0.383729, 1.0]], ['2, k, 13', [-0.11767, -0.745794, 1.0]], ['2, k, 14', [-0.149313, -1.099, 1.0]], ['2, k, 15', [-0.160302, -1.13758, 1.0]], ['2, k, 16', [0.0556977, -0.386014, 1.0]], ['2, k, 17', [0.106465, -0.721997, 1.0]], ['2, k, 18', [0.144606, -1.11798, 1.0]], ['2, k, 19', [0.130837, -1.15645, 1.0]], ['2, k, 20', [-0.0186155, 0.108423, 1.0]], ['2, k, 21', [-0.0813248, -0.30016, 1.0]], ['2, k, 22', [-0.0870262, -0.175873, 1.0]], ['2, k, 23', [0.139934, -0.274487, 1.0]], ['2, k, 24', [0.179329, -0.251263, 1.0]]]
[['2, k, 0', [-0.00446403, -0.389146, 1.0]], ['2, k, 1', [-0.0137383, -0.106327, 1.0]], ['2, k, 2', [-0.0241761, 0.168623, 1.0]], ['2, k, 3', [-0.0343396, 0.299646, 1.0]], ['2, k, 4', [-0.159261, 0.115301, 1.0]], ['2, k, 5', [-0.268342, -0.00708238, 1.0]], ['2, k, 6', [-0.137545, -0.207967, 1.0]], ['2, k, 7', [-0.116848, -0.263324, 1.0]], ['2, k, 8', [0.120993, 0.0921219, 1.0]], ['2, k, 9', [0.24355, 0.0227998, 1.0]], ['2, k, 10', [0.178435, -0.153585, 1.0]], ['2, k, 11', [0.141536, -0.198406, 1.0]], ['2, k, 12', [-0.064408, -0.383779, 1.0]], ['2, k, 13', [-0.117669, -0.745775, 1.0]], ['2, k, 14', [-0.149353, -1.09814, 1.0]], ['2, k, 15', [-0.160795, -1.136, 1.0]], ['2, k, 16', [0.0555735, -0.386065, 1.0]], ['2, k, 17', [0.106461, -0.722076, 1.0]], ['2, k, 18', [0.145292, -1.12117, 1.0]], ['2, k, 19', [0.131063, -1.1589, 1.0]], ['2, k, 20', [-0.0215178, 0.101012, 1.0]], ['2, k, 21', [-0.0594589, -0.323506, 1.0]], ['2, k, 22', [-0.0649883, -0.194967, 1.0]], ['2, k, 23', [0.134401, -0.266274, 1.0]], ['2, k, 24', [0.179451, -0.246277, 1.0]]]
[['2, k, 0', [-0.00459646, -0.388903, 1.0]], ['2, k, 1', [-0.0139815, -0.1051, 1.0]], ['2, k, 2', [-0.0242421, 0.174222, 1.0]], ['2, k, 3', [-0.0345714, 0.300635, 1.0]], ['2, k, 4', [-0.159584, 0.115074, 1.0]], ['2, k, 5', [-0.268383, -0.00789185, 1.0]], ['2, k, 6', [-0.137066, -0.208983, 1.0]], ['2, k, 7', [-0.118524, -0.264353, 1.0]], ['2, k, 8', [0.120999, 0.092347, 1.0]], ['2, k, 9', [0.238389, 0.008979, 1.0]], ['2, k, 10', [0.173645, -0.167424, 1.0]], ['2, k, 11', [0.141894, -0.211263, 1.0]], ['2, k, 12', [-0.064581, -0.383346, 1.0]], ['2, k, 13', [-0.116886, -0.747163, 1.0]], ['2, k, 14', [-0.149103, -1.0973, 1.0]], ['2, k, 15', [-0.160463, -1.13524, 1.0]], ['2, k, 16', [0.05549, -0.38598, 1.0]], ['2, k, 17', [0.106586, -0.725208, 1.0]], ['2, k, 18', [0.145406, -1.12087, 1.0]], ['2, k, 19', [0.131261, -1.15867, 1.0]], ['2, k, 20', [-0.021692, 0.104808, 1.0]], ['2, k, 21', [-0.0602354, -0.327415, 1.0]], ['2, k, 22', [-0.0645591, -0.19703, 1.0]], ['2, k, 23', [0.142673, -0.28282, 1.0]], ['2, k, 24', [0.177658, -0.250507, 1.0]]]
[['2, k, 0', [-0.00482338, -0.388478, 1.0]], ['2, k, 1', [-0.0143728, -0.103967, 1.0]], ['2, k, 2', [-0.0245448, 0.176116, 1.0]], ['2, k, 3', [-0.0343713, 0.303265, 1.0]], ['2, k, 4', [-0.160142, 0.114388, 1.0]], ['2, k, 5', [-0.263927, -0.0145253, 1.0]], ['2, k, 6', [-0.13243, -0.215823, 1.0]], ['2, k, 7', [-0.111798, -0.271156, 1.0]], ['2, k, 8', [0.121048, 0.092741, 1.0]], ['2, k, 9', [0.230865, 0.00102739, 1.0]], ['2, k, 10', [0.166311, -0.175351, 1.0]], ['2, k, 11', [0.137066, -0.223641, 1.0]], ['2, k, 12', [-0.064806, -0.383066, 1.0]], ['2, k, 13', [-0.117107, -0.747211, 1.0]], ['2, k, 14', [-0.148908, -1.09644, 1.0]], ['2, k, 15', [-0.160175, -1.13438, 1.0]], ['2, k, 16', [0.0552775, -0.385431, 1.0]], ['2, k, 17', [0.106452, -0.724179, 1.0]], ['2, k, 18', [0.14482, -1.12087, 1.0]], ['2, k, 19', [0.130776, -1.15866, 1.0]], ['2, k, 20', [-0.0220248, 0.106526, 1.0]], ['2, k, 21', [-0.055205, -0.332714, 1.0]], ['2, k, 22', [-0.0545154, -0.206536, 1.0]], ['2, k, 23', [0.129702, -0.291705, 1.0]], ['2, k, 24', [0.180637, -0.241285, 1.0]]]
[['2, k, 0', [-0.00489153, -0.388491, 1.0]], ['2, k, 1', [-0.0163184, -0.106863, 1.0]], ['2, k, 2', [-0.0299027, 0.166211, 1.0]], ['2, k, 3', [-0.0347174, 0.304602, 1.0]], ['2, k, 4', [-0.166883, 0.11271, 1.0]], ['2, k, 5', [-0.264509, -0.0152894, 1.0]], ['2, k, 6', [-0.199827, -0.171373, 1.0]], ['2, k, 7', [-0.159314, -0.228264, 1.0]], ['2, k, 8', [0.121308, 0.0930168, 1.0]], ['2, k, 9', [0.230996, 0.000992009, 1.0]], ['2, k, 10', [0.135646, -0.163903, 1.0]], ['2, k, 11', [0.127613, -0.178609, 1.0]], ['2, k, 12', [-0.0650287, -0.383097, 1.0]], ['2, k, 13', [-0.118255, -0.74729, 1.0]], ['2, k, 14', [-0.14923, -1.09672, 1.0]], ['2, k, 15', [-0.158547, -1.13431, 1.0]], ['2, k, 16', [0.0552752, -0.385435, 1.0]], ['2, k, 17', [0.106738, -0.725758, 1.0]], ['2, k, 18', [0.143964, -1.12178, 1.0]], ['2, k, 19', [0.148193, -1.1848, 1.0]], ['2, k, 20', [-0.0263603, 0.098912, 1.0]], ['2, k, 21', [-0.140625, -0.296526, 1.0]], ['2, k, 22', [-0.115846, -0.172276, 1.0]], ['2, k, 23', [0.122315, -0.247834, 1.0]], ['2, k, 24', [0.169323, -0.232019, 1.0]]]
[['2, k, 0', [-0.00491144, -0.388288, 1.0]], ['2, k, 1', [-0.0165812, -0.107522, 1.0]], ['2, k, 2', [-0.030023, 0.16493, 1.0]], ['2, k, 3', [-0.0361985, 0.306534, 1.0]], ['2, k, 4', [-0.166337, 0.112432, 1.0]], ['2, k, 5', [-0.266331, -0.0162931, 1.0]], ['2, k, 6', [-0.199793, -0.170667, 1.0]], ['2, k, 7', [-0.158887, -0.226908, 1.0]], ['2, k, 8', [0.122137, 0.0946186, 1.0]], ['2, k, 9', [0.244558, 0.01684, 1.0]], ['2, k, 10', [0.148569, -0.151211, 1.0]], ['2, k, 11', [0.137136, -0.175635, 1.0]], ['2, k, 12', [-0.0650465, -0.383113, 1.0]], ['2, k, 13', [-0.118214, -0.752975, 1.0]], ['2, k, 14', [-0.149771, -1.09291, 1.0]], ['2, k, 15', [-0.15862, -1.13045, 1.0]], ['2, k, 16', [0.0552709, -0.384842, 1.0]], ['2, k, 17', [0.106364, -0.72513, 1.0]], ['2, k, 18', [0.144097, -1.12159, 1.0]], ['2, k, 19', [0.132469, -1.15896, 1.0]], ['2, k, 20', [-0.0265667, 0.0976875, 1.0]], ['2, k, 21', [-0.142139, -0.295905, 1.0]], ['2, k, 22', [-0.115854, -0.17224, 1.0]], ['2, k, 23', [0.122315, -0.247834, 1.0]], ['2, k, 24', [0.174239, -0.237392, 1.0]]]
[['2, k, 0', [-0.00521453, -0.387858, 1.0]], ['2, k, 1', [-0.0167892, -0.107807, 1.0]], ['2, k, 2', [-0.0299359, 0.164227, 1.0]], ['2, k, 3', [-0.0362623, 0.307307, 1.0]], ['2, k, 4', [-0.165789, 0.111306, 1.0]], ['2, k, 5', [-0.272755, -0.0158181, 1.0]], ['2, k, 6', [-0.200387, -0.166043, 1.0]], ['2, k, 7', [-0.157999, -0.221516, 1.0]], ['2, k, 8', [0.123623, 0.0965048, 1.0]], ['2, k, 9', [0.253808, 0.0180204, 1.0]], ['2, k, 10', [0.16023, -0.15294, 1.0]], ['2, k, 11', [0.14479, -0.178324, 1.0]], ['2, k, 12', [-0.0653863, -0.382876, 1.0]], ['2, k, 13', [-0.119585, -0.755891, 1.0]], ['2, k, 14', [-0.149826, -1.09302, 1.0]], ['2, k, 15', [-0.158127, -1.13054, 1.0]], ['2, k, 16', [0.0549267, -0.384169, 1.0]], ['2, k, 17', [0.1064, -0.725516, 1.0]], ['2, k, 18', [0.143776, -1.12087, 1.0]], ['2, k, 19', [0.132699, -1.15822, 1.0]], ['2, k, 20', [-0.0265784, 0.0970805, 1.0]], ['2, k, 21', [-0.136127, -0.287423, 1.0]], ['2, k, 22', [-0.117657, -0.168948, 1.0]], ['2, k, 23', [0.133074, -0.19161, 1.0]], ['2, k, 24', [0.177691, -0.250552, 1.0]]]
[['2, k, 0', [-0.00533319, -0.387249, 1.0]], ['2, k, 1', [-0.0169704, -0.107838, 1.0]], ['2, k, 2', [-0.0298351, 0.163815, 1.0]], ['2, k, 3', [-0.0369857, 0.309051, 1.0]], ['2, k, 4', [-0.169812, 0.112744, 1.0]], ['2, k, 5', [-0.273817, -0.0162374, 1.0]], ['2, k, 6', [-0.204813, -0.167148, 1.0]], ['2, k, 7', [-0.162835, -0.220355, 1.0]], ['2, k, 8', [0.124572, 0.0977489, 1.0]], ['2, k, 9', [0.266887, 0.00735204, 1.0]], ['2, k, 10', [0.15735, -0.1458, 1.0]], ['2, k, 11', [0.143167, -0.165285, 1.0]], ['2, k, 12', [-0.0654916, -0.38226, 1.0]], ['2, k, 13', [-0.119527, -0.757062, 1.0]], ['2, k, 14', [-0.149975, -1.09293, 1.0]], ['2, k, 15', [-0.157183, -1.13043, 1.0]], ['2, k, 16', [0.0548213, -0.383667, 1.0]], ['2, k, 17', [0.106638, -0.729768, 1.0]], ['2, k, 18', [0.143315, -1.10985, 1.0]], ['2, k, 19', [0.133331, -1.14726, 1.0]], ['2, k, 20', [-0.0265641, 0.0967222, 1.0]], ['2, k, 21', [-0.137008, -0.290348, 1.0]], ['2, k, 22', [-0.121232, -0.163891, 1.0]], ['2, k, 23', [0.128763, -0.179806, 1.0]], ['2, k, 24', [0.181692, -0.25296, 1.0]]]
