[['2, k, 0', [0.0582143, -0.438272, 1.0]], ['2, k, 1', [0.0503105, -0.146482, 1.0]], ['2, k, 2', [0.0423576, 0.140488, 1.0]], ['2, k, 3', [0.0576131, 0.281857, 1.0]], ['2, k, 4', [-0.0829057, 0.0744725, 1.0]], ['2, k, 5', [-0.16685, 0.192312, 1.0]], ['2, k, 6', [-0.203271, 0.381659, 1.0]], ['2, k, 7', [-0.216112, 0.417954, 1.0]], ['2, k, 8', [0.197643, 0.0916301, 1.0]], ['2, k, 9', [0.293779, 0.265658, 1.0]], ['2, k, 10', [0.347047, 0.460028, 1.0]], ['2, k, 11', [0.36256, 0.524435, 1.0]], ['2, k, 12', [-0.00614473, -0.437656, 1.0]], ['2, k, 13', [-0.144799, -0.689529, 1.0]], ['2, k, 14', [-0.059967, -0.88157, 1.0]], ['2, k, 15', [-0.0600072, -0.992089, 1.0]], ['2, k, 16', [0.121357, -0.429794, 1.0]], ['2, k, 17', [0.135369, -0.712182, 1.0]], ['2, k, 18', [0.137928, -0.878106, 1.0]], ['2, k, 19', [0.142235, -0.987986, 1.0]], ['2, k, 20', [0.0443609, 0.0693979, 1.0]], ['2, k, 21', [-0.237662, 0.465037, 1.0]], ['2, k, 22', [-0.196099, 0.436846, 1.0]], ['2, k, 23', [0.389036, 0.566294, 1.0]], ['2, k, 24', [0.322433, 0.548406, 1.0]]]
[['2, k, 0', [0.0535494, -0.471183, 1.0]], ['2, k, 1', [0.0331053, -0.136847, 1.0]], ['2, k, 2', [0.0116133, 0.175296, 1.0]], ['2, k, 3', [0.0256462, 0.303669, 1.0]], ['2, k, 4', [-0.0255484, 0.0170798, 1.0]], ['2, k, 5', [0.222685, -0.029782, 1.0]], ['2, k, 6', [0.457941, -0.0529491, 1.0]], ['2, k, 7', [0.505114, -0.0491515, 1.0]], ['2, k, 8', [0.133454, 0.0979569, 1.0]], ['2, k, 9', [0.269123, 0.0758495, 1.0]], ['2, k, 10', [0.390884, 0.0498753, 1.0]], ['2, k, 11', [0.38466, 0.0623174, 1.0]], ['2, k, 12', [0.0245961, -0.470969, 1.0]], ['2, k, 13', [-0.0907583, -0.705195, 1.0]], ['2, k, 14', [-0.0633797, -0.899939, 1.0]], ['2, k, 15', [0.025748, -0.943842, 1.0]], ['2, k, 16', [0.0820472, -0.465279, 1.0]], ['2, k, 17', [0.125347, -0.715568, 1.0]], ['2, k, 18', [0.136248, -0.925651, 1.0]], ['2, k, 19', [0.210755, -0.853665, 1.0]], ['2, k, 20', [0.0169715, 0.0981385, 1.0]], ['2, k, 21', [0.549542, -0.0542404, 1.0]], ['2, k, 22', [0.495339, -0.0238859, 1.0]], ['2, k, 23', [0.39481, 0.073539, 1.0]], ['2, k, 24', [0.386748, 0.0320077, 1.0]]]
[['2, k, 0', [0.0533827, -0.471521, 1.0]], ['2, k, 1', [0.032613, -0.13958, 1.0]], ['2, k, 2', [0.0115341, 0.17513, 1.0]], ['2, k, 3', [0.0250925, 0.303472, 1.0]], ['2, k, 4', [-0.0254016, 0.017096, 1.0]], ['2, k, 5', [0.222459, -0.0309999, 1.0]], ['2, k, 6', [0.443482, -0.055018, 1.0]], ['2, k, 7', [0.493108, -0.0492851, 1.0]], ['2, k, 8', [0.133422, 0.0978494, 1.0]], ['2, k, 9', [0.260004, 0.0774249, 1.0]], ['2, k, 10', [0.389467, 0.0505146, 1.0]], ['2, k, 11', [0.385695, 0.0639073, 1.0]], ['2, k, 12', [0.0244945, -0.471058, 1.0]], ['2, k, 13', [-0.090572, -0.704779, 1.0]], ['2, k, 14', [-0.0632161, -0.900241, 1.0]], ['2, k, 15', [-0.10802, -0.967851, 1.0]], ['2, k, 16', [0.0818422, -0.465467, 1.0]], ['2, k, 17', [0.126254, -0.715302, 1.0]], ['2, k, 18', [0.13705, -0.92474, 1.0]], ['2, k, 19', [0.214538, -0.854526, 1.0]], ['2, k, 20', [0.0168109, 0.0975384, 1.0]], ['2, k, 21', [0.546776, -0.0481615, 1.0]], ['2, k, 22', [0.497466, -0.0231516, 1.0]], ['2, k, 23', [0.407621, 0.0694289, 1.0]], ['2, k, 24', [0.375367, 0.0398469, 1.0]]]
[['2, k, 0', [0.0531763, -0.471875, 1.0]], ['2, k, 1', [0.0319826, -0.141197, 1.0]], ['2, k, 2', [0.0109583, 0.17517, 1.0]], ['2, k, 3', [0.0252453, 0.3037, 1.0]], ['2, k, 4', [-0.0242052, 0.0172577, 1.0]], ['2, k, 5', [0.223499, -0.0310681, 1.0]], ['2, k, 6', [0.450232, -0.0552386, 1.0]], ['2, k, 7', [0.502538, -0.0508041, 1.0]], ['2, k, 8', [0.133245, 0.0978783, 1.0]], ['2, k, 9', [0.257646, 0.0777714, 1.0]], ['2, k, 10', [0.387858, 0.0527623, 1.0]], ['2, k, 11', [0.384045, 0.0676599, 1.0]], ['2, k, 12', [0.0243761, -0.471114, 1.0]], ['2, k, 13', [-0.0906095, -0.705123, 1.0]], ['2, k, 14', [-0.0632017, -0.899864, 1.0]], ['2, k, 15', [-0.10318, -0.972985, 1.0]], ['2, k, 16', [0.0815233, -0.465731, 1.0]], ['2, k, 17', [0.161528, -0.70927, 1.0]], ['2, k, 18', [0.133403, -0.906929, 1.0]], ['2, k, 19', [0.144866, -0.989047, 1.0]], ['2, k, 20', [0.0161881, 0.0971512, 1.0]], ['2, k, 21', [0.55119, -0.0517912, 1.0]], ['2, k, 22', [0.489895, -0.0297768, 1.0]], ['2, k, 23', [0.404787, 0.073471, 1.0]], ['2, k, 24', [0.373057, 0.0398742, 1.0]]]
[['2, k, 0', [0.0532109, -0.471969, 1.0]], ['2, k, 1', [0.0320135, -0.141408, 1.0]], ['2, k, 2', [0.0109871, 0.175566, 1.0]], ['2, k, 3', [0.026921, 0.303657, 1.0]], ['2, k, 4', [-0.0242184, 0.0172111, 1.0]], ['2, k, 5', [0.223495, -0.0310173, 1.0]], ['2, k, 6', [0.452185, -0.0546409, 1.0]], ['2, k, 7', [0.50098, -0.049856, 1.0]], ['2, k, 8', [0.133292, 0.0986866, 1.0]], ['2, k, 9', [0.260625, 0.0797738, 1.0]], ['2, k, 10', [0.388055, 0.0540544, 1.0]], ['2, k, 11', [0.397619, 0.0663887, 1.0]], ['2, k, 12', [0.0243895, -0.471112, 1.0]], ['2, k, 13', [-0.0891128, -0.706851, 1.0]], ['2, k, 14', [-0.0635427, -0.899585, 1.0]], ['2, k, 15', [0.0259592, -0.943443, 1.0]], ['2, k, 16', [0.0815322, -0.46575, 1.0]], ['2, k, 17', [0.161845, -0.709979, 1.0]], ['2, k, 18', [0.133224, -0.906818, 1.0]], ['2, k, 19', [0.220827, -0.95064, 1.0]], ['2, k, 20', [0.0162034, 0.0972463, 1.0]], ['2, k, 21', [0.550839, -0.0432381, 1.0]], ['2, k, 22', [0.495807, -0.0243214, 1.0]], ['2, k, 23', [0.419154, 0.0732793, 1.0]], ['2, k, 24', [0.402548, 0.040039, 1.0]]]
[['2, k, 0', [0.052498, -0.473213, 1.0]], ['2, k, 1', [0.0314216, -0.143698, 1.0]], ['2, k, 2', [0.0108495, 0.174937, 1.0]], ['2, k, 3', [0.0276121, 0.302865, 1.0]], ['2, k, 4', [-0.0240487, 0.0171522, 1.0]], ['2, k, 5', [0.223319, -0.0333918, 1.0]], ['2, k, 6', [0.471921, -0.0467877, 1.0]], ['2, k, 7', [0.540569, -0.0507694, 1.0]], ['2, k, 8', [0.133111, 0.0978838, 1.0]], ['2, k, 9', [0.272497, 0.0674767, 1.0]], ['2, k, 10', [0.437216, 0.0438444, 1.0]], ['2, k, 11', [0.428418, 0.0633694, 1.0]], ['2, k, 12', [0.023111, -0.472661, 1.0]], ['2, k, 13', [-0.0890563, -0.707447, 1.0]], ['2, k, 14', [-0.0645244, -0.899546, 1.0]], ['2, k, 15', [0.0251463, -0.943437, 1.0]], ['2, k, 16', [0.0807461, -0.466858, 1.0]], ['2, k, 17', [0.13081, -0.718877, 1.0]], ['2, k, 18', [0.135863, -0.926594, 1.0]], ['2, k, 19', [0.227016, -0.922582, 1.0]], ['2, k, 20', [0.0159738, 0.0962343, 1.0]], ['2, k, 21', [0.552428, -0.0455089, 1.0]], ['2, k, 22', [0.531385, -0.0348021, 1.0]], ['2, k, 23', [0.440719, 0.0725948, 1.0]], ['2, k, 24', [0.422175, 0.0419599, 1.0]]]
[['2, k, 0', [0.0524083, -0.473407, 1.0]], ['2, k, 1', [0.0315357, -0.144508, 1.0]], ['2, k, 2', [0.0112544, 0.174343, 1.0]], ['2, k, 3', [0.0274664, 0.302142, 1.0]], ['2, k, 4', [-0.0240196, 0.017273, 1.0]], ['2, k, 5', [0.223522, -0.0335249, 1.0]], ['2, k, 6', [0.471872, -0.0507764, 1.0]], ['2, k, 7', [0.537549, -0.0536672, 1.0]], ['2, k, 8', [0.133709, 0.097005, 1.0]], ['2, k, 9', [0.27361, 0.0658527, 1.0]], ['2, k, 10', [0.402352, 0.067687, 1.0]], ['2, k, 11', [0.422301, 0.070376, 1.0]], ['2, k, 12', [0.0229567, -0.472714, 1.0]], ['2, k, 13', [-0.0889239, -0.707589, 1.0]], ['2, k, 14', [-0.064547, -0.899711, 1.0]], ['2, k, 15', [0.0250484, -0.943525, 1.0]], ['2, k, 16', [0.0807128, -0.467016, 1.0]], ['2, k, 17', [0.162405, -0.711548, 1.0]], ['2, k, 18', [0.132744, -0.905839, 1.0]], ['2, k, 19', [0.150501, -1.02067, 1.0]], ['2, k, 20', [0.016279, 0.0955951, 1.0]], ['2, k, 21', [0.548376, -0.0573514, 1.0]], ['2, k, 22', [0.53056, -0.0708234, 1.0]], ['2, k, 23', [0.442473, 0.098469, 1.0]], ['2, k, 24', [0.459572, 0.0679973, 1.0]]]
[['2, k, 0', [0.0518798, -0.473982, 1.0]], ['2, k, 1', [0.0316312, -0.145749, 1.0]], ['2, k, 2', [0.0122446, 0.172932, 1.0]], ['2, k, 3', [0.0303394, 0.300461, 1.0]], ['2, k, 4', [-0.0240034, 0.0172363, 1.0]], ['2, k, 5', [0.224061, -0.0320563, 1.0]], ['2, k, 6', [0.473507, -0.0528885, 1.0]], ['2, k, 7', [0.5274, -0.0540239, 1.0]], ['2, k, 8', [0.134819, 0.0954247, 1.0]], ['2, k, 9', [0.303459, 0.0626933, 1.0]], ['2, k, 10', [0.41546, 0.0697734, 1.0]], ['2, k, 11', [0.450834, 0.0678557, 1.0]], ['2, k, 12', [0.0220328, -0.473306, 1.0]], ['2, k, 13', [-0.0890886, -0.708306, 1.0]], ['2, k, 14', [-0.0658993, -0.899316, 1.0]], ['2, k, 15', [-0.115473, -0.968125, 1.0]], ['2, k, 16', [0.0803905, -0.467296, 1.0]], ['2, k, 17', [0.121714, -0.719573, 1.0]], ['2, k, 18', [0.133022, -0.905779, 1.0]], ['2, k, 19', [0.220697, -0.949589, 1.0]], ['2, k, 20', [0.0169794, 0.0942355, 1.0]], ['2, k, 21', [0.54162, -0.052899, 1.0]], ['2, k, 22', [0.51833, -0.0303096, 1.0]], ['2, k, 23', [0.489611, 0.0636082, 1.0]], ['2, k, 24', [0.450804, 0.090497, 1.0]]]
[['2, k, 0', [0.0511692, -0.47459, 1.0]], ['2, k, 1', [0.0312698, -0.147402, 1.0]], ['2, k, 2', [0.0124557, 0.170932, 1.0]], ['2, k, 3', [0.0325732, 0.297756, 1.0]], ['2, k, 4', [-0.025349, 0.0170725, 1.0]], ['2, k, 5', [0.222362, -0.0318161, 1.0]], ['2, k, 6', [0.414899, -0.0599169, 1.0]], ['2, k, 7', [0.468083, -0.0592898, 1.0]], ['2, k, 8', [0.13496, 0.0933484, 1.0]], ['2, k, 9', [0.315072, 0.0587932, 1.0]], ['2, k, 10', [0.451638, 0.0718384, 1.0]], ['2, k, 11', [0.48259, 0.0669768, 1.0]], ['2, k, 12', [0.0208366, -0.474163, 1.0]], ['2, k, 13', [-0.0821887, -0.709508, 1.0]], ['2, k, 14', [-0.0645806, -0.903053, 1.0]], ['2, k, 15', [-0.122092, -0.9661, 1.0]], ['2, k, 16', [0.0792594, -0.467876, 1.0]], ['2, k, 17', [0.130619, -0.719754, 1.0]], ['2, k, 18', [0.132981, -0.905264, 1.0]], ['2, k, 19', [0.153024, -1.01748, 1.0]], ['2, k, 20', [0.0170427, 0.0922924, 1.0]], ['2, k, 21', [0.523712, -0.0606689, 1.0]], ['2, k, 22', [0.490635, -0.0296128, 1.0]], ['2, k, 23', [0.511231, 0.0852299, 1.0]], ['2, k, 24', [0.468974, 0.0950016, 1.0]]]
[['2, k, 0', [0.0510971, -0.474783, 1.0]], ['2, k, 1', [0.0312746, -0.148745, 1.0]], ['2, k, 2', [0.0124266, 0.168899, 1.0]], ['2, k, 3', [0.0291237, 0.295185, 1.0]], ['2, k, 4', [-0.0258531, 0.016878, 1.0]], ['2, k, 5', [0.217932, -0.0355604, 1.0]], ['2, k, 6', [0.411637, -0.0616815, 1.0]], ['2, k, 7', [0.463163, -0.0640578, 1.0]], ['2, k, 8', [0.15615, 0.091059, 1.0]], ['2, k, 9', [0.346605, 0.0594509, 1.0]], ['2, k, 10', [0.501471, 0.0635535, 1.0]], ['2, k, 11', [0.526253, 0.060196, 1.0]], ['2, k, 12', [0.0191622, -0.474038, 1.0]], ['2, k, 13', [-0.0839911, -0.710195, 1.0]], ['2, k, 14', [-0.0660528, -0.904323, 1.0]], ['2, k, 15', [-0.103099, -0.979705, 1.0]], ['2, k, 16', [0.0801314, -0.468089, 1.0]], ['2, k, 17', [0.161742, -0.714727, 1.0]], ['2, k, 18', [0.132786, -0.905877, 1.0]], ['2, k, 19', [0.154509, -0.986447, 1.0]], ['2, k, 20', [0.0170504, 0.090385, 1.0]], ['2, k, 21', [0.517729, -0.0600498, 1.0]], ['2, k, 22', [0.483823, -0.0365633, 1.0]], ['2, k, 23', [0.556849, 0.0643052, 1.0]], ['2, k, 24', [0.515922, 0.0790761, 1.0]]]
[['2, k, 0', [0.0502147, -0.475129, 1.0]], ['2, k, 1', [0.0318449, -0.152462, 1.0]], ['2, k, 2', [0.0174715, 0.159184, 1.0]], ['2, k, 3', [0.0272316, 0.284018, 1.0]], ['2, k, 4', [-0.0290843, 0.0145524, 1.0]], ['2, k, 5', [0.212991, -0.0366881, 1.0]], ['2, k, 6', [0.404149, -0.0733028, 1.0]], ['2, k, 7', [0.452138, -0.0684009, 1.0]], ['2, k, 8', [0.212377, 0.0735388, 1.0]], ['2, k, 9', [0.357654, 0.0624552, 1.0]], ['2, k, 10', [0.513407, 0.0682482, 1.0]], ['2, k, 11', [0.550822, 0.0610077, 1.0]], ['2, k, 12', [0.0140252, -0.47424, 1.0]], ['2, k, 13', [-0.0835415, -0.711377, 1.0]], ['2, k, 14', [-0.063236, -0.900897, 1.0]], ['2, k, 15', [-0.107794, -0.97272, 1.0]], ['2, k, 16', [0.0811192, -0.468542, 1.0]], ['2, k, 17', [0.144841, -0.719938, 1.0]], ['2, k, 18', [0.133138, -0.905173, 1.0]], ['2, k, 19', [0.151127, -0.986643, 1.0]], ['2, k, 20', [0.0207001, 0.0823284, 1.0]], ['2, k, 21', [0.50388, -0.0633568, 1.0]], ['2, k, 22', [0.478194, -0.0426479, 1.0]], ['2, k, 23', [0.597504, 0.06733, 1.0]], ['2, k, 24', [0.515942, 0.0957795, 1.0]]]
[['2, k, 0', [0.0495767, -0.475769, 1.0]], ['2, k, 1', [0.0311611, -0.154129, 1.0]], ['2, k, 2', [0.0161961, 0.158385, 1.0]], ['2, k, 3', [0.0345931, 0.282315, 1.0]], ['2, k, 4', [-0.0330782, 0.0136393, 1.0]], ['2, k, 5', [0.203027, -0.0394902, 1.0]], ['2, k, 6', [0.394332, -0.0779603, 1.0]], ['2, k, 7', [0.428266, -0.0763659, 1.0]], ['2, k, 8', [0.208055, 0.074517, 1.0]], ['2, k, 9', [0.429554, 0.0499722, 1.0]], ['2, k, 10', [0.607485, 0.0487475, 1.0]], ['2, k, 11', [0.621119, 0.0547993, 1.0]], ['2, k, 12', [0.011067, -0.474477, 1.0]], ['2, k, 13', [-0.0835747, -0.712422, 1.0]], ['2, k, 14', [-0.0632358, -0.900975, 1.0]], ['2, k, 15', [-0.108172, -0.97254, 1.0]], ['2, k, 16', [0.08348, -0.46976, 1.0]], ['2, k, 17', [0.144491, -0.723526, 1.0]], ['2, k, 18', [0.132103, -0.904386, 1.0]], ['2, k, 19', [0.151772, -0.985545, 1.0]], ['2, k, 20', [0.0196363, 0.0812184, 1.0]], ['2, k, 21', [0.477886, -0.0762289, 1.0]], ['2, k, 22', [0.445968, -0.0533514, 1.0]], ['2, k, 23', [0.648773, 0.0599729, 1.0]], ['2, k, 24', [0.610483, 0.0825389, 1.0]]]
[['2, k, 0', [0.0493769, -0.476264, 1.0]], ['2, k, 1', [0.0309267, -0.155307, 1.0]], ['2, k, 2', [0.0152251, 0.157455, 1.0]], ['2, k, 3', [0.0365413, 0.281027, 1.0]], ['2, k, 4', [-0.0374828, 0.0131879, 1.0]], ['2, k, 5', [0.185012, -0.0471253, 1.0]], ['2, k, 6', [0.413669, -0.0801849, 1.0]], ['2, k, 7', [0.440106, -0.0809464, 1.0]], ['2, k, 8', [0.206179, 0.0743518, 1.0]], ['2, k, 9', [0.398548, 0.044117, 1.0]], ['2, k, 10', [0.597626, 0.045944, 1.0]], ['2, k, 11', [0.636519, 0.0445557, 1.0]], ['2, k, 12', [0.00812108, -0.475006, 1.0]], ['2, k, 13', [-0.0833505, -0.713736, 1.0]], ['2, k, 14', [-0.0604287, -0.901167, 1.0]], ['2, k, 15', [-0.119638, -0.9625, 1.0]], ['2, k, 16', [0.0866641, -0.471239, 1.0]], ['2, k, 17', [0.153071, -0.724018, 1.0]], ['2, k, 18', [0.131789, -0.903999, 1.0]], ['2, k, 19', [0.215697, -0.92924, 1.0]], ['2, k, 20', [0.0189459, 0.0801297, 1.0]], ['2, k, 21', [0.454981, -0.0836653, 1.0]], ['2, k, 22', [0.445127, -0.059321, 1.0]], ['2, k, 23', [0.675986, 0.0685529, 1.0]], ['2, k, 24', [0.627165, 0.0743106, 1.0]]]
[['2, k, 0', [0.0485993, -0.477565, 1.0]], ['2, k, 1', [0.0313823, -0.158526, 1.0]], ['2, k, 2', [0.0170317, 0.153427, 1.0]], ['2, k, 3', [0.0384368, 0.281429, 1.0]], ['2, k, 4', [-0.0458281, 0.0134615, 1.0]], ['2, k, 5', [0.137316, -0.0534385, 1.0]], ['2, k, 6', [0.305874, -0.0840583, 1.0]], ['2, k, 7', [0.372627, -0.0876464, 1.0]], ['2, k, 8', [0.207103, 0.0743901, 1.0]], ['2, k, 9', [0.40915, 0.0380654, 1.0]], ['2, k, 10', [0.603993, 0.033603, 1.0]], ['2, k, 11', [0.651052, 0.0348019, 1.0]], ['2, k, 12', [0.00331155, -0.476526, 1.0]], ['2, k, 13', [-0.0843389, -0.718382, 1.0]], ['2, k, 14', [-0.0566099, -0.901912, 1.0]], ['2, k, 15', [0.0183445, -0.948417, 1.0]], ['2, k, 16', [0.0883064, -0.472385, 1.0]], ['2, k, 17', [0.155386, -0.725812, 1.0]], ['2, k, 18', [0.132828, -0.901568, 1.0]], ['2, k, 19', [0.21502, -0.922328, 1.0]], ['2, k, 20', [0.02046, 0.0761929, 1.0]], ['2, k, 21', [0.41333, -0.0912089, 1.0]], ['2, k, 22', [0.420434, -0.0920579, 1.0]], ['2, k, 23', [0.703478, 0.0482361, 1.0]], ['2, k, 24', [0.621102, 0.0563904, 1.0]]]
[['2, k, 0', [0.0475836, -0.477697, 1.0]], ['2, k, 1', [0.0308001, -0.159661, 1.0]], ['2, k, 2', [0.0169253, 0.151218, 1.0]], ['2, k, 3', [0.0410101, 0.279793, 1.0]], ['2, k, 4', [-0.0601575, 0.0251923, 1.0]], ['2, k, 5', [0.124694, -0.0528404, 1.0]], ['2, k, 6', [0.328511, -0.0849098, 1.0]], ['2, k, 7', [0.355844, -0.0931914, 1.0]], ['2, k, 8', [0.201507, 0.0717788, 1.0]], ['2, k, 9', [0.386444, 0.0462093, 1.0]], ['2, k, 10', [0.600639, 0.0225639, 1.0]], ['2, k, 11', [0.658658, 0.0291579, 1.0]], ['2, k, 12', [-0.0030916, -0.475013, 1.0]], ['2, k, 13', [-0.0825772, -0.720707, 1.0]], ['2, k, 14', [-0.0563943, -0.899388, 1.0]], ['2, k, 15', [-0.115725, -0.961204, 1.0]], ['2, k, 16', [0.0897738, -0.472759, 1.0]], ['2, k, 17', [0.158944, -0.725326, 1.0]], ['2, k, 18', [0.138119, -0.902597, 1.0]], ['2, k, 19', [0.21402, -0.851224, 1.0]], ['2, k, 20', [0.0202433, 0.0742568, 1.0]], ['2, k, 21', [0.382238, -0.0979559, 1.0]], ['2, k, 22', [0.369032, -0.0805489, 1.0]], ['2, k, 23', [0.714625, 0.0379388, 1.0]], ['2, k, 24', [0.674577, 0.0541127, 1.0]]]
[['2, k, 0', [0.0452949, -0.478225, 1.0]], ['2, k, 1', [0.0303438, -0.160095, 1.0]], ['2, k, 2', [0.0175873, 0.151126, 1.0]], ['2, k, 3', [0.0448898, 0.278726, 1.0]], ['2, k, 4', [-0.0629318, 0.0242575, 1.0]], ['2, k, 5', [0.0941235, -0.0501132, 1.0]], ['2, k, 6', [0.263515, -0.0910652, 1.0]], ['2, k, 7', [0.290417, -0.0942452, 1.0]], ['2, k, 8', [0.172568, 0.0668207, 1.0]], ['2, k, 9', [0.378902, 0.0355192, 1.0]], ['2, k, 10', [0.624549, 0.0188345, 1.0]], ['2, k, 11', [0.673478, 0.0190982, 1.0]], ['2, k, 12', [-0.00976179, -0.474472, 1.0]], ['2, k, 13', [-0.0807015, -0.725133, 1.0]], ['2, k, 14', [-0.0568728, -0.897733, 1.0]], ['2, k, 15', [-0.109551, -0.964699, 1.0]], ['2, k, 16', [0.0906024, -0.473893, 1.0]], ['2, k, 17', [0.158726, -0.725553, 1.0]], ['2, k, 18', [0.140315, -0.901882, 1.0]], ['2, k, 19', [0.218562, -0.939068, 1.0]], ['2, k, 20', [0.020604, 0.0740522, 1.0]], ['2, k, 21', [0.304834, -0.0981419, 1.0]], ['2, k, 22', [0.362108, -0.0814277, 1.0]], ['2, k, 23', [0.731539, 0.0280407, 1.0]], ['2, k, 24', [0.654621, 0.0449807, 1.0]]]
[['2, k, 0', [0.0487861, -0.438273, 1.0]], ['2, k, 1', [0.0331025, -0.153639, 1.0]], ['2, k, 2', [0.0209695, 0.146968, 1.0]], ['2, k, 3', [0.0465462, 0.278346, 1.0]], ['2, k, 4', [-0.0738806, 0.0433264, 1.0]], ['2, k, 5', [0.0593159, -0.0531224, 1.0]], ['2, k, 6', [0.21782, -0.106285, 1.0]], ['2, k, 7', [0.237322, -0.102984, 1.0]], ['2, k, 8', [0.187724, 0.0745423, 1.0]], ['2, k, 9', [0.38229, 0.0287499, 1.0]], ['2, k, 10', [0.586533, 0.0112541, 1.0]], ['2, k, 11', [0.66172, 0.0147172, 1.0]], ['2, k, 12', [-0.00451947, -0.433525, 1.0]], ['2, k, 13', [-0.0655671, -0.677841, 1.0]], ['2, k, 14', [-0.0574985, -0.895939, 1.0]], ['2, k, 15', [-0.106993, -0.965267, 1.0]], ['2, k, 16', [0.101967, -0.423233, 1.0]], ['2, k, 17', [0.144938, -0.693409, 1.0]], ['2, k, 18', [0.143097, -0.902227, 1.0]], ['2, k, 19', [0.218328, -0.943066, 1.0]], ['2, k, 20', [0.023332, 0.0728935, 1.0]], ['2, k, 21', [0.276009, -0.11022, 1.0]], ['2, k, 22', [0.301003, -0.0861356, 1.0]], ['2, k, 23', [0.709296, 0.0141487, 1.0]], ['2, k, 24', [0.641177, 0.0457829, 1.0]]]
[['2, k, 0', [0.0464637, -0.433596, 1.0]], ['2, k, 1', [0.0339145, -0.150099, 1.0]], ['2, k, 2', [0.0248884, 0.142381, 1.0]], ['2, k, 3', [0.0471862, 0.277723, 1.0]], ['2, k, 4', [-0.0748775, 0.0504135, 1.0]], ['2, k, 5', [0.0269863, -0.0468851, 1.0]], ['2, k, 6', [0.202266, -0.0991476, 1.0]], ['2, k, 7', [0.230033, -0.103082, 1.0]], ['2, k, 8', [0.186663, 0.0726582, 1.0]], ['2, k, 9', [0.376787, 0.0273166, 1.0]], ['2, k, 10', [0.574322, 0.00938867, 1.0]], ['2, k, 11', [0.663242, 0.00175689, 1.0]], ['2, k, 12', [-0.0073282, -0.429724, 1.0]], ['2, k, 13', [-0.0648201, -0.676297, 1.0]], ['2, k, 14', [-0.0571863, -0.894927, 1.0]], ['2, k, 15', [-0.114603, -0.958614, 1.0]], ['2, k, 16', [0.100355, -0.421611, 1.0]], ['2, k, 17', [0.147009, -0.692018, 1.0]], ['2, k, 18', [0.146064, -0.902623, 1.0]], ['2, k, 19', [0.161637, -0.985059, 1.0]], ['2, k, 20', [0.0263093, 0.0709138, 1.0]], ['2, k, 21', [0.214967, -0.11667, 1.0]], ['2, k, 22', [0.256923, -0.092823, 1.0]], ['2, k, 23', [0.707314, 0.00530114, 1.0]], ['2, k, 24', [0.727389, 0.00532396, 1.0]]]
[['2, k, 0', [0.0445388, -0.430071, 1.0]], ['2, k, 1', [0.0350229, -0.146849, 1.0]], ['2, k, 2', [0.0286709, 0.141092, 1.0]], ['2, k, 3', [0.0495098, 0.27735, 1.0]], ['2, k, 4', [-0.0755319, 0.0514502, 1.0]], ['2, k, 5', [0.0206308, -0.0344573, 1.0]], ['2, k, 6', [0.0942302, -0.0903497, 1.0]], ['2, k, 7', [0.114722, -0.110384, 1.0]], ['2, k, 8', [0.191462, 0.0669699, 1.0]], ['2, k, 9', [0.391146, 0.0134998, 1.0]], ['2, k, 10', [0.558172, -0.00235709, 1.0]], ['2, k, 11', [0.628861, -0.0146629, 1.0]], ['2, k, 12', [-0.0111171, -0.42388, 1.0]], ['2, k, 13', [-0.0631094, -0.675113, 1.0]], ['2, k, 14', [-0.0537873, -0.895582, 1.0]], ['2, k, 15', [-0.130095, -0.938253, 1.0]], ['2, k, 16', [0.0985144, -0.420129, 1.0]], ['2, k, 17', [0.148831, -0.689896, 1.0]], ['2, k, 18', [0.150608, -0.900294, 1.0]], ['2, k, 19', [0.154726, -0.984158, 1.0]], ['2, k, 20', [0.0296261, 0.070586, 1.0]], ['2, k, 21', [0.154395, -0.127024, 1.0]], ['2, k, 22', [0.176569, -0.0981449, 1.0]], ['2, k, 23', [0.666205, -0.0161334, 1.0]], ['2, k, 24', [0.668832, 0.00513245, 1.0]]]
