[['2, k, 0', [-0.3805821, 0.008953178, 1.0]], ['2, k, 1', [-0.4068137, 0.3180874, 1.0]], ['2, k, 2', [-0.4300006, 0.6154908, 1.0]], ['2, k, 3', [-0.4440552, 0.750295, 1.0]], ['2, k, 4', [-0.601098, 0.4999654, 1.0]], ['2, k, 5', [-0.6771548, 0.293181, 1.0]], ['2, k, 6', [-0.6100245, 0.09337856, 1.0]], ['2, k, 7', [-0.5958892, 0.02937037, 1.0]], ['2, k, 8', [-0.2486613, 0.5339963, 1.0]], ['2, k, 9', [-0.1561728, 0.3239677, 1.0]], ['2, k, 10', [-0.1695682, 0.1354849, 1.0]], ['2, k, 11', [-0.1776822, 0.08511947, 1.0]], ['2, k, 12', [-0.4547597, 0.006841994, 1.0]], ['2, k, 13', [-0.4584133, -0.3530506, 1.0]], ['2, k, 14', [-0.4712783, -0.6519879, 1.0]], ['2, k, 15', [-0.4906688, -0.7272795, 1.0]], ['2, k, 16', [-0.294267, 0.01035195, 1.0]], ['2, k, 17', [-0.2594261, -0.3919059, 1.0]], ['2, k, 18', [-0.1874009, -0.6647576, 1.0]], ['2, k, 19', [-0.1592859, -0.7118418, 1.0]], ['2, k, 20', [-0.4246708, 0.5427124, 1.0]], ['2, k, 21', [-0.5986623, -0.04132006, 1.0]], ['2, k, 22', [-0.6226319, 0.06478098, 1.0]], ['2, k, 23', [-0.1267198, 0.01736545, 1.0]], ['2, k, 24', [-0.2428797, 0.03176742, 1.0]]]
[['2, k, 0', [-0.3911596, 0.01104629, 1.0]], ['2, k, 1', [-0.4143218, 0.3189336, 1.0]], ['2, k, 2', [-0.4327427, 0.6172519, 1.0]], ['2, k, 3', [-0.4367685, 0.7505582, 1.0]], ['2, k, 4', [-0.6017022, 0.5031791, 1.0]], ['2, k, 5', [-0.6786739, 0.2762919, 1.0]], ['2, k, 6', [-0.6328335, 0.06969474, 1.0]], ['2, k, 7', [-0.610191, 0.03342063, 1.0]], ['2, k, 8', [-0.245662, 0.5376157, 1.0]], ['2, k, 9', [-0.08880151, 0.3911181, 1.0]], ['2, k, 10', [-0.1621289, 0.5672803, 1.0]], ['2, k, 11', [-0.2013964, 0.6125984, 1.0]], ['2, k, 12', [-0.4650555, 0.01096712, 1.0]], ['2, k, 13', [-0.4611458, -0.3540491, 1.0]], ['2, k, 14', [-0.4720741, -0.6517112, 1.0]], ['2, k, 15', [-0.488933, -0.726548, 1.0]], ['2, k, 16', [-0.3048073, 0.01094057, 1.0]], ['2, k, 17', [-0.2662317, -0.3755354, 1.0]], ['2, k, 18', [-0.1969537, -0.6414487, 1.0]], ['2, k, 19', [-0.1638246, -0.7045227, 1.0]], ['2, k, 20', [-0.428754, 0.5441068, 1.0]], ['2, k, 21', [-0.5764363, -0.07980698, 1.0]], ['2, k, 22', [-0.6642335, 0.05179957, 1.0]], ['2, k, 23', [-0.2388878, 0.6722288, 1.0]], ['2, k, 24', [-0.2634334, 0.5786206, 1.0]]]
[['2, k, 0', [-0.3900512, 0.01266255, 1.0]], ['2, k, 1', [-0.4138688, 0.3196121, 1.0]], ['2, k, 2', [-0.4327205, 0.6174023, 1.0]], ['2, k, 3', [-0.4370157, 0.7505381, 1.0]], ['2, k, 4', [-0.6017126, 0.503104, 1.0]], ['2, k, 5', [-0.6788463, 0.276403, 1.0]], ['2, k, 6', [-0.6328904, 0.06983419, 1.0]], ['2, k, 7', [-0.6093684, 0.03227694, 1.0]], ['2, k, 8', [-0.245478, 0.54315, 1.0]], ['2, k, 9', [-0.09171201, 0.3934787, 1.0]], ['2, k, 10', [-0.1623796, 0.5709444, 1.0]], ['2, k, 11', [-0.2069619, 0.6057668, 1.0]], ['2, k, 12', [-0.4641343, 0.01214296, 1.0]], ['2, k, 13', [-0.4607504, -0.3535087, 1.0]], ['2, k, 14', [-0.4722183, -0.6524686, 1.0]], ['2, k, 15', [-0.4891347, -0.7266663, 1.0]], ['2, k, 16', [-0.3035183, 0.01299388, 1.0]], ['2, k, 17', [-0.2655701, -0.3749816, 1.0]], ['2, k, 18', [-0.1952716, -0.64305, 1.0]], ['2, k, 19', [-0.1639881, -0.7044002, 1.0]], ['2, k, 20', [-0.4286574, 0.5443287, 1.0]], ['2, k, 21', [-0.573869, -0.06830342, 1.0]], ['2, k, 22', [-0.6579176, 0.05039193, 1.0]], ['2, k, 23', [-0.2475624, 0.6667166, 1.0]], ['2, k, 24', [-0.2717744, 0.5687177, 1.0]]]
[['2, k, 0', [-0.3887572, 0.01417274, 1.0]], ['2, k, 1', [-0.4134648, 0.3203125, 1.0]], ['2, k, 2', [-0.432836, 0.6175553, 1.0]], ['2, k, 3', [-0.4372791, 0.7505944, 1.0]], ['2, k, 4', [-0.6017527, 0.5030202, 1.0]], ['2, k, 5', [-0.6787302, 0.2768634, 1.0]], ['2, k, 6', [-0.6328518, 0.07026715, 1.0]], ['2, k, 7', [-0.6096203, 0.03193136, 1.0]], ['2, k, 8', [-0.2459057, 0.5457712, 1.0]], ['2, k, 9', [-0.09352381, 0.3946067, 1.0]], ['2, k, 10', [-0.164232, 0.5725253, 1.0]], ['2, k, 11', [-0.208777, 0.5966609, 1.0]], ['2, k, 12', [-0.4630614, 0.01331617, 1.0]], ['2, k, 13', [-0.4598483, -0.3532059, 1.0]], ['2, k, 14', [-0.4721566, -0.6524834, 1.0]], ['2, k, 15', [-0.4890416, -0.7266114, 1.0]], ['2, k, 16', [-0.3020267, 0.01478825, 1.0]], ['2, k, 17', [-0.2657497, -0.3744826, 1.0]], ['2, k, 18', [-0.1942182, -0.6431088, 1.0]], ['2, k, 19', [-0.1641611, -0.7042401, 1.0]], ['2, k, 20', [-0.4286746, 0.544529, 1.0]], ['2, k, 21', [-0.5699114, -0.07685582, 1.0]], ['2, k, 22', [-0.6624537, 0.03796406, 1.0]], ['2, k, 23', [-0.2274666, 0.650609, 1.0]], ['2, k, 24', [-0.2768267, 0.5695917, 1.0]]]
[['2, k, 0', [-0.3881076, 0.01481429, 1.0]], ['2, k, 1', [-0.4132431, 0.3206965, 1.0]], ['2, k, 2', [-0.4329667, 0.6176383, 1.0]], ['2, k, 3', [-0.4375501, 0.7506472, 1.0]], ['2, k, 4', [-0.6018566, 0.5030065, 1.0]], ['2, k, 5', [-0.6784283, 0.2768442, 1.0]], ['2, k, 6', [-0.6325366, 0.07027345, 1.0]], ['2, k, 7', [-0.6072076, 0.03328128, 1.0]], ['2, k, 8', [-0.2459658, 0.5458614, 1.0]], ['2, k, 9', [-0.0936847, 0.3944624, 1.0]], ['2, k, 10', [-0.164975, 0.572302, 1.0]], ['2, k, 11', [-0.20569, 0.5888568, 1.0]], ['2, k, 12', [-0.4624923, 0.01366474, 1.0]], ['2, k, 13', [-0.4585245, -0.3528713, 1.0]], ['2, k, 14', [-0.4720281, -0.6525002, 1.0]], ['2, k, 15', [-0.4891072, -0.7265742, 1.0]], ['2, k, 16', [-0.3013289, 0.01573974, 1.0]], ['2, k, 17', [-0.2656737, -0.3743975, 1.0]], ['2, k, 18', [-0.1924407, -0.645107, 1.0]], ['2, k, 19', [-0.1641918, -0.7041441, 1.0]], ['2, k, 20', [-0.4287204, 0.5446445, 1.0]], ['2, k, 21', [-0.5685218, -0.06676343, 1.0]], ['2, k, 22', [-0.6486117, 0.03444586, 1.0]], ['2, k, 23', [-0.2239468, 0.6427644, 1.0]], ['2, k, 24', [-0.2717404, 0.5601314, 1.0]]]
[['2, k, 0', [-0.3879575, 0.01485908, 1.0]], ['2, k, 1', [-0.413111, 0.320743, 1.0]], ['2, k, 2', [-0.4329815, 0.6176063, 1.0]], ['2, k, 3', [-0.4375699, 0.7506506, 1.0]], ['2, k, 4', [-0.6018247, 0.5027816, 1.0]], ['2, k, 5', [-0.6785757, 0.2771645, 1.0]], ['2, k, 6', [-0.6321744, 0.07069708, 1.0]], ['2, k, 7', [-0.608568, 0.03383933, 1.0]], ['2, k, 8', [-0.2459896, 0.5459334, 1.0]], ['2, k, 9', [-0.09630623, 0.3918064, 1.0]], ['2, k, 10', [-0.1613061, 0.5717192, 1.0]], ['2, k, 11', [-0.2011858, 0.5845957, 1.0]], ['2, k, 12', [-0.4623009, 0.01366268, 1.0]], ['2, k, 13', [-0.4575517, -0.3527382, 1.0]], ['2, k, 14', [-0.4719464, -0.6526197, 1.0]], ['2, k, 15', [-0.4890115, -0.7264668, 1.0]], ['2, k, 16', [-0.3012205, 0.01580296, 1.0]], ['2, k, 17', [-0.2663991, -0.3751022, 1.0]], ['2, k, 18', [-0.191344, -0.6455873, 1.0]], ['2, k, 19', [-0.1639218, -0.7045146, 1.0]], ['2, k, 20', [-0.4287157, 0.5446359, 1.0]], ['2, k, 21', [-0.5728122, -0.07139099, 1.0]], ['2, k, 22', [-0.6583445, 0.05435421, 1.0]], ['2, k, 23', [-0.2117519, 0.6444277, 1.0]], ['2, k, 24', [-0.2691316, 0.5568331, 1.0]]]
[['2, k, 0', [-0.3876086, 0.0149585, 1.0]], ['2, k, 1', [-0.4129373, 0.3208887, 1.0]], ['2, k, 2', [-0.433028, 0.6176665, 1.0]], ['2, k, 3', [-0.4376282, 0.7506981, 1.0]], ['2, k, 4', [-0.6017634, 0.5026864, 1.0]], ['2, k, 5', [-0.6787952, 0.2773374, 1.0]], ['2, k, 6', [-0.6322347, 0.07091963, 1.0]], ['2, k, 7', [-0.6074691, 0.03011563, 1.0]], ['2, k, 8', [-0.2460025, 0.5460275, 1.0]], ['2, k, 9', [-0.09611593, 0.3918845, 1.0]], ['2, k, 10', [-0.1531795, 0.576767, 1.0]], ['2, k, 11', [-0.1929483, 0.5849276, 1.0]], ['2, k, 12', [-0.4618355, 0.0137049, 1.0]], ['2, k, 13', [-0.4575153, -0.352736, 1.0]], ['2, k, 14', [-0.4719966, -0.6526745, 1.0]], ['2, k, 15', [-0.4888555, -0.7262011, 1.0]], ['2, k, 16', [-0.3009755, 0.01592594, 1.0]], ['2, k, 17', [-0.2677506, -0.3761527, 1.0]], ['2, k, 18', [-0.1910714, -0.6435293, 1.0]], ['2, k, 19', [-0.164537, -0.703421, 1.0]], ['2, k, 20', [-0.4287133, 0.5447127, 1.0]], ['2, k, 21', [-0.5731651, -0.0749139, 1.0]], ['2, k, 22', [-0.644222, 0.0294962, 1.0]], ['2, k, 23', [-0.2116289, 0.6439976, 1.0]], ['2, k, 24', [-0.2600507, 0.5567909, 1.0]]]
[['2, k, 0', [-0.3873876, 0.01509786, 1.0]], ['2, k, 1', [-0.4127065, 0.3210434, 1.0]], ['2, k, 2', [-0.4330138, 0.6176717, 1.0]], ['2, k, 3', [-0.4376578, 0.7506357, 1.0]], ['2, k, 4', [-0.601531, 0.502397, 1.0]], ['2, k, 5', [-0.678703, 0.277143, 1.0]], ['2, k, 6', [-0.6319986, 0.07075591, 1.0]], ['2, k, 7', [-0.6049831, 0.02736282, 1.0]], ['2, k, 8', [-0.2460509, 0.5461845, 1.0]], ['2, k, 9', [-0.09611477, 0.392017, 1.0]], ['2, k, 10', [-0.153263, 0.5772431, 1.0]], ['2, k, 11', [-0.1893017, 0.5803748, 1.0]], ['2, k, 12', [-0.4615828, 0.01373263, 1.0]], ['2, k, 13', [-0.4572402, -0.352847, 1.0]], ['2, k, 14', [-0.4719787, -0.6524774, 1.0]], ['2, k, 15', [-0.4899287, -0.7258259, 1.0]], ['2, k, 16', [-0.3007913, 0.01616113, 1.0]], ['2, k, 17', [-0.2648887, -0.3774256, 1.0]], ['2, k, 18', [-0.1909142, -0.6432983, 1.0]], ['2, k, 19', [-0.1645391, -0.7034085, 1.0]], ['2, k, 20', [-0.428657, 0.544751, 1.0]], ['2, k, 21', [-0.5676945, -0.07080539, 1.0]], ['2, k, 22', [-0.6395711, 0.02120219, 1.0]], ['2, k, 23', [-0.1969172, 0.6408892, 1.0]], ['2, k, 24', [-0.2545614, 0.5545104, 1.0]]]
[['2, k, 0', [-0.387343, 0.01508717, 1.0]], ['2, k, 1', [-0.4125276, 0.3211032, 1.0]], ['2, k, 2', [-0.4329163, 0.6176859, 1.0]], ['2, k, 3', [-0.437646, 0.7505871, 1.0]], ['2, k, 4', [-0.601401, 0.5022191, 1.0]], ['2, k, 5', [-0.6784612, 0.2774238, 1.0]], ['2, k, 6', [-0.6318074, 0.07101642, 1.0]], ['2, k, 7', [-0.6062874, 0.02773113, 1.0]], ['2, k, 8', [-0.2460534, 0.5461973, 1.0]], ['2, k, 9', [-0.09473699, 0.3931918, 1.0]], ['2, k, 10', [-0.1926203, 0.5389377, 1.0]], ['2, k, 11', [-0.1912921, 0.5718178, 1.0]], ['2, k, 12', [-0.4614992, 0.01373435, 1.0]], ['2, k, 13', [-0.4570298, -0.3530434, 1.0]], ['2, k, 14', [-0.471876, -0.6533997, 1.0]], ['2, k, 15', [-0.4904539, -0.7264119, 1.0]], ['2, k, 16', [-0.3007778, 0.01613873, 1.0]], ['2, k, 17', [-0.2639331, -0.3778348, 1.0]], ['2, k, 18', [-0.1909588, -0.6432384, 1.0]], ['2, k, 19', [-0.1645397, -0.7034934, 1.0]], ['2, k, 20', [-0.4285221, 0.544794, 1.0]], ['2, k, 21', [-0.5673363, -0.07562667, 1.0]], ['2, k, 22', [-0.6477795, 0.02603655, 1.0]], ['2, k, 23', [-0.1884015, 0.6368266, 1.0]], ['2, k, 24', [-0.266491, 0.5437728, 1.0]]]
[['2, k, 0', [-0.3873276, 0.01504461, 1.0]], ['2, k, 1', [-0.412525, 0.3211099, 1.0]], ['2, k, 2', [-0.4330271, 0.6177022, 1.0]], ['2, k, 3', [-0.4375178, 0.7505274, 1.0]], ['2, k, 4', [-0.6013338, 0.5021277, 1.0]], ['2, k, 5', [-0.6787593, 0.278233, 1.0]], ['2, k, 6', [-0.6321472, 0.07184837, 1.0]], ['2, k, 7', [-0.6064329, 0.02797802, 1.0]], ['2, k, 8', [-0.2451229, 0.5457383, 1.0]], ['2, k, 9', [-0.09422059, 0.3924385, 1.0]], ['2, k, 10', [-0.149333, 0.5751703, 1.0]], ['2, k, 11', [-0.1843717, 0.5725664, 1.0]], ['2, k, 12', [-0.4614954, 0.01371871, 1.0]], ['2, k, 13', [-0.4568775, -0.353374, 1.0]], ['2, k, 14', [-0.4719105, -0.6538761, 1.0]], ['2, k, 15', [-0.49036, -0.7267556, 1.0]], ['2, k, 16', [-0.3007496, 0.01604613, 1.0]], ['2, k, 17', [-0.265399, -0.3786901, 1.0]], ['2, k, 18', [-0.1914143, -0.6441966, 1.0]], ['2, k, 19', [-0.16457, -0.7035468, 1.0]], ['2, k, 20', [-0.4285814, 0.5448218, 1.0]], ['2, k, 21', [-0.5665741, -0.07238335, 1.0]], ['2, k, 22', [-0.6452078, 0.02492996, 1.0]], ['2, k, 23', [-0.1909995, 0.6364518, 1.0]], ['2, k, 24', [-0.2481481, 0.5484197, 1.0]]]
[['2, k, 0', [-0.3873313, 0.0150604, 1.0]], ['2, k, 1', [-0.4125073, 0.3211366, 1.0]], ['2, k, 2', [-0.4330605, 0.6176538, 1.0]], ['2, k, 3', [-0.4373301, 0.750488, 1.0]], ['2, k, 4', [-0.6011466, 0.502199, 1.0]], ['2, k, 5', [-0.6785529, 0.2791865, 1.0]], ['2, k, 6', [-0.6330448, 0.07259567, 1.0]], ['2, k, 7', [-0.6049252, 0.02461891, 1.0]], ['2, k, 8', [-0.2452732, 0.5457524, 1.0]], ['2, k, 9', [-0.09678752, 0.3901147, 1.0]], ['2, k, 10', [-0.1506409, 0.5720828, 1.0]], ['2, k, 11', [-0.186905, 0.5667714, 1.0]], ['2, k, 12', [-0.4614994, 0.01373616, 1.0]], ['2, k, 13', [-0.4568599, -0.353396, 1.0]], ['2, k, 14', [-0.4720785, -0.6540834, 1.0]], ['2, k, 15', [-0.4901554, -0.7267885, 1.0]], ['2, k, 16', [-0.3007568, 0.01605491, 1.0]], ['2, k, 17', [-0.2653426, -0.3786543, 1.0]], ['2, k, 18', [-0.1915037, -0.6445665, 1.0]], ['2, k, 19', [-0.1641418, -0.7038545, 1.0]], ['2, k, 20', [-0.4285881, 0.5448155, 1.0]], ['2, k, 21', [-0.5669706, -0.086905, 1.0]], ['2, k, 22', [-0.6561932, 0.04043262, 1.0]], ['2, k, 23', [-0.2007297, 0.6301181, 1.0]], ['2, k, 24', [-0.2500091, 0.5391681, 1.0]]]
[['2, k, 0', [-0.3873384, 0.01506259, 1.0]], ['2, k, 1', [-0.412418, 0.3211654, 1.0]], ['2, k, 2', [-0.4329023, 0.6175845, 1.0]], ['2, k, 3', [-0.4369851, 0.7503169, 1.0]], ['2, k, 4', [-0.6006427, 0.5020359, 1.0]], ['2, k, 5', [-0.6782513, 0.2787877, 1.0]], ['2, k, 6', [-0.6330372, 0.07218187, 1.0]], ['2, k, 7', [-0.6064591, 0.0288137, 1.0]], ['2, k, 8', [-0.2456147, 0.5455841, 1.0]], ['2, k, 9', [-0.09931876, 0.3879992, 1.0]], ['2, k, 10', [-0.1584129, 0.560049, 1.0]], ['2, k, 11', [-0.1921852, 0.5588882, 1.0]], ['2, k, 12', [-0.4615679, 0.01374488, 1.0]], ['2, k, 13', [-0.4567852, -0.3534665, 1.0]], ['2, k, 14', [-0.4720501, -0.6544218, 1.0]], ['2, k, 15', [-0.4907003, -0.7270914, 1.0]], ['2, k, 16', [-0.3007536, 0.0160558, 1.0]], ['2, k, 17', [-0.2650385, -0.3787031, 1.0]], ['2, k, 18', [-0.1916317, -0.6447614, 1.0]], ['2, k, 19', [-0.1645932, -0.703625, 1.0]], ['2, k, 20', [-0.4284344, 0.5448017, 1.0]], ['2, k, 21', [-0.5653621, -0.07662963, 1.0]], ['2, k, 22', [-0.6608159, 0.03836919, 1.0]], ['2, k, 23', [-0.213393, 0.6305918, 1.0]], ['2, k, 24', [-0.2534034, 0.5294231, 1.0]]]
[['2, k, 0', [-0.3874174, 0.01495428, 1.0]], ['2, k, 1', [-0.4123965, 0.3211499, 1.0]], ['2, k, 2', [-0.4328244, 0.6176208, 1.0]], ['2, k, 3', [-0.4364838, 0.7502662, 1.0]], ['2, k, 4', [-0.6000468, 0.502036, 1.0]], ['2, k, 5', [-0.6781203, 0.2791236, 1.0]], ['2, k, 6', [-0.633115, 0.07250509, 1.0]], ['2, k, 7', [-0.6071203, 0.03325867, 1.0]], ['2, k, 8', [-0.249196, 0.5372367, 1.0]], ['2, k, 9', [-0.1308641, 0.363433, 1.0]], ['2, k, 10', [-0.1571032, 0.5089067, 1.0]], ['2, k, 11', [-0.2067045, 0.5586015, 1.0]], ['2, k, 12', [-0.46178, 0.01363001, 1.0]], ['2, k, 13', [-0.4569588, -0.3533671, 1.0]], ['2, k, 14', [-0.4720391, -0.6543633, 1.0]], ['2, k, 15', [-0.490568, -0.7271648, 1.0]], ['2, k, 16', [-0.3007568, 0.01591736, 1.0]], ['2, k, 17', [-0.2668623, -0.3795619, 1.0]], ['2, k, 18', [-0.1918229, -0.6444251, 1.0]], ['2, k, 19', [-0.1646185, -0.7036511, 1.0]], ['2, k, 20', [-0.4283619, 0.5448408, 1.0]], ['2, k, 21', [-0.5707911, -0.06491227, 1.0]], ['2, k, 22', [-0.6509947, 0.03440928, 1.0]], ['2, k, 23', [-0.2492041, 0.622652, 1.0]], ['2, k, 24', [-0.269725, 0.516248, 1.0]]]
[['2, k, 0', [-0.3877125, 0.01466439, 1.0]], ['2, k, 1', [-0.4124398, 0.3210795, 1.0]], ['2, k, 2', [-0.4327712, 0.6176079, 1.0]], ['2, k, 3', [-0.4360011, 0.7501042, 1.0]], ['2, k, 4', [-0.5994818, 0.5022233, 1.0]], ['2, k, 5', [-0.6780438, 0.2796206, 1.0]], ['2, k, 6', [-0.632346, 0.07315869, 1.0]], ['2, k, 7', [-0.6084679, 0.03623966, 1.0]], ['2, k, 8', [-0.251002, 0.5330244, 1.0]], ['2, k, 9', [-0.1305958, 0.3627552, 1.0]], ['2, k, 10', [-0.1637488, 0.5157641, 1.0]], ['2, k, 11', [-0.2105931, 0.5557477, 1.0]], ['2, k, 12', [-0.4624426, 0.01331374, 1.0]], ['2, k, 13', [-0.4570197, -0.3533293, 1.0]], ['2, k, 14', [-0.4721015, -0.6544009, 1.0]], ['2, k, 15', [-0.4905058, -0.7270899, 1.0]], ['2, k, 16', [-0.3008344, 0.01560109, 1.0]], ['2, k, 17', [-0.267926, -0.3796278, 1.0]], ['2, k, 18', [-0.1894826, -0.6469963, 1.0]], ['2, k, 19', [-0.1649247, -0.703648, 1.0]], ['2, k, 20', [-0.4283299, 0.544827, 1.0]], ['2, k, 21', [-0.5762293, -0.0624321, 1.0]], ['2, k, 22', [-0.6544434, 0.04822418, 1.0]], ['2, k, 23', [-0.2630792, 0.6080713, 1.0]], ['2, k, 24', [-0.2641306, 0.5245792, 1.0]]]
[['2, k, 0', [-0.3878021, 0.01445198, 1.0]], ['2, k, 1', [-0.4123601, 0.3209199, 1.0]], ['2, k, 2', [-0.4325674, 0.6174415, 1.0]], ['2, k, 3', [-0.4352473, 0.7500106, 1.0]], ['2, k, 4', [-0.5990053, 0.5022613, 1.0]], ['2, k, 5', [-0.6779349, 0.2794251, 1.0]], ['2, k, 6', [-0.633221, 0.07276418, 1.0]], ['2, k, 7', [-0.6078907, 0.03395699, 1.0]], ['2, k, 8', [-0.2518118, 0.5320027, 1.0]], ['2, k, 9', [-0.118547, 0.3657348, 1.0]], ['2, k, 10', [-0.1787339, 0.4940566, 1.0]], ['2, k, 11', [-0.2102499, 0.5457495, 1.0]], ['2, k, 12', [-0.4625772, 0.01305298, 1.0]], ['2, k, 13', [-0.4571468, -0.3533332, 1.0]], ['2, k, 14', [-0.4719171, -0.654535, 1.0]], ['2, k, 15', [-0.4901846, -0.7269118, 1.0]], ['2, k, 16', [-0.3008825, 0.01542104, 1.0]], ['2, k, 17', [-0.2681748, -0.3797712, 1.0]], ['2, k, 18', [-0.1917211, -0.6441426, 1.0]], ['2, k, 19', [-0.1638487, -0.7042685, 1.0]], ['2, k, 20', [-0.4281488, 0.5446817, 1.0]], ['2, k, 21', [-0.5690401, -0.07083517, 1.0]], ['2, k, 22', [-0.6551408, 0.04037244, 1.0]], ['2, k, 23', [-0.243772, 0.599961, 1.0]], ['2, k, 24', [-0.2783646, 0.5424708, 1.0]]]
[['2, k, 0', [-0.3878785, 0.0141212, 1.0]], ['2, k, 1', [-0.4121301, 0.3206115, 1.0]], ['2, k, 2', [-0.431897, 0.6169808, 1.0]], ['2, k, 3', [-0.4342635, 0.7498483, 1.0]], ['2, k, 4', [-0.5982623, 0.5024013, 1.0]], ['2, k, 5', [-0.6780414, 0.2800298, 1.0]], ['2, k, 6', [-0.6333547, 0.07326514, 1.0]], ['2, k, 7', [-0.6070634, 0.0337184, 1.0]], ['2, k, 8', [-0.2521736, 0.531147, 1.0]], ['2, k, 9', [-0.1290385, 0.3607207, 1.0]], ['2, k, 10', [-0.1780119, 0.4942137, 1.0]], ['2, k, 11', [-0.1937626, 0.5421562, 1.0]], ['2, k, 12', [-0.4627011, 0.01281203, 1.0]], ['2, k, 13', [-0.4568391, -0.3536843, 1.0]], ['2, k, 14', [-0.4717951, -0.6530595, 1.0]], ['2, k, 15', [-0.4901033, -0.7265383, 1.0]], ['2, k, 16', [-0.3008893, 0.01487735, 1.0]], ['2, k, 17', [-0.2661417, -0.3800758, 1.0]], ['2, k, 18', [-0.1915734, -0.6432939, 1.0]], ['2, k, 19', [-0.1642838, -0.7040571, 1.0]], ['2, k, 20', [-0.4275936, 0.5442852, 1.0]], ['2, k, 21', [-0.5719481, -0.06724133, 1.0]], ['2, k, 22', [-0.6534218, 0.03670674, 1.0]], ['2, k, 23', [-0.2230199, 0.5931352, 1.0]], ['2, k, 24', [-0.2311782, 0.5474832, 1.0]]]
[['2, k, 0', [-0.3881235, 0.01333097, 1.0]], ['2, k, 1', [-0.4120098, 0.3203774, 1.0]], ['2, k, 2', [-0.4314325, 0.6167263, 1.0]], ['2, k, 3', [-0.4333801, 0.749792, 1.0]], ['2, k, 4', [-0.5972462, 0.5024262, 1.0]], ['2, k, 5', [-0.6780261, 0.2800096, 1.0]], ['2, k, 6', [-0.6335677, 0.07320186, 1.0]], ['2, k, 7', [-0.6064657, 0.03224264, 1.0]], ['2, k, 8', [-0.2522642, 0.5312228, 1.0]], ['2, k, 9', [-0.1176079, 0.2964471, 1.0]], ['2, k, 10', [-0.1300557, 0.4631246, 1.0]], ['2, k, 11', [-0.1556393, 0.5302433, 1.0]], ['2, k, 12', [-0.4627947, 0.01228606, 1.0]], ['2, k, 13', [-0.4567445, -0.3539618, 1.0]], ['2, k, 14', [-0.4718204, -0.6530992, 1.0]], ['2, k, 15', [-0.4899528, -0.7264475, 1.0]], ['2, k, 16', [-0.3012986, 0.01382832, 1.0]], ['2, k, 17', [-0.2658594, -0.3806477, 1.0]], ['2, k, 18', [-0.1913301, -0.6431514, 1.0]], ['2, k, 19', [-0.1633723, -0.7050242, 1.0]], ['2, k, 20', [-0.4272344, 0.5440492, 1.0]], ['2, k, 21', [-0.5656416, -0.07226203, 1.0]], ['2, k, 22', [-0.6507282, 0.03848194, 1.0]], ['2, k, 23', [-0.1918827, 0.577295, 1.0]], ['2, k, 24', [-0.1669427, 0.4741641, 1.0]]]
[['2, k, 0', [-0.3883498, 0.01202917, 1.0]], ['2, k, 1', [-0.4116014, 0.3196813, 1.0]], ['2, k, 2', [-0.4303066, 0.6161607, 1.0]], ['2, k, 3', [-0.4327172, 0.74937, 1.0]], ['2, k, 4', [-0.5960927, 0.5022768, 1.0]], ['2, k, 5', [-0.6783118, 0.2800672, 1.0]], ['2, k, 6', [-0.6335693, 0.07333744, 1.0]], ['2, k, 7', [-0.6055419, 0.03053435, 1.0]], ['2, k, 8', [-0.2519774, 0.5296835, 1.0]], ['2, k, 9', [-0.1301402, 0.3021983, 1.0]], ['2, k, 10', [-0.1286713, 0.4582539, 1.0]], ['2, k, 11', [-0.1347038, 0.5058196, 1.0]], ['2, k, 12', [-0.4629259, 0.01124656, 1.0]], ['2, k, 13', [-0.4561837, -0.3548863, 1.0]], ['2, k, 14', [-0.4717911, -0.6530691, 1.0]], ['2, k, 15', [-0.4897607, -0.7260119, 1.0]], ['2, k, 16', [-0.3016021, 0.01231361, 1.0]], ['2, k, 17', [-0.2648909, -0.3814132, 1.0]], ['2, k, 18', [-0.1919146, -0.6414515, 1.0]], ['2, k, 19', [-0.1635316, -0.7049041, 1.0]], ['2, k, 20', [-0.426308, 0.5434651, 1.0]], ['2, k, 21', [-0.5694621, -0.07509155, 1.0]], ['2, k, 22', [-0.6562818, 0.04425498, 1.0]], ['2, k, 23', [-0.1496753, 0.5519702, 1.0]], ['2, k, 24', [-0.1630832, 0.4689615, 1.0]]]
