[['2, k, 0', [0.1501954, -0.008177675, 1.0]], ['2, k, 1', [0.1556887, 0.3069738, 1.0]], ['2, k, 2', [0.1605845, 0.6118718, 1.0]], ['2, k, 3', [0.1471489, 0.7532835, 1.0]], ['2, k, 4', [-0.01918318, 0.4986825, 1.0]], ['2, k, 5', [-0.06197544, 0.2516079, 1.0]], ['2, k, 6', [-0.05830207, 0.003963704, 1.0]], ['2, k, 7', [-0.04231108, -0.05879861, 1.0]], ['2, k, 8', [0.3334177, 0.4897058, 1.0]], ['2, k, 9', [0.3758206, 0.2340013, 1.0]], ['2, k, 10', [0.3632106, -0.02257729, 1.0]], ['2, k, 11', [0.3536881, -0.09857262, 1.0]], ['2, k, 12', [0.06904323, -0.006567335, 1.0]], ['2, k, 13', [0.07308795, -0.3234951, 1.0]], ['2, k, 14', [0.1016525, -0.646989, 1.0]], ['2, k, 15', [0.02113342, -0.7075195, 1.0]], ['2, k, 16', [0.2267366, -0.009442842, 1.0]], ['2, k, 17', [0.2428527, -0.3434594, 1.0]], ['2, k, 18', [0.2300307, -0.6541198, 1.0]], ['2, k, 19', [0.2188845, -0.7273027, 1.0]], ['2, k, 20', [0.159495, 0.5370626, 1.0]], ['2, k, 21', [-0.04459211, -0.1393935, 1.0]], ['2, k, 22', [-0.003790505, -0.07730018, 1.0]], ['2, k, 23', [0.3522178, -0.1766309, 1.0]], ['2, k, 24', [0.3975312, -0.111069, 1.0]]]
[['2, k, 0', [0.1507578, -0.007021795, 1.0]], ['2, k, 1', [0.1516011, 0.3130641, 1.0]], ['2, k, 2', [0.1517043, 0.6219945, 1.0]], ['2, k, 3', [0.1468598, 0.7625607, 1.0]], ['2, k, 4', [-0.02686201, 0.4959705, 1.0]], ['2, k, 5', [-0.06669166, 0.248721, 1.0]], ['2, k, 6', [-0.06169899, 9.152707e-05, 1.0]], ['2, k, 7', [-0.0543734, -0.06647094, 1.0]], ['2, k, 8', [0.3255476, 0.4955843, 1.0]], ['2, k, 9', [0.3532935, 0.2474701, 1.0]], ['2, k, 10', [0.3613248, 0.01048165, 1.0]], ['2, k, 11', [0.362556, -0.05392734, 1.0]], ['2, k, 12', [0.0697187, -0.005610992, 1.0]], ['2, k, 13', [0.07364666, -0.322787, 1.0]], ['2, k, 14', [0.1029992, -0.6475371, 1.0]], ['2, k, 15', [0.05771101, -0.7234302, 1.0]], ['2, k, 16', [0.2270943, -0.008330178, 1.0]], ['2, k, 17', [0.2423541, -0.3430898, 1.0]], ['2, k, 18', [0.2277562, -0.6537539, 1.0]], ['2, k, 19', [0.2238635, -0.7274945, 1.0]], ['2, k, 20', [0.1518444, 0.5462976, 1.0]], ['2, k, 21', [-0.0488422, -0.1503266, 1.0]], ['2, k, 22', [-0.01326987, -0.06355199, 1.0]], ['2, k, 23', [0.3700745, -0.1182829, 1.0]], ['2, k, 24', [0.3972946, -0.04161602, 1.0]]]
[['2, k, 0', [0.1507082, -0.006906087, 1.0]], ['2, k, 1', [0.1516989, 0.3131201, 1.0]], ['2, k, 2', [0.1519383, 0.6219966, 1.0]], ['2, k, 3', [0.1469564, 0.7626275, 1.0]], ['2, k, 4', [-0.02676969, 0.4959605, 1.0]], ['2, k, 5', [-0.06706344, 0.2488473, 1.0]], ['2, k, 6', [-0.06181448, 9.748779e-06, 1.0]], ['2, k, 7', [-0.05286551, -0.06649834, 1.0]], ['2, k, 8', [0.3244751, 0.4963306, 1.0]], ['2, k, 9', [0.3541915, 0.2615711, 1.0]], ['2, k, 10', [0.3647456, 0.05337214, 1.0]], ['2, k, 11', [0.3671255, -0.01924304, 1.0]], ['2, k, 12', [0.0696839, -0.005623394, 1.0]], ['2, k, 13', [0.07430357, -0.3240527, 1.0]], ['2, k, 14', [0.1030366, -0.6473384, 1.0]], ['2, k, 15', [0.03676026, -0.7074701, 1.0]], ['2, k, 16', [0.2270283, -0.008020566, 1.0]], ['2, k, 17', [0.2420398, -0.3438339, 1.0]], ['2, k, 18', [0.227483, -0.6539757, 1.0]], ['2, k, 19', [0.2212134, -0.7275847, 1.0]], ['2, k, 20', [0.1520436, 0.5463147, 1.0]], ['2, k, 21', [-0.04923831, -0.151654, 1.0]], ['2, k, 22', [-0.006923547, -0.08373089, 1.0]], ['2, k, 23', [0.3646582, -0.08736535, 1.0]], ['2, k, 24', [0.408239, -0.03819418, 1.0]]]
[['2, k, 0', [0.1506038, -0.006535886, 1.0]], ['2, k, 1', [0.1519652, 0.3133199, 1.0]], ['2, k, 2', [0.1526643, 0.6219954, 1.0]], ['2, k, 3', [0.1473287, 0.7625942, 1.0]], ['2, k, 4', [-0.02663002, 0.4960654, 1.0]], ['2, k, 5', [-0.06723984, 0.2488516, 1.0]], ['2, k, 6', [-0.06242045, 0.0003311536, 1.0]], ['2, k, 7', [-0.0536675, -0.06786518, 1.0]], ['2, k, 8', [0.3201321, 0.4982473, 1.0]], ['2, k, 9', [0.3620204, 0.3035614, 1.0]], ['2, k, 10', [0.3730555, 0.1435399, 1.0]], ['2, k, 11', [0.3695164, 0.07042249, 1.0]], ['2, k, 12', [0.06961635, -0.005475934, 1.0]], ['2, k, 13', [0.07474399, -0.3248087, 1.0]], ['2, k, 14', [0.1030719, -0.6473405, 1.0]], ['2, k, 15', [0.05798215, -0.7224903, 1.0]], ['2, k, 16', [0.2268865, -0.00741431, 1.0]], ['2, k, 17', [0.2418991, -0.3438433, 1.0]], ['2, k, 18', [0.2276758, -0.6537803, 1.0]], ['2, k, 19', [0.2215088, -0.7276853, 1.0]], ['2, k, 20', [0.1526417, 0.5463712, 1.0]], ['2, k, 21', [-0.04666818, -0.1509584, 1.0]], ['2, k, 22', [-0.008750999, -0.07762142, 1.0]], ['2, k, 23', [0.3650562, 0.009249533, 1.0]], ['2, k, 24', [0.4115483, 0.03834945, 1.0]]]
[['2, k, 0', [0.150436, -0.006436558, 1.0]], ['2, k, 1', [0.152379, 0.3135247, 1.0]], ['2, k, 2', [0.1538451, 0.6223817, 1.0]], ['2, k, 3', [0.147822, 0.7625027, 1.0]], ['2, k, 4', [-0.02630139, 0.4963351, 1.0]], ['2, k, 5', [-0.06741869, 0.2488726, 1.0]], ['2, k, 6', [-0.06264149, 0.0003978845, 1.0]], ['2, k, 7', [-0.05241523, -0.06877938, 1.0]], ['2, k, 8', [0.3180605, 0.4991045, 1.0]], ['2, k, 9', [0.3703535, 0.3139231, 1.0]], ['2, k, 10', [0.3780684, 0.1887871, 1.0]], ['2, k, 11', [0.3742406, 0.1209942, 1.0]], ['2, k, 12', [0.06942536, -0.005526027, 1.0]], ['2, k, 13', [0.07488788, -0.3258252, 1.0]], ['2, k, 14', [0.1032442, -0.6476974, 1.0]], ['2, k, 15', [0.05833876, -0.7229542, 1.0]], ['2, k, 16', [0.2267579, -0.007147843, 1.0]], ['2, k, 17', [0.2419775, -0.3434939, 1.0]], ['2, k, 18', [0.2285575, -0.6535034, 1.0]], ['2, k, 19', [0.2216297, -0.7271263, 1.0]], ['2, k, 20', [0.1536132, 0.5467088, 1.0]], ['2, k, 21', [-0.04773155, -0.1516781, 1.0]], ['2, k, 22', [-0.008927599, -0.07621476, 1.0]], ['2, k, 23', [0.3757206, 0.07121259, 1.0]], ['2, k, 24', [0.4137709, 0.1007901, 1.0]]]
[['2, k, 0', [0.1506278, -0.006278177, 1.0]], ['2, k, 1', [0.1525367, 0.3138658, 1.0]], ['2, k, 2', [0.1537907, 0.6229644, 1.0]], ['2, k, 3', [0.1482078, 0.7627931, 1.0]], ['2, k, 4', [-0.02594053, 0.496508, 1.0]], ['2, k, 5', [-0.06749302, 0.2489986, 1.0]], ['2, k, 6', [-0.06300868, 0.0007899263, 1.0]], ['2, k, 7', [-0.05271364, -0.07070722, 1.0]], ['2, k, 8', [0.3168063, 0.5012048, 1.0]], ['2, k, 9', [0.3768005, 0.3308448, 1.0]], ['2, k, 10', [0.377377, 0.2494968, 1.0]], ['2, k, 11', [0.3749755, 0.1797429, 1.0]], ['2, k, 12', [0.06964096, -0.005519967, 1.0]], ['2, k, 13', [0.07373682, -0.3235112, 1.0]], ['2, k, 14', [0.1032012, -0.647643, 1.0]], ['2, k, 15', [0.05845482, -0.7233291, 1.0]], ['2, k, 16', [0.2269233, -0.006854461, 1.0]], ['2, k, 17', [0.2419401, -0.3435064, 1.0]], ['2, k, 18', [0.2296533, -0.6530986, 1.0]], ['2, k, 19', [0.2224315, -0.7259977, 1.0]], ['2, k, 20', [0.1536261, 0.5472285, 1.0]], ['2, k, 21', [-0.04629356, -0.1520421, 1.0]], ['2, k, 22', [-0.008865267, -0.07709727, 1.0]], ['2, k, 23', [0.3795416, 0.1396037, 1.0]], ['2, k, 24', [0.4109125, 0.1610122, 1.0]]]
[['2, k, 0', [0.1505201, -0.006123669, 1.0]], ['2, k, 1', [0.1523778, 0.3139806, 1.0]], ['2, k, 2', [0.1535433, 0.622963, 1.0]], ['2, k, 3', [0.1485545, 0.7628411, 1.0]], ['2, k, 4', [-0.02612964, 0.4977198, 1.0]], ['2, k, 5', [-0.06749305, 0.2490019, 1.0]], ['2, k, 6', [-0.06299762, 0.0007086259, 1.0]], ['2, k, 7', [-0.05323971, -0.0678795, 1.0]], ['2, k, 8', [0.3158366, 0.5021111, 1.0]], ['2, k, 9', [0.381501, 0.340892, 1.0]], ['2, k, 10', [0.3836439, 0.3623765, 1.0]], ['2, k, 11', [0.3768055, 0.2412448, 1.0]], ['2, k, 12', [0.06949354, -0.005374413, 1.0]], ['2, k, 13', [0.0741502, -0.3241216, 1.0]], ['2, k, 14', [0.103165, -0.6473646, 1.0]], ['2, k, 15', [0.05851953, -0.7231283, 1.0]], ['2, k, 16', [0.226836, -0.006676584, 1.0]], ['2, k, 17', [0.2417356, -0.3433717, 1.0]], ['2, k, 18', [0.229694, -0.6530687, 1.0]], ['2, k, 19', [0.2180344, -0.7258939, 1.0]], ['2, k, 20', [0.1534022, 0.5472656, 1.0]], ['2, k, 21', [-0.04792945, -0.1511989, 1.0]], ['2, k, 22', [-0.01312761, -0.0600499, 1.0]], ['2, k, 23', [0.3949071, 0.2005145, 1.0]], ['2, k, 24', [0.4137482, 0.2228454, 1.0]]]
[['2, k, 0', [0.1506419, -0.006053336, 1.0]], ['2, k, 1', [0.1524586, 0.3139588, 1.0]], ['2, k, 2', [0.1534952, 0.6228051, 1.0]], ['2, k, 3', [0.1490712, 0.7629799, 1.0]], ['2, k, 4', [-0.02570171, 0.4977124, 1.0]], ['2, k, 5', [-0.0676141, 0.2490179, 1.0]], ['2, k, 6', [-0.06337322, 0.001303319, 1.0]], ['2, k, 7', [-0.05194251, -0.07154195, 1.0]], ['2, k, 8', [0.3138263, 0.5035383, 1.0]], ['2, k, 9', [0.3936503, 0.3642457, 1.0]], ['2, k, 10', [0.3741526, 0.3383935, 1.0]], ['2, k, 11', [0.3742925, 0.3072268, 1.0]], ['2, k, 12', [0.06958658, -0.005356819, 1.0]], ['2, k, 13', [0.07365663, -0.3239398, 1.0]], ['2, k, 14', [0.1031493, -0.6472846, 1.0]], ['2, k, 15', [0.05803191, -0.7230937, 1.0]], ['2, k, 16', [0.2269803, -0.006541676, 1.0]], ['2, k, 17', [0.2423097, -0.3505598, 1.0]], ['2, k, 18', [0.2296898, -0.6531309, 1.0]], ['2, k, 19', [0.2211378, -0.7257799, 1.0]], ['2, k, 20', [0.1533916, 0.5471447, 1.0]], ['2, k, 21', [-0.05155262, -0.1521699, 1.0]], ['2, k, 22', [-0.006587258, -0.08299962, 1.0]], ['2, k, 23', [0.3881791, 0.2742822, 1.0]], ['2, k, 24', [0.4087826, 0.2890706, 1.0]]]
[['2, k, 0', [0.1508427, -0.005679689, 1.0]], ['2, k, 1', [0.1526633, 0.3141841, 1.0]], ['2, k, 2', [0.1536624, 0.6228259, 1.0]], ['2, k, 3', [0.1497993, 0.7631661, 1.0]], ['2, k, 4', [-0.02509966, 0.4982736, 1.0]], ['2, k, 5', [-0.06760968, 0.2489615, 1.0]], ['2, k, 6', [-0.0637857, 0.001630259, 1.0]], ['2, k, 7', [-0.05139152, -0.06670479, 1.0]], ['2, k, 8', [0.3121031, 0.5050203, 1.0]], ['2, k, 9', [0.4130601, 0.4306921, 1.0]], ['2, k, 10', [0.3820019, 0.4346463, 1.0]], ['2, k, 11', [0.3834257, 0.4383714, 1.0]], ['2, k, 12', [0.06981378, -0.005066572, 1.0]], ['2, k, 13', [0.07301541, -0.3231493, 1.0]], ['2, k, 14', [0.1029504, -0.6473966, 1.0]], ['2, k, 15', [0.0591943, -0.7227682, 1.0]], ['2, k, 16', [0.2271585, -0.006112347, 1.0]], ['2, k, 17', [0.242131, -0.3533066, 1.0]], ['2, k, 18', [0.2298745, -0.6549571, 1.0]], ['2, k, 19', [0.2213571, -0.7257463, 1.0]], ['2, k, 20', [0.1535702, 0.5472209, 1.0]], ['2, k, 21', [-0.04636629, -0.1516132, 1.0]], ['2, k, 22', [-0.008882783, -0.0652778, 1.0]], ['2, k, 23', [0.4251569, 0.4194676, 1.0]], ['2, k, 24', [0.3921939, 0.4268099, 1.0]]]
[['2, k, 0', [0.1512624, -0.005202466, 1.0]], ['2, k, 1', [0.1529193, 0.3144903, 1.0]], ['2, k, 2', [0.1537641, 0.6229994, 1.0]], ['2, k, 3', [0.1501996, 0.7632179, 1.0]], ['2, k, 4', [-0.02420976, 0.499255, 1.0]], ['2, k, 5', [-0.06767364, 0.2498845, 1.0]], ['2, k, 6', [-0.06385156, 0.001740147, 1.0]], ['2, k, 7', [-0.05043245, -0.06650213, 1.0]], ['2, k, 8', [0.3107333, 0.5057714, 1.0]], ['2, k, 9', [0.3978955, 0.532182, 1.0]], ['2, k, 10', [0.3698862, 0.4502781, 1.0]], ['2, k, 11', [0.3827323, 0.5030982, 1.0]], ['2, k, 12', [0.07046835, -0.004687208, 1.0]], ['2, k, 13', [0.07216208, -0.3226509, 1.0]], ['2, k, 14', [0.1027975, -0.6483599, 1.0]], ['2, k, 15', [0.0569847, -0.7235671, 1.0]], ['2, k, 16', [0.2274061, -0.005599645, 1.0]], ['2, k, 17', [0.2417515, -0.3572288, 1.0]], ['2, k, 18', [0.2299301, -0.6557476, 1.0]], ['2, k, 19', [0.2208565, -0.7260714, 1.0]], ['2, k, 20', [0.1537062, 0.5474241, 1.0]], ['2, k, 21', [-0.04850433, -0.1519955, 1.0]], ['2, k, 22', [-0.00930777, -0.0628148, 1.0]], ['2, k, 23', [0.4041969, 0.5065585, 1.0]], ['2, k, 24', [0.4182406, 0.4935814, 1.0]]]
[['2, k, 0', [0.1514325, -0.004820099, 1.0]], ['2, k, 1', [0.1533505, 0.3149318, 1.0]], ['2, k, 2', [0.1545043, 0.6235112, 1.0]], ['2, k, 3', [0.1507601, 0.7633471, 1.0]], ['2, k, 4', [-0.02395308, 0.4996405, 1.0]], ['2, k, 5', [-0.06751268, 0.2500128, 1.0]], ['2, k, 6', [-0.06403051, 0.001883977, 1.0]], ['2, k, 7', [-0.05119333, -0.06589044, 1.0]], ['2, k, 8', [0.3093279, 0.5057589, 1.0]], ['2, k, 9', [0.3970757, 0.5283573, 1.0]], ['2, k, 10', [0.3792983, 0.5487404, 1.0]], ['2, k, 11', [0.3822048, 0.568153, 1.0]], ['2, k, 12', [0.07055596, -0.004399581, 1.0]], ['2, k, 13', [0.07165796, -0.3222505, 1.0]], ['2, k, 14', [0.1017019, -0.648598, 1.0]], ['2, k, 15', [0.03378296, -0.7119141, 1.0]], ['2, k, 16', [0.2276533, -0.005137798, 1.0]], ['2, k, 17', [0.2413097, -0.3581207, 1.0]], ['2, k, 18', [0.2298005, -0.6559137, 1.0]], ['2, k, 19', [0.2221862, -0.7261306, 1.0]], ['2, k, 20', [0.1543649, 0.5479178, 1.0]], ['2, k, 21', [-0.04647914, -0.1503433, 1.0]], ['2, k, 22', [-0.009315532, -0.05999284, 1.0]], ['2, k, 23', [0.3960636, 0.576073, 1.0]], ['2, k, 24', [0.4202845, 0.570048, 1.0]]]
[['2, k, 0', [0.1517261, -0.004442742, 1.0]], ['2, k, 1', [0.1534249, 0.315069, 1.0]], ['2, k, 2', [0.1544233, 0.6235057, 1.0]], ['2, k, 3', [0.1508409, 0.7633449, 1.0]], ['2, k, 4', [-0.02371683, 0.4997689, 1.0]], ['2, k, 5', [-0.06717948, 0.2503445, 1.0]], ['2, k, 6', [-0.06453754, 0.002110265, 1.0]], ['2, k, 7', [-0.05095371, -0.06513003, 1.0]], ['2, k, 8', [0.3080546, 0.5061412, 1.0]], ['2, k, 9', [0.3893012, 0.5438944, 1.0]], ['2, k, 10', [0.3791381, 0.6053753, 1.0]], ['2, k, 11', [0.3788297, 0.6305215, 1.0]], ['2, k, 12', [0.07083513, -0.00400639, 1.0]], ['2, k, 13', [0.06912283, -0.3191729, 1.0]], ['2, k, 14', [0.1016663, -0.648817, 1.0]], ['2, k, 15', [0.03672312, -0.7155897, 1.0]], ['2, k, 16', [0.2279388, -0.004784692, 1.0]], ['2, k, 17', [0.2411262, -0.3578165, 1.0]], ['2, k, 18', [0.2295068, -0.6561919, 1.0]], ['2, k, 19', [0.2222059, -0.7259228, 1.0]], ['2, k, 20', [0.1543195, 0.5479427, 1.0]], ['2, k, 21', [-0.05356339, -0.15001, 1.0]], ['2, k, 22', [-0.009182054, -0.06848543, 1.0]], ['2, k, 23', [0.3937082, 0.6378021, 1.0]], ['2, k, 24', [0.4214166, 0.6430671, 1.0]]]
[['2, k, 0', [0.1526133, -0.003517533, 1.0]], ['2, k, 1', [0.1543236, 0.3158298, 1.0]], ['2, k, 2', [0.1552632, 0.624099, 1.0]], ['2, k, 3', [0.1510023, 0.7634493, 1.0]], ['2, k, 4', [-0.02337094, 0.5004114, 1.0]], ['2, k, 5', [-0.06672773, 0.2506342, 1.0]], ['2, k, 6', [-0.06492407, 0.002512077, 1.0]], ['2, k, 7', [-0.05085251, -0.05392245, 1.0]], ['2, k, 8', [0.3067972, 0.5070208, 1.0]], ['2, k, 9', [0.3841, 0.5674247, 1.0]], ['2, k, 10', [0.3769303, 0.6589482, 1.0]], ['2, k, 11', [0.3762117, 0.6894321, 1.0]], ['2, k, 12', [0.07184982, -0.003091251, 1.0]], ['2, k, 13', [0.06712257, -0.3147805, 1.0]], ['2, k, 14', [0.1017997, -0.6485558, 1.0]], ['2, k, 15', [0.05608641, -0.728237, 1.0]], ['2, k, 16', [0.2287893, -0.003765912, 1.0]], ['2, k, 17', [0.2410357, -0.3570061, 1.0]], ['2, k, 18', [0.2292529, -0.656266, 1.0]], ['2, k, 19', [0.2218854, -0.7257224, 1.0]], ['2, k, 20', [0.1551789, 0.5485781, 1.0]], ['2, k, 21', [-0.05080818, -0.1384903, 1.0]], ['2, k, 22', [-0.009570493, -0.06820937, 1.0]], ['2, k, 23', [0.3788057, 0.7093777, 1.0]], ['2, k, 24', [0.4162283, 0.7033023, 1.0]]]
[['2, k, 0', [0.1531361, -0.002685705, 1.0]], ['2, k, 1', [0.1546093, 0.3162841, 1.0]], ['2, k, 2', [0.1553709, 0.6242911, 1.0]], ['2, k, 3', [0.1511473, 0.7634741, 1.0]], ['2, k, 4', [-0.02313052, 0.5003105, 1.0]], ['2, k, 5', [-0.06643028, 0.2510633, 1.0]], ['2, k, 6', [-0.0651127, 0.002667311, 1.0]], ['2, k, 7', [-0.05105201, -0.04892342, 1.0]], ['2, k, 8', [0.3062843, 0.5078105, 1.0]], ['2, k, 9', [0.3795462, 0.5893726, 1.0]], ['2, k, 10', [0.373844, 0.7073153, 1.0]], ['2, k, 11', [0.372607, 0.7439418, 1.0]], ['2, k, 12', [0.07223026, -0.002443998, 1.0]], ['2, k, 13', [0.06398689, -0.3089443, 1.0]], ['2, k, 14', [0.1019622, -0.6483721, 1.0]], ['2, k, 15', [0.05611124, -0.7277774, 1.0]], ['2, k, 16', [0.2293982, -0.002816763, 1.0]], ['2, k, 17', [0.2411574, -0.3564463, 1.0]], ['2, k, 18', [0.2298271, -0.6559186, 1.0]], ['2, k, 19', [0.2234194, -0.7251604, 1.0]], ['2, k, 20', [0.1553228, 0.5488241, 1.0]], ['2, k, 21', [-0.04781136, -0.138157, 1.0]], ['2, k, 22', [-0.01030702, -0.04064265, 1.0]], ['2, k, 23', [0.3694134, 0.7677541, 1.0]], ['2, k, 24', [0.4065111, 0.7595965, 1.0]]]
[['2, k, 0', [0.1544427, 0.0001104573, 1.0]], ['2, k, 1', [0.155718, 0.3178368, 1.0]], ['2, k, 2', [0.1562385, 0.6249793, 1.0]], ['2, k, 3', [0.1512893, 0.7633202, 1.0]], ['2, k, 4', [-0.02271752, 0.5007716, 1.0]], ['2, k, 5', [-0.066283, 0.2512604, 1.0]], ['2, k, 6', [-0.06515343, 0.002727193, 1.0]], ['2, k, 7', [-0.05112519, -0.05382646, 1.0]], ['2, k, 8', [0.3026642, 0.5187454, 1.0]], ['2, k, 9', [0.3782139, 0.6093444, 1.0]], ['2, k, 10', [0.3707708, 0.7500404, 1.0]], ['2, k, 11', [0.3687761, 0.7950006, 1.0]], ['2, k, 12', [0.0731764, -0.0001762739, 1.0]], ['2, k, 13', [0.06340571, -0.3074625, 1.0]], ['2, k, 14', [0.1017542, -0.6482313, 1.0]], ['2, k, 15', [0.03219604, -0.7055664, 1.0]], ['2, k, 16', [0.2310189, 0.0004201702, 1.0]], ['2, k, 17', [0.2408818, -0.3562163, 1.0]], ['2, k, 18', [0.230949, -0.6570378, 1.0]], ['2, k, 19', [0.2213447, -0.7260028, 1.0]], ['2, k, 20', [0.1562497, 0.5496943, 1.0]], ['2, k, 21', [-0.04840563, -0.1380137, 1.0]], ['2, k, 22', [-0.01050403, -0.04073538, 1.0]], ['2, k, 23', [0.3737797, 0.8249785, 1.0]], ['2, k, 24', [0.4041698, 0.8217418, 1.0]]]
[['2, k, 0', [0.1558532, 0.002926018, 1.0]], ['2, k, 1', [0.1562061, 0.3187269, 1.0]], ['2, k, 2', [0.15628, 0.6250154, 1.0]], ['2, k, 3', [0.151418, 0.7632836, 1.0]], ['2, k, 4', [-0.0218017, 0.5011054, 1.0]], ['2, k, 5', [-0.06603283, 0.2512785, 1.0]], ['2, k, 6', [-0.06526035, 0.002863294, 1.0]], ['2, k, 7', [-0.0510195, -0.04907991, 1.0]], ['2, k, 8', [0.3023857, 0.52456, 1.0]], ['2, k, 9', [0.3779919, 0.6304488, 1.0]], ['2, k, 10', [0.3677873, 0.7898076, 1.0]], ['2, k, 11', [0.3660732, 0.8419254, 1.0]], ['2, k, 12', [0.07433513, 0.002479854, 1.0]], ['2, k, 13', [0.06345706, -0.3046567, 1.0]], ['2, k, 14', [0.1014935, -0.6482062, 1.0]], ['2, k, 15', [0.04961945, -0.7260031, 1.0]], ['2, k, 16', [0.2326142, 0.003293411, 1.0]], ['2, k, 17', [0.2404626, -0.3554799, 1.0]], ['2, k, 18', [0.2308625, -0.6573144, 1.0]], ['2, k, 19', [0.2218449, -0.7262523, 1.0]], ['2, k, 20', [0.1563517, 0.5498333, 1.0]], ['2, k, 21', [-0.04857619, -0.1368708, 1.0]], ['2, k, 22', [-0.01122982, -0.04141944, 1.0]], ['2, k, 23', [0.3636839, 0.8751141, 1.0]], ['2, k, 24', [0.4039992, 0.8602157, 1.0]]]
[['2, k, 0', [0.1579391, 0.00587134, 1.0]], ['2, k, 1', [0.1570745, 0.3197327, 1.0]], ['2, k, 2', [0.1565457, 0.6249415, 1.0]], ['2, k, 3', [0.1515879, 0.7632887, 1.0]], ['2, k, 4', [-0.02170749, 0.5012119, 1.0]], ['2, k, 5', [-0.06578109, 0.2512511, 1.0]], ['2, k, 6', [-0.06579402, 0.005570521, 1.0]], ['2, k, 7', [-0.05044761, -0.04932768, 1.0]], ['2, k, 8', [0.3020661, 0.5277272, 1.0]], ['2, k, 9', [0.3754947, 0.660638, 1.0]], ['2, k, 10', [0.3658885, 0.8246384, 1.0]], ['2, k, 11', [0.3625859, 0.8810759, 1.0]], ['2, k, 12', [0.07619755, 0.004727803, 1.0]], ['2, k, 13', [0.06304704, -0.3031985, 1.0]], ['2, k, 14', [0.100835, -0.6499557, 1.0]], ['2, k, 15', [0.04929207, -0.7278753, 1.0]], ['2, k, 16', [0.23486, 0.006967399, 1.0]], ['2, k, 17', [0.2403482, -0.3544266, 1.0]], ['2, k, 18', [0.2308014, -0.6574151, 1.0]], ['2, k, 19', [0.2209191, -0.7262329, 1.0]], ['2, k, 20', [0.1567181, 0.5500001, 1.0]], ['2, k, 21', [-0.04913863, -0.1308795, 1.0]], ['2, k, 22', [-0.01054093, -0.0414129, 1.0]], ['2, k, 23', [0.3595988, 0.9225007, 1.0]], ['2, k, 24', [0.3978046, 0.9001381, 1.0]]]
[['2, k, 0', [0.1592216, 0.008365477, 1.0]], ['2, k, 1', [0.1573804, 0.3207819, 1.0]], ['2, k, 2', [0.1563776, 0.6250481, 1.0]], ['2, k, 3', [0.1517527, 0.7633665, 1.0]], ['2, k, 4', [-0.01984335, 0.5018879, 1.0]], ['2, k, 5', [-0.06557129, 0.2514151, 1.0]], ['2, k, 6', [-0.06560297, 0.007971642, 1.0]], ['2, k, 7', [-0.04979643, -0.04580639, 1.0]], ['2, k, 8', [0.3022338, 0.5327985, 1.0]], ['2, k, 9', [0.3744644, 0.6780018, 1.0]], ['2, k, 10', [0.3630387, 0.8608823, 1.0]], ['2, k, 11', [0.3612535, 0.9158897, 1.0]], ['2, k, 12', [0.0773957, 0.006972575, 1.0]], ['2, k, 13', [0.06128585, -0.2996673, 1.0]], ['2, k, 14', [0.1007661, -0.6499717, 1.0]], ['2, k, 15', [0.04986077, -0.7270623, 1.0]], ['2, k, 16', [0.2362225, 0.009729222, 1.0]], ['2, k, 17', [0.2402831, -0.3531503, 1.0]], ['2, k, 18', [0.2306356, -0.6570464, 1.0]], ['2, k, 19', [0.221215, -0.7259103, 1.0]], ['2, k, 20', [0.156631, 0.5502279, 1.0]], ['2, k, 21', [-0.04649448, -0.1313845, 1.0]], ['2, k, 22', [-0.01079912, -0.04268968, 1.0]], ['2, k, 23', [0.3578953, 0.9575633, 1.0]], ['2, k, 24', [0.3945184, 0.9334909, 1.0]]]
[['2, k, 0', [0.1597115, 0.009284136, 1.0]], ['2, k, 1', [0.1573011, 0.3212418, 1.0]], ['2, k, 2', [0.1550702, 0.6249417, 1.0]], ['2, k, 3', [0.1518902, 0.7633693, 1.0]], ['2, k, 4', [-0.0184807, 0.5026219, 1.0]], ['2, k, 5', [-0.0652223, 0.2512604, 1.0]], ['2, k, 6', [-0.06554813, 0.008108927, 1.0]], ['2, k, 7', [-0.05002306, -0.04512102, 1.0]], ['2, k, 8', [0.3030771, 0.5315514, 1.0]], ['2, k, 9', [0.3671914, 0.7124216, 1.0]], ['2, k, 10', [0.3606607, 0.8883509, 1.0]], ['2, k, 11', [0.3567723, 0.9493556, 1.0]], ['2, k, 12', [0.07783725, 0.007816453, 1.0]], ['2, k, 13', [0.06146849, -0.299524, 1.0]], ['2, k, 14', [0.1002509, -0.6499603, 1.0]], ['2, k, 15', [0.05000561, -0.7276746, 1.0]], ['2, k, 16', [0.2367152, 0.01064073, 1.0]], ['2, k, 17', [0.2401353, -0.3526892, 1.0]], ['2, k, 18', [0.2300044, -0.6577888, 1.0]], ['2, k, 19', [0.2205358, -0.7267523, 1.0]], ['2, k, 20', [0.1558142, 0.5503861, 1.0]], ['2, k, 21', [-0.05190397, -0.1320532, 1.0]], ['2, k, 22', [-0.01141287, -0.04385662, 1.0]], ['2, k, 23', [0.3474673, 0.9884884, 1.0]], ['2, k, 24', [0.3953481, 0.9684775, 1.0]]]
