[['2, k, 0', [0.212205, -1.11582, 1.0]], ['2, k, 1', [0.217632, -0.839189, 1.0]], ['2, k, 2', [0.221988, -0.564744, 1.0]], ['2, k, 3', [0.233521, -0.423824, 1.0]], ['2, k, 4', [0.0568046, -0.667866, 1.0]], ['2, k, 5', [-0.0909144, -0.811749, 1.0]], ['2, k, 6', [-0.0177411, -0.9663, 1.0]], ['2, k, 7', [0.0204161, -0.976785, 1.0]], ['2, k, 8', [0.391661, -0.660554, 1.0]], ['2, k, 9', [0.547666, -0.810881, 1.0]], ['2, k, 10', [0.436942, -0.940185, 1.0]], ['2, k, 11', [0.385402, -0.96175, 1.0]], ['2, k, 12', [0.133468, -1.1042, 1.0]], ['2, k, 13', [0.134586, -1.35132, 1.0]], ['2, k, 14', [0.138172, -1.7142, 1.0]], ['2, k, 15', [0.118857, -1.74914, 1.0]], ['2, k, 16', [0.28594, -1.10105, 1.0]], ['2, k, 17', [0.326201, -1.35239, 1.0]], ['2, k, 18', [0.383801, -1.70221, 1.0]], ['2, k, 19', [0.3755, -1.74031, 1.0]], ['2, k, 20', [0.221088, -0.633205, 1.0]], ['2, k, 21', [0.0341387, -1.03337, 1.0]], ['2, k, 22', [0.0567851, -0.93578, 1.0]], ['2, k, 23', [0.35615, -1.0148, 1.0]], ['2, k, 24', [0.349635, -0.910244, 1.0]]]
[['2, k, 0', [0.320783, -1.11416, 1.0]], ['2, k, 1', [0.311399, -0.830908, 1.0]], ['2, k, 2', [0.301489, -0.554025, 1.0]], ['2, k, 3', [0.326599, -0.424239, 1.0]], ['2, k, 4', [0.151397, -0.647293, 1.0]], ['2, k, 5', [-0.0143339, -0.800819, 1.0]], ['2, k, 6', [0.068646, -0.951988, 1.0]], ['2, k, 7', [0.110457, -0.975492, 1.0]], ['2, k, 8', [0.483591, -0.66058, 1.0]], ['2, k, 9', [0.607028, -0.823371, 1.0]], ['2, k, 10', [0.519349, -0.927751, 1.0]], ['2, k, 11', [0.476667, -0.943251, 1.0]], ['2, k, 12', [0.240282, -1.09914, 1.0]], ['2, k, 13', [0.212968, -1.34324, 1.0]], ['2, k, 14', [0.175757, -1.72994, 1.0]], ['2, k, 15', [0.174958, -1.76359, 1.0]], ['2, k, 16', [0.393527, -1.10281, 1.0]], ['2, k, 17', [0.415115, -1.34995, 1.0]], ['2, k, 18', [0.453401, -1.73328, 1.0]], ['2, k, 19', [0.466962, -1.76235, 1.0]], ['2, k, 20', [0.303518, -0.622973, 1.0]], ['2, k, 21', [0.127199, -1.03348, 1.0]], ['2, k, 22', [0.142388, -0.940338, 1.0]], ['2, k, 23', [0.451556, -0.984118, 1.0]], ['2, k, 24', [0.440575, -0.895472, 1.0]]]
[['2, k, 0', [0.318016, -1.11395, 1.0]], ['2, k, 1', [0.310905, -0.831204, 1.0]], ['2, k, 2', [0.301718, -0.554349, 1.0]], ['2, k, 3', [0.328908, -0.425433, 1.0]], ['2, k, 4', [0.151995, -0.647912, 1.0]], ['2, k, 5', [-0.0139521, -0.797901, 1.0]], ['2, k, 6', [0.0461227, -0.964953, 1.0]], ['2, k, 7', [0.0915641, -0.973089, 1.0]], ['2, k, 8', [0.483386, -0.660244, 1.0]], ['2, k, 9', [0.607481, -0.826025, 1.0]], ['2, k, 10', [0.517677, -0.929371, 1.0]], ['2, k, 11', [0.475311, -0.943571, 1.0]], ['2, k, 12', [0.237181, -1.09883, 1.0]], ['2, k, 13', [0.210483, -1.34267, 1.0]], ['2, k, 14', [0.174067, -1.72987, 1.0]], ['2, k, 15', [0.17261, -1.76312, 1.0]], ['2, k, 16', [0.39098, -1.10267, 1.0]], ['2, k, 17', [0.412499, -1.3476, 1.0]], ['2, k, 18', [0.451212, -1.73318, 1.0]], ['2, k, 19', [0.463969, -1.76215, 1.0]], ['2, k, 20', [0.30362, -0.623286, 1.0]], ['2, k, 21', [0.117649, -0.987556, 1.0]], ['2, k, 22', [0.112344, -0.946939, 1.0]], ['2, k, 23', [0.44488, -0.987161, 1.0]], ['2, k, 24', [0.443067, -0.895228, 1.0]]]
[['2, k, 0', [0.314394, -1.11432, 1.0]], ['2, k, 1', [0.310486, -0.83186, 1.0]], ['2, k, 2', [0.30364, -0.55562, 1.0]], ['2, k, 3', [0.330118, -0.426182, 1.0]], ['2, k, 4', [0.151863, -0.648311, 1.0]], ['2, k, 5', [-0.0135981, -0.796794, 1.0]], ['2, k, 6', [0.0665554, -0.950643, 1.0]], ['2, k, 7', [0.102375, -0.973606, 1.0]], ['2, k, 8', [0.482926, -0.661815, 1.0]], ['2, k, 9', [0.608358, -0.828287, 1.0]], ['2, k, 10', [0.520091, -0.932794, 1.0]], ['2, k, 11', [0.473234, -0.948515, 1.0]], ['2, k, 12', [0.233582, -1.09914, 1.0]], ['2, k, 13', [0.200887, -1.34397, 1.0]], ['2, k, 14', [0.155803, -1.72859, 1.0]], ['2, k, 15', [0.151163, -1.76231, 1.0]], ['2, k, 16', [0.387274, -1.10313, 1.0]], ['2, k, 17', [0.410435, -1.34612, 1.0]], ['2, k, 18', [0.452036, -1.73321, 1.0]], ['2, k, 19', [0.464198, -1.76201, 1.0]], ['2, k, 20', [0.304841, -0.624402, 1.0]], ['2, k, 21', [0.115538, -1.03725, 1.0]], ['2, k, 22', [0.136001, -0.939865, 1.0]], ['2, k, 23', [0.441857, -0.995016, 1.0]], ['2, k, 24', [0.442289, -0.905937, 1.0]]]
[['2, k, 0', [0.309599, -1.11494, 1.0]], ['2, k, 1', [0.309533, -0.83219, 1.0]], ['2, k, 2', [0.304013, -0.555518, 1.0]], ['2, k, 3', [0.3307, -0.426381, 1.0]], ['2, k, 4', [0.15165, -0.648355, 1.0]], ['2, k, 5', [-0.0133796, -0.795948, 1.0]], ['2, k, 6', [0.0419277, -0.96365, 1.0]], ['2, k, 7', [0.0865759, -0.970458, 1.0]], ['2, k, 8', [0.481433, -0.662597, 1.0]], ['2, k, 9', [0.609446, -0.830429, 1.0]], ['2, k, 10', [0.516862, -0.933681, 1.0]], ['2, k, 11', [0.469675, -0.948233, 1.0]], ['2, k, 12', [0.228637, -1.09999, 1.0]], ['2, k, 13', [0.19868, -1.34453, 1.0]], ['2, k, 14', [0.157464, -1.73017, 1.0]], ['2, k, 15', [0.152416, -1.76368, 1.0]], ['2, k, 16', [0.382556, -1.10352, 1.0]], ['2, k, 17', [0.408977, -1.34499, 1.0]], ['2, k, 18', [0.455785, -1.73249, 1.0]], ['2, k, 19', [0.46783, -1.76193, 1.0]], ['2, k, 20', [0.304979, -0.624398, 1.0]], ['2, k, 21', [0.101297, -1.04755, 1.0]], ['2, k, 22', [0.108085, -0.953757, 1.0]], ['2, k, 23', [0.439094, -0.992671, 1.0]], ['2, k, 24', [0.437424, -0.899212, 1.0]]]
[['2, k, 0', [0.30584, -1.11458, 1.0]], ['2, k, 1', [0.308194, -0.83272, 1.0]], ['2, k, 2', [0.304283, -0.55609, 1.0]], ['2, k, 3', [0.331481, -0.426718, 1.0]], ['2, k, 4', [0.15102, -0.648808, 1.0]], ['2, k, 5', [-0.0129157, -0.795979, 1.0]], ['2, k, 6', [0.0662968, -0.948463, 1.0]], ['2, k, 7', [0.101455, -0.971614, 1.0]], ['2, k, 8', [0.48068, -0.663135, 1.0]], ['2, k, 9', [0.610228, -0.832385, 1.0]], ['2, k, 10', [0.511012, -0.933202, 1.0]], ['2, k, 11', [0.466215, -0.948247, 1.0]], ['2, k, 12', [0.224136, -1.09967, 1.0]], ['2, k, 13', [0.196591, -1.34477, 1.0]], ['2, k, 14', [0.15901, -1.73035, 1.0]], ['2, k, 15', [0.153275, -1.76443, 1.0]], ['2, k, 16', [0.379627, -1.10309, 1.0]], ['2, k, 17', [0.405432, -1.34287, 1.0]], ['2, k, 18', [0.451783, -1.73215, 1.0]], ['2, k, 19', [0.462446, -1.76251, 1.0]], ['2, k, 20', [0.304993, -0.6249, 1.0]], ['2, k, 21', [0.108574, -1.03099, 1.0]], ['2, k, 22', [0.134486, -0.936626, 1.0]], ['2, k, 23', [0.43558, -0.986088, 1.0]], ['2, k, 24', [0.439321, -0.902312, 1.0]]]
[['2, k, 0', [0.302123, -1.11446, 1.0]], ['2, k, 1', [0.306784, -0.833041, 1.0]], ['2, k, 2', [0.304421, -0.556201, 1.0]], ['2, k, 3', [0.331749, -0.426923, 1.0]], ['2, k, 4', [0.150022, -0.649004, 1.0]], ['2, k, 5', [-0.0129161, -0.795083, 1.0]], ['2, k, 6', [0.0417354, -0.964766, 1.0]], ['2, k, 7', [0.0842443, -0.971362, 1.0]], ['2, k, 8', [0.477404, -0.663042, 1.0]], ['2, k, 9', [0.610236, -0.833917, 1.0]], ['2, k, 10', [0.508004, -0.935088, 1.0]], ['2, k, 11', [0.461572, -0.94726, 1.0]], ['2, k, 12', [0.220185, -1.09949, 1.0]], ['2, k, 13', [0.192006, -1.34535, 1.0]], ['2, k, 14', [0.153625, -1.72984, 1.0]], ['2, k, 15', [0.145391, -1.76444, 1.0]], ['2, k, 16', [0.376175, -1.10301, 1.0]], ['2, k, 17', [0.40353, -1.343, 1.0]], ['2, k, 18', [0.452076, -1.73146, 1.0]], ['2, k, 19', [0.461126, -1.76283, 1.0]], ['2, k, 20', [0.304984, -0.625021, 1.0]], ['2, k, 21', [0.104538, -0.993899, 1.0]], ['2, k, 22', [0.10264, -0.946441, 1.0]], ['2, k, 23', [0.428064, -0.989771, 1.0]], ['2, k, 24', [0.42629, -0.897269, 1.0]]]
[['2, k, 0', [0.294933, -1.11441, 1.0]], ['2, k, 1', [0.303782, -0.833793, 1.0]], ['2, k, 2', [0.304575, -0.556788, 1.0]], ['2, k, 3', [0.331948, -0.427028, 1.0]], ['2, k, 4', [0.147544, -0.649858, 1.0]], ['2, k, 5', [-0.014195, -0.795062, 1.0]], ['2, k, 6', [0.040805, -0.959522, 1.0]], ['2, k, 7', [0.0848329, -0.974625, 1.0]], ['2, k, 8', [0.474614, -0.662687, 1.0]], ['2, k, 9', [0.609428, -0.833221, 1.0]], ['2, k, 10', [0.506234, -0.93485, 1.0]], ['2, k, 11', [0.457206, -0.953907, 1.0]], ['2, k, 12', [0.212635, -1.09995, 1.0]], ['2, k, 13', [0.189252, -1.34485, 1.0]], ['2, k, 14', [0.157596, -1.73158, 1.0]], ['2, k, 15', [0.148145, -1.76474, 1.0]], ['2, k, 16', [0.369309, -1.10252, 1.0]], ['2, k, 17', [0.400577, -1.34241, 1.0]], ['2, k, 18', [0.454878, -1.72961, 1.0]], ['2, k, 19', [0.462375, -1.76148, 1.0]], ['2, k, 20', [0.304686, -0.625637, 1.0]], ['2, k, 21', [0.0923822, -1.04186, 1.0]], ['2, k, 22', [0.106571, -0.946494, 1.0]], ['2, k, 23', [0.422565, -0.990601, 1.0]], ['2, k, 24', [0.430536, -0.90721, 1.0]]]
[['2, k, 0', [0.289613, -1.11342, 1.0]], ['2, k, 1', [0.302012, -0.833856, 1.0]], ['2, k, 2', [0.304937, -0.557007, 1.0]], ['2, k, 3', [0.331971, -0.427117, 1.0]], ['2, k, 4', [0.142044, -0.650518, 1.0]], ['2, k, 5', [-0.014558, -0.794148, 1.0]], ['2, k, 6', [0.0395814, -0.955632, 1.0]], ['2, k, 7', [0.0823788, -0.968495, 1.0]], ['2, k, 8', [0.47464, -0.660866, 1.0]], ['2, k, 9', [0.609816, -0.832739, 1.0]], ['2, k, 10', [0.5046, -0.935211, 1.0]], ['2, k, 11', [0.454953, -0.953708, 1.0]], ['2, k, 12', [0.207263, -1.09915, 1.0]], ['2, k, 13', [0.185014, -1.34603, 1.0]], ['2, k, 14', [0.155289, -1.73136, 1.0]], ['2, k, 15', [0.144184, -1.76275, 1.0]], ['2, k, 16', [0.364271, -1.10136, 1.0]], ['2, k, 17', [0.396578, -1.34301, 1.0]], ['2, k, 18', [0.451732, -1.72837, 1.0]], ['2, k, 19', [0.45715, -1.75989, 1.0]], ['2, k, 20', [0.304728, -0.625783, 1.0]], ['2, k, 21', [0.0913993, -1.03182, 1.0]], ['2, k, 22', [0.113486, -0.939569, 1.0]], ['2, k, 23', [0.420847, -0.999692, 1.0]], ['2, k, 24', [0.426336, -0.907685, 1.0]]]
[['2, k, 0', [0.283558, -1.11427, 1.0]], ['2, k, 1', [0.298322, -0.834313, 1.0]], ['2, k, 2', [0.304803, -0.557074, 1.0]], ['2, k, 3', [0.332101, -0.427098, 1.0]], ['2, k, 4', [0.142018, -0.65051, 1.0]], ['2, k, 5', [-0.0149701, -0.79426, 1.0]], ['2, k, 6', [0.0393891, -0.955388, 1.0]], ['2, k, 7', [0.0821986, -0.971435, 1.0]], ['2, k, 8', [0.471784, -0.661371, 1.0]], ['2, k, 9', [0.609968, -0.832691, 1.0]], ['2, k, 10', [0.503121, -0.935443, 1.0]], ['2, k, 11', [0.451708, -0.955427, 1.0]], ['2, k, 12', [0.201883, -1.09986, 1.0]], ['2, k, 13', [0.18157, -1.34649, 1.0]], ['2, k, 14', [0.154579, -1.73228, 1.0]], ['2, k, 15', [0.142298, -1.76405, 1.0]], ['2, k, 16', [0.358206, -1.1023, 1.0]], ['2, k, 17', [0.390834, -1.34319, 1.0]], ['2, k, 18', [0.446642, -1.72926, 1.0]], ['2, k, 19', [0.450353, -1.76053, 1.0]], ['2, k, 20', [0.304048, -0.625954, 1.0]], ['2, k, 21', [0.0882336, -1.03352, 1.0]], ['2, k, 22', [0.107565, -0.941163, 1.0]], ['2, k, 23', [0.41457, -0.994939, 1.0]], ['2, k, 24', [0.428521, -0.908936, 1.0]]]
[['2, k, 0', [0.279159, -1.1138, 1.0]], ['2, k, 1', [0.29632, -0.834336, 1.0]], ['2, k, 2', [0.304865, -0.557142, 1.0]], ['2, k, 3', [0.332054, -0.427097, 1.0]], ['2, k, 4', [0.139305, -0.649667, 1.0]], ['2, k, 5', [-0.0154447, -0.793897, 1.0]], ['2, k, 6', [0.0390591, -0.953603, 1.0]], ['2, k, 7', [0.0805516, -0.966655, 1.0]], ['2, k, 8', [0.469562, -0.661375, 1.0]], ['2, k, 9', [0.610295, -0.832757, 1.0]], ['2, k, 10', [0.505678, -0.935544, 1.0]], ['2, k, 11', [0.449948, -0.952787, 1.0]], ['2, k, 12', [0.197251, -1.09946, 1.0]], ['2, k, 13', [0.175114, -1.34807, 1.0]], ['2, k, 14', [0.145736, -1.7313, 1.0]], ['2, k, 15', [0.130779, -1.76413, 1.0]], ['2, k, 16', [0.353995, -1.10175, 1.0]], ['2, k, 17', [0.386942, -1.34302, 1.0]], ['2, k, 18', [0.443013, -1.7286, 1.0]], ['2, k, 19', [0.444854, -1.76062, 1.0]], ['2, k, 20', [0.303925, -0.62604, 1.0]], ['2, k, 21', [0.0896829, -1.02781, 1.0]], ['2, k, 22', [0.109982, -0.933593, 1.0]], ['2, k, 23', [0.410226, -0.998279, 1.0]], ['2, k, 24', [0.421239, -0.907048, 1.0]]]
[['2, k, 0', [0.274149, -1.11388, 1.0]], ['2, k, 1', [0.293437, -0.834589, 1.0]], ['2, k, 2', [0.304794, -0.557242, 1.0]], ['2, k, 3', [0.331793, -0.427038, 1.0]], ['2, k, 4', [0.136355, -0.648705, 1.0]], ['2, k, 5', [-0.0160377, -0.792274, 1.0]], ['2, k, 6', [0.0381115, -0.951396, 1.0]], ['2, k, 7', [0.0789914, -0.970507, 1.0]], ['2, k, 8', [0.467477, -0.662057, 1.0]], ['2, k, 9', [0.610159, -0.833076, 1.0]], ['2, k, 10', [0.501077, -0.936593, 1.0]], ['2, k, 11', [0.445362, -0.955426, 1.0]], ['2, k, 12', [0.192131, -1.09968, 1.0]], ['2, k, 13', [0.169973, -1.35136, 1.0]], ['2, k, 14', [0.141048, -1.73138, 1.0]], ['2, k, 15', [0.123797, -1.76459, 1.0]], ['2, k, 16', [0.349325, -1.10173, 1.0]], ['2, k, 17', [0.377935, -1.33627, 1.0]], ['2, k, 18', [0.429754, -1.72976, 1.0]], ['2, k, 19', [0.428202, -1.76258, 1.0]], ['2, k, 20', [0.303369, -0.626263, 1.0]], ['2, k, 21', [0.0812905, -1.0287, 1.0]], ['2, k, 22', [0.108004, -0.934771, 1.0]], ['2, k, 23', [0.404758, -0.999777, 1.0]], ['2, k, 24', [0.417996, -0.90937, 1.0]]]
[['2, k, 0', [0.268648, -1.11364, 1.0]], ['2, k, 1', [0.289935, -0.834417, 1.0]], ['2, k, 2', [0.304503, -0.557234, 1.0]], ['2, k, 3', [0.331588, -0.426647, 1.0]], ['2, k, 4', [0.135283, -0.647316, 1.0]], ['2, k, 5', [-0.016349, -0.790596, 1.0]], ['2, k, 6', [0.0375673, -0.949155, 1.0]], ['2, k, 7', [0.0755204, -0.967444, 1.0]], ['2, k, 8', [0.466451, -0.662122, 1.0]], ['2, k, 9', [0.609576, -0.833671, 1.0]], ['2, k, 10', [0.507987, -0.945103, 1.0]], ['2, k, 11', [0.444163, -0.962905, 1.0]], ['2, k, 12', [0.186885, -1.09887, 1.0]], ['2, k, 13', [0.164913, -1.35172, 1.0]], ['2, k, 14', [0.136403, -1.73027, 1.0]], ['2, k, 15', [0.119091, -1.76468, 1.0]], ['2, k, 16', [0.343909, -1.10207, 1.0]], ['2, k, 17', [0.373145, -1.33913, 1.0]], ['2, k, 18', [0.424968, -1.72996, 1.0]], ['2, k, 19', [0.423439, -1.76306, 1.0]], ['2, k, 20', [0.302285, -0.626248, 1.0]], ['2, k, 21', [0.0805239, -1.02603, 1.0]], ['2, k, 22', [0.104577, -0.933788, 1.0]], ['2, k, 23', [0.407665, -1.01394, 1.0]], ['2, k, 24', [0.418265, -0.919274, 1.0]]]
[['2, k, 0', [0.262763, -1.1136, 1.0]], ['2, k, 1', [0.287087, -0.834474, 1.0]], ['2, k, 2', [0.304378, -0.557284, 1.0]], ['2, k, 3', [0.331307, -0.426624, 1.0]], ['2, k, 4', [0.132825, -0.6472, 1.0]], ['2, k, 5', [-0.0171634, -0.790284, 1.0]], ['2, k, 6', [0.0376894, -0.948735, 1.0]], ['2, k, 7', [0.0735757, -0.968351, 1.0]], ['2, k, 8', [0.464638, -0.662075, 1.0]], ['2, k, 9', [0.609351, -0.834495, 1.0]], ['2, k, 10', [0.501325, -0.943954, 1.0]], ['2, k, 11', [0.438956, -0.958796, 1.0]], ['2, k, 12', [0.181344, -1.0987, 1.0]], ['2, k, 13', [0.163173, -1.3525, 1.0]], ['2, k, 14', [0.140078, -1.73115, 1.0]], ['2, k, 15', [0.122576, -1.76407, 1.0]], ['2, k, 16', [0.337945, -1.10219, 1.0]], ['2, k, 17', [0.369185, -1.34042, 1.0]], ['2, k, 18', [0.42356, -1.72968, 1.0]], ['2, k, 19', [0.420902, -1.76188, 1.0]], ['2, k, 20', [0.301623, -0.626346, 1.0]], ['2, k, 21', [0.0759205, -1.02736, 1.0]], ['2, k, 22', [0.1023, -0.932686, 1.0]], ['2, k, 23', [0.399308, -1.00788, 1.0]], ['2, k, 24', [0.415256, -0.916749, 1.0]]]
[['2, k, 0', [0.259029, -1.11346, 1.0]], ['2, k, 1', [0.284514, -0.834583, 1.0]], ['2, k, 2', [0.303995, -0.557455, 1.0]], ['2, k, 3', [0.330852, -0.426423, 1.0]], ['2, k, 4', [0.130607, -0.645744, 1.0]], ['2, k, 5', [-0.0178121, -0.790626, 1.0]], ['2, k, 6', [0.0377335, -0.950083, 1.0]], ['2, k, 7', [0.0717454, -0.969927, 1.0]], ['2, k, 8', [0.462396, -0.661762, 1.0]], ['2, k, 9', [0.608631, -0.834777, 1.0]], ['2, k, 10', [0.496205, -0.941684, 1.0]], ['2, k, 11', [0.433502, -0.959559, 1.0]], ['2, k, 12', [0.178274, -1.09837, 1.0]], ['2, k, 13', [0.160427, -1.35298, 1.0]], ['2, k, 14', [0.137851, -1.7309, 1.0]], ['2, k, 15', [0.118536, -1.76353, 1.0]], ['2, k, 16', [0.333596, -1.10227, 1.0]], ['2, k, 17', [0.363437, -1.33839, 1.0]], ['2, k, 18', [0.416368, -1.7303, 1.0]], ['2, k, 19', [0.411312, -1.76217, 1.0]], ['2, k, 20', [0.300589, -0.626573, 1.0]], ['2, k, 21', [0.0727739, -1.02994, 1.0]], ['2, k, 22', [0.0975602, -0.934641, 1.0]], ['2, k, 23', [0.393652, -1.00773, 1.0]], ['2, k, 24', [0.401365, -0.911881, 1.0]]]
[['2, k, 0', [0.256277, -1.11397, 1.0]], ['2, k, 1', [0.28168, -0.834648, 1.0]], ['2, k, 2', [0.302727, -0.557326, 1.0]], ['2, k, 3', [0.329902, -0.425568, 1.0]], ['2, k, 4', [0.128847, -0.645572, 1.0]], ['2, k, 5', [-0.0189735, -0.788093, 1.0]], ['2, k, 6', [0.0358367, -0.945703, 1.0]], ['2, k, 7', [0.0695157, -0.964629, 1.0]], ['2, k, 8', [0.45978, -0.660984, 1.0]], ['2, k, 9', [0.608796, -0.833306, 1.0]], ['2, k, 10', [0.493665, -0.939399, 1.0]], ['2, k, 11', [0.430314, -0.96031, 1.0]], ['2, k, 12', [0.175518, -1.09907, 1.0]], ['2, k, 13', [0.159054, -1.35343, 1.0]], ['2, k, 14', [0.138344, -1.73194, 1.0]], ['2, k, 15', [0.118132, -1.76388, 1.0]], ['2, k, 16', [0.330928, -1.10261, 1.0]], ['2, k, 17', [0.362049, -1.33997, 1.0]], ['2, k, 18', [0.41645, -1.73027, 1.0]], ['2, k, 19', [0.410358, -1.76231, 1.0]], ['2, k, 20', [0.298533, -0.62646, 1.0]], ['2, k, 21', [0.0706838, -1.02225, 1.0]], ['2, k, 22', [0.0977282, -0.930039, 1.0]], ['2, k, 23', [0.38797, -1.00402, 1.0]], ['2, k, 24', [0.407035, -0.912431, 1.0]]]
[['2, k, 0', [0.254443, -1.11407, 1.0]], ['2, k, 1', [0.279564, -0.834258, 1.0]], ['2, k, 2', [0.300919, -0.556608, 1.0]], ['2, k, 3', [0.327641, -0.42393, 1.0]], ['2, k, 4', [0.127047, -0.645212, 1.0]], ['2, k, 5', [-0.0190952, -0.787107, 1.0]], ['2, k, 6', [0.0351925, -0.94608, 1.0]], ['2, k, 7', [0.0679962, -0.965817, 1.0]], ['2, k, 8', [0.457819, -0.660613, 1.0]], ['2, k, 9', [0.608329, -0.832301, 1.0]], ['2, k, 10', [0.491855, -0.938729, 1.0]], ['2, k, 11', [0.427293, -0.960442, 1.0]], ['2, k, 12', [0.173834, -1.09913, 1.0]], ['2, k, 13', [0.156962, -1.3542, 1.0]], ['2, k, 14', [0.135741, -1.73192, 1.0]], ['2, k, 15', [0.114259, -1.76379, 1.0]], ['2, k, 16', [0.329025, -1.10275, 1.0]], ['2, k, 17', [0.359722, -1.33824, 1.0]], ['2, k, 18', [0.414106, -1.73046, 1.0]], ['2, k, 19', [0.406756, -1.76286, 1.0]], ['2, k, 20', [0.296416, -0.625797, 1.0]], ['2, k, 21', [0.0738624, -1.01846, 1.0]], ['2, k, 22', [0.0962476, -0.927219, 1.0]], ['2, k, 23', [0.387415, -1.01054, 1.0]], ['2, k, 24', [0.396219, -0.911401, 1.0]]]
[['2, k, 0', [0.252195, -1.11472, 1.0]], ['2, k, 1', [0.277586, -0.833852, 1.0]], ['2, k, 2', [0.2995, -0.555601, 1.0]], ['2, k, 3', [0.326031, -0.42274, 1.0]], ['2, k, 4', [0.125772, -0.643937, 1.0]], ['2, k, 5', [-0.0191165, -0.786767, 1.0]], ['2, k, 6', [0.0349773, -0.947161, 1.0]], ['2, k, 7', [0.0669742, -0.967074, 1.0]], ['2, k, 8', [0.454317, -0.660569, 1.0]], ['2, k, 9', [0.607209, -0.83011, 1.0]], ['2, k, 10', [0.490904, -0.938264, 1.0]], ['2, k, 11', [0.425563, -0.960888, 1.0]], ['2, k, 12', [0.171784, -1.09986, 1.0]], ['2, k, 13', [0.155621, -1.355, 1.0]], ['2, k, 14', [0.135358, -1.73294, 1.0]], ['2, k, 15', [0.112677, -1.76375, 1.0]], ['2, k, 16', [0.326683, -1.10335, 1.0]], ['2, k, 17', [0.357131, -1.33768, 1.0]], ['2, k, 18', [0.411482, -1.73098, 1.0]], ['2, k, 19', [0.402566, -1.76416, 1.0]], ['2, k, 20', [0.294749, -0.624914, 1.0]], ['2, k, 21', [0.0723994, -1.02098, 1.0]], ['2, k, 22', [0.0944808, -0.926626, 1.0]], ['2, k, 23', [0.387261, -1.00918, 1.0]], ['2, k, 24', [0.397165, -0.914621, 1.0]]]
[['2, k, 0', [0.250078, -1.11505, 1.0]], ['2, k, 1', [0.27522, -0.833219, 1.0]], ['2, k, 2', [0.296862, -0.554022, 1.0]], ['2, k, 3', [0.32311, -0.421253, 1.0]], ['2, k, 4', [0.123074, -0.643149, 1.0]], ['2, k, 5', [-0.0194656, -0.786639, 1.0]], ['2, k, 6', [0.0347968, -0.947468, 1.0]], ['2, k, 7', [0.0667785, -0.964011, 1.0]], ['2, k, 8', [0.45277, -0.659958, 1.0]], ['2, k, 9', [0.60487, -0.827714, 1.0]], ['2, k, 10', [0.490255, -0.939542, 1.0]], ['2, k, 11', [0.424535, -0.961051, 1.0]], ['2, k, 12', [0.169863, -1.10055, 1.0]], ['2, k, 13', [0.155145, -1.35522, 1.0]], ['2, k, 14', [0.136807, -1.73424, 1.0]], ['2, k, 15', [0.113814, -1.7629, 1.0]], ['2, k, 16', [0.32447, -1.10338, 1.0]], ['2, k, 17', [0.356224, -1.33836, 1.0]], ['2, k, 18', [0.412325, -1.73071, 1.0]], ['2, k, 19', [0.402636, -1.76326, 1.0]], ['2, k, 20', [0.292142, -0.623626, 1.0]], ['2, k, 21', [0.0708766, -1.02474, 1.0]], ['2, k, 22', [0.0951463, -0.929194, 1.0]], ['2, k, 23', [0.389215, -1.01505, 1.0]], ['2, k, 24', [0.394868, -0.914233, 1.0]]]
[['2, k, 0', [0.249539, -1.11537, 1.0]], ['2, k, 1', [0.27424, -0.832795, 1.0]], ['2, k, 2', [0.295017, -0.552466, 1.0]], ['2, k, 3', [0.321393, -0.419845, 1.0]], ['2, k, 4', [0.120926, -0.642301, 1.0]], ['2, k, 5', [-0.019645, -0.786678, 1.0]], ['2, k, 6', [0.0351763, -0.947162, 1.0]], ['2, k, 7', [0.0667725, -0.966725, 1.0]], ['2, k, 8', [0.447569, -0.657545, 1.0]], ['2, k, 9', [0.604664, -0.826093, 1.0]], ['2, k, 10', [0.484139, -0.934146, 1.0]], ['2, k, 11', [0.422149, -0.957082, 1.0]], ['2, k, 12', [0.16965, -1.10099, 1.0]], ['2, k, 13', [0.154219, -1.35612, 1.0]], ['2, k, 14', [0.134939, -1.73428, 1.0]], ['2, k, 15', [0.110295, -1.76356, 1.0]], ['2, k, 16', [0.323563, -1.10357, 1.0]], ['2, k, 17', [0.358641, -1.3487, 1.0]], ['2, k, 18', [0.415822, -1.72956, 1.0]], ['2, k, 19', [0.405454, -1.76469, 1.0]], ['2, k, 20', [0.290575, -0.622497, 1.0]], ['2, k, 21', [0.0729894, -1.02563, 1.0]], ['2, k, 22', [0.0902172, -0.935359, 1.0]], ['2, k, 23', [0.377587, -1.001, 1.0]], ['2, k, 24', [0.384193, -0.904304, 1.0]]]
