[['2, k, 0', [-0.258651, -0.474012, 1.0]], ['2, k, 1', [-0.263422, -0.179654, 1.0]], ['2, k, 2', [-0.266436, 0.108365, 1.0]], ['2, k, 3', [-0.284031, 0.255705, 1.0]], ['2, k, 4', [-0.460757, 0.0202642, 1.0]], ['2, k, 5', [-0.574345, -0.132322, 1.0]], ['2, k, 6', [-0.410367, -0.168164, 1.0]], ['2, k, 7', [-0.345854, -0.176998, 1.0]], ['2, k, 8', [-0.0790104, 0.0212204, 1.0]], ['2, k, 9', [0.08207, -0.09229, 1.0]], ['2, k, 10', [-0.000829089, -0.263295, 1.0]], ['2, k, 11', [-0.0517396, -0.296759, 1.0]], ['2, k, 12', [-0.341943, -0.467209, 1.0]], ['2, k, 13', [-0.41367, -0.771653, 1.0]], ['2, k, 14', [-0.470296, -1.08442, 1.0]], ['2, k, 15', [-0.530802, -1.14534, 1.0]], ['2, k, 16', [-0.167776, -0.466987, 1.0]], ['2, k, 17', [-0.0981064, -0.784354, 1.0]], ['2, k, 18', [-0.0296182, -1.1055, 1.0]], ['2, k, 19', [0.0214822, -1.15148, 1.0]], ['2, k, 20', [-0.265984, 0.0372562, 1.0]], ['2, k, 21', [-0.298817, -0.189029, 1.0]], ['2, k, 22', [-0.326767, -0.110045, 1.0]], ['2, k, 23', [-0.0592645, -0.383444, 1.0]], ['2, k, 24', [-0.0841319, -0.271636, 1.0]]]
[['2, k, 0', [-0.201409, -0.455761, 1.0]], ['2, k, 1', [-0.227074, -0.164855, 1.0]], ['2, k, 2', [-0.248022, 0.121174, 1.0]], ['2, k, 3', [-0.278193, 0.268658, 1.0]], ['2, k, 4', [-0.444114, 0.0286477, 1.0]], ['2, k, 5', [-0.530457, -0.164334, 1.0]], ['2, k, 6', [-0.381919, -0.147781, 1.0]], ['2, k, 7', [-0.327818, -0.144871, 1.0]], ['2, k, 8', [-0.0620042, 0.0318379, 1.0]], ['2, k, 9', [0.1049, -0.0704033, 1.0]], ['2, k, 10', [0.026647, -0.239826, 1.0]], ['2, k, 11', [-0.0202135, -0.289107, 1.0]], ['2, k, 12', [-0.283518, -0.461121, 1.0]], ['2, k, 13', [-0.383247, -0.768238, 1.0]], ['2, k, 14', [-0.481691, -1.08114, 1.0]], ['2, k, 15', [-0.518382, -1.14332, 1.0]], ['2, k, 16', [-0.113314, -0.437376, 1.0]], ['2, k, 17', [-0.0393812, -0.740419, 1.0]], ['2, k, 18', [-0.0249331, -1.09513, 1.0]], ['2, k, 19', [0.0146588, -1.1501, 1.0]], ['2, k, 20', [-0.243829, 0.0502695, 1.0]], ['2, k, 21', [-0.272283, -0.149501, 1.0]], ['2, k, 22', [-0.319496, -0.214787, 1.0]], ['2, k, 23', [-0.0560503, -0.35748, 1.0]], ['2, k, 24', [-0.0676914, -0.236844, 1.0]]]
[['2, k, 0', [-0.200576, -0.455323, 1.0]], ['2, k, 1', [-0.226571, -0.164356, 1.0]], ['2, k, 2', [-0.248165, 0.121469, 1.0]], ['2, k, 3', [-0.278297, 0.268746, 1.0]], ['2, k, 4', [-0.443742, 0.0285194, 1.0]], ['2, k, 5', [-0.530224, -0.164564, 1.0]], ['2, k, 6', [-0.381475, -0.146861, 1.0]], ['2, k, 7', [-0.327514, -0.138915, 1.0]], ['2, k, 8', [-0.0630897, 0.0313181, 1.0]], ['2, k, 9', [0.104603, -0.0701336, 1.0]], ['2, k, 10', [0.0267563, -0.239634, 1.0]], ['2, k, 11', [-0.0206197, -0.289582, 1.0]], ['2, k, 12', [-0.282735, -0.460831, 1.0]], ['2, k, 13', [-0.382659, -0.767791, 1.0]], ['2, k, 14', [-0.481476, -1.08079, 1.0]], ['2, k, 15', [-0.51821, -1.14314, 1.0]], ['2, k, 16', [-0.112488, -0.436822, 1.0]], ['2, k, 17', [-0.0380007, -0.739716, 1.0]], ['2, k, 18', [-0.0246132, -1.09534, 1.0]], ['2, k, 19', [0.0148213, -1.1488, 1.0]], ['2, k, 20', [-0.243743, 0.0506446, 1.0]], ['2, k, 21', [-0.272191, -0.139416, 1.0]], ['2, k, 22', [-0.297744, -0.210452, 1.0]], ['2, k, 23', [-0.0565502, -0.357474, 1.0]], ['2, k, 24', [-0.0681259, -0.237211, 1.0]]]
[['2, k, 0', [-0.199558, -0.454758, 1.0]], ['2, k, 1', [-0.225985, -0.163769, 1.0]], ['2, k, 2', [-0.248225, 0.121828, 1.0]], ['2, k, 3', [-0.278458, 0.268935, 1.0]], ['2, k, 4', [-0.443512, 0.0284729, 1.0]], ['2, k, 5', [-0.529963, -0.16488, 1.0]], ['2, k, 6', [-0.381011, -0.145794, 1.0]], ['2, k, 7', [-0.326545, -0.139766, 1.0]], ['2, k, 8', [-0.0640741, 0.0307793, 1.0]], ['2, k, 9', [0.104437, -0.0700532, 1.0]], ['2, k, 10', [0.0266015, -0.239495, 1.0]], ['2, k, 11', [-0.0211974, -0.289288, 1.0]], ['2, k, 12', [-0.281763, -0.460443, 1.0]], ['2, k, 13', [-0.380995, -0.766133, 1.0]], ['2, k, 14', [-0.481226, -1.07993, 1.0]], ['2, k, 15', [-0.51771, -1.14297, 1.0]], ['2, k, 16', [-0.111488, -0.436118, 1.0]], ['2, k, 17', [-0.0366834, -0.739077, 1.0]], ['2, k, 18', [-0.0242842, -1.09571, 1.0]], ['2, k, 19', [0.0143751, -1.14802, 1.0]], ['2, k, 20', [-0.243594, 0.0510926, 1.0]], ['2, k, 21', [-0.269607, -0.141314, 1.0]], ['2, k, 22', [-0.310899, -0.210985, 1.0]], ['2, k, 23', [-0.0562897, -0.357541, 1.0]], ['2, k, 24', [0.03617, -0.318673, 1.0]]]
[['2, k, 0', [-0.199255, -0.454285, 1.0]], ['2, k, 1', [-0.225719, -0.163344, 1.0]], ['2, k, 2', [-0.248223, 0.122019, 1.0]], ['2, k, 3', [-0.278945, 0.269168, 1.0]], ['2, k, 4', [-0.443338, 0.0284322, 1.0]], ['2, k, 5', [-0.529915, -0.159268, 1.0]], ['2, k, 6', [-0.380379, -0.143905, 1.0]], ['2, k, 7', [-0.32597, -0.140162, 1.0]], ['2, k, 8', [-0.0650886, 0.0302573, 1.0]], ['2, k, 9', [0.104418, -0.0696087, 1.0]], ['2, k, 10', [0.0275543, -0.239536, 1.0]], ['2, k, 11', [-0.0210092, -0.289361, 1.0]], ['2, k, 12', [-0.281615, -0.460109, 1.0]], ['2, k, 13', [-0.380267, -0.765583, 1.0]], ['2, k, 14', [-0.480956, -1.07989, 1.0]], ['2, k, 15', [-0.517719, -1.14292, 1.0]], ['2, k, 16', [-0.111068, -0.435527, 1.0]], ['2, k, 17', [-0.0356517, -0.738418, 1.0]], ['2, k, 18', [-0.024436, -1.09608, 1.0]], ['2, k, 19', [0.0139382, -1.1466, 1.0]], ['2, k, 20', [-0.243494, 0.0513672, 1.0]], ['2, k, 21', [-0.269554, -0.142741, 1.0]], ['2, k, 22', [-0.313596, -0.21078, 1.0]], ['2, k, 23', [-0.057156, -0.357961, 1.0]], ['2, k, 24', [0.0367325, -0.318574, 1.0]]]
[['2, k, 0', [-0.198619, -0.453261, 1.0]], ['2, k, 1', [-0.225459, -0.162544, 1.0]], ['2, k, 2', [-0.248419, 0.122503, 1.0]], ['2, k, 3', [-0.279255, 0.269606, 1.0]], ['2, k, 4', [-0.4432, 0.0284404, 1.0]], ['2, k, 5', [-0.494813, -0.195664, 1.0]], ['2, k, 6', [-0.36654, -0.14704, 1.0]], ['2, k, 7', [-0.31386, -0.133423, 1.0]], ['2, k, 8', [-0.0631098, 0.0318829, 1.0]], ['2, k, 9', [0.104382, -0.0694879, 1.0]], ['2, k, 10', [0.0280187, -0.239616, 1.0]], ['2, k, 11', [-0.0223209, -0.288679, 1.0]], ['2, k, 12', [-0.281241, -0.459199, 1.0]], ['2, k, 13', [-0.380018, -0.764614, 1.0]], ['2, k, 14', [-0.480725, -1.07985, 1.0]], ['2, k, 15', [-0.517874, -1.14317, 1.0]], ['2, k, 16', [-0.110188, -0.434398, 1.0]], ['2, k, 17', [-0.0347582, -0.738524, 1.0]], ['2, k, 18', [-0.024329, -1.09612, 1.0]], ['2, k, 19', [0.0142366, -1.14711, 1.0]], ['2, k, 20', [-0.243537, 0.0519348, 1.0]], ['2, k, 21', [-0.253797, -0.124771, 1.0]], ['2, k, 22', [-0.291375, -0.203211, 1.0]], ['2, k, 23', [-0.0578707, -0.358465, 1.0]], ['2, k, 24', [0.0337159, -0.315936, 1.0]]]
[['2, k, 0', [-0.198611, -0.452366, 1.0]], ['2, k, 1', [-0.225353, -0.161721, 1.0]], ['2, k, 2', [-0.248497, 0.123075, 1.0]], ['2, k, 3', [-0.279294, 0.270036, 1.0]], ['2, k, 4', [-0.443049, 0.0285393, 1.0]], ['2, k, 5', [-0.52756, -0.166285, 1.0]], ['2, k, 6', [-0.382743, -0.142981, 1.0]], ['2, k, 7', [-0.328961, -0.134811, 1.0]], ['2, k, 8', [-0.0623331, 0.0327186, 1.0]], ['2, k, 9', [0.104456, -0.0693382, 1.0]], ['2, k, 10', [0.0283384, -0.239626, 1.0]], ['2, k, 11', [-0.0225406, -0.288857, 1.0]], ['2, k, 12', [-0.281402, -0.458313, 1.0]], ['2, k, 13', [-0.380476, -0.764655, 1.0]], ['2, k, 14', [-0.480758, -1.08015, 1.0]], ['2, k, 15', [-0.517775, -1.1431, 1.0]], ['2, k, 16', [-0.110048, -0.433533, 1.0]], ['2, k, 17', [-0.0346001, -0.736806, 1.0]], ['2, k, 18', [-0.0249179, -1.09637, 1.0]], ['2, k, 19', [0.0139348, -1.14604, 1.0]], ['2, k, 20', [-0.243508, 0.0526072, 1.0]], ['2, k, 21', [-0.272346, -0.140974, 1.0]], ['2, k, 22', [-0.317584, -0.205756, 1.0]], ['2, k, 23', [-0.0579528, -0.358924, 1.0]], ['2, k, 24', [0.0320785, -0.31428, 1.0]]]
[['2, k, 0', [-0.199023, -0.451406, 1.0]], ['2, k, 1', [-0.225305, -0.161123, 1.0]], ['2, k, 2', [-0.248398, 0.123427, 1.0]], ['2, k, 3', [-0.279485, 0.270301, 1.0]], ['2, k, 4', [-0.442939, 0.0285756, 1.0]], ['2, k, 5', [-0.527486, -0.166255, 1.0]], ['2, k, 6', [-0.382595, -0.14282, 1.0]], ['2, k, 7', [-0.32905, -0.133983, 1.0]], ['2, k, 8', [-0.0623312, 0.0328764, 1.0]], ['2, k, 9', [0.104, -0.0697501, 1.0]], ['2, k, 10', [0.0241407, -0.237737, 1.0]], ['2, k, 11', [-0.0289237, -0.290514, 1.0]], ['2, k, 12', [-0.282007, -0.457024, 1.0]], ['2, k, 13', [-0.38082, -0.763481, 1.0]], ['2, k, 14', [-0.479468, -1.07781, 1.0]], ['2, k, 15', [-0.517295, -1.14216, 1.0]], ['2, k, 16', [-0.110301, -0.432887, 1.0]], ['2, k, 17', [-0.0346288, -0.736326, 1.0]], ['2, k, 18', [-0.0248857, -1.09637, 1.0]], ['2, k, 19', [0.0142102, -1.14499, 1.0]], ['2, k, 20', [-0.243374, 0.0530176, 1.0]], ['2, k, 21', [-0.271584, -0.135547, 1.0]], ['2, k, 22', [-0.289388, -0.204539, 1.0]], ['2, k, 23', [-0.0646555, -0.363308, 1.0]], ['2, k, 24', [0.0285648, -0.316324, 1.0]]]
[['2, k, 0', [-0.200004, -0.450178, 1.0]], ['2, k, 1', [-0.225419, -0.160402, 1.0]], ['2, k, 2', [-0.248296, 0.123783, 1.0]], ['2, k, 3', [-0.279505, 0.270485, 1.0]], ['2, k, 4', [-0.442861, 0.0287222, 1.0]], ['2, k, 5', [-0.527613, -0.165722, 1.0]], ['2, k, 6', [-0.382753, -0.142313, 1.0]], ['2, k, 7', [-0.329973, -0.134285, 1.0]], ['2, k, 8', [-0.0623622, 0.032949, 1.0]], ['2, k, 9', [0.102316, -0.0720863, 1.0]], ['2, k, 10', [0.0218899, -0.239776, 1.0]], ['2, k, 11', [-0.0307568, -0.290964, 1.0]], ['2, k, 12', [-0.283079, -0.455321, 1.0]], ['2, k, 13', [-0.381445, -0.762772, 1.0]], ['2, k, 14', [-0.478938, -1.07686, 1.0]], ['2, k, 15', [-0.516628, -1.14144, 1.0]], ['2, k, 16', [-0.111151, -0.432112, 1.0]], ['2, k, 17', [-0.0353946, -0.732742, 1.0]], ['2, k, 18', [-0.0255843, -1.09637, 1.0]], ['2, k, 19', [0.0138829, -1.14395, 1.0]], ['2, k, 20', [-0.243268, 0.0534383, 1.0]], ['2, k, 21', [-0.274963, -0.129874, 1.0]], ['2, k, 22', [-0.299503, -0.205934, 1.0]], ['2, k, 23', [-0.067841, -0.364628, 1.0]], ['2, k, 24', [0.0228879, -0.314992, 1.0]]]
[['2, k, 0', [-0.201654, -0.448984, 1.0]], ['2, k, 1', [-0.225753, -0.159614, 1.0]], ['2, k, 2', [-0.248127, 0.124243, 1.0]], ['2, k, 3', [-0.279621, 0.270749, 1.0]], ['2, k, 4', [-0.442821, 0.0289667, 1.0]], ['2, k, 5', [-0.527481, -0.165559, 1.0]], ['2, k, 6', [-0.382885, -0.141988, 1.0]], ['2, k, 7', [-0.329341, -0.134008, 1.0]], ['2, k, 8', [-0.0623395, 0.0331072, 1.0]], ['2, k, 9', [0.101213, -0.0762646, 1.0]], ['2, k, 10', [0.0304323, -0.249085, 1.0]], ['2, k, 11', [-0.0256074, -0.301212, 1.0]], ['2, k, 12', [-0.284982, -0.453867, 1.0]], ['2, k, 13', [-0.382143, -0.761247, 1.0]], ['2, k, 14', [-0.478912, -1.07688, 1.0]], ['2, k, 15', [-0.517004, -1.14156, 1.0]], ['2, k, 16', [-0.112506, -0.431232, 1.0]], ['2, k, 17', [-0.0360364, -0.732176, 1.0]], ['2, k, 18', [-0.0254071, -1.09665, 1.0]], ['2, k, 19', [0.013805, -1.14404, 1.0]], ['2, k, 20', [-0.243152, 0.0539485, 1.0]], ['2, k, 21', [-0.272466, -0.136109, 1.0]], ['2, k, 22', [-0.301483, -0.205832, 1.0]], ['2, k, 23', [-0.0544262, -0.373681, 1.0]], ['2, k, 24', [0.0232262, -0.317195, 1.0]]]
[['2, k, 0', [-0.203541, -0.448201, 1.0]], ['2, k, 1', [-0.226288, -0.158908, 1.0]], ['2, k, 2', [-0.247989, 0.124796, 1.0]], ['2, k, 3', [-0.280066, 0.271488, 1.0]], ['2, k, 4', [-0.442803, 0.0292091, 1.0]], ['2, k, 5', [-0.527468, -0.157476, 1.0]], ['2, k, 6', [-0.382789, -0.138911, 1.0]], ['2, k, 7', [-0.329009, -0.134369, 1.0]], ['2, k, 8', [-0.0622818, 0.0332791, 1.0]], ['2, k, 9', [0.100756, -0.0768057, 1.0]], ['2, k, 10', [0.0147664, -0.242187, 1.0]], ['2, k, 11', [-0.037673, -0.290701, 1.0]], ['2, k, 12', [-0.287035, -0.452877, 1.0]], ['2, k, 13', [-0.383315, -0.760295, 1.0]], ['2, k, 14', [-0.479022, -1.07647, 1.0]], ['2, k, 15', [-0.516892, -1.14146, 1.0]], ['2, k, 16', [-0.114184, -0.430697, 1.0]], ['2, k, 17', [-0.0366316, -0.731597, 1.0]], ['2, k, 18', [-0.0251383, -1.09698, 1.0]], ['2, k, 19', [0.014174, -1.14291, 1.0]], ['2, k, 20', [-0.24311, 0.0545145, 1.0]], ['2, k, 21', [-0.272529, -0.130495, 1.0]], ['2, k, 22', [-0.301774, -0.204454, 1.0]], ['2, k, 23', [-0.0742296, -0.365826, 1.0]], ['2, k, 24', [0.0139152, -0.317254, 1.0]]]
[['2, k, 0', [-0.207398, -0.447203, 1.0]], ['2, k, 1', [-0.227771, -0.158096, 1.0]], ['2, k, 2', [-0.248125, 0.125142, 1.0]], ['2, k, 3', [-0.280092, 0.272041, 1.0]], ['2, k, 4', [-0.444184, 0.0294481, 1.0]], ['2, k, 5', [-0.52764, -0.154579, 1.0]], ['2, k, 6', [-0.383243, -0.146786, 1.0]], ['2, k, 7', [-0.330532, -0.14507, 1.0]], ['2, k, 8', [-0.0623479, 0.0333519, 1.0]], ['2, k, 9', [0.100029, -0.077732, 1.0]], ['2, k, 10', [0.0141942, -0.243162, 1.0]], ['2, k, 11', [-0.0421302, -0.295332, 1.0]], ['2, k, 12', [-0.290471, -0.451472, 1.0]], ['2, k, 13', [-0.385274, -0.759508, 1.0]], ['2, k, 14', [-0.479042, -1.07636, 1.0]], ['2, k, 15', [-0.516984, -1.1414, 1.0]], ['2, k, 16', [-0.118392, -0.43019, 1.0]], ['2, k, 17', [-0.0387216, -0.729967, 1.0]], ['2, k, 18', [-0.024805, -1.09702, 1.0]], ['2, k, 19', [0.0141108, -1.1418, 1.0]], ['2, k, 20', [-0.243393, 0.0549572, 1.0]], ['2, k, 21', [-0.273548, -0.143998, 1.0]], ['2, k, 22', [-0.31671, -0.217751, 1.0]], ['2, k, 23', [-0.0807623, -0.371365, 1.0]], ['2, k, 24', [0.0111321, -0.316381, 1.0]]]
[['2, k, 0', [-0.211227, -0.446295, 1.0]], ['2, k, 1', [-0.229549, -0.15713, 1.0]], ['2, k, 2', [-0.248461, 0.125887, 1.0]], ['2, k, 3', [-0.280821, 0.273046, 1.0]], ['2, k, 4', [-0.445233, 0.0299853, 1.0]], ['2, k, 5', [-0.529271, -0.15031, 1.0]], ['2, k, 6', [-0.384902, -0.142237, 1.0]], ['2, k, 7', [-0.332108, -0.139431, 1.0]], ['2, k, 8', [-0.0625752, 0.0334662, 1.0]], ['2, k, 9', [0.0973896, -0.0797055, 1.0]], ['2, k, 10', [0.012938, -0.245824, 1.0]], ['2, k, 11', [-0.044139, -0.294994, 1.0]], ['2, k, 12', [-0.293973, -0.449962, 1.0]], ['2, k, 13', [-0.386435, -0.756799, 1.0]], ['2, k, 14', [-0.479523, -1.07501, 1.0]], ['2, k, 15', [-0.516643, -1.14108, 1.0]], ['2, k, 16', [-0.12251, -0.429985, 1.0]], ['2, k, 17', [-0.0400765, -0.72935, 1.0]], ['2, k, 18', [-0.0244547, -1.09706, 1.0]], ['2, k, 19', [0.0130941, -1.14258, 1.0]], ['2, k, 20', [-0.24392, 0.0557147, 1.0]], ['2, k, 21', [-0.274688, -0.1382, 1.0]], ['2, k, 22', [-0.307835, -0.2113, 1.0]], ['2, k, 23', [-0.0804825, -0.372934, 1.0]], ['2, k, 24', [0.00654746, -0.320648, 1.0]]]
[['2, k, 0', [-0.213928, -0.445818, 1.0]], ['2, k, 1', [-0.231001, -0.156751, 1.0]], ['2, k, 2', [-0.248678, 0.126062, 1.0]], ['2, k, 3', [-0.281167, 0.273895, 1.0]], ['2, k, 4', [-0.446014, 0.0303999, 1.0]], ['2, k, 5', [-0.531145, -0.14703, 1.0]], ['2, k, 6', [-0.387578, -0.140469, 1.0]], ['2, k, 7', [-0.335086, -0.139054, 1.0]], ['2, k, 8', [-0.0629644, 0.033451, 1.0]], ['2, k, 9', [0.0963348, -0.0809834, 1.0]], ['2, k, 10', [0.0117859, -0.247377, 1.0]], ['2, k, 11', [-0.0455295, -0.292935, 1.0]], ['2, k, 12', [-0.296753, -0.448995, 1.0]], ['2, k, 13', [-0.388807, -0.75398, 1.0]], ['2, k, 14', [-0.479589, -1.07439, 1.0]], ['2, k, 15', [-0.516618, -1.14078, 1.0]], ['2, k, 16', [-0.125062, -0.429976, 1.0]], ['2, k, 17', [-0.0415035, -0.729183, 1.0]], ['2, k, 18', [-0.0243683, -1.09701, 1.0]], ['2, k, 19', [0.0131862, -1.14214, 1.0]], ['2, k, 20', [-0.244308, 0.0559463, 1.0]], ['2, k, 21', [-0.277852, -0.138841, 1.0]], ['2, k, 22', [-0.276168, -0.211003, 1.0]], ['2, k, 23', [-0.0798688, -0.368492, 1.0]], ['2, k, 24', [0.00266746, -0.320548, 1.0]]]
[['2, k, 0', [-0.219037, -0.444749, 1.0]], ['2, k, 1', [-0.234072, -0.156067, 1.0]], ['2, k, 2', [-0.249402, 0.126328, 1.0]], ['2, k, 3', [-0.281666, 0.274503, 1.0]], ['2, k, 4', [-0.448134, 0.0312651, 1.0]], ['2, k, 5', [-0.532314, -0.145236, 1.0]], ['2, k, 6', [-0.388506, -0.139942, 1.0]], ['2, k, 7', [-0.336285, -0.139901, 1.0]], ['2, k, 8', [-0.0640357, 0.0332759, 1.0]], ['2, k, 9', [0.094282, -0.0839351, 1.0]], ['2, k, 10', [0.009622, -0.250312, 1.0]], ['2, k, 11', [-0.047609, -0.298266, 1.0]], ['2, k, 12', [-0.301414, -0.447063, 1.0]], ['2, k, 13', [-0.39141, -0.750816, 1.0]], ['2, k, 14', [-0.479804, -1.07231, 1.0]], ['2, k, 15', [-0.51677, -1.13968, 1.0]], ['2, k, 16', [-0.130565, -0.429886, 1.0]], ['2, k, 17', [-0.0432554, -0.72798, 1.0]], ['2, k, 18', [-0.0247078, -1.09626, 1.0]], ['2, k, 19', [0.0126413, -1.14431, 1.0]], ['2, k, 20', [-0.245536, 0.0563603, 1.0]], ['2, k, 21', [-0.278642, -0.142708, 1.0]], ['2, k, 22', [-0.330364, -0.21248, 1.0]], ['2, k, 23', [-0.079808, -0.37449, 1.0]], ['2, k, 24', [-0.00117741, -0.320969, 1.0]]]
[['2, k, 0', [-0.223211, -0.444156, 1.0]], ['2, k, 1', [-0.236191, -0.15579, 1.0]], ['2, k, 2', [-0.249761, 0.126402, 1.0]], ['2, k, 3', [-0.282102, 0.274853, 1.0]], ['2, k, 4', [-0.449843, 0.0319655, 1.0]], ['2, k, 5', [-0.532783, -0.144794, 1.0]], ['2, k, 6', [-0.400704, -0.140161, 1.0]], ['2, k, 7', [-0.344128, -0.140245, 1.0]], ['2, k, 8', [-0.0648709, 0.033012, 1.0]], ['2, k, 9', [0.0927478, -0.0862543, 1.0]], ['2, k, 10', [0.0079459, -0.253268, 1.0]], ['2, k, 11', [-0.0483833, -0.299956, 1.0]], ['2, k, 12', [-0.305087, -0.445673, 1.0]], ['2, k, 13', [-0.396438, -0.750322, 1.0]], ['2, k, 14', [-0.479756, -1.07177, 1.0]], ['2, k, 15', [-0.516717, -1.13924, 1.0]], ['2, k, 16', [-0.135175, -0.430152, 1.0]], ['2, k, 17', [-0.0454862, -0.728704, 1.0]], ['2, k, 18', [-0.0256793, -1.09448, 1.0]], ['2, k, 19', [0.0119969, -1.14548, 1.0]], ['2, k, 20', [-0.246208, 0.0564973, 1.0]], ['2, k, 21', [-0.290921, -0.141685, 1.0]], ['2, k, 22', [-0.341418, -0.209387, 1.0]], ['2, k, 23', [-0.0778544, -0.374374, 1.0]], ['2, k, 24', [-0.00424615, -0.324745, 1.0]]]
[['2, k, 0', [-0.227461, -0.444047, 1.0]], ['2, k, 1', [-0.23847, -0.155823, 1.0]], ['2, k, 2', [-0.25052, 0.126321, 1.0]], ['2, k, 3', [-0.282687, 0.274996, 1.0]], ['2, k, 4', [-0.451178, 0.0324253, 1.0]], ['2, k, 5', [-0.533063, -0.14463, 1.0]], ['2, k, 6', [-0.397256, -0.177318, 1.0]], ['2, k, 7', [-0.341146, -0.182136, 1.0]], ['2, k, 8', [-0.0665151, 0.0320709, 1.0]], ['2, k, 9', [0.0908281, -0.0889397, 1.0]], ['2, k, 10', [0.0064223, -0.2562, 1.0]], ['2, k, 11', [-0.0548623, -0.306295, 1.0]], ['2, k, 12', [-0.309116, -0.445071, 1.0]], ['2, k, 13', [-0.399933, -0.749365, 1.0]], ['2, k, 14', [-0.479766, -1.07139, 1.0]], ['2, k, 15', [-0.516689, -1.13913, 1.0]], ['2, k, 16', [-0.139479, -0.430575, 1.0]], ['2, k, 17', [-0.0466348, -0.729397, 1.0]], ['2, k, 18', [-0.0264727, -1.09375, 1.0]], ['2, k, 19', [0.0118348, -1.14521, 1.0]], ['2, k, 20', [-0.247211, 0.0564646, 1.0]], ['2, k, 21', [-0.285605, -0.196044, 1.0]], ['2, k, 22', [-0.341865, -0.261271, 1.0]], ['2, k, 23', [-0.0847813, -0.382917, 1.0]], ['2, k, 24', [-0.00800128, -0.328523, 1.0]]]
[['2, k, 0', [-0.23243, -0.444363, 1.0]], ['2, k, 1', [-0.241608, -0.156207, 1.0]], ['2, k, 2', [-0.251701, 0.125976, 1.0]], ['2, k, 3', [-0.283287, 0.275055, 1.0]], ['2, k, 4', [-0.452151, 0.03256, 1.0]], ['2, k, 5', [-0.534623, -0.144407, 1.0]], ['2, k, 6', [-0.391435, -0.133441, 1.0]], ['2, k, 7', [-0.341065, -0.129056, 1.0]], ['2, k, 8', [-0.0695564, 0.0304368, 1.0]], ['2, k, 9', [0.0876059, -0.0930158, 1.0]], ['2, k, 10', [0.00418802, -0.260743, 1.0]], ['2, k, 11', [-0.0581988, -0.313651, 1.0]], ['2, k, 12', [-0.313546, -0.444705, 1.0]], ['2, k, 13', [-0.404549, -0.745619, 1.0]], ['2, k, 14', [-0.479743, -1.07121, 1.0]], ['2, k, 15', [-0.516801, -1.1391, 1.0]], ['2, k, 16', [-0.144848, -0.43162, 1.0]], ['2, k, 17', [-0.0499087, -0.727952, 1.0]], ['2, k, 18', [-0.0284877, -1.09118, 1.0]], ['2, k, 19', [0.0116021, -1.14513, 1.0]], ['2, k, 20', [-0.248827, 0.0561528, 1.0]], ['2, k, 21', [-0.283551, -0.138507, 1.0]], ['2, k, 22', [-0.361885, -0.197496, 1.0]], ['2, k, 23', [-0.0911518, -0.390605, 1.0]], ['2, k, 24', [-0.00963582, -0.338125, 1.0]]]
[['2, k, 0', [-0.236123, -0.44446, 1.0]], ['2, k, 1', [-0.244121, -0.156611, 1.0]], ['2, k, 2', [-0.252698, 0.12545, 1.0]], ['2, k, 3', [-0.283833, 0.274906, 1.0]], ['2, k, 4', [-0.454028, 0.0329009, 1.0]], ['2, k, 5', [-0.53817, -0.142359, 1.0]], ['2, k, 6', [-0.406839, -0.178247, 1.0]], ['2, k, 7', [-0.349233, -0.186929, 1.0]], ['2, k, 8', [-0.0721978, 0.0287519, 1.0]], ['2, k, 9', [0.0853286, -0.0956121, 1.0]], ['2, k, 10', [0.0023993, -0.263584, 1.0]], ['2, k, 11', [-0.060889, -0.31365, 1.0]], ['2, k, 12', [-0.31762, -0.444347, 1.0]], ['2, k, 13', [-0.407673, -0.744236, 1.0]], ['2, k, 14', [-0.480006, -1.07131, 1.0]], ['2, k, 15', [-0.516736, -1.13935, 1.0]], ['2, k, 16', [-0.148068, -0.432101, 1.0]], ['2, k, 17', [-0.0521608, -0.72571, 1.0]], ['2, k, 18', [-0.0318462, -1.08772, 1.0]], ['2, k, 19', [0.0114316, -1.14385, 1.0]], ['2, k, 20', [-0.250229, 0.0556718, 1.0]], ['2, k, 21', [-0.297919, -0.19865, 1.0]], ['2, k, 22', [-0.354628, -0.268277, 1.0]], ['2, k, 23', [-0.090483, -0.390387, 1.0]], ['2, k, 24', [-0.0166859, -0.338252, 1.0]]]
