[['2, k, 0', [0.0246618, -0.341418, 1.0]], ['2, k, 1', [0.0221992, -0.0179044, 1.0]], ['2, k, 2', [0.0196966, 0.298717, 1.0]], ['2, k, 3', [0.0236434, 0.418468, 1.0]], ['2, k, 4', [-0.123191, 0.254457, 1.0]], ['2, k, 5', [-0.0122958, -0.0116994, 1.0]], ['2, k, 6', [-0.187522, 0.0462821, 1.0]], ['2, k, 7', [-0.205677, 0.143824, 1.0]], ['2, k, 8', [0.134938, 0.208869, 1.0]], ['2, k, 9', [0.160721, -0.0816214, 1.0]], ['2, k, 10', [0.235802, 0.0319068, 1.0]], ['2, k, 11', [0.222665, 0.139668, 1.0]], ['2, k, 12', [-0.0343868, -0.326999, 1.0]], ['2, k, 13', [-0.0721665, -0.75524, 1.0]], ['2, k, 14', [-0.0818607, -1.08967, 1.0]], ['2, k, 15', [-0.0818477, -1.12788, 1.0]], ['2, k, 16', [0.0831277, -0.347762, 1.0]], ['2, k, 17', [0.10568, -0.742361, 1.0]], ['2, k, 18', [0.107085, -1.0748, 1.0]], ['2, k, 19', [0.105103, -1.11324, 1.0]], ['2, k, 20', [0.020332, 0.220499, 1.0]], ['2, k, 21', [-0.276394, 0.127963, 1.0]], ['2, k, 22', [-0.147579, 0.135124, 1.0]], ['2, k, 23', [0.203724, 0.135641, 1.0]], ['2, k, 24', [0.275468, 0.144997, 1.0]]]
[['2, k, 0', [0.0167787, -0.330629, 1.0]], ['2, k, 1', [0.0146183, -0.016355, 1.0]], ['2, k, 2', [0.0145867, 0.295254, 1.0]], ['2, k, 3', [0.0232824, 0.423355, 1.0]], ['2, k, 4', [-0.125493, 0.204442, 1.0]], ['2, k, 5', [-0.23931, 0.255742, 1.0]], ['2, k, 6', [-0.22792, 0.341572, 1.0]], ['2, k, 7', [-0.200964, 0.387245, 1.0]], ['2, k, 8', [0.148119, 0.202956, 1.0]], ['2, k, 9', [0.25963, 0.233495, 1.0]], ['2, k, 10', [0.255249, 0.316, 1.0]], ['2, k, 11', [0.242426, 0.379861, 1.0]], ['2, k, 12', [-0.0493037, -0.322291, 1.0]], ['2, k, 13', [-0.0771822, -0.758708, 1.0]], ['2, k, 14', [-0.0889899, -1.13743, 1.0]], ['2, k, 15', [-0.0818179, -1.20853, 1.0]], ['2, k, 16', [0.0822073, -0.33051, 1.0]], ['2, k, 17', [0.108069, -0.755362, 1.0]], ['2, k, 18', [0.10678, -1.10375, 1.0]], ['2, k, 19', [0.127972, -1.18045, 1.0]], ['2, k, 20', [0.0140315, 0.218837, 1.0]], ['2, k, 21', [-0.162918, 0.399205, 1.0]], ['2, k, 22', [-0.153671, 0.367611, 1.0]], ['2, k, 23', [0.232619, 0.396244, 1.0]], ['2, k, 24', [0.324755, 0.389588, 1.0]]]
[['2, k, 0', [0.0160922, -0.322435, 1.0]], ['2, k, 1', [0.0144354, -0.0131279, 1.0]], ['2, k, 2', [0.0144889, 0.295343, 1.0]], ['2, k, 3', [0.023028, 0.423534, 1.0]], ['2, k, 4', [-0.129629, 0.22291, 1.0]], ['2, k, 5', [-0.239982, 0.269921, 1.0]], ['2, k, 6', [-0.224357, 0.390347, 1.0]], ['2, k, 7', [-0.200399, 0.433073, 1.0]], ['2, k, 8', [0.154432, 0.213006, 1.0]], ['2, k, 9', [0.26303, 0.259537, 1.0]], ['2, k, 10', [0.255111, 0.371586, 1.0]], ['2, k, 11', [0.233414, 0.429557, 1.0]], ['2, k, 12', [-0.0495353, -0.313672, 1.0]], ['2, k, 13', [-0.0768522, -0.759994, 1.0]], ['2, k, 14', [-0.0890578, -1.13813, 1.0]], ['2, k, 15', [-0.0831246, -1.21079, 1.0]], ['2, k, 16', [0.0812514, -0.323591, 1.0]], ['2, k, 17', [0.107613, -0.755036, 1.0]], ['2, k, 18', [0.106969, -1.10447, 1.0]], ['2, k, 19', [0.128361, -1.18153, 1.0]], ['2, k, 20', [0.0139486, 0.219145, 1.0]], ['2, k, 21', [-0.15932, 0.445388, 1.0]], ['2, k, 22', [-0.134543, 0.428334, 1.0]], ['2, k, 23', [0.203809, 0.443212, 1.0]], ['2, k, 24', [0.298478, 0.433429, 1.0]]]
[['2, k, 0', [0.017018, -0.318008, 1.0]], ['2, k, 1', [0.0143237, -0.00871884, 1.0]], ['2, k, 2', [0.0132803, 0.297423, 1.0]], ['2, k, 3', [0.0227498, 0.424408, 1.0]], ['2, k, 4', [-0.130319, 0.224375, 1.0]], ['2, k, 5', [-0.24059, 0.290966, 1.0]], ['2, k, 6', [-0.221738, 0.411465, 1.0]], ['2, k, 7', [-0.193263, 0.478135, 1.0]], ['2, k, 8', [0.156292, 0.214719, 1.0]], ['2, k, 9', [0.261317, 0.280632, 1.0]], ['2, k, 10', [0.256841, 0.410611, 1.0]], ['2, k, 11', [0.244539, 0.466646, 1.0]], ['2, k, 12', [-0.0485273, -0.309848, 1.0]], ['2, k, 13', [-0.0773022, -0.761083, 1.0]], ['2, k, 14', [-0.0896327, -1.13799, 1.0]], ['2, k, 15', [-0.0809088, -1.21257, 1.0]], ['2, k, 16', [0.0820915, -0.318703, 1.0]], ['2, k, 17', [0.10721, -0.755054, 1.0]], ['2, k, 18', [0.107548, -1.10846, 1.0]], ['2, k, 19', [0.132619, -1.18197, 1.0]], ['2, k, 20', [0.0131037, 0.221605, 1.0]], ['2, k, 21', [-0.160452, 0.492334, 1.0]], ['2, k, 22', [-0.255103, 0.483154, 1.0]], ['2, k, 23', [0.251609, 0.490177, 1.0]], ['2, k, 24', [0.312291, 0.479575, 1.0]]]
[['2, k, 0', [0.0160693, -0.315869, 1.0]], ['2, k, 1', [0.0146962, -0.00798869, 1.0]], ['2, k, 2', [0.0144658, 0.297062, 1.0]], ['2, k, 3', [0.0236009, 0.425163, 1.0]], ['2, k, 4', [-0.129681, 0.224312, 1.0]], ['2, k, 5', [-0.237085, 0.325343, 1.0]], ['2, k, 6', [-0.211247, 0.469385, 1.0]], ['2, k, 7', [-0.196763, 0.5148, 1.0]], ['2, k, 8', [0.156647, 0.217168, 1.0]], ['2, k, 9', [0.261344, 0.286655, 1.0]], ['2, k, 10', [0.254102, 0.439815, 1.0]], ['2, k, 11', [0.234235, 0.505845, 1.0]], ['2, k, 12', [-0.0506599, -0.308719, 1.0]], ['2, k, 13', [-0.0786396, -0.75887, 1.0]], ['2, k, 14', [-0.0907126, -1.13728, 1.0]], ['2, k, 15', [-0.0822997, -1.20884, 1.0]], ['2, k, 16', [0.0824193, -0.314947, 1.0]], ['2, k, 17', [0.107161, -0.754566, 1.0]], ['2, k, 18', [0.104057, -1.10318, 1.0]], ['2, k, 19', [0.130309, -1.18006, 1.0]], ['2, k, 20', [0.0140615, 0.221565, 1.0]], ['2, k, 21', [-0.151164, 0.536297, 1.0]], ['2, k, 22', [-0.257955, 0.516507, 1.0]], ['2, k, 23', [0.251895, 0.53888, 1.0]], ['2, k, 24', [0.286404, 0.515828, 1.0]]]
[['2, k, 0', [0.0162623, -0.315641, 1.0]], ['2, k, 1', [0.0155026, -0.00774657, 1.0]], ['2, k, 2', [0.016353, 0.296572, 1.0]], ['2, k, 3', [0.0227063, 0.424266, 1.0]], ['2, k, 4', [-0.129936, 0.224035, 1.0]], ['2, k, 5', [-0.238124, 0.328072, 1.0]], ['2, k, 6', [-0.211108, 0.490948, 1.0]], ['2, k, 7', [-0.198113, 0.544973, 1.0]], ['2, k, 8', [0.157177, 0.219657, 1.0]], ['2, k, 9', [0.262512, 0.303439, 1.0]], ['2, k, 10', [0.251271, 0.475544, 1.0]], ['2, k, 11', [0.235633, 0.535254, 1.0]], ['2, k, 12', [-0.0501239, -0.308372, 1.0]], ['2, k, 13', [-0.0786166, -0.758867, 1.0]], ['2, k, 14', [-0.0872412, -1.13429, 1.0]], ['2, k, 15', [-0.0855053, -1.20906, 1.0]], ['2, k, 16', [0.0823809, -0.31484, 1.0]], ['2, k, 17', [0.106804, -0.753919, 1.0]], ['2, k, 18', [0.103687, -1.10201, 1.0]], ['2, k, 19', [0.126725, -1.17698, 1.0]], ['2, k, 20', [0.0157657, 0.221334, 1.0]], ['2, k, 21', [-0.161069, 0.564956, 1.0]], ['2, k, 22', [-0.253854, 0.551032, 1.0]], ['2, k, 23', [0.21754, 0.568715, 1.0]], ['2, k, 24', [0.282619, 0.553387, 1.0]]]
[['2, k, 0', [0.0171192, -0.314772, 1.0]], ['2, k, 1', [0.0166005, -0.00722333, 1.0]], ['2, k, 2', [0.0174304, 0.296446, 1.0]], ['2, k, 3', [0.0227569, 0.424373, 1.0]], ['2, k, 4', [-0.129615, 0.222597, 1.0]], ['2, k, 5', [-0.240067, 0.345653, 1.0]], ['2, k, 6', [-0.211144, 0.525206, 1.0]], ['2, k, 7', [-0.199577, 0.579377, 1.0]], ['2, k, 8', [0.159138, 0.223396, 1.0]], ['2, k, 9', [0.265698, 0.335852, 1.0]], ['2, k, 10', [0.246281, 0.524606, 1.0]], ['2, k, 11', [0.235912, 0.575544, 1.0]], ['2, k, 12', [-0.0493482, -0.307276, 1.0]], ['2, k, 13', [-0.0779015, -0.761443, 1.0]], ['2, k, 14', [-0.0888009, -1.13468, 1.0]], ['2, k, 15', [-0.0852981, -1.20799, 1.0]], ['2, k, 16', [0.0832022, -0.314369, 1.0]], ['2, k, 17', [0.106735, -0.750793, 1.0]], ['2, k, 18', [0.104822, -1.10163, 1.0]], ['2, k, 19', [0.126246, -1.17665, 1.0]], ['2, k, 20', [0.0169115, 0.221361, 1.0]], ['2, k, 21', [-0.171177, 0.607235, 1.0]], ['2, k, 22', [-0.259619, 0.581901, 1.0]], ['2, k, 23', [0.217766, 0.608462, 1.0]], ['2, k, 24', [0.291438, 0.580106, 1.0]]]
[['2, k, 0', [0.0174793, -0.314064, 1.0]], ['2, k, 1', [0.0172552, -0.00694189, 1.0]], ['2, k, 2', [0.0184874, 0.295878, 1.0]], ['2, k, 3', [0.023642, 0.425147, 1.0]], ['2, k, 4', [-0.128533, 0.22087, 1.0]], ['2, k, 5', [-0.237309, 0.356579, 1.0]], ['2, k, 6', [-0.201776, 0.560544, 1.0]], ['2, k, 7', [-0.193929, 0.610851, 1.0]], ['2, k, 8', [0.160081, 0.22529, 1.0]], ['2, k, 9', [0.265653, 0.343188, 1.0]], ['2, k, 10', [0.241578, 0.552618, 1.0]], ['2, k, 11', [0.229312, 0.607318, 1.0]], ['2, k, 12', [-0.0482551, -0.30637, 1.0]], ['2, k, 13', [-0.077565, -0.763249, 1.0]], ['2, k, 14', [-0.0889467, -1.13703, 1.0]], ['2, k, 15', [-0.0885249, -1.20215, 1.0]], ['2, k, 16', [0.0831297, -0.313721, 1.0]], ['2, k, 17', [0.106373, -0.749981, 1.0]], ['2, k, 18', [0.104791, -1.1017, 1.0]], ['2, k, 19', [0.125059, -1.17546, 1.0]], ['2, k, 20', [0.0178839, 0.221063, 1.0]], ['2, k, 21', [-0.156239, 0.638003, 1.0]], ['2, k, 22', [-0.254539, 0.615958, 1.0]], ['2, k, 23', [0.213713, 0.63571, 1.0]], ['2, k, 24', [0.297057, 0.613478, 1.0]]]
[['2, k, 0', [0.0179213, -0.311743, 1.0]], ['2, k, 1', [0.0178771, -0.00628346, 1.0]], ['2, k, 2', [0.0191421, 0.295132, 1.0]], ['2, k, 3', [0.0231921, 0.424951, 1.0]], ['2, k, 4', [-0.130022, 0.230233, 1.0]], ['2, k, 5', [-0.237699, 0.363492, 1.0]], ['2, k, 6', [-0.209152, 0.569374, 1.0]], ['2, k, 7', [-0.195473, 0.632662, 1.0]], ['2, k, 8', [0.160851, 0.226187, 1.0]], ['2, k, 9', [0.2661, 0.353531, 1.0]], ['2, k, 10', [0.241619, 0.568011, 1.0]], ['2, k, 11', [0.231031, 0.627939, 1.0]], ['2, k, 12', [-0.0479467, -0.304046, 1.0]], ['2, k, 13', [-0.078364, -0.756849, 1.0]], ['2, k, 14', [-0.0897642, -1.13689, 1.0]], ['2, k, 15', [-0.0883699, -1.2017, 1.0]], ['2, k, 16', [0.0835869, -0.311802, 1.0]], ['2, k, 17', [0.106159, -0.74542, 1.0]], ['2, k, 18', [0.103908, -1.09896, 1.0]], ['2, k, 19', [0.130369, -1.17933, 1.0]], ['2, k, 20', [0.0185428, 0.220691, 1.0]], ['2, k, 21', [-0.147857, 0.656978, 1.0]], ['2, k, 22', [-0.252525, 0.643566, 1.0]], ['2, k, 23', [0.21691, 0.656355, 1.0]], ['2, k, 24', [0.291145, 0.631396, 1.0]]]
[['2, k, 0', [0.0181035, -0.311196, 1.0]], ['2, k, 1', [0.0179574, -0.0060679, 1.0]], ['2, k, 2', [0.0189822, 0.294821, 1.0]], ['2, k, 3', [0.0213566, 0.421658, 1.0]], ['2, k, 4', [-0.129797, 0.231513, 1.0]], ['2, k, 5', [-0.236424, 0.386428, 1.0]], ['2, k, 6', [-0.212786, 0.59515, 1.0]], ['2, k, 7', [-0.209682, 0.653117, 1.0]], ['2, k, 8', [0.159996, 0.230352, 1.0]], ['2, k, 9', [0.265844, 0.363852, 1.0]], ['2, k, 10', [0.253623, 0.574897, 1.0]], ['2, k, 11', [0.246559, 0.630515, 1.0]], ['2, k, 12', [-0.0473115, -0.30328, 1.0]], ['2, k, 13', [-0.0782228, -0.759002, 1.0]], ['2, k, 14', [-0.0897523, -1.13673, 1.0]], ['2, k, 15', [-0.0879696, -1.20124, 1.0]], ['2, k, 16', [0.0834509, -0.311335, 1.0]], ['2, k, 17', [0.10641, -0.746039, 1.0]], ['2, k, 18', [0.106129, -1.1017, 1.0]], ['2, k, 19', [0.130801, -1.17987, 1.0]], ['2, k, 20', [0.018499, 0.220555, 1.0]], ['2, k, 21', [-0.175114, 0.693991, 1.0]], ['2, k, 22', [-0.279935, 0.660931, 1.0]], ['2, k, 23', [0.231295, 0.662973, 1.0]], ['2, k, 24', [0.292687, 0.649972, 1.0]]]
[['2, k, 0', [0.0181823, -0.310351, 1.0]], ['2, k, 1', [0.0177783, -0.00608838, 1.0]], ['2, k, 2', [0.0178164, 0.292309, 1.0]], ['2, k, 3', [0.0212258, 0.420891, 1.0]], ['2, k, 4', [-0.129335, 0.228726, 1.0]], ['2, k, 5', [-0.24861, 0.391418, 1.0]], ['2, k, 6', [-0.213811, 0.607967, 1.0]], ['2, k, 7', [-0.206736, 0.669995, 1.0]], ['2, k, 8', [0.159824, 0.233659, 1.0]], ['2, k, 9', [0.266052, 0.371125, 1.0]], ['2, k, 10', [0.25282, 0.591535, 1.0]], ['2, k, 11', [0.241089, 0.659162, 1.0]], ['2, k, 12', [-0.0473247, -0.30272, 1.0]], ['2, k, 13', [-0.0784228, -0.75597, 1.0]], ['2, k, 14', [-0.0897037, -1.13623, 1.0]], ['2, k, 15', [-0.0921789, -1.20232, 1.0]], ['2, k, 16', [0.0836037, -0.310315, 1.0]], ['2, k, 17', [0.106159, -0.747241, 1.0]], ['2, k, 18', [0.105675, -1.10153, 1.0]], ['2, k, 19', [0.123808, -1.1753, 1.0]], ['2, k, 20', [0.0177248, 0.218853, 1.0]], ['2, k, 21', [-0.182896, 0.712728, 1.0]], ['2, k, 22', [-0.253481, 0.687879, 1.0]], ['2, k, 23', [0.222581, 0.701471, 1.0]], ['2, k, 24', [0.306408, 0.662601, 1.0]]]
[['2, k, 0', [0.0182386, -0.310186, 1.0]], ['2, k, 1', [0.018153, -0.00598178, 1.0]], ['2, k, 2', [0.0183962, 0.292327, 1.0]], ['2, k, 3', [0.021059, 0.418958, 1.0]], ['2, k, 4', [-0.12889, 0.227708, 1.0]], ['2, k, 5', [-0.254908, 0.391189, 1.0]], ['2, k, 6', [-0.208246, 0.638271, 1.0]], ['2, k, 7', [-0.206678, 0.680525, 1.0]], ['2, k, 8', [0.159719, 0.234364, 1.0]], ['2, k, 9', [0.266054, 0.38218, 1.0]], ['2, k, 10', [0.254056, 0.60635, 1.0]], ['2, k, 11', [0.240293, 0.676745, 1.0]], ['2, k, 12', [-0.0472881, -0.302354, 1.0]], ['2, k, 13', [-0.0789812, -0.754051, 1.0]], ['2, k, 14', [-0.0905087, -1.13777, 1.0]], ['2, k, 15', [-0.0918844, -1.20257, 1.0]], ['2, k, 16', [0.083634, -0.310393, 1.0]], ['2, k, 17', [0.106029, -0.748219, 1.0]], ['2, k, 18', [0.105922, -1.10359, 1.0]], ['2, k, 19', [0.125992, -1.177, 1.0]], ['2, k, 20', [0.0182503, 0.21886, 1.0]], ['2, k, 21', [-0.179167, 0.732015, 1.0]], ['2, k, 22', [-0.252082, 0.70891, 1.0]], ['2, k, 23', [0.214596, 0.717732, 1.0]], ['2, k, 24', [0.300696, 0.684817, 1.0]]]
[['2, k, 0', [0.0183146, -0.309668, 1.0]], ['2, k, 1', [0.0184901, -0.00575493, 1.0]], ['2, k, 2', [0.0191078, 0.292221, 1.0]], ['2, k, 3', [0.020545, 0.417207, 1.0]], ['2, k, 4', [-0.127969, 0.233418, 1.0]], ['2, k, 5', [-0.254697, 0.394488, 1.0]], ['2, k, 6', [-0.207683, 0.640158, 1.0]], ['2, k, 7', [-0.207188, 0.692588, 1.0]], ['2, k, 8', [0.159903, 0.234905, 1.0]], ['2, k, 9', [0.266316, 0.386507, 1.0]], ['2, k, 10', [0.252059, 0.632651, 1.0]], ['2, k, 11', [0.242476, 0.694786, 1.0]], ['2, k, 12', [-0.0469149, -0.301658, 1.0]], ['2, k, 13', [-0.0781753, -0.761368, 1.0]], ['2, k, 14', [-0.0859783, -1.14174, 1.0]], ['2, k, 15', [-0.0954931, -1.19902, 1.0]], ['2, k, 16', [0.0834706, -0.310037, 1.0]], ['2, k, 17', [0.105954, -0.749817, 1.0]], ['2, k, 18', [0.106854, -1.10621, 1.0]], ['2, k, 19', [0.127625, -1.17977, 1.0]], ['2, k, 20', [0.0188695, 0.218821, 1.0]], ['2, k, 21', [-0.176909, 0.745302, 1.0]], ['2, k, 22', [-0.257587, 0.711652, 1.0]], ['2, k, 23', [0.223404, 0.729279, 1.0]], ['2, k, 24', [0.308821, 0.705221, 1.0]]]
[['2, k, 0', [0.0186254, -0.309819, 1.0]], ['2, k, 1', [0.0189596, -0.00612944, 1.0]], ['2, k, 2', [0.0196302, 0.291529, 1.0]], ['2, k, 3', [0.0190478, 0.409686, 1.0]], ['2, k, 4', [-0.128259, 0.229856, 1.0]], ['2, k, 5', [-0.233264, 0.40196, 1.0]], ['2, k, 6', [-0.215819, 0.651678, 1.0]], ['2, k, 7', [-0.199244, 0.723564, 1.0]], ['2, k, 8', [0.160156, 0.236161, 1.0]], ['2, k, 9', [0.266407, 0.392964, 1.0]], ['2, k, 10', [0.256906, 0.632887, 1.0]], ['2, k, 11', [0.235658, 0.710351, 1.0]], ['2, k, 12', [-0.0462816, -0.301962, 1.0]], ['2, k, 13', [-0.0778882, -0.759946, 1.0]], ['2, k, 14', [-0.0862918, -1.14198, 1.0]], ['2, k, 15', [-0.0926185, -1.20036, 1.0]], ['2, k, 16', [0.0835549, -0.310118, 1.0]], ['2, k, 17', [0.106381, -0.750726, 1.0]], ['2, k, 18', [0.108579, -1.10812, 1.0]], ['2, k, 19', [0.126765, -1.18154, 1.0]], ['2, k, 20', [0.0194157, 0.218156, 1.0]], ['2, k, 21', [-0.161673, 0.761734, 1.0]], ['2, k, 22', [-0.262982, 0.738409, 1.0]], ['2, k, 23', [0.217174, 0.746367, 1.0]], ['2, k, 24', [0.299109, 0.721071, 1.0]]]
[['2, k, 0', [0.0191461, -0.309237, 1.0]], ['2, k, 1', [0.0193226, -0.00600073, 1.0]], ['2, k, 2', [0.0199848, 0.291309, 1.0]], ['2, k, 3', [0.0210198, 0.409445, 1.0]], ['2, k, 4', [-0.128196, 0.229781, 1.0]], ['2, k, 5', [-0.230726, 0.404764, 1.0]], ['2, k, 6', [-0.214962, 0.659166, 1.0]], ['2, k, 7', [-0.194785, 0.737066, 1.0]], ['2, k, 8', [0.161694, 0.237306, 1.0]], ['2, k, 9', [0.267537, 0.399177, 1.0]], ['2, k, 10', [0.255109, 0.642694, 1.0]], ['2, k, 11', [0.240907, 0.71772, 1.0]], ['2, k, 12', [-0.045236, -0.30113, 1.0]], ['2, k, 13', [-0.0773261, -0.756149, 1.0]], ['2, k, 14', [-0.0860487, -1.14208, 1.0]], ['2, k, 15', [-0.0885695, -1.20431, 1.0]], ['2, k, 16', [0.0836724, -0.309831, 1.0]], ['2, k, 17', [0.106177, -0.750238, 1.0]], ['2, k, 18', [0.10467, -1.12434, 1.0]], ['2, k, 19', [0.169236, -1.18373, 1.0]], ['2, k, 20', [0.0197757, 0.218015, 1.0]], ['2, k, 21', [-0.164926, 0.776386, 1.0]], ['2, k, 22', [-0.254883, 0.75462, 1.0]], ['2, k, 23', [0.221572, 0.755786, 1.0]], ['2, k, 24', [0.305501, 0.725861, 1.0]]]
[['2, k, 0', [0.0193193, -0.308855, 1.0]], ['2, k, 1', [0.0193969, -0.00586269, 1.0]], ['2, k, 2', [0.0199752, 0.291298, 1.0]], ['2, k, 3', [0.0221341, 0.412522, 1.0]], ['2, k, 4', [-0.128656, 0.231563, 1.0]], ['2, k, 5', [-0.237333, 0.46447, 1.0]], ['2, k, 6', [-0.211365, 0.691266, 1.0]], ['2, k, 7', [-0.197972, 0.744271, 1.0]], ['2, k, 8', [0.161724, 0.237677, 1.0]], ['2, k, 9', [0.26691, 0.403973, 1.0]], ['2, k, 10', [0.250764, 0.676577, 1.0]], ['2, k, 11', [0.236891, 0.73352, 1.0]], ['2, k, 12', [-0.0453114, -0.300713, 1.0]], ['2, k, 13', [-0.0759947, -0.747047, 1.0]], ['2, k, 14', [-0.086213, -1.14175, 1.0]], ['2, k, 15', [-0.0865261, -1.2124, 1.0]], ['2, k, 16', [0.0840615, -0.309558, 1.0]], ['2, k, 17', [0.106223, -0.750122, 1.0]], ['2, k, 18', [0.105321, -1.12326, 1.0]], ['2, k, 19', [0.156291, -1.19327, 1.0]], ['2, k, 20', [0.0197772, 0.218012, 1.0]], ['2, k, 21', [-0.153848, 0.788053, 1.0]], ['2, k, 22', [-0.253777, 0.763887, 1.0]], ['2, k, 23', [0.215777, 0.771679, 1.0]], ['2, k, 24', [0.30307, 0.741858, 1.0]]]
[['2, k, 0', [0.0197371, -0.308058, 1.0]], ['2, k, 1', [0.0199242, -0.0057161, 1.0]], ['2, k, 2', [0.0206073, 0.290861, 1.0]], ['2, k, 3', [0.0228295, 0.41343, 1.0]], ['2, k, 4', [-0.128782, 0.232682, 1.0]], ['2, k, 5', [-0.26533, 0.457652, 1.0]], ['2, k, 6', [-0.211451, 0.702152, 1.0]], ['2, k, 7', [-0.19914, 0.755032, 1.0]], ['2, k, 8', [0.161897, 0.238051, 1.0]], ['2, k, 9', [0.266701, 0.4181, 1.0]], ['2, k, 10', [0.249724, 0.682069, 1.0]], ['2, k, 11', [0.236537, 0.739255, 1.0]], ['2, k, 12', [-0.0450804, -0.300046, 1.0]], ['2, k, 13', [-0.0754596, -0.75366, 1.0]], ['2, k, 14', [-0.0865754, -1.14171, 1.0]], ['2, k, 15', [-0.0876537, -1.21064, 1.0]], ['2, k, 16', [0.0845601, -0.308733, 1.0]], ['2, k, 17', [0.106028, -0.750129, 1.0]], ['2, k, 18', [0.103407, -1.10673, 1.0]], ['2, k, 19', [0.131603, -1.18479, 1.0]], ['2, k, 20', [0.0203809, 0.217707, 1.0]], ['2, k, 21', [-0.152892, 0.796372, 1.0]], ['2, k, 22', [-0.257324, 0.774579, 1.0]], ['2, k, 23', [0.209818, 0.77828, 1.0]], ['2, k, 24', [0.292921, 0.752022, 1.0]]]
[['2, k, 0', [0.0200652, -0.306701, 1.0]], ['2, k, 1', [0.020901, -0.00537015, 1.0]], ['2, k, 2', [0.0228176, 0.290142, 1.0]], ['2, k, 3', [0.0221915, 0.4137, 1.0]], ['2, k, 4', [-0.128788, 0.234306, 1.0]], ['2, k, 5', [-0.23926, 0.456413, 1.0]], ['2, k, 6', [-0.210597, 0.709305, 1.0]], ['2, k, 7', [-0.201598, 0.767074, 1.0]], ['2, k, 8', [0.162172, 0.239349, 1.0]], ['2, k, 9', [0.266644, 0.419475, 1.0]], ['2, k, 10', [0.250681, 0.688257, 1.0]], ['2, k, 11', [0.231957, 0.748858, 1.0]], ['2, k, 12', [-0.0449102, -0.298879, 1.0]], ['2, k, 13', [-0.0757555, -0.752238, 1.0]], ['2, k, 14', [-0.0808715, -1.136, 1.0]], ['2, k, 15', [-0.111131, -1.206, 1.0]], ['2, k, 16', [0.0849525, -0.307303, 1.0]], ['2, k, 17', [0.106049, -0.750056, 1.0]], ['2, k, 18', [0.103429, -1.10596, 1.0]], ['2, k, 19', [0.131074, -1.18484, 1.0]], ['2, k, 20', [0.0221989, 0.217301, 1.0]], ['2, k, 21', [-0.166905, 0.810373, 1.0]], ['2, k, 22', [-0.267202, 0.781117, 1.0]], ['2, k, 23', [0.211676, 0.790575, 1.0]], ['2, k, 24', [0.29705, 0.764226, 1.0]]]
[['2, k, 0', [0.0201223, -0.305807, 1.0]], ['2, k, 1', [0.0209128, -0.00518992, 1.0]], ['2, k, 2', [0.022606, 0.289586, 1.0]], ['2, k, 3', [0.0220683, 0.414208, 1.0]], ['2, k, 4', [-0.129283, 0.235865, 1.0]], ['2, k, 5', [-0.242286, 0.478011, 1.0]], ['2, k, 6', [-0.209597, 0.71693, 1.0]], ['2, k, 7', [-0.198659, 0.778039, 1.0]], ['2, k, 8', [0.162172, 0.240463, 1.0]], ['2, k, 9', [0.266053, 0.423839, 1.0]], ['2, k, 10', [0.250652, 0.694281, 1.0]], ['2, k, 11', [0.233473, 0.757148, 1.0]], ['2, k, 12', [-0.0449481, -0.298304, 1.0]], ['2, k, 13', [-0.0761567, -0.747186, 1.0]], ['2, k, 14', [-0.0843701, -1.1337, 1.0]], ['2, k, 15', [-0.107043, -1.20504, 1.0]], ['2, k, 16', [0.0850927, -0.306072, 1.0]], ['2, k, 17', [0.106185, -0.750094, 1.0]], ['2, k, 18', [0.106652, -1.10338, 1.0]], ['2, k, 19', [0.128878, -1.18243, 1.0]], ['2, k, 20', [0.0220788, 0.216942, 1.0]], ['2, k, 21', [-0.171283, 0.824199, 1.0]], ['2, k, 22', [-0.260158, 0.793181, 1.0]], ['2, k, 23', [0.20617, 0.799092, 1.0]], ['2, k, 24', [0.302012, 0.768639, 1.0]]]
[['2, k, 0', [0.0203753, -0.305615, 1.0]], ['2, k, 1', [0.0211081, -0.00517934, 1.0]], ['2, k, 2', [0.022821, 0.289387, 1.0]], ['2, k, 3', [0.0222264, 0.414554, 1.0]], ['2, k, 4', [-0.129431, 0.236371, 1.0]], ['2, k, 5', [-0.242205, 0.479405, 1.0]], ['2, k, 6', [-0.211584, 0.724013, 1.0]], ['2, k, 7', [-0.202473, 0.787001, 1.0]], ['2, k, 8', [0.16237, 0.240918, 1.0]], ['2, k, 9', [0.265869, 0.429219, 1.0]], ['2, k, 10', [0.252367, 0.707662, 1.0]], ['2, k, 11', [0.239574, 0.762853, 1.0]], ['2, k, 12', [-0.044301, -0.298052, 1.0]], ['2, k, 13', [-0.0762805, -0.745777, 1.0]], ['2, k, 14', [-0.0844493, -1.13422, 1.0]], ['2, k, 15', [-0.103519, -1.20096, 1.0]], ['2, k, 16', [0.0850868, -0.305931, 1.0]], ['2, k, 17', [0.106193, -0.750086, 1.0]], ['2, k, 18', [0.106707, -1.10278, 1.0]], ['2, k, 19', [0.123179, -1.17783, 1.0]], ['2, k, 20', [0.0223057, 0.216789, 1.0]], ['2, k, 21', [-0.166496, 0.828814, 1.0]], ['2, k, 22', [-0.262272, 0.802981, 1.0]], ['2, k, 23', [0.212945, 0.810059, 1.0]], ['2, k, 24', [0.306076, 0.773632, 1.0]]]
