[['2, k, 0', [0.264927, -1.1843, 1.0]], ['2, k, 1', [0.259954, -0.883579, 1.0]], ['2, k, 2', [0.25386, -0.585236, 1.0]], ['2, k, 3', [0.258612, -0.444732, 1.0]], ['2, k, 4', [0.101071, -0.67223, 1.0]], ['2, k, 5', [0.145594, -0.831422, 1.0]], ['2, k, 6', [0.215819, -0.779839, 1.0]], ['2, k, 7', [0.242702, -0.750431, 1.0]], ['2, k, 8', [0.409983, -0.670701, 1.0]], ['2, k, 9', [0.527884, -0.805572, 1.0]], ['2, k, 10', [0.335354, -0.775205, 1.0]], ['2, k, 11', [0.27187, -0.766221, 1.0]], ['2, k, 12', [0.19137, -1.17018, 1.0]], ['2, k, 13', [0.0971976, -1.49088, 1.0]], ['2, k, 14', [0.215594, -1.39379, 1.0]], ['2, k, 15', [0.17518, -1.41331, 1.0]], ['2, k, 16', [0.331977, -1.16937, 1.0]], ['2, k, 17', [0.456833, -1.4607, 1.0]], ['2, k, 18', [0.2442, -1.40481, 1.0]], ['2, k, 19', [0.315664, -1.41619, 1.0]], ['2, k, 20', [0.255588, -0.659645, 1.0]], ['2, k, 21', [0.294639, -0.74727, 1.0]], ['2, k, 22', [0.168648, -0.739391, 1.0]], ['2, k, 23', [0.270783, -0.763159, 1.0]], ['2, k, 24', [0.269366, -0.759165, 1.0]]]
[['2, k, 0', [0.255155, -1.13099, 1.0]], ['2, k, 1', [0.253605, -0.849694, 1.0]], ['2, k, 2', [0.250765, -0.569911, 1.0]], ['2, k, 3', [0.253906, -0.428759, 1.0]], ['2, k, 4', [0.0964035, -0.663402, 1.0]], ['2, k, 5', [-0.0347561, -0.720093, 1.0]], ['2, k, 6', [-0.07557, -0.704115, 1.0]], ['2, k, 7', [-0.107954, -0.68663, 1.0]], ['2, k, 8', [0.407682, -0.676015, 1.0]], ['2, k, 9', [0.528102, -0.746938, 1.0]], ['2, k, 10', [0.557138, -0.721545, 1.0]], ['2, k, 11', [0.578737, -0.695518, 1.0]], ['2, k, 12', [0.182116, -1.11977, 1.0]], ['2, k, 13', [0.146752, -1.48872, 1.0]], ['2, k, 14', [0.114912, -1.84836, 1.0]], ['2, k, 15', [0.102365, -1.86807, 1.0]], ['2, k, 16', [0.322151, -1.11519, 1.0]], ['2, k, 17', [0.388154, -1.47913, 1.0]], ['2, k, 18', [0.453608, -1.83401, 1.0]], ['2, k, 19', [0.458002, -1.85545, 1.0]], ['2, k, 20', [0.251668, -0.639743, 1.0]], ['2, k, 21', [-0.106704, -0.689021, 1.0]], ['2, k, 22', [-0.042084, -0.680693, 1.0]], ['2, k, 23', [0.598745, -0.698597, 1.0]], ['2, k, 24', [0.499765, -0.692499, 1.0]]]
[['2, k, 0', [0.255004, -1.1308, 1.0]], ['2, k, 1', [0.253398, -0.84941, 1.0]], ['2, k, 2', [0.250467, -0.569548, 1.0]], ['2, k, 3', [0.253239, -0.428568, 1.0]], ['2, k, 4', [0.0962743, -0.663246, 1.0]], ['2, k, 5', [-0.0353778, -0.720687, 1.0]], ['2, k, 6', [-0.0898913, -0.699711, 1.0]], ['2, k, 7', [-0.109295, -0.686928, 1.0]], ['2, k, 8', [0.407628, -0.67628, 1.0]], ['2, k, 9', [0.52816, -0.746846, 1.0]], ['2, k, 10', [0.55679, -0.721287, 1.0]], ['2, k, 11', [0.579546, -0.695364, 1.0]], ['2, k, 12', [0.18197, -1.11955, 1.0]], ['2, k, 13', [0.148564, -1.48875, 1.0]], ['2, k, 14', [0.118581, -1.84863, 1.0]], ['2, k, 15', [0.106264, -1.87004, 1.0]], ['2, k, 16', [0.32201, -1.11504, 1.0]], ['2, k, 17', [0.386311, -1.47932, 1.0]], ['2, k, 18', [0.450155, -1.83452, 1.0]], ['2, k, 19', [0.454538, -1.85726, 1.0]], ['2, k, 20', [0.251395, -0.639394, 1.0]], ['2, k, 21', [-0.118541, -0.687335, 1.0]], ['2, k, 22', [-0.046933, -0.679955, 1.0]], ['2, k, 23', [0.596184, -0.697223, 1.0]], ['2, k, 24', [0.498453, -0.691282, 1.0]]]
[['2, k, 0', [0.254703, -1.13063, 1.0]], ['2, k, 1', [0.253162, -0.849269, 1.0]], ['2, k, 2', [0.25019, -0.569443, 1.0]], ['2, k, 3', [0.252635, -0.428177, 1.0]], ['2, k, 4', [0.0961896, -0.663182, 1.0]], ['2, k, 5', [-0.0355991, -0.721048, 1.0]], ['2, k, 6', [-0.0763365, -0.705173, 1.0]], ['2, k, 7', [-0.107736, -0.686518, 1.0]], ['2, k, 8', [0.407573, -0.676632, 1.0]], ['2, k, 9', [0.528159, -0.747064, 1.0]], ['2, k, 10', [0.556351, -0.721352, 1.0]], ['2, k, 11', [0.578992, -0.69557, 1.0]], ['2, k, 12', [0.181606, -1.11926, 1.0]], ['2, k, 13', [0.149352, -1.48862, 1.0]], ['2, k, 14', [0.120459, -1.84865, 1.0]], ['2, k, 15', [0.108336, -1.87073, 1.0]], ['2, k, 16', [0.321765, -1.11499, 1.0]], ['2, k, 17', [0.384065, -1.47967, 1.0]], ['2, k, 18', [0.446012, -1.83526, 1.0]], ['2, k, 19', [0.450215, -1.85865, 1.0]], ['2, k, 20', [0.251127, -0.639269, 1.0]], ['2, k, 21', [-0.105806, -0.684933, 1.0]], ['2, k, 22', [-0.041535, -0.681136, 1.0]], ['2, k, 23', [0.602153, -0.699612, 1.0]], ['2, k, 24', [0.501199, -0.692571, 1.0]]]
[['2, k, 0', [0.254483, -1.13044, 1.0]], ['2, k, 1', [0.253086, -0.849164, 1.0]], ['2, k, 2', [0.250227, -0.569427, 1.0]], ['2, k, 3', [0.252144, -0.428538, 1.0]], ['2, k, 4', [0.096077, -0.662838, 1.0]], ['2, k, 5', [-0.0362452, -0.721489, 1.0]], ['2, k, 6', [-0.0766033, -0.705154, 1.0]], ['2, k, 7', [-0.108491, -0.687336, 1.0]], ['2, k, 8', [0.407363, -0.67688, 1.0]], ['2, k, 9', [0.528116, -0.747144, 1.0]], ['2, k, 10', [0.556266, -0.721385, 1.0]], ['2, k, 11', [0.578966, -0.696513, 1.0]], ['2, k, 12', [0.181382, -1.11906, 1.0]], ['2, k, 13', [0.14948, -1.4885, 1.0]], ['2, k, 14', [0.120919, -1.8486, 1.0]], ['2, k, 15', [0.10888, -1.87097, 1.0]], ['2, k, 16', [0.321554, -1.11484, 1.0]], ['2, k, 17', [0.383533, -1.47962, 1.0]], ['2, k, 18', [0.445174, -1.83531, 1.0]], ['2, k, 19', [0.449434, -1.85907, 1.0]], ['2, k, 20', [0.251136, -0.639231, 1.0]], ['2, k, 21', [-0.112085, -0.686342, 1.0]], ['2, k, 22', [-0.043185, -0.680784, 1.0]], ['2, k, 23', [0.599782, -0.697046, 1.0]], ['2, k, 24', [0.500696, -0.693808, 1.0]]]
[['2, k, 0', [0.254111, -1.12945, 1.0]], ['2, k, 1', [0.252803, -0.848613, 1.0]], ['2, k, 2', [0.250032, -0.569244, 1.0]], ['2, k, 3', [0.251621, -0.428445, 1.0]], ['2, k, 4', [0.0952352, -0.661944, 1.0]], ['2, k, 5', [-0.0365779, -0.721881, 1.0]], ['2, k, 6', [-0.0766547, -0.705285, 1.0]], ['2, k, 7', [-0.107859, -0.687313, 1.0]], ['2, k, 8', [0.405363, -0.670861, 1.0]], ['2, k, 9', [0.523587, -0.744693, 1.0]], ['2, k, 10', [0.554541, -0.721006, 1.0]], ['2, k, 11', [0.581379, -0.696465, 1.0]], ['2, k, 12', [0.181085, -1.11826, 1.0]], ['2, k, 13', [0.150281, -1.4878, 1.0]], ['2, k, 14', [0.122759, -1.848, 1.0]], ['2, k, 15', [0.111018, -1.87097, 1.0]], ['2, k, 16', [0.321114, -1.1137, 1.0]], ['2, k, 17', [0.37384, -1.42149, 1.0]], ['2, k, 18', [0.445838, -1.83143, 1.0]], ['2, k, 19', [0.450895, -1.8578, 1.0]], ['2, k, 20', [0.250925, -0.638964, 1.0]], ['2, k, 21', [-0.111997, -0.68391, 1.0]], ['2, k, 22', [-0.0422564, -0.681119, 1.0]], ['2, k, 23', [0.595967, -0.70214, 1.0]], ['2, k, 24', [0.500666, -0.693659, 1.0]]]
[['2, k, 0', [0.253961, -1.12934, 1.0]], ['2, k, 1', [0.252497, -0.84848, 1.0]], ['2, k, 2', [0.249458, -0.569171, 1.0]], ['2, k, 3', [0.251073, -0.428369, 1.0]], ['2, k, 4', [0.0952248, -0.661938, 1.0]], ['2, k, 5', [-0.037007, -0.722588, 1.0]], ['2, k, 6', [-0.0767468, -0.705673, 1.0]], ['2, k, 7', [-0.108249, -0.687943, 1.0]], ['2, k, 8', [0.405277, -0.672269, 1.0]], ['2, k, 9', [0.524132, -0.745072, 1.0]], ['2, k, 10', [0.554521, -0.721265, 1.0]], ['2, k, 11', [0.579012, -0.696642, 1.0]], ['2, k, 12', [0.180874, -1.11807, 1.0]], ['2, k, 13', [0.150468, -1.48765, 1.0]], ['2, k, 14', [0.123323, -1.8479, 1.0]], ['2, k, 15', [0.111698, -1.87107, 1.0]], ['2, k, 16', [0.321026, -1.11366, 1.0]], ['2, k, 17', [0.37301, -1.42159, 1.0]], ['2, k, 18', [0.444057, -1.83171, 1.0]], ['2, k, 19', [0.449073, -1.85835, 1.0]], ['2, k, 20', [0.250425, -0.638864, 1.0]], ['2, k, 21', [-0.11357, -0.685686, 1.0]], ['2, k, 22', [-0.0424725, -0.681473, 1.0]], ['2, k, 23', [0.597984, -0.697973, 1.0]], ['2, k, 24', [0.499019, -0.69381, 1.0]]]
[['2, k, 0', [0.253837, -1.12883, 1.0]], ['2, k, 1', [0.252107, -0.848099, 1.0]], ['2, k, 2', [0.248666, -0.569016, 1.0]], ['2, k, 3', [0.250586, -0.428207, 1.0]], ['2, k, 4', [0.0944601, -0.662085, 1.0]], ['2, k, 5', [-0.037481, -0.723584, 1.0]], ['2, k, 6', [-0.0763783, -0.708932, 1.0]], ['2, k, 7', [-0.107395, -0.688264, 1.0]], ['2, k, 8', [0.404907, -0.670015, 1.0]], ['2, k, 9', [0.522702, -0.74446, 1.0]], ['2, k, 10', [0.553952, -0.721217, 1.0]], ['2, k, 11', [0.581728, -0.697375, 1.0]], ['2, k, 12', [0.180759, -1.11764, 1.0]], ['2, k, 13', [0.150502, -1.48725, 1.0]], ['2, k, 14', [0.123497, -1.84751, 1.0]], ['2, k, 15', [0.111926, -1.87082, 1.0]], ['2, k, 16', [0.320899, -1.11312, 1.0]], ['2, k, 17', [0.370966, -1.42134, 1.0]], ['2, k, 18', [0.439556, -1.83184, 1.0]], ['2, k, 19', [0.444453, -1.85995, 1.0]], ['2, k, 20', [0.249748, -0.63863, 1.0]], ['2, k, 21', [-0.114623, -0.68615, 1.0]], ['2, k, 22', [-0.0426206, -0.681426, 1.0]], ['2, k, 23', [0.600047, -0.700214, 1.0]], ['2, k, 24', [0.50145, -0.693948, 1.0]]]
[['2, k, 0', [0.253415, -1.12876, 1.0]], ['2, k, 1', [0.25138, -0.847882, 1.0]], ['2, k, 2', [0.247665, -0.56872, 1.0]], ['2, k, 3', [0.24978, -0.428239, 1.0]], ['2, k, 4', [0.094418, -0.662123, 1.0]], ['2, k, 5', [-0.0043718, -0.738541, 1.0]], ['2, k, 6', [-0.0585213, -0.716096, 1.0]], ['2, k, 7', [-0.109299, -0.689228, 1.0]], ['2, k, 8', [0.405278, -0.672053, 1.0]], ['2, k, 9', [0.523723, -0.745669, 1.0]], ['2, k, 10', [0.554305, -0.721623, 1.0]], ['2, k, 11', [0.575177, -0.699399, 1.0]], ['2, k, 12', [0.180321, -1.11746, 1.0]], ['2, k, 13', [0.150633, -1.48714, 1.0]], ['2, k, 14', [0.124162, -1.84747, 1.0]], ['2, k, 15', [0.112753, -1.87092, 1.0]], ['2, k, 16', [0.320488, -1.11315, 1.0]], ['2, k, 17', [0.37212, -1.42111, 1.0]], ['2, k, 18', [0.442714, -1.83127, 1.0]], ['2, k, 19', [0.448153, -1.85973, 1.0]], ['2, k, 20', [0.248806, -0.638351, 1.0]], ['2, k, 21', [-0.128099, -0.689178, 1.0]], ['2, k, 22', [-0.043528, -0.681798, 1.0]], ['2, k, 23', [0.602212, -0.70121, 1.0]], ['2, k, 24', [0.49264, -0.694794, 1.0]]]
[['2, k, 0', [0.25299, -1.12869, 1.0]], ['2, k, 1', [0.250922, -0.84791, 1.0]], ['2, k, 2', [0.247187, -0.568947, 1.0]], ['2, k, 3', [0.249621, -0.42822, 1.0]], ['2, k, 4', [0.0943848, -0.662124, 1.0]], ['2, k, 5', [-0.0406399, -0.726674, 1.0]], ['2, k, 6', [-0.0774386, -0.70965, 1.0]], ['2, k, 7', [-0.109849, -0.690933, 1.0]], ['2, k, 8', [0.405306, -0.673034, 1.0]], ['2, k, 9', [0.524034, -0.7462, 1.0]], ['2, k, 10', [0.554441, -0.721898, 1.0]], ['2, k, 11', [0.577518, -0.698907, 1.0]], ['2, k, 12', [0.17989, -1.11733, 1.0]], ['2, k, 13', [0.150798, -1.48709, 1.0]], ['2, k, 14', [0.124888, -1.84748, 1.0]], ['2, k, 15', [0.113584, -1.87106, 1.0]], ['2, k, 16', [0.320075, -1.11316, 1.0]], ['2, k, 17', [0.370873, -1.42126, 1.0]], ['2, k, 18', [0.440392, -1.8316, 1.0]], ['2, k, 19', [0.445766, -1.86066, 1.0]], ['2, k, 20', [0.24833, -0.63852, 1.0]], ['2, k, 21', [-0.115403, -0.688544, 1.0]], ['2, k, 22', [-0.0435567, -0.6827, 1.0]], ['2, k, 23', [0.595177, -0.704261, 1.0]], ['2, k, 24', [0.49917, -0.694694, 1.0]]]
[['2, k, 0', [0.252694, -1.12866, 1.0]], ['2, k, 1', [0.250462, -0.847868, 1.0]], ['2, k, 2', [0.246599, -0.568971, 1.0]], ['2, k, 3', [0.248929, -0.428037, 1.0]], ['2, k, 4', [0.0934783, -0.662328, 1.0]], ['2, k, 5', [-0.0412238, -0.726844, 1.0]], ['2, k, 6', [-0.0946637, -0.701834, 1.0]], ['2, k, 7', [-0.110644, -0.691962, 1.0]], ['2, k, 8', [0.405264, -0.673879, 1.0]], ['2, k, 9', [0.524191, -0.746979, 1.0]], ['2, k, 10', [0.554402, -0.722265, 1.0]], ['2, k, 11', [0.578891, -0.699177, 1.0]], ['2, k, 12', [0.179582, -1.11724, 1.0]], ['2, k, 13', [0.150993, -1.48703, 1.0]], ['2, k, 14', [0.125559, -1.84746, 1.0]], ['2, k, 15', [0.114368, -1.87113, 1.0]], ['2, k, 16', [0.319797, -1.11318, 1.0]], ['2, k, 17', [0.370063, -1.42133, 1.0]], ['2, k, 18', [0.438898, -1.83174, 1.0]], ['2, k, 19', [0.444295, -1.8614, 1.0]], ['2, k, 20', [0.247768, -0.638525, 1.0]], ['2, k, 21', [-0.10969, -0.691418, 1.0]], ['2, k, 22', [-0.0458697, -0.684445, 1.0]], ['2, k, 23', [0.599906, -0.699889, 1.0]], ['2, k, 24', [0.499799, -0.695139, 1.0]]]
[['2, k, 0', [0.2525, -1.12789, 1.0]], ['2, k, 1', [0.250225, -0.847602, 1.0]], ['2, k, 2', [0.246349, -0.568985, 1.0]], ['2, k, 3', [0.248456, -0.428118, 1.0]], ['2, k, 4', [0.0931895, -0.662313, 1.0]], ['2, k, 5', [-0.0126768, -0.730365, 1.0]], ['2, k, 6', [-0.0802036, -0.706387, 1.0]], ['2, k, 7', [-0.114731, -0.693134, 1.0]], ['2, k, 8', [0.4047, -0.671343, 1.0]], ['2, k, 9', [0.522513, -0.746199, 1.0]], ['2, k, 10', [0.553668, -0.722222, 1.0]], ['2, k, 11', [0.577458, -0.699, 1.0]], ['2, k, 12', [0.179487, -1.11679, 1.0]], ['2, k, 13', [0.151411, -1.48662, 1.0]], ['2, k, 14', [0.126462, -1.84708, 1.0]], ['2, k, 15', [0.115346, -1.87081, 1.0]], ['2, k, 16', [0.319461, -1.112, 1.0]], ['2, k, 17', [0.369235, -1.42021, 1.0]], ['2, k, 18', [0.437436, -1.83069, 1.0]], ['2, k, 19', [0.442804, -1.86085, 1.0]], ['2, k, 20', [0.247536, -0.63848, 1.0]], ['2, k, 21', [-0.124089, -0.69144, 1.0]], ['2, k, 22', [-0.0502726, -0.686378, 1.0]], ['2, k, 23', [0.596141, -0.702589, 1.0]], ['2, k, 24', [0.498845, -0.695469, 1.0]]]
[['2, k, 0', [0.252156, -1.12792, 1.0]], ['2, k, 1', [0.250087, -0.847513, 1.0]], ['2, k, 2', [0.246297, -0.568861, 1.0]], ['2, k, 3', [0.248376, -0.428123, 1.0]], ['2, k, 4', [0.0931461, -0.66233, 1.0]], ['2, k, 5', [-0.0441933, -0.726842, 1.0]], ['2, k, 6', [-0.0948357, -0.701996, 1.0]], ['2, k, 7', [-0.112911, -0.693521, 1.0]], ['2, k, 8', [0.4048, -0.672916, 1.0]], ['2, k, 9', [0.52329, -0.746997, 1.0]], ['2, k, 10', [0.55406, -0.722579, 1.0]], ['2, k, 11', [0.5779, -0.69946, 1.0]], ['2, k, 12', [0.179, -1.11659, 1.0]], ['2, k, 13', [0.151482, -1.48642, 1.0]], ['2, k, 14', [0.12706, -1.8469, 1.0]], ['2, k, 15', [0.115928, -1.87165, 1.0]], ['2, k, 16', [0.319241, -1.11216, 1.0]], ['2, k, 17', [0.370683, -1.4201, 1.0]], ['2, k, 18', [0.441021, -1.83024, 1.0]], ['2, k, 19', [0.446744, -1.86015, 1.0]], ['2, k, 20', [0.247472, -0.638377, 1.0]], ['2, k, 21', [-0.112806, -0.690451, 1.0]], ['2, k, 22', [-0.0457563, -0.684062, 1.0]], ['2, k, 23', [0.602239, -0.702027, 1.0]], ['2, k, 24', [0.499422, -0.695422, 1.0]]]
[['2, k, 0', [0.251866, -1.12749, 1.0]], ['2, k, 1', [0.249784, -0.847435, 1.0]], ['2, k, 2', [0.245921, -0.569159, 1.0]], ['2, k, 3', [0.248128, -0.428169, 1.0]], ['2, k, 4', [0.0925573, -0.662201, 1.0]], ['2, k, 5', [-0.0436078, -0.726905, 1.0]], ['2, k, 6', [-0.0943592, -0.702281, 1.0]], ['2, k, 7', [-0.112757, -0.692751, 1.0]], ['2, k, 8', [0.40459, -0.671341, 1.0]], ['2, k, 9', [0.522615, -0.746923, 1.0]], ['2, k, 10', [0.553885, -0.722821, 1.0]], ['2, k, 11', [0.577757, -0.700378, 1.0]], ['2, k, 12', [0.178752, -1.11625, 1.0]], ['2, k, 13', [0.155515, -1.42845, 1.0]], ['2, k, 14', [0.128147, -1.84409, 1.0]], ['2, k, 15', [0.116705, -1.87154, 1.0]], ['2, k, 16', [0.318932, -1.11169, 1.0]], ['2, k, 17', [0.370276, -1.41963, 1.0]], ['2, k, 18', [0.440486, -1.82978, 1.0]], ['2, k, 19', [0.445988, -1.85996, 1.0]], ['2, k, 20', [0.247129, -0.638556, 1.0]], ['2, k, 21', [-0.112401, -0.692391, 1.0]], ['2, k, 22', [-0.0458845, -0.684851, 1.0]], ['2, k, 23', [0.600624, -0.701721, 1.0]], ['2, k, 24', [0.49933, -0.695205, 1.0]]]
[['2, k, 0', [0.251869, -1.12692, 1.0]], ['2, k, 1', [0.249586, -0.847136, 1.0]], ['2, k, 2', [0.245673, -0.569079, 1.0]], ['2, k, 3', [0.24799, -0.428215, 1.0]], ['2, k, 4', [0.0920593, -0.661921, 1.0]], ['2, k, 5', [-0.00978721, -0.729405, 1.0]], ['2, k, 6', [-0.0622082, -0.698941, 1.0]], ['2, k, 7', [-0.112493, -0.691929, 1.0]], ['2, k, 8', [0.404096, -0.670126, 1.0]], ['2, k, 9', [0.522056, -0.746657, 1.0]], ['2, k, 10', [0.553931, -0.722907, 1.0]], ['2, k, 11', [0.577105, -0.700567, 1.0]], ['2, k, 12', [0.178729, -1.11564, 1.0]], ['2, k, 13', [0.155853, -1.42785, 1.0]], ['2, k, 14', [0.128951, -1.84349, 1.0]], ['2, k, 15', [0.117335, -1.87154, 1.0]], ['2, k, 16', [0.31896, -1.11123, 1.0]], ['2, k, 17', [0.369843, -1.41925, 1.0]], ['2, k, 18', [0.439463, -1.8295, 1.0]], ['2, k, 19', [0.444696, -1.85988, 1.0]], ['2, k, 20', [0.246891, -0.638433, 1.0]], ['2, k, 21', [-0.120974, -0.689673, 1.0]], ['2, k, 22', [-0.045223, -0.68328, 1.0]], ['2, k, 23', [0.599998, -0.702695, 1.0]], ['2, k, 24', [0.498232, -0.695031, 1.0]]]
[['2, k, 0', [0.251748, -1.12667, 1.0]], ['2, k, 1', [0.249383, -0.846833, 1.0]], ['2, k, 2', [0.245459, -0.568824, 1.0]], ['2, k, 3', [0.247748, -0.42802, 1.0]], ['2, k, 4', [0.0918792, -0.661752, 1.0]], ['2, k, 5', [-0.00991091, -0.730121, 1.0]], ['2, k, 6', [-0.0603108, -0.699682, 1.0]], ['2, k, 7', [-0.112034, -0.691601, 1.0]], ['2, k, 8', [0.404002, -0.669275, 1.0]], ['2, k, 9', [0.520562, -0.747196, 1.0]], ['2, k, 10', [0.553588, -0.723082, 1.0]], ['2, k, 11', [0.577314, -0.699519, 1.0]], ['2, k, 12', [0.178662, -1.11544, 1.0]], ['2, k, 13', [0.156156, -1.42766, 1.0]], ['2, k, 14', [0.12973, -1.84332, 1.0]], ['2, k, 15', [0.118118, -1.87158, 1.0]], ['2, k, 16', [0.318789, -1.11096, 1.0]], ['2, k, 17', [0.37099, -1.41878, 1.0]], ['2, k, 18', [0.4423, -1.82877, 1.0]], ['2, k, 19', [0.447709, -1.85871, 1.0]], ['2, k, 20', [0.246675, -0.638166, 1.0]], ['2, k, 21', [-0.118617, -0.687219, 1.0]], ['2, k, 22', [-0.0467509, -0.683983, 1.0]], ['2, k, 23', [0.595869, -0.702315, 1.0]], ['2, k, 24', [0.499903, -0.695232, 1.0]]]
[['2, k, 0', [0.251762, -1.12659, 1.0]], ['2, k, 1', [0.24925, -0.846741, 1.0]], ['2, k, 2', [0.245138, -0.568806, 1.0]], ['2, k, 3', [0.247594, -0.428095, 1.0]], ['2, k, 4', [0.0914926, -0.661742, 1.0]], ['2, k, 5', [-0.0104009, -0.730441, 1.0]], ['2, k, 6', [-0.076997, -0.705647, 1.0]], ['2, k, 7', [-0.115748, -0.689419, 1.0]], ['2, k, 8', [0.404018, -0.668759, 1.0]], ['2, k, 9', [0.520327, -0.74693, 1.0]], ['2, k, 10', [0.55356, -0.723005, 1.0]], ['2, k, 11', [0.575807, -0.69844, 1.0]], ['2, k, 12', [0.178662, -1.11536, 1.0]], ['2, k, 13', [0.156167, -1.4276, 1.0]], ['2, k, 14', [0.129754, -1.84328, 1.0]], ['2, k, 15', [0.118131, -1.87173, 1.0]], ['2, k, 16', [0.31881, -1.1109, 1.0]], ['2, k, 17', [0.37062, -1.41883, 1.0]], ['2, k, 18', [0.441426, -1.82895, 1.0]], ['2, k, 19', [0.446678, -1.85872, 1.0]], ['2, k, 20', [0.246404, -0.638124, 1.0]], ['2, k, 21', [-0.126503, -0.686534, 1.0]], ['2, k, 22', [-0.0549912, -0.680081, 1.0]], ['2, k, 23', [0.599563, -0.700119, 1.0]], ['2, k, 24', [0.498946, -0.69457, 1.0]]]
[['2, k, 0', [0.251735, -1.12642, 1.0]], ['2, k, 1', [0.249173, -0.846374, 1.0]], ['2, k, 2', [0.245071, -0.568259, 1.0]], ['2, k, 3', [0.247306, -0.427639, 1.0]], ['2, k, 4', [0.0914233, -0.66152, 1.0]], ['2, k, 5', [-0.0123011, -0.73027, 1.0]], ['2, k, 6', [-0.0646908, -0.709765, 1.0]], ['2, k, 7', [-0.111431, -0.68577, 1.0]], ['2, k, 8', [0.403997, -0.667567, 1.0]], ['2, k, 9', [0.519931, -0.746645, 1.0]], ['2, k, 10', [0.553558, -0.722907, 1.0]], ['2, k, 11', [0.577664, -0.697744, 1.0]], ['2, k, 12', [0.178652, -1.11526, 1.0]], ['2, k, 13', [0.156138, -1.42752, 1.0]], ['2, k, 14', [0.129701, -1.84322, 1.0]], ['2, k, 15', [0.118036, -1.8716, 1.0]], ['2, k, 16', [0.318767, -1.11069, 1.0]], ['2, k, 17', [0.373547, -1.41817, 1.0]], ['2, k, 18', [0.448161, -1.8277, 1.0]], ['2, k, 19', [0.453884, -1.85643, 1.0]], ['2, k, 20', [0.246326, -0.637626, 1.0]], ['2, k, 21', [-0.130219, -0.684457, 1.0]], ['2, k, 22', [-0.0477334, -0.681113, 1.0]], ['2, k, 23', [0.604247, -0.700533, 1.0]], ['2, k, 24', [0.498573, -0.694013, 1.0]]]
[['2, k, 0', [0.251703, -1.12638, 1.0]], ['2, k, 1', [0.249245, -0.846087, 1.0]], ['2, k, 2', [0.245671, -0.567581, 1.0]], ['2, k, 3', [0.247234, -0.42741, 1.0]], ['2, k, 4', [0.0913878, -0.660928, 1.0]], ['2, k, 5', [-0.0218807, -0.72543, 1.0]], ['2, k, 6', [-0.0692852, -0.7075, 1.0]], ['2, k, 7', [-0.111806, -0.684219, 1.0]], ['2, k, 8', [0.404216, -0.666707, 1.0]], ['2, k, 9', [0.519808, -0.746622, 1.0]], ['2, k, 10', [0.553463, -0.722718, 1.0]], ['2, k, 11', [0.57792, -0.697731, 1.0]], ['2, k, 12', [0.178631, -1.11523, 1.0]], ['2, k, 13', [0.156107, -1.42752, 1.0]], ['2, k, 14', [0.129655, -1.84327, 1.0]], ['2, k, 15', [0.118204, -1.87109, 1.0]], ['2, k, 16', [0.318699, -1.1106, 1.0]], ['2, k, 17', [0.373492, -1.41813, 1.0]], ['2, k, 18', [0.44812, -1.82771, 1.0]], ['2, k, 19', [0.453791, -1.8558, 1.0]], ['2, k, 20', [0.246746, -0.637059, 1.0]], ['2, k, 21', [-0.114338, -0.68427, 1.0]], ['2, k, 22', [-0.0460507, -0.679683, 1.0]], ['2, k, 23', [0.604607, -0.700402, 1.0]], ['2, k, 24', [0.497699, -0.692421, 1.0]]]
[['2, k, 0', [0.251782, -1.1264, 1.0]], ['2, k, 1', [0.249292, -0.846009, 1.0]], ['2, k, 2', [0.245543, -0.567358, 1.0]], ['2, k, 3', [0.247134, -0.427061, 1.0]], ['2, k, 4', [0.0912533, -0.660526, 1.0]], ['2, k, 5', [-0.0386646, -0.724006, 1.0]], ['2, k, 6', [-0.0812619, -0.704596, 1.0]], ['2, k, 7', [-0.111933, -0.684362, 1.0]], ['2, k, 8', [0.404291, -0.66574, 1.0]], ['2, k, 9', [0.519736, -0.746008, 1.0]], ['2, k, 10', [0.552654, -0.722219, 1.0]], ['2, k, 11', [0.576296, -0.697386, 1.0]], ['2, k, 12', [0.178729, -1.11528, 1.0]], ['2, k, 13', [0.153795, -1.48539, 1.0]], ['2, k, 14', [0.131819, -1.84613, 1.0]], ['2, k, 15', [0.120737, -1.8699, 1.0]], ['2, k, 16', [0.318769, -1.1106, 1.0]], ['2, k, 17', [0.374123, -1.41807, 1.0]], ['2, k, 18', [0.449472, -1.82758, 1.0]], ['2, k, 19', [0.454954, -1.85483, 1.0]], ['2, k, 20', [0.246673, -0.636873, 1.0]], ['2, k, 21', [-0.113983, -0.679632, 1.0]], ['2, k, 22', [-0.0414982, -0.678326, 1.0]], ['2, k, 23', [0.598705, -0.700431, 1.0]], ['2, k, 24', [0.497186, -0.692042, 1.0]]]
