[['2, k, 0', [-0.30545, -0.200873, 1.0]], ['2, k, 1', [-0.296022, 0.116038, 1.0]], ['2, k, 2', [-0.285065, 0.424218, 1.0]], ['2, k, 3', [-0.32279, 0.575414, 1.0]], ['2, k, 4', [-0.496958, 0.363804, 1.0]], ['2, k, 5', [-0.600755, 0.175179, 1.0]], ['2, k, 6', [-0.311813, 0.115015, 1.0]], ['2, k, 7', [-0.21634, 0.0952101, 1.0]], ['2, k, 8', [-0.104338, 0.329437, 1.0]], ['2, k, 9', [0.0889555, 0.164035, 1.0]], ['2, k, 10', [0.0324086, -0.0427039, 1.0]], ['2, k, 11', [-0.0486682, -0.0837145, 1.0]], ['2, k, 12', [-0.390565, -0.189915, 1.0]], ['2, k, 13', [-0.379725, -0.59245, 1.0]], ['2, k, 14', [-0.381645, -0.990695, 1.0]], ['2, k, 15', [-0.408447, -1.05664, 1.0]], ['2, k, 16', [-0.211435, -0.206037, 1.0]], ['2, k, 17', [-0.179829, -0.637293, 1.0]], ['2, k, 18', [-0.130666, -1.00775, 1.0]], ['2, k, 19', [-0.13562, -1.07129, 1.0]], ['2, k, 20', [-0.288077, 0.348452, 1.0]], ['2, k, 21', [-0.215459, 0.0948224, 1.0]], ['2, k, 22', [-0.21431, 0.0943167, 1.0]], ['2, k, 23', [-0.0759611, -0.159301, 1.0]], ['2, k, 24', [-0.0836559, -0.0636008, 1.0]]]
[['2, k, 0', [-0.248506, -0.448839, 1.0]], ['2, k, 1', [-0.254403, -0.165975, 1.0]], ['2, k, 2', [-0.258371, 0.112751, 1.0]], ['2, k, 3', [-0.279121, 0.245215, 1.0]], ['2, k, 4', [-0.458074, 0.071144, 1.0]], ['2, k, 5', [-0.618041, -0.0770465, 1.0]], ['2, k, 6', [-0.489534, -0.234471, 1.0]], ['2, k, 7', [-0.495318, -0.249581, 1.0]], ['2, k, 8', [-0.0858582, 0.0513682, 1.0]], ['2, k, 9', [0.120998, -0.0761155, 1.0]], ['2, k, 10', [0.0277398, -0.225585, 1.0]], ['2, k, 11', [-0.0257451, -0.259178, 1.0]], ['2, k, 12', [-0.33641, -0.442884, 1.0]], ['2, k, 13', [-0.409022, -0.741868, 1.0]], ['2, k, 14', [-0.394671, -1.12222, 1.0]], ['2, k, 15', [-0.402125, -1.17881, 1.0]], ['2, k, 16', [-0.153754, -0.4425, 1.0]], ['2, k, 17', [-0.0326585, -0.736748, 1.0]], ['2, k, 18', [-0.0855684, -1.13281, 1.0]], ['2, k, 19', [-0.0969026, -1.18899, 1.0]], ['2, k, 20', [-0.257744, 0.0437851, 1.0]], ['2, k, 21', [-0.498638, -0.245479, 1.0]], ['2, k, 22', [-0.491104, -0.247458, 1.0]], ['2, k, 23', [-0.0386158, -0.319669, 1.0]], ['2, k, 24', [-0.0634538, -0.234131, 1.0]]]
[['2, k, 0', [-0.24742, -0.441301, 1.0]], ['2, k, 1', [-0.253385, -0.157039, 1.0]], ['2, k, 2', [-0.257521, 0.122554, 1.0]], ['2, k, 3', [-0.277725, 0.256122, 1.0]], ['2, k, 4', [-0.458259, 0.0817525, 1.0]], ['2, k, 5', [-0.61936, -0.0587277, 1.0]], ['2, k, 6', [-0.489305, -0.233342, 1.0]], ['2, k, 7', [-0.446919, -0.2916, 1.0]], ['2, k, 8', [-0.0841102, 0.0613684, 1.0]], ['2, k, 9', [0.122105, -0.0682045, 1.0]], ['2, k, 10', [0.0302217, -0.221531, 1.0]], ['2, k, 11', [-0.0239193, -0.253134, 1.0]], ['2, k, 12', [-0.334767, -0.435162, 1.0]], ['2, k, 13', [-0.40848, -0.739664, 1.0]], ['2, k, 14', [-0.398199, -1.11895, 1.0]], ['2, k, 15', [-0.406002, -1.17536, 1.0]], ['2, k, 16', [-0.153231, -0.435333, 1.0]], ['2, k, 17', [-0.0343556, -0.733447, 1.0]], ['2, k, 18', [-0.0864636, -1.13081, 1.0]], ['2, k, 19', [-0.0981679, -1.18675, 1.0]], ['2, k, 20', [-0.256826, 0.0534328, 1.0]], ['2, k, 21', [-0.450439, -0.287356, 1.0]], ['2, k, 22', [-0.443163, -0.289149, 1.0]], ['2, k, 23', [-0.0392505, -0.307791, 1.0]], ['2, k, 24', [-0.0469768, -0.221362, 1.0]]]
[['2, k, 0', [-0.247598, -0.43294, 1.0]], ['2, k, 1', [-0.254104, -0.149009, 1.0]], ['2, k, 2', [-0.258769, 0.130013, 1.0]], ['2, k, 3', [-0.277127, 0.267302, 1.0]], ['2, k, 4', [-0.457525, 0.0904096, 1.0]], ['2, k, 5', [-0.620293, -0.0532548, 1.0]], ['2, k, 6', [-0.499836, -0.21594, 1.0]], ['2, k, 7', [-0.491167, -0.241286, 1.0]], ['2, k, 8', [-0.0828679, 0.070468, 1.0]], ['2, k, 9', [0.123959, -0.0594008, 1.0]], ['2, k, 10', [0.0377481, -0.217932, 1.0]], ['2, k, 11', [-0.0208698, -0.246153, 1.0]], ['2, k, 12', [-0.334523, -0.426843, 1.0]], ['2, k, 13', [-0.407796, -0.736203, 1.0]], ['2, k, 14', [-0.399356, -1.11722, 1.0]], ['2, k, 15', [-0.407111, -1.17356, 1.0]], ['2, k, 16', [-0.153839, -0.427094, 1.0]], ['2, k, 17', [-0.034597, -0.729131, 1.0]], ['2, k, 18', [-0.086478, -1.12854, 1.0]], ['2, k, 19', [-0.0981447, -1.18441, 1.0]], ['2, k, 20', [-0.257935, 0.0610512, 1.0]], ['2, k, 21', [-0.486771, -0.260429, 1.0]], ['2, k, 22', [-0.482096, -0.257942, 1.0]], ['2, k, 23', [-0.0403475, -0.302102, 1.0]], ['2, k, 24', [-0.0473417, -0.220513, 1.0]]]
[['2, k, 0', [-0.246124, -0.420574, 1.0]], ['2, k, 1', [-0.2525, -0.137318, 1.0]], ['2, k, 2', [-0.25706, 0.140932, 1.0]], ['2, k, 3', [-0.276588, 0.27756, 1.0]], ['2, k, 4', [-0.45761, 0.0994377, 1.0]], ['2, k, 5', [-0.619864, -0.0452529, 1.0]], ['2, k, 6', [-0.496882, -0.176188, 1.0]], ['2, k, 7', [-0.491423, -0.211981, 1.0]], ['2, k, 8', [-0.0820094, 0.0836854, 1.0]], ['2, k, 9', [0.124759, -0.0496015, 1.0]], ['2, k, 10', [0.0408199, -0.212345, 1.0]], ['2, k, 11', [-0.0213056, -0.240653, 1.0]], ['2, k, 12', [-0.333516, -0.415522, 1.0]], ['2, k, 13', [-0.406453, -0.733886, 1.0]], ['2, k, 14', [-0.398922, -1.11682, 1.0]], ['2, k, 15', [-0.406699, -1.17296, 1.0]], ['2, k, 16', [-0.151912, -0.41404, 1.0]], ['2, k, 17', [-0.0379975, -0.727536, 1.0]], ['2, k, 18', [-0.0892162, -1.12753, 1.0]], ['2, k, 19', [-0.100859, -1.18323, 1.0]], ['2, k, 20', [-0.256246, 0.0721669, 1.0]], ['2, k, 21', [-0.48809, -0.232411, 1.0]], ['2, k, 22', [-0.473683, -0.245579, 1.0]], ['2, k, 23', [-0.0366299, -0.290974, 1.0]], ['2, k, 24', [-0.0391067, -0.206089, 1.0]]]
[['2, k, 0', [-0.245875, -0.412001, 1.0]], ['2, k, 1', [-0.251222, -0.127353, 1.0]], ['2, k, 2', [-0.254637, 0.152195, 1.0]], ['2, k, 3', [-0.275624, 0.28808, 1.0]], ['2, k, 4', [-0.456842, 0.110549, 1.0]], ['2, k, 5', [-0.618323, -0.0384977, 1.0]], ['2, k, 6', [-0.498016, -0.173855, 1.0]], ['2, k, 7', [-0.495744, -0.194574, 1.0]], ['2, k, 8', [-0.0812962, 0.0904932, 1.0]], ['2, k, 9', [0.125956, -0.0397064, 1.0]], ['2, k, 10', [0.043714, -0.205329, 1.0]], ['2, k, 11', [-0.0166144, -0.230744, 1.0]], ['2, k, 12', [-0.333944, -0.406428, 1.0]], ['2, k, 13', [-0.403772, -0.730384, 1.0]], ['2, k, 14', [-0.397715, -1.11551, 1.0]], ['2, k, 15', [-0.406131, -1.17142, 1.0]], ['2, k, 16', [-0.151038, -0.406166, 1.0]], ['2, k, 17', [-0.0391108, -0.725259, 1.0]], ['2, k, 18', [-0.0891348, -1.12773, 1.0]], ['2, k, 19', [-0.101399, -1.18319, 1.0]], ['2, k, 20', [-0.254113, 0.0831285, 1.0]], ['2, k, 21', [-0.488414, -0.221232, 1.0]], ['2, k, 22', [-0.480794, -0.225202, 1.0]], ['2, k, 23', [-0.0284199, -0.278569, 1.0]], ['2, k, 24', [-0.0349054, -0.198986, 1.0]]]
[['2, k, 0', [-0.25049, -0.402136, 1.0]], ['2, k, 1', [-0.252727, -0.116839, 1.0]], ['2, k, 2', [-0.25315, 0.164062, 1.0]], ['2, k, 3', [-0.275241, 0.299246, 1.0]], ['2, k, 4', [-0.456483, 0.119376, 1.0]], ['2, k, 5', [-0.616468, -0.0303062, 1.0]], ['2, k, 6', [-0.499812, -0.170799, 1.0]], ['2, k, 7', [-0.498239, -0.186691, 1.0]], ['2, k, 8', [-0.0800646, 0.102993, 1.0]], ['2, k, 9', [0.126316, -0.0330067, 1.0]], ['2, k, 10', [0.0417013, -0.197655, 1.0]], ['2, k, 11', [-0.0160446, -0.223084, 1.0]], ['2, k, 12', [-0.339399, -0.394745, 1.0]], ['2, k, 13', [-0.397923, -0.726297, 1.0]], ['2, k, 14', [-0.392286, -1.11318, 1.0]], ['2, k, 15', [-0.400361, -1.16883, 1.0]], ['2, k, 16', [-0.15478, -0.398186, 1.0]], ['2, k, 17', [-0.0389013, -0.721648, 1.0]], ['2, k, 18', [-0.0880393, -1.12547, 1.0]], ['2, k, 19', [-0.0999055, -1.18067, 1.0]], ['2, k, 20', [-0.253399, 0.0946007, 1.0]], ['2, k, 21', [-0.500144, -0.207598, 1.0]], ['2, k, 22', [-0.481347, -0.203577, 1.0]], ['2, k, 23', [-0.0293376, -0.27028, 1.0]], ['2, k, 24', [-0.0331138, -0.18989, 1.0]]]
[['2, k, 0', [-0.253516, -0.39266, 1.0]], ['2, k, 1', [-0.254514, -0.106149, 1.0]], ['2, k, 2', [-0.25364, 0.17504, 1.0]], ['2, k, 3', [-0.275271, 0.311762, 1.0]], ['2, k, 4', [-0.456029, 0.129743, 1.0]], ['2, k, 5', [-0.614309, -0.0232771, 1.0]], ['2, k, 6', [-0.497306, -0.171785, 1.0]], ['2, k, 7', [-0.50536, -0.173283, 1.0]], ['2, k, 8', [-0.0792609, 0.111727, 1.0]], ['2, k, 9', [0.126561, -0.0254563, 1.0]], ['2, k, 10', [0.0398082, -0.188966, 1.0]], ['2, k, 11', [-0.020563, -0.218611, 1.0]], ['2, k, 12', [-0.342951, -0.385067, 1.0]], ['2, k, 13', [-0.394353, -0.722519, 1.0]], ['2, k, 14', [-0.38932, -1.11231, 1.0]], ['2, k, 15', [-0.397527, -1.16789, 1.0]], ['2, k, 16', [-0.157134, -0.38938, 1.0]], ['2, k, 17', [-0.0403147, -0.717875, 1.0]], ['2, k, 18', [-0.0874695, -1.12409, 1.0]], ['2, k, 19', [-0.0994372, -1.17923, 1.0]], ['2, k, 20', [-0.254191, 0.105601, 1.0]], ['2, k, 21', [-0.49985, -0.176597, 1.0]], ['2, k, 22', [-0.488428, -0.19029, 1.0]], ['2, k, 23', [-0.0419409, -0.272792, 1.0]], ['2, k, 24', [-0.0437923, -0.18866, 1.0]]]
[['2, k, 0', [-0.256089, -0.383072, 1.0]], ['2, k, 1', [-0.255711, -0.0962512, 1.0]], ['2, k, 2', [-0.253555, 0.185079, 1.0]], ['2, k, 3', [-0.27495, 0.323108, 1.0]], ['2, k, 4', [-0.456446, 0.139907, 1.0]], ['2, k, 5', [-0.613677, -0.0146143, 1.0]], ['2, k, 6', [-0.495992, -0.170822, 1.0]], ['2, k, 7', [-0.495973, -0.180426, 1.0]], ['2, k, 8', [-0.0786038, 0.120549, 1.0]], ['2, k, 9', [0.126647, -0.0198078, 1.0]], ['2, k, 10', [0.0413756, -0.184784, 1.0]], ['2, k, 11', [-0.01716, -0.209276, 1.0]], ['2, k, 12', [-0.345464, -0.375771, 1.0]], ['2, k, 13', [-0.390668, -0.718699, 1.0]], ['2, k, 14', [-0.385666, -1.10885, 1.0]], ['2, k, 15', [-0.393999, -1.16437, 1.0]], ['2, k, 16', [-0.159668, -0.379772, 1.0]], ['2, k, 17', [-0.0432423, -0.71222, 1.0]], ['2, k, 18', [-0.089054, -1.11935, 1.0]], ['2, k, 19', [-0.143684, -1.0573, 1.0]], ['2, k, 20', [-0.25441, 0.115623, 1.0]], ['2, k, 21', [-0.498773, -0.183919, 1.0]], ['2, k, 22', [-0.486294, -0.182124, 1.0]], ['2, k, 23', [-0.0311312, -0.259684, 1.0]], ['2, k, 24', [-0.0363911, -0.176153, 1.0]]]
[['2, k, 0', [-0.257057, -0.373846, 1.0]], ['2, k, 1', [-0.256287, -0.0867565, 1.0]], ['2, k, 2', [-0.25378, 0.194578, 1.0]], ['2, k, 3', [-0.274921, 0.334628, 1.0]], ['2, k, 4', [-0.45645, 0.149735, 1.0]], ['2, k, 5', [-0.613102, -0.00593282, 1.0]], ['2, k, 6', [-0.496718, -0.16714, 1.0]], ['2, k, 7', [-0.507636, -0.162412, 1.0]], ['2, k, 8', [-0.0777215, 0.130028, 1.0]], ['2, k, 9', [0.12676, -0.0125571, 1.0]], ['2, k, 10', [0.0438912, -0.180095, 1.0]], ['2, k, 11', [-0.017677, -0.205496, 1.0]], ['2, k, 12', [-0.346338, -0.366618, 1.0]], ['2, k, 13', [-0.388498, -0.712916, 1.0]], ['2, k, 14', [-0.384958, -1.10382, 1.0]], ['2, k, 15', [-0.393463, -1.15944, 1.0]], ['2, k, 16', [-0.160685, -0.370713, 1.0]], ['2, k, 17', [-0.0470211, -0.707398, 1.0]], ['2, k, 18', [-0.0913401, -1.11552, 1.0]], ['2, k, 19', [-0.148262, -1.05412, 1.0]], ['2, k, 20', [-0.254713, 0.125148, 1.0]], ['2, k, 21', [-0.510255, -0.16201, 1.0]], ['2, k, 22', [-0.497892, -0.164274, 1.0]], ['2, k, 23', [-0.0378549, -0.256247, 1.0]], ['2, k, 24', [-0.0386717, -0.174668, 1.0]]]
[['2, k, 0', [-0.258227, -0.365031, 1.0]], ['2, k, 1', [-0.257506, -0.0763606, 1.0]], ['2, k, 2', [-0.255072, 0.206537, 1.0]], ['2, k, 3', [-0.274902, 0.345424, 1.0]], ['2, k, 4', [-0.455995, 0.160519, 1.0]], ['2, k, 5', [-0.61264, 0.0106725, 1.0]], ['2, k, 6', [-0.496111, -0.163959, 1.0]], ['2, k, 7', [-0.458226, -0.222115, 1.0]], ['2, k, 8', [-0.0772132, 0.139818, 1.0]], ['2, k, 9', [0.127744, 0.00235213, 1.0]], ['2, k, 10', [0.0387309, -0.163598, 1.0]], ['2, k, 11', [-0.0192675, -0.194245, 1.0]], ['2, k, 12', [-0.346947, -0.357753, 1.0]], ['2, k, 13', [-0.386301, -0.708304, 1.0]], ['2, k, 14', [-0.383926, -1.10119, 1.0]], ['2, k, 15', [-0.392628, -1.15671, 1.0]], ['2, k, 16', [-0.162363, -0.362208, 1.0]], ['2, k, 17', [-0.0510203, -0.703184, 1.0]], ['2, k, 18', [-0.093031, -1.11248, 1.0]], ['2, k, 19', [-0.152828, -1.05123, 1.0]], ['2, k, 20', [-0.255982, 0.136727, 1.0]], ['2, k, 21', [-0.461041, -0.221501, 1.0]], ['2, k, 22', [-0.448933, -0.22349, 1.0]], ['2, k, 23', [-0.038247, -0.24434, 1.0]], ['2, k, 24', [-0.0415295, -0.16269, 1.0]]]
[['2, k, 0', [-0.259436, -0.353865, 1.0]], ['2, k, 1', [-0.258095, -0.0661021, 1.0]], ['2, k, 2', [-0.25512, 0.21584, 1.0]], ['2, k, 3', [-0.275156, 0.355034, 1.0]], ['2, k, 4', [-0.456091, 0.171854, 1.0]], ['2, k, 5', [-0.612502, 0.018955, 1.0]], ['2, k, 6', [-0.501127, -0.118726, 1.0]], ['2, k, 7', [-0.498286, -0.141016, 1.0]], ['2, k, 8', [-0.0760063, 0.149841, 1.0]], ['2, k, 9', [0.127244, 0.00919933, 1.0]], ['2, k, 10', [0.0365382, -0.157084, 1.0]], ['2, k, 11', [-0.0199205, -0.187442, 1.0]], ['2, k, 12', [-0.347427, -0.345385, 1.0]], ['2, k, 13', [-0.38498, -0.700868, 1.0]], ['2, k, 14', [-0.383189, -1.09657, 1.0]], ['2, k, 15', [-0.392036, -1.15207, 1.0]], ['2, k, 16', [-0.164182, -0.352455, 1.0]], ['2, k, 17', [-0.0546351, -0.698084, 1.0]], ['2, k, 18', [-0.0955787, -1.10865, 1.0]], ['2, k, 19', [-0.159426, -1.04752, 1.0]], ['2, k, 20', [-0.256157, 0.146276, 1.0]], ['2, k, 21', [-0.49621, -0.154816, 1.0]], ['2, k, 22', [-0.482864, -0.151535, 1.0]], ['2, k, 23', [-0.0382331, -0.237871, 1.0]], ['2, k, 24', [-0.043149, -0.159382, 1.0]]]
[['2, k, 0', [-0.259717, -0.34402, 1.0]], ['2, k, 1', [-0.257786, -0.0545494, 1.0]], ['2, k, 2', [-0.254136, 0.22901, 1.0]], ['2, k, 3', [-0.275304, 0.366902, 1.0]], ['2, k, 4', [-0.456593, 0.182277, 1.0]], ['2, k, 5', [-0.613347, 0.0304615, 1.0]], ['2, k, 6', [-0.502642, -0.11616, 1.0]], ['2, k, 7', [-0.497431, -0.128325, 1.0]], ['2, k, 8', [-0.07579, 0.15896, 1.0]], ['2, k, 9', [0.126199, 0.021051, 1.0]], ['2, k, 10', [0.0334384, -0.141842, 1.0]], ['2, k, 11', [-0.0210181, -0.174466, 1.0]], ['2, k, 12', [-0.347301, -0.335773, 1.0]], ['2, k, 13', [-0.384619, -0.694899, 1.0]], ['2, k, 14', [-0.38235, -1.09434, 1.0]], ['2, k, 15', [-0.390976, -1.14969, 1.0]], ['2, k, 16', [-0.164896, -0.342666, 1.0]], ['2, k, 17', [-0.0579286, -0.692533, 1.0]], ['2, k, 18', [-0.0981953, -1.10381, 1.0]], ['2, k, 19', [-0.166574, -1.04554, 1.0]], ['2, k, 20', [-0.255347, 0.15906, 1.0]], ['2, k, 21', [-0.502337, -0.137593, 1.0]], ['2, k, 22', [-0.489437, -0.128184, 1.0]], ['2, k, 23', [-0.0353153, -0.224169, 1.0]], ['2, k, 24', [-0.0565868, -0.157448, 1.0]]]
[['2, k, 0', [-0.260644, -0.33587, 1.0]], ['2, k, 1', [-0.25758, -0.0463916, 1.0]], ['2, k, 2', [-0.25285, 0.237138, 1.0]], ['2, k, 3', [-0.276201, 0.379616, 1.0]], ['2, k, 4', [-0.457911, 0.191269, 1.0]], ['2, k, 5', [-0.614427, 0.0405301, 1.0]], ['2, k, 6', [-0.501388, -0.114717, 1.0]], ['2, k, 7', [-0.491178, -0.139853, 1.0]], ['2, k, 8', [-0.0756796, 0.17076, 1.0]], ['2, k, 9', [0.126435, 0.0281726, 1.0]], ['2, k, 10', [0.0262378, -0.12997, 1.0]], ['2, k, 11', [-0.0237821, -0.168513, 1.0]], ['2, k, 12', [-0.347856, -0.327034, 1.0]], ['2, k, 13', [-0.383884, -0.689574, 1.0]], ['2, k, 14', [-0.380744, -1.09211, 1.0]], ['2, k, 15', [-0.389821, -1.14736, 1.0]], ['2, k, 16', [-0.166151, -0.335324, 1.0]], ['2, k, 17', [-0.0609064, -0.688686, 1.0]], ['2, k, 18', [-0.0998965, -1.10059, 1.0]], ['2, k, 19', [-0.172053, -1.04502, 1.0]], ['2, k, 20', [-0.254326, 0.167203, 1.0]], ['2, k, 21', [-0.496724, -0.137134, 1.0]], ['2, k, 22', [-0.477817, -0.166407, 1.0]], ['2, k, 23', [-0.0323432, -0.218574, 1.0]], ['2, k, 24', [-0.0644451, -0.157066, 1.0]]]
[['2, k, 0', [-0.256951, -0.325163, 1.0]], ['2, k, 1', [-0.254217, -0.0352798, 1.0]], ['2, k, 2', [-0.249821, 0.248569, 1.0]], ['2, k, 3', [-0.276085, 0.390057, 1.0]], ['2, k, 4', [-0.458906, 0.203471, 1.0]], ['2, k, 5', [-0.611113, 0.0463766, 1.0]], ['2, k, 6', [-0.502946, -0.114035, 1.0]], ['2, k, 7', [-0.499059, -0.127487, 1.0]], ['2, k, 8', [-0.0750599, 0.180321, 1.0]], ['2, k, 9', [0.12551, 0.0391381, 1.0]], ['2, k, 10', [0.0347056, -0.126816, 1.0]], ['2, k, 11', [-0.0213114, -0.16009, 1.0]], ['2, k, 12', [-0.343752, -0.318163, 1.0]], ['2, k, 13', [-0.38609, -0.683707, 1.0]], ['2, k, 14', [-0.383887, -1.08805, 1.0]], ['2, k, 15', [-0.437294, -1.0583, 1.0]], ['2, k, 16', [-0.163054, -0.32293, 1.0]], ['2, k, 17', [-0.067791, -0.683122, 1.0]], ['2, k, 18', [-0.105457, -1.0962, 1.0]], ['2, k, 19', [-0.178817, -1.0435, 1.0]], ['2, k, 20', [-0.251209, 0.178567, 1.0]], ['2, k, 21', [-0.496901, -0.137183, 1.0]], ['2, k, 22', [-0.4988, -0.136417, 1.0]], ['2, k, 23', [-0.0351545, -0.207844, 1.0]], ['2, k, 24', [-0.0465852, -0.132361, 1.0]]]
[['2, k, 0', [-0.260547, -0.318121, 1.0]], ['2, k, 1', [-0.25527, -0.0281688, 1.0]], ['2, k, 2', [-0.248493, 0.256235, 1.0]], ['2, k, 3', [-0.276293, 0.402669, 1.0]], ['2, k, 4', [-0.460201, 0.212695, 1.0]], ['2, k, 5', [-0.612202, 0.054676, 1.0]], ['2, k, 6', [-0.509776, -0.107309, 1.0]], ['2, k, 7', [-0.498888, -0.107116, 1.0]], ['2, k, 8', [-0.0751909, 0.189377, 1.0]], ['2, k, 9', [0.126098, 0.0489414, 1.0]], ['2, k, 10', [0.0392054, -0.120854, 1.0]], ['2, k, 11', [-0.0182907, -0.151941, 1.0]], ['2, k, 12', [-0.347006, -0.309884, 1.0]], ['2, k, 13', [-0.384255, -0.677785, 1.0]], ['2, k, 14', [-0.382585, -1.08391, 1.0]], ['2, k, 15', [-0.439507, -1.06061, 1.0]], ['2, k, 16', [-0.166805, -0.317296, 1.0]], ['2, k, 17', [-0.0705931, -0.679096, 1.0]], ['2, k, 18', [-0.106475, -1.09281, 1.0]], ['2, k, 19', [-0.179995, -1.04882, 1.0]], ['2, k, 20', [-0.250493, 0.186052, 1.0]], ['2, k, 21', [-0.507453, -0.107093, 1.0]], ['2, k, 22', [-0.487038, -0.112922, 1.0]], ['2, k, 23', [-0.0395314, -0.202103, 1.0]], ['2, k, 24', [-0.0438723, -0.125353, 1.0]]]
[['2, k, 0', [-0.269777, -0.304182, 1.0]], ['2, k, 1', [-0.262492, -0.0131818, 1.0]], ['2, k, 2', [-0.253665, 0.271577, 1.0]], ['2, k, 3', [-0.276506, 0.413987, 1.0]], ['2, k, 4', [-0.460188, 0.219678, 1.0]], ['2, k, 5', [-0.61443, 0.0694609, 1.0]], ['2, k, 6', [-0.51701, -0.0995295, 1.0]], ['2, k, 7', [-0.495032, -0.115878, 1.0]], ['2, k, 8', [-0.0752642, 0.197761, 1.0]], ['2, k, 9', [0.12628, 0.0561532, 1.0]], ['2, k, 10', [0.0461998, -0.118463, 1.0]], ['2, k, 11', [-0.0146246, -0.145282, 1.0]], ['2, k, 12', [-0.357787, -0.292619, 1.0]], ['2, k, 13', [-0.377972, -0.664042, 1.0]], ['2, k, 14', [-0.377078, -1.07213, 1.0]], ['2, k, 15', [-0.442337, -1.06802, 1.0]], ['2, k, 16', [-0.174337, -0.306881, 1.0]], ['2, k, 17', [-0.0747278, -0.669418, 1.0]], ['2, k, 18', [-0.108047, -1.08443, 1.0]], ['2, k, 19', [-0.180019, -1.06352, 1.0]], ['2, k, 20', [-0.256158, 0.201375, 1.0]], ['2, k, 21', [-0.483059, -0.148283, 1.0]], ['2, k, 22', [-0.469779, -0.14278, 1.0]], ['2, k, 23', [-0.0284276, -0.192191, 1.0]], ['2, k, 24', [-0.0378463, -0.115467, 1.0]]]
[['2, k, 0', [-0.272005, -0.300699, 1.0]], ['2, k, 1', [-0.264494, -0.00756377, 1.0]], ['2, k, 2', [-0.255291, 0.279864, 1.0]], ['2, k, 3', [-0.277053, 0.424916, 1.0]], ['2, k, 4', [-0.459971, 0.218806, 1.0]], ['2, k, 5', [-0.613732, 0.0748751, 1.0]], ['2, k, 6', [-0.488516, -0.06696, 1.0]], ['2, k, 7', [-0.497833, -0.0962994, 1.0]], ['2, k, 8', [-0.075244, 0.1978, 1.0]], ['2, k, 9', [0.125789, 0.0631295, 1.0]], ['2, k, 10', [0.0484468, -0.113956, 1.0]], ['2, k, 11', [-0.011184, -0.140219, 1.0]], ['2, k, 12', [-0.359879, -0.289729, 1.0]], ['2, k, 13', [-0.378015, -0.662031, 1.0]], ['2, k, 14', [-0.377728, -1.07138, 1.0]], ['2, k, 15', [-0.443637, -1.06873, 1.0]], ['2, k, 16', [-0.176564, -0.303094, 1.0]], ['2, k, 17', [-0.0782802, -0.667176, 1.0]], ['2, k, 18', [-0.108862, -1.08377, 1.0]], ['2, k, 19', [-0.176206, -1.06374, 1.0]], ['2, k, 20', [-0.257894, 0.208958, 1.0]], ['2, k, 21', [-0.492992, -0.119188, 1.0]], ['2, k, 22', [-0.469518, -0.137003, 1.0]], ['2, k, 23', [-0.0272354, -0.186814, 1.0]], ['2, k, 24', [-0.0310298, -0.114902, 1.0]]]
[['2, k, 0', [-0.277802, -0.288453, 1.0]], ['2, k, 1', [-0.266799, 0.00312896, 1.0]], ['2, k, 2', [-0.254921, 0.289011, 1.0]], ['2, k, 3', [-0.277523, 0.436242, 1.0]], ['2, k, 4', [-0.461551, 0.240319, 1.0]], ['2, k, 5', [-0.614587, 0.0837463, 1.0]], ['2, k, 6', [-0.498249, -0.0630781, 1.0]], ['2, k, 7', [-0.503207, -0.0697329, 1.0]], ['2, k, 8', [-0.0749449, 0.221992, 1.0]], ['2, k, 9', [0.126305, 0.0712653, 1.0]], ['2, k, 10', [0.0490705, -0.107796, 1.0]], ['2, k, 11', [-0.0111717, -0.132709, 1.0]], ['2, k, 12', [-0.364763, -0.278207, 1.0]], ['2, k, 13', [-0.37515, -0.654297, 1.0]], ['2, k, 14', [-0.375288, -1.06458, 1.0]], ['2, k, 15', [-0.445244, -1.07316, 1.0]], ['2, k, 16', [-0.183103, -0.29067, 1.0]], ['2, k, 17', [-0.08195, -0.657374, 1.0]], ['2, k, 18', [-0.110713, -1.07522, 1.0]], ['2, k, 19', [-0.16423, -1.07962, 1.0]], ['2, k, 20', [-0.258127, 0.218477, 1.0]], ['2, k, 21', [-0.503116, -0.0755681, 1.0]], ['2, k, 22', [-0.490369, -0.0669862, 1.0]], ['2, k, 23', [-0.0272002, -0.179327, 1.0]], ['2, k, 24', [-0.0311883, -0.108434, 1.0]]]
