[['2, k, 0', [-0.179335, -0.330881, 1.0]], ['2, k, 1', [-0.175102, -0.0411708, 1.0]], ['2, k, 2', [-0.16995, 0.242304, 1.0]], ['2, k, 3', [-0.170194, 0.360436, 1.0]], ['2, k, 4', [-0.344879, 0.15461, 1.0]], ['2, k, 5', [-0.404741, 0.0220453, 1.0]], ['2, k, 6', [-0.452045, -0.0658461, 1.0]], ['2, k, 7', [-0.471599, -0.0954748, 1.0]], ['2, k, 8', [-0.00797819, 0.149415, 1.0]], ['2, k, 9', [0.0801222, 0.0324702, 1.0]], ['2, k, 10', [0.11202, -0.0817669, 1.0]], ['2, k, 11', [0.129015, -0.0829921, 1.0]], ['2, k, 12', [-0.253633, -0.325298, 1.0]], ['2, k, 13', [-0.324586, -0.621633, 1.0]], ['2, k, 14', [-0.312924, -0.749436, 1.0]], ['2, k, 15', [-0.31539, -0.864959, 1.0]], ['2, k, 16', [-0.100295, -0.327738, 1.0]], ['2, k, 17', [-0.0527482, -0.625834, 1.0]], ['2, k, 18', [-0.0401986, -0.748973, 1.0]], ['2, k, 19', [-0.0296109, -0.863846, 1.0]], ['2, k, 20', [-0.171402, 0.172364, 1.0]], ['2, k, 21', [-0.47525, -0.104891, 1.0]], ['2, k, 22', [-0.513625, -0.0860506, 1.0]], ['2, k, 23', [0.14042, -0.0858784, 1.0]], ['2, k, 24', [0.188714, -0.0675205, 1.0]]]
[['2, k, 0', [-0.181292, -0.694477, 1.0]], ['2, k, 1', [-0.182277, -0.469216, 1.0]], ['2, k, 2', [-0.182327, -0.245937, 1.0]], ['2, k, 3', [-0.179994, -0.151546, 1.0]], ['2, k, 4', [-0.350556, -0.308388, 1.0]], ['2, k, 5', [-0.481156, -0.486344, 1.0]], ['2, k, 6', [-0.50267, -0.62745, 1.0]], ['2, k, 7', [-0.495257, -0.657638, 1.0]], ['2, k, 8', [-0.0168557, -0.310623, 1.0]], ['2, k, 9', [0.085853, -0.505894, 1.0]], ['2, k, 10', [0.127738, -0.642758, 1.0]], ['2, k, 11', [0.125188, -0.70265, 1.0]], ['2, k, 12', [-0.256626, -0.683865, 1.0]], ['2, k, 13', [-0.357163, -0.682545, 1.0]], ['2, k, 14', [-0.332397, -0.982869, 1.0]], ['2, k, 15', [-0.337389, -1.05078, 1.0]], ['2, k, 16', [-0.101582, -0.688725, 1.0]], ['2, k, 17', [0.0196751, -0.708667, 1.0]], ['2, k, 18', [-0.0187416, -0.932445, 1.0]], ['2, k, 19', [-0.000192899, -1.04138, 1.0]], ['2, k, 20', [-0.182499, -0.30152, 1.0]], ['2, k, 21', [-0.468782, -0.688731, 1.0]], ['2, k, 22', [-0.444841, -0.665409, 1.0]], ['2, k, 23', [0.119887, -0.726427, 1.0]], ['2, k, 24', [0.0658478, -0.701356, 1.0]]]
[['2, k, 0', [-0.183682, -0.711713, 1.0]], ['2, k, 1', [-0.183065, -0.488461, 1.0]], ['2, k, 2', [-0.181303, -0.266813, 1.0]], ['2, k, 3', [-0.180055, -0.170067, 1.0]], ['2, k, 4', [-0.349995, -0.324216, 1.0]], ['2, k, 5', [-0.480637, -0.501591, 1.0]], ['2, k, 6', [-0.505649, -0.642832, 1.0]], ['2, k, 7', [-0.496054, -0.676693, 1.0]], ['2, k, 8', [-0.0161585, -0.328471, 1.0]], ['2, k, 9', [0.0843753, -0.517307, 1.0]], ['2, k, 10', [0.12579, -0.662473, 1.0]], ['2, k, 11', [0.12784, -0.720823, 1.0]], ['2, k, 12', [-0.259367, -0.699481, 1.0]], ['2, k, 13', [-0.353966, -0.685788, 1.0]], ['2, k, 14', [-0.326233, -0.983417, 1.0]], ['2, k, 15', [-0.325268, -1.06271, 1.0]], ['2, k, 16', [-0.103613, -0.70748, 1.0]], ['2, k, 17', [0.0197097, -0.705131, 1.0]], ['2, k, 18', [-0.0188892, -0.936343, 1.0]], ['2, k, 19', [0.00700009, -1.04491, 1.0]], ['2, k, 20', [-0.181941, -0.322041, 1.0]], ['2, k, 21', [-0.464881, -0.716804, 1.0]], ['2, k, 22', [-0.457579, -0.663532, 1.0]], ['2, k, 23', [0.127277, -0.74254, 1.0]], ['2, k, 24', [0.0669371, -0.724475, 1.0]]]
[['2, k, 0', [-0.18509, -0.726905, 1.0]], ['2, k, 1', [-0.18475, -0.502703, 1.0]], ['2, k, 2', [-0.183298, -0.279947, 1.0]], ['2, k, 3', [-0.179311, -0.183969, 1.0]], ['2, k, 4', [-0.350286, -0.338379, 1.0]], ['2, k, 5', [-0.476709, -0.510687, 1.0]], ['2, k, 6', [-0.506521, -0.653418, 1.0]], ['2, k, 7', [-0.498932, -0.694052, 1.0]], ['2, k, 8', [-0.0163426, -0.339773, 1.0]], ['2, k, 9', [0.0834107, -0.532537, 1.0]], ['2, k, 10', [0.12599, -0.677104, 1.0]], ['2, k, 11', [0.128833, -0.738169, 1.0]], ['2, k, 12', [-0.260972, -0.714724, 1.0]], ['2, k, 13', [-0.34592, -0.68627, 1.0]], ['2, k, 14', [-0.324857, -0.984449, 1.0]], ['2, k, 15', [-0.325333, -1.06372, 1.0]], ['2, k, 16', [-0.104814, -0.722045, 1.0]], ['2, k, 17', [0.0202736, -0.716591, 1.0]], ['2, k, 18', [-0.000587301, -0.965148, 1.0]], ['2, k, 19', [-0.00986757, -1.03302, 1.0]], ['2, k, 20', [-0.183857, -0.335467, 1.0]], ['2, k, 21', [-0.47565, -0.720196, 1.0]], ['2, k, 22', [-0.452228, -0.695374, 1.0]], ['2, k, 23', [0.129528, -0.761472, 1.0]], ['2, k, 24', [0.0672526, -0.735602, 1.0]]]
[['2, k, 0', [-0.185874, -0.738845, 1.0]], ['2, k, 1', [-0.185384, -0.515137, 1.0]], ['2, k, 2', [-0.183819, -0.292726, 1.0]], ['2, k, 3', [-0.179588, -0.197071, 1.0]], ['2, k, 4', [-0.351936, -0.351324, 1.0]], ['2, k, 5', [-0.465104, -0.528097, 1.0]], ['2, k, 6', [-0.508612, -0.662218, 1.0]], ['2, k, 7', [-0.501465, -0.708013, 1.0]], ['2, k, 8', [-0.0157669, -0.348136, 1.0]], ['2, k, 9', [0.0821026, -0.542733, 1.0]], ['2, k, 10', [0.125854, -0.687747, 1.0]], ['2, k, 11', [0.126253, -0.753513, 1.0]], ['2, k, 12', [-0.26239, -0.72771, 1.0]], ['2, k, 13', [-0.344111, -0.6863, 1.0]], ['2, k, 14', [-0.33644, -0.987218, 1.0]], ['2, k, 15', [-0.341382, -1.055, 1.0]], ['2, k, 16', [-0.105022, -0.732782, 1.0]], ['2, k, 17', [0.0194788, -0.719402, 1.0]], ['2, k, 18', [-0.000340142, -0.965784, 1.0]], ['2, k, 19', [-0.00914087, -1.03363, 1.0]], ['2, k, 20', [-0.184402, -0.348182, 1.0]], ['2, k, 21', [-0.476705, -0.733249, 1.0]], ['2, k, 22', [-0.457473, -0.706992, 1.0]], ['2, k, 23', [0.123836, -0.777609, 1.0]], ['2, k, 24', [0.0646623, -0.751163, 1.0]]]
[['2, k, 0', [-0.185734, -0.740021, 1.0]], ['2, k, 1', [-0.184858, -0.515107, 1.0]], ['2, k, 2', [-0.181992, -0.291206, 1.0]], ['2, k, 3', [-0.17954, -0.198858, 1.0]], ['2, k, 4', [-0.352134, -0.357104, 1.0]], ['2, k, 5', [-0.469121, -0.543917, 1.0]], ['2, k, 6', [-0.511513, -0.684036, 1.0]], ['2, k, 7', [-0.499618, -0.720441, 1.0]], ['2, k, 8', [-0.0156539, -0.358043, 1.0]], ['2, k, 9', [0.0810794, -0.550771, 1.0]], ['2, k, 10', [0.126435, -0.699208, 1.0]], ['2, k, 11', [0.128525, -0.765267, 1.0]], ['2, k, 12', [-0.262897, -0.728573, 1.0]], ['2, k, 13', [-0.344039, -0.761985, 1.0]], ['2, k, 14', [-0.318749, -1.00091, 1.0]], ['2, k, 15', [-0.336032, -1.07133, 1.0]], ['2, k, 16', [-0.104167, -0.734501, 1.0]], ['2, k, 17', [0.019464, -0.72524, 1.0]], ['2, k, 18', [-0.0347924, -0.934705, 1.0]], ['2, k, 19', [-0.00478622, -1.0374, 1.0]], ['2, k, 20', [-0.183031, -0.347207, 1.0]], ['2, k, 21', [-0.477535, -0.744575, 1.0]], ['2, k, 22', [-0.435086, -0.720587, 1.0]], ['2, k, 23', [0.129331, -0.788361, 1.0]], ['2, k, 24', [0.0674618, -0.762788, 1.0]]]
[['2, k, 0', [-0.185339, -0.748083, 1.0]], ['2, k, 1', [-0.184254, -0.528394, 1.0]], ['2, k, 2', [-0.181731, -0.31164, 1.0]], ['2, k, 3', [-0.179493, -0.214793, 1.0]], ['2, k, 4', [-0.353262, -0.3663, 1.0]], ['2, k, 5', [-0.467636, -0.547716, 1.0]], ['2, k, 6', [-0.505946, -0.69057, 1.0]], ['2, k, 7', [-0.498989, -0.729262, 1.0]], ['2, k, 8', [-0.0158291, -0.364995, 1.0]], ['2, k, 9', [0.0817584, -0.559439, 1.0]], ['2, k, 10', [0.126527, -0.709074, 1.0]], ['2, k, 11', [0.123264, -0.781185, 1.0]], ['2, k, 12', [-0.262532, -0.736159, 1.0]], ['2, k, 13', [-0.342775, -0.760069, 1.0]], ['2, k, 14', [-0.318172, -0.989799, 1.0]], ['2, k, 15', [-0.341814, -1.09122, 1.0]], ['2, k, 16', [-0.103777, -0.742633, 1.0]], ['2, k, 17', [0.014349, -0.73187, 1.0]], ['2, k, 18', [-0.0341624, -0.935565, 1.0]], ['2, k, 19', [-0.00422236, -1.03881, 1.0]], ['2, k, 20', [-0.182587, -0.365491, 1.0]], ['2, k, 21', [-0.464488, -0.77026, 1.0]], ['2, k, 22', [-0.431006, -0.728903, 1.0]], ['2, k, 23', [0.126921, -0.801371, 1.0]], ['2, k, 24', [0.0644279, -0.778069, 1.0]]]
[['2, k, 0', [-0.18558, -0.753019, 1.0]], ['2, k, 1', [-0.183273, -0.534603, 1.0]], ['2, k, 2', [-0.179588, -0.318357, 1.0]], ['2, k, 3', [-0.178883, -0.220724, 1.0]], ['2, k, 4', [-0.353192, -0.369869, 1.0]], ['2, k, 5', [-0.466392, -0.549947, 1.0]], ['2, k, 6', [-0.503502, -0.69461, 1.0]], ['2, k, 7', [-0.499818, -0.734339, 1.0]], ['2, k, 8', [-0.0157949, -0.372191, 1.0]], ['2, k, 9', [0.0822542, -0.566406, 1.0]], ['2, k, 10', [0.126961, -0.72195, 1.0]], ['2, k, 11', [0.123316, -0.789345, 1.0]], ['2, k, 12', [-0.262826, -0.740406, 1.0]], ['2, k, 13', [-0.342269, -0.761429, 1.0]], ['2, k, 14', [-0.318707, -0.986593, 1.0]], ['2, k, 15', [-0.333906, -1.09038, 1.0]], ['2, k, 16', [-0.103965, -0.748179, 1.0]], ['2, k, 17', [0.0134399, -0.733836, 1.0]], ['2, k, 18', [-0.0313178, -0.938452, 1.0]], ['2, k, 19', [-0.00664045, -1.04357, 1.0]], ['2, k, 20', [-0.180712, -0.372215, 1.0]], ['2, k, 21', [-0.478966, -0.758675, 1.0]], ['2, k, 22', [-0.435705, -0.734802, 1.0]], ['2, k, 23', [0.133201, -0.810499, 1.0]], ['2, k, 24', [0.0666876, -0.786484, 1.0]]]
[['2, k, 0', [-0.184727, -0.755563, 1.0]], ['2, k, 1', [-0.189055, -0.536397, 1.0]], ['2, k, 2', [-0.205693, -0.317051, 1.0]], ['2, k, 3', [-0.186065, -0.225222, 1.0]], ['2, k, 4', [-0.352982, -0.371978, 1.0]], ['2, k, 5', [-0.467645, -0.555577, 1.0]], ['2, k, 6', [-0.503382, -0.7009, 1.0]], ['2, k, 7', [-0.499535, -0.739477, 1.0]], ['2, k, 8', [-0.0160403, -0.37532, 1.0]], ['2, k, 9', [0.0819069, -0.57016, 1.0]], ['2, k, 10', [0.1268, -0.728501, 1.0]], ['2, k, 11', [0.122504, -0.793328, 1.0]], ['2, k, 12', [-0.262166, -0.742707, 1.0]], ['2, k, 13', [-0.341794, -0.761433, 1.0]], ['2, k, 14', [-0.305659, -1.01874, 1.0]], ['2, k, 15', [-0.337388, -1.08391, 1.0]], ['2, k, 16', [-0.102904, -0.751009, 1.0]], ['2, k, 17', [0.0128453, -0.738651, 1.0]], ['2, k, 18', [-0.0170354, -0.93966, 1.0]], ['2, k, 19', [0.0055295, -1.04602, 1.0]], ['2, k, 20', [-0.200224, -0.372209, 1.0]], ['2, k, 21', [-0.483354, -0.761708, 1.0]], ['2, k, 22', [-0.434806, -0.740213, 1.0]], ['2, k, 23', [0.12774, -0.814317, 1.0]], ['2, k, 24', [0.0667673, -0.798949, 1.0]]]
[['2, k, 0', [-0.184525, -0.757032, 1.0]], ['2, k, 1', [-0.186249, -0.539042, 1.0]], ['2, k, 2', [-0.182952, -0.326228, 1.0]], ['2, k, 3', [-0.179706, -0.228692, 1.0]], ['2, k, 4', [-0.352775, -0.3727, 1.0]], ['2, k, 5', [-0.464749, -0.558859, 1.0]], ['2, k, 6', [-0.503017, -0.699259, 1.0]], ['2, k, 7', [-0.499846, -0.740849, 1.0]], ['2, k, 8', [-0.0161524, -0.375986, 1.0]], ['2, k, 9', [0.0818171, -0.571771, 1.0]], ['2, k, 10', [0.127, -0.730751, 1.0]], ['2, k, 11', [0.1218, -0.794272, 1.0]], ['2, k, 12', [-0.261776, -0.744134, 1.0]], ['2, k, 13', [-0.340822, -0.760493, 1.0]], ['2, k, 14', [-0.30604, -1.01638, 1.0]], ['2, k, 15', [-0.333518, -1.08704, 1.0]], ['2, k, 16', [-0.102856, -0.752469, 1.0]], ['2, k, 17', [0.0123382, -0.739034, 1.0]], ['2, k, 18', [-0.0157926, -0.940061, 1.0]], ['2, k, 19', [0.00635528, -1.0465, 1.0]], ['2, k, 20', [-0.186119, -0.378764, 1.0]], ['2, k, 21', [-0.476841, -0.76599, 1.0]], ['2, k, 22', [-0.436758, -0.742502, 1.0]], ['2, k, 23', [0.13091, -0.812772, 1.0]], ['2, k, 24', [0.0683422, -0.811537, 1.0]]]
[['2, k, 0', [-0.182216, -0.754929, 1.0]], ['2, k, 1', [-0.18364, -0.538706, 1.0]], ['2, k, 2', [-0.180703, -0.325961, 1.0]], ['2, k, 3', [-0.179035, -0.228327, 1.0]], ['2, k, 4', [-0.352757, -0.372609, 1.0]], ['2, k, 5', [-0.463607, -0.560747, 1.0]], ['2, k, 6', [-0.502715, -0.700213, 1.0]], ['2, k, 7', [-0.499343, -0.741213, 1.0]], ['2, k, 8', [-0.0159898, -0.376664, 1.0]], ['2, k, 9', [0.0815168, -0.572629, 1.0]], ['2, k, 10', [0.126691, -0.731226, 1.0]], ['2, k, 11', [0.121617, -0.792325, 1.0]], ['2, k, 12', [-0.258578, -0.740528, 1.0]], ['2, k, 13', [-0.338416, -0.758431, 1.0]], ['2, k, 14', [-0.305294, -1.01239, 1.0]], ['2, k, 15', [-0.330979, -1.08637, 1.0]], ['2, k, 16', [-0.101396, -0.751506, 1.0]], ['2, k, 17', [0.0110321, -0.739611, 1.0]], ['2, k, 18', [-0.0152107, -0.94558, 1.0]], ['2, k, 19', [0.0093183, -1.05187, 1.0]], ['2, k, 20', [-0.182944, -0.37859, 1.0]], ['2, k, 21', [-0.485593, -0.766088, 1.0]], ['2, k, 22', [-0.437524, -0.744484, 1.0]], ['2, k, 23', [0.126883, -0.814494, 1.0]], ['2, k, 24', [0.067461, -0.800333, 1.0]]]
[['2, k, 0', [-0.181935, -0.755108, 1.0]], ['2, k, 1', [-0.184436, -0.538401, 1.0]], ['2, k, 2', [-0.186786, -0.322917, 1.0]], ['2, k, 3', [-0.180625, -0.226858, 1.0]], ['2, k, 4', [-0.352653, -0.372962, 1.0]], ['2, k, 5', [-0.461597, -0.559129, 1.0]], ['2, k, 6', [-0.501941, -0.698274, 1.0]], ['2, k, 7', [-0.498654, -0.739492, 1.0]], ['2, k, 8', [-0.0160724, -0.376598, 1.0]], ['2, k, 9', [0.0814653, -0.572742, 1.0]], ['2, k, 10', [0.126229, -0.730695, 1.0]], ['2, k, 11', [0.118, -0.789444, 1.0]], ['2, k, 12', [-0.258355, -0.740781, 1.0]], ['2, k, 13', [-0.339825, -0.753378, 1.0]], ['2, k, 14', [-0.304893, -1.01813, 1.0]], ['2, k, 15', [-0.328689, -1.08873, 1.0]], ['2, k, 16', [-0.101104, -0.75161, 1.0]], ['2, k, 17', [0.0113299, -0.738634, 1.0]], ['2, k, 18', [-0.0138955, -0.943841, 1.0]], ['2, k, 19', [0.0124321, -1.04986, 1.0]], ['2, k, 20', [-0.186432, -0.376833, 1.0]], ['2, k, 21', [-0.468735, -0.777021, 1.0]], ['2, k, 22', [-0.438314, -0.743029, 1.0]], ['2, k, 23', [0.123514, -0.810554, 1.0]], ['2, k, 24', [0.0590077, -0.787912, 1.0]]]
[['2, k, 0', [-0.182, -0.754919, 1.0]], ['2, k, 1', [-0.183719, -0.537399, 1.0]], ['2, k, 2', [-0.183563, -0.319993, 1.0]], ['2, k, 3', [-0.179762, -0.224563, 1.0]], ['2, k, 4', [-0.352146, -0.370475, 1.0]], ['2, k, 5', [-0.461032, -0.557085, 1.0]], ['2, k, 6', [-0.501609, -0.695782, 1.0]], ['2, k, 7', [-0.499493, -0.73357, 1.0]], ['2, k, 8', [-0.0160656, -0.376253, 1.0]], ['2, k, 9', [0.0815034, -0.572133, 1.0]], ['2, k, 10', [0.125085, -0.728191, 1.0]], ['2, k, 11', [0.11572, -0.782409, 1.0]], ['2, k, 12', [-0.258539, -0.740505, 1.0]], ['2, k, 13', [-0.339812, -0.751574, 1.0]], ['2, k, 14', [-0.30216, -1.01422, 1.0]], ['2, k, 15', [-0.332129, -1.08563, 1.0]], ['2, k, 16', [-0.101137, -0.751395, 1.0]], ['2, k, 17', [0.0119654, -0.736158, 1.0]], ['2, k, 18', [-0.00602345, -1.02726, 1.0]], ['2, k, 19', [0.0211863, -1.10373, 1.0]], ['2, k, 20', [-0.183975, -0.374431, 1.0]], ['2, k, 21', [-0.466557, -0.772197, 1.0]], ['2, k, 22', [-0.43655, -0.737035, 1.0]], ['2, k, 23', [0.12368, -0.802851, 1.0]], ['2, k, 24', [0.0656645, -0.806254, 1.0]]]
[['2, k, 0', [-0.182054, -0.754268, 1.0]], ['2, k, 1', [-0.182902, -0.53522, 1.0]], ['2, k, 2', [-0.181257, -0.315531, 1.0]], ['2, k, 3', [-0.178962, -0.219995, 1.0]], ['2, k, 4', [-0.352095, -0.366458, 1.0]], ['2, k, 5', [-0.460506, -0.554499, 1.0]], ['2, k, 6', [-0.504914, -0.694528, 1.0]], ['2, k, 7', [-0.501189, -0.724158, 1.0]], ['2, k, 8', [-0.0159058, -0.375163, 1.0]], ['2, k, 9', [0.0812688, -0.568365, 1.0]], ['2, k, 10', [0.125388, -0.724135, 1.0]], ['2, k, 11', [0.118452, -0.770278, 1.0]], ['2, k, 12', [-0.258595, -0.739755, 1.0]], ['2, k, 13', [-0.33997, -0.751658, 1.0]], ['2, k, 14', [-0.298801, -1.00858, 1.0]], ['2, k, 15', [-0.32029, -1.0756, 1.0]], ['2, k, 16', [-0.101193, -0.750876, 1.0]], ['2, k, 17', [0.0120812, -0.736466, 1.0]], ['2, k, 18', [-0.037948, -1.01852, 1.0]], ['2, k, 19', [0.0134146, -1.09241, 1.0]], ['2, k, 20', [-0.182029, -0.370508, 1.0]], ['2, k, 21', [-0.47032, -0.764166, 1.0]], ['2, k, 22', [-0.437504, -0.726945, 1.0]], ['2, k, 23', [0.121691, -0.793317, 1.0]], ['2, k, 24', [0.0589461, -0.769831, 1.0]]]
[['2, k, 0', [-0.182788, -0.748582, 1.0]], ['2, k, 1', [-0.182213, -0.525505, 1.0]], ['2, k, 2', [-0.179301, -0.302552, 1.0]], ['2, k, 3', [-0.177949, -0.207714, 1.0]], ['2, k, 4', [-0.350555, -0.358859, 1.0]], ['2, k, 5', [-0.460048, -0.544916, 1.0]], ['2, k, 6', [-0.506457, -0.68431, 1.0]], ['2, k, 7', [-0.500178, -0.711231, 1.0]], ['2, k, 8', [-0.015573, -0.372833, 1.0]], ['2, k, 9', [0.0809063, -0.559368, 1.0]], ['2, k, 10', [0.124028, -0.713045, 1.0]], ['2, k, 11', [0.113236, -0.756397, 1.0]], ['2, k, 12', [-0.259533, -0.733261, 1.0]], ['2, k, 13', [-0.333734, -0.685293, 1.0]], ['2, k, 14', [-0.307274, -0.998568, 1.0]], ['2, k, 15', [-0.31669, -1.066, 1.0]], ['2, k, 16', [-0.101732, -0.746271, 1.0]], ['2, k, 17', [0.0129762, -0.729666, 1.0]], ['2, k, 18', [-0.0820265, -0.977279, 1.0]], ['2, k, 19', [-0.0091101, -1.06366, 1.0]], ['2, k, 20', [-0.180318, -0.358211, 1.0]], ['2, k, 21', [-0.469788, -0.751409, 1.0]], ['2, k, 22', [-0.433484, -0.715337, 1.0]], ['2, k, 23', [0.11629, -0.782721, 1.0]], ['2, k, 24', [0.0549514, -0.755947, 1.0]]]
[['2, k, 0', [-0.182986, -0.742572, 1.0]], ['2, k, 1', [-0.182551, -0.516608, 1.0]], ['2, k, 2', [-0.180456, -0.290724, 1.0]], ['2, k, 3', [-0.177853, -0.194687, 1.0]], ['2, k, 4', [-0.350071, -0.348528, 1.0]], ['2, k, 5', [-0.458805, -0.526294, 1.0]], ['2, k, 6', [-0.504519, -0.665941, 1.0]], ['2, k, 7', [-0.498854, -0.696097, 1.0]], ['2, k, 8', [-0.0130762, -0.353908, 1.0]], ['2, k, 9', [0.0817395, -0.545034, 1.0]], ['2, k, 10', [0.123412, -0.700176, 1.0]], ['2, k, 11', [0.111394, -0.7409, 1.0]], ['2, k, 12', [-0.259352, -0.728292, 1.0]], ['2, k, 13', [-0.33369, -0.68461, 1.0]], ['2, k, 14', [-0.32859, -0.979331, 1.0]], ['2, k, 15', [-0.336369, -1.04669, 1.0]], ['2, k, 16', [-0.102359, -0.739215, 1.0]], ['2, k, 17', [0.0132825, -0.724904, 1.0]], ['2, k, 18', [-0.0801508, -0.9748, 1.0]], ['2, k, 19', [-0.00332864, -1.05918, 1.0]], ['2, k, 20', [-0.1812, -0.347113, 1.0]], ['2, k, 21', [-0.472262, -0.731722, 1.0]], ['2, k, 22', [-0.433772, -0.698029, 1.0]], ['2, k, 23', [0.100986, -0.771077, 1.0]], ['2, k, 24', [0.0481663, -0.739069, 1.0]]]
[['2, k, 0', [-0.183164, -0.730847, 1.0]], ['2, k, 1', [-0.182245, -0.499302, 1.0]], ['2, k, 2', [-0.179956, -0.268498, 1.0]], ['2, k, 3', [-0.176573, -0.173935, 1.0]], ['2, k, 4', [-0.348568, -0.336401, 1.0]], ['2, k, 5', [-0.457269, -0.510746, 1.0]], ['2, k, 6', [-0.504538, -0.648104, 1.0]], ['2, k, 7', [-0.502933, -0.675797, 1.0]], ['2, k, 8', [-0.0120966, -0.341676, 1.0]], ['2, k, 9', [0.0836197, -0.533904, 1.0]], ['2, k, 10', [0.125417, -0.684087, 1.0]], ['2, k, 11', [0.110952, -0.722467, 1.0]], ['2, k, 12', [-0.258514, -0.717868, 1.0]], ['2, k, 13', [-0.338481, -0.67062, 1.0]], ['2, k, 14', [-0.326522, -0.972829, 1.0]], ['2, k, 15', [-0.334491, -1.0396, 1.0]], ['2, k, 16', [-0.103629, -0.726416, 1.0]], ['2, k, 17', [0.0172571, -0.707656, 1.0]], ['2, k, 18', [-0.0414909, -0.980469, 1.0]], ['2, k, 19', [0.00974382, -1.05558, 1.0]], ['2, k, 20', [-0.180725, -0.326056, 1.0]], ['2, k, 21', [-0.479395, -0.709898, 1.0]], ['2, k, 22', [-0.436336, -0.676702, 1.0]], ['2, k, 23', [0.0937752, -0.755274, 1.0]], ['2, k, 24', [0.0511597, -0.726943, 1.0]]]
[['2, k, 0', [-0.183649, -0.724363, 1.0]], ['2, k, 1', [-0.181818, -0.490151, 1.0]], ['2, k, 2', [-0.178496, -0.255686, 1.0]], ['2, k, 3', [-0.175581, -0.158686, 1.0]], ['2, k, 4', [-0.346426, -0.317785, 1.0]], ['2, k, 5', [-0.458976, -0.491349, 1.0]], ['2, k, 6', [-0.506222, -0.627456, 1.0]], ['2, k, 7', [-0.500931, -0.655227, 1.0]], ['2, k, 8', [-0.012656, -0.325354, 1.0]], ['2, k, 9', [0.0859483, -0.511563, 1.0]], ['2, k, 10', [0.128574, -0.652819, 1.0]], ['2, k, 11', [0.113086, -0.700933, 1.0]], ['2, k, 12', [-0.257452, -0.71131, 1.0]], ['2, k, 13', [-0.344388, -0.669787, 1.0]], ['2, k, 14', [-0.308446, -0.969361, 1.0]], ['2, k, 15', [-0.316932, -1.03556, 1.0]], ['2, k, 16', [-0.10552, -0.719992, 1.0]], ['2, k, 17', [0.0184537, -0.702654, 1.0]], ['2, k, 18', [0.00248894, -1.00187, 1.0]], ['2, k, 19', [-0.00951246, -1.06747, 1.0]], ['2, k, 20', [-0.179547, -0.314232, 1.0]], ['2, k, 21', [-0.472239, -0.693195, 1.0]], ['2, k, 22', [-0.43653, -0.65332, 1.0]], ['2, k, 23', [0.108779, -0.72484, 1.0]], ['2, k, 24', [0.0549809, -0.696734, 1.0]]]
[['2, k, 0', [-0.184094, -0.717672, 1.0]], ['2, k, 1', [-0.181897, -0.478231, 1.0]], ['2, k, 2', [-0.178325, -0.238414, 1.0]], ['2, k, 3', [-0.174062, -0.138604, 1.0]], ['2, k, 4', [-0.344497, -0.303555, 1.0]], ['2, k, 5', [-0.476732, -0.475317, 1.0]], ['2, k, 6', [-0.506724, -0.620736, 1.0]], ['2, k, 7', [-0.494525, -0.632865, 1.0]], ['2, k, 8', [-0.0132374, -0.306876, 1.0]], ['2, k, 9', [0.0861071, -0.488839, 1.0]], ['2, k, 10', [0.12725, -0.629874, 1.0]], ['2, k, 11', [0.123014, -0.671885, 1.0]], ['2, k, 12', [-0.256296, -0.705151, 1.0]], ['2, k, 13', [-0.350277, -0.671556, 1.0]], ['2, k, 14', [-0.325052, -0.905996, 1.0]], ['2, k, 15', [-0.33257, -0.972043, 1.0]], ['2, k, 16', [-0.107578, -0.712862, 1.0]], ['2, k, 17', [0.0199373, -0.656, 1.0]], ['2, k, 18', [-0.0100107, -0.977081, 1.0]], ['2, k, 19', [-0.0211763, -1.04236, 1.0]], ['2, k, 20', [-0.179421, -0.298251, 1.0]], ['2, k, 21', [-0.470206, -0.671564, 1.0]], ['2, k, 22', [-0.417675, -0.631525, 1.0]], ['2, k, 23', [0.111484, -0.703184, 1.0]], ['2, k, 24', [0.0612132, -0.665505, 1.0]]]
