[['2, k, 0', [-0.197237, -0.436064, 1.0]], ['2, k, 1', [-0.200451, -0.134394, 1.0]], ['2, k, 2', [-0.202289, 0.160704, 1.0]], ['2, k, 3', [-0.206346, 0.288295, 1.0]], ['2, k, 4', [-0.337182, 0.0857952, 1.0]], ['2, k, 5', [-0.439121, 0.0249627, 1.0]], ['2, k, 6', [-0.376215, -0.00262719, 1.0]], ['2, k, 7', [-0.342023, -0.0193744, 1.0]], ['2, k, 8', [-0.0453039, 0.0782351, 1.0]], ['2, k, 9', [0.0653412, 0.0455775, 1.0]], ['2, k, 10', [0.0739484, 0.0113373, 1.0]], ['2, k, 11', [0.112189, -0.00192781, 1.0]], ['2, k, 12', [-0.26088, -0.428011, 1.0]], ['2, k, 13', [-0.257941, -0.6699, 1.0]], ['2, k, 14', [-0.269549, -1.0594, 1.0]], ['2, k, 15', [-0.265625, -1.13086, 1.0]], ['2, k, 16', [-0.127872, -0.431469, 1.0]], ['2, k, 17', [-0.0607896, -0.686863, 1.0]], ['2, k, 18', [-0.0490618, -1.07237, 1.0]], ['2, k, 19', [-0.0382385, -1.13184, 1.0]], ['2, k, 20', [-0.202066, 0.0878947, 1.0]], ['2, k, 21', [-0.281041, -0.0193458, 1.0]], ['2, k, 22', [-0.297162, -0.00912481, 1.0]], ['2, k, 23', [0.14084, -0.00317254, 1.0]], ['2, k, 24', [0.169196, 0.00371748, 1.0]]]
[['2, k, 0', [-0.175397, -0.413527, 1.0]], ['2, k, 1', [-0.16701, -0.102687, 1.0]], ['2, k, 2', [-0.158107, 0.202563, 1.0]], ['2, k, 3', [-0.17294, 0.320112, 1.0]], ['2, k, 4', [-0.305502, 0.136653, 1.0]], ['2, k, 5', [-0.397881, 0.143608, 1.0]], ['2, k, 6', [-0.569373, 0.178121, 1.0]], ['2, k, 7', [-0.58353, 0.187424, 1.0]], ['2, k, 8', [-0.108656, 0.0705949, 1.0]], ['2, k, 9', [-0.322675, 0.00420002, 1.0]], ['2, k, 10', [-0.536916, 0.00623475, 1.0]], ['2, k, 11', [-0.62882, 0.0127044, 1.0]], ['2, k, 12', [-0.202973, -0.409372, 1.0]], ['2, k, 13', [-0.244736, -0.752113, 1.0]], ['2, k, 14', [-0.259273, -1.08666, 1.0]], ['2, k, 15', [-0.268342, -1.12651, 1.0]], ['2, k, 16', [-0.144167, -0.403627, 1.0]], ['2, k, 17', [-0.0617836, -0.733089, 1.0]], ['2, k, 18', [-0.0336012, -1.08304, 1.0]], ['2, k, 19', [-0.049976, -1.12269, 1.0]], ['2, k, 20', [-0.160436, 0.12712, 1.0]], ['2, k, 21', [-0.623944, 0.200409, 1.0]], ['2, k, 22', [-0.572135, 0.155256, 1.0]], ['2, k, 23', [-0.686992, 0.0321254, 1.0]], ['2, k, 24', [-0.653624, -0.0089134, 1.0]]]
[['2, k, 0', [-0.175358, -0.412263, 1.0]], ['2, k, 1', [-0.167169, -0.101999, 1.0]], ['2, k, 2', [-0.158305, 0.202629, 1.0]], ['2, k, 3', [-0.17278, 0.320185, 1.0]], ['2, k, 4', [-0.3056, 0.136669, 1.0]], ['2, k, 5', [-0.397436, 0.144944, 1.0]], ['2, k, 6', [-0.568962, 0.177129, 1.0]], ['2, k, 7', [-0.585053, 0.18779, 1.0]], ['2, k, 8', [-0.109142, 0.0705783, 1.0]], ['2, k, 9', [-0.32473, 0.00402567, 1.0]], ['2, k, 10', [-0.536076, 0.00597954, 1.0]], ['2, k, 11', [-0.629479, 0.0122786, 1.0]], ['2, k, 12', [-0.202765, -0.408685, 1.0]], ['2, k, 13', [-0.24467, -0.752096, 1.0]], ['2, k, 14', [-0.258997, -1.0861, 1.0]], ['2, k, 15', [-0.268649, -1.12644, 1.0]], ['2, k, 16', [-0.144011, -0.402342, 1.0]], ['2, k, 17', [-0.0613347, -0.731995, 1.0]], ['2, k, 18', [-0.0338167, -1.0825, 1.0]], ['2, k, 19', [-0.0534203, -1.12283, 1.0]], ['2, k, 20', [-0.160639, 0.127329, 1.0]], ['2, k, 21', [-0.627291, 0.200362, 1.0]], ['2, k, 22', [-0.574734, 0.156361, 1.0]], ['2, k, 23', [-0.690758, 0.0299681, 1.0]], ['2, k, 24', [-0.664679, -0.00571807, 1.0]]]
[['2, k, 0', [-0.174682, -0.414263, 1.0]], ['2, k, 1', [-0.167146, -0.102113, 1.0]], ['2, k, 2', [-0.158545, 0.203069, 1.0]], ['2, k, 3', [-0.172742, 0.320648, 1.0]], ['2, k, 4', [-0.305788, 0.137008, 1.0]], ['2, k, 5', [-0.398233, 0.145491, 1.0]], ['2, k, 6', [-0.569753, 0.176832, 1.0]], ['2, k, 7', [-0.583842, 0.184974, 1.0]], ['2, k, 8', [-0.109802, 0.0702942, 1.0]], ['2, k, 9', [-0.351806, 0.0188845, 1.0]], ['2, k, 10', [-0.535464, 0.00581396, 1.0]], ['2, k, 11', [-0.629954, 0.0117868, 1.0]], ['2, k, 12', [-0.200516, -0.41424, 1.0]], ['2, k, 13', [-0.244651, -0.752051, 1.0]], ['2, k, 14', [-0.259209, -1.0863, 1.0]], ['2, k, 15', [-0.268601, -1.12642, 1.0]], ['2, k, 16', [-0.141881, -0.408472, 1.0]], ['2, k, 17', [-0.0608305, -0.730714, 1.0]], ['2, k, 18', [-0.0338602, -1.08225, 1.0]], ['2, k, 19', [-0.054578, -1.12282, 1.0]], ['2, k, 20', [-0.160773, 0.12756, 1.0]], ['2, k, 21', [-0.62623, 0.196738, 1.0]], ['2, k, 22', [-0.577281, 0.155736, 1.0]], ['2, k, 23', [-0.690383, 0.0308329, 1.0]], ['2, k, 24', [-0.660256, -0.00879244, 1.0]]]
[['2, k, 0', [-0.17417, -0.415209, 1.0]], ['2, k, 1', [-0.16712, -0.102242, 1.0]], ['2, k, 2', [-0.158701, 0.203149, 1.0]], ['2, k, 3', [-0.172795, 0.320737, 1.0]], ['2, k, 4', [-0.305954, 0.137083, 1.0]], ['2, k, 5', [-0.397708, 0.144951, 1.0]], ['2, k, 6', [-0.56912, 0.176774, 1.0]], ['2, k, 7', [-0.586506, 0.182431, 1.0]], ['2, k, 8', [-0.110442, 0.0703298, 1.0]], ['2, k, 9', [-0.352853, 0.0190069, 1.0]], ['2, k, 10', [-0.535469, 0.00567437, 1.0]], ['2, k, 11', [-0.630296, 0.0102328, 1.0]], ['2, k, 12', [-0.200008, -0.414951, 1.0]], ['2, k, 13', [-0.244659, -0.752042, 1.0]], ['2, k, 14', [-0.259265, -1.08646, 1.0]], ['2, k, 15', [-0.268599, -1.12644, 1.0]], ['2, k, 16', [-0.141116, -0.409358, 1.0]], ['2, k, 17', [-0.0614274, -0.730673, 1.0]], ['2, k, 18', [-0.0339059, -1.0822, 1.0]], ['2, k, 19', [-0.0553144, -1.12292, 1.0]], ['2, k, 20', [-0.160857, 0.12759, 1.0]], ['2, k, 21', [-0.628732, 0.196361, 1.0]], ['2, k, 22', [-0.576856, 0.146488, 1.0]], ['2, k, 23', [-0.692649, 0.0250347, 1.0]], ['2, k, 24', [-0.647513, -0.0172331, 1.0]]]
[['2, k, 0', [-0.173335, -0.415338, 1.0]], ['2, k, 1', [-0.167098, -0.102282, 1.0]], ['2, k, 2', [-0.159427, 0.203137, 1.0]], ['2, k, 3', [-0.172756, 0.320782, 1.0]], ['2, k, 4', [-0.306614, 0.137052, 1.0]], ['2, k, 5', [-0.397114, 0.144528, 1.0]], ['2, k, 6', [-0.568595, 0.176428, 1.0]], ['2, k, 7', [-0.585347, 0.183299, 1.0]], ['2, k, 8', [-0.110789, 0.0704893, 1.0]], ['2, k, 9', [-0.353234, 0.0189643, 1.0]], ['2, k, 10', [-0.53566, 0.00483743, 1.0]], ['2, k, 11', [-0.628846, 0.00942299, 1.0]], ['2, k, 12', [-0.197235, -0.413677, 1.0]], ['2, k, 13', [-0.244669, -0.752057, 1.0]], ['2, k, 14', [-0.259246, -1.08656, 1.0]], ['2, k, 15', [-0.268507, -1.12629, 1.0]], ['2, k, 16', [-0.138713, -0.408584, 1.0]], ['2, k, 17', [-0.0631941, -0.734425, 1.0]], ['2, k, 18', [-0.0343221, -1.08464, 1.0]], ['2, k, 19', [-0.051187, -1.12407, 1.0]], ['2, k, 20', [-0.161302, 0.127593, 1.0]], ['2, k, 21', [-0.628948, 0.192372, 1.0]], ['2, k, 22', [-0.57452, 0.151753, 1.0]], ['2, k, 23', [-0.689102, 0.029971, 1.0]], ['2, k, 24', [-0.64394, -0.0152063, 1.0]]]
[['2, k, 0', [-0.171934, -0.417234, 1.0]], ['2, k, 1', [-0.166958, -0.102598, 1.0]], ['2, k, 2', [-0.15969, 0.203243, 1.0]], ['2, k, 3', [-0.172902, 0.320902, 1.0]], ['2, k, 4', [-0.306891, 0.137151, 1.0]], ['2, k, 5', [-0.397169, 0.143798, 1.0]], ['2, k, 6', [-0.569202, 0.175569, 1.0]], ['2, k, 7', [-0.588243, 0.181238, 1.0]], ['2, k, 8', [-0.110942, 0.0704995, 1.0]], ['2, k, 9', [-0.353364, 0.0186939, 1.0]], ['2, k, 10', [-0.535836, 0.0042695, 1.0]], ['2, k, 11', [-0.627914, 0.00981247, 1.0]], ['2, k, 12', [-0.197058, -0.414304, 1.0]], ['2, k, 13', [-0.244663, -0.75205, 1.0]], ['2, k, 14', [-0.259059, -1.08677, 1.0]], ['2, k, 15', [-0.268459, -1.12624, 1.0]], ['2, k, 16', [-0.136859, -0.411338, 1.0]], ['2, k, 17', [-0.063344, -0.73433, 1.0]], ['2, k, 18', [-0.0345825, -1.08459, 1.0]], ['2, k, 19', [-0.0517717, -1.12372, 1.0]], ['2, k, 20', [-0.161419, 0.12761, 1.0]], ['2, k, 21', [-0.637518, 0.192726, 1.0]], ['2, k, 22', [-0.585144, 0.154144, 1.0]], ['2, k, 23', [-0.687376, 0.0268245, 1.0]], ['2, k, 24', [-0.637238, -0.00635782, 1.0]]]
[['2, k, 0', [-0.172351, -0.417401, 1.0]], ['2, k, 1', [-0.167212, -0.102693, 1.0]], ['2, k, 2', [-0.16003, 0.203289, 1.0]], ['2, k, 3', [-0.173064, 0.320975, 1.0]], ['2, k, 4', [-0.307242, 0.137185, 1.0]], ['2, k, 5', [-0.440376, 0.136366, 1.0]], ['2, k, 6', [-0.609276, 0.197451, 1.0]], ['2, k, 7', [-0.617846, 0.1913, 1.0]], ['2, k, 8', [-0.111297, 0.0703992, 1.0]], ['2, k, 9', [-0.351633, 0.0135002, 1.0]], ['2, k, 10', [-0.534497, 0.0034742, 1.0]], ['2, k, 11', [-0.626882, 0.00883291, 1.0]], ['2, k, 12', [-0.199816, -0.415184, 1.0]], ['2, k, 13', [-0.244619, -0.751999, 1.0]], ['2, k, 14', [-0.258711, -1.08734, 1.0]], ['2, k, 15', [-0.268191, -1.12629, 1.0]], ['2, k, 16', [-0.140389, -0.410014, 1.0]], ['2, k, 17', [-0.0636632, -0.736393, 1.0]], ['2, k, 18', [-0.0343697, -1.08517, 1.0]], ['2, k, 19', [-0.0508767, -1.12427, 1.0]], ['2, k, 20', [-0.161768, 0.127638, 1.0]], ['2, k, 21', [-0.64218, 0.192299, 1.0]], ['2, k, 22', [-0.636749, 0.199096, 1.0]], ['2, k, 23', [-0.684752, 0.0214893, 1.0]], ['2, k, 24', [-0.632019, -0.0167442, 1.0]]]
[['2, k, 0', [-0.17248, -0.417482, 1.0]], ['2, k, 1', [-0.167362, -0.102782, 1.0]], ['2, k, 2', [-0.160453, 0.203243, 1.0]], ['2, k, 3', [-0.173387, 0.320938, 1.0]], ['2, k, 4', [-0.307626, 0.13713, 1.0]], ['2, k, 5', [-0.406278, 0.12997, 1.0]], ['2, k, 6', [-0.573869, 0.179014, 1.0]], ['2, k, 7', [-0.595621, 0.18022, 1.0]], ['2, k, 8', [-0.111308, 0.0704373, 1.0]], ['2, k, 9', [-0.35063, 0.011701, 1.0]], ['2, k, 10', [-0.533601, 0.00310915, 1.0]], ['2, k, 11', [-0.623434, 0.00840275, 1.0]], ['2, k, 12', [-0.200015, -0.415296, 1.0]], ['2, k, 13', [-0.244616, -0.752014, 1.0]], ['2, k, 14', [-0.258636, -1.08703, 1.0]], ['2, k, 15', [-0.26809, -1.12599, 1.0]], ['2, k, 16', [-0.140687, -0.409804, 1.0]], ['2, k, 17', [-0.0636062, -0.736317, 1.0]], ['2, k, 18', [-0.0343476, -1.08505, 1.0]], ['2, k, 19', [-0.0507578, -1.12395, 1.0]], ['2, k, 20', [-0.162137, 0.127592, 1.0]], ['2, k, 21', [-0.648532, 0.191628, 1.0]], ['2, k, 22', [-0.583776, 0.203705, 1.0]], ['2, k, 23', [-0.683994, 0.0231729, 1.0]], ['2, k, 24', [-0.639586, -0.0233656, 1.0]]]
[['2, k, 0', [-0.173938, -0.416941, 1.0]], ['2, k, 1', [-0.168172, -0.102598, 1.0]], ['2, k, 2', [-0.161036, 0.203419, 1.0]], ['2, k, 3', [-0.173496, 0.321172, 1.0]], ['2, k, 4', [-0.308255, 0.137305, 1.0]], ['2, k, 5', [-0.4456, 0.132913, 1.0]], ['2, k, 6', [-0.619674, 0.185095, 1.0]], ['2, k, 7', [-0.630344, 0.18644, 1.0]], ['2, k, 8', [-0.111402, 0.0705064, 1.0]], ['2, k, 9', [-0.350073, 0.011477, 1.0]], ['2, k, 10', [-0.532922, 0.00192843, 1.0]], ['2, k, 11', [-0.620041, 0.00934741, 1.0]], ['2, k, 12', [-0.201499, -0.414637, 1.0]], ['2, k, 13', [-0.244465, -0.751997, 1.0]], ['2, k, 14', [-0.258582, -1.08702, 1.0]], ['2, k, 15', [-0.268026, -1.12609, 1.0]], ['2, k, 16', [-0.14269, -0.408041, 1.0]], ['2, k, 17', [-0.0641153, -0.737514, 1.0]], ['2, k, 18', [-0.0343403, -1.08507, 1.0]], ['2, k, 19', [-0.0506596, -1.12389, 1.0]], ['2, k, 20', [-0.162805, 0.127799, 1.0]], ['2, k, 21', [-0.662233, 0.195368, 1.0]], ['2, k, 22', [-0.66243, 0.190697, 1.0]], ['2, k, 23', [-0.678594, 0.0308972, 1.0]], ['2, k, 24', [-0.645662, -0.0172185, 1.0]]]
[['2, k, 0', [-0.17507, -0.41674, 1.0]], ['2, k, 1', [-0.16878, -0.102491, 1.0]], ['2, k, 2', [-0.161358, 0.203562, 1.0]], ['2, k, 3', [-0.174141, 0.321302, 1.0]], ['2, k, 4', [-0.308601, 0.137448, 1.0]], ['2, k, 5', [-0.44497, 0.131816, 1.0]], ['2, k, 6', [-0.619411, 0.183262, 1.0]], ['2, k, 7', [-0.632003, 0.183903, 1.0]], ['2, k, 8', [-0.111416, 0.0705241, 1.0]], ['2, k, 9', [-0.349135, 0.0110513, 1.0]], ['2, k, 10', [-0.531897, 0.0010335, 1.0]], ['2, k, 11', [-0.618611, 0.00935527, 1.0]], ['2, k, 12', [-0.202762, -0.414381, 1.0]], ['2, k, 13', [-0.244463, -0.751979, 1.0]], ['2, k, 14', [-0.258338, -1.08637, 1.0]], ['2, k, 15', [-0.268109, -1.12608, 1.0]], ['2, k, 16', [-0.143834, -0.407578, 1.0]], ['2, k, 17', [-0.0634879, -0.738111, 1.0]], ['2, k, 18', [-0.0343307, -1.08518, 1.0]], ['2, k, 19', [-0.0505131, -1.12411, 1.0]], ['2, k, 20', [-0.163215, 0.127959, 1.0]], ['2, k, 21', [-0.674016, 0.194537, 1.0]], ['2, k, 22', [-0.643447, 0.177985, 1.0]], ['2, k, 23', [-0.674267, 0.0281219, 1.0]], ['2, k, 24', [-0.631282, -0.0170181, 1.0]]]
[['2, k, 0', [-0.175446, -0.418148, 1.0]], ['2, k, 1', [-0.168982, -0.102831, 1.0]], ['2, k, 2', [-0.161487, 0.203691, 1.0]], ['2, k, 3', [-0.177357, 0.321138, 1.0]], ['2, k, 4', [-0.30874, 0.137585, 1.0]], ['2, k, 5', [-0.445416, 0.129694, 1.0]], ['2, k, 6', [-0.618645, 0.18156, 1.0]], ['2, k, 7', [-0.634795, 0.183167, 1.0]], ['2, k, 8', [-0.111223, 0.0705648, 1.0]], ['2, k, 9', [-0.347391, 0.0103755, 1.0]], ['2, k, 10', [-0.530197, 0.00131989, 1.0]], ['2, k, 11', [-0.618928, 0.0127969, 1.0]], ['2, k, 12', [-0.203738, -0.415959, 1.0]], ['2, k, 13', [-0.244463, -0.751942, 1.0]], ['2, k, 14', [-0.258429, -1.08618, 1.0]], ['2, k, 15', [-0.268044, -1.12632, 1.0]], ['2, k, 16', [-0.143625, -0.410242, 1.0]], ['2, k, 17', [-0.0630051, -0.735717, 1.0]], ['2, k, 18', [-0.0338882, -1.08264, 1.0]], ['2, k, 19', [-0.0542716, -1.12125, 1.0]], ['2, k, 20', [-0.163349, 0.128013, 1.0]], ['2, k, 21', [-0.685396, 0.189627, 1.0]], ['2, k, 22', [-0.646852, 0.161609, 1.0]], ['2, k, 23', [-0.678262, 0.0296776, 1.0]], ['2, k, 24', [-0.621586, -0.00339681, 1.0]]]
[['2, k, 0', [-0.176019, -0.417827, 1.0]], ['2, k, 1', [-0.169418, -0.102804, 1.0]], ['2, k, 2', [-0.161795, 0.203677, 1.0]], ['2, k, 3', [-0.17895, 0.321029, 1.0]], ['2, k, 4', [-0.308837, 0.137173, 1.0]], ['2, k, 5', [-0.442128, 0.121196, 1.0]], ['2, k, 6', [-0.613732, 0.175195, 1.0]], ['2, k, 7', [-0.638362, 0.179094, 1.0]], ['2, k, 8', [-0.110874, 0.0707376, 1.0]], ['2, k, 9', [-0.345463, 0.0107448, 1.0]], ['2, k, 10', [-0.527308, 0.000164872, 1.0]], ['2, k, 11', [-0.611916, 0.0135154, 1.0]], ['2, k, 12', [-0.204, -0.415891, 1.0]], ['2, k, 13', [-0.244566, -0.751958, 1.0]], ['2, k, 14', [-0.25831, -1.0857, 1.0]], ['2, k, 15', [-0.268038, -1.12631, 1.0]], ['2, k, 16', [-0.143974, -0.40943, 1.0]], ['2, k, 17', [-0.0630761, -0.735433, 1.0]], ['2, k, 18', [-0.0342809, -1.0822, 1.0]], ['2, k, 19', [-0.0542267, -1.12234, 1.0]], ['2, k, 20', [-0.163712, 0.128018, 1.0]], ['2, k, 21', [-0.694002, 0.188037, 1.0]], ['2, k, 22', [-0.637673, 0.165049, 1.0]], ['2, k, 23', [-0.672096, 0.0335587, 1.0]], ['2, k, 24', [-0.610913, -0.00984356, 1.0]]]
[['2, k, 0', [-0.176039, -0.417665, 1.0]], ['2, k, 1', [-0.169469, -0.102703, 1.0]], ['2, k, 2', [-0.161912, 0.203841, 1.0]], ['2, k, 3', [-0.178885, 0.321232, 1.0]], ['2, k, 4', [-0.307987, 0.136387, 1.0]], ['2, k, 5', [-0.445151, 0.12424, 1.0]], ['2, k, 6', [-0.619807, 0.171145, 1.0]], ['2, k, 7', [-0.645058, 0.179533, 1.0]], ['2, k, 8', [-0.107818, 0.0714734, 1.0]], ['2, k, 9', [-0.340627, 0.0118378, 1.0]], ['2, k, 10', [-0.52145, 0.000312473, 1.0]], ['2, k, 11', [-0.605561, 0.0135169, 1.0]], ['2, k, 12', [-0.204635, -0.412946, 1.0]], ['2, k, 13', [-0.244719, -0.75194, 1.0]], ['2, k, 14', [-0.257608, -1.08532, 1.0]], ['2, k, 15', [-0.268004, -1.12627, 1.0]], ['2, k, 16', [-0.142943, -0.408655, 1.0]], ['2, k, 17', [-0.0614229, -0.734753, 1.0]], ['2, k, 18', [-0.0340829, -1.08218, 1.0]], ['2, k, 19', [-0.0504348, -1.12086, 1.0]], ['2, k, 20', [-0.163825, 0.128178, 1.0]], ['2, k, 21', [-0.700369, 0.189667, 1.0]], ['2, k, 22', [-0.651928, 0.164849, 1.0]], ['2, k, 23', [-0.664783, 0.0309805, 1.0]], ['2, k, 24', [-0.605392, 0.00265306, 1.0]]]
[['2, k, 0', [-0.175857, -0.417899, 1.0]], ['2, k, 1', [-0.169447, -0.102884, 1.0]], ['2, k, 2', [-0.162002, 0.203745, 1.0]], ['2, k, 3', [-0.178877, 0.321153, 1.0]], ['2, k, 4', [-0.307217, 0.13399, 1.0]], ['2, k, 5', [-0.48026, 0.135441, 1.0]], ['2, k, 6', [-0.657056, 0.171416, 1.0]], ['2, k, 7', [-0.67112, 0.1808, 1.0]], ['2, k, 8', [-0.105289, 0.0721556, 1.0]], ['2, k, 9', [-0.295229, 0.0162637, 1.0]], ['2, k, 10', [-0.506934, 0.00160976, 1.0]], ['2, k, 11', [-0.590137, 0.0138467, 1.0]], ['2, k, 12', [-0.2047, -0.413533, 1.0]], ['2, k, 13', [-0.245001, -0.752569, 1.0]], ['2, k, 14', [-0.257545, -1.08573, 1.0]], ['2, k, 15', [-0.267977, -1.12633, 1.0]], ['2, k, 16', [-0.141596, -0.409615, 1.0]], ['2, k, 17', [-0.0600405, -0.733867, 1.0]], ['2, k, 18', [-0.0338569, -1.08109, 1.0]], ['2, k, 19', [-0.0503584, -1.12133, 1.0]], ['2, k, 20', [-0.163893, 0.128075, 1.0]], ['2, k, 21', [-0.719193, 0.188253, 1.0]], ['2, k, 22', [-0.658829, 0.192654, 1.0]], ['2, k, 23', [-0.646108, 0.0289807, 1.0]], ['2, k, 24', [-0.583181, -0.00602922, 1.0]]]
[['2, k, 0', [-0.176027, -0.417635, 1.0]], ['2, k, 1', [-0.169457, -0.102853, 1.0]], ['2, k, 2', [-0.161894, 0.203695, 1.0]], ['2, k, 3', [-0.178702, 0.321147, 1.0]], ['2, k, 4', [-0.307285, 0.13243, 1.0]], ['2, k, 5', [-0.480153, 0.134602, 1.0]], ['2, k, 6', [-0.659154, 0.164584, 1.0]], ['2, k, 7', [-0.674588, 0.176056, 1.0]], ['2, k, 8', [-0.102116, 0.072349, 1.0]], ['2, k, 9', [-0.295233, 0.0167017, 1.0]], ['2, k, 10', [-0.49897, 0.00215204, 1.0]], ['2, k, 11', [-0.583108, 0.0148344, 1.0]], ['2, k, 12', [-0.206524, -0.411274, 1.0]], ['2, k, 13', [-0.245106, -0.752407, 1.0]], ['2, k, 14', [-0.257748, -1.08613, 1.0]], ['2, k, 15', [-0.267818, -1.12618, 1.0]], ['2, k, 16', [-0.141752, -0.409126, 1.0]], ['2, k, 17', [-0.0604509, -0.733437, 1.0]], ['2, k, 18', [-0.0341684, -1.08015, 1.0]], ['2, k, 19', [-0.052575, -1.11863, 1.0]], ['2, k, 20', [-0.163836, 0.12806, 1.0]], ['2, k, 21', [-0.727389, 0.183732, 1.0]], ['2, k, 22', [-0.668528, 0.166023, 1.0]], ['2, k, 23', [-0.638668, 0.0341116, 1.0]], ['2, k, 24', [-0.571328, -0.00224156, 1.0]]]
[['2, k, 0', [-0.176413, -0.418788, 1.0]], ['2, k, 1', [-0.169625, -0.103531, 1.0]], ['2, k, 2', [-0.161913, 0.203483, 1.0]], ['2, k, 3', [-0.178731, 0.320949, 1.0]], ['2, k, 4', [-0.304837, 0.132932, 1.0]], ['2, k, 5', [-0.479825, 0.131733, 1.0]], ['2, k, 6', [-0.656444, 0.159084, 1.0]], ['2, k, 7', [-0.687322, 0.174698, 1.0]], ['2, k, 8', [-0.0973581, 0.0717567, 1.0]], ['2, k, 9', [-0.297096, 0.0163766, 1.0]], ['2, k, 10', [-0.492025, 0.00264955, 1.0]], ['2, k, 11', [-0.574355, 0.0153907, 1.0]], ['2, k, 12', [-0.208174, -0.413225, 1.0]], ['2, k, 13', [-0.24547, -0.751713, 1.0]], ['2, k, 14', [-0.258846, -1.08446, 1.0]], ['2, k, 15', [-0.267774, -1.1261, 1.0]], ['2, k, 16', [-0.141345, -0.412615, 1.0]], ['2, k, 17', [-0.061642, -0.733708, 1.0]], ['2, k, 18', [-0.0343882, -1.08021, 1.0]], ['2, k, 19', [-0.0517519, -1.11896, 1.0]], ['2, k, 20', [-0.163897, 0.127762, 1.0]], ['2, k, 21', [-0.74009, 0.17761, 1.0]], ['2, k, 22', [-0.665203, 0.179223, 1.0]], ['2, k, 23', [-0.628171, 0.0300619, 1.0]], ['2, k, 24', [-0.561744, -0.000483831, 1.0]]]
[['2, k, 0', [-0.177571, -0.421221, 1.0]], ['2, k, 1', [-0.170119, -0.105013, 1.0]], ['2, k, 2', [-0.161957, 0.202827, 1.0]], ['2, k, 3', [-0.175665, 0.320628, 1.0]], ['2, k, 4', [-0.307002, 0.128854, 1.0]], ['2, k, 5', [-0.481364, 0.127849, 1.0]], ['2, k, 6', [-0.658869, 0.15409, 1.0]], ['2, k, 7', [-0.663446, 0.157746, 1.0]], ['2, k, 8', [-0.0927689, 0.0708651, 1.0]], ['2, k, 9', [-0.242367, 0.00621204, 1.0]], ['2, k, 10', [-0.480082, 0.00252571, 1.0]], ['2, k, 11', [-0.564102, 0.0156852, 1.0]], ['2, k, 12', [-0.210276, -0.415412, 1.0]], ['2, k, 13', [-0.245699, -0.751565, 1.0]], ['2, k, 14', [-0.259618, -1.08476, 1.0]], ['2, k, 15', [-0.267776, -1.12615, 1.0]], ['2, k, 16', [-0.141227, -0.415157, 1.0]], ['2, k, 17', [-0.0622454, -0.734275, 1.0]], ['2, k, 18', [-0.0342963, -1.08069, 1.0]], ['2, k, 19', [-0.051396, -1.12162, 1.0]], ['2, k, 20', [-0.164051, 0.126948, 1.0]], ['2, k, 21', [-0.718399, 0.177468, 1.0]], ['2, k, 22', [-0.676908, 0.192117, 1.0]], ['2, k, 23', [-0.620732, 0.0319432, 1.0]], ['2, k, 24', [-0.574567, 0.0306392, 1.0]]]
[['2, k, 0', [-0.177676, -0.422619, 1.0]], ['2, k, 1', [-0.170266, -0.106261, 1.0]], ['2, k, 2', [-0.162137, 0.201796, 1.0]], ['2, k, 3', [-0.176952, 0.319442, 1.0]], ['2, k, 4', [-0.312091, 0.124719, 1.0]], ['2, k, 5', [-0.530958, 0.129028, 1.0]], ['2, k, 6', [-0.717215, 0.153689, 1.0]], ['2, k, 7', [-0.735767, 0.16635, 1.0]], ['2, k, 8', [-0.0872293, 0.071125, 1.0]], ['2, k, 9', [-0.294863, 0.0139637, 1.0]], ['2, k, 10', [-0.475996, 0.00235774, 1.0]], ['2, k, 11', [-0.55045, 0.0152259, 1.0]], ['2, k, 12', [-0.211759, -0.417085, 1.0]], ['2, k, 13', [-0.245838, -0.752062, 1.0]], ['2, k, 14', [-0.260489, -1.08543, 1.0]], ['2, k, 15', [-0.267577, -1.12654, 1.0]], ['2, k, 16', [-0.139612, -0.417005, 1.0]], ['2, k, 17', [-0.0646201, -0.734794, 1.0]], ['2, k, 18', [-0.0342618, -1.08079, 1.0]], ['2, k, 19', [-0.0510659, -1.12227, 1.0]], ['2, k, 20', [-0.164241, 0.125859, 1.0]], ['2, k, 21', [-0.769993, 0.168158, 1.0]], ['2, k, 22', [-0.717847, 0.183876, 1.0]], ['2, k, 23', [-0.604654, 0.032499, 1.0]], ['2, k, 24', [-0.557637, 0.0320151, 1.0]]]
