[['2, k, 0', [0.147829, -0.2794733, 1.0]], ['2, k, 1', [0.1739951, 0.02835876, 1.0]], ['2, k, 2', [0.1980196, 0.3253316, 1.0]], ['2, k, 3', [0.1872369, 0.4812439, 1.0]], ['2, k, 4', [-0.002763673, 0.2092416, 1.0]], ['2, k, 5', [-0.07550285, -0.05265777, 1.0]], ['2, k, 6', [-0.1292102, -0.03334881, 1.0]], ['2, k, 7', [-0.1492866, -0.04752405, 1.0]], ['2, k, 8', [0.3781556, 0.2151179, 1.0]], ['2, k, 9', [0.4700944, -0.011497, 1.0]], ['2, k, 10', [0.3948031, -0.07396264, 1.0]], ['2, k, 11', [0.3706338, -0.1368742, 1.0]], ['2, k, 12', [0.04860014, -0.271194, 1.0]], ['2, k, 13', [-0.03011636, -0.321834, 1.0]], ['2, k, 14', [0.08416534, -0.6967438, 1.0]], ['2, k, 15', [0.06615677, -0.7539378, 1.0]], ['2, k, 16', [0.241607, -0.2781385, 1.0]], ['2, k, 17', [0.3438563, -0.3004382, 1.0]], ['2, k, 18', [0.3107826, -0.6827298, 1.0]], ['2, k, 19', [0.333223, -0.7547221, 1.0]], ['2, k, 20', [0.192341, 0.2524519, 1.0]], ['2, k, 21', [-0.1915766, -0.02040352, 1.0]], ['2, k, 22', [-0.1771365, -0.003316398, 1.0]], ['2, k, 23', [0.402273, -0.1597908, 1.0]], ['2, k, 24', [0.3508899, -0.07501809, 1.0]]]
[['2, k, 0', [0.1455094, -0.280616, 1.0]], ['2, k, 1', [0.1758015, 0.02844419, 1.0]], ['2, k, 2', [0.2066581, 0.3263905, 1.0]], ['2, k, 3', [0.212214, 0.4817069, 1.0]], ['2, k, 4', [0.03022374, 0.2355111, 1.0]], ['2, k, 5', [-0.07390251, 0.01136415, 1.0]], ['2, k, 6', [-0.03444294, 0.2483137, 1.0]], ['2, k, 7', [-0.0005216998, 0.2819045, 1.0]], ['2, k, 8', [0.3838269, 0.2099797, 1.0]], ['2, k, 9', [0.4580404, -0.03515501, 1.0]], ['2, k, 10', [0.3343456, -0.1466897, 1.0]], ['2, k, 11', [0.3183835, -0.1734975, 1.0]], ['2, k, 12', [0.04506325, -0.2649765, 1.0]], ['2, k, 13', [-0.03152753, -0.3290763, 1.0]], ['2, k, 14', [0.09017333, -0.7000815, 1.0]], ['2, k, 15', [0.06069848, -0.7522591, 1.0]], ['2, k, 16', [0.2405617, -0.2859546, 1.0]], ['2, k, 17', [0.3450336, -0.2905657, 1.0]], ['2, k, 18', [0.3108131, -0.6740888, 1.0]], ['2, k, 19', [0.3334305, -0.751062, 1.0]], ['2, k, 20', [0.1990897, 0.2533324, 1.0]], ['2, k, 21', [0.01629609, 0.3390811, 1.0]], ['2, k, 22', [-0.04104836, 0.2899043, 1.0]], ['2, k, 23', [0.3131332, -0.2217126, 1.0]], ['2, k, 24', [0.2515385, -0.1617591, 1.0]]]
[['2, k, 0', [0.1454987, -0.2806093, 1.0]], ['2, k, 1', [0.1759237, 0.02841556, 1.0]], ['2, k, 2', [0.206839, 0.3263303, 1.0]], ['2, k, 3', [0.2123982, 0.4817913, 1.0]], ['2, k, 4', [0.02970755, 0.2356912, 1.0]], ['2, k, 5', [-0.07414925, 0.01126597, 1.0]], ['2, k, 6', [0.008581215, 0.2578068, 1.0]], ['2, k, 7', [0.01796448, 0.2765361, 1.0]], ['2, k, 8', [0.3836011, 0.2103193, 1.0]], ['2, k, 9', [0.458025, -0.03582047, 1.0]], ['2, k, 10', [0.3350989, -0.1462214, 1.0]], ['2, k, 11', [0.3172811, -0.1730646, 1.0]], ['2, k, 12', [0.04505921, -0.2649603, 1.0]], ['2, k, 13', [-0.03150096, -0.3289734, 1.0]], ['2, k, 14', [0.0895289, -0.700248, 1.0]], ['2, k, 15', [0.0612659, -0.75292, 1.0]], ['2, k, 16', [0.2405467, -0.2859657, 1.0]], ['2, k, 17', [0.3449687, -0.2907143, 1.0]], ['2, k, 18', [0.3111515, -0.6743004, 1.0]], ['2, k, 19', [0.3333974, -0.751399, 1.0]], ['2, k, 20', [0.1992748, 0.2532732, 1.0]], ['2, k, 21', [0.02444918, 0.3382478, 1.0]], ['2, k, 22', [-0.04361172, 0.2826915, 1.0]], ['2, k, 23', [0.3111998, -0.2223312, 1.0]], ['2, k, 24', [0.2515955, -0.1499012, 1.0]]]
[['2, k, 0', [0.1454888, -0.2805131, 1.0]], ['2, k, 1', [0.176429, 0.02841144, 1.0]], ['2, k, 2', [0.208037, 0.3260667, 1.0]], ['2, k, 3', [0.2125679, 0.4818651, 1.0]], ['2, k, 4', [0.02951352, 0.2357209, 1.0]], ['2, k, 5', [-0.07465338, 0.01143199, 1.0]], ['2, k, 6', [0.008701327, 0.2577651, 1.0]], ['2, k, 7', [0.01898742, 0.2762611, 1.0]], ['2, k, 8', [0.3843963, 0.2097879, 1.0]], ['2, k, 9', [0.4579323, -0.03589325, 1.0]], ['2, k, 10', [0.3360555, -0.1464955, 1.0]], ['2, k, 11', [0.3189159, -0.172292, 1.0]], ['2, k, 12', [0.04510308, -0.2647397, 1.0]], ['2, k, 13', [-0.0315704, -0.3288812, 1.0]], ['2, k, 14', [0.0868597, -0.7003796, 1.0]], ['2, k, 15', [0.06283336, -0.7528248, 1.0]], ['2, k, 16', [0.2405155, -0.2859448, 1.0]], ['2, k, 17', [0.3449665, -0.290713, 1.0]], ['2, k, 18', [0.3114309, -0.6743007, 1.0]], ['2, k, 19', [0.3320213, -0.7517169, 1.0]], ['2, k, 20', [0.2003129, 0.2530773, 1.0]], ['2, k, 21', [0.02881886, 0.3366141, 1.0]], ['2, k, 22', [-0.04066486, 0.2860465, 1.0]], ['2, k, 23', [0.3143222, -0.2212668, 1.0]], ['2, k, 24', [0.251891, -0.1521249, 1.0]]]
[['2, k, 0', [0.1454769, -0.2804956, 1.0]], ['2, k, 1', [0.1765534, 0.02839601, 1.0]], ['2, k, 2', [0.2081885, 0.3260274, 1.0]], ['2, k, 3', [0.2126578, 0.4818854, 1.0]], ['2, k, 4', [0.02935736, 0.2358668, 1.0]], ['2, k, 5', [-0.07524257, 0.01179033, 1.0]], ['2, k, 6', [0.009457912, 0.272117, 1.0]], ['2, k, 7', [0.01816915, 0.2759059, 1.0]], ['2, k, 8', [0.3842067, 0.2101751, 1.0]], ['2, k, 9', [0.4586273, -0.03616891, 1.0]], ['2, k, 10', [0.3359998, -0.1464506, 1.0]], ['2, k, 11', [0.3231158, -0.1689361, 1.0]], ['2, k, 12', [0.04509639, -0.2647016, 1.0]], ['2, k, 13', [-0.03162514, -0.3289644, 1.0]], ['2, k, 14', [0.08479003, -0.7015607, 1.0]], ['2, k, 15', [0.06305573, -0.7533907, 1.0]], ['2, k, 16', [0.2405075, -0.2859475, 1.0]], ['2, k, 17', [0.3448646, -0.2910237, 1.0]], ['2, k, 18', [0.310825, -0.6742792, 1.0]], ['2, k, 19', [0.3319988, -0.7513175, 1.0]], ['2, k, 20', [0.2004717, 0.2530385, 1.0]], ['2, k, 21', [0.03110235, 0.3342167, 1.0]], ['2, k, 22', [-0.04155874, 0.288712, 1.0]], ['2, k, 23', [0.3176923, -0.2141393, 1.0]], ['2, k, 24', [0.2563069, -0.1614616, 1.0]]]
[['2, k, 0', [0.1454615, -0.2804643, 1.0]], ['2, k, 1', [0.1766154, 0.02834139, 1.0]], ['2, k, 2', [0.2082394, 0.3258435, 1.0]], ['2, k, 3', [0.2127285, 0.481975, 1.0]], ['2, k, 4', [0.02933334, 0.2360007, 1.0]], ['2, k, 5', [-0.07528784, 0.01190756, 1.0]], ['2, k, 6', [0.009870638, 0.2737574, 1.0]], ['2, k, 7', [0.01824002, 0.2762629, 1.0]], ['2, k, 8', [0.3840117, 0.2103753, 1.0]], ['2, k, 9', [0.4584704, -0.03644104, 1.0]], ['2, k, 10', [0.3366076, -0.1467131, 1.0]], ['2, k, 11', [0.3246199, -0.1663487, 1.0]], ['2, k, 12', [0.0450897, -0.2646345, 1.0]], ['2, k, 13', [-0.03162972, -0.3289883, 1.0]], ['2, k, 14', [0.08525225, -0.7014379, 1.0]], ['2, k, 15', [0.06371912, -0.7530703, 1.0]], ['2, k, 16', [0.2404839, -0.2859513, 1.0]], ['2, k, 17', [0.3448786, -0.2909433, 1.0]], ['2, k, 18', [0.3109841, -0.6741586, 1.0]], ['2, k, 19', [0.3320682, -0.7512276, 1.0]], ['2, k, 20', [0.2005356, 0.2528872, 1.0]], ['2, k, 21', [0.03212048, 0.3368648, 1.0]], ['2, k, 22', [-0.04016594, 0.2875401, 1.0]], ['2, k, 23', [0.3243773, -0.2103818, 1.0]], ['2, k, 24', [0.2560571, -0.1595197, 1.0]]]
[['2, k, 0', [0.1454504, -0.2804507, 1.0]], ['2, k, 1', [0.1767143, 0.02829296, 1.0]], ['2, k, 2', [0.2083746, 0.3257271, 1.0]], ['2, k, 3', [0.212816, 0.4819372, 1.0]], ['2, k, 4', [0.02920108, 0.2360552, 1.0]], ['2, k, 5', [-0.0758524, 0.0119452, 1.0]], ['2, k, 6', [-0.03996753, 0.2489943, 1.0]], ['2, k, 7', [-0.008120688, 0.2600541, 1.0]], ['2, k, 8', [0.383892, 0.2108716, 1.0]], ['2, k, 9', [0.4583657, -0.03650589, 1.0]], ['2, k, 10', [0.3369283, -0.1472609, 1.0]], ['2, k, 11', [0.3285319, -0.165437, 1.0]], ['2, k, 12', [0.04508157, -0.2646478, 1.0]], ['2, k, 13', [-0.03170868, -0.3286539, 1.0]], ['2, k, 14', [0.08475668, -0.7014523, 1.0]], ['2, k, 15', [0.06344071, -0.7528944, 1.0]], ['2, k, 16', [0.2404674, -0.2859221, 1.0]], ['2, k, 17', [0.3449245, -0.2910233, 1.0]], ['2, k, 18', [0.3110428, -0.6740905, 1.0]], ['2, k, 19', [0.3321681, -0.7508037, 1.0]], ['2, k, 20', [0.2006724, 0.2527826, 1.0]], ['2, k, 21', [0.01274883, 0.3304337, 1.0]], ['2, k, 22', [-0.04090901, 0.2879274, 1.0]], ['2, k, 23', [0.3258586, -0.2083972, 1.0]], ['2, k, 24', [0.264526, -0.1676311, 1.0]]]
[['2, k, 0', [0.145436, -0.2804516, 1.0]], ['2, k, 1', [0.176749, 0.02828309, 1.0]], ['2, k, 2', [0.2084085, 0.3257373, 1.0]], ['2, k, 3', [0.2128176, 0.4819481, 1.0]], ['2, k, 4', [0.02922966, 0.2361543, 1.0]], ['2, k, 5', [-0.07585704, 0.01205541, 1.0]], ['2, k, 6', [-0.0397251, 0.2490017, 1.0]], ['2, k, 7', [-0.007103029, 0.2572454, 1.0]], ['2, k, 8', [0.3841701, 0.210435, 1.0]], ['2, k, 9', [0.4583159, -0.03651856, 1.0]], ['2, k, 10', [0.338943, -0.148697, 1.0]], ['2, k, 11', [0.3226431, -0.1678032, 1.0]], ['2, k, 12', [0.04505735, -0.2646061, 1.0]], ['2, k, 13', [-0.03170673, -0.3287723, 1.0]], ['2, k, 14', [0.0840463, -0.7019101, 1.0]], ['2, k, 15', [0.06348878, -0.7532358, 1.0]], ['2, k, 16', [0.2404277, -0.2860028, 1.0]], ['2, k, 17', [0.3449184, -0.2910271, 1.0]], ['2, k, 18', [0.3113018, -0.6740731, 1.0]], ['2, k, 19', [0.3322253, -0.7508754, 1.0]], ['2, k, 20', [0.2007137, 0.2527825, 1.0]], ['2, k, 21', [0.0168336, 0.3367113, 1.0]], ['2, k, 22', [-0.04053685, 0.287872, 1.0]], ['2, k, 23', [0.3130723, -0.216578, 1.0]], ['2, k, 24', [0.2579218, -0.1484437, 1.0]]]
[['2, k, 0', [0.1454214, -0.2804358, 1.0]], ['2, k, 1', [0.1767764, 0.02828588, 1.0]], ['2, k, 2', [0.2084179, 0.3257419, 1.0]], ['2, k, 3', [0.2128395, 0.4819959, 1.0]], ['2, k, 4', [0.02912084, 0.2363193, 1.0]], ['2, k, 5', [-0.0761988, 0.0123978, 1.0]], ['2, k, 6', [-0.0395034, 0.2493724, 1.0]], ['2, k, 7', [-0.0005827213, 0.2789065, 1.0]], ['2, k, 8', [0.3846146, 0.2102049, 1.0]], ['2, k, 9', [0.4580453, -0.03685755, 1.0]], ['2, k, 10', [0.3471196, -0.1520849, 1.0]], ['2, k, 11', [0.3259278, -0.1687988, 1.0]], ['2, k, 12', [0.04504703, -0.2645289, 1.0]], ['2, k, 13', [-0.03173924, -0.3287543, 1.0]], ['2, k, 14', [0.08424837, -0.7017313, 1.0]], ['2, k, 15', [0.06368969, -0.7532164, 1.0]], ['2, k, 16', [0.2403957, -0.2860302, 1.0]], ['2, k, 17', [0.3449423, -0.2910163, 1.0]], ['2, k, 18', [0.3118369, -0.6738113, 1.0]], ['2, k, 19', [0.3325895, -0.7506279, 1.0]], ['2, k, 20', [0.2007301, 0.2527849, 1.0]], ['2, k, 21', [0.02269378, 0.3375382, 1.0]], ['2, k, 22', [-0.04038139, 0.2896683, 1.0]], ['2, k, 23', [0.3164058, -0.2157564, 1.0]], ['2, k, 24', [0.2643871, -0.1463745, 1.0]]]
[['2, k, 0', [0.1454192, -0.2804345, 1.0]], ['2, k, 1', [0.176789, 0.02826899, 1.0]], ['2, k, 2', [0.2083946, 0.3257104, 1.0]], ['2, k, 3', [0.2128382, 0.4820442, 1.0]], ['2, k, 4', [0.02910482, 0.236452, 1.0]], ['2, k, 5', [-0.07584123, 0.01252827, 1.0]], ['2, k, 6', [0.01233178, 0.2716387, 1.0]], ['2, k, 7', [0.01870425, 0.2740857, 1.0]], ['2, k, 8', [0.3843504, 0.2105045, 1.0]], ['2, k, 9', [0.4580095, -0.03700669, 1.0]], ['2, k, 10', [0.3434163, -0.1473805, 1.0]], ['2, k, 11', [0.3220603, -0.1677298, 1.0]], ['2, k, 12', [0.04503938, -0.264448, 1.0]], ['2, k, 13', [-0.03175445, -0.3288465, 1.0]], ['2, k, 14', [0.0848289, -0.7012734, 1.0]], ['2, k, 15', [0.06432469, -0.7523572, 1.0]], ['2, k, 16', [0.2403878, -0.2861378, 1.0]], ['2, k, 17', [0.3449651, -0.2909176, 1.0]], ['2, k, 18', [0.3121978, -0.6738722, 1.0]], ['2, k, 19', [0.3325512, -0.7503615, 1.0]], ['2, k, 20', [0.2007214, 0.2527585, 1.0]], ['2, k, 21', [0.02121592, 0.3376002, 1.0]], ['2, k, 22', [-0.04393597, 0.2848519, 1.0]], ['2, k, 23', [0.3139721, -0.2168379, 1.0]], ['2, k, 24', [0.2594069, -0.1523364, 1.0]]]
[['2, k, 0', [0.1454016, -0.2803998, 1.0]], ['2, k, 1', [0.1768287, 0.02825509, 1.0]], ['2, k, 2', [0.2084274, 0.3256141, 1.0]], ['2, k, 3', [0.2127925, 0.4819821, 1.0]], ['2, k, 4', [0.02905893, 0.2365859, 1.0]], ['2, k, 5', [-0.07497054, 0.01203801, 1.0]], ['2, k, 6', [-0.03273071, 0.2463071, 1.0]], ['2, k, 7', [0.004190136, 0.2835076, 1.0]], ['2, k, 8', [0.3840479, 0.2108821, 1.0]], ['2, k, 9', [0.4581062, -0.0370987, 1.0]], ['2, k, 10', [0.3425099, -0.1423893, 1.0]], ['2, k, 11', [0.3215732, -0.1675896, 1.0]], ['2, k, 12', [0.04503074, -0.2644244, 1.0]], ['2, k, 13', [-0.03175926, -0.3289419, 1.0]], ['2, k, 14', [0.08897751, -0.6998692, 1.0]], ['2, k, 15', [0.06483635, -0.7524878, 1.0]], ['2, k, 16', [0.2403749, -0.2861125, 1.0]], ['2, k, 17', [0.3449642, -0.2910829, 1.0]], ['2, k, 18', [0.3122553, -0.6740419, 1.0]], ['2, k, 19', [0.3326438, -0.7505036, 1.0]], ['2, k, 20', [0.2007702, 0.2526847, 1.0]], ['2, k, 21', [0.02436399, 0.3390919, 1.0]], ['2, k, 22', [-0.0432008, 0.2866576, 1.0]], ['2, k, 23', [0.3130248, -0.2173576, 1.0]], ['2, k, 24', [0.2569988, -0.1553948, 1.0]]]
[['2, k, 0', [0.1453941, -0.2803617, 1.0]], ['2, k, 1', [0.176896, 0.02829564, 1.0]], ['2, k, 2', [0.2084869, 0.3256779, 1.0]], ['2, k, 3', [0.212797, 0.4819828, 1.0]], ['2, k, 4', [0.02908355, 0.2366498, 1.0]], ['2, k, 5', [-0.07427692, 0.01197479, 1.0]], ['2, k, 6', [0.008065104, 0.2662333, 1.0]], ['2, k, 7', [0.01717433, 0.2803376, 1.0]], ['2, k, 8', [0.3835681, 0.2112637, 1.0]], ['2, k, 9', [0.4578726, -0.03704618, 1.0]], ['2, k, 10', [0.3398404, -0.1425646, 1.0]], ['2, k, 11', [0.3174236, -0.1680546, 1.0]], ['2, k, 12', [0.04503049, -0.2644032, 1.0]], ['2, k, 13', [-0.03175807, -0.3288405, 1.0]], ['2, k, 14', [0.09006047, -0.7000266, 1.0]], ['2, k, 15', [0.06470672, -0.7529166, 1.0]], ['2, k, 16', [0.2403693, -0.2860812, 1.0]], ['2, k, 17', [0.3449878, -0.2910425, 1.0]], ['2, k, 18', [0.313068, -0.6742162, 1.0]], ['2, k, 19', [0.3328182, -0.7510176, 1.0]], ['2, k, 20', [0.2008345, 0.2527398, 1.0]], ['2, k, 21', [0.03340117, 0.3457795, 1.0]], ['2, k, 22', [-0.04346827, 0.2959538, 1.0]], ['2, k, 23', [0.310863, -0.2187672, 1.0]], ['2, k, 24', [0.2506956, -0.1598927, 1.0]]]
[['2, k, 0', [0.1453785, -0.280378, 1.0]], ['2, k, 1', [0.1768879, 0.02827437, 1.0]], ['2, k, 2', [0.2083958, 0.3256555, 1.0]], ['2, k, 3', [0.2128276, 0.481924, 1.0]], ['2, k, 4', [0.02913627, 0.2366093, 1.0]], ['2, k, 5', [-0.07388593, 0.01169384, 1.0]], ['2, k, 6', [0.007541818, 0.2677304, 1.0]], ['2, k, 7', [0.01577104, 0.2825731, 1.0]], ['2, k, 8', [0.3833741, 0.211334, 1.0]], ['2, k, 9', [0.4578229, -0.03717135, 1.0]], ['2, k, 10', [0.3398115, -0.1429206, 1.0]], ['2, k, 11', [0.3170168, -0.1689611, 1.0]], ['2, k, 12', [0.04500762, -0.264412, 1.0]], ['2, k, 13', [-0.03174704, -0.3288904, 1.0]], ['2, k, 14', [0.08948157, -0.7004511, 1.0]], ['2, k, 15', [0.06499866, -0.7533084, 1.0]], ['2, k, 16', [0.2403615, -0.2861335, 1.0]], ['2, k, 17', [0.3450073, -0.291016, 1.0]], ['2, k, 18', [0.3130231, -0.6741855, 1.0]], ['2, k, 19', [0.332955, -0.7513114, 1.0]], ['2, k, 20', [0.2007782, 0.2527154, 1.0]], ['2, k, 21', [0.03333282, 0.3498107, 1.0]], ['2, k, 22', [-0.04142686, 0.3025956, 1.0]], ['2, k, 23', [0.3112857, -0.2195281, 1.0]], ['2, k, 24', [0.2512984, -0.1620755, 1.0]]]
[['2, k, 0', [0.1453343, -0.280367, 1.0]], ['2, k, 1', [0.1768766, 0.02829605, 1.0]], ['2, k, 2', [0.2083111, 0.3257751, 1.0]], ['2, k, 3', [0.2128154, 0.4819096, 1.0]], ['2, k, 4', [0.03009412, 0.2365991, 1.0]], ['2, k, 5', [-0.07331746, 0.01195083, 1.0]], ['2, k, 6', [0.008361734, 0.27473, 1.0]], ['2, k, 7', [0.01344447, 0.2842672, 1.0]], ['2, k, 8', [0.3840155, 0.2101701, 1.0]], ['2, k, 9', [0.4579108, -0.03715884, 1.0]], ['2, k, 10', [0.348594, -0.1486845, 1.0]], ['2, k, 11', [0.3190593, -0.1696119, 1.0]], ['2, k, 12', [0.04495569, -0.2643713, 1.0]], ['2, k, 13', [-0.03171035, -0.3288329, 1.0]], ['2, k, 14', [0.08805992, -0.7008265, 1.0]], ['2, k, 15', [0.06465592, -0.7534948, 1.0]], ['2, k, 16', [0.240298, -0.2861602, 1.0]], ['2, k, 17', [0.3449159, -0.2912462, 1.0]], ['2, k, 18', [0.3131178, -0.6745954, 1.0]], ['2, k, 19', [0.3331756, -0.7518497, 1.0]], ['2, k, 20', [0.200723, 0.2527972, 1.0]], ['2, k, 21', [0.03718717, 0.3510948, 1.0]], ['2, k, 22', [-0.02554776, 0.3210485, 1.0]], ['2, k, 23', [0.3116608, -0.2195202, 1.0]], ['2, k, 24', [0.2567814, -0.1572014, 1.0]]]
[['2, k, 0', [0.1453261, -0.2802802, 1.0]], ['2, k, 1', [0.1768608, 0.02830248, 1.0]], ['2, k, 2', [0.2080757, 0.3257091, 1.0]], ['2, k, 3', [0.2128152, 0.4819348, 1.0]], ['2, k, 4', [0.03084444, 0.2363477, 1.0]], ['2, k, 5', [-0.07312391, 0.01209775, 1.0]], ['2, k, 6', [-0.03668389, 0.2422608, 1.0]], ['2, k, 7', [0.0002940184, 0.2972903, 1.0]], ['2, k, 8', [0.3837554, 0.2104241, 1.0]], ['2, k, 9', [0.4579802, -0.03719152, 1.0]], ['2, k, 10', [0.3463024, -0.1473459, 1.0]], ['2, k, 11', [0.3211065, -0.171132, 1.0]], ['2, k, 12', [0.04496172, -0.2643115, 1.0]], ['2, k, 13', [-0.03164608, -0.3288074, 1.0]], ['2, k, 14', [0.08756892, -0.7013845, 1.0]], ['2, k, 15', [0.06338785, -0.7542943, 1.0]], ['2, k, 16', [0.2402861, -0.2859884, 1.0]], ['2, k, 17', [0.3449756, -0.2912222, 1.0]], ['2, k, 18', [0.3127807, -0.6743999, 1.0]], ['2, k, 19', [0.3318326, -0.7519254, 1.0]], ['2, k, 20', [0.2005706, 0.2527583, 1.0]], ['2, k, 21', [0.03512694, 0.3561479, 1.0]], ['2, k, 22', [0.01828452, 0.2506606, 1.0]], ['2, k, 23', [0.3144431, -0.2192409, 1.0]], ['2, k, 24', [0.2581938, -0.1684112, 1.0]]]
[['2, k, 0', [0.1453047, -0.2801607, 1.0]], ['2, k, 1', [0.1768553, 0.02846427, 1.0]], ['2, k, 2', [0.207955, 0.3260346, 1.0]], ['2, k, 3', [0.2128668, 0.481997, 1.0]], ['2, k, 4', [0.03157368, 0.2364474, 1.0]], ['2, k, 5', [-0.06199769, 0.003701094, 1.0]], ['2, k, 6', [-0.03885606, 0.2291343, 1.0]], ['2, k, 7', [-0.01349485, 0.2827903, 1.0]], ['2, k, 8', [0.3833004, 0.2107455, 1.0]], ['2, k, 9', [0.4575666, -0.03690222, 1.0]], ['2, k, 10', [0.2820946, -0.1603334, 1.0]], ['2, k, 11', [0.2069342, -0.1943673, 1.0]], ['2, k, 12', [0.04496282, -0.2642433, 1.0]], ['2, k, 13', [-0.03165156, -0.3287157, 1.0]], ['2, k, 14', [0.08777599, -0.7012436, 1.0]], ['2, k, 15', [0.06346832, -0.7541721, 1.0]], ['2, k, 16', [0.2402518, -0.2858107, 1.0]], ['2, k, 17', [0.3449402, -0.2912122, 1.0]], ['2, k, 18', [0.3123941, -0.6742533, 1.0]], ['2, k, 19', [0.3315855, -0.7518032, 1.0]], ['2, k, 20', [0.2004883, 0.2530279, 1.0]], ['2, k, 21', [0.005644313, 0.3575814, 1.0]], ['2, k, 22', [0.0117236, 0.2371018, 1.0]], ['2, k, 23', [0.1359846, -0.2723022, 1.0]], ['2, k, 24', [0.1388875, -0.127658, 1.0]]]
[['2, k, 0', [0.1452841, -0.2801779, 1.0]], ['2, k, 1', [0.1768564, 0.02846015, 1.0]], ['2, k, 2', [0.2079281, 0.3260749, 1.0]], ['2, k, 3', [0.2129003, 0.4820719, 1.0]], ['2, k, 4', [0.03208236, 0.2361905, 1.0]], ['2, k, 5', [-0.07181586, -0.001554252, 1.0]], ['2, k, 6', [-0.007996448, 0.215548, 1.0]], ['2, k, 7', [-0.01560628, 0.2813838, 1.0]], ['2, k, 8', [0.3836485, 0.2102374, 1.0]], ['2, k, 9', [0.4575682, -0.03691395, 1.0]], ['2, k, 10', [0.3370713, -0.1446268, 1.0]], ['2, k, 11', [0.3197862, -0.173453, 1.0]], ['2, k, 12', [0.04493732, -0.2642481, 1.0]], ['2, k, 13', [-0.03163863, -0.3287857, 1.0]], ['2, k, 14', [0.08756022, -0.701187, 1.0]], ['2, k, 15', [0.06384835, -0.7541924, 1.0]], ['2, k, 16', [0.2402378, -0.2858701, 1.0]], ['2, k, 17', [0.3448726, -0.2916335, 1.0]], ['2, k, 18', [0.3129863, -0.6746998, 1.0]], ['2, k, 19', [0.33179, -0.7518473, 1.0]], ['2, k, 20', [0.2004713, 0.2530511, 1.0]], ['2, k, 21', [-0.001195386, 0.3511676, 1.0]], ['2, k, 22', [0.0017037, 0.2430027, 1.0]], ['2, k, 23', [0.315392, -0.2205393, 1.0]], ['2, k, 24', [0.2516097, -0.1678356, 1.0]]]
[['2, k, 0', [0.145275, -0.2801457, 1.0]], ['2, k, 1', [0.1768519, 0.0284867, 1.0]], ['2, k, 2', [0.2078598, 0.3261439, 1.0]], ['2, k, 3', [0.2130022, 0.482171, 1.0]], ['2, k, 4', [0.03259995, 0.2356905, 1.0]], ['2, k, 5', [-0.07588758, -0.04787587, 1.0]], ['2, k, 6', [-0.007953885, 0.2155875, 1.0]], ['2, k, 7', [-0.01198635, 0.2916498, 1.0]], ['2, k, 8', [0.3831623, 0.2105045, 1.0]], ['2, k, 9', [0.4573795, -0.03694026, 1.0]], ['2, k, 10', [0.3372866, -0.1447413, 1.0]], ['2, k, 11', [0.3228806, -0.1773767, 1.0]], ['2, k, 12', [0.04492506, -0.2642499, 1.0]], ['2, k, 13', [-0.03157894, -0.3288323, 1.0]], ['2, k, 14', [0.08517446, -0.7007188, 1.0]], ['2, k, 15', [0.06400846, -0.7541324, 1.0]], ['2, k, 16', [0.2402316, -0.2857824, 1.0]], ['2, k, 17', [0.3448887, -0.2916037, 1.0]], ['2, k, 18', [0.3129107, -0.6746938, 1.0]], ['2, k, 19', [0.3320224, -0.7519522, 1.0]], ['2, k, 20', [0.2004261, 0.2531044, 1.0]], ['2, k, 21', [0.01036577, 0.3676678, 1.0]], ['2, k, 22', [0.06782471, 0.3069834, 1.0]], ['2, k, 23', [0.3215584, -0.2215829, 1.0]], ['2, k, 24', [0.2553981, -0.1765133, 1.0]]]
[['2, k, 0', [0.1453092, -0.2802743, 1.0]], ['2, k, 1', [0.1767571, 0.0284108, 1.0]], ['2, k, 2', [0.2071589, 0.3261158, 1.0]], ['2, k, 3', [0.2130538, 0.4822311, 1.0]], ['2, k, 4', [0.03315615, 0.2317611, 1.0]], ['2, k, 5', [-0.07594281, -0.04534626, 1.0]], ['2, k, 6', [-0.003343738, 0.2232422, 1.0]], ['2, k, 7', [-0.01023663, 0.2920532, 1.0]], ['2, k, 8', [0.3830669, 0.2106178, 1.0]], ['2, k, 9', [0.4573331, -0.03686701, 1.0]], ['2, k, 10', [0.3376881, -0.1446649, 1.0]], ['2, k, 11', [0.3190183, -0.1754058, 1.0]], ['2, k, 12', [0.04492328, -0.2646298, 1.0]], ['2, k, 13', [-0.03162109, -0.3288588, 1.0]], ['2, k, 14', [0.09149754, -0.6984307, 1.0]], ['2, k, 15', [0.06532206, -0.7525994, 1.0]], ['2, k, 16', [0.2403293, -0.2858415, 1.0]], ['2, k, 17', [0.3448918, -0.2915271, 1.0]], ['2, k, 18', [0.3126456, -0.674575, 1.0]], ['2, k, 19', [0.3321557, -0.7518361, 1.0]], ['2, k, 20', [0.1999372, 0.2530462, 1.0]], ['2, k, 21', [0.004161899, 0.3637145, 1.0]], ['2, k, 22', [0.07500371, 0.3181291, 1.0]], ['2, k, 23', [0.3182039, -0.2209215, 1.0]], ['2, k, 24', [0.251755, -0.1641143, 1.0]]]
