[['2, k, 0', [-0.193401, -0.276315, 1.0]], ['2, k, 1', [-0.19079, 0.0379122, 1.0]], ['2, k, 2', [-0.186945, 0.343276, 1.0]], ['2, k, 3', [-0.181148, 0.469126, 1.0]], ['2, k, 4', [-0.372849, 0.246606, 1.0]], ['2, k, 5', [-0.554042, 0.0626521, 1.0]], ['2, k, 6', [-0.498089, -0.146856, 1.0]], ['2, k, 7', [-0.457725, -0.169062, 1.0]], ['2, k, 8', [0.000681187, 0.255821, 1.0]], ['2, k, 9', [0.161319, 0.0847515, 1.0]], ['2, k, 10', [0.0945409, -0.12956, 1.0]], ['2, k, 11', [0.0276464, -0.176728, 1.0]], ['2, k, 12', [-0.275636, -0.274071, 1.0]], ['2, k, 13', [-0.3039, -0.692424, 1.0]], ['2, k, 14', [-0.288736, -1.05795, 1.0]], ['2, k, 15', [-0.299561, -1.12598, 1.0]], ['2, k, 16', [-0.10507, -0.269853, 1.0]], ['2, k, 17', [-0.0719574, -0.667785, 1.0]], ['2, k, 18', [-0.101636, -1.05608, 1.0]], ['2, k, 19', [-0.101196, -1.11621, 1.0]], ['2, k, 20', [-0.188119, 0.268239, 1.0]], ['2, k, 21', [-0.440039, -0.214459, 1.0]], ['2, k, 22', [-0.468301, -0.163565, 1.0]], ['2, k, 23', [0.00475764, -0.26466, 1.0]], ['2, k, 24', [-0.013061, -0.15385, 1.0]]]
[['2, k, 0', [-0.210888, -0.29549, 1.0]], ['2, k, 1', [-0.212054, -0.00260076, 1.0]], ['2, k, 2', [-0.207461, 0.278058, 1.0]], ['2, k, 3', [-0.201157, 0.379763, 1.0]], ['2, k, 4', [-0.386087, 0.162202, 1.0]], ['2, k, 5', [-0.555716, 0.00144004, 1.0]], ['2, k, 6', [-0.491369, -0.150235, 1.0]], ['2, k, 7', [-0.436448, -0.180144, 1.0]], ['2, k, 8', [-0.0427301, 0.1715, 1.0]], ['2, k, 9', [0.150112, 0.0380915, 1.0]], ['2, k, 10', [0.0865136, -0.147378, 1.0]], ['2, k, 11', [0.0224362, -0.17317, 1.0]], ['2, k, 12', [-0.289654, -0.294323, 1.0]], ['2, k, 13', [-0.298153, -0.720975, 1.0]], ['2, k, 14', [-0.291135, -1.07129, 1.0]], ['2, k, 15', [-0.297919, -1.1246, 1.0]], ['2, k, 16', [-0.126302, -0.287647, 1.0]], ['2, k, 17', [-0.0942454, -0.717742, 1.0]], ['2, k, 18', [-0.101928, -1.0669, 1.0]], ['2, k, 19', [-0.099411, -1.11934, 1.0]], ['2, k, 20', [-0.210285, 0.20943, 1.0]], ['2, k, 21', [-0.436348, -0.258623, 1.0]], ['2, k, 22', [-0.40128, -0.207931, 1.0]], ['2, k, 23', [-0.01392, -0.258935, 1.0]], ['2, k, 24', [-0.0148272, -0.13658, 1.0]]]
[['2, k, 0', [-0.219042, -0.295429, 1.0]], ['2, k, 1', [-0.212355, -0.00307152, 1.0]], ['2, k, 2', [-0.205359, 0.277573, 1.0]], ['2, k, 3', [-0.190979, 0.377015, 1.0]], ['2, k, 4', [-0.370351, 0.163909, 1.0]], ['2, k, 5', [-0.549322, 0.0118248, 1.0]], ['2, k, 6', [-0.498682, -0.142739, 1.0]], ['2, k, 7', [-0.447146, -0.17542, 1.0]], ['2, k, 8', [-0.037204, 0.167536, 1.0]], ['2, k, 9', [0.150369, 0.0267317, 1.0]], ['2, k, 10', [0.0342546, -0.160081, 1.0]], ['2, k, 11', [-0.0194691, -0.198478, 1.0]], ['2, k, 12', [-0.297767, -0.292481, 1.0]], ['2, k, 13', [-0.303498, -0.72003, 1.0]], ['2, k, 14', [-0.290852, -1.07438, 1.0]], ['2, k, 15', [-0.298178, -1.12454, 1.0]], ['2, k, 16', [-0.134032, -0.289353, 1.0]], ['2, k, 17', [-0.100488, -0.722214, 1.0]], ['2, k, 18', [-0.102631, -1.06899, 1.0]], ['2, k, 19', [-0.0997027, -1.11975, 1.0]], ['2, k, 20', [-0.208801, 0.208875, 1.0]], ['2, k, 21', [-0.429265, -0.248992, 1.0]], ['2, k, 22', [-0.405099, -0.145572, 1.0]], ['2, k, 23', [-0.0467009, -0.277807, 1.0]], ['2, k, 24', [-0.0631476, -0.160171, 1.0]]]
[['2, k, 0', [-0.227587, -0.296251, 1.0]], ['2, k, 1', [-0.212859, -0.00389493, 1.0]], ['2, k, 2', [-0.200658, 0.276636, 1.0]], ['2, k, 3', [-0.179071, 0.374681, 1.0]], ['2, k, 4', [-0.364886, 0.164902, 1.0]], ['2, k, 5', [-0.550063, 0.0188362, 1.0]], ['2, k, 6', [-0.503227, -0.139363, 1.0]], ['2, k, 7', [-0.456462, -0.174685, 1.0]], ['2, k, 8', [-0.0312381, 0.163469, 1.0]], ['2, k, 9', [0.150371, 0.0207723, 1.0]], ['2, k, 10', [0.0338523, -0.159756, 1.0]], ['2, k, 11', [-0.0226861, -0.196056, 1.0]], ['2, k, 12', [-0.305874, -0.29152, 1.0]], ['2, k, 13', [-0.310693, -0.721952, 1.0]], ['2, k, 14', [-0.290871, -1.07504, 1.0]], ['2, k, 15', [-0.298332, -1.12412, 1.0]], ['2, k, 16', [-0.142766, -0.292087, 1.0]], ['2, k, 17', [-0.104831, -0.722254, 1.0]], ['2, k, 18', [-0.103043, -1.0693, 1.0]], ['2, k, 19', [-0.0969994, -1.12053, 1.0]], ['2, k, 20', [-0.205724, 0.207889, 1.0]], ['2, k, 21', [-0.436551, -0.249933, 1.0]], ['2, k, 22', [-0.406969, -0.164357, 1.0]], ['2, k, 23', [-0.0535675, -0.28085, 1.0]], ['2, k, 24', [-0.0650403, -0.155141, 1.0]]]
[['2, k, 0', [-0.238054, -0.296999, 1.0]], ['2, k, 1', [-0.212375, -0.00499205, 1.0]], ['2, k, 2', [-0.180146, 0.273416, 1.0]], ['2, k, 3', [-0.16736, 0.372038, 1.0]], ['2, k, 4', [-0.36074, 0.165917, 1.0]], ['2, k, 5', [-0.549659, 0.0220437, 1.0]], ['2, k, 6', [-0.506298, -0.138884, 1.0]], ['2, k, 7', [-0.463545, -0.176641, 1.0]], ['2, k, 8', [-0.0309659, 0.163348, 1.0]], ['2, k, 9', [0.14997, 0.0141193, 1.0]], ['2, k, 10', [0.0126171, -0.16697, 1.0]], ['2, k, 11', [0.00782999, -0.171863, 1.0]], ['2, k, 12', [-0.316185, -0.290404, 1.0]], ['2, k, 13', [-0.316981, -0.720745, 1.0]], ['2, k, 14', [-0.290941, -1.07332, 1.0]], ['2, k, 15', [-0.298541, -1.12449, 1.0]], ['2, k, 16', [-0.153064, -0.29468, 1.0]], ['2, k, 17', [-0.109993, -0.722807, 1.0]], ['2, k, 18', [-0.103872, -1.0694, 1.0]], ['2, k, 19', [-0.0972981, -1.12028, 1.0]], ['2, k, 20', [-0.19149, 0.204918, 1.0]], ['2, k, 21', [-0.44886, -0.252056, 1.0]], ['2, k, 22', [-0.412434, -0.168801, 1.0]], ['2, k, 23', [-0.0294988, -0.248372, 1.0]], ['2, k, 24', [-0.0341181, -0.143741, 1.0]]]
[['2, k, 0', [-0.247978, -0.299652, 1.0]], ['2, k, 1', [-0.212235, -0.006144, 1.0]], ['2, k, 2', [-0.173319, 0.273002, 1.0]], ['2, k, 3', [-0.157402, 0.37062, 1.0]], ['2, k, 4', [-0.355779, 0.166553, 1.0]], ['2, k, 5', [-0.55346, 0.0296982, 1.0]], ['2, k, 6', [-0.510938, -0.13624, 1.0]], ['2, k, 7', [-0.474045, -0.175174, 1.0]], ['2, k, 8', [-0.0301139, 0.163096, 1.0]], ['2, k, 9', [0.149482, 0.00593167, 1.0]], ['2, k, 10', [0.00456857, -0.172839, 1.0]], ['2, k, 11', [-0.0562524, -0.208473, 1.0]], ['2, k, 12', [-0.32541, -0.291764, 1.0]], ['2, k, 13', [-0.323, -0.720342, 1.0]], ['2, k, 14', [-0.290736, -1.07336, 1.0]], ['2, k, 15', [-0.298506, -1.12461, 1.0]], ['2, k, 16', [-0.163393, -0.298596, 1.0]], ['2, k, 17', [-0.118149, -0.726207, 1.0]], ['2, k, 18', [-0.103871, -1.07162, 1.0]], ['2, k, 19', [-0.0967747, -1.12026, 1.0]], ['2, k, 20', [-0.185524, 0.204018, 1.0]], ['2, k, 21', [-0.481264, -0.267471, 1.0]], ['2, k, 22', [-0.427841, -0.201073, 1.0]], ['2, k, 23', [-0.0620602, -0.300248, 1.0]], ['2, k, 24', [-0.104913, -0.213886, 1.0]]]
[['2, k, 0', [-0.255249, -0.302289, 1.0]], ['2, k, 1', [-0.21203, -0.0073256, 1.0]], ['2, k, 2', [-0.165642, 0.273458, 1.0]], ['2, k, 3', [-0.147196, 0.370017, 1.0]], ['2, k, 4', [-0.349834, 0.167885, 1.0]], ['2, k, 5', [-0.554675, 0.035561, 1.0]], ['2, k, 6', [-0.517947, -0.135735, 1.0]], ['2, k, 7', [-0.480025, -0.175478, 1.0]], ['2, k, 8', [-0.0287198, 0.162458, 1.0]], ['2, k, 9', [0.148414, 0.00275629, 1.0]], ['2, k, 10', [0.00506288, -0.172444, 1.0]], ['2, k, 11', [-0.0592209, -0.207045, 1.0]], ['2, k, 12', [-0.332744, -0.293333, 1.0]], ['2, k, 13', [-0.328038, -0.71924, 1.0]], ['2, k, 14', [-0.290762, -1.07348, 1.0]], ['2, k, 15', [-0.295973, -1.12313, 1.0]], ['2, k, 16', [-0.170277, -0.302159, 1.0]], ['2, k, 17', [-0.126141, -0.72704, 1.0]], ['2, k, 18', [-0.103999, -1.07231, 1.0]], ['2, k, 19', [-0.0953689, -1.12049, 1.0]], ['2, k, 20', [-0.179451, 0.203825, 1.0]], ['2, k, 21', [-0.469486, -0.244842, 1.0]], ['2, k, 22', [-0.426149, -0.153216, 1.0]], ['2, k, 23', [-0.072385, -0.295365, 1.0]], ['2, k, 24', [-0.106005, -0.207669, 1.0]]]
[['2, k, 0', [-0.260632, -0.304367, 1.0]], ['2, k, 1', [-0.211626, -0.00809192, 1.0]], ['2, k, 2', [-0.157842, 0.275072, 1.0]], ['2, k, 3', [-0.138449, 0.371816, 1.0]], ['2, k, 4', [-0.345258, 0.169775, 1.0]], ['2, k, 5', [-0.55863, 0.0440148, 1.0]], ['2, k, 6', [-0.526973, -0.132117, 1.0]], ['2, k, 7', [-0.492203, -0.172394, 1.0]], ['2, k, 8', [-0.0269797, 0.161903, 1.0]], ['2, k, 9', [0.146925, -0.000779043, 1.0]], ['2, k, 10', [0.00704094, -0.173421, 1.0]], ['2, k, 11', [-0.0592425, -0.204625, 1.0]], ['2, k, 12', [-0.337998, -0.294405, 1.0]], ['2, k, 13', [-0.333007, -0.722003, 1.0]], ['2, k, 14', [-0.290855, -1.0734, 1.0]], ['2, k, 15', [-0.296322, -1.12325, 1.0]], ['2, k, 16', [-0.175702, -0.305171, 1.0]], ['2, k, 17', [-0.132099, -0.729428, 1.0]], ['2, k, 18', [-0.103988, -1.07354, 1.0]], ['2, k, 19', [-0.0949082, -1.12063, 1.0]], ['2, k, 20', [-0.173221, 0.204644, 1.0]], ['2, k, 21', [-0.495343, -0.264247, 1.0]], ['2, k, 22', [-0.441934, -0.189816, 1.0]], ['2, k, 23', [-0.0807294, -0.302419, 1.0]], ['2, k, 24', [-0.0991497, -0.190276, 1.0]]]
[['2, k, 0', [-0.265287, -0.30644, 1.0]], ['2, k, 1', [-0.211275, -0.00876093, 1.0]], ['2, k, 2', [-0.152351, 0.276772, 1.0]], ['2, k, 3', [-0.130708, 0.372936, 1.0]], ['2, k, 4', [-0.341949, 0.172116, 1.0]], ['2, k, 5', [-0.569075, 0.0819254, 1.0]], ['2, k, 6', [-0.536017, -0.110172, 1.0]], ['2, k, 7', [-0.503788, -0.155916, 1.0]], ['2, k, 8', [-0.0183215, 0.15763, 1.0]], ['2, k, 9', [0.145025, -0.00492622, 1.0]], ['2, k, 10', [0.00816655, -0.172761, 1.0]], ['2, k, 11', [-0.0580252, -0.20267, 1.0]], ['2, k, 12', [-0.342736, -0.29574, 1.0]], ['2, k, 13', [-0.338257, -0.720477, 1.0]], ['2, k, 14', [-0.290715, -1.07296, 1.0]], ['2, k, 15', [-0.296303, -1.12333, 1.0]], ['2, k, 16', [-0.18008, -0.307835, 1.0]], ['2, k, 17', [-0.141305, -0.733706, 1.0]], ['2, k, 18', [-0.104519, -1.07393, 1.0]], ['2, k, 19', [-0.0949085, -1.12054, 1.0]], ['2, k, 20', [-0.16866, 0.205698, 1.0]], ['2, k, 21', [-0.518256, -0.228068, 1.0]], ['2, k, 22', [-0.448763, -0.17959, 1.0]], ['2, k, 23', [-0.0859071, -0.299102, 1.0]], ['2, k, 24', [-0.101828, -0.186656, 1.0]]]
[['2, k, 0', [-0.27178, -0.310024, 1.0]], ['2, k, 1', [-0.21168, -0.00986629, 1.0]], ['2, k, 2', [-0.151295, 0.276574, 1.0]], ['2, k, 3', [-0.12589, 0.374487, 1.0]], ['2, k, 4', [-0.337438, 0.174956, 1.0]], ['2, k, 5', [-0.567227, 0.0768157, 1.0]], ['2, k, 6', [-0.54408, -0.107417, 1.0]], ['2, k, 7', [-0.515846, -0.153762, 1.0]], ['2, k, 8', [-0.00279495, 0.151774, 1.0]], ['2, k, 9', [0.141277, -0.00904975, 1.0]], ['2, k, 10', [0.0094985, -0.169969, 1.0]], ['2, k, 11', [-0.0524131, -0.195853, 1.0]], ['2, k, 12', [-0.348313, -0.297706, 1.0]], ['2, k, 13', [-0.34196, -0.720374, 1.0]], ['2, k, 14', [-0.290441, -1.07221, 1.0]], ['2, k, 15', [-0.296033, -1.12368, 1.0]], ['2, k, 16', [-0.187284, -0.313064, 1.0]], ['2, k, 17', [-0.145406, -0.733625, 1.0]], ['2, k, 18', [-0.10554, -1.07461, 1.0]], ['2, k, 19', [-0.0952869, -1.12008, 1.0]], ['2, k, 20', [-0.167812, 0.205395, 1.0]], ['2, k, 21', [-0.527752, -0.218598, 1.0]], ['2, k, 22', [-0.460442, -0.131128, 1.0]], ['2, k, 23', [-0.0830148, -0.279218, 1.0]], ['2, k, 24', [-0.0979774, -0.1727, 1.0]]]
[['2, k, 0', [-0.277401, -0.312625, 1.0]], ['2, k, 1', [-0.211659, -0.0101688, 1.0]], ['2, k, 2', [-0.143639, 0.281247, 1.0]], ['2, k, 3', [-0.120994, 0.377212, 1.0]], ['2, k, 4', [-0.334141, 0.178361, 1.0]], ['2, k, 5', [-0.565817, 0.0749612, 1.0]], ['2, k, 6', [-0.546354, -0.111064, 1.0]], ['2, k, 7', [-0.515149, -0.155357, 1.0]], ['2, k, 8', [-0.00108741, 0.151719, 1.0]], ['2, k, 9', [0.137851, -0.0123674, 1.0]], ['2, k, 10', [0.00488707, -0.175104, 1.0]], ['2, k, 11', [-0.0578499, -0.200258, 1.0]], ['2, k, 12', [-0.353748, -0.298807, 1.0]], ['2, k, 13', [-0.345057, -0.722045, 1.0]], ['2, k, 14', [-0.290461, -1.07137, 1.0]], ['2, k, 15', [-0.295273, -1.12308, 1.0]], ['2, k, 16', [-0.192878, -0.316988, 1.0]], ['2, k, 17', [-0.14971, -0.73223, 1.0]], ['2, k, 18', [-0.106781, -1.07504, 1.0]], ['2, k, 19', [-0.0951243, -1.12009, 1.0]], ['2, k, 20', [-0.162332, 0.208415, 1.0]], ['2, k, 21', [-0.526964, -0.24065, 1.0]], ['2, k, 22', [-0.460101, -0.175677, 1.0]], ['2, k, 23', [-0.0928349, -0.295639, 1.0]], ['2, k, 24', [-0.103177, -0.185148, 1.0]]]
[['2, k, 0', [-0.279925, -0.31369, 1.0]], ['2, k, 1', [-0.21142, -0.0101796, 1.0]], ['2, k, 2', [-0.140003, 0.284019, 1.0]], ['2, k, 3', [-0.117722, 0.379544, 1.0]], ['2, k, 4', [-0.332238, 0.181774, 1.0]], ['2, k, 5', [-0.565642, 0.0747473, 1.0]], ['2, k, 6', [-0.549069, -0.113218, 1.0]], ['2, k, 7', [-0.519726, -0.157177, 1.0]], ['2, k, 8', [0.00129115, 0.152613, 1.0]], ['2, k, 9', [0.136721, -0.0149717, 1.0]], ['2, k, 10', [0.00231821, -0.179683, 1.0]], ['2, k, 11', [-0.0624349, -0.204299, 1.0]], ['2, k, 12', [-0.355691, -0.298961, 1.0]], ['2, k, 13', [-0.348888, -0.721718, 1.0]], ['2, k, 14', [-0.291491, -1.07116, 1.0]], ['2, k, 15', [-0.296277, -1.12399, 1.0]], ['2, k, 16', [-0.195781, -0.318911, 1.0]], ['2, k, 17', [-0.152584, -0.731428, 1.0]], ['2, k, 18', [-0.107435, -1.07615, 1.0]], ['2, k, 19', [-0.0951963, -1.12009, 1.0]], ['2, k, 20', [-0.158971, 0.210769, 1.0]], ['2, k, 21', [-0.537836, -0.219293, 1.0]], ['2, k, 22', [-0.464138, -0.173373, 1.0]], ['2, k, 23', [-0.0923503, -0.294088, 1.0]], ['2, k, 24', [-0.107365, -0.188644, 1.0]]]
[['2, k, 0', [-0.281486, -0.315239, 1.0]], ['2, k, 1', [-0.211165, -0.0100395, 1.0]], ['2, k, 2', [-0.137563, 0.287334, 1.0]], ['2, k, 3', [-0.114498, 0.381641, 1.0]], ['2, k, 4', [-0.331077, 0.184189, 1.0]], ['2, k, 5', [-0.56517, 0.0752064, 1.0]], ['2, k, 6', [-0.553155, -0.115011, 1.0]], ['2, k, 7', [-0.523363, -0.159983, 1.0]], ['2, k, 8', [0.00255383, 0.153337, 1.0]], ['2, k, 9', [0.135246, -0.0163157, 1.0]], ['2, k, 10', [0.00033065, -0.184495, 1.0]], ['2, k, 11', [-0.0650039, -0.207786, 1.0]], ['2, k, 12', [-0.356903, -0.300174, 1.0]], ['2, k, 13', [-0.350748, -0.72238, 1.0]], ['2, k, 14', [-0.291337, -1.07029, 1.0]], ['2, k, 15', [-0.295904, -1.12478, 1.0]], ['2, k, 16', [-0.19749, -0.320623, 1.0]], ['2, k, 17', [-0.154265, -0.731174, 1.0]], ['2, k, 18', [-0.107765, -1.07621, 1.0]], ['2, k, 19', [-0.0950905, -1.11995, 1.0]], ['2, k, 20', [-0.156726, 0.213433, 1.0]], ['2, k, 21', [-0.530076, -0.245594, 1.0]], ['2, k, 22', [-0.469124, -0.178133, 1.0]], ['2, k, 23', [-0.101906, -0.30332, 1.0]], ['2, k, 24', [-0.108938, -0.187525, 1.0]]]
[['2, k, 0', [-0.283831, -0.315975, 1.0]], ['2, k, 1', [-0.211125, -0.0097493, 1.0]], ['2, k, 2', [-0.13631, 0.290735, 1.0]], ['2, k, 3', [-0.112341, 0.384046, 1.0]], ['2, k, 4', [-0.330518, 0.187839, 1.0]], ['2, k, 5', [-0.564847, 0.0754474, 1.0]], ['2, k, 6', [-0.55516, -0.11691, 1.0]], ['2, k, 7', [-0.526399, -0.161735, 1.0]], ['2, k, 8', [0.00431119, 0.15583, 1.0]], ['2, k, 9', [0.133824, -0.0163738, 1.0]], ['2, k, 10', [-0.00151041, -0.18719, 1.0]], ['2, k, 11', [-0.066562, -0.209276, 1.0]], ['2, k, 12', [-0.358916, -0.300371, 1.0]], ['2, k, 13', [-0.354866, -0.712651, 1.0]], ['2, k, 14', [-0.29196, -1.07013, 1.0]], ['2, k, 15', [-0.296287, -1.12527, 1.0]], ['2, k, 16', [-0.199988, -0.32177, 1.0]], ['2, k, 17', [-0.155083, -0.730186, 1.0]], ['2, k, 18', [-0.108588, -1.07732, 1.0]], ['2, k, 19', [-0.0951139, -1.11993, 1.0]], ['2, k, 20', [-0.155595, 0.216195, 1.0]], ['2, k, 21', [-0.515972, -0.225985, 1.0]], ['2, k, 22', [-0.472915, -0.163492, 1.0]], ['2, k, 23', [-0.10169, -0.302677, 1.0]], ['2, k, 24', [-0.108671, -0.192497, 1.0]]]
[['2, k, 0', [-0.284358, -0.31594, 1.0]], ['2, k, 1', [-0.211031, -0.00953064, 1.0]], ['2, k, 2', [-0.135961, 0.291692, 1.0]], ['2, k, 3', [-0.111113, 0.387098, 1.0]], ['2, k, 4', [-0.329596, 0.19201, 1.0]], ['2, k, 5', [-0.564109, 0.076, 1.0]], ['2, k, 6', [-0.556756, -0.1186, 1.0]], ['2, k, 7', [-0.528128, -0.161724, 1.0]], ['2, k, 8', [0.00513797, 0.157819, 1.0]], ['2, k, 9', [0.132234, -0.0164287, 1.0]], ['2, k, 10', [-0.0047617, -0.188761, 1.0]], ['2, k, 11', [-0.0712045, -0.210989, 1.0]], ['2, k, 12', [-0.359207, -0.299577, 1.0]], ['2, k, 13', [-0.35581, -0.710766, 1.0]], ['2, k, 14', [-0.291416, -1.07028, 1.0]], ['2, k, 15', [-0.296545, -1.12585, 1.0]], ['2, k, 16', [-0.200716, -0.322525, 1.0]], ['2, k, 17', [-0.155368, -0.728974, 1.0]], ['2, k, 18', [-0.108411, -1.07717, 1.0]], ['2, k, 19', [-0.0951015, -1.11994, 1.0]], ['2, k, 20', [-0.155179, 0.2171, 1.0]], ['2, k, 21', [-0.517633, -0.226623, 1.0]], ['2, k, 22', [-0.473462, -0.142728, 1.0]], ['2, k, 23', [-0.101086, -0.300879, 1.0]], ['2, k, 24', [-0.11269, -0.199732, 1.0]]]
[['2, k, 0', [-0.283487, -0.315314, 1.0]], ['2, k, 1', [-0.210859, -0.0078231, 1.0]], ['2, k, 2', [-0.137104, 0.299184, 1.0]], ['2, k, 3', [-0.110658, 0.39113, 1.0]], ['2, k, 4', [-0.328552, 0.19685, 1.0]], ['2, k, 5', [-0.563148, 0.0774085, 1.0]], ['2, k, 6', [-0.557686, -0.11877, 1.0]], ['2, k, 7', [-0.530235, -0.162799, 1.0]], ['2, k, 8', [0.00525704, 0.160847, 1.0]], ['2, k, 9', [0.130852, -0.0162466, 1.0]], ['2, k, 10', [-0.00579882, -0.191858, 1.0]], ['2, k, 11', [-0.0728146, -0.215292, 1.0]], ['2, k, 12', [-0.358469, -0.298415, 1.0]], ['2, k, 13', [-0.35689, -0.706636, 1.0]], ['2, k, 14', [-0.291755, -1.07026, 1.0]], ['2, k, 15', [-0.296528, -1.12609, 1.0]], ['2, k, 16', [-0.199745, -0.322342, 1.0]], ['2, k, 17', [-0.15502, -0.728146, 1.0]], ['2, k, 18', [-0.108798, -1.07715, 1.0]], ['2, k, 19', [-0.0951008, -1.11987, 1.0]], ['2, k, 20', [-0.155603, 0.223203, 1.0]], ['2, k, 21', [-0.523583, -0.225385, 1.0]], ['2, k, 22', [-0.47941, -0.146313, 1.0]], ['2, k, 23', [-0.103565, -0.314765, 1.0]], ['2, k, 24', [-0.111916, -0.201527, 1.0]]]
[['2, k, 0', [-0.282543, -0.315617, 1.0]], ['2, k, 1', [-0.210781, -0.00640372, 1.0]], ['2, k, 2', [-0.137919, 0.302437, 1.0]], ['2, k, 3', [-0.111474, 0.394799, 1.0]], ['2, k, 4', [-0.328336, 0.199637, 1.0]], ['2, k, 5', [-0.563048, 0.0779297, 1.0]], ['2, k, 6', [-0.558577, -0.120168, 1.0]], ['2, k, 7', [-0.528576, -0.164491, 1.0]], ['2, k, 8', [0.00643732, 0.165382, 1.0]], ['2, k, 9', [0.129996, -0.0151168, 1.0]], ['2, k, 10', [-0.0136055, -0.189007, 1.0]], ['2, k, 11', [-0.0732278, -0.213701, 1.0]], ['2, k, 12', [-0.35771, -0.298487, 1.0]], ['2, k, 13', [-0.356358, -0.700127, 1.0]], ['2, k, 14', [-0.291576, -1.07066, 1.0]], ['2, k, 15', [-0.296614, -1.12608, 1.0]], ['2, k, 16', [-0.198579, -0.322859, 1.0]], ['2, k, 17', [-0.153962, -0.725345, 1.0]], ['2, k, 18', [-0.10844, -1.07533, 1.0]], ['2, k, 19', [-0.0950908, -1.11989, 1.0]], ['2, k, 20', [-0.156086, 0.226138, 1.0]], ['2, k, 21', [-0.512156, -0.231497, 1.0]], ['2, k, 22', [-0.478185, -0.139051, 1.0]], ['2, k, 23', [-0.102231, -0.304374, 1.0]], ['2, k, 24', [-0.116757, -0.192906, 1.0]]]
[['2, k, 0', [-0.280105, -0.313834, 1.0]], ['2, k, 1', [-0.210281, -0.00369253, 1.0]], ['2, k, 2', [-0.138735, 0.306302, 1.0]], ['2, k, 3', [-0.113102, 0.398944, 1.0]], ['2, k, 4', [-0.329819, 0.203712, 1.0]], ['2, k, 5', [-0.562207, 0.0790579, 1.0]], ['2, k, 6', [-0.558927, -0.120171, 1.0]], ['2, k, 7', [-0.528433, -0.166929, 1.0]], ['2, k, 8', [0.00834789, 0.172193, 1.0]], ['2, k, 9', [0.129277, -0.0138246, 1.0]], ['2, k, 10', [-0.0163296, -0.187033, 1.0]], ['2, k, 11', [-0.0723758, -0.212179, 1.0]], ['2, k, 12', [-0.355265, -0.296856, 1.0]], ['2, k, 13', [-0.355231, -0.700523, 1.0]], ['2, k, 14', [-0.291852, -1.07127, 1.0]], ['2, k, 15', [-0.295584, -1.12645, 1.0]], ['2, k, 16', [-0.196192, -0.320972, 1.0]], ['2, k, 17', [-0.152489, -0.724932, 1.0]], ['2, k, 18', [-0.10771, -1.07468, 1.0]], ['2, k, 19', [-0.0951272, -1.1199, 1.0]], ['2, k, 20', [-0.15647, 0.229681, 1.0]], ['2, k, 21', [-0.5106, -0.231666, 1.0]], ['2, k, 22', [-0.476783, -0.140841, 1.0]], ['2, k, 23', [-0.096724, -0.310065, 1.0]], ['2, k, 24', [-0.118063, -0.199669, 1.0]]]
[['2, k, 0', [-0.277208, -0.312765, 1.0]], ['2, k, 1', [-0.209596, -0.000355404, 1.0]], ['2, k, 2', [-0.139995, 0.311662, 1.0]], ['2, k, 3', [-0.116096, 0.407985, 1.0]], ['2, k, 4', [-0.33163, 0.207211, 1.0]], ['2, k, 5', [-0.562067, 0.0793589, 1.0]], ['2, k, 6', [-0.558524, -0.121541, 1.0]], ['2, k, 7', [-0.527649, -0.16733, 1.0]], ['2, k, 8', [0.00831894, 0.175782, 1.0]], ['2, k, 9', [0.129465, -0.0132395, 1.0]], ['2, k, 10', [-0.0184945, -0.185336, 1.0]], ['2, k, 11', [-0.0713698, -0.21202, 1.0]], ['2, k, 12', [-0.35268, -0.296034, 1.0]], ['2, k, 13', [-0.35383, -0.698789, 1.0]], ['2, k, 14', [-0.292155, -1.0693, 1.0]], ['2, k, 15', [-0.293807, -1.12525, 1.0]], ['2, k, 16', [-0.193031, -0.319635, 1.0]], ['2, k, 17', [-0.15096, -0.72387, 1.0]], ['2, k, 18', [-0.107754, -1.07318, 1.0]], ['2, k, 19', [-0.0951699, -1.11999, 1.0]], ['2, k, 20', [-0.157136, 0.234411, 1.0]], ['2, k, 21', [-0.506045, -0.234353, 1.0]], ['2, k, 22', [-0.474971, -0.147081, 1.0]], ['2, k, 23', [-0.0942441, -0.308692, 1.0]], ['2, k, 24', [-0.115112, -0.197334, 1.0]]]
