[['2, k, 0', [-0.1752016, -0.1291343, 1.0]], ['2, k, 1', [-0.1764055, 0.1176139, 1.0]], ['2, k, 2', [-0.176819, 0.3583751, 1.0]], ['2, k, 3', [-0.1662857, 0.4849998, 1.0]], ['2, k, 4', [-0.3148325, 0.2510451, 1.0]], ['2, k, 5', [-0.3811466, 0.007616721, 1.0]], ['2, k, 6', [-0.3967097, -0.1864787, 1.0]], ['2, k, 7', [-0.4119357, -0.2356543, 1.0]], ['2, k, 8', [-0.02020514, 0.2507922, 1.0]], ['2, k, 9', [0.02904074, 0.0338561, 1.0]], ['2, k, 10', [-0.002983388, -0.1189438, 1.0]], ['2, k, 11', [-0.02100005, -0.1671518, 1.0]], ['2, k, 12', [-0.2417227, -0.1272779, 1.0]], ['2, k, 13', [-0.2677442, -0.2669664, 1.0]], ['2, k, 14', [-0.2531966, -0.6038011, 1.0]], ['2, k, 15', [-0.2480898, -0.6649625, 1.0]], ['2, k, 16', [-0.1050239, -0.1285148, 1.0]], ['2, k, 17', [0.02168087, -0.2515889, 1.0]], ['2, k, 18', [0.01379462, -0.6011773, 1.0]], ['2, k, 19', [0.02461736, -0.6633236, 1.0]], ['2, k, 20', [-0.1769352, 0.2989383, 1.0]], ['2, k, 21', [-0.4299414, -0.3104662, 1.0]], ['2, k, 22', [-0.3710585, -0.2283696, 1.0]], ['2, k, 23', [-0.03039853, -0.2230144, 1.0]], ['2, k, 24', [0.02085008, -0.1649035, 1.0]]]
[['2, k, 0', [-0.1876941, -0.1148916, 1.0]], ['2, k, 1', [-0.1877255, 0.1304072, 1.0]], ['2, k, 2', [-0.1877621, 0.3704165, 1.0]], ['2, k, 3', [-0.1744011, 0.4957689, 1.0]], ['2, k, 4', [-0.3052373, 0.2922583, 1.0]], ['2, k, 5', [-0.3538336, 0.4949868, 1.0]], ['2, k, 6', [-0.3182951, 0.6734339, 1.0]], ['2, k, 7', [-0.312719, 0.7377206, 1.0]], ['2, k, 8', [-0.02992915, 0.2542597, 1.0]], ['2, k, 9', [0.02843763, 0.04057278, 1.0]], ['2, k, 10', [0.003217788, -0.1218659, 1.0]], ['2, k, 11', [-0.02046415, -0.153957, 1.0]], ['2, k, 12', [-0.254279, -0.108358, 1.0]], ['2, k, 13', [-0.2662974, -0.2639952, 1.0]], ['2, k, 14', [-0.2507444, -0.6013637, 1.0]], ['2, k, 15', [-0.2473548, -0.6648888, 1.0]], ['2, k, 16', [-0.1170613, -0.1188629, 1.0]], ['2, k, 17', [0.02345208, -0.2539884, 1.0]], ['2, k, 18', [0.01440939, -0.6004884, 1.0]], ['2, k, 19', [0.02185215, -0.6643911, 1.0]], ['2, k, 20', [-0.1880188, 0.311244, 1.0]], ['2, k, 21', [-0.3025418, 0.7900515, 1.0]], ['2, k, 22', [-0.2669815, 0.7167524, 1.0]], ['2, k, 23', [-0.04607451, -0.2100715, 1.0]], ['2, k, 24', [0.02095857, -0.1532616, 1.0]]]
[['2, k, 0', [-0.1877347, -0.1150653, 1.0]], ['2, k, 1', [-0.1869772, 0.1303315, 1.0]], ['2, k, 2', [-0.186127, 0.3703949, 1.0]], ['2, k, 3', [-0.174003, 0.4959937, 1.0]], ['2, k, 4', [-0.3047924, 0.2911935, 1.0]], ['2, k, 5', [-0.3595982, 0.4659498, 1.0]], ['2, k, 6', [-0.3123014, 0.6454997, 1.0]], ['2, k, 7', [-0.3110618, 0.7003367, 1.0]], ['2, k, 8', [-0.02950417, 0.2539682, 1.0]], ['2, k, 9', [0.0277755, 0.03990927, 1.0]], ['2, k, 10', [0.003439977, -0.1224515, 1.0]], ['2, k, 11', [-0.02018508, -0.150766, 1.0]], ['2, k, 12', [-0.2543607, -0.1085767, 1.0]], ['2, k, 13', [-0.2662685, -0.2640917, 1.0]], ['2, k, 14', [-0.2511803, -0.6010472, 1.0]], ['2, k, 15', [-0.2475786, -0.6647692, 1.0]], ['2, k, 16', [-0.1170099, -0.1189442, 1.0]], ['2, k, 17', [0.02327172, -0.253721, 1.0]], ['2, k, 18', [0.01409518, -0.6011015, 1.0]], ['2, k, 19', [0.02324834, -0.6640736, 1.0]], ['2, k, 20', [-0.1866073, 0.311197, 1.0]], ['2, k, 21', [-0.307345, 0.7577105, 1.0]], ['2, k, 22', [-0.2684084, 0.6868501, 1.0]], ['2, k, 23', [-0.04865825, -0.2080661, 1.0]], ['2, k, 24', [0.02102705, -0.1467991, 1.0]]]
[['2, k, 0', [-0.1889765, -0.115524, 1.0]], ['2, k, 1', [-0.1869728, 0.1298444, 1.0]], ['2, k, 2', [-0.1846936, 0.3695318, 1.0]], ['2, k, 3', [-0.1736078, 0.495217, 1.0]], ['2, k, 4', [-0.3048906, 0.289844, 1.0]], ['2, k, 5', [-0.3625483, 0.4427415, 1.0]], ['2, k, 6', [-0.3140185, 0.6031905, 1.0]], ['2, k, 7', [-0.3078111, 0.6546322, 1.0]], ['2, k, 8', [-0.03023794, 0.2530865, 1.0]], ['2, k, 9', [0.02689965, 0.04071991, 1.0]], ['2, k, 10', [0.00383942, -0.1215196, 1.0]], ['2, k, 11', [-0.02248899, -0.1518336, 1.0]], ['2, k, 12', [-0.2554286, -0.1088735, 1.0]], ['2, k, 13', [-0.2663461, -0.2639787, 1.0]], ['2, k, 14', [-0.2513326, -0.6017878, 1.0]], ['2, k, 15', [-0.2475498, -0.665418, 1.0]], ['2, k, 16', [-0.1183771, -0.1195827, 1.0]], ['2, k, 17', [0.0231419, -0.2531903, 1.0]], ['2, k, 18', [0.0143022, -0.6001734, 1.0]], ['2, k, 19', [0.02383016, -0.6636339, 1.0]], ['2, k, 20', [-0.1856144, 0.3104537, 1.0]], ['2, k, 21', [-0.297875, 0.7100972, 1.0]], ['2, k, 22', [-0.2636488, 0.6306757, 1.0]], ['2, k, 23', [-0.04214295, -0.2070069, 1.0]], ['2, k, 24', [0.01555334, -0.1461933, 1.0]]]
[['2, k, 0', [-0.1894313, -0.1159593, 1.0]], ['2, k, 1', [-0.1872921, 0.1294629, 1.0]], ['2, k, 2', [-0.1848153, 0.3693036, 1.0]], ['2, k, 3', [-0.1730497, 0.4948894, 1.0]], ['2, k, 4', [-0.3046793, 0.288458, 1.0]], ['2, k, 5', [-0.3685248, 0.4130609, 1.0]], ['2, k, 6', [-0.3209317, 0.5554185, 1.0]], ['2, k, 7', [-0.3091815, 0.6072029, 1.0]], ['2, k, 8', [-0.03013712, 0.2535186, 1.0]], ['2, k, 9', [0.0263761, 0.04083538, 1.0]], ['2, k, 10', [0.004675933, -0.1224979, 1.0]], ['2, k, 11', [-0.01735825, -0.1371944, 1.0]], ['2, k, 12', [-0.2559753, -0.1093906, 1.0]], ['2, k, 13', [-0.266372, -0.2638121, 1.0]], ['2, k, 14', [-0.2514462, -0.6018665, 1.0]], ['2, k, 15', [-0.2484543, -0.6655142, 1.0]], ['2, k, 16', [-0.1187733, -0.1199727, 1.0]], ['2, k, 17', [0.02302153, -0.2533539, 1.0]], ['2, k, 18', [0.01442476, -0.6000124, 1.0]], ['2, k, 19', [0.02395692, -0.6634672, 1.0]], ['2, k, 20', [-0.1857591, 0.3101835, 1.0]], ['2, k, 21', [-0.3034635, 0.6575571, 1.0]], ['2, k, 22', [-0.2629268, 0.5952174, 1.0]], ['2, k, 23', [-0.04715396, -0.1934213, 1.0]], ['2, k, 24', [0.02225346, -0.1491477, 1.0]]]
[['2, k, 0', [-0.1878752, -0.1172978, 1.0]], ['2, k, 1', [-0.1861279, 0.1277875, 1.0]], ['2, k, 2', [-0.1839175, 0.3673176, 1.0]], ['2, k, 3', [-0.1727858, 0.4932235, 1.0]], ['2, k, 4', [-0.3034435, 0.2852212, 1.0]], ['2, k, 5', [-0.3544608, 0.3616241, 1.0]], ['2, k, 6', [-0.319291, 0.4544419, 1.0]], ['2, k, 7', [-0.311763, 0.4936351, 1.0]], ['2, k, 8', [-0.02800081, 0.2535551, 1.0]], ['2, k, 9', [0.02626617, 0.04086746, 1.0]], ['2, k, 10', [0.003802973, -0.1222848, 1.0]], ['2, k, 11', [-0.01731659, -0.1404154, 1.0]], ['2, k, 12', [-0.2535526, -0.1118946, 1.0]], ['2, k, 13', [-0.2663555, -0.2642491, 1.0]], ['2, k, 14', [-0.2513901, -0.6014755, 1.0]], ['2, k, 15', [-0.2493103, -0.6661095, 1.0]], ['2, k, 16', [-0.117887, -0.1205287, 1.0]], ['2, k, 17', [0.0230571, -0.2532655, 1.0]], ['2, k, 18', [0.01447333, -0.5995708, 1.0]], ['2, k, 19', [0.02306249, -0.6621784, 1.0]], ['2, k, 20', [-0.1847498, 0.3082473, 1.0]], ['2, k, 21', [-0.2954445, 0.536182, 1.0]], ['2, k, 22', [-0.2711263, 0.4810353, 1.0]], ['2, k, 23', [-0.04708681, -0.1944694, 1.0]], ['2, k, 24', [0.02663335, -0.139439, 1.0]]]
[['2, k, 0', [-0.1864498, -0.1190259, 1.0]], ['2, k, 1', [-0.1853726, 0.1264071, 1.0]], ['2, k, 2', [-0.1836156, 0.3662126, 1.0]], ['2, k, 3', [-0.1718148, 0.4894229, 1.0]], ['2, k, 4', [-0.3022082, 0.2821513, 1.0]], ['2, k, 5', [-0.3694724, 0.3221353, 1.0]], ['2, k, 6', [-0.3215177, 0.3929113, 1.0]], ['2, k, 7', [-0.3139072, 0.4289551, 1.0]], ['2, k, 8', [-0.02828359, 0.2526059, 1.0]], ['2, k, 9', [0.0257288, 0.04066151, 1.0]], ['2, k, 10', [0.00338668, -0.1222567, 1.0]], ['2, k, 11', [-0.017979, -0.1391407, 1.0]], ['2, k, 12', [-0.2523813, -0.1137956, 1.0]], ['2, k, 13', [-0.2663744, -0.2642816, 1.0]], ['2, k, 14', [-0.2515395, -0.6020032, 1.0]], ['2, k, 15', [-0.2491913, -0.6661048, 1.0]], ['2, k, 16', [-0.1162309, -0.1220077, 1.0]], ['2, k, 17', [0.02308987, -0.2532669, 1.0]], ['2, k, 18', [0.01432313, -0.6024492, 1.0]], ['2, k, 19', [0.02280189, -0.6644141, 1.0]], ['2, k, 20', [-0.1843167, 0.307058, 1.0]], ['2, k, 21', [-0.3111528, 0.4607439, 1.0]], ['2, k, 22', [-0.2776571, 0.4233069, 1.0]], ['2, k, 23', [-0.04540256, -0.1950788, 1.0]], ['2, k, 24', [0.02042358, -0.1358142, 1.0]]]
[['2, k, 0', [-0.1858444, -0.1198052, 1.0]], ['2, k, 1', [-0.1845995, 0.1258167, 1.0]], ['2, k, 2', [-0.1823165, 0.3656958, 1.0]], ['2, k, 3', [-0.1718904, 0.489693, 1.0]], ['2, k, 4', [-0.3018472, 0.2806594, 1.0]], ['2, k, 5', [-0.3944492, 0.2895616, 1.0]], ['2, k, 6', [-0.3386324, 0.3238478, 1.0]], ['2, k, 7', [-0.3144728, 0.367561, 1.0]], ['2, k, 8', [-0.02811654, 0.2525855, 1.0]], ['2, k, 9', [0.02532453, 0.04016285, 1.0]], ['2, k, 10', [0.003004861, -0.1222246, 1.0]], ['2, k, 11', [-0.01804683, -0.1422996, 1.0]], ['2, k, 12', [-0.2519782, -0.1145814, 1.0]], ['2, k, 13', [-0.2663782, -0.2643085, 1.0]], ['2, k, 14', [-0.2516089, -0.6021647, 1.0]], ['2, k, 15', [-0.2493371, -0.6657728, 1.0]], ['2, k, 16', [-0.1154347, -0.1227398, 1.0]], ['2, k, 17', [0.02328849, -0.2534919, 1.0]], ['2, k, 18', [0.01472443, -0.600925, 1.0]], ['2, k, 19', [0.02251815, -0.6642687, 1.0]], ['2, k, 20', [-0.1831362, 0.306501, 1.0]], ['2, k, 21', [-0.2947828, 0.4016301, 1.0]], ['2, k, 22', [-0.2839868, 0.3585466, 1.0]], ['2, k, 23', [-0.04307699, -0.1981761, 1.0]], ['2, k, 24', [0.02190979, -0.1494519, 1.0]]]
[['2, k, 0', [-0.1842975, -0.1208988, 1.0]], ['2, k, 1', [-0.1842373, 0.1254158, 1.0]], ['2, k, 2', [-0.1824491, 0.3654031, 1.0]], ['2, k, 3', [-0.1717779, 0.4898596, 1.0]], ['2, k, 4', [-0.2998708, 0.2787519, 1.0]], ['2, k, 5', [-0.3902805, 0.2207411, 1.0]], ['2, k, 6', [-0.322884, 0.2819551, 1.0]], ['2, k, 7', [-0.3221955, 0.2296023, 1.0]], ['2, k, 8', [-0.02508974, 0.2512524, 1.0]], ['2, k, 9', [0.02525058, 0.03983414, 1.0]], ['2, k, 10', [0.007066336, -0.1190978, 1.0]], ['2, k, 11', [-0.01696025, -0.1596137, 1.0]], ['2, k, 12', [-0.250551, -0.1155111, 1.0]], ['2, k, 13', [-0.2664048, -0.2645326, 1.0]], ['2, k, 14', [-0.2525018, -0.6045877, 1.0]], ['2, k, 15', [-0.2489517, -0.6659124, 1.0]], ['2, k, 16', [-0.1138166, -0.1239189, 1.0]], ['2, k, 17', [0.023305, -0.2536439, 1.0]], ['2, k, 18', [0.01480974, -0.6007419, 1.0]], ['2, k, 19', [0.02473876, -0.6638676, 1.0]], ['2, k, 20', [-0.1830988, 0.3061927, 1.0]], ['2, k, 21', [-0.3172314, 0.2442312, 1.0]], ['2, k, 22', [-0.295161, 0.2296951, 1.0]], ['2, k, 23', [-0.0309193, -0.215971, 1.0]], ['2, k, 24', [0.0245578, -0.1605065, 1.0]]]
[['2, k, 0', [-0.1837065, -0.1211405, 1.0]], ['2, k, 1', [-0.1839435, 0.12511, 1.0]], ['2, k, 2', [-0.1824183, 0.36493, 1.0]], ['2, k, 3', [-0.1718229, 0.4900176, 1.0]], ['2, k, 4', [-0.2992041, 0.2782711, 1.0]], ['2, k, 5', [-0.3727119, 0.2325921, 1.0]], ['2, k, 6', [-0.3128701, 0.2880381, 1.0]], ['2, k, 7', [-0.3231556, 0.1687593, 1.0]], ['2, k, 8', [-0.02364217, 0.2526505, 1.0]], ['2, k, 9', [0.0249592, 0.03926129, 1.0]], ['2, k, 10', [0.004620138, -0.1219567, 1.0]], ['2, k, 11', [-0.01973506, -0.1512792, 1.0]], ['2, k, 12', [-0.2496822, -0.1158252, 1.0]], ['2, k, 13', [-0.2663395, -0.2645988, 1.0]], ['2, k, 14', [-0.2521017, -0.6068099, 1.0]], ['2, k, 15', [-0.2488981, -0.6661981, 1.0]], ['2, k, 16', [-0.113429, -0.1240804, 1.0]], ['2, k, 17', [0.02337991, -0.2535467, 1.0]], ['2, k, 18', [0.01429529, -0.601922, 1.0]], ['2, k, 19', [0.02544427, -0.6645365, 1.0]], ['2, k, 20', [-0.1829728, 0.3057663, 1.0]], ['2, k, 21', [-0.3422622, 0.1601489, 1.0]], ['2, k, 22', [-0.299361, 0.1686743, 1.0]], ['2, k, 23', [-0.04174415, -0.2059747, 1.0]], ['2, k, 24', [0.01872258, -0.1514717, 1.0]]]
[['2, k, 0', [-0.1837523, -0.1216182, 1.0]], ['2, k, 1', [-0.1840582, 0.1247582, 1.0]], ['2, k, 2', [-0.1827697, 0.364782, 1.0]], ['2, k, 3', [-0.171855, 0.4900776, 1.0]], ['2, k, 4', [-0.2989804, 0.2775709, 1.0]], ['2, k, 5', [-0.3570643, 0.2049092, 1.0]], ['2, k, 6', [-0.3282134, 0.2087478, 1.0]], ['2, k, 7', [-0.3366652, 0.1072575, 1.0]], ['2, k, 8', [-0.02339263, 0.2522033, 1.0]], ['2, k, 9', [0.02484976, 0.03794412, 1.0]], ['2, k, 10', [0.005806045, -0.1213487, 1.0]], ['2, k, 11', [-0.01915071, -0.1643908, 1.0]], ['2, k, 12', [-0.2498633, -0.1162438, 1.0]], ['2, k, 13', [-0.2662839, -0.2648695, 1.0]], ['2, k, 14', [-0.2522713, -0.6070172, 1.0]], ['2, k, 15', [-0.2493262, -0.6665749, 1.0]], ['2, k, 16', [-0.1133578, -0.1245929, 1.0]], ['2, k, 17', [0.02340077, -0.2535822, 1.0]], ['2, k, 18', [0.014142, -0.6011202, 1.0]], ['2, k, 19', [0.02190681, -0.6655602, 1.0]], ['2, k, 20', [-0.1832529, 0.3055538, 1.0]], ['2, k, 21', [-0.3549786, 0.09400242, 1.0]], ['2, k, 22', [-0.3069309, 0.1075547, 1.0]], ['2, k, 23', [-0.03619805, -0.2227799, 1.0]], ['2, k, 24', [0.02208939, -0.1590583, 1.0]]]
[['2, k, 0', [-0.1837503, -0.1218704, 1.0]], ['2, k, 1', [-0.1840715, 0.1243482, 1.0]], ['2, k, 2', [-0.1828967, 0.3642994, 1.0]], ['2, k, 3', [-0.171952, 0.4901778, 1.0]], ['2, k, 4', [-0.2993082, 0.277206, 1.0]], ['2, k, 5', [-0.3545882, 0.1797189, 1.0]], ['2, k, 6', [-0.3439108, 0.07820906, 1.0]], ['2, k, 7', [-0.34249, 0.04611547, 1.0]], ['2, k, 8', [-0.02297518, 0.252194, 1.0]], ['2, k, 9', [0.02458502, 0.03745665, 1.0]], ['2, k, 10', [0.002758979, -0.1239903, 1.0]], ['2, k, 11', [-0.02193544, -0.153819, 1.0]], ['2, k, 12', [-0.2498547, -0.1164502, 1.0]], ['2, k, 13', [-0.266362, -0.2652235, 1.0]], ['2, k, 14', [-0.2519338, -0.6071784, 1.0]], ['2, k, 15', [-0.2491912, -0.6666238, 1.0]], ['2, k, 16', [-0.1133858, -0.1248836, 1.0]], ['2, k, 17', [0.02352747, -0.2534758, 1.0]], ['2, k, 18', [0.01435869, -0.6013281, 1.0]], ['2, k, 19', [0.02348419, -0.666562, 1.0]], ['2, k, 20', [-0.1833465, 0.3050821, 1.0]], ['2, k, 21', [-0.3584658, 0.02763709, 1.0]], ['2, k, 22', [-0.3107832, 0.04784038, 1.0]], ['2, k, 23', [-0.04167735, -0.2058337, 1.0]], ['2, k, 24', [0.01704528, -0.1496055, 1.0]]]
[['2, k, 0', [-0.1829254, -0.1227976, 1.0]], ['2, k, 1', [-0.1837784, 0.1237534, 1.0]], ['2, k, 2', [-0.1829617, 0.3640189, 1.0]], ['2, k, 3', [-0.171779, 0.4902177, 1.0]], ['2, k, 4', [-0.2951594, 0.2694792, 1.0]], ['2, k, 5', [-0.3574754, 0.1536763, 1.0]], ['2, k, 6', [-0.3474849, 0.02138777, 1.0]], ['2, k, 7', [-0.3469003, -0.009032408, 1.0]], ['2, k, 8', [-0.0227672, 0.2521276, 1.0]], ['2, k, 9', [0.02430606, 0.03728532, 1.0]], ['2, k, 10', [0.001384592, -0.1236342, 1.0]], ['2, k, 11', [-0.02096171, -0.1492968, 1.0]], ['2, k, 12', [-0.2487783, -0.1176764, 1.0]], ['2, k, 13', [-0.2658325, -0.2662375, 1.0]], ['2, k, 14', [-0.2519258, -0.6071553, 1.0]], ['2, k, 15', [-0.2491473, -0.6661954, 1.0]], ['2, k, 16', [-0.1128422, -0.1254786, 1.0]], ['2, k, 17', [0.02357161, -0.2532219, 1.0]], ['2, k, 18', [0.0145108, -0.6011747, 1.0]], ['2, k, 19', [0.02304826, -0.6659206, 1.0]], ['2, k, 20', [-0.1833443, 0.3047532, 1.0]], ['2, k, 21', [-0.3478661, -0.03375439, 1.0]], ['2, k, 22', [-0.3085738, -0.01105767, 1.0]], ['2, k, 23', [-0.04189092, -0.2081393, 1.0]], ['2, k, 24', [0.01777082, -0.1532641, 1.0]]]
[['2, k, 0', [-0.1805215, -0.1238642, 1.0]], ['2, k, 1', [-0.1831432, 0.1230905, 1.0]], ['2, k, 2', [-0.183135, 0.3636473, 1.0]], ['2, k, 3', [-0.1715983, 0.4906504, 1.0]], ['2, k, 4', [-0.2949945, 0.2684932, 1.0]], ['2, k, 5', [-0.3559851, 0.1351815, 1.0]], ['2, k, 6', [-0.350232, 0.000770412, 1.0]], ['2, k, 7', [-0.3561116, -0.05793931, 1.0]], ['2, k, 8', [-0.02268166, 0.2522498, 1.0]], ['2, k, 9', [0.024446, 0.03583637, 1.0]], ['2, k, 10', [0.002302116, -0.1246938, 1.0]], ['2, k, 11', [-0.01933931, -0.1482636, 1.0]], ['2, k, 12', [-0.2460112, -0.1193401, 1.0]], ['2, k, 13', [-0.2654241, -0.2665749, 1.0]], ['2, k, 14', [-0.2518077, -0.6074833, 1.0]], ['2, k, 15', [-0.2491087, -0.6664119, 1.0]], ['2, k, 16', [-0.1108654, -0.1259625, 1.0]], ['2, k, 17', [0.02353569, -0.2532556, 1.0]], ['2, k, 18', [0.01464937, -0.6010028, 1.0]], ['2, k, 19', [0.02553029, -0.6662879, 1.0]], ['2, k, 20', [-0.1833672, 0.304371, 1.0]], ['2, k, 21', [-0.357556, -0.08412022, 1.0]], ['2, k, 22', [-0.3182587, -0.0582715, 1.0]], ['2, k, 23', [-0.04695003, -0.2078199, 1.0]], ['2, k, 24', [0.02114997, -0.1535053, 1.0]]]
[['2, k, 0', [-0.1796404, -0.1242319, 1.0]], ['2, k, 1', [-0.1826947, 0.1228571, 1.0]], ['2, k, 2', [-0.1831122, 0.3636152, 1.0]], ['2, k, 3', [-0.171499, 0.4902515, 1.0]], ['2, k, 4', [-0.2957512, 0.2679987, 1.0]], ['2, k, 5', [-0.3563105, 0.1093868, 1.0]], ['2, k, 6', [-0.3524758, -0.04901309, 1.0]], ['2, k, 7', [-0.3613846, -0.09531159, 1.0]], ['2, k, 8', [-0.02248251, 0.2525464, 1.0]], ['2, k, 9', [0.02433837, 0.03572934, 1.0]], ['2, k, 10', [0.002178734, -0.1252918, 1.0]], ['2, k, 11', [-0.01996956, -0.1514267, 1.0]], ['2, k, 12', [-0.2448646, -0.1200095, 1.0]], ['2, k, 13', [-0.2651007, -0.2668705, 1.0]], ['2, k, 14', [-0.2521599, -0.6066561, 1.0]], ['2, k, 15', [-0.2491721, -0.6660977, 1.0]], ['2, k, 16', [-0.1102546, -0.1260725, 1.0]], ['2, k, 17', [0.02356542, -0.2532386, 1.0]], ['2, k, 18', [0.01513991, -0.5995852, 1.0]], ['2, k, 19', [0.02558614, -0.6659111, 1.0]], ['2, k, 20', [-0.1832823, 0.3043014, 1.0]], ['2, k, 21', [-0.3770362, -0.1405142, 1.0]], ['2, k, 22', [-0.326915, -0.09952058, 1.0]], ['2, k, 23', [-0.04080283, -0.2054814, 1.0]], ['2, k, 24', [0.02097571, -0.1529822, 1.0]]]
[['2, k, 0', [-0.1791612, -0.1248043, 1.0]], ['2, k, 1', [-0.1822308, 0.1221147, 1.0]], ['2, k, 2', [-0.1829669, 0.3629639, 1.0]], ['2, k, 3', [-0.1710483, 0.4899823, 1.0]], ['2, k, 4', [-0.2974993, 0.2650115, 1.0]], ['2, k, 5', [-0.3578883, 0.09106123, 1.0]], ['2, k, 6', [-0.3635021, -0.06403431, 1.0]], ['2, k, 7', [-0.3684715, -0.1251541, 1.0]], ['2, k, 8', [-0.0222311, 0.2526068, 1.0]], ['2, k, 9', [0.02449113, 0.03567441, 1.0]], ['2, k, 10', [0.005283854, -0.1220402, 1.0]], ['2, k, 11', [-0.0156346, -0.1581977, 1.0]], ['2, k, 12', [-0.2442881, -0.1208451, 1.0]], ['2, k, 13', [-0.2633672, -0.2690107, 1.0]], ['2, k, 14', [-0.2521197, -0.6066598, 1.0]], ['2, k, 15', [-0.2480367, -0.6650875, 1.0]], ['2, k, 16', [-0.1099148, -0.1263755, 1.0]], ['2, k, 17', [0.02361669, -0.2532028, 1.0]], ['2, k, 18', [0.01471613, -0.6010929, 1.0]], ['2, k, 19', [0.02571852, -0.6660135, 1.0]], ['2, k, 20', [-0.1830454, 0.3036054, 1.0]], ['2, k, 21', [-0.3840665, -0.1780622, 1.0]], ['2, k, 22', [-0.3304997, -0.1253977, 1.0]], ['2, k, 23', [-0.03227214, -0.2131494, 1.0]], ['2, k, 24', [0.02124821, -0.1534227, 1.0]]]
[['2, k, 0', [-0.1788232, -0.1251014, 1.0]], ['2, k, 1', [-0.1821272, 0.1219491, 1.0]], ['2, k, 2', [-0.1831281, 0.3629082, 1.0]], ['2, k, 3', [-0.1705984, 0.4894746, 1.0]], ['2, k, 4', [-0.3005963, 0.2634172, 1.0]], ['2, k, 5', [-0.3590586, 0.04675082, 1.0]], ['2, k, 6', [-0.3644897, -0.1155489, 1.0]], ['2, k, 7', [-0.3738296, -0.1519916, 1.0]], ['2, k, 8', [-0.02197822, 0.2525709, 1.0]], ['2, k, 9', [0.02495624, 0.03597894, 1.0]], ['2, k, 10', [0.004088144, -0.1236156, 1.0]], ['2, k, 11', [-0.01928251, -0.151201, 1.0]], ['2, k, 12', [-0.2440413, -0.1212686, 1.0]], ['2, k, 13', [-0.262163, -0.2703232, 1.0]], ['2, k, 14', [-0.2520826, -0.6066941, 1.0]], ['2, k, 15', [-0.248016, -0.6654722, 1.0]], ['2, k, 16', [-0.1095215, -0.1265373, 1.0]], ['2, k, 17', [0.02359834, -0.2531946, 1.0]], ['2, k, 18', [0.01459667, -0.6016176, 1.0]], ['2, k, 19', [0.02615995, -0.6663218, 1.0]], ['2, k, 20', [-0.1831232, 0.3035254, 1.0]], ['2, k, 21', [-0.3817416, -0.1963712, 1.0]], ['2, k, 22', [-0.3507476, -0.1565621, 1.0]], ['2, k, 23', [-0.03841734, -0.2041892, 1.0]], ['2, k, 24', [0.01973674, -0.1580693, 1.0]]]
[['2, k, 0', [-0.1786594, -0.1256864, 1.0]], ['2, k, 1', [-0.1817441, 0.121306, 1.0]], ['2, k, 2', [-0.1827572, 0.3623827, 1.0]], ['2, k, 3', [-0.1704407, 0.48944, 1.0]], ['2, k, 4', [-0.3017756, 0.2616886, 1.0]], ['2, k, 5', [-0.358731, 0.03067224, 1.0]], ['2, k, 6', [-0.3693393, -0.1451993, 1.0]], ['2, k, 7', [-0.3813718, -0.1800559, 1.0]], ['2, k, 8', [-0.02185429, 0.252426, 1.0]], ['2, k, 9', [0.025037, 0.0359107, 1.0]], ['2, k, 10', [0.006939103, -0.1223301, 1.0]], ['2, k, 11', [-0.01826725, -0.1619994, 1.0]], ['2, k, 12', [-0.2439581, -0.1219214, 1.0]], ['2, k, 13', [-0.261564, -0.270917, 1.0]], ['2, k, 14', [-0.2520556, -0.6066947, 1.0]], ['2, k, 15', [-0.2480325, -0.6650054, 1.0]], ['2, k, 16', [-0.1093002, -0.1269946, 1.0]], ['2, k, 17', [0.02359006, -0.253235, 1.0]], ['2, k, 18', [0.01441617, -0.6016743, 1.0]], ['2, k, 19', [0.02483523, -0.665374, 1.0]], ['2, k, 20', [-0.1827311, 0.3029526, 1.0]], ['2, k, 21', [-0.3889053, -0.2223244, 1.0]], ['2, k, 22', [-0.3496719, -0.1769702, 1.0]], ['2, k, 23', [-0.03777704, -0.2181173, 1.0]], ['2, k, 24', [0.02165538, -0.1543686, 1.0]]]
