[['2, k, 0', [-0.20805, -0.276297, 1.0]], ['2, k, 1', [-0.206217, 0.0143318, 1.0]], ['2, k, 2', [-0.20347, 0.298539, 1.0]], ['2, k, 3', [-0.211304, 0.427561, 1.0]], ['2, k, 4', [-0.383946, 0.178669, 1.0]], ['2, k, 5', [-0.440228, -0.0423605, 1.0]], ['2, k, 6', [-0.481547, -0.227602, 1.0]], ['2, k, 7', [-0.4873, -0.298147, 1.0]], ['2, k, 8', [-0.0469307, 0.170555, 1.0]], ['2, k, 9', [-0.0102311, -0.0627773, 1.0]], ['2, k, 10', [0.0073038, -0.249484, 1.0]], ['2, k, 11', [0.00946159, -0.316629, 1.0]], ['2, k, 12', [-0.282207, -0.271008, 1.0]], ['2, k, 13', [-0.308097, -0.615202, 1.0]], ['2, k, 14', [-0.310679, -0.964362, 1.0]], ['2, k, 15', [-0.332764, -1.02539, 1.0]], ['2, k, 16', [-0.128782, -0.274829, 1.0]], ['2, k, 17', [-0.0677414, -0.629691, 1.0]], ['2, k, 18', [-0.0539249, -0.963492, 1.0]], ['2, k, 19', [-0.0518188, -1.02539, 1.0]], ['2, k, 20', [-0.204323, 0.228389, 1.0]], ['2, k, 21', [-0.473233, -0.341015, 1.0]], ['2, k, 22', [-0.416766, -0.326286, 1.0]], ['2, k, 23', [-0.0115236, -0.363178, 1.0]], ['2, k, 24', [0.0897057, -0.331882, 1.0]]]
[['2, k, 0', [-0.191626, -0.231208, 1.0]], ['2, k, 1', [-0.229091, 0.0426326, 1.0]], ['2, k, 2', [-0.266903, 0.308439, 1.0]], ['2, k, 3', [-0.355556, 0.429683, 1.0]], ['2, k, 4', [-0.415108, 0.193654, 1.0]], ['2, k, 5', [-0.610953, 0.224317, 1.0]], ['2, k, 6', [-0.789199, 0.361985, 1.0]], ['2, k, 7', [-0.849491, 0.401897, 1.0]], ['2, k, 8', [-0.146616, 0.286876, 1.0]], ['2, k, 9', [-0.29697, 0.512716, 1.0]], ['2, k, 10', [-0.437145, 0.701371, 1.0]], ['2, k, 11', [-0.507646, 0.750706, 1.0]], ['2, k, 12', [-0.248661, -0.237932, 1.0]], ['2, k, 13', [-0.302052, -0.596387, 1.0]], ['2, k, 14', [-0.308093, -0.955369, 1.0]], ['2, k, 15', [-0.322975, -0.995715, 1.0]], ['2, k, 16', [-0.129169, -0.219985, 1.0]], ['2, k, 17', [-0.0550534, -0.597691, 1.0]], ['2, k, 18', [-0.0463892, -0.9299, 1.0]], ['2, k, 19', [-0.0639404, -0.970367, 1.0]], ['2, k, 20', [-0.257839, 0.243203, 1.0]], ['2, k, 21', [-0.880527, 0.450038, 1.0]], ['2, k, 22', [-0.789011, 0.480443, 1.0]], ['2, k, 23', [-0.5654, 0.782986, 1.0]], ['2, k, 24', [-0.449708, 0.813348, 1.0]]]
[['2, k, 0', [-0.191568, -0.232056, 1.0]], ['2, k, 1', [-0.228951, 0.0432213, 1.0]], ['2, k, 2', [-0.265268, 0.315832, 1.0]], ['2, k, 3', [-0.357574, 0.427311, 1.0]], ['2, k, 4', [-0.414693, 0.194655, 1.0]], ['2, k, 5', [-0.610916, 0.220334, 1.0]], ['2, k, 6', [-0.783206, 0.353872, 1.0]], ['2, k, 7', [-0.851617, 0.397756, 1.0]], ['2, k, 8', [-0.149335, 0.290563, 1.0]], ['2, k, 9', [-0.300765, 0.515211, 1.0]], ['2, k, 10', [-0.443244, 0.698021, 1.0]], ['2, k, 11', [-0.514009, 0.747741, 1.0]], ['2, k, 12', [-0.248682, -0.238751, 1.0]], ['2, k, 13', [-0.302219, -0.596627, 1.0]], ['2, k, 14', [-0.308038, -0.955379, 1.0]], ['2, k, 15', [-0.323073, -0.99564, 1.0]], ['2, k, 16', [-0.129145, -0.22122, 1.0]], ['2, k, 17', [-0.0549388, -0.597715, 1.0]], ['2, k, 18', [-0.0462663, -0.944082, 1.0]], ['2, k, 19', [-0.0491626, -1.01771, 1.0]], ['2, k, 20', [-0.256724, 0.247965, 1.0]], ['2, k, 21', [-0.877601, 0.449033, 1.0]], ['2, k, 22', [-0.785622, 0.47962, 1.0]], ['2, k, 23', [-0.565966, 0.777861, 1.0]], ['2, k, 24', [-0.453236, 0.814157, 1.0]]]
[['2, k, 0', [-0.189744, -0.236341, 1.0]], ['2, k, 1', [-0.229582, 0.0431517, 1.0]], ['2, k, 2', [-0.270858, 0.319188, 1.0]], ['2, k, 3', [-0.359654, 0.427571, 1.0]], ['2, k, 4', [-0.416511, 0.178945, 1.0]], ['2, k, 5', [-0.613129, 0.216225, 1.0]], ['2, k, 6', [-0.783733, 0.330389, 1.0]], ['2, k, 7', [-0.856452, 0.39026, 1.0]], ['2, k, 8', [-0.151698, 0.288292, 1.0]], ['2, k, 9', [-0.298152, 0.515201, 1.0]], ['2, k, 10', [-0.479824, 0.707386, 1.0]], ['2, k, 11', [-0.522947, 0.745268, 1.0]], ['2, k, 12', [-0.245751, -0.243465, 1.0]], ['2, k, 13', [-0.302331, -0.596881, 1.0]], ['2, k, 14', [-0.308069, -0.955227, 1.0]], ['2, k, 15', [-0.328049, -1.01926, 1.0]], ['2, k, 16', [-0.128562, -0.224355, 1.0]], ['2, k, 17', [-0.0542632, -0.602856, 1.0]], ['2, k, 18', [-0.0468433, -0.957554, 1.0]], ['2, k, 19', [-0.0487776, -1.02036, 1.0]], ['2, k, 20', [-0.260478, 0.250152, 1.0]], ['2, k, 21', [-0.871792, 0.446064, 1.0]], ['2, k, 22', [-0.792354, 0.471772, 1.0]], ['2, k, 23', [-0.570656, 0.772919, 1.0]], ['2, k, 24', [-0.46066, 0.81085, 1.0]]]
[['2, k, 0', [-0.189385, -0.238012, 1.0]], ['2, k, 1', [-0.229431, 0.0430955, 1.0]], ['2, k, 2', [-0.269789, 0.319896, 1.0]], ['2, k, 3', [-0.361364, 0.423153, 1.0]], ['2, k, 4', [-0.418223, 0.174126, 1.0]], ['2, k, 5', [-0.615121, 0.211357, 1.0]], ['2, k, 6', [-0.783053, 0.325976, 1.0]], ['2, k, 7', [-0.858752, 0.389294, 1.0]], ['2, k, 8', [-0.15331, 0.288032, 1.0]], ['2, k, 9', [-0.29865, 0.515532, 1.0]], ['2, k, 10', [-0.48277, 0.705566, 1.0]], ['2, k, 11', [-0.528182, 0.741426, 1.0]], ['2, k, 12', [-0.245626, -0.245264, 1.0]], ['2, k, 13', [-0.302395, -0.595998, 1.0]], ['2, k, 14', [-0.308095, -0.954854, 1.0]], ['2, k, 15', [-0.329037, -1.01891, 1.0]], ['2, k, 16', [-0.12812, -0.225712, 1.0]], ['2, k, 17', [-0.0539, -0.602881, 1.0]], ['2, k, 18', [-0.0460378, -0.95505, 1.0]], ['2, k, 19', [-0.050976, -1.02098, 1.0]], ['2, k, 20', [-0.259774, 0.250679, 1.0]], ['2, k, 21', [-0.887112, 0.438546, 1.0]], ['2, k, 22', [-0.787554, 0.474466, 1.0]], ['2, k, 23', [-0.573234, 0.771576, 1.0]], ['2, k, 24', [-0.46987, 0.809422, 1.0]]]
[['2, k, 0', [-0.189282, -0.238222, 1.0]], ['2, k, 1', [-0.229277, 0.0433494, 1.0]], ['2, k, 2', [-0.268983, 0.321247, 1.0]], ['2, k, 3', [-0.362312, 0.421527, 1.0]], ['2, k, 4', [-0.419095, 0.171019, 1.0]], ['2, k, 5', [-0.613013, 0.210792, 1.0]], ['2, k, 6', [-0.783555, 0.319834, 1.0]], ['2, k, 7', [-0.863225, 0.364355, 1.0]], ['2, k, 8', [-0.159008, 0.293838, 1.0]], ['2, k, 9', [-0.303425, 0.521367, 1.0]], ['2, k, 10', [-0.504701, 0.704446, 1.0]], ['2, k, 11', [-0.534968, 0.741385, 1.0]], ['2, k, 12', [-0.245244, -0.245592, 1.0]], ['2, k, 13', [-0.302413, -0.59598, 1.0]], ['2, k, 14', [-0.308145, -0.954795, 1.0]], ['2, k, 15', [-0.329967, -1.01902, 1.0]], ['2, k, 16', [-0.128189, -0.225829, 1.0]], ['2, k, 17', [-0.0534117, -0.604514, 1.0]], ['2, k, 18', [-0.0459858, -0.956741, 1.0]], ['2, k, 19', [-0.0513799, -1.0229, 1.0]], ['2, k, 20', [-0.259167, 0.251903, 1.0]], ['2, k, 21', [-0.919841, 0.384292, 1.0]], ['2, k, 22', [-0.831497, 0.419315, 1.0]], ['2, k, 23', [-0.576779, 0.771989, 1.0]], ['2, k, 24', [-0.47177, 0.808461, 1.0]]]
[['2, k, 0', [-0.189755, -0.2377, 1.0]], ['2, k, 1', [-0.231678, 0.0390588, 1.0]], ['2, k, 2', [-0.275857, 0.297412, 1.0]], ['2, k, 3', [-0.366229, 0.418831, 1.0]], ['2, k, 4', [-0.419207, 0.169157, 1.0]], ['2, k, 5', [-0.612917, 0.209967, 1.0]], ['2, k, 6', [-0.79527, 0.317273, 1.0]], ['2, k, 7', [-0.863072, 0.361927, 1.0]], ['2, k, 8', [-0.159071, 0.288678, 1.0]], ['2, k, 9', [-0.302551, 0.517549, 1.0]], ['2, k, 10', [-0.503908, 0.700898, 1.0]], ['2, k, 11', [-0.538116, 0.739437, 1.0]], ['2, k, 12', [-0.24579, -0.244747, 1.0]], ['2, k, 13', [-0.30237, -0.598476, 1.0]], ['2, k, 14', [-0.308144, -0.954806, 1.0]], ['2, k, 15', [-0.330444, -1.01927, 1.0]], ['2, k, 16', [-0.128789, -0.225412, 1.0]], ['2, k, 17', [-0.0531493, -0.604773, 1.0]], ['2, k, 18', [-0.0456747, -0.956682, 1.0]], ['2, k, 19', [-0.0511592, -1.02304, 1.0]], ['2, k, 20', [-0.264761, 0.235237, 1.0]], ['2, k, 21', [-0.909212, 0.387283, 1.0]], ['2, k, 22', [-0.826016, 0.425745, 1.0]], ['2, k, 23', [-0.584152, 0.77126, 1.0]], ['2, k, 24', [-0.47954, 0.803143, 1.0]]]
[['2, k, 0', [-0.189628, -0.234696, 1.0]], ['2, k, 1', [-0.233222, 0.0412163, 1.0]], ['2, k, 2', [-0.280055, 0.305838, 1.0]], ['2, k, 3', [-0.368728, 0.41506, 1.0]], ['2, k, 4', [-0.419529, 0.167807, 1.0]], ['2, k, 5', [-0.61355, 0.207777, 1.0]], ['2, k, 6', [-0.801092, 0.314281, 1.0]], ['2, k, 7', [-0.866714, 0.356239, 1.0]], ['2, k, 8', [-0.163672, 0.294243, 1.0]], ['2, k, 9', [-0.307734, 0.522453, 1.0]], ['2, k, 10', [-0.511197, 0.70382, 1.0]], ['2, k, 11', [-0.544044, 0.73714, 1.0]], ['2, k, 12', [-0.245389, -0.242257, 1.0]], ['2, k, 13', [-0.302398, -0.598444, 1.0]], ['2, k, 14', [-0.308075, -0.954836, 1.0]], ['2, k, 15', [-0.331272, -1.01931, 1.0]], ['2, k, 16', [-0.129065, -0.221347, 1.0]], ['2, k, 17', [-0.0528996, -0.604907, 1.0]], ['2, k, 18', [-0.0457009, -0.957107, 1.0]], ['2, k, 19', [-0.0511368, -1.02309, 1.0]], ['2, k, 20', [-0.268095, 0.24073, 1.0]], ['2, k, 21', [-0.912408, 0.386922, 1.0]], ['2, k, 22', [-0.828281, 0.418421, 1.0]], ['2, k, 23', [-0.588801, 0.764791, 1.0]], ['2, k, 24', [-0.488288, 0.800465, 1.0]]]
[['2, k, 0', [-0.189712, -0.236383, 1.0]], ['2, k, 1', [-0.232858, 0.0413161, 1.0]], ['2, k, 2', [-0.274771, 0.312398, 1.0]], ['2, k, 3', [-0.368868, 0.415031, 1.0]], ['2, k, 4', [-0.41969, 0.16688, 1.0]], ['2, k, 5', [-0.61397, 0.205979, 1.0]], ['2, k, 6', [-0.804708, 0.310384, 1.0]], ['2, k, 7', [-0.868496, 0.353119, 1.0]], ['2, k, 8', [-0.162026, 0.286895, 1.0]], ['2, k, 9', [-0.306214, 0.516066, 1.0]], ['2, k, 10', [-0.50916, 0.698251, 1.0]], ['2, k, 11', [-0.5492, 0.732775, 1.0]], ['2, k, 12', [-0.245422, -0.243834, 1.0]], ['2, k, 13', [-0.30203, -0.598921, 1.0]], ['2, k, 14', [-0.308218, -0.95549, 1.0]], ['2, k, 15', [-0.331617, -1.01943, 1.0]], ['2, k, 16', [-0.12927, -0.223267, 1.0]], ['2, k, 17', [-0.0526962, -0.605135, 1.0]], ['2, k, 18', [-0.0464637, -0.954225, 1.0]], ['2, k, 19', [-0.0510637, -1.02306, 1.0]], ['2, k, 20', [-0.264944, 0.24452, 1.0]], ['2, k, 21', [-0.915722, 0.38613, 1.0]], ['2, k, 22', [-0.829682, 0.414638, 1.0]], ['2, k, 23', [-0.593785, 0.762139, 1.0]], ['2, k, 24', [-0.490806, 0.798004, 1.0]]]
[['2, k, 0', [-0.189302, -0.238159, 1.0]], ['2, k, 1', [-0.233622, 0.0410433, 1.0]], ['2, k, 2', [-0.278567, 0.313989, 1.0]], ['2, k, 3', [-0.371547, 0.411906, 1.0]], ['2, k, 4', [-0.420159, 0.165437, 1.0]], ['2, k, 5', [-0.615412, 0.202083, 1.0]], ['2, k, 6', [-0.809782, 0.319632, 1.0]], ['2, k, 7', [-0.869777, 0.351641, 1.0]], ['2, k, 8', [-0.161207, 0.283373, 1.0]], ['2, k, 9', [-0.306344, 0.512577, 1.0]], ['2, k, 10', [-0.510545, 0.693868, 1.0]], ['2, k, 11', [-0.554753, 0.728678, 1.0]], ['2, k, 12', [-0.244893, -0.245448, 1.0]], ['2, k, 13', [-0.301993, -0.598871, 1.0]], ['2, k, 14', [-0.30831, -0.955826, 1.0]], ['2, k, 15', [-0.331684, -1.01929, 1.0]], ['2, k, 16', [-0.129032, -0.225253, 1.0]], ['2, k, 17', [-0.0524321, -0.605058, 1.0]], ['2, k, 18', [-0.0465253, -0.954063, 1.0]], ['2, k, 19', [-0.0510942, -1.02313, 1.0]], ['2, k, 20', [-0.267599, 0.245617, 1.0]], ['2, k, 21', [-0.91535, 0.390599, 1.0]], ['2, k, 22', [-0.82358, 0.419709, 1.0]], ['2, k, 23', [-0.612127, 0.755098, 1.0]], ['2, k, 24', [-0.49862, 0.797955, 1.0]]]
[['2, k, 0', [-0.189047, -0.238953, 1.0]], ['2, k, 1', [-0.234404, 0.0334988, 1.0]], ['2, k, 2', [-0.280751, 0.293203, 1.0]], ['2, k, 3', [-0.372441, 0.411119, 1.0]], ['2, k, 4', [-0.420259, 0.165117, 1.0]], ['2, k, 5', [-0.616446, 0.197056, 1.0]], ['2, k, 6', [-0.808635, 0.317993, 1.0]], ['2, k, 7', [-0.871036, 0.345713, 1.0]], ['2, k, 8', [-0.16317, 0.284762, 1.0]], ['2, k, 9', [-0.310358, 0.513186, 1.0]], ['2, k, 10', [-0.515827, 0.693331, 1.0]], ['2, k, 11', [-0.560081, 0.726261, 1.0]], ['2, k, 12', [-0.244493, -0.246283, 1.0]], ['2, k, 13', [-0.301543, -0.598161, 1.0]], ['2, k, 14', [-0.30871, -0.955501, 1.0]], ['2, k, 15', [-0.331436, -1.0188, 1.0]], ['2, k, 16', [-0.128886, -0.226229, 1.0]], ['2, k, 17', [-0.0520933, -0.60496, 1.0]], ['2, k, 18', [-0.0466551, -0.954469, 1.0]], ['2, k, 19', [-0.0510421, -1.02342, 1.0]], ['2, k, 20', [-0.269344, 0.229836, 1.0]], ['2, k, 21', [-0.913563, 0.381203, 1.0]], ['2, k, 22', [-0.829342, 0.409988, 1.0]], ['2, k, 23', [-0.609602, 0.750589, 1.0]], ['2, k, 24', [-0.504836, 0.796818, 1.0]]]
[['2, k, 0', [-0.189352, -0.239784, 1.0]], ['2, k, 1', [-0.234847, 0.0333339, 1.0]], ['2, k, 2', [-0.281506, 0.295078, 1.0]], ['2, k, 3', [-0.373222, 0.409716, 1.0]], ['2, k, 4', [-0.42123, 0.162124, 1.0]], ['2, k, 5', [-0.617605, 0.19294, 1.0]], ['2, k, 6', [-0.808704, 0.317739, 1.0]], ['2, k, 7', [-0.872776, 0.342894, 1.0]], ['2, k, 8', [-0.163927, 0.285026, 1.0]], ['2, k, 9', [-0.312164, 0.512928, 1.0]], ['2, k, 10', [-0.520056, 0.690865, 1.0]], ['2, k, 11', [-0.564112, 0.724401, 1.0]], ['2, k, 12', [-0.244898, -0.247098, 1.0]], ['2, k, 13', [-0.300628, -0.598344, 1.0]], ['2, k, 14', [-0.308681, -0.955241, 1.0]], ['2, k, 15', [-0.331589, -1.01873, 1.0]], ['2, k, 16', [-0.129133, -0.227103, 1.0]], ['2, k, 17', [-0.051916, -0.605495, 1.0]], ['2, k, 18', [-0.0465574, -0.949368, 1.0]], ['2, k, 19', [-0.0515038, -1.0225, 1.0]], ['2, k, 20', [-0.269928, 0.230675, 1.0]], ['2, k, 21', [-0.918727, 0.385276, 1.0]], ['2, k, 22', [-0.828559, 0.411137, 1.0]], ['2, k, 23', [-0.622242, 0.746394, 1.0]], ['2, k, 24', [-0.511654, 0.791128, 1.0]]]
[['2, k, 0', [-0.189295, -0.23995, 1.0]], ['2, k, 1', [-0.235953, 0.0353603, 1.0]], ['2, k, 2', [-0.286017, 0.310206, 1.0]], ['2, k, 3', [-0.373753, 0.40886, 1.0]], ['2, k, 4', [-0.421289, 0.16205, 1.0]], ['2, k, 5', [-0.617799, 0.192611, 1.0]], ['2, k, 6', [-0.810767, 0.313638, 1.0]], ['2, k, 7', [-0.875376, 0.339019, 1.0]], ['2, k, 8', [-0.164959, 0.285953, 1.0]], ['2, k, 9', [-0.314425, 0.513172, 1.0]], ['2, k, 10', [-0.523368, 0.684995, 1.0]], ['2, k, 11', [-0.568728, 0.719482, 1.0]], ['2, k, 12', [-0.2446, -0.247334, 1.0]], ['2, k, 13', [-0.300416, -0.599532, 1.0]], ['2, k, 14', [-0.308774, -0.955033, 1.0]], ['2, k, 15', [-0.329002, -1.01868, 1.0]], ['2, k, 16', [-0.129222, -0.227261, 1.0]], ['2, k, 17', [-0.0517311, -0.605319, 1.0]], ['2, k, 18', [-0.0454063, -0.951387, 1.0]], ['2, k, 19', [-0.0517978, -1.02355, 1.0]], ['2, k, 20', [-0.273497, 0.241234, 1.0]], ['2, k, 21', [-0.921542, 0.378574, 1.0]], ['2, k, 22', [-0.827957, 0.412129, 1.0]], ['2, k, 23', [-0.626508, 0.73914, 1.0]], ['2, k, 24', [-0.516462, 0.786727, 1.0]]]
[['2, k, 0', [-0.189449, -0.240781, 1.0]], ['2, k, 1', [-0.236484, 0.0310803, 1.0]], ['2, k, 2', [-0.28436, 0.294304, 1.0]], ['2, k, 3', [-0.374898, 0.407283, 1.0]], ['2, k, 4', [-0.422087, 0.15969, 1.0]], ['2, k, 5', [-0.618854, 0.189923, 1.0]], ['2, k, 6', [-0.813307, 0.308831, 1.0]], ['2, k, 7', [-0.877014, 0.333666, 1.0]], ['2, k, 8', [-0.16626, 0.286878, 1.0]], ['2, k, 9', [-0.31678, 0.513805, 1.0]], ['2, k, 10', [-0.530672, 0.686008, 1.0]], ['2, k, 11', [-0.573495, 0.719413, 1.0]], ['2, k, 12', [-0.244425, -0.248096, 1.0]], ['2, k, 13', [-0.299169, -0.600285, 1.0]], ['2, k, 14', [-0.308824, -0.955049, 1.0]], ['2, k, 15', [-0.32968, -1.01878, 1.0]], ['2, k, 16', [-0.129823, -0.228335, 1.0]], ['2, k, 17', [-0.0515049, -0.604848, 1.0]], ['2, k, 18', [-0.0457653, -0.952008, 1.0]], ['2, k, 19', [-0.0519007, -1.02354, 1.0]], ['2, k, 20', [-0.272829, 0.230018, 1.0]], ['2, k, 21', [-0.92292, 0.370931, 1.0]], ['2, k, 22', [-0.828563, 0.403836, 1.0]], ['2, k, 23', [-0.634375, 0.740436, 1.0]], ['2, k, 24', [-0.523424, 0.788115, 1.0]]]
[['2, k, 0', [-0.189543, -0.241967, 1.0]], ['2, k, 1', [-0.236788, 0.0308996, 1.0]], ['2, k, 2', [-0.284886, 0.295194, 1.0]], ['2, k, 3', [-0.375422, 0.406441, 1.0]], ['2, k, 4', [-0.422456, 0.158088, 1.0]], ['2, k, 5', [-0.619347, 0.188536, 1.0]], ['2, k, 6', [-0.821289, 0.292758, 1.0]], ['2, k, 7', [-0.880698, 0.326623, 1.0]], ['2, k, 8', [-0.166957, 0.287295, 1.0]], ['2, k, 9', [-0.318253, 0.514018, 1.0]], ['2, k, 10', [-0.52506, 0.675639, 1.0]], ['2, k, 11', [-0.575561, 0.708102, 1.0]], ['2, k, 12', [-0.244254, -0.249203, 1.0]], ['2, k, 13', [-0.299094, -0.600826, 1.0]], ['2, k, 14', [-0.309066, -0.95489, 1.0]], ['2, k, 15', [-0.329354, -1.01828, 1.0]], ['2, k, 16', [-0.130223, -0.229486, 1.0]], ['2, k, 17', [-0.0510819, -0.60482, 1.0]], ['2, k, 18', [-0.0457083, -0.952021, 1.0]], ['2, k, 19', [-0.0510423, -1.02337, 1.0]], ['2, k, 20', [-0.273181, 0.230357, 1.0]], ['2, k, 21', [-0.92342, 0.362377, 1.0]], ['2, k, 22', [-0.837075, 0.396812, 1.0]], ['2, k, 23', [-0.634487, 0.734648, 1.0]], ['2, k, 24', [-0.532417, 0.770351, 1.0]]]
[['2, k, 0', [-0.189321, -0.242485, 1.0]], ['2, k, 1', [-0.238526, 0.033908, 1.0]], ['2, k, 2', [-0.29292, 0.314915, 1.0]], ['2, k, 3', [-0.376112, 0.406222, 1.0]], ['2, k, 4', [-0.423064, 0.156344, 1.0]], ['2, k, 5', [-0.621006, 0.182982, 1.0]], ['2, k, 6', [-0.817424, 0.281839, 1.0]], ['2, k, 7', [-0.882264, 0.322943, 1.0]], ['2, k, 8', [-0.167303, 0.2875, 1.0]], ['2, k, 9', [-0.320078, 0.513611, 1.0]], ['2, k, 10', [-0.532645, 0.678488, 1.0]], ['2, k, 11', [-0.581769, 0.708461, 1.0]], ['2, k, 12', [-0.243964, -0.249942, 1.0]], ['2, k, 13', [-0.298022, -0.60063, 1.0]], ['2, k, 14', [-0.309037, -0.954886, 1.0]], ['2, k, 15', [-0.328052, -1.01849, 1.0]], ['2, k, 16', [-0.130055, -0.22982, 1.0]], ['2, k, 17', [-0.0509804, -0.604951, 1.0]], ['2, k, 18', [-0.0463543, -0.952519, 1.0]], ['2, k, 19', [-0.0510055, -1.02344, 1.0]], ['2, k, 20', [-0.27916, 0.244132, 1.0]], ['2, k, 21', [-0.922534, 0.372825, 1.0]], ['2, k, 22', [-0.834421, 0.393498, 1.0]], ['2, k, 23', [-0.639405, 0.732611, 1.0]], ['2, k, 24', [-0.534782, 0.771885, 1.0]]]
[['2, k, 0', [-0.188857, -0.242976, 1.0]], ['2, k, 1', [-0.239011, 0.0342658, 1.0]], ['2, k, 2', [-0.293286, 0.314785, 1.0]], ['2, k, 3', [-0.376399, 0.406092, 1.0]], ['2, k, 4', [-0.423468, 0.155244, 1.0]], ['2, k, 5', [-0.622795, 0.181463, 1.0]], ['2, k, 6', [-0.818403, 0.280297, 1.0]], ['2, k, 7', [-0.882092, 0.321144, 1.0]], ['2, k, 8', [-0.167375, 0.28754, 1.0]], ['2, k, 9', [-0.321707, 0.512958, 1.0]], ['2, k, 10', [-0.536244, 0.679372, 1.0]], ['2, k, 11', [-0.583332, 0.707436, 1.0]], ['2, k, 12', [-0.24391, -0.250471, 1.0]], ['2, k, 13', [-0.297242, -0.600423, 1.0]], ['2, k, 14', [-0.309057, -0.954825, 1.0]], ['2, k, 15', [-0.32886, -1.01869, 1.0]], ['2, k, 16', [-0.128766, -0.229953, 1.0]], ['2, k, 17', [-0.0503158, -0.605267, 1.0]], ['2, k, 18', [-0.0459351, -0.94911, 1.0]], ['2, k, 19', [-0.0510984, -1.0233, 1.0]], ['2, k, 20', [-0.279583, 0.244238, 1.0]], ['2, k, 21', [-0.926143, 0.36399, 1.0]], ['2, k, 22', [-0.837469, 0.387697, 1.0]], ['2, k, 23', [-0.634468, 0.728298, 1.0]], ['2, k, 24', [-0.535015, 0.772238, 1.0]]]
[['2, k, 0', [-0.189445, -0.240717, 1.0]], ['2, k, 1', [-0.239188, 0.034347, 1.0]], ['2, k, 2', [-0.292139, 0.30911, 1.0]], ['2, k, 3', [-0.376862, 0.405601, 1.0]], ['2, k, 4', [-0.423968, 0.15413, 1.0]], ['2, k, 5', [-0.623509, 0.181295, 1.0]], ['2, k, 6', [-0.818825, 0.279714, 1.0]], ['2, k, 7', [-0.882913, 0.319041, 1.0]], ['2, k, 8', [-0.167561, 0.287624, 1.0]], ['2, k, 9', [-0.321717, 0.513777, 1.0]], ['2, k, 10', [-0.536309, 0.676988, 1.0]], ['2, k, 11', [-0.583772, 0.706596, 1.0]], ['2, k, 12', [-0.244123, -0.249217, 1.0]], ['2, k, 13', [-0.295154, -0.600753, 1.0]], ['2, k, 14', [-0.308905, -0.954455, 1.0]], ['2, k, 15', [-0.329948, -1.01882, 1.0]], ['2, k, 16', [-0.130061, -0.226227, 1.0]], ['2, k, 17', [-0.0487544, -0.596682, 1.0]], ['2, k, 18', [-0.0477751, -0.940571, 1.0]], ['2, k, 19', [-0.0666691, -0.980818, 1.0]], ['2, k, 20', [-0.279283, 0.241827, 1.0]], ['2, k, 21', [-0.924013, 0.361659, 1.0]], ['2, k, 22', [-0.842444, 0.387693, 1.0]], ['2, k, 23', [-0.634112, 0.732115, 1.0]], ['2, k, 24', [-0.532557, 0.772517, 1.0]]]
[['2, k, 0', [-0.189455, -0.243016, 1.0]], ['2, k, 1', [-0.23943, 0.0346979, 1.0]], ['2, k, 2', [-0.292068, 0.312113, 1.0]], ['2, k, 3', [-0.377539, 0.40544, 1.0]], ['2, k, 4', [-0.423904, 0.153486, 1.0]], ['2, k, 5', [-0.623122, 0.181297, 1.0]], ['2, k, 6', [-0.821387, 0.280432, 1.0]], ['2, k, 7', [-0.881764, 0.321719, 1.0]], ['2, k, 8', [-0.16419, 0.272064, 1.0]], ['2, k, 9', [-0.314909, 0.501703, 1.0]], ['2, k, 10', [-0.531296, 0.672028, 1.0]], ['2, k, 11', [-0.581816, 0.703284, 1.0]], ['2, k, 12', [-0.244768, -0.25118, 1.0]], ['2, k, 13', [-0.296025, -0.602299, 1.0]], ['2, k, 14', [-0.308913, -0.954444, 1.0]], ['2, k, 15', [-0.330678, -1.01916, 1.0]], ['2, k, 16', [-0.129288, -0.229447, 1.0]], ['2, k, 17', [-0.0485812, -0.59802, 1.0]], ['2, k, 18', [-0.0469997, -0.945466, 1.0]], ['2, k, 19', [-0.0519001, -1.02414, 1.0]], ['2, k, 20', [-0.279357, 0.243665, 1.0]], ['2, k, 21', [-0.926594, 0.364341, 1.0]], ['2, k, 22', [-0.8362, 0.393698, 1.0]], ['2, k, 23', [-0.639546, 0.72809, 1.0]], ['2, k, 24', [-0.536852, 0.768274, 1.0]]]
