[['2, k, 0', [-0.312334, -0.153383, 1.0]], ['2, k, 1', [-0.326915, -0.0780408, 1.0]], ['2, k, 2', [-0.340142, -0.00387936, 1.0]], ['2, k, 3', [-0.353434, 0.121635, 1.0]], ['2, k, 4', [-0.474495, -0.0522155, 1.0]], ['2, k, 5', [-0.492131, -0.111618, 1.0]], ['2, k, 6', [-0.606329, -0.117387, 1.0]], ['2, k, 7', [-0.599503, -0.131786, 1.0]], ['2, k, 8', [-0.212207, -0.0821186, 1.0]], ['2, k, 9', [-0.0774221, -0.168663, 1.0]], ['2, k, 10', [-0.29508, -0.165869, 1.0]], ['2, k, 11', [-0.380835, -0.197172, 1.0]], ['2, k, 12', [-0.368751, -0.145005, 1.0]], ['2, k, 13', [-0.558688, -0.042976, 1.0]], ['2, k, 14', [-0.518251, -0.188344, 1.0]], ['2, k, 15', [-0.402492, -0.194822, 1.0]], ['2, k, 16', [-0.249444, -0.158575, 1.0]], ['2, k, 17', [0.0015856, -0.186004, 1.0]], ['2, k, 18', [-0.41988, -0.159713, 1.0]], ['2, k, 19', [-0.312915, -0.173037, 1.0]], ['2, k, 20', [-0.337083, -0.0222783, 1.0]], ['2, k, 21', [-0.597517, -0.13135, 1.0]], ['2, k, 22', [-0.594927, -0.13078, 1.0]], ['2, k, 23', [-0.396293, -0.194321, 1.0]], ['2, k, 24', [-0.394078, -0.197049, 1.0]]]
[['2, k, 0', [-0.26227, -0.558134, 1.0]], ['2, k, 1', [-0.255794, -0.275257, 1.0]], ['2, k, 2', [-0.248499, 0.0060683, 1.0]], ['2, k, 3', [-0.261012, 0.143227, 1.0]], ['2, k, 4', [-0.451573, -0.0519171, 1.0]], ['2, k, 5', [-0.686357, 0.00680233, 1.0]], ['2, k, 6', [-0.836742, 0.163198, 1.0]], ['2, k, 7', [-0.876554, 0.243045, 1.0]], ['2, k, 8', [-0.148067, -0.0102601, 1.0]], ['2, k, 9', [-0.188218, 0.272008, 1.0]], ['2, k, 10', [-0.323707, 0.524332, 1.0]], ['2, k, 11', [-0.330649, 0.542998, 1.0]], ['2, k, 12', [-0.333048, -0.565395, 1.0]], ['2, k, 13', [-0.418361, -1.07389, 1.0]], ['2, k, 14', [-0.494826, -1.42544, 1.0]], ['2, k, 15', [-0.534436, -1.45461, 1.0]], ['2, k, 16', [-0.18273, -0.532503, 1.0]], ['2, k, 17', [-0.107923, -0.906034, 1.0]], ['2, k, 18', [-0.107337, -1.14927, 1.0]], ['2, k, 19', [-0.137148, -0.994879, 1.0]], ['2, k, 20', [-0.249661, -0.0634586, 1.0]], ['2, k, 21', [-0.911299, 0.286396, 1.0]], ['2, k, 22', [-0.787429, 0.306052, 1.0]], ['2, k, 23', [-0.327674, 0.588606, 1.0]], ['2, k, 24', [-0.389517, 0.519562, 1.0]]]
[['2, k, 0', [-0.260805, -0.565067, 1.0]], ['2, k, 1', [-0.258722, -0.276937, 1.0]], ['2, k, 2', [-0.259108, 0.00724507, 1.0]], ['2, k, 3', [-0.259702, 0.141042, 1.0]], ['2, k, 4', [-0.467854, -0.067183, 1.0]], ['2, k, 5', [-0.701897, -0.0165, 1.0]], ['2, k, 6', [-0.878693, 0.164876, 1.0]], ['2, k, 7', [-0.900826, 0.213058, 1.0]], ['2, k, 8', [-0.146333, -0.0185807, 1.0]], ['2, k, 9', [-0.224633, 0.257252, 1.0]], ['2, k, 10', [-0.331109, 0.469461, 1.0]], ['2, k, 11', [-0.366746, 0.51464, 1.0]], ['2, k, 12', [-0.332245, -0.577292, 1.0]], ['2, k, 13', [-0.419354, -1.08477, 1.0]], ['2, k, 14', [-0.49652, -1.43611, 1.0]], ['2, k, 15', [-0.538882, -1.46465, 1.0]], ['2, k, 16', [-0.181679, -0.537074, 1.0]], ['2, k, 17', [-0.105578, -0.910008, 1.0]], ['2, k, 18', [-0.0921413, -1.2582, 1.0]], ['2, k, 19', [-0.117972, -1.10249, 1.0]], ['2, k, 20', [-0.258349, -0.0632981, 1.0]], ['2, k, 21', [-0.951961, 0.24076, 1.0]], ['2, k, 22', [-0.838646, 0.270452, 1.0]], ['2, k, 23', [-0.386314, 0.56227, 1.0]], ['2, k, 24', [-0.438843, 0.488675, 1.0]]]
[['2, k, 0', [-0.260503, -0.570442, 1.0]], ['2, k, 1', [-0.261711, -0.279252, 1.0]], ['2, k, 2', [-0.265351, 0.00665785, 1.0]], ['2, k, 3', [-0.264851, 0.143498, 1.0]], ['2, k, 4', [-0.470684, -0.0713205, 1.0]], ['2, k, 5', [-0.710809, -0.0405694, 1.0]], ['2, k, 6', [-0.881089, 0.0990057, 1.0]], ['2, k, 7', [-0.919099, 0.168433, 1.0]], ['2, k, 8', [-0.147197, -0.0208496, 1.0]], ['2, k, 9', [-0.240145, 0.248152, 1.0]], ['2, k, 10', [-0.346896, 0.463627, 1.0]], ['2, k, 11', [-0.398374, 0.505247, 1.0]], ['2, k, 12', [-0.332708, -0.583518, 1.0]], ['2, k, 13', [-0.419787, -1.09065, 1.0]], ['2, k, 14', [-0.500294, -1.44129, 1.0]], ['2, k, 15', [-0.472787, -1.56381, 1.0]], ['2, k, 16', [-0.181049, -0.542197, 1.0]], ['2, k, 17', [-0.102722, -0.914141, 1.0]], ['2, k, 18', [-0.10817, -1.16073, 1.0]], ['2, k, 19', [-0.134917, -1.00562, 1.0]], ['2, k, 20', [-0.264054, -0.0643403, 1.0]], ['2, k, 21', [-0.970033, 0.200157, 1.0]], ['2, k, 22', [-0.856843, 0.236127, 1.0]], ['2, k, 23', [-0.432228, 0.552978, 1.0]], ['2, k, 24', [-0.467042, 0.476587, 1.0]]]
[['2, k, 0', [-0.260711, -0.574883, 1.0]], ['2, k, 1', [-0.274291, -0.282597, 1.0]], ['2, k, 2', [-0.303078, 0.00782314, 1.0]], ['2, k, 3', [-0.288391, 0.126261, 1.0]], ['2, k, 4', [-0.487946, -0.0966814, 1.0]], ['2, k, 5', [-0.706311, -0.0808658, 1.0]], ['2, k, 6', [-0.915232, 0.127853, 1.0]], ['2, k, 7', [-0.949661, 0.154469, 1.0]], ['2, k, 8', [-0.161549, -0.0275372, 1.0]], ['2, k, 9', [-0.250545, 0.245616, 1.0]], ['2, k, 10', [-0.419735, 0.48803, 1.0]], ['2, k, 11', [-0.452747, 0.50429, 1.0]], ['2, k, 12', [-0.332602, -0.590048, 1.0]], ['2, k, 13', [-0.42031, -1.09664, 1.0]], ['2, k, 14', [-0.500256, -1.44735, 1.0]], ['2, k, 15', [-0.475173, -1.56397, 1.0]], ['2, k, 16', [-0.181709, -0.545321, 1.0]], ['2, k, 17', [-0.100776, -0.916233, 1.0]], ['2, k, 18', [-0.0906308, -1.26434, 1.0]], ['2, k, 19', [-0.118286, -1.12695, 1.0]], ['2, k, 20', [-0.294971, -0.0646415, 1.0]], ['2, k, 21', [-0.993518, 0.153868, 1.0]], ['2, k, 22', [-0.941646, 0.173906, 1.0]], ['2, k, 23', [-0.480153, 0.536919, 1.0]], ['2, k, 24', [-0.515688, 0.466538, 1.0]]]
[['2, k, 0', [-0.26153, -0.577088, 1.0]], ['2, k, 1', [-0.278424, -0.283735, 1.0]], ['2, k, 2', [-0.304228, 0.00763645, 1.0]], ['2, k, 3', [-0.341731, 0.13777, 1.0]], ['2, k, 4', [-0.492834, -0.102227, 1.0]], ['2, k, 5', [-0.71082, -0.098637, 1.0]], ['2, k, 6', [-0.901705, 0.01691, 1.0]], ['2, k, 7', [-0.948825, 0.0849382, 1.0]], ['2, k, 8', [-0.169778, -0.0259826, 1.0]], ['2, k, 9', [-0.27082, 0.24283, 1.0]], ['2, k, 10', [-0.414313, 0.41579, 1.0]], ['2, k, 11', [-0.471119, 0.477476, 1.0]], ['2, k, 12', [-0.333023, -0.593327, 1.0]], ['2, k, 13', [-0.420644, -1.09964, 1.0]], ['2, k, 14', [-0.50086, -1.45067, 1.0]], ['2, k, 15', [-0.476053, -1.56431, 1.0]], ['2, k, 16', [-0.183012, -0.546819, 1.0]], ['2, k, 17', [-0.0996073, -0.916887, 1.0]], ['2, k, 18', [-0.110646, -1.13511, 1.0]], ['2, k, 19', [-0.142529, -0.980614, 1.0]], ['2, k, 20', [-0.297096, -0.064908, 1.0]], ['2, k, 21', [-1.0027, 0.120121, 1.0]], ['2, k, 22', [-0.882967, 0.166686, 1.0]], ['2, k, 23', [-0.504643, 0.529008, 1.0]], ['2, k, 24', [-0.539711, 0.443839, 1.0]]]
[['2, k, 0', [-0.261786, -0.577586, 1.0]], ['2, k, 1', [-0.280459, -0.283734, 1.0]], ['2, k, 2', [-0.305301, 0.00782055, 1.0]], ['2, k, 3', [-0.347549, 0.135013, 1.0]], ['2, k, 4', [-0.495988, -0.10811, 1.0]], ['2, k, 5', [-0.71232, -0.121269, 1.0]], ['2, k, 6', [-0.911761, 0.00847564, 1.0]], ['2, k, 7', [-0.95995, 0.0490567, 1.0]], ['2, k, 8', [-0.168539, -0.0248642, 1.0]], ['2, k, 9', [-0.289858, 0.235528, 1.0]], ['2, k, 10', [-0.437501, 0.412256, 1.0]], ['2, k, 11', [-0.49981, 0.46556, 1.0]], ['2, k, 12', [-0.333073, -0.593891, 1.0]], ['2, k, 13', [-0.420407, -1.10006, 1.0]], ['2, k, 14', [-0.496741, -1.45177, 1.0]], ['2, k, 15', [-0.476351, -1.56366, 1.0]], ['2, k, 16', [-0.18361, -0.547293, 1.0]], ['2, k, 17', [-0.0983991, -0.916765, 1.0]], ['2, k, 18', [-0.0889316, -1.26381, 1.0]], ['2, k, 19', [-0.113098, -1.14844, 1.0]], ['2, k, 20', [-0.29868, -0.0646732, 1.0]], ['2, k, 21', [-1.01228, 0.0752569, 1.0]], ['2, k, 22', [-0.915735, 0.124121, 1.0]], ['2, k, 23', [-0.530112, 0.517685, 1.0]], ['2, k, 24', [-0.563184, 0.433016, 1.0]]]
[['2, k, 0', [-0.264329, -0.58102, 1.0]], ['2, k, 1', [-0.283296, -0.284812, 1.0]], ['2, k, 2', [-0.306276, 0.00782792, 1.0]], ['2, k, 3', [-0.354598, 0.132303, 1.0]], ['2, k, 4', [-0.501823, -0.118406, 1.0]], ['2, k, 5', [-0.716642, -0.143256, 1.0]], ['2, k, 6', [-0.916921, -0.064279, 1.0]], ['2, k, 7', [-0.970515, 0.00420509, 1.0]], ['2, k, 8', [-0.16951, -0.0254573, 1.0]], ['2, k, 9', [-0.325389, 0.216562, 1.0]], ['2, k, 10', [-0.480659, 0.404278, 1.0]], ['2, k, 11', [-0.533893, 0.444197, 1.0]], ['2, k, 12', [-0.335014, -0.597819, 1.0]], ['2, k, 13', [-0.420748, -1.10397, 1.0]], ['2, k, 14', [-0.500264, -1.45508, 1.0]], ['2, k, 15', [-0.476204, -1.56387, 1.0]], ['2, k, 16', [-0.186991, -0.550257, 1.0]], ['2, k, 17', [-0.0965829, -0.918095, 1.0]], ['2, k, 18', [-0.111221, -1.16808, 1.0]], ['2, k, 19', [-0.135986, -1.05273, 1.0]], ['2, k, 20', [-0.300185, -0.0648142, 1.0]], ['2, k, 21', [-1.02106, 0.0391079, 1.0]], ['2, k, 22', [-0.937173, 0.0760202, 1.0]], ['2, k, 23', [-0.577757, 0.487821, 1.0]], ['2, k, 24', [-0.603399, 0.39939, 1.0]]]
[['2, k, 0', [-0.266788, -0.586976, 1.0]], ['2, k, 1', [-0.28891, -0.287677, 1.0]], ['2, k, 2', [-0.31422, 0.00735723, 1.0]], ['2, k, 3', [-0.361982, 0.127141, 1.0]], ['2, k, 4', [-0.508903, -0.12784, 1.0]], ['2, k, 5', [-0.720929, -0.169228, 1.0]], ['2, k, 6', [-0.918097, -0.0816978, 1.0]], ['2, k, 7', [-0.971947, -0.0398813, 1.0]], ['2, k, 8', [-0.185337, -0.0351144, 1.0]], ['2, k, 9', [-0.333762, 0.212941, 1.0]], ['2, k, 10', [-0.532686, 0.401483, 1.0]], ['2, k, 11', [-0.573662, 0.432706, 1.0]], ['2, k, 12', [-0.336885, -0.605644, 1.0]], ['2, k, 13', [-0.42195, -1.11195, 1.0]], ['2, k, 14', [-0.489295, -1.46514, 1.0]], ['2, k, 15', [-0.476194, -1.56369, 1.0]], ['2, k, 16', [-0.190119, -0.55492, 1.0]], ['2, k, 17', [-0.0942944, -0.920939, 1.0]], ['2, k, 18', [-0.110961, -1.1526, 1.0]], ['2, k, 19', [-0.143924, -0.998182, 1.0]], ['2, k, 20', [-0.307813, -0.0659057, 1.0]], ['2, k, 21', [-1.03006, -0.00647909, 1.0]], ['2, k, 22', [-0.972016, 0.0184021, 1.0]], ['2, k, 23', [-0.60451, 0.481731, 1.0]], ['2, k, 24', [-0.630304, 0.39155, 1.0]]]
[['2, k, 0', [-0.267789, -0.59023, 1.0]], ['2, k, 1', [-0.290611, -0.28906, 1.0]], ['2, k, 2', [-0.315355, 0.00703386, 1.0]], ['2, k, 3', [-0.371324, 0.121384, 1.0]], ['2, k, 4', [-0.514337, -0.13484, 1.0]], ['2, k, 5', [-0.723097, -0.189351, 1.0]], ['2, k, 6', [-0.921643, -0.105578, 1.0]], ['2, k, 7', [-0.982323, -0.0731815, 1.0]], ['2, k, 8', [-0.185167, -0.0354237, 1.0]], ['2, k, 9', [-0.346949, 0.20392, 1.0]], ['2, k, 10', [-0.533669, 0.379358, 1.0]], ['2, k, 11', [-0.592071, 0.410334, 1.0]], ['2, k, 12', [-0.337811, -0.60924, 1.0]], ['2, k, 13', [-0.422416, -1.11551, 1.0]], ['2, k, 14', [-0.495506, -1.46784, 1.0]], ['2, k, 15', [-0.474007, -1.5629, 1.0]], ['2, k, 16', [-0.191083, -0.557341, 1.0]], ['2, k, 17', [-0.0931141, -0.922561, 1.0]], ['2, k, 18', [-0.111213, -1.16078, 1.0]], ['2, k, 19', [-0.140035, -1.00584, 1.0]], ['2, k, 20', [-0.309164, -0.0664181, 1.0]], ['2, k, 21', [-1.03922, -0.0433195, 1.0]], ['2, k, 22', [-0.963536, 0.00101248, 1.0]], ['2, k, 23', [-0.628776, 0.453952, 1.0]], ['2, k, 24', [-0.652651, 0.364592, 1.0]]]
[['2, k, 0', [-0.269189, -0.596451, 1.0]], ['2, k, 1', [-0.300242, -0.294975, 1.0]], ['2, k, 2', [-0.337234, 0.0017917, 1.0]], ['2, k, 3', [-0.379838, 0.117353, 1.0]], ['2, k, 4', [-0.521377, -0.144876, 1.0]], ['2, k, 5', [-0.725204, -0.21502, 1.0]], ['2, k, 6', [-0.929258, -0.146501, 1.0]], ['2, k, 7', [-0.990281, -0.101815, 1.0]], ['2, k, 8', [-0.188755, -0.0432343, 1.0]], ['2, k, 9', [-0.370755, 0.182881, 1.0]], ['2, k, 10', [-0.588308, 0.370215, 1.0]], ['2, k, 11', [-0.626787, 0.397728, 1.0]], ['2, k, 12', [-0.339147, -0.615527, 1.0]], ['2, k, 13', [-0.42331, -1.12163, 1.0]], ['2, k, 14', [-0.500761, -1.47301, 1.0]], ['2, k, 15', [-0.476757, -1.56328, 1.0]], ['2, k, 16', [-0.192468, -0.562902, 1.0]], ['2, k, 17', [-0.090978, -0.926743, 1.0]], ['2, k, 18', [-0.110636, -1.1798, 1.0]], ['2, k, 19', [-0.137249, -1.02479, 1.0]], ['2, k, 20', [-0.327769, -0.0719253, 1.0]], ['2, k, 21', [-1.04246, -0.0692653, 1.0]], ['2, k, 22', [-0.981589, -0.0432413, 1.0]], ['2, k, 23', [-0.6564, 0.440782, 1.0]], ['2, k, 24', [-0.679898, 0.361563, 1.0]]]
[['2, k, 0', [-0.270713, -0.602779, 1.0]], ['2, k, 1', [-0.308643, -0.300206, 1.0]], ['2, k, 2', [-0.350659, -0.00195425, 1.0]], ['2, k, 3', [-0.397182, 0.111092, 1.0]], ['2, k, 4', [-0.527874, -0.153962, 1.0]], ['2, k, 5', [-0.730064, -0.228092, 1.0]], ['2, k, 6', [-0.935342, -0.162953, 1.0]], ['2, k, 7', [-0.994628, -0.134635, 1.0]], ['2, k, 8', [-0.208268, -0.0682052, 1.0]], ['2, k, 9', [-0.378058, 0.169145, 1.0]], ['2, k, 10', [-0.591798, 0.359516, 1.0]], ['2, k, 11', [-0.646899, 0.378179, 1.0]], ['2, k, 12', [-0.340356, -0.622017, 1.0]], ['2, k, 13', [-0.42402, -1.12786, 1.0]], ['2, k, 14', [-0.502804, -1.47917, 1.0]], ['2, k, 15', [-0.473784, -1.5622, 1.0]], ['2, k, 16', [-0.19427, -0.568766, 1.0]], ['2, k, 17', [-0.0891352, -0.930955, 1.0]], ['2, k, 18', [-0.113116, -1.12721, 1.0]], ['2, k, 19', [-0.14695, -0.972738, 1.0]], ['2, k, 20', [-0.340251, -0.0760397, 1.0]], ['2, k, 21', [-1.05378, -0.108606, 1.0]], ['2, k, 22', [-0.981641, -0.0644721, 1.0]], ['2, k, 23', [-0.684435, 0.42016, 1.0]], ['2, k, 24', [-0.699628, 0.339612, 1.0]]]
[['2, k, 0', [-0.271339, -0.604744, 1.0]], ['2, k, 1', [-0.314912, -0.302574, 1.0]], ['2, k, 2', [-0.362968, -0.00437993, 1.0]], ['2, k, 3', [-0.405398, 0.109475, 1.0]], ['2, k, 4', [-0.533611, -0.161604, 1.0]], ['2, k, 5', [-0.732294, -0.244272, 1.0]], ['2, k, 6', [-0.941706, -0.195073, 1.0]], ['2, k, 7', [-0.998202, -0.159928, 1.0]], ['2, k, 8', [-0.205732, -0.0667835, 1.0]], ['2, k, 9', [-0.383308, 0.164477, 1.0]], ['2, k, 10', [-0.607998, 0.34077, 1.0]], ['2, k, 11', [-0.664254, 0.357703, 1.0]], ['2, k, 12', [-0.340942, -0.624188, 1.0]], ['2, k, 13', [-0.424376, -1.12988, 1.0]], ['2, k, 14', [-0.503597, -1.48104, 1.0]], ['2, k, 15', [-0.470601, -1.56254, 1.0]], ['2, k, 16', [-0.194926, -0.570459, 1.0]], ['2, k, 17', [-0.0886179, -0.932016, 1.0]], ['2, k, 18', [-0.111094, -1.17398, 1.0]], ['2, k, 19', [-0.138147, -1.01941, 1.0]], ['2, k, 20', [-0.351077, -0.0784043, 1.0]], ['2, k, 21', [-1.05231, -0.14021, 1.0]], ['2, k, 22', [-0.979909, -0.0824574, 1.0]], ['2, k, 23', [-0.71293, 0.389049, 1.0]], ['2, k, 24', [-0.713581, 0.307893, 1.0]]]
[['2, k, 0', [-0.272563, -0.609888, 1.0]], ['2, k, 1', [-0.321607, -0.30714, 1.0]], ['2, k, 2', [-0.374017, -0.00874441, 1.0]], ['2, k, 3', [-0.415504, 0.106466, 1.0]], ['2, k, 4', [-0.540661, -0.169224, 1.0]], ['2, k, 5', [-0.735302, -0.261669, 1.0]], ['2, k, 6', [-0.944602, -0.209837, 1.0]], ['2, k, 7', [-1.00275, -0.179454, 1.0]], ['2, k, 8', [-0.212029, -0.0725947, 1.0]], ['2, k, 9', [-0.394349, 0.154539, 1.0]], ['2, k, 10', [-0.610995, 0.318113, 1.0]], ['2, k, 11', [-0.675433, 0.342683, 1.0]], ['2, k, 12', [-0.34182, -0.631743, 1.0]], ['2, k, 13', [-0.425378, -1.136, 1.0]], ['2, k, 14', [-0.504669, -1.48745, 1.0]], ['2, k, 15', [-0.475369, -1.56602, 1.0]], ['2, k, 16', [-0.196364, -0.573644, 1.0]], ['2, k, 17', [-0.087782, -0.933853, 1.0]], ['2, k, 18', [-0.111263, -1.12424, 1.0]], ['2, k, 19', [-0.147607, -0.971088, 1.0]], ['2, k, 20', [-0.36109, -0.082784, 1.0]], ['2, k, 21', [-1.063, -0.166671, 1.0]], ['2, k, 22', [-0.976284, -0.0932269, 1.0]], ['2, k, 23', [-0.727017, 0.377915, 1.0]], ['2, k, 24', [-0.715611, 0.301769, 1.0]]]
[['2, k, 0', [-0.272639, -0.613531, 1.0]], ['2, k, 1', [-0.327726, -0.309682, 1.0]], ['2, k, 2', [-0.388688, -0.00989533, 1.0]], ['2, k, 3', [-0.427356, 0.101264, 1.0]], ['2, k, 4', [-0.546233, -0.179033, 1.0]], ['2, k, 5', [-0.736526, -0.280458, 1.0]], ['2, k, 6', [-0.946428, -0.228859, 1.0]], ['2, k, 7', [-1.00607, -0.20789, 1.0]], ['2, k, 8', [-0.223108, -0.0738372, 1.0]], ['2, k, 9', [-0.404216, 0.151906, 1.0]], ['2, k, 10', [-0.618244, 0.303675, 1.0]], ['2, k, 11', [-0.697293, 0.329929, 1.0]], ['2, k, 12', [-0.341215, -0.63742, 1.0]], ['2, k, 13', [-0.425342, -1.13611, 1.0]], ['2, k, 14', [-0.504403, -1.48758, 1.0]], ['2, k, 15', [-0.47161, -1.56541, 1.0]], ['2, k, 16', [-0.196973, -0.575713, 1.0]], ['2, k, 17', [-0.0892828, -0.93555, 1.0]], ['2, k, 18', [-0.109458, -1.17101, 1.0]], ['2, k, 19', [-0.126543, -1.05902, 1.0]], ['2, k, 20', [-0.373425, -0.0843736, 1.0]], ['2, k, 21', [-1.0564, -0.19685, 1.0]], ['2, k, 22', [-0.994435, -0.136364, 1.0]], ['2, k, 23', [-0.75051, 0.359781, 1.0]], ['2, k, 24', [-0.74656, 0.275895, 1.0]]]
[['2, k, 0', [-0.273508, -0.616341, 1.0]], ['2, k, 1', [-0.334605, -0.313427, 1.0]], ['2, k, 2', [-0.399623, -0.0142035, 1.0]], ['2, k, 3', [-0.438793, 0.0992373, 1.0]], ['2, k, 4', [-0.550801, -0.181416, 1.0]], ['2, k, 5', [-0.735031, -0.294428, 1.0]], ['2, k, 6', [-0.948023, -0.259581, 1.0]], ['2, k, 7', [-1.00472, -0.236539, 1.0]], ['2, k, 8', [-0.22307, -0.0734076, 1.0]], ['2, k, 9', [-0.407317, 0.149922, 1.0]], ['2, k, 10', [-0.625361, 0.293604, 1.0]], ['2, k, 11', [-0.707109, 0.317978, 1.0]], ['2, k, 12', [-0.341778, -0.640682, 1.0]], ['2, k, 13', [-0.425243, -1.13602, 1.0]], ['2, k, 14', [-0.504106, -1.48762, 1.0]], ['2, k, 15', [-0.471748, -1.56546, 1.0]], ['2, k, 16', [-0.198166, -0.577818, 1.0]], ['2, k, 17', [-0.0883388, -0.936557, 1.0]], ['2, k, 18', [-0.093653, -1.19411, 1.0]], ['2, k, 19', [-0.131829, -1.04027, 1.0]], ['2, k, 20', [-0.383625, -0.0885063, 1.0]], ['2, k, 21', [-1.06513, -0.218852, 1.0]], ['2, k, 22', [-1.01073, -0.191034, 1.0]], ['2, k, 23', [-0.764666, 0.354165, 1.0]], ['2, k, 24', [-0.747737, 0.271898, 1.0]]]
[['2, k, 0', [-0.273446, -0.619439, 1.0]], ['2, k, 1', [-0.334571, -0.313843, 1.0]], ['2, k, 2', [-0.398584, -0.0140017, 1.0]], ['2, k, 3', [-0.446217, 0.0978501, 1.0]], ['2, k, 4', [-0.560267, -0.189646, 1.0]], ['2, k, 5', [-0.743001, -0.305242, 1.0]], ['2, k, 6', [-0.956572, -0.271751, 1.0]], ['2, k, 7', [-1.01061, -0.251223, 1.0]], ['2, k, 8', [-0.243656, -0.0817526, 1.0]], ['2, k, 9', [-0.440897, 0.132806, 1.0]], ['2, k, 10', [-0.632994, 0.283587, 1.0]], ['2, k, 11', [-0.721088, 0.304031, 1.0]], ['2, k, 12', [-0.341243, -0.645161, 1.0]], ['2, k, 13', [-0.425172, -1.13614, 1.0]], ['2, k, 14', [-0.502082, -1.48814, 1.0]], ['2, k, 15', [-0.470703, -1.56619, 1.0]], ['2, k, 16', [-0.198504, -0.579577, 1.0]], ['2, k, 17', [-0.0882634, -0.937645, 1.0]], ['2, k, 18', [-0.0819095, -1.28417, 1.0]], ['2, k, 19', [-0.115051, -1.15039, 1.0]], ['2, k, 20', [-0.383074, -0.0884908, 1.0]], ['2, k, 21', [-1.06904, -0.245214, 1.0]], ['2, k, 22', [-0.99383, -0.170933, 1.0]], ['2, k, 23', [-0.7748, 0.335503, 1.0]], ['2, k, 24', [-0.765186, 0.258425, 1.0]]]
[['2, k, 0', [-0.273571, -0.620214, 1.0]], ['2, k, 1', [-0.336588, -0.315119, 1.0]], ['2, k, 2', [-0.401606, -0.015408, 1.0]], ['2, k, 3', [-0.456525, 0.0968294, 1.0]], ['2, k, 4', [-0.562333, -0.191003, 1.0]], ['2, k, 5', [-0.737835, -0.318602, 1.0]], ['2, k, 6', [-0.951361, -0.286652, 1.0]], ['2, k, 7', [-1.0155, -0.262693, 1.0]], ['2, k, 8', [-0.243452, -0.0814834, 1.0]], ['2, k, 9', [-0.42872, 0.140123, 1.0]], ['2, k, 10', [-0.692452, 0.274054, 1.0]], ['2, k, 11', [-0.747149, 0.292812, 1.0]], ['2, k, 12', [-0.341379, -0.646523, 1.0]], ['2, k, 13', [-0.425074, -1.13621, 1.0]], ['2, k, 14', [-0.509456, -1.4867, 1.0]], ['2, k, 15', [-0.470774, -1.5655, 1.0]], ['2, k, 16', [-0.198692, -0.579942, 1.0]], ['2, k, 17', [-0.0871344, -0.937178, 1.0]], ['2, k, 18', [-0.112485, -1.15918, 1.0]], ['2, k, 19', [-0.10808, -1.04697, 1.0]], ['2, k, 20', [-0.385789, -0.089798, 1.0]], ['2, k, 21', [-1.06741, -0.251492, 1.0]], ['2, k, 22', [-0.998999, -0.181021, 1.0]], ['2, k, 23', [-0.798896, 0.30772, 1.0]], ['2, k, 24', [-0.789046, 0.23708, 1.0]]]
[['2, k, 0', [-0.275989, -0.624393, 1.0]], ['2, k, 1', [-0.34892, -0.320707, 1.0]], ['2, k, 2', [-0.426365, -0.0214327, 1.0]], ['2, k, 3', [-0.460931, 0.0951375, 1.0]], ['2, k, 4', [-0.571323, -0.200927, 1.0]], ['2, k, 5', [-0.744285, -0.332055, 1.0]], ['2, k, 6', [-0.958475, -0.304896, 1.0]], ['2, k, 7', [-1.00824, -0.287162, 1.0]], ['2, k, 8', [-0.254761, -0.0857488, 1.0]], ['2, k, 9', [-0.455179, 0.125386, 1.0]], ['2, k, 10', [-0.700221, 0.276422, 1.0]], ['2, k, 11', [-0.757848, 0.283882, 1.0]], ['2, k, 12', [-0.343431, -0.652015, 1.0]], ['2, k, 13', [-0.425013, -1.1372, 1.0]], ['2, k, 14', [-0.509069, -1.48776, 1.0]], ['2, k, 15', [-0.470413, -1.56635, 1.0]], ['2, k, 16', [-0.201519, -0.58281, 1.0]], ['2, k, 17', [-0.0856646, -0.937904, 1.0]], ['2, k, 18', [-0.104326, -1.20234, 1.0]], ['2, k, 19', [-0.134347, -1.06867, 1.0]], ['2, k, 20', [-0.407018, -0.0956805, 1.0]], ['2, k, 21', [-1.06162, -0.268523, 1.0]], ['2, k, 22', [-1.0154, -0.222231, 1.0]], ['2, k, 23', [-0.809025, 0.312025, 1.0]], ['2, k, 24', [-0.797098, 0.23526, 1.0]]]
