[['2, k, 0', [0.015014, 0.02050807, 1.0]], ['2, k, 1', [0.008143025, 0.3318504, 1.0]], ['2, k, 2', [0.0003201387, 0.6300445, 1.0]], ['2, k, 3', [-0.01968085, 0.7531926, 1.0]], ['2, k, 4', [-0.1529943, 0.5039415, 1.0]], ['2, k, 5', [-0.2131346, 0.2390567, 1.0]], ['2, k, 6', [-0.2782865, 0.03242216, 1.0]], ['2, k, 7', [-0.3225193, -0.03530575, 1.0]], ['2, k, 8', [0.1668971, 0.54471, 1.0]], ['2, k, 9', [0.2351863, 0.2794003, 1.0]], ['2, k, 10', [0.2953346, 0.04080306, 1.0]], ['2, k, 11', [0.3022002, -0.0002573538, 1.0]], ['2, k, 12', [-0.05609011, 0.02099757, 1.0]], ['2, k, 13', [-0.07374398, -0.3777177, 1.0]], ['2, k, 14', [-0.07260682, -0.7007865, 1.0]], ['2, k, 15', [-0.09127873, -0.7472457, 1.0]], ['2, k, 16', [0.08524084, 0.01932137, 1.0]], ['2, k, 17', [0.1458993, -0.4400197, 1.0]], ['2, k, 18', [0.2359863, -0.7107954, 1.0]], ['2, k, 19', [0.2322781, -0.7516774, 1.0]], ['2, k, 20', [0.002295431, 0.5574138, 1.0]], ['2, k, 21', [-0.3558786, -0.1181332, 1.0]], ['2, k, 22', [-0.316179, -0.06770809, 1.0]], ['2, k, 23', [0.3099171, -0.08728868, 1.0]], ['2, k, 24', [0.3366797, 0.01773861, 1.0]]]
[['2, k, 0', [0.04138365, 0.0315334, 1.0]], ['2, k, 1', [0.04631229, 0.3450609, 1.0]], ['2, k, 2', [0.04938166, 0.6459513, 1.0]], ['2, k, 3', [0.02539401, 0.7683203, 1.0]], ['2, k, 4', [-0.1273111, 0.5298665, 1.0]], ['2, k, 5', [-0.2392069, 0.2998443, 1.0]], ['2, k, 6', [-0.3379722, 0.1106933, 1.0]], ['2, k, 7', [-0.3848844, 0.03221584, 1.0]], ['2, k, 8', [0.2092675, 0.5510975, 1.0]], ['2, k, 9', [0.2523796, 0.2893124, 1.0]], ['2, k, 10', [0.3064623, 0.05926986, 1.0]], ['2, k, 11', [0.3123009, 0.02641201, 1.0]], ['2, k, 12', [-0.03160104, 0.0343896, 1.0]], ['2, k, 13', [-0.04819995, -0.3791391, 1.0]], ['2, k, 14', [-0.05420171, -0.7016074, 1.0]], ['2, k, 15', [-0.0897184, -0.7453082, 1.0]], ['2, k, 16', [0.1127962, 0.02748873, 1.0]], ['2, k, 17', [0.1622749, -0.4340454, 1.0]], ['2, k, 18', [0.2164878, -0.7082853, 1.0]], ['2, k, 19', [0.2296421, -0.7451723, 1.0]], ['2, k, 20', [0.04877586, 0.5726404, 1.0]], ['2, k, 21', [-0.4583511, -0.02956379, 1.0]], ['2, k, 22', [-0.4489423, -0.005244275, 1.0]], ['2, k, 23', [0.3092186, -0.03669807, 1.0]], ['2, k, 24', [0.3373702, 0.03475106, 1.0]]]
[['2, k, 0', [0.04176117, 0.0316856, 1.0]], ['2, k, 1', [0.04667322, 0.3448822, 1.0]], ['2, k, 2', [0.04980455, 0.645559, 1.0]], ['2, k, 3', [0.02552711, 0.7670972, 1.0]], ['2, k, 4', [-0.1260567, 0.5286523, 1.0]], ['2, k, 5', [-0.2281553, 0.2959962, 1.0]], ['2, k, 6', [-0.3202929, 0.1035873, 1.0]], ['2, k, 7', [-0.3638473, 0.02358803, 1.0]], ['2, k, 8', [0.2093782, 0.5513001, 1.0]], ['2, k, 9', [0.2525522, 0.28917, 1.0]], ['2, k, 10', [0.3065509, 0.06029715, 1.0]], ['2, k, 11', [0.312504, 0.02722643, 1.0]], ['2, k, 12', [-0.03114984, 0.03440658, 1.0]], ['2, k, 13', [-0.04790874, -0.3791083, 1.0]], ['2, k, 14', [-0.05292014, -0.6996496, 1.0]], ['2, k, 15', [-0.08966189, -0.7453645, 1.0]], ['2, k, 16', [0.1130697, 0.02779607, 1.0]], ['2, k, 17', [0.1622154, -0.4347558, 1.0]], ['2, k, 18', [0.2160547, -0.7081214, 1.0]], ['2, k, 19', [0.2294057, -0.744857, 1.0]], ['2, k, 20', [0.04920134, 0.5722638, 1.0]], ['2, k, 21', [-0.4310202, -0.0405176, 1.0]], ['2, k, 22', [-0.4311611, -0.01979115, 1.0]], ['2, k, 23', [0.3087197, -0.03530579, 1.0]], ['2, k, 24', [0.3180133, 0.04012002, 1.0]]]
[['2, k, 0', [0.04094196, 0.03185267, 1.0]], ['2, k, 1', [0.04641743, 0.3448272, 1.0]], ['2, k, 2', [0.04999937, 0.6453155, 1.0]], ['2, k, 3', [0.02536146, 0.766575, 1.0]], ['2, k, 4', [-0.1252998, 0.5277432, 1.0]], ['2, k, 5', [-0.220146, 0.2925144, 1.0]], ['2, k, 6', [-0.3086219, 0.09505681, 1.0]], ['2, k, 7', [-0.3455814, 0.01585712, 1.0]], ['2, k, 8', [0.2094014, 0.5514626, 1.0]], ['2, k, 9', [0.2525921, 0.2890462, 1.0]], ['2, k, 10', [0.3063245, 0.06163209, 1.0]], ['2, k, 11', [0.3108426, 0.02778692, 1.0]], ['2, k, 12', [-0.03196999, 0.0345731, 1.0]], ['2, k, 13', [-0.04781149, -0.378967, 1.0]], ['2, k, 14', [-0.05285681, -0.6993409, 1.0]], ['2, k, 15', [-0.08930145, -0.7450955, 1.0]], ['2, k, 16', [0.1122841, 0.02795499, 1.0]], ['2, k, 17', [0.161736, -0.4349831, 1.0]], ['2, k, 18', [0.2145659, -0.7085765, 1.0]], ['2, k, 19', [0.2294213, -0.7442515, 1.0]], ['2, k, 20', [0.04929637, 0.5720651, 1.0]], ['2, k, 21', [-0.4070482, -0.05061446, 1.0]], ['2, k, 22', [-0.4089419, -0.04029197, 1.0]], ['2, k, 23', [0.3099838, -0.03414771, 1.0]], ['2, k, 24', [0.3451328, 0.0318327, 1.0]]]
[['2, k, 0', [0.04144483, 0.03225899, 1.0]], ['2, k, 1', [0.04629413, 0.3449546, 1.0]], ['2, k, 2', [0.04974106, 0.6452377, 1.0]], ['2, k, 3', [0.02515888, 0.7662258, 1.0]], ['2, k, 4', [-0.1245285, 0.5270984, 1.0]], ['2, k, 5', [-0.2129078, 0.2834319, 1.0]], ['2, k, 6', [-0.3014013, 0.08266971, 1.0]], ['2, k, 7', [-0.3351408, 0.00343838, 1.0]], ['2, k, 8', [0.209632, 0.552109, 1.0]], ['2, k, 9', [0.2523663, 0.2903682, 1.0]], ['2, k, 10', [0.3059375, 0.06257766, 1.0]], ['2, k, 11', [0.3118993, 0.0268665, 1.0]], ['2, k, 12', [-0.03146891, 0.03483522, 1.0]], ['2, k, 13', [-0.04731099, -0.3782674, 1.0]], ['2, k, 14', [-0.05288099, -0.6993333, 1.0]], ['2, k, 15', [-0.08930791, -0.7450892, 1.0]], ['2, k, 16', [0.11276, 0.02850851, 1.0]], ['2, k, 17', [0.1616098, -0.4349759, 1.0]], ['2, k, 18', [0.2143837, -0.7086527, 1.0]], ['2, k, 19', [0.2288193, -0.7441267, 1.0]], ['2, k, 20', [0.04904542, 0.5720242, 1.0]], ['2, k, 21', [-0.3932879, -0.06564128, 1.0]], ['2, k, 22', [-0.3999591, -0.05264552, 1.0]], ['2, k, 23', [0.3182473, -0.04081856, 1.0]], ['2, k, 24', [0.3421455, 0.03842493, 1.0]]]
[['2, k, 0', [0.04110892, 0.03245134, 1.0]], ['2, k, 1', [0.04603985, 0.3450412, 1.0]], ['2, k, 2', [0.04967731, 0.6451964, 1.0]], ['2, k, 3', [0.02499682, 0.7660889, 1.0]], ['2, k, 4', [-0.12367, 0.526511, 1.0]], ['2, k, 5', [-0.207981, 0.2797664, 1.0]], ['2, k, 6', [-0.2944815, 0.07715353, 1.0]], ['2, k, 7', [-0.3210943, -0.002532236, 1.0]], ['2, k, 8', [0.2095748, 0.5523852, 1.0]], ['2, k, 9', [0.2524777, 0.2901301, 1.0]], ['2, k, 10', [0.3061905, 0.06214798, 1.0]], ['2, k, 11', [0.3126034, 0.01811278, 1.0]], ['2, k, 12', [-0.03187787, 0.0351345, 1.0]], ['2, k, 13', [-0.04726608, -0.3781879, 1.0]], ['2, k, 14', [-0.0527486, -0.6996247, 1.0]], ['2, k, 15', [-0.08959806, -0.7452409, 1.0]], ['2, k, 16', [0.1124851, 0.02861047, 1.0]], ['2, k, 17', [0.1618571, -0.4340946, 1.0]], ['2, k, 18', [0.2272098, -0.7081732, 1.0]], ['2, k, 19', [0.2302088, -0.7482957, 1.0]], ['2, k, 20', [0.04892975, 0.5720004, 1.0]], ['2, k, 21', [-0.3748223, -0.07496682, 1.0]], ['2, k, 22', [-0.3783136, -0.06852438, 1.0]], ['2, k, 23', [0.3270113, -0.05888945, 1.0]], ['2, k, 24', [0.3400695, 0.03710058, 1.0]]]
[['2, k, 0', [0.04097744, 0.0325077, 1.0]], ['2, k, 1', [0.04597681, 0.3450566, 1.0]], ['2, k, 2', [0.04965959, 0.645175, 1.0]], ['2, k, 3', [0.02483236, 0.7660339, 1.0]], ['2, k, 4', [-0.1232296, 0.5259714, 1.0]], ['2, k, 5', [-0.20373, 0.2765971, 1.0]], ['2, k, 6', [-0.2852382, 0.07136078, 1.0]], ['2, k, 7', [-0.3088364, -0.007910779, 1.0]], ['2, k, 8', [0.2094956, 0.5529137, 1.0]], ['2, k, 9', [0.2523675, 0.2904583, 1.0]], ['2, k, 10', [0.3060999, 0.06270847, 1.0]], ['2, k, 11', [0.3153137, -0.00130651, 1.0]], ['2, k, 12', [-0.03212132, 0.03529515, 1.0]], ['2, k, 13', [-0.04722059, -0.3781824, 1.0]], ['2, k, 14', [-0.05373256, -0.7000556, 1.0]], ['2, k, 15', [-0.08937816, -0.7449351, 1.0]], ['2, k, 16', [0.1124342, 0.02861125, 1.0]], ['2, k, 17', [0.1619929, -0.4351715, 1.0]], ['2, k, 18', [0.2241865, -0.7066264, 1.0]], ['2, k, 19', [0.2306038, -0.747419, 1.0]], ['2, k, 20', [0.04889935, 0.5719864, 1.0]], ['2, k, 21', [-0.3545978, -0.07971181, 1.0]], ['2, k, 22', [-0.3461738, -0.05281221, 1.0]], ['2, k, 23', [0.3295311, -0.0778886, 1.0]], ['2, k, 24', [0.3081934, -0.02984101, 1.0]]]
[['2, k, 0', [0.04124805, 0.03198181, 1.0]], ['2, k, 1', [0.04598494, 0.3449667, 1.0]], ['2, k, 2', [0.04962258, 0.6451424, 1.0]], ['2, k, 3', [0.02462453, 0.7659862, 1.0]], ['2, k, 4', [-0.123023, 0.5255929, 1.0]], ['2, k, 5', [-0.1984718, 0.2728998, 1.0]], ['2, k, 6', [-0.2786083, 0.0646167, 1.0]], ['2, k, 7', [-0.3011262, -0.01542906, 1.0]], ['2, k, 8', [0.2093735, 0.5531954, 1.0]], ['2, k, 9', [0.2526988, 0.2897541, 1.0]], ['2, k, 10', [0.3059172, 0.06319419, 1.0]], ['2, k, 11', [0.3117412, 0.02211915, 1.0]], ['2, k, 12', [-0.03194581, 0.03543751, 1.0]], ['2, k, 13', [-0.04679771, -0.3782124, 1.0]], ['2, k, 14', [-0.05321798, -0.6997024, 1.0]], ['2, k, 15', [-0.08866672, -0.744414, 1.0]], ['2, k, 16', [0.1130668, 0.02660677, 1.0]], ['2, k, 17', [0.1628026, -0.4366969, 1.0]], ['2, k, 18', [0.2291006, -0.7057827, 1.0]], ['2, k, 19', [0.2290847, -0.7496789, 1.0]], ['2, k, 20', [0.04886801, 0.5719421, 1.0]], ['2, k, 21', [-0.3397344, -0.09156601, 1.0]], ['2, k, 22', [-0.3448986, -0.07836883, 1.0]], ['2, k, 23', [0.3342118, -0.06477901, 1.0]], ['2, k, 24', [0.2658866, -0.02264413, 1.0]]]
[['2, k, 0', [0.04196471, 0.03152225, 1.0]], ['2, k, 1', [0.04610794, 0.3448801, 1.0]], ['2, k, 2', [0.04961993, 0.6451367, 1.0]], ['2, k, 3', [0.02433647, 0.7660551, 1.0]], ['2, k, 4', [-0.1221927, 0.5253349, 1.0]], ['2, k, 5', [-0.1962789, 0.2710813, 1.0]], ['2, k, 6', [-0.2751473, 0.06313451, 1.0]], ['2, k, 7', [-0.2907021, -0.01721616, 1.0]], ['2, k, 8', [0.2094274, 0.55349, 1.0]], ['2, k, 9', [0.2525852, 0.2902006, 1.0]], ['2, k, 10', [0.3059007, 0.06320582, 1.0]], ['2, k, 11', [0.3126973, 0.0197848, 1.0]], ['2, k, 12', [-0.03130788, 0.03582623, 1.0]], ['2, k, 13', [-0.04640463, -0.3781947, 1.0]], ['2, k, 14', [-0.05374446, -0.6997985, 1.0]], ['2, k, 15', [-0.088048, -0.7437541, 1.0]], ['2, k, 16', [0.114074, 0.02514735, 1.0]], ['2, k, 17', [0.1630599, -0.4368705, 1.0]], ['2, k, 18', [0.2299967, -0.7070349, 1.0]], ['2, k, 19', [0.2283215, -0.7489132, 1.0]], ['2, k, 20', [0.04887277, 0.5719333, 1.0]], ['2, k, 21', [-0.3340198, -0.09349857, 1.0]], ['2, k, 22', [-0.3049339, -0.03792389, 1.0]], ['2, k, 23', [0.335945, -0.07577932, 1.0]], ['2, k, 24', [0.3221832, -0.02415248, 1.0]]]
[['2, k, 0', [0.04426764, 0.03205946, 1.0]], ['2, k, 1', [0.04661805, 0.3450873, 1.0]], ['2, k, 2', [0.0496045, 0.6451704, 1.0]], ['2, k, 3', [0.02410503, 0.7660266, 1.0]], ['2, k, 4', [-0.1218725, 0.5253532, 1.0]], ['2, k, 5', [-0.1928376, 0.2685993, 1.0]], ['2, k, 6', [-0.2574664, 0.05269502, 1.0]], ['2, k, 7', [-0.2776524, -0.0116875, 1.0]], ['2, k, 8', [0.2094879, 0.5537662, 1.0]], ['2, k, 9', [0.2527789, 0.2909912, 1.0]], ['2, k, 10', [0.3053612, 0.06271762, 1.0]], ['2, k, 11', [0.3118953, 0.02748851, 1.0]], ['2, k, 12', [-0.02909248, 0.03573933, 1.0]], ['2, k, 13', [-0.04511673, -0.3789942, 1.0]], ['2, k, 14', [-0.0542016, -0.7000162, 1.0]], ['2, k, 15', [-0.08786687, -0.7437778, 1.0]], ['2, k, 16', [0.1163841, 0.02658438, 1.0]], ['2, k, 17', [0.1634863, -0.4366592, 1.0]], ['2, k, 18', [0.220581, -0.7052735, 1.0]], ['2, k, 19', [0.2301212, -0.744687, 1.0]], ['2, k, 20', [0.0488966, 0.57198, 1.0]], ['2, k, 21', [-0.2976936, -0.09687357, 1.0]], ['2, k, 22', [-0.2757049, -0.04185124, 1.0]], ['2, k, 23', [0.3118022, -0.03276388, 1.0]], ['2, k, 24', [0.3482687, 0.03180295, 1.0]]]
[['2, k, 0', [0.04799906, 0.03086253, 1.0]], ['2, k, 1', [0.04765188, 0.3448937, 1.0]], ['2, k, 2', [0.04958171, 0.6452374, 1.0]], ['2, k, 3', [0.02388486, 0.7660007, 1.0]], ['2, k, 4', [-0.1210719, 0.5246704, 1.0]], ['2, k, 5', [-0.1899497, 0.265305, 1.0]], ['2, k, 6', [-0.2539129, 0.05203267, 1.0]], ['2, k, 7', [-0.2683586, -0.02019617, 1.0]], ['2, k, 8', [0.2096504, 0.5541691, 1.0]], ['2, k, 9', [0.252955, 0.2918247, 1.0]], ['2, k, 10', [0.3045895, 0.06546669, 1.0]], ['2, k, 11', [0.3120854, 0.02719614, 1.0]], ['2, k, 12', [-0.02549045, 0.03564421, 1.0]], ['2, k, 13', [-0.04327964, -0.3803963, 1.0]], ['2, k, 14', [-0.05392648, -0.6999369, 1.0]], ['2, k, 15', [-0.08583494, -0.7430293, 1.0]], ['2, k, 16', [0.1200664, 0.02441259, 1.0]], ['2, k, 17', [0.1643761, -0.4359953, 1.0]], ['2, k, 18', [0.2182048, -0.7050371, 1.0]], ['2, k, 19', [0.2302913, -0.7435516, 1.0]], ['2, k, 20', [0.04897841, 0.5720159, 1.0]], ['2, k, 21', [-0.2840834, -0.1006146, 1.0]], ['2, k, 22', [-0.2701576, -0.03740659, 1.0]], ['2, k, 23', [0.3117423, -0.03529309, 1.0]], ['2, k, 24', [0.3428656, 0.03122434, 1.0]]]
[['2, k, 0', [0.04892302, 0.02975418, 1.0]], ['2, k, 1', [0.04805994, 0.3445675, 1.0]], ['2, k, 2', [0.04950627, 0.645281, 1.0]], ['2, k, 3', [0.0238221, 0.765975, 1.0]], ['2, k, 4', [-0.1199606, 0.5235969, 1.0]], ['2, k, 5', [-0.1861035, 0.2623262, 1.0]], ['2, k, 6', [-0.2488706, 0.04674133, 1.0]], ['2, k, 7', [-0.2557184, -0.007709142, 1.0]], ['2, k, 8', [0.2098594, 0.5545863, 1.0]], ['2, k, 9', [0.253998, 0.2899573, 1.0]], ['2, k, 10', [0.3046188, 0.06475158, 1.0]], ['2, k, 11', [0.3112914, 0.02739623, 1.0]], ['2, k, 12', [-0.02471977, 0.03529875, 1.0]], ['2, k, 13', [-0.04161526, -0.3806446, 1.0]], ['2, k, 14', [-0.05753578, -0.7032111, 1.0]], ['2, k, 15', [-0.08420133, -0.742315, 1.0]], ['2, k, 16', [0.1210644, 0.02260182, 1.0]], ['2, k, 17', [0.1652953, -0.4359195, 1.0]], ['2, k, 18', [0.2258698, -0.7038667, 1.0]], ['2, k, 19', [0.2472475, -0.746927, 1.0]], ['2, k, 20', [0.04898867, 0.5720107, 1.0]], ['2, k, 21', [-0.2614553, -0.09083658, 1.0]], ['2, k, 22', [-0.2488613, -0.0555502, 1.0]], ['2, k, 23', [0.3127443, -0.03231334, 1.0]], ['2, k, 24', [0.3446296, 0.03061117, 1.0]]]
[['2, k, 0', [0.05171982, 0.02897035, 1.0]], ['2, k, 1', [0.04960247, 0.3443725, 1.0]], ['2, k, 2', [0.04975906, 0.6454201, 1.0]], ['2, k, 3', [0.02378794, 0.7660549, 1.0]], ['2, k, 4', [-0.1187049, 0.5229978, 1.0]], ['2, k, 5', [-0.1818395, 0.25862, 1.0]], ['2, k, 6', [-0.2413544, 0.04242081, 1.0]], ['2, k, 7', [-0.2440157, -0.01012508, 1.0]], ['2, k, 8', [0.2101452, 0.5549468, 1.0]], ['2, k, 9', [0.2542666, 0.2900149, 1.0]], ['2, k, 10', [0.3046445, 0.06478635, 1.0]], ['2, k, 11', [0.312607, 0.02620422, 1.0]], ['2, k, 12', [-0.02193865, 0.03508996, 1.0]], ['2, k, 13', [-0.03951263, -0.3809564, 1.0]], ['2, k, 14', [-0.05734115, -0.7032777, 1.0]], ['2, k, 15', [-0.08450018, -0.7424216, 1.0]], ['2, k, 16', [0.1236686, 0.0214288, 1.0]], ['2, k, 17', [0.1671314, -0.4341292, 1.0]], ['2, k, 18', [0.2243484, -0.7042292, 1.0]], ['2, k, 19', [0.2275949, -0.7460901, 1.0]], ['2, k, 20', [0.04947457, 0.5721137, 1.0]], ['2, k, 21', [-0.2507514, -0.09472644, 1.0]], ['2, k, 22', [-0.2196495, 0.02826332, 1.0]], ['2, k, 23', [0.3142089, -0.03547814, 1.0]], ['2, k, 24', [0.3463567, 0.03147644, 1.0]]]
[['2, k, 0', [0.05309192, 0.02869319, 1.0]], ['2, k, 1', [0.05103236, 0.3442439, 1.0]], ['2, k, 2', [0.05055083, 0.6455655, 1.0]], ['2, k, 3', [0.02377386, 0.7660736, 1.0]], ['2, k, 4', [-0.1175902, 0.5232973, 1.0]], ['2, k, 5', [-0.1770422, 0.2546437, 1.0]], ['2, k, 6', [-0.2240514, 0.03607806, 1.0]], ['2, k, 7', [-0.2326357, -0.01097615, 1.0]], ['2, k, 8', [0.210501, 0.5552596, 1.0]], ['2, k, 9', [0.2544831, 0.290425, 1.0]], ['2, k, 10', [0.3036555, 0.07008754, 1.0]], ['2, k, 11', [0.3118484, 0.03058491, 1.0]], ['2, k, 12', [-0.02026929, 0.03545655, 1.0]], ['2, k, 13', [-0.03752648, -0.3812552, 1.0]], ['2, k, 14', [-0.05559512, -0.702411, 1.0]], ['2, k, 15', [-0.08422691, -0.7422194, 1.0]], ['2, k, 16', [0.1247663, 0.020652, 1.0]], ['2, k, 17', [0.1686569, -0.4342707, 1.0]], ['2, k, 18', [0.2198626, -0.7034622, 1.0]], ['2, k, 19', [0.2276338, -0.742314, 1.0]], ['2, k, 20', [0.05046757, 0.572198, 1.0]], ['2, k, 21', [-0.2363874, -0.09632902, 1.0]], ['2, k, 22', [-0.2465607, -0.06204186, 1.0]], ['2, k, 23', [0.3100748, -0.03289215, 1.0]], ['2, k, 24', [0.3510462, 0.02953618, 1.0]]]
[['2, k, 0', [0.05485325, 0.02820363, 1.0]], ['2, k, 1', [0.05220394, 0.3439016, 1.0]], ['2, k, 2', [0.05090951, 0.6454639, 1.0]], ['2, k, 3', [0.0239622, 0.765921, 1.0]], ['2, k, 4', [-0.1165871, 0.5229837, 1.0]], ['2, k, 5', [-0.1711507, 0.2513403, 1.0]], ['2, k, 6', [-0.2161124, 0.03613074, 1.0]], ['2, k, 7', [-0.2207672, -0.03547513, 1.0]], ['2, k, 8', [0.2109608, 0.5554605, 1.0]], ['2, k, 9', [0.2552048, 0.289787, 1.0]], ['2, k, 10', [0.3034047, 0.06844017, 1.0]], ['2, k, 11', [0.310919, 0.02818782, 1.0]], ['2, k, 12', [-0.01866157, 0.03505639, 1.0]], ['2, k, 13', [-0.03591562, -0.3817749, 1.0]], ['2, k, 14', [-0.05547018, -0.7021384, 1.0]], ['2, k, 15', [-0.08396048, -0.7422168, 1.0]], ['2, k, 16', [0.1264744, 0.02014991, 1.0]], ['2, k, 17', [0.1703443, -0.433125, 1.0]], ['2, k, 18', [0.2197664, -0.7034987, 1.0]], ['2, k, 19', [0.2282346, -0.7426076, 1.0]], ['2, k, 20', [0.0510333, 0.5720423, 1.0]], ['2, k, 21', [-0.2188238, -0.1189506, 1.0]], ['2, k, 22', [-0.2273875, -0.09184405, 1.0]], ['2, k, 23', [0.3033582, -0.07768132, 1.0]], ['2, k, 24', [0.3455869, 0.02867591, 1.0]]]
[['2, k, 0', [0.05722665, 0.02824527, 1.0]], ['2, k, 1', [0.05390099, 0.3439597, 1.0]], ['2, k, 2', [0.05166788, 0.6456305, 1.0]], ['2, k, 3', [0.02425536, 0.766246, 1.0]], ['2, k, 4', [-0.1143756, 0.5234213, 1.0]], ['2, k, 5', [-0.1661073, 0.2492535, 1.0]], ['2, k, 6', [-0.2072236, 0.03639026, 1.0]], ['2, k, 7', [-0.2094529, -0.01640817, 1.0]], ['2, k, 8', [0.2120704, 0.5560853, 1.0]], ['2, k, 9', [0.2559221, 0.2894875, 1.0]], ['2, k, 10', [0.3042791, 0.0639274, 1.0]], ['2, k, 11', [0.3123374, 0.02380877, 1.0]], ['2, k, 12', [-0.01638619, 0.03562022, 1.0]], ['2, k, 13', [-0.03353539, -0.3823273, 1.0]], ['2, k, 14', [-0.05580152, -0.7020395, 1.0]], ['2, k, 15', [-0.08367109, -0.7423131, 1.0]], ['2, k, 16', [0.1288265, 0.01971514, 1.0]], ['2, k, 17', [0.1714585, -0.4324375, 1.0]], ['2, k, 18', [0.2219629, -0.7036476, 1.0]], ['2, k, 19', [0.23215, -0.7444362, 1.0]], ['2, k, 20', [0.05204665, 0.5721803, 1.0]], ['2, k, 21', [-0.2137456, -0.07128763, 1.0]], ['2, k, 22', [-0.227289, 0.004472481, 1.0]], ['2, k, 23', [0.3017085, -0.05686288, 1.0]], ['2, k, 24', [0.3040727, 0.04242862, 1.0]]]
[['2, k, 0', [0.05909117, 0.02826037, 1.0]], ['2, k, 1', [0.05570843, 0.3440019, 1.0]], ['2, k, 2', [0.05300512, 0.6457846, 1.0]], ['2, k, 3', [0.02467364, 0.7659247, 1.0]], ['2, k, 4', [-0.1118437, 0.5230482, 1.0]], ['2, k, 5', [-0.1598125, 0.2451757, 1.0]], ['2, k, 6', [-0.1977373, 0.03132477, 1.0]], ['2, k, 7', [-0.1534003, -0.01733399, 1.0]], ['2, k, 8', [0.212907, 0.5566698, 1.0]], ['2, k, 9', [0.2562755, 0.2895983, 1.0]], ['2, k, 10', [0.3043843, 0.06424008, 1.0]], ['2, k, 11', [0.3126644, 0.02590559, 1.0]], ['2, k, 12', [-0.01459605, 0.03576147, 1.0]], ['2, k, 13', [-0.03250718, -0.3824124, 1.0]], ['2, k, 14', [-0.05642259, -0.7024763, 1.0]], ['2, k, 15', [-0.08278787, -0.7419589, 1.0]], ['2, k, 16', [0.1306268, 0.01962575, 1.0]], ['2, k, 17', [0.1725379, -0.4304018, 1.0]], ['2, k, 18', [0.2219371, -0.703761, 1.0]], ['2, k, 19', [0.2288646, -0.7441624, 1.0]], ['2, k, 20', [0.05355895, 0.5723039, 1.0]], ['2, k, 21', [-0.1338536, -0.1097706, 1.0]], ['2, k, 22', [-0.2132321, 0.001657579, 1.0]], ['2, k, 23', [0.3118071, -0.03559977, 1.0]], ['2, k, 24', [0.3145972, 0.03630866, 1.0]]]
[['2, k, 0', [0.05984673, 0.02802246, 1.0]], ['2, k, 1', [0.05713637, 0.3437254, 1.0]], ['2, k, 2', [0.0549599, 0.6455737, 1.0]], ['2, k, 3', [0.02545038, 0.7656825, 1.0]], ['2, k, 4', [-0.1099716, 0.523221, 1.0]], ['2, k, 5', [-0.1539678, 0.2419935, 1.0]], ['2, k, 6', [-0.1868687, 0.02755566, 1.0]], ['2, k, 7', [-0.1404089, -0.04432881, 1.0]], ['2, k, 8', [0.2140287, 0.5569636, 1.0]], ['2, k, 9', [0.2567063, 0.2900315, 1.0]], ['2, k, 10', [0.3044177, 0.06451023, 1.0]], ['2, k, 11', [0.3120301, 0.02590486, 1.0]], ['2, k, 12', [-0.01368722, 0.03577393, 1.0]], ['2, k, 13', [-0.03132804, -0.382309, 1.0]], ['2, k, 14', [-0.05611116, -0.7018301, 1.0]], ['2, k, 15', [-0.08231685, -0.7418745, 1.0]], ['2, k, 16', [0.1312072, 0.01920135, 1.0]], ['2, k, 17', [0.1735006, -0.4301867, 1.0]], ['2, k, 18', [0.2213008, -0.704029, 1.0]], ['2, k, 19', [0.2315956, -0.7449136, 1.0]], ['2, k, 20', [0.05542954, 0.5720668, 1.0]], ['2, k, 21', [-0.1437874, -0.1236525, 1.0]], ['2, k, 22', [-0.162746, 0.004908915, 1.0]], ['2, k, 23', [0.3085061, -0.03536199, 1.0]], ['2, k, 24', [0.3472171, 0.02544105, 1.0]]]
[['2, k, 0', [0.06300454, 0.03098578, 1.0]], ['2, k, 1', [0.05919415, 0.3447377, 1.0]], ['2, k, 2', [0.05611186, 0.6452357, 1.0]], ['2, k, 3', [0.02826313, 0.7660736, 1.0]], ['2, k, 4', [-0.1076893, 0.523288, 1.0]], ['2, k, 5', [-0.1458696, 0.2378181, 1.0]], ['2, k, 6', [-0.1655828, 0.0211432, 1.0]], ['2, k, 7', [-0.1388222, -0.01830468, 1.0]], ['2, k, 8', [0.2166349, 0.5579084, 1.0]], ['2, k, 9', [0.2576109, 0.2916337, 1.0]], ['2, k, 10', [0.3039836, 0.06716922, 1.0]], ['2, k, 11', [0.3121836, 0.02795113, 1.0]], ['2, k, 12', [-0.01054314, 0.03640208, 1.0]], ['2, k, 13', [-0.02947248, -0.3822085, 1.0]], ['2, k, 14', [-0.05503733, -0.702369, 1.0]], ['2, k, 15', [-0.08203125, -0.7431641, 1.0]], ['2, k, 16', [0.1343631, 0.02504061, 1.0]], ['2, k, 17', [0.1749568, -0.429156, 1.0]], ['2, k, 18', [0.2196076, -0.7033253, 1.0]], ['2, k, 19', [0.2307403, -0.743194, 1.0]], ['2, k, 20', [0.0568026, 0.5720295, 1.0]], ['2, k, 21', [-0.1406166, -0.09872559, 1.0]], ['2, k, 22', [-0.144367, -0.1035707, 1.0]], ['2, k, 23', [0.3122325, -0.03462448, 1.0]], ['2, k, 24', [0.3432296, 0.02892443, 1.0]]]
