[['2, k, 0', [0.0731498, -1.26329, 1.0]], ['2, k, 1', [0.0706584, -0.983726, 1.0]], ['2, k, 2', [0.0679452, -0.704745, 1.0]], ['2, k, 3', [0.0603692, -0.584765, 1.0]], ['2, k, 4', [-0.107534, -0.746925, 1.0]], ['2, k, 5', [-0.217081, -0.902308, 1.0]], ['2, k, 6', [-0.147133, -1.08674, 1.0]], ['2, k, 7', [-0.108857, -1.12784, 1.0]], ['2, k, 8', [0.229348, -0.752528, 1.0]], ['2, k, 9', [0.374615, -0.892575, 1.0]], ['2, k, 10', [0.304713, -1.0823, 1.0]], ['2, k, 11', [0.252046, -1.12325, 1.0]], ['2, k, 12', [-0.00390806, -1.25084, 1.0]], ['2, k, 13', [-0.0383734, -1.55198, 1.0]], ['2, k, 14', [-0.039359, -1.85821, 1.0]], ['2, k, 15', [0.00974258, -1.9386, 1.0]], ['2, k, 16', [0.148915, -1.25336, 1.0]], ['2, k, 17', [0.208964, -1.54821, 1.0]], ['2, k, 18', [0.243868, -1.84162, 1.0]], ['2, k, 19', [0.203979, -1.93359, 1.0]], ['2, k, 20', [0.0686653, -0.774526, 1.0]], ['2, k, 21', [-0.0913165, -1.19018, 1.0]], ['2, k, 22', [-0.0777002, -1.0968, 1.0]], ['2, k, 23', [0.22478, -1.1865, 1.0]], ['2, k, 24', [0.225921, -1.09288, 1.0]]]
[['2, k, 0', [0.139246, -1.26433, 1.0]], ['2, k, 1', [0.174359, -0.971415, 1.0]], ['2, k, 2', [0.206835, -0.682081, 1.0]], ['2, k, 3', [0.253412, -0.549642, 1.0]], ['2, k, 4', [0.047698, -0.732564, 1.0]], ['2, k, 5', [-0.157288, -0.823595, 1.0]], ['2, k, 6', [-0.108963, -1.04162, 1.0]], ['2, k, 7', [-0.0685005, -1.08893, 1.0]], ['2, k, 8', [0.355064, -0.76098, 1.0]], ['2, k, 9', [0.378785, -0.940623, 1.0]], ['2, k, 10', [0.3745, -1.10464, 1.0]], ['2, k, 11', [0.325704, -1.13568, 1.0]], ['2, k, 12', [0.0640872, -1.24324, 1.0]], ['2, k, 13', [0.00430724, -1.52805, 1.0]], ['2, k, 14', [-0.00814799, -1.87633, 1.0]], ['2, k, 15', [0.005526, -1.91355, 1.0]], ['2, k, 16', [0.21176, -1.26252, 1.0]], ['2, k, 17', [0.246851, -1.55254, 1.0]], ['2, k, 18', [0.255647, -1.84072, 1.0]], ['2, k, 19', [0.270181, -1.87515, 1.0]], ['2, k, 20', [0.199011, -0.754367, 1.0]], ['2, k, 21', [-0.0448135, -1.16363, 1.0]], ['2, k, 22', [-0.0318778, -1.05801, 1.0]], ['2, k, 23', [0.311267, -1.17679, 1.0]], ['2, k, 24', [0.31307, -1.11062, 1.0]]]
[['2, k, 0', [0.136633, -1.26461, 1.0]], ['2, k, 1', [0.170591, -0.973084, 1.0]], ['2, k, 2', [0.201825, -0.684767, 1.0]], ['2, k, 3', [0.246651, -0.548758, 1.0]], ['2, k, 4', [0.0378985, -0.732084, 1.0]], ['2, k, 5', [-0.15765, -0.825641, 1.0]], ['2, k, 6', [-0.109667, -1.04366, 1.0]], ['2, k, 7', [-0.0679422, -1.09891, 1.0]], ['2, k, 8', [0.351003, -0.763072, 1.0]], ['2, k, 9', [0.374845, -0.943943, 1.0]], ['2, k, 10', [0.375696, -1.11011, 1.0]], ['2, k, 11', [0.322879, -1.14108, 1.0]], ['2, k, 12', [0.0613566, -1.24327, 1.0]], ['2, k, 13', [0.000554945, -1.53033, 1.0]], ['2, k, 14', [-0.00896539, -1.81346, 1.0]], ['2, k, 15', [-0.0166451, -1.87959, 1.0]], ['2, k, 16', [0.209343, -1.26297, 1.0]], ['2, k, 17', [0.245693, -1.55221, 1.0]], ['2, k, 18', [0.245908, -1.8833, 1.0]], ['2, k, 19', [0.232127, -1.92395, 1.0]], ['2, k, 20', [0.194283, -0.756796, 1.0]], ['2, k, 21', [-0.0475439, -1.17434, 1.0]], ['2, k, 22', [-0.0325248, -1.06872, 1.0]], ['2, k, 23', [0.311386, -1.16995, 1.0]], ['2, k, 24', [0.311636, -1.11182, 1.0]]]
[['2, k, 0', [0.134536, -1.26525, 1.0]], ['2, k, 1', [0.166473, -0.974196, 1.0]], ['2, k, 2', [0.195016, -0.685813, 1.0]], ['2, k, 3', [0.236108, -0.555126, 1.0]], ['2, k, 4', [0.0375603, -0.732191, 1.0]], ['2, k, 5', [-0.161755, -0.829457, 1.0]], ['2, k, 6', [-0.119609, -1.04271, 1.0]], ['2, k, 7', [-0.0776805, -1.08759, 1.0]], ['2, k, 8', [0.348293, -0.764879, 1.0]], ['2, k, 9', [0.372877, -0.946094, 1.0]], ['2, k, 10', [0.379249, -1.1121, 1.0]], ['2, k, 11', [0.330335, -1.14462, 1.0]], ['2, k, 12', [0.0592571, -1.24388, 1.0]], ['2, k, 13', [-0.00436949, -1.53546, 1.0]], ['2, k, 14', [-0.00777176, -1.89699, 1.0]], ['2, k, 15', [0.00341649, -1.93362, 1.0]], ['2, k, 16', [0.2074, -1.26358, 1.0]], ['2, k, 17', [0.244362, -1.55134, 1.0]], ['2, k, 18', [0.245889, -1.85495, 1.0]], ['2, k, 19', [0.255667, -1.89054, 1.0]], ['2, k, 20', [0.188186, -0.757888, 1.0]], ['2, k, 21', [-0.0766589, -1.17176, 1.0]], ['2, k, 22', [-0.0414722, -1.07295, 1.0]], ['2, k, 23', [0.31757, -1.17832, 1.0]], ['2, k, 24', [0.318247, -1.12061, 1.0]]]
[['2, k, 0', [0.130457, -1.26548, 1.0]], ['2, k, 1', [0.161147, -0.976245, 1.0]], ['2, k, 2', [0.188501, -0.689662, 1.0]], ['2, k, 3', [0.226291, -0.561836, 1.0]], ['2, k, 4', [0.0368914, -0.732313, 1.0]], ['2, k, 5', [-0.171634, -0.842072, 1.0]], ['2, k, 6', [-0.119817, -1.05072, 1.0]], ['2, k, 7', [-0.0780847, -1.09335, 1.0]], ['2, k, 8', [0.349362, -0.765336, 1.0]], ['2, k, 9', [0.373651, -0.948174, 1.0]], ['2, k, 10', [0.378973, -1.10912, 1.0]], ['2, k, 11', [0.331345, -1.14552, 1.0]], ['2, k, 12', [0.0559347, -1.24427, 1.0]], ['2, k, 13', [-0.00535735, -1.53446, 1.0]], ['2, k, 14', [-0.0119141, -1.87186, 1.0]], ['2, k, 15', [-0.000679629, -1.90741, 1.0]], ['2, k, 16', [0.202599, -1.26362, 1.0]], ['2, k, 17', [0.24269, -1.55301, 1.0]], ['2, k, 18', [0.250429, -1.84148, 1.0]], ['2, k, 19', [0.261604, -1.87636, 1.0]], ['2, k, 20', [0.181938, -0.761248, 1.0]], ['2, k, 21', [-0.0543895, -1.16693, 1.0]], ['2, k, 22', [-0.0417201, -1.06595, 1.0]], ['2, k, 23', [0.317687, -1.174, 1.0]], ['2, k, 24', [0.318844, -1.13016, 1.0]]]
[['2, k, 0', [0.129426, -1.26688, 1.0]], ['2, k, 1', [0.15809, -0.978233, 1.0]], ['2, k, 2', [0.183136, -0.691745, 1.0]], ['2, k, 3', [0.219307, -0.568245, 1.0]], ['2, k, 4', [0.0210254, -0.735606, 1.0]], ['2, k, 5', [-0.175232, -0.868145, 1.0]], ['2, k, 6', [-0.114291, -1.07077, 1.0]], ['2, k, 7', [-0.0673011, -1.12357, 1.0]], ['2, k, 8', [0.343941, -0.769441, 1.0]], ['2, k, 9', [0.371075, -0.952546, 1.0]], ['2, k, 10', [0.379335, -1.11296, 1.0]], ['2, k, 11', [0.328977, -1.14527, 1.0]], ['2, k, 12', [0.0544564, -1.24679, 1.0]], ['2, k, 13', [-0.00754154, -1.53232, 1.0]], ['2, k, 14', [-0.0100212, -1.87464, 1.0]], ['2, k, 15', [-0.00243243, -1.90988, 1.0]], ['2, k, 16', [0.201908, -1.26423, 1.0]], ['2, k, 17', [0.240849, -1.55141, 1.0]], ['2, k, 18', [0.250656, -1.8416, 1.0]], ['2, k, 19', [0.257995, -1.87692, 1.0]], ['2, k, 20', [0.177155, -0.763361, 1.0]], ['2, k, 21', [-0.052032, -1.18747, 1.0]], ['2, k, 22', [-0.0335492, -1.08458, 1.0]], ['2, k, 23', [0.316054, -1.16319, 1.0]], ['2, k, 24', [0.31797, -1.12779, 1.0]]]
[['2, k, 0', [0.127962, -1.26892, 1.0]], ['2, k, 1', [0.153346, -0.983223, 1.0]], ['2, k, 2', [0.17508, -0.699899, 1.0]], ['2, k, 3', [0.21103, -0.570372, 1.0]], ['2, k, 4', [0.0108651, -0.737679, 1.0]], ['2, k, 5', [-0.174792, -0.868387, 1.0]], ['2, k, 6', [-0.113369, -1.0713, 1.0]], ['2, k, 7', [-0.0677929, -1.12587, 1.0]], ['2, k, 8', [0.339459, -0.77124, 1.0]], ['2, k, 9', [0.365394, -0.950413, 1.0]], ['2, k, 10', [0.37418, -1.11149, 1.0]], ['2, k, 11', [0.322268, -1.14944, 1.0]], ['2, k, 12', [0.0524787, -1.25006, 1.0]], ['2, k, 13', [-0.00895597, -1.5322, 1.0]], ['2, k, 14', [-0.0242571, -1.88362, 1.0]], ['2, k, 15', [-0.0213423, -1.91884, 1.0]], ['2, k, 16', [0.200961, -1.26526, 1.0]], ['2, k, 17', [0.238977, -1.54882, 1.0]], ['2, k, 18', [0.253249, -1.83798, 1.0]], ['2, k, 19', [0.228631, -1.89395, 1.0]], ['2, k, 20', [0.169927, -0.770687, 1.0]], ['2, k, 21', [-0.0528219, -1.19234, 1.0]], ['2, k, 22', [-0.0319908, -1.0858, 1.0]], ['2, k, 23', [0.310321, -1.1829, 1.0]], ['2, k, 24', [0.312154, -1.11761, 1.0]]]
[['2, k, 0', [0.125074, -1.2706, 1.0]], ['2, k, 1', [0.152214, -0.982883, 1.0]], ['2, k, 2', [0.17516, -0.696523, 1.0]], ['2, k, 3', [0.202706, -0.569689, 1.0]], ['2, k, 4', [0.00566745, -0.740434, 1.0]], ['2, k, 5', [-0.17627, -0.872296, 1.0]], ['2, k, 6', [-0.110598, -1.0743, 1.0]], ['2, k, 7', [-0.0661201, -1.12161, 1.0]], ['2, k, 8', [0.3349, -0.773289, 1.0]], ['2, k, 9', [0.43524, -0.95078, 1.0]], ['2, k, 10', [0.347327, -1.14349, 1.0]], ['2, k, 11', [0.288029, -1.17289, 1.0]], ['2, k, 12', [0.0492095, -1.25216, 1.0]], ['2, k, 13', [-0.00968201, -1.5314, 1.0]], ['2, k, 14', [-0.0241197, -1.88085, 1.0]], ['2, k, 15', [0.00305551, -1.94489, 1.0]], ['2, k, 16', [0.198591, -1.26637, 1.0]], ['2, k, 17', [0.237882, -1.54609, 1.0]], ['2, k, 18', [0.239804, -1.86325, 1.0]], ['2, k, 19', [0.239015, -1.89645, 1.0]], ['2, k, 20', [0.169556, -0.768483, 1.0]], ['2, k, 21', [-0.0568505, -1.19058, 1.0]], ['2, k, 22', [-0.0330021, -1.08722, 1.0]], ['2, k, 23', [0.271411, -1.24956, 1.0]], ['2, k, 24', [0.255504, -1.14478, 1.0]]]
[['2, k, 0', [0.124756, -1.2711, 1.0]], ['2, k, 1', [0.149535, -0.984488, 1.0]], ['2, k, 2', [0.169888, -0.699224, 1.0]], ['2, k, 3', [0.197448, -0.57289, 1.0]], ['2, k, 4', [0.000776945, -0.74266, 1.0]], ['2, k, 5', [-0.178358, -0.877384, 1.0]], ['2, k, 6', [-0.1107, -1.07824, 1.0]], ['2, k, 7', [-0.0617074, -1.12222, 1.0]], ['2, k, 8', [0.331779, -0.774155, 1.0]], ['2, k, 9', [0.436214, -0.948722, 1.0]], ['2, k, 10', [0.348751, -1.1405, 1.0]], ['2, k, 11', [0.293467, -1.16555, 1.0]], ['2, k, 12', [0.0485186, -1.25319, 1.0]], ['2, k, 13', [-0.0100687, -1.53134, 1.0]], ['2, k, 14', [-0.0252099, -1.86617, 1.0]], ['2, k, 15', [-0.0042387, -1.93203, 1.0]], ['2, k, 16', [0.198523, -1.26648, 1.0]], ['2, k, 17', [0.237191, -1.54603, 1.0]], ['2, k, 18', [0.248709, -1.83852, 1.0]], ['2, k, 19', [0.249155, -1.87356, 1.0]], ['2, k, 20', [0.165069, -0.770745, 1.0]], ['2, k, 21', [-0.0495098, -1.18918, 1.0]], ['2, k, 22', [-0.0259631, -1.08635, 1.0]], ['2, k, 23', [0.266065, -1.24669, 1.0]], ['2, k, 24', [0.263603, -1.13858, 1.0]]]
[['2, k, 0', [0.124787, -1.27109, 1.0]], ['2, k, 1', [0.148446, -0.984852, 1.0]], ['2, k, 2', [0.16695, -0.700399, 1.0]], ['2, k, 3', [0.192737, -0.572261, 1.0]], ['2, k, 4', [-0.00120329, -0.743468, 1.0]], ['2, k, 5', [-0.176881, -0.883921, 1.0]], ['2, k, 6', [-0.109429, -1.08465, 1.0]], ['2, k, 7', [-0.0623022, -1.12767, 1.0]], ['2, k, 8', [0.329611, -0.774663, 1.0]], ['2, k, 9', [0.436727, -0.949611, 1.0]], ['2, k, 10', [0.348121, -1.1387, 1.0]], ['2, k, 11', [0.289877, -1.16807, 1.0]], ['2, k, 12', [0.0486144, -1.25314, 1.0]], ['2, k, 13', [-0.0101203, -1.53075, 1.0]], ['2, k, 14', [-0.0263751, -1.8669, 1.0]], ['2, k, 15', [0.0104697, -1.9304, 1.0]], ['2, k, 16', [0.198517, -1.26645, 1.0]], ['2, k, 17', [0.236212, -1.54393, 1.0]], ['2, k, 18', [0.253697, -1.83902, 1.0]], ['2, k, 19', [0.23225, -1.90314, 1.0]], ['2, k, 20', [0.162642, -0.771634, 1.0]], ['2, k, 21', [-0.0475045, -1.19317, 1.0]], ['2, k, 22', [-0.0264683, -1.09038, 1.0]], ['2, k, 23', [0.269985, -1.23834, 1.0]], ['2, k, 24', [0.256168, -1.13793, 1.0]]]
[['2, k, 0', [0.124854, -1.27073, 1.0]], ['2, k, 1', [0.147272, -0.984202, 1.0]], ['2, k, 2', [0.164128, -0.699101, 1.0]], ['2, k, 3', [0.185364, -0.568302, 1.0]], ['2, k, 4', [-0.00227751, -0.743732, 1.0]], ['2, k, 5', [-0.177059, -0.885246, 1.0]], ['2, k, 6', [-0.108337, -1.08572, 1.0]], ['2, k, 7', [-0.0603706, -1.11519, 1.0]], ['2, k, 8', [0.328218, -0.773703, 1.0]], ['2, k, 9', [0.440862, -0.925278, 1.0]], ['2, k, 10', [0.35913, -1.11994, 1.0]], ['2, k, 11', [0.297246, -1.15218, 1.0]], ['2, k, 12', [0.0487505, -1.25283, 1.0]], ['2, k, 13', [-0.008804, -1.50985, 1.0]], ['2, k, 14', [-0.0283364, -1.8684, 1.0]], ['2, k, 15', [0.021181, -1.93758, 1.0]], ['2, k, 16', [0.198509, -1.26584, 1.0]], ['2, k, 17', [0.236507, -1.54296, 1.0]], ['2, k, 18', [0.253836, -1.84101, 1.0]], ['2, k, 19', [0.232237, -1.90603, 1.0]], ['2, k, 20', [0.160225, -0.770474, 1.0]], ['2, k, 21', [-0.0509086, -1.19295, 1.0]], ['2, k, 22', [-0.0264403, -1.08801, 1.0]], ['2, k, 23', [0.281564, -1.22436, 1.0]], ['2, k, 24', [0.267665, -1.12543, 1.0]]]
[['2, k, 0', [0.124904, -1.27042, 1.0]], ['2, k, 1', [0.143923, -0.982574, 1.0]], ['2, k, 2', [0.155002, -0.69507, 1.0]], ['2, k, 3', [0.1799, -0.560959, 1.0]], ['2, k, 4', [-0.00274772, -0.743862, 1.0]], ['2, k, 5', [-0.175337, -0.89519, 1.0]], ['2, k, 6', [-0.101883, -1.09346, 1.0]], ['2, k, 7', [-0.0546789, -1.12643, 1.0]], ['2, k, 8', [0.327179, -0.772733, 1.0]], ['2, k, 9', [0.441406, -0.922085, 1.0]], ['2, k, 10', [0.361257, -1.11782, 1.0]], ['2, k, 11', [0.302747, -1.1475, 1.0]], ['2, k, 12', [0.0488049, -1.25261, 1.0]], ['2, k, 13', [-0.00653784, -1.51694, 1.0]], ['2, k, 14', [-0.0265522, -1.86962, 1.0]], ['2, k, 15', [-0.002479, -1.93298, 1.0]], ['2, k, 16', [0.198582, -1.26527, 1.0]], ['2, k, 17', [0.238614, -1.53979, 1.0]], ['2, k, 18', [0.222357, -1.88031, 1.0]], ['2, k, 19', [0.261997, -1.79753, 1.0]], ['2, k, 20', [0.15266, -0.767071, 1.0]], ['2, k, 21', [-0.0496148, -1.20372, 1.0]], ['2, k, 22', [-0.0235466, -1.09771, 1.0]], ['2, k, 23', [0.284384, -1.23033, 1.0]], ['2, k, 24', [0.272873, -1.12117, 1.0]]]
[['2, k, 0', [0.125068, -1.26958, 1.0]], ['2, k, 1', [0.141803, -0.980731, 1.0]], ['2, k, 2', [0.151284, -0.692252, 1.0]], ['2, k, 3', [0.177068, -0.557067, 1.0]], ['2, k, 4', [-0.00408884, -0.743532, 1.0]], ['2, k, 5', [-0.17541, -0.894601, 1.0]], ['2, k, 6', [-0.101467, -1.09304, 1.0]], ['2, k, 7', [-0.0482607, -1.1256, 1.0]], ['2, k, 8', [0.325294, -0.769366, 1.0]], ['2, k, 9', [0.441672, -0.922693, 1.0]], ['2, k, 10', [0.361948, -1.11721, 1.0]], ['2, k, 11', [0.301526, -1.14813, 1.0]], ['2, k, 12', [0.0488941, -1.25237, 1.0]], ['2, k, 13', [-0.00302992, -1.53713, 1.0]], ['2, k, 14', [-0.0244282, -1.8698, 1.0]], ['2, k, 15', [0.0166514, -1.95644, 1.0]], ['2, k, 16', [0.19885, -1.26334, 1.0]], ['2, k, 17', [0.240965, -1.53785, 1.0]], ['2, k, 18', [0.260783, -1.83706, 1.0]], ['2, k, 19', [0.236425, -1.90428, 1.0]], ['2, k, 20', [0.149226, -0.764425, 1.0]], ['2, k, 21', [-0.0401207, -1.20259, 1.0]], ['2, k, 22', [-0.0132882, -1.12822, 1.0]], ['2, k, 23', [0.291111, -1.2291, 1.0]], ['2, k, 24', [0.274288, -1.12056, 1.0]]]
[['2, k, 0', [0.127125, -1.26784, 1.0]], ['2, k, 1', [0.141738, -0.97965, 1.0]], ['2, k, 2', [0.150797, -0.691239, 1.0]], ['2, k, 3', [0.175665, -0.554776, 1.0]], ['2, k, 4', [-0.00499589, -0.743215, 1.0]], ['2, k, 5', [-0.175497, -0.894043, 1.0]], ['2, k, 6', [-0.100278, -1.0922, 1.0]], ['2, k, 7', [-0.0493878, -1.12675, 1.0]], ['2, k, 8', [0.324654, -0.762541, 1.0]], ['2, k, 9', [0.442717, -0.917372, 1.0]], ['2, k, 10', [0.364284, -1.11123, 1.0]], ['2, k, 11', [0.306545, -1.14725, 1.0]], ['2, k, 12', [0.0510769, -1.25138, 1.0]], ['2, k, 13', [-0.00105147, -1.53728, 1.0]], ['2, k, 14', [-0.0225935, -1.87125, 1.0]], ['2, k, 15', [-0.0260026, -1.90777, 1.0]], ['2, k, 16', [0.200814, -1.26079, 1.0]], ['2, k, 17', [0.24604, -1.53545, 1.0]], ['2, k, 18', [0.262663, -1.84228, 1.0]], ['2, k, 19', [0.237197, -1.88469, 1.0]], ['2, k, 20', [0.148819, -0.763389, 1.0]], ['2, k, 21', [-0.0335729, -1.20593, 1.0]], ['2, k, 22', [-0.0244499, -1.09616, 1.0]], ['2, k, 23', [0.294182, -1.22016, 1.0]], ['2, k, 24', [0.276574, -1.11392, 1.0]]]
[['2, k, 0', [0.130148, -1.26606, 1.0]], ['2, k, 1', [0.142156, -0.978064, 1.0]], ['2, k, 2', [0.150434, -0.689349, 1.0]], ['2, k, 3', [0.17465, -0.552787, 1.0]], ['2, k, 4', [-0.00555551, -0.743224, 1.0]], ['2, k, 5', [-0.175501, -0.894076, 1.0]], ['2, k, 6', [-0.0968123, -1.09181, 1.0]], ['2, k, 7', [-0.0469045, -1.12293, 1.0]], ['2, k, 8', [0.324105, -0.758966, 1.0]], ['2, k, 9', [0.444351, -0.912457, 1.0]], ['2, k, 10', [0.369714, -1.10266, 1.0]], ['2, k, 11', [0.310064, -1.15225, 1.0]], ['2, k, 12', [0.0541663, -1.2501, 1.0]], ['2, k, 13', [0.00219257, -1.53537, 1.0]], ['2, k, 14', [-0.010479, -1.87656, 1.0]], ['2, k, 15', [0.0353698, -1.94286, 1.0]], ['2, k, 16', [0.203798, -1.25855, 1.0]], ['2, k, 17', [0.249059, -1.53529, 1.0]], ['2, k, 18', [0.255896, -1.86148, 1.0]], ['2, k, 19', [0.246074, -1.89857, 1.0]], ['2, k, 20', [0.148631, -0.761589, 1.0]], ['2, k, 21', [-0.0306845, -1.19884, 1.0]], ['2, k, 22', [-0.0209351, -1.10656, 1.0]], ['2, k, 23', [0.295006, -1.21624, 1.0]], ['2, k, 24', [0.283935, -1.11203, 1.0]]]
[['2, k, 0', [0.132687, -1.26516, 1.0]], ['2, k, 1', [0.14218, -0.976568, 1.0]], ['2, k, 2', [0.148254, -0.685974, 1.0]], ['2, k, 3', [0.174536, -0.551501, 1.0]], ['2, k, 4', [-0.00573106, -0.743538, 1.0]], ['2, k, 5', [-0.173159, -0.892744, 1.0]], ['2, k, 6', [-0.0956045, -1.0927, 1.0]], ['2, k, 7', [-0.0463205, -1.11828, 1.0]], ['2, k, 8', [0.324281, -0.756453, 1.0]], ['2, k, 9', [0.445271, -0.909368, 1.0]], ['2, k, 10', [0.372173, -1.09946, 1.0]], ['2, k, 11', [0.313153, -1.145, 1.0]], ['2, k, 12', [0.0567317, -1.24962, 1.0]], ['2, k, 13', [0.00735975, -1.53786, 1.0]], ['2, k, 14', [-0.00897151, -1.88275, 1.0]], ['2, k, 15', [0.0102701, -1.94521, 1.0]], ['2, k, 16', [0.206256, -1.25732, 1.0]], ['2, k, 17', [0.252979, -1.53948, 1.0]], ['2, k, 18', [0.257407, -1.86319, 1.0]], ['2, k, 19', [0.2578, -1.92683, 1.0]], ['2, k, 20', [0.147144, -0.758763, 1.0]], ['2, k, 21', [-0.0369472, -1.20208, 1.0]], ['2, k, 22', [-0.0177008, -1.10186, 1.0]], ['2, k, 23', [0.294575, -1.20512, 1.0]], ['2, k, 24', [0.283225, -1.10115, 1.0]]]
[['2, k, 0', [0.136761, -1.2634, 1.0]], ['2, k, 1', [0.143218, -0.974761, 1.0]], ['2, k, 2', [0.148114, -0.68442, 1.0]], ['2, k, 3', [0.175838, -0.549258, 1.0]], ['2, k, 4', [-0.00528831, -0.743169, 1.0]], ['2, k, 5', [-0.167984, -0.876379, 1.0]], ['2, k, 6', [-0.0959281, -1.08087, 1.0]], ['2, k, 7', [-0.0475041, -1.10679, 1.0]], ['2, k, 8', [0.324787, -0.754284, 1.0]], ['2, k, 9', [0.445425, -0.907481, 1.0]], ['2, k, 10', [0.372114, -1.09667, 1.0]], ['2, k, 11', [0.312762, -1.14611, 1.0]], ['2, k, 12', [0.0605498, -1.2485, 1.0]], ['2, k, 13', [0.0113849, -1.54182, 1.0]], ['2, k, 14', [-0.00904025, -1.87996, 1.0]], ['2, k, 15', [0.0490252, -1.94914, 1.0]], ['2, k, 16', [0.210523, -1.25499, 1.0]], ['2, k, 17', [0.255255, -1.54156, 1.0]], ['2, k, 18', [0.264745, -1.85079, 1.0]], ['2, k, 19', [0.265491, -1.88612, 1.0]], ['2, k, 20', [0.14721, -0.75715, 1.0]], ['2, k, 21', [-0.0260582, -1.19328, 1.0]], ['2, k, 22', [-0.0171711, -1.09074, 1.0]], ['2, k, 23', [0.295155, -1.20756, 1.0]], ['2, k, 24', [0.284979, -1.10085, 1.0]]]
[['2, k, 0', [0.138922, -1.26296, 1.0]], ['2, k, 1', [0.144348, -0.973405, 1.0]], ['2, k, 2', [0.148654, -0.682471, 1.0]], ['2, k, 3', [0.178159, -0.547374, 1.0]], ['2, k, 4', [-0.00414711, -0.744286, 1.0]], ['2, k, 5', [-0.166799, -0.871053, 1.0]], ['2, k, 6', [-0.0840905, -1.06755, 1.0]], ['2, k, 7', [-0.0329493, -1.11359, 1.0]], ['2, k, 8', [0.325431, -0.752592, 1.0]], ['2, k, 9', [0.445392, -0.908966, 1.0]], ['2, k, 10', [0.376461, -1.09924, 1.0]], ['2, k, 11', [0.319974, -1.14873, 1.0]], ['2, k, 12', [0.0630874, -1.24834, 1.0]], ['2, k, 13', [0.0130862, -1.54278, 1.0]], ['2, k, 14', [-0.00106275, -1.87295, 1.0]], ['2, k, 15', [-0.000504537, -1.91002, 1.0]], ['2, k, 16', [0.21234, -1.25435, 1.0]], ['2, k, 17', [0.258, -1.54133, 1.0]], ['2, k, 18', [0.264792, -1.85289, 1.0]], ['2, k, 19', [0.266308, -1.88791, 1.0]], ['2, k, 20', [0.147858, -0.755342, 1.0]], ['2, k, 21', [-0.00981694, -1.1841, 1.0]], ['2, k, 22', [0.00485688, -1.07359, 1.0]], ['2, k, 23', [0.30036, -1.2107, 1.0]], ['2, k, 24', [0.294838, -1.10538, 1.0]]]
[['2, k, 0', [0.140034, -1.2629, 1.0]], ['2, k, 1', [0.147946, -0.972789, 1.0]], ['2, k, 2', [0.156385, -0.68175, 1.0]], ['2, k, 3', [0.181644, -0.546673, 1.0]], ['2, k, 4', [-0.000929107, -0.744654, 1.0]], ['2, k, 5', [-0.166913, -0.866045, 1.0]], ['2, k, 6', [-0.0905193, -1.06711, 1.0]], ['2, k, 7', [-0.0394507, -1.11082, 1.0]], ['2, k, 8', [0.32692, -0.752802, 1.0]], ['2, k, 9', [0.443998, -0.910387, 1.0]], ['2, k, 10', [0.378197, -1.10434, 1.0]], ['2, k, 11', [0.318207, -1.15464, 1.0]], ['2, k, 12', [0.0640749, -1.24805, 1.0]], ['2, k, 13', [0.0135698, -1.543, 1.0]], ['2, k, 14', [-0.00112108, -1.87311, 1.0]], ['2, k, 15', [0.00128934, -1.91019, 1.0]], ['2, k, 16', [0.21376, -1.25458, 1.0]], ['2, k, 17', [0.259756, -1.54031, 1.0]], ['2, k, 18', [0.271063, -1.82539, 1.0]], ['2, k, 19', [0.275212, -1.85956, 1.0]], ['2, k, 20', [0.154297, -0.754589, 1.0]], ['2, k, 21', [-0.0165208, -1.18347, 1.0]], ['2, k, 22', [-0.0027909, -1.07902, 1.0]], ['2, k, 23', [0.301539, -1.21809, 1.0]], ['2, k, 24', [0.294541, -1.1135, 1.0]]]
[['2, k, 0', [0.141323, -1.26338, 1.0]], ['2, k, 1', [0.150238, -0.973225, 1.0]], ['2, k, 2', [0.160147, -0.6827, 1.0]], ['2, k, 3', [0.188971, -0.5477, 1.0]], ['2, k, 4', [0.00428255, -0.747578, 1.0]], ['2, k, 5', [-0.16877, -0.870873, 1.0]], ['2, k, 6', [-0.0884823, -1.07127, 1.0]], ['2, k, 7', [-0.0385151, -1.11381, 1.0]], ['2, k, 8', [0.329736, -0.752636, 1.0]], ['2, k, 9', [0.441855, -0.912086, 1.0]], ['2, k, 10', [0.378442, -1.10551, 1.0]], ['2, k, 11', [0.316741, -1.15608, 1.0]], ['2, k, 12', [0.0653237, -1.24824, 1.0]], ['2, k, 13', [0.0146488, -1.5506, 1.0]], ['2, k, 14', [-0.001206, -1.87314, 1.0]], ['2, k, 15', [0.0036924, -1.91061, 1.0]], ['2, k, 16', [0.215041, -1.25549, 1.0]], ['2, k, 17', [0.261119, -1.54236, 1.0]], ['2, k, 18', [0.269204, -1.82638, 1.0]], ['2, k, 19', [0.275481, -1.86011, 1.0]], ['2, k, 20', [0.157656, -0.755363, 1.0]], ['2, k, 21', [-0.00978123, -1.1835, 1.0]], ['2, k, 22', [-0.00230564, -1.07931, 1.0]], ['2, k, 23', [0.30077, -1.22073, 1.0]], ['2, k, 24', [0.291495, -1.11272, 1.0]]]
