[['2, k, 0', [-0.387372, -0.4937, 1.0]], ['2, k, 1', [-0.379, -0.211387, 1.0]], ['2, k, 2', [-0.36766, 0.0658514, 1.0]], ['2, k, 3', [-0.389981, 0.179669, 1.0]], ['2, k, 4', [-0.547895, 0.0116732, 1.0]], ['2, k, 5', [-0.653316, -0.0891903, 1.0]], ['2, k, 6', [-0.714016, -0.15698, 1.0]], ['2, k, 7', [-0.735819, -0.199874, 1.0]], ['2, k, 8', [-0.221666, 0.0197804, 1.0]], ['2, k, 9', [-0.146537, -0.0531133, 1.0]], ['2, k, 10', [-0.127862, -0.147934, 1.0]], ['2, k, 11', [-0.124789, -0.185006, 1.0]], ['2, k, 12', [-0.455455, -0.487551, 1.0]], ['2, k, 13', [-0.492748, -0.763286, 1.0]], ['2, k, 14', [-0.446006, -1.12764, 1.0]], ['2, k, 15', [-0.489327, -1.18671, 1.0]], ['2, k, 16', [-0.306973, -0.484217, 1.0]], ['2, k, 17', [-0.233944, -0.767266, 1.0]], ['2, k, 18', [-0.1998, -1.13096, 1.0]], ['2, k, 19', [-0.182142, -1.18325, 1.0]], ['2, k, 20', [-0.371019, -0.00261147, 1.0]], ['2, k, 21', [-0.724974, -0.227509, 1.0]], ['2, k, 22', [-0.708209, -0.230759, 1.0]], ['2, k, 23', [-0.120775, -0.212827, 1.0]], ['2, k, 24', [-0.130667, -0.20556, 1.0]]]
[['2, k, 0', [-0.365043, -0.447751, 1.0]], ['2, k, 1', [-0.361046, -0.178918, 1.0]], ['2, k, 2', [-0.354745, 0.0857874, 1.0]], ['2, k, 3', [-0.381358, 0.220318, 1.0]], ['2, k, 4', [-0.533387, 0.00584922, 1.0]], ['2, k, 5', [-0.641807, -0.107237, 1.0]], ['2, k, 6', [-0.7006, -0.193352, 1.0]], ['2, k, 7', [-0.704991, -0.260483, 1.0]], ['2, k, 8', [-0.210095, 0.0309471, 1.0]], ['2, k, 9', [-0.105244, -0.0513396, 1.0]], ['2, k, 10', [-0.0992192, -0.133705, 1.0]], ['2, k, 11', [-0.13742, -0.186449, 1.0]], ['2, k, 12', [-0.424021, -0.443617, 1.0]], ['2, k, 13', [-0.492376, -0.779393, 1.0]], ['2, k, 14', [-0.454263, -1.12077, 1.0]], ['2, k, 15', [-0.473673, -1.19835, 1.0]], ['2, k, 16', [-0.29489, -0.438306, 1.0]], ['2, k, 17', [-0.206928, -0.776809, 1.0]], ['2, k, 18', [-0.194887, -1.11793, 1.0]], ['2, k, 19', [-0.160702, -1.19456, 1.0]], ['2, k, 20', [-0.356763, 0.0203746, 1.0]], ['2, k, 21', [-0.690107, -0.282821, 1.0]], ['2, k, 22', [-0.618397, -0.255877, 1.0]], ['2, k, 23', [-0.182189, -0.236292, 1.0]], ['2, k, 24', [-0.1975, -0.209386, 1.0]]]
[['2, k, 0', [-0.365972, -0.441625, 1.0]], ['2, k, 1', [-0.361397, -0.173708, 1.0]], ['2, k, 2', [-0.354553, 0.089936, 1.0]], ['2, k, 3', [-0.38155, 0.226077, 1.0]], ['2, k, 4', [-0.534618, 0.0123157, 1.0]], ['2, k, 5', [-0.644525, -0.0986026, 1.0]], ['2, k, 6', [-0.705437, -0.176721, 1.0]], ['2, k, 7', [-0.706357, -0.244729, 1.0]], ['2, k, 8', [-0.210448, 0.0392505, 1.0]], ['2, k, 9', [-0.106731, -0.043199, 1.0]], ['2, k, 10', [-0.158789, -0.129088, 1.0]], ['2, k, 11', [-0.162102, -0.173144, 1.0]], ['2, k, 12', [-0.424824, -0.437566, 1.0]], ['2, k, 13', [-0.491493, -0.773445, 1.0]], ['2, k, 14', [-0.453532, -1.12005, 1.0]], ['2, k, 15', [-0.472786, -1.19707, 1.0]], ['2, k, 16', [-0.295927, -0.432314, 1.0]], ['2, k, 17', [-0.208907, -0.770917, 1.0]], ['2, k, 18', [-0.194722, -1.11788, 1.0]], ['2, k, 19', [-0.163069, -1.19543, 1.0]], ['2, k, 20', [-0.3567, 0.0247712, 1.0]], ['2, k, 21', [-0.700613, -0.265654, 1.0]], ['2, k, 22', [-0.619515, -0.239061, 1.0]], ['2, k, 23', [-0.18629, -0.216969, 1.0]], ['2, k, 24', [-0.249241, -0.186309, 1.0]]]
[['2, k, 0', [-0.366731, -0.435777, 1.0]], ['2, k, 1', [-0.362228, -0.167645, 1.0]], ['2, k, 2', [-0.35534, 0.0960595, 1.0]], ['2, k, 3', [-0.381941, 0.233056, 1.0]], ['2, k, 4', [-0.535563, 0.0183415, 1.0]], ['2, k, 5', [-0.646177, -0.0863988, 1.0]], ['2, k, 6', [-0.705885, -0.166269, 1.0]], ['2, k, 7', [-0.708119, -0.228519, 1.0]], ['2, k, 8', [-0.211908, 0.0473022, 1.0]], ['2, k, 9', [-0.106975, -0.0355133, 1.0]], ['2, k, 10', [-0.14632, -0.119324, 1.0]], ['2, k, 11', [-0.149664, -0.15552, 1.0]], ['2, k, 12', [-0.425885, -0.432086, 1.0]], ['2, k, 13', [-0.490456, -0.767962, 1.0]], ['2, k, 14', [-0.453301, -1.11805, 1.0]], ['2, k, 15', [-0.468361, -1.19901, 1.0]], ['2, k, 16', [-0.296343, -0.426246, 1.0]], ['2, k, 17', [-0.210847, -0.765004, 1.0]], ['2, k, 18', [-0.195162, -1.11554, 1.0]], ['2, k, 19', [-0.163951, -1.19364, 1.0]], ['2, k, 20', [-0.357506, 0.030886, 1.0]], ['2, k, 21', [-0.702468, -0.246971, 1.0]], ['2, k, 22', [-0.622066, -0.222846, 1.0]], ['2, k, 23', [-0.156945, -0.181204, 1.0]], ['2, k, 24', [-0.227417, -0.169722, 1.0]]]
[['2, k, 0', [-0.368094, -0.430978, 1.0]], ['2, k, 1', [-0.36256, -0.162162, 1.0]], ['2, k, 2', [-0.354617, 0.102546, 1.0]], ['2, k, 3', [-0.382399, 0.239927, 1.0]], ['2, k, 4', [-0.536564, 0.0248341, 1.0]], ['2, k, 5', [-0.647545, -0.0788775, 1.0]], ['2, k, 6', [-0.706224, -0.154621, 1.0]], ['2, k, 7', [-0.712513, -0.211345, 1.0]], ['2, k, 8', [-0.213133, 0.0527909, 1.0]], ['2, k, 9', [-0.105884, -0.028427, 1.0]], ['2, k, 10', [-0.120467, -0.095594, 1.0]], ['2, k, 11', [-0.145516, -0.140069, 1.0]], ['2, k, 12', [-0.427701, -0.427133, 1.0]], ['2, k, 13', [-0.489482, -0.76296, 1.0]], ['2, k, 14', [-0.45323, -1.11804, 1.0]], ['2, k, 15', [-0.468478, -1.19896, 1.0]], ['2, k, 16', [-0.297221, -0.421702, 1.0]], ['2, k, 17', [-0.212743, -0.760394, 1.0]], ['2, k, 18', [-0.195113, -1.11543, 1.0]], ['2, k, 19', [-0.161895, -1.19283, 1.0]], ['2, k, 20', [-0.357067, 0.0370818, 1.0]], ['2, k, 21', [-0.70199, -0.230249, 1.0]], ['2, k, 22', [-0.620862, -0.205052, 1.0]], ['2, k, 23', [-0.174382, -0.177172, 1.0]], ['2, k, 24', [-0.217884, -0.150397, 1.0]]]
[['2, k, 0', [-0.369903, -0.427811, 1.0]], ['2, k, 1', [-0.363566, -0.157665, 1.0]], ['2, k, 2', [-0.35477, 0.108427, 1.0]], ['2, k, 3', [-0.383195, 0.246175, 1.0]], ['2, k, 4', [-0.537184, 0.0310902, 1.0]], ['2, k, 5', [-0.650786, -0.0680032, 1.0]], ['2, k, 6', [-0.707175, -0.14356, 1.0]], ['2, k, 7', [-0.714745, -0.194264, 1.0]], ['2, k, 8', [-0.214202, 0.0559749, 1.0]], ['2, k, 9', [-0.107901, -0.0202797, 1.0]], ['2, k, 10', [-0.138629, -0.0879234, 1.0]], ['2, k, 11', [-0.151475, -0.127418, 1.0]], ['2, k, 12', [-0.429902, -0.423873, 1.0]], ['2, k, 13', [-0.488835, -0.76199, 1.0]], ['2, k, 14', [-0.453257, -1.12116, 1.0]], ['2, k, 15', [-0.4702, -1.20095, 1.0]], ['2, k, 16', [-0.298587, -0.418661, 1.0]], ['2, k, 17', [-0.214751, -0.757164, 1.0]], ['2, k, 18', [-0.195047, -1.11566, 1.0]], ['2, k, 19', [-0.170666, -1.19336, 1.0]], ['2, k, 20', [-0.357443, 0.042623, 1.0]], ['2, k, 21', [-0.701628, -0.220329, 1.0]], ['2, k, 22', [-0.621801, -0.187361, 1.0]], ['2, k, 23', [-0.170719, -0.16122, 1.0]], ['2, k, 24', [-0.224947, -0.138321, 1.0]]]
[['2, k, 0', [-0.371813, -0.424407, 1.0]], ['2, k, 1', [-0.364611, -0.153041, 1.0]], ['2, k, 2', [-0.354954, 0.114236, 1.0]], ['2, k, 3', [-0.383542, 0.251106, 1.0]], ['2, k, 4', [-0.536834, 0.0399195, 1.0]], ['2, k, 5', [-0.651089, -0.0592334, 1.0]], ['2, k, 6', [-0.713144, -0.107996, 1.0]], ['2, k, 7', [-0.717405, -0.175477, 1.0]], ['2, k, 8', [-0.215205, 0.0582625, 1.0]], ['2, k, 9', [-0.109236, -0.0137339, 1.0]], ['2, k, 10', [-0.108885, -0.0729365, 1.0]], ['2, k, 11', [-0.145324, -0.110015, 1.0]], ['2, k, 12', [-0.432361, -0.42019, 1.0]], ['2, k, 13', [-0.488233, -0.759322, 1.0]], ['2, k, 14', [-0.453276, -1.12115, 1.0]], ['2, k, 15', [-0.469819, -1.19998, 1.0]], ['2, k, 16', [-0.299907, -0.415576, 1.0]], ['2, k, 17', [-0.217178, -0.753929, 1.0]], ['2, k, 18', [-0.195366, -1.11733, 1.0]], ['2, k, 19', [-0.167176, -1.19464, 1.0]], ['2, k, 20', [-0.357845, 0.0481472, 1.0]], ['2, k, 21', [-0.699113, -0.195555, 1.0]], ['2, k, 22', [-0.623257, -0.167725, 1.0]], ['2, k, 23', [-0.15459, -0.134816, 1.0]], ['2, k, 24', [-0.209409, -0.126091, 1.0]]]
[['2, k, 0', [-0.373061, -0.422091, 1.0]], ['2, k, 1', [-0.365259, -0.149505, 1.0]], ['2, k, 2', [-0.354985, 0.119387, 1.0]], ['2, k, 3', [-0.384243, 0.256381, 1.0]], ['2, k, 4', [-0.537015, 0.0467206, 1.0]], ['2, k, 5', [-0.652555, -0.0510585, 1.0]], ['2, k, 6', [-0.713827, -0.102625, 1.0]], ['2, k, 7', [-0.71776, -0.155595, 1.0]], ['2, k, 8', [-0.216276, 0.0604366, 1.0]], ['2, k, 9', [-0.10871, -0.00810061, 1.0]], ['2, k, 10', [-0.166381, -0.0700524, 1.0]], ['2, k, 11', [-0.171461, -0.101381, 1.0]], ['2, k, 12', [-0.434041, -0.417597, 1.0]], ['2, k, 13', [-0.488232, -0.758754, 1.0]], ['2, k, 14', [-0.453338, -1.12143, 1.0]], ['2, k, 15', [-0.468554, -1.20049, 1.0]], ['2, k, 16', [-0.300698, -0.413602, 1.0]], ['2, k, 17', [-0.218837, -0.751889, 1.0]], ['2, k, 18', [-0.196597, -1.11797, 1.0]], ['2, k, 19', [-0.169529, -1.19547, 1.0]], ['2, k, 20', [-0.358042, 0.0528717, 1.0]], ['2, k, 21', [-0.671302, -0.192908, 1.0]], ['2, k, 22', [-0.622116, -0.149752, 1.0]], ['2, k, 23', [-0.196559, -0.143494, 1.0]], ['2, k, 24', [-0.260562, -0.11356, 1.0]]]
[['2, k, 0', [-0.375509, -0.418089, 1.0]], ['2, k, 1', [-0.365826, -0.145423, 1.0]], ['2, k, 2', [-0.354151, 0.123441, 1.0]], ['2, k, 3', [-0.385037, 0.260529, 1.0]], ['2, k, 4', [-0.537129, 0.0534451, 1.0]], ['2, k, 5', [-0.654208, -0.0428952, 1.0]], ['2, k, 6', [-0.711314, -0.0837445, 1.0]], ['2, k, 7', [-0.718459, -0.135959, 1.0]], ['2, k, 8', [-0.217098, 0.0622672, 1.0]], ['2, k, 9', [-0.122632, 0.00932961, 1.0]], ['2, k, 10', [-0.140851, -0.0507637, 1.0]], ['2, k, 11', [-0.159145, -0.0831666, 1.0]], ['2, k, 12', [-0.43677, -0.413327, 1.0]], ['2, k, 13', [-0.488307, -0.758918, 1.0]], ['2, k, 14', [-0.453274, -1.12149, 1.0]], ['2, k, 15', [-0.465722, -1.20162, 1.0]], ['2, k, 16', [-0.302746, -0.409964, 1.0]], ['2, k, 17', [-0.220527, -0.749591, 1.0]], ['2, k, 18', [-0.196834, -1.11807, 1.0]], ['2, k, 19', [-0.167743, -1.19531, 1.0]], ['2, k, 20', [-0.35754, 0.0569134, 1.0]], ['2, k, 21', [-0.704807, -0.154369, 1.0]], ['2, k, 22', [-0.623518, -0.134521, 1.0]], ['2, k, 23', [-0.199535, -0.127016, 1.0]], ['2, k, 24', [-0.243874, -0.0921146, 1.0]]]
[['2, k, 0', [-0.376676, -0.41581, 1.0]], ['2, k, 1', [-0.367352, -0.143249, 1.0]], ['2, k, 2', [-0.356063, 0.125395, 1.0]], ['2, k, 3', [-0.385969, 0.264187, 1.0]], ['2, k, 4', [-0.537923, 0.0578183, 1.0]], ['2, k, 5', [-0.65806, -0.0342411, 1.0]], ['2, k, 6', [-0.716469, -0.0688551, 1.0]], ['2, k, 7', [-0.720381, -0.116461, 1.0]], ['2, k, 8', [-0.217953, 0.0644282, 1.0]], ['2, k, 9', [-0.10196, 0.000146466, 1.0]], ['2, k, 10', [-0.132008, -0.0440825, 1.0]], ['2, k, 11', [-0.156099, -0.0672773, 1.0]], ['2, k, 12', [-0.438146, -0.410978, 1.0]], ['2, k, 13', [-0.488254, -0.759015, 1.0]], ['2, k, 14', [-0.452599, -1.12191, 1.0]], ['2, k, 15', [-0.464162, -1.20201, 1.0]], ['2, k, 16', [-0.30365, -0.407861, 1.0]], ['2, k, 17', [-0.221622, -0.74929, 1.0]], ['2, k, 18', [-0.196749, -1.11836, 1.0]], ['2, k, 19', [-0.166369, -1.19612, 1.0]], ['2, k, 20', [-0.359306, 0.0589188, 1.0]], ['2, k, 21', [-0.706943, -0.133107, 1.0]], ['2, k, 22', [-0.623088, -0.114657, 1.0]], ['2, k, 23', [-0.15662, -0.0814065, 1.0]], ['2, k, 24', [-0.216529, -0.0811048, 1.0]]]
[['2, k, 0', [-0.378063, -0.412578, 1.0]], ['2, k, 1', [-0.368998, -0.139726, 1.0]], ['2, k, 2', [-0.357873, 0.128886, 1.0]], ['2, k, 3', [-0.386753, 0.269684, 1.0]], ['2, k, 4', [-0.539082, 0.0611531, 1.0]], ['2, k, 5', [-0.661235, -0.0260066, 1.0]], ['2, k, 6', [-0.718229, -0.0615657, 1.0]], ['2, k, 7', [-0.723872, -0.096295, 1.0]], ['2, k, 8', [-0.225692, 0.0840382, 1.0]], ['2, k, 9', [-0.11686, 0.0245368, 1.0]], ['2, k, 10', [-0.100985, -0.0100662, 1.0]], ['2, k, 11', [-0.159464, -0.0519841, 1.0]], ['2, k, 12', [-0.4396, -0.407799, 1.0]], ['2, k, 13', [-0.488484, -0.760267, 1.0]], ['2, k, 14', [-0.45216, -1.12211, 1.0]], ['2, k, 15', [-0.465563, -1.20132, 1.0]], ['2, k, 16', [-0.30492, -0.404653, 1.0]], ['2, k, 17', [-0.22273, -0.749557, 1.0]], ['2, k, 18', [-0.196775, -1.11956, 1.0]], ['2, k, 19', [-0.166396, -1.19728, 1.0]], ['2, k, 20', [-0.361067, 0.0624459, 1.0]], ['2, k, 21', [-0.691299, -0.129178, 1.0]], ['2, k, 22', [-0.628844, -0.0943866, 1.0]], ['2, k, 23', [-0.20502, -0.0945194, 1.0]], ['2, k, 24', [-0.237495, -0.0580407, 1.0]]]
[['2, k, 0', [-0.379401, -0.411611, 1.0]], ['2, k, 1', [-0.370375, -0.13747, 1.0]], ['2, k, 2', [-0.359529, 0.132834, 1.0]], ['2, k, 3', [-0.387502, 0.273191, 1.0]], ['2, k, 4', [-0.539258, 0.0607885, 1.0]], ['2, k, 5', [-0.665176, -0.0164371, 1.0]], ['2, k, 6', [-0.72113, -0.0436738, 1.0]], ['2, k, 7', [-0.726548, -0.0763935, 1.0]], ['2, k, 8', [-0.225341, 0.0837615, 1.0]], ['2, k, 9', [-0.114083, 0.0252799, 1.0]], ['2, k, 10', [-0.151418, -0.0214718, 1.0]], ['2, k, 11', [-0.167548, -0.0376573, 1.0]], ['2, k, 12', [-0.441313, -0.40694, 1.0]], ['2, k, 13', [-0.488491, -0.760269, 1.0]], ['2, k, 14', [-0.451938, -1.12107, 1.0]], ['2, k, 15', [-0.470756, -1.19837, 1.0]], ['2, k, 16', [-0.305862, -0.403664, 1.0]], ['2, k, 17', [-0.223506, -0.749618, 1.0]], ['2, k, 18', [-0.196565, -1.12351, 1.0]], ['2, k, 19', [-0.165178, -1.19979, 1.0]], ['2, k, 20', [-0.362645, 0.0659398, 1.0]], ['2, k, 21', [-0.672065, -0.114803, 1.0]], ['2, k, 22', [-0.634483, -0.0743697, 1.0]], ['2, k, 23', [-0.208536, -0.0789907, 1.0]], ['2, k, 24', [-0.252297, -0.0445251, 1.0]]]
[['2, k, 0', [-0.380208, -0.410716, 1.0]], ['2, k, 1', [-0.372442, -0.134921, 1.0]], ['2, k, 2', [-0.363694, 0.137752, 1.0]], ['2, k, 3', [-0.38838, 0.277607, 1.0]], ['2, k, 4', [-0.539628, 0.0607447, 1.0]], ['2, k, 5', [-0.669413, -0.00711337, 1.0]], ['2, k, 6', [-0.725539, -0.0275282, 1.0]], ['2, k, 7', [-0.733199, -0.0567778, 1.0]], ['2, k, 8', [-0.225127, 0.0841003, 1.0]], ['2, k, 9', [-0.115434, 0.0314393, 1.0]], ['2, k, 10', [-0.152153, -0.0186683, 1.0]], ['2, k, 11', [-0.166986, -0.0214468, 1.0]], ['2, k, 12', [-0.442235, -0.406404, 1.0]], ['2, k, 13', [-0.489019, -0.760623, 1.0]], ['2, k, 14', [-0.451934, -1.12111, 1.0]], ['2, k, 15', [-0.471155, -1.19843, 1.0]], ['2, k, 16', [-0.306527, -0.402446, 1.0]], ['2, k, 17', [-0.225587, -0.750497, 1.0]], ['2, k, 18', [-0.19653, -1.12312, 1.0]], ['2, k, 19', [-0.16676, -1.20007, 1.0]], ['2, k, 20', [-0.36623, 0.0702686, 1.0]], ['2, k, 21', [-0.723454, -0.0658097, 1.0]], ['2, k, 22', [-0.651639, -0.0608684, 1.0]], ['2, k, 23', [-0.208457, -0.0614728, 1.0]], ['2, k, 24', [-0.256028, -0.0283729, 1.0]]]
[['2, k, 0', [-0.380498, -0.409573, 1.0]], ['2, k, 1', [-0.374141, -0.132698, 1.0]], ['2, k, 2', [-0.367195, 0.141278, 1.0]], ['2, k, 3', [-0.38914, 0.281134, 1.0]], ['2, k, 4', [-0.54005, 0.061147, 1.0]], ['2, k, 5', [-0.670981, 0.0153363, 1.0]], ['2, k, 6', [-0.706656, -0.0155741, 1.0]], ['2, k, 7', [-0.732528, -0.0376389, 1.0]], ['2, k, 8', [-0.22612, 0.0947101, 1.0]], ['2, k, 9', [-0.105322, 0.0303309, 1.0]], ['2, k, 10', [-0.148865, -0.00432267, 1.0]], ['2, k, 11', [-0.163929, -0.00522569, 1.0]], ['2, k, 12', [-0.44238, -0.405653, 1.0]], ['2, k, 13', [-0.489541, -0.761431, 1.0]], ['2, k, 14', [-0.451793, -1.12104, 1.0]], ['2, k, 15', [-0.468189, -1.19944, 1.0]], ['2, k, 16', [-0.306887, -0.400987, 1.0]], ['2, k, 17', [-0.226712, -0.750125, 1.0]], ['2, k, 18', [-0.195773, -1.12453, 1.0]], ['2, k, 19', [-0.165544, -1.19923, 1.0]], ['2, k, 20', [-0.369222, 0.0734749, 1.0]], ['2, k, 21', [-0.701903, -0.0690675, 1.0]], ['2, k, 22', [-0.645873, -0.0417641, 1.0]], ['2, k, 23', [-0.185007, -0.0233301, 1.0]], ['2, k, 24', [-0.232105, -0.0165435, 1.0]]]
[['2, k, 0', [-0.381761, -0.408091, 1.0]], ['2, k, 1', [-0.37445, -0.13221, 1.0]], ['2, k, 2', [-0.367037, 0.141161, 1.0]], ['2, k, 3', [-0.389371, 0.283535, 1.0]], ['2, k, 4', [-0.542087, 0.0707958, 1.0]], ['2, k, 5', [-0.672112, 0.0341304, 1.0]], ['2, k, 6', [-0.694653, -0.00511422, 1.0]], ['2, k, 7', [-0.72715, -0.0179794, 1.0]], ['2, k, 8', [-0.226734, 0.101037, 1.0]], ['2, k, 9', [-0.106669, 0.0320846, 1.0]], ['2, k, 10', [-0.192277, 0.00440854, 1.0]], ['2, k, 11', [-0.171947, 0.0103878, 1.0]], ['2, k, 12', [-0.443418, -0.404421, 1.0]], ['2, k, 13', [-0.490757, -0.765536, 1.0]], ['2, k, 14', [-0.451498, -1.1213, 1.0]], ['2, k, 15', [-0.467289, -1.19993, 1.0]], ['2, k, 16', [-0.308299, -0.399269, 1.0]], ['2, k, 17', [-0.228654, -0.750499, 1.0]], ['2, k, 18', [-0.195918, -1.12445, 1.0]], ['2, k, 19', [-0.166608, -1.19914, 1.0]], ['2, k, 20', [-0.369169, 0.0734611, 1.0]], ['2, k, 21', [-0.687749, -0.0544284, 1.0]], ['2, k, 22', [-0.630867, -0.0187578, 1.0]], ['2, k, 23', [-0.170665, 0.00237321, 1.0]], ['2, k, 24', [-0.25147, 0.002609, 1.0]]]
[['2, k, 0', [-0.382358, -0.407729, 1.0]], ['2, k, 1', [-0.375048, -0.130005, 1.0]], ['2, k, 2', [-0.367041, 0.145692, 1.0]], ['2, k, 3', [-0.390077, 0.2858, 1.0]], ['2, k, 4', [-0.541799, 0.0738728, 1.0]], ['2, k, 5', [-0.670222, 0.0429836, 1.0]], ['2, k, 6', [-0.678348, 0.000153688, 1.0]], ['2, k, 7', [-0.729051, 0.000374, 1.0]], ['2, k, 8', [-0.22898, 0.119124, 1.0]], ['2, k, 9', [-0.13382, 0.0700298, 1.0]], ['2, k, 10', [-0.159943, 0.0391407, 1.0]], ['2, k, 11', [-0.166796, 0.0267901, 1.0]], ['2, k, 12', [-0.443964, -0.40415, 1.0]], ['2, k, 13', [-0.492142, -0.769295, 1.0]], ['2, k, 14', [-0.4514, -1.12105, 1.0]], ['2, k, 15', [-0.464031, -1.20053, 1.0]], ['2, k, 16', [-0.308883, -0.398838, 1.0]], ['2, k, 17', [-0.230285, -0.751153, 1.0]], ['2, k, 18', [-0.196525, -1.12352, 1.0]], ['2, k, 19', [-0.167214, -1.19846, 1.0]], ['2, k, 20', [-0.369416, 0.0773913, 1.0]], ['2, k, 21', [-0.736408, -0.00616333, 1.0]], ['2, k, 22', [-0.637321, -0.00342308, 1.0]], ['2, k, 23', [-0.178135, 0.0117201, 1.0]], ['2, k, 24', [-0.232263, 0.0186921, 1.0]]]
[['2, k, 0', [-0.383786, -0.405965, 1.0]], ['2, k, 1', [-0.376087, -0.127222, 1.0]], ['2, k, 2', [-0.36735, 0.148633, 1.0]], ['2, k, 3', [-0.391146, 0.288872, 1.0]], ['2, k, 4', [-0.541777, 0.0871999, 1.0]], ['2, k, 5', [-0.667219, 0.0437808, 1.0]], ['2, k, 6', [-0.723203, 0.0399134, 1.0]], ['2, k, 7', [-0.740547, 0.0182435, 1.0]], ['2, k, 8', [-0.23141, 0.149928, 1.0]], ['2, k, 9', [-0.120777, 0.0566048, 1.0]], ['2, k, 10', [-0.215989, 0.0408141, 1.0]], ['2, k, 11', [-0.181683, 0.0397651, 1.0]], ['2, k, 12', [-0.445213, -0.402308, 1.0]], ['2, k, 13', [-0.493233, -0.771708, 1.0]], ['2, k, 14', [-0.451293, -1.12155, 1.0]], ['2, k, 15', [-0.463875, -1.20108, 1.0]], ['2, k, 16', [-0.310403, -0.397162, 1.0]], ['2, k, 17', [-0.232967, -0.75259, 1.0]], ['2, k, 18', [-0.196245, -1.12446, 1.0]], ['2, k, 19', [-0.166212, -1.1974, 1.0]], ['2, k, 20', [-0.369923, 0.0803414, 1.0]], ['2, k, 21', [-0.697302, -0.0169846, 1.0]], ['2, k, 22', [-0.655597, 0.0132535, 1.0]], ['2, k, 23', [-0.169134, 0.036239, 1.0]], ['2, k, 24', [-0.256953, 0.0350145, 1.0]]]
[['2, k, 0', [-0.384962, -0.406262, 1.0]], ['2, k, 1', [-0.376181, -0.127499, 1.0]], ['2, k, 2', [-0.366289, 0.147599, 1.0]], ['2, k, 3', [-0.391508, 0.291567, 1.0]], ['2, k, 4', [-0.5419, 0.0868208, 1.0]], ['2, k, 5', [-0.669422, 0.0440357, 1.0]], ['2, k, 6', [-0.722832, 0.0602867, 1.0]], ['2, k, 7', [-0.741509, 0.0339233, 1.0]], ['2, k, 8', [-0.230713, 0.148193, 1.0]], ['2, k, 9', [-0.120587, 0.0565241, 1.0]], ['2, k, 10', [-0.165079, 0.0528288, 1.0]], ['2, k, 11', [-0.172473, 0.0549484, 1.0]], ['2, k, 12', [-0.446851, -0.402507, 1.0]], ['2, k, 13', [-0.493851, -0.771964, 1.0]], ['2, k, 14', [-0.450373, -1.1216, 1.0]], ['2, k, 15', [-0.464511, -1.20011, 1.0]], ['2, k, 16', [-0.311147, -0.397475, 1.0]], ['2, k, 17', [-0.234765, -0.751997, 1.0]], ['2, k, 18', [-0.196586, -1.1227, 1.0]], ['2, k, 19', [-0.16774, -1.19838, 1.0]], ['2, k, 20', [-0.369293, 0.0796592, 1.0]], ['2, k, 21', [-0.719837, 0.0146229, 1.0]], ['2, k, 22', [-0.655664, 0.0299235, 1.0]], ['2, k, 23', [-0.16708, 0.0536322, 1.0]], ['2, k, 24', [-0.237695, 0.0480928, 1.0]]]
[['2, k, 0', [-0.386805, -0.409292, 1.0]], ['2, k, 1', [-0.376849, -0.126423, 1.0]], ['2, k, 2', [-0.366101, 0.15581, 1.0]], ['2, k, 3', [-0.391873, 0.294197, 1.0]], ['2, k, 4', [-0.542004, 0.0847647, 1.0]], ['2, k, 5', [-0.672053, 0.0461371, 1.0]], ['2, k, 6', [-0.711419, 0.0501118, 1.0]], ['2, k, 7', [-0.742005, 0.0483741, 1.0]], ['2, k, 8', [-0.230101, 0.114979, 1.0]], ['2, k, 9', [-0.119743, 0.0526274, 1.0]], ['2, k, 10', [-0.154358, 0.0610267, 1.0]], ['2, k, 11', [-0.172266, 0.0680124, 1.0]], ['2, k, 12', [-0.448651, -0.40491, 1.0]], ['2, k, 13', [-0.494303, -0.77263, 1.0]], ['2, k, 14', [-0.450395, -1.12161, 1.0]], ['2, k, 15', [-0.46476, -1.19959, 1.0]], ['2, k, 16', [-0.312925, -0.401055, 1.0]], ['2, k, 17', [-0.23646, -0.751823, 1.0]], ['2, k, 18', [-0.196708, -1.12268, 1.0]], ['2, k, 19', [-0.166838, -1.19925, 1.0]], ['2, k, 20', [-0.369471, 0.0854073, 1.0]], ['2, k, 21', [-0.740269, 0.0436462, 1.0]], ['2, k, 22', [-0.6538, 0.0451241, 1.0]], ['2, k, 23', [-0.173362, 0.068081, 1.0]], ['2, k, 24', [-0.23451, 0.0602915, 1.0]]]
