[['2, k, 0', [-0.05869945, -0.2156582, 1.0]], ['2, k, 1', [-0.06564461, 0.03875199, 1.0]], ['2, k, 2', [-0.06737226, 0.2864912, 1.0]], ['2, k, 3', [-0.05696398, 0.4144846, 1.0]], ['2, k, 4', [-0.2370974, 0.1893365, 1.0]], ['2, k, 5', [-0.2966967, -0.003256302, 1.0]], ['2, k, 6', [-0.2376805, -0.1455385, 1.0]], ['2, k, 7', [-0.2062435, -0.1943976, 1.0]], ['2, k, 8', [0.1039554, 0.1828047, 1.0]], ['2, k, 9', [0.1589833, -0.004699746, 1.0]], ['2, k, 10', [0.08380178, -0.145549, 1.0]], ['2, k, 11', [0.06341747, -0.1929646, 1.0]], ['2, k, 12', [-0.1430945, -0.2146806, 1.0]], ['2, k, 13', [-0.2183545, -0.3602723, 1.0]], ['2, k, 14', [-0.1928261, -0.6603205, 1.0]], ['2, k, 15', [-0.2221587, -0.7126628, 1.0]], ['2, k, 16', [0.02687292, -0.2110273, 1.0]], ['2, k, 17', [0.07707977, -0.3498592, 1.0]], ['2, k, 18', [-0.007860373, -0.660525, 1.0]], ['2, k, 19', [0.03433941, -0.7032995, 1.0]], ['2, k, 20', [-0.06736758, 0.2253934, 1.0]], ['2, k, 21', [-0.1824976, -0.2407446, 1.0]], ['2, k, 22', [-0.2460049, -0.2142441, 1.0]], ['2, k, 23', [0.04742281, -0.2388612, 1.0]], ['2, k, 24', [0.02968468, -0.180113, 1.0]]]
[['2, k, 0', [-0.04767694, -0.2241524, 1.0]], ['2, k, 1', [-0.03794989, 0.02725654, 1.0]], ['2, k, 2', [-0.02888741, 0.272296, 1.0]], ['2, k, 3', [-0.01419994, 0.3965548, 1.0]], ['2, k, 4', [-0.2084606, 0.1886554, 1.0]], ['2, k, 5', [-0.2855919, -0.004493522, 1.0]], ['2, k, 6', [-0.2303085, -0.1394303, 1.0]], ['2, k, 7', [-0.2142074, -0.1728626, 1.0]], ['2, k, 8', [0.1353168, 0.1700842, 1.0]], ['2, k, 9', [0.1833221, -0.01343533, 1.0]], ['2, k, 10', [0.1282366, -0.1544782, 1.0]], ['2, k, 11', [0.09730641, -0.2020262, 1.0]], ['2, k, 12', [-0.1306396, -0.2191339, 1.0]], ['2, k, 13', [-0.2740879, -0.3215012, 1.0]], ['2, k, 14', [-0.2780695, -0.6424363, 1.0]], ['2, k, 15', [-0.3187844, -0.6949142, 1.0]], ['2, k, 16', [0.0362426, -0.2235997, 1.0]], ['2, k, 17', [0.117738, -0.3366575, 1.0]], ['2, k, 18', [0.005133275, -0.658446, 1.0]], ['2, k, 19', [0.02954154, -0.7042146, 1.0]], ['2, k, 20', [-0.03130089, 0.2119284, 1.0]], ['2, k, 21', [-0.2101308, -0.2193041, 1.0]], ['2, k, 22', [-0.2522876, -0.1505546, 1.0]], ['2, k, 23', [0.08142065, -0.2509102, 1.0]], ['2, k, 24', [0.06229535, -0.1859513, 1.0]]]
[['2, k, 0', [-0.04938476, -0.2242597, 1.0]], ['2, k, 1', [-0.03749701, 0.02732343, 1.0]], ['2, k, 2', [-0.02459794, 0.2728448, 1.0]], ['2, k, 3', [-0.01119666, 0.3969965, 1.0]], ['2, k, 4', [-0.2068783, 0.1898775, 1.0]], ['2, k, 5', [-0.2847295, -0.004447397, 1.0]], ['2, k, 6', [-0.2311909, -0.1407647, 1.0]], ['2, k, 7', [-0.2199588, -0.1783204, 1.0]], ['2, k, 8', [0.1377445, 0.1685574, 1.0]], ['2, k, 9', [0.1850423, -0.01360314, 1.0]], ['2, k, 10', [0.1269257, -0.1553454, 1.0]], ['2, k, 11', [0.09581859, -0.2016928, 1.0]], ['2, k, 12', [-0.1327912, -0.2187025, 1.0]], ['2, k, 13', [-0.3198389, -0.3210152, 1.0]], ['2, k, 14', [-0.3628767, -0.6451142, 1.0]], ['2, k, 15', [-0.3996582, -0.6928711, 1.0]], ['2, k, 16', [0.03498887, -0.2240951, 1.0]], ['2, k, 17', [0.1174727, -0.3346232, 1.0]], ['2, k, 18', [0.005147571, -0.6579801, 1.0]], ['2, k, 19', [0.02979013, -0.7043645, 1.0]], ['2, k, 20', [-0.02825044, 0.2122934, 1.0]], ['2, k, 21', [-0.2083569, -0.2252569, 1.0]], ['2, k, 22', [-0.2557654, -0.1608172, 1.0]], ['2, k, 23', [0.077259, -0.2502372, 1.0]], ['2, k, 24', [0.0621054, -0.1920728, 1.0]]]
[['2, k, 0', [-0.05179387, -0.2244485, 1.0]], ['2, k, 1', [-0.03748616, 0.02733494, 1.0]], ['2, k, 2', [-0.02190648, 0.2731628, 1.0]], ['2, k, 3', [-0.009208404, 0.3973266, 1.0]], ['2, k, 4', [-0.2057397, 0.1912418, 1.0]], ['2, k, 5', [-0.2841481, -0.00292396, 1.0]], ['2, k, 6', [-0.2368175, -0.1426474, 1.0]], ['2, k, 7', [-0.2205957, -0.1775117, 1.0]], ['2, k, 8', [0.138254, 0.1679627, 1.0]], ['2, k, 9', [0.1854364, -0.013625, 1.0]], ['2, k, 10', [0.1233167, -0.1641525, 1.0]], ['2, k, 11', [0.09391491, -0.2068894, 1.0]], ['2, k, 12', [-0.1351139, -0.2185745, 1.0]], ['2, k, 13', [-0.3252091, -0.320078, 1.0]], ['2, k, 14', [-0.3857575, -0.6467801, 1.0]], ['2, k, 15', [-0.4366939, -0.687933, 1.0]], ['2, k, 16', [0.03264366, -0.2246182, 1.0]], ['2, k, 17', [0.1177298, -0.3327216, 1.0]], ['2, k, 18', [0.005786357, -0.6566452, 1.0]], ['2, k, 19', [0.05953979, -0.6948242, 1.0]], ['2, k, 20', [-0.02631834, 0.2125081, 1.0]], ['2, k, 21', [-0.2050629, -0.2287948, 1.0]], ['2, k, 22', [-0.2571966, -0.171172, 1.0]], ['2, k, 23', [0.07782209, -0.255615, 1.0]], ['2, k, 24', [0.05892569, -0.1961102, 1.0]]]
[['2, k, 0', [-0.05626966, -0.2246226, 1.0]], ['2, k, 1', [-0.03873329, 0.02749462, 1.0]], ['2, k, 2', [-0.02127106, 0.2737247, 1.0]], ['2, k, 3', [-0.007174275, 0.3980852, 1.0]], ['2, k, 4', [-0.2041563, 0.1927106, 1.0]], ['2, k, 5', [-0.2818011, -0.001777113, 1.0]], ['2, k, 6', [-0.2382483, -0.1442598, 1.0]], ['2, k, 7', [-0.2163894, -0.1855724, 1.0]], ['2, k, 8', [0.1390899, 0.1675765, 1.0]], ['2, k, 9', [0.1868084, -0.01356106, 1.0]], ['2, k, 10', [0.1261365, -0.1551321, 1.0]], ['2, k, 11', [0.09533644, -0.200526, 1.0]], ['2, k, 12', [-0.1391607, -0.2180406, 1.0]], ['2, k, 13', [-0.3583199, -0.3441866, 1.0]], ['2, k, 14', [-0.4665088, -0.6411403, 1.0]], ['2, k, 15', [-0.5236934, -0.6856734, 1.0]], ['2, k, 16', [0.02784005, -0.2255715, 1.0]], ['2, k, 17', [0.1187234, -0.3294179, 1.0]], ['2, k, 18', [0.004069052, -0.6583498, 1.0]], ['2, k, 19', [0.03161621, -0.7016602, 1.0]], ['2, k, 20', [-0.0260926, 0.2129499, 1.0]], ['2, k, 21', [-0.1899367, -0.2325762, 1.0]], ['2, k, 22', [-0.2623644, -0.1981093, 1.0]], ['2, k, 23', [0.08125168, -0.2468811, 1.0]], ['2, k, 24', [0.06281524, -0.1846744, 1.0]]]
[['2, k, 0', [-0.06599299, -0.2232602, 1.0]], ['2, k, 1', [-0.04267545, 0.02892804, 1.0]], ['2, k, 2', [-0.0218547, 0.2753388, 1.0]], ['2, k, 3', [-0.00731613, 0.4017251, 1.0]], ['2, k, 4', [-0.2031237, 0.1925069, 1.0]], ['2, k, 5', [-0.2822742, -0.00135944, 1.0]], ['2, k, 6', [-0.245706, -0.1482674, 1.0]], ['2, k, 7', [-0.2186403, -0.1766041, 1.0]], ['2, k, 8', [0.1397823, 0.1681923, 1.0]], ['2, k, 9', [0.1871047, -0.01314249, 1.0]], ['2, k, 10', [0.1261301, -0.1550973, 1.0]], ['2, k, 11', [0.0928899, -0.199074, 1.0]], ['2, k, 12', [-0.150659, -0.2154604, 1.0]], ['2, k, 13', [-0.3673739, -0.3495116, 1.0]], ['2, k, 14', [-0.5148349, -0.6391769, 1.0]], ['2, k, 15', [-0.5669468, -0.6840238, 1.0]], ['2, k, 16', [0.02006282, -0.2252366, 1.0]], ['2, k, 17', [0.1192713, -0.3260534, 1.0]], ['2, k, 18', [0.004185048, -0.6580717, 1.0]], ['2, k, 19', [0.03152103, -0.7019407, 1.0]], ['2, k, 20', [-0.02725584, 0.2144865, 1.0]], ['2, k, 21', [-0.1782504, -0.2168918, 1.0]], ['2, k, 22', [-0.2675771, -0.1938161, 1.0]], ['2, k, 23', [0.07302068, -0.2463706, 1.0]], ['2, k, 24', [0.05659339, -0.1862511, 1.0]]]
[['2, k, 0', [-0.06703709, -0.2231346, 1.0]], ['2, k, 1', [-0.04368867, 0.02965827, 1.0]], ['2, k, 2', [-0.02258713, 0.2772326, 1.0]], ['2, k, 3', [-0.008024267, 0.4045911, 1.0]], ['2, k, 4', [-0.2027737, 0.1930112, 1.0]], ['2, k, 5', [-0.2832156, -0.0003185431, 1.0]], ['2, k, 6', [-0.2474438, -0.1497986, 1.0]], ['2, k, 7', [-0.2457871, -0.2019205, 1.0]], ['2, k, 8', [0.1400816, 0.169779, 1.0]], ['2, k, 9', [0.1870161, -0.01302754, 1.0]], ['2, k, 10', [0.1259241, -0.1551996, 1.0]], ['2, k, 11', [0.09389003, -0.1967111, 1.0]], ['2, k, 12', [-0.1509786, -0.2153318, 1.0]], ['2, k, 13', [-0.3728601, -0.3539553, 1.0]], ['2, k, 14', [-0.5229533, -0.642976, 1.0]], ['2, k, 15', [-0.5755417, -0.6866163, 1.0]], ['2, k, 16', [0.01796193, -0.2252179, 1.0]], ['2, k, 17', [0.1195069, -0.3254227, 1.0]], ['2, k, 18', [0.005870482, -0.6559902, 1.0]], ['2, k, 19', [0.03134627, -0.7021048, 1.0]], ['2, k, 20', [-0.02804791, 0.2160489, 1.0]], ['2, k, 21', [-0.2466279, -0.2502642, 1.0]], ['2, k, 22', [-0.3007562, -0.1911263, 1.0]], ['2, k, 23', [0.07667241, -0.2415753, 1.0]], ['2, k, 24', [0.06013762, -0.1837229, 1.0]]]
[['2, k, 0', [-0.0673188, -0.2231296, 1.0]], ['2, k, 1', [-0.04470762, 0.03066309, 1.0]], ['2, k, 2', [-0.02424102, 0.2801127, 1.0]], ['2, k, 3', [-0.009582584, 0.4072819, 1.0]], ['2, k, 4', [-0.2027029, 0.1933443, 1.0]], ['2, k, 5', [-0.281595, -0.000644529, 1.0]], ['2, k, 6', [-0.2507992, -0.1420569, 1.0]], ['2, k, 7', [-0.2479586, -0.1906937, 1.0]], ['2, k, 8', [0.1392661, 0.171231, 1.0]], ['2, k, 9', [0.1869616, -0.01281295, 1.0]], ['2, k, 10', [0.1262104, -0.1545853, 1.0]], ['2, k, 11', [0.09235037, -0.1983445, 1.0]], ['2, k, 12', [-0.1510691, -0.2153634, 1.0]], ['2, k, 13', [-0.3747814, -0.3572749, 1.0]], ['2, k, 14', [-0.5291978, -0.6477241, 1.0]], ['2, k, 15', [-0.5856318, -0.6899902, 1.0]], ['2, k, 16', [0.01748933, -0.2251356, 1.0]], ['2, k, 17', [0.118925, -0.3246981, 1.0]], ['2, k, 18', [0.006969054, -0.6546626, 1.0]], ['2, k, 19', [0.02870789, -0.7035657, 1.0]], ['2, k, 20', [-0.02949625, 0.2184214, 1.0]], ['2, k, 21', [-0.2513523, -0.2354882, 1.0]], ['2, k, 22', [-0.3024004, -0.188216, 1.0]], ['2, k, 23', [0.07266461, -0.243701, 1.0]], ['2, k, 24', [0.05909368, -0.1875774, 1.0]]]
[['2, k, 0', [-0.07039667, -0.2224891, 1.0]], ['2, k, 1', [-0.0466008, 0.03233624, 1.0]], ['2, k, 2', [-0.02506096, 0.2827519, 1.0]], ['2, k, 3', [-0.01213631, 0.4106342, 1.0]], ['2, k, 4', [-0.2025677, 0.1936265, 1.0]], ['2, k, 5', [-0.2814428, -0.0003716356, 1.0]], ['2, k, 6', [-0.2509787, -0.1500675, 1.0]], ['2, k, 7', [-0.2538711, -0.1957138, 1.0]], ['2, k, 8', [0.1390727, 0.1717137, 1.0]], ['2, k, 9', [0.185926, -0.01226738, 1.0]], ['2, k, 10', [0.1258141, -0.1555207, 1.0]], ['2, k, 11', [0.09184118, -0.195596, 1.0]], ['2, k, 12', [-0.1541357, -0.2146381, 1.0]], ['2, k, 13', [-0.375373, -0.3645624, 1.0]], ['2, k, 14', [-0.5292971, -0.6478855, 1.0]], ['2, k, 15', [-0.5864632, -0.6918327, 1.0]], ['2, k, 16', [0.01476534, -0.2246419, 1.0]], ['2, k, 17', [0.1187679, -0.3243282, 1.0]], ['2, k, 18', [0.008319598, -0.6539772, 1.0]], ['2, k, 19', [0.02898801, -0.7038286, 1.0]], ['2, k, 20', [-0.03054562, 0.2208042, 1.0]], ['2, k, 21', [-0.2504762, -0.2430616, 1.0]], ['2, k, 22', [-0.3078591, -0.2076893, 1.0]], ['2, k, 23', [0.07081522, -0.2418503, 1.0]], ['2, k, 24', [0.05983433, -0.1797819, 1.0]]]
[['2, k, 0', [-0.07037325, -0.2226357, 1.0]], ['2, k, 1', [-0.04770658, 0.03364522, 1.0]], ['2, k, 2', [-0.028637, 0.2874354, 1.0]], ['2, k, 3', [-0.01622963, 0.4138624, 1.0]], ['2, k, 4', [-0.202838, 0.1936502, 1.0]], ['2, k, 5', [-0.2808703, -0.0006964454, 1.0]], ['2, k, 6', [-0.2503477, -0.1522722, 1.0]], ['2, k, 7', [-0.2515035, -0.1983749, 1.0]], ['2, k, 8', [0.1366103, 0.1744462, 1.0]], ['2, k, 9', [0.1838068, -0.01114504, 1.0]], ['2, k, 10', [0.1142984, -0.1561603, 1.0]], ['2, k, 11', [0.0873002, -0.1979004, 1.0]], ['2, k, 12', [-0.1536537, -0.2152792, 1.0]], ['2, k, 13', [-0.3683932, -0.3776285, 1.0]], ['2, k, 14', [-0.5286361, -0.6489908, 1.0]], ['2, k, 15', [-0.5855578, -0.6922443, 1.0]], ['2, k, 16', [0.01443227, -0.2243565, 1.0]], ['2, k, 17', [0.1190738, -0.3242525, 1.0]], ['2, k, 18', [0.00788114, -0.6542987, 1.0]], ['2, k, 19', [0.02883585, -0.7035186, 1.0]], ['2, k, 20', [-0.03334033, 0.2245135, 1.0]], ['2, k, 21', [-0.2482132, -0.2442831, 1.0]], ['2, k, 22', [-0.3042336, -0.2375598, 1.0]], ['2, k, 23', [0.06767374, -0.2445462, 1.0]], ['2, k, 24', [0.05033359, -0.1939909, 1.0]]]
[['2, k, 0', [-0.07026773, -0.222552, 1.0]], ['2, k, 1', [-0.04867051, 0.03482902, 1.0]], ['2, k, 2', [-0.03101554, 0.2896051, 1.0]], ['2, k, 3', [-0.01899429, 0.4161688, 1.0]], ['2, k, 4', [-0.2032168, 0.1935997, 1.0]], ['2, k, 5', [-0.2808678, -0.0009009918, 1.0]], ['2, k, 6', [-0.2497971, -0.1544363, 1.0]], ['2, k, 7', [-0.2508193, -0.2022966, 1.0]], ['2, k, 8', [0.1347415, 0.1767004, 1.0]], ['2, k, 9', [0.1829038, -0.005351241, 1.0]], ['2, k, 10', [0.1229676, -0.1543729, 1.0]], ['2, k, 11', [0.09085448, -0.201825, 1.0]], ['2, k, 12', [-0.1535546, -0.2153604, 1.0]], ['2, k, 13', [-0.3653848, -0.3829956, 1.0]], ['2, k, 14', [-0.5275009, -0.6502708, 1.0]], ['2, k, 15', [-0.5856297, -0.6927327, 1.0]], ['2, k, 16', [0.01462912, -0.2239968, 1.0]], ['2, k, 17', [0.1190349, -0.3244769, 1.0]], ['2, k, 18', [0.008166124, -0.6537063, 1.0]], ['2, k, 19', [0.02961481, -0.7039281, 1.0]], ['2, k, 20', [-0.03537621, 0.2265436, 1.0]], ['2, k, 21', [-0.2513435, -0.2435744, 1.0]], ['2, k, 22', [-0.3019235, -0.21317, 1.0]], ['2, k, 23', [0.07384723, -0.2501466, 1.0]], ['2, k, 24', [0.05613542, -0.1911653, 1.0]]]
[['2, k, 0', [-0.07065536, -0.2222947, 1.0]], ['2, k, 1', [-0.04980609, 0.03596191, 1.0]], ['2, k, 2', [-0.03232492, 0.2911343, 1.0]], ['2, k, 3', [-0.02007925, 0.4168116, 1.0]], ['2, k, 4', [-0.2034298, 0.1936254, 1.0]], ['2, k, 5', [-0.2804632, -0.001127576, 1.0]], ['2, k, 6', [-0.2494461, -0.1553783, 1.0]], ['2, k, 7', [-0.2492417, -0.2029507, 1.0]], ['2, k, 8', [0.1331795, 0.178108, 1.0]], ['2, k, 9', [0.1825414, -0.005755539, 1.0]], ['2, k, 10', [0.1246565, -0.1521101, 1.0]], ['2, k, 11', [0.09648722, -0.2005621, 1.0]], ['2, k, 12', [-0.1538407, -0.2152777, 1.0]], ['2, k, 13', [-0.3640702, -0.3838057, 1.0]], ['2, k, 14', [-0.5263559, -0.6503922, 1.0]], ['2, k, 15', [-0.5848349, -0.6926719, 1.0]], ['2, k, 16', [0.01417521, -0.223545, 1.0]], ['2, k, 17', [0.1197551, -0.3252414, 1.0]], ['2, k, 18', [0.008949173, -0.65354, 1.0]], ['2, k, 19', [0.05603027, -0.6972656, 1.0]], ['2, k, 20', [-0.03667212, 0.2280372, 1.0]], ['2, k, 21', [-0.2464598, -0.246067, 1.0]], ['2, k, 22', [-0.3026894, -0.2389436, 1.0]], ['2, k, 23', [0.07912835, -0.248959, 1.0]], ['2, k, 24', [0.05983037, -0.1904709, 1.0]]]
[['2, k, 0', [-0.06989447, -0.2223219, 1.0]], ['2, k, 1', [-0.04988058, 0.03617321, 1.0]], ['2, k, 2', [-0.03288995, 0.2916211, 1.0]], ['2, k, 3', [-0.0218494, 0.4173496, 1.0]], ['2, k, 4', [-0.2036172, 0.1936824, 1.0]], ['2, k, 5', [-0.2798444, -0.001394888, 1.0]], ['2, k, 6', [-0.248545, -0.1559386, 1.0]], ['2, k, 7', [-0.2472893, -0.2035431, 1.0]], ['2, k, 8', [0.1323524, 0.1796796, 1.0]], ['2, k, 9', [0.1824878, -0.005596023, 1.0]], ['2, k, 10', [0.1285007, -0.144633, 1.0]], ['2, k, 11', [0.09776852, -0.2030541, 1.0]], ['2, k, 12', [-0.152458, -0.2155231, 1.0]], ['2, k, 13', [-0.3631434, -0.3846676, 1.0]], ['2, k, 14', [-0.5262165, -0.6505746, 1.0]], ['2, k, 15', [-0.5843785, -0.6926318, 1.0]], ['2, k, 16', [0.01450036, -0.2234316, 1.0]], ['2, k, 17', [0.1209888, -0.3257785, 1.0]], ['2, k, 18', [0.00900303, -0.6536304, 1.0]], ['2, k, 19', [0.03381348, -0.706543, 1.0]], ['2, k, 20', [-0.03708088, 0.2284797, 1.0]], ['2, k, 21', [-0.2465234, -0.2459727, 1.0]], ['2, k, 22', [-0.3052119, -0.2385136, 1.0]], ['2, k, 23', [0.08542582, -0.2508387, 1.0]], ['2, k, 24', [0.06105889, -0.1929202, 1.0]]]
[['2, k, 0', [-0.0693095, -0.2223243, 1.0]], ['2, k, 1', [-0.05009758, 0.0363943, 1.0]], ['2, k, 2', [-0.03418677, 0.2919765, 1.0]], ['2, k, 3', [-0.02346761, 0.4175882, 1.0]], ['2, k, 4', [-0.2037034, 0.1937149, 1.0]], ['2, k, 5', [-0.2786565, -0.001865718, 1.0]], ['2, k, 6', [-0.2478471, -0.1571411, 1.0]], ['2, k, 7', [-0.246644, -0.2053006, 1.0]], ['2, k, 8', [0.1303275, 0.1814927, 1.0]], ['2, k, 9', [0.1821302, -0.004487756, 1.0]], ['2, k, 10', [0.1283592, -0.1450855, 1.0]], ['2, k, 11', [0.1009478, -0.201664, 1.0]], ['2, k, 12', [-0.1515106, -0.2156945, 1.0]], ['2, k, 13', [-0.3618946, -0.3855711, 1.0]], ['2, k, 14', [-0.5262271, -0.6508908, 1.0]], ['2, k, 15', [-0.5836879, -0.6924551, 1.0]], ['2, k, 16', [0.0148084, -0.2233473, 1.0]], ['2, k, 17', [0.1220485, -0.3258896, 1.0]], ['2, k, 18', [0.009682218, -0.6534432, 1.0]], ['2, k, 19', [0.04352107, -0.7027807, 1.0]], ['2, k, 20', [-0.03805115, 0.2288379, 1.0]], ['2, k, 21', [-0.2440001, -0.2465393, 1.0]], ['2, k, 22', [-0.3036746, -0.2464159, 1.0]], ['2, k, 23', [0.085983, -0.249265, 1.0]], ['2, k, 24', [0.0667195, -0.1870956, 1.0]]]
[['2, k, 0', [-0.0666104, -0.2222294, 1.0]], ['2, k, 1', [-0.04978622, 0.03662517, 1.0]], ['2, k, 2', [-0.03444705, 0.292064, 1.0]], ['2, k, 3', [-0.02405158, 0.4175348, 1.0]], ['2, k, 4', [-0.2038658, 0.19373, 1.0]], ['2, k, 5', [-0.2780409, -0.002152715, 1.0]], ['2, k, 6', [-0.2472922, -0.1577936, 1.0]], ['2, k, 7', [-0.2441857, -0.2070263, 1.0]], ['2, k, 8', [0.13044, 0.1818491, 1.0]], ['2, k, 9', [0.1820161, -0.002942751, 1.0]], ['2, k, 10', [0.1287403, -0.1469007, 1.0]], ['2, k, 11', [0.1013182, -0.2007572, 1.0]], ['2, k, 12', [-0.1490125, -0.2162872, 1.0]], ['2, k, 13', [-0.3609319, -0.3852723, 1.0]], ['2, k, 14', [-0.5261325, -0.6509721, 1.0]], ['2, k, 15', [-0.5833464, -0.6924471, 1.0]], ['2, k, 16', [0.01779785, -0.2224772, 1.0]], ['2, k, 17', [0.1217036, -0.3263268, 1.0]], ['2, k, 18', [0.009835666, -0.6534497, 1.0]], ['2, k, 19', [0.03869956, -0.7024877, 1.0]], ['2, k, 20', [-0.03817923, 0.2289595, 1.0]], ['2, k, 21', [-0.2421518, -0.2569742, 1.0]], ['2, k, 22', [-0.2929344, -0.2049985, 1.0]], ['2, k, 23', [0.08382972, -0.2497783, 1.0]], ['2, k, 24', [0.06106203, -0.1897328, 1.0]]]
[['2, k, 0', [-0.06640293, -0.2218833, 1.0]], ['2, k, 1', [-0.04989619, 0.03718645, 1.0]], ['2, k, 2', [-0.03482696, 0.2922715, 1.0]], ['2, k, 3', [-0.02455197, 0.4178964, 1.0]], ['2, k, 4', [-0.2040603, 0.1936841, 1.0]], ['2, k, 5', [-0.2780533, -0.002267184, 1.0]], ['2, k, 6', [-0.2471497, -0.1582189, 1.0]], ['2, k, 7', [-0.2446274, -0.2056711, 1.0]], ['2, k, 8', [0.1306326, 0.1827128, 1.0]], ['2, k, 9', [0.1819208, -0.0044584, 1.0]], ['2, k, 10', [0.1287126, -0.1471467, 1.0]], ['2, k, 11', [0.1023735, -0.2004156, 1.0]], ['2, k, 12', [-0.1490043, -0.2162065, 1.0]], ['2, k, 13', [-0.3607329, -0.3853617, 1.0]], ['2, k, 14', [-0.5262693, -0.6512539, 1.0]], ['2, k, 15', [-0.5832467, -0.6924982, 1.0]], ['2, k, 16', [0.01835931, -0.2216933, 1.0]], ['2, k, 17', [0.1222303, -0.3263598, 1.0]], ['2, k, 18', [0.009898237, -0.6535069, 1.0]], ['2, k, 19', [0.03737396, -0.7032264, 1.0]], ['2, k, 20', [-0.03850925, 0.2292839, 1.0]], ['2, k, 21', [-0.2348467, -0.2479651, 1.0]], ['2, k, 22', [-0.3015767, -0.2425784, 1.0]], ['2, k, 23', [0.08661988, -0.2502705, 1.0]], ['2, k, 24', [0.06571226, -0.1902041, 1.0]]]
[['2, k, 0', [-0.06638651, -0.2219771, 1.0]], ['2, k, 1', [-0.04990722, 0.03720245, 1.0]], ['2, k, 2', [-0.03474834, 0.2922203, 1.0]], ['2, k, 3', [-0.02459736, 0.4177333, 1.0]], ['2, k, 4', [-0.2041113, 0.1936497, 1.0]], ['2, k, 5', [-0.2780924, -0.002307909, 1.0]], ['2, k, 6', [-0.2472027, -0.1584267, 1.0]], ['2, k, 7', [-0.2450297, -0.2067284, 1.0]], ['2, k, 8', [0.130082, 0.1836908, 1.0]], ['2, k, 9', [0.1814693, -0.005008918, 1.0]], ['2, k, 10', [0.1275152, -0.1487594, 1.0]], ['2, k, 11', [0.1026242, -0.2007931, 1.0]], ['2, k, 12', [-0.1488531, -0.2163436, 1.0]], ['2, k, 13', [-0.3608307, -0.3854076, 1.0]], ['2, k, 14', [-0.5263113, -0.6513026, 1.0]], ['2, k, 15', [-0.5907964, -0.6939709, 1.0]], ['2, k, 16', [0.01817435, -0.2217761, 1.0]], ['2, k, 17', [0.1230091, -0.3264466, 1.0]], ['2, k, 18', [0.0111387, -0.6530946, 1.0]], ['2, k, 19', [0.03657802, -0.7034774, 1.0]], ['2, k, 20', [-0.03847264, 0.229267, 1.0]], ['2, k, 21', [-0.2441195, -0.2597979, 1.0]], ['2, k, 22', [-0.3036392, -0.2411894, 1.0]], ['2, k, 23', [0.08585124, -0.2503783, 1.0]], ['2, k, 24', [0.06359001, -0.1898018, 1.0]]]
[['2, k, 0', [-0.06693512, -0.2217501, 1.0]], ['2, k, 1', [-0.05033594, 0.03744621, 1.0]], ['2, k, 2', [-0.03474047, 0.2921051, 1.0]], ['2, k, 3', [-0.02371437, 0.4169821, 1.0]], ['2, k, 4', [-0.2040007, 0.1937258, 1.0]], ['2, k, 5', [-0.2786234, -0.001984295, 1.0]], ['2, k, 6', [-0.2469693, -0.1586155, 1.0]], ['2, k, 7', [-0.245176, -0.2054606, 1.0]], ['2, k, 8', [0.1303763, 0.1836344, 1.0]], ['2, k, 9', [0.1813387, -0.005519769, 1.0]], ['2, k, 10', [0.1274672, -0.1487512, 1.0]], ['2, k, 11', [0.1030834, -0.202048, 1.0]], ['2, k, 12', [-0.1495627, -0.2159502, 1.0]], ['2, k, 13', [-0.3608125, -0.3857262, 1.0]], ['2, k, 14', [-0.5262927, -0.6513712, 1.0]], ['2, k, 15', [-0.5795898, -0.690918, 1.0]], ['2, k, 16', [0.01768914, -0.2216906, 1.0]], ['2, k, 17', [0.1236512, -0.3261677, 1.0]], ['2, k, 18', [0.01114689, -0.653145, 1.0]], ['2, k, 19', [0.04249796, -0.7034586, 1.0]], ['2, k, 20', [-0.03861305, 0.229272, 1.0]], ['2, k, 21', [-0.2421499, -0.2451642, 1.0]], ['2, k, 22', [-0.3032549, -0.2415868, 1.0]], ['2, k, 23', [0.08951395, -0.2505336, 1.0]], ['2, k, 24', [0.06716088, -0.1915144, 1.0]]]
