[['2, k, 0', [-0.1631262, 0.06107363, 1.0]], ['2, k, 1', [-0.1686638, 0.3316034, 1.0]], ['2, k, 2', [-0.1741219, 0.595399, 1.0]], ['2, k, 3', [-0.1651895, 0.7321769, 1.0]], ['2, k, 4', [-0.317324, 0.477324, 1.0]], ['2, k, 5', [-0.3540781, 0.2508425, 1.0]], ['2, k, 6', [-0.359796, 0.06846566, 1.0]], ['2, k, 7', [-0.369777, 0.007403781, 1.0]], ['2, k, 8', [-0.004189958, 0.4770063, 1.0]], ['2, k, 9', [0.03431775, 0.2375683, 1.0]], ['2, k, 10', [0.04604107, 0.05583368, 1.0]], ['2, k, 11', [0.0366633, 0.005129147, 1.0]], ['2, k, 12', [-0.2241597, 0.061324, 1.0]], ['2, k, 13', [-0.2217036, -0.2526059, 1.0]], ['2, k, 14', [-0.214001, -0.5264079, 1.0]], ['2, k, 15', [-0.1979871, -0.5731723, 1.0]], ['2, k, 16', [-0.09843157, 0.05946385, 1.0]], ['2, k, 17', [-0.1161695, -0.2557181, 1.0]], ['2, k, 18', [-0.1051894, -0.5288826, 1.0]], ['2, k, 19', [-0.1141478, -0.6228489, 1.0]], ['2, k, 20', [-0.1728168, 0.5304025, 1.0]], ['2, k, 21', [-0.3730934, -0.05399203, 1.0]], ['2, k, 22', [-0.3966764, 0.02720723, 1.0]], ['2, k, 23', [0.04975297, -0.04869231, 1.0]], ['2, k, 24', [0.0004666563, -0.0003596556, 1.0]]]
[['2, k, 0', [-0.1673465, 0.06277114, 1.0]], ['2, k, 1', [-0.1717198, 0.3334534, 1.0]], ['2, k, 2', [-0.1752591, 0.5972042, 1.0]], ['2, k, 3', [-0.1523988, 0.7308756, 1.0]], ['2, k, 4', [-0.3302789, 0.4830842, 1.0]], ['2, k, 5', [-0.3678986, 0.2575969, 1.0]], ['2, k, 6', [-0.3575366, 0.06632812, 1.0]], ['2, k, 7', [-0.3442221, 0.02698886, 1.0]], ['2, k, 8', [-0.0007857746, 0.4760673, 1.0]], ['2, k, 9', [0.1236661, 0.275862, 1.0]], ['2, k, 10', [0.2411981, 0.1303511, 1.0]], ['2, k, 11', [0.2738877, 0.07821119, 1.0]], ['2, k, 12', [-0.2277578, 0.06288273, 1.0]], ['2, k, 13', [-0.2275899, -0.2495945, 1.0]], ['2, k, 14', [-0.2160858, -0.5533829, 1.0]], ['2, k, 15', [-0.2088633, -0.6259395, 1.0]], ['2, k, 16', [-0.1031091, 0.06114649, 1.0]], ['2, k, 17', [-0.118956, -0.2535713, 1.0]], ['2, k, 18', [-0.1095921, -0.5703563, 1.0]], ['2, k, 19', [-0.1102391, -0.6379224, 1.0]], ['2, k, 20', [-0.1745468, 0.5322032, 1.0]], ['2, k, 21', [-0.3389988, -0.04080072, 1.0]], ['2, k, 22', [-0.3770725, 0.02804042, 1.0]], ['2, k, 23', [0.2958057, 0.02893111, 1.0]], ['2, k, 24', [0.2621414, 0.07139125, 1.0]]]
[['2, k, 0', [-0.1677142, 0.06315842, 1.0]], ['2, k, 1', [-0.172047, 0.3336202, 1.0]], ['2, k, 2', [-0.1755926, 0.5972323, 1.0]], ['2, k, 3', [-0.1541256, 0.7310916, 1.0]], ['2, k, 4', [-0.3318425, 0.4824603, 1.0]], ['2, k, 5', [-0.3678619, 0.257277, 1.0]], ['2, k, 6', [-0.3576879, 0.06596597, 1.0]], ['2, k, 7', [-0.3438547, 0.02649809, 1.0]], ['2, k, 8', [-0.0003490234, 0.4792841, 1.0]], ['2, k, 9', [0.1387265, 0.2972458, 1.0]], ['2, k, 10', [0.2775193, 0.1719736, 1.0]], ['2, k, 11', [0.3124095, 0.1289349, 1.0]], ['2, k, 12', [-0.2281576, 0.06324241, 1.0]], ['2, k, 13', [-0.2277905, -0.2492577, 1.0]], ['2, k, 14', [-0.21741, -0.5525526, 1.0]], ['2, k, 15', [-0.20831, -0.6252084, 1.0]], ['2, k, 16', [-0.1034262, 0.06156385, 1.0]], ['2, k, 17', [-0.1186248, -0.2530032, 1.0]], ['2, k, 18', [-0.1090504, -0.5702118, 1.0]], ['2, k, 19', [-0.1100844, -0.637751, 1.0]], ['2, k, 20', [-0.1748556, 0.532265, 1.0]], ['2, k, 21', [-0.3378507, -0.04919827, 1.0]], ['2, k, 22', [-0.3659034, -0.007867165, 1.0]], ['2, k, 23', [0.3440143, 0.0737126, 1.0]], ['2, k, 24', [0.3334523, 0.07936408, 1.0]]]
[['2, k, 0', [-0.1681677, 0.06338096, 1.0]], ['2, k, 1', [-0.1727696, 0.3340077, 1.0]], ['2, k, 2', [-0.1767697, 0.5978583, 1.0]], ['2, k, 3', [-0.1554771, 0.7314619, 1.0]], ['2, k, 4', [-0.3330641, 0.4819896, 1.0]], ['2, k, 5', [-0.3679596, 0.2572195, 1.0]], ['2, k, 6', [-0.3578418, 0.06529447, 1.0]], ['2, k, 7', [-0.3439594, 0.02651482, 1.0]], ['2, k, 8', [-0.0005084793, 0.4824401, 1.0]], ['2, k, 9', [0.1617046, 0.3214851, 1.0]], ['2, k, 10', [0.3141157, 0.2146577, 1.0]], ['2, k, 11', [0.3665936, 0.1619559, 1.0]], ['2, k, 12', [-0.2286266, 0.06334576, 1.0]], ['2, k, 13', [-0.2284635, -0.2491829, 1.0]], ['2, k, 14', [-0.2181711, -0.55057, 1.0]], ['2, k, 15', [-0.2094864, -0.6236953, 1.0]], ['2, k, 16', [-0.1038612, 0.06192598, 1.0]], ['2, k, 17', [-0.1186248, -0.2525748, 1.0]], ['2, k, 18', [-0.1085873, -0.5697417, 1.0]], ['2, k, 19', [-0.1108914, -0.6376396, 1.0]], ['2, k, 20', [-0.1758984, 0.5328341, 1.0]], ['2, k, 21', [-0.336254, -0.04789602, 1.0]], ['2, k, 22', [-0.3717231, 0.01221911, 1.0]], ['2, k, 23', [0.4011703, 0.1037866, 1.0]], ['2, k, 24', [0.3645602, 0.1491479, 1.0]]]
[['2, k, 0', [-0.1685251, 0.06403799, 1.0]], ['2, k, 1', [-0.1730523, 0.3345579, 1.0]], ['2, k, 2', [-0.1771116, 0.5985751, 1.0]], ['2, k, 3', [-0.1574845, 0.7321647, 1.0]], ['2, k, 4', [-0.3340133, 0.481774, 1.0]], ['2, k, 5', [-0.3683991, 0.2572037, 1.0]], ['2, k, 6', [-0.3577512, 0.06501949, 1.0]], ['2, k, 7', [-0.344492, 0.02752137, 1.0]], ['2, k, 8', [0.0002201059, 0.4872036, 1.0]], ['2, k, 9', [0.1729101, 0.3521824, 1.0]], ['2, k, 10', [0.3616388, 0.25081, 1.0]], ['2, k, 11', [0.4055391, 0.2241537, 1.0]], ['2, k, 12', [-0.2289672, 0.06402484, 1.0]], ['2, k, 13', [-0.2234552, -0.248464, 1.0]], ['2, k, 14', [-0.2173856, -0.5213943, 1.0]], ['2, k, 15', [-0.2005562, -0.5686648, 1.0]], ['2, k, 16', [-0.104223, 0.06255519, 1.0]], ['2, k, 17', [-0.118772, -0.2519153, 1.0]], ['2, k, 18', [-0.1078406, -0.5701423, 1.0]], ['2, k, 19', [-0.1098073, -0.6370133, 1.0]], ['2, k, 20', [-0.1762211, 0.5335053, 1.0]], ['2, k, 21', [-0.3409835, -0.03972854, 1.0]], ['2, k, 22', [-0.376194, -0.004867466, 1.0]], ['2, k, 23', [0.4500752, 0.1709482, 1.0]], ['2, k, 24', [0.4085543, 0.2067222, 1.0]]]
[['2, k, 0', [-0.1687627, 0.06486439, 1.0]], ['2, k, 1', [-0.1732523, 0.3350531, 1.0]], ['2, k, 2', [-0.1773535, 0.5989369, 1.0]], ['2, k, 3', [-0.1579778, 0.7322951, 1.0]], ['2, k, 4', [-0.3332785, 0.4825683, 1.0]], ['2, k, 5', [-0.3684842, 0.2566437, 1.0]], ['2, k, 6', [-0.3576854, 0.06438901, 1.0]], ['2, k, 7', [-0.3447414, 0.02689977, 1.0]], ['2, k, 8', [0.0009512974, 0.4885911, 1.0]], ['2, k, 9', [0.2039853, 0.3931532, 1.0]], ['2, k, 10', [0.3754366, 0.3254932, 1.0]], ['2, k, 11', [0.4459004, 0.2899676, 1.0]], ['2, k, 12', [-0.2291691, 0.0650768, 1.0]], ['2, k, 13', [-0.2272423, -0.2472641, 1.0]], ['2, k, 14', [-0.2186978, -0.5200523, 1.0]], ['2, k, 15', [-0.2015305, -0.5672849, 1.0]], ['2, k, 16', [-0.1044944, 0.06324438, 1.0]], ['2, k, 17', [-0.1190865, -0.2511905, 1.0]], ['2, k, 18', [-0.1078513, -0.5701824, 1.0]], ['2, k, 19', [-0.1176666, -0.637167, 1.0]], ['2, k, 20', [-0.1764507, 0.5339184, 1.0]], ['2, k, 21', [-0.3411637, -0.04163304, 1.0]], ['2, k, 22', [-0.3752102, -0.004062757, 1.0]], ['2, k, 23', [0.4917862, 0.2515633, 1.0]], ['2, k, 24', [0.450873, 0.2678625, 1.0]]]
[['2, k, 0', [-0.1688155, 0.06560112, 1.0]], ['2, k, 1', [-0.1732263, 0.3356901, 1.0]], ['2, k, 2', [-0.17714, 0.5995501, 1.0]], ['2, k, 3', [-0.1594146, 0.7331526, 1.0]], ['2, k, 4', [-0.3341616, 0.4822643, 1.0]], ['2, k, 5', [-0.3686125, 0.2560984, 1.0]], ['2, k, 6', [-0.3573982, 0.06396398, 1.0]], ['2, k, 7', [-0.3443737, 0.02664346, 1.0]], ['2, k, 8', [0.003814517, 0.4914374, 1.0]], ['2, k, 9', [0.2137536, 0.4190676, 1.0]], ['2, k, 10', [0.3887263, 0.3899413, 1.0]], ['2, k, 11', [0.4647965, 0.3733693, 1.0]], ['2, k, 12', [-0.229207, 0.06548864, 1.0]], ['2, k, 13', [-0.2265095, -0.2467528, 1.0]], ['2, k, 14', [-0.217442, -0.5556449, 1.0]], ['2, k, 15', [-0.210747, -0.6277794, 1.0]], ['2, k, 16', [-0.1045699, 0.06453691, 1.0]], ['2, k, 17', [-0.1194903, -0.2501021, 1.0]], ['2, k, 18', [-0.1083481, -0.5673628, 1.0]], ['2, k, 19', [-0.1139386, -0.634067, 1.0]], ['2, k, 20', [-0.176297, 0.5345599, 1.0]], ['2, k, 21', [-0.3415451, -0.04793369, 1.0]], ['2, k, 22', [-0.3758418, 0.01879216, 1.0]], ['2, k, 23', [0.5152887, 0.3437212, 1.0]], ['2, k, 24', [0.4626756, 0.3469865, 1.0]]]
[['2, k, 0', [-0.1689672, 0.06633513, 1.0]], ['2, k, 1', [-0.1735056, 0.3361762, 1.0]], ['2, k, 2', [-0.1777231, 0.599811, 1.0]], ['2, k, 3', [-0.1607478, 0.7333651, 1.0]], ['2, k, 4', [-0.3353763, 0.482089, 1.0]], ['2, k, 5', [-0.3692002, 0.2561774, 1.0]], ['2, k, 6', [-0.3601669, 0.07240023, 1.0]], ['2, k, 7', [-0.34477, 0.03360115, 1.0]], ['2, k, 8', [0.005853092, 0.4936068, 1.0]], ['2, k, 9', [0.2108697, 0.4583535, 1.0]], ['2, k, 10', [0.4155927, 0.4613596, 1.0]], ['2, k, 11', [0.4768068, 0.4627657, 1.0]], ['2, k, 12', [-0.2293605, 0.06624864, 1.0]], ['2, k, 13', [-0.225149, -0.2458873, 1.0]], ['2, k, 14', [-0.217399, -0.5559752, 1.0]], ['2, k, 15', [-0.2119676, -0.627835, 1.0]], ['2, k, 16', [-0.1047206, 0.06523445, 1.0]], ['2, k, 17', [-0.1190887, -0.2495248, 1.0]], ['2, k, 18', [-0.107978, -0.5630372, 1.0]], ['2, k, 19', [-0.1092903, -0.6320143, 1.0]], ['2, k, 20', [-0.1767911, 0.5349129, 1.0]], ['2, k, 21', [-0.3398168, -0.04089459, 1.0]], ['2, k, 22', [-0.3752623, -0.005333678, 1.0]], ['2, k, 23', [0.5293713, 0.444027, 1.0]], ['2, k, 24', [0.4739333, 0.4306127, 1.0]]]
[['2, k, 0', [-0.1680279, 0.06739338, 1.0]], ['2, k, 1', [-0.1730907, 0.336805, 1.0]], ['2, k, 2', [-0.1775197, 0.6002102, 1.0]], ['2, k, 3', [-0.1611682, 0.7334701, 1.0]], ['2, k, 4', [-0.3341645, 0.4825195, 1.0]], ['2, k, 5', [-0.3694608, 0.2560326, 1.0]], ['2, k, 6', [-0.3597857, 0.07238191, 1.0]], ['2, k, 7', [-0.3449253, 0.03442612, 1.0]], ['2, k, 8', [0.007894004, 0.4967784, 1.0]], ['2, k, 9', [0.2217929, 0.5033562, 1.0]], ['2, k, 10', [0.4103544, 0.5327645, 1.0]], ['2, k, 11', [0.4697541, 0.550973, 1.0]], ['2, k, 12', [-0.2286199, 0.06690928, 1.0]], ['2, k, 13', [-0.2209168, -0.2452662, 1.0]], ['2, k, 14', [-0.2170664, -0.555815, 1.0]], ['2, k, 15', [-0.211991, -0.6274894, 1.0]], ['2, k, 16', [-0.1035532, 0.06669901, 1.0]], ['2, k, 17', [-0.1189315, -0.2481737, 1.0]], ['2, k, 18', [-0.1084834, -0.5650912, 1.0]], ['2, k, 19', [-0.1088865, -0.6333956, 1.0]], ['2, k, 20', [-0.1765345, 0.5353709, 1.0]], ['2, k, 21', [-0.3387945, -0.04289536, 1.0]], ['2, k, 22', [-0.3745572, 0.003371646, 1.0]], ['2, k, 23', [0.5218813, 0.5538144, 1.0]], ['2, k, 24', [0.4887021, 0.5193929, 1.0]]]
[['2, k, 0', [-0.1681226, 0.06858057, 1.0]], ['2, k, 1', [-0.1732017, 0.3378617, 1.0]], ['2, k, 2', [-0.1776311, 0.6010335, 1.0]], ['2, k, 3', [-0.1614228, 0.7337033, 1.0]], ['2, k, 4', [-0.3353217, 0.482391, 1.0]], ['2, k, 5', [-0.3695194, 0.2558511, 1.0]], ['2, k, 6', [-0.358179, 0.07078156, 1.0]], ['2, k, 7', [-0.3438452, 0.0307184, 1.0]], ['2, k, 8', [0.01074428, 0.4999341, 1.0]], ['2, k, 9', [0.2145885, 0.5296199, 1.0]], ['2, k, 10', [0.3993289, 0.6183122, 1.0]], ['2, k, 11', [0.448079, 0.6409819, 1.0]], ['2, k, 12', [-0.2287885, 0.06814189, 1.0]], ['2, k, 13', [-0.2243403, -0.2443058, 1.0]], ['2, k, 14', [-0.2185478, -0.5566118, 1.0]], ['2, k, 15', [-0.2122828, -0.6285266, 1.0]], ['2, k, 16', [-0.103575, 0.06771293, 1.0]], ['2, k, 17', [-0.1187316, -0.2475506, 1.0]], ['2, k, 18', [-0.1092614, -0.5707312, 1.0]], ['2, k, 19', [-0.1092838, -0.6377081, 1.0]], ['2, k, 20', [-0.1766488, 0.5362566, 1.0]], ['2, k, 21', [-0.3392564, -0.04082269, 1.0]], ['2, k, 22', [-0.359073, 0.02128342, 1.0]], ['2, k, 23', [0.4967367, 0.6501219, 1.0]], ['2, k, 24', [0.4555134, 0.5894333, 1.0]]]
[['2, k, 0', [-0.1663799, 0.07031121, 1.0]], ['2, k, 1', [-0.1727905, 0.3386598, 1.0]], ['2, k, 2', [-0.1779277, 0.6014002, 1.0]], ['2, k, 3', [-0.1617193, 0.7339443, 1.0]], ['2, k, 4', [-0.3344034, 0.4826209, 1.0]], ['2, k, 5', [-0.369725, 0.2556994, 1.0]], ['2, k, 6', [-0.3581589, 0.07302814, 1.0]], ['2, k, 7', [-0.3447108, 0.03412709, 1.0]], ['2, k, 8', [0.01252315, 0.5077265, 1.0]], ['2, k, 9', [0.2075275, 0.5770832, 1.0]], ['2, k, 10', [0.3693642, 0.6824679, 1.0]], ['2, k, 11', [0.412065, 0.7168159, 1.0]], ['2, k, 12', [-0.2274632, 0.06926629, 1.0]], ['2, k, 13', [-0.2164617, -0.2427684, 1.0]], ['2, k, 14', [-0.2162726, -0.5601024, 1.0]], ['2, k, 15', [-0.2122621, -0.6313034, 1.0]], ['2, k, 16', [-0.1013958, 0.07006788, 1.0]], ['2, k, 17', [-0.1182061, -0.2452628, 1.0]], ['2, k, 18', [-0.1124084, -0.5755622, 1.0]], ['2, k, 19', [-0.1111739, -0.6430134, 1.0]], ['2, k, 20', [-0.1767571, 0.5367093, 1.0]], ['2, k, 21', [-0.3386368, -0.04074967, 1.0]], ['2, k, 22', [-0.3769144, 0.03048148, 1.0]], ['2, k, 23', [0.4603086, 0.7321371, 1.0]], ['2, k, 24', [0.4250019, 0.6771258, 1.0]]]
[['2, k, 0', [-0.1628416, 0.07304646, 1.0]], ['2, k, 1', [-0.1703785, 0.3403277, 1.0]], ['2, k, 2', [-0.1764746, 0.602, 1.0]], ['2, k, 3', [-0.1616035, 0.7339444, 1.0]], ['2, k, 4', [-0.3310818, 0.4818899, 1.0]], ['2, k, 5', [-0.3698446, 0.2557628, 1.0]], ['2, k, 6', [-0.3579672, 0.07362589, 1.0]], ['2, k, 7', [-0.3438213, 0.03283724, 1.0]], ['2, k, 8', [0.0177522, 0.5172156, 1.0]], ['2, k, 9', [0.2078326, 0.5882201, 1.0]], ['2, k, 10', [0.3422675, 0.7460496, 1.0]], ['2, k, 11', [0.37247, 0.7827473, 1.0]], ['2, k, 12', [-0.2242855, 0.07139836, 1.0]], ['2, k, 13', [-0.2166589, -0.2416871, 1.0]], ['2, k, 14', [-0.2169951, -0.5652043, 1.0]], ['2, k, 15', [-0.2108485, -0.6334707, 1.0]], ['2, k, 16', [-0.09754457, 0.07332601, 1.0]], ['2, k, 17', [-0.1180109, -0.241984, 1.0]], ['2, k, 18', [-0.1115254, -0.5752815, 1.0]], ['2, k, 19', [-0.111129, -0.640047, 1.0]], ['2, k, 20', [-0.17511, 0.5375371, 1.0]], ['2, k, 21', [-0.3379941, -0.0406772, 1.0]], ['2, k, 22', [-0.3673078, 0.00641465, 1.0]], ['2, k, 23', [0.411071, 0.808193, 1.0]], ['2, k, 24', [0.3986633, 0.745994, 1.0]]]
[['2, k, 0', [-0.160278, 0.07494082, 1.0]], ['2, k, 1', [-0.1691043, 0.3413914, 1.0]], ['2, k, 2', [-0.1761339, 0.6022941, 1.0]], ['2, k, 3', [-0.1614176, 0.7339763, 1.0]], ['2, k, 4', [-0.3288645, 0.4801881, 1.0]], ['2, k, 5', [-0.3695032, 0.2552449, 1.0]], ['2, k, 6', [-0.357472, 0.07327372, 1.0]], ['2, k, 7', [-0.3435111, 0.03541898, 1.0]], ['2, k, 8', [0.01830649, 0.5207081, 1.0]], ['2, k, 9', [0.1799574, 0.6345556, 1.0]], ['2, k, 10', [0.2977192, 0.7868645, 1.0]], ['2, k, 11', [0.3339056, 0.8452308, 1.0]], ['2, k, 12', [-0.2220423, 0.0727911, 1.0]], ['2, k, 13', [-0.2150139, -0.2406357, 1.0]], ['2, k, 14', [-0.2173853, -0.5641696, 1.0]], ['2, k, 15', [-0.2114219, -0.6332008, 1.0]], ['2, k, 16', [-0.09456295, 0.07576434, 1.0]], ['2, k, 17', [-0.1174642, -0.2395922, 1.0]], ['2, k, 18', [-0.1120105, -0.5755236, 1.0]], ['2, k, 19', [-0.1105377, -0.6410567, 1.0]], ['2, k, 20', [-0.1745903, 0.5379848, 1.0]], ['2, k, 21', [-0.3395032, -0.04141969, 1.0]], ['2, k, 22', [-0.3753275, 0.01849417, 1.0]], ['2, k, 23', [0.3701874, 0.884164, 1.0]], ['2, k, 24', [0.3423621, 0.7958442, 1.0]]]
[['2, k, 0', [-0.1581507, 0.07767568, 1.0]], ['2, k, 1', [-0.1671557, 0.3435784, 1.0]], ['2, k, 2', [-0.1747324, 0.6035264, 1.0]], ['2, k, 3', [-0.1614375, 0.7339737, 1.0]], ['2, k, 4', [-0.3274023, 0.4808364, 1.0]], ['2, k, 5', [-0.3693624, 0.2554625, 1.0]], ['2, k, 6', [-0.3569652, 0.07369819, 1.0]], ['2, k, 7', [-0.3420439, 0.03660168, 1.0]], ['2, k, 8', [0.01587029, 0.5246217, 1.0]], ['2, k, 9', [0.1649871, 0.6680108, 1.0]], ['2, k, 10', [0.2747475, 0.8456143, 1.0]], ['2, k, 11', [0.2932273, 0.8994305, 1.0]], ['2, k, 12', [-0.2203357, 0.07493815, 1.0]], ['2, k, 13', [-0.2125524, -0.239066, 1.0]], ['2, k, 14', [-0.2178334, -0.5649466, 1.0]], ['2, k, 15', [-0.2112241, -0.6346658, 1.0]], ['2, k, 16', [-0.09199955, 0.07909045, 1.0]], ['2, k, 17', [-0.1168334, -0.2363639, 1.0]], ['2, k, 18', [-0.1095586, -0.5738124, 1.0]], ['2, k, 19', [-0.1099902, -0.6416739, 1.0]], ['2, k, 20', [-0.1730343, 0.5394636, 1.0]], ['2, k, 21', [-0.3374272, -0.04060639, 1.0]], ['2, k, 22', [-0.3693441, 0.0173204, 1.0]], ['2, k, 23', [0.3176201, 0.9410756, 1.0]], ['2, k, 24', [0.3017629, 0.8610578, 1.0]]]
[['2, k, 0', [-0.1564302, 0.08075196, 1.0]], ['2, k, 1', [-0.1660169, 0.3453886, 1.0]], ['2, k, 2', [-0.1742288, 0.6041509, 1.0]], ['2, k, 3', [-0.1614608, 0.7339085, 1.0]], ['2, k, 4', [-0.3270995, 0.4806766, 1.0]], ['2, k, 5', [-0.3690198, 0.2550193, 1.0]], ['2, k, 6', [-0.3569365, 0.07334078, 1.0]], ['2, k, 7', [-0.3429257, 0.0378008, 1.0]], ['2, k, 8', [0.01585058, 0.5384349, 1.0]], ['2, k, 9', [0.1477287, 0.6900331, 1.0]], ['2, k, 10', [0.2459032, 0.8876627, 1.0]], ['2, k, 11', [0.2548501, 0.9332427, 1.0]], ['2, k, 12', [-0.2187763, 0.07750221, 1.0]], ['2, k, 13', [-0.213702, -0.2371223, 1.0]], ['2, k, 14', [-0.2171024, -0.5602449, 1.0]], ['2, k, 15', [-0.2107636, -0.6309727, 1.0]], ['2, k, 16', [-0.09021392, 0.08255553, 1.0]], ['2, k, 17', [-0.115911, -0.2332499, 1.0]], ['2, k, 18', [-0.1087892, -0.5730695, 1.0]], ['2, k, 19', [-0.1113146, -0.6408997, 1.0]], ['2, k, 20', [-0.17238, 0.5403497, 1.0]], ['2, k, 21', [-0.3382205, -0.0338242, 1.0]], ['2, k, 22', [-0.3705996, 0.01982711, 1.0]], ['2, k, 23', [0.2722897, 0.9786351, 1.0]], ['2, k, 24', [0.2434846, 0.9663033, 1.0]]]
[['2, k, 0', [-0.1545449, 0.08222409, 1.0]], ['2, k, 1', [-0.1635232, 0.3469116, 1.0]], ['2, k, 2', [-0.1713277, 0.6053592, 1.0]], ['2, k, 3', [-0.1613959, 0.7339008, 1.0]], ['2, k, 4', [-0.326163, 0.4803539, 1.0]], ['2, k, 5', [-0.3688073, 0.2557582, 1.0]], ['2, k, 6', [-0.3564878, 0.07466567, 1.0]], ['2, k, 7', [-0.3420551, 0.03819346, 1.0]], ['2, k, 8', [0.01221662, 0.5420543, 1.0]], ['2, k, 9', [0.133082, 0.7101135, 1.0]], ['2, k, 10', [0.209178, 0.8994083, 1.0]], ['2, k, 11', [0.21506, 0.9492748, 1.0]], ['2, k, 12', [-0.2169261, 0.07874063, 1.0]], ['2, k, 13', [-0.2148151, -0.2360632, 1.0]], ['2, k, 14', [-0.2164088, -0.5104432, 1.0]], ['2, k, 15', [-0.2100848, -0.5575961, 1.0]], ['2, k, 16', [-0.08839753, 0.08413636, 1.0]], ['2, k, 17', [-0.1154225, -0.2318189, 1.0]], ['2, k, 18', [-0.1062752, -0.5743541, 1.0]], ['2, k, 19', [-0.1099906, -0.6406339, 1.0]], ['2, k, 20', [-0.1695566, 0.5416748, 1.0]], ['2, k, 21', [-0.3379595, -0.03133006, 1.0]], ['2, k, 22', [-0.364318, 0.03007018, 1.0]], ['2, k, 23', [0.2297797, 0.9979771, 1.0]], ['2, k, 24', [0.2116311, 0.988634, 1.0]]]
[['2, k, 0', [-0.1512017, 0.08661661, 1.0]], ['2, k, 1', [-0.1604963, 0.3497902, 1.0]], ['2, k, 2', [-0.1687714, 0.6068202, 1.0]], ['2, k, 3', [-0.1610618, 0.7340556, 1.0]], ['2, k, 4', [-0.3250066, 0.4800096, 1.0]], ['2, k, 5', [-0.3680249, 0.2562903, 1.0]], ['2, k, 6', [-0.3571532, 0.07564192, 1.0]], ['2, k, 7', [-0.3427201, 0.04033865, 1.0]], ['2, k, 8', [0.00810643, 0.5582657, 1.0]], ['2, k, 9', [0.115509, 0.7341427, 1.0]], ['2, k, 10', [0.1677689, 0.9040117, 1.0]], ['2, k, 11', [0.1791982, 0.9575121, 1.0]], ['2, k, 12', [-0.214235, 0.08114006, 1.0]], ['2, k, 13', [-0.2108403, -0.2338096, 1.0]], ['2, k, 14', [-0.2159756, -0.564028, 1.0]], ['2, k, 15', [-0.207894, -0.6338364, 1.0]], ['2, k, 16', [-0.08447108, 0.09090552, 1.0]], ['2, k, 17', [-0.1147869, -0.2257987, 1.0]], ['2, k, 18', [-0.1058097, -0.5741387, 1.0]], ['2, k, 19', [-0.110329, -0.6407316, 1.0]], ['2, k, 20', [-0.1668724, 0.543475, 1.0]], ['2, k, 21', [-0.3360134, -0.03509143, 1.0]], ['2, k, 22', [-0.3713843, 0.02257572, 1.0]], ['2, k, 23', [0.1975207, 1.006174, 1.0]], ['2, k, 24', [0.1761816, 1.009807, 1.0]]]
[['2, k, 0', [-0.1493974, 0.0903318, 1.0]], ['2, k, 1', [-0.1590205, 0.3512888, 1.0]], ['2, k, 2', [-0.1672897, 0.6069475, 1.0]], ['2, k, 3', [-0.1607103, 0.7339808, 1.0]], ['2, k, 4', [-0.3220727, 0.4792962, 1.0]], ['2, k, 5', [-0.3675001, 0.2564029, 1.0]], ['2, k, 6', [-0.3560806, 0.07597585, 1.0]], ['2, k, 7', [-0.3422148, 0.03752917, 1.0]], ['2, k, 8', [0.002674404, 0.5650881, 1.0]], ['2, k, 9', [0.09491814, 0.73725, 1.0]], ['2, k, 10', [0.1524201, 0.9130958, 1.0]], ['2, k, 11', [0.1485905, 0.9777709, 1.0]], ['2, k, 12', [-0.2124281, 0.08424947, 1.0]], ['2, k, 13', [-0.2127916, -0.2309726, 1.0]], ['2, k, 14', [-0.2160337, -0.5648762, 1.0]], ['2, k, 15', [-0.2086186, -0.6345614, 1.0]], ['2, k, 16', [-0.0828564, 0.09478132, 1.0]], ['2, k, 17', [-0.1143106, -0.2226242, 1.0]], ['2, k, 18', [-0.1054855, -0.5739408, 1.0]], ['2, k, 19', [-0.1109326, -0.6406185, 1.0]], ['2, k, 20', [-0.1654567, 0.5439219, 1.0]], ['2, k, 21', [-0.3391908, -0.03392089, 1.0]], ['2, k, 22', [-0.3731929, 0.01200379, 1.0]], ['2, k, 23', [0.1597915, 1.031044, 1.0]], ['2, k, 24', [0.1361138, 1.018655, 1.0]]]
