[['2, k, 0', [0.0491049, -0.435843, 1.0]], ['2, k, 1', [0.0511594, -0.144177, 1.0]], ['2, k, 2', [0.0529768, 0.142721, 1.0]], ['2, k, 3', [0.0578019, 0.285855, 1.0]], ['2, k, 4', [-0.0840798, 0.0763291, 1.0]], ['2, k, 5', [-0.167331, 0.196856, 1.0]], ['2, k, 6', [-0.215691, 0.387128, 1.0]], ['2, k, 7', [-0.251008, 0.570262, 1.0]], ['2, k, 8', [0.203236, 0.0819641, 1.0]], ['2, k, 9', [0.167533, -0.0984584, 1.0]], ['2, k, 10', [0.160607, -0.31006, 1.0]], ['2, k, 11', [0.145463, -0.382862, 1.0]], ['2, k, 12', [-0.0166833, -0.432653, 1.0]], ['2, k, 13', [-0.0560087, -0.851674, 1.0]], ['2, k, 14', [-0.0308991, -0.701198, 1.0]], ['2, k, 15', [-0.0343118, -0.805012, 1.0]], ['2, k, 16', [0.113872, -0.430039, 1.0]], ['2, k, 17', [0.141222, -0.849954, 1.0]], ['2, k, 18', [0.165104, -0.775415, 1.0]], ['2, k, 19', [0.170106, -0.874327, 1.0]], ['2, k, 20', [0.0525642, 0.0716463, 1.0]], ['2, k, 21', [-0.26876, 0.614995, 1.0]], ['2, k, 22', [-0.290928, 0.568879, 1.0]], ['2, k, 23', [0.153324, -0.450156, 1.0]], ['2, k, 24', [0.0939887, -0.379144, 1.0]]]
[['2, k, 0', [0.0233203, -0.430113, 1.0]], ['2, k, 1', [0.038832, -0.14387, 1.0]], ['2, k, 2', [0.052947, 0.140769, 1.0]], ['2, k, 3', [0.0917564, 0.276082, 1.0]], ['2, k, 4', [-0.0623156, 0.161391, 1.0]], ['2, k, 5', [-0.06475, 0.389483, 1.0]], ['2, k, 6', [-0.0275498, 0.589135, 1.0]], ['2, k, 7', [-0.00584203, 0.670628, 1.0]], ['2, k, 8', [0.19548, 0.0675933, 1.0]], ['2, k, 9', [0.389951, 0.213855, 1.0]], ['2, k, 10', [0.554669, 0.3983, 1.0]], ['2, k, 11', [0.58834, 0.460832, 1.0]], ['2, k, 12', [-0.0355906, -0.427476, 1.0]], ['2, k, 13', [-0.0555645, -0.91151, 1.0]], ['2, k, 14', [-0.0687892, -1.24032, 1.0]], ['2, k, 15', [-0.048995, -1.27677, 1.0]], ['2, k, 16', [0.0806094, -0.422846, 1.0]], ['2, k, 17', [0.130274, -0.89921, 1.0]], ['2, k, 18', [0.162194, -1.21467, 1.0]], ['2, k, 19', [0.156573, -1.26404, 1.0]], ['2, k, 20', [0.0497012, 0.0697503, 1.0]], ['2, k, 21', [0.00101829, 0.716787, 1.0]], ['2, k, 22', [0.0428649, 0.668822, 1.0]], ['2, k, 23', [0.646138, 0.477462, 1.0]], ['2, k, 24', [0.546022, 0.498144, 1.0]]]
[['2, k, 0', [0.0203368, -0.429305, 1.0]], ['2, k, 1', [0.0393137, -0.143597, 1.0]], ['2, k, 2', [0.0614797, 0.139907, 1.0]], ['2, k, 3', [0.0973526, 0.276444, 1.0]], ['2, k, 4', [-0.0622585, 0.162353, 1.0]], ['2, k, 5', [-0.0500439, 0.390984, 1.0]], ['2, k, 6', [0.0162339, 0.592321, 1.0]], ['2, k, 7', [0.0298853, 0.652843, 1.0]], ['2, k, 8', [0.194902, 0.0664813, 1.0]], ['2, k, 9', [0.405255, 0.195399, 1.0]], ['2, k, 10', [0.562621, 0.364534, 1.0]], ['2, k, 11', [0.610797, 0.432396, 1.0]], ['2, k, 12', [-0.0375267, -0.426, 1.0]], ['2, k, 13', [-0.0578133, -0.912449, 1.0]], ['2, k, 14', [-0.072936, -1.23899, 1.0]], ['2, k, 15', [-0.0411636, -1.28043, 1.0]], ['2, k, 16', [0.0765326, -0.423003, 1.0]], ['2, k, 17', [0.152013, -0.923803, 1.0]], ['2, k, 18', [0.163108, -1.24569, 1.0]], ['2, k, 19', [0.161528, -1.28154, 1.0]], ['2, k, 20', [0.0550533, 0.0695913, 1.0]], ['2, k, 21', [0.0456681, 0.71249, 1.0]], ['2, k, 22', [0.0714212, 0.67605, 1.0]], ['2, k, 23', [0.657677, 0.45394, 1.0]], ['2, k, 24', [0.551533, 0.481749, 1.0]]]
[['2, k, 0', [0.00728023, -0.430864, 1.0]], ['2, k, 1', [0.0383109, -0.143624, 1.0]], ['2, k, 2', [0.0635765, 0.139879, 1.0]], ['2, k, 3', [0.149969, 0.268619, 1.0]], ['2, k, 4', [-0.0367378, 0.159031, 1.0]], ['2, k, 5', [-0.0178129, 0.384422, 1.0]], ['2, k, 6', [0.0657114, 0.637961, 1.0]], ['2, k, 7', [0.0630536, 0.663515, 1.0]], ['2, k, 8', [0.204923, 0.0532365, 1.0]], ['2, k, 9', [0.415755, 0.180459, 1.0]], ['2, k, 10', [0.583451, 0.341589, 1.0]], ['2, k, 11', [0.632411, 0.408372, 1.0]], ['2, k, 12', [-0.0470237, -0.425742, 1.0]], ['2, k, 13', [-0.058143, -0.912588, 1.0]], ['2, k, 14', [-0.0754808, -1.24253, 1.0]], ['2, k, 15', [-0.040718, -1.27875, 1.0]], ['2, k, 16', [0.0597384, -0.427296, 1.0]], ['2, k, 17', [0.131716, -0.904718, 1.0]], ['2, k, 18', [0.166664, -1.19919, 1.0]], ['2, k, 19', [0.176171, -1.2582, 1.0]], ['2, k, 20', [0.0561817, 0.0695859, 1.0]], ['2, k, 21', [0.0393884, 0.717378, 1.0]], ['2, k, 22', [0.0950912, 0.670727, 1.0]], ['2, k, 23', [0.672701, 0.435692, 1.0]], ['2, k, 24', [0.57472, 0.460648, 1.0]]]
[['2, k, 0', [0.00742433, -0.431748, 1.0]], ['2, k, 1', [0.0377015, -0.143316, 1.0]], ['2, k, 2', [0.0620837, 0.143329, 1.0]], ['2, k, 3', [0.15527, 0.255819, 1.0]], ['2, k, 4', [-0.0368337, 0.15845, 1.0]], ['2, k, 5', [0.0155364, 0.416621, 1.0]], ['2, k, 6', [0.0931125, 0.604221, 1.0]], ['2, k, 7', [0.117767, 0.669789, 1.0]], ['2, k, 8', [0.203606, 0.0529318, 1.0]], ['2, k, 9', [0.443201, 0.179183, 1.0]], ['2, k, 10', [0.606989, 0.304377, 1.0]], ['2, k, 11', [0.647734, 0.376348, 1.0]], ['2, k, 12', [-0.0469497, -0.427202, 1.0]], ['2, k, 13', [-0.0587522, -0.911997, 1.0]], ['2, k, 14', [-0.0724852, -1.23953, 1.0]], ['2, k, 15', [-0.036747, -1.27724, 1.0]], ['2, k, 16', [0.0603633, -0.428365, 1.0]], ['2, k, 17', [0.129315, -0.902676, 1.0]], ['2, k, 18', [0.162119, -1.2358, 1.0]], ['2, k, 19', [0.141876, -1.276, 1.0]], ['2, k, 20', [0.0553223, 0.0718708, 1.0]], ['2, k, 21', [0.122341, 0.710184, 1.0]], ['2, k, 22', [0.190858, 0.642081, 1.0]], ['2, k, 23', [0.700455, 0.399132, 1.0]], ['2, k, 24', [0.597309, 0.431504, 1.0]]]
[['2, k, 0', [0.00240696, -0.432465, 1.0]], ['2, k, 1', [0.0344438, -0.142431, 1.0]], ['2, k, 2', [0.061333, 0.144492, 1.0]], ['2, k, 3', [0.14975, 0.258155, 1.0]], ['2, k, 4', [-0.034523, 0.157145, 1.0]], ['2, k, 5', [0.0350557, 0.41245, 1.0]], ['2, k, 6', [0.114517, 0.60135, 1.0]], ['2, k, 7', [0.150782, 0.663684, 1.0]], ['2, k, 8', [0.201829, 0.0511096, 1.0]], ['2, k, 9', [0.450385, 0.170722, 1.0]], ['2, k, 10', [0.647996, 0.31564, 1.0]], ['2, k, 11', [0.684529, 0.348104, 1.0]], ['2, k, 12', [-0.0517121, -0.427268, 1.0]], ['2, k, 13', [-0.0592719, -0.911542, 1.0]], ['2, k, 14', [-0.0722228, -1.23955, 1.0]], ['2, k, 15', [-0.102823, -1.28412, 1.0]], ['2, k, 16', [0.055954, -0.42925, 1.0]], ['2, k, 17', [0.130056, -0.902719, 1.0]], ['2, k, 18', [0.158971, -1.22623, 1.0]], ['2, k, 19', [0.149267, -1.27215, 1.0]], ['2, k, 20', [0.0542797, 0.0730158, 1.0]], ['2, k, 21', [0.157563, 0.703412, 1.0]], ['2, k, 22', [0.199774, 0.634277, 1.0]], ['2, k, 23', [0.755352, 0.341665, 1.0]], ['2, k, 24', [0.65628, 0.387588, 1.0]]]
[['2, k, 0', [0.00376648, -0.433885, 1.0]], ['2, k, 1', [0.0363157, -0.15289, 1.0]], ['2, k, 2', [0.0661416, 0.112546, 1.0]], ['2, k, 3', [0.151363, 0.256961, 1.0]], ['2, k, 4', [-0.0275112, 0.163584, 1.0]], ['2, k, 5', [0.0404935, 0.409772, 1.0]], ['2, k, 6', [0.17954, 0.615846, 1.0]], ['2, k, 7', [0.190965, 0.652494, 1.0]], ['2, k, 8', [0.204947, 0.0488655, 1.0]], ['2, k, 9', [0.458327, 0.155164, 1.0]], ['2, k, 10', [0.641858, 0.251884, 1.0]], ['2, k, 11', [0.696683, 0.312392, 1.0]], ['2, k, 12', [-0.0509064, -0.427379, 1.0]], ['2, k, 13', [-0.0614814, -0.909805, 1.0]], ['2, k, 14', [-0.0773658, -1.2465, 1.0]], ['2, k, 15', [-0.103661, -1.2888, 1.0]], ['2, k, 16', [0.0582279, -0.43305, 1.0]], ['2, k, 17', [0.127932, -0.900874, 1.0]], ['2, k, 18', [0.158665, -1.23365, 1.0]], ['2, k, 19', [0.169491, -1.27303, 1.0]], ['2, k, 20', [0.0585064, 0.0480981, 1.0]], ['2, k, 21', [0.194519, 0.693009, 1.0]], ['2, k, 22', [0.249604, 0.618452, 1.0]], ['2, k, 23', [0.755097, 0.325699, 1.0]], ['2, k, 24', [0.659045, 0.366263, 1.0]]]
[['2, k, 0', [0.0048908, -0.434713, 1.0]], ['2, k, 1', [0.038093, -0.156497, 1.0]], ['2, k, 2', [0.0680198, 0.11021, 1.0]], ['2, k, 3', [0.14085, 0.268666, 1.0]], ['2, k, 4', [-0.0247955, 0.161663, 1.0]], ['2, k, 5', [0.0637909, 0.390841, 1.0]], ['2, k, 6', [0.244636, 0.607833, 1.0]], ['2, k, 7', [0.228968, 0.631857, 1.0]], ['2, k, 8', [0.210599, 0.0404091, 1.0]], ['2, k, 9', [0.474235, 0.144816, 1.0]], ['2, k, 10', [0.669981, 0.214465, 1.0]], ['2, k, 11', [0.720529, 0.277722, 1.0]], ['2, k, 12', [-0.0492607, -0.42734, 1.0]], ['2, k, 13', [-0.0615043, -0.908989, 1.0]], ['2, k, 14', [-0.0723958, -1.24259, 1.0]], ['2, k, 15', [-0.0571594, -1.27441, 1.0]], ['2, k, 16', [0.05975, -0.435007, 1.0]], ['2, k, 17', [0.128041, -0.901598, 1.0]], ['2, k, 18', [0.166242, -1.24049, 1.0]], ['2, k, 19', [0.120845, -1.26959, 1.0]], ['2, k, 20', [0.0606176, 0.0448753, 1.0]], ['2, k, 21', [0.18044, 0.693717, 1.0]], ['2, k, 22', [0.272304, 0.613746, 1.0]], ['2, k, 23', [0.793796, 0.268491, 1.0]], ['2, k, 24', [0.698017, 0.321867, 1.0]]]
[['2, k, 0', [0.0100797, -0.43772, 1.0]], ['2, k, 1', [0.047411, -0.150643, 1.0]], ['2, k, 2', [0.0945494, 0.147627, 1.0]], ['2, k, 3', [0.14189, 0.268802, 1.0]], ['2, k, 4', [-0.0230069, 0.160462, 1.0]], ['2, k, 5', [0.0953899, 0.390914, 1.0]], ['2, k, 6', [0.261754, 0.617886, 1.0]], ['2, k, 7', [0.253749, 0.640706, 1.0]], ['2, k, 8', [0.218034, 0.0315716, 1.0]], ['2, k, 9', [0.424635, 0.0568682, 1.0]], ['2, k, 10', [0.642813, 0.191587, 1.0]], ['2, k, 11', [0.712242, 0.243522, 1.0]], ['2, k, 12', [-0.0444653, -0.429509, 1.0]], ['2, k, 13', [-0.0661568, -0.91189, 1.0]], ['2, k, 14', [-0.0702587, -1.2422, 1.0]], ['2, k, 15', [-0.15686, -1.26953, 1.0]], ['2, k, 16', [0.0656564, -0.438514, 1.0]], ['2, k, 17', [0.122554, -0.901891, 1.0]], ['2, k, 18', [0.18239, -1.2418, 1.0]], ['2, k, 19', [0.200899, -1.2806, 1.0]], ['2, k, 20', [0.081644, 0.0707901, 1.0]], ['2, k, 21', [0.204572, 0.691149, 1.0]], ['2, k, 22', [0.288012, 0.621102, 1.0]], ['2, k, 23', [0.756223, 0.274502, 1.0]], ['2, k, 24', [0.709657, 0.236736, 1.0]]]
[['2, k, 0', [0.0151285, -0.446337, 1.0]], ['2, k, 1', [0.0502969, -0.154832, 1.0]], ['2, k, 2', [0.0927303, 0.136475, 1.0]], ['2, k, 3', [0.156603, 0.255452, 1.0]], ['2, k, 4', [-0.00119235, 0.108637, 1.0]], ['2, k, 5', [0.0900476, 0.346215, 1.0]], ['2, k, 6', [0.255302, 0.547498, 1.0]], ['2, k, 7', [0.29111, 0.587516, 1.0]], ['2, k, 8', [0.222832, 0.0285081, 1.0]], ['2, k, 9', [0.42959, 0.0523618, 1.0]], ['2, k, 10', [0.639324, 0.166109, 1.0]], ['2, k, 11', [0.71295, 0.209284, 1.0]], ['2, k, 12', [-0.0397966, -0.43681, 1.0]], ['2, k, 13', [-0.0660681, -0.909762, 1.0]], ['2, k, 14', [-0.070707, -1.24209, 1.0]], ['2, k, 15', [-0.0894386, -1.28108, 1.0]], ['2, k, 16', [0.0707377, -0.448072, 1.0]], ['2, k, 17', [0.121859, -0.902021, 1.0]], ['2, k, 18', [0.155868, -1.24918, 1.0]], ['2, k, 19', [0.198752, -1.28473, 1.0]], ['2, k, 20', [0.0818973, 0.0643096, 1.0]], ['2, k, 21', [0.32249, 0.616676, 1.0]], ['2, k, 22', [0.359497, 0.552592, 1.0]], ['2, k, 23', [0.760299, 0.241664, 1.0]], ['2, k, 24', [0.707365, 0.275073, 1.0]]]
[['2, k, 0', [0.0156243, -0.47926, 1.0]], ['2, k, 1', [0.0559276, -0.182906, 1.0]], ['2, k, 2', [0.0975559, 0.106215, 1.0]], ['2, k, 3', [0.168805, 0.249567, 1.0]], ['2, k, 4', [0.0289151, 0.0613593, 1.0]], ['2, k, 5', [0.129494, 0.322072, 1.0]], ['2, k, 6', [0.296912, 0.548386, 1.0]], ['2, k, 7', [0.328428, 0.58008, 1.0]], ['2, k, 8', [0.24352, 0.00176247, 1.0]], ['2, k, 9', [0.448954, 0.032516, 1.0]], ['2, k, 10', [0.701416, 0.155109, 1.0]], ['2, k, 11', [0.74693, 0.184927, 1.0]], ['2, k, 12', [-0.038946, -0.465632, 1.0]], ['2, k, 13', [-0.0189196, -0.922017, 1.0]], ['2, k, 14', [-0.0716211, -1.24276, 1.0]], ['2, k, 15', [-0.0748901, -1.27734, 1.0]], ['2, k, 16', [0.0699725, -0.482668, 1.0]], ['2, k, 17', [0.121067, -0.903308, 1.0]], ['2, k, 18', [0.15678, -1.24664, 1.0]], ['2, k, 19', [0.149443, -1.28101, 1.0]], ['2, k, 20', [0.0872448, 0.0345112, 1.0]], ['2, k, 21', [0.345969, 0.616263, 1.0]], ['2, k, 22', [0.387545, 0.540253, 1.0]], ['2, k, 23', [0.806183, 0.183689, 1.0]], ['2, k, 24', [0.720487, 0.243954, 1.0]]]
[['2, k, 0', [0.0193759, -0.479141, 1.0]], ['2, k, 1', [0.0630264, -0.177129, 1.0]], ['2, k, 2', [0.109235, 0.12516, 1.0]], ['2, k, 3', [0.190272, 0.244473, 1.0]], ['2, k, 4', [0.0219194, 0.116525, 1.0]], ['2, k, 5', [0.135413, 0.339212, 1.0]], ['2, k, 6', [0.308934, 0.545988, 1.0]], ['2, k, 7', [0.352821, 0.560221, 1.0]], ['2, k, 8', [0.250661, 0.000809735, 1.0]], ['2, k, 9', [0.457395, 0.0196436, 1.0]], ['2, k, 10', [0.701851, 0.136814, 1.0]], ['2, k, 11', [0.746821, 0.152521, 1.0]], ['2, k, 12', [-0.0357198, -0.465806, 1.0]], ['2, k, 13', [-0.0708151, -0.916823, 1.0]], ['2, k, 14', [-0.0748832, -1.24276, 1.0]], ['2, k, 15', [-0.0679517, -1.27808, 1.0]], ['2, k, 16', [0.0746265, -0.482114, 1.0]], ['2, k, 17', [0.122373, -0.904031, 1.0]], ['2, k, 18', [0.158373, -1.24733, 1.0]], ['2, k, 19', [0.17584, -1.28376, 1.0]], ['2, k, 20', [0.0977153, 0.0494862, 1.0]], ['2, k, 21', [0.389507, 0.577963, 1.0]], ['2, k, 22', [0.416077, 0.519543, 1.0]], ['2, k, 23', [0.796809, 0.185958, 1.0]], ['2, k, 24', [0.704749, 0.233276, 1.0]]]
[['2, k, 0', [0.0219075, -0.478984, 1.0]], ['2, k, 1', [0.0634561, -0.177845, 1.0]], ['2, k, 2', [0.106751, 0.119578, 1.0]], ['2, k, 3', [0.207072, 0.246832, 1.0]], ['2, k, 4', [0.0228494, 0.117504, 1.0]], ['2, k, 5', [0.139214, 0.338246, 1.0]], ['2, k, 6', [0.335844, 0.49731, 1.0]], ['2, k, 7', [0.378972, 0.540068, 1.0]], ['2, k, 8', [0.257388, -0.00968514, 1.0]], ['2, k, 9', [0.464442, 0.00963682, 1.0]], ['2, k, 10', [0.720624, 0.0923514, 1.0]], ['2, k, 11', [0.755599, 0.126256, 1.0]], ['2, k, 12', [-0.0331457, -0.465242, 1.0]], ['2, k, 13', [-0.0797307, -0.919367, 1.0]], ['2, k, 14', [-0.0789619, -1.24235, 1.0]], ['2, k, 15', [-0.0589019, -1.27577, 1.0]], ['2, k, 16', [0.0773253, -0.482604, 1.0]], ['2, k, 17', [0.146194, -0.945934, 1.0]], ['2, k, 18', [0.15999, -1.24571, 1.0]], ['2, k, 19', [0.0811768, -1.26953, 1.0]], ['2, k, 20', [0.0965397, 0.0461923, 1.0]], ['2, k, 21', [0.413947, 0.556894, 1.0]], ['2, k, 22', [0.445141, 0.486632, 1.0]], ['2, k, 23', [0.811052, 0.149026, 1.0]], ['2, k, 24', [0.7276, 0.198387, 1.0]]]
[['2, k, 0', [0.024529, -0.483793, 1.0]], ['2, k, 1', [0.0695825, -0.191919, 1.0]], ['2, k, 2', [0.115637, 0.0902956, 1.0]], ['2, k, 3', [0.209716, 0.240074, 1.0]], ['2, k, 4', [0.0379057, 0.0699399, 1.0]], ['2, k, 5', [0.139945, 0.329984, 1.0]], ['2, k, 6', [0.338378, 0.488386, 1.0]], ['2, k, 7', [0.386458, 0.516503, 1.0]], ['2, k, 8', [0.255067, -0.0196591, 1.0]], ['2, k, 9', [0.46139, -0.00161393, 1.0]], ['2, k, 10', [0.71857, 0.0792561, 1.0]], ['2, k, 11', [0.772924, 0.0961556, 1.0]], ['2, k, 12', [-0.0277617, -0.471404, 1.0]], ['2, k, 13', [-0.0793115, -0.91994, 1.0]], ['2, k, 14', [-0.0784727, -1.24344, 1.0]], ['2, k, 15', [-0.0536629, -1.27628, 1.0]], ['2, k, 16', [0.0785019, -0.488718, 1.0]], ['2, k, 17', [0.12023, -0.898016, 1.0]], ['2, k, 18', [0.160093, -1.24506, 1.0]], ['2, k, 19', [0.153255, -1.28215, 1.0]], ['2, k, 20', [0.104426, 0.0209253, 1.0]], ['2, k, 21', [0.435738, 0.538705, 1.0]], ['2, k, 22', [0.396444, 0.481213, 1.0]], ['2, k, 23', [0.846358, 0.0646375, 1.0]], ['2, k, 24', [0.774396, 0.142574, 1.0]]]
[['2, k, 0', [0.0245234, -0.48379, 1.0]], ['2, k, 1', [0.0708258, -0.190492, 1.0]], ['2, k, 2', [0.12017, 0.0986094, 1.0]], ['2, k, 3', [0.215574, 0.241639, 1.0]], ['2, k, 4', [0.03226, 0.118554, 1.0]], ['2, k, 5', [0.1781, 0.348575, 1.0]], ['2, k, 6', [0.376669, 0.477007, 1.0]], ['2, k, 7', [0.408802, 0.514626, 1.0]], ['2, k, 8', [0.260952, -0.0247871, 1.0]], ['2, k, 9', [0.467458, -0.0156083, 1.0]], ['2, k, 10', [0.663804, 0.0306308, 1.0]], ['2, k, 11', [0.749556, 0.064785, 1.0]], ['2, k, 12', [-0.0275584, -0.471192, 1.0]], ['2, k, 13', [-0.0792554, -0.920826, 1.0]], ['2, k, 14', [-0.0786913, -1.24333, 1.0]], ['2, k, 15', [-0.0635741, -1.2741, 1.0]], ['2, k, 16', [0.0778315, -0.488561, 1.0]], ['2, k, 17', [0.118079, -0.906816, 1.0]], ['2, k, 18', [0.156361, -1.24138, 1.0]], ['2, k, 19', [0.161331, -1.27955, 1.0]], ['2, k, 20', [0.107796, 0.0265989, 1.0]], ['2, k, 21', [0.438652, 0.547238, 1.0]], ['2, k, 22', [0.469691, 0.472843, 1.0]], ['2, k, 23', [0.807715, 0.0802034, 1.0]], ['2, k, 24', [0.78207, 0.115816, 1.0]]]
[['2, k, 0', [0.0243518, -0.484166, 1.0]], ['2, k, 1', [0.0723414, -0.188316, 1.0]], ['2, k, 2', [0.125232, 0.109047, 1.0]], ['2, k, 3', [0.218636, 0.237527, 1.0]], ['2, k, 4', [0.0313707, 0.125636, 1.0]], ['2, k, 5', [0.205357, 0.334824, 1.0]], ['2, k, 6', [0.362843, 0.467562, 1.0]], ['2, k, 7', [0.408605, 0.500595, 1.0]], ['2, k, 8', [0.26197, -0.0262474, 1.0]], ['2, k, 9', [0.468365, -0.0260589, 1.0]], ['2, k, 10', [0.663277, 0.0258205, 1.0]], ['2, k, 11', [0.748749, 0.0523542, 1.0]], ['2, k, 12', [-0.0275677, -0.47068, 1.0]], ['2, k, 13', [-0.0795444, -0.92119, 1.0]], ['2, k, 14', [-0.0733507, -1.24312, 1.0]], ['2, k, 15', [-0.0959684, -1.28109, 1.0]], ['2, k, 16', [0.0764701, -0.491218, 1.0]], ['2, k, 17', [0.118715, -0.91122, 1.0]], ['2, k, 18', [0.159005, -1.24025, 1.0]], ['2, k, 19', [0.158139, -1.28366, 1.0]], ['2, k, 20', [0.111962, 0.0347213, 1.0]], ['2, k, 21', [0.453845, 0.530088, 1.0]], ['2, k, 22', [0.45185, 0.492356, 1.0]], ['2, k, 23', [0.809887, 0.0699725, 1.0]], ['2, k, 24', [0.78403, 0.10691, 1.0]]]
[['2, k, 0', [0.024411, -0.487308, 1.0]], ['2, k, 1', [0.0736768, -0.187868, 1.0]], ['2, k, 2', [0.127524, 0.111733, 1.0]], ['2, k, 3', [0.220825, 0.237468, 1.0]], ['2, k, 4', [0.030435, 0.128299, 1.0]], ['2, k, 5', [0.206402, 0.33462, 1.0]], ['2, k, 6', [0.364506, 0.466536, 1.0]], ['2, k, 7', [0.412535, 0.498145, 1.0]], ['2, k, 8', [0.264267, -0.0286354, 1.0]], ['2, k, 9', [0.470616, -0.0298364, 1.0]], ['2, k, 10', [0.665461, 0.0203981, 1.0]], ['2, k, 11', [0.754799, 0.0438504, 1.0]], ['2, k, 12', [-0.0275394, -0.474847, 1.0]], ['2, k, 13', [-0.0798893, -0.922059, 1.0]], ['2, k, 14', [-0.0763282, -1.24509, 1.0]], ['2, k, 15', [-0.044449, -1.28992, 1.0]], ['2, k, 16', [0.0762883, -0.493687, 1.0]], ['2, k, 17', [0.118768, -0.91111, 1.0]], ['2, k, 18', [0.160105, -1.24266, 1.0]], ['2, k, 19', [0.142368, -1.28661, 1.0]], ['2, k, 20', [0.114104, 0.0369341, 1.0]], ['2, k, 21', [0.467082, 0.517722, 1.0]], ['2, k, 22', [0.456262, 0.485237, 1.0]], ['2, k, 23', [0.807682, 0.0588819, 1.0]], ['2, k, 24', [0.76117, 0.031552, 1.0]]]
[['2, k, 0', [0.0214442, -0.485955, 1.0]], ['2, k, 1', [0.0738127, -0.186191, 1.0]], ['2, k, 2', [0.129047, 0.113382, 1.0]], ['2, k, 3', [0.222415, 0.237501, 1.0]], ['2, k, 4', [0.0301806, 0.129461, 1.0]], ['2, k, 5', [0.194586, 0.323568, 1.0]], ['2, k, 6', [0.353483, 0.454208, 1.0]], ['2, k, 7', [0.417492, 0.496025, 1.0]], ['2, k, 8', [0.264233, -0.0249318, 1.0]], ['2, k, 9', [0.469543, -0.03654, 1.0]], ['2, k, 10', [0.66389, 0.0164285, 1.0]], ['2, k, 11', [0.7535, 0.0411902, 1.0]], ['2, k, 12', [-0.0307852, -0.469975, 1.0]], ['2, k, 13', [-0.078753, -0.918954, 1.0]], ['2, k, 14', [-0.0772869, -1.24632, 1.0]], ['2, k, 15', [-0.0690993, -1.27864, 1.0]], ['2, k, 16', [0.0721858, -0.493498, 1.0]], ['2, k, 17', [0.112589, -0.912079, 1.0]], ['2, k, 18', [0.157455, -1.23734, 1.0]], ['2, k, 19', [0.146521, -1.27917, 1.0]], ['2, k, 20', [0.115301, 0.0387459, 1.0]], ['2, k, 21', [0.456033, 0.521867, 1.0]], ['2, k, 22', [0.46142, 0.473563, 1.0]], ['2, k, 23', [0.807632, 0.0617647, 1.0]], ['2, k, 24', [0.768078, 0.0535162, 1.0]]]
[['2, k, 0', [0.0251459, -0.483013, 1.0]], ['2, k, 1', [0.0769861, -0.183036, 1.0]], ['2, k, 2', [0.130229, 0.114824, 1.0]], ['2, k, 3', [0.223541, 0.238111, 1.0]], ['2, k, 4', [0.029903, 0.1306, 1.0]], ['2, k, 5', [0.19202, 0.323669, 1.0]], ['2, k, 6', [0.351491, 0.452251, 1.0]], ['2, k, 7', [0.412886, 0.498643, 1.0]], ['2, k, 8', [0.266683, -0.0272497, 1.0]], ['2, k, 9', [0.471692, -0.0386241, 1.0]], ['2, k, 10', [0.665007, 0.013718, 1.0]], ['2, k, 11', [0.753596, 0.0433757, 1.0]], ['2, k, 12', [-0.0261551, -0.46622, 1.0]], ['2, k, 13', [-0.0827849, -0.925141, 1.0]], ['2, k, 14', [-0.0800061, -1.24534, 1.0]], ['2, k, 15', [-0.0453492, -1.27528, 1.0]], ['2, k, 16', [0.0759665, -0.490103, 1.0]], ['2, k, 17', [0.114557, -0.910127, 1.0]], ['2, k, 18', [0.15848, -1.23967, 1.0]], ['2, k, 19', [0.147929, -1.27843, 1.0]], ['2, k, 20', [0.116935, 0.0406641, 1.0]], ['2, k, 21', [0.455247, 0.529657, 1.0]], ['2, k, 22', [0.455572, 0.482089, 1.0]], ['2, k, 23', [0.806105, 0.0653865, 1.0]], ['2, k, 24', [0.769464, 0.088274, 1.0]]]
[['2, k, 0', [0.0254238, -0.482237, 1.0]], ['2, k, 1', [0.0792028, -0.179666, 1.0]], ['2, k, 2', [0.134153, 0.120234, 1.0]], ['2, k, 3', [0.224216, 0.23839, 1.0]], ['2, k, 4', [0.0316289, 0.152324, 1.0]], ['2, k, 5', [0.21438, 0.344295, 1.0]], ['2, k, 6', [0.386141, 0.484029, 1.0]], ['2, k, 7', [0.419648, 0.512921, 1.0]], ['2, k, 8', [0.274999, -0.0319401, 1.0]], ['2, k, 9', [0.480225, -0.0385445, 1.0]], ['2, k, 10', [0.672169, 0.0173563, 1.0]], ['2, k, 11', [0.755999, 0.0534205, 1.0]], ['2, k, 12', [-0.025823, -0.466055, 1.0]], ['2, k, 13', [-0.0951972, -0.851641, 1.0]], ['2, k, 14', [-0.0617021, -1.13522, 1.0]], ['2, k, 15', [0.0105024, -1.18706, 1.0]], ['2, k, 16', [0.0760558, -0.487827, 1.0]], ['2, k, 17', [0.110145, -0.863537, 1.0]], ['2, k, 18', [0.165939, -1.14457, 1.0]], ['2, k, 19', [0.102788, -1.20042, 1.0]], ['2, k, 20', [0.120538, 0.0457708, 1.0]], ['2, k, 21', [0.455883, 0.525008, 1.0]], ['2, k, 22', [0.47671, 0.462836, 1.0]], ['2, k, 23', [0.817748, 0.0702189, 1.0]], ['2, k, 24', [0.732786, 0.0764404, 1.0]]]
