[['2, k, 0', [-0.262217, -0.359249, 1.0]], ['2, k, 1', [-0.264888, -0.0536292, 1.0]], ['2, k, 2', [-0.266019, 0.244642, 1.0]], ['2, k, 3', [-0.304305, 0.380286, 1.0]], ['2, k, 4', [-0.421821, 0.113687, 1.0]], ['2, k, 5', [-0.507718, -0.00343894, 1.0]], ['2, k, 6', [-0.606153, -0.0130498, 1.0]], ['2, k, 7', [-0.59847, -0.0307125, 1.0]], ['2, k, 8', [-0.133189, 0.142052, 1.0]], ['2, k, 9', [-0.0401212, 0.0325534, 1.0]], ['2, k, 10', [-0.0449412, -0.0552508, 1.0]], ['2, k, 11', [-0.0616135, -0.101691, 1.0]], ['2, k, 12', [-0.324285, -0.36054, 1.0]], ['2, k, 13', [-0.393385, -0.642438, 1.0]], ['2, k, 14', [-0.412524, -1.00548, 1.0]], ['2, k, 15', [-0.426514, -1.08496, 1.0]], ['2, k, 16', [-0.192743, -0.347862, 1.0]], ['2, k, 17', [-0.0913613, -0.622301, 1.0]], ['2, k, 18', [-0.0686117, -0.984548, 1.0]], ['2, k, 19', [-0.0856249, -1.03445, 1.0]], ['2, k, 20', [-0.266004, 0.171103, 1.0]], ['2, k, 21', [-0.570212, -0.0408833, 1.0]], ['2, k, 22', [-0.646708, -0.0221491, 1.0]], ['2, k, 23', [-0.078046, -0.115284, 1.0]], ['2, k, 24', [-0.119023, -0.0987558, 1.0]]]
[['2, k, 0', [-0.241974, -0.357708, 1.0]], ['2, k, 1', [-0.24873, -0.0609973, 1.0]], ['2, k, 2', [-0.254265, 0.229219, 1.0]], ['2, k, 3', [-0.266805, 0.366636, 1.0]], ['2, k, 4', [-0.411615, 0.125551, 1.0]], ['2, k, 5', [-0.501122, 0.0306348, 1.0]], ['2, k, 6', [-0.542122, -0.0168329, 1.0]], ['2, k, 7', [-0.570549, -0.0395224, 1.0]], ['2, k, 8', [-0.114247, 0.128029, 1.0]], ['2, k, 9', [-0.0281041, 0.048341, 1.0]], ['2, k, 10', [-0.0194635, -0.0156714, 1.0]], ['2, k, 11', [-0.0124928, -0.0503639, 1.0]], ['2, k, 12', [-0.307174, -0.355949, 1.0]], ['2, k, 13', [-0.388107, -0.700899, 1.0]], ['2, k, 14', [-0.41548, -1.05187, 1.0]], ['2, k, 15', [-0.427997, -1.10408, 1.0]], ['2, k, 16', [-0.169972, -0.349399, 1.0]], ['2, k, 17', [-0.0898029, -0.646488, 1.0]], ['2, k, 18', [-0.0557056, -1.04081, 1.0]], ['2, k, 19', [-0.0605714, -1.09332, 1.0]], ['2, k, 20', [-0.253159, 0.157689, 1.0]], ['2, k, 21', [-0.548148, -0.0449733, 1.0]], ['2, k, 22', [-0.487869, -0.0478749, 1.0]], ['2, k, 23', [-0.0223358, -0.0645196, 1.0]], ['2, k, 24', [-0.0765148, -0.0545603, 1.0]]]
[['2, k, 0', [-0.241919, -0.357743, 1.0]], ['2, k, 1', [-0.248496, -0.0613067, 1.0]], ['2, k, 2', [-0.253651, 0.228281, 1.0]], ['2, k, 3', [-0.266907, 0.366518, 1.0]], ['2, k, 4', [-0.411308, 0.125308, 1.0]], ['2, k, 5', [-0.500569, 0.0301948, 1.0]], ['2, k, 6', [-0.542325, -0.0186032, 1.0]], ['2, k, 7', [-0.571951, -0.0425184, 1.0]], ['2, k, 8', [-0.114452, 0.127554, 1.0]], ['2, k, 9', [-0.0275136, 0.0479201, 1.0]], ['2, k, 10', [-0.0453936, -0.0204382, 1.0]], ['2, k, 11', [-0.0154809, -0.0528762, 1.0]], ['2, k, 12', [-0.307058, -0.355999, 1.0]], ['2, k, 13', [-0.387158, -0.700413, 1.0]], ['2, k, 14', [-0.415367, -1.05187, 1.0]], ['2, k, 15', [-0.429055, -1.10466, 1.0]], ['2, k, 16', [-0.169965, -0.349426, 1.0]], ['2, k, 17', [-0.0899104, -0.647477, 1.0]], ['2, k, 18', [-0.0558563, -1.04066, 1.0]], ['2, k, 19', [-0.059745, -1.09316, 1.0]], ['2, k, 20', [-0.252644, 0.156912, 1.0]], ['2, k, 21', [-0.552395, -0.0497391, 1.0]], ['2, k, 22', [-0.488727, -0.0486959, 1.0]], ['2, k, 23', [-0.0207078, -0.0655772, 1.0]], ['2, k, 24', [-0.083285, -0.057413, 1.0]]]
[['2, k, 0', [-0.241899, -0.358248, 1.0]], ['2, k, 1', [-0.248415, -0.0623372, 1.0]], ['2, k, 2', [-0.253416, 0.226328, 1.0]], ['2, k, 3', [-0.266846, 0.364723, 1.0]], ['2, k, 4', [-0.410794, 0.124311, 1.0]], ['2, k, 5', [-0.499488, 0.0289934, 1.0]], ['2, k, 6', [-0.541043, -0.019523, 1.0]], ['2, k, 7', [-0.569064, -0.0455897, 1.0]], ['2, k, 8', [-0.114455, 0.127102, 1.0]], ['2, k, 9', [-0.027136, 0.047208, 1.0]], ['2, k, 10', [-3.65633e-05, -0.0128635, 1.0]], ['2, k, 11', [-0.00586355, -0.0562076, 1.0]], ['2, k, 12', [-0.306938, -0.356548, 1.0]], ['2, k, 13', [-0.387999, -0.701766, 1.0]], ['2, k, 14', [-0.413952, -1.05402, 1.0]], ['2, k, 15', [-0.428778, -1.10478, 1.0]], ['2, k, 16', [-0.17006, -0.349907, 1.0]], ['2, k, 17', [-0.0880671, -0.648901, 1.0]], ['2, k, 18', [-0.0558047, -1.04059, 1.0]], ['2, k, 19', [-0.0601249, -1.09285, 1.0]], ['2, k, 20', [-0.25245, 0.155177, 1.0]], ['2, k, 21', [-0.548573, -0.0524881, 1.0]], ['2, k, 22', [-0.490872, -0.0516027, 1.0]], ['2, k, 23', [-0.0226976, -0.0693721, 1.0]], ['2, k, 24', [-0.0636979, -0.0629125, 1.0]]]
[['2, k, 0', [-0.241943, -0.359176, 1.0]], ['2, k, 1', [-0.248352, -0.0635558, 1.0]], ['2, k, 2', [-0.253193, 0.224672, 1.0]], ['2, k, 3', [-0.266511, 0.362184, 1.0]], ['2, k, 4', [-0.410385, 0.12171, 1.0]], ['2, k, 5', [-0.498543, 0.0285948, 1.0]], ['2, k, 6', [-0.541027, -0.0227337, 1.0]], ['2, k, 7', [-0.57124, -0.0493772, 1.0]], ['2, k, 8', [-0.114326, 0.125291, 1.0]], ['2, k, 9', [-0.0257652, 0.0455407, 1.0]], ['2, k, 10', [-0.00595862, -0.0185196, 1.0]], ['2, k, 11', [-0.00873895, -0.0602431, 1.0]], ['2, k, 12', [-0.30677, -0.357533, 1.0]], ['2, k, 13', [-0.388884, -0.704751, 1.0]], ['2, k, 14', [-0.41286, -1.05445, 1.0]], ['2, k, 15', [-0.428435, -1.1049, 1.0]], ['2, k, 16', [-0.170358, -0.350833, 1.0]], ['2, k, 17', [-0.0869276, -0.649944, 1.0]], ['2, k, 18', [-0.0559652, -1.04115, 1.0]], ['2, k, 19', [-0.0592623, -1.09364, 1.0]], ['2, k, 20', [-0.252268, 0.153611, 1.0]], ['2, k, 21', [-0.565231, -0.0559861, 1.0]], ['2, k, 22', [-0.498918, -0.0571643, 1.0]], ['2, k, 23', [-0.0216916, -0.0726454, 1.0]], ['2, k, 24', [-0.067814, -0.0654442, 1.0]]]
[['2, k, 0', [-0.242976, -0.363361, 1.0]], ['2, k, 1', [-0.248456, -0.0679807, 1.0]], ['2, k, 2', [-0.252277, 0.219891, 1.0]], ['2, k, 3', [-0.266245, 0.358542, 1.0]], ['2, k, 4', [-0.409142, 0.116932, 1.0]], ['2, k, 5', [-0.491336, 0.0246585, 1.0]], ['2, k, 6', [-0.542888, -0.0310233, 1.0]], ['2, k, 7', [-0.571395, -0.0536813, 1.0]], ['2, k, 8', [-0.114712, 0.121974, 1.0]], ['2, k, 9', [-0.0271825, 0.0406611, 1.0]], ['2, k, 10', [-0.00962775, -0.0189653, 1.0]], ['2, k, 11', [-0.00737045, -0.0656286, 1.0]], ['2, k, 12', [-0.307857, -0.361769, 1.0]], ['2, k, 13', [-0.389185, -0.709636, 1.0]], ['2, k, 14', [-0.412575, -1.05494, 1.0]], ['2, k, 15', [-0.428589, -1.10533, 1.0]], ['2, k, 16', [-0.171302, -0.354819, 1.0]], ['2, k, 17', [-0.085925, -0.655974, 1.0]], ['2, k, 18', [-0.0557576, -1.04099, 1.0]], ['2, k, 19', [-0.0590142, -1.09369, 1.0]], ['2, k, 20', [-0.251619, 0.148913, 1.0]], ['2, k, 21', [-0.602816, -0.0604795, 1.0]], ['2, k, 22', [-0.50211, -0.0621797, 1.0]], ['2, k, 23', [-0.0229108, -0.078984, 1.0]], ['2, k, 24', [-0.0688284, -0.0694563, 1.0]]]
[['2, k, 0', [-0.242425, -0.365584, 1.0]], ['2, k, 1', [-0.247786, -0.0712941, 1.0]], ['2, k, 2', [-0.251581, 0.215894, 1.0]], ['2, k, 3', [-0.265835, 0.353732, 1.0]], ['2, k, 4', [-0.409179, 0.112929, 1.0]], ['2, k, 5', [-0.492933, 0.0133508, 1.0]], ['2, k, 6', [-0.545265, -0.0280986, 1.0]], ['2, k, 7', [-0.568535, -0.0582697, 1.0]], ['2, k, 8', [-0.114009, 0.119501, 1.0]], ['2, k, 9', [-0.0281334, 0.0391226, 1.0]], ['2, k, 10', [-0.0118807, -0.0236698, 1.0]], ['2, k, 11', [-0.0103472, -0.0719567, 1.0]], ['2, k, 12', [-0.307083, -0.364447, 1.0]], ['2, k, 13', [-0.389352, -0.713031, 1.0]], ['2, k, 14', [-0.412727, -1.05572, 1.0]], ['2, k, 15', [-0.42848, -1.10533, 1.0]], ['2, k, 16', [-0.170942, -0.356635, 1.0]], ['2, k, 17', [-0.08286, -0.666373, 1.0]], ['2, k, 18', [-0.0551243, -1.04254, 1.0]], ['2, k, 19', [-0.0575768, -1.09519, 1.0]], ['2, k, 20', [-0.250918, 0.145065, 1.0]], ['2, k, 21', [-0.552758, -0.0644309, 1.0]], ['2, k, 22', [-0.488614, -0.0665722, 1.0]], ['2, k, 23', [-0.0198132, -0.0848288, 1.0]], ['2, k, 24', [-0.0744827, -0.0756132, 1.0]]]
[['2, k, 0', [-0.243326, -0.372299, 1.0]], ['2, k, 1', [-0.247763, -0.0780413, 1.0]], ['2, k, 2', [-0.250635, 0.209176, 1.0]], ['2, k, 3', [-0.265057, 0.34791, 1.0]], ['2, k, 4', [-0.407227, 0.105971, 1.0]], ['2, k, 5', [-0.490058, 0.0128885, 1.0]], ['2, k, 6', [-0.543872, -0.0408458, 1.0]], ['2, k, 7', [-0.564588, -0.0651101, 1.0]], ['2, k, 8', [-0.113272, 0.109715, 1.0]], ['2, k, 9', [-0.0301415, 0.0371934, 1.0]], ['2, k, 10', [-0.0135643, -0.0257034, 1.0]], ['2, k, 11', [-0.0104795, -0.0787239, 1.0]], ['2, k, 12', [-0.307814, -0.37029, 1.0]], ['2, k, 13', [-0.389549, -0.714403, 1.0]], ['2, k, 14', [-0.413299, -1.05677, 1.0]], ['2, k, 15', [-0.428253, -1.10608, 1.0]], ['2, k, 16', [-0.172016, -0.364015, 1.0]], ['2, k, 17', [-0.0825257, -0.669331, 1.0]], ['2, k, 18', [-0.0553538, -1.04325, 1.0]], ['2, k, 19', [-0.0569858, -1.0962, 1.0]], ['2, k, 20', [-0.250199, 0.138341, 1.0]], ['2, k, 21', [-0.552403, -0.0714663, 1.0]], ['2, k, 22', [-0.493881, -0.0730797, 1.0]], ['2, k, 23', [-0.019296, -0.089536, 1.0]], ['2, k, 24', [-0.0733781, -0.0840233, 1.0]]]
[['2, k, 0', [-0.243268, -0.378645, 1.0]], ['2, k, 1', [-0.246842, -0.0858307, 1.0]], ['2, k, 2', [-0.248707, 0.20005, 1.0]], ['2, k, 3', [-0.264882, 0.339716, 1.0]], ['2, k, 4', [-0.406417, 0.0970388, 1.0]], ['2, k, 5', [-0.491662, 0.000830014, 1.0]], ['2, k, 6', [-0.535742, -0.04485, 1.0]], ['2, k, 7', [-0.566629, -0.0717751, 1.0]], ['2, k, 8', [-0.112502, 0.104305, 1.0]], ['2, k, 9', [-0.0299794, 0.0357603, 1.0]], ['2, k, 10', [-0.052634, -0.0359854, 1.0]], ['2, k, 11', [-0.0153508, -0.0857613, 1.0]], ['2, k, 12', [-0.307971, -0.376272, 1.0]], ['2, k, 13', [-0.390178, -0.715235, 1.0]], ['2, k, 14', [-0.413872, -1.05729, 1.0]], ['2, k, 15', [-0.42874, -1.10753, 1.0]], ['2, k, 16', [-0.171746, -0.370508, 1.0]], ['2, k, 17', [-0.0813934, -0.675005, 1.0]], ['2, k, 18', [-0.055632, -1.0439, 1.0]], ['2, k, 19', [-0.0554286, -1.09677, 1.0]], ['2, k, 20', [-0.24853, 0.129542, 1.0]], ['2, k, 21', [-0.543165, -0.0774788, 1.0]], ['2, k, 22', [-0.486297, -0.0782444, 1.0]], ['2, k, 23', [-0.0144802, -0.0971762, 1.0]], ['2, k, 24', [-0.081386, -0.0895269, 1.0]]]
[['2, k, 0', [-0.243602, -0.38516, 1.0]], ['2, k, 1', [-0.246511, -0.0929939, 1.0]], ['2, k, 2', [-0.247744, 0.192336, 1.0]], ['2, k, 3', [-0.264511, 0.330933, 1.0]], ['2, k, 4', [-0.405252, 0.088696, 1.0]], ['2, k, 5', [-0.49106, 0.000147963, 1.0]], ['2, k, 6', [-0.53544, -0.0526916, 1.0]], ['2, k, 7', [-0.56826, -0.0779055, 1.0]], ['2, k, 8', [-0.11185, 0.0956685, 1.0]], ['2, k, 9', [-0.0391444, 0.00256339, 1.0]], ['2, k, 10', [-0.110451, -0.0680737, 1.0]], ['2, k, 11', [-0.0354032, -0.0943448, 1.0]], ['2, k, 12', [-0.308343, -0.382759, 1.0]], ['2, k, 13', [-0.391765, -0.719814, 1.0]], ['2, k, 14', [-0.414546, -1.05734, 1.0]], ['2, k, 15', [-0.428884, -1.10801, 1.0]], ['2, k, 16', [-0.17205, -0.37691, 1.0]], ['2, k, 17', [-0.0799643, -0.680554, 1.0]], ['2, k, 18', [-0.0561214, -1.04477, 1.0]], ['2, k, 19', [-0.0553587, -1.09783, 1.0]], ['2, k, 20', [-0.247719, 0.121952, 1.0]], ['2, k, 21', [-0.559436, -0.0839842, 1.0]], ['2, k, 22', [-0.493562, -0.0859176, 1.0]], ['2, k, 23', [-0.0127553, -0.103421, 1.0]], ['2, k, 24', [-0.110537, -0.0974722, 1.0]]]
[['2, k, 0', [-0.24284, -0.393055, 1.0]], ['2, k, 1', [-0.246172, -0.101672, 1.0]], ['2, k, 2', [-0.24791, 0.182886, 1.0]], ['2, k, 3', [-0.264273, 0.322628, 1.0]], ['2, k, 4', [-0.403785, 0.08104, 1.0]], ['2, k, 5', [-0.487503, -0.0109842, 1.0]], ['2, k, 6', [-0.537359, -0.0672411, 1.0]], ['2, k, 7', [-0.566931, -0.0852029, 1.0]], ['2, k, 8', [-0.111403, 0.0865313, 1.0]], ['2, k, 9', [-0.0302932, 0.00912362, 1.0]], ['2, k, 10', [-0.014337, -0.0523277, 1.0]], ['2, k, 11', [-0.00536125, -0.101311, 1.0]], ['2, k, 12', [-0.307806, -0.390849, 1.0]], ['2, k, 13', [-0.393013, -0.720962, 1.0]], ['2, k, 14', [-0.41589, -1.05784, 1.0]], ['2, k, 15', [-0.429083, -1.10869, 1.0]], ['2, k, 16', [-0.171095, -0.384429, 1.0]], ['2, k, 17', [-0.0789733, -0.691917, 1.0]], ['2, k, 18', [-0.0579952, -1.03281, 1.0]], ['2, k, 19', [-0.0527105, -1.09664, 1.0]], ['2, k, 20', [-0.247747, 0.112693, 1.0]], ['2, k, 21', [-0.55975, -0.0912291, 1.0]], ['2, k, 22', [-0.493171, -0.0944523, 1.0]], ['2, k, 23', [-0.0179834, -0.112004, 1.0]], ['2, k, 24', [-0.0712219, -0.104333, 1.0]]]
[['2, k, 0', [-0.240951, -0.401485, 1.0]], ['2, k, 1', [-0.244955, -0.111288, 1.0]], ['2, k, 2', [-0.247439, 0.17216, 1.0]], ['2, k, 3', [-0.263768, 0.314012, 1.0]], ['2, k, 4', [-0.403678, 0.0717546, 1.0]], ['2, k, 5', [-0.499425, -0.0272351, 1.0]], ['2, k, 6', [-0.542071, -0.0767571, 1.0]], ['2, k, 7', [-0.571223, -0.0929903, 1.0]], ['2, k, 8', [-0.109779, 0.0759262, 1.0]], ['2, k, 9', [-0.031205, 0.00545142, 1.0]], ['2, k, 10', [-0.000706067, -0.0570272, 1.0]], ['2, k, 11', [-0.00216307, -0.108555, 1.0]], ['2, k, 12', [-0.306334, -0.399542, 1.0]], ['2, k, 13', [-0.393736, -0.723062, 1.0]], ['2, k, 14', [-0.417872, -1.05885, 1.0]], ['2, k, 15', [-0.428662, -1.10928, 1.0]], ['2, k, 16', [-0.168874, -0.392332, 1.0]], ['2, k, 17', [-0.0776393, -0.698067, 1.0]], ['2, k, 18', [-0.0590962, -1.03558, 1.0]], ['2, k, 19', [-0.0510806, -1.09993, 1.0]], ['2, k, 20', [-0.247081, 0.102235, 1.0]], ['2, k, 21', [-0.572619, -0.0991607, 1.0]], ['2, k, 22', [-0.504099, -0.100632, 1.0]], ['2, k, 23', [-0.0164413, -0.11796, 1.0]], ['2, k, 24', [-0.0636668, -0.11424, 1.0]]]
[['2, k, 0', [-0.240281, -0.410513, 1.0]], ['2, k, 1', [-0.244055, -0.120928, 1.0]], ['2, k, 2', [-0.246304, 0.162216, 1.0]], ['2, k, 3', [-0.262833, 0.302027, 1.0]], ['2, k, 4', [-0.403127, 0.0596396, 1.0]], ['2, k, 5', [-0.497708, -0.0326811, 1.0]], ['2, k, 6', [-0.542011, -0.0776283, 1.0]], ['2, k, 7', [-0.565924, -0.102554, 1.0]], ['2, k, 8', [-0.109759, 0.0671158, 1.0]], ['2, k, 9', [-0.0292088, -0.0011732, 1.0]], ['2, k, 10', [0.00102968, -0.0608368, 1.0]], ['2, k, 11', [-0.0038463, -0.116465, 1.0]], ['2, k, 12', [-0.305856, -0.408286, 1.0]], ['2, k, 13', [-0.394322, -0.724148, 1.0]], ['2, k, 14', [-0.419227, -1.05917, 1.0]], ['2, k, 15', [-0.428918, -1.11015, 1.0]], ['2, k, 16', [-0.168033, -0.401379, 1.0]], ['2, k, 17', [-0.076864, -0.70192, 1.0]], ['2, k, 18', [-0.060088, -1.02763, 1.0]], ['2, k, 19', [-0.0511514, -1.10009, 1.0]], ['2, k, 20', [-0.246006, 0.0923368, 1.0]], ['2, k, 21', [-0.541762, -0.109103, 1.0]], ['2, k, 22', [-0.486612, -0.108846, 1.0]], ['2, k, 23', [-0.0169482, -0.125464, 1.0]], ['2, k, 24', [-0.0616052, -0.120527, 1.0]]]
[['2, k, 0', [-0.239276, -0.418153, 1.0]], ['2, k, 1', [-0.242168, -0.130872, 1.0]], ['2, k, 2', [-0.243389, 0.149912, 1.0]], ['2, k, 3', [-0.26122, 0.289701, 1.0]], ['2, k, 4', [-0.402002, 0.0480208, 1.0]], ['2, k, 5', [-0.493536, -0.0380778, 1.0]], ['2, k, 6', [-0.535894, -0.0850246, 1.0]], ['2, k, 7', [-0.562559, -0.112836, 1.0]], ['2, k, 8', [-0.107813, 0.0542214, 1.0]], ['2, k, 9', [-0.0295479, -0.0265343, 1.0]], ['2, k, 10', [-0.0194, -0.0839003, 1.0]], ['2, k, 11', [-0.00290772, -0.125699, 1.0]], ['2, k, 12', [-0.304939, -0.415174, 1.0]], ['2, k, 13', [-0.394475, -0.722809, 1.0]], ['2, k, 14', [-0.420102, -1.05971, 1.0]], ['2, k, 15', [-0.429321, -1.11105, 1.0]], ['2, k, 16', [-0.166973, -0.409614, 1.0]], ['2, k, 17', [-0.0768926, -0.70488, 1.0]], ['2, k, 18', [-0.0600065, -1.03081, 1.0]], ['2, k, 19', [-0.0511735, -1.10184, 1.0]], ['2, k, 20', [-0.243359, 0.0806206, 1.0]], ['2, k, 21', [-0.539849, -0.118207, 1.0]], ['2, k, 22', [-0.481877, -0.119689, 1.0]], ['2, k, 23', [-0.0181698, -0.135307, 1.0]], ['2, k, 24', [-0.0677657, -0.129914, 1.0]]]
[['2, k, 0', [-0.239254, -0.429657, 1.0]], ['2, k, 1', [-0.24169, -0.142445, 1.0]], ['2, k, 2', [-0.242554, 0.138484, 1.0]], ['2, k, 3', [-0.260666, 0.27798, 1.0]], ['2, k, 4', [-0.401667, 0.0366426, 1.0]], ['2, k, 5', [-0.49243, -0.045514, 1.0]], ['2, k, 6', [-0.525528, -0.103507, 1.0]], ['2, k, 7', [-0.556194, -0.123005, 1.0]], ['2, k, 8', [-0.108074, 0.0424558, 1.0]], ['2, k, 9', [-0.03803, -0.0406496, 1.0]], ['2, k, 10', [-0.00974686, -0.095723, 1.0]], ['2, k, 11', [-0.00139141, -0.134478, 1.0]], ['2, k, 12', [-0.305263, -0.427448, 1.0]], ['2, k, 13', [-0.394369, -0.723684, 1.0]], ['2, k, 14', [-0.42077, -1.06054, 1.0]], ['2, k, 15', [-0.429408, -1.11147, 1.0]], ['2, k, 16', [-0.166643, -0.420055, 1.0]], ['2, k, 17', [-0.0765356, -0.707129, 1.0]], ['2, k, 18', [-0.0596671, -1.03216, 1.0]], ['2, k, 19', [-0.0507702, -1.10296, 1.0]], ['2, k, 20', [-0.242606, 0.0691336, 1.0]], ['2, k, 21', [-0.545429, -0.128005, 1.0]], ['2, k, 22', [-0.471849, -0.129915, 1.0]], ['2, k, 23', [-0.00869003, -0.146138, 1.0]], ['2, k, 24', [-0.0606333, -0.138533, 1.0]]]
[['2, k, 0', [-0.237672, -0.439898, 1.0]], ['2, k, 1', [-0.240517, -0.15411, 1.0]], ['2, k, 2', [-0.241892, 0.125668, 1.0]], ['2, k, 3', [-0.258428, 0.261309, 1.0]], ['2, k, 4', [-0.39995, 0.0212235, 1.0]], ['2, k, 5', [-0.492922, -0.0644164, 1.0]], ['2, k, 6', [-0.52596, -0.107113, 1.0]], ['2, k, 7', [-0.55549, -0.132451, 1.0]], ['2, k, 8', [-0.108266, 0.0310315, 1.0]], ['2, k, 9', [-0.0303199, -0.0399305, 1.0]], ['2, k, 10', [-0.00990021, -0.0950123, 1.0]], ['2, k, 11', [0.00352918, -0.144646, 1.0]], ['2, k, 12', [-0.303809, -0.438278, 1.0]], ['2, k, 13', [-0.393614, -0.729329, 1.0]], ['2, k, 14', [-0.420492, -1.06108, 1.0]], ['2, k, 15', [-0.42955, -1.11183, 1.0]], ['2, k, 16', [-0.164965, -0.429552, 1.0]], ['2, k, 17', [-0.0747837, -0.715134, 1.0]], ['2, k, 18', [-0.0593779, -1.03278, 1.0]], ['2, k, 19', [-0.0506126, -1.10343, 1.0]], ['2, k, 20', [-0.241807, 0.0565733, 1.0]], ['2, k, 21', [-0.537266, -0.137197, 1.0]], ['2, k, 22', [-0.472588, -0.138518, 1.0]], ['2, k, 23', [-0.014106, -0.156566, 1.0]], ['2, k, 24', [-0.0569612, -0.149495, 1.0]]]
[['2, k, 0', [-0.236905, -0.450195, 1.0]], ['2, k, 1', [-0.239873, -0.166757, 1.0]], ['2, k, 2', [-0.2414, 0.110669, 1.0]], ['2, k, 3', [-0.256857, 0.248015, 1.0]], ['2, k, 4', [-0.39857, 0.0133645, 1.0]], ['2, k, 5', [-0.491455, -0.0723677, 1.0]], ['2, k, 6', [-0.51364, -0.125183, 1.0]], ['2, k, 7', [-0.553436, -0.143101, 1.0]], ['2, k, 8', [-0.107131, 0.0172741, 1.0]], ['2, k, 9', [-0.0295042, -0.0485776, 1.0]], ['2, k, 10', [-0.0248193, -0.106939, 1.0]], ['2, k, 11', [-0.0151433, -0.155478, 1.0]], ['2, k, 12', [-0.303046, -0.447466, 1.0]], ['2, k, 13', [-0.393834, -0.732597, 1.0]], ['2, k, 14', [-0.419863, -1.06075, 1.0]], ['2, k, 15', [-0.429636, -1.11207, 1.0]], ['2, k, 16', [-0.164234, -0.440617, 1.0]], ['2, k, 17', [-0.0713257, -0.724786, 1.0]], ['2, k, 18', [-0.05812, -1.03422, 1.0]], ['2, k, 19', [-0.0495958, -1.10548, 1.0]], ['2, k, 20', [-0.241275, 0.0421531, 1.0]], ['2, k, 21', [-0.54698, -0.148284, 1.0]], ['2, k, 22', [-0.46799, -0.150132, 1.0]], ['2, k, 23', [-0.0140269, -0.166798, 1.0]], ['2, k, 24', [-0.0967964, -0.160296, 1.0]]]
[['2, k, 0', [-0.235792, -0.463074, 1.0]], ['2, k, 1', [-0.238599, -0.179431, 1.0]], ['2, k, 2', [-0.239968, 0.0985398, 1.0]], ['2, k, 3', [-0.25572, 0.236889, 1.0]], ['2, k, 4', [-0.39668, -0.00101555, 1.0]], ['2, k, 5', [-0.489462, -0.0815639, 1.0]], ['2, k, 6', [-0.529297, -0.143749, 1.0]], ['2, k, 7', [-0.557828, -0.153747, 1.0]], ['2, k, 8', [-0.106674, 0.00447141, 1.0]], ['2, k, 9', [-0.0291765, -0.0525509, 1.0]], ['2, k, 10', [-0.0172015, -0.111345, 1.0]], ['2, k, 11', [0.00276935, -0.166565, 1.0]], ['2, k, 12', [-0.301508, -0.460204, 1.0]], ['2, k, 13', [-0.396978, -0.740867, 1.0]], ['2, k, 14', [-0.420143, -1.06097, 1.0]], ['2, k, 15', [-0.429781, -1.11247, 1.0]], ['2, k, 16', [-0.163576, -0.453278, 1.0]], ['2, k, 17', [-0.0682916, -0.735701, 1.0]], ['2, k, 18', [-0.0582763, -1.03533, 1.0]], ['2, k, 19', [-0.0501383, -1.10695, 1.0]], ['2, k, 20', [-0.23988, 0.0298533, 1.0]], ['2, k, 21', [-0.535346, -0.156191, 1.0]], ['2, k, 22', [-0.477724, -0.16022, 1.0]], ['2, k, 23', [0.0120383, -0.175289, 1.0]], ['2, k, 24', [-0.0608945, -0.170811, 1.0]]]
[['2, k, 0', [-0.235616, -0.474516, 1.0]], ['2, k, 1', [-0.237577, -0.191287, 1.0]], ['2, k, 2', [-0.238065, 0.086273, 1.0]], ['2, k, 3', [-0.254224, 0.222476, 1.0]], ['2, k, 4', [-0.397817, -0.0157134, 1.0]], ['2, k, 5', [-0.485741, -0.0904366, 1.0]], ['2, k, 6', [-0.527792, -0.143137, 1.0]], ['2, k, 7', [-0.558545, -0.165997, 1.0]], ['2, k, 8', [-0.106363, -0.00991454, 1.0]], ['2, k, 9', [-0.028217, -0.0651086, 1.0]], ['2, k, 10', [-0.0127519, -0.119986, 1.0]], ['2, k, 11', [0.00173782, -0.17704, 1.0]], ['2, k, 12', [-0.301373, -0.471215, 1.0]], ['2, k, 13', [-0.399915, -0.750072, 1.0]], ['2, k, 14', [-0.419122, -1.06317, 1.0]], ['2, k, 15', [-0.430081, -1.11307, 1.0]], ['2, k, 16', [-0.163377, -0.464822, 1.0]], ['2, k, 17', [-0.0651093, -0.745447, 1.0]], ['2, k, 18', [-0.0639416, -1.04258, 1.0]], ['2, k, 19', [-0.0501239, -1.10697, 1.0]], ['2, k, 20', [-0.238201, 0.0176829, 1.0]], ['2, k, 21', [-0.551588, -0.168879, 1.0]], ['2, k, 22', [-0.477467, -0.170341, 1.0]], ['2, k, 23', [-0.0124371, -0.188127, 1.0]], ['2, k, 24', [-0.058385, -0.180816, 1.0]]]
