[['2, k, 0', [0.1611128, 0.003003654, 1.0]], ['2, k, 1', [0.1650451, 0.3158883, 1.0]], ['2, k, 2', [0.167666, 0.6178478, 1.0]], ['2, k, 3', [0.1599665, 0.7584759, 1.0]], ['2, k, 4', [-0.009701243, 0.4987111, 1.0]], ['2, k, 5', [0.03106229, 0.3031462, 1.0]], ['2, k, 6', [0.1041843, 0.1362801, 1.0]], ['2, k, 7', [0.1489175, 0.07214508, 1.0]], ['2, k, 8', [0.3355461, 0.5000734, 1.0]], ['2, k, 9', [0.2847895, 0.2860969, 1.0]], ['2, k, 10', [0.199938, 0.1263543, 1.0]], ['2, k, 11', [0.1587025, 0.07328062, 1.0]], ['2, k, 12', [0.08077548, 0.004075575, 1.0]], ['2, k, 13', [0.07668834, -0.320171, 1.0]], ['2, k, 14', [0.09891377, -0.6445639, 1.0]], ['2, k, 15', [0.0608782, -0.7234255, 1.0]], ['2, k, 16', [0.2364458, 0.001900863, 1.0]], ['2, k, 17', [0.2442945, -0.3471199, 1.0]], ['2, k, 18', [0.2376335, -0.6556161, 1.0]], ['2, k, 19', [0.2249468, -0.7226343, 1.0]], ['2, k, 20', [0.1672142, 0.5439114, 1.0]], ['2, k, 21', [0.1654494, 0.03763223, 1.0]], ['2, k, 22', [0.1832541, 0.1079189, 1.0]], ['2, k, 23', [0.1436654, 0.04038526, 1.0]], ['2, k, 24', [0.1431752, 0.01592703, 1.0]]]
[['2, k, 0', [0.1672816, 0.006864293, 1.0]], ['2, k, 1', [0.1640763, 0.3240363, 1.0]], ['2, k, 2', [0.1512256, 0.6363872, 1.0]], ['2, k, 3', [0.1705186, 0.765215, 1.0]], ['2, k, 4', [0.01660078, 0.5806993, 1.0]], ['2, k, 5', [0.03477559, 0.4572259, 1.0]], ['2, k, 6', [0.1391414, 0.4221538, 1.0]], ['2, k, 7', [0.1632694, 0.4337537, 1.0]], ['2, k, 8', [0.3169992, 0.5014543, 1.0]], ['2, k, 9', [0.2924123, 0.4352646, 1.0]], ['2, k, 10', [0.1336754, 0.4216774, 1.0]], ['2, k, 11', [0.1608248, 0.4331391, 1.0]], ['2, k, 12', [0.08540222, 0.008755898, 1.0]], ['2, k, 13', [0.08143073, -0.3367195, 1.0]], ['2, k, 14', [0.1015373, -0.6480021, 1.0]], ['2, k, 15', [0.03917093, -0.7171013, 1.0]], ['2, k, 16', [0.2441612, 0.004027403, 1.0]], ['2, k, 17', [0.2475544, -0.3553985, 1.0]], ['2, k, 18', [0.2331942, -0.6545984, 1.0]], ['2, k, 19', [0.2279653, -0.7247902, 1.0]], ['2, k, 20', [0.1556497, 0.5587274, 1.0]], ['2, k, 21', [0.1817295, 0.4385336, 1.0]], ['2, k, 22', [0.1984368, 0.4062684, 1.0]], ['2, k, 23', [0.1622959, 0.4453399, 1.0]], ['2, k, 24', [0.1129478, 0.4221105, 1.0]]]
[['2, k, 0', [0.1665358, 0.0008973738, 1.0]], ['2, k, 1', [0.1636753, 0.3242303, 1.0]], ['2, k, 2', [0.1548704, 0.6425349, 1.0]], ['2, k, 3', [0.1678438, 0.773777, 1.0]], ['2, k, 4', [0.01985246, 0.5526993, 1.0]], ['2, k, 5', [0.03587332, 0.4615765, 1.0]], ['2, k, 6', [0.1385511, 0.4489751, 1.0]], ['2, k, 7', [0.1588929, 0.4707737, 1.0]], ['2, k, 8', [0.3149895, 0.4999918, 1.0]], ['2, k, 9', [0.293355, 0.4430178, 1.0]], ['2, k, 10', [0.2034337, 0.4648166, 1.0]], ['2, k, 11', [0.1693115, 0.4757487, 1.0]], ['2, k, 12', [0.0831375, 0.002667729, 1.0]], ['2, k, 13', [0.081711, -0.33869, 1.0]], ['2, k, 14', [0.1016055, -0.6477413, 1.0]], ['2, k, 15', [0.03890152, -0.7166514, 1.0]], ['2, k, 16', [0.2447697, -0.001513078, 1.0]], ['2, k, 17', [0.2473669, -0.3555745, 1.0]], ['2, k, 18', [0.2329815, -0.6550393, 1.0]], ['2, k, 19', [0.2250579, -0.7254072, 1.0]], ['2, k, 20', [0.1574146, 0.5633629, 1.0]], ['2, k, 21', [0.1828541, 0.4755559, 1.0]], ['2, k, 22', [0.2074924, 0.4668099, 1.0]], ['2, k, 23', [0.1554625, 0.4827342, 1.0]], ['2, k, 24', [0.1272632, 0.4577253, 1.0]]]
[['2, k, 0', [0.1666892, -0.000570505, 1.0]], ['2, k, 1', [0.1674065, 0.3185984, 1.0]], ['2, k, 2', [0.1725342, 0.6222385, 1.0]], ['2, k, 3', [0.1613918, 0.7846985, 1.0]], ['2, k, 4', [0.01607504, 0.536666, 1.0]], ['2, k, 5', [0.04663058, 0.4921556, 1.0]], ['2, k, 6', [0.137758, 0.4888429, 1.0]], ['2, k, 7', [0.1599805, 0.5166208, 1.0]], ['2, k, 8', [0.3098783, 0.4960519, 1.0]], ['2, k, 9', [0.3012815, 0.4716287, 1.0]], ['2, k, 10', [0.1840744, 0.5134145, 1.0]], ['2, k, 11', [0.1712409, 0.5203324, 1.0]], ['2, k, 12', [0.08281698, 0.001042513, 1.0]], ['2, k, 13', [0.08163553, -0.3427281, 1.0]], ['2, k, 14', [0.1012244, -0.6488283, 1.0]], ['2, k, 15', [0.03362355, -0.7108206, 1.0]], ['2, k, 16', [0.2453458, -0.002728334, 1.0]], ['2, k, 17', [0.247281, -0.3556206, 1.0]], ['2, k, 18', [0.2313718, -0.6557143, 1.0]], ['2, k, 19', [0.2219426, -0.7255663, 1.0]], ['2, k, 20', [0.1700642, 0.5488518, 1.0]], ['2, k, 21', [0.2122609, 0.5309013, 1.0]], ['2, k, 22', [0.1940563, 0.4850547, 1.0]], ['2, k, 23', [0.1559309, 0.531409, 1.0]], ['2, k, 24', [0.1312071, 0.4961482, 1.0]]]
[['2, k, 0', [0.166674, -0.0005674611, 1.0]], ['2, k, 1', [0.1690386, 0.3168968, 1.0]], ['2, k, 2', [0.1758118, 0.618683, 1.0]], ['2, k, 3', [0.1608061, 0.7847474, 1.0]], ['2, k, 4', [0.01538897, 0.5340323, 1.0]], ['2, k, 5', [0.03669352, 0.5186028, 1.0]], ['2, k, 6', [0.1391507, 0.543003, 1.0]], ['2, k, 7', [0.1606178, 0.5603167, 1.0]], ['2, k, 8', [0.3090085, 0.4950113, 1.0]], ['2, k, 9', [0.2970681, 0.5049139, 1.0]], ['2, k, 10', [0.2085227, 0.5456608, 1.0]], ['2, k, 11', [0.1721117, 0.5603629, 1.0]], ['2, k, 12', [0.082527, 0.001170675, 1.0]], ['2, k, 13', [0.08159476, -0.3422864, 1.0]], ['2, k, 14', [0.1006968, -0.6494843, 1.0]], ['2, k, 15', [0.05874043, -0.7240871, 1.0]], ['2, k, 16', [0.2454374, -0.002757047, 1.0]], ['2, k, 17', [0.2471834, -0.3549692, 1.0]], ['2, k, 18', [0.2317835, -0.6566357, 1.0]], ['2, k, 19', [0.2236201, -0.725894, 1.0]], ['2, k, 20', [0.1736126, 0.5451893, 1.0]], ['2, k, 21', [0.181794, 0.5721314, 1.0]], ['2, k, 22', [0.1986337, 0.5355604, 1.0]], ['2, k, 23', [0.1585794, 0.5761619, 1.0]], ['2, k, 24', [0.1281576, 0.5442739, 1.0]]]
[['2, k, 0', [0.1668355, 0.003120824, 1.0]], ['2, k, 1', [0.1700822, 0.3173472, 1.0]], ['2, k, 2', [0.1768284, 0.6183662, 1.0]], ['2, k, 3', [0.1609051, 0.7848594, 1.0]], ['2, k, 4', [0.01544221, 0.5333489, 1.0]], ['2, k, 5', [0.03509533, 0.5298264, 1.0]], ['2, k, 6', [0.1352649, 0.5677785, 1.0]], ['2, k, 7', [0.1647585, 0.6090274, 1.0]], ['2, k, 8', [0.309446, 0.4958442, 1.0]], ['2, k, 9', [0.2971892, 0.5178509, 1.0]], ['2, k, 10', [0.2038507, 0.5606152, 1.0]], ['2, k, 11', [0.1682363, 0.6038564, 1.0]], ['2, k, 12', [0.08144538, 0.005737538, 1.0]], ['2, k, 13', [0.08168156, -0.3382249, 1.0]], ['2, k, 14', [0.1005553, -0.64951, 1.0]], ['2, k, 15', [0.05525121, -0.7247236, 1.0]], ['2, k, 16', [0.2467588, 0.0004765927, 1.0]], ['2, k, 17', [0.2491495, -0.3447768, 1.0]], ['2, k, 18', [0.2320204, -0.6563734, 1.0]], ['2, k, 19', [0.2243329, -0.7257501, 1.0]], ['2, k, 20', [0.1747446, 0.5449855, 1.0]], ['2, k, 21', [0.1842823, 0.6303078, 1.0]], ['2, k, 22', [0.1655605, 0.5645047, 1.0]], ['2, k, 23', [0.1539269, 0.6272923, 1.0]], ['2, k, 24', [0.1270448, 0.5802253, 1.0]]]
[['2, k, 0', [0.1679885, 0.0157758, 1.0]], ['2, k, 1', [0.1722797, 0.3231093, 1.0]], ['2, k, 2', [0.1780228, 0.6205688, 1.0]], ['2, k, 3', [0.1672067, 0.779889, 1.0]], ['2, k, 4', [0.01546488, 0.533365, 1.0]], ['2, k, 5', [0.02404385, 0.5540649, 1.0]], ['2, k, 6', [0.1338, 0.6112218, 1.0]], ['2, k, 7', [0.1628028, 0.6460087, 1.0]], ['2, k, 8', [0.3092611, 0.4970095, 1.0]], ['2, k, 9', [0.3101476, 0.5358889, 1.0]], ['2, k, 10', [0.2048208, 0.6257029, 1.0]], ['2, k, 11', [0.1703512, 0.6470413, 1.0]], ['2, k, 12', [0.08107398, 0.0196276, 1.0]], ['2, k, 13', [0.08222116, -0.3327067, 1.0]], ['2, k, 14', [0.1002959, -0.6492784, 1.0]], ['2, k, 15', [0.05517813, -0.7249674, 1.0]], ['2, k, 16', [0.2493834, 0.01164644, 1.0]], ['2, k, 17', [0.2487928, -0.3431777, 1.0]], ['2, k, 18', [0.2319544, -0.6565483, 1.0]], ['2, k, 19', [0.2244445, -0.7257522, 1.0]], ['2, k, 20', [0.1763038, 0.5477937, 1.0]], ['2, k, 21', [0.1874778, 0.662519, 1.0]], ['2, k, 22', [0.1994804, 0.6199514, 1.0]], ['2, k, 23', [0.1308518, 0.6876414, 1.0]], ['2, k, 24', [0.1599219, 0.6028668, 1.0]]]
[['2, k, 0', [0.1679482, 0.0321375, 1.0]], ['2, k, 1', [0.1735216, 0.3357024, 1.0]], ['2, k, 2', [0.1789941, 0.6288679, 1.0]], ['2, k, 3', [0.168804, 0.782114, 1.0]], ['2, k, 4', [0.02361509, 0.5363927, 1.0]], ['2, k, 5', [0.01665178, 0.5799565, 1.0]], ['2, k, 6', [0.1201876, 0.6658828, 1.0]], ['2, k, 7', [0.1597913, 0.6914883, 1.0]], ['2, k, 8', [0.3084291, 0.5014607, 1.0]], ['2, k, 9', [0.3142207, 0.5567232, 1.0]], ['2, k, 10', [0.2125322, 0.6429756, 1.0]], ['2, k, 11', [0.1690767, 0.6867798, 1.0]], ['2, k, 12', [0.07948712, 0.03704192, 1.0]], ['2, k, 13', [0.0829054, -0.329232, 1.0]], ['2, k, 14', [0.1002026, -0.6497895, 1.0]], ['2, k, 15', [0.02348328, -0.7167969, 1.0]], ['2, k, 16', [0.2509124, 0.0263671, 1.0]], ['2, k, 17', [0.2491167, -0.340188, 1.0]], ['2, k, 18', [0.2325865, -0.6573802, 1.0]], ['2, k, 19', [0.2245132, -0.7258475, 1.0]], ['2, k, 20', [0.1775497, 0.5570503, 1.0]], ['2, k, 21', [0.1779432, 0.7268932, 1.0]], ['2, k, 22', [0.1596482, 0.6476961, 1.0]], ['2, k, 23', [0.1565773, 0.7268893, 1.0]], ['2, k, 24', [0.1295313, 0.6657659, 1.0]]]
[['2, k, 0', [0.1690008, 0.06082773, 1.0]], ['2, k, 1', [0.178788, 0.389689, 1.0]], ['2, k, 2', [0.1869317, 0.6971439, 1.0]], ['2, k, 3', [0.1790805, 0.8446826, 1.0]], ['2, k, 4', [0.03968342, 0.5460071, 1.0]], ['2, k, 5', [0.01570569, 0.5921677, 1.0]], ['2, k, 6', [0.111403, 0.6814758, 1.0]], ['2, k, 7', [0.1596951, 0.7267396, 1.0]], ['2, k, 8', [0.3130141, 0.5681169, 1.0]], ['2, k, 9', [0.3131065, 0.5779269, 1.0]], ['2, k, 10', [0.2069606, 0.6986882, 1.0]], ['2, k, 11', [0.170065, 0.7285577, 1.0]], ['2, k, 12', [0.08092117, 0.06530698, 1.0]], ['2, k, 13', [0.08259438, -0.3171014, 1.0]], ['2, k, 14', [0.1002578, -0.6498173, 1.0]], ['2, k, 15', [0.02481398, -0.7148515, 1.0]], ['2, k, 16', [0.2517322, 0.05438624, 1.0]], ['2, k, 17', [0.2489856, -0.3252739, 1.0]], ['2, k, 18', [0.2328629, -0.6582112, 1.0]], ['2, k, 19', [0.2251935, -0.7253708, 1.0]], ['2, k, 20', [0.1851081, 0.6219025, 1.0]], ['2, k, 21', [0.1790891, 0.758269, 1.0]], ['2, k, 22', [0.1951863, 0.6986285, 1.0]], ['2, k, 23', [0.1574801, 0.7627131, 1.0]], ['2, k, 24', [0.1319917, 0.7018816, 1.0]]]
[['2, k, 0', [0.1717606, 0.07989958, 1.0]], ['2, k, 1', [0.1792773, 0.39213, 1.0]], ['2, k, 2', [0.1869406, 0.6971723, 1.0]], ['2, k, 3', [0.1790896, 0.8447118, 1.0]], ['2, k, 4', [0.03660489, 0.5481563, 1.0]], ['2, k, 5', [0.01578019, 0.6117802, 1.0]], ['2, k, 6', [0.1414836, 0.7456337, 1.0]], ['2, k, 7', [0.160469, 0.7672705, 1.0]], ['2, k, 8', [0.3130163, 0.568124, 1.0]], ['2, k, 9', [0.314244, 0.598086, 1.0]], ['2, k, 10', [0.2086185, 0.7221773, 1.0]], ['2, k, 11', [0.1705291, 0.7635731, 1.0]], ['2, k, 12', [0.08309029, 0.08111957, 1.0]], ['2, k, 13', [0.08176928, -0.2925202, 1.0]], ['2, k, 14', [0.1002537, -0.6497135, 1.0]], ['2, k, 15', [0.05038137, -0.7241761, 1.0]], ['2, k, 16', [0.2551241, 0.07666972, 1.0]], ['2, k, 17', [0.2495135, -0.3046723, 1.0]], ['2, k, 18', [0.2326888, -0.6575543, 1.0]], ['2, k, 19', [0.2212168, -0.7255353, 1.0]], ['2, k, 20', [0.1851662, 0.6221607, 1.0]], ['2, k, 21', [0.1812658, 0.8013906, 1.0]], ['2, k, 22', [0.1965933, 0.7349077, 1.0]], ['2, k, 23', [0.1520614, 0.8039914, 1.0]], ['2, k, 24', [0.1309749, 0.7338503, 1.0]]]
[['2, k, 0', [0.172616, 0.09844561, 1.0]], ['2, k, 1', [0.1793583, 0.3964985, 1.0]], ['2, k, 2', [0.186715, 0.6966819, 1.0]], ['2, k, 3', [0.1788592, 0.8442121, 1.0]], ['2, k, 4', [0.03309269, 0.547475, 1.0]], ['2, k, 5', [0.01803304, 0.6335722, 1.0]], ['2, k, 6', [0.1359396, 0.7488356, 1.0]], ['2, k, 7', [0.1591198, 0.8015738, 1.0]], ['2, k, 8', [0.31295, 0.5679755, 1.0]], ['2, k, 9', [0.3136301, 0.6208923, 1.0]], ['2, k, 10', [0.2103632, 0.7432548, 1.0]], ['2, k, 11', [0.170488, 0.8023035, 1.0]], ['2, k, 12', [0.08471502, 0.09903619, 1.0]], ['2, k, 13', [0.08199454, -0.284629, 1.0]], ['2, k, 14', [0.1003124, -0.6502748, 1.0]], ['2, k, 15', [0.05127876, -0.7243582, 1.0]], ['2, k, 16', [0.2551298, 0.09477712, 1.0]], ['2, k, 17', [0.2496147, -0.2875729, 1.0]], ['2, k, 18', [0.2327192, -0.6576942, 1.0]], ['2, k, 19', [0.222535, -0.7260118, 1.0]], ['2, k, 20', [0.1851144, 0.6221763, 1.0]], ['2, k, 21', [0.179502, 0.8423679, 1.0]], ['2, k, 22', [0.1975733, 0.7710277, 1.0]], ['2, k, 23', [0.1554992, 0.8438564, 1.0]], ['2, k, 24', [0.1310564, 0.7752827, 1.0]]]
[['2, k, 0', [0.1742541, 0.1039666, 1.0]], ['2, k, 1', [0.1799131, 0.3982907, 1.0]], ['2, k, 2', [0.1865373, 0.6944648, 1.0]], ['2, k, 3', [0.1786784, 0.8419492, 1.0]], ['2, k, 4', [0.0305247, 0.5459125, 1.0]], ['2, k, 5', [0.01827533, 0.6521505, 1.0]], ['2, k, 6', [0.1353915, 0.8034734, 1.0]], ['2, k, 7', [0.1620156, 0.839664, 1.0]], ['2, k, 8', [0.3129536, 0.5676032, 1.0]], ['2, k, 9', [0.3118107, 0.6444053, 1.0]], ['2, k, 10', [0.201068, 0.7917554, 1.0]], ['2, k, 11', [0.1692258, 0.8363878, 1.0]], ['2, k, 12', [0.08586252, 0.1020331, 1.0]], ['2, k, 13', [0.08216137, -0.2815634, 1.0]], ['2, k, 14', [0.1008555, -0.6499385, 1.0]], ['2, k, 15', [0.035744, -0.7129403, 1.0]], ['2, k, 16', [0.2572535, 0.1034085, 1.0]], ['2, k, 17', [0.2502818, -0.2789765, 1.0]], ['2, k, 18', [0.2333679, -0.6576387, 1.0]], ['2, k, 19', [0.222679, -0.7255878, 1.0]], ['2, k, 20', [0.185118, 0.6217603, 1.0]], ['2, k, 21', [0.1807551, 0.884479, 1.0]], ['2, k, 22', [0.196689, 0.8045959, 1.0]], ['2, k, 23', [0.1551964, 0.8830943, 1.0]], ['2, k, 24', [0.1284395, 0.8065761, 1.0]]]
[['2, k, 0', [0.1747355, 0.1085454, 1.0]], ['2, k, 1', [0.180027, 0.4010919, 1.0]], ['2, k, 2', [0.1862827, 0.6940769, 1.0]], ['2, k, 3', [0.1784183, 0.8415543, 1.0]], ['2, k, 4', [0.02863388, 0.5455838, 1.0]], ['2, k, 5', [0.02168508, 0.6729222, 1.0]], ['2, k, 6', [0.1241638, 0.8153839, 1.0]], ['2, k, 7', [0.1626715, 0.8738866, 1.0]], ['2, k, 8', [0.3129318, 0.5676128, 1.0]], ['2, k, 9', [0.3134544, 0.6608828, 1.0]], ['2, k, 10', [0.1980002, 0.8124492, 1.0]], ['2, k, 11', [0.1676771, 0.867679, 1.0]], ['2, k, 12', [0.08649527, 0.1067336, 1.0]], ['2, k, 13', [0.08241488, -0.2763536, 1.0]], ['2, k, 14', [0.1012997, -0.6504616, 1.0]], ['2, k, 15', [0.05491958, -0.72567, 1.0]], ['2, k, 16', [0.2575642, 0.1074854, 1.0]], ['2, k, 17', [0.251323, -0.2752682, 1.0]], ['2, k, 18', [0.2332721, -0.6573308, 1.0]], ['2, k, 19', [0.2184366, -0.7252027, 1.0]], ['2, k, 20', [0.1850196, 0.6217609, 1.0]], ['2, k, 21', [0.1850386, 0.9197353, 1.0]], ['2, k, 22', [0.1943386, 0.8340304, 1.0]], ['2, k, 23', [0.1525652, 0.917625, 1.0]], ['2, k, 24', [0.1250844, 0.8374441, 1.0]]]
[['2, k, 0', [0.1739441, 0.1116287, 1.0]], ['2, k, 1', [0.1786605, 0.401897, 1.0]], ['2, k, 2', [0.1811799, 0.6890435, 1.0]], ['2, k, 3', [0.1732026, 0.8364224, 1.0]], ['2, k, 4', [0.02465769, 0.5435438, 1.0]], ['2, k, 5', [0.02910155, 0.7033991, 1.0]], ['2, k, 6', [0.1247238, 0.8435751, 1.0]], ['2, k, 7', [0.161903, 0.9034742, 1.0]], ['2, k, 8', [0.3133443, 0.5675825, 1.0]], ['2, k, 9', [0.3116202, 0.6791631, 1.0]], ['2, k, 10', [0.2033175, 0.8496132, 1.0]], ['2, k, 11', [0.1679467, 0.8991915, 1.0]], ['2, k, 12', [0.08557039, 0.1094628, 1.0]], ['2, k, 13', [0.08266619, -0.2733615, 1.0]], ['2, k, 14', [0.1002188, -0.6333877, 1.0]], ['2, k, 15', [0.06100691, -0.7152616, 1.0]], ['2, k, 16', [0.2569184, 0.1105876, 1.0]], ['2, k, 17', [0.2510892, -0.2720678, 1.0]], ['2, k, 18', [0.2333677, -0.657464, 1.0]], ['2, k, 19', [0.217004, -0.7262112, 1.0]], ['2, k, 20', [0.1815252, 0.6193381, 1.0]], ['2, k, 21', [0.18517, 0.9425356, 1.0]], ['2, k, 22', [0.1932191, 0.8669813, 1.0]], ['2, k, 23', [0.1518847, 0.9460682, 1.0]], ['2, k, 24', [0.1250023, 0.867892, 1.0]]]
[['2, k, 0', [0.1750898, 0.1197965, 1.0]], ['2, k, 1', [0.1787486, 0.4036241, 1.0]], ['2, k, 2', [0.1810522, 0.6873024, 1.0]], ['2, k, 3', [0.1730729, 0.8346465, 1.0]], ['2, k, 4', [0.02442562, 0.5432625, 1.0]], ['2, k, 5', [0.02534364, 0.7135193, 1.0]], ['2, k, 6', [0.1288643, 0.8736116, 1.0]], ['2, k, 7', [0.159988, 0.9318941, 1.0]], ['2, k, 8', [0.3132485, 0.5687526, 1.0]], ['2, k, 9', [0.3068686, 0.6957979, 1.0]], ['2, k, 10', [0.2032068, 0.8798891, 1.0]], ['2, k, 11', [0.1684377, 0.9320517, 1.0]], ['2, k, 12', [0.08640397, 0.1166481, 1.0]], ['2, k, 13', [0.08257345, -0.2660634, 1.0]], ['2, k, 14', [0.1008679, -0.6259651, 1.0]], ['2, k, 15', [0.06557433, -0.7096405, 1.0]], ['2, k, 16', [0.2583056, 0.119272, 1.0]], ['2, k, 17', [0.2520326, -0.2633131, 1.0]], ['2, k, 18', [0.2332024, -0.6570086, 1.0]], ['2, k, 19', [0.2192456, -0.7265996, 1.0]], ['2, k, 20', [0.1813935, 0.6187364, 1.0]], ['2, k, 21', [0.1769365, 0.9808399, 1.0]], ['2, k, 22', [0.1921739, 0.9002972, 1.0]], ['2, k, 23', [0.1531039, 0.975686, 1.0]], ['2, k, 24', [0.1269466, 0.8985444, 1.0]]]
[['2, k, 0', [0.1759518, 0.1202932, 1.0]], ['2, k, 1', [0.1790207, 0.4030271, 1.0]], ['2, k, 2', [0.1810813, 0.6772577, 1.0]], ['2, k, 3', [0.1731057, 0.8243905, 1.0]], ['2, k, 4', [0.02391721, 0.5415149, 1.0]], ['2, k, 5', [0.02164144, 0.7246711, 1.0]], ['2, k, 6', [0.1264257, 0.8942379, 1.0]], ['2, k, 7', [0.1600032, 0.9560308, 1.0]], ['2, k, 8', [0.3128541, 0.5704333, 1.0]], ['2, k, 9', [0.2829359, 0.759956, 1.0]], ['2, k, 10', [0.1943548, 0.9100444, 1.0]], ['2, k, 11', [0.1686802, 0.9532942, 1.0]], ['2, k, 12', [0.08691956, 0.1170321, 1.0]], ['2, k, 13', [0.08264238, -0.2655164, 1.0]], ['2, k, 14', [0.1015476, -0.6250024, 1.0]], ['2, k, 15', [0.06580667, -0.7084496, 1.0]], ['2, k, 16', [0.259514, 0.1198718, 1.0]], ['2, k, 17', [0.2520436, -0.2625687, 1.0]], ['2, k, 18', [0.23294, -0.6567628, 1.0]], ['2, k, 19', [0.2212782, -0.7267349, 1.0]], ['2, k, 20', [0.1813422, 0.6117156, 1.0]], ['2, k, 21', [0.1771688, 1.005087, 1.0]], ['2, k, 22', [0.1961452, 0.9167722, 1.0]], ['2, k, 23', [0.1516626, 0.9986601, 1.0]], ['2, k, 24', [0.1240839, 0.9202898, 1.0]]]
[['2, k, 0', [0.1766438, 0.121919, 1.0]], ['2, k, 1', [0.1791442, 0.4016207, 1.0]], ['2, k, 2', [0.1800521, 0.6636859, 1.0]], ['2, k, 3', [0.1720595, 0.8105453, 1.0]], ['2, k, 4', [0.02318854, 0.5395001, 1.0]], ['2, k, 5', [0.01775616, 0.7427197, 1.0]], ['2, k, 6', [0.1223543, 0.9185995, 1.0]], ['2, k, 7', [0.1595253, 0.9796619, 1.0]], ['2, k, 8', [0.3127358, 0.5722678, 1.0]], ['2, k, 9', [0.2908826, 0.753175, 1.0]], ['2, k, 10', [0.1971669, 0.9329559, 1.0]], ['2, k, 11', [0.169441, 0.9786332, 1.0]], ['2, k, 12', [0.08761555, 0.1183476, 1.0]], ['2, k, 13', [0.0826522, -0.2641187, 1.0]], ['2, k, 14', [0.1018172, -0.6235686, 1.0]], ['2, k, 15', [0.0659982, -0.707397, 1.0]], ['2, k, 16', [0.2601509, 0.1217454, 1.0]], ['2, k, 17', [0.2521414, -0.2606193, 1.0]], ['2, k, 18', [0.2322967, -0.6568817, 1.0]], ['2, k, 19', [0.2251441, -0.7271268, 1.0]], ['2, k, 20', [0.1804694, 0.6010357, 1.0]], ['2, k, 21', [0.1803072, 1.01825, 1.0]], ['2, k, 22', [0.1906636, 0.9414544, 1.0]], ['2, k, 23', [0.1549644, 1.023422, 1.0]], ['2, k, 24', [0.1258978, 0.9463292, 1.0]]]
[['2, k, 0', [0.1776, 0.1228603, 1.0]], ['2, k, 1', [0.1791845, 0.4002142, 1.0]], ['2, k, 2', [0.1792444, 0.6606834, 1.0]], ['2, k, 3', [0.1712351, 0.8074844, 1.0]], ['2, k, 4', [0.02289217, 0.5393498, 1.0]], ['2, k, 5', [0.03354518, 0.763947, 1.0]], ['2, k, 6', [0.1244586, 0.9709868, 1.0]], ['2, k, 7', [0.1629751, 1.011913, 1.0]], ['2, k, 8', [0.3122561, 0.5748253, 1.0]], ['2, k, 9', [0.2865652, 0.7785199, 1.0]], ['2, k, 10', [0.196386, 0.9731497, 1.0]], ['2, k, 11', [0.1703113, 1.004261, 1.0]], ['2, k, 12', [0.08859553, 0.1192736, 1.0]], ['2, k, 13', [0.08267108, -0.2627876, 1.0]], ['2, k, 14', [0.1018441, -0.6221253, 1.0]], ['2, k, 15', [0.06596543, -0.7074169, 1.0]], ['2, k, 16', [0.2610302, 0.1226387, 1.0]], ['2, k, 17', [0.2523238, -0.2594878, 1.0]], ['2, k, 18', [0.2323052, -0.6568566, 1.0]], ['2, k, 19', [0.2259792, -0.7262477, 1.0]], ['2, k, 20', [0.1797498, 0.5979064, 1.0]], ['2, k, 21', [0.1701293, 1.048517, 1.0]], ['2, k, 22', [0.1909244, 0.96964, 1.0]], ['2, k, 23', [0.1519455, 1.049019, 1.0]], ['2, k, 24', [0.1302881, 0.9735827, 1.0]]]
[['2, k, 0', [0.178023, 0.1260232, 1.0]], ['2, k, 1', [0.1790157, 0.400052, 1.0]], ['2, k, 2', [0.1785602, 0.6593618, 1.0]], ['2, k, 3', [0.1705366, 0.8061401, 1.0]], ['2, k, 4', [0.02263737, 0.5394805, 1.0]], ['2, k, 5', [0.04691301, 0.7842032, 1.0]], ['2, k, 6', [0.1227384, 0.9806183, 1.0]], ['2, k, 7', [0.1607356, 1.024682, 1.0]], ['2, k, 8', [0.3122356, 0.5767641, 1.0]], ['2, k, 9', [0.2876141, 0.7842636, 1.0]], ['2, k, 10', [0.1963397, 0.9855874, 1.0]], ['2, k, 11', [0.1695304, 1.019347, 1.0]], ['2, k, 12', [0.0888522, 0.1218944, 1.0]], ['2, k, 13', [0.08273736, -0.2602299, 1.0]], ['2, k, 14', [0.1017454, -0.619292, 1.0]], ['2, k, 15', [0.06604779, -0.7073924, 1.0]], ['2, k, 16', [0.2616092, 0.1262693, 1.0]], ['2, k, 17', [0.2525659, -0.2559704, 1.0]], ['2, k, 18', [0.2319516, -0.6567214, 1.0]], ['2, k, 19', [0.2248303, -0.7260492, 1.0]], ['2, k, 20', [0.1791547, 0.5967768, 1.0]], ['2, k, 21', [0.1738951, 1.060058, 1.0]], ['2, k, 22', [0.1600522, 1.027388, 1.0]], ['2, k, 23', [0.1573905, 1.070293, 1.0]], ['2, k, 24', [0.1279608, 0.9937124, 1.0]]]
