[['2, k, 0', [-0.332658, -0.749341, 1.0]], ['2, k, 1', [-0.321762, -0.42462, 1.0]], ['2, k, 2', [-0.309377, -0.104936, 1.0]], ['2, k, 3', [-0.314422, 0.028235, 1.0]], ['2, k, 4', [-0.449563, -0.232507, 1.0]], ['2, k, 5', [-0.559243, -0.243352, 1.0]], ['2, k, 6', [-0.387686, -0.181669, 1.0]], ['2, k, 7', [-0.320502, -0.142729, 1.0]], ['2, k, 8', [-0.161606, -0.214187, 1.0]], ['2, k, 9', [-0.0388894, -0.216219, 1.0]], ['2, k, 10', [-0.12047, -0.164435, 1.0]], ['2, k, 11', [-0.074985, -0.135314, 1.0]], ['2, k, 12', [-0.393885, -0.743765, 1.0]], ['2, k, 13', [-0.367002, -1.05922, 1.0]], ['2, k, 14', [-0.33997, -1.46131, 1.0]], ['2, k, 15', [-0.30542, -1.51074, 1.0]], ['2, k, 16', [-0.262788, -0.735453, 1.0]], ['2, k, 17', [-0.199637, -1.0466, 1.0]], ['2, k, 18', [-0.225389, -1.45129, 1.0]], ['2, k, 19', [-0.258057, -1.50781, 1.0]], ['2, k, 20', [-0.312744, -0.184195, 1.0]], ['2, k, 21', [-0.245824, -0.139309, 1.0]], ['2, k, 22', [-0.318249, -0.137571, 1.0]], ['2, k, 23', [-0.00750409, -0.131609, 1.0]], ['2, k, 24', [0.00754852, -0.127407, 1.0]]]
[['2, k, 0', [-0.312465, -0.701087, 1.0]], ['2, k, 1', [-0.298038, -0.37116, 1.0]], ['2, k, 2', [-0.281621, -0.0468799, 1.0]], ['2, k, 3', [-0.248076, 0.0614092, 1.0]], ['2, k, 4', [-0.336047, -0.184564, 1.0]], ['2, k, 5', [-0.106331, -0.155449, 1.0]], ['2, k, 6', [0.13927, -0.106914, 1.0]], ['2, k, 7', [0.186261, -0.0885959, 1.0]], ['2, k, 8', [-0.122652, -0.14158, 1.0]], ['2, k, 9', [0.0392927, -0.197866, 1.0]], ['2, k, 10', [0.145618, -0.212409, 1.0]], ['2, k, 11', [0.181095, -0.217523, 1.0]], ['2, k, 12', [-0.349601, -0.684439, 1.0]], ['2, k, 13', [-0.400267, -1.01537, 1.0]], ['2, k, 14', [-0.357941, -1.42143, 1.0]], ['2, k, 15', [-0.319857, -1.50969, 1.0]], ['2, k, 16', [-0.267043, -0.699613, 1.0]], ['2, k, 17', [-0.298428, -1.15302, 1.0]], ['2, k, 18', [-0.255819, -1.46386, 1.0]], ['2, k, 19', [-0.288717, -1.51676, 1.0]], ['2, k, 20', [-0.285995, -0.127183, 1.0]], ['2, k, 21', [0.240038, -0.0787349, 1.0]], ['2, k, 22', [0.128942, -0.0895721, 1.0]], ['2, k, 23', [0.221207, -0.207177, 1.0]], ['2, k, 24', [0.179744, -0.215901, 1.0]]]
[['2, k, 0', [-0.312604, -0.700993, 1.0]], ['2, k, 1', [-0.298041, -0.37115, 1.0]], ['2, k, 2', [-0.281421, -0.0470367, 1.0]], ['2, k, 3', [-0.247608, 0.06131, 1.0]], ['2, k, 4', [-0.337741, -0.184661, 1.0]], ['2, k, 5', [-0.110572, -0.157784, 1.0]], ['2, k, 6', [0.134602, -0.108623, 1.0]], ['2, k, 7', [0.183604, -0.09049, 1.0]], ['2, k, 8', [-0.12245, -0.141741, 1.0]], ['2, k, 9', [0.0395151, -0.198013, 1.0]], ['2, k, 10', [0.172822, -0.199514, 1.0]], ['2, k, 11', [0.217288, -0.200283, 1.0]], ['2, k, 12', [-0.350179, -0.684319, 1.0]], ['2, k, 13', [-0.400018, -1.01531, 1.0]], ['2, k, 14', [-0.358437, -1.42142, 1.0]], ['2, k, 15', [-0.319737, -1.50712, 1.0]], ['2, k, 16', [-0.267126, -0.699414, 1.0]], ['2, k, 17', [-0.298118, -1.1531, 1.0]], ['2, k, 18', [-0.25693, -1.46504, 1.0]], ['2, k, 19', [-0.281317, -1.51863, 1.0]], ['2, k, 20', [-0.285856, -0.127289, 1.0]], ['2, k, 21', [0.236883, -0.0786312, 1.0]], ['2, k, 22', [0.159972, -0.0737074, 1.0]], ['2, k, 23', [0.257283, -0.18999, 1.0]], ['2, k, 24', [0.215665, -0.198786, 1.0]]]
[['2, k, 0', [-0.312561, -0.701211, 1.0]], ['2, k, 1', [-0.297845, -0.371427, 1.0]], ['2, k, 2', [-0.280947, -0.0475309, 1.0]], ['2, k, 3', [-0.247557, 0.0610523, 1.0]], ['2, k, 4', [-0.338724, -0.184272, 1.0]], ['2, k, 5', [-0.113944, -0.158987, 1.0]], ['2, k, 6', [0.129412, -0.110209, 1.0]], ['2, k, 7', [0.175931, -0.0925693, 1.0]], ['2, k, 8', [-0.121972, -0.14224, 1.0]], ['2, k, 9', [0.0478862, -0.202237, 1.0]], ['2, k, 10', [0.173351, -0.199909, 1.0]], ['2, k, 11', [0.215216, -0.199409, 1.0]], ['2, k, 12', [-0.350505, -0.68484, 1.0]], ['2, k, 13', [-0.400083, -1.01589, 1.0]], ['2, k, 14', [-0.359408, -1.42203, 1.0]], ['2, k, 15', [-0.319662, -1.50712, 1.0]], ['2, k, 16', [-0.266846, -0.699589, 1.0]], ['2, k, 17', [-0.297053, -1.15433, 1.0]], ['2, k, 18', [-0.250271, -1.4607, 1.0]], ['2, k, 19', [-0.283916, -1.51884, 1.0]], ['2, k, 20', [-0.28545, -0.127739, 1.0]], ['2, k, 21', [0.230819, -0.0857673, 1.0]], ['2, k, 22', [0.173561, -0.0760152, 1.0]], ['2, k, 23', [0.255218, -0.18912, 1.0]], ['2, k, 24', [0.211596, -0.199169, 1.0]]]
[['2, k, 0', [-0.31257, -0.701211, 1.0]], ['2, k, 1', [-0.297871, -0.371657, 1.0]], ['2, k, 2', [-0.281077, -0.048229, 1.0]], ['2, k, 3', [-0.247726, 0.0603978, 1.0]], ['2, k, 4', [-0.34176, -0.18514, 1.0]], ['2, k, 5', [-0.120226, -0.160879, 1.0]], ['2, k, 6', [0.121625, -0.111889, 1.0]], ['2, k, 7', [0.169269, -0.0949604, 1.0]], ['2, k, 8', [-0.122099, -0.142942, 1.0]], ['2, k, 9', [0.0463744, -0.230567, 1.0]], ['2, k, 10', [0.172992, -0.202856, 1.0]], ['2, k, 11', [0.215239, -0.193938, 1.0]], ['2, k, 12', [-0.350898, -0.685074, 1.0]], ['2, k, 13', [-0.400026, -1.01609, 1.0]], ['2, k, 14', [-0.359713, -1.42216, 1.0]], ['2, k, 15', [-0.318655, -1.49761, 1.0]], ['2, k, 16', [-0.266657, -0.699407, 1.0]], ['2, k, 17', [-0.296929, -1.15408, 1.0]], ['2, k, 18', [-0.247737, -1.4518, 1.0]], ['2, k, 19', [-0.269869, -1.52666, 1.0]], ['2, k, 20', [-0.285542, -0.128312, 1.0]], ['2, k, 21', [0.221219, -0.0849477, 1.0]], ['2, k, 22', [0.179555, -0.0568259, 1.0]], ['2, k, 23', [0.255239, -0.183664, 1.0]], ['2, k, 24', [0.213625, -0.192484, 1.0]]]
[['2, k, 0', [-0.312912, -0.701826, 1.0]], ['2, k, 1', [-0.297898, -0.372255, 1.0]], ['2, k, 2', [-0.281023, -0.0497189, 1.0]], ['2, k, 3', [-0.248215, 0.0590862, 1.0]], ['2, k, 4', [-0.345959, -0.185898, 1.0]], ['2, k, 5', [-0.127418, -0.162056, 1.0]], ['2, k, 6', [0.112385, -0.112695, 1.0]], ['2, k, 7', [0.160358, -0.096629, 1.0]], ['2, k, 8', [-0.122042, -0.144433, 1.0]], ['2, k, 9', [0.0599431, -0.216209, 1.0]], ['2, k, 10', [0.175893, -0.204214, 1.0]], ['2, k, 11', [0.214604, -0.200513, 1.0]], ['2, k, 12', [-0.351743, -0.685964, 1.0]], ['2, k, 13', [-0.400579, -1.01811, 1.0]], ['2, k, 14', [-0.355965, -1.42384, 1.0]], ['2, k, 15', [-0.318344, -1.51361, 1.0]], ['2, k, 16', [-0.266694, -0.699722, 1.0]], ['2, k, 17', [-0.297281, -1.15587, 1.0]], ['2, k, 18', [-0.246954, -1.45337, 1.0]], ['2, k, 19', [-0.282123, -1.51693, 1.0]], ['2, k, 20', [-0.285511, -0.12952, 1.0]], ['2, k, 21', [0.212157, -0.0864365, 1.0]], ['2, k, 22', [0.16662, -0.0723311, 1.0]], ['2, k, 23', [0.254605, -0.190216, 1.0]], ['2, k, 24', [0.212992, -0.199007, 1.0]]]
[['2, k, 0', [-0.312913, -0.701639, 1.0]], ['2, k, 1', [-0.297977, -0.372351, 1.0]], ['2, k, 2', [-0.281388, -0.0502698, 1.0]], ['2, k, 3', [-0.248136, 0.0584067, 1.0]], ['2, k, 4', [-0.351992, -0.180792, 1.0]], ['2, k, 5', [-0.135399, -0.162676, 1.0]], ['2, k, 6', [0.101577, -0.11427, 1.0]], ['2, k, 7', [0.151353, -0.0978976, 1.0]], ['2, k, 8', [-0.122404, -0.144985, 1.0]], ['2, k, 9', [0.0648828, -0.213622, 1.0]], ['2, k, 10', [0.181249, -0.204332, 1.0]], ['2, k, 11', [0.220107, -0.20153, 1.0]], ['2, k, 12', [-0.351997, -0.685874, 1.0]], ['2, k, 13', [-0.400706, -1.01779, 1.0]], ['2, k, 14', [-0.356619, -1.42364, 1.0]], ['2, k, 15', [-0.32288, -1.50591, 1.0]], ['2, k, 16', [-0.266128, -0.698979, 1.0]], ['2, k, 17', [-0.295294, -1.1563, 1.0]], ['2, k, 18', [-0.250331, -1.45657, 1.0]], ['2, k, 19', [-0.280178, -1.51558, 1.0]], ['2, k, 20', [-0.28579, -0.129955, 1.0]], ['2, k, 21', [0.201234, -0.0868321, 1.0]], ['2, k, 22', [0.143326, -0.0824677, 1.0]], ['2, k, 23', [0.260087, -0.191226, 1.0]], ['2, k, 24', [0.218445, -0.200008, 1.0]]]
[['2, k, 0', [-0.31393, -0.701343, 1.0]], ['2, k, 1', [-0.298346, -0.372855, 1.0]], ['2, k, 2', [-0.281087, -0.0519774, 1.0]], ['2, k, 3', [-0.248843, 0.0569261, 1.0]], ['2, k, 4', [-0.354266, -0.179411, 1.0]], ['2, k, 5', [-0.141299, -0.163937, 1.0]], ['2, k, 6', [0.0530968, -0.126421, 1.0]], ['2, k, 7', [0.137979, -0.102746, 1.0]], ['2, k, 8', [-0.122098, -0.146693, 1.0]], ['2, k, 9', [0.0705931, -0.213537, 1.0]], ['2, k, 10', [0.187997, -0.204916, 1.0]], ['2, k, 11', [0.227209, -0.202337, 1.0]], ['2, k, 12', [-0.354083, -0.685639, 1.0]], ['2, k, 13', [-0.372686, -1.09573, 1.0]], ['2, k, 14', [-0.342795, -1.48118, 1.0]], ['2, k, 15', [-0.3106, -1.52007, 1.0]], ['2, k, 16', [-0.266503, -0.6987, 1.0]], ['2, k, 17', [-0.294928, -1.15645, 1.0]], ['2, k, 18', [-0.266268, -1.46029, 1.0]], ['2, k, 19', [-0.280088, -1.52508, 1.0]], ['2, k, 20', [-0.285716, -0.131332, 1.0]], ['2, k, 21', [0.197776, -0.0914781, 1.0]], ['2, k, 22', [0.145885, -0.0758509, 1.0]], ['2, k, 23', [0.267164, -0.192029, 1.0]], ['2, k, 24', [0.225488, -0.200805, 1.0]]]
[['2, k, 0', [-0.314204, -0.701765, 1.0]], ['2, k, 1', [-0.298415, -0.373727, 1.0]], ['2, k, 2', [-0.28089, -0.0529276, 1.0]], ['2, k, 3', [-0.249249, 0.0562022, 1.0]], ['2, k, 4', [-0.354982, -0.18066, 1.0]], ['2, k, 5', [-0.146876, -0.165178, 1.0]], ['2, k, 6', [0.0521364, -0.126581, 1.0]], ['2, k, 7', [0.131166, -0.102986, 1.0]], ['2, k, 8', [-0.12539, -0.153469, 1.0]], ['2, k, 9', [0.0745893, -0.217218, 1.0]], ['2, k, 10', [0.190095, -0.2068, 1.0]], ['2, k, 11', [0.228679, -0.203628, 1.0]], ['2, k, 12', [-0.354589, -0.686252, 1.0]], ['2, k, 13', [-0.395601, -1.01638, 1.0]], ['2, k, 14', [-0.358179, -1.42441, 1.0]], ['2, k, 15', [-0.324112, -1.50368, 1.0]], ['2, k, 16', [-0.266567, -0.699031, 1.0]], ['2, k, 17', [-0.294476, -1.1566, 1.0]], ['2, k, 18', [-0.249707, -1.45534, 1.0]], ['2, k, 19', [-0.276741, -1.50747, 1.0]], ['2, k, 20', [-0.285573, -0.132312, 1.0]], ['2, k, 21', [0.185784, -0.0940387, 1.0]], ['2, k, 22', [0.142282, -0.0778486, 1.0]], ['2, k, 23', [0.26863, -0.193315, 1.0]], ['2, k, 24', [0.226947, -0.202086, 1.0]]]
[['2, k, 0', [-0.315048, -0.702726, 1.0]], ['2, k, 1', [-0.298702, -0.374317, 1.0]], ['2, k, 2', [-0.281137, -0.0535297, 1.0]], ['2, k, 3', [-0.248849, 0.0554409, 1.0]], ['2, k, 4', [-0.359145, -0.182687, 1.0]], ['2, k, 5', [-0.155488, -0.166276, 1.0]], ['2, k, 6', [0.047568, -0.128219, 1.0]], ['2, k, 7', [0.12463, -0.103192, 1.0]], ['2, k, 8', [-0.127065, -0.155338, 1.0]], ['2, k, 9', [0.0743831, -0.223177, 1.0]], ['2, k, 10', [0.269213, -0.180132, 1.0]], ['2, k, 11', [0.338903, -0.145638, 1.0]], ['2, k, 12', [-0.355495, -0.687699, 1.0]], ['2, k, 13', [-0.395564, -1.01873, 1.0]], ['2, k, 14', [-0.337305, -1.42435, 1.0]], ['2, k, 15', [-0.259164, -1.45415, 1.0]], ['2, k, 16', [-0.267085, -0.699592, 1.0]], ['2, k, 17', [-0.295258, -1.15459, 1.0]], ['2, k, 18', [-0.243212, -1.4522, 1.0]], ['2, k, 19', [-0.309127, -1.52311, 1.0]], ['2, k, 20', [-0.285811, -0.132897, 1.0]], ['2, k, 21', [0.175467, -0.0896363, 1.0]], ['2, k, 22', [0.125494, -0.0809106, 1.0]], ['2, k, 23', [0.381671, -0.128756, 1.0]], ['2, k, 24', [0.302449, -0.156668, 1.0]]]
[['2, k, 0', [-0.315812, -0.70279, 1.0]], ['2, k, 1', [-0.299352, -0.374842, 1.0]], ['2, k, 2', [-0.281766, -0.0544308, 1.0]], ['2, k, 3', [-0.249183, 0.0545997, 1.0]], ['2, k, 4', [-0.361058, -0.181666, 1.0]], ['2, k, 5', [-0.163604, -0.167385, 1.0]], ['2, k, 6', [0.0423445, -0.128733, 1.0]], ['2, k, 7', [0.117571, -0.105054, 1.0]], ['2, k, 8', [-0.128643, -0.156931, 1.0]], ['2, k, 9', [0.0694292, -0.226904, 1.0]], ['2, k, 10', [0.274052, -0.179641, 1.0]], ['2, k, 11', [0.328154, -0.151902, 1.0]], ['2, k, 12', [-0.356773, -0.687587, 1.0]], ['2, k, 13', [-0.39537, -1.01897, 1.0]], ['2, k, 14', [-0.3622, -1.42622, 1.0]], ['2, k, 15', [-0.312176, -1.50075, 1.0]], ['2, k, 16', [-0.267806, -0.699836, 1.0]], ['2, k, 17', [-0.295324, -1.15454, 1.0]], ['2, k, 18', [-0.242829, -1.45209, 1.0]], ['2, k, 19', [-0.260254, -1.50391, 1.0]], ['2, k, 20', [-0.286453, -0.133723, 1.0]], ['2, k, 21', [0.163879, -0.0965918, 1.0]], ['2, k, 22', [0.12089, -0.0657828, 1.0]], ['2, k, 23', [0.379543, -0.125497, 1.0]], ['2, k, 24', [0.30877, -0.158862, 1.0]]]
[['2, k, 0', [-0.316099, -0.703793, 1.0]], ['2, k, 1', [-0.299812, -0.375704, 1.0]], ['2, k, 2', [-0.282726, -0.0553077, 1.0]], ['2, k, 3', [-0.249348, 0.0533943, 1.0]], ['2, k, 4', [-0.368474, -0.186721, 1.0]], ['2, k, 5', [-0.184711, -0.172633, 1.0]], ['2, k, 6', [0.0328367, -0.130148, 1.0]], ['2, k, 7', [0.105018, -0.106394, 1.0]], ['2, k, 8', [-0.130198, -0.158177, 1.0]], ['2, k, 9', [0.0641201, -0.230024, 1.0]], ['2, k, 10', [0.245667, -0.188468, 1.0]], ['2, k, 11', [0.339171, -0.14863, 1.0]], ['2, k, 12', [-0.357466, -0.688592, 1.0]], ['2, k, 13', [-0.395513, -1.02004, 1.0]], ['2, k, 14', [-0.361793, -1.42731, 1.0]], ['2, k, 15', [-0.321109, -1.51097, 1.0]], ['2, k, 16', [-0.267601, -0.700742, 1.0]], ['2, k, 17', [-0.296444, -1.15284, 1.0]], ['2, k, 18', [-0.255029, -1.46318, 1.0]], ['2, k, 19', [-0.267436, -1.50624, 1.0]], ['2, k, 20', [-0.287244, -0.134617, 1.0]], ['2, k, 21', [0.154374, -0.0993742, 1.0]], ['2, k, 22', [0.100513, -0.0838025, 1.0]], ['2, k, 23', [0.387293, -0.126534, 1.0]], ['2, k, 24', [0.322756, -0.166763, 1.0]]]
[['2, k, 0', [-0.31589, -0.7044, 1.0]], ['2, k, 1', [-0.3, -0.376572, 1.0]], ['2, k, 2', [-0.283541, -0.0565337, 1.0]], ['2, k, 3', [-0.249978, 0.0521456, 1.0]], ['2, k, 4', [-0.367886, -0.187024, 1.0]], ['2, k, 5', [-0.185963, -0.172597, 1.0]], ['2, k, 6', [0.029223, -0.12945, 1.0]], ['2, k, 7', [0.0920052, -0.109492, 1.0]], ['2, k, 8', [-0.132649, -0.161702, 1.0]], ['2, k, 9', [0.0625369, -0.231234, 1.0]], ['2, k, 10', [0.267294, -0.180534, 1.0]], ['2, k, 11', [0.338812, -0.151709, 1.0]], ['2, k, 12', [-0.357034, -0.689381, 1.0]], ['2, k, 13', [-0.394691, -1.02052, 1.0]], ['2, k, 14', [-0.361899, -1.42796, 1.0]], ['2, k, 15', [-0.31017, -1.50275, 1.0]], ['2, k, 16', [-0.267473, -0.701146, 1.0]], ['2, k, 17', [-0.296423, -1.15253, 1.0]], ['2, k, 18', [-0.256086, -1.46413, 1.0]], ['2, k, 19', [-0.267735, -1.50694, 1.0]], ['2, k, 20', [-0.287866, -0.13578, 1.0]], ['2, k, 21', [0.137686, -0.103273, 1.0]], ['2, k, 22', [0.0865175, -0.087583, 1.0]], ['2, k, 23', [0.391919, -0.130308, 1.0]], ['2, k, 24', [0.373528, -0.152839, 1.0]]]
[['2, k, 0', [-0.316389, -0.70518, 1.0]], ['2, k, 1', [-0.300575, -0.377898, 1.0]], ['2, k, 2', [-0.28405, -0.0580392, 1.0]], ['2, k, 3', [-0.250734, 0.0508012, 1.0]], ['2, k, 4', [-0.37311, -0.190046, 1.0]], ['2, k, 5', [-0.195509, -0.174248, 1.0]], ['2, k, 6', [0.0250624, -0.128425, 1.0]], ['2, k, 7', [0.0775703, -0.111194, 1.0]], ['2, k, 8', [-0.133803, -0.164301, 1.0]], ['2, k, 9', [0.0634948, -0.232088, 1.0]], ['2, k, 10', [0.265705, -0.180681, 1.0]], ['2, k, 11', [0.328461, -0.155923, 1.0]], ['2, k, 12', [-0.358043, -0.690425, 1.0]], ['2, k, 13', [-0.394175, -1.02144, 1.0]], ['2, k, 14', [-0.361779, -1.42908, 1.0]], ['2, k, 15', [-0.310894, -1.50356, 1.0]], ['2, k, 16', [-0.267583, -0.701794, 1.0]], ['2, k, 17', [-0.296498, -1.14842, 1.0]], ['2, k, 18', [-0.244048, -1.45126, 1.0]], ['2, k, 19', [-0.270301, -1.51842, 1.0]], ['2, k, 20', [-0.288405, -0.137268, 1.0]], ['2, k, 21', [0.122638, -0.103023, 1.0]], ['2, k, 22', [0.07264, -0.0936642, 1.0]], ['2, k, 23', [0.389255, -0.122, 1.0]], ['2, k, 24', [0.333167, -0.168607, 1.0]]]
[['2, k, 0', [-0.31645, -0.706225, 1.0]], ['2, k, 1', [-0.300916, -0.378918, 1.0]], ['2, k, 2', [-0.284606, -0.0588765, 1.0]], ['2, k, 3', [-0.25126, 0.0500019, 1.0]], ['2, k, 4', [-0.376882, -0.191234, 1.0]], ['2, k, 5', [-0.206874, -0.176553, 1.0]], ['2, k, 6', [-0.0102093, -0.13718, 1.0]], ['2, k, 7', [0.0620765, -0.11341, 1.0]], ['2, k, 8', [-0.134937, -0.165906, 1.0]], ['2, k, 9', [0.0652737, -0.232954, 1.0]], ['2, k, 10', [0.263833, -0.185941, 1.0]], ['2, k, 11', [0.336265, -0.157065, 1.0]], ['2, k, 12', [-0.358308, -0.691562, 1.0]], ['2, k, 13', [-0.393646, -1.02273, 1.0]], ['2, k, 14', [-0.360757, -1.43176, 1.0]], ['2, k, 15', [-0.312958, -1.50829, 1.0]], ['2, k, 16', [-0.267377, -0.702862, 1.0]], ['2, k, 17', [-0.296522, -1.14838, 1.0]], ['2, k, 18', [-0.224145, -1.44201, 1.0]], ['2, k, 19', [-0.269243, -1.5128, 1.0]], ['2, k, 20', [-0.288902, -0.138146, 1.0]], ['2, k, 21', [0.107525, -0.107366, 1.0]], ['2, k, 22', [0.0549615, -0.0926621, 1.0]], ['2, k, 23', [0.386096, -0.12534, 1.0]], ['2, k, 24', [0.335708, -0.167069, 1.0]]]
[['2, k, 0', [-0.31589, -0.707023, 1.0]], ['2, k, 1', [-0.301307, -0.380107, 1.0]], ['2, k, 2', [-0.286561, -0.0606987, 1.0]], ['2, k, 3', [-0.252368, 0.047843, 1.0]], ['2, k, 4', [-0.379011, -0.193146, 1.0]], ['2, k, 5', [-0.214873, -0.176893, 1.0]], ['2, k, 6', [-0.0247066, -0.138326, 1.0]], ['2, k, 7', [0.0474491, -0.114734, 1.0]], ['2, k, 8', [-0.137167, -0.168001, 1.0]], ['2, k, 9', [0.068387, -0.232142, 1.0]], ['2, k, 10', [0.254143, -0.194281, 1.0]], ['2, k, 11', [0.351097, -0.153375, 1.0]], ['2, k, 12', [-0.357908, -0.692308, 1.0]], ['2, k, 13', [-0.393037, -1.02291, 1.0]], ['2, k, 14', [-0.357749, -1.43132, 1.0]], ['2, k, 15', [-0.312025, -1.50554, 1.0]], ['2, k, 16', [-0.26653, -0.703667, 1.0]], ['2, k, 17', [-0.293348, -1.14933, 1.0]], ['2, k, 18', [-0.229884, -1.44482, 1.0]], ['2, k, 19', [-0.27883, -1.51477, 1.0]], ['2, k, 20', [-0.290372, -0.139803, 1.0]], ['2, k, 21', [0.0913928, -0.110292, 1.0]], ['2, k, 22', [0.0400176, -0.098557, 1.0]], ['2, k, 23', [0.398211, -0.130862, 1.0]], ['2, k, 24', [0.367621, -0.114174, 1.0]]]
[['2, k, 0', [-0.315902, -0.707892, 1.0]], ['2, k, 1', [-0.301934, -0.381093, 1.0]], ['2, k, 2', [-0.287804, -0.0615009, 1.0]], ['2, k, 3', [-0.253013, 0.0469123, 1.0]], ['2, k, 4', [-0.382156, -0.194202, 1.0]], ['2, k, 5', [-0.223102, -0.179644, 1.0]], ['2, k, 6', [-0.032831, -0.13896, 1.0]], ['2, k, 7', [0.0308835, -0.116128, 1.0]], ['2, k, 8', [-0.138529, -0.168911, 1.0]], ['2, k, 9', [0.0735042, -0.229401, 1.0]], ['2, k, 10', [0.267845, -0.189559, 1.0]], ['2, k, 11', [0.336555, -0.158191, 1.0]], ['2, k, 12', [-0.358068, -0.693467, 1.0]], ['2, k, 13', [-0.393409, -1.02403, 1.0]], ['2, k, 14', [-0.359343, -1.43238, 1.0]], ['2, k, 15', [-0.311471, -1.5048, 1.0]], ['2, k, 16', [-0.266352, -0.704389, 1.0]], ['2, k, 17', [-0.290933, -1.1541, 1.0]], ['2, k, 18', [-0.23084, -1.4501, 1.0]], ['2, k, 19', [-0.278676, -1.514, 1.0]], ['2, k, 20', [-0.29147, -0.14067, 1.0]], ['2, k, 21', [0.0705871, -0.107851, 1.0]], ['2, k, 22', [0.015186, -0.0953407, 1.0]], ['2, k, 23', [0.3874, -0.130248, 1.0]], ['2, k, 24', [0.328088, -0.173793, 1.0]]]
[['2, k, 0', [-0.319455, -0.720547, 1.0]], ['2, k, 1', [-0.30509, -0.387629, 1.0]], ['2, k, 2', [-0.289775, -0.063288, 1.0]], ['2, k, 3', [-0.254216, 0.0448412, 1.0]], ['2, k, 4', [-0.387163, -0.197001, 1.0]], ['2, k, 5', [-0.238001, -0.181099, 1.0]], ['2, k, 6', [-0.0451002, -0.140275, 1.0]], ['2, k, 7', [0.0173527, -0.117209, 1.0]], ['2, k, 8', [-0.121344, -0.279279, 1.0]], ['2, k, 9', [0.0794021, -0.226587, 1.0]], ['2, k, 10', [0.268433, -0.188638, 1.0]], ['2, k, 11', [0.329547, -0.160634, 1.0]], ['2, k, 12', [-0.365443, -0.703801, 1.0]], ['2, k, 13', [-0.393917, -1.03471, 1.0]], ['2, k, 14', [-0.355779, -1.44257, 1.0]], ['2, k, 15', [-0.311899, -1.50713, 1.0]], ['2, k, 16', [-0.265523, -0.721114, 1.0]], ['2, k, 17', [-0.290912, -1.15359, 1.0]], ['2, k, 18', [-0.231923, -1.44966, 1.0]], ['2, k, 19', [-0.274491, -1.50965, 1.0]], ['2, k, 20', [-0.293753, -0.143365, 1.0]], ['2, k, 21', [0.053441, -0.11142, 1.0]], ['2, k, 22', [-0.0045258, -0.112584, 1.0]], ['2, k, 23', [0.387685, -0.129948, 1.0]], ['2, k, 24', [0.338969, -0.172722, 1.0]]]
[['2, k, 0', [-0.319634, -0.72126, 1.0]], ['2, k, 1', [-0.306031, -0.38952, 1.0]], ['2, k, 2', [-0.291767, -0.0657104, 1.0]], ['2, k, 3', [-0.255479, 0.0422353, 1.0]], ['2, k, 4', [-0.389864, -0.197756, 1.0]], ['2, k, 5', [-0.24812, -0.181529, 1.0]], ['2, k, 6', [-0.0480408, -0.138227, 1.0]], ['2, k, 7', [0.000616807, -0.116711, 1.0]], ['2, k, 8', [-0.117794, -0.271376, 1.0]], ['2, k, 9', [0.0801092, -0.223994, 1.0]], ['2, k, 10', [0.268567, -0.190646, 1.0]], ['2, k, 11', [0.339948, -0.162781, 1.0]], ['2, k, 12', [-0.366153, -0.704634, 1.0]], ['2, k, 13', [-0.394354, -1.03496, 1.0]], ['2, k, 14', [-0.356642, -1.44283, 1.0]], ['2, k, 15', [-0.307129, -1.49121, 1.0]], ['2, k, 16', [-0.265346, -0.721465, 1.0]], ['2, k, 17', [-0.291257, -1.15176, 1.0]], ['2, k, 18', [-0.235194, -1.44838, 1.0]], ['2, k, 19', [-0.273853, -1.50824, 1.0]], ['2, k, 20', [-0.295475, -0.145747, 1.0]], ['2, k, 21', [0.0355317, -0.110965, 1.0]], ['2, k, 22', [-0.0283681, -0.114797, 1.0]], ['2, k, 23', [0.391456, -0.13788, 1.0]], ['2, k, 24', [0.344381, -0.175826, 1.0]]]
[['2, k, 0', [-0.319838, -0.721497, 1.0]], ['2, k, 1', [-0.306828, -0.390298, 1.0]], ['2, k, 2', [-0.293186, -0.0666398, 1.0]], ['2, k, 3', [-0.256383, 0.041085, 1.0]], ['2, k, 4', [-0.391975, -0.198878, 1.0]], ['2, k, 5', [-0.262809, -0.183393, 1.0]], ['2, k, 6', [-0.0737106, -0.139525, 1.0]], ['2, k, 7', [-0.0245648, -0.118472, 1.0]], ['2, k, 8', [-0.11879, -0.269854, 1.0]], ['2, k, 9', [0.0821316, -0.223545, 1.0]], ['2, k, 10', [0.333981, -0.176903, 1.0]], ['2, k, 11', [0.380387, -0.150169, 1.0]], ['2, k, 12', [-0.366979, -0.704929, 1.0]], ['2, k, 13', [-0.394057, -1.03504, 1.0]], ['2, k, 14', [-0.357472, -1.44305, 1.0]], ['2, k, 15', [-0.307684, -1.48992, 1.0]], ['2, k, 16', [-0.26526, -0.721542, 1.0]], ['2, k, 17', [-0.291943, -1.1469, 1.0]], ['2, k, 18', [-0.237966, -1.44404, 1.0]], ['2, k, 19', [-0.27323, -1.50689, 1.0]], ['2, k, 20', [-0.296761, -0.146693, 1.0]], ['2, k, 21', [0.0089259, -0.113258, 1.0]], ['2, k, 22', [-0.0446815, -0.113014, 1.0]], ['2, k, 23', [0.415339, -0.141815, 1.0]], ['2, k, 24', [0.347548, -0.17315, 1.0]]]
