[['2, k, 0', [0.002922162, -0.3838857, 1.0]], ['2, k, 1', [-0.01057698, -0.09053255, 1.0]], ['2, k, 2', [-0.02411865, 0.1953746, 1.0]], ['2, k, 3', [-0.0150589, 0.3356652, 1.0]], ['2, k, 4', [-0.2084484, 0.1142279, 1.0]], ['2, k, 5', [-0.3248045, -0.1218266, 1.0]], ['2, k, 6', [-0.3121272, -0.3307479, 1.0]], ['2, k, 7', [-0.3046421, -0.3712519, 1.0]], ['2, k, 8', [0.1689689, 0.1094377, 1.0]], ['2, k, 9', [0.2409367, -0.1125647, 1.0]], ['2, k, 10', [0.1643145, -0.224362, 1.0]], ['2, k, 11', [0.1267191, -0.2529193, 1.0]], ['2, k, 12', [-0.08680012, -0.3828624, 1.0]], ['2, k, 13', [-0.1433431, -0.3167725, 1.0]], ['2, k, 14', [-0.1411403, -0.7167091, 1.0]], ['2, k, 15', [-0.1295412, -0.7494926, 1.0]], ['2, k, 16', [0.09301859, -0.3731176, 1.0]], ['2, k, 17', [0.2548359, -0.3549856, 1.0]], ['2, k, 18', [0.2815804, -0.7297662, 1.0]], ['2, k, 19', [0.3273877, -0.7836846, 1.0]], ['2, k, 20', [-0.02051806, 0.1249443, 1.0]], ['2, k, 21', [-0.2716438, -0.4722623, 1.0]], ['2, k, 22', [-0.2505347, -0.3783501, 1.0]], ['2, k, 23', [0.1096221, -0.3162687, 1.0]], ['2, k, 24', [0.193055, -0.2550573, 1.0]]]
[['2, k, 0', [0.1637795, -0.06115242, 1.0]], ['2, k, 1', [0.1455102, 0.2774527, 1.0]], ['2, k, 2', [0.128582, 0.6016706, 1.0]], ['2, k, 3', [0.07037648, 0.7335456, 1.0]], ['2, k, 4', [-0.04393626, 0.5100738, 1.0]], ['2, k, 5', [-0.1416794, 0.2446983, 1.0]], ['2, k, 6', [-0.230791, 0.03199732, 1.0]], ['2, k, 7', [-0.2698736, 0.007519876, 1.0]], ['2, k, 8', [0.2936263, 0.4934005, 1.0]], ['2, k, 9', [0.4560841, 0.3172276, 1.0]], ['2, k, 10', [0.3281121, 0.1247406, 1.0]], ['2, k, 11', [0.2936832, 0.08702423, 1.0]], ['2, k, 12', [0.08086581, -0.06139779, 1.0]], ['2, k, 13', [0.006848646, -0.4470646, 1.0]], ['2, k, 14', [-0.08564951, -0.7192363, 1.0]], ['2, k, 15', [-0.1534624, -0.7745105, 1.0]], ['2, k, 16', [0.240643, -0.05877348, 1.0]], ['2, k, 17', [0.2797749, -0.3593198, 1.0]], ['2, k, 18', [0.2679043, -0.7105935, 1.0]], ['2, k, 19', [0.2944765, -0.7896998, 1.0]], ['2, k, 20', [0.1328079, 0.5226812, 1.0]], ['2, k, 21', [-0.3201853, -0.02335389, 1.0]], ['2, k, 22', [-0.2304594, -0.01801089, 1.0]], ['2, k, 23', [0.278726, 0.03035963, 1.0]], ['2, k, 24', [0.2395573, 0.09664175, 1.0]]]
[['2, k, 0', [0.165013, -0.06155349, 1.0]], ['2, k, 1', [0.1472618, 0.2768295, 1.0]], ['2, k, 2', [0.1303207, 0.6010482, 1.0]], ['2, k, 3', [0.07117152, 0.733203, 1.0]], ['2, k, 4', [-0.04253501, 0.5096752, 1.0]], ['2, k, 5', [-0.1409997, 0.2443601, 1.0]], ['2, k, 6', [-0.2327383, 0.0330165, 1.0]], ['2, k, 7', [-0.2701345, 0.009527907, 1.0]], ['2, k, 8', [0.2948423, 0.4925856, 1.0]], ['2, k, 9', [0.4580494, 0.3182191, 1.0]], ['2, k, 10', [0.3291093, 0.1260646, 1.0]], ['2, k, 11', [0.2950898, 0.08711396, 1.0]], ['2, k, 12', [0.08202978, -0.06221522, 1.0]], ['2, k, 13', [0.004727342, -0.4453678, 1.0]], ['2, k, 14', [-0.1074097, -0.7475221, 1.0]], ['2, k, 15', [-0.1826905, -0.7719026, 1.0]], ['2, k, 16', [0.2419163, -0.0588163, 1.0]], ['2, k, 17', [0.279842, -0.3593321, 1.0]], ['2, k, 18', [0.2681377, -0.7099355, 1.0]], ['2, k, 19', [0.2932761, -0.7888007, 1.0]], ['2, k, 20', [0.1345898, 0.5220442, 1.0]], ['2, k, 21', [-0.3206741, -0.02138072, 1.0]], ['2, k, 22', [-0.2312978, -0.01938074, 1.0]], ['2, k, 23', [0.279163, 0.03044562, 1.0]], ['2, k, 24', [0.2439213, 0.1041678, 1.0]]]
[['2, k, 0', [0.1654762, -0.06191989, 1.0]], ['2, k, 1', [0.1480386, 0.2764885, 1.0]], ['2, k, 2', [0.1312061, 0.60083, 1.0]], ['2, k, 3', [0.07186007, 0.7328772, 1.0]], ['2, k, 4', [-0.04096197, 0.5096235, 1.0]], ['2, k, 5', [-0.1396806, 0.2442851, 1.0]], ['2, k, 6', [-0.2271778, 0.03179507, 1.0]], ['2, k, 7', [-0.2485985, 0.03356472, 1.0]], ['2, k, 8', [0.295457, 0.491669, 1.0]], ['2, k, 9', [0.4588341, 0.3187576, 1.0]], ['2, k, 10', [0.3298588, 0.1265538, 1.0]], ['2, k, 11', [0.2969375, 0.08653137, 1.0]], ['2, k, 12', [0.0823776, -0.06271049, 1.0]], ['2, k, 13', [0.01143964, -0.3935735, 1.0]], ['2, k, 14', [-0.11137, -0.7495255, 1.0]], ['2, k, 15', [-0.1896601, -0.7693314, 1.0]], ['2, k, 16', [0.2424439, -0.05902027, 1.0]], ['2, k, 17', [0.2791246, -0.3597544, 1.0]], ['2, k, 18', [0.2681904, -0.7099378, 1.0]], ['2, k, 19', [0.2932292, -0.7886432, 1.0]], ['2, k, 20', [0.1354644, 0.5217898, 1.0]], ['2, k, 21', [-0.3013553, -0.01217289, 1.0]], ['2, k, 22', [-0.2316927, -0.01672474, 1.0]], ['2, k, 23', [0.2808998, 0.02821896, 1.0]], ['2, k, 24', [0.2472552, 0.103595, 1.0]]]
[['2, k, 0', [0.165699, -0.06197137, 1.0]], ['2, k, 1', [0.1487278, 0.2763622, 1.0]], ['2, k, 2', [0.1323542, 0.6006868, 1.0]], ['2, k, 3', [0.07249722, 0.7329322, 1.0]], ['2, k, 4', [-0.04000021, 0.5098817, 1.0]], ['2, k, 5', [-0.1395187, 0.2443298, 1.0]], ['2, k, 6', [-0.2315501, 0.03309093, 1.0]], ['2, k, 7', [-0.2672571, 0.01126206, 1.0]], ['2, k, 8', [0.296123, 0.4913899, 1.0]], ['2, k, 9', [0.4601683, 0.3193616, 1.0]], ['2, k, 10', [0.3324068, 0.1273119, 1.0]], ['2, k, 11', [0.3015766, 0.09050509, 1.0]], ['2, k, 12', [0.08250747, -0.06276509, 1.0]], ['2, k, 13', [0.01024859, -0.3922586, 1.0]], ['2, k, 14', [-0.1208918, -0.7152308, 1.0]], ['2, k, 15', [-0.2205085, -0.7442158, 1.0]], ['2, k, 16', [0.2427131, -0.05904652, 1.0]], ['2, k, 17', [0.2659653, -0.3601812, 1.0]], ['2, k, 18', [0.2678967, -0.7077329, 1.0]], ['2, k, 19', [0.2931952, -0.7886075, 1.0]], ['2, k, 20', [0.1365023, 0.521646, 1.0]], ['2, k, 21', [-0.3220561, -0.01904176, 1.0]], ['2, k, 22', [-0.2311165, -0.01952966, 1.0]], ['2, k, 23', [0.2823512, 0.03026075, 1.0]], ['2, k, 24', [0.2466898, 0.1042712, 1.0]]]
[['2, k, 0', [0.1651894, -0.06179706, 1.0]], ['2, k, 1', [0.1488985, 0.276424, 1.0]], ['2, k, 2', [0.1328627, 0.6007621, 1.0]], ['2, k, 3', [0.0732879, 0.7331271, 1.0]], ['2, k, 4', [-0.03912091, 0.5097493, 1.0]], ['2, k, 5', [-0.1394352, 0.2443461, 1.0]], ['2, k, 6', [-0.2325917, 0.03358601, 1.0]], ['2, k, 7', [-0.2688071, 0.01214596, 1.0]], ['2, k, 8', [0.2964585, 0.4911772, 1.0]], ['2, k, 9', [0.460983, 0.3200313, 1.0]], ['2, k, 10', [0.333637, 0.1283959, 1.0]], ['2, k, 11', [0.3029336, 0.09199007, 1.0]], ['2, k, 12', [0.08144819, -0.06252947, 1.0]], ['2, k, 13', [0.007574617, -0.385986, 1.0]], ['2, k, 14', [-0.122144, -0.7136402, 1.0]], ['2, k, 15', [-0.2245283, -0.742821, 1.0]], ['2, k, 16', [0.2426176, -0.05890966, 1.0]], ['2, k, 17', [0.2679165, -0.3600709, 1.0]], ['2, k, 18', [0.2676725, -0.7067887, 1.0]], ['2, k, 19', [0.2933427, -0.7887146, 1.0]], ['2, k, 20', [0.136914, 0.5217117, 1.0]], ['2, k, 21', [-0.3222891, -0.01932815, 1.0]], ['2, k, 22', [-0.2360509, -0.01778541, 1.0]], ['2, k, 23', [0.282585, 0.0320077, 1.0]], ['2, k, 24', [0.2497753, 0.1058923, 1.0]]]
[['2, k, 0', [0.1648818, -0.06154968, 1.0]], ['2, k, 1', [0.1489889, 0.2765276, 1.0]], ['2, k, 2', [0.1331644, 0.600854, 1.0]], ['2, k, 3', [0.07386185, 0.7335995, 1.0]], ['2, k, 4', [-0.03872659, 0.5098511, 1.0]], ['2, k, 5', [-0.1394365, 0.2444379, 1.0]], ['2, k, 6', [-0.2327882, 0.0338115, 1.0]], ['2, k, 7', [-0.2680684, 0.01218202, 1.0]], ['2, k, 8', [0.2966909, 0.4910003, 1.0]], ['2, k, 9', [0.4617102, 0.320505, 1.0]], ['2, k, 10', [0.334577, 0.1296822, 1.0]], ['2, k, 11', [0.3029844, 0.0936851, 1.0]], ['2, k, 12', [0.08118547, -0.06219646, 1.0]], ['2, k, 13', [0.00169998, -0.3877593, 1.0]], ['2, k, 14', [-0.1221411, -0.7127088, 1.0]], ['2, k, 15', [-0.2253395, -0.7401825, 1.0]], ['2, k, 16', [0.2423155, -0.05876083, 1.0]], ['2, k, 17', [0.269422, -0.3601644, 1.0]], ['2, k, 18', [0.2676634, -0.7068085, 1.0]], ['2, k, 19', [0.2933306, -0.7887214, 1.0]], ['2, k, 20', [0.1371557, 0.5218002, 1.0]], ['2, k, 21', [-0.3197925, -0.01877151, 1.0]], ['2, k, 22', [-0.2334917, -0.01696694, 1.0]], ['2, k, 23', [0.2823795, 0.03311045, 1.0]], ['2, k, 24', [0.2480992, 0.1093269, 1.0]]]
[['2, k, 0', [0.1631467, -0.06108089, 1.0]], ['2, k, 1', [0.1486603, 0.2767833, 1.0]], ['2, k, 2', [0.133399, 0.6010282, 1.0]], ['2, k, 3', [0.07418315, 0.7337034, 1.0]], ['2, k, 4', [-0.03867014, 0.5096412, 1.0]], ['2, k, 5', [-0.139439, 0.244291, 1.0]], ['2, k, 6', [-0.2330139, 0.03368805, 1.0]], ['2, k, 7', [-0.2700408, 0.01167505, 1.0]], ['2, k, 8', [0.2968197, 0.4908965, 1.0]], ['2, k, 9', [0.4617854, 0.320725, 1.0]], ['2, k, 10', [0.3344545, 0.1306589, 1.0]], ['2, k, 11', [0.3021196, 0.0963397, 1.0]], ['2, k, 12', [0.07926936, -0.06109738, 1.0]], ['2, k, 13', [-0.002308168, -0.3845291, 1.0]], ['2, k, 14', [-0.1207815, -0.7382995, 1.0]], ['2, k, 15', [-0.2278623, -0.7484214, 1.0]], ['2, k, 16', [0.2408616, -0.05885567, 1.0]], ['2, k, 17', [0.2700065, -0.3606816, 1.0]], ['2, k, 18', [0.2675073, -0.7070754, 1.0]], ['2, k, 19', [0.2934175, -0.78882, 1.0]], ['2, k, 20', [0.1372976, 0.5219846, 1.0]], ['2, k, 21', [-0.3221925, -0.01795304, 1.0]], ['2, k, 22', [-0.2348105, -0.01658512, 1.0]], ['2, k, 23', [0.2804419, 0.03632102, 1.0]], ['2, k, 24', [0.247465, 0.1123846, 1.0]]]
[['2, k, 0', [0.1611267, -0.05998125, 1.0]], ['2, k, 1', [0.1455537, 0.2784586, 1.0]], ['2, k, 2', [0.1289423, 0.6034788, 1.0]], ['2, k, 3', [0.07428978, 0.7338511, 1.0]], ['2, k, 4', [-0.04123217, 0.5095343, 1.0]], ['2, k, 5', [-0.1397942, 0.2434985, 1.0]], ['2, k, 6', [-0.2332847, 0.03278263, 1.0]], ['2, k, 7', [-0.2697198, 0.01125425, 1.0]], ['2, k, 8', [0.2947946, 0.4925078, 1.0]], ['2, k, 9', [0.4617588, 0.3214906, 1.0]], ['2, k, 10', [0.3340771, 0.1320302, 1.0]], ['2, k, 11', [0.2989371, 0.09820633, 1.0]], ['2, k, 12', [0.07783886, -0.0599845, 1.0]], ['2, k, 13', [-0.004278106, -0.3824048, 1.0]], ['2, k, 14', [-0.1053866, -0.7011377, 1.0]], ['2, k, 15', [-0.2064539, -0.7411133, 1.0]], ['2, k, 16', [0.2382777, -0.05785896, 1.0]], ['2, k, 17', [0.2715432, -0.3602876, 1.0]], ['2, k, 18', [0.2675917, -0.7070721, 1.0]], ['2, k, 19', [0.2929735, -0.7884071, 1.0]], ['2, k, 20', [0.1332367, 0.5242158, 1.0]], ['2, k, 21', [-0.3226109, -0.01997844, 1.0]], ['2, k, 22', [-0.2347343, -0.01617418, 1.0]], ['2, k, 23', [0.2781114, 0.03732878, 1.0]], ['2, k, 24', [0.2455059, 0.1140573, 1.0]]]
[['2, k, 0', [0.1603864, -0.05934078, 1.0]], ['2, k, 1', [0.1440961, 0.2793438, 1.0]], ['2, k, 2', [0.1266909, 0.6045843, 1.0]], ['2, k, 3', [0.07423343, 0.7338945, 1.0]], ['2, k, 4', [-0.04327293, 0.5095339, 1.0]], ['2, k, 5', [-0.1404771, 0.2436135, 1.0]], ['2, k, 6', [-0.233164, 0.03240359, 1.0]], ['2, k, 7', [-0.2692919, 0.01160424, 1.0]], ['2, k, 8', [0.293167, 0.4936393, 1.0]], ['2, k, 9', [0.4612915, 0.3218859, 1.0]], ['2, k, 10', [0.3330673, 0.1330021, 1.0]], ['2, k, 11', [0.2958798, 0.09926283, 1.0]], ['2, k, 12', [0.0768948, -0.05918831, 1.0]], ['2, k, 13', [-0.004778996, -0.3800502, 1.0]], ['2, k, 14', [-0.09688359, -0.6946355, 1.0]], ['2, k, 15', [-0.1678467, -0.7636719, 1.0]], ['2, k, 16', [0.2377661, -0.05736246, 1.0]], ['2, k, 17', [0.2723625, -0.3598779, 1.0]], ['2, k, 18', [0.2675894, -0.7068664, 1.0]], ['2, k, 19', [0.2929791, -0.7884091, 1.0]], ['2, k, 20', [0.1311897, 0.5252733, 1.0]], ['2, k, 21', [-0.3219849, -0.02087782, 1.0]], ['2, k, 22', [-0.2343962, -0.01619785, 1.0]], ['2, k, 23', [0.2743332, 0.03812669, 1.0]], ['2, k, 24', [0.241215, 0.1115694, 1.0]]]
[['2, k, 0', [0.1597116, -0.05872878, 1.0]], ['2, k, 1', [0.1428007, 0.2800921, 1.0]], ['2, k, 2', [0.1247533, 0.6054288, 1.0]], ['2, k, 3', [0.07382072, 0.734012, 1.0]], ['2, k, 4', [-0.04545015, 0.5096381, 1.0]], ['2, k, 5', [-0.1410049, 0.2436315, 1.0]], ['2, k, 6', [-0.23377, 0.03280803, 1.0]], ['2, k, 7', [-0.2694072, 0.01021513, 1.0]], ['2, k, 8', [0.2919679, 0.494636, 1.0]], ['2, k, 9', [0.4602689, 0.3223095, 1.0]], ['2, k, 10', [0.3311267, 0.1345118, 1.0]], ['2, k, 11', [0.2912485, 0.09916817, 1.0]], ['2, k, 12', [0.07609306, -0.05839507, 1.0]], ['2, k, 13', [-0.002880532, -0.3802243, 1.0]], ['2, k, 14', [-0.08461104, -0.6860713, 1.0]], ['2, k, 15', [-0.1604333, -0.7596618, 1.0]], ['2, k, 16', [0.2372685, -0.05693116, 1.0]], ['2, k, 17', [0.2724703, -0.3595455, 1.0]], ['2, k, 18', [0.2675915, -0.7068679, 1.0]], ['2, k, 19', [0.2928091, -0.7882851, 1.0]], ['2, k, 20', [0.1294128, 0.5261009, 1.0]], ['2, k, 21', [-0.3226073, -0.02132065, 1.0]], ['2, k, 22', [-0.2322724, -0.01554054, 1.0]], ['2, k, 23', [0.2693497, 0.03705126, 1.0]], ['2, k, 24', [0.23578, 0.1141528, 1.0]]]
[['2, k, 0', [0.1586506, -0.05838162, 1.0]], ['2, k, 1', [0.1412349, 0.2805282, 1.0]], ['2, k, 2', [0.1228057, 0.6059263, 1.0]], ['2, k, 3', [0.07225516, 0.7341092, 1.0]], ['2, k, 4', [-0.04751014, 0.509666, 1.0]], ['2, k, 5', [-0.1418393, 0.243231, 1.0]], ['2, k, 6', [-0.2323166, 0.03112093, 1.0]], ['2, k, 7', [-0.2709448, 0.009348374, 1.0]], ['2, k, 8', [0.2906428, 0.4954114, 1.0]], ['2, k, 9', [0.4585154, 0.3223957, 1.0]], ['2, k, 10', [0.3286187, 0.1350496, 1.0]], ['2, k, 11', [0.2867416, 0.09880967, 1.0]], ['2, k, 12', [0.07502025, -0.05778405, 1.0]], ['2, k, 13', [0.003061822, -0.3814045, 1.0]], ['2, k, 14', [-0.06954954, -0.6882327, 1.0]], ['2, k, 15', [-0.1368376, -0.7658747, 1.0]], ['2, k, 16', [0.2362506, -0.05682815, 1.0]], ['2, k, 17', [0.2725466, -0.3594788, 1.0]], ['2, k, 18', [0.2674821, -0.7072192, 1.0]], ['2, k, 19', [0.2922171, -0.7880154, 1.0]], ['2, k, 20', [0.1275492, 0.526588, 1.0]], ['2, k, 21', [-0.3212713, -0.02287237, 1.0]], ['2, k, 22', [-0.2353921, -0.01468898, 1.0]], ['2, k, 23', [0.2641314, 0.03767064, 1.0]], ['2, k, 24', [0.2320978, 0.1137124, 1.0]]]
[['2, k, 0', [0.1578145, -0.05824063, 1.0]], ['2, k, 1', [0.139831, 0.2807889, 1.0]], ['2, k, 2', [0.1208724, 0.6063185, 1.0]], ['2, k, 3', [0.06959184, 0.7340325, 1.0]], ['2, k, 4', [-0.04935267, 0.509807, 1.0]], ['2, k, 5', [-0.142725, 0.2432353, 1.0]], ['2, k, 6', [-0.2344417, 0.03169196, 1.0]], ['2, k, 7', [-0.2713243, 0.009729857, 1.0]], ['2, k, 8', [0.2889352, 0.4960996, 1.0]], ['2, k, 9', [0.4539724, 0.3216101, 1.0]], ['2, k, 10', [0.3242899, 0.1342602, 1.0]], ['2, k, 11', [0.2808525, 0.09800663, 1.0]], ['2, k, 12', [0.07426681, -0.05751266, 1.0]], ['2, k, 13', [0.01406369, -0.3800962, 1.0]], ['2, k, 14', [-0.03283856, -0.7020591, 1.0]], ['2, k, 15', [-0.1031585, -0.7758777, 1.0]], ['2, k, 16', [0.2353531, -0.05682582, 1.0]], ['2, k, 17', [0.2712673, -0.3594819, 1.0]], ['2, k, 18', [0.267459, -0.7072297, 1.0]], ['2, k, 19', [0.2921973, -0.7879359, 1.0]], ['2, k, 20', [0.1257432, 0.526949, 1.0]], ['2, k, 21', [-0.3206627, -0.02319974, 1.0]], ['2, k, 22', [-0.2341905, -0.01485353, 1.0]], ['2, k, 23', [0.2574103, 0.0352486, 1.0]], ['2, k, 24', [0.2239737, 0.1199908, 1.0]]]
[['2, k, 0', [0.1576977, -0.05823265, 1.0]], ['2, k, 1', [0.1390785, 0.2808994, 1.0]], ['2, k, 2', [0.1189974, 0.6066298, 1.0]], ['2, k, 3', [0.06613837, 0.7336334, 1.0]], ['2, k, 4', [-0.05147589, 0.5097764, 1.0]], ['2, k, 5', [-0.1447366, 0.2433076, 1.0]], ['2, k, 6', [-0.2347278, 0.03102314, 1.0]], ['2, k, 7', [-0.2506392, 0.03377858, 1.0]], ['2, k, 8', [0.2870574, 0.4966802, 1.0]], ['2, k, 9', [0.4472691, 0.319727, 1.0]], ['2, k, 10', [0.3155253, 0.1335397, 1.0]], ['2, k, 11', [0.2707976, 0.09628028, 1.0]], ['2, k, 12', [0.07412986, -0.05745639, 1.0]], ['2, k, 13', [0.02817806, -0.3889636, 1.0]], ['2, k, 14', [-0.005067916, -0.7098132, 1.0]], ['2, k, 15', [-0.06531024, -0.7885175, 1.0]], ['2, k, 16', [0.2352561, -0.05685109, 1.0]], ['2, k, 17', [0.2695416, -0.3595448, 1.0]], ['2, k, 18', [0.2671973, -0.7081585, 1.0]], ['2, k, 19', [0.2922542, -0.7882156, 1.0]], ['2, k, 20', [0.124185, 0.5272037, 1.0]], ['2, k, 21', [-0.2797688, -0.01203596, 1.0]], ['2, k, 22', [-0.2341749, -0.01229643, 1.0]], ['2, k, 23', [0.2465344, 0.0362513, 1.0]], ['2, k, 24', [0.2168519, 0.1096428, 1.0]]]
[['2, k, 0', [0.1564786, -0.05802587, 1.0]], ['2, k, 1', [0.1371992, 0.2812386, 1.0]], ['2, k, 2', [0.1166352, 0.6070743, 1.0]], ['2, k, 3', [0.06199724, 0.7341045, 1.0]], ['2, k, 4', [-0.05355076, 0.5102627, 1.0]], ['2, k, 5', [-0.1455156, 0.2439583, 1.0]], ['2, k, 6', [-0.2353258, 0.03110933, 1.0]], ['2, k, 7', [-0.2728691, 0.008045713, 1.0]], ['2, k, 8', [0.2848381, 0.4972338, 1.0]], ['2, k, 9', [0.4428385, 0.3190601, 1.0]], ['2, k, 10', [0.309765, 0.1333337, 1.0]], ['2, k, 11', [0.2629233, 0.0967347, 1.0]], ['2, k, 12', [0.0728359, -0.05698368, 1.0]], ['2, k, 13', [0.04362315, -0.394176, 1.0]], ['2, k, 14', [0.01842143, -0.7137483, 1.0]], ['2, k, 15', [-0.05610064, -0.7884229, 1.0]], ['2, k, 16', [0.2341364, -0.05687363, 1.0]], ['2, k, 17', [0.2654988, -0.3596886, 1.0]], ['2, k, 18', [0.2664474, -0.7088202, 1.0]], ['2, k, 19', [0.2926728, -0.7885479, 1.0]], ['2, k, 20', [0.1219209, 0.5276271, 1.0]], ['2, k, 21', [-0.321281, -0.02575453, 1.0]], ['2, k, 22', [-0.2353475, -0.01331137, 1.0]], ['2, k, 23', [0.2386748, 0.03594812, 1.0]], ['2, k, 24', [0.2095118, 0.1126796, 1.0]]]
[['2, k, 0', [0.1561521, -0.05784785, 1.0]], ['2, k, 1', [0.1360853, 0.2815876, 1.0]], ['2, k, 2', [0.1141501, 0.6077158, 1.0]], ['2, k, 3', [0.05677781, 0.7352301, 1.0]], ['2, k, 4', [-0.05601091, 0.5104334, 1.0]], ['2, k, 5', [-0.1462782, 0.2444297, 1.0]], ['2, k, 6', [-0.2350233, 0.03089965, 1.0]], ['2, k, 7', [-0.2727668, 0.008214315, 1.0]], ['2, k, 8', [0.2823462, 0.4980519, 1.0]], ['2, k, 9', [0.4349708, 0.3191448, 1.0]], ['2, k, 10', [0.3029529, 0.1329196, 1.0]], ['2, k, 11', [0.254069, 0.09826394, 1.0]], ['2, k, 12', [0.07244518, -0.05687629, 1.0]], ['2, k, 13', [0.05215747, -0.4025869, 1.0]], ['2, k, 14', [0.02315559, -0.7150252, 1.0]], ['2, k, 15', [-0.05140403, -0.7893072, 1.0]], ['2, k, 16', [0.2338821, -0.056658, 1.0]], ['2, k, 17', [0.2617639, -0.3609666, 1.0]], ['2, k, 18', [0.2647514, -0.7080607, 1.0]], ['2, k, 19', [0.2925974, -0.7884825, 1.0]], ['2, k, 20', [0.1198179, 0.5281914, 1.0]], ['2, k, 21', [-0.3235484, -0.0261281, 1.0]], ['2, k, 22', [-0.2343081, -0.01498375, 1.0]], ['2, k, 23', [0.2312488, 0.03704182, 1.0]], ['2, k, 24', [0.2015686, 0.1150623, 1.0]]]
[['2, k, 0', [0.1551284, -0.05782189, 1.0]], ['2, k, 1', [0.1341281, 0.2818762, 1.0]], ['2, k, 2', [0.1112539, 0.6083069, 1.0]], ['2, k, 3', [0.05096033, 0.7367239, 1.0]], ['2, k, 4', [-0.05923725, 0.5105213, 1.0]], ['2, k, 5', [-0.1518861, 0.2452022, 1.0]], ['2, k, 6', [-0.2346543, 0.02929766, 1.0]], ['2, k, 7', [-0.2761129, 0.007106239, 1.0]], ['2, k, 8', [0.2797447, 0.4987051, 1.0]], ['2, k, 9', [0.4287427, 0.3179974, 1.0]], ['2, k, 10', [0.2949066, 0.1333919, 1.0]], ['2, k, 11', [0.2447384, 0.09926314, 1.0]], ['2, k, 12', [0.07150553, -0.05709435, 1.0]], ['2, k, 13', [0.05563241, -0.4095381, 1.0]], ['2, k, 14', [0.02556571, -0.7142971, 1.0]], ['2, k, 15', [-0.04925495, -0.788716, 1.0]], ['2, k, 16', [0.2327925, -0.05640257, 1.0]], ['2, k, 17', [0.2601781, -0.3636286, 1.0]], ['2, k, 18', [0.2639909, -0.7101026, 1.0]], ['2, k, 19', [0.2931499, -0.7891816, 1.0]], ['2, k, 20', [0.1171371, 0.5287064, 1.0]], ['2, k, 21', [-0.3227474, -0.02827049, 1.0]], ['2, k, 22', [-0.2866682, -0.008880921, 1.0]], ['2, k, 23', [0.2219664, 0.03841438, 1.0]], ['2, k, 24', [0.1904606, 0.1153201, 1.0]]]
[['2, k, 0', [0.1523152, -0.05749506, 1.0]], ['2, k, 1', [0.1290982, 0.2818399, 1.0]], ['2, k, 2', [0.1042496, 0.6075875, 1.0]], ['2, k, 3', [0.04412741, 0.7379572, 1.0]], ['2, k, 4', [-0.07206097, 0.5132474, 1.0]], ['2, k, 5', [-0.1539982, 0.244724, 1.0]], ['2, k, 6', [-0.2398628, 0.02951495, 1.0]], ['2, k, 7', [-0.2790999, 0.005985877, 1.0]], ['2, k, 8', [0.2694296, 0.4967949, 1.0]], ['2, k, 9', [0.4213814, 0.3185457, 1.0]], ['2, k, 10', [0.2867898, 0.1343066, 1.0]], ['2, k, 11', [0.2376281, 0.1014488, 1.0]], ['2, k, 12', [0.06906453, -0.05714217, 1.0]], ['2, k, 13', [0.05324924, -0.421863, 1.0]], ['2, k, 14', [0.0260265, -0.7150133, 1.0]], ['2, k, 15', [-0.0488891, -0.7890266, 1.0]], ['2, k, 16', [0.2297238, -0.05566553, 1.0]], ['2, k, 17', [0.2580127, -0.3651704, 1.0]], ['2, k, 18', [0.2629898, -0.7110911, 1.0]], ['2, k, 19', [0.2931187, -0.7891942, 1.0]], ['2, k, 20', [0.1105932, 0.5281826, 1.0]], ['2, k, 21', [-0.3264341, -0.03350459, 1.0]], ['2, k, 22', [-0.3135722, 0.001906027, 1.0]], ['2, k, 23', [0.212919, 0.04204034, 1.0]], ['2, k, 24', [0.1867659, 0.1194224, 1.0]]]
[['2, k, 0', [0.1452083, -0.05623023, 1.0]], ['2, k, 1', [0.1218419, 0.2820523, 1.0]], ['2, k, 2', [0.09770638, 0.606798, 1.0]], ['2, k, 3', [0.03733741, 0.7392922, 1.0]], ['2, k, 4', [-0.07952324, 0.5156406, 1.0]], ['2, k, 5', [-0.1590887, 0.2454969, 1.0]], ['2, k, 6', [-0.2395139, 0.02819575, 1.0]], ['2, k, 7', [-0.2823388, 0.003476531, 1.0]], ['2, k, 8', [0.2631074, 0.4968937, 1.0]], ['2, k, 9', [0.4158424, 0.3192259, 1.0]], ['2, k, 10', [0.278411, 0.13619, 1.0]], ['2, k, 11', [0.2308466, 0.1027493, 1.0]], ['2, k, 12', [0.06205198, -0.05591315, 1.0]], ['2, k, 13', [0.05013993, -0.4218191, 1.0]], ['2, k, 14', [0.02560015, -0.7149969, 1.0]], ['2, k, 15', [-0.04853861, -0.7895435, 1.0]], ['2, k, 16', [0.2229335, -0.05443249, 1.0]], ['2, k, 17', [0.2560425, -0.365514, 1.0]], ['2, k, 18', [0.2623605, -0.7115847, 1.0]], ['2, k, 19', [0.2932129, -0.7892157, 1.0]], ['2, k, 20', [0.1038288, 0.527629, 1.0]], ['2, k, 21', [-0.3254925, -0.03262167, 1.0]], ['2, k, 22', [-0.3362862, -0.02165998, 1.0]], ['2, k, 23', [0.2074232, 0.0457271, 1.0]], ['2, k, 24', [0.1807017, 0.1239967, 1.0]]]
